ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1171,6089,2523410,6212,2523410
1171,6089,2524410,6212,2524410
1171,6089,2525000,6212,2525000
1171,6089,2525810,6212,2525810
1171,6089,2526810,6212,2526810
1171,6089,2526810,6212,2526810
1171,6089,2526810,6212,2526810
1171,6089,2527180,6212,2527180
1171,6089,2527500,6212,2527500
1171,6089,2527500,6212,2527500
1171,6089,2528500,6212,2528500
1171,6089,2528500,6212,2528500
1171,6089,2529310,6212,2529310
1171,6089,2529310,6212,2529310
1171,6089,2529780,6212,2529780
1171,6089,2530780,6212,2530780
1171,6089,2531330,6212,2531330
1171,6089,2532330,6212,2532330
1171,6089,2533330,6212,2533330
1171,6089,2534330,6212,2534330
1171,6089,2535330,6212,2535330
1171,6089,2536330,6212,2536330
1171,6089,2537140,6212,2537140
1171,6089,2537610,6212,2537610
1171,6089,2538610,6212,2538610
1171,6089,2539080,6212,2539080
1171,6089,2540080,6212,2540080
1171,6089,2541080,6212,2541080
1172,6097,2542080,6212,2542080
1172,6097,2543080,6212,2543080
1172,6097,2544080,6212,2544080
1172,6097,2544080,6212,2544080
1172,6097,2544080,6212,2544080
1172,6097,2545080,6212,2545080
1172,6097,2545550,6212,2545550
1172,6097,2546550,6212,2546550
1172,6097,2547360,6212,2547360
1172,6097,2547360,6212,2547360
1172,6097,2548360,6212,2548360
1172,6097,2549360,6212,2549360
1172,6097,2549360,6212,2549360
1172,6097,2550170,6212,2550170
1172,6097,2550540,6212,2550540
1172,6097,2550540,6212,2550540
1172,6097,2551540,6212,2551540
1172,6097,2552540,6212,2552540
1172,6097,2552910,6212,2552910
1172,6097,2553910,6212,2553910
1172,6097,2554910,6212,2554910
1172,6097,2555230,6212,2555230
1172,6097,2556040,6212,2556040
1172,6097,2557040,6212,2557040
1172,6097,2557410,6212,2557410
1172,6097,2557410,6212,2557410
1173,6105,2565410,6212,2565410
1173,6105,2566410,6212,2566410
1173,6105,2567220,6212,2567220
1173,6105,2568220,6212,2568220
1173,6105,2569030,6212,2569030
1173,6105,2569500,6212,2569500
1173,6105,2570500,6212,2570500
1173,6105,2570870,6212,2570870
1173,6105,2571030,6212,2571030
1173,6105,2572030,6212,2572030
1174,6107,2573030,6212,2573030
1174,6107,2574030,6212,2574030
1174,6107,2575030,6212,2575030
1174,6107,2576030,6212,2576030
1174,6107,2576350,6212,2576350
1174,6107,2577160,6212,2577160
1174,6107,2577970,6212,2577970
1174,6107,2578290,6212,2578290
1174,6107,2578290,6212,2578290
1174,6107,2579290,6212,2579290
1174,6107,2580290,6212,2580290
1175,6109,2580940,6212,2580940
1175,6109,2581400,6212,2581400
1175,6109,2582400,6212,2582400
1175,6109,2583400,6212,2583400
1175,6109,2584400,6212,2584400
1175,6109,2585400,6212,2585400
1175,6109,2585870,6212,2585870
1176,6117,2593870,6212,2593870
1176,6117,2594870,6212,2594870
1176,6117,2595680,6212,2595680
1176,6117,2596270,6212,2596270
1176,6117,2596270,6212,2596270
1176,6117,2597270,6212,2597270
1176,6117,2597730,6212,2597730
1176,6117,2598540,6212,2598540
1176,6117,2599540,6212,2599540
1176,6117,2600540,6212,2600540
1176,6117,2602540,6212,2602540
1176,6117,2603350,6212,2603350
1176,6117,2604350,6212,2604350
1176,6117,2605350,6212,2605350
1176,6117,2606350,6212,2606350
1176,6117,2606350,6212,2606350
1176,6117,2606580,6212,2606580
1176,6117,2607390,6212,2607390
1176,6117,2608200,6212,2608200
1176,6117,2609200,6212,2609200
1176,6117,2617200,6212,2617200
1176,6117,2617200,6212,2617200
1176,6117,2617520,6212,2617520
1176,6117,2617520,6212,2617520
1176,6117,2617840,6212,2617840
1176,6117,2618310,6212,2618310
1176,6117,2618310,6212,2618310
1176,6117,2619310,6212,2619310
1176,6117,2620120,6212,2620120
1176,6117,2621120,6212,2621120
1176,6117,2622120,6212,2622120
1176,6117,2622930,6212,2622930
1176,6117,2623930,6212,2623930
1176,6117,2624150,6212,2624150
1176,6117,2625150,6212,2625150
1176,6117,2625150,6212,2625150
1176,6117,2626150,6212,2626150
1176,6117,2627150,6212,2627150
1176,6117,2628150,6212,2628150
1176,6117,2628150,6212,2628150
1176,6117,2628380,6212,2628380
1176,6117,2628380,6212,2628380
1176,6117,2629380,6212,2629380
1176,6117,2630380,6212,2630380
1176,6117,2631190,6212,2631190
1176,6117,2632190,6212,2632190
1176,6117,2632190,6212,2632190
1176,6117,2633000,6212,2633000
1176,6117,2634000,6212,2634000
1176,6117,2635000,6212,2635000
1176,6117,2635000,6212,2635000
1176,6117,2636000,6212,2636000
1176,6117,2637000,6212,2637000
1177,6125,2645000,6212,2645000
1177,6125,2646000,6212,2646000
1177,6125,2647000,6212,2647000
1177,6125,2648000,6212,2648000
1177,6125,2649000,6212,2649000
1177,6125,2649000,6212,2649000
1177,6125,2649810,6212,2649810
1177,6125,2650620,6212,2650620
1177,6125,2658620,6212,2658620
1177,6125,2659620,6212,2659620
1177,6125,2660430,6212,2660430
1177,6125,2660430,6212,2660430
1177,6125,2661430,6212,2661430
1177,6125,2662240,6212,2662240
1177,6125,2663240,6212,2663240
1177,6125,2663240,6212,2663240
1177,6125,2664240,6212,2664240
1177,6125,2665240,6212,2665240
1177,6125,2666050,6212,2666050
1177,6125,2666520,6212,2666520
1177,6125,2667330,6212,2667330
1177,6125,2668330,6212,2668330
1177,6125,2668330,6212,2668330
1177,6125,2669330,6212,2669330
1177,6125,2669800,6212,2669800
1177,6125,2670800,6212,2670800
1177,6125,2670800,6212,2670800
1177,6125,2671800,6212,2671800
1177,6125,2672450,6212,2672450
1177,6125,2672920,6212,2672920
1177,6125,2673730,6212,2673730
1177,6125,2674730,6212,2674730
1177,6125,2675540,6212,2675540
1177,6125,2675860,6212,2675860
1177,6125,2676090,6212,2676090
1177,6125,2676740,6212,2676740
1177,6125,2677740,6212,2677740
1177,6125,2678550,6212,2678550
1177,6125,2679550,6212,2679550
1177,6125,2680360,6212,2680360
1177,6125,2681010,6212,2681010
1177,6125,2681470,6212,2681470
1177,6125,2682470,6212,2682470
1177,6125,2682940,6212,2682940
1177,6125,2683750,6212,2683750
1177,6125,2684560,6212,2684560
1177,6125,2685030,6212,2685030
1178,6127,2686030,6212,2686030
1178,6127,2686840,6212,2686840
1178,6127,2687840,6212,2687840
1178,6127,2687840,6212,2687840
1178,6127,2688840,6212,2688840
1178,6127,2688840,6212,2688840
1178,6127,2689840,6212,2689840
1178,6127,2690840,6212,2690840
1178,6127,2691840,6212,2691840
1178,6127,2692310,6212,2692310
1178,6127,2693310,6212,2693310
1178,6127,2693960,6212,2693960
1178,6127,2694960,6212,2694960
1178,6127,2695510,6212,2695510
1178,6127,2695830,6212,2695830
1178,6127,2696640,6212,2696640
1178,6127,2697110,6212,2697110
1178,6127,2697580,6212,2697580
1178,6127,2698580,6212,2698580
1178,6127,2699580,6212,2699580
1178,6127,2700580,6212,2700580
1178,6127,2701050,6212,2701050
1178,6127,2701520,6212,2701520
1178,6127,2701980,6212,2701980
1178,6127,2702980,6212,2702980
1178,6127,2703790,6212,2703790
1178,6127,2704790,6212,2704790
1179,6129,2705440,6212,2705440
1179,6129,2706250,6212,2706250
1179,6129,2707250,6212,2707250
1179,6129,2707250,6212,2707250
1179,6129,2707250,6212,2707250
1179,6129,2708250,6212,2708250
1179,6129,2709250,6212,2709250
1179,6129,2709250,6212,2709250
1179,6129,2709570,6212,2709570
1179,6129,2709570,6212,2709570
1179,6129,2710040,6212,2710040
1179,6129,2710040,6212,2710040
1179,6129,2710850,6212,2710850
1179,6129,2711850,6212,2711850
1179,6129,2712850,6212,2712850
1179,6129,2713170,6212,2713170
1179,6129,2714170,6212,2714170
1179,6129,2715170,6212,2715170
1179,6129,2716170,6212,2716170
1179,6129,2716170,6212,2716170
1179,6129,2717170,6212,2717170
1179,6129,2718170,6212,2718170
1179,6129,2719170,6212,2719170
1179,6129,2719640,6212,2719640
1179,6129,2720190,6212,2720190
1179,6129,2721000,6212,2721000
1179,6129,2721470,6212,2721470
1179,6129,2722470,6212,2722470
1179,6129,2723470,6212,2723470
1179,6129,2724120,6212,2724120
1179,6129,2725120,6212,2725120
1179,6129,2725930,6212,2725930
1179,6129,2726930,6212,2726930
1179,6129,2727930,6212,2727930
1179,6129,2728930,6212,2728930
1179,6129,2729250,6212,2729250
1179,6129,2730250,6212,2730250
1179,6129,2730720,6212,2730720
1179,6129,2731720,6212,2731720
1179,6129,2732190,6212,2732190
1179,6129,2733190,6212,2733190
1179,6129,2734190,6212,2734190
1179,6129,2735000,6212,2735000
1179,6129,2735000,6212,2735000
1179,6129,2736000,6212,2736000
1179,6129,2737000,6212,2737000
1179,6129,2737650,6212,2737650
1179,6129,2738650,6212,2738650
1179,6129,2738650,6212,2738650
1179,6129,2738650,6212,2738650
1179,6129,2739650,6212,2739650
1179,6129,2740650,6212,2740650
1179,6129,2741650,6212,2741650
1179,6129,2741650,6212,2741650
1179,6129,2741970,6212,2741970
1179,6129,2742290,6212,2742290
1179,6129,2743290,6212,2743290
1179,6129,2743750,6212,2743750
1179,6129,2744750,6212,2744750
1179,6129,2745750,6212,2745750
1179,6129,2746750,6212,2746750
1179,6129,2747400,6212,2747400
1179,6129,2748400,6212,2748400
1179,6129,2748870,6212,2748870
1179,6129,2749870,6212,2749870
1179,6129,2750870,6212,2750870
1179,6129,2751340,6212,2751340
1179,6129,2752340,6212,2752340
1179,6129,2752810,6212,2752810
1179,6129,2753180,6212,2753180
1179,6129,2754180,6212,2754180
1179,6129,2755180,6212,2755180
1179,6129,2756180,6212,2756180
1179,6129,2757180,6212,2757180
1179,6129,2757990,6212,2757990
1179,6129,2758800,6212,2758800
1180,6131,2759270,6212,2759270
1180,6131,2760270,6212,2760270
1180,6131,2761270,6212,2761270
1180,6131,2761270,6212,2761270
1180,6131,2761590,6212,2761590
1180,6131,2769590,6212,2769590
1180,6131,2770590,6212,2770590
1180,6131,2770590,6212,2770590
1180,6131,2771400,6212,2771400
1180,6131,2772400,6212,2772400
1180,6131,2773400,6212,2773400
1180,6131,2774210,6212,2774210
1180,6131,2774860,6212,2774860
1180,6131,2775860,6212,2775860
1180,6131,2776450,6212,2776450
1180,6131,2776450,6212,2776450
1180,6131,2777450,6212,2777450
1180,6131,2777910,6212,2777910
1180,6131,2777910,6212,2777910
1180,6131,2778230,6212,2778230
1180,6131,2778460,6212,2778460
1180,6131,2778460,6212,2778460
1180,6131,2779460,6212,2779460
1180,6131,2780010,6212,2780010
1180,6131,2781010,6212,2781010
1180,6131,2782010,6212,2782010
1181,6133,2783010,6212,2783010
1181,6133,2783010,6212,2783010
1181,6133,2783480,6212,2783480
1181,6133,2784480,6212,2784480
1181,6133,2785480,6212,2785480
1181,6133,2785710,6212,2785710
1181,6133,2786520,6212,2786520
1181,6133,2787520,6212,2787520
1182,6135,2787520,6212,2787520
1182,6135,2787520,6212,2787520
1182,6135,2788520,6212,2788520
1182,6135,2789520,6212,2789520
1182,6135,2790520,6212,2790520
1182,6135,2790980,6212,2790980
1182,6135,2791980,6212,2791980
1182,6135,2792980,6212,2792980
1182,6135,2793980,6212,2793980
1182,6135,2794980,6212,2794980
1182,6135,2795980,6212,2795980
1182,6135,2796980,6212,2796980
1182,6135,2797980,6212,2797980
1182,6135,2798980,6212,2798980
1182,6135,2799450,6212,2799450
1182,6135,2800260,6212,2800260
1182,6135,2801260,6212,2801260
1182,6135,2802260,6212,2802260
1182,6135,2803260,6212,2803260
1182,6135,2804260,6212,2804260
1183,6136,2804580,6212,2804580
1183,6136,2805580,6212,2805580
1183,6136,2805580,6212,2805580
1183,6136,2806390,6212,2806390
1183,6136,2807390,6212,2807390
1183,6136,2808200,6212,2808200
1183,6136,2808200,6212,2808200
1183,6136,2808850,6212,2808850
1183,6136,2809660,6212,2809660
1183,6136,2810310,6212,2810310
1184,6138,2811120,6212,2811120
1184,6138,2812120,6212,2812120
1184,6138,2813120,6212,2813120
1184,6138,2813590,6212,2813590
1184,6138,2814050,6212,2814050
1184,6138,2815050,6212,2815050
1184,6138,2815860,6212,2815860
1184,6138,2816330,6212,2816330
1184,6138,2816330,6212,2816330
1184,6138,2816490,6212,2816490
1184,6138,2817490,6212,2817490
1184,6138,2817490,6212,2817490
1184,6138,2818490,6212,2818490
1184,6138,2819490,6212,2819490
1184,6138,2820490,6212,2820490
1184,6138,2820810,6212,2820810
1184,6138,2821280,6212,2821280
1184,6138,2822090,6212,2822090
1184,6138,2823090,6212,2823090
1184,6138,2824090,6212,2824090
1184,6138,2824090,6212,2824090
1185,6140,2825090,6212,2825090
1185,6140,2825900,6212,2825900
1185,6140,2826900,6212,2826900
1185,6140,2826900,6212,2826900
1185,6140,2827370,6212,2827370
1185,6140,2828370,6212,2828370
1185,6140,2829180,6212,2829180
1186,6142,2829180,6212,2829180
1186,6142,2829180,6212,2829180
1186,6142,2830180,6212,2830180
1186,6142,2830500,6212,2830500
1186,6142,2831090,6212,2831090
1186,6142,2831560,6212,2831560
1186,6142,2832210,6212,2832210
1186,6142,2833210,6212,2833210
1186,6142,2833680,6212,2833680
1186,6142,2834680,6212,2834680
1186,6142,2835150,6212,2835150
1187,6144,2835610,6212,2835610
1188,6146,2836610,6212,2836610
1188,6146,2837610,6212,2837610
1188,6146,2838070,6212,2838070
1188,6146,2838230,6212,2838230
1188,6146,2839230,6212,2839230
1188,6146,2840230,6212,2840230
1188,6146,2841230,6212,2841230
1188,6146,2841700,6212,2841700
1188,6146,2842510,6212,2842510
1188,6146,2843320,6212,2843320
1188,6146,2844320,6212,2844320
1188,6146,2844320,6212,2844320
1188,6146,2845320,6212,2845320
1188,6146,2846320,6212,2846320
1188,6146,2846320,6212,2846320
1188,6146,2847320,6212,2847320
1188,6146,2847320,6212,2847320
1188,6146,2848320,6212,2848320
1189,6154,2856320,6212,2856320
1189,6154,2857320,6212,2857320
1189,6154,2858320,6212,2858320
1189,6154,2859320,6212,2859320
1189,6154,2860320,6212,2860320
1189,6154,2860370,6212,2860370
1189,6154,2861180,6212,2861180
1189,6154,2861400,6212,2861400
1189,6154,2862400,6212,2862400
1189,6154,2863400,6212,2863400
1189,6154,2864210,6212,2864210
1189,6154,2865210,6212,2865210
1189,6154,2866210,6212,2866210
1189,6154,2867210,6212,2867210
1189,6154,2867670,6212,2867670
1189,6154,2868670,6212,2868670
1189,6154,2869670,6212,2869670
1189,6154,2869670,6212,2869670
1189,6154,2870670,6212,2870670
1189,6154,2871670,6212,2871670
1189,6154,2872480,6212,2872480
1189,6154,2873480,6212,2873480
1189,6154,2874290,6212,2874290
1189,6154,2874290,6212,2874290
1189,6154,2875290,6212,2875290
1189,6154,2876290,6212,2876290
1189,6154,2877290,6212,2877290
1189,6154,2878290,6212,2878290
1189,6154,2879290,6212,2879290
1189,6154,2880100,6212,2880100
1189,6154,2880750,6212,2880750
1189,6154,2880750,6212,2880750
1189,6154,2880750,6212,2880750
1190,6156,2880970,6212,2880970
1190,6156,2881970,6212,2881970
1190,6156,2882970,6212,2882970
1190,6156,2883970,6212,2883970
1190,6156,2884970,6212,2884970
1190,6156,2885970,6212,2885970
1190,6156,2886970,6212,2886970
1190,6156,2887970,6212,2887970
1190,6156,2888970,6212,2888970
1190,6156,2888970,6212,2888970
1190,6156,2889970,6212,2889970
1190,6156,2890290,6212,2890290
1190,6156,2891290,6212,2891290
1190,6156,2892290,6212,2892290
1190,6156,2893290,6212,2893290
1190,6156,2894290,6212,2894290
1190,6156,2895100,6212,2895100
1191,6158,2896100,6212,2896100
1191,6158,2897100,6212,2897100
1191,6158,2897750,6212,2897750
1191,6158,2898750,6212,2898750
1191,6158,2899220,6212,2899220
1191,6158,2900220,6212,2900220
1191,6158,2901220,6212,2901220
1191,6158,2902220,6212,2902220
1191,6158,2906220,6212,2906220
1191,6158,2907030,6212,2907030
1191,6158,2907840,6212,2907840
1191,6158,2908840,6212,2908840
1191,6158,2909160,6212,2909160
1191,6158,2910160,6212,2910160
1191,6158,2910390,6212,2910390
1191,6158,2910390,6212,2910390
1191,6158,2911390,6212,2911390
1191,6158,2911860,6212,2911860
1191,6158,2912330,6212,2912330
1191,6158,2912800,6212,2912800
1191,6158,2913800,6212,2913800
1191,6158,2914610,6212,2914610
1191,6158,2915080,6212,2915080
1191,6158,2916080,6212,2916080
1191,6158,2916080,6212,2916080
1191,6158,2916080,6212,2916080
1191,6158,2917080,6212,2917080
1191,6158,2917400,6212,2917400
1191,6158,2917400,6212,2917400
1191,6158,2917720,6212,2917720
1191,6158,2918090,6212,2918090
1191,6158,2919090,6212,2919090
1191,6158,2919550,6212,2919550
1191,6158,2920550,6212,2920550
1192,6162,2921550,6212,2921550
1192,6162,2922550,6212,2922550
1192,6162,2923550,6212,2923550
1192,6162,2924360,6212,2924360
1192,6162,2925360,6212,2925360
1192,6162,2926170,6212,2926170
1192,6162,2927170,6212,2927170
1192,6162,2928170,6212,2928170
1192,6162,2928980,6212,2928980
1192,6162,2929980,6212,2929980
1192,6162,2930450,6212,2930450
1192,6162,2931450,6212,2931450
1192,6162,2932450,6212,2932450
1192,6162,2933450,6212,2933450
1192,6162,2933450,6212,2933450
1192,6162,2934450,6212,2934450
1192,6162,2934450,6212,2934450
1192,6162,2935450,6212,2935450
1192,6162,2935770,6212,2935770
1192,6162,2936770,6212,2936770
1192,6162,2937770,6212,2937770
1192,6162,2938580,6212,2938580
1192,6162,2938900,6212,2938900
1192,6162,2939900,6212,2939900
1192,6162,2939900,6212,2939900
1192,6162,2940900,6212,2940900
1192,6162,2941220,6212,2941220
1192,6162,2942030,6212,2942030
1192,6162,2942490,6212,2942490
1192,6162,2943490,6212,2943490
1192,6162,2944300,6212,2944300
1192,6162,2944770,6212,2944770
1192,6162,2945240,6212,2945240
1192,6162,2945790,6212,2945790
1192,6162,2946260,6212,2946260
1192,6162,2946580,6212,2946580
1192,6162,2946900,6212,2946900
1192,6162,2947710,6212,2947710
1192,6162,2948360,6212,2948360
1192,6162,2949360,6212,2949360
1192,6162,2949360,6212,2949360
1192,6162,2950360,6212,2950360
1192,6162,2950680,6212,2950680
1192,6162,2951680,6212,2951680
1192,6162,2952680,6212,2952680
1192,6162,2953150,6212,2953150
1192,6162,2954150,6212,2954150
1192,6162,2954960,6212,2954960
1192,6162,2955610,6212,2955610
1192,6162,2956610,6212,2956610
1192,6162,2957610,6212,2957610
1192,6162,2957930,6212,2957930
1192,6162,2957930,6212,2957930
1192,6162,2958390,6212,2958390
1192,6162,2959390,6212,2959390
1192,6162,2960200,6212,2960200
1192,6162,2960670,6212,2960670
1192,6162,2961670,6212,2961670
1192,6162,2962670,6212,2962670
1192,6162,2963480,6212,2963480
1192,6162,2964290,6212,2964290
1192,6162,2964290,6212,2964290
1192,6162,2965100,6212,2965100
1192,6162,2965910,6212,2965910
1192,6162,2966910,6212,2966910
1192,6162,2967910,6212,2967910
1192,6162,2968380,6212,2968380
1192,6162,2969380,6212,2969380
1192,6162,2969700,6212,2969700
1192,6162,2970700,6212,2970700
1192,6162,2971700,6212,2971700
1192,6162,2972170,6212,2972170
1192,6162,2972980,6212,2972980
1193,6164,2973980,6212,2973980
1193,6164,2974790,6212,2974790
1193,6164,2975600,6212,2975600
1193,6164,2976070,6212,2976070
1193,6164,2977070,6212,2977070
1193,6164,2977880,6212,2977880
1193,6164,2978880,6212,2978880
1193,6164,2979880,6212,2979880
1193,6164,2979880,6212,2979880
1193,6164,2980530,6212,2980530
1193,6164,2981530,6212,2981530
1193,6164,2981850,6212,2981850
1193,6164,2982170,6212,2982170
1193,6164,2983170,6212,2983170
1193,6164,2983980,6212,2983980
1193,6164,2984980,6212,2984980
1193,6164,2985300,6212,2985300
1193,6164,2986300,6212,2986300
1193,6164,2987110,6212,2987110
1193,6164,2988110,6212,2988110
1193,6164,2989110,6212,2989110
1193,6164,2993110,6212,2993110
1194,6166,2993760,6212,2993760
1194,6166,2994570,6212,2994570
1194,6166,2995380,6212,2995380
1194,6166,2996380,6212,2996380
1194,6166,2997380,6212,2997380
1194,6166,2997850,6212,2997850
1194,6166,2998320,6212,2998320
1194,6166,2998320,6212,2998320
1194,6166,2999320,6212,2999320
1194,6166,3000320,6212,3000320
1194,6166,3001320,6212,3001320
1194,6166,3001320,6212,3001320
1194,6166,3002130,6212,3002130
1194,6166,3002350,6212,3002350
1194,6166,3003350,6212,3003350
1194,6166,3004160,6212,3004160
1194,6166,3005160,6212,3005160
1194,6166,3006160,6212,3006160
1194,6166,3006630,6212,3006630
1194,6166,3007630,6212,3007630
1194,6166,3007630,6212,3007630
1194,6166,3007630,6212,3007630
1194,6166,3008630,6212,3008630
1194,6166,3009630,6212,3009630
1194,6166,3010100,6212,3010100
1194,6166,3011100,6212,3011100
1194,6166,3011560,6212,3011560
1194,6166,3012560,6212,3012560
1194,6166,3013560,6212,3013560
1194,6166,3014030,6212,3014030
1194,6166,3015030,6212,3015030
1194,6166,3016030,6212,3016030
1194,6166,3017030,6212,3017030
1194,6166,3017840,6212,3017840
1194,6166,3018840,6212,3018840
1194,6166,3019060,6212,3019060
1194,6166,3019380,6212,3019380
1194,6166,3019380,6212,3019380
1194,6166,3020190,6212,3020190
1194,6166,3021190,6212,3021190
1194,6166,3021740,6212,3021740
1194,6166,3022740,6212,3022740
1194,6166,3023740,6212,3023740
1194,6166,3024390,6212,3024390
1194,6166,3024710,6212,3024710
1194,6166,3025520,6212,3025520
1194,6166,3026520,6212,3026520
1194,6166,3027000,6212,3027000
1194,6166,3028000,6212,3028000
1194,6166,3029000,6212,3029000
1194,6166,3030000,6212,3030000
1194,6166,3030590,6212,3030590
1194,6166,3030910,6212,3030910
1194,6166,3030910,6212,3030910
1194,6166,3031910,6212,3031910
1194,6166,3032720,6212,3032720
1194,6166,3033190,6212,3033190
1194,6166,3034000,6212,3034000
1194,6166,3034000,6212,3034000
1194,6166,3034000,6212,3034000
1194,6166,3034590,6212,3034590
1194,6166,3035590,6212,3035590
1194,6166,3035590,6212,3035590
1194,6166,3036070,6212,3036070
1194,6166,3037070,6212,3037070
1194,6166,3037880,6212,3037880
