ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_f864-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
884394.35,15.31,1.71,180473.72,3.12
884690.37,15.32,1.72,180583.91,3.13
884554.39,15.32,1.72,180700.14,3.13
884850.41,15.32,1.73,180699.83,3.13
884714.43,15.32,1.73,180699.83,3.13
884578.46,15.33,1.73,180699.52,3.13
884578.46,15.33,1.73,180699.05,3.13
884768.91,15.33,1.73,180766.68,3.13
884768.91,15.33,1.73,180766.37,3.13
884632.93,15.33,1.73,180786.15,3.13
884496.95,15.33,1.73,180776.25,3.13
884360.98,15.33,1.73,180782.48,3.13
884657.0,15.34,1.74,180782.48,3.13
884709.7,15.34,1.74,180893.56,3.14
884573.72,15.34,1.74,180899.79,3.14
884437.75,15.34,1.74,180889.89,3.14
884490.45,15.34,1.75,181151.29,3.14
884786.47,15.35,1.75,181150.97,3.14
884650.49,15.35,1.75,181071.66,3.14
884514.51,15.35,1.75,181071.35,3.14
884378.54,15.35,1.75,180992.04,3.14
884674.56,15.36,1.76,181102.23,3.14
884438.66,15.36,1.76,180782.53,3.14
884734.68,15.36,1.77,180892.71,3.14
884598.7,15.36,1.77,180892.71,3.14
884663.36,15.36,1.77,180847.01,3.14
884527.38,15.36,1.77,180847.01,3.14
884391.4,15.37,1.77,180847.01,3.14
883974.88,15.36,1.76,180315.41,3.13
883474.24,15.36,1.76,182289.33,3.17
883755.35,15.37,1.77,182210.02,3.17
884070.63,15.38,1.78,182211.11,3.17
884070.63,15.38,1.78,182326.87,3.17
884123.33,15.38,1.78,182326.94,3.17
884507.99,15.39,1.79,182428.61,3.17
884372.01,15.39,1.79,182428.61,3.17
884236.04,15.39,1.79,182428.61,3.17
884532.06,15.39,1.8,182538.79,3.18
884396.08,15.39,1.8,182538.48,3.18
884448.78,15.4,1.8,182649.56,3.18
884312.8,15.4,1.8,182645.04,3.18
884734.71,15.4,1.81,182877.93,3.18
884598.73,15.4,1.81,182877.93,3.18
884462.75,15.4,1.81,182877.62,3.19
884326.78,15.41,1.81,182877.78,3.19
884379.48,15.41,1.81,182790.99,3.18
884243.5,15.41,1.81,182790.68,3.19
884243.5,15.41,1.81,182790.37,3.19
884433.95,15.41,1.82,182858.0,3.19
884287.16,15.41,1.82,182074.64,3.17
884740.73,15.42,1.82,182131.39,3.17
884604.75,15.42,1.82,182131.08,3.18
884468.77,15.42,1.83,182053.12,3.17
884332.8,15.42,1.83,182053.28,3.18
884628.82,15.43,1.83,182163.46,3.18
884492.84,15.43,1.83,182202.22,3.18
884545.54,15.43,1.84,182202.28,3.18
884409.56,15.43,1.84,182202.28,3.18
884037.57,15.43,1.83,181902.35,3.17
883901.59,15.43,1.83,181823.04,3.17
884361.1,15.44,1.84,181886.0,3.17
884257.58,15.44,1.84,181925.23,3.18
884310.28,15.44,1.84,181924.92,3.18
884614.45,15.45,1.85,181924.61,3.18
884478.47,15.45,1.85,181924.61,3.18
884531.17,15.45,1.85,182035.69,3.18
884531.17,15.45,1.85,182035.69,3.18
884395.2,15.45,1.85,182008.14,3.18
884259.22,15.45,1.85,184300.65,3.22
884123.24,15.45,1.85,184300.34,3.22
884019.71,15.45,1.85,184394.26,3.22
884072.42,15.46,1.86,184505.34,3.23
885713.16,15.48,1.89,185569.78,3.24
885577.18,15.48,1.89,185490.47,3.24
885441.2,15.48,1.89,185490.16,3.24
885631.65,15.49,1.89,185490.16,3.24
885997.26,15.5,1.9,185931.52,3.25
886049.96,15.5,1.9,185931.15,3.25
885913.98,15.5,1.9,185930.84,3.25
886279.59,15.51,1.91,186356.02,3.26
886664.25,15.52,1.92,186350.48,3.26
887054.81,15.52,1.93,186825.98,3.27
887508.38,15.53,1.93,186825.66,3.27
887372.41,15.53,1.93,186998.49,3.27
887425.11,15.54,1.94,187109.57,3.28
887425.11,15.54,1.94,187128.9,3.28
887878.68,15.54,1.95,187128.58,3.28
887742.7,15.54,1.95,187128.58,3.28
887606.72,15.54,1.95,187608.22,3.29
887470.75,15.54,1.95,187608.22,3.29
887334.77,15.55,1.95,187608.38,3.29
887198.79,15.55,1.95,187608.07,3.29
887373.4,15.55,1.95,189419.74,3.32
887373.4,15.55,1.95,190845.31,3.34
887237.42,15.55,1.95,190840.09,3.34
887427.87,15.55,1.96,190907.72,3.35
887085.18,15.55,1.95,190534.13,3.34
887137.88,15.55,1.95,190534.13,3.34
887001.9,15.55,1.95,190882.91,3.35
886865.92,15.55,1.96,190882.6,3.35
886918.63,15.56,1.96,190882.67,3.35
886971.33,15.56,1.96,190349.49,3.34
886835.35,15.56,1.96,190349.49,3.34
886835.35,15.56,1.96,190349.49,3.34
886888.05,15.56,1.97,190349.49,3.34
886752.07,15.56,1.97,190344.27,3.34
887048.1,15.57,1.97,190344.27,3.34
886912.12,15.57,1.97,190327.75,3.34
887365.69,15.58,1.98,190384.5,3.34
887661.71,15.59,1.99,190364.08,3.34
887525.73,15.59,1.99,190364.08,3.34
887389.75,15.59,1.99,190363.77,3.34
887774.42,15.59,2.0,190363.46,3.34
887638.44,15.59,2.0,190363.62,3.34
887502.46,15.59,2.0,190363.62,3.34
887555.16,15.6,2.0,190457.05,3.35
887851.18,15.6,2.01,190456.74,3.35
887715.21,15.6,2.01,190377.43,3.35
887767.91,15.61,2.01,190386.36,3.35
887631.93,15.61,2.01,190307.05,3.35
887495.95,15.61,2.01,190212.38,3.35
887359.98,15.61,2.01,190212.07,3.35
887359.98,15.61,2.01,190212.07,3.35
887412.68,15.61,2.01,190212.13,3.35
887708.7,15.62,2.02,190322.32,3.35
888004.72,15.62,2.03,190322.32,3.35
887868.74,15.62,2.03,190328.55,3.35
887934.06,15.63,2.03,189905.28,3.34
887986.76,15.63,2.03,189905.28,3.34
887850.79,15.63,2.03,189904.97,3.34
887714.81,15.63,2.03,189819.43,3.34
887767.51,15.64,2.04,189818.96,3.34
888152.17,15.64,2.05,189818.65,3.34
888152.17,15.64,2.05,189818.65,3.34
888204.87,15.65,2.05,189818.71,3.34
888068.9,15.65,2.05,189818.4,3.34
888259.35,15.65,2.05,189886.03,3.35
888123.37,15.65,2.05,189886.03,3.35
888123.37,15.65,2.05,189885.56,3.35
888974.52,15.67,2.07,190437.09,3.36
888838.54,15.67,2.07,190357.78,3.36
888903.86,15.67,2.07,189934.52,3.35
888669.28,15.67,2.07,189612.22,3.34
888965.3,15.68,2.08,189611.9,3.34
888829.33,15.68,2.08,189611.88,3.34
888693.35,15.68,2.08,189611.57,3.34
888937.38,15.68,2.08,189611.26,3.35
888801.41,15.68,2.09,189610.95,3.35
889097.43,15.69,2.09,189610.64,3.35
888961.45,15.69,2.09,189628.34,3.35
888825.47,15.69,2.09,189618.44,3.35
889015.92,15.7,2.1,189618.13,3.35
888879.95,15.7,2.1,189618.13,3.35
888932.65,15.7,2.1,189618.19,3.35
888997.97,15.7,2.1,189194.93,3.34
888861.99,15.7,2.1,189115.62,3.34
888726.01,15.7,2.11,189116.92,3.34
888590.04,15.7,2.11,189123.15,3.34
888454.06,15.7,2.11,189123.15,3.34
888454.06,15.7,2.11,189122.87,3.34
888318.08,15.7,2.11,189043.56,3.34
888182.11,15.7,2.11,189043.24,3.34
888234.81,15.71,2.11,189136.67,3.34
888425.26,15.71,2.12,189136.36,3.35
888477.96,15.72,2.12,189135.99,3.35
888530.66,15.72,2.12,189247.07,3.35
888394.68,15.72,2.12,189246.76,3.35
888258.71,15.72,2.12,189246.76,3.35
888122.73,15.72,2.12,189167.45,3.35
888175.43,15.72,2.13,189778.28,3.36
889026.58,15.74,2.14,190329.82,3.37
888890.6,15.74,2.14,190307.13,3.37
888754.62,15.74,2.14,190313.35,3.37
888754.62,15.74,2.14,190313.35,3.37
888618.65,15.74,2.14,190234.04,3.37
888618.65,15.74,2.14,190233.73,3.37
889323.07,15.75,2.16,190420.06,3.37
889187.09,15.75,2.16,190419.75,3.37
889187.09,15.75,2.16,190419.28,3.37
889187.09,15.75,2.16,190342.29,3.37
889187.09,15.75,2.16,190262.98,3.37
889051.11,15.75,2.16,190262.67,3.37
888915.14,15.75,2.16,190262.67,3.37
889105.59,15.76,2.16,190494.9,3.38
889105.59,15.76,2.16,190415.18,3.38
888598.19,15.75,2.16,189907.78,3.37
888650.89,15.76,2.16,189907.66,3.37
888514.91,15.76,2.16,189892.0,3.37
888378.94,15.76,2.16,189891.7,3.37
888763.6,15.76,2.17,189993.37,3.37
888627.62,15.77,2.17,189970.68,3.37
892083.71,15.83,2.23,192995.19,3.42
892537.28,15.84,2.24,193003.76,3.42
892401.3,15.84,2.24,193003.76,3.42
892265.32,15.84,2.24,193003.76,3.43
892129.35,15.84,2.24,193003.76,3.43
892425.37,15.84,2.25,193003.45,3.43
892289.39,15.84,2.25,193185.29,3.43
892153.41,15.84,2.25,193184.98,3.43
892606.98,15.85,2.25,193184.67,3.43
892471.01,15.85,2.26,193116.32,3.43
892661.46,15.86,2.26,193356.14,3.43
892525.48,15.86,2.26,193479.81,3.44
892525.48,15.86,2.26,193479.5,3.44
892578.18,15.86,2.26,193479.57,3.44
892442.2,15.86,2.26,193479.1,3.44
892306.23,15.86,2.26,193479.1,3.44
892170.25,15.86,2.27,193478.78,3.44
892034.27,15.86,2.27,193478.94,3.44
892086.97,15.87,2.27,193478.63,3.44
891951.0,15.87,2.27,193449.42,3.44
890863.18,15.87,2.27,193449.42,3.45
890727.2,15.87,2.27,193449.42,3.45
890591.22,15.87,2.27,193449.11,3.45
890455.25,15.87,2.27,193449.11,3.45
890487.7,15.87,2.27,193404.32,3.45
890351.72,15.87,2.27,193404.32,3.45
890215.74,15.87,2.27,193404.32,3.45
890079.76,15.87,2.28,193404.01,3.45
889943.79,15.87,2.28,193404.01,3.45
889996.49,15.88,2.28,193404.07,3.45
889860.51,15.88,2.28,193403.77,3.45
889724.53,15.88,2.28,193403.76,3.45
889724.53,15.88,2.28,193403.45,3.45
889588.56,15.88,2.28,193393.55,3.45
889452.58,15.88,2.28,193393.18,3.45
889505.28,15.88,2.28,193504.26,3.45
889809.45,15.89,2.29,193491.79,3.45
889673.47,15.89,2.29,193412.48,3.45
889537.5,15.89,2.29,193412.16,3.45
889537.5,15.89,2.29,193532.95,3.46
889833.52,15.9,2.3,193519.25,3.46
889886.22,15.9,2.3,192986.07,3.45
889938.92,15.9,2.3,192986.14,3.45
889938.92,15.9,2.3,193736.7,3.46
890267.39,15.91,2.31,193656.46,3.46
890332.71,15.91,2.32,193233.2,3.45
890332.71,15.91,2.32,193233.2,3.45
890523.16,15.92,2.32,193473.01,3.46
890144.27,15.91,2.32,193123.7,3.45
890597.84,15.92,2.32,193739.4,3.46
890597.84,15.92,2.32,193744.62,3.46
891051.41,15.93,2.33,193746.21,3.46
890915.44,15.93,2.33,193745.89,3.46
890915.44,15.93,2.33,193820.54,3.47
890779.46,15.93,2.33,193820.23,3.47
890779.46,15.93,2.33,193740.92,3.47
891075.48,15.94,2.34,193740.61,3.47
890939.5,15.94,2.34,193740.61,3.47
890803.52,15.94,2.34,193625.65,3.46
891107.7,15.95,2.35,193625.65,3.46
890971.72,15.95,2.35,193615.75,3.47
891003.14,15.95,2.35,193762.13,3.47
891055.84,15.95,2.36,193762.2,3.47
890919.86,15.95,2.36,193752.3,3.47
890919.86,15.95,2.36,193761.95,3.47
890919.86,15.95,2.36,193761.95,3.47
891110.31,15.96,2.36,194092.81,3.48
890974.34,15.96,2.36,194092.81,3.48
891448.18,15.97,2.37,193534.75,3.47
891500.88,15.97,2.37,193534.81,3.47
891500.88,15.97,2.37,193565.38,3.47
891364.91,15.97,2.37,193565.07,3.47
891228.93,15.97,2.37,193565.07,3.47
891619.49,15.98,2.38,193568.56,3.47
892850.24,16.0,2.4,194443.95,3.48
892850.24,16.0,2.4,194443.95,3.48
892714.26,16.0,2.4,194450.18,3.49
893010.29,16.01,2.41,194449.87,3.49
892874.31,16.01,2.41,194364.33,3.49
892738.33,16.01,2.41,194365.32,3.49
892602.35,16.01,2.41,194365.01,3.49
892898.37,16.02,2.42,194796.01,3.49
892762.4,16.02,2.42,194796.17,3.49
892626.42,16.02,2.42,194796.17,3.5
892907.53,16.02,2.43,194796.17,3.5
892771.55,16.03,2.43,194795.7,3.5
892635.58,16.03,2.43,194795.39,3.5
892635.58,16.03,2.43,194605.0,3.49
892499.6,16.03,2.43,194605.0,3.49
892363.62,16.03,2.43,194582.31,3.49
892746.95,16.03,2.44,194537.77,3.49
892610.97,16.04,2.44,194537.47,3.49
892474.99,16.04,2.44,194537.15,3.5
892339.01,16.04,2.44,194514.47,3.5
892339.01,16.04,2.44,194514.47,3.5
892391.72,16.04,2.44,194514.47,3.5
892255.74,16.04,2.44,194684.9,3.5
892255.74,16.04,2.44,194607.91,3.5
892255.74,16.04,2.44,194607.91,3.5
892119.76,16.04,2.44,194528.6,3.5
892423.93,16.05,2.45,194528.29,3.5
892728.1,16.05,2.46,194527.97,3.5
891640.29,16.06,2.46,194527.66,3.5
891504.31,16.06,2.46,194700.54,3.51
891557.01,16.06,2.46,194885.71,3.51
891622.33,16.06,2.47,194462.45,3.5
891486.35,16.07,2.47,194462.14,3.5
891939.92,16.07,2.48,194462.14,3.5
891803.95,16.07,2.48,194642.88,3.51
891667.97,16.07,2.48,194632.98,3.51
891858.42,16.08,2.48,194632.98,3.51
891722.44,16.08,2.48,194632.98,3.51
891586.47,16.08,2.48,194632.67,3.51
891586.47,16.08,2.48,194542.77,3.51
891450.49,16.08,2.48,194546.39,3.51
891314.51,16.08,2.48,194546.09,3.51
891314.51,16.08,2.48,194466.78,3.51
891367.21,16.09,2.49,194466.78,3.51
891231.23,16.09,2.49,194466.78,3.51
891421.69,16.09,2.49,194466.36,3.51
891717.71,16.1,2.5,194466.36,3.51
892108.27,16.11,2.51,195263.6,3.53
891972.29,16.11,2.51,195355.67,3.53
892253.4,16.11,2.51,196225.53,3.54
892638.07,16.12,2.52,196225.52,3.54
892502.09,16.12,2.52,196225.68,3.54
892502.09,16.12,2.52,196146.37,3.54
892366.11,16.12,2.52,196218.5,3.54
892662.13,16.13,2.53,196218.19,3.55
892526.16,16.13,2.53,196218.19,3.55
892578.86,16.13,2.53,196329.27,3.55
892442.88,16.13,2.53,196249.96,3.55
892306.9,16.13,2.53,196250.12,3.55
892170.92,16.13,2.54,196624.42,3.56
892361.38,16.14,2.54,196692.05,3.56
892225.4,16.14,2.54,196691.58,3.56
892278.1,16.14,2.54,196826.88,3.56
892142.12,16.14,2.54,196826.57,3.56
892446.3,16.15,2.55,196826.26,3.56
892310.32,16.15,2.55,196816.36,3.56
892174.34,16.15,2.55,196730.82,3.56
892174.34,16.15,2.55,196651.51,3.56
892038.36,16.15,2.55,196572.2,3.56
892038.36,16.15,2.55,196620.74,3.56
891902.39,16.15,2.55,196620.36,3.56
891955.09,16.15,2.56,196981.16,3.57
891819.11,16.16,2.56,197314.52,3.57
891819.11,16.16,2.56,197314.52,3.57
892115.13,16.16,2.56,197314.21,3.57
891979.15,16.16,2.56,197313.9,3.58
891435.24,16.16,2.57,197327.93,3.58
891299.27,16.16,2.57,197327.62,3.58
891299.27,16.16,2.57,197327.62,3.58
891351.97,16.17,2.57,197327.62,3.58
891351.97,16.17,2.57,197248.31,3.58
891351.97,16.17,2.57,197248.31,3.58
891736.63,16.18,2.58,197248.0,3.58
891736.63,16.18,2.58,197247.63,3.58
891600.65,16.18,2.58,197247.32,3.58
892457.07,16.19,2.6,197593.64,3.59
892321.09,16.19,2.6,198024.64,3.59
892185.12,16.19,2.6,198024.33,3.59
892049.14,16.19,2.6,198024.33,3.6
892049.14,16.19,2.6,198210.57,3.6
892101.84,16.2,2.6,198210.57,3.6
892154.54,16.2,2.6,198210.63,3.6
892492.68,16.21,2.61,198030.49,3.6
892492.68,16.21,2.61,198030.49,3.6
892914.59,16.22,2.62,198030.49,3.6
892778.61,16.22,2.62,198030.49,3.6
892778.61,16.22,2.62,198156.64,3.6
893239.84,16.23,2.63,198156.33,3.6
893103.86,16.23,2.63,198156.49,3.6
893156.56,16.23,2.63,198156.56,3.6
893020.58,16.23,2.63,198156.18,3.6
892884.61,16.23,2.63,198070.64,3.6
893180.63,16.24,2.64,198080.87,3.6
893546.23,16.25,2.65,198083.03,3.6
893410.26,16.25,2.65,198082.72,3.6
893462.96,16.25,2.65,198093.43,3.6
893326.98,16.25,2.65,198093.12,3.6
893191.0,16.25,2.65,198093.12,3.6
893055.03,16.25,2.65,198093.27,3.61
892919.05,16.25,2.66,198093.27,3.61
892683.15,16.25,2.65,197773.57,3.6
892547.17,16.25,2.65,197773.57,3.6
892411.19,16.25,2.65,197773.27,3.6
892275.22,16.25,2.66,197750.58,3.6
892040.64,16.25,2.65,197428.28,3.6
892040.64,16.25,2.65,197697.32,3.6
892336.66,16.26,2.66,197807.5,3.6
892200.68,16.26,2.66,197813.73,3.6
891928.73,16.26,2.66,198082.26,3.61
891792.75,16.26,2.66,198088.49,3.61
891656.77,16.26,2.66,198088.49,3.61
891520.79,16.26,2.66,198094.72,3.61
891711.25,16.27,2.67,198094.41,3.61
892007.27,16.27,2.68,198397.28,3.62
891871.29,16.27,2.68,198272.92,3.62
891923.99,16.28,2.68,198272.55,3.62
891788.01,16.28,2.68,198272.55,3.62
892084.04,16.28,2.69,198272.24,3.62
892274.49,16.29,2.69,198272.24,3.62
892138.51,16.29,2.69,198272.24,3.62
892002.53,16.29,2.69,198272.4,3.62
891866.56,16.29,2.69,198272.4,3.62
891730.58,16.29,2.69,198202.98,3.62
891921.03,16.3,2.7,198202.67,3.62
891785.05,16.3,2.7,198202.83,3.62
892081.07,16.3,2.71,198313.02,3.62
892133.78,16.31,2.71,198313.01,3.63
891997.8,16.31,2.71,198319.24,3.63
891997.8,16.31,2.71,198197.37,3.62
891861.82,16.31,2.71,198367.81,3.63
891861.82,16.31,2.71,198367.81,3.63
891725.84,16.31,2.71,198367.43,3.63
891589.87,16.31,2.71,198313.09,3.63
891589.87,16.31,2.71,198318.31,3.63
891894.04,16.32,2.72,198318.31,3.63
891758.06,16.32,2.72,198668.73,3.64
891622.08,16.32,2.72,198668.42,3.64
891486.11,16.32,2.72,198611.35,3.64
891350.13,16.32,2.72,198611.04,3.64
891540.58,16.32,2.73,198678.67,3.64
891404.6,16.33,2.73,198718.58,3.64
891268.63,16.33,2.73,198718.11,3.64
891132.65,16.33,2.73,198717.8,3.64
890996.67,16.33,2.73,198707.9,3.64
890996.67,16.33,2.73,198707.9,3.64
891104.23,16.33,2.73,198736.69,3.64
891348.26,16.34,2.74,198736.32,3.64
891301.04,16.34,2.74,198592.32,3.64
891165.06,16.34,2.74,198592.48,3.64
891217.77,16.34,2.74,198703.56,3.64
891081.79,16.34,2.75,198676.02,3.64
891272.24,16.35,2.75,198675.7,3.64
891136.26,16.35,2.75,198681.93,3.65
891417.37,16.36,2.76,199011.8,3.65
892104.25,16.37,2.77,199116.25,3.65
891968.27,16.37,2.77,199115.78,3.65
892158.72,16.38,2.78,199115.47,3.65
892022.74,16.38,2.78,199115.63,3.66
892022.74,16.38,2.78,199183.7,3.66
892360.88,16.39,2.79,199003.56,3.65
892360.88,16.39,2.79,199003.28,3.65
892224.91,16.39,2.79,198993.38,3.65
892224.91,16.39,2.79,198993.1,3.65
892678.48,16.4,2.8,198996.69,3.65
892731.18,16.4,2.8,199090.12,3.66
892595.2,16.4,2.8,199080.23,3.66
892459.22,16.4,2.8,199000.91,3.66
893315.64,16.42,2.82,199347.24,3.66
893179.66,16.42,2.82,199347.4,3.66
893043.69,16.42,2.82,199347.4,3.66
892907.71,16.42,2.82,199347.09,3.67
894610.0,16.45,2.85,199699.16,3.67
894513.21,16.45,2.85,199699.16,3.67
894377.23,16.45,2.85,199621.19,3.67
894241.26,16.45,2.85,199620.88,3.67
894293.96,16.45,2.86,199620.88,3.67
894293.96,16.45,2.86,199620.57,3.67
894359.28,16.46,2.86,199244.62,3.67
894359.28,16.46,2.86,199167.63,3.66
894411.98,16.46,2.86,199167.63,3.67
894276.0,16.46,2.86,199173.86,3.67
894140.02,16.46,2.86,199173.86,3.67
895370.77,16.48,2.89,200049.26,3.68
895234.8,16.48,2.89,200048.94,3.68
895098.82,16.49,2.89,200048.94,3.68
895098.82,16.49,2.89,200048.94,3.68
895151.52,16.49,2.89,200047.21,3.68
895015.54,16.49,2.89,200046.83,3.69
894879.57,16.49,2.89,200046.83,3.69
894743.59,16.49,2.89,200046.46,3.69
895128.25,16.5,2.9,200046.46,3.69
894992.27,16.5,2.9,199960.92,3.69
894992.27,16.5,2.9,199960.45,3.69
894856.3,16.5,2.9,199966.82,3.69
894720.32,16.5,2.9,199973.05,3.69
894584.34,16.5,2.9,199972.58,3.69
894360.88,16.5,2.9,199817.11,3.69
894224.9,16.5,2.9,199731.57,3.68
894415.36,16.5,2.91,199799.2,3.69
894468.06,16.51,2.91,199799.26,3.69
894332.08,16.51,2.91,199798.96,3.69
894196.1,16.51,2.91,199647.79,3.69
894060.13,16.51,2.91,199647.79,3.69
893924.15,16.51,2.91,199906.48,3.69
893924.15,16.51,2.91,199906.48,3.69
893788.17,16.51,2.91,199906.48,3.69
893652.19,16.51,2.91,199906.17,3.69
893516.22,16.51,2.91,199826.86,3.69
893380.24,16.51,2.91,199827.02,3.69
893244.26,16.51,2.91,199827.18,3.69
893244.26,16.51,2.91,199750.19,3.69
893244.26,16.51,2.91,199658.26,3.69
893540.28,16.52,2.92,201762.89,3.73
893404.31,16.52,2.92,201683.58,3.73
893268.33,16.52,2.92,201744.36,3.73
893132.35,16.52,2.92,201743.27,3.73
892996.37,16.52,2.92,201742.95,3.73
892860.4,16.52,2.92,201859.31,3.74
892860.4,16.52,2.92,201782.32,3.73
892724.42,16.52,2.92,201772.42,3.73
893109.08,16.53,2.93,201869.4,3.74
893109.08,16.53,2.93,201679.01,3.73
893161.78,16.53,2.94,201864.18,3.74
893025.8,16.53,2.94,201864.18,3.74
892889.83,16.53,2.94,201841.5,3.74
892942.53,16.54,2.94,201945.28,3.74
892942.53,16.54,2.94,201945.28,3.74
892806.55,16.54,2.94,201944.97,3.74
893267.78,16.55,2.95,201946.12,3.74
893131.8,16.55,2.95,201946.12,3.74
893516.46,16.56,2.96,202202.59,3.75
893331.58,16.55,2.96,202021.61,3.74
893195.6,16.55,2.96,202021.08,3.74
893059.62,16.55,2.96,202191.52,3.75
893059.62,16.55,2.96,202191.52,3.75
892923.65,16.56,2.96,202181.62,3.75
893167.68,16.56,2.96,202181.31,3.75
893031.7,16.56,2.96,202352.82,3.75
893031.7,16.56,2.96,202352.95,3.75
892895.73,16.56,2.97,202352.64,3.75
893176.84,16.57,2.97,202762.03,3.76
893040.86,16.57,2.97,202752.13,3.76
892904.88,16.57,2.97,202742.24,3.76
893302.16,16.58,2.98,202575.17,3.76
893354.86,16.58,2.98,202686.25,3.76
893407.57,16.59,2.99,202821.54,3.77
893271.59,16.59,2.99,202821.54,3.77
893135.61,16.59,2.99,202764.92,3.77
893458.3,16.6,3.0,202511.3,3.76
893842.96,16.6,3.01,202510.99,3.76
893571.01,16.61,3.01,202510.99,3.76
893435.03,16.61,3.01,202534.49,3.76
893299.05,16.61,3.01,202534.17,3.77
893163.07,16.61,3.01,202524.28,3.77
893163.07,16.61,3.01,202523.99,3.77
893444.18,16.61,3.02,202523.68,3.77
893634.64,16.62,3.02,202523.21,3.77
893634.64,16.62,3.02,202522.93,3.77
893634.64,16.62,3.02,202535.04,3.77
893498.66,16.62,3.02,202535.2,3.77
894355.08,16.64,3.04,202881.53,3.77
894407.78,16.64,3.04,202972.83,3.78
894271.8,16.64,3.04,202972.83,3.78
894135.83,16.64,3.04,202972.83,3.78
894431.85,16.65,3.05,202972.83,3.78
893898.17,16.64,3.04,202380.94,3.77
893762.19,16.64,3.05,202380.94,3.77
893814.89,16.65,3.05,202381.0,3.77
893678.91,16.65,3.05,202381.0,3.77
893542.94,16.65,3.05,202380.62,3.77
893406.96,16.65,3.05,202302.66,3.77
893597.41,16.65,3.06,202302.35,3.77
893180.89,16.65,3.05,201770.75,3.76
893180.89,16.65,3.05,201770.75,3.76
894598.26,16.67,3.08,203797.3,3.8
894598.26,16.67,3.08,203825.25,3.8
894955.46,16.68,3.09,203606.14,3.8
895008.16,16.69,3.09,203606.2,3.8
894872.19,16.69,3.09,203519.85,3.8
894736.21,16.69,3.09,203520.01,3.8
894788.91,16.69,3.1,203705.19,3.8
894788.91,16.69,3.1,203514.8,3.8
894652.93,16.69,3.1,203514.96,3.8
894516.95,16.69,3.1,203425.23,3.8
894798.06,16.7,3.1,203424.92,3.8
895182.73,16.71,3.11,203424.61,3.8
895046.75,16.71,3.11,203424.14,3.8
895099.45,16.71,3.12,203535.22,3.8
894963.47,16.71,3.12,203557.99,3.8
894827.5,16.71,3.12,203557.99,3.8
894827.5,16.71,3.12,203557.67,3.8
894691.52,16.72,3.12,203557.83,3.8
895151.03,16.72,3.13,203557.83,3.8
895015.06,16.72,3.13,203557.36,3.8
894879.08,16.72,3.13,203557.52,3.8
894743.1,16.73,3.13,203478.21,3.8
894607.12,16.73,3.13,203478.21,3.8
894471.15,16.73,3.13,203478.37,3.81
894335.17,16.73,3.13,203478.0,3.81
894719.83,16.74,3.14,203477.68,3.81
894583.85,16.74,3.14,203473.45,3.81
894447.88,16.74,3.14,203293.78,3.8
894743.9,16.74,3.15,203293.4,3.8
894607.92,16.74,3.15,203293.09,3.81
894798.37,16.75,3.15,203292.78,3.81
894662.4,16.75,3.15,203205.82,3.8
895000.54,16.76,3.16,203013.58,3.8
895281.65,16.77,3.17,203013.27,3.8
895334.35,16.77,3.17,202480.09,3.79
895198.37,16.77,3.17,202480.09,3.79
895198.37,16.77,3.17,202497.06,3.79
895062.39,16.77,3.17,202497.06,3.79
894926.42,16.77,3.17,202417.75,3.79
894790.44,16.77,3.18,202338.44,3.79
895175.1,16.78,3.18,202338.06,3.79
895039.12,16.78,3.18,202337.69,3.79
895404.73,16.79,3.19,202337.38,3.79
895457.43,16.79,3.2,202337.44,3.79
895510.13,16.8,3.2,202347.16,3.8
895562.83,16.8,3.2,202458.24,3.8
895426.85,16.8,3.2,202448.34,3.8
895290.88,16.8,3.2,202448.34,3.8
895154.9,16.8,3.2,202369.03,3.8
895493.04,16.81,3.21,202176.79,3.8
895258.46,16.81,3.21,201854.49,3.79
895122.48,16.81,3.21,201854.65,3.79
895122.48,16.81,3.21,201854.65,3.79
895418.51,16.82,3.22,201868.2,3.79
895418.51,16.82,3.22,201890.61,3.79
895418.51,16.82,3.22,201890.61,3.79
895714.53,16.83,3.23,201890.61,3.79
895714.53,16.83,3.23,201890.61,3.79
896105.09,16.83,3.24,201890.3,3.79
895969.11,16.83,3.24,201804.76,3.79
895833.14,16.83,3.24,201804.45,3.79
895885.84,16.84,3.24,201804.45,3.79
895938.54,16.84,3.24,201915.53,3.8
895938.54,16.84,3.24,201915.53,3.8
896234.56,16.85,3.25,201915.53,3.8
896098.58,16.85,3.25,202089.19,3.8
895962.6,16.85,3.25,202088.82,3.8
895777.72,16.85,3.25,202091.94,3.8
895641.74,16.85,3.25,202091.57,3.8
