ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-bellman_ratio
801819.34,20.82,7.22,319627.08,8.3
801820.66,20.82,7.22,319635.7,8.3
801684.69,20.82,7.22,319635.23,8.3
801626.65,20.82,7.22,320299.73,8.32
801490.67,20.82,7.22,320472.58,8.33
801490.67,20.82,7.22,320472.58,8.33
801490.67,20.82,7.22,320572.46,8.33
801354.7,20.82,7.23,320551.01,8.33
801164.12,20.82,7.22,320222.88,8.32
801278.07,20.83,7.23,321949.08,8.37
802287.18,20.86,7.26,321799.72,8.37
802287.18,20.86,7.26,321770.59,8.37
802151.2,20.86,7.26,321770.75,8.37
802447.22,20.87,7.27,321770.28,8.37
802311.25,20.87,7.27,321986.51,8.38
801939.25,20.87,7.27,321936.54,8.38
801803.27,20.87,7.27,321813.77,8.38
802131.74,20.88,7.28,321943.17,8.38
801643.88,20.87,7.27,321165.25,8.36
801194.77,20.86,7.27,320845.05,8.35
801930.49,20.89,7.29,322853.79,8.41
801771.81,20.88,7.29,322729.52,8.41
801635.84,20.89,7.29,322729.68,8.41
801635.84,20.89,7.29,322729.68,8.41
801499.86,20.89,7.29,322729.21,8.41
801363.88,20.89,7.29,322905.35,8.42
801285.78,20.89,7.3,322313.72,8.4
801149.8,20.9,7.3,322175.62,8.4
801393.83,20.91,7.31,322137.62,8.4
801689.86,20.92,7.32,322943.04,8.43
801307.86,20.91,7.31,322914.65,8.43
801255.19,20.91,7.31,322806.83,8.43
801039.7,20.91,7.31,322579.41,8.42
801335.72,20.92,7.32,322579.1,8.42
801199.75,20.92,7.33,322579.1,8.42
801063.77,20.93,7.33,322694.5,8.43
800927.79,20.93,7.33,322631.94,8.43
800555.79,20.92,7.32,322579.1,8.43
800550.77,20.93,7.33,324415.7,8.48
800459.73,20.93,7.33,323697.81,8.46
801011.89,20.95,7.35,323639.1,8.46
800875.91,20.95,7.35,323638.79,8.47
800739.93,20.95,7.36,323638.79,8.47
800792.63,20.96,7.36,323638.79,8.47
800656.65,20.96,7.36,323725.14,8.48
800960.83,20.97,7.37,323658.53,8.47
800824.85,20.97,7.38,323638.79,8.48
800688.87,20.98,7.38,324198.88,8.49
800552.89,20.98,7.38,324198.91,8.5
800414.0,20.98,7.38,324128.77,8.49
800414.0,20.98,7.38,324112.78,8.49
800278.03,20.98,7.38,324112.78,8.5
800582.2,20.99,7.39,324112.78,8.5
799494.38,21.0,7.41,324112.47,8.51
799547.08,21.01,7.41,324112.47,8.52
798459.26,21.02,7.43,324112.16,8.53
798323.28,21.03,7.43,324112.16,8.54
797953.14,21.02,7.42,324112.16,8.54
797659.32,21.01,7.42,323810.33,8.53
797438.06,21.01,7.41,323604.46,8.53
797742.24,21.02,7.42,323626.61,8.53
797606.26,21.02,7.42,323604.46,8.53
797470.28,21.02,7.43,323604.46,8.53
797334.3,21.03,7.43,324289.33,8.55
797334.3,21.03,7.43,324289.33,8.55
796964.15,21.02,7.42,323887.29,8.54
796828.18,21.02,7.42,323886.99,8.54
797212.84,21.03,7.43,323886.98,8.54
797265.54,21.04,7.44,323904.77,8.55
797129.56,21.04,7.44,323972.22,8.55
796993.58,21.04,7.44,323887.13,8.55
796857.61,21.04,7.45,323894.48,8.55
796860.25,21.04,7.45,323908.33,8.55
796860.25,21.04,7.45,323954.38,8.56
796724.27,21.05,7.45,324643.58,8.58
796776.97,21.05,7.45,324840.28,8.58
796641.0,21.05,7.46,324839.97,8.58
796505.02,21.06,7.46,324839.97,8.59
796369.04,21.06,7.46,324952.51,8.59
796233.06,21.06,7.46,324911.97,8.59
796233.06,21.06,7.46,324911.97,8.59
796097.09,21.06,7.46,325361.17,8.61
796097.09,21.06,7.46,325361.17,8.61
795982.74,21.06,7.47,325378.85,8.61
796615.51,21.08,7.49,325617.7,8.62
796615.51,21.08,7.49,325617.7,8.62
796479.53,21.09,7.49,325617.4,8.62
795882.85,21.08,7.48,325172.54,8.61
795570.75,21.07,7.47,324814.07,8.6
795814.79,21.08,7.48,324814.07,8.6
795678.81,21.08,7.48,324814.07,8.61
795542.83,21.08,7.49,324814.07,8.61
795406.86,21.09,7.49,324814.07,8.61
795270.88,21.09,7.49,324814.07,8.61
795270.88,21.09,7.49,324814.07,8.61
795134.9,21.09,7.49,325013.4,8.62
794998.92,21.09,7.49,324976.02,8.62
794862.95,21.09,7.5,325190.46,8.63
794864.27,21.09,7.5,325191.57,8.63
794728.29,21.1,7.5,325191.57,8.63
794728.29,21.1,7.5,325154.75,8.63
794592.31,21.1,7.5,325154.75,8.63
794456.34,21.1,7.5,325166.41,8.64
794509.04,21.11,7.51,325155.1,8.64
794561.74,21.11,7.51,325154.75,8.64
794425.76,21.11,7.52,325649.68,8.66
794289.78,21.12,7.52,325511.98,8.65
794153.81,21.12,7.52,325511.67,8.66
794017.83,21.12,7.52,325511.67,8.66
793473.92,21.13,7.53,325592.35,8.67
793381.6,21.13,7.53,325799.09,8.68
793201.97,21.13,7.53,325511.67,8.67
793065.99,21.13,7.54,325511.36,8.67
793118.69,21.14,7.54,325511.36,8.68
793118.69,21.14,7.54,325560.03,8.68
792982.71,21.14,7.54,325702.86,8.68
792846.74,21.14,7.55,325606.13,8.68
792899.44,21.15,7.55,325682.22,8.69
792763.46,21.15,7.55,325575.95,8.69
792627.48,21.15,7.56,326089.16,8.7
792337.47,21.15,7.55,325790.92,8.7
792633.49,21.16,7.56,325993.98,8.7
792261.49,21.15,7.55,325698.73,8.7
792261.49,21.15,7.55,325709.8,8.7
792125.52,21.15,7.56,325709.49,8.7
791989.54,21.16,7.56,325709.49,8.7
791853.56,21.16,7.56,325950.16,8.71
792071.82,21.16,7.57,328499.64,8.78
793963.27,21.22,7.62,329110.71,8.8
793963.27,21.22,7.62,329110.71,8.8
794363.67,21.23,7.64,328899.49,8.79
794416.38,21.24,7.64,328899.55,8.79
794280.4,21.24,7.65,328899.18,8.8
794280.4,21.24,7.65,328899.18,8.8
794470.85,21.25,7.65,328899.18,8.8
794523.55,21.26,7.66,328933.12,8.8
794227.12,21.25,7.65,328905.58,8.8
794279.82,21.26,7.66,328899.18,8.8
794332.53,21.26,7.67,329424.15,8.82
794196.55,21.27,7.67,329441.58,8.82
794060.57,21.27,7.67,329576.26,8.83
792972.75,21.28,7.69,329575.95,8.85
792836.77,21.29,7.69,329575.64,8.85
792700.8,21.29,7.69,329575.64,8.85
792753.5,21.29,7.7,329575.64,8.85
792753.5,21.29,7.7,329575.64,8.85
792617.52,21.3,7.7,329736.08,8.86
792481.54,21.3,7.7,329592.16,8.86
792345.57,21.3,7.7,329575.64,8.86
792398.27,21.31,7.71,330057.61,8.87
792188.59,21.3,7.7,329844.73,8.87
792052.62,21.3,7.71,329702.63,8.87
791916.64,21.31,7.71,329702.79,8.87
791969.34,21.31,7.71,329702.32,8.87
792354.0,21.32,7.73,329702.32,8.87
792218.02,21.33,7.73,329712.34,8.88
792082.05,21.33,7.73,329702.32,8.88
791946.07,21.33,7.73,329914.8,8.89
791946.07,21.33,7.73,329914.8,8.89
791998.77,21.34,7.74,330142.97,8.89
791813.89,21.33,7.74,329702.32,8.88
791677.91,21.34,7.74,330405.2,8.9
791677.91,21.34,7.74,330517.01,8.91
791541.93,21.34,7.74,330516.7,8.91
791405.96,21.34,7.74,330516.7,8.91
791269.98,21.34,7.74,330570.66,8.92
791134.0,21.34,7.75,330531.2,8.92
790998.02,21.35,7.75,330529.22,8.92
790883.68,21.35,7.75,331158.11,8.94
791164.91,21.36,7.76,331154.34,8.94
790590.09,21.35,7.76,330516.7,8.93
790394.34,21.35,7.75,330259.49,8.92
790258.36,21.35,7.75,330259.18,8.92
790554.38,21.36,7.76,330259.18,8.92
790418.4,21.36,7.77,330259.18,8.93
790282.43,21.37,7.77,330381.94,8.93
790146.45,21.37,7.77,330318.83,8.93
790199.15,21.37,7.78,330264.67,8.93
790073.99,21.38,7.78,330342.01,8.94
789927.2,21.38,7.78,330902.72,8.96
789565.2,21.37,7.77,330511.18,8.95
789861.22,21.38,7.78,330510.87,8.95
789730.48,21.38,7.78,330515.51,8.95
789783.18,21.39,7.79,330512.37,8.95
789647.2,21.39,7.79,330510.87,8.95
789647.2,21.39,7.79,330584.06,8.95
789511.22,21.39,7.79,330584.06,8.96
789375.25,21.39,7.79,331070.5,8.97
789671.27,21.4,7.8,331091.27,8.97
789635.21,21.41,7.81,330918.91,8.97
789507.38,21.41,7.81,331614.06,8.99
789751.41,21.42,7.82,331614.06,8.99
789804.12,21.43,7.83,331614.06,9.0
789668.14,21.43,7.83,331614.06,9.0
789668.14,21.43,7.83,331614.06,9.0
789668.14,21.43,7.83,331614.06,9.0
789328.13,21.42,7.82,331614.06,9.0
789712.79,21.43,7.84,331614.06,9.0
789712.79,21.43,7.84,331614.06,9.0
789576.81,21.44,7.84,331614.06,9.0
789576.81,21.44,7.84,331614.06,9.0
789629.51,21.44,7.84,331614.06,9.0
789629.51,21.44,7.84,331614.06,9.0
789317.41,21.44,7.84,331614.06,9.01
789181.43,21.44,7.84,332259.16,9.03
789462.54,21.45,7.85,332468.21,9.03
789326.57,21.45,7.85,332467.9,9.04
789190.59,21.45,7.86,332467.9,9.04
789054.61,21.46,7.86,332467.9,9.04
788918.64,21.46,7.86,332738.51,9.05
788782.66,21.46,7.86,332892.02,9.06
788835.36,21.47,7.87,332651.47,9.05
789142.2,21.48,7.88,332550.74,9.05
789021.88,21.48,7.88,333073.59,9.07
789317.9,21.49,7.89,333073.28,9.07
789181.93,21.49,7.89,333073.28,9.07
789045.95,21.49,7.9,333073.28,9.07
788909.97,21.5,7.9,333281.9,9.08
788773.99,21.5,7.9,333237.43,9.08
788659.65,21.5,7.9,333200.08,9.08
788659.65,21.5,7.9,333390.64,9.09
788659.65,21.5,7.9,333390.64,9.09
788997.74,21.52,7.92,334490.02,9.12
789293.77,21.53,7.93,334489.71,9.12
789157.79,21.53,7.93,334489.71,9.13
788778.94,21.52,7.93,333957.19,9.11
788778.94,21.52,7.93,333957.19,9.11
788642.96,21.53,7.93,334010.1,9.12
788506.98,21.53,7.93,333998.59,9.12
788506.98,21.53,7.93,333998.59,9.12
788559.68,21.53,7.94,333957.19,9.12
788222.6,21.53,7.93,333547.51,9.11
788996.56,21.55,7.95,336586.44,9.19
788860.59,21.55,7.95,336586.12,9.2
789778.01,21.58,7.98,336267.2,9.19
789478.42,21.58,7.98,336010.4,9.18
789342.44,21.58,7.98,336010.4,9.19
789206.46,21.58,7.98,336031.49,9.19
788921.64,21.57,7.98,335737.83,9.18
788974.34,21.58,7.98,335729.92,9.18
788838.36,21.58,7.98,335717.5,9.19
789203.96,21.59,8.0,336036.68,9.19
789203.96,21.59,8.0,336036.68,9.19
788116.15,21.61,8.01,336036.37,9.22
787980.17,21.61,8.02,336075.05,9.22
788032.87,21.62,8.02,336383.21,9.23
787896.89,21.62,8.03,336382.9,9.23
787949.59,21.63,8.03,336382.9,9.23
787606.9,21.62,8.02,336252.83,9.23
787470.92,21.62,8.03,336252.83,9.23
787836.53,21.64,8.04,336259.55,9.24
787677.85,21.63,8.04,336101.08,9.23
787541.87,21.64,8.04,336094.36,9.23
787405.89,21.64,8.04,336094.36,9.24
787269.92,21.64,8.04,336603.21,9.25
787133.94,21.64,8.04,336710.47,9.26
786997.96,21.64,8.05,336710.16,9.26
786797.64,21.64,8.04,336577.4,9.26
786850.34,21.65,8.05,336577.4,9.26
786903.04,21.65,8.06,336577.4,9.26
787287.7,21.67,8.07,336584.95,9.26
787287.7,21.67,8.07,336538.19,9.26
787151.72,21.67,8.07,336530.79,9.26
787015.75,21.67,8.07,336530.63,9.27
786525.11,21.66,8.06,336898.97,9.28
786829.28,21.67,8.07,336823.64,9.28
786693.3,21.67,8.08,337376.12,9.3
786557.33,21.68,8.08,337376.12,9.3
786421.35,21.68,8.08,337375.81,9.3
786285.37,21.68,8.08,337375.81,9.3
785915.22,21.67,8.08,336980.5,9.29
784827.4,21.69,8.09,336980.19,9.31
784691.43,21.69,8.1,336980.19,9.32
784744.13,21.7,8.1,336980.19,9.32
784988.16,21.71,8.11,336980.46,9.32
784988.16,21.71,8.11,340072.17,9.41
785291.92,21.72,8.13,340293.59,9.41
787039.12,21.78,8.18,339670.71,9.4
786958.69,21.78,8.18,340488.58,9.42
786822.71,21.78,8.18,340491.09,9.43
786686.73,21.78,8.19,340488.31,9.43
786414.78,21.79,8.19,341052.4,9.45
786548.39,21.8,8.2,340464.28,9.43
786412.41,21.8,8.2,340463.97,9.44
786276.43,21.8,8.2,340463.97,9.44
786140.46,21.8,8.21,340509.86,9.44
786140.46,21.8,8.21,340487.6,9.44
785939.19,21.8,8.2,340314.66,9.44
785991.89,21.81,8.21,340273.35,9.44
786044.6,21.81,8.21,340269.03,9.44
785908.62,21.81,8.22,340268.76,9.44
784820.8,21.83,8.23,340268.45,9.47
785698.47,21.86,8.26,342239.99,9.52
785843.98,21.86,8.26,341955.67,9.51
785843.98,21.86,8.26,342029.5,9.52
786228.64,21.88,8.28,342029.19,9.52
785916.55,21.87,8.27,342029.19,9.52
785916.55,21.87,8.27,342068.09,9.52
785780.57,21.87,8.27,342094.19,9.52
785351.51,21.86,8.27,341644.9,9.51
785215.53,21.87,8.27,341632.53,9.51
785079.55,21.87,8.27,341618.8,9.52
785132.25,21.88,8.28,341752.7,9.52
784996.27,21.88,8.28,341734.22,9.52
784785.02,21.87,8.28,341575.65,9.52
784649.04,21.88,8.28,341460.22,9.52
784653.14,21.88,8.28,341461.36,9.52
784517.16,21.88,8.28,341856.21,9.53
784381.19,21.88,8.28,341855.9,9.54
784245.21,21.88,8.29,341855.9,9.54
784245.21,21.88,8.29,341842.57,9.54
784698.78,21.9,8.3,341842.57,9.54
784698.78,21.9,8.3,341842.57,9.54
784562.8,21.9,8.3,341866.05,9.54
784426.82,21.9,8.3,341863.88,9.54
784479.53,21.91,8.31,341842.91,9.55
784343.55,21.91,8.31,342138.51,9.56
784344.87,21.91,8.31,342140.51,9.56
784397.57,21.92,8.32,342263.75,9.56
784261.59,21.92,8.32,342192.53,9.56
784125.62,21.92,8.32,342192.69,9.57
784125.62,21.92,8.32,342192.69,9.57
783989.64,21.92,8.33,342192.22,9.57
783853.66,21.93,8.33,342192.22,9.57
782765.84,21.94,8.35,342191.91,9.59
782629.87,21.95,8.35,342319.35,9.6
782493.89,21.95,8.35,342314.96,9.6
782357.91,21.95,8.35,342657.75,9.61
782660.77,21.97,8.37,342742.9,9.62
782660.77,21.97,8.37,342742.9,9.62
782274.64,21.96,8.36,342380.59,9.61
782327.34,21.97,8.37,342380.65,9.61
781239.52,21.99,8.39,342380.34,9.64
781103.54,21.99,8.39,342379.97,9.64
781156.24,21.99,8.4,342379.97,9.64
781156.24,21.99,8.4,342408.66,9.64
781020.27,22.0,8.4,342440.6,9.64
781072.97,22.0,8.41,342419.1,9.65
780936.99,22.01,8.41,342422.11,9.65
780939.63,22.01,8.41,342433.81,9.65
780803.65,22.01,8.41,343057.7,9.67
780667.68,22.01,8.41,342930.17,9.67
780720.38,22.02,8.42,342930.23,9.67
781016.4,22.03,8.43,342929.86,9.67
781069.1,22.04,8.44,342929.86,9.67
780933.12,22.04,8.44,342948.55,9.68
780933.12,22.04,8.44,343198.66,9.68
780797.15,22.04,8.44,342931.85,9.68
780425.15,22.03,8.43,344114.1,9.71
780455.79,22.04,8.44,344118.24,9.72
780458.44,22.04,8.44,344119.46,9.72
780817.5,22.06,8.46,344075.89,9.72
781007.96,22.07,8.47,344075.57,9.72
781303.98,22.08,8.48,344075.57,9.72
780698.97,22.06,8.47,343560.77,9.71
780563.0,22.07,8.47,343560.77,9.71
780615.7,22.07,8.48,343646.59,9.72
780319.27,22.07,8.47,343572.48,9.72
780178.81,22.06,8.47,343560.77,9.72
780369.26,22.07,8.48,344153.27,9.73
780233.28,22.08,8.48,344146.79,9.74
780296.8,22.08,8.49,344158.42,9.74
780150.01,22.09,8.49,344524.13,9.75
780202.71,22.09,8.49,344524.2,9.76
780393.16,22.1,8.5,344523.82,9.76
780697.33,22.11,8.52,344540.89,9.76
780561.36,22.12,8.52,344523.82,9.76
780191.21,22.11,8.51,344523.82,9.76
780243.91,22.11,8.52,344743.26,9.77
780296.61,22.12,8.52,344742.82,9.77
780592.63,22.13,8.53,344811.55,9.78
780456.65,22.13,8.54,345938.23,9.81
780509.36,22.14,8.54,345938.29,9.81
780373.38,22.14,8.55,345937.92,9.82
780373.38,22.14,8.55,345996.81,9.82
780237.4,22.15,8.55,345996.81,9.82
780362.94,22.15,8.55,346102.4,9.82
780226.96,22.15,8.55,346106.99,9.83
780090.98,22.15,8.56,346107.57,9.83
779955.01,22.16,8.56,346102.4,9.83
780251.03,22.17,8.57,346712.87,9.85
780115.05,22.17,8.57,346723.49,9.85
780305.5,22.18,8.58,346723.18,9.86
780169.52,22.18,8.58,346723.18,9.86
780450.63,22.19,8.6,346727.29,9.86
780154.2,22.19,8.59,346497.98,9.85
780206.91,22.19,8.6,346493.87,9.86
779836.23,22.19,8.59,346122.78,9.85
780132.25,22.2,8.6,346122.78,9.85
779996.27,22.2,8.6,346122.78,9.85
779860.29,22.2,8.61,347293.32,9.89
779724.32,22.21,8.61,347436.58,9.89
779352.32,22.2,8.6,346992.42,9.88
779054.31,22.19,8.59,346992.42,9.88
779358.48,22.2,8.61,346992.42,9.89
779222.51,22.21,8.61,346992.42,9.89
779275.21,22.21,8.62,346992.42,9.89
779139.23,22.22,8.62,347028.45,9.89
779329.68,22.22,8.63,346992.42,9.9
779382.38,22.23,8.63,346992.42,9.9
779246.41,22.23,8.64,348407.78,9.94
779250.37,22.23,8.64,348409.07,9.94
779250.37,22.23,8.64,348371.99,9.94
779114.39,22.24,8.64,348372.15,9.94
778978.42,22.24,8.64,348371.68,9.95
778978.42,22.24,8.64,348277.65,9.94
778681.99,22.23,8.63,347851.89,9.93
778684.77,22.23,8.63,347894.12,9.93
778314.62,22.23,8.63,347771.5,9.93
778314.62,22.23,8.63,347802.4,9.93
778367.32,22.23,8.63,347802.4,9.93
778231.34,22.23,8.64,347812.49,9.94
778095.37,22.24,8.64,347921.73,9.94
777798.94,22.23,8.63,347749.93,9.94
777662.96,22.23,8.63,347783.76,9.94
777537.8,22.24,8.64,347726.15,9.94
777391.0,22.24,8.64,347819.27,9.95
777391.0,22.24,8.64,347780.66,9.95
777255.03,22.24,8.64,347780.36,9.95
777119.05,22.24,8.64,347780.35,9.95
776983.07,22.25,8.65,347780.35,9.96
777279.09,22.26,8.66,347813.74,9.96
777560.2,22.27,8.67,347787.74,9.96
777612.9,22.27,8.68,347780.35,9.96
777240.91,22.27,8.67,348346.17,9.98
777104.93,22.27,8.67,348266.48,9.98
776968.95,22.27,8.67,348368.67,9.99
777159.4,22.28,8.68,348368.36,9.99
777023.43,22.28,8.69,348368.36,9.99
777076.13,22.29,8.69,348445.01,10.0
776940.15,22.29,8.7,348530.47,10.0
776804.17,22.3,8.7,348526.95,10.0
776668.2,22.3,8.7,348495.68,10.01
776381.11,22.29,8.69,348245.35,10.0
776255.95,22.29,8.7,348192.19,10.0
776567.63,22.31,8.71,349134.07,10.03
776431.65,22.31,8.71,349134.23,10.03
776727.68,22.32,8.72,349133.76,10.03
776591.7,22.32,8.73,349133.76,10.04
776455.72,22.33,8.73,349195.67,10.04
776508.42,22.33,8.73,349142.14,10.04
776508.42,22.33,8.73,349142.14,10.04
776372.45,22.34,8.74,349133.76,10.04
776236.47,22.34,8.74,349667.83,10.06
776426.92,22.35,8.75,349955.01,10.07
776290.94,22.35,8.75,349955.01,10.08
776293.58,22.35,8.75,349956.14,10.08
776293.58,22.35,8.75,349956.14,10.08
776157.61,22.35,8.75,349955.83,10.08
776021.63,22.36,8.76,349955.83,10.08
775885.65,22.36,8.76,350006.54,10.09
775912.13,22.36,8.76,350085.41,10.09
775592.13,22.35,8.75,349765.41,10.08
775305.05,22.34,8.75,349555.97,10.07
775169.07,22.35,8.75,349545.45,10.08
774783.83,22.34,8.74,349103.98,10.07
774647.86,22.34,8.74,349077.65,10.07
774533.51,22.34,8.75,349610.48,10.09
774839.85,22.36,8.76,349777.6,10.09
775030.3,22.37,8.77,349777.29,10.1
774894.32,22.37,8.77,349777.29,10.1
775190.34,22.38,8.79,349777.29,10.1
775054.37,22.39,8.79,349998.78,10.11
774918.39,22.39,8.79,349807.2,10.11
774546.39,22.38,8.78,349929.75,10.11
774536.35,22.39,8.79,351123.72,10.15
775357.38,22.41,8.82,351451.71,10.16
775061.04,22.41,8.81,351236.09,10.15
774925.06,22.41,8.81,351235.78,10.16
774789.08,22.41,8.82,351235.78,10.16
774189.16,22.4,8.8,350521.97,10.14
774053.18,22.41,8.81,350533.85,10.15
773577.83,22.4,8.8,349989.43,10.13
773630.53,22.4,8.81,349987.64,10.14
773926.55,22.41,8.82,349977.55,10.14
773790.57,22.42,8.82,350509.51,10.15
773665.41,22.42,8.82,350588.63,10.16
774256.53,22.44,8.84,351150.5,10.18
773958.18,22.43,8.83,350865.93,10.17
772870.36,22.45,8.85,350865.61,10.19
772734.38,22.45,8.86,350865.61,10.2
772735.7,22.45,8.86,350873.62,10.2
772287.11,22.45,8.85,350610.67,10.19
772151.14,22.45,8.85,350610.67,10.19
772015.16,22.45,8.85,350610.98,10.2
772067.86,22.46,8.86,350610.67,10.2
772258.31,22.47,8.87,350610.67,10.2
772122.34,22.47,8.87,351104.14,10.22
771538.9,22.46,8.86,350526.21,10.2
771538.9,22.46,8.86,350526.21,10.2
771402.93,22.46,8.86,350500.29,10.21
771707.1,22.47,8.87,350499.97,10.21
771707.1,22.47,8.87,350499.97,10.21
771410.67,22.47,8.87,350248.16,10.2
771189.13,22.46,8.86,350008.29,10.19
771189.13,22.46,8.86,350005.78,10.19
771053.15,22.46,8.87,350005.78,10.2
771334.26,22.47,8.88,350020.56,10.2
771198.28,22.48,8.88,350012.74,10.2
771062.31,22.48,8.88,350005.78,10.2
770926.33,22.48,8.88,350467.82,10.22
770928.97,22.48,8.88,350484.74,10.22
770558.82,22.47,8.88,350194.63,10.21
770422.84,22.48,8.88,350079.47,10.21
770286.87,22.48,8.88,350517.68,10.23
770079.63,22.48,8.88,350303.18,10.22
770132.33,22.48,8.88,350303.24,10.23
769996.35,22.49,8.89,350302.87,10.23
769996.35,22.49,8.89,350302.87,10.23
770029.26,22.49,8.89,350327.9,10.23
769893.29,22.49,8.89,350388.66,10.23
769757.31,22.49,8.89,350340.1,10.24
769621.33,22.49,8.9,350343.41,10.24
769925.5,22.51,8.91,350830.5,10.26
769789.53,22.51,8.91,350709.59,10.25
769653.55,22.51,8.91,350850.92,10.26
769517.57,22.51,8.92,350850.61,10.26
769381.59,22.52,8.92,350850.61,10.27
769245.62,22.52,8.92,350854.9,10.27
769109.64,22.52,8.92,351052.32,10.28
768973.66,22.52,8.93,350992.75,10.28
768837.68,22.53,8.93,350929.73,10.28
768467.54,22.52,8.92,350664.87,10.28
768531.05,22.53,8.93,350643.05,10.28
768384.26,22.53,8.93,350774.42,10.28
768248.28,22.53,8.93,350774.58,10.29
768112.3,22.53,8.94,350774.11,10.29
767976.33,22.54,8.94,350851.39,10.3
768360.99,22.55,8.95,350789.47,10.29
768225.01,22.55,8.95,351024.97,10.3
768488.85,22.56,8.96,353083.05,10.37
768830.76,22.58,8.98,352181.54,10.34
768660.41,22.58,8.98,352318.29,10.35
768297.5,22.57,8.97,351781.49,10.33
768297.5,22.57,8.97,351781.49,10.33
768487.95,22.58,8.98,351781.18,10.34
768540.65,22.59,8.99,351781.18,10.34
768731.1,22.6,9.0,351809.51,10.34
768783.8,22.61,9.01,351791.87,10.34
768647.83,22.61,9.01,351789.26,10.35
768511.85,22.61,9.01,351914.79,10.35
768807.87,22.62,9.02,353021.73,10.39
768445.87,22.61,9.02,352338.18,10.37
768309.89,22.62,9.02,352740.3,10.38
768362.6,22.62,9.03,352740.36,10.39
768658.62,22.64,9.04,352739.99,10.39
768659.94,22.64,9.04,352741.84,10.39
768502.58,22.63,9.04,352582.95,10.38
768366.6,22.64,9.04,352582.95,10.39
768367.92,22.64,9.04,352589.72,10.39
768231.95,22.64,9.04,352651.16,10.39
768095.97,22.64,9.04,352596.44,10.39
767959.99,22.64,9.05,352589.72,10.4
767663.56,22.64,9.04,352435.08,10.39
767291.56,22.63,9.03,353011.39,10.41
767355.08,22.64,9.04,353004.37,10.41
767208.29,22.64,9.04,352872.02,10.41
767072.31,22.64,9.04,352872.18,10.42
767072.31,22.64,9.04,352872.18,10.42
766936.33,22.64,9.05,352871.71,10.42
766989.04,22.65,9.05,352871.71,10.42
766853.06,22.65,9.06,353000.27,10.43
766853.06,22.65,9.06,353000.27,10.43
767149.08,22.67,9.07,353020.38,10.43
767013.1,22.67,9.07,353547.47,10.45
767065.8,22.68,9.08,353527.62,10.45
767065.8,22.68,9.08,353527.62,10.45
767069.05,22.68,9.08,353504.94,10.45
766933.07,22.68,9.08,353501.0,10.45
766672.02,22.67,9.07,353233.62,10.45
766916.05,22.68,9.09,353233.62,10.45
766544.05,22.68,9.08,353020.4,10.44
766734.5,22.69,9.09,353020.09,10.45
766598.53,22.69,9.09,353020.09,10.45
766894.55,22.7,9.1,353082.0,10.45
766758.57,22.7,9.11,353031.16,10.45
766386.57,22.7,9.1,353020.09,10.45
766690.74,22.71,9.11,353637.06,10.47
766554.77,22.71,9.11,353638.16,10.48
767025.02,22.73,9.13,354349.89,10.5
766946.23,22.73,9.13,354510.09,10.51
766788.88,22.73,9.13,354351.2,10.5
766652.9,22.73,9.13,354350.89,10.51
766516.92,22.73,9.14,354350.89,10.51
766380.94,22.74,9.14,354452.58,10.52
766676.96,22.75,9.15,354409.0,10.52
766729.67,22.76,9.16,354382.77,10.52
766782.37,22.76,9.16,354350.89,10.52
766646.39,22.76,9.17,355101.03,10.54
766646.39,22.76,9.17,355101.03,10.54
766510.41,22.77,9.17,355153.26,10.55
766374.44,22.77,9.17,355152.95,10.55
766378.19,22.77,9.17,355169.57,10.55
766242.21,22.77,9.18,355169.57,10.56
766298.18,22.77,9.18,355205.02,10.56
766162.2,22.78,9.18,355222.93,10.56
765074.38,22.8,9.2,355222.62,10.59
764938.4,22.8,9.2,355229.27,10.59
764802.42,22.8,9.21,355218.53,10.59
764666.45,22.81,9.21,355215.09,10.59
764530.47,22.81,9.21,355390.49,10.6
764480.47,22.81,9.21,355340.49,10.6
764533.17,22.82,9.22,355333.33,10.6
764324.27,22.81,9.21,355119.27,10.6
764188.3,22.81,9.22,355118.96,10.6
764052.32,22.82,9.22,355118.96,10.6
764105.02,22.82,9.23,355118.96,10.61
763969.04,22.83,9.23,355126.86,10.61
763833.07,22.83,9.23,355157.14,10.62
763697.09,22.83,9.23,355118.96,10.62
763281.77,22.82,9.23,354731.14,10.61
763145.79,22.83,9.23,354731.14,10.61
763009.82,22.83,9.23,354918.48,10.62
763009.82,22.83,9.23,354918.48,10.62
762873.84,22.83,9.23,354918.48,10.62
762737.86,22.83,9.24,354918.48,10.63
762790.56,22.84,9.24,354918.48,10.63
762654.59,22.84,9.25,354943.67,10.63
