ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_cda4-policy_DotProd1000demergemd57fb-de_merge-gs_best-scmd_57fb-arrived_gpu_milli
399,904,728580,6212,728580
399,904,729580,6212,729580
399,904,730230,6212,730230
399,904,730700,6212,730700
400,906,731700,6212,731700
400,906,732510,6212,732510
401,908,733510,6212,733510
401,908,733980,6212,733980
402,910,734630,6212,734630
402,910,735630,6212,735630
403,912,736630,6212,736630
403,912,737630,6212,737630
404,914,738630,6212,738630
404,914,739280,6212,739280
405,916,740280,6212,740280
405,916,740750,6212,740750
405,916,741560,6212,741560
406,918,742560,6212,742560
406,918,742560,6212,742560
406,918,743560,6212,743560
406,918,743560,6212,743560
407,920,744560,6212,744560
407,920,745560,6212,745560
407,920,745560,6212,745560
408,922,746020,6212,746020
408,922,747020,6212,747020
409,924,748020,6212,748020
409,924,749020,6212,749020
410,926,750020,6212,750020
410,926,750670,6212,750670
411,928,751670,6212,751670
411,928,752670,6212,752670
412,930,753670,6212,753670
412,930,754670,6212,754670
412,930,754670,6212,754670
413,932,755480,6212,755480
413,932,756070,6212,756070
414,934,756880,6212,756880
414,934,757880,6212,757880
415,936,758690,6212,758690
415,936,759690,6212,759690
416,938,760340,6212,760340
416,938,761340,6212,761340
417,940,761890,6212,761890
417,940,762540,6212,762540
418,942,763540,6212,763540
418,942,764190,6212,764190
419,944,765190,6212,765190
419,944,765190,6212,765190
419,944,766190,6212,766190
419,944,766190,6212,766190
420,946,767190,6212,767190
420,946,767190,6212,767190
420,946,767420,6212,767420
420,946,768230,6212,768230
421,948,769230,6212,769230
421,948,770230,6212,770230
422,952,770700,6212,770700
422,952,771700,6212,771700
422,952,772700,6212,772700
422,952,773700,6212,773700
422,952,773700,6212,773700
422,952,773860,6212,773860
423,954,774860,6212,774860
423,954,775860,6212,775860
424,956,776670,6212,776670
424,956,776670,6212,776670
424,956,777480,6212,777480
424,956,777480,6212,777480
425,958,778290,6212,778290
425,958,779290,6212,779290
426,960,780290,6212,780290
426,960,780290,6212,780290
426,960,781290,6212,781290
427,962,782290,6212,782290
427,962,782290,6212,782290
427,962,783100,6212,783100
428,964,784100,6212,784100
428,964,785100,6212,785100
429,966,786100,6212,786100
429,966,786420,6212,786420
429,966,787420,6212,787420
429,966,787420,6212,787420
430,968,788420,6212,788420
430,968,789420,6212,789420
431,970,790420,6212,790420
431,970,790740,6212,790740
431,970,791740,6212,791740
432,972,792390,6212,792390
432,972,793200,6212,793200
433,974,794200,6212,794200
433,974,795200,6212,795200
434,976,796200,6212,796200
434,976,797200,6212,797200
434,976,797200,6212,797200
435,978,798200,6212,798200
435,978,799200,6212,799200
436,980,800200,6212,800200
436,980,801200,6212,801200
437,982,802200,6212,802200
437,982,802200,6212,802200
437,982,802200,6212,802200
437,982,802670,6212,802670
438,984,803670,6212,803670
438,984,804670,6212,804670
439,986,805670,6212,805670
439,986,806670,6212,806670
440,988,807670,6212,807670
440,988,807670,6212,807670
440,988,808670,6212,808670
440,988,808990,6212,808990
440,988,808990,6212,808990
441,990,809800,6212,809800
441,990,810800,6212,810800
442,992,811800,6212,811800
442,992,812610,6212,812610
442,992,812610,6212,812610
443,994,813610,6212,813610
443,994,813830,6212,813830
443,994,814830,6212,814830
443,994,815150,6212,815150
443,994,815470,6212,815470
444,996,816470,6212,816470
444,996,817470,6212,817470
444,996,817470,6212,817470
445,998,818470,6212,818470
445,998,819060,6212,819060
446,1000,820060,6212,820060
446,1000,820060,6212,820060
446,1000,821060,6212,821060
447,1004,821610,6212,821610
448,1006,822610,6212,822610
448,1006,823610,6212,823610
448,1006,823930,6212,823930
449,1008,824740,6212,824740
449,1008,825550,6212,825550
449,1008,826550,6212,826550
449,1008,827550,6212,827550
449,1008,828550,6212,828550
449,1008,828870,6212,828870
450,1010,830870,6212,830870
451,1012,831870,6212,831870
451,1012,832870,6212,832870
452,1014,833870,6212,833870
452,1014,833870,6212,833870
452,1014,834420,6212,834420
453,1016,835070,6212,835070
453,1016,835070,6212,835070
453,1016,835070,6212,835070
453,1016,836070,6212,836070
453,1016,836540,6212,836540
454,1018,837350,6212,837350
454,1018,838350,6212,838350
455,1020,839350,6212,839350
455,1020,839820,6212,839820
456,1022,840820,6212,840820
456,1022,841820,6212,841820
457,1024,842630,6212,842630
457,1024,843630,6212,843630
458,1026,844630,6212,844630
458,1026,845630,6212,845630
459,1028,846280,6212,846280
459,1028,847090,6212,847090
459,1028,847090,6212,847090
460,1036,847090,6212,847090
460,1036,847090,6212,847090
461,1038,848090,6212,848090
461,1038,848900,6212,848900
462,1040,849900,6212,849900
462,1040,850900,6212,850900
463,1042,851710,6212,851710
463,1042,851710,6212,851710
463,1042,852710,6212,852710
464,1044,853710,6212,853710
464,1044,854260,6212,854260
464,1044,854580,6212,854580
465,1046,855580,6212,855580
465,1046,856390,6212,856390
466,1048,857390,6212,857390
466,1048,858390,6212,858390
466,1048,858390,6212,858390
467,1050,859390,6212,859390
467,1050,859440,6212,859440
467,1050,860440,6212,860440
468,1052,861440,6212,861440
468,1052,862440,6212,862440
469,1054,863440,6212,863440
469,1054,864440,6212,864440
470,1056,865440,6212,865440
470,1056,865760,6212,865760
470,1056,866760,6212,866760
471,1058,867760,6212,867760
471,1058,868230,6212,868230
472,1060,869230,6212,869230
472,1060,869880,6212,869880
473,1062,870880,6212,870880
473,1062,871880,6212,871880
474,1064,872430,6212,872430
474,1064,873240,6212,873240
475,1066,874240,6212,874240
475,1066,874240,6212,874240
475,1066,875240,6212,875240
476,1068,876240,6212,876240
476,1068,877240,6212,877240
476,1068,877560,6212,877560
477,1070,878560,6212,878560
477,1070,878930,6212,878930
477,1070,879740,6212,879740
478,1072,880550,6212,880550
478,1072,881360,6212,881360
479,1074,882360,6212,882360
479,1074,883360,6212,883360
480,1076,884360,6212,884360
480,1076,885360,6212,885360
481,1078,886360,6212,886360
481,1078,887360,6212,887360
481,1078,887360,6212,887360
481,1078,887830,6212,887830
481,1078,887830,6212,887830
481,1078,887830,6212,887830
482,1080,888300,6212,888300
482,1080,888300,6212,888300
482,1080,888460,6212,888460
482,1080,889460,6212,889460
483,1082,890460,6212,890460
483,1082,891270,6212,891270
484,1084,892080,6212,892080
484,1084,892080,6212,892080
484,1084,892550,6212,892550
484,1084,893550,6212,893550
485,1086,894550,6212,894550
485,1086,894870,6212,894870
485,1086,895870,6212,895870
486,1088,896870,6212,896870
486,1088,896870,6212,896870
486,1088,897680,6212,897680
487,1090,898680,6212,898680
487,1090,899490,6212,899490
488,1092,900140,6212,900140
488,1092,901140,6212,901140
488,1092,901510,6212,901510
489,1094,902510,6212,902510
489,1094,903510,6212,903510
490,1096,904510,6212,904510
490,1096,905510,6212,905510
490,1096,905510,6212,905510
491,1098,906510,6212,906510
491,1098,906670,6212,906670
491,1098,907670,6212,907670
492,1100,908670,6212,908670
492,1100,909670,6212,909670
493,1102,910670,6212,910670
493,1102,910670,6212,910670
493,1102,911480,6212,911480
494,1106,911950,6212,911950
494,1106,912950,6212,912950
494,1106,913760,6212,913760
494,1106,913760,6212,913760
494,1106,914570,6212,914570
495,1108,915570,6212,915570
495,1108,916570,6212,916570
495,1108,916890,6212,916890
495,1108,917050,6212,917050
496,1110,918050,6212,918050
496,1110,918520,6212,918520
496,1110,919330,6212,919330
496,1110,919330,6212,919330
497,1112,919800,6212,919800
497,1112,920800,6212,920800
498,1114,921800,6212,921800
498,1114,922800,6212,922800
499,1116,923450,6212,923450
499,1116,924450,6212,924450
499,1116,924450,6212,924450
499,1116,924910,6212,924910
500,1118,925720,6212,925720
500,1118,926720,6212,926720
501,1120,927190,6212,927190
501,1120,928190,6212,928190
502,1122,929190,6212,929190
502,1122,930190,6212,930190
503,1124,931190,6212,931190
503,1124,931510,6212,931510
503,1124,932320,6212,932320
504,1126,933130,6212,933130
504,1126,933130,6212,933130
504,1126,934130,6212,934130
505,1128,935130,6212,935130
505,1128,936130,6212,936130
505,1128,936130,6212,936130
505,1128,936460,6212,936460
505,1128,936460,6212,936460
506,1130,937460,6212,937460
506,1130,938270,6212,938270
507,1132,939270,6212,939270
507,1132,939270,6212,939270
507,1132,939270,6212,939270
507,1132,939740,6212,939740
507,1132,940740,6212,940740
508,1134,941550,6212,941550
508,1134,942550,6212,942550
509,1136,943550,6212,943550
509,1136,943550,6212,943550
509,1136,943870,6212,943870
509,1136,944680,6212,944680
510,1138,945490,6212,945490
510,1138,945810,6212,945810
510,1138,946130,6212,946130
510,1138,946130,6212,946130
510,1138,947130,6212,947130
511,1140,947940,6212,947940
511,1140,947940,6212,947940
511,1140,948530,6212,948530
512,1142,949530,6212,949530
512,1142,950340,6212,950340
513,1144,951340,6212,951340
513,1144,952150,6212,952150
514,1146,953150,6212,953150
514,1146,953800,6212,953800
515,1148,954800,6212,954800
515,1148,955270,6212,955270
515,1148,955590,6212,955590
515,1148,955820,6212,955820
515,1148,955820,6212,955820
515,1148,955820,6212,955820
516,1150,956630,6212,956630
516,1150,957630,6212,957630
516,1150,958100,6212,958100
517,1152,959100,6212,959100
517,1152,960100,6212,960100
518,1154,960910,6212,960910
518,1154,960910,6212,960910
518,1154,961910,6212,961910
519,1156,962720,6212,962720
519,1156,963530,6212,963530
520,1158,964530,6212,964530
520,1158,965000,6212,965000
520,1158,965470,6212,965470
521,1160,965940,6212,965940
521,1160,966750,6212,966750
522,1162,967560,6212,967560
522,1162,968560,6212,968560
523,1164,969560,6212,969560
523,1164,969880,6212,969880
523,1164,970200,6212,970200
523,1164,971010,6212,971010
524,1166,972010,6212,972010
524,1166,973010,6212,973010
525,1168,973820,6212,973820
525,1168,973820,6212,973820
525,1168,974090,6212,974090
525,1168,975090,6212,975090
526,1170,976090,6212,976090
526,1170,976900,6212,976900
526,1170,976900,6212,976900
526,1170,977370,6212,977370
527,1172,977830,6212,977830
527,1172,977830,6212,977830
527,1172,978830,6212,978830
528,1174,979830,6212,979830
528,1174,980830,6212,980830
529,1176,981830,6212,981830
529,1176,981830,6212,981830
529,1176,981830,6212,981830
529,1176,982150,6212,982150
529,1176,983150,6212,983150
529,1176,983620,6212,983620
530,1178,984430,6212,984430
530,1178,985240,6212,985240
530,1178,985560,6212,985560
531,1180,986370,6212,986370
531,1180,986960,6212,986960
532,1182,987960,6212,987960
532,1182,988180,6212,988180
532,1182,988990,6212,988990
533,1184,989540,6212,989540
533,1184,990540,6212,990540
534,1186,991540,6212,991540
534,1186,992090,6212,992090
535,1188,993090,6212,993090
535,1188,994090,6212,994090
536,1190,995090,6212,995090
536,1190,996090,6212,996090
537,1192,997090,6212,997090
537,1192,998090,6212,998090
538,1194,999090,6212,999090
538,1194,1000090,6212,1000090
539,1196,1000900,6212,1000900
539,1196,1000900,6212,1000900
539,1196,1001360,6212,1001360
540,1198,1002360,6212,1002360
540,1198,1003360,6212,1003360
541,1200,1004360,6212,1004360
541,1200,1005170,6212,1005170
542,1202,1006170,6212,1006170
542,1202,1007170,6212,1007170
543,1204,1008170,6212,1008170
543,1204,1009170,6212,1009170
544,1206,1010170,6212,1010170
544,1206,1010170,6212,1010170
544,1206,1010170,6212,1010170
544,1206,1010980,6212,1010980
545,1208,1011980,6212,1011980
545,1208,1011980,6212,1011980
545,1208,1012210,6212,1012210
546,1216,1020210,6212,1020210
546,1216,1021210,6212,1021210
547,1218,1022210,6212,1022210
547,1218,1023210,6212,1023210
548,1220,1024210,6212,1024210
548,1220,1025020,6212,1025020
549,1222,1026020,6212,1026020
549,1222,1027020,6212,1027020
550,1224,1028020,6212,1028020
550,1224,1029020,6212,1029020
551,1226,1030020,6212,1030020
551,1226,1031020,6212,1031020
552,1228,1032020,6212,1032020
552,1228,1033020,6212,1033020
552,1228,1033490,6212,1033490
553,1230,1034140,6212,1034140
553,1230,1034610,6212,1034610
554,1232,1035610,6212,1035610
554,1232,1036610,6212,1036610
555,1234,1037610,6212,1037610
555,1234,1038080,6212,1038080
555,1234,1039080,6212,1039080
555,1234,1040080,6212,1040080
556,1236,1040890,6212,1040890
556,1236,1041890,6212,1041890
557,1238,1042700,6212,1042700
557,1238,1043700,6212,1043700
558,1240,1044510,6212,1044510
558,1240,1044830,6212,1044830
558,1240,1045200,6212,1045200
558,1240,1046200,6212,1046200
559,1242,1047010,6212,1047010
559,1242,1048010,6212,1048010
559,1242,1048010,6212,1048010
560,1244,1049010,6212,1049010
561,1252,1049010,6212,1049010
561,1252,1050010,6212,1050010
562,1254,1051010,6212,1051010
562,1254,1052010,6212,1052010
563,1256,1052820,6212,1052820
563,1256,1053630,6212,1053630
563,1256,1054100,6212,1054100
564,1258,1054910,6212,1054910
564,1258,1055910,6212,1055910
564,1258,1056130,6212,1056130
565,1260,1056780,6212,1056780
565,1260,1057780,6212,1057780
566,1262,1058780,6212,1058780
566,1262,1059100,6212,1059100
566,1262,1060100,6212,1060100
566,1262,1060570,6212,1060570
567,1264,1061570,6212,1061570
567,1264,1062570,6212,1062570
568,1266,1063380,6212,1063380
568,1266,1063540,6212,1063540
568,1266,1064350,6212,1064350
569,1268,1065350,6212,1065350
569,1268,1065940,6212,1065940
570,1270,1066940,6212,1066940
570,1270,1067400,6212,1067400
571,1272,1068400,6212,1068400
571,1272,1069400,6212,1069400
572,1274,1070400,6212,1070400
572,1274,1070870,6212,1070870
572,1274,1071870,6212,1071870
572,1274,1071870,6212,1071870
573,1278,1072340,6212,1072340
574,1280,1073340,6212,1073340
574,1280,1074150,6212,1074150
574,1280,1075150,6212,1075150
574,1280,1075960,6212,1075960
574,1280,1076430,6212,1076430
574,1280,1077430,6212,1077430
575,1282,1077890,6212,1077890
575,1282,1078890,6212,1078890
575,1282,1078890,6212,1078890
575,1282,1079110,6212,1079110
576,1284,1079920,6212,1079920
576,1284,1080920,6212,1080920
577,1286,1081730,6212,1081730
577,1286,1082190,6212,1082190
577,1286,1082190,6212,1082190
577,1286,1083190,6212,1083190
578,1294,1083410,6212,1083410
579,1296,1083870,6212,1083870
579,1296,1084190,6212,1084190
579,1296,1085190,6212,1085190
580,1298,1086190,6212,1086190
580,1298,1087190,6212,1087190
580,1298,1087510,6212,1087510
581,1300,1088510,6212,1088510
581,1300,1089160,6212,1089160
581,1300,1089160,6212,1089160
582,1302,1089970,6212,1089970
582,1302,1090970,6212,1090970
582,1302,1091440,6212,1091440
583,1304,1092440,6212,1092440
583,1304,1092810,6212,1092810
583,1304,1093810,6212,1093810
584,1308,1094280,6212,1094280
584,1308,1095280,6212,1095280
584,1308,1096280,6212,1096280
584,1308,1097280,6212,1097280
585,1310,1098090,6212,1098090
585,1310,1098740,6212,1098740
585,1310,1098740,6212,1098740
586,1312,1099740,6212,1099740
586,1312,1099740,6212,1099740
586,1312,1100740,6212,1100740
587,1314,1101330,6212,1101330
587,1314,1102330,6212,1102330
587,1314,1102800,6212,1102800
588,1316,1103800,6212,1103800
588,1316,1104800,6212,1104800
589,1318,1105800,6212,1105800
589,1318,1105800,6212,1105800
589,1318,1106610,6212,1106610
590,1320,1107610,6212,1107610
590,1320,1107610,6212,1107610
590,1320,1108610,6212,1108610
590,1320,1108960,6212,1108960
591,1322,1109610,6212,1109610
591,1322,1110610,6212,1110610
592,1324,1111610,6212,1111610
592,1324,1112610,6212,1112610
592,1324,1112930,6212,1112930
593,1326,1113930,6212,1113930
593,1326,1114930,6212,1114930
593,1326,1115400,6212,1115400
594,1328,1116400,6212,1116400
594,1328,1117210,6212,1117210
594,1328,1117210,6212,1117210
595,1330,1118210,6212,1118210
595,1330,1119020,6212,1119020
595,1330,1119020,6212,1119020
596,1332,1120020,6212,1120020
596,1332,1121020,6212,1121020
596,1332,1121340,6212,1121340
597,1334,1122340,6212,1122340
597,1334,1123150,6212,1123150
597,1334,1123380,6212,1123380
598,1336,1124190,6212,1124190
598,1336,1125000,6212,1125000
599,1338,1126000,6212,1126000
599,1338,1127000,6212,1127000
599,1338,1127000,6212,1127000
600,1340,1127810,6212,1127810
600,1340,1128810,6212,1128810
601,1342,1129810,6212,1129810
601,1342,1130620,6212,1130620
602,1344,1131620,6212,1131620
602,1344,1132090,6212,1132090
603,1346,1133090,6212,1133090
603,1346,1134090,6212,1134090
604,1348,1134900,6212,1134900
604,1348,1135900,6212,1135900
604,1348,1136900,6212,1136900
604,1348,1137010,6212,1137010
605,1352,1137820,6212,1137820
605,1352,1138820,6212,1138820
605,1352,1138820,6212,1138820
605,1352,1139820,6212,1139820
605,1352,1139820,6212,1139820
605,1352,1140820,6212,1140820
605,1352,1141820,6212,1141820
605,1352,1141820,6212,1141820
606,1356,1142820,6212,1142820
606,1356,1143280,6212,1143280
606,1356,1144090,6212,1144090
606,1356,1145090,6212,1145090
606,1356,1145560,6212,1145560
606,1356,1145560,6212,1145560
606,1356,1146030,6212,1146030
607,1364,1146620,6212,1146620
607,1364,1147620,6212,1147620
607,1364,1148620,6212,1148620
607,1364,1149620,6212,1149620
607,1364,1150430,6212,1150430
607,1364,1151430,6212,1151430
607,1364,1151430,6212,1151430
607,1364,1151430,6212,1151430
607,1364,1152430,6212,1152430
607,1364,1153430,6212,1153430
608,1372,1154240,6212,1154240
608,1372,1154790,6212,1154790
608,1372,1155020,6212,1155020
608,1372,1156020,6212,1156020
608,1372,1157020,6212,1157020
608,1372,1157830,6212,1157830
608,1372,1157830,6212,1157830
608,1372,1157830,6212,1157830
608,1372,1158640,6212,1158640
608,1372,1159640,6212,1159640
608,1372,1160100,6212,1160100
609,1380,1161100,6212,1161100
609,1380,1162100,6212,1162100
609,1380,1163100,6212,1163100
609,1380,1164100,6212,1164100
610,1388,1165100,6212,1165100
610,1388,1165560,6212,1165560
610,1388,1166370,6212,1166370
610,1388,1167180,6212,1167180
610,1388,1168180,6212,1168180
610,1388,1169180,6212,1169180
610,1388,1170180,6212,1170180
610,1388,1170180,6212,1170180
611,1396,1171180,6212,1171180
611,1396,1172180,6212,1172180
611,1396,1172990,6212,1172990
611,1396,1173460,6212,1173460
611,1396,1173460,6212,1173460
611,1396,1174460,6212,1174460
612,1404,1175460,6212,1175460
612,1404,1176050,6212,1176050
612,1404,1177050,6212,1177050
612,1404,1177370,6212,1177370
612,1404,1178370,6212,1178370
612,1404,1178840,6212,1178840
612,1404,1179840,6212,1179840
612,1404,1180310,6212,1180310
612,1404,1181310,6212,1181310
613,1412,1182310,6212,1182310
613,1412,1183310,6212,1183310
613,1412,1184120,6212,1184120
613,1412,1184120,6212,1184120
613,1412,1184930,6212,1184930
613,1412,1185930,6212,1185930
613,1412,1186400,6212,1186400
613,1412,1186870,6212,1186870
613,1412,1187190,6212,1187190
613,1412,1187740,6212,1187740
613,1412,1188740,6212,1188740
613,1412,1189740,6212,1189740
613,1412,1190740,6212,1190740
614,1420,1191740,6212,1191740
614,1420,1192740,6212,1192740
614,1420,1193550,6212,1193550
614,1420,1194360,6212,1194360
614,1420,1195360,6212,1195360
614,1420,1195830,6212,1195830
614,1420,1196830,6212,1196830
614,1420,1197830,6212,1197830
614,1420,1198830,6212,1198830
614,1420,1199640,6212,1199640
615,1428,1200640,6212,1200640
615,1428,1201640,6212,1201640
615,1428,1202110,6212,1202110
615,1428,1203110,6212,1203110
615,1428,1203920,6212,1203920
615,1428,1204290,6212,1204290
615,1428,1205290,6212,1205290
615,1428,1206100,6212,1206100
615,1428,1207100,6212,1207100
615,1428,1208100,6212,1208100
616,1436,1209100,6212,1209100
616,1436,1209100,6212,1209100
616,1436,1210100,6212,1210100
616,1436,1211100,6212,1211100
616,1436,1211910,6212,1211910
616,1436,1212380,6212,1212380
616,1436,1213380,6212,1213380
616,1436,1214380,6212,1214380
616,1436,1215380,6212,1215380
616,1436,1215850,6212,1215850
616,1436,1215850,6212,1215850
617,1444,1216660,6212,1216660
617,1444,1217310,6212,1217310
