ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_97c4-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
852,3324,2599140,6212,2599140
852,3324,2599610,6212,2599610
852,3324,2599610,6212,2599610
852,3324,2600080,6212,2600080
852,3324,2600730,6212,2600730
852,3324,2601190,6212,2601190
853,3332,2602000,6212,2602000
853,3332,2602000,6212,2602000
853,3332,2602470,6212,2602470
853,3332,2603020,6212,2603020
853,3332,2603830,6212,2603830
853,3332,2604640,6212,2604640
853,3332,2604640,6212,2604640
853,3332,2605230,6212,2605230
853,3332,2605700,6212,2605700
853,3332,2605700,6212,2605700
853,3332,2606350,6212,2606350
853,3332,2606350,6212,2606350
853,3332,2607160,6212,2607160
853,3332,2607480,6212,2607480
853,3332,2607480,6212,2607480
853,3332,2607950,6212,2607950
854,3340,2608760,6212,2608760
854,3340,2609410,6212,2609410
854,3340,2609870,6212,2609870
854,3340,2610340,6212,2610340
854,3340,2610800,6212,2610800
854,3340,2611260,6212,2611260
854,3340,2611730,6212,2611730
854,3340,2612540,6212,2612540
854,3340,2613010,6212,2613010
854,3340,2613480,6212,2613480
854,3340,2613480,6212,2613480
854,3340,2613850,6212,2613850
854,3340,2614660,6212,2614660
854,3340,2614980,6212,2614980
854,3340,2615210,6212,2615210
855,3348,2616020,6212,2616020
855,3348,2616180,6212,2616180
855,3348,2616990,6212,2616990
855,3348,2616990,6212,2616990
855,3348,2617460,6212,2617460
855,3348,2617920,6212,2617920
855,3348,2618380,6212,2618380
855,3348,2619190,6212,2619190
855,3348,2619840,6212,2619840
855,3348,2620300,6212,2620300
855,3348,2620300,6212,2620300
855,3348,2620620,6212,2620620
855,3348,2621430,6212,2621430
855,3348,2621910,6212,2621910
855,3348,2622560,6212,2622560
855,3348,2622560,6212,2622560
856,3356,2623110,6212,2623110
856,3356,2623580,6212,2623580
856,3356,2624050,6212,2624050
856,3356,2624340,6212,2624340
856,3356,2624810,6212,2624810
856,3356,2625620,6212,2625620
856,3356,2626090,6212,2626090
856,3356,2626090,6212,2626090
856,3356,2626420,6212,2626420
856,3356,2627230,6212,2627230
856,3356,2627230,6212,2627230
856,3356,2628040,6212,2628040
856,3356,2628360,6212,2628360
856,3356,2628680,6212,2628680
856,3356,2628900,6212,2628900
856,3356,2629370,6212,2629370
856,3356,2629690,6212,2629690
856,3356,2629690,6212,2629690
856,3356,2629690,6212,2629690
856,3356,2630240,6212,2630240
857,3364,2630710,6212,2630710
857,3364,2631520,6212,2631520
857,3364,2631520,6212,2631520
857,3364,2632110,6212,2632110
857,3364,2632430,6212,2632430
857,3364,2632660,6212,2632660
857,3364,2633470,6212,2633470
857,3364,2633940,6212,2633940
857,3364,2634410,6212,2634410
857,3364,2635220,6212,2635220
857,3364,2635540,6212,2635540
857,3364,2635540,6212,2635540
857,3364,2636350,6212,2636350
857,3364,2636350,6212,2636350
857,3364,2636350,6212,2636350
857,3364,2636670,6212,2636670
857,3364,2636830,6212,2636830
857,3364,2637300,6212,2637300
858,3372,2638110,6212,2638110
858,3372,2638580,6212,2638580
858,3372,2639050,6212,2639050
858,3372,2639510,6212,2639510
858,3372,2640320,6212,2640320
858,3372,2641130,6212,2641130
858,3372,2641940,6212,2641940
858,3372,2642260,6212,2642260
858,3372,2643070,6212,2643070
858,3372,2643880,6212,2643880
858,3372,2644110,6212,2644110
859,3380,2644700,6212,2644700
859,3380,2645170,6212,2645170
859,3380,2645640,6212,2645640
859,3380,2646450,6212,2646450
859,3380,2646770,6212,2646770
859,3380,2647420,6212,2647420
859,3380,2647740,6212,2647740
859,3380,2648060,6212,2648060
859,3380,2648530,6212,2648530
859,3380,2648850,6212,2648850
859,3380,2649500,6212,2649500
859,3380,2649960,6212,2649960
859,3380,2650770,6212,2650770
859,3380,2651240,6212,2651240
860,3388,2651890,6212,2651890
860,3388,2652700,6212,2652700
860,3388,2653350,6212,2653350
860,3388,2653580,6212,2653580
860,3388,2653810,6212,2653810
860,3388,2654280,6212,2654280
860,3388,2654750,6212,2654750
860,3388,2655560,6212,2655560
860,3388,2656030,6212,2656030
860,3388,2656840,6212,2656840
860,3388,2657160,6212,2657160
860,3388,2657970,6212,2657970
860,3388,2658440,6212,2658440
861,3396,2659250,6212,2659250
861,3396,2660060,6212,2660060
861,3396,2660060,6212,2660060
861,3396,2660380,6212,2660380
861,3396,2660380,6212,2660380
861,3396,2660380,6212,2660380
861,3396,2661030,6212,2661030
861,3396,2661840,6212,2661840
861,3396,2662650,6212,2662650
861,3396,2663120,6212,2663120
861,3396,2663590,6212,2663590
861,3396,2664400,6212,2664400
861,3396,2664720,6212,2664720
862,3404,2665530,6212,2665530
862,3404,2665750,6212,2665750
862,3404,2666070,6212,2666070
862,3404,2666530,6212,2666530
862,3404,2667340,6212,2667340
862,3404,2667810,6212,2667810
862,3404,2668280,6212,2668280
862,3404,2668750,6212,2668750
862,3404,2669400,6212,2669400
862,3404,2669620,6212,2669620
862,3404,2669940,6212,2669940
862,3404,2670260,6212,2670260
862,3404,2671070,6212,2671070
862,3404,2671880,6212,2671880
863,3412,2672690,6212,2672690
863,3412,2673010,6212,2673010
863,3412,2673330,6212,2673330
863,3412,2674140,6212,2674140
863,3412,2674140,6212,2674140
863,3412,2674460,6212,2674460
863,3412,2675050,6212,2675050
863,3412,2675860,6212,2675860
863,3412,2676670,6212,2676670
863,3412,2676780,6212,2676780
863,3412,2677590,6212,2677590
863,3412,2678060,6212,2678060
863,3412,2678870,6212,2678870
864,3420,2679680,6212,2679680
864,3420,2680150,6212,2680150
864,3420,2680620,6212,2680620
864,3420,2681170,6212,2681170
864,3420,2681980,6212,2681980
864,3420,2682630,6212,2682630
864,3420,2683440,6212,2683440
864,3420,2684250,6212,2684250
864,3420,2684900,6212,2684900
865,3428,2685710,6212,2685710
865,3428,2686180,6212,2686180
865,3428,2686650,6212,2686650
865,3428,2686880,6212,2686880
865,3428,2687110,6212,2687110
865,3428,2687430,6212,2687430
865,3428,2688240,6212,2688240
865,3428,2688240,6212,2688240
865,3428,2688700,6212,2688700
865,3428,2689170,6212,2689170
865,3428,2689640,6212,2689640
865,3428,2690450,6212,2690450
865,3428,2691260,6212,2691260
865,3428,2691910,6212,2691910
865,3428,2692380,6212,2692380
866,3436,2693030,6212,2693030
866,3436,2693680,6212,2693680
866,3436,2694490,6212,2694490
866,3436,2695300,6212,2695300
866,3436,2696110,6212,2696110
866,3436,2696580,6212,2696580
866,3436,2697050,6212,2697050
866,3436,2697370,6212,2697370
866,3436,2697920,6212,2697920
866,3436,2698570,6212,2698570
867,3444,2699220,6212,2699220
867,3444,2699690,6212,2699690
867,3444,2700150,6212,2700150
867,3444,2700620,6212,2700620
867,3444,2701090,6212,2701090
867,3444,2701900,6212,2701900
867,3444,2702710,6212,2702710
867,3444,2703360,6212,2703360
867,3444,2704170,6212,2704170
867,3444,2704980,6212,2704980
867,3444,2705440,6212,2705440
867,3444,2705760,6212,2705760
868,3452,2706570,6212,2706570
868,3452,2707380,6212,2707380
868,3452,2707850,6212,2707850
868,3452,2708320,6212,2708320
868,3452,2708790,6212,2708790
868,3452,2709600,6212,2709600
868,3452,2710070,6212,2710070
868,3452,2710880,6212,2710880
868,3452,2711200,6212,2711200
868,3452,2711550,6212,2711550
868,3452,2711660,6212,2711660
868,3452,2712470,6212,2712470
868,3452,2712940,6212,2712940
868,3452,2713410,6212,2713410
869,3460,2714220,6212,2714220
869,3460,2715030,6212,2715030
869,3460,2715500,6212,2715500
869,3460,2715960,6212,2715960
869,3460,2716770,6212,2716770
869,3460,2716880,6212,2716880
869,3460,2717200,6212,2717200
869,3460,2717430,6212,2717430
869,3460,2718240,6212,2718240
869,3460,2719050,6212,2719050
869,3460,2719050,6212,2719050
869,3460,2719520,6212,2719520
869,3460,2719520,6212,2719520
869,3460,2719520,6212,2719520
869,3460,2719990,6212,2719990
869,3460,2719990,6212,2719990
869,3460,2720640,6212,2720640
870,3468,2721290,6212,2721290
870,3468,2721760,6212,2721760
870,3468,2722410,6212,2722410
870,3468,2722730,6212,2722730
870,3468,2723100,6212,2723100
870,3468,2723420,6212,2723420
870,3468,2724230,6212,2724230
870,3468,2724550,6212,2724550
870,3468,2725200,6212,2725200
870,3468,2725670,6212,2725670
870,3468,2725670,6212,2725670
870,3468,2726480,6212,2726480
870,3468,2727290,6212,2727290
870,3468,2727510,6212,2727510
870,3468,2727730,6212,2727730
870,3468,2728050,6212,2728050
870,3468,2728050,6212,2728050
870,3468,2728050,6212,2728050
871,3476,2728860,6212,2728860
871,3476,2729670,6212,2729670
871,3476,2729900,6212,2729900
871,3476,2730710,6212,2730710
871,3476,2731170,6212,2731170
871,3476,2731170,6212,2731170
871,3476,2731640,6212,2731640
871,3476,2731870,6212,2731870
871,3476,2732190,6212,2732190
871,3476,2732510,6212,2732510
871,3476,2732980,6212,2732980
871,3476,2733530,6212,2733530
871,3476,2734000,6212,2734000
871,3476,2734470,6212,2734470
872,3484,2735280,6212,2735280
872,3484,2736090,6212,2736090
872,3484,2736740,6212,2736740
872,3484,2736970,6212,2736970
872,3484,2737130,6212,2737130
872,3484,2737600,6212,2737600
872,3484,2738410,6212,2738410
872,3484,2738880,6212,2738880
872,3484,2739250,6212,2739250
872,3484,2739720,6212,2739720
872,3484,2740370,6212,2740370
872,3484,2740740,6212,2740740
873,3492,2741550,6212,2741550
873,3492,2742360,6212,2742360
873,3492,2742360,6212,2742360
873,3492,2742580,6212,2742580
873,3492,2743050,6212,2743050
873,3492,2743370,6212,2743370
873,3492,2743840,6212,2743840
873,3492,2744310,6212,2744310
873,3492,2745120,6212,2745120
873,3492,2745350,6212,2745350
873,3492,2745900,6212,2745900
873,3492,2746360,6212,2746360
873,3492,2746590,6212,2746590
873,3492,2747060,6212,2747060
873,3492,2747060,6212,2747060
873,3492,2747060,6212,2747060
873,3492,2747380,6212,2747380
873,3492,2747610,6212,2747610
873,3492,2747610,6212,2747610
873,3492,2747770,6212,2747770
873,3492,2748240,6212,2748240
874,3500,2748830,6212,2748830
874,3500,2749640,6212,2749640
874,3500,2749640,6212,2749640
874,3500,2749640,6212,2749640
874,3500,2749640,6212,2749640
874,3500,2749870,6212,2749870
874,3500,2750680,6212,2750680
874,3500,2750680,6212,2750680
874,3500,2751000,6212,2751000
874,3500,2751810,6212,2751810
874,3500,2751810,6212,2751810
874,3500,2752620,6212,2752620
874,3500,2753090,6212,2753090
874,3500,2753900,6212,2753900
874,3500,2754710,6212,2754710
875,3508,2755360,6212,2755360
875,3508,2755830,6212,2755830
875,3508,2755830,6212,2755830
875,3508,2756640,6212,2756640
875,3508,2757450,6212,2757450
875,3508,2758260,6212,2758260
875,3508,2758730,6212,2758730
875,3508,2759200,6212,2759200
875,3508,2760010,6212,2760010
875,3508,2760660,6212,2760660
875,3508,2760660,6212,2760660
875,3508,2760660,6212,2760660
875,3508,2760660,6212,2760660
875,3508,2761130,6212,2761130
876,3516,2761940,6212,2761940
876,3516,2762260,6212,2762260
876,3516,2763070,6212,2763070
876,3516,2763390,6212,2763390
876,3516,2763940,6212,2763940
876,3516,2764170,6212,2764170
876,3516,2764170,6212,2764170
876,3516,2764170,6212,2764170
876,3516,2764820,6212,2764820
876,3516,2765470,6212,2765470
876,3516,2765940,6212,2765940
876,3516,2766410,6212,2766410
876,3516,2766880,6212,2766880
876,3516,2767110,6212,2767110
877,3524,2767700,6212,2767700
877,3524,2768510,6212,2768510
877,3524,2769320,6212,2769320
877,3524,2769640,6212,2769640
877,3524,2770110,6212,2770110
877,3524,2770920,6212,2770920
877,3524,2771240,6212,2771240
877,3524,2771790,6212,2771790
877,3524,2772440,6212,2772440
877,3524,2773090,6212,2773090
878,3532,2773570,6212,2773570
878,3532,2774380,6212,2774380
878,3532,2775190,6212,2775190
878,3532,2775660,6212,2775660
878,3532,2776130,6212,2776130
878,3532,2776450,6212,2776450
878,3532,2776450,6212,2776450
878,3532,2777260,6212,2777260
878,3532,2777730,6212,2777730
878,3532,2778540,6212,2778540
878,3532,2779010,6212,2779010
878,3532,2779330,6212,2779330
878,3532,2779800,6212,2779800
878,3532,2780350,6212,2780350
878,3532,2780670,6212,2780670
879,3540,2781140,6212,2781140
879,3540,2781610,6212,2781610
879,3540,2782080,6212,2782080
879,3540,2782670,6212,2782670
879,3540,2783140,6212,2783140
879,3540,2783610,6212,2783610
879,3540,2784260,6212,2784260
879,3540,2784910,6212,2784910
879,3540,2785720,6212,2785720
879,3540,2786370,6212,2786370
879,3540,2786690,6212,2786690
880,3548,2787500,6212,2787500
880,3548,2787970,6212,2787970
880,3548,2788340,6212,2788340
880,3548,2789150,6212,2789150
880,3548,2789150,6212,2789150
880,3548,2789960,6212,2789960
880,3548,2790070,6212,2790070
880,3548,2790880,6212,2790880
880,3548,2791200,6212,2791200
880,3548,2791360,6212,2791360
880,3548,2792010,6212,2792010
880,3548,2792480,6212,2792480
880,3548,2792710,6212,2792710
880,3548,2793520,6212,2793520
880,3548,2793990,6212,2793990
880,3548,2793990,6212,2793990
881,3556,2794800,6212,2794800
881,3556,2795170,6212,2795170
881,3556,2795640,6212,2795640
881,3556,2795640,6212,2795640
881,3556,2795870,6212,2795870
881,3556,2796340,6212,2796340
881,3556,2796340,6212,2796340
881,3556,2796660,6212,2796660
881,3556,2796660,6212,2796660
881,3556,2797130,6212,2797130
881,3556,2797940,6212,2797940
881,3556,2798750,6212,2798750
881,3556,2799070,6212,2799070
881,3556,2799070,6212,2799070
881,3556,2799230,6212,2799230
881,3556,2800040,6212,2800040
881,3556,2800200,6212,2800200
881,3556,2800520,6212,2800520
881,3556,2800840,6212,2800840
882,3564,2801650,6212,2801650
882,3564,2802460,6212,2802460
882,3564,2803270,6212,2803270
882,3564,2803740,6212,2803740
882,3564,2804200,6212,2804200
882,3564,2805010,6212,2805010
882,3564,2805480,6212,2805480
882,3564,2805940,6212,2805940
882,3564,2805940,6212,2805940
882,3564,2806260,6212,2806260
882,3564,2806580,6212,2806580
882,3564,2807050,6212,2807050
882,3564,2807520,6212,2807520
882,3564,2807990,6212,2807990
883,3572,2808450,6212,2808450
883,3572,2808920,6212,2808920
883,3572,2809730,6212,2809730
883,3572,2809730,6212,2809730
883,3572,2810540,6212,2810540
883,3572,2811000,6212,2811000
883,3572,2811220,6212,2811220
883,3572,2811690,6212,2811690
883,3572,2812160,6212,2812160
883,3572,2812970,6212,2812970
883,3572,2813780,6212,2813780
883,3572,2814250,6212,2814250
883,3572,2814250,6212,2814250
883,3572,2814250,6212,2814250
883,3572,2814900,6212,2814900
884,3580,2815710,6212,2815710
884,3580,2815710,6212,2815710
884,3580,2816520,6212,2816520
884,3580,2816990,6212,2816990
884,3580,2817800,6212,2817800
884,3580,2818390,6212,2818390
884,3580,2819200,6212,2819200
884,3580,2819520,6212,2819520
884,3580,2819980,6212,2819980
884,3580,2820790,6212,2820790
884,3580,2821020,6212,2821020
884,3580,2821490,6212,2821490
885,3588,2822300,6212,2822300
885,3588,2823110,6212,2823110
885,3588,2823580,6212,2823580
885,3588,2823580,6212,2823580
885,3588,2824390,6212,2824390
885,3588,2825200,6212,2825200
885,3588,2826010,6212,2826010
885,3588,2826820,6212,2826820
885,3588,2827290,6212,2827290
885,3588,2828100,6212,2828100
885,3588,2828570,6212,2828570
886,3596,2828890,6212,2828890
886,3596,2829120,6212,2829120
886,3596,2829440,6212,2829440
886,3596,2829910,6212,2829910
886,3596,2830560,6212,2830560
886,3596,2831370,6212,2831370
886,3596,2832180,6212,2832180
886,3596,2832990,6212,2832990
886,3596,2833210,6212,2833210
886,3596,2833530,6212,2833530
886,3596,2834000,6212,2834000
886,3596,2834650,6212,2834650
886,3596,2835120,6212,2835120
887,3604,2835590,6212,2835590
887,3604,2836400,6212,2836400
887,3604,2836870,6212,2836870
887,3604,2837340,6212,2837340
887,3604,2837990,6212,2837990
887,3604,2837990,6212,2837990
887,3604,2838640,6212,2838640
887,3604,2839450,6212,2839450
887,3604,2840260,6212,2840260
887,3604,2841070,6212,2841070
888,3612,2841720,6212,2841720
888,3612,2841720,6212,2841720
888,3612,2842190,6212,2842190
888,3612,2843000,6212,2843000
888,3612,2843230,6212,2843230
888,3612,2844040,6212,2844040
888,3612,2844850,6212,2844850
888,3612,2845320,6212,2845320
888,3612,2845320,6212,2845320
888,3612,2846130,6212,2846130
888,3612,2846940,6212,2846940
888,3612,2847750,6212,2847750
888,3612,2848220,6212,2848220
889,3620,2848870,6212,2848870
889,3620,2849340,6212,2849340
889,3620,2849660,6212,2849660
889,3620,2850470,6212,2850470
889,3620,2850690,6212,2850690
889,3620,2851010,6212,2851010
889,3620,2851470,6212,2851470
889,3620,2851700,6212,2851700
889,3620,2852170,6212,2852170
889,3620,2852980,6212,2852980
889,3620,2853790,6212,2853790
889,3620,2854380,6212,2854380
889,3620,2855190,6212,2855190
890,3628,2856000,6212,2856000
890,3628,2856810,6212,2856810
890,3628,2857620,6212,2857620
890,3628,2858430,6212,2858430
890,3628,2859240,6212,2859240
890,3628,2859700,6212,2859700
890,3628,2860160,6212,2860160
890,3628,2860970,6212,2860970
890,3628,2861780,6212,2861780
891,3636,2862590,6212,2862590
891,3636,2862590,6212,2862590
891,3636,2863400,6212,2863400
891,3636,2863720,6212,2863720
891,3636,2864190,6212,2864190
891,3636,2864190,6212,2864190
891,3636,2864410,6212,2864410
891,3636,2864730,6212,2864730
891,3636,2865200,6212,2865200
891,3636,2866010,6212,2866010
891,3636,2866820,6212,2866820
891,3636,2867140,6212,2867140
891,3636,2867610,6212,2867610
891,3636,2867930,6212,2867930
891,3636,2868400,6212,2868400
891,3636,2869210,6212,2869210
892,3644,2870020,6212,2870020
892,3644,2870340,6212,2870340
892,3644,2870810,6212,2870810
892,3644,2870810,6212,2870810
892,3644,2871280,6212,2871280
892,3644,2872090,6212,2872090
892,3644,2872900,6212,2872900
892,3644,2873370,6212,2873370
892,3644,2873690,6212,2873690
892,3644,2874340,6212,2874340
892,3644,2874810,6212,2874810
892,3644,2875620,6212,2875620
893,3652,2876430,6212,2876430
893,3652,2876890,6212,2876890
893,3652,2877440,6212,2877440
893,3652,2877760,6212,2877760
893,3652,2878230,6212,2878230
893,3652,2878230,6212,2878230
893,3652,2878700,6212,2878700
893,3652,2879050,6212,2879050
893,3652,2879700,6212,2879700
893,3652,2880510,6212,2880510
893,3652,2881160,6212,2881160
893,3652,2881970,6212,2881970
893,3652,2881970,6212,2881970
893,3652,2882430,6212,2882430
894,3660,2883240,6212,2883240
894,3660,2883700,6212,2883700
894,3660,2883700,6212,2883700
894,3660,2884160,6212,2884160
894,3660,2884620,6212,2884620
894,3660,2885430,6212,2885430
894,3660,2885750,6212,2885750
894,3660,2886340,6212,2886340
894,3660,2886660,6212,2886660
894,3660,2887470,6212,2887470
894,3660,2887940,6212,2887940
894,3660,2888750,6212,2888750
894,3660,2888750,6212,2888750
894,3660,2889400,6212,2889400
894,3660,2889860,6212,2889860
895,3668,2890670,6212,2890670
895,3668,2891480,6212,2891480
895,3668,2891950,6212,2891950
895,3668,2891950,6212,2891950
895,3668,2892760,6212,2892760
895,3668,2893230,6212,2893230
895,3668,2893880,6212,2893880
895,3668,2894690,6212,2894690
895,3668,2895240,6212,2895240
895,3668,2895560,6212,2895560
895,3668,2896370,6212,2896370
896,3676,2896840,6212,2896840
896,3676,2896840,6212,2896840
896,3676,2897650,6212,2897650
896,3676,2898460,6212,2898460
896,3676,2899270,6212,2899270
896,3676,2899590,6212,2899590
896,3676,2900400,6212,2900400
896,3676,2901210,6212,2901210
896,3676,2901680,6212,2901680
896,3676,2902490,6212,2902490
896,3676,2903300,6212,2903300
897,3684,2904110,6212,2904110
897,3684,2904920,6212,2904920
897,3684,2905730,6212,2905730
897,3684,2906540,6212,2906540
897,3684,2906770,6212,2906770
897,3684,2907230,6212,2907230
897,3684,2908040,6212,2908040
897,3684,2908850,6212,2908850
897,3684,2909660,6212,2909660
897,3684,2910130,6212,2910130
897,3684,2910360,6212,2910360
898,3692,2910680,6212,2910680
898,3692,2911490,6212,2911490
898,3692,2911720,6212,2911720
898,3692,2911720,6212,2911720
898,3692,2912190,6212,2912190
898,3692,2913000,6212,2913000
898,3692,2913000,6212,2913000
898,3692,2913460,6212,2913460
898,3692,2914270,6212,2914270
898,3692,2914920,6212,2914920
898,3692,2915570,6212,2915570
898,3692,2916040,6212,2916040
899,3700,2916850,6212,2916850
899,3700,2917010,6212,2917010
899,3700,2917480,6212,2917480
899,3700,2917850,6212,2917850
899,3700,2918660,6212,2918660
899,3700,2918980,6212,2918980
899,3700,2919210,6212,2919210
899,3700,2920020,6212,2920020
899,3700,2920490,6212,2920490
899,3700,2921300,6212,2921300
899,3700,2921620,6212,2921620
899,3700,2922090,6212,2922090
899,3700,2922560,6212,2922560
899,3700,2923370,6212,2923370
899,3700,2923830,6212,2923830
