ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9de0-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
822925.22,34.84,21.27,640202.16,27.1
822689.24,34.84,21.27,640202.16,27.11
822849.55,34.85,21.29,640433.0,27.13
823080.41,34.87,21.3,640247.79,27.12
822844.43,34.87,21.3,640202.16,27.13
823004.75,34.88,21.31,640202.16,27.13
823235.61,34.9,21.33,641516.51,27.19
823287.14,34.91,21.35,641855.39,27.22
823338.67,34.93,21.36,641973.86,27.23
823390.2,34.94,21.37,642032.91,27.24
823441.73,34.95,21.39,642146.76,27.26
823215.75,34.95,21.39,641751.14,27.25
822979.23,34.95,21.38,641453.08,27.24
822874.84,34.94,21.38,641357.73,27.24
823035.16,34.96,21.39,641383.48,27.24
822799.18,34.95,21.39,641309.03,27.24
822799.18,34.95,21.39,641309.03,27.24
822799.18,34.95,21.39,641309.03,27.24
822959.5,34.97,21.4,641308.39,27.25
823190.35,34.99,21.42,641307.6,27.26
823190.35,34.99,21.42,641307.6,27.26
822954.37,34.98,21.42,641307.6,27.26
823005.9,35.0,21.43,641370.83,27.27
823160.17,35.01,21.45,641379.11,27.28
823314.43,35.03,21.46,641364.28,27.29
823474.75,35.04,21.48,641322.15,27.29
823248.77,35.04,21.47,641307.6,27.3
823248.77,35.04,21.47,641307.6,27.3
823300.3,35.06,21.49,642848.1,27.37
823460.62,35.07,21.5,643060.07,27.39
823460.62,35.07,21.5,643027.8,27.38
823200.69,35.06,21.5,642441.62,27.36
823107.19,35.07,21.5,642663.63,27.38
823267.51,35.08,21.51,642634.87,27.38
823021.53,35.08,21.51,642683.99,27.39
822785.01,35.07,21.5,642741.22,27.4
822999.27,35.08,21.52,643008.98,27.41
823007.41,35.09,21.52,642903.76,27.41
822911.44,35.09,21.52,642796.12,27.41
822754.25,35.08,21.52,642638.93,27.4
822914.57,35.1,21.53,642610.17,27.41
822678.59,35.09,21.53,642466.41,27.41
822838.9,35.11,21.54,642830.61,27.43
822890.43,35.12,21.55,642484.3,27.42
822672.37,35.12,21.55,642318.89,27.42
822436.39,35.11,21.55,642074.69,27.41
822596.71,35.13,21.56,642045.92,27.42
822648.24,35.14,21.58,641825.83,27.42
822699.77,35.16,21.59,642000.8,27.43
822699.77,35.16,21.59,642032.91,27.44
822463.79,35.15,21.59,641956.72,27.44
822633.18,35.17,21.6,641787.27,27.43
822787.45,35.18,21.62,641776.24,27.44
822838.98,35.2,21.63,641817.41,27.45
822890.51,35.21,21.64,641952.47,27.47
822942.04,35.22,21.66,642395.47,27.5
823102.36,35.24,21.67,642395.72,27.5
822876.38,35.24,21.67,642394.04,27.51
822927.91,35.25,21.68,642394.04,27.52
823093.81,35.26,21.7,642451.2,27.52
823093.81,35.26,21.7,642453.08,27.53
823093.81,35.26,21.7,642453.08,27.53
823145.34,35.28,21.71,642427.28,27.53
823196.87,35.29,21.73,642425.53,27.54
823196.87,35.29,21.73,642396.83,27.54
823351.13,35.31,21.74,642367.21,27.55
823351.13,35.31,21.74,642399.61,27.55
823402.66,35.32,21.76,642399.61,27.56
823171.1,35.32,21.76,643647.96,27.62
823222.63,35.34,21.77,643740.41,27.63
823274.16,35.35,21.78,643394.11,27.63
823325.69,35.36,21.8,643174.02,27.63
823171.3,35.36,21.79,643019.63,27.62
822855.06,35.35,21.79,642708.65,27.61
823020.96,35.37,21.8,642707.22,27.62
822789.4,35.36,21.8,642707.22,27.62
822840.93,35.38,21.81,642360.91,27.62
822840.93,35.38,21.81,642329.46,27.62
822807.14,35.39,21.82,641886.71,27.6
822677.4,35.39,21.83,641844.8,27.61
822728.93,35.41,21.84,641624.71,27.61
822927.21,35.42,21.86,641649.72,27.62
822767.28,35.42,21.85,641698.07,27.63
822671.32,35.42,21.85,641604.76,27.62
822377.38,35.41,21.84,641580.79,27.63
822428.91,35.43,21.86,641579.75,27.64
822659.76,35.44,21.88,641685.25,27.65
822820.08,35.46,21.89,641685.56,27.65
822584.1,35.46,21.89,641661.85,27.66
822744.42,35.47,21.9,641579.75,27.66
822508.44,35.47,21.9,642640.6,27.71
822662.7,35.48,21.92,642866.37,27.73
822662.7,35.48,21.92,642864.48,27.73
822662.7,35.48,21.92,642842.26,27.73
822662.7,35.48,21.92,642864.16,27.73
822714.23,35.5,21.93,642754.36,27.73
822868.5,35.51,21.95,642846.33,27.74
822920.03,35.53,21.96,642955.89,27.76
822660.1,35.52,21.96,642658.96,27.75
822660.1,35.52,21.96,642637.06,27.75
822814.37,35.54,21.97,642729.03,27.76
822865.9,35.55,21.99,642838.6,27.78
823026.21,35.57,22.0,642837.96,27.78
822856.29,35.56,22.0,642783.44,27.78
822620.31,35.56,21.99,642782.65,27.79
822620.31,35.56,21.99,642805.3,27.79
822671.84,35.58,22.01,642805.3,27.8
822671.84,35.58,22.01,642782.65,27.8
822411.91,35.57,22.0,642621.44,27.79
822411.91,35.57,22.0,642647.02,27.79
822125.39,35.56,22.0,642322.75,27.79
822291.29,35.58,22.01,642423.47,27.79
822445.55,35.59,22.03,642556.85,27.81
822497.08,35.61,22.04,642581.39,27.82
822497.08,35.61,22.04,642542.85,27.82
822497.08,35.61,22.04,642583.5,27.82
822265.52,35.61,22.04,642627.31,27.83
822425.84,35.62,22.05,642611.36,27.83
822580.1,35.64,22.07,642426.94,27.83
822525.39,35.64,22.08,644115.25,27.91
822265.46,35.64,22.07,643954.04,27.91
822156.23,35.64,22.08,643569.06,27.9
822346.25,35.66,22.09,643567.63,27.91
822178.2,35.66,22.09,643567.63,27.91
822338.52,35.67,22.1,643567.63,27.92
822234.13,35.67,22.1,643459.99,27.91
822285.66,35.68,22.12,643113.69,27.91
822170.8,35.68,22.12,642937.92,27.9
822222.33,35.7,22.13,642717.83,27.9
822205.58,35.7,22.13,642737.93,27.91
822048.38,35.69,22.13,642581.18,27.9
822099.91,35.71,22.14,642576.95,27.91
822099.91,35.71,22.14,642547.85,27.91
822260.23,35.72,22.16,642539.73,27.92
822024.25,35.72,22.15,642533.22,27.92
822075.78,35.74,22.17,642536.05,27.93
822236.1,35.75,22.18,643591.66,27.98
822236.1,35.75,22.18,643591.86,27.98
822466.96,35.77,22.2,643147.19,27.97
822621.22,35.79,22.22,643619.68,28.0
822621.22,35.79,22.22,643652.4,28.0
822621.22,35.79,22.22,643622.26,28.0
822410.79,35.78,22.22,644247.11,28.03
822571.11,35.8,22.23,644218.35,28.04
822335.13,35.79,22.23,644074.59,28.04
822158.96,35.79,22.23,643799.57,28.03
822319.28,35.81,22.24,644164.85,28.05
822319.28,35.81,22.24,644196.73,28.05
822473.54,35.82,22.26,644288.7,28.06
822627.81,35.84,22.27,644509.1,28.08
822391.83,35.84,22.27,644263.82,28.07
822131.9,35.83,22.26,644095.62,28.07
822131.9,35.83,22.26,644091.71,28.07
822131.9,35.83,22.26,644087.55,28.07
822292.21,35.85,22.28,644086.91,28.08
822153.87,35.84,22.28,644086.12,28.08
822314.19,35.86,22.29,644086.12,28.09
822365.72,35.87,22.31,644140.65,28.1
822365.72,35.87,22.31,644114.43,28.1
822365.72,35.87,22.31,644141.7,28.1
822519.98,35.89,22.32,644179.67,28.11
822260.06,35.88,22.32,643922.98,28.1
822311.59,35.9,22.33,643932.0,28.11
822363.12,35.91,22.35,644041.36,28.13
822205.92,35.91,22.34,643883.73,28.12
822035.99,35.91,22.34,643672.85,28.12
822035.99,35.91,22.34,643674.44,28.12
821934.42,35.9,22.34,643566.8,28.11
821985.95,35.92,22.35,643566.8,28.12
821668.87,35.91,22.34,643249.47,28.11
821720.4,35.92,22.36,644750.28,28.19
821703.64,35.93,22.36,644649.72,28.19
821873.04,35.94,22.37,644648.29,28.19
821774.88,35.94,22.38,644648.29,28.2
821944.27,35.96,22.39,644648.29,28.2
821944.27,35.96,22.39,644621.08,28.2
821995.8,35.97,22.4,644621.08,28.21
821897.64,35.97,22.41,644621.08,28.21
822057.96,35.99,22.42,644691.43,28.22
822109.49,36.0,22.44,644631.55,28.23
821910.26,36.0,22.43,644528.29,28.23
821674.28,36.0,22.43,644517.82,28.23
821834.6,36.01,22.44,645665.07,28.29
821886.13,36.02,22.46,645752.62,28.3
821937.66,36.04,22.47,645992.14,28.32
821701.68,36.04,22.47,645767.72,28.32
821753.21,36.05,22.49,645766.73,28.33
821804.74,36.07,22.5,645766.28,28.34
822003.02,36.08,22.52,645766.28,28.35
822054.55,36.1,22.53,645766.28,28.36
822106.08,36.12,22.55,646151.36,28.39
822266.4,36.13,22.56,646154.37,28.39
822464.68,36.15,22.58,646133.82,28.4
822516.21,36.16,22.6,646738.7,28.43
822280.23,36.16,22.59,647445.24,28.47
822440.54,36.17,22.61,647412.0,28.48
822671.4,36.19,22.63,647680.46,28.49
822435.42,36.19,22.62,647701.83,28.5
822118.34,36.18,22.62,647392.19,28.49
822278.66,36.2,22.63,647391.55,28.5
822042.68,36.19,22.63,647390.76,28.5
822240.96,36.21,22.65,647390.76,28.51
821997.02,36.21,22.64,647051.68,28.5
822048.55,36.22,22.65,647113.92,28.51
822214.45,36.24,22.67,647072.9,28.52
821970.51,36.23,22.66,646744.0,28.51
822124.77,36.25,22.68,646774.59,28.52
822176.3,36.26,22.7,646822.12,28.53
822176.3,36.26,22.7,646869.91,28.53
822176.3,36.26,22.7,646822.12,28.53
822023.86,36.26,22.69,646616.98,28.52
822075.39,36.27,22.71,646843.5,28.54
822126.92,36.29,22.72,647586.52,28.59
822178.45,36.3,22.74,647585.53,28.6
822229.98,36.32,22.75,647585.09,28.61
822384.24,36.34,22.77,647585.09,28.61
822435.77,36.35,22.79,647585.09,28.62
822487.3,36.37,22.8,647585.09,28.63
822243.36,36.36,22.8,647958.3,28.65
822397.63,36.38,22.81,647958.3,28.66
822176.06,36.38,22.81,647664.34,28.66
822227.59,36.39,22.83,649090.78,28.73
822279.12,36.41,22.84,649347.69,28.75
822019.19,36.4,22.84,649104.12,28.74
822019.19,36.4,22.84,649118.28,28.74
822070.72,36.42,22.85,648771.97,28.74
821913.53,36.41,22.85,648614.33,28.73
821626.45,36.4,22.84,648327.01,28.73
821786.77,36.42,22.85,648327.25,28.73
821572.7,36.41,22.85,648156.68,28.73
821624.23,36.43,22.86,647936.58,28.73
821388.25,36.43,22.86,647934.9,28.73
821548.56,36.44,22.87,647934.9,28.74
821548.56,36.44,22.87,647975.55,28.74
821288.64,36.43,22.87,647584.52,28.73
821028.71,36.43,22.86,647311.67,28.72
820939.62,36.43,22.86,647420.92,28.73
820991.15,36.44,22.88,647371.3,28.74
820991.15,36.44,22.88,647371.3,28.74
821042.68,36.46,22.89,647339.89,28.75
821203.0,36.47,22.91,647321.78,28.75
821254.53,36.49,22.92,647311.67,28.76
821306.06,36.51,22.94,647311.67,28.77
821306.06,36.51,22.94,647311.67,28.77
821298.62,36.51,22.94,648706.17,28.84
821090.08,36.5,22.94,648174.9,28.82
821090.08,36.5,22.94,648174.9,28.82
821250.4,36.52,22.95,648066.15,28.82
821404.66,36.54,22.97,648068.15,28.83
821456.19,36.55,22.98,648065.05,28.84
821246.27,36.55,22.98,648064.72,28.84
821010.29,36.54,22.98,648477.66,28.86
821061.82,36.56,22.99,648477.66,28.87
821222.13,36.57,23.01,648477.66,28.88
821133.05,36.57,23.01,648477.66,28.88
821347.31,36.59,23.02,648723.35,28.9
821398.84,36.6,23.04,648814.89,28.91
821314.0,36.61,23.04,648596.91,28.91
821468.26,36.62,23.06,648477.66,28.91
821699.12,36.64,23.08,650330.53,29.0
821859.44,36.66,23.09,650330.53,29.01
821623.46,36.66,23.09,650330.53,29.01
821674.99,36.67,23.1,650330.53,29.02
821409.91,36.66,23.1,649840.16,29.01
821461.44,36.68,23.11,649840.16,29.02
821461.44,36.68,23.11,649840.16,29.02
821461.44,36.68,23.11,649840.16,29.02
821512.97,36.7,23.13,649840.16,29.03
821564.5,36.71,23.14,650120.85,29.05
821277.98,36.7,23.14,649987.93,29.05
821329.51,36.72,23.15,650253.96,29.07
821069.58,36.71,23.15,649979.7,29.06
821121.11,36.73,23.16,650354.01,29.09
821281.43,36.74,23.18,650543.23,29.11
821045.45,36.74,23.18,650503.43,29.11
821199.71,36.76,23.19,650505.43,29.12
821199.71,36.76,23.19,650505.43,29.12
821029.78,36.76,23.19,650502.0,29.12
821195.69,36.77,23.2,650502.0,29.13
821247.22,36.79,23.22,650502.0,29.14
821025.65,36.78,23.22,650532.36,29.15
821195.04,36.8,23.23,650514.73,29.15
821246.58,36.81,23.25,650507.91,29.16
821154.28,36.82,23.25,650502.0,29.16
821364.05,36.83,23.26,651091.03,29.19
821415.58,36.84,23.28,651358.78,29.22
821358.68,36.85,23.28,651871.38,29.25
821410.21,36.87,23.3,651943.77,29.26
821461.74,36.88,23.31,651942.78,29.27
821631.14,36.89,23.33,651942.34,29.27
821532.98,36.9,23.33,651942.34,29.28
821687.24,36.91,23.35,652003.56,29.29
821738.77,36.93,23.36,652033.34,29.3
821738.77,36.93,23.36,652029.64,29.3
821530.24,36.93,23.36,651682.44,29.29
821381.47,36.92,23.35,651536.91,29.29
821121.54,36.91,23.35,651454.78,29.29
821331.31,36.93,23.36,651446.1,29.29
821331.31,36.93,23.36,651515.08,29.29
821265.1,36.93,23.37,652056.22,29.32
821425.42,36.95,23.38,651975.87,29.33
821476.95,36.96,23.4,652222.32,29.35
821426.95,36.96,23.4,652205.03,29.35
821625.23,36.98,23.41,652440.68,29.37
821381.29,36.98,23.41,652973.65,29.39
821432.82,36.99,23.42,653020.49,29.41
821343.74,36.99,23.43,652801.55,29.4
821504.05,37.01,23.44,652768.84,29.41
821258.07,37.0,23.44,653021.65,29.42
821423.97,37.02,23.45,652883.29,29.42
821335.17,37.02,23.45,652725.62,29.42
821386.7,37.04,23.47,653356.09,29.46
821386.7,37.04,23.47,653277.21,29.46
821552.61,37.05,23.49,653417.3,29.47
821343.38,37.05,23.48,653337.59,29.47
821343.38,37.05,23.48,653469.69,29.47
821254.58,37.05,23.48,653417.83,29.48
821306.11,37.06,23.5,653497.98,29.49
821466.43,37.08,23.51,653469.21,29.5
821253.66,37.07,23.51,653408.71,29.5
821017.68,37.07,23.5,653264.95,29.5
821187.08,37.08,23.52,653671.95,29.52
821088.92,37.09,23.52,653497.13,29.52
821140.45,37.1,23.54,653150.83,29.51
821371.31,37.12,23.56,653071.44,29.52
821158.54,37.12,23.55,652806.29,29.51
821009.77,37.11,23.55,652661.06,29.5
821061.3,37.13,23.56,652660.07,29.51
821061.3,37.13,23.56,652628.62,29.51
821227.2,37.14,23.58,652628.18,29.52
821278.73,37.16,23.59,652628.18,29.53
821330.26,37.17,23.61,652628.18,29.54
821381.79,37.19,23.62,652628.18,29.55
821433.32,37.21,23.64,653183.76,29.59
821220.56,37.2,23.63,653026.18,29.58
821272.09,37.22,23.65,653403.59,29.61
821272.09,37.22,23.65,653436.03,29.61
821040.52,37.21,23.65,653254.03,29.61
820888.32,37.21,23.64,653151.07,29.61
821078.34,37.23,23.66,653910.1,29.65
821232.61,37.24,23.68,654002.07,29.66
821232.61,37.24,23.68,653974.87,29.66
821148.92,37.25,23.68,653633.65,29.65
821309.24,37.26,23.7,653741.22,29.66
821360.77,37.28,23.71,653394.91,29.65
821412.3,37.29,23.73,653174.82,29.66
821176.32,37.29,23.72,653146.91,29.66
821176.32,37.29,23.72,653175.71,29.66
821330.58,37.31,23.74,653177.71,29.67
821330.58,37.31,23.74,653173.52,29.67
821330.58,37.31,23.74,653149.15,29.67
821070.65,37.3,23.74,652895.01,29.66
820810.72,37.3,23.73,652891.58,29.67
820980.12,37.31,23.74,652891.58,29.67
820881.96,37.31,23.75,652891.58,29.68
821042.28,37.33,23.76,653161.18,29.7
821273.13,37.35,23.78,652962.42,29.69
821324.66,37.36,23.8,652940.42,29.7
821376.19,37.38,23.81,652903.47,29.71
821230.23,37.38,23.81,652745.84,29.71
821004.25,37.37,23.81,652906.81,29.72
821055.78,37.39,23.82,652820.75,29.73
821107.31,37.41,23.84,654165.99,29.8
821267.63,37.42,23.86,654166.24,29.81
821319.16,37.44,23.87,654164.56,29.82
821107.65,37.43,23.87,653951.45,29.81
821159.18,37.45,23.88,653951.45,29.82
821210.71,37.46,23.9,653951.45,29.83
821441.56,37.48,23.92,654183.46,29.85
821239.57,37.48,23.91,654250.2,29.86
821291.1,37.49,23.93,654467.46,29.88
821055.12,37.49,23.93,654325.1,29.88
821106.65,37.51,23.94,654645.09,29.9
821266.96,37.52,23.96,654859.55,29.92
821030.98,37.52,23.95,655445.26,29.95
821196.89,37.54,23.97,655392.54,29.96
821248.42,37.55,23.99,655581.37,29.98
821094.66,37.55,23.98,655361.56,29.97
821248.92,37.57,24.0,655581.35,29.99
821248.92,37.57,24.0,655608.41,29.99
821300.45,37.58,24.02,655679.3,30.01
821068.89,37.58,24.02,655622.99,30.01
820961.7,37.58,24.01,655514.18,30.01
821013.23,37.59,24.03,655513.19,30.02
821173.54,37.61,24.04,655512.75,30.02
821225.07,37.63,24.06,655512.75,30.03
821276.6,37.64,24.08,655512.75,30.05
821328.13,37.66,24.09,655512.75,30.06
821379.66,37.68,24.11,656192.82,30.1
821143.68,37.67,24.11,656060.34,30.1
821195.21,37.69,24.12,656448.03,30.13
821355.53,37.7,24.14,656479.61,30.14
821119.55,37.7,24.14,656583.2,30.15
821279.87,37.72,24.15,656554.43,30.15
821434.13,37.74,24.17,656782.73,30.17
821198.15,37.73,24.17,656754.82,30.18
821358.47,37.75,24.18,656726.06,30.18
821410.0,37.77,24.2,656901.02,30.2
821150.07,37.76,24.19,656624.73,30.19
821150.07,37.76,24.19,656660.01,30.2
821201.6,37.78,24.21,656659.02,30.21
821253.13,37.79,24.23,656658.58,30.22
821040.37,37.79,24.22,656424.79,30.21
821194.63,37.8,24.24,656424.79,30.22
821246.16,37.82,24.25,656424.79,30.23
821093.72,37.82,24.25,656079.78,30.22
821292.0,37.84,24.27,656079.78,30.23
821343.53,37.85,24.29,656809.08,30.27
821395.06,37.87,24.3,657202.41,30.3
821159.08,37.87,24.3,657127.34,30.3
821389.93,37.89,24.32,657470.99,30.33
821441.46,37.9,24.34,657589.47,30.34
821492.99,37.92,24.35,657648.51,30.36
821544.52,37.94,24.37,657647.52,30.37
821704.84,37.95,24.39,657647.08,30.38
821444.91,37.95,24.38,657392.93,30.37
821496.44,37.96,24.4,657392.93,30.38
821260.46,37.96,24.39,657392.93,30.39
821000.53,37.95,24.39,657622.49,30.4
820854.57,37.95,24.38,657464.86,30.4
821014.89,37.97,24.4,657598.75,30.41
821066.42,37.98,24.42,657625.09,30.42
820822.48,37.98,24.41,657276.65,30.41
820822.48,37.98,24.41,657251.42,30.41
820874.01,37.99,24.43,657344.69,30.42
820925.54,38.01,24.44,657617.21,30.45
820689.56,38.01,24.44,657417.52,30.45
820741.09,38.02,24.46,658161.64,30.49
820741.09,38.02,24.46,658189.74,30.49
820895.35,38.04,24.48,658281.71,30.51
820790.96,38.04,24.47,658179.98,30.5
820790.96,38.04,24.47,658178.45,30.5
820576.89,38.03,24.47,658159.57,30.51
820628.42,38.05,24.48,658269.14,30.52
820679.95,38.07,24.5,658387.61,30.54
820845.85,38.08,24.52,658405.25,30.55
820897.38,38.1,24.53,658404.26,30.56
820637.46,38.09,24.53,658243.05,30.55
820400.93,38.09,24.52,657915.14,30.54
820387.9,38.09,24.53,658075.5,30.56
820439.43,38.11,24.54,658075.06,30.57
820593.7,38.13,24.56,658075.06,30.58
820754.02,38.14,24.58,658075.06,30.58
820908.28,38.16,24.59,658075.06,30.59
820959.81,38.18,24.61,658830.04,30.64
820723.83,38.18,24.61,658706.1,30.64
820775.36,38.19,24.63,658851.59,30.66
820935.68,38.21,24.64,659447.83,30.69
820675.75,38.2,24.64,658870.94,30.67
820415.82,38.2,24.63,659267.44,30.69
820467.35,38.21,24.65,659266.45,30.7
820231.37,38.21,24.64,659010.93,30.7
820391.69,38.23,24.66,659010.49,30.71
820245.72,38.22,24.65,658868.95,30.7
820297.25,38.24,24.67,658868.95,30.71
820061.27,38.24,24.67,658868.95,30.72
820230.67,38.25,24.68,658877.97,30.72
820282.2,38.27,24.7,658890.07,30.74
820073.66,38.26,24.69,658650.46,30.73
819975.5,38.26,24.7,658668.35,30.74
820144.9,38.28,24.71,657572.52,30.69
820354.67,38.29,24.73,658205.52,30.72
820306.28,38.29,24.73,657843.23,30.71
820357.81,38.31,24.74,657938.7,30.73
820409.34,38.33,24.76,658481.28,30.76
820192.3,38.33,24.76,658826.61,30.79
820192.3,38.33,24.76,658740.34,30.78
820352.61,38.34,24.77,658740.59,30.79
820404.14,38.36,24.79,658738.91,30.8
820455.67,38.38,24.81,658738.91,30.81
820448.23,38.38,24.81,658771.88,30.82
820499.76,38.4,24.83,658795.13,30.83
820665.9,38.41,24.84,659936.76,30.89
820665.9,38.41,24.84,659827.16,30.88
820546.41,38.42,24.85,659442.79,30.88
820706.73,38.43,24.87,659386.57,30.88
820758.26,38.45,24.89,659469.43,30.9
820549.72,38.45,24.88,659386.57,30.89
820549.72,38.45,24.88,659386.57,30.89
820375.16,38.44,24.88,659195.38,30.89
820286.08,38.44,24.88,660037.21,30.93
820286.08,38.44,24.88,660069.31,30.93
820495.84,38.46,24.89,659768.77,30.92
820516.93,38.46,24.9,659227.48,30.9
820516.93,38.46,24.9,659229.22,30.9
820230.41,38.46,24.89,660490.39,30.97
820281.94,38.47,24.91,660399.82,30.98
820442.26,38.49,24.92,660400.07,30.98
820206.28,38.49,24.92,660398.39,30.99
820360.54,38.51,24.94,660398.39,31.0
820100.62,38.5,24.93,660398.39,31.0
820270.01,38.51,24.95,660519.62,31.01
820321.54,38.53,24.96,660472.25,31.02
820321.54,38.53,24.96,660448.09,31.02
820223.38,38.53,24.97,660377.45,31.03
820223.38,38.53,24.97,660488.89,31.03
820223.38,38.53,24.97,660591.76,31.04
820274.91,38.55,24.99,660602.82,31.05
820274.91,38.55,24.99,660725.43,31.05
820326.44,38.57,25.0,660741.5,31.07
820495.84,38.58,25.02,661890.02,31.12
820547.37,38.6,25.03,662095.63,31.15
820547.37,38.6,25.03,662122.7,31.15
820540.52,38.61,25.04,662033.6,31.15
820282.31,38.6,25.03,661738.85,31.14
820442.63,38.62,25.05,661710.08,31.14
820442.63,38.62,25.05,661710.08,31.14
820353.54,38.62,25.05,661566.33,31.14
820513.86,38.63,25.07,662059.1,31.17
820565.39,38.65,25.08,662177.57,31.19
820329.41,38.65,25.08,661914.18,31.18
820498.8,38.66,25.1,662899.61,31.24
820668.2,38.68,25.11,662880.88,31.24
820719.73,38.69,25.13,662994.73,31.26
820771.26,38.71,25.14,663052.33,31.27
820764.41,38.72,25.15,663252.54,31.29
820815.94,38.73,25.17,663252.54,31.3
820557.73,38.73,25.16,662975.46,31.29
820609.26,38.74,25.18,662975.46,31.3
820609.26,38.74,25.18,662975.46,31.3
820799.28,38.76,25.19,662975.46,31.31
820799.28,38.76,25.19,662975.46,31.31
820513.6,38.76,25.19,662987.2,31.32
820673.92,38.77,25.21,662981.71,31.32
820828.18,38.79,25.23,662975.46,31.33
820658.25,38.79,25.22,662975.46,31.34
820422.27,38.79,25.22,663179.63,31.35
820582.59,38.8,25.24,663140.68,31.36
820565.84,38.8,25.24,663609.29,31.38
820720.1,38.82,25.26,663754.8,31.4
820771.63,38.84,25.28,664129.5,31.43
820823.16,38.86,25.29,664129.27,31.44
820613.93,38.85,25.29,664099.59,31.44
820779.84,38.87,25.3,664099.22,31.45
820548.27,38.87,25.3,664099.22,31.46
820599.8,38.88,25.32,664099.22,31.47
820339.87,38.88,25.31,663820.01,31.46
820391.4,38.9,25.33,663909.59,31.48
820442.93,38.91,25.35,663994.2,31.49
820494.46,38.93,25.36,664185.21,31.51
820663.86,38.94,25.38,664000.32,31.51
820616.66,38.94,25.38,663968.72,31.51
820609.82,38.95,25.38,663080.08,31.47
820511.66,38.95,25.39,662899.77,31.47
820709.94,38.97,25.41,664437.28,31.55
820709.94,38.97,25.41,664437.28,31.55
820761.47,38.99,25.42,664436.29,31.56
820921.79,39.01,25.44,664435.85,31.57
820685.81,39.0,25.44,664435.85,31.58
820846.12,39.02,25.45,664435.85,31.59
820610.14,39.02,25.45,664643.92,31.6
820776.05,39.03,25.47,664526.17,31.6
820544.48,39.03,25.47,664519.29,31.61
820387.29,39.03,25.46,664361.66,31.61
820438.82,39.05,25.48,664411.21,31.62
820490.35,39.06,25.5,665335.31,31.68
820650.67,39.08,25.51,665276.5,31.68
820702.2,39.1,25.53,665432.31,31.7
820753.73,39.11,25.55,665550.79,31.72
820527.75,39.11,25.55,665377.37,31.72
820527.75,39.11,25.55,665328.26,31.71
820579.28,39.13,25.56,665387.3,31.73
820739.59,39.15,25.58,665358.54,31.73
820503.61,39.14,25.58,665214.78,31.74
820657.88,39.16,25.6,665498.79,31.76
820709.41,39.18,25.61,665497.8,31.77
820869.73,39.2,25.63,665497.36,31.78
820633.74,39.19,25.63,665497.36,31.78
820794.06,39.21,25.64,665497.36,31.79
820558.08,39.21,25.64,665596.51,31.8
820264.14,39.2,25.64,665137.94,31.79
820462.42,39.22,25.66,665047.52,31.79
820462.42,39.22,25.66,665047.52,31.79
820202.49,39.22,25.65,664853.51,31.79
820202.49,39.22,25.65,664905.41,31.79
820356.76,39.23,25.67,664900.73,31.8
820066.83,39.23,25.66,665425.69,31.83
820066.83,39.23,25.66,665388.69,31.83
820227.15,39.24,25.68,665401.36,31.84
819991.17,39.24,25.68,665434.95,31.85
819991.17,39.24,25.68,665568.55,31.85
820145.43,39.26,25.7,665570.55,31.86
820305.75,39.28,25.71,665569.08,31.87
820069.77,39.28,25.71,665567.12,31.88
820069.77,39.28,25.71,665609.92,31.88
820121.3,39.29,25.73,665442.08,31.88
