ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_819c-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1123,5799,2014640,6212,2014640
1123,5799,2014960,6212,2014960
1123,5799,2014960,6212,2014960
1123,5799,2015960,6212,2015960
1123,5799,2016430,6212,2016430
1123,5799,2017430,6212,2017430
1123,5799,2018430,6212,2018430
1123,5799,2019240,6212,2019240
1123,5799,2019240,6212,2019240
1123,5799,2020240,6212,2020240
1124,5801,2021240,6212,2021240
1124,5801,2021240,6212,2021240
1124,5801,2022240,6212,2022240
1124,5801,2023240,6212,2023240
1124,5801,2024240,6212,2024240
1124,5801,2024240,6212,2024240
1124,5801,2025050,6212,2025050
1125,5809,2026050,6212,2026050
1126,5813,2027050,6212,2027050
1126,5813,2028050,6212,2028050
1126,5813,2029050,6212,2029050
1126,5813,2029700,6212,2029700
1126,5813,2030700,6212,2030700
1126,5813,2031700,6212,2031700
1126,5813,2032700,6212,2032700
1126,5813,2033700,6212,2033700
1126,5813,2033700,6212,2033700
1126,5813,2034510,6212,2034510
1126,5813,2035100,6212,2035100
1126,5813,2036100,6212,2036100
1126,5813,2037100,6212,2037100
1126,5813,2038100,6212,2038100
1126,5813,2038650,6212,2038650
1126,5813,2039650,6212,2039650
1126,5813,2040650,6212,2040650
1126,5813,2041650,6212,2041650
1126,5813,2041650,6212,2041650
1126,5813,2042460,6212,2042460
1126,5813,2043270,6212,2043270
1126,5813,2043740,6212,2043740
1126,5813,2044740,6212,2044740
1126,5813,2045740,6212,2045740
1126,5813,2046210,6212,2046210
1126,5813,2046670,6212,2046670
1126,5813,2047480,6212,2047480
1126,5813,2047950,6212,2047950
1126,5813,2048420,6212,2048420
1126,5813,2049420,6212,2049420
1126,5813,2049890,6212,2049890
1126,5813,2050890,6212,2050890
1126,5813,2051360,6212,2051360
1126,5813,2051360,6212,2051360
1126,5813,2052360,6212,2052360
1126,5813,2052360,6212,2052360
1126,5813,2053360,6212,2053360
1126,5813,2054360,6212,2054360
1126,5813,2055170,6212,2055170
1126,5813,2056170,6212,2056170
1126,5813,2056650,6212,2056650
1126,5813,2057120,6212,2057120
1126,5813,2057120,6212,2057120
1126,5813,2058120,6212,2058120
1126,5813,2058120,6212,2058120
1126,5813,2062120,6212,2062120
1126,5813,2062120,6212,2062120
1126,5813,2062580,6212,2062580
1126,5813,2063580,6212,2063580
1126,5813,2064580,6212,2064580
1126,5813,2065050,6212,2065050
1127,5815,2065700,6212,2065700
1127,5815,2066700,6212,2066700
1127,5815,2067700,6212,2067700
1127,5815,2068170,6212,2068170
1127,5815,2068980,6212,2068980
1127,5815,2068980,6212,2068980
1127,5815,2069790,6212,2069790
1127,5815,2069790,6212,2069790
1127,5815,2070260,6212,2070260
1127,5815,2071070,6212,2071070
1127,5815,2072070,6212,2072070
1127,5815,2072880,6212,2072880
1127,5815,2073350,6212,2073350
1127,5815,2073820,6212,2073820
1127,5815,2074820,6212,2074820
1127,5815,2075820,6212,2075820
1127,5815,2076820,6212,2076820
1127,5815,2077290,6212,2077290
1127,5815,2077290,6212,2077290
1127,5815,2077610,6212,2077610
1127,5815,2078080,6212,2078080
1127,5815,2078550,6212,2078550
1127,5815,2079360,6212,2079360
1127,5815,2079820,6212,2079820
1127,5815,2080630,6212,2080630
1127,5815,2081180,6212,2081180
1127,5815,2082180,6212,2082180
1127,5815,2083180,6212,2083180
1127,5815,2084180,6212,2084180
1128,5817,2085180,6212,2085180
1128,5817,2085990,6212,2085990
1128,5817,2085990,6212,2085990
1129,5819,2086100,6212,2086100
1129,5819,2086570,6212,2086570
1129,5819,2087570,6212,2087570
1129,5819,2088570,6212,2088570
1129,5819,2089220,6212,2089220
1129,5819,2090220,6212,2090220
1129,5819,2090220,6212,2090220
1129,5819,2090220,6212,2090220
1129,5819,2090330,6212,2090330
1129,5819,2091140,6212,2091140
1129,5819,2091360,6212,2091360
1129,5819,2092360,6212,2092360
1129,5819,2092360,6212,2092360
1129,5819,2092830,6212,2092830
1129,5819,2093300,6212,2093300
1129,5819,2094300,6212,2094300
1129,5819,2095300,6212,2095300
1129,5819,2096300,6212,2096300
1129,5819,2097300,6212,2097300
1129,5819,2098300,6212,2098300
1129,5819,2099110,6212,2099110
1129,5819,2100110,6212,2100110
1129,5819,2101110,6212,2101110
1129,5819,2101270,6212,2101270
1129,5819,2101740,6212,2101740
1129,5819,2102740,6212,2102740
1129,5819,2102740,6212,2102740
1129,5819,2103740,6212,2103740
1129,5819,2104390,6212,2104390
1129,5819,2105200,6212,2105200
1129,5819,2106200,6212,2106200
1129,5819,2107200,6212,2107200
1129,5819,2108200,6212,2108200
1129,5819,2109200,6212,2109200
1129,5819,2110200,6212,2110200
1129,5819,2111010,6212,2111010
1129,5819,2111480,6212,2111480
1129,5819,2112130,6212,2112130
1130,5821,2112680,6212,2112680
1130,5821,2112910,6212,2112910
1131,5823,2113910,6212,2113910
1131,5823,2114910,6212,2114910
1132,5831,2122910,6212,2122910
1132,5831,2123720,6212,2123720
1132,5831,2124720,6212,2124720
1132,5831,2125720,6212,2125720
1132,5831,2125720,6212,2125720
1132,5831,2126720,6212,2126720
1132,5831,2127720,6212,2127720
1132,5831,2128720,6212,2128720
1132,5831,2129190,6212,2129190
1132,5831,2130190,6212,2130190
1132,5831,2130510,6212,2130510
1132,5831,2131510,6212,2131510
1132,5831,2132510,6212,2132510
1132,5831,2132980,6212,2132980
1132,5831,2133980,6212,2133980
1132,5831,2134980,6212,2134980
1132,5831,2135790,6212,2135790
1132,5831,2136790,6212,2136790
1132,5831,2137790,6212,2137790
1133,5839,2138260,6212,2138260
1133,5839,2138260,6212,2138260
1134,5841,2138850,6212,2138850
1134,5841,2139850,6212,2139850
1134,5841,2140320,6212,2140320
1134,5841,2140320,6212,2140320
1134,5841,2141320,6212,2141320
1134,5841,2141910,6212,2141910
1134,5841,2142560,6212,2142560
1134,5841,2143370,6212,2143370
1134,5841,2143530,6212,2143530
1134,5841,2144180,6212,2144180
1134,5841,2144180,6212,2144180
1134,5841,2144410,6212,2144410
1135,5843,2145410,6212,2145410
1135,5843,2145410,6212,2145410
1136,5845,2146410,6212,2146410
1136,5845,2146880,6212,2146880
1136,5845,2147880,6212,2147880
1136,5845,2148880,6212,2148880
1137,5847,2149350,6212,2149350
1137,5847,2149670,6212,2149670
1137,5847,2149900,6212,2149900
1137,5847,2149900,6212,2149900
1137,5847,2150370,6212,2150370
1137,5847,2150370,6212,2150370
1137,5847,2151370,6212,2151370
1137,5847,2151530,6212,2151530
1137,5847,2152530,6212,2152530
1137,5847,2152690,6212,2152690
1137,5847,2153340,6212,2153340
1137,5847,2154340,6212,2154340
1137,5847,2154340,6212,2154340
1137,5847,2155150,6212,2155150
1137,5847,2156150,6212,2156150
1138,5855,2157150,6212,2157150
1138,5855,2157620,6212,2157620
1138,5855,2158430,6212,2158430
1138,5855,2159430,6212,2159430
1138,5855,2160240,6212,2160240
1138,5855,2161240,6212,2161240
1139,5857,2162240,6212,2162240
1139,5857,2163240,6212,2163240
1139,5857,2164240,6212,2164240
1139,5857,2164560,6212,2164560
1139,5857,2165560,6212,2165560
1139,5857,2166030,6212,2166030
1139,5857,2166840,6212,2166840
1139,5857,2167060,6212,2167060
1139,5857,2168060,6212,2168060
1139,5857,2168060,6212,2168060
1139,5857,2169060,6212,2169060
1140,5859,2169290,6212,2169290
1140,5859,2169290,6212,2169290
1140,5859,2170290,6212,2170290
1141,5867,2170760,6212,2170760
1141,5867,2170760,6212,2170760
1141,5867,2171570,6212,2171570
1141,5867,2172570,6212,2172570
1141,5867,2173220,6212,2173220
1141,5867,2173270,6212,2173270
1141,5867,2174270,6212,2174270
1141,5867,2175080,6212,2175080
1141,5867,2175550,6212,2175550
1141,5867,2176200,6212,2176200
1142,5875,2176200,6212,2176200
1143,5883,2177200,6212,2177200
1143,5883,2177200,6212,2177200
1143,5883,2178200,6212,2178200
1143,5883,2179200,6212,2179200
1143,5883,2179670,6212,2179670
1143,5883,2180670,6212,2180670
1144,5885,2181480,6212,2181480
1144,5885,2182480,6212,2182480
1144,5885,2183290,6212,2183290
1144,5885,2184290,6212,2184290
1144,5885,2185290,6212,2185290
1144,5885,2185760,6212,2185760
1144,5885,2186080,6212,2186080
1144,5885,2187080,6212,2187080
1144,5885,2187890,6212,2187890
1144,5885,2188890,6212,2188890
1145,5893,2189890,6212,2189890
1145,5893,2190890,6212,2190890
1145,5893,2190890,6212,2190890
1145,5893,2191360,6212,2191360
1145,5893,2192360,6212,2192360
1145,5893,2193360,6212,2193360
1145,5893,2193830,6212,2193830
1145,5893,2194050,6212,2194050
1145,5893,2194280,6212,2194280
1145,5893,2195280,6212,2195280
1145,5893,2195870,6212,2195870
1145,5893,2196680,6212,2196680
1145,5893,2197680,6212,2197680
1145,5893,2197910,6212,2197910
1145,5893,2198910,6212,2198910
1146,5901,2199910,6212,2199910
1146,5901,2200910,6212,2200910
1146,5901,2201910,6212,2201910
1146,5901,2202910,6212,2202910
1146,5901,2202910,6212,2202910
1146,5901,2203720,6212,2203720
1147,5909,2204530,6212,2204530
1147,5909,2205530,6212,2205530
1147,5909,2205530,6212,2205530
1148,5917,2206530,6212,2206530
1148,5917,2206530,6212,2206530
1148,5917,2207530,6212,2207530
1148,5917,2207530,6212,2207530
1148,5917,2208180,6212,2208180
1149,5925,2208180,6212,2208180
1149,5925,2209180,6212,2209180
1149,5925,2209990,6212,2209990
1149,5925,2210990,6212,2210990
1149,5925,2211990,6212,2211990
1149,5925,2212210,6212,2212210
1149,5925,2213210,6212,2213210
1149,5925,2214210,6212,2214210
1149,5925,2215210,6212,2215210
1150,5929,2216210,6212,2216210
1150,5929,2216210,6212,2216210
1150,5929,2216680,6212,2216680
1150,5929,2217680,6212,2217680
1150,5929,2218150,6212,2218150
1150,5929,2218960,6212,2218960
1150,5929,2219960,6212,2219960
1150,5929,2220960,6212,2220960
1151,5937,2221550,6212,2221550
1152,5939,2222550,6212,2222550
1152,5939,2223550,6212,2223550
1152,5939,2224550,6212,2224550
1152,5939,2225550,6212,2225550
1152,5939,2226550,6212,2226550
1152,5939,2226550,6212,2226550
1153,5947,2227360,6212,2227360
1153,5947,2228360,6212,2228360
1153,5947,2228360,6212,2228360
1153,5947,2229360,6212,2229360
1153,5947,2230360,6212,2230360
1153,5947,2230830,6212,2230830
1153,5947,2231380,6212,2231380
1153,5947,2232380,6212,2232380
1153,5947,2233380,6212,2233380
1153,5947,2234380,6212,2234380
1153,5947,2234850,6212,2234850
1154,5955,2235850,6212,2235850
1154,5955,2236850,6212,2236850
1154,5955,2237500,6212,2237500
1154,5955,2237970,6212,2237970
1154,5955,2237970,6212,2237970
1154,5955,2238970,6212,2238970
1154,5955,2239970,6212,2239970
1154,5955,2240970,6212,2240970
1155,5956,2241780,6212,2241780
1155,5956,2242100,6212,2242100
1155,5956,2242910,6212,2242910
1155,5956,2242910,6212,2242910
1155,5956,2243230,6212,2243230
1155,5956,2244230,6212,2244230
1155,5956,2245230,6212,2245230
1155,5956,2245550,6212,2245550
1155,5956,2245780,6212,2245780
1155,5956,2246010,6212,2246010
1155,5956,2246820,6212,2246820
1155,5956,2247630,6212,2247630
1155,5956,2248630,6212,2248630
1155,5956,2248950,6212,2248950
1155,5956,2249760,6212,2249760
1155,5956,2250760,6212,2250760
1155,5956,2251220,6212,2251220
1155,5956,2252220,6212,2252220
1155,5956,2252220,6212,2252220
1156,5964,2253220,6212,2253220
1156,5964,2254030,6212,2254030
1156,5964,2254190,6212,2254190
1156,5964,2255190,6212,2255190
1156,5964,2255410,6212,2255410
1156,5964,2256410,6212,2256410
1157,5966,2256410,6212,2256410
1157,5966,2257410,6212,2257410
1157,5966,2258060,6212,2258060
1157,5966,2259060,6212,2259060
1157,5966,2259060,6212,2259060
1157,5966,2260060,6212,2260060
1157,5966,2261060,6212,2261060
1157,5966,2262060,6212,2262060
1157,5966,2262060,6212,2262060
1157,5966,2262710,6212,2262710
1157,5966,2263180,6212,2263180
1157,5966,2264180,6212,2264180
1157,5966,2265180,6212,2265180
1157,5966,2265650,6212,2265650
1157,5966,2266110,6212,2266110
1157,5966,2266580,6212,2266580
1157,5966,2267580,6212,2267580
1157,5966,2268580,6212,2268580
1157,5966,2269580,6212,2269580
1157,5966,2270580,6212,2270580
1158,5974,2270580,6212,2270580
1158,5974,2271580,6212,2271580
1158,5974,2271800,6212,2271800
1158,5974,2271800,6212,2271800
1158,5974,2272120,6212,2272120
1158,5974,2273120,6212,2273120
1158,5974,2273120,6212,2273120
1158,5974,2273670,6212,2273670
1158,5974,2274670,6212,2274670
1158,5974,2275140,6212,2275140
1158,5974,2276140,6212,2276140
1158,5974,2277140,6212,2277140
1158,5974,2278140,6212,2278140
1158,5974,2278610,6212,2278610
1158,5974,2279610,6212,2279610
1158,5974,2279930,6212,2279930
1159,5976,2280930,6212,2280930
1159,5976,2280930,6212,2280930
1159,5976,2281930,6212,2281930
1159,5976,2282090,6212,2282090
1159,5976,2282560,6212,2282560
1159,5976,2283560,6212,2283560
1159,5976,2283560,6212,2283560
1159,5976,2283560,6212,2283560
1159,5976,2284030,6212,2284030
1159,5976,2285030,6212,2285030
1159,5976,2285680,6212,2285680
1159,5976,2286680,6212,2286680
1159,5976,2287150,6212,2287150
1159,5976,2287960,6212,2287960
1159,5976,2288960,6212,2288960
1159,5976,2289770,6212,2289770
1159,5976,2290580,6212,2290580
1159,5976,2291580,6212,2291580
1159,5976,2292580,6212,2292580
1159,5976,2293050,6212,2293050
1159,5976,2294050,6212,2294050
1159,5976,2295050,6212,2295050
1159,5976,2295370,6212,2295370
1159,5976,2295370,6212,2295370
1159,5976,2296020,6212,2296020
1159,5976,2296830,6212,2296830
1159,5976,2297150,6212,2297150
1159,5976,2298150,6212,2298150
1159,5976,2299150,6212,2299150
1159,5976,2300150,6212,2300150
1159,5976,2301150,6212,2301150
1159,5976,2301470,6212,2301470
1160,5978,2302470,6212,2302470
1160,5978,2302470,6212,2302470
1160,5978,2303470,6212,2303470
1160,5978,2303470,6212,2303470
1160,5978,2304470,6212,2304470
1160,5978,2305470,6212,2305470
1160,5978,2306280,6212,2306280
1160,5978,2307280,6212,2307280
1160,5978,2308280,6212,2308280
1160,5978,2308280,6212,2308280
1160,5978,2308600,6212,2308600
1160,5978,2309410,6212,2309410
1160,5978,2310410,6212,2310410
1160,5978,2311410,6212,2311410
1160,5978,2312410,6212,2312410
1160,5978,2313220,6212,2313220
1160,5978,2313220,6212,2313220
1160,5978,2314220,6212,2314220
1160,5978,2314700,6212,2314700
1160,5978,2315700,6212,2315700
1160,5978,2316700,6212,2316700
1160,5978,2317510,6212,2317510
1160,5978,2318320,6212,2318320
1160,5978,2319320,6212,2319320
1160,5978,2320320,6212,2320320
1160,5978,2321320,6212,2321320
1160,5978,2322320,6212,2322320
1160,5978,2323320,6212,2323320
1160,5978,2324130,6212,2324130
1160,5978,2324130,6212,2324130
1160,5978,2325130,6212,2325130
1160,5978,2326130,6212,2326130
1160,5978,2326940,6212,2326940
1160,5978,2327940,6212,2327940
1160,5978,2328410,6212,2328410
1160,5978,2328410,6212,2328410
1160,5978,2329410,6212,2329410
1160,5978,2329880,6212,2329880
1160,5978,2330880,6212,2330880
1160,5978,2331470,6212,2331470
1160,5978,2331470,6212,2331470
1160,5978,2332280,6212,2332280
1160,5978,2333090,6212,2333090
1160,5978,2333090,6212,2333090
1161,5980,2334090,6212,2334090
1161,5980,2334560,6212,2334560
1161,5980,2334670,6212,2334670
1161,5980,2335260,6212,2335260
1161,5980,2336260,6212,2336260
1161,5980,2337260,6212,2337260
1161,5980,2337260,6212,2337260
1162,5982,2338260,6212,2338260
1162,5982,2338910,6212,2338910
1162,5982,2339720,6212,2339720
1162,5982,2340720,6212,2340720
1162,5982,2341720,6212,2341720
1162,5982,2342720,6212,2342720
1162,5982,2343720,6212,2343720
1162,5982,2344720,6212,2344720
1162,5982,2345190,6212,2345190
1162,5982,2345840,6212,2345840
1162,5982,2349840,6212,2349840
1162,5982,2349840,6212,2349840
1162,5982,2350070,6212,2350070
1162,5982,2350540,6212,2350540
1162,5982,2351540,6212,2351540
1162,5982,2352540,6212,2352540
1162,5982,2352700,6212,2352700
1162,5982,2353510,6212,2353510
1162,5982,2354510,6212,2354510
1163,5984,2354980,6212,2354980
1163,5984,2355790,6212,2355790
1163,5984,2356790,6212,2356790
1163,5984,2356790,6212,2356790
1163,5984,2357790,6212,2357790
1163,5984,2358790,6212,2358790
1163,5984,2359250,6212,2359250
1164,5992,2360250,6212,2360250
1164,5992,2360710,6212,2360710
1164,5992,2361710,6212,2361710
1164,5992,2361710,6212,2361710
1165,5994,2362710,6212,2362710
1165,5994,2363520,6212,2363520
1165,5994,2363520,6212,2363520
1165,5994,2364520,6212,2364520
1165,5994,2365520,6212,2365520
1165,5994,2366520,6212,2366520
1165,5994,2367520,6212,2367520
1165,5994,2368520,6212,2368520
1165,5994,2368520,6212,2368520
1165,5994,2369520,6212,2369520
1165,5994,2369520,6212,2369520
1165,5994,2369520,6212,2369520
1165,5994,2370330,6212,2370330
1165,5994,2370800,6212,2370800
1165,5994,2371610,6212,2371610
1165,5994,2372610,6212,2372610
1165,5994,2372840,6212,2372840
1165,5994,2373310,6212,2373310
1165,5994,2373310,6212,2373310
1165,5994,2373780,6212,2373780
1165,5994,2374780,6212,2374780
1165,5994,2375780,6212,2375780
1165,5994,2376590,6212,2376590
1165,5994,2377590,6212,2377590
1165,5994,2378590,6212,2378590
1165,5994,2379590,6212,2379590
1165,5994,2380590,6212,2380590
1165,5994,2380590,6212,2380590
1165,5994,2380910,6212,2380910
1165,5994,2381380,6212,2381380
1165,5994,2381850,6212,2381850
1165,5994,2382850,6212,2382850
1165,5994,2382850,6212,2382850
1165,5994,2383850,6212,2383850
1165,5994,2384320,6212,2384320
1165,5994,2384320,6212,2384320
1165,5994,2384970,6212,2384970
1165,5994,2385970,6212,2385970
1165,5994,2386970,6212,2386970
1165,5994,2387970,6212,2387970
1165,5994,2388970,6212,2388970
1165,5994,2389970,6212,2389970
1165,5994,2390970,6212,2390970
1165,5994,2390970,6212,2390970
1165,5994,2391970,6212,2391970
1165,5994,2391970,6212,2391970
1165,5994,2392780,6212,2392780
1165,5994,2393590,6212,2393590
1165,5994,2394590,6212,2394590
1165,5994,2395590,6212,2395590
1165,5994,2396060,6212,2396060
1165,5994,2396280,6212,2396280
1165,5994,2397280,6212,2397280
1165,5994,2398090,6212,2398090
1165,5994,2398090,6212,2398090
1165,5994,2398320,6212,2398320
1165,5994,2399320,6212,2399320
1165,5994,2400320,6212,2400320
1165,5994,2401320,6212,2401320
1165,5994,2402320,6212,2402320
1165,5994,2403320,6212,2403320
1165,5994,2404320,6212,2404320
1165,5994,2405320,6212,2405320
1165,5994,2406130,6212,2406130
1166,6002,2407130,6212,2407130
1166,6002,2407600,6212,2407600
1166,6002,2408070,6212,2408070
1166,6002,2409070,6212,2409070
1166,6002,2409070,6212,2409070
1166,6002,2409070,6212,2409070
1166,6002,2409720,6212,2409720
1166,6002,2410720,6212,2410720
1166,6002,2411190,6212,2411190
1166,6002,2412190,6212,2412190
1166,6002,2413190,6212,2413190
1166,6002,2413510,6212,2413510
1166,6002,2413740,6212,2413740
1166,6002,2414740,6212,2414740
1166,6002,2415740,6212,2415740
1166,6002,2415740,6212,2415740
1166,6002,2416740,6212,2416740
1166,6002,2417740,6212,2417740
1166,6002,2418550,6212,2418550
1166,6002,2419550,6212,2419550
1166,6002,2420550,6212,2420550
1166,6002,2421550,6212,2421550
1166,6002,2422550,6212,2422550
1166,6002,2423100,6212,2423100
1166,6002,2424100,6212,2424100
1166,6002,2425100,6212,2425100
1166,6002,2425570,6212,2425570
1166,6002,2425570,6212,2425570
1166,6002,2426570,6212,2426570
1166,6002,2427570,6212,2427570
1166,6002,2427570,6212,2427570
1166,6002,2427800,6212,2427800
1166,6002,2428800,6212,2428800
1166,6002,2428800,6212,2428800
1166,6002,2428800,6212,2428800
1166,6002,2429610,6212,2429610
1166,6002,2430610,6212,2430610
1167,6003,2431610,6212,2431610
1167,6003,2432260,6212,2432260
1167,6003,2432580,6212,2432580
1168,6005,2432580,6212,2432580
1168,6005,2433230,6212,2433230
1168,6005,2434040,6212,2434040
1168,6005,2434040,6212,2434040
1168,6005,2435040,6212,2435040
1168,6005,2435040,6212,2435040
1168,6005,2435200,6212,2435200
1168,6005,2436200,6212,2436200
1168,6005,2436200,6212,2436200
1168,6005,2436570,6212,2436570
1168,6005,2436570,6212,2436570
1168,6005,2437380,6212,2437380
1168,6005,2437380,6212,2437380
1168,6005,2437540,6212,2437540
1168,6005,2438540,6212,2438540
1168,6005,2439010,6212,2439010
1168,6005,2439490,6212,2439490
1168,6005,2440490,6212,2440490
1168,6005,2440810,6212,2440810
1168,6005,2441810,6212,2441810
1168,6005,2442130,6212,2442130
1168,6005,2442940,6212,2442940
1168,6005,2443940,6212,2443940
1168,6005,2444940,6212,2444940
1168,6005,2445940,6212,2445940
1168,6005,2446750,6212,2446750
1168,6005,2447750,6212,2447750
1169,6013,2448750,6212,2448750
1169,6013,2449560,6212,2449560
1170,6015,2450370,6212,2450370
1170,6015,2451180,6212,2451180
1170,6015,2452180,6212,2452180
1170,6015,2452770,6212,2452770
1170,6015,2453770,6212,2453770
1170,6015,2454770,6212,2454770
1171,6017,2455000,6212,2455000
1171,6017,2456000,6212,2456000
1171,6017,2456000,6212,2456000
1171,6017,2456000,6212,2456000
1171,6017,2456810,6212,2456810
1171,6017,2457810,6212,2457810
1171,6017,2458460,6212,2458460
1171,6017,2458930,6212,2458930
1171,6017,2459300,6212,2459300
1172,6019,2460110,6212,2460110
1172,6019,2460430,6212,2460430
1172,6019,2461430,6212,2461430
1172,6019,2462240,6212,2462240
1172,6019,2463240,6212,2463240
1172,6019,2464050,6212,2464050
1172,6019,2465050,6212,2465050
1172,6019,2465860,6212,2465860
1172,6019,2466180,6212,2466180
1172,6019,2467180,6212,2467180
1172,6019,2467500,6212,2467500
1172,6019,2468500,6212,2468500
1172,6019,2468500,6212,2468500
1172,6019,2468500,6212,2468500
