ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
675,3529,755480,6212,755480
676,3537,756070,6212,756070
677,3539,756880,6212,756880
677,3539,757880,6212,757880
677,3539,758690,6212,758690
677,3539,759690,6212,759690
678,3541,760340,6212,760340
679,3543,761340,6212,761340
680,3545,761890,6212,761890
680,3545,762540,6212,762540
681,3553,763540,6212,763540
681,3553,764190,6212,764190
681,3553,765190,6212,765190
681,3553,765190,6212,765190
682,3555,766190,6212,766190
682,3555,766190,6212,766190
682,3555,767190,6212,767190
682,3555,767190,6212,767190
682,3555,767420,6212,767420
683,3557,768230,6212,768230
683,3557,769230,6212,769230
684,3559,770230,6212,770230
685,3563,770700,6212,770700
686,3565,771700,6212,771700
686,3565,772700,6212,772700
687,3573,773700,6212,773700
688,3575,773700,6212,773700
688,3575,773860,6212,773860
688,3575,774860,6212,774860
688,3575,775860,6212,775860
689,3577,776670,6212,776670
690,3579,776670,6212,776670
691,3587,777480,6212,777480
691,3587,777480,6212,777480
691,3587,778290,6212,778290
691,3587,779290,6212,779290
692,3595,780290,6212,780290
692,3595,780290,6212,780290
692,3595,781290,6212,781290
693,3597,782290,6212,782290
693,3597,782290,6212,782290
693,3597,783100,6212,783100
693,3597,784100,6212,784100
693,3597,785100,6212,785100
693,3597,786100,6212,786100
693,3597,786420,6212,786420
693,3597,787420,6212,787420
694,3599,787420,6212,787420
694,3599,788420,6212,788420
694,3599,789420,6212,789420
695,3601,790420,6212,790420
696,3603,790740,6212,790740
697,3611,791740,6212,791740
697,3611,792390,6212,792390
698,3619,793200,6212,793200
699,3627,794200,6212,794200
699,3627,795200,6212,795200
699,3627,796200,6212,796200
700,3629,797200,6212,797200
701,3631,797200,6212,797200
701,3631,798200,6212,798200
702,3639,799200,6212,799200
703,3643,800200,6212,800200
704,3645,801200,6212,801200
704,3645,802200,6212,802200
705,3647,802200,6212,802200
705,3647,802200,6212,802200
705,3647,802670,6212,802670
706,3655,803670,6212,803670
707,3663,804670,6212,804670
708,3665,805670,6212,805670
709,3673,806670,6212,806670
709,3673,807670,6212,807670
709,3673,807670,6212,807670
710,3681,808670,6212,808670
711,3689,808990,6212,808990
711,3689,808990,6212,808990
712,3697,809800,6212,809800
712,3697,810800,6212,810800
712,3697,811800,6212,811800
713,3699,812610,6212,812610
714,3707,812610,6212,812610
715,3709,813610,6212,813610
715,3709,813830,6212,813830
715,3709,814830,6212,814830
716,3717,815150,6212,815150
717,3719,815470,6212,815470
717,3719,816470,6212,816470
717,3719,817470,6212,817470
717,3719,817470,6212,817470
718,3721,818470,6212,818470
719,3729,819060,6212,819060
720,3737,820060,6212,820060
720,3737,820060,6212,820060
721,3745,821060,6212,821060
722,3753,821610,6212,821610
722,3753,822610,6212,822610
723,3755,823610,6212,823610
724,3763,823930,6212,823930
725,3771,824740,6212,824740
725,3771,825550,6212,825550
726,3773,826550,6212,826550
726,3773,827550,6212,827550
726,3773,828550,6212,828550
726,3773,828870,6212,828870
727,3775,830870,6212,830870
727,3775,831870,6212,831870
727,3775,832870,6212,832870
728,3783,833870,6212,833870
729,3785,833870,6212,833870
729,3785,834420,6212,834420
729,3785,835070,6212,835070
730,3787,835070,6212,835070
731,3789,835070,6212,835070
732,3797,836070,6212,836070
732,3797,836540,6212,836540
733,3805,837350,6212,837350
734,3807,838350,6212,838350
734,3807,839350,6212,839350
735,3815,839820,6212,839820
736,3819,840820,6212,840820
737,3821,841820,6212,841820
738,3829,842630,6212,842630
739,3831,843630,6212,843630
739,3831,844630,6212,844630
739,3831,845630,6212,845630
740,3833,846280,6212,846280
741,3841,847090,6212,847090
741,3841,847090,6212,847090
742,3849,847090,6212,847090
742,3849,847090,6212,847090
742,3849,848090,6212,848090
742,3849,848900,6212,848900
742,3849,849900,6212,849900
742,3849,850900,6212,850900
743,3857,851710,6212,851710
743,3857,851710,6212,851710
744,3859,852710,6212,852710
744,3859,853710,6212,853710
745,3867,854260,6212,854260
745,3867,854580,6212,854580
746,3871,855580,6212,855580
746,3871,856390,6212,856390
746,3871,857390,6212,857390
747,3873,858390,6212,858390
748,3881,858390,6212,858390
748,3881,859390,6212,859390
749,3889,859440,6212,859440
750,3897,860440,6212,860440
750,3897,861440,6212,861440
750,3897,862440,6212,862440
750,3897,863440,6212,863440
751,3905,864440,6212,864440
752,3913,865440,6212,865440
753,3921,865760,6212,865760
753,3921,866760,6212,866760
753,3921,867760,6212,867760
753,3921,868230,6212,868230
753,3921,869230,6212,869230
754,3923,869880,6212,869880
754,3923,870880,6212,870880
754,3923,871880,6212,871880
754,3923,872430,6212,872430
754,3923,873240,6212,873240
754,3923,874240,6212,874240
754,3923,874240,6212,874240
754,3923,875240,6212,875240
754,3923,876240,6212,876240
754,3923,877240,6212,877240
755,3931,877560,6212,877560
756,3939,878560,6212,878560
756,3939,878930,6212,878930
756,3939,879740,6212,879740
756,3939,880550,6212,880550
757,3943,881360,6212,881360
758,3951,882360,6212,882360
758,3951,883360,6212,883360
758,3951,884360,6212,884360
759,3953,885360,6212,885360
759,3953,886360,6212,886360
759,3953,887360,6212,887360
759,3953,887360,6212,887360
759,3953,887830,6212,887830
760,3955,887830,6212,887830
761,3963,887830,6212,887830
761,3963,888300,6212,888300
761,3963,888300,6212,888300
761,3963,888460,6212,888460
761,3963,889460,6212,889460
762,3965,890460,6212,890460
762,3965,891270,6212,891270
762,3965,892080,6212,892080
762,3965,892080,6212,892080
762,3965,892550,6212,892550
762,3965,893550,6212,893550
763,3973,894550,6212,894550
764,3977,894870,6212,894870
765,3985,895870,6212,895870
766,3987,896870,6212,896870
766,3987,896870,6212,896870
766,3987,897680,6212,897680
767,3989,898680,6212,898680
767,3989,899490,6212,899490
768,3997,900140,6212,900140
769,4001,901140,6212,901140
769,4001,901510,6212,901510
769,4001,902510,6212,902510
769,4001,903510,6212,903510
770,4003,904510,6212,904510
771,4011,905510,6212,905510
771,4011,905510,6212,905510
772,4013,906510,6212,906510
772,4013,906670,6212,906670
772,4013,907670,6212,907670
772,4013,908670,6212,908670
772,4013,909670,6212,909670
772,4013,910670,6212,910670
772,4013,910670,6212,910670
773,4017,911480,6212,911480
773,4017,911950,6212,911950
774,4019,912950,6212,912950
775,4027,913760,6212,913760
776,4035,913760,6212,913760
776,4035,914570,6212,914570
776,4035,915570,6212,915570
776,4035,916570,6212,916570
776,4035,916890,6212,916890
777,4037,917050,6212,917050
777,4037,918050,6212,918050
777,4037,918520,6212,918520
777,4037,919330,6212,919330
777,4037,919330,6212,919330
777,4037,919800,6212,919800
777,4037,920800,6212,920800
778,4039,921800,6212,921800
778,4039,922800,6212,922800
779,4047,923450,6212,923450
779,4047,924450,6212,924450
779,4047,924450,6212,924450
779,4047,924910,6212,924910
780,4049,925720,6212,925720
780,4049,926720,6212,926720
780,4049,927190,6212,927190
780,4049,928190,6212,928190
781,4057,929190,6212,929190
781,4057,930190,6212,930190
782,4065,931190,6212,931190
783,4073,931510,6212,931510
783,4073,932320,6212,932320
783,4073,933130,6212,933130
784,4077,933130,6212,933130
784,4077,934130,6212,934130
784,4077,935130,6212,935130
785,4079,936130,6212,936130
786,4087,936130,6212,936130
786,4087,936460,6212,936460
786,4087,936460,6212,936460
787,4095,937460,6212,937460
788,4097,938270,6212,938270
788,4097,939270,6212,939270
788,4097,939270,6212,939270
789,4105,939270,6212,939270
790,4107,939740,6212,939740
791,4109,940740,6212,940740
792,4110,941550,6212,941550
793,4112,942550,6212,942550
794,4114,943550,6212,943550
794,4114,943550,6212,943550
794,4114,943870,6212,943870
795,4116,944680,6212,944680
796,4118,945490,6212,945490
796,4118,945810,6212,945810
797,4120,946130,6212,946130
797,4120,946130,6212,946130
798,4128,947130,6212,947130
799,4130,947940,6212,947940
800,4132,947940,6212,947940
800,4132,948530,6212,948530
801,4140,949530,6212,949530
802,4144,950340,6212,950340
802,4144,951340,6212,951340
802,4144,952150,6212,952150
803,4146,953150,6212,953150
803,4146,953800,6212,953800
803,4146,954800,6212,954800
803,4146,955270,6212,955270
803,4146,955590,6212,955590
803,4146,955820,6212,955820
804,4148,955820,6212,955820
805,4150,955820,6212,955820
806,4152,956630,6212,956630
806,4152,957630,6212,957630
806,4152,958100,6212,958100
807,4160,959100,6212,959100
808,4162,960100,6212,960100
808,4162,960910,6212,960910
808,4162,960910,6212,960910
808,4162,961910,6212,961910
809,4170,962720,6212,962720
809,4170,963530,6212,963530
810,4172,964530,6212,964530
810,4172,965000,6212,965000
810,4172,965470,6212,965470
810,4172,965940,6212,965940
811,4174,966750,6212,966750
811,4174,967560,6212,967560
811,4174,968560,6212,968560
811,4174,969560,6212,969560
811,4174,969880,6212,969880
811,4174,970200,6212,970200
812,4176,971010,6212,971010
813,4184,972010,6212,972010
814,4186,973010,6212,973010
815,4194,973820,6212,973820
815,4194,973820,6212,973820
815,4194,974090,6212,974090
815,4194,975090,6212,975090
816,4196,976090,6212,976090
816,4196,976900,6212,976900
816,4196,976900,6212,976900
816,4196,977370,6212,977370
816,4196,977830,6212,977830
817,4198,977830,6212,977830
817,4198,978830,6212,978830
817,4198,979830,6212,979830
818,4206,980830,6212,980830
819,4214,981830,6212,981830
820,4216,981830,6212,981830
820,4216,981830,6212,981830
821,4224,982150,6212,982150
822,4232,983150,6212,983150
822,4232,983620,6212,983620
822,4232,984430,6212,984430
822,4232,985240,6212,985240
822,4232,985560,6212,985560
822,4232,986370,6212,986370
822,4232,986960,6212,986960
822,4232,987960,6212,987960
822,4232,988180,6212,988180
822,4232,988990,6212,988990
823,4240,989540,6212,989540
823,4240,990540,6212,990540
824,4248,991540,6212,991540
824,4248,992090,6212,992090
824,4248,993090,6212,993090
824,4248,994090,6212,994090
825,4256,995090,6212,995090
825,4256,996090,6212,996090
826,4258,997090,6212,997090
827,4266,998090,6212,998090
828,4268,999090,6212,999090
828,4268,1000090,6212,1000090
828,4268,1000900,6212,1000900
828,4268,1000900,6212,1000900
829,4276,1001360,6212,1001360
829,4276,1002360,6212,1002360
830,4284,1003360,6212,1003360
830,4284,1004360,6212,1004360
830,4284,1005170,6212,1005170
830,4284,1006170,6212,1006170
830,4284,1007170,6212,1007170
831,4292,1008170,6212,1008170
832,4294,1009170,6212,1009170
832,4294,1010170,6212,1010170
832,4294,1010170,6212,1010170
833,4296,1010170,6212,1010170
833,4296,1010980,6212,1010980
833,4296,1011980,6212,1011980
833,4296,1011980,6212,1011980
833,4296,1012210,6212,1012210
834,4304,1020210,6212,1020210
835,4312,1021210,6212,1021210
835,4312,1022210,6212,1022210
835,4312,1023210,6212,1023210
836,4314,1024210,6212,1024210
836,4314,1025020,6212,1025020
836,4314,1026020,6212,1026020
836,4314,1027020,6212,1027020
836,4314,1028020,6212,1028020
836,4314,1029020,6212,1029020
836,4314,1030020,6212,1030020
836,4314,1031020,6212,1031020
837,4322,1032020,6212,1032020
837,4322,1033020,6212,1033020
838,4330,1033490,6212,1033490
839,4338,1034140,6212,1034140
839,4338,1034610,6212,1034610
840,4346,1035610,6212,1035610
840,4346,1036610,6212,1036610
840,4346,1037610,6212,1037610
840,4346,1038080,6212,1038080
840,4346,1039080,6212,1039080
841,4354,1040080,6212,1040080
841,4354,1040890,6212,1040890
842,4356,1041890,6212,1041890
843,4364,1042700,6212,1042700
843,4364,1043700,6212,1043700
843,4364,1044510,6212,1044510
844,4372,1044830,6212,1044830
845,4380,1045200,6212,1045200
846,4388,1046200,6212,1046200
846,4388,1047010,6212,1047010
846,4388,1048010,6212,1048010
846,4388,1048010,6212,1048010
846,4388,1049010,6212,1049010
847,4390,1049010,6212,1049010
848,4394,1050010,6212,1050010
848,4394,1051010,6212,1051010
848,4394,1052010,6212,1052010
848,4394,1052820,6212,1052820
848,4394,1053630,6212,1053630
849,4402,1054100,6212,1054100
850,4404,1054910,6212,1054910
850,4404,1055910,6212,1055910
850,4404,1056130,6212,1056130
850,4404,1056780,6212,1056780
851,4406,1057780,6212,1057780
851,4406,1058780,6212,1058780
852,4414,1059100,6212,1059100
853,4422,1060100,6212,1060100
853,4422,1060570,6212,1060570
853,4422,1061570,6212,1061570
854,4424,1062570,6212,1062570
855,4432,1063380,6212,1063380
855,4432,1063540,6212,1063540
856,4434,1064350,6212,1064350
856,4434,1065350,6212,1065350
856,4434,1065940,6212,1065940
856,4434,1066940,6212,1066940
856,4434,1067400,6212,1067400
856,4434,1068400,6212,1068400
857,4442,1069400,6212,1069400
857,4442,1070400,6212,1070400
857,4442,1070870,6212,1070870
857,4442,1071870,6212,1071870
857,4442,1071870,6212,1071870
857,4442,1072340,6212,1072340
857,4442,1073340,6212,1073340
858,4450,1074150,6212,1074150
859,4458,1075150,6212,1075150
859,4458,1075960,6212,1075960
860,4460,1076430,6212,1076430
860,4460,1077430,6212,1077430
860,4460,1077890,6212,1077890
860,4460,1078890,6212,1078890
860,4460,1078890,6212,1078890
861,4468,1079110,6212,1079110
861,4468,1079920,6212,1079920
861,4468,1080920,6212,1080920
861,4468,1081730,6212,1081730
862,4476,1082190,6212,1082190
862,4476,1082190,6212,1082190
862,4476,1083190,6212,1083190
863,4484,1083410,6212,1083410
864,4492,1083870,6212,1083870
865,4496,1084190,6212,1084190
865,4496,1085190,6212,1085190
866,4498,1086190,6212,1086190
866,4498,1087190,6212,1087190
866,4498,1087510,6212,1087510
866,4498,1088510,6212,1088510
866,4498,1089160,6212,1089160
867,4506,1089160,6212,1089160
867,4506,1089970,6212,1089970
867,4506,1090970,6212,1090970
868,4508,1091440,6212,1091440
868,4508,1092440,6212,1092440
869,4510,1092810,6212,1092810
869,4510,1093810,6212,1093810
870,4518,1094280,6212,1094280
870,4518,1095280,6212,1095280
870,4518,1096280,6212,1096280
871,4520,1097280,6212,1097280
871,4520,1098090,6212,1098090
871,4520,1098740,6212,1098740
871,4520,1098740,6212,1098740
871,4520,1099740,6212,1099740
871,4520,1099740,6212,1099740
871,4520,1100740,6212,1100740
871,4520,1101330,6212,1101330
871,4520,1102330,6212,1102330
871,4520,1102800,6212,1102800
872,4522,1103800,6212,1103800
872,4522,1104800,6212,1104800
872,4522,1105800,6212,1105800
872,4522,1105800,6212,1105800
873,4524,1106610,6212,1106610
874,4532,1107610,6212,1107610
874,4532,1107610,6212,1107610
875,4540,1108610,6212,1108610
876,4542,1108960,6212,1108960
876,4542,1109610,6212,1109610
877,4544,1110610,6212,1110610
877,4544,1111610,6212,1111610
878,4552,1112610,6212,1112610
878,4552,1112930,6212,1112930
878,4552,1113930,6212,1113930
878,4552,1114930,6212,1114930
878,4552,1115400,6212,1115400
878,4552,1116400,6212,1116400
878,4552,1117210,6212,1117210
878,4552,1117210,6212,1117210
879,4556,1118210,6212,1118210
879,4556,1119020,6212,1119020
879,4556,1119020,6212,1119020
879,4556,1120020,6212,1120020
879,4556,1121020,6212,1121020
879,4556,1121340,6212,1121340
880,4564,1122340,6212,1122340
880,4564,1123150,6212,1123150
880,4564,1123380,6212,1123380
880,4564,1124190,6212,1124190
880,4564,1125000,6212,1125000
880,4564,1126000,6212,1126000
880,4564,1127000,6212,1127000
881,4566,1127000,6212,1127000
881,4566,1127810,6212,1127810
881,4566,1128810,6212,1128810
882,4568,1129810,6212,1129810
882,4568,1130620,6212,1130620
882,4568,1131620,6212,1131620
883,4576,1132090,6212,1132090
884,4584,1133090,6212,1133090
885,4586,1134090,6212,1134090
885,4586,1134900,6212,1134900
885,4586,1135900,6212,1135900
885,4586,1136900,6212,1136900
886,4588,1137010,6212,1137010
887,4596,1137820,6212,1137820
887,4596,1138820,6212,1138820
887,4596,1138820,6212,1138820
887,4596,1139820,6212,1139820
887,4596,1139820,6212,1139820
888,4600,1140820,6212,1140820
888,4600,1141820,6212,1141820
888,4600,1141820,6212,1141820
888,4600,1142820,6212,1142820
888,4600,1143280,6212,1143280
889,4602,1144090,6212,1144090
889,4602,1145090,6212,1145090
889,4602,1145560,6212,1145560
889,4602,1145560,6212,1145560
890,4610,1146030,6212,1146030
890,4610,1146620,6212,1146620
890,4610,1147620,6212,1147620
890,4610,1148620,6212,1148620
890,4610,1149620,6212,1149620
890,4610,1150430,6212,1150430
890,4610,1151430,6212,1151430
891,4618,1151430,6212,1151430
891,4618,1151430,6212,1151430
891,4618,1152430,6212,1152430
891,4618,1153430,6212,1153430
891,4618,1154240,6212,1154240
891,4618,1154790,6212,1154790
892,4626,1155020,6212,1155020
892,4626,1156020,6212,1156020
892,4626,1157020,6212,1157020
892,4626,1157830,6212,1157830
893,4628,1157830,6212,1157830
893,4628,1157830,6212,1157830
893,4628,1158640,6212,1158640
893,4628,1159640,6212,1159640
894,4636,1160100,6212,1160100
894,4636,1161100,6212,1161100
894,4636,1162100,6212,1162100
894,4636,1163100,6212,1163100
894,4636,1164100,6212,1164100
895,4638,1165100,6212,1165100
895,4638,1165560,6212,1165560
895,4638,1166370,6212,1166370
896,4640,1167180,6212,1167180
896,4640,1168180,6212,1168180
897,4642,1169180,6212,1169180
897,4642,1170180,6212,1170180
898,4650,1170180,6212,1170180
899,4658,1171180,6212,1171180
899,4658,1172180,6212,1172180
899,4658,1172990,6212,1172990
900,4660,1173460,6212,1173460
900,4660,1173460,6212,1173460
900,4660,1174460,6212,1174460
901,4668,1175460,6212,1175460
902,4670,1176050,6212,1176050
903,4678,1177050,6212,1177050
903,4678,1177370,6212,1177370
903,4678,1178370,6212,1178370
904,4680,1178840,6212,1178840
904,4680,1179840,6212,1179840
904,4680,1180310,6212,1180310
904,4680,1181310,6212,1181310
904,4680,1182310,6212,1182310
904,4680,1183310,6212,1183310
904,4680,1184120,6212,1184120
904,4680,1184120,6212,1184120
904,4680,1184930,6212,1184930
905,4681,1185930,6212,1185930
905,4681,1186400,6212,1186400
905,4681,1186870,6212,1186870
906,4689,1187190,6212,1187190
907,4691,1187740,6212,1187740
907,4691,1188740,6212,1188740
907,4691,1189740,6212,1189740
907,4691,1190740,6212,1190740
907,4691,1191740,6212,1191740
