ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6b29-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
958889.91,48.81,35.21,744962.83,37.92
958889.91,48.81,35.21,744962.83,37.92
959363.76,48.84,35.24,746412.3,38.0
959363.76,48.84,35.24,746437.06,38.0
959416.46,48.86,35.26,746027.0,37.99
959343.45,48.88,35.29,746440.28,38.03
959252.27,48.9,35.31,746129.86,38.04
959116.29,48.92,35.32,745946.31,38.05
958980.31,48.94,35.34,746685.05,38.11
958980.31,48.94,35.34,746728.98,38.11
958844.33,48.96,35.36,746721.45,38.13
958708.36,48.98,35.38,746720.94,38.15
958511.9,48.99,35.39,746412.33,38.15
958375.92,49.0,35.41,746174.14,38.15
958239.94,49.02,35.42,746548.75,38.19
958103.96,49.04,35.44,746901.57,38.23
957967.99,49.06,35.46,747066.66,38.26
957967.99,49.06,35.46,747172.43,38.26
957832.01,49.08,35.48,747036.29,38.28
957832.01,49.08,35.48,747036.29,38.28
957754.94,49.08,35.48,747122.15,38.28
957706.26,49.1,35.5,746371.13,38.27
957591.92,49.12,35.52,747227.13,38.33
957873.67,49.15,35.55,746307.85,38.29
957926.37,49.17,35.57,746204.25,38.3
957790.4,49.19,35.59,746215.01,38.32
957654.42,49.21,35.61,746191.86,38.34
957926.97,49.24,35.64,747484.84,38.42
958222.99,49.27,35.67,747492.8,38.43
958087.02,49.29,35.69,747846.4,38.47
957783.63,49.28,35.69,747500.69,38.46
957557.75,49.29,35.7,746980.43,38.45
957421.77,49.31,35.71,747206.61,38.48
957285.8,49.33,35.73,747951.61,38.54
957416.75,49.34,35.74,748594.06,38.58
957280.78,49.35,35.76,748531.0,38.59
956784.23,49.35,35.75,748034.02,38.58
956648.26,49.37,35.77,748556.25,38.63
956952.43,49.4,35.8,749280.67,38.68
956816.45,49.41,35.82,749289.78,38.7
956272.54,49.49,35.89,749289.78,38.78
956136.56,49.51,35.91,749119.92,38.79
956022.22,49.53,35.93,749212.69,38.81
956022.22,49.53,35.93,749187.22,38.81
956022.22,49.53,35.93,749037.03,38.8
956022.22,49.53,35.93,749075.42,38.81
955901.91,49.55,35.95,749060.26,38.83
956245.19,49.58,35.99,748492.52,38.81
956209.13,49.61,36.01,748625.42,38.84
956261.83,49.63,36.03,748597.87,38.85
955891.68,49.63,36.03,748168.71,38.84
956082.14,49.65,36.05,748155.71,38.85
955946.16,49.67,36.07,748184.98,38.88
955271.73,49.66,36.06,747410.53,38.86
955575.9,49.69,36.09,748043.72,38.9
955439.92,49.71,36.11,748045.51,38.92
955034.95,49.71,36.11,747604.8,38.92
954898.98,49.73,36.13,747581.27,38.93
954763.0,49.75,36.15,747624.16,38.96
954450.9,49.75,36.15,747488.31,38.96
954154.47,49.74,36.14,747262.59,38.95
954018.49,49.76,36.16,747253.48,38.97
953679.08,49.76,36.16,746694.9,38.96
953543.11,49.78,36.18,746609.81,38.98
953407.13,49.8,36.2,746516.67,38.99
953271.15,49.82,36.22,746716.49,39.02
953047.69,49.81,36.22,746654.51,39.03
952675.7,49.81,36.21,746331.79,39.02
952561.35,49.83,36.23,745955.96,39.02
952289.4,49.87,36.27,746350.43,39.08
952153.42,49.88,36.29,746747.11,39.12
952153.42,49.88,36.29,746747.11,39.12
952449.44,49.91,36.31,746774.26,39.13
952077.44,49.9,36.31,746560.55,39.13
952267.89,49.93,36.33,746637.38,39.15
952153.55,49.95,36.35,746966.12,39.19
952017.57,49.97,36.37,746966.12,39.21
951881.59,49.99,36.39,747060.42,39.23
951745.62,50.01,36.41,746944.31,39.25
951787.5,50.03,36.43,747251.72,39.28
951651.52,50.05,36.45,747809.44,39.33
951515.55,50.07,36.47,747815.34,39.35
951510.53,50.1,36.5,747933.02,39.38
951513.31,50.1,36.5,747945.33,39.38
951377.33,50.12,36.52,747944.07,39.4
951684.17,50.15,36.55,749192.21,39.48
951548.19,50.16,36.57,749546.0,39.52
951346.36,50.16,36.56,749118.34,39.5
951399.07,50.19,36.59,749081.81,39.51
951399.07,50.19,36.59,749066.13,39.51
951102.64,50.18,36.58,748502.52,39.49
950999.11,50.2,36.6,748555.79,39.51
950863.13,50.22,36.62,748430.06,39.53
950664.19,50.24,36.64,748119.84,39.53
950570.99,50.23,36.64,749065.15,39.58
950309.85,50.27,36.68,749589.46,39.65
950362.55,50.3,36.7,749446.54,39.66
950324.27,50.3,36.7,749428.25,39.66
950387.79,50.32,36.72,749162.0,39.67
950273.44,50.34,36.74,750940.98,39.78
950273.44,50.34,36.74,750940.98,39.78
950079.23,50.34,36.74,750692.06,39.78
950049.13,50.37,36.77,752089.78,39.87
949988.49,50.39,36.79,754025.58,39.99
950041.19,50.41,36.82,754277.37,40.03
950041.19,50.41,36.82,754277.37,40.03
949905.21,50.43,36.84,754277.07,40.05
949207.81,50.42,36.83,753521.64,40.03
949603.75,50.46,36.86,755398.54,40.14
949467.78,50.48,36.88,755642.91,40.17
949331.8,50.5,36.9,755514.17,40.19
949384.5,50.52,36.92,755736.42,40.22
948990.02,50.51,36.91,755317.14,40.2
948496.75,50.51,36.91,754823.87,40.19
948360.77,50.53,36.93,754642.67,40.21
948347.93,50.55,36.95,754385.17,40.21
950005.04,50.66,37.07,757116.34,40.38
950005.04,50.66,37.07,757131.84,40.38
950005.04,50.66,37.07,757158.92,40.38
949869.07,50.68,37.09,757118.75,40.4
950275.36,50.71,37.12,759017.08,40.51
950139.38,50.73,37.14,759568.27,40.56
951780.54,50.82,37.22,761973.96,40.69
951644.56,50.84,37.24,762829.53,40.75
951768.54,50.85,37.26,762845.4,40.76
951768.54,50.85,37.26,762864.12,40.76
951632.56,50.87,37.28,762782.24,40.78
952017.22,50.9,37.31,763400.24,40.82
951881.24,50.92,37.33,763431.88,40.84
951569.14,50.92,37.32,763104.81,40.83
951433.17,50.94,37.34,763476.9,40.88
951433.17,50.94,37.34,763476.9,40.88
951485.87,50.96,37.37,763466.17,40.89
951349.89,50.98,37.39,763628.57,40.92
951213.91,51.0,37.41,763706.22,40.95
952049.69,51.08,37.48,763809.36,40.98
952049.69,51.08,37.48,763763.24,40.98
954341.99,51.2,37.6,764595.5,41.02
953969.99,51.19,37.59,764329.02,41.02
953834.01,51.21,37.61,764246.34,41.03
953698.04,51.23,37.64,764246.34,41.06
953750.74,51.26,37.66,764615.49,41.09
954567.87,51.31,37.71,765641.82,41.15
954431.89,51.33,37.73,765657.21,41.17
954295.91,51.35,37.75,765660.56,41.2
954159.93,51.37,37.77,765634.27,41.22
954350.39,51.4,37.8,765634.27,41.23
954028.53,51.41,37.81,764863.25,41.21
953677.34,51.4,37.81,764532.07,41.21
954130.91,51.43,37.84,764706.7,41.22
953994.93,51.45,37.86,766365.84,41.33
954301.27,51.5,37.9,766354.79,41.36
953964.18,51.49,37.89,766491.18,41.37
953598.81,51.48,37.89,766142.01,41.36
954060.04,51.52,37.92,766905.21,41.41
953924.06,51.54,37.94,767268.11,41.45
953924.06,51.54,37.94,767264.23,41.45
953552.06,51.53,37.93,766833.66,41.44
953416.09,51.55,37.95,767030.82,41.47
953479.6,51.58,37.98,768408.47,41.56
953532.31,51.6,38.0,768562.94,41.59
953532.31,51.6,38.0,768505.47,41.59
954711.92,51.69,38.09,770082.77,41.7
954334.26,51.69,38.09,770117.29,41.71
954386.96,51.72,38.12,770117.29,41.73
953916.9,51.71,38.12,769949.82,41.74
953969.6,51.74,38.14,770544.85,41.79
953668.32,51.74,38.14,770336.19,41.79
953532.34,51.76,38.16,770326.14,41.81
953398.69,51.76,38.16,770266.32,41.82
953262.71,51.78,38.18,770416.96,41.85
953315.41,51.81,38.21,770551.54,41.88
953334.89,51.83,38.23,771022.23,41.92
953198.92,51.85,38.26,771009.68,41.94
953062.94,51.87,38.28,771009.02,41.96
952970.61,51.9,38.3,770987.82,41.99
952834.64,51.92,38.32,771736.72,42.05
952698.66,51.94,38.34,771728.58,42.07
952805.44,51.97,38.37,770392.04,42.02
952669.47,51.99,38.39,770936.97,42.07
952458.21,51.98,38.39,770767.87,42.07
953132.31,52.04,38.45,770169.27,42.05
952985.52,52.06,38.47,770146.45,42.07
952849.54,52.08,38.49,770146.45,42.1
952713.56,52.11,38.51,771412.48,42.19
952796.87,52.11,38.51,771260.4,42.18
952671.71,52.13,38.53,771040.87,42.19
952975.88,52.16,38.56,771084.49,42.21
953402.86,52.2,38.6,770555.53,42.19
953666.9,52.23,38.63,770665.15,42.2
953530.92,52.25,38.65,770667.67,42.23
953390.03,52.26,38.67,770079.55,42.21
953332.34,52.29,38.69,769965.58,42.23
953628.37,52.32,38.72,770215.17,42.26
954364.09,52.39,38.79,770383.03,42.29
954228.11,52.41,38.81,771021.53,42.35
954092.14,52.43,38.83,770892.58,42.36
953765.64,52.43,38.83,770673.89,42.36
953765.64,52.43,38.83,770673.89,42.36
953629.66,52.45,38.85,771175.41,42.41
954453.21,52.51,38.91,771822.43,42.46
954495.1,52.53,38.93,772774.03,42.53
954547.8,52.56,38.96,772912.9,42.56
954738.25,52.59,38.99,773759.52,42.62
954790.95,52.61,39.02,774840.36,42.7
954589.13,52.61,39.01,774961.96,42.71
954453.15,52.63,39.04,775000.13,42.74
954453.15,52.63,39.04,775035.74,42.74
955321.84,52.7,39.1,775411.76,42.78
955185.86,52.72,39.12,777317.53,42.9
955049.88,52.74,39.15,777263.85,42.92
955345.9,52.77,39.18,777531.54,42.95
955173.44,52.77,39.18,777659.12,42.97
954861.35,52.77,39.17,777968.33,42.99
954856.32,52.8,39.2,779653.08,43.11
954909.03,52.82,39.23,779653.08,43.13
956121.62,52.92,39.32,779861.5,43.17
955985.64,52.94,39.35,780338.71,43.22
955849.66,52.96,39.37,780338.71,43.24
955724.5,52.99,39.39,780432.68,43.27
955724.5,52.99,39.39,780234.73,43.26
955766.39,53.01,39.42,780420.0,43.29
956003.89,53.03,39.44,780581.43,43.3
955504.69,53.03,39.44,779663.13,43.27
955557.39,53.06,39.46,779663.13,43.29
955557.39,53.06,39.46,779663.13,43.29
955557.39,53.06,39.46,779662.26,43.29
955410.59,53.08,39.49,779431.18,43.31
955714.77,53.11,39.52,779453.52,43.32
955394.77,53.11,39.51,779133.52,43.31
955447.47,53.13,39.53,779128.94,43.33
955505.01,53.16,39.57,780576.02,43.43
955456.34,53.19,39.59,780058.59,43.43
955545.44,53.2,39.6,779712.19,43.41
955598.14,53.22,39.63,779712.19,43.43
955462.17,53.25,39.65,779712.19,43.45
955502.08,53.28,39.68,779723.14,43.48
955554.78,53.3,39.71,779667.42,43.49
955418.81,53.33,39.73,779710.87,43.52
955418.81,53.33,39.73,779710.87,43.52
955282.83,53.35,39.75,779620.13,43.54
954901.76,53.36,39.76,779134.84,43.54
954539.76,53.35,39.75,778876.88,43.53
954539.76,53.35,39.75,778911.69,43.53
954403.78,53.37,39.78,779567.05,43.6
954393.52,53.4,39.8,779436.94,43.61
954446.22,53.42,39.83,780870.83,43.71
954742.24,53.45,39.86,780917.35,43.72
955187.59,53.49,39.9,782815.47,43.84
955262.31,53.52,39.92,783870.57,43.92
955126.33,53.54,39.95,783971.88,43.95
955865.08,53.62,40.02,785266.02,44.05
955865.08,53.62,40.02,785266.02,44.05
955865.08,53.62,40.02,785617.57,44.07
955816.4,53.64,40.05,787031.35,44.17
956112.42,53.67,40.08,786886.49,44.17
955976.45,53.7,40.1,787455.57,44.23
956207.49,53.74,40.14,787806.66,44.28
956071.51,53.76,40.16,787847.94,44.3
955935.53,53.78,40.19,787840.12,44.33
955572.96,53.79,40.2,787069.1,44.31
955436.98,53.82,40.22,787034.5,44.33
955808.38,53.87,40.27,786800.61,44.34
955861.08,53.9,40.3,786980.67,44.37
955913.78,53.92,40.33,787167.3,44.4
955913.78,53.92,40.33,787123.87,44.4
955777.81,53.95,40.35,787090.76,44.43
955641.83,53.97,40.37,787837.42,44.49
955505.85,53.99,40.39,787837.42,44.52
955402.32,54.02,40.42,787969.94,44.55
955298.79,54.04,40.44,787981.44,44.58
954928.65,54.04,40.44,787610.3,44.57
954556.35,54.03,40.43,787236.2,44.56
954837.46,54.06,40.47,787112.68,44.57
954890.16,54.09,40.49,787304.79,44.6
954754.18,54.11,40.52,787330.31,44.62
954592.26,54.13,40.53,786632.93,44.61
954456.28,54.15,40.56,786608.29,44.63
954584.15,54.19,40.59,788940.92,44.79
954584.15,54.19,40.59,788940.92,44.79
954584.15,54.19,40.59,788940.92,44.79
954916.96,54.24,40.64,789065.83,44.82
954791.8,54.26,40.67,788977.42,44.84
954844.5,54.29,40.69,788794.44,44.85
954532.4,54.29,40.69,788441.04,44.84
954160.4,54.28,40.68,788141.11,44.84
954213.11,54.31,40.71,788265.32,44.87
954245.55,54.31,40.71,790066.7,44.97
954245.55,54.31,40.71,790066.7,44.97
953963.07,54.31,40.71,789721.45,44.96
953827.09,54.33,40.73,790473.31,45.03
953608.29,54.33,40.73,790227.58,45.02
954250.77,54.37,40.77,792606.29,45.16
954452.04,54.4,40.8,793982.28,45.26
954642.49,54.43,40.83,793982.28,45.27
954682.41,54.47,40.87,795875.32,45.41
954463.12,54.48,40.89,795710.73,45.42
955055.71,54.53,40.93,796563.65,45.48
954846.79,54.54,40.95,796957.97,45.53
954899.49,54.57,40.97,796958.53,45.55
954952.19,54.6,41.0,796966.59,45.57
955070.23,54.64,41.04,797149.01,45.6
954770.21,54.63,41.03,797426.92,45.63
954565.34,54.64,41.04,797323.54,45.64
954429.36,54.66,41.06,797643.58,45.68
954429.36,54.66,41.06,797643.58,45.68
954895.31,54.72,41.12,798311.13,45.75
954759.34,54.74,41.14,798322.18,45.77
955845.23,54.83,41.23,798687.85,45.81
957019.75,54.92,41.33,800881.95,45.96
956883.77,54.95,41.35,800889.91,45.99
957164.88,54.98,41.38,800339.01,45.97
957217.58,55.01,41.41,800639.94,46.01
956845.58,55.0,41.41,800624.37,46.02
956762.23,55.01,41.41,800700.22,46.04
956669.91,55.04,41.44,801278.45,46.1
956533.93,55.06,41.46,801225.32,46.12
956829.95,55.09,41.49,801904.28,46.17
956791.9,55.12,41.52,802632.83,46.24
956655.92,55.14,41.55,803018.78,46.29
957083.58,55.18,41.59,803256.22,46.31
957274.03,55.22,41.62,803222.58,46.33
956978.09,55.21,41.62,803188.94,46.34
956378.32,55.2,41.61,802526.93,46.32
956242.34,55.23,41.63,803181.87,46.39
957747.36,55.35,41.75,803433.95,46.43
958043.39,55.38,41.78,803508.62,46.45
958417.23,55.41,41.81,804361.65,46.5
958469.93,55.44,41.84,804874.49,46.56
958469.93,55.44,41.84,804874.49,46.56
958860.5,55.47,41.87,807521.28,46.71
958724.52,55.49,41.89,807599.87,46.75
958724.52,55.49,41.89,807599.87,46.75
958524.68,55.49,41.89,807457.12,46.74
958388.71,55.51,41.92,807681.1,46.78
958692.88,55.55,41.95,808658.14,46.85
958644.85,55.57,41.98,808585.6,46.88
958644.85,55.57,41.98,808622.23,46.88
958719.57,55.61,42.01,808359.8,46.88
959142.9,55.66,42.06,807942.59,46.88
959300.97,55.66,42.07,808398.78,46.91
959004.55,55.66,42.06,808108.49,46.9
958557.63,55.66,42.06,808348.83,46.94
958421.66,55.68,42.08,808361.07,46.96
958329.33,55.71,42.11,807267.66,46.93
958220.38,55.71,42.11,807018.82,46.92
958061.7,55.71,42.11,807429.36,46.95
958061.7,55.71,42.11,807339.5,46.94
957925.72,55.73,42.13,807327.26,46.97
957811.74,55.73,42.13,807258.46,46.97
957811.74,55.73,42.13,807258.46,46.97
957822.56,55.73,42.13,806724.5,46.94
957686.58,55.76,42.16,806724.77,46.97
957197.29,55.76,42.16,806053.29,46.96
957061.31,55.79,42.19,806153.57,46.99
956925.33,55.81,42.21,806346.38,47.03
956800.17,55.84,42.24,806121.04,47.04
956576.71,55.83,42.24,805571.99,47.02
956576.71,55.83,42.24,805594.13,47.02
956440.74,55.86,42.26,805691.37,47.05
956736.76,55.89,42.29,805977.18,47.08
956633.2,55.89,42.29,805931.95,47.09
956486.41,55.92,42.32,805712.38,47.1
956350.43,55.94,42.34,805705.68,47.13
956214.46,55.97,42.37,805675.96,47.15
957499.24,56.06,42.46,805908.72,47.19
957137.24,56.06,42.46,806020.73,47.21
957001.26,56.08,42.48,805995.57,47.23
956703.26,56.08,42.48,805755.71,47.23
956599.71,56.08,42.48,805331.97,47.21
956463.73,56.11,42.51,805408.28,47.24
956463.73,56.11,42.51,805377.53,47.24
956463.73,56.11,42.51,806634.01,47.32
956867.23,56.16,42.56,806344.52,47.33
957251.89,56.19,42.6,808393.32,47.46
957115.91,56.22,42.62,808371.6,47.48
956979.94,56.24,42.65,808444.3,47.52
956979.94,56.24,42.65,808372.43,47.51
957032.64,56.27,42.68,808364.21,47.53
957498.83,56.31,42.71,809720.47,47.62
957395.3,56.34,42.74,809550.95,47.64
957395.3,56.34,42.74,809463.47,47.63
957448.0,56.37,42.77,809465.15,47.65
957500.7,56.4,42.8,809327.8,47.67
957553.4,56.43,42.83,809489.23,47.7
957121.94,56.43,42.83,808755.9,47.68
956985.97,56.45,42.86,808864.97,47.72
956849.99,56.48,42.88,809248.39,47.77
957146.01,56.51,42.91,810077.64,47.83
957937.36,56.59,42.99,809831.94,47.84
958035.0,56.63,43.03,811459.51,47.96
959202.72,56.71,43.11,813337.52,48.09
959244.61,56.74,43.14,813051.41,48.09
958872.61,56.73,43.14,812985.02,48.1
958872.61,56.73,43.14,813345.32,48.12
959257.27,56.77,43.17,814341.66,48.19
959164.94,56.79,43.2,815568.56,48.29
958792.94,56.79,43.19,815268.63,48.29
958845.65,56.82,43.22,815214.04,48.31
959774.36,56.88,43.28,815823.74,48.35
959785.18,56.88,43.28,815537.13,48.33
959649.2,56.91,43.31,815564.51,48.36
959911.11,56.92,43.33,816040.78,48.39
959911.11,56.92,43.33,815561.21,48.36
959911.11,56.92,43.33,815605.83,48.37
959775.13,56.95,43.35,815574.58,48.39
960063.0,56.98,43.39,815874.03,48.42
960447.67,57.02,43.42,816980.95,48.5
960311.69,57.04,43.44,817019.15,48.53
960175.71,57.07,43.47,816859.9,48.55
960199.19,57.07,43.47,816875.8,48.55
960068.35,57.07,43.47,816674.79,48.55
959932.38,57.1,43.5,816948.22,48.59
959796.4,57.12,43.52,816880.41,48.62
959796.4,57.12,43.52,816592.58,48.6
959140.41,57.12,43.52,815599.69,48.57
959004.43,57.14,43.54,815699.04,48.6
959300.46,57.18,43.58,815644.53,48.61
959027.34,57.17,43.57,815331.79,48.61
959067.26,57.21,43.61,815129.96,48.62
958953.95,57.22,43.62,814796.62,48.62
958817.97,57.24,43.65,814800.98,48.65
958733.78,57.25,43.65,816097.3,48.73
958733.78,57.25,43.65,815587.0,48.7
958990.44,57.28,43.68,816276.7,48.76
958854.46,57.31,43.71,816364.33,48.79
958718.48,57.33,43.74,816109.61,48.81
958571.69,57.36,43.76,816478.96,48.86
961117.06,57.55,43.95,819872.09,49.09
961158.94,57.58,43.98,819896.1,49.11
960691.26,57.58,43.99,819095.82,49.1
960331.64,57.6,44.0,818317.7,49.08
960331.64,57.6,44.0,818396.07,49.08
960195.66,57.62,44.03,818278.48,49.11
960259.53,57.66,44.06,818439.27,49.15
960312.23,57.69,44.09,818453.92,49.17
960312.23,57.69,44.09,818710.16,49.19
960312.23,57.69,44.09,818701.66,49.19
959953.49,57.7,44.1,818404.33,49.19
959817.51,57.73,44.13,818396.48,49.22
959817.51,57.73,44.13,818241.4,49.21
959692.35,57.75,44.16,818181.74,49.24
959956.07,57.8,44.21,820826.58,49.43
959997.95,57.83,44.24,820229.26,49.41
960188.4,57.87,44.27,821023.53,49.48
960241.11,57.9,44.3,820973.17,49.5
960087.96,57.93,44.33,820732.55,49.52
960148.78,57.93,44.33,820769.84,49.52
960012.8,57.96,44.36,820352.58,49.52
960378.4,57.99,44.39,821319.63,49.59
960674.42,58.03,44.43,821319.55,49.61
960727.13,58.06,44.46,821300.07,49.63
960634.8,58.09,44.49,821354.62,49.66
960498.82,58.11,44.52,821254.64,49.69
960362.85,58.14,44.54,821296.73,49.72
960427.0,58.14,44.55,821366.55,49.73
960427.0,58.14,44.55,821343.96,49.72
960280.2,58.17,44.57,822258.42,49.81
960561.31,58.21,44.61,822922.47,49.87
960381.68,58.23,44.63,822697.99,49.88
960245.71,58.26,44.66,823087.91,49.94
960686.91,58.32,44.72,822977.66,49.96
960583.38,58.35,44.75,824650.03,50.09
960583.38,58.35,44.75,824604.43,50.09
960447.4,58.38,44.78,825836.56,50.2
960985.8,58.41,44.81,826315.63,50.22
960849.82,58.44,44.84,826310.63,50.25
960438.58,58.44,44.84,826084.49,50.27
960068.43,58.43,44.84,825787.77,50.26
959273.43,58.42,44.82,824980.49,50.24
959601.39,58.48,44.88,825767.6,50.32
960017.6,58.54,44.94,826289.86,50.38
959914.08,58.57,44.97,827662.54,50.5
959914.08,58.57,44.97,827662.54,50.5
959914.08,58.57,44.97,827585.52,50.49
959865.4,58.6,45.0,826805.75,50.48
959729.42,58.63,45.03,826895.44,50.51
959919.88,58.66,45.07,827095.06,50.55
959783.9,58.69,45.09,827388.59,50.59
959926.5,58.71,45.11,827485.26,50.61
959790.52,58.73,45.14,827570.58,50.64
959654.55,58.76,45.16,828572.44,50.73
959694.46,58.8,45.2,828637.14,50.77
960211.56,58.83,45.23,830237.73,50.87
960325.52,58.87,45.28,829859.48,50.88
960325.52,58.87,45.28,829792.38,50.87
960189.54,58.9,45.3,829792.38,50.9
960140.87,58.93,45.34,830557.39,50.98
960140.87,58.93,45.34,830579.98,50.98
960004.89,58.96,45.36,830592.97,51.01
959868.92,58.99,45.39,830485.18,51.04
959556.82,58.99,45.39,830123.46,51.03
959360.71,58.99,45.4,831661.64,51.14
958678.77,58.99,45.39,830979.69,51.13
959942.43,59.08,45.48,832507.78,51.24
959806.45,59.11,45.51,833002.61,51.3
959582.99,59.11,45.51,832968.31,51.31
959582.99,59.11,45.51,832968.31,51.31
959479.46,59.14,45.54,835113.85,51.47
959532.16,59.17,45.57,834915.6,51.49
959993.39,59.21,45.61,835556.09,51.53
959834.71,59.2,45.61,835688.94,51.55
959497.62,59.2,45.6,835353.87,51.54
959361.65,59.22,45.63,835394.12,51.57
959514.09,59.26,45.67,836436.32,51.66
959372.4,59.26,45.67,836450.84,51.67
959372.4,59.26,45.67,836410.82,51.67
959175.93,59.28,45.68,836170.1,51.68
959676.22,59.35,45.75,836162.88,51.71
959583.89,59.38,45.78,837044.19,51.8
959271.79,59.38,45.78,836689.69,51.79
959725.36,59.41,45.82,836563.94,51.79
960161.11,59.48,45.88,836468.01,51.82
960014.31,59.51,45.91,837150.72,51.89
959889.15,59.53,45.94,837781.32,51.96
959898.2,59.56,45.97,837561.42,51.97
959401.66,59.56,45.97,837472.01,51.99
959401.66,59.56,45.97,837497.95,52.0
959401.66,59.56,45.97,837497.95,52.0
959265.68,59.59,45.99,837437.79,52.02
959265.68,59.59,45.99,837433.02,52.02
958953.53,59.61,46.01,837544.33,52.06
958953.53,59.61,46.01,837589.07,52.07
958953.53,59.61,46.01,837589.07,52.07
959249.55,59.65,46.05,837582.08,52.08
958877.55,59.64,46.04,837282.15,52.08
958741.57,59.67,46.07,838427.01,52.18
958616.41,59.7,46.1,838548.86,52.22
958648.98,59.74,46.14,838266.52,52.24
958701.68,59.77,46.17,839799.71,52.36
958565.7,59.8,46.2,839793.82,52.39
958663.5,59.84,46.24,839399.91,52.39
958488.18,59.83,46.24,839204.67,52.39
958116.19,59.83,46.23,838817.99,52.38
957980.21,59.86,46.26,839206.28,52.44
958368.11,59.92,46.32,840114.54,52.52
958512.23,59.95,46.35,840099.61,52.54
958376.25,59.98,46.38,840851.05,52.62
958291.43,60.01,46.41,840786.52,52.65
957794.88,60.01,46.41,840162.01,52.64
957658.91,60.04,46.44,840162.06,52.67
957435.45,60.04,46.44,839962.54,52.67
957821.97,60.07,46.47,839964.41,52.68
958012.42,60.11,46.51,839979.61,52.7
958012.42,60.11,46.51,839998.48,52.7
957876.45,60.14,46.54,839976.86,52.73
957740.47,60.16,46.57,839978.51,52.77
957604.49,60.19,46.6,839978.46,52.8
958385.33,60.28,46.68,838894.88,52.76
958385.33,60.28,46.68,838817.11,52.76
958438.03,60.31,46.72,838795.9,52.79
958244.66,60.31,46.71,838625.3,52.78
958244.66,60.31,46.71,838625.3,52.78
958108.69,60.34,46.74,838608.61,52.81
957972.71,60.37,46.77,839126.87,52.88
958025.41,60.4,46.81,839110.08,52.91
958025.41,60.4,46.81,839110.08,52.91
957889.43,60.43,46.84,839357.3,52.96
957753.46,60.46,46.87,839136.4,52.98
957617.48,60.49,46.9,839977.63,53.06
957394.02,60.49,46.89,839693.75,53.05
957379.43,60.5,46.9,839778.33,53.07
957379.43,60.5,46.9,839778.33,53.07
957194.54,60.5,46.9,839559.85,53.06
957873.03,60.58,46.98,841297.22,53.21
957737.05,60.61,47.01,841965.48,53.28
958958.14,60.73,47.13,841783.26,53.31
958822.16,60.76,47.16,842248.27,53.37
958707.82,60.79,47.19,842395.65,53.41
959437.64,60.87,47.27,843586.62,53.52
959301.66,60.9,47.3,844742.96,53.63
959675.98,60.94,47.35,844497.09,53.63
959675.98,60.94,47.35,844497.09,53.63
959452.52,60.94,47.34,844126.93,53.62
959316.54,60.97,47.37,844228.55,53.66
959369.24,61.01,47.41,844234.42,53.69
959378.29,61.04,47.44,844178.98,53.71
959181.99,61.06,47.46,843458.76,53.69
959046.02,61.09,47.49,843471.22,53.73
959424.24,61.13,47.53,843717.83,53.76
959476.94,61.16,47.56,843885.12,53.79
959886.94,61.23,47.63,844843.31,53.89
