ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ceb7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1449591.38,31.06,5.27,266020.1,5.7
1449971.89,31.07,5.28,266047.34,5.7
1449707.33,31.07,5.28,266018.71,5.7
1449832.74,31.08,5.29,266304.97,5.71
1449568.18,31.08,5.29,266276.32,5.71
1449361.98,31.08,5.29,266265.21,5.71
1449155.78,31.08,5.29,266260.04,5.71
1448809.25,31.08,5.29,265960.42,5.71
1448576.72,31.08,5.29,265961.45,5.71
1448370.52,31.09,5.29,265972.82,5.71
1448378.65,31.09,5.29,269590.72,5.79
1448114.09,31.09,5.29,269562.07,5.79
1447849.54,31.09,5.29,269533.36,5.79
1448031.49,31.09,5.3,269534.1,5.79
1448387.31,31.1,5.31,269567.39,5.79
1447858.19,31.11,5.31,269535.51,5.79
1447858.19,31.11,5.31,269495.45,5.79
1447593.63,31.11,5.31,269639.77,5.79
1446936.05,31.1,5.3,268922.77,5.78
1446917.89,31.1,5.31,269081.1,5.78
1446711.69,31.11,5.31,269331.62,5.79
1446711.69,31.11,5.31,269263.13,5.79
1446987.97,31.11,5.32,269235.87,5.79
1446755.43,31.12,5.32,269231.97,5.79
1446211.67,31.11,5.31,268677.43,5.78
1446211.67,31.11,5.31,268848.48,5.78
1446216.32,31.11,5.31,268852.28,5.78
1446545.95,31.12,5.32,269347.93,5.79
1446724.41,31.13,5.33,269322.91,5.79
1446724.41,31.13,5.33,269296.88,5.79
1446459.85,31.13,5.33,269339.48,5.8
1446195.3,31.13,5.33,269337.51,5.8
1446177.14,31.13,5.34,270030.6,5.81
1446104.37,31.14,5.34,270189.77,5.82
1445839.81,31.14,5.34,270232.78,5.82
1445565.06,31.14,5.34,270215.32,5.82
1445358.86,31.14,5.34,270144.49,5.82
1445094.3,31.14,5.35,270144.32,5.82
1444888.1,31.15,5.35,270139.15,5.82
1445074.93,31.15,5.35,270205.7,5.82
1444810.37,31.15,5.35,270195.73,5.83
1444998.39,31.16,5.36,270200.04,5.83
1445154.39,31.17,5.37,270228.3,5.83
1444889.83,31.17,5.37,270203.82,5.83
1444871.67,31.17,5.37,270190.07,5.83
1444607.12,31.17,5.37,270201.48,5.83
1444607.12,31.17,5.37,270197.54,5.83
1444063.35,31.17,5.37,269688.89,5.82
1443798.79,31.17,5.37,269837.31,5.83
1443534.24,31.17,5.37,269800.91,5.83
1443457.99,31.17,5.37,269792.16,5.83
1443193.43,31.17,5.38,269763.44,5.83
1443255.87,31.18,5.38,269744.45,5.83
1443049.67,31.18,5.38,269755.36,5.83
1443222.08,31.19,5.39,269686.42,5.83
1443015.88,31.19,5.39,269672.53,5.83
1442971.65,31.2,5.4,269682.49,5.83
1442753.06,31.2,5.4,272179.6,5.89
1442753.06,31.2,5.4,272196.98,5.89
1442753.06,31.2,5.4,272179.04,5.89
1442753.06,31.2,5.4,272260.92,5.89
1442931.53,31.21,5.4,272235.03,5.89
1443117.44,31.21,5.41,272229.02,5.89
1443220.45,31.22,5.42,272194.3,5.89
1442955.89,31.22,5.42,272157.8,5.89
1442955.89,31.22,5.42,272220.46,5.89
1442955.89,31.22,5.42,272242.93,5.89
1443183.41,31.23,5.43,273213.98,5.91
1443107.16,31.23,5.43,273255.27,5.91
1442900.97,31.24,5.43,273432.9,5.92
1442636.41,31.24,5.43,273475.5,5.92
1442984.27,31.25,5.44,273487.7,5.92
1442735.21,31.25,5.44,273854.71,5.93
1442767.23,31.25,5.44,273858.09,5.93
1443099.52,31.26,5.45,273791.41,5.93
1443293.48,31.26,5.46,273877.48,5.93
1443688.52,31.27,5.47,274239.12,5.94
1443482.32,31.28,5.47,274215.83,5.94
1443383.61,31.28,5.47,274206.62,5.94
1443365.45,31.28,5.48,274303.01,5.95
1443110.44,31.29,5.48,274308.6,5.95
1443172.88,31.29,5.49,274382.68,5.95
1443172.88,31.29,5.49,274656.28,5.96
1442908.33,31.29,5.49,274644.21,5.96
1442908.33,31.29,5.49,274625.04,5.96
1442647.26,31.29,5.49,274602.43,5.96
1442441.06,31.3,5.49,274531.36,5.96
1442234.86,31.3,5.49,274709.12,5.96
1442234.86,31.3,5.49,274683.41,5.96
1441970.3,31.3,5.49,274695.82,5.96
1441764.1,31.3,5.49,274889.39,5.97
1441764.1,31.3,5.49,274863.57,5.97
1441503.03,31.3,5.49,274844.39,5.97
1441296.84,31.3,5.49,274839.22,5.97
1441573.12,31.31,5.5,274878.79,5.97
1441308.56,31.31,5.5,274841.76,5.97
1441290.4,31.32,5.51,274938.15,5.97
1440731.4,31.31,5.5,274413.37,5.96
1440967.1,31.32,5.51,274840.62,5.97
1439908.87,31.33,5.51,274822.58,5.98
1439676.33,31.33,5.52,274819.41,5.98
1439676.33,31.33,5.52,274951.59,5.98
1439743.42,31.33,5.52,276260.37,6.01
1439478.87,31.33,5.52,276297.54,6.01
1439478.87,31.33,5.52,276279.16,6.01
1442512.04,31.4,5.59,281137.07,6.12
1442665.93,31.41,5.6,281102.45,6.12
1442401.38,31.41,5.6,281059.59,6.12
1442401.38,31.41,5.6,281033.86,6.12
1442875.46,31.42,5.61,281143.6,6.12
1442610.9,31.42,5.61,281123.15,6.12
1442227.19,31.42,5.61,280750.55,6.12
1441948.94,31.42,5.61,280691.1,6.12
1441716.41,31.42,5.61,280693.7,6.12
1441887.91,31.43,5.62,280753.57,6.12
1441623.35,31.43,5.62,280726.63,6.12
1441358.79,31.43,5.62,280827.39,6.12
1441586.31,31.44,5.63,281107.52,6.13
1441945.62,31.45,5.64,281274.97,6.13
1441878.92,31.45,5.64,281352.39,6.14
1441672.72,31.45,5.64,281615.16,6.14
1441837.5,31.46,5.65,281731.51,6.15
1441463.78,31.46,5.64,281492.08,6.14
1441199.23,31.46,5.64,281465.71,6.14
1441205.04,31.46,5.64,281400.29,6.14
1441481.32,31.47,5.65,281272.56,6.14
1441423.4,31.47,5.66,281282.53,6.14
1441324.44,31.47,5.66,281233.14,6.14
1440906.52,31.47,5.65,280824.56,6.13
1440641.97,31.47,5.65,280793.12,6.13
1440860.81,31.47,5.66,280825.87,6.13
1440860.81,31.47,5.66,280735.67,6.13
1440596.25,31.48,5.66,280713.1,6.13
1440714.79,31.48,5.67,280862.55,6.14
1440450.24,31.48,5.67,280840.43,6.14
1440373.99,31.49,5.67,281846.55,6.16
1440167.79,31.49,5.68,281793.61,6.16
1440167.79,31.49,5.68,281772.76,6.16
1439922.08,31.49,5.68,282208.78,6.17
1439922.08,31.49,5.68,282182.83,6.17
1439922.08,31.49,5.68,282016.35,6.17
1439715.88,31.49,5.68,282011.19,6.17
1439782.97,31.5,5.68,281906.84,6.17
1439518.41,31.5,5.69,281877.71,6.17
1439285.88,31.5,5.69,281883.04,6.17
1439053.34,31.5,5.69,281885.64,6.17
1438788.78,31.51,5.69,281881.78,6.17
1438524.22,31.51,5.69,281878.14,6.17
1438524.22,31.51,5.69,281933.95,6.17
1438702.69,31.51,5.7,281907.04,6.18
1438441.62,31.52,5.7,281846.22,6.18
1436357.18,31.52,5.71,281791.1,6.18
1436124.64,31.53,5.71,281789.98,6.19
1436124.64,31.53,5.71,282457.67,6.2
1436124.64,31.53,5.71,282434.36,6.2
1436442.6,31.54,5.72,282734.25,6.21
1436178.04,31.54,5.72,282686.14,6.21
1436178.04,31.54,5.72,282737.43,6.21
1437786.69,31.58,5.76,283519.92,6.23
1437786.69,31.58,5.76,283645.41,6.23
1437585.14,31.58,5.77,283628.84,6.23
1437378.95,31.58,5.77,283558.21,6.23
1437696.91,31.59,5.78,283923.64,6.24
1438061.25,31.6,5.78,284047.73,6.24
1437796.69,31.6,5.79,284020.54,6.24
1438105.0,31.61,5.79,284024.46,6.24
1437840.44,31.61,5.8,283999.98,6.24
1438067.96,31.62,5.8,284280.11,6.25
1437991.71,31.63,5.81,284246.99,6.25
1437991.71,31.63,5.81,284216.95,6.25
1437704.68,31.63,5.81,284192.83,6.25
1437498.49,31.63,5.81,284190.81,6.25
1437498.49,31.63,5.81,284129.7,6.25
1437233.93,31.63,5.81,284099.67,6.25
1437027.73,31.63,5.81,284088.57,6.25
1436763.17,31.63,5.81,284139.75,6.26
1437118.99,31.64,5.82,284179.48,6.26
1436912.79,31.65,5.82,284108.41,6.26
1436868.56,31.65,5.83,284118.38,6.26
1437198.19,31.66,5.84,284614.03,6.27
1437376.66,31.67,5.85,284588.14,6.27
1437170.46,31.67,5.85,285106.36,6.28
1436905.9,31.67,5.85,285130.75,6.28
1436968.34,31.68,5.85,285146.75,6.29
1436735.8,31.68,5.86,285147.78,6.29
1436471.25,31.68,5.86,285111.35,6.29
1436427.02,31.68,5.86,285121.32,6.29
1436194.48,31.69,5.86,285122.34,6.29
1436512.44,31.7,5.87,285115.89,6.29
1436788.72,31.7,5.88,285086.48,6.29
1436524.16,31.71,5.88,285048.1,6.29
1436259.6,31.71,5.88,285036.45,6.29
1436053.41,31.71,5.89,284962.39,6.29
1435847.21,31.71,5.89,284957.22,6.29
1435356.6,31.71,5.88,284914.25,6.29
1435584.12,31.71,5.89,285980.35,6.32
1435377.92,31.72,5.89,286090.28,6.32
1435145.39,31.72,5.89,286081.12,6.32
1435069.13,31.72,5.9,286050.29,6.32
1434804.58,31.72,5.9,286109.21,6.33
1434540.02,31.72,5.9,286082.07,6.33
1434463.77,31.73,5.9,286073.84,6.33
1434699.47,31.74,5.91,286071.32,6.33
1434434.91,31.74,5.91,286046.25,6.33
1434170.36,31.74,5.91,286118.55,6.33
1434348.82,31.75,5.92,286105.91,6.33
1434142.62,31.75,5.92,286103.88,6.33
1433634.14,31.74,5.91,285597.12,6.32
1433615.98,31.75,5.92,285747.53,6.33
1433383.44,31.75,5.92,285752.86,6.33
1433383.44,31.75,5.92,285791.81,6.33
1433118.88,31.75,5.92,285764.87,6.33
1433046.12,31.76,5.93,285741.15,6.33
1432839.92,31.76,5.93,285667.09,6.33
1432839.92,31.76,5.93,285549.69,6.33
1432633.72,31.76,5.93,285608.69,6.33
1432369.16,31.76,5.93,285653.39,6.33
1432104.61,31.76,5.93,285631.45,6.34
1432269.39,31.77,5.94,285588.92,6.33
1432004.83,31.77,5.94,285554.84,6.34
1431928.58,31.77,5.94,285598.82,6.34
1432078.21,31.78,5.95,285914.47,6.35
1432256.67,31.79,5.96,285952.53,6.35
1432249.75,31.79,5.96,286034.07,6.35
1432365.82,31.8,5.97,286646.87,6.36
1432159.62,31.8,5.97,286501.18,6.36
1431927.09,31.81,5.97,286497.27,6.36
1431927.09,31.81,5.97,286519.56,6.36
1432091.87,31.81,5.98,286415.13,6.36
1432091.87,31.81,5.98,286373.56,6.36
1431827.31,31.81,5.98,286468.41,6.37
1431594.77,31.82,5.98,286464.25,6.37
1431550.54,31.82,5.99,286474.21,6.37
1431285.98,31.82,5.99,286451.66,6.37
1431021.43,31.82,5.99,286428.37,6.37
1430788.89,31.83,5.99,286429.39,6.37
1431016.41,31.83,6.0,286846.84,6.38
1430751.85,31.83,6.0,287171.82,6.39
1430568.92,31.83,6.0,286907.84,6.38
1430304.36,31.83,6.0,286985.91,6.39
1430098.16,31.84,6.0,286996.82,6.39
1430098.16,31.84,6.0,286985.47,6.39
1430325.68,31.85,6.01,287923.42,6.41
1430248.27,31.85,6.01,287874.49,6.41
1430248.27,31.85,6.01,287874.49,6.41
1430015.73,31.85,6.02,287879.82,6.41
1429712.25,31.85,6.01,287521.89,6.4
1430060.11,31.86,6.02,287577.14,6.41
1430224.89,31.86,6.03,287643.16,6.41
1430224.89,31.86,6.03,287639.5,6.41
1429960.33,31.87,6.03,287400.96,6.4
1430196.03,31.87,6.04,287716.2,6.41
1430374.5,31.88,6.04,287770.46,6.41
1430109.94,31.88,6.05,287761.86,6.42
1430345.64,31.89,6.05,288749.89,6.44
1430327.48,31.9,6.06,288740.9,6.44
1432077.26,31.94,6.1,292256.93,6.52
1431812.7,31.94,6.1,292296.25,6.52
1431580.16,31.94,6.1,292301.58,6.52
1431325.16,31.94,6.1,292309.89,6.52
1431059.18,31.94,6.1,292235.08,6.52
1430852.99,31.94,6.11,292343.28,6.53
1430852.99,31.94,6.11,292412.48,6.53
1430852.99,31.94,6.11,292493.93,6.53
1431034.94,31.95,6.11,292774.56,6.54
1431034.94,31.95,6.11,293048.54,6.54
1430962.17,31.96,6.12,293006.15,6.54
1430697.62,31.96,6.12,292962.06,6.54
1430433.06,31.96,6.12,293454.96,6.56
1430356.81,31.96,6.12,293497.44,6.56
1430535.27,31.97,6.13,293471.36,6.56
1430459.02,31.97,6.14,293441.4,6.56
1430253.73,31.98,6.14,293357.94,6.56
1429970.19,31.98,6.14,293340.09,6.56
1430032.63,31.98,6.15,293289.13,6.56
1429768.07,31.98,6.15,293369.47,6.56
1429768.07,31.98,6.15,293347.48,6.56
1429503.52,31.98,6.15,293327.79,6.56
1429238.96,31.99,6.15,293342.59,6.56
1428960.71,31.99,6.15,293298.7,6.57
1429237.0,32.0,6.16,293345.77,6.57
1429545.3,32.0,6.17,293349.69,6.57
1429280.74,32.01,6.17,293330.23,6.57
1429016.18,32.01,6.17,293326.23,6.57
1428783.64,32.01,6.17,293325.11,6.57
1428577.45,32.01,6.17,293254.03,6.57
1428501.2,32.02,6.18,293288.89,6.57
1428649.42,32.02,6.18,294091.89,6.59
1428827.89,32.03,6.19,294127.4,6.59
1428578.82,32.03,6.19,294113.54,6.59
1428300.58,32.03,6.19,294078.01,6.59
1428110.44,32.03,6.19,293981.96,6.59
1427840.33,32.03,6.19,296171.53,6.64
1428018.8,32.04,6.2,296547.4,6.65
1427942.54,32.04,6.2,296529.13,6.65
1427764.56,32.04,6.2,296273.21,6.65
1427764.56,32.04,6.2,296547.77,6.65
1427764.56,32.04,6.2,297194.49,6.67
1427764.56,32.04,6.2,297169.84,6.67
1427500.0,32.04,6.2,296939.41,6.66
1427235.44,32.04,6.2,297030.36,6.67
1427174.69,32.04,6.21,297020.86,6.67
1427182.82,32.05,6.21,296959.71,6.67
1427106.57,32.05,6.21,296936.2,6.67
1427106.57,32.05,6.21,296919.55,6.67
1426723.55,32.04,6.21,296893.54,6.67
1426731.68,32.04,6.21,296631.01,6.66
1426467.12,32.05,6.21,296604.36,6.66
1426202.57,32.05,6.21,296584.83,6.66
1426202.57,32.05,6.21,296690.61,6.67
1426126.32,32.05,6.21,296730.41,6.67
1426304.78,32.06,6.22,296688.16,6.67
1426030.02,32.06,6.22,296640.03,6.67
1426146.72,32.07,6.23,296661.74,6.67
1425905.16,32.06,6.23,299906.54,6.74
1425905.16,32.06,6.23,299884.19,6.74
1425698.96,32.07,6.23,299895.11,6.74
1425486.96,32.07,6.23,300673.72,6.76
1425222.4,32.07,6.23,300632.07,6.76
1424961.33,32.07,6.23,300576.18,6.76
1425170.61,32.08,6.24,300427.55,6.76
1425170.61,32.08,6.24,300545.48,6.77
1424906.05,32.08,6.24,300533.05,6.77
1424641.5,32.08,6.24,300508.43,6.77
1424641.5,32.08,6.24,300491.16,6.77
1424641.5,32.08,6.24,301203.86,6.78
1424357.73,32.08,6.24,300909.32,6.78
1424125.19,32.08,6.24,300906.87,6.78
1423892.66,32.08,6.25,300905.74,6.78
1423628.1,32.08,6.25,300873.35,6.78
1423483.1,32.08,6.25,300800.86,6.78
1423718.81,32.09,6.25,301106.87,6.79
1423469.74,32.09,6.26,301085.59,6.79
1423642.15,32.1,6.26,301434.66,6.8
1423354.61,32.1,6.26,301635.31,6.8
1423090.05,32.1,6.26,301274.48,6.8
1422825.5,32.1,6.27,301233.34,6.8
1422619.3,32.11,6.27,301162.26,6.8
1422354.74,32.11,6.27,301127.88,6.8
1422119.85,32.11,6.27,301163.72,6.8
1422119.85,32.11,6.27,301145.59,6.8
1422292.26,32.11,6.27,301076.65,6.8
1422292.26,32.11,6.27,301061.63,6.8
1425026.41,32.18,6.34,303127.71,6.84
1425026.41,32.18,6.34,303167.5,6.85
1425253.93,32.18,6.34,303447.49,6.85
1424989.37,32.19,6.34,303424.93,6.85
1424913.12,32.19,6.35,303400.99,6.85
1424913.12,32.19,6.35,303400.99,6.85
1425189.4,32.2,6.36,303449.41,6.86
1424956.86,32.2,6.36,303454.73,6.86
1424692.31,32.2,6.36,303490.45,6.86
1424486.11,32.2,6.36,303485.22,6.86
1424279.91,32.21,6.36,303479.98,6.86
1424207.15,32.21,6.37,303428.14,6.86
1423942.59,32.21,6.37,303401.2,6.86
1423678.03,32.21,6.37,303378.75,6.86
1423805.73,32.22,6.38,303195.27,6.86
1423541.17,32.23,6.38,303170.66,6.86
1423392.56,32.23,6.39,302287.03,6.84
1422981.48,32.22,6.38,302324.06,6.85
1422911.95,32.23,6.38,301885.67,6.84
1422911.95,32.23,6.38,301865.06,6.84
1422705.75,32.23,6.39,301793.99,6.84
1422705.75,32.23,6.39,301831.92,6.84
1422427.5,32.23,6.39,301710.36,6.84
1422221.31,32.23,6.39,301722.52,6.84
1421749.83,32.23,6.38,301366.96,6.83
1421749.83,32.23,6.38,302184.08,6.85
1421543.63,32.23,6.38,302110.01,6.85
1421189.66,32.23,6.38,303174.38,6.88
1421189.66,32.23,6.38,303147.62,6.87
1421171.5,32.24,6.39,303305.96,6.88
1421188.03,32.24,6.39,303300.14,6.88
1420923.47,32.24,6.39,303484.98,6.89
1421241.43,32.25,6.4,304003.42,6.9
1420976.88,32.25,6.4,304161.52,6.9
1420319.29,32.24,6.39,303444.51,6.89
1418234.85,32.25,6.4,303389.4,6.9
1418678.62,32.27,6.42,304348.67,6.92
1418718.59,32.28,6.43,304369.48,6.92
1418452.87,32.28,6.43,304230.25,6.92
1418452.87,32.28,6.43,304201.36,6.92
1418188.32,32.28,6.43,304173.78,6.92
1417923.76,32.28,6.43,304146.23,6.92
1417659.2,32.28,6.43,304118.38,6.92
1417393.48,32.28,6.43,304031.75,6.92
1417393.48,32.28,6.43,304009.59,6.92
1417317.23,32.29,6.44,304405.4,6.93
1417052.67,32.29,6.44,304378.99,6.94
1416820.13,32.29,6.44,304384.31,6.94
1416540.73,32.29,6.44,304699.74,6.95
1416835.56,32.3,6.45,305201.85,6.96
1417014.03,32.31,6.46,305175.97,6.96
1416749.47,32.31,6.46,305147.88,6.96
1417025.75,32.32,6.47,305134.37,6.96
1417088.19,32.32,6.48,305141.95,6.96
1417406.15,32.33,6.49,305838.54,6.98
1417141.6,32.33,6.49,305884.12,6.98
1416877.04,32.34,6.49,305879.06,6.98
1417129.17,32.34,6.5,305918.42,6.98
1417292.79,32.35,6.5,306127.91,6.99
1417086.59,32.35,6.51,306053.84,6.99
1417259.0,32.36,6.51,306402.91,7.0
1417214.77,32.37,6.52,306412.88,7.0
1417214.77,32.37,6.52,306459.07,7.0
1417008.57,32.37,6.52,307067.01,7.01
1416744.02,32.37,6.52,307109.81,7.02
1416482.94,32.37,6.52,307072.41,7.02
1416406.69,32.38,6.53,306894.65,7.02
1416142.14,32.38,6.53,306977.97,7.02
1415877.58,32.38,6.53,307023.44,7.02
1415645.04,32.38,6.53,307023.25,7.02
1415707.48,32.39,6.54,306980.09,7.02
1415501.28,32.39,6.54,306974.93,7.02
1415295.09,32.39,6.54,306900.72,7.02
1415030.53,32.39,6.54,306748.79,7.02
1414729.0,32.39,6.54,306387.69,7.01
1414522.8,32.39,6.54,306507.55,7.02
1414310.8,32.4,6.54,306371.75,7.02
1414078.26,32.4,6.54,306367.59,7.02
1414255.15,32.4,6.55,306986.57,7.03
1413990.59,32.4,6.55,306353.2,7.02
1413521.78,32.4,6.55,305824.7,7.01
1413257.22,32.4,6.55,305808.75,7.01
1413239.06,32.41,6.55,305965.1,7.02
1413162.81,32.41,6.56,305945.12,7.02
1413162.81,32.41,6.56,305928.96,7.02
1412898.25,32.41,6.56,305918.01,7.02
1412611.23,32.41,6.56,305957.23,7.02
1412673.67,32.42,6.56,306041.11,7.02
1412412.6,32.42,6.57,306134.71,7.03
1411904.11,32.41,6.56,305621.92,7.02
1412082.57,32.42,6.57,305640.17,7.02
1411890.27,32.42,6.57,305350.82,7.01
1412238.13,32.43,6.57,305382.9,7.01
1412031.93,32.43,6.58,305380.87,7.01
1411799.4,32.43,6.58,305377.71,7.02
1411781.24,32.44,6.58,305468.99,7.02
1411520.17,32.44,6.58,305530.04,7.02
1411443.91,32.45,6.59,305514.84,7.02
1411443.91,32.45,6.59,305497.42,7.02
1411179.36,32.45,6.59,305527.0,7.03
1411231.47,32.45,6.6,306240.4,7.04
1411231.47,32.45,6.6,306240.4,7.04
1411231.47,32.45,6.6,306207.97,7.04
1411409.94,32.46,6.6,306182.23,7.04
1411628.79,32.47,6.61,306181.7,7.04
1411905.07,32.48,6.62,306240.35,7.04
1411698.87,32.48,6.62,306395.72,7.05
1411622.62,32.49,6.63,306391.48,7.05
1411358.06,32.49,6.63,306483.73,7.05
1411536.53,32.49,6.64,306664.85,7.06
1411271.97,32.5,6.64,306594.29,7.06
1411334.41,32.5,6.64,306572.18,7.06
1411073.34,32.5,6.65,306553.97,7.06
1410808.78,32.51,6.65,306515.13,7.06
1410602.58,32.51,6.65,306624.73,7.07
1410526.33,32.51,6.65,306615.55,7.07
1410450.08,32.52,6.66,306333.8,7.06
1410243.89,32.52,6.66,306262.73,7.06
1409965.64,32.52,6.66,306242.9,7.06
1410275.89,32.53,6.67,306509.94,7.07
1410011.34,32.53,6.67,306470.11,7.07
1409750.26,32.53,6.67,306891.27,7.08
1409544.07,32.54,6.67,306817.06,7.08
1409544.07,32.54,6.67,306826.85,7.08
1409279.51,32.54,6.67,307024.01,7.09
1409001.26,32.54,6.68,306959.64,7.09
1408925.01,32.54,6.68,306917.55,7.09
1408660.46,32.54,6.68,306754.45,7.09
1408395.9,32.55,6.68,306731.9,7.09
1408237.86,32.54,6.68,306651.83,7.09
1407988.8,32.54,6.68,306644.62,7.09
1407459.29,32.54,6.68,306106.93,7.08
1407194.73,32.54,6.68,306073.22,7.08
1407194.73,32.54,6.68,306100.31,7.08
1406930.18,32.54,6.68,306063.88,7.08
1406665.62,32.54,6.68,306019.19,7.08
1406401.06,32.54,6.68,306059.04,7.08
1406141.15,32.55,6.68,305955.15,7.08
1406141.15,32.55,6.68,305937.21,7.08
1406417.43,32.55,6.69,305973.86,7.08
1406239.45,32.55,6.69,305717.44,7.08
1405981.6,32.55,6.69,305049.06,7.06
1405981.6,32.55,6.69,305027.67,7.06
1405981.6,32.55,6.69,305027.67,7.06
1406369.44,32.56,6.7,305019.53,7.06
1406401.57,32.57,6.71,305144.91,7.07
1406137.01,32.57,6.71,305116.98,7.07
1405872.45,32.57,6.71,305145.16,7.07
1405795.04,32.58,6.72,305491.19,7.08
1405857.48,32.58,6.72,305704.75,7.09
1405897.46,32.59,6.73,305738.4,7.09
1405388.97,32.58,6.72,305205.77,7.08
1405388.97,32.58,6.72,305040.91,7.07
1405182.77,32.59,6.72,305038.74,7.07
1404918.21,32.59,6.72,305033.91,7.08
1404544.49,32.58,6.72,304671.31,7.07
1404468.24,32.59,6.72,304183.62,7.06
1404468.24,32.59,6.72,304157.85,7.06
1404816.11,32.6,6.73,304081.26,7.06
1404943.8,32.61,6.74,303897.79,7.05
1404943.8,32.61,6.74,303898.33,7.05
1404400.04,32.6,6.74,303389.68,7.04
1404135.48,32.6,6.74,303418.75,7.05
1404305.59,32.61,6.75,303429.39,7.05
1404491.25,32.62,6.75,303881.02,7.06
1404415.0,32.62,6.76,303922.27,7.06
1404338.75,32.63,6.76,303982.84,7.06
1404272.05,32.63,6.77,303995.4,7.06
1403997.3,32.63,6.77,303990.99,7.07
1403742.29,32.63,6.77,303984.8,7.07
1403477.74,32.64,6.77,304033.28,7.07
1403213.18,32.64,6.77,304848.07,7.09
1402921.89,32.64,6.78,304728.33,7.09
1402657.34,32.64,6.78,304694.84,7.09
1402995.17,32.65,6.79,304688.57,7.09
1402977.01,32.65,6.79,304866.7,7.1
1402775.46,32.66,6.79,304850.13,7.1
1402962.29,32.66,6.8,305462.08,7.11
1402697.73,32.67,6.8,305371.0,7.11
1402491.53,32.67,6.8,305478.0,7.12
1402226.98,32.67,6.8,305428.93,7.12
1402343.67,32.68,6.81,306560.1,7.14
1402079.12,32.68,6.81,307744.01,7.17
1402001.44,32.68,6.82,307835.48,7.18
1401736.89,32.68,6.82,307883.13,7.18
1401539.93,32.68,6.82,307701.01,7.18
1401539.93,32.68,6.82,307568.95,7.17
1401617.72,32.69,6.82,307303.69,7.17
1401162.85,32.68,6.82,306918.02,7.16
1400956.65,32.68,6.82,306906.91,7.16
1401232.93,32.69,6.83,306876.95,7.16
1401638.14,32.71,6.84,306534.44,7.15
1401914.42,32.71,6.85,306469.01,7.15
1401914.42,32.71,6.85,306445.28,7.15
1401914.42,32.71,6.85,306415.85,7.15
1401540.71,32.71,6.84,306054.04,7.14
1401540.71,32.71,6.84,306106.22,7.14
1401334.51,32.71,6.84,306082.93,7.15
1401069.95,32.71,6.85,306058.8,7.15
1400805.39,32.72,6.85,306019.64,7.15
1400987.35,32.72,6.85,306007.47,7.15
1400781.15,32.73,6.86,306120.29,7.15
1400736.28,32.73,6.86,306099.59,7.15
1400471.72,32.73,6.86,306081.51,7.15
1400265.53,32.73,6.86,306275.08,7.16
1400443.99,32.74,6.87,306339.09,7.16
1400179.43,32.74,6.87,306330.09,7.16
1399913.46,32.74,6.87,306323.26,7.16
1399648.9,32.74,6.87,306353.6,7.17
1399442.7,32.75,6.88,306567.84,7.17
1399442.7,32.75,6.88,306546.6,7.17
1399442.7,32.75,6.88,306546.6,7.17
1399236.5,32.75,6.88,306541.44,7.17
1399298.94,32.76,6.88,306596.88,7.18
1399066.41,32.76,6.89,306587.85,7.18
1398860.21,32.76,6.89,306598.76,7.18
1398595.65,32.76,6.89,306686.41,7.18
1398601.46,32.76,6.89,306805.04,7.19
1398610.76,32.76,6.89,309156.75,7.24
1398610.76,32.76,6.89,309317.71,7.25
1398534.51,32.77,6.89,309294.62,7.25
1398721.33,32.78,6.9,309316.28,7.25
1398645.08,32.78,6.91,309296.3,7.25
1398380.52,32.78,6.91,309258.38,7.25
1398148.76,32.78,6.91,312527.87,7.33
1397706.61,32.78,6.9,312266.64,7.32
1397332.9,32.77,6.9,311972.44,7.32
1397332.9,32.77,6.9,311954.46,7.32
1397519.72,32.78,6.91,311994.3,7.32
1397050.91,32.78,6.9,311465.8,7.31
1396786.35,32.78,6.9,311435.77,7.31
1397013.87,32.79,6.91,311715.9,7.32
1396995.71,32.79,6.92,311812.29,7.32
1396731.15,32.79,6.92,311785.88,7.32
1396466.6,32.8,6.92,311830.99,7.32
1396202.04,32.8,6.92,311802.27,7.32
1396380.5,32.81,6.93,311783.24,7.32
1396131.44,32.81,6.93,312010.75,7.33
1396575.21,32.83,6.95,312153.64,7.34
1396637.65,32.83,6.96,312149.26,7.34
1396373.09,32.83,6.96,312124.78,7.34
1396140.56,32.84,6.96,312120.82,7.34
1396327.38,32.84,6.97,312276.09,7.35
1396095.62,32.85,6.97,312524.27,7.35
1396274.09,32.85,6.98,312577.13,7.35
1396653.97,32.86,6.99,312578.35,7.36
1396772.51,32.87,7.0,312887.2,7.36
