ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
1048,4892,4471430,6212,4686600
1048,4892,4471590,6212,4686760
1048,4892,4471960,6212,4687130
1048,4892,4472960,6212,4688130
1048,4892,4473770,6212,4688940
1048,4892,4473990,6212,4689160
1048,4892,4473990,6212,4689160
1048,4892,4474800,6212,4689970
1049,4900,4475800,6212,4690970
1049,4900,4476800,6212,4691970
1049,4900,4476800,6212,4692440
1049,4900,4477030,6212,4692670
1049,4900,4478030,6212,4693670
1049,4900,4478030,6212,4694670
1049,4900,4479030,6212,4695670
1049,4900,4479840,6212,4696480
1049,4900,4480650,6212,4697290
1049,4900,4480650,6212,4697290
1049,4900,4480650,6212,4697290
1049,4900,4481650,6212,4698290
1049,4900,4481650,6212,4698290
1049,4900,4482650,6212,4699290
1049,4900,4482650,6212,4699290
1050,4908,4490650,6212,4707290
1050,4908,4491120,6212,4707760
1051,4916,4491590,6212,4708230
1051,4916,4492590,6212,4709230
1051,4916,4493590,6212,4710230
1051,4916,4494590,6212,4711230
1051,4916,4495400,6212,4712040
1051,4916,4496400,6212,4713040
1051,4916,4497210,6212,4713850
1051,4916,4497430,6212,4714070
1051,4916,4497900,6212,4714540
1052,4924,4498900,6212,4715540
1052,4924,4499900,6212,4716540
1052,4924,4500490,6212,4717130
1052,4924,4501490,6212,4718130
1052,4924,4502490,6212,4719130
1052,4924,4503300,6212,4719940
1052,4924,4504300,6212,4720940
1052,4924,4504620,6212,4721260
1052,4924,4504840,6212,4721480
1052,4924,4505490,6212,4722130
1052,4924,4505490,6212,4722130
1053,4932,4506490,6212,4723130
1053,4932,4507490,6212,4724130
1053,4932,4508490,6212,4725130
1053,4932,4509490,6212,4726130
1053,4932,4509490,6212,4726130
1053,4932,4509490,6212,4726940
1053,4932,4509720,6212,4727170
1054,4940,4517720,6212,4735170
1054,4940,4518720,6212,4736170
1054,4940,4519720,6212,4737170
1054,4940,4520530,6212,4737980
1054,4940,4520530,6212,4737980
1054,4940,4521530,6212,4738980
1055,4948,4522530,6212,4739980
1055,4948,4523530,6212,4740980
1055,4948,4523850,6212,4741300
1055,4948,4524080,6212,4741530
1055,4948,4524080,6212,4741530
1055,4948,4524080,6212,4741850
1056,4956,4525080,6212,4742850
1056,4956,4526080,6212,4743850
1056,4956,4527080,6212,4744850
1056,4956,4527080,6212,4745850
1056,4956,4528080,6212,4746850
1056,4956,4529080,6212,4747850
1056,4956,4530080,6212,4748850
1056,4956,4530550,6212,4749320
1056,4956,4530550,6212,4749320
1056,4956,4530870,6212,4749640
1056,4956,4531870,6212,4750640
1056,4956,4532680,6212,4751450
1056,4956,4532680,6212,4752260
1056,4956,4533490,6212,4753070
1056,4956,4534490,6212,4754070
1056,4956,4534860,6212,4754440
1056,4956,4535670,6212,4755250
1057,4964,4536670,6212,4756250
1057,4964,4536670,6212,4756900
1057,4964,4537480,6212,4757710
1057,4964,4538290,6212,4758520
1057,4964,4539290,6212,4759520
1057,4964,4540100,6212,4760330
1057,4964,4540100,6212,4761330
1057,4964,4540100,6212,4761330
1057,4964,4540690,6212,4761920
1057,4964,4541690,6212,4762920
1057,4964,4542500,6212,4763730
1057,4964,4542970,6212,4764200
1057,4964,4542970,6212,4764200
1058,4972,4543520,6212,4764750
1058,4972,4544520,6212,4765750
1058,4972,4545520,6212,4766750
1058,4972,4546520,6212,4767750
1058,4972,4546980,6212,4768210
1058,4972,4547980,6212,4769210
1058,4972,4548790,6212,4770020
1058,4972,4549110,6212,4770340
1058,4972,4549110,6212,4770990
1058,4972,4550110,6212,4771990
1059,4980,4551110,6212,4772990
1059,4980,4551430,6212,4773310
1059,4980,4552430,6212,4774310
1059,4980,4553430,6212,4775310
1059,4980,4553430,6212,4775780
1059,4980,4554430,6212,4776780
1059,4980,4555430,6212,4777780
1059,4980,4556430,6212,4778780
1059,4980,4557080,6212,4779430
1059,4980,4557080,6212,4780430
1060,4988,4558080,6212,4781430
1060,4988,4559080,6212,4782430
1060,4988,4560080,6212,4783430
1060,4988,4561080,6212,4784430
1060,4988,4562080,6212,4785430
1060,4988,4562890,6212,4786240
1060,4988,4562890,6212,4786240
1060,4988,4562890,6212,4786710
1060,4988,4563890,6212,4787710
1060,4988,4563890,6212,4788710
1060,4988,4563890,6212,4789710
1060,4988,4564890,6212,4790710
1060,4988,4564890,6212,4790710
1060,4988,4565890,6212,4791710
1061,4996,4566360,6212,4792180
1061,4996,4566360,6212,4792180
1061,4996,4566830,6212,4792650
1061,4996,4567290,6212,4793110
1061,4996,4568100,6212,4793920
1061,4996,4568330,6212,4794150
1061,4996,4569330,6212,4795150
1061,4996,4570330,6212,4796150
1061,4996,4571330,6212,4797150
1061,4996,4572330,6212,4798150
1061,4996,4573330,6212,4799150
1062,5004,4574140,6212,4799960
1062,5004,4574950,6212,4800770
1062,5004,4575950,6212,4801770
1062,5004,4576280,6212,4802100
1062,5004,4576440,6212,4802260
1062,5004,4577440,6212,4803260
1062,5004,4577440,6212,4803260
1062,5004,4578250,6212,4804070
1062,5004,4579250,6212,4805070
1062,5004,4580060,6212,4805880
1063,5012,4581060,6212,4806880
1063,5012,4581870,6212,4807690
1063,5012,4582870,6212,4808690
1063,5012,4583680,6212,4809500
1063,5012,4584680,6212,4810500
1063,5012,4584680,6212,4811310
1063,5012,4585490,6212,4812120
1063,5012,4586490,6212,4813120
1063,5012,4587300,6212,4813930
1064,5020,4588110,6212,4814740
1064,5020,4588110,6212,4814740
1064,5020,4592110,6212,4818740
1064,5020,4593110,6212,4819740
1064,5020,4593110,6212,4819740
1064,5020,4593760,6212,4820390
1065,5028,4594760,6212,4821390
1065,5028,4595760,6212,4822390
1065,5028,4596570,6212,4823200
1065,5028,4597570,6212,4824200
1065,5028,4598570,6212,4825200
1065,5028,4599570,6212,4826200
1065,5028,4600570,6212,4827200
1065,5028,4601570,6212,4828200
1065,5028,4602570,6212,4829200
1065,5028,4603040,6212,4829670
1065,5028,4603360,6212,4829990
1065,5028,4603360,6212,4830310
1066,5036,4604010,6212,4830960
1066,5036,4605010,6212,4831960
1066,5036,4605820,6212,4832770
1066,5036,4606290,6212,4833240
1066,5036,4606760,6212,4833710
1066,5036,4606760,6212,4834710
1066,5036,4607760,6212,4835710
1066,5036,4608760,6212,4836710
1066,5036,4609760,6212,4837710
1066,5036,4610760,6212,4838710
1067,5044,4611760,6212,4839710
1067,5044,4612760,6212,4840710
1067,5044,4613570,6212,4841520
1067,5044,4613790,6212,4841740
1067,5044,4613900,6212,4841850
1067,5044,4614900,6212,4842850
1067,5044,4615710,6212,4843660
1067,5044,4616710,6212,4844660
1067,5044,4617520,6212,4845470
1067,5044,4618170,6212,4846120
1068,5052,4618640,6212,4846590
1068,5052,4619640,6212,4847590
1068,5052,4620640,6212,4848590
1068,5052,4620640,6212,4849590
1068,5052,4621640,6212,4850590
1068,5052,4622450,6212,4851400
1068,5052,4623100,6212,4852050
1068,5052,4623100,6212,4852050
1068,5052,4624100,6212,4853050
1068,5052,4624100,6212,4853520
1068,5052,4624910,6212,4854330
1068,5052,4625380,6212,4854800
1069,5060,4626380,6212,4855800
1069,5060,4627030,6212,4856450
1069,5060,4628030,6212,4857450
1069,5060,4628680,6212,4858100
1069,5060,4629680,6212,4859100
1069,5060,4630150,6212,4859570
1069,5060,4630150,6212,4860570
1069,5060,4630150,6212,4861380
1069,5060,4630150,6212,4861380
1069,5060,4630700,6212,4861930
1069,5060,4631510,6212,4862740
1070,5068,4632510,6212,4863740
1070,5068,4633510,6212,4864740
1070,5068,4634510,6212,4865740
1070,5068,4635510,6212,4866740
1070,5068,4636510,6212,4867740
1070,5068,4636620,6212,4867850
1070,5068,4637620,6212,4868850
1070,5068,4638620,6212,4869850
1070,5068,4639430,6212,4870660
1071,5076,4640430,6212,4871660
1071,5076,4640900,6212,4872130
1071,5076,4641900,6212,4873130
1071,5076,4642900,6212,4874130
1071,5076,4643360,6212,4874590
1071,5076,4644360,6212,4875590
1071,5076,4644360,6212,4875590
1071,5076,4644680,6212,4875910
1071,5076,4644680,6212,4875910
1071,5076,4644680,6212,4875910
1071,5076,4645150,6212,4876380
1071,5076,4646150,6212,4877380
1071,5076,4647150,6212,4878380
1071,5076,4647150,6212,4878850
1072,5084,4648150,6212,4879850
1072,5084,4648960,6212,4880660
1072,5084,4649960,6212,4881660
1072,5084,4649960,6212,4882210
1072,5084,4650960,6212,4883210
1072,5084,4651430,6212,4883680
1072,5084,4652430,6212,4884680
1072,5084,4652430,6212,4885150
1072,5084,4653430,6212,4886150
1072,5084,4654430,6212,4887150
1072,5084,4655240,6212,4887960
1073,5092,4656050,6212,4888770
1073,5092,4657050,6212,4889770
1073,5092,4658050,6212,4890770
1073,5092,4658520,6212,4891240
1073,5092,4659330,6212,4892050
1073,5092,4660330,6212,4893050
1073,5092,4661330,6212,4894050
1073,5092,4662140,6212,4894860
1074,5100,4663140,6212,4895860
1074,5100,4664140,6212,4896860
1074,5100,4665140,6212,4897860
1074,5100,4666140,6212,4898860
1074,5100,4666140,6212,4898860
1074,5100,4667140,6212,4899860
1074,5100,4667140,6212,4899860
1074,5100,4667950,6212,4900670
1074,5100,4668760,6212,4901480
1074,5100,4669760,6212,4902480
1074,5100,4670230,6212,4902950
1074,5100,4671230,6212,4903950
1075,5108,4672040,6212,4904760
1075,5108,4672360,6212,4905080
1075,5108,4672360,6212,4905080
1075,5108,4673360,6212,4906080
1075,5108,4674360,6212,4907080
1075,5108,4675170,6212,4907890
1075,5108,4675980,6212,4908700
1075,5108,4675980,6212,4908700
1076,5116,4683980,6212,4916700
1076,5116,4684980,6212,4917700
1076,5116,4685630,6212,4918350
1076,5116,4686630,6212,4919350
1076,5116,4686630,6212,4919350
1077,5124,4687630,6212,4920350
1077,5124,4687790,6212,4920510
1077,5124,4687790,6212,4921320
1077,5124,4688790,6212,4922320
1077,5124,4689160,6212,4922690
1077,5124,4689160,6212,4922690
1077,5124,4689630,6212,4923160
1077,5124,4689630,6212,4923970
1077,5124,4690440,6212,4924780
1077,5124,4690440,6212,4924780
1077,5124,4690900,6212,4925240
1077,5124,4691900,6212,4926240
1077,5124,4691900,6212,4927240
1077,5124,4692710,6212,4928050
1077,5124,4693520,6212,4928860
1077,5124,4694330,6212,4929670
1077,5124,4694330,6212,4930670
1078,5132,4695140,6212,4931480
1078,5132,4696140,6212,4932480
1078,5132,4697140,6212,4933480
1078,5132,4697610,6212,4933950
1078,5132,4698610,6212,4934950
1078,5132,4699610,6212,4935950
1078,5132,4699610,6212,4936950
1078,5132,4699770,6212,4937110
1078,5132,4700770,6212,4938110
1078,5132,4701240,6212,4938580
1078,5132,4702240,6212,4939580
1078,5132,4702560,6212,4939900
1078,5132,4702790,6212,4940130
1079,5140,4703600,6212,4940940
1079,5140,4703600,6212,4940940
1079,5140,4704600,6212,4941940
1079,5140,4705600,6212,4942940
1079,5140,4706250,6212,4943590
1079,5140,4707250,6212,4944590
1079,5140,4707250,6212,4944910
1079,5140,4708250,6212,4945910
1079,5140,4709250,6212,4946910
1079,5140,4709250,6212,4946910
1079,5140,4710250,6212,4947910
1079,5140,4710720,6212,4948380
1079,5140,4710720,6212,4948380
1079,5140,4710720,6212,4948380
1079,5140,4710720,6212,4948380
1079,5140,4710720,6212,4949380
1080,5148,4711720,6212,4950380
1080,5148,4712720,6212,4951380
1080,5148,4713530,6212,4952190
1080,5148,4713530,6212,4952190
1080,5148,4714000,6212,4952660
1080,5148,4714470,6212,4953130
1080,5148,4714940,6212,4953600
1080,5148,4715940,6212,4954600
1080,5148,4715940,6212,4955410
1080,5148,4716410,6212,4955880
1080,5148,4717220,6212,4956690
1080,5148,4718220,6212,4957690
1081,5156,4719220,6212,4958690
1081,5156,4720220,6212,4959690
1081,5156,4720440,6212,4959910
1081,5156,4721090,6212,4960560
1081,5156,4722090,6212,4961560
1081,5156,4723090,6212,4962560
1081,5156,4723090,6212,4962790
1081,5156,4723560,6212,4963260
1081,5156,4724150,6212,4963850
1081,5156,4724960,6212,4964660
1082,5164,4725960,6212,4965660
1082,5164,4725960,6212,4965660
1082,5164,4726960,6212,4966660
1082,5164,4727770,6212,4967470
1082,5164,4728770,6212,4968470
1082,5164,4729770,6212,4969470
1082,5164,4730770,6212,4970470
1082,5164,4731580,6212,4971280
1082,5164,4732580,6212,4972280
1083,5172,4733580,6212,4973280
1083,5172,4734580,6212,4974280
1083,5172,4735580,6212,4975280
1083,5172,4735580,6212,4975280
1083,5172,4736580,6212,4976280
1083,5172,4737390,6212,4977090
1083,5172,4738390,6212,4978090
1084,5180,4739390,6212,4979090
1084,5180,4739740,6212,4979440
1084,5180,4740740,6212,4980440
1084,5180,4740740,6212,4980440
1084,5180,4741210,6212,4980910
1084,5180,4742210,6212,4981910
1084,5180,4743210,6212,4982910
1084,5180,4744210,6212,4983910
1084,5180,4744210,6212,4983910
1084,5180,4744680,6212,4984380
1084,5180,4745680,6212,4985380
1084,5180,4745680,6212,4985380
1084,5180,4745680,6212,4985840
1084,5180,4745910,6212,4986070
1085,5188,4746910,6212,4987070
1085,5188,4747910,6212,4988070
1085,5188,4748230,6212,4988390
1085,5188,4749230,6212,4989390
1085,5188,4749700,6212,4989860
1085,5188,4749700,6212,4989860
1085,5188,4749700,6212,4990330
1085,5188,4750510,6212,4991140
1085,5188,4751160,6212,4991790
1085,5188,4752160,6212,4992790
1085,5188,4753160,6212,4993790
1085,5188,4753160,6212,4994790
1085,5188,4753970,6212,4995600
1085,5188,4753970,6212,4995600
1085,5188,4753970,6212,4996600
1085,5188,4753970,6212,4996600
1085,5188,4754190,6212,4996820
1085,5188,4755190,6212,4997820
1086,5196,4755660,6212,4998290
1086,5196,4756660,6212,4999290
1086,5196,4756770,6212,4999400
1086,5196,4757360,6212,4999990
1086,5196,4757360,6212,4999990
1086,5196,4758360,6212,5000990
1086,5196,4759360,6212,5001990
1086,5196,4760360,6212,5002990
1086,5196,4760360,6212,5002990
1086,5196,4760360,6212,5002990
1086,5196,4760360,6212,5002990
1086,5196,4760360,6212,5003990
1086,5196,4761360,6212,5004990
1086,5196,4761830,6212,5005460
1087,5204,4762300,6212,5005930
1087,5204,4763110,6212,5006740
1087,5204,4763920,6212,5007550
1087,5204,4764920,6212,5008550
1087,5204,4765390,6212,5009020
1087,5204,4766390,6212,5010020
1087,5204,4766860,6212,5010490
1087,5204,4767860,6212,5011490
1087,5204,4767860,6212,5011490
1087,5204,4768340,6212,5011970
1087,5204,4769340,6212,5012970
1087,5204,4770340,6212,5013970
1087,5204,4770660,6212,5014290
1088,5212,4771660,6212,5015290
1088,5212,4772660,6212,5016290
1088,5212,4773120,6212,5016750
1088,5212,4773930,6212,5017560
1088,5212,4774930,6212,5018560
1088,5212,4774930,6212,5018560
1088,5212,4775930,6212,5019560
1088,5212,4776930,6212,5020560
1088,5212,4777930,6212,5021560
1088,5212,4778400,6212,5022030
1089,5220,4779050,6212,5022680
1089,5220,4780050,6212,5023680
1089,5220,4781050,6212,5024680
1089,5220,4782050,6212,5025680
1089,5220,4782700,6212,5026330
1089,5220,4783700,6212,5027330
1089,5220,4784700,6212,5028330
1090,5228,4785700,6212,5029330
1090,5228,4786700,6212,5030330
1090,5228,4787700,6212,5031330
1090,5228,4787700,6212,5031330
1090,5228,4787700,6212,5031330
1090,5228,4788700,6212,5032330
1090,5228,4789700,6212,5033330
1090,5228,4790160,6212,5033790
1090,5228,4791160,6212,5034790
1090,5228,4791630,6212,5035260
1090,5228,4792100,6212,5035730
1090,5228,4792420,6212,5036050
1091,5236,4793420,6212,5037050
1091,5236,4794230,6212,5037860
1091,5236,4795230,6212,5038860
1091,5236,4796040,6212,5039670
1091,5236,4796690,6212,5040320
1091,5236,4797160,6212,5040790
1091,5236,4798160,6212,5041790
1091,5236,4798380,6212,5042010
1091,5236,4799380,6212,5043010
1092,5244,4800380,6212,5044010
1092,5244,4801380,6212,5045010
1092,5244,4802190,6212,5045820
1092,5244,4802660,6212,5046290
1092,5244,4803660,6212,5047290
1092,5244,4804660,6212,5048290
1092,5244,4805120,6212,5048750
1092,5244,4805440,6212,5049070
1092,5244,4805440,6212,5049070
1092,5244,4806440,6212,5050070
1093,5252,4806760,6212,5050390
1093,5252,4807760,6212,5051390
1093,5252,4808760,6212,5052390
1093,5252,4808760,6212,5052390
1093,5252,4808760,6212,5053200
1093,5252,4808760,6212,5053200
1093,5252,4809760,6212,5054200
1093,5252,4810760,6212,5055200
1093,5252,4811570,6212,5056010
1093,5252,4812570,6212,5057010
1093,5252,4812570,6212,5057010
1093,5252,4813570,6212,5058010
1093,5252,4814570,6212,5059010
1093,5252,4814570,6212,5060010
1093,5252,4814570,6212,5060010
1094,5260,4815570,6212,5061010
1094,5260,4816570,6212,5062010
1094,5260,4817570,6212,5063010
1094,5260,4818570,6212,5064010
1094,5260,4818730,6212,5064170
1094,5260,4819730,6212,5065170
1094,5260,4819730,6212,5065980
1094,5260,4820730,6212,5066980
1094,5260,4821730,6212,5067980
1094,5260,4821730,6212,5067980
1094,5260,4822730,6212,5068980
1094,5260,4822730,6212,5069980
1095,5268,4823730,6212,5070980
1095,5268,4824730,6212,5071980
1095,5268,4825730,6212,5072980
1095,5268,4825730,6212,5073980
1095,5268,4825730,6212,5073980
1095,5268,4826730,6212,5074980
1095,5268,4827730,6212,5075980
1095,5268,4828730,6212,5076980
1095,5268,4828730,6212,5076980
1095,5268,4829540,6212,5077790
1096,5276,4830010,6212,5078260
1096,5276,4831010,6212,5079260
1096,5276,4832010,6212,5080260
1096,5276,4833010,6212,5081260
1096,5276,4833820,6212,5082070
1096,5276,4834630,6212,5082880
1096,5276,4835630,6212,5083880
1096,5276,4836440,6212,5084690
1096,5276,4837440,6212,5085690
1097,5284,4838440,6212,5086690
1097,5284,4839440,6212,5087690
1097,5284,4840250,6212,5088500
1097,5284,4841250,6212,5089500
1097,5284,4842060,6212,5090310
1097,5284,4842870,6212,5091120
1097,5284,4843870,6212,5092120
1097,5284,4844680,6212,5092930
1097,5284,4845150,6212,5093400
1098,5292,4846150,6212,5094400
1098,5292,4846620,6212,5094870
1098,5292,4846620,6212,5095190
1098,5292,4847620,6212,5096190
1098,5292,4848620,6212,5097190
1098,5292,4848620,6212,5098190
1098,5292,4849620,6212,5099190
1098,5292,4850620,6212,5100190
1098,5292,4851620,6212,5101190
1098,5292,4852170,6212,5101740
1098,5292,4852170,6212,5101740
1098,5292,4853170,6212,5102740
1098,5292,4853650,6212,5103220
1098,5292,4853650,6212,5103220
1099,5300,4854650,6212,5104220
1099,5300,4854650,6212,5104220
1099,5300,4854650,6212,5105030
1099,5300,4855460,6212,5105840
1099,5300,4856270,6212,5106650
1099,5300,4857270,6212,5107650
1099,5300,4858270,6212,5108650
1099,5300,4858270,6212,5108650
1099,5300,4859270,6212,5109650
1099,5300,4860270,6212,5110650
1099,5300,4860740,6212,5111120
1100,5308,4861740,6212,5112120
1100,5308,4862550,6212,5112930
1100,5308,4863550,6212,5113930
1100,5308,4864100,6212,5114480
1100,5308,4864100,6212,5114480
1100,5308,4865100,6212,5115480
1100,5308,4865910,6212,5116290
1100,5308,4865910,6212,5116760
1100,5308,4866910,6212,5117760
1100,5308,4867910,6212,5118760
1101,5316,4868910,6212,5119760
1101,5316,4869720,6212,5120570
1101,5316,4870720,6212,5121570
1101,5316,4871720,6212,5122570
1101,5316,4872530,6212,5123380
1101,5316,4872850,6212,5123700
1101,5316,4872850,6212,5124170
1101,5316,4873010,6212,5124330
1101,5316,4873230,6212,5124550
1101,5316,4874230,6212,5125550
1101,5316,4875230,6212,5126550
1101,5316,4875230,6212,5126550
1101,5316,4875880,6212,5127200
1102,5324,4876880,6212,5128200
1102,5324,4877880,6212,5129200
1102,5324,4878200,6212,5129520
1102,5324,4878670,6212,5129990
1102,5324,4879320,6212,5130640
1102,5324,4880320,6212,5131640
1102,5324,4881320,6212,5132640
1102,5324,4881800,6212,5133120
1102,5324,4882610,6212,5133930
1102,5324,4882610,6212,5134250
1102,5324,4883610,6212,5135250
1102,5324,4883610,6212,5135250
1103,5332,4884420,6212,5136060
1103,5332,4884420,6212,5137060
1103,5332,4885070,6212,5137710
1103,5332,4886070,6212,5138710
1103,5332,4887070,6212,5139710
1103,5332,4888070,6212,5140710
1103,5332,4888070,6212,5140710
1103,5332,4889070,6212,5141710
1103,5332,4890070,6212,5142710
1103,5332,4890070,6212,5143520
1103,5332,4891070,6212,5144520
1103,5332,4891390,6212,5144840
1104,5340,4892390,6212,5145840
1104,5340,4892710,6212,5146160
1104,5340,4892710,6212,5146160
1104,5340,4892710,6212,5146160
1104,5340,4892710,6212,5146160
1104,5340,4893710,6212,5147160
1104,5340,4894710,6212,5148160
1104,5340,4895710,6212,5149160
1104,5340,4896180,6212,5149630
1104,5340,4896500,6212,5149950
1104,5340,4896500,6212,5149950
1104,5340,4897500,6212,5150950
1104,5340,4898500,6212,5151950
1104,5340,4898970,6212,5152420
1104,5340,4899970,6212,5153420
1105,5348,4900970,6212,5154420
1105,5348,4901970,6212,5155420
1105,5348,4902780,6212,5156230
1105,5348,4903780,6212,5157230
1105,5348,4904250,6212,5157700
1105,5348,4905250,6212,5158700
1105,5348,4905570,6212,5159020
1105,5348,4906570,6212,5160020
1105,5348,4907380,6212,5160830
1105,5348,4907490,6212,5160940
1106,5356,4908490,6212,5161940
1106,5356,4909490,6212,5162940
1106,5356,4910490,6212,5163940
1106,5356,4910490,6212,5164590
1106,5356,4911490,6212,5165590
1106,5356,4911490,6212,5165590
1106,5356,4911950,6212,5166050
1106,5356,4912950,6212,5167050
1106,5356,4913950,6212,5168050
1106,5356,4914420,6212,5168520
1106,5356,4914970,6212,5169070
1107,5364,4915780,6212,5169880
1107,5364,4916590,6212,5170690
1107,5364,4917590,6212,5171690
1107,5364,4918060,6212,5172160
1107,5364,4919060,6212,5173160
1107,5364,4919060,6212,5173160
1107,5364,4920060,6212,5174160
