ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e6a1-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
1113589.17,23.18,4.26,286942.17,5.97
1113385.04,23.18,4.26,286828.62,5.97
1113707.29,23.19,4.27,286480.0,5.96
1113471.32,23.18,4.26,286277.76,5.96
1113471.32,23.18,4.26,286277.76,5.96
1113283.51,23.18,4.26,286558.2,5.97
1113123.96,23.18,4.27,286554.37,5.97
1112931.37,23.19,4.27,286576.26,5.97
1113191.51,23.19,4.27,286612.3,5.97
1113191.51,23.19,4.27,286612.3,5.97
1112926.74,23.19,4.27,286538.55,5.97
1112926.74,23.19,4.27,286538.55,5.97
1113328.23,23.2,4.28,286727.14,5.97
1113328.23,23.2,4.28,286727.14,5.97
1113323.6,23.2,4.28,286596.06,5.97
1113323.6,23.2,4.28,286596.06,5.97
1113131.01,23.2,4.28,287160.93,5.99
1113126.38,23.21,4.29,287188.81,5.99
1113121.76,23.21,4.29,287550.88,6.0
1113121.76,23.21,4.29,287550.88,6.0
1113121.76,23.21,4.29,287550.88,6.0
1112962.21,23.21,4.29,287575.44,6.0
1112769.62,23.21,4.29,287549.2,6.0
1112577.03,23.21,4.3,287514.66,6.0
1112272.54,23.21,4.29,287508.47,6.0
1112079.95,23.21,4.29,287709.24,6.0
1112079.95,23.21,4.29,287709.24,6.0
1111820.37,23.21,4.29,287450.85,6.0
1111627.77,23.21,4.29,287414.45,6.0
1111627.77,23.21,4.29,287414.45,6.0
1111435.18,23.21,4.29,287310.61,6.0
1111325.21,23.21,4.29,287593.54,6.01
1111237.97,23.21,4.29,287410.9,6.0
1111072.74,23.21,4.3,287411.99,6.01
1110913.2,23.22,4.3,287403.73,6.01
1110720.61,23.22,4.3,287528.21,6.01
1110528.01,23.22,4.3,287444.95,6.01
1110523.39,23.22,4.3,287372.52,6.01
1110518.76,23.23,4.31,287675.48,6.02
1110518.76,23.23,4.31,287675.48,6.02
1110320.49,23.23,4.31,287652.58,6.02
1110315.87,23.23,4.31,287516.62,6.02
1110311.24,23.23,4.31,287595.63,6.02
1110118.65,23.23,4.32,288004.52,6.03
1109920.38,23.24,4.32,288034.78,6.03
1109920.38,23.24,4.32,288034.78,6.03
1109910.07,23.24,4.32,288005.74,6.03
1109899.77,23.24,4.32,287994.14,6.03
1110226.13,23.25,4.33,287980.14,6.03
1110027.86,23.25,4.33,288603.29,6.05
1109829.59,23.25,4.33,288656.32,6.05
1109670.05,23.25,4.34,288653.2,6.05
1109477.46,23.25,4.34,288622.27,6.05
1109160.57,23.25,4.33,288514.54,6.05
1108967.98,23.25,4.33,288723.24,6.05
1108775.39,23.25,4.33,288711.67,6.05
1108770.76,23.26,4.34,288632.36,6.05
1108766.14,23.26,4.34,288507.86,6.05
1109098.18,23.27,4.35,289288.76,6.07
1108790.72,23.26,4.35,289018.12,6.06
1108588.7,23.26,4.35,289059.35,6.07
1108429.16,23.27,4.35,289045.7,6.07
1108236.57,23.27,4.35,289107.67,6.07
1108043.98,23.27,4.35,289070.31,6.07
1108275.94,23.28,4.36,289392.16,6.08
1108083.35,23.28,4.36,289246.91,6.08
1107909.6,23.28,4.36,289129.01,6.07
1107909.6,23.28,4.36,289104.75,6.07
1108148.3,23.29,4.37,290179.03,6.1
1108040.34,23.29,4.37,290075.6,6.1
1107880.79,23.29,4.37,290068.27,6.1
1108120.92,23.29,4.38,290043.75,6.1
1108120.92,23.29,4.38,290043.75,6.1
1108120.92,23.29,4.38,290043.75,6.1
1107719.18,23.29,4.37,289502.52,6.09
1107443.64,23.29,4.37,289230.97,6.08
1107218.67,23.28,4.36,289316.84,6.08
1107214.05,23.29,4.37,289267.52,6.08
1107021.46,23.29,4.37,289222.18,6.08
1107353.5,23.3,4.38,289568.85,6.09
1107162.61,23.29,4.37,289367.51,6.09
1107162.61,23.29,4.37,289367.51,6.09
1106970.02,23.29,4.38,289215.4,6.09
1107210.14,23.3,4.38,290324.1,6.11
1107210.14,23.3,4.38,290324.1,6.11
1107017.55,23.3,4.38,290363.52,6.11
1107017.55,23.3,4.38,290363.52,6.11
1107017.55,23.3,4.38,290363.52,6.11
1106858.01,23.3,4.39,290362.63,6.11
1106665.42,23.3,4.39,290329.48,6.11
1106660.79,23.31,4.39,290375.53,6.12
1106792.67,23.31,4.4,290344.41,6.12
1106792.67,23.31,4.4,290344.41,6.12
1106600.08,23.32,4.4,290319.31,6.12
1106407.49,23.32,4.4,290729.45,6.13
1106064.3,23.31,4.39,290387.6,6.12
1106304.42,23.32,4.4,290509.72,6.12
1106111.83,23.32,4.4,290935.01,6.13
1106276.76,23.33,4.41,290934.8,6.13
1106084.17,23.33,4.41,290902.41,6.14
1105891.58,23.33,4.41,291120.28,6.14
1105597.1,23.32,4.4,290734.31,6.13
1105592.48,23.33,4.41,290588.47,6.13
1105399.89,23.33,4.41,290769.95,6.14
1105125.46,23.32,4.41,290561.02,6.13
1104932.87,23.32,4.41,290578.62,6.13
1104833.09,23.33,4.41,291156.81,6.15
1104833.09,23.33,4.41,291156.81,6.15
1104996.4,23.33,4.41,291164.36,6.15
1104836.85,23.34,4.42,291159.94,6.15
1104832.23,23.34,4.42,291136.47,6.15
1105054.44,23.35,4.43,291179.33,6.15
1105054.44,23.35,4.43,291179.33,6.15
1105054.44,23.35,4.43,291179.33,6.15
1105054.44,23.35,4.43,291179.33,6.15
1104861.85,23.35,4.43,291128.42,6.15
1104669.26,23.35,4.43,291562.2,6.16
1104669.26,23.35,4.43,291562.2,6.16
1104909.38,23.36,4.44,291566.19,6.16
1104909.38,23.36,4.44,291566.19,6.16
1104909.38,23.36,4.44,291566.19,6.16
1104726.21,23.36,4.44,291216.18,6.16
1104524.2,23.36,4.44,292185.23,6.18
1104524.2,23.36,4.44,292185.23,6.18
1104152.05,23.35,4.43,291890.47,6.17
1103992.51,23.35,4.43,291885.8,6.17
1103799.91,23.35,4.44,291856.43,6.18
1103539.48,23.35,4.43,291484.86,6.17
1103534.85,23.35,4.44,291549.4,6.17
1103342.26,23.36,4.44,291527.77,6.17
1103044.1,23.35,4.43,291297.67,6.17
1103039.48,23.35,4.44,291257.63,6.17
1102846.89,23.36,4.44,291239.81,6.17
1102654.3,23.36,4.44,291715.35,6.18
1102894.42,23.36,4.44,291907.1,6.18
1102734.88,23.37,4.45,291906.2,6.19
1102730.25,23.37,4.45,291886.51,6.19
1102357.53,23.36,4.44,291645.61,6.18
1102357.53,23.36,4.44,291645.61,6.18
1102357.53,23.36,4.44,291645.61,6.18
1102164.94,23.36,4.45,291628.81,6.18
1102164.94,23.36,4.45,291628.81,6.18
1102405.07,23.37,4.45,291688.2,6.18
1102212.48,23.37,4.45,291625.6,6.18
1102344.36,23.38,4.46,291620.05,6.18
1102151.77,23.38,4.46,292422.25,6.2
1101857.3,23.37,4.46,291769.63,6.19
1101692.07,23.38,4.46,291751.71,6.19
1101877.41,23.38,4.46,292628.65,6.21
1101679.14,23.38,4.47,292612.53,6.21
1101480.87,23.38,4.47,292741.79,6.21
1101607.07,23.39,4.47,292606.78,6.21
1100624.11,23.37,4.46,291624.63,6.19
1100750.31,23.38,4.46,292149.71,6.21
1100750.31,23.38,4.46,292149.71,6.21
1100552.04,23.38,4.46,291838.23,6.2
1100391.34,23.38,4.46,291746.91,6.2
1100391.34,23.38,4.46,291746.91,6.2
1100240.44,23.38,4.46,292415.55,6.21
1099950.78,23.38,4.46,292039.89,6.21
1099656.31,23.38,4.46,291755.28,6.2
1100797.01,23.4,4.49,291009.34,6.19
1100598.74,23.41,4.49,290917.34,6.19
1100400.47,23.41,4.49,290856.92,6.19
1100202.2,23.41,4.49,292140.85,6.22
1100041.62,23.41,4.49,292215.25,6.22
1100049.23,23.41,4.5,292827.37,6.23
1100049.23,23.41,4.5,292827.37,6.23
1100049.23,23.41,4.5,292827.37,6.23
1100049.23,23.41,4.5,292827.37,6.23
1100049.23,23.41,4.5,292827.37,6.23
1099866.84,23.41,4.5,291955.65,6.22
1099866.84,23.41,4.5,291955.65,6.22
1099866.84,23.41,4.5,291955.65,6.22
1099866.84,23.41,4.5,291955.65,6.22
1099866.84,23.41,4.5,291955.65,6.22
1100210.84,23.43,4.51,291832.14,6.21
1100051.3,23.43,4.51,291838.31,6.22
1099858.71,23.43,4.51,291803.27,6.22
1099858.71,23.43,4.51,291803.27,6.22
1099854.08,23.43,4.52,291794.75,6.22
1099566.15,23.43,4.51,291383.9,6.21
1099566.15,23.43,4.51,291383.9,6.21
1099561.53,23.43,4.52,291451.1,6.21
1099368.94,23.43,4.52,291391.95,6.21
1099176.35,23.43,4.52,291372.29,6.21
1099308.23,23.44,4.52,292077.46,6.23
1099308.23,23.44,4.52,292161.52,6.23
1099115.64,23.44,4.52,292074.93,6.23
1098742.92,23.44,4.52,291813.89,6.22
1098742.92,23.44,4.52,291813.89,6.22
1098583.38,23.44,4.52,291817.15,6.23
1098390.79,23.44,4.52,291780.43,6.23
1098198.2,23.44,4.52,291909.71,6.23
1098005.6,23.44,4.52,291854.34,6.23
1097813.01,23.44,4.52,291791.61,6.23
1097620.42,23.44,4.52,292217.43,6.24
1097325.95,23.44,4.52,291991.54,6.24
1097599.12,23.45,4.53,291996.92,6.24
1097415.95,23.45,4.53,291677.73,6.23
1097415.95,23.45,4.53,291677.73,6.23
1097053.24,23.44,4.52,291642.72,6.23
1096851.22,23.44,4.52,291499.54,6.23
1097091.35,23.45,4.53,291588.17,6.23
1096898.76,23.45,4.53,291550.93,6.23
1096898.76,23.45,4.53,291550.93,6.23
1096706.17,23.45,4.53,291576.78,6.23
1096701.54,23.45,4.54,291486.0,6.23
1096328.82,23.45,4.53,292386.47,6.25
1096595.96,23.46,4.54,292023.97,6.25
1096581.91,23.46,4.54,291574.86,6.24
1096567.86,23.46,4.55,292622.36,6.26
1096206.98,23.46,4.54,292223.36,6.25
1096047.44,23.46,4.54,292220.24,6.25
1096269.64,23.47,4.55,292191.17,6.26
1095984.58,23.46,4.55,292254.22,6.26
1095984.58,23.46,4.55,292254.22,6.26
1096116.46,23.47,4.55,292214.06,6.26
1096111.83,23.47,4.56,292187.65,6.26
1095919.24,23.47,4.56,292516.49,6.27
1095726.65,23.48,4.56,292429.22,6.27
1095543.48,23.48,4.56,292344.94,6.26
1095368.31,23.48,4.56,292832.63,6.28
1095396.73,23.48,4.56,292843.27,6.28
1095528.61,23.49,4.57,292809.54,6.28
1095768.73,23.5,4.58,292862.67,6.28
1095576.14,23.5,4.58,292817.02,6.28
1095383.55,23.5,4.58,292790.61,6.28
1095190.96,23.5,4.58,293675.08,6.3
1095190.96,23.5,4.58,293675.08,6.3
1095080.98,23.5,4.58,293716.25,6.3
1095080.98,23.5,4.58,293716.25,6.3
1095136.48,23.51,4.59,293862.84,6.31
1094976.93,23.51,4.59,293866.1,6.31
1095108.82,23.51,4.6,293833.32,6.31
1095108.82,23.51,4.6,293833.32,6.31
1094814.34,23.51,4.59,293891.65,6.31
1094327.5,23.5,4.58,293591.7,6.31
1094567.62,23.51,4.59,293556.68,6.31
1094375.03,23.51,4.59,293522.9,6.31
1094002.31,23.5,4.59,293837.9,6.31
1094134.2,23.51,4.59,293768.84,6.31
1094129.57,23.52,4.6,293613.37,6.31
1093835.1,23.51,4.59,294183.99,6.32
1093835.1,23.51,4.59,294183.99,6.32
1093725.12,23.51,4.59,294067.79,6.32
1093725.12,23.51,4.59,294067.79,6.32
1093637.88,23.52,4.6,293986.05,6.32
1093478.33,23.52,4.6,293981.63,6.32
1093093.15,23.52,4.6,293993.74,6.33
1093093.15,23.52,4.6,293993.74,6.33
1091585.47,23.53,4.61,293934.91,6.34
1091392.88,23.53,4.61,293913.22,6.34
1091524.77,23.53,4.62,293882.56,6.34
1091332.18,23.53,4.62,293880.43,6.34
1091327.55,23.54,4.62,294423.77,6.35
1091459.43,23.54,4.63,294639.38,6.36
1091459.43,23.54,4.63,294639.38,6.36
1091477.78,23.55,4.63,294652.64,6.36
1090740.46,23.55,4.64,294663.87,6.36
1090582.5,23.55,4.63,294510.44,6.36
1090379.84,23.55,4.63,294481.17,6.36
1090177.18,23.55,4.63,294496.39,6.36
1089974.52,23.55,4.64,294471.83,6.36
1089974.52,23.55,4.64,294471.83,6.36
1089974.52,23.55,4.64,294471.83,6.36
1089974.52,23.55,4.64,294471.83,6.36
1089771.86,23.55,4.64,294455.09,6.36
1089771.86,23.55,4.64,294455.09,6.36
1089569.2,23.55,4.64,294579.95,6.37
1089569.2,23.55,4.64,294579.95,6.37
1089554.51,23.56,4.64,294743.19,6.37
1089351.85,23.56,4.64,294764.25,6.37
1089351.85,23.56,4.64,294764.25,6.37
1089182.24,23.56,4.64,294757.34,6.38
1088887.76,23.56,4.64,294529.77,6.37
1088695.17,23.56,4.64,294599.96,6.37
1088502.58,23.56,4.64,294682.49,6.38
1088742.71,23.57,4.65,294732.15,6.38
1088550.12,23.57,4.65,294873.96,6.38
1088390.57,23.57,4.65,294877.22,6.39
1088185.85,23.56,4.65,294661.57,6.38
1087813.13,23.56,4.64,294307.32,6.37
1087620.54,23.56,4.64,294282.39,6.37
1087615.92,23.56,4.65,294266.67,6.38
1087458.98,23.56,4.64,294125.22,6.37
1087458.98,23.56,4.64,294125.22,6.37
1087699.11,23.57,4.65,294186.2,6.37
1087699.11,23.57,4.65,294186.2,6.37
1087540.65,23.57,4.65,294027.75,6.37
1087348.06,23.57,4.65,293991.47,6.37
1087155.47,23.57,4.65,293956.56,6.37
1086962.88,23.57,4.65,294433.88,6.38
1086819.75,23.57,4.65,294030.08,6.38
1086654.52,23.57,4.65,294036.25,6.38
1086894.65,23.58,4.66,294853.81,6.4
1086894.65,23.58,4.66,294853.81,6.4
1086691.99,23.58,4.66,294832.57,6.4
1086691.99,23.58,4.66,294832.57,6.4
1086489.33,23.58,4.66,294857.55,6.4
1086611.15,23.58,4.67,294836.48,6.4
1086596.45,23.59,4.67,294821.04,6.4
1086393.79,23.59,4.67,295064.6,6.41
1086191.13,23.59,4.67,294893.54,6.4
1085818.42,23.58,4.67,294491.17,6.4
1085615.76,23.58,4.67,294908.26,6.41
1085615.76,23.58,4.67,294908.26,6.41
1085456.21,23.59,4.67,294914.44,6.41
1085263.62,23.59,4.67,294879.39,6.41
1085503.75,23.59,4.68,294948.67,6.41
1085311.16,23.6,4.68,294923.65,6.41
1085118.57,23.6,4.68,294866.69,6.41
1084925.98,23.6,4.68,294859.88,6.41
1084733.38,23.6,4.68,295284.05,6.42
1084733.38,23.6,4.68,295284.05,6.42
1084728.76,23.6,4.69,295442.72,6.43
1084530.49,23.6,4.69,295407.67,6.43
1084332.22,23.6,4.69,295443.84,6.43
1082824.54,23.61,4.7,295385.02,6.44
1082664.99,23.61,4.7,295391.19,6.44
1082472.4,23.61,4.7,295406.67,6.44
1082279.81,23.62,4.7,295370.72,6.45
1081917.09,23.61,4.69,295033.42,6.44
1081724.5,23.61,4.7,295027.55,6.44
1081724.5,23.61,4.7,295027.55,6.44
1081531.91,23.61,4.7,295004.33,6.44
1081772.04,23.62,4.7,295330.4,6.45
1081579.45,23.62,4.71,295252.71,6.45
1081386.86,23.62,4.71,295430.19,6.45
1081177.27,23.62,4.7,295256.41,6.45
1080979.0,23.62,4.7,295220.44,6.45
1080979.0,23.62,4.7,295220.44,6.45
1080979.0,23.62,4.7,295220.44,6.45
1080780.73,23.62,4.7,295204.8,6.45
1080582.46,23.62,4.71,295376.38,6.46
1080582.46,23.62,4.71,295376.38,6.46
1080572.16,23.62,4.71,295408.59,6.46
1080367.44,23.62,4.71,295177.9,6.45
1080367.44,23.62,4.71,295177.9,6.45
1080169.16,23.62,4.71,295128.14,6.45
1080197.58,23.63,4.71,295138.78,6.46
1080329.47,23.63,4.72,295105.06,6.46
1080329.47,23.63,4.72,295105.06,6.46
1080136.88,23.63,4.72,295145.01,6.46
1080136.88,23.63,4.72,295145.01,6.46
1080132.25,23.64,4.72,295112.92,6.46
1080132.25,23.64,4.72,295112.92,6.46
1079759.53,23.63,4.72,294731.61,6.45
1079566.94,23.63,4.72,294718.1,6.45
1079374.35,23.63,4.72,294699.29,6.45
1079191.18,23.64,4.72,295510.91,6.47
1078989.17,23.64,4.72,295345.17,6.47
1078989.17,23.64,4.72,295345.17,6.47
1078989.17,23.64,4.72,295345.17,6.47
1078989.17,23.64,4.72,295345.17,6.47
1079262.34,23.64,4.73,295350.55,6.47
1078971.94,23.64,4.72,295103.39,6.47
1078773.67,23.64,4.73,295187.86,6.47
1078769.04,23.65,4.73,295166.25,6.47
1078769.04,23.65,4.73,295166.25,6.47
1078576.45,23.65,4.73,295147.27,6.47
1078576.45,23.65,4.73,295140.57,6.47
1078576.45,23.65,4.73,295140.57,6.47
1078571.83,23.65,4.74,295194.57,6.47
1078567.2,23.65,4.74,295158.8,6.47
1078374.61,23.66,4.74,295133.79,6.47
1078182.02,23.66,4.74,295873.38,6.49
1078313.9,23.66,4.75,296260.44,6.5
1078303.59,23.67,4.75,296165.87,6.5
1077979.12,23.66,4.75,296005.44,6.5
1077704.69,23.66,4.74,295670.02,6.49
1077506.42,23.66,4.74,295709.89,6.49
1077506.42,23.66,4.74,295709.89,6.49
1077308.15,23.66,4.74,295520.22,6.49
1077353.46,23.66,4.75,297679.39,6.54
1077193.91,23.67,4.75,297674.96,6.54
1077193.91,23.67,4.75,297674.96,6.54
1077001.32,23.67,4.75,297645.34,6.54
1076808.73,23.67,4.75,297738.3,6.54
1076808.73,23.67,4.75,297738.3,6.54
1076808.73,23.67,4.75,297738.3,6.54
1077210.21,23.68,4.76,297663.91,6.54
1077210.21,23.68,4.76,297663.91,6.54
1077017.62,23.68,4.76,297636.13,6.54
1076825.03,23.68,4.77,298348.36,6.56
1076820.41,23.68,4.77,298196.09,6.56
1076627.82,23.69,4.77,298278.94,6.56
1076448.54,23.68,4.77,298235.99,6.56
1077231.65,23.71,4.79,298053.08,6.56
1077072.11,23.71,4.79,298059.25,6.56
1076879.52,23.71,4.79,298031.26,6.56
1076686.93,23.71,4.79,298014.9,6.56
1076401.86,23.7,4.79,297716.04,6.56
1076209.27,23.71,4.79,297840.0,6.56
1076209.27,23.71,4.79,297840.0,6.56
1076209.27,23.71,4.79,297840.0,6.56
1076016.68,23.71,4.79,297804.91,6.56
1076348.72,23.72,4.8,298122.77,6.57
1076348.72,23.72,4.8,298122.77,6.57
1076156.13,23.72,4.8,298122.98,6.57
1075963.54,23.72,4.8,298161.74,6.57
1075804.0,23.72,4.8,298167.92,6.57
1075309.36,23.71,4.8,297731.57,6.57
1075309.36,23.71,4.8,297731.57,6.57
1074945.86,23.71,4.8,297742.65,6.57
1074753.27,23.72,4.8,297714.66,6.57
1074748.65,23.72,4.8,297699.08,6.57
1074641.9,23.72,4.8,297590.94,6.57
1074449.31,23.72,4.8,297630.33,6.57
1074444.68,23.72,4.81,297602.43,6.57
1074252.09,23.72,4.81,297579.33,6.57
1074563.29,23.73,4.82,298214.27,6.59
1074217.79,23.73,4.81,297911.8,6.58
1074213.16,23.73,4.82,298189.82,6.59
1074014.89,23.73,4.82,298159.8,6.59
1074249.34,23.74,4.83,298138.62,6.59
1074051.07,23.74,4.83,298362.92,6.6
1073852.8,23.74,4.83,298283.19,6.59
1073480.08,23.74,4.82,298206.91,6.59
1073815.87,23.75,4.83,298910.02,6.61
1073889.46,23.75,4.84,298962.79,6.61
1073889.46,23.75,4.84,298962.79,6.61
1073796.84,23.75,4.84,298910.06,6.61
1073796.84,23.75,4.84,298910.06,6.61
1073367.37,23.74,4.83,298296.5,6.6
1073207.83,23.75,4.83,298302.68,6.6
1073447.95,23.75,4.84,298278.1,6.6
1073443.33,23.76,4.84,298261.3,6.6
1073070.61,23.75,4.84,298386.58,6.6
1072913.73,23.75,4.84,298228.54,6.6
1072721.14,23.75,4.84,298121.8,6.6
1072961.26,23.76,4.84,298095.25,6.6
1072768.67,23.76,4.85,298557.48,6.61
1072768.67,23.76,4.85,298557.48,6.61
1072764.04,23.76,4.85,298653.64,6.62
1072565.77,23.76,4.85,298625.21,6.62
1072565.77,23.76,4.85,298625.21,6.62
1072373.18,23.77,4.85,298922.92,6.62
1072174.91,23.77,4.85,298801.82,6.62
1071802.2,23.76,4.85,298412.1,6.62
1071603.93,23.76,4.85,299992.54,6.65
1071405.66,23.76,4.85,298952.8,6.63
1071395.35,23.77,4.85,298574.01,6.62
1071395.35,23.77,4.85,298574.01,6.62
1071396.33,23.77,4.85,298574.21,6.62
1071502.82,23.78,4.87,299346.5,6.64
1071343.28,23.78,4.87,299352.68,6.64
1071583.4,23.79,4.88,299328.1,6.64
1071583.4,23.79,4.88,299328.1,6.64
1071390.81,23.79,4.88,299411.6,6.65
1071198.22,23.79,4.88,299316.52,6.65
1071005.63,23.79,4.88,299302.63,6.65
1071005.63,23.79,4.88,299302.63,6.65
1071689.61,23.81,4.9,301439.74,6.7
1071394.89,23.81,4.9,300757.28,6.68
1071235.34,23.81,4.9,300733.39,6.68
1071042.75,23.81,4.9,300723.24,6.69
1070850.16,23.81,4.9,300737.39,6.69
1070850.16,23.81,4.9,300737.39,6.69
1070657.57,23.81,4.9,300747.93,6.69
1070464.98,23.82,4.9,300828.86,6.69
1070464.98,23.82,4.9,300828.86,6.69
1070458.01,23.82,4.91,301917.5,6.72
1070174.71,23.82,4.9,301617.35,6.71
1070174.71,23.82,4.9,301617.35,6.71
1070873.0,23.83,4.92,301529.68,6.71
1070713.45,23.83,4.92,301526.56,6.71
1070520.86,23.84,4.92,301495.63,6.71
1070029.61,23.83,4.92,300933.44,6.7
1070269.74,23.84,4.92,301217.79,6.71
1069768.46,23.83,4.92,300855.51,6.7
1069575.87,23.83,4.92,300606.45,6.7
1069383.28,23.83,4.92,300560.95,6.7
1069226.37,23.83,4.92,300404.53,6.7
1068853.65,23.82,4.91,300757.98,6.7
1069185.7,23.83,4.92,300556.35,6.7
1069002.53,23.84,4.92,300478.66,6.7
1068988.48,23.84,4.93,301195.16,6.72
1068881.33,23.84,4.92,300980.71,6.71
1069154.5,23.85,4.93,300986.09,6.71
1068961.91,23.85,4.93,300948.86,6.71
1068769.32,23.85,4.93,301026.21,6.72
1068576.73,23.85,4.94,301004.43,6.72
1068576.73,23.85,4.94,301004.43,6.72
1068580.8,23.85,4.94,301018.62,6.72
1068388.21,23.85,4.94,300950.74,6.72
1068195.62,23.85,4.94,301579.14,6.73
1068012.45,23.85,4.94,301152.16,6.73
1068012.45,23.85,4.94,301152.16,6.73
1067998.4,23.86,4.94,301443.51,6.73
1067489.13,23.85,4.94,300861.64,6.72
1067329.59,23.85,4.94,300858.52,6.72
1067137.0,23.85,4.94,300828.19,6.72
1067137.0,23.85,4.94,300828.19,6.72
1067137.0,23.85,4.94,300828.19,6.72
1066944.41,23.85,4.94,300945.61,6.73
1066751.82,23.85,4.94,300925.04,6.73
1066559.23,23.86,4.94,300819.19,6.73
1066186.51,23.85,4.94,300559.06,6.72
1065993.92,23.85,4.94,300877.6,6.73
1065801.33,23.85,4.94,300653.01,6.73
1065801.33,23.85,4.94,300653.01,6.73
1065605.86,23.85,4.93,300532.38,6.73
1064610.12,23.83,4.92,299535.25,6.71
1064417.53,23.83,4.92,299424.93,6.7
1064417.53,23.83,4.92,299424.93,6.7
1064257.98,23.83,4.92,299416.67,6.71
1064498.11,23.84,4.93,299393.07,6.71
1064498.11,23.84,4.93,299393.07,6.71
1064305.51,23.84,4.93,299474.49,6.71
1063932.8,23.84,4.92,299428.5,6.71
1063740.21,23.84,4.92,299382.87,6.71
1063735.58,23.84,4.93,299831.29,6.72
1063735.58,23.84,4.93,299831.29,6.72
1063735.58,23.84,4.93,299831.29,6.72
1063735.58,23.84,4.93,299802.33,6.72
1063730.96,23.85,4.93,299560.0,6.72
1063726.33,23.85,4.94,299509.33,6.72
1063726.33,23.85,4.94,299509.33,6.72
1063533.74,23.85,4.94,299960.64,6.73
1063374.19,23.85,4.94,299966.82,6.73
1063181.6,23.86,4.94,299938.83,6.73
1062960.08,23.85,4.94,299716.66,6.73
1062960.08,23.85,4.94,299745.96,6.73
1062960.08,23.85,4.94,299726.01,6.73
1062955.45,23.86,4.94,299710.44,6.73
1062762.86,23.86,4.94,299749.83,6.73
1062570.27,23.86,4.94,299715.19,6.73
1062570.76,23.86,4.94,299741.36,6.73
1062810.89,23.87,4.95,299726.41,6.73
1062618.3,23.87,4.95,300260.19,6.74
1062618.3,23.87,4.95,300260.19,6.74
1062425.71,23.87,4.95,300246.59,6.75
1062052.99,23.86,4.95,299960.35,6.74
1062059.1,23.86,4.95,299987.33,6.74
1062324.1,23.87,4.96,299966.54,6.74
1062131.51,23.87,4.96,300010.12,6.74
1061904.82,23.87,4.95,299976.96,6.74
1061712.23,23.87,4.96,299954.94,6.74
1061519.64,23.87,4.96,299951.24,6.75
1061327.05,23.87,4.96,300144.55,6.75
1061134.45,23.87,4.96,300094.72,6.75
1060951.29,23.87,4.96,299989.69,6.75
1061343.35,23.88,4.97,300768.59,6.77
1061183.8,23.89,4.97,300774.77,6.77
1061183.8,23.89,4.97,300774.77,6.77
1061179.18,23.89,4.98,300754.85,6.77
1060801.07,23.88,4.97,300296.6,6.76
1060608.48,23.89,4.97,300272.95,6.76
1060608.48,23.89,4.97,300272.95,6.76
1060608.48,23.89,4.97,300272.95,6.76
1060415.89,23.89,4.97,300310.16,6.76
1060547.77,23.89,4.98,300283.53,6.77
1060355.18,23.89,4.98,300262.0,6.77
1060595.31,23.9,4.99,301053.03,6.78
1060402.71,23.9,4.99,301005.63,6.79
1060243.17,23.9,4.99,301008.89,6.79
1060050.58,23.91,4.99,300974.48,6.79
1060182.46,23.91,5.0,301193.05,6.79
1060177.84,23.92,5.0,301059.27,6.79
1060177.84,23.92,5.0,301059.27,6.79
1059973.11,23.91,5.0,301057.91,6.79
1059973.11,23.91,5.0,301106.45,6.79
1059780.52,23.91,5.0,301152.06,6.8
1059408.3,23.91,4.99,300766.29,6.79
1059215.71,23.91,4.99,301270.5,6.8
1059062.1,23.91,5.0,301218.82,6.8
1059062.1,23.91,5.0,301218.82,6.8
1058830.53,23.91,5.0,301123.86,6.8
1058670.98,23.91,5.0,301127.13,6.8
1058478.39,23.91,5.0,301102.19,6.8
1058285.8,23.92,5.0,301144.17,6.81
1058093.21,23.92,5.0,301127.21,6.81
1058093.21,23.92,5.0,301131.7,6.81
1057900.62,23.92,5.0,301097.31,6.81
1057708.03,23.92,5.0,301450.32,6.82
1057554.42,23.92,5.01,301185.6,6.81
1057322.84,23.92,5.01,301069.52,6.81
1057163.3,23.92,5.01,301065.96,6.81
1057495.35,23.93,5.02,301038.28,6.81
1057302.75,23.93,5.02,301093.51,6.82
1057298.13,23.94,5.02,301057.33,6.82
1057105.54,23.94,5.02,301042.46,6.82
1056912.95,23.94,5.02,301567.94,6.83
1056754.98,23.94,5.02,301410.63,6.83
1056564.09,23.93,5.02,301039.83,6.82
1056564.09,23.93,5.02,301039.83,6.82
1056882.45,23.95,5.03,302153.62,6.85
1056722.91,23.95,5.03,302159.79,6.85
1056722.91,23.95,5.03,302159.79,6.85
