ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1151,5944,2439950,6212,2439950
1151,5944,2440420,6212,2440420
1152,5952,2441420,6212,2441420
1152,5952,2441420,6212,2441420
1152,5952,2442230,6212,2442230
1152,5952,2442700,6212,2442700
1152,5952,2443700,6212,2443700
1152,5952,2445700,6212,2445700
1152,5952,2446510,6212,2446510
1152,5952,2446830,6212,2446830
1152,5952,2447830,6212,2447830
1152,5952,2448830,6212,2448830
1152,5952,2449830,6212,2449830
1152,5952,2450640,6212,2450640
1152,5952,2451640,6212,2451640
1152,5952,2451640,6212,2451640
1152,5952,2452640,6212,2452640
1152,5952,2453640,6212,2453640
1152,5952,2454640,6212,2454640
1152,5952,2454640,6212,2454640
1152,5952,2455290,6212,2455290
1152,5952,2455750,6212,2455750
1152,5952,2456560,6212,2456560
1153,5960,2457560,6212,2457560
1153,5960,2457560,6212,2457560
1153,5960,2458370,6212,2458370
1153,5960,2458960,6212,2458960
1154,5962,2459770,6212,2459770
1155,5963,2460240,6212,2460240
1155,5963,2460240,6212,2460240
1155,5963,2460790,6212,2460790
1155,5963,2461790,6212,2461790
1155,5963,2462020,6212,2462020
1155,5963,2463020,6212,2463020
1155,5963,2464020,6212,2464020
1155,5963,2464020,6212,2464020
1155,5963,2464830,6212,2464830
1155,5963,2465830,6212,2465830
1155,5963,2466830,6212,2466830
1155,5963,2466830,6212,2466830
1155,5963,2466830,6212,2466830
1155,5963,2467830,6212,2467830
1155,5963,2468300,6212,2468300
1155,5963,2468300,6212,2468300
1155,5963,2469300,6212,2469300
1155,5963,2469770,6212,2469770
1155,5963,2470770,6212,2470770
1155,5963,2471770,6212,2471770
1155,5963,2472770,6212,2472770
1155,5963,2473770,6212,2473770
1155,5963,2474580,6212,2474580
1155,5963,2475580,6212,2475580
1155,5963,2476050,6212,2476050
1155,5963,2476860,6212,2476860
1155,5963,2477670,6212,2477670
1155,5963,2478670,6212,2478670
1155,5963,2479670,6212,2479670
1155,5963,2480670,6212,2480670
1155,5963,2481140,6212,2481140
1155,5963,2481140,6212,2481140
1155,5963,2482140,6212,2482140
1155,5963,2482140,6212,2482140
1156,5971,2490140,6212,2490140
1156,5971,2491140,6212,2491140
1156,5971,2492140,6212,2492140
1156,5971,2492950,6212,2492950
1156,5971,2493600,6212,2493600
1156,5971,2493600,6212,2493600
1156,5971,2494600,6212,2494600
1156,5971,2495600,6212,2495600
1156,5971,2496410,6212,2496410
1156,5971,2497410,6212,2497410
1156,5971,2498410,6212,2498410
1156,5971,2498730,6212,2498730
1156,5971,2499730,6212,2499730
1156,5971,2499730,6212,2499730
1156,5971,2500540,6212,2500540
1157,5979,2501540,6212,2501540
1157,5979,2502540,6212,2502540
1157,5979,2503540,6212,2503540
1157,5979,2503860,6212,2503860
1157,5979,2504860,6212,2504860
1157,5979,2504860,6212,2504860
1157,5979,2504860,6212,2504860
1157,5979,2505860,6212,2505860
1157,5979,2506860,6212,2506860
1157,5979,2507860,6212,2507860
1157,5979,2508860,6212,2508860
1157,5979,2509860,6212,2509860
1157,5979,2510670,6212,2510670
1157,5979,2511140,6212,2511140
1157,5979,2512140,6212,2512140
1157,5979,2513140,6212,2513140
1157,5979,2514140,6212,2514140
1157,5979,2514140,6212,2514140
1157,5979,2514610,6212,2514610
1157,5979,2518610,6212,2518610
1157,5979,2519610,6212,2519610
1157,5979,2520610,6212,2520610
1157,5979,2521610,6212,2521610
1157,5979,2521830,6212,2521830
1157,5979,2522830,6212,2522830
1158,5987,2523830,6212,2523830
1158,5987,2524830,6212,2524830
1158,5987,2524830,6212,2524830
1158,5987,2524830,6212,2524830
1159,5989,2525830,6212,2525830
1159,5989,2526830,6212,2526830
1159,5989,2526830,6212,2526830
1159,5989,2527480,6212,2527480
1159,5989,2528290,6212,2528290
1159,5989,2528610,6212,2528610
1159,5989,2529420,6212,2529420
1159,5989,2530420,6212,2530420
1159,5989,2530420,6212,2530420
1159,5989,2530420,6212,2530420
1159,5989,2531420,6212,2531420
1159,5989,2532230,6212,2532230
1159,5989,2532390,6212,2532390
1159,5989,2533390,6212,2533390
1159,5989,2534200,6212,2534200
1159,5989,2534200,6212,2534200
1159,5989,2535200,6212,2535200
1159,5989,2536200,6212,2536200
1159,5989,2537200,6212,2537200
1159,5989,2538200,6212,2538200
1159,5989,2539200,6212,2539200
1159,5989,2539200,6212,2539200
1159,5989,2539200,6212,2539200
1159,5989,2540200,6212,2540200
1159,5989,2541200,6212,2541200
1159,5989,2541570,6212,2541570
1159,5989,2542570,6212,2542570
1159,5989,2542570,6212,2542570
1159,5989,2543570,6212,2543570
1159,5989,2544040,6212,2544040
1160,5991,2545040,6212,2545040
1160,5991,2546040,6212,2546040
1161,5993,2547040,6212,2547040
1161,5993,2548040,6212,2548040
1161,5993,2548270,6212,2548270
1161,5993,2549270,6212,2549270
1161,5993,2550270,6212,2550270
1162,5995,2551080,6212,2551080
1162,5995,2552080,6212,2552080
1162,5995,2553080,6212,2553080
1163,6003,2554080,6212,2554080
1163,6003,2554080,6212,2554080
1163,6003,2554670,6212,2554670
1163,6003,2554670,6212,2554670
1163,6003,2555670,6212,2555670
1163,6003,2556670,6212,2556670
1163,6003,2557670,6212,2557670
1163,6003,2558140,6212,2558140
1163,6003,2558610,6212,2558610
1163,6003,2559420,6212,2559420
1163,6003,2560230,6212,2560230
1163,6003,2561230,6212,2561230
1163,6003,2562230,6212,2562230
1164,6011,2562460,6212,2562460
1164,6011,2563460,6212,2563460
1164,6011,2564460,6212,2564460
1164,6011,2565270,6212,2565270
1164,6011,2565730,6212,2565730
1164,6011,2565730,6212,2565730
1164,6011,2566730,6212,2566730
1164,6011,2566730,6212,2566730
1164,6011,2567200,6212,2567200
1164,6011,2567670,6212,2567670
1164,6011,2568670,6212,2568670
1164,6011,2569130,6212,2569130
1165,6013,2569130,6212,2569130
1165,6013,2569450,6212,2569450
1165,6013,2570100,6212,2570100
1165,6013,2571100,6212,2571100
1165,6013,2572100,6212,2572100
1165,6013,2573100,6212,2573100
1165,6013,2574100,6212,2574100
1165,6013,2575100,6212,2575100
1165,6013,2575570,6212,2575570
1165,6013,2576570,6212,2576570
1165,6013,2577570,6212,2577570
1165,6013,2577890,6212,2577890
1165,6013,2577890,6212,2577890
1165,6013,2578050,6212,2578050
1165,6013,2578700,6212,2578700
1165,6013,2579170,6212,2579170
1165,6013,2579330,6212,2579330
1165,6013,2580330,6212,2580330
1165,6013,2581330,6212,2581330
1166,6015,2582330,6212,2582330
1166,6015,2583330,6212,2583330
1166,6015,2583490,6212,2583490
1166,6015,2583810,6212,2583810
1166,6015,2584280,6212,2584280
1166,6015,2585280,6212,2585280
1166,6015,2586280,6212,2586280
1166,6015,2587280,6212,2587280
1166,6015,2588280,6212,2588280
1166,6015,2589280,6212,2589280
1166,6015,2590280,6212,2590280
1166,6015,2590280,6212,2590280
1166,6015,2590600,6212,2590600
1166,6015,2591600,6212,2591600
1166,6015,2592600,6212,2592600
1166,6015,2593410,6212,2593410
1166,6015,2594220,6212,2594220
1166,6015,2595220,6212,2595220
1166,6015,2595680,6212,2595680
1166,6015,2596680,6212,2596680
1166,6015,2597680,6212,2597680
1166,6015,2598680,6212,2598680
1166,6015,2599000,6212,2599000
1166,6015,2599000,6212,2599000
1166,6015,2599000,6212,2599000
1166,6015,2599000,6212,2599000
1166,6015,2599810,6212,2599810
1166,6015,2600280,6212,2600280
1166,6015,2600750,6212,2600750
1167,6023,2601750,6212,2601750
1167,6023,2602750,6212,2602750
1167,6023,2603750,6212,2603750
1167,6023,2603750,6212,2603750
1167,6023,2604220,6212,2604220
1167,6023,2604380,6212,2604380
1168,6025,2605380,6212,2605380
1168,6025,2606190,6212,2606190
1168,6025,2607000,6212,2607000
1168,6025,2608000,6212,2608000
1169,6027,2609000,6212,2609000
1169,6027,2610000,6212,2610000
1169,6027,2610000,6212,2610000
1169,6027,2610470,6212,2610470
1169,6027,2611280,6212,2611280
1169,6027,2612280,6212,2612280
1169,6027,2613280,6212,2613280
1169,6027,2614090,6212,2614090
1169,6027,2615090,6212,2615090
1169,6027,2615090,6212,2615090
1169,6027,2616090,6212,2616090
1169,6027,2616560,6212,2616560
1169,6027,2617030,6212,2617030
1169,6027,2617510,6212,2617510
1169,6027,2618510,6212,2618510
1170,6035,2619510,6212,2619510
1170,6035,2620060,6212,2620060
1170,6035,2621060,6212,2621060
1170,6035,2622060,6212,2622060
1170,6035,2622060,6212,2622060
1170,6035,2622610,6212,2622610
1170,6035,2622930,6212,2622930
1170,6035,2623930,6212,2623930
1170,6035,2623930,6212,2623930
1170,6035,2624930,6212,2624930
1170,6035,2625740,6212,2625740
1171,6037,2626740,6212,2626740
1172,6045,2627740,6212,2627740
1172,6045,2628740,6212,2628740
1172,6045,2629740,6212,2629740
1172,6045,2630740,6212,2630740
1173,6053,2638740,6212,2638740
1173,6053,2639740,6212,2639740
1173,6053,2640210,6212,2640210
1173,6053,2640210,6212,2640210
1173,6053,2640680,6212,2640680
1173,6053,2641680,6212,2641680
1174,6061,2649680,6212,2649680
1174,6061,2650140,6212,2650140
1174,6061,2650610,6212,2650610
1174,6061,2651260,6212,2651260
1174,6061,2651480,6212,2651480
1174,6061,2652070,6212,2652070
1174,6061,2653070,6212,2653070
1174,6061,2654070,6212,2654070
1174,6061,2655070,6212,2655070
1174,6061,2656070,6212,2656070
1174,6061,2657070,6212,2657070
1174,6061,2658070,6212,2658070
1174,6061,2659070,6212,2659070
1175,6069,2660070,6212,2660070
1175,6069,2661070,6212,2661070
1175,6069,2661300,6212,2661300
1176,6071,2662300,6212,2662300
1176,6071,2663300,6212,2663300
1176,6071,2663620,6212,2663620
1176,6071,2664270,6212,2664270
1176,6071,2664740,6212,2664740
1176,6071,2665550,6212,2665550
1176,6071,2666360,6212,2666360
1176,6071,2666680,6212,2666680
1176,6071,2667680,6212,2667680
1176,6071,2668490,6212,2668490
1176,6071,2669490,6212,2669490
1176,6071,2669960,6212,2669960
1176,6071,2670960,6212,2670960
1176,6071,2671770,6212,2671770
1176,6071,2671770,6212,2671770
1176,6071,2672770,6212,2672770
1176,6071,2673420,6212,2673420
1176,6071,2673970,6212,2673970
1176,6071,2674970,6212,2674970
1176,6071,2675560,6212,2675560
1176,6071,2683560,6212,2683560
1176,6071,2684030,6212,2684030
1177,6073,2684030,6212,2684030
1177,6073,2685030,6212,2685030
1177,6073,2686030,6212,2686030
1177,6073,2686840,6212,2686840
1177,6073,2687650,6212,2687650
1177,6073,2688650,6212,2688650
1177,6073,2689650,6212,2689650
1177,6073,2690650,6212,2690650
1177,6073,2691460,6212,2691460
1177,6073,2691780,6212,2691780
1177,6073,2692780,6212,2692780
1177,6073,2693780,6212,2693780
1177,6073,2694250,6212,2694250
1178,6081,2694570,6212,2694570
1178,6081,2695570,6212,2695570
1178,6081,2696160,6212,2696160
1178,6081,2697160,6212,2697160
1178,6081,2697380,6212,2697380
1178,6081,2698380,6212,2698380
1178,6081,2699380,6212,2699380
1178,6081,2699380,6212,2699380
1178,6081,2700380,6212,2700380
1178,6081,2700850,6212,2700850
1179,6089,2708850,6212,2708850
1179,6089,2709400,6212,2709400
1179,6089,2710400,6212,2710400
1179,6089,2711400,6212,2711400
1179,6089,2712400,6212,2712400
1179,6089,2713400,6212,2713400
1179,6089,2714210,6212,2714210
1179,6089,2715020,6212,2715020
1180,6097,2716020,6212,2716020
1180,6097,2716830,6212,2716830
1180,6097,2717830,6212,2717830
1180,6097,2718640,6212,2718640
1180,6097,2719450,6212,2719450
1180,6097,2720450,6212,2720450
1180,6097,2720450,6212,2720450
1180,6097,2721260,6212,2721260
1181,6099,2721730,6212,2721730
1181,6099,2721730,6212,2721730
1181,6099,2722540,6212,2722540
1182,6101,2722860,6212,2722860
1182,6101,2723860,6212,2723860
1182,6101,2724860,6212,2724860
1182,6101,2724860,6212,2724860
1182,6101,2725180,6212,2725180
1182,6101,2725990,6212,2725990
1182,6101,2726990,6212,2726990
1182,6101,2727990,6212,2727990
1182,6101,2728460,6212,2728460
1182,6101,2728780,6212,2728780
1182,6101,2728780,6212,2728780
1182,6101,2729780,6212,2729780
1183,6109,2730430,6212,2730430
1183,6109,2730900,6212,2730900
1183,6109,2731370,6212,2731370
1183,6109,2732370,6212,2732370
1183,6109,2733370,6212,2733370
1183,6109,2733370,6212,2733370
1183,6109,2733690,6212,2733690
1183,6109,2734160,6212,2734160
1183,6109,2735160,6212,2735160
1183,6109,2736160,6212,2736160
1183,6109,2737160,6212,2737160
1183,6109,2737160,6212,2737160
1183,6109,2738160,6212,2738160
1183,6109,2739160,6212,2739160
1183,6109,2740160,6212,2740160
1183,6109,2741160,6212,2741160
1183,6109,2741750,6212,2741750
1183,6109,2742750,6212,2742750
1183,6109,2743560,6212,2743560
1183,6109,2744030,6212,2744030
1183,6109,2745030,6212,2745030
1183,6109,2746030,6212,2746030
1183,6109,2747030,6212,2747030
1183,6109,2748030,6212,2748030
1183,6109,2749030,6212,2749030
1183,6109,2749840,6212,2749840
1183,6109,2750840,6212,2750840
1183,6109,2751840,6212,2751840
1183,6109,2752840,6212,2752840
1183,6109,2753650,6212,2753650
1183,6109,2753650,6212,2753650
1183,6109,2754650,6212,2754650
1183,6109,2755120,6212,2755120
1183,6109,2755930,6212,2755930
1183,6109,2756930,6212,2756930
1184,6117,2757930,6212,2757930
1184,6117,2758740,6212,2758740
1184,6117,2758740,6212,2758740
1184,6117,2762740,6212,2762740
1184,6117,2763740,6212,2763740
1184,6117,2763740,6212,2763740
1184,6117,2763740,6212,2763740
1184,6117,2764740,6212,2764740
1184,6117,2765740,6212,2765740
1184,6117,2766740,6212,2766740
1184,6117,2766740,6212,2766740
1184,6117,2767740,6212,2767740
1184,6117,2768740,6212,2768740
1184,6117,2769740,6212,2769740
1184,6117,2769740,6212,2769740
1184,6117,2769740,6212,2769740
1184,6117,2770210,6212,2770210
1184,6117,2770210,6212,2770210
1184,6117,2771210,6212,2771210
1184,6117,2771680,6212,2771680
1184,6117,2772490,6212,2772490
1184,6117,2773490,6212,2773490
1184,6117,2773490,6212,2773490
1184,6117,2774490,6212,2774490
1184,6117,2775300,6212,2775300
1184,6117,2776110,6212,2776110
1185,6125,2784110,6212,2784110
1185,6125,2784920,6212,2784920
1185,6125,2785920,6212,2785920
1185,6125,2786510,6212,2786510
1185,6125,2786510,6212,2786510
1185,6125,2787510,6212,2787510
1185,6125,2788510,6212,2788510
1185,6125,2789160,6212,2789160
1185,6125,2789810,6212,2789810
1185,6125,2790810,6212,2790810
1185,6125,2798810,6212,2798810
1185,6125,2799810,6212,2799810
1185,6125,2800620,6212,2800620
1185,6125,2801210,6212,2801210
1185,6125,2802210,6212,2802210
1185,6125,2803210,6212,2803210
1185,6125,2803210,6212,2803210
1185,6125,2804210,6212,2804210
1186,6133,2805210,6212,2805210
1186,6133,2805860,6212,2805860
1186,6133,2806330,6212,2806330
1186,6133,2807140,6212,2807140
1186,6133,2808140,6212,2808140
1186,6133,2808610,6212,2808610
1186,6133,2809080,6212,2809080
1186,6133,2810080,6212,2810080
1186,6133,2810080,6212,2810080
1186,6133,2810890,6212,2810890
1186,6133,2810890,6212,2810890
1186,6133,2810890,6212,2810890
1186,6133,2811890,6212,2811890
1186,6133,2812890,6212,2812890
1186,6133,2813700,6212,2813700
1186,6133,2813700,6212,2813700
1186,6133,2814700,6212,2814700
1186,6133,2814700,6212,2814700
1186,6133,2815700,6212,2815700
1186,6133,2816700,6212,2816700
1186,6133,2816700,6212,2816700
1186,6133,2817700,6212,2817700
1187,6135,2818700,6212,2818700
1187,6135,2819700,6212,2819700
1187,6135,2820290,6212,2820290
1187,6135,2820290,6212,2820290
1187,6135,2821290,6212,2821290
1187,6135,2822290,6212,2822290
1187,6135,2823290,6212,2823290
1187,6135,2823760,6212,2823760
1187,6135,2824570,6212,2824570
1187,6135,2825040,6212,2825040
1187,6135,2826040,6212,2826040
1187,6135,2828040,6212,2828040
1187,6135,2829040,6212,2829040
1187,6135,2830040,6212,2830040
1187,6135,2830360,6212,2830360
1187,6135,2830360,6212,2830360
1187,6135,2831360,6212,2831360
1187,6135,2832360,6212,2832360
1187,6135,2833360,6212,2833360
1187,6135,2834170,6212,2834170
1187,6135,2834980,6212,2834980
1187,6135,2835980,6212,2835980
1187,6135,2836790,6212,2836790
1187,6135,2836790,6212,2836790
1187,6135,2837600,6212,2837600
1187,6135,2838250,6212,2838250
1187,6135,2838720,6212,2838720
1187,6135,2839720,6212,2839720
1187,6135,2840190,6212,2840190
1187,6135,2841190,6212,2841190
1187,6135,2841840,6212,2841840
1187,6135,2841840,6212,2841840
1187,6135,2842840,6212,2842840
1187,6135,2843840,6212,2843840
1187,6135,2844840,6212,2844840
1187,6135,2845300,6212,2845300
1187,6135,2846300,6212,2846300
1187,6135,2846300,6212,2846300
1187,6135,2847300,6212,2847300
1187,6135,2847620,6212,2847620
1187,6135,2848430,6212,2848430
1187,6135,2848430,6212,2848430
1187,6135,2849430,6212,2849430
1187,6135,2850430,6212,2850430
1187,6135,2850900,6212,2850900
1187,6135,2851900,6212,2851900
1187,6135,2851900,6212,2851900
1187,6135,2852710,6212,2852710
1187,6135,2853710,6212,2853710
1188,6137,2854710,6212,2854710
1188,6137,2855520,6212,2855520
1188,6137,2856170,6212,2856170
1188,6137,2856640,6212,2856640
1188,6137,2856960,6212,2856960
1188,6137,2857960,6212,2857960
1188,6137,2858960,6212,2858960
1188,6137,2859960,6212,2859960
1188,6137,2860770,6212,2860770
1188,6137,2861770,6212,2861770
1188,6137,2862770,6212,2862770
1188,6137,2863580,6212,2863580
1188,6137,2867580,6212,2867580
1188,6137,2868050,6212,2868050
1188,6137,2868600,6212,2868600
1188,6137,2869070,6212,2869070
1188,6137,2870070,6212,2870070
1188,6137,2870880,6212,2870880
1188,6137,2871880,6212,2871880
1188,6137,2872350,6212,2872350
1188,6137,2873160,6212,2873160
1188,6137,2874160,6212,2874160
1188,6137,2875160,6212,2875160
1188,6137,2876160,6212,2876160
1188,6137,2876160,6212,2876160
1188,6137,2876380,6212,2876380
1188,6137,2877190,6212,2877190
1188,6137,2878190,6212,2878190
1188,6137,2879190,6212,2879190
1188,6137,2879190,6212,2879190
1188,6137,2880190,6212,2880190
1188,6137,2881190,6212,2881190
1188,6137,2882190,6212,2882190
1189,6145,2883190,6212,2883190
1189,6145,2884190,6212,2884190
1189,6145,2884660,6212,2884660
1189,6145,2885660,6212,2885660
1189,6145,2886130,6212,2886130
1189,6145,2887130,6212,2887130
1189,6145,2888130,6212,2888130
1189,6145,2889130,6212,2889130
1189,6145,2889600,6212,2889600
1189,6145,2890070,6212,2890070
1189,6145,2890070,6212,2890070
1189,6145,2891070,6212,2891070
1189,6145,2892070,6212,2892070
1189,6145,2892720,6212,2892720
1189,6145,2893190,6212,2893190
1189,6145,2893190,6212,2893190
1189,6145,2894190,6212,2894190
1189,6145,2894410,6212,2894410
1189,6145,2895410,6212,2895410
1189,6145,2896220,6212,2896220
1189,6145,2896220,6212,2896220
1189,6145,2897220,6212,2897220
1189,6145,2898220,6212,2898220
1189,6145,2899030,6212,2899030
1190,6147,2900030,6212,2900030
1190,6147,2901030,6212,2901030
1190,6147,2901680,6212,2901680
1190,6147,2902490,6212,2902490
1190,6147,2903490,6212,2903490
1190,6147,2904490,6212,2904490
1190,6147,2905490,6212,2905490
1190,6147,2905490,6212,2905490
1190,6147,2906490,6212,2906490
1190,6147,2907490,6212,2907490
1190,6147,2907490,6212,2907490
1190,6147,2908490,6212,2908490
1190,6147,2909490,6212,2909490
1190,6147,2910490,6212,2910490
1190,6147,2911490,6212,2911490
1190,6147,2912490,6212,2912490
1190,6147,2912960,6212,2912960
1190,6147,2913960,6212,2913960
1190,6147,2914770,6212,2914770
1190,6147,2915240,6212,2915240
1190,6147,2915240,6212,2915240
1190,6147,2916240,6212,2916240
1190,6147,2917240,6212,2917240
1190,6147,2917710,6212,2917710
1190,6147,2918360,6212,2918360
1190,6147,2918360,6212,2918360
1190,6147,2918360,6212,2918360
1190,6147,2922360,6212,2922360
1190,6147,2923360,6212,2923360
1190,6147,2923680,6212,2923680
1190,6147,2924680,6212,2924680
1190,6147,2925680,6212,2925680
1191,6155,2933680,6212,2933680
1191,6155,2934490,6212,2934490
1191,6155,2935300,6212,2935300
1191,6155,2936300,6212,2936300
1191,6155,2937300,6212,2937300
1191,6155,2938300,6212,2938300
1191,6155,2939300,6212,2939300
1191,6155,2939300,6212,2939300
1191,6155,2940300,6212,2940300
1191,6155,2941110,6212,2941110
1191,6155,2943110,6212,2943110
1191,6155,2944110,6212,2944110
1191,6155,2945110,6212,2945110
1191,6155,2945430,6212,2945430
1191,6155,2946430,6212,2946430
1191,6155,2947240,6212,2947240
1191,6155,2949240,6212,2949240
1192,6163,2957240,6212,2957240
1192,6163,2958050,6212,2958050
1192,6163,2959050,6212,2959050
1192,6163,2960050,6212,2960050
1192,6163,2961050,6212,2961050
1192,6163,2961050,6212,2961050
1192,6163,2961050,6212,2961050
1192,6163,2961280,6212,2961280
1192,6163,2962280,6212,2962280
1192,6163,2963280,6212,2963280
1192,6163,2964090,6212,2964090
1192,6163,2964740,6212,2964740
1192,6163,2965060,6212,2965060
1192,6163,2965530,6212,2965530
1192,6163,2966530,6212,2966530
1192,6163,2967530,6212,2967530
1192,6163,2968340,6212,2968340
1192,6163,2969150,6212,2969150
1192,6163,2969960,6212,2969960
1192,6163,2970960,6212,2970960
1192,6163,2971280,6212,2971280
1192,6163,2972090,6212,2972090
1193,6165,2973090,6212,2973090
1193,6165,2974090,6212,2974090
1193,6165,2974900,6212,2974900
1193,6165,2975900,6212,2975900
1193,6165,2976900,6212,2976900
1193,6165,2977370,6212,2977370
1193,6165,2978180,6212,2978180
1193,6165,2978990,6212,2978990
1193,6165,2979800,6212,2979800
1194,6167,2980800,6212,2980800
1194,6167,2981270,6212,2981270
1194,6167,2982270,6212,2982270
1194,6167,2983270,6212,2983270
1194,6167,2983490,6212,2983490
1194,6167,2983490,6212,2983490
1194,6167,2983650,6212,2983650
1194,6167,2984240,6212,2984240
