ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2371-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
944158.13,22.16,8.81,388916.98,9.13
944602.58,22.17,8.82,388837.66,9.13
944454.11,22.17,8.83,388749.98,9.13
944747.65,22.18,8.84,388825.35,9.13
944926.05,22.19,8.84,388728.38,9.13
944777.58,22.19,8.84,388585.45,9.13
945062.94,22.2,8.85,389179.89,9.14
945103.17,22.2,8.86,389457.74,9.15
945281.57,22.21,8.87,389772.71,9.16
945665.5,22.22,8.88,389921.11,9.16
945368.56,22.22,8.88,389891.03,9.17
945220.09,22.23,8.88,389884.4,9.17
945260.32,22.23,8.89,390002.84,9.17
945260.32,22.23,8.89,390609.09,9.19
945111.85,22.23,8.89,390493.02,9.19
945169.47,22.23,8.89,390438.09,9.18
945027.34,22.23,8.89,390291.27,9.18
945027.34,22.23,8.89,390448.59,9.19
944878.87,22.23,8.89,390297.74,9.18
944730.4,22.23,8.89,390709.28,9.2
944571.31,22.24,8.89,389711.72,9.17
944749.71,22.24,8.9,389944.47,9.18
944601.24,22.25,8.9,389923.7,9.18
944652.09,22.25,8.91,389687.59,9.18
944692.32,22.26,8.91,389767.7,9.18
944543.85,22.26,8.91,389704.57,9.18
944543.85,22.26,8.91,389771.34,9.18
944395.38,22.26,8.92,389686.08,9.19
944770.52,22.27,8.93,389812.87,9.19
944810.76,22.28,8.93,389714.87,9.19
944782.58,22.28,8.94,389740.44,9.19
945051.81,22.29,8.95,389593.66,9.19
945092.04,22.29,8.95,389673.77,9.19
944943.57,22.3,8.95,389580.93,9.19
944795.1,22.3,8.95,389508.68,9.19
945088.65,22.31,8.96,389635.71,9.2
945436.68,22.32,8.97,389590.62,9.2
945146.11,22.31,8.97,389226.04,9.19
944969.46,22.32,8.98,389253.91,9.19
945344.61,22.33,8.99,389599.48,9.2
945316.43,22.33,8.99,389589.03,9.2
945167.96,22.34,8.99,389546.14,9.21
945208.19,22.34,9.0,389646.68,9.21
945248.42,22.35,9.0,389554.03,9.21
945099.95,22.35,9.01,389459.98,9.21
945427.08,22.36,9.01,389603.1,9.21
945278.61,22.36,9.02,389950.95,9.22
945318.84,22.36,9.02,389878.77,9.22
945318.84,22.36,9.02,390614.19,9.24
945170.37,22.37,9.02,390521.09,9.24
945063.62,22.37,9.02,390327.53,9.24
945103.85,22.37,9.03,390167.87,9.24
944955.38,22.37,9.03,390358.11,9.24
944806.91,22.37,9.03,390341.54,9.24
944806.91,22.37,9.03,390341.54,9.24
944806.91,22.37,9.03,390303.05,9.24
945310.09,22.39,9.05,390551.1,9.25
945350.32,22.4,9.05,390856.62,9.26
944628.57,22.39,9.04,390134.86,9.25
944480.09,22.39,9.04,390120.05,9.25
944268.4,22.38,9.04,389913.55,9.24
944268.4,22.38,9.04,389788.52,9.24
944308.63,22.39,9.05,390274.76,9.25
944340.47,22.39,9.05,390432.8,9.26
944266.3,22.39,9.05,390651.25,9.26
944238.12,22.4,9.05,390676.81,9.27
943170.65,22.41,9.07,390459.04,9.28
943502.46,22.43,9.08,390219.76,9.28
942434.99,22.45,9.1,390001.98,9.29
942475.22,22.45,9.11,389918.3,9.29
942326.75,22.45,9.11,389775.37,9.29
941962.92,22.45,9.1,389941.86,9.29
942415.07,22.46,9.11,389923.2,9.29
942415.07,22.46,9.11,389913.85,9.29
942266.6,22.46,9.12,389937.4,9.29
942445.0,22.47,9.12,389831.01,9.29
942296.53,22.47,9.13,389742.96,9.29
942148.05,22.47,9.13,389460.41,9.29
942052.65,22.47,9.13,390082.47,9.31
942052.65,22.47,9.13,390008.11,9.3
941904.18,22.48,9.13,389922.63,9.3
941944.41,22.48,9.14,389872.08,9.31
941795.94,22.48,9.14,389781.07,9.31
941307.19,22.49,9.15,390775.55,9.34
941158.72,22.49,9.15,390677.32,9.34
941010.25,22.5,9.15,390689.61,9.34
940861.78,22.5,9.16,390950.59,9.35
940713.31,22.5,9.16,391452.89,9.36
940624.43,22.5,9.16,391426.63,9.36
940682.05,22.5,9.16,391398.82,9.36
940722.28,22.51,9.16,391360.65,9.36
940722.28,22.51,9.16,391261.41,9.36
940573.81,22.51,9.16,391218.74,9.36
940425.34,22.51,9.17,390941.55,9.36
940710.7,22.52,9.18,390846.96,9.36
940710.7,22.52,9.18,390965.9,9.36
940889.1,22.53,9.18,390888.64,9.36
940929.33,22.53,9.19,390642.76,9.35
941107.73,22.54,9.2,390572.33,9.35
940959.26,22.54,9.2,390457.34,9.35
940810.79,22.54,9.2,390414.68,9.35
940810.79,22.54,9.2,390475.79,9.36
940652.08,22.54,9.2,390342.44,9.35
940503.61,22.54,9.2,390299.78,9.35
940788.97,22.55,9.21,390485.7,9.36
940640.5,22.55,9.21,390377.21,9.36
940640.5,22.55,9.21,390569.14,9.36
941027.92,22.56,9.22,390979.93,9.37
941027.92,22.56,9.22,390787.51,9.37
941068.15,22.57,9.22,390712.15,9.37
944172.9,22.65,9.3,396058.36,9.5
944202.52,22.65,9.31,396109.82,9.5
944054.05,22.65,9.31,396030.05,9.5
944012.29,22.66,9.31,395988.29,9.5
944012.29,22.66,9.31,396010.09,9.5
943863.82,22.66,9.31,395810.7,9.5
944137.13,22.66,9.32,396372.49,9.51
944160.0,22.67,9.33,396613.69,9.52
944011.53,22.67,9.33,396784.6,9.53
943863.06,22.67,9.33,396909.59,9.53
943714.59,22.68,9.33,396792.82,9.53
942647.11,22.69,9.35,396575.04,9.55
942498.64,22.7,9.35,396647.22,9.55
942350.17,22.7,9.35,396545.61,9.55
942201.7,22.7,9.36,396529.04,9.55
942053.23,22.7,9.36,396287.92,9.55
942003.5,22.7,9.36,396101.55,9.55
942003.5,22.7,9.36,396040.89,9.55
941754.6,22.7,9.36,395705.52,9.54
942086.42,22.72,9.37,395466.24,9.54
941937.95,22.72,9.38,395378.85,9.54
941641.08,22.71,9.37,395062.17,9.53
941460.47,22.71,9.37,394993.36,9.53
941754.01,22.72,9.38,394860.26,9.53
941605.54,22.72,9.38,394868.09,9.53
941899.09,22.73,9.39,394797.42,9.53
941939.32,22.74,9.39,394716.97,9.53
941790.85,22.74,9.4,394631.72,9.53
941642.38,22.74,9.4,394778.1,9.53
941493.91,22.74,9.4,394660.15,9.53
941534.14,22.75,9.41,394447.68,9.53
941385.67,22.75,9.41,394371.99,9.53
941237.2,22.75,9.41,394328.94,9.53
941088.73,22.75,9.41,394252.64,9.53
940940.25,22.76,9.41,394175.3,9.53
941315.4,22.77,9.42,394697.22,9.55
944877.9,22.85,9.51,399306.85,9.66
944729.43,22.86,9.51,399205.24,9.66
944580.96,22.86,9.51,399139.72,9.66
944432.49,22.86,9.52,399030.72,9.66
944955.24,22.88,9.53,398795.27,9.65
944806.77,22.88,9.54,398684.23,9.65
944658.29,22.88,9.54,398552.68,9.65
944509.82,22.88,9.54,398416.05,9.65
944915.48,22.9,9.55,398439.39,9.65
945430.3,22.91,9.57,398751.56,9.66
945470.53,22.92,9.57,398920.38,9.67
945755.89,22.92,9.58,398877.33,9.67
946041.25,22.93,9.59,398987.74,9.67
946081.49,22.94,9.6,398906.18,9.67
946456.63,22.95,9.61,399428.31,9.69
946308.16,22.95,9.61,399545.67,9.69
946348.4,22.96,9.61,399445.85,9.69
946526.79,22.97,9.62,399762.98,9.7
946498.62,22.97,9.63,399755.73,9.7
946350.15,22.97,9.63,399709.04,9.7
946201.67,22.97,9.63,399821.55,9.71
946053.2,22.98,9.63,399719.69,9.71
945756.26,22.98,9.64,399874.37,9.72
945607.79,22.98,9.64,399750.48,9.72
945648.02,22.99,9.64,399937.8,9.72
945499.55,22.99,9.65,399895.14,9.72
945499.55,22.99,9.65,399811.42,9.72
945351.08,22.99,9.65,399898.76,9.73
945203.19,22.99,9.65,399750.86,9.72
945054.71,22.99,9.65,399728.01,9.73
944804.52,22.99,9.65,399395.35,9.72
944656.05,22.99,9.65,399466.95,9.72
944507.58,23.0,9.65,399383.51,9.72
944792.94,23.01,9.66,399607.98,9.73
944199.06,23.01,9.67,399463.29,9.74
944239.29,23.02,9.68,399064.38,9.73
944090.82,23.02,9.68,398951.27,9.73
943942.35,23.02,9.68,398878.81,9.73
944317.5,23.03,9.69,398975.78,9.73
944169.03,23.04,9.69,398997.82,9.74
944462.57,23.05,9.7,398631.65,9.73
944462.57,23.05,9.7,398682.47,9.73
944623.1,23.05,9.71,398720.29,9.73
944663.33,23.06,9.72,398683.21,9.73
944514.86,23.06,9.72,398815.56,9.74
944514.86,23.06,9.72,398488.51,9.73
944555.09,23.07,9.72,398568.62,9.73
944595.32,23.07,9.73,398515.16,9.73
944446.85,23.08,9.73,398463.57,9.74
944298.38,23.08,9.73,398399.3,9.74
944298.38,23.08,9.73,398325.86,9.73
944149.91,23.08,9.74,398184.03,9.73
943082.43,23.1,9.76,397976.3,9.75
942933.96,23.1,9.76,398164.16,9.75
942801.55,23.1,9.76,397990.82,9.75
943217.18,23.11,9.77,398120.13,9.75
943068.71,23.11,9.77,398219.35,9.76
942920.24,23.11,9.77,398425.71,9.77
942960.47,23.12,9.78,398343.53,9.77
943245.83,23.13,9.79,398220.34,9.76
943097.36,23.13,9.79,398175.44,9.77
942948.89,23.13,9.79,398719.16,9.78
942800.41,23.13,9.79,398616.92,9.78
942651.94,23.14,9.79,398534.34,9.78
941584.47,23.16,9.81,398316.56,9.8
941436.0,23.16,9.81,398499.35,9.8
941436.0,23.16,9.81,398483.01,9.8
941287.53,23.16,9.82,398468.25,9.8
943494.53,23.22,9.88,399963.47,9.84
943826.35,23.23,9.89,399749.32,9.84
943866.58,23.24,9.9,399829.44,9.84
943718.11,23.24,9.9,399719.49,9.84
943718.11,23.24,9.9,400061.19,9.85
943569.64,23.24,9.9,400016.28,9.85
943609.87,23.25,9.91,399990.62,9.86
943461.4,23.25,9.91,399894.64,9.86
943312.93,23.25,9.91,399800.27,9.86
943353.16,23.26,9.92,399839.32,9.86
943638.52,23.27,9.93,401479.19,9.9
943490.05,23.27,9.93,401072.95,9.89
943341.58,23.27,9.93,401262.02,9.9
943193.11,23.28,9.93,401198.06,9.9
943044.64,23.28,9.93,401314.13,9.91
943044.64,23.28,9.93,401255.27,9.9
942896.17,23.28,9.94,401146.26,9.9
942747.7,23.28,9.94,401095.66,9.91
942684.9,23.29,9.94,400902.53,9.9
943040.41,23.3,9.95,401056.5,9.91
942891.94,23.3,9.96,401041.46,9.91
942743.47,23.3,9.96,400979.32,9.91
942595.0,23.3,9.96,400864.57,9.91
943047.15,23.32,9.97,400949.06,9.91
942826.38,23.32,9.97,401104.46,9.92
942677.91,23.32,9.97,401266.78,9.93
942529.44,23.32,9.98,401146.56,9.92
942943.28,23.33,9.99,401141.22,9.93
942794.81,23.33,9.99,401040.05,9.93
942835.04,23.34,10.0,401009.24,9.93
943287.19,23.35,10.01,401538.03,9.94
943138.72,23.35,10.01,401864.13,9.95
943424.08,23.36,10.02,401814.76,9.95
943464.31,23.37,10.03,401876.5,9.95
943733.55,23.38,10.04,401770.16,9.95
943585.07,23.38,10.04,401725.25,9.95
943585.07,23.38,10.04,402207.93,9.97
943634.03,23.39,10.04,401772.26,9.96
943634.03,23.39,10.04,401750.46,9.96
943485.55,23.39,10.05,401640.35,9.96
943860.7,23.4,10.06,401575.64,9.96
943799.22,23.4,10.06,401427.24,9.95
943425.39,23.4,10.05,401124.12,9.95
943276.91,23.4,10.06,401237.83,9.95
943128.44,23.4,10.06,400958.23,9.95
943128.44,23.4,10.06,400904.85,9.95
942979.97,23.4,10.06,400847.7,9.95
942831.5,23.41,10.06,400746.09,9.95
942457.67,23.4,10.06,400873.35,9.95
942497.9,23.41,10.06,400993.97,9.96
942349.43,23.41,10.06,400863.22,9.96
942724.58,23.42,10.08,401041.34,9.96
942764.81,23.42,10.08,401229.23,9.97
942616.34,23.43,10.08,401141.55,9.97
942467.87,23.43,10.09,401059.03,9.97
942467.87,23.43,10.09,401018.37,9.97
942319.4,23.43,10.09,400946.53,9.97
942094.13,23.43,10.08,400771.96,9.97
941945.66,23.43,10.09,400721.33,9.97
941797.19,23.43,10.09,400520.02,9.96
941648.72,23.43,10.09,400384.06,9.96
941620.54,23.44,10.1,400396.3,9.97
941660.78,23.44,10.1,400566.76,9.97
941512.3,23.45,10.1,400419.3,9.97
941632.6,23.45,10.11,400457.63,9.97
941484.13,23.45,10.11,400375.11,9.97
941110.3,23.45,10.1,399977.06,9.96
941395.66,23.46,10.11,400296.68,9.97
941247.18,23.46,10.11,400224.23,9.97
941532.54,23.47,10.12,400313.61,9.98
941384.07,23.47,10.13,400188.85,9.98
941235.6,23.47,10.13,400022.11,9.98
941641.26,23.48,10.14,400045.45,9.98
942016.4,23.5,10.15,400309.39,9.98
941701.35,23.49,10.15,399938.59,9.98
942145.8,23.5,10.16,400121.68,9.98
942186.03,23.51,10.17,400029.84,9.98
942492.62,23.52,10.18,401310.67,10.01
942344.15,23.52,10.18,401215.64,10.01
942195.68,23.52,10.18,401363.32,10.02
942235.91,23.53,10.19,401556.17,10.03
942087.44,23.53,10.19,401442.07,10.03
942127.68,23.54,10.19,401388.55,10.03
941979.2,23.54,10.2,401255.13,10.03
941830.73,23.54,10.2,401480.8,10.04
942124.28,23.55,10.21,401505.33,10.04
942409.64,23.56,10.22,401244.2,10.03
942784.79,23.57,10.23,401230.62,10.03
942825.02,23.58,10.24,401162.21,10.03
942825.02,23.58,10.24,401091.76,10.03
942825.02,23.58,10.24,401069.97,10.03
942865.25,23.58,10.24,401001.35,10.03
942716.78,23.59,10.24,400888.24,10.03
942568.31,23.59,10.25,402551.75,10.07
942625.93,23.59,10.25,402491.27,10.07
942804.33,23.6,10.26,402530.21,10.08
942655.86,23.6,10.26,402388.39,10.07
942507.39,23.6,10.26,402247.23,10.07
942358.91,23.61,10.26,402148.66,10.07
942358.91,23.61,10.26,402181.29,10.07
942358.91,23.61,10.26,402123.7,10.07
942358.91,23.61,10.26,402238.11,10.08
942210.44,23.61,10.26,402170.86,10.08
942061.97,23.61,10.27,402112.22,10.08
942102.2,23.62,10.27,401877.34,10.07
941953.73,23.62,10.27,401859.4,10.08
942328.88,23.63,10.29,401942.64,10.08
942180.41,23.63,10.29,401932.66,10.08
942031.94,23.63,10.29,401921.52,10.08
941883.47,23.64,10.29,401857.56,10.08
941735.0,23.64,10.29,401817.87,10.09
941775.23,23.64,10.3,401897.98,10.09
942219.68,23.66,10.31,401871.9,10.09
942071.21,23.66,10.31,401869.89,10.09
941922.74,23.66,10.32,402039.73,10.1
941962.97,23.67,10.32,401747.11,10.09
941814.5,23.67,10.32,401717.73,10.1
942099.86,23.68,10.33,402196.11,10.11
942140.09,23.68,10.34,402116.4,10.11
941072.62,23.71,10.36,401908.66,10.12
941517.07,23.72,10.37,401837.86,10.12
941368.6,23.72,10.38,401811.33,10.12
941782.25,23.73,10.39,401840.43,10.13
941754.07,23.74,10.39,401847.96,10.13
941605.6,23.74,10.4,401763.21,10.13
941890.96,23.75,10.41,401635.18,10.13
941890.96,23.75,10.41,401635.18,10.13
941867.9,23.75,10.41,401555.18,10.13
942243.05,23.76,10.42,401886.45,10.14
942687.5,23.77,10.43,401755.52,10.13
942539.03,23.78,10.43,401959.9,10.14
942539.03,23.78,10.43,401863.62,10.14
942824.39,23.79,10.44,401789.0,10.14
942824.39,23.79,10.44,401813.17,10.14
942636.71,23.79,10.44,401408.67,10.13
942488.24,23.79,10.44,401282.4,10.13
942379.27,23.81,10.47,402376.29,10.17
942539.8,23.82,10.47,402414.11,10.17
942391.33,23.82,10.48,402331.59,10.17
942843.48,23.83,10.49,402434.57,10.17
943021.88,23.84,10.5,402348.82,10.17
942873.41,23.84,10.5,402073.43,10.17
942913.64,23.85,10.51,401971.93,10.17
943005.0,23.85,10.51,403241.39,10.2
942907.02,23.85,10.51,403143.56,10.2
942947.26,23.86,10.52,403067.5,10.2
943232.62,23.87,10.53,403485.78,10.21
943007.35,23.87,10.52,403303.67,10.21
943292.71,23.88,10.53,403461.6,10.21
943332.94,23.88,10.54,403609.91,10.22
943041.18,23.88,10.53,403237.64,10.21
943485.63,23.89,10.55,403415.99,10.22
943525.87,23.9,10.55,403534.44,10.22
943811.23,23.91,10.56,403535.08,10.22
943662.75,23.91,10.57,403441.58,10.22
943514.28,23.91,10.57,403249.26,10.22
943554.52,23.92,10.57,403168.67,10.22
943406.04,23.92,10.58,403060.47,10.22
943446.28,23.93,10.58,403314.51,10.23
943446.28,23.93,10.58,403314.51,10.23
943486.51,23.93,10.59,403484.62,10.23
943338.04,23.93,10.59,403521.4,10.24
943189.57,23.94,10.59,403476.7,10.24
943545.08,23.95,10.6,403827.01,10.25
942932.5,23.94,10.59,403101.43,10.23
942932.5,23.94,10.59,403297.61,10.24
942972.73,23.94,10.6,403226.03,10.24
943258.09,23.95,10.61,403131.08,10.24
943673.71,23.96,10.62,403885.15,10.26
943525.24,23.97,10.62,403808.11,10.26
943376.77,23.97,10.63,403765.45,10.26
945403.06,24.03,10.68,407040.15,10.34
945254.59,24.03,10.69,406955.9,10.35
945254.59,24.03,10.69,406911.01,10.34
945106.12,24.03,10.69,406994.99,10.35
945000.2,24.03,10.69,406683.83,10.34
945452.35,24.04,10.7,406841.35,10.35
945492.58,24.05,10.71,407055.06,10.35
945344.11,24.05,10.71,407152.64,10.36
945195.64,24.05,10.71,407083.05,10.36
945047.17,24.06,10.71,406966.98,10.36
945047.17,24.06,10.71,406966.98,10.36
944898.7,24.06,10.72,406832.51,10.36
944750.23,24.06,10.72,406762.29,10.36
944601.76,24.06,10.72,406709.23,10.36
944453.29,24.07,10.72,406596.82,10.36
944304.81,24.07,10.72,406527.23,10.36
944379.11,24.07,10.73,407390.84,10.38
944379.11,24.07,10.73,407390.84,10.38
944230.64,24.07,10.73,407232.59,10.38
944230.64,24.07,10.73,407365.12,10.39
944682.79,24.09,10.74,407569.66,10.39
944968.15,24.1,10.75,407578.67,10.39
944819.68,24.1,10.75,407496.52,10.39
944671.21,24.1,10.76,407639.56,10.4
944522.74,24.1,10.76,407574.42,10.4
944562.97,24.11,10.76,407676.79,10.41
944414.5,24.11,10.77,407533.94,10.4
944266.03,24.11,10.77,407478.24,10.41
944559.58,24.12,10.78,407991.55,10.42
944853.12,24.13,10.79,408042.35,10.42
944704.65,24.14,10.79,408071.55,10.43
945082.42,24.15,10.81,407479.27,10.41
944933.95,24.15,10.81,407347.08,10.41
944785.48,24.16,10.81,407448.89,10.42
944825.71,24.16,10.82,407369.63,10.42
944865.94,24.17,10.82,407425.79,10.42
944717.47,24.17,10.83,407518.01,10.43
944749.31,24.17,10.83,409138.89,10.47
944600.84,24.17,10.83,409038.45,10.47
944886.2,24.18,10.84,409323.47,10.48
945179.75,24.19,10.85,409709.06,10.49
945465.11,24.2,10.86,410283.49,10.5
945465.11,24.2,10.86,410282.44,10.5
945505.34,24.21,10.87,410199.73,10.5
945356.87,24.21,10.87,410341.8,10.51
945295.38,24.22,10.87,410197.84,10.51
945580.74,24.23,10.88,410032.57,10.51
945432.27,24.23,10.89,410373.32,10.52
945283.8,24.23,10.89,410271.71,10.52
945324.03,24.24,10.89,410975.74,10.54
944984.43,24.23,10.89,410149.61,10.52
945269.79,24.24,10.9,410268.11,10.52
945644.93,24.26,10.91,410363.89,10.53
945685.17,24.26,10.92,410469.0,10.53
945970.53,24.27,10.93,410566.99,10.53
945822.06,24.27,10.93,410647.3,10.54
946107.42,24.28,10.94,410982.01,10.55
946107.42,24.28,10.94,411082.07,10.55
945958.94,24.29,10.94,411527.41,10.57
945585.11,24.28,10.94,411224.3,10.56
945436.64,24.28,10.94,411209.95,10.56
945722.0,24.29,10.95,411483.75,10.57
945573.53,24.29,10.95,411437.24,10.57
945858.89,24.31,10.96,411385.15,10.57
945710.42,24.31,10.96,411302.63,10.57
945561.95,24.31,10.97,411226.78,10.57
945413.48,24.31,10.97,411211.74,10.57
945413.48,24.31,10.97,411176.0,10.57
945797.41,24.32,10.98,411172.5,10.57
946172.56,24.34,10.99,412077.14,10.6
947144.21,24.37,11.02,411484.87,10.59
947429.57,24.38,11.03,412552.89,10.61
947836.45,24.39,11.04,413632.72,10.64
947687.97,24.39,11.04,413611.11,10.64
947539.5,24.39,11.05,413717.13,10.65
947391.03,24.39,11.05,413703.2,10.65
947676.39,24.4,11.06,413828.24,10.66
947538.54,24.41,11.06,414217.89,10.67
947823.9,24.42,11.07,414127.44,10.67
947675.42,24.42,11.08,414060.73,10.67
947526.95,24.42,11.08,413924.09,10.67
947378.48,24.42,11.08,414479.08,10.69
947418.71,24.43,11.09,414559.2,10.69
947418.71,24.43,11.09,414612.94,10.69
947270.24,24.43,11.09,415033.03,10.7
947590.69,24.45,11.1,415427.01,10.72
947474.06,24.45,11.11,415512.43,10.72
947514.29,24.46,11.11,415476.13,10.72
947100.14,24.45,11.11,415342.08,10.72
947071.96,24.46,11.11,415326.18,10.72
946923.49,24.46,11.11,415285.89,10.73
946963.73,24.46,11.12,415428.8,10.73
946963.73,24.46,11.12,415365.61,10.73
946815.26,24.47,11.12,415519.04,10.74
946666.78,24.47,11.13,415479.1,10.74
947041.93,24.48,11.14,416273.97,10.76
947041.93,24.48,11.14,416273.97,10.76
947082.16,24.49,11.14,416217.25,10.76
947082.16,24.49,11.14,416133.52,10.76
947122.4,24.49,11.15,416302.33,10.77
947497.54,24.5,11.16,416352.76,10.77
947349.07,24.51,11.16,416292.25,10.77
947527.47,24.52,11.17,416174.9,10.77
947379.0,24.52,11.17,416057.04,10.77
947664.36,24.53,11.19,415978.91,10.77
947664.36,24.53,11.19,416100.76,10.77
947515.89,24.53,11.19,416039.16,10.77
947899.82,24.54,11.2,416022.79,10.77
947751.35,24.54,11.2,415933.21,10.77
948036.71,24.56,11.21,416358.75,10.78
948076.94,24.56,11.22,416283.6,10.78
948076.94,24.56,11.22,416186.0,10.78
947928.47,24.56,11.22,416190.49,10.78
947780.0,24.57,11.22,416493.51,10.8
947631.53,24.57,11.23,416360.03,10.79
947033.86,24.56,11.22,415545.54,10.78
947074.09,24.57,11.22,415623.63,10.78
947367.63,24.58,11.23,415739.93,10.79
947219.16,24.58,11.24,415743.6,10.79
946757.04,24.57,11.23,415533.03,10.78
946757.04,24.57,11.23,415420.69,10.78
950533.01,24.67,11.33,422024.6,10.95
950908.16,24.68,11.34,422598.75,10.97
950759.68,24.68,11.34,422543.05,10.97
950611.21,24.69,11.34,422431.81,10.97
950483.97,24.69,11.35,424262.27,11.02
950483.97,24.69,11.35,424286.64,11.02
950335.5,24.69,11.35,424143.71,11.02
950187.03,24.7,11.35,424065.44,11.02
950038.56,24.7,11.35,424020.53,11.02
949890.09,24.7,11.36,423902.4,11.02
950183.63,24.71,11.37,423796.24,11.02
949621.59,24.72,11.38,424211.88,11.04
949906.95,24.73,11.39,424335.01,11.05
949758.48,24.74,11.39,424448.43,11.05
949610.01,24.74,11.39,424306.6,11.05
948542.53,24.76,11.42,424196.48,11.07
948394.06,24.76,11.42,424082.75,11.07
948394.06,24.76,11.42,424118.41,11.07
948245.59,24.77,11.42,423941.72,11.07
948097.12,24.77,11.43,423861.75,11.07
947948.65,24.77,11.43,423780.22,11.07
947800.18,24.77,11.43,423795.41,11.08
947651.71,24.78,11.43,423776.71,11.08
947937.07,24.79,11.44,423863.99,11.08
947788.59,24.79,11.45,423753.59,11.08
947828.83,24.8,11.45,424179.15,11.1
947680.36,24.8,11.46,424050.43,11.1
947531.89,24.8,11.46,424453.44,11.11
947383.41,24.8,11.46,424319.47,11.11
947477.48,24.81,11.47,425653.83,11.15
947329.0,24.81,11.47,425667.19,11.15
947191.15,24.82,11.47,425741.24,11.15
946612.67,24.81,11.47,425010.28,11.14
946898.03,24.82,11.48,424943.02,11.14
946869.15,24.82,11.48,424421.08,11.13
945801.67,24.85,11.5,424203.31,11.14
945653.2,24.85,11.51,424188.27,11.15
945831.6,24.86,11.52,424705.92,11.16
945831.6,24.86,11.52,424952.59,11.17
945871.83,24.87,11.52,425063.21,11.17
945723.36,24.87,11.53,424445.11,11.16
945351.35,24.86,11.52,424072.19,11.15
945351.35,24.86,11.52,424072.19,11.15
945202.87,24.86,11.52,424054.56,11.16
945243.11,24.87,11.53,423979.7,11.16
944946.17,24.88,11.53,424040.5,11.16
944986.4,24.88,11.54,423964.97,11.16
944837.93,24.89,11.54,423832.32,11.16
944324.87,24.88,11.53,423262.32,11.15
944365.1,24.88,11.54,423190.15,11.15
944065.9,24.88,11.54,423407.67,11.16
943917.43,24.88,11.54,423501.14,11.16
943768.96,24.88,11.54,423513.05,11.17
943768.96,24.88,11.54,423322.68,11.16
943768.96,24.88,11.54,425762.36,11.23
943809.19,24.89,11.55,425683.58,11.23
943660.72,24.89,11.55,425598.33,11.23
943660.72,24.89,11.55,425427.0,11.22
943946.08,24.9,11.56,425308.34,11.22
943797.61,24.91,11.56,425235.57,11.22
943797.61,24.91,11.56,425145.71,11.22
944172.76,24.92,11.57,425038.23,11.22
944024.29,24.92,11.58,424995.57,11.22
944309.65,24.93,11.59,425137.12,11.22
944309.65,24.93,11.59,425119.07,11.22
944161.18,24.93,11.59,425114.45,11.23
944012.7,24.94,11.59,425048.54,11.23
943864.23,24.94,11.6,425482.89,11.24
943351.18,24.93,11.59,424924.76,11.23
943202.7,24.93,11.59,425281.66,11.24
943434.81,24.94,11.6,425125.31,11.24
943475.04,24.95,11.61,424936.65,11.24
943326.57,24.95,11.61,424842.98,11.24
943366.8,24.96,11.62,424665.51,11.24
943652.16,24.97,11.63,424616.15,11.24
943652.16,24.97,11.63,424601.8,11.24
943503.69,24.97,11.63,424677.63,11.24
943355.22,24.98,11.63,424684.64,11.24
943206.75,24.98,11.63,424611.57,11.24
943058.28,24.98,11.64,424525.82,11.25
943098.51,24.99,11.64,424435.71,11.25
942950.04,24.99,11.65,424287.85,11.24
942990.27,25.0,11.65,424215.67,11.24
943275.63,25.01,11.66,424477.17,11.25
943101.39,25.01,11.66,424216.11,11.25
943073.21,25.01,11.67,424199.12,11.25
943073.21,25.01,11.67,424143.7,11.25
943113.45,25.02,11.67,424836.52,11.27
943398.81,25.03,11.69,424931.54,11.27
943250.34,25.03,11.69,425255.69,11.29
942953.39,25.04,11.69,425586.02,11.3
942993.63,25.04,11.7,425436.18,11.3
943368.77,25.06,11.71,425295.56,11.3
943220.3,25.06,11.71,425343.64,11.3
943071.83,25.06,11.72,425506.89,11.31
942923.36,25.06,11.72,425835.8,11.32
942515.69,25.06,11.71,425211.3,11.3
942367.22,25.06,11.72,425106.09,11.3
942367.22,25.06,11.72,425057.54,11.3
942218.74,25.06,11.72,426313.9,11.34
943039.95,25.09,11.75,427158.68,11.37
942789.76,25.09,11.75,426822.01,11.36
942789.76,25.09,11.75,426822.01,11.36
942968.16,25.1,11.76,426739.32,11.36
943261.7,25.11,11.77,426612.35,11.36
943301.93,25.12,11.77,426633.05,11.36
943273.76,25.12,11.78,426640.58,11.36
943273.76,25.12,11.78,426567.07,11.36
943313.99,25.13,11.79,427047.41,11.38
943546.09,25.14,11.8,427529.77,11.39
943595.04,25.15,11.8,427094.1,11.38
943880.4,25.16,11.81,427343.22,11.39
