ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1211,6210,4213280,6212,4237280
1211,6210,4214090,6212,4238090
1211,6210,4215090,6212,4239090
1211,6210,4215550,6212,4239550
1211,6210,4216360,6212,4240360
1211,6210,4217360,6212,4241360
1211,6210,4218360,6212,4242360
1211,6210,4219170,6212,4243170
1211,6210,4220170,6212,4244170
1211,6210,4220490,6212,4244490
1211,6210,4221490,6212,4245490
1211,6210,4222490,6212,4246490
1211,6210,4223140,6212,4247140
1211,6210,4224140,6212,4248140
1211,6210,4225140,6212,4249140
1211,6210,4226140,6212,4250140
1211,6210,4226460,6212,4250460
1211,6210,4226930,6212,4250930
1211,6210,4227740,6212,4251740
1211,6210,4228550,6212,4252550
1211,6210,4229360,6212,4253360
1211,6210,4230170,6212,4254170
1211,6210,4230170,6212,4254170
1211,6210,4230400,6212,4254400
1211,6210,4231400,6212,4255400
1211,6210,4231870,6212,4255870
1211,6210,4231870,6212,4255870
1211,6210,4232870,6212,4256870
1211,6210,4233870,6212,4257870
1211,6210,4234520,6212,4258520
1211,6210,4234840,6212,4258840
1211,6210,4235650,6212,4259650
1211,6210,4236650,6212,4260650
1211,6210,4236650,6212,4260650
1211,6210,4237650,6212,4261650
1211,6210,4238460,6212,4262460
1211,6210,4239460,6212,4263460
1211,6210,4240460,6212,4264460
1211,6210,4240460,6212,4264460
1211,6210,4241460,6212,4265460
1211,6210,4242460,6212,4266460
1211,6210,4243460,6212,4267460
1211,6210,4244460,6212,4268460
1211,6210,4244780,6212,4268780
1211,6210,4245590,6212,4269590
1211,6210,4245910,6212,4269910
1211,6210,4246910,6212,4270910
1211,6210,4247910,6212,4271910
1211,6210,4248720,6212,4272720
1211,6210,4249190,6212,4273190
1211,6210,4250190,6212,4274190
1211,6210,4251190,6212,4275190
1211,6210,4251510,6212,4275510
1211,6210,4252510,6212,4276510
1211,6210,4252980,6212,4276980
1211,6210,4253980,6212,4277980
1211,6210,4254980,6212,4278980
1211,6210,4255980,6212,4279980
1211,6210,4255980,6212,4279980
1211,6210,4256980,6212,4280980
1211,6210,4257980,6212,4281980
1211,6210,4258450,6212,4282450
1211,6210,4259450,6212,4283450
1211,6210,4260100,6212,4284100
1211,6210,4260910,6212,4284910
1211,6210,4261910,6212,4285910
1211,6210,4261910,6212,4285910
1211,6210,4261910,6212,4285910
1211,6210,4262910,6212,4286910
1211,6210,4263720,6212,4287720
1211,6210,4264530,6212,4288530
1211,6210,4264850,6212,4288850
1211,6210,4265850,6212,4289850
1211,6210,4265850,6212,4289850
1211,6210,4266310,6212,4290310
1211,6210,4266310,6212,4290310
1211,6210,4267310,6212,4291310
1211,6210,4267780,6212,4291780
1211,6210,4268590,6212,4292590
1211,6210,4269590,6212,4293590
1211,6210,4270400,6212,4294400
1211,6210,4271400,6212,4295400
1211,6210,4272400,6212,4296400
1211,6210,4272400,6212,4296400
1211,6210,4273400,6212,4297400
1211,6210,4274400,6212,4298400
1211,6210,4274400,6212,4298400
1211,6210,4275400,6212,4299400
1211,6210,4276400,6212,4300400
1211,6210,4277400,6212,4301400
1211,6210,4277400,6212,4301400
1211,6210,4277400,6212,4301400
1211,6210,4278400,6212,4302400
1211,6210,4279400,6212,4303400
1211,6210,4279400,6212,4303400
1211,6210,4280400,6212,4304400
1211,6210,4281050,6212,4305050
1211,6210,4282050,6212,4306050
1211,6210,4283050,6212,4307050
1211,6210,4284050,6212,4308050
1211,6210,4285050,6212,4309050
1211,6210,4285050,6212,4309050
1212,6211,4286050,6212,4310050
1212,6211,4287050,6212,4311050
1212,6211,4288050,6212,4312050
1212,6211,4288860,6212,4312860
1212,6211,4288860,6212,4312860
1212,6211,4289860,6212,4313860
1212,6211,4290670,6212,4314670
1212,6211,4291670,6212,4315670
1212,6211,4292670,6212,4316670
1212,6211,4293670,6212,4317670
1212,6211,4294670,6212,4318670
1212,6211,4294990,6212,4318990
1212,6211,4295990,6212,4319990
1212,6211,4296800,6212,4320800
1212,6211,4297800,6212,4321800
1212,6211,4298800,6212,4322800
1212,6211,4299800,6212,4323800
1212,6211,4300800,6212,4324800
1212,6211,4301800,6212,4325800
1212,6211,4302800,6212,4326800
1212,6211,4303120,6212,4327120
1212,6211,4303120,6212,4335120
1212,6211,4303590,6212,4335590
1212,6211,4303810,6212,4335810
1212,6211,4304810,6212,4336810
1212,6211,4304810,6212,4344810
1212,6211,4305810,6212,4345810
1212,6211,4305810,6212,4353810
1212,6211,4306810,6212,4354810
1212,6211,4307810,6212,4355810
1212,6211,4308130,6212,4356130
1212,6211,4309130,6212,4357130
1212,6211,4309130,6212,4357130
1212,6211,4310130,6212,4358130
1212,6211,4310600,6212,4358600
1212,6211,4311070,6212,4359070
1212,6211,4311540,6212,4359540
1212,6211,4312350,6212,4360350
1212,6211,4313350,6212,4361350
1212,6211,4314350,6212,4362350
1212,6211,4314830,6212,4362830
1212,6211,4315640,6212,4363640
1212,6211,4316640,6212,4364640
1212,6211,4317640,6212,4365640
1212,6211,4318640,6212,4366640
1212,6211,4319450,6212,4367450
1212,6211,4320450,6212,4368450
1212,6211,4321100,6212,4369100
1212,6211,4321750,6212,4369750
1212,6211,4322750,6212,4370750
1212,6211,4323750,6212,4371750
1212,6211,4324750,6212,4372750
1212,6211,4325750,6212,4373750
1212,6211,4326220,6212,4374220
1212,6211,4327220,6212,4375220
1212,6211,4328220,6212,4376220
1212,6211,4329030,6212,4377030
1212,6211,4329030,6212,4377030
1212,6211,4329350,6212,4377350
1212,6211,4329670,6212,4377670
1212,6211,4330260,6212,4378260
1212,6211,4330480,6212,4378480
1212,6211,4331480,6212,4379480
1212,6211,4331710,6212,4379710
1212,6211,4332710,6212,4380710
1212,6211,4333710,6212,4381710
1212,6211,4333710,6212,4381710
1212,6211,4334710,6212,4382710
1212,6211,4335710,6212,4383710
1212,6211,4336710,6212,4384710
1212,6211,4337710,6212,4385710
1212,6211,4338520,6212,4386520
1212,6211,4339520,6212,4387520
1212,6211,4340520,6212,4388520
1212,6211,4340850,6212,4388850
1212,6211,4341660,6212,4389660
1212,6211,4342470,6212,4390470
1212,6211,4343470,6212,4391470
1212,6211,4343470,6212,4391470
1212,6211,4344470,6212,4392470
1212,6211,4344940,6212,4392940
1212,6211,4345750,6212,4393750
1212,6211,4346220,6212,4394220
1212,6211,4347220,6212,4395220
1212,6211,4347540,6212,4395540
1212,6211,4348350,6212,4396350
1212,6211,4349160,6212,4397160
1212,6211,4349320,6212,4397320
1212,6211,4350320,6212,4398320
1212,6211,4350970,6212,4398970
1212,6211,4351200,6212,4399200
1212,6211,4351520,6212,4399520
1212,6211,4352520,6212,4400520
1212,6211,4352750,6212,4400750
1212,6211,4353560,6212,4401560
1212,6211,4354560,6212,4402560
1212,6211,4355560,6212,4403560
1212,6211,4356030,6212,4404030
1212,6211,4357030,6212,4405030
1212,6211,4357500,6212,4405500
1212,6211,4358500,6212,4406500
1212,6211,4358500,6212,4406500
1212,6211,4359500,6212,4407500
1212,6211,4359500,6212,4415500
1212,6211,4360500,6212,4416500
1212,6211,4360500,6212,4416500
1212,6211,4360960,6212,4416960
1212,6211,4361430,6212,4417430
1212,6211,4362430,6212,4418430
1212,6211,4362650,6212,4418650
1212,6211,4363650,6212,4419650
1212,6211,4363650,6212,4419650
1212,6211,4364460,6212,4420460
1212,6211,4364460,6212,4420460
1212,6211,4365460,6212,4421460
1212,6211,4366270,6212,4422270
1212,6211,4367270,6212,4423270
1212,6211,4368270,6212,4424270
1212,6211,4369270,6212,4425270
1212,6211,4369270,6212,4425270
1212,6211,4370270,6212,4426270
1212,6211,4370590,6212,4426590
1212,6211,4371060,6212,4427060
1212,6211,4372060,6212,4428060
1212,6211,4373060,6212,4429060
1212,6211,4374060,6212,4430060
1212,6211,4375060,6212,4431060
1212,6211,4375380,6212,4431380
1212,6211,4376190,6212,4432190
1212,6211,4377190,6212,4433190
1212,6211,4377660,6212,4433660
1212,6211,4378660,6212,4434660
1212,6211,4379470,6212,4435470
1212,6211,4380280,6212,4436280
1212,6211,4380280,6212,4436280
1212,6211,4381280,6212,4437280
1212,6211,4381280,6212,4437280
1212,6211,4382280,6212,4438280
1212,6211,4383280,6212,4439280
1212,6211,4384090,6212,4440090
1212,6211,4385090,6212,4441090
1212,6211,4385090,6212,4441090
1212,6211,4385310,6212,4441310
1212,6211,4386310,6212,4442310
1212,6211,4386630,6212,4442630
1212,6211,4387630,6212,4443630
1212,6211,4388630,6212,4444630
1212,6211,4389630,6212,4445630
1212,6211,4389950,6212,4445950
1212,6211,4390950,6212,4446950
1212,6211,4391950,6212,4447950
1212,6211,4392950,6212,4448950
1212,6211,4393320,6212,4449320
1212,6211,4393910,6212,4449910
1212,6211,4394910,6212,4450910
1212,6211,4395370,6212,4451370
1212,6211,4395370,6212,4451370
1212,6211,4396370,6212,4452370
1212,6211,4397180,6212,4453180
1212,6211,4398180,6212,4454180
1212,6211,4399180,6212,4455180
1212,6211,4399500,6212,4455500
1212,6211,4399500,6212,4455500
1212,6211,4400500,6212,4456500
1212,6211,4401310,6212,4457310
1212,6211,4401770,6212,4457770
1212,6211,4402230,6212,4458230
1212,6211,4402880,6212,4458880
1212,6211,4403880,6212,4459880
1212,6211,4404350,6212,4460350
1212,6211,4405350,6212,4461350
1212,6211,4405350,6212,4461350
1212,6211,4405350,6212,4461350
1212,6211,4406350,6212,4462350
1212,6211,4406350,6212,4462350
1212,6211,4407350,6212,4463350
1212,6211,4408350,6212,4464350
1212,6211,4408350,6212,4464350
1212,6211,4408350,6212,4464350
1212,6211,4409350,6212,4465350
1212,6211,4410350,6212,4466350
1212,6211,4411160,6212,4467160
1212,6211,4412160,6212,4468160
1212,6211,4413160,6212,4469160
1212,6211,4413630,6212,4469630
1212,6211,4414440,6212,4470440
1212,6211,4415440,6212,4471440
1212,6211,4416440,6212,4472440
1212,6211,4417440,6212,4473440
1212,6211,4417600,6212,4473600
1212,6211,4418600,6212,4474600
1212,6211,4419600,6212,4475600
1212,6211,4420600,6212,4476600
1212,6211,4420600,6212,4476600
1212,6211,4421600,6212,4477600
1212,6211,4421820,6212,4477820
1212,6211,4422140,6212,4478140
1212,6211,4422950,6212,4478950
1212,6211,4423950,6212,4479950
1212,6211,4424760,6212,4480760
1212,6211,4425760,6212,4481760
1212,6211,4425760,6212,4481760
1212,6211,4426230,6212,4482230
1212,6211,4426230,6212,4482230
1212,6211,4427040,6212,4483040
1212,6211,4427040,6212,4483040
1212,6211,4428040,6212,4484040
1212,6211,4428040,6212,4484040
1212,6211,4428850,6212,4484850
1212,6211,4429850,6212,4485850
1212,6211,4430850,6212,4486850
1212,6211,4431320,6212,4487320
1212,6211,4432320,6212,4488320
1212,6211,4433320,6212,4489320
1212,6211,4433320,6212,4489320
1212,6211,4434320,6212,4490320
1212,6211,4434320,6212,4490320
1212,6211,4435320,6212,4491320
1212,6211,4436320,6212,4492320
1212,6211,4437320,6212,4493320
1212,6211,4437970,6212,4493970
1212,6211,4438780,6212,4494780
1212,6211,4439780,6212,4495780
1212,6211,4439780,6212,4495780
1212,6211,4440250,6212,4496250
1212,6211,4441060,6212,4497060
1212,6211,4442060,6212,4498060
1212,6211,4442060,6212,4498060
1212,6211,4442060,6212,4498060
1212,6211,4443060,6212,4499060
1212,6211,4443870,6212,4499870
1212,6211,4444870,6212,4500870
1212,6211,4445870,6212,4501870
1212,6211,4446870,6212,4502870
1212,6211,4447870,6212,4503870
1212,6211,4448680,6212,4504680
1212,6211,4448680,6212,4512680
1212,6211,4449680,6212,4513680
1212,6211,4450680,6212,4514680
1212,6211,4451680,6212,4515680
1212,6211,4452490,6212,4516490
1212,6211,4453490,6212,4517490
1212,6211,4454490,6212,4518490
1212,6211,4455300,6212,4519300
1212,6211,4455300,6212,4519300
1212,6211,4455300,6212,4519300
1212,6211,4455850,6212,4519850
1212,6211,4455850,6212,4519850
1212,6211,4456850,6212,4520850
1212,6211,4456960,6212,4520960
1212,6211,4457960,6212,4521960
1212,6211,4458960,6212,4522960
1212,6211,4459960,6212,4523960
1212,6211,4459960,6212,4523960
1212,6211,4460770,6212,4524770
1212,6211,4461360,6212,4525360
1212,6211,4462360,6212,4526360
1212,6211,4463010,6212,4527010
1212,6211,4464010,6212,4528010
1212,6211,4465010,6212,4529010
1212,6211,4466010,6212,4530010
1212,6211,4467010,6212,4531010
1212,6211,4468010,6212,4532010
1212,6211,4469010,6212,4533010
1212,6211,4469820,6212,4533820
1212,6211,4470820,6212,4534820
1212,6211,4471820,6212,4535820
1212,6211,4472470,6212,4536470
1212,6211,4472470,6212,4536470
1212,6211,4473470,6212,4537470
1212,6211,4474020,6212,4538020
1212,6211,4475020,6212,4539020
1212,6211,4476020,6212,4540020
1212,6211,4476670,6212,4540670
1212,6211,4477480,6212,4541480
1212,6211,4478480,6212,4542480
1212,6211,4478480,6212,4542480
1212,6211,4479480,6212,4543480
1212,6211,4480480,6212,4544480
1212,6211,4480950,6212,4544950
1212,6211,4481600,6212,4545600
1212,6211,4482410,6212,4546410
1212,6211,4483410,6212,4547410
1212,6211,4483880,6212,4547880
1212,6211,4483880,6212,4547880
1212,6211,4484530,6212,4548530
1212,6211,4485530,6212,4549530
1212,6211,4485530,6212,4549530
1212,6211,4486530,6212,4550530
1212,6211,4487340,6212,4551340
1212,6211,4488150,6212,4552150
1212,6211,4488470,6212,4552470
1212,6211,4489470,6212,4553470
1212,6211,4490280,6212,4554280
1212,6211,4491280,6212,4555280
1212,6211,4491280,6212,4555280
1212,6211,4492280,6212,4556280
1212,6211,4493280,6212,4557280
1212,6211,4494280,6212,4558280
1212,6211,4494740,6212,4558740
1212,6211,4495740,6212,4559740
1212,6211,4496740,6212,4560740
1212,6211,4497290,6212,4561290
1212,6211,4497940,6212,4561940
1212,6211,4498260,6212,4562260
1212,6211,4499260,6212,4563260
1212,6211,4499260,6212,4563260
1212,6211,4499260,6212,4563260
1212,6211,4500260,6212,4564260
1212,6211,4501260,6212,4565260
1212,6211,4502260,6212,4566260
1212,6211,4503260,6212,4567260
1212,6211,4503260,6212,4567260
1212,6211,4503730,6212,4567730
1212,6211,4504050,6212,4568050
1212,6211,4504700,6212,4568700
1212,6211,4505700,6212,4569700
1212,6211,4506700,6212,4570700
1212,6211,4507170,6212,4571170
1212,6211,4507170,6212,4579170
1212,6211,4507170,6212,4579170
1212,6211,4508170,6212,4580170
1212,6211,4509170,6212,4581170
1212,6211,4509490,6212,4581490
1212,6211,4510490,6212,4582490
1212,6211,4511300,6212,4583300
1212,6211,4512300,6212,4584300
1212,6211,4512300,6212,4584300
1212,6211,4512300,6212,4584300
1212,6211,4512300,6212,4584300
1212,6211,4513300,6212,4585300
1212,6211,4513300,6212,4585300
1212,6211,4514300,6212,4586300
1212,6211,4515300,6212,4587300
1212,6211,4515770,6212,4587770
1212,6211,4515770,6212,4587770
1212,6211,4515770,6212,4587770
1212,6211,4516580,6212,4588580
1212,6211,4516580,6212,4588580
1212,6211,4517580,6212,4589580
1212,6211,4518580,6212,4590580
1212,6211,4519050,6212,4591050
1212,6211,4520050,6212,4592050
1212,6211,4521050,6212,4593050
1212,6211,4522050,6212,4594050
1212,6211,4522320,6212,4594320
1212,6211,4523130,6212,4595130
1212,6211,4523130,6212,4595130
1212,6211,4524130,6212,4596130
1212,6211,4525130,6212,4597130
1212,6211,4526130,6212,4598130
1212,6211,4527130,6212,4599130
1212,6211,4528130,6212,4600130
1212,6211,4528600,6212,4600600
1212,6211,4529410,6212,4601410
1212,6211,4529410,6212,4601410
1212,6211,4530220,6212,4602220
1212,6211,4531220,6212,4603220
1212,6211,4531220,6212,4603220
1212,6211,4532220,6212,4604220
1212,6211,4533030,6212,4605030
1212,6211,4534030,6212,4606030
1212,6211,4535030,6212,4607030
1212,6211,4536030,6212,4608030
1212,6211,4537030,6212,4609030
1212,6211,4537840,6212,4609840
1212,6211,4538650,6212,4610650
1212,6211,4539460,6212,4611460
1212,6211,4540460,6212,4612460
1212,6211,4540460,6212,4612460
1212,6211,4540460,6212,4612460
1212,6211,4541460,6212,4613460
1212,6211,4541460,6212,4613460
1212,6211,4542460,6212,4614460
1212,6211,4542690,6212,4614690
1212,6211,4543690,6212,4615690
1212,6211,4544280,6212,4616280
1212,6211,4544930,6212,4616930
1212,6211,4545930,6212,4617930
1212,6211,4546390,6212,4618390
1212,6211,4547200,6212,4619200
1212,6211,4548200,6212,4620200
1212,6211,4549200,6212,4621200
1212,6211,4550200,6212,4622200
1212,6211,4551200,6212,4623200
1212,6211,4551430,6212,4623430
1212,6211,4552240,6212,4624240
1212,6211,4552470,6212,4624470
1212,6211,4553470,6212,4625470
1212,6211,4553470,6212,4625470
1212,6211,4553470,6212,4625470
1212,6211,4554470,6212,4626470
1212,6211,4554470,6212,4626470
1212,6211,4555280,6212,4627280
1212,6211,4556280,6212,4628280
1212,6211,4557280,6212,4629280
1212,6211,4557600,6212,4629600
1212,6211,4558600,6212,4630600
1212,6211,4559600,6212,4631600
1212,6211,4560600,6212,4632600
1212,6211,4561600,6212,4633600
1212,6211,4562600,6212,4634600
1212,6211,4563600,6212,4635600
1212,6211,4564410,6212,4636410
1212,6211,4565410,6212,4637410
1212,6211,4566220,6212,4638220
1212,6211,4566380,6212,4638380
1212,6211,4567380,6212,4639380
1212,6211,4567850,6212,4639850
1212,6211,4568850,6212,4640850
1212,6211,4569850,6212,4641850
1212,6211,4570850,6212,4642850
1212,6211,4571850,6212,4643850
1212,6211,4572320,6212,4644320
1212,6211,4572800,6212,4644800
1212,6211,4573800,6212,4645800
1212,6211,4574800,6212,4646800
1212,6211,4575800,6212,4647800
1212,6211,4576120,6212,4648120
1212,6211,4577120,6212,4649120
1212,6211,4577580,6212,4649580
1212,6211,4577580,6212,4649580
1212,6211,4577580,6212,4649580
1212,6211,4578580,6212,4650580
1212,6211,4579580,6212,4651580
1212,6211,4580050,6212,4652050
1212,6211,4581050,6212,4653050
1212,6211,4581860,6212,4653860
1212,6211,4581860,6212,4653860
1212,6211,4582860,6212,4654860
1212,6211,4583860,6212,4655860
1212,6211,4584860,6212,4656860
1212,6211,4585510,6212,4657510
1212,6211,4586510,6212,4658510
1212,6211,4586510,6212,4658510
1212,6211,4587510,6212,4659510
1212,6211,4588510,6212,4660510
1212,6211,4589510,6212,4661510
1212,6211,4590510,6212,4662510
1212,6211,4591510,6212,4663510
1212,6211,4591510,6212,4663510
1212,6211,4592510,6212,4664510
1212,6211,4593510,6212,4665510
1212,6211,4594160,6212,4666160
1212,6211,4594160,6212,4666160
1212,6211,4594810,6212,4666810
1212,6211,4595620,6212,4667620
1212,6211,4596430,6212,4668430
1212,6211,4597430,6212,4669430
1212,6211,4597430,6212,4669430
1212,6211,4597750,6212,4669750
1212,6211,4598750,6212,4670750
1212,6211,4599750,6212,4671750
1212,6211,4599750,6212,4671750
1212,6211,4600400,6212,4672400
1212,6211,4601400,6212,4673400
1212,6211,4601400,6212,4673400
1212,6211,4601400,6212,4673400
1212,6211,4602400,6212,4674400
1212,6211,4603050,6212,4675050
1212,6211,4604050,6212,4676050
1212,6211,4605050,6212,4677050
1212,6211,4606050,6212,4678050
1212,6211,4606520,6212,4678520
1212,6211,4606890,6212,4678890
1212,6211,4607890,6212,4679890
1212,6211,4608890,6212,4680890
1212,6211,4609360,6212,4681360
1212,6211,4609360,6212,4681360
1212,6211,4609830,6212,4681830
1212,6211,4610830,6212,4682830
1212,6211,4611830,6212,4683830
1212,6211,4612480,6212,4684480
1212,6211,4613290,6212,4685290
1212,6211,4613290,6212,4685290
1212,6211,4613290,6212,4685290
1212,6211,4614290,6212,4686290
1212,6211,4615290,6212,4687290
1212,6211,4616290,6212,4688290
1212,6211,4616290,6212,4688290
1212,6211,4616290,6212,4696290
1212,6211,4617290,6212,4697290
1212,6211,4618290,6212,4698290
1212,6211,4618290,6212,4698290
1212,6211,4618290,6212,4698290
1212,6211,4618290,6212,4698290
1212,6211,4619290,6212,4699290
1212,6211,4620290,6212,4700290
1212,6211,4620290,6212,4700290
1212,6211,4620760,6212,4700760
1212,6211,4621080,6212,4701080
1212,6211,4622080,6212,4702080
1212,6211,4623080,6212,4703080
1212,6211,4623890,6212,4703890
1212,6211,4624360,6212,4704360
1212,6211,4624360,6212,4712360
1212,6211,4625360,6212,4713360
1212,6211,4625360,6212,4713360
1212,6211,4626360,6212,4714360
1212,6211,4626830,6212,4714830
1212,6211,4627830,6212,4715830
1212,6211,4628640,6212,4716640
1212,6211,4629640,6212,4717640
1212,6211,4630640,6212,4718640
1212,6211,4631640,6212,4719640
1212,6211,4632640,6212,4720640
1212,6211,4632640,6212,4720640
1212,6211,4633640,6212,4721640
1212,6211,4634640,6212,4722640
1212,6211,4635640,6212,4723640
1212,6211,4636640,6212,4724640
1212,6211,4636640,6212,4724640
1212,6211,4637450,6212,4725450
1212,6211,4638260,6212,4726260
1212,6211,4639260,6212,4727260
1212,6211,4640260,6212,4728260
1212,6211,4640730,6212,4728730
1212,6211,4641730,6212,4729730
1212,6211,4642200,6212,4730200
1212,6211,4643200,6212,4731200
1212,6211,4643430,6212,4731430
1212,6211,4644430,6212,4732430
1212,6211,4645080,6212,4733080
1212,6211,4646080,6212,4734080
1212,6211,4646890,6212,4734890
1212,6211,4647890,6212,4735890
1212,6211,4648360,6212,4736360
1212,6211,4649360,6212,4737360
1212,6211,4650360,6212,4738360
1212,6211,4650680,6212,4738680
1212,6211,4651680,6212,4739680
1212,6211,4652150,6212,4740150
1212,6211,4652620,6212,4740620
1212,6211,4653620,6212,4741620
1212,6211,4654620,6212,4742620
1212,6211,4655620,6212,4743620
1212,6211,4656620,6212,4744620
1212,6211,4657620,6212,4745620
1212,6211,4657620,6212,4745620
1212,6211,4658620,6212,4746620
1212,6211,4659620,6212,4747620
1212,6211,4659620,6212,4747620
1212,6211,4660620,6212,4748620
1212,6211,4661090,6212,4749090
1212,6211,4662090,6212,4750090
1212,6211,4663090,6212,4751090
1212,6211,4663900,6212,4751900
1212,6211,4664370,6212,4752370
1212,6211,4665370,6212,4753370
1212,6211,4665370,6212,4753370
