ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cfe3-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1010156.01,56.23,42.63,831320.61,46.27
1010020.03,56.25,42.65,831320.61,46.3
1009884.06,56.27,42.68,831311.93,46.32
1010274.62,56.3,42.7,831569.99,46.34
1010180.79,56.33,42.73,832517.31,46.42
1010952.0,56.4,42.8,832949.46,46.47
1010837.66,56.43,42.83,832982.51,46.5
1010837.66,56.43,42.83,833066.88,46.5
1010701.68,56.45,42.85,833694.95,46.56
1010842.24,56.47,42.87,833869.38,46.58
1010602.08,56.46,42.86,833571.8,46.57
1010280.08,56.47,42.87,833059.96,46.56
1010144.11,56.49,42.9,832932.55,46.58
1010196.81,56.52,42.92,832932.55,46.6
1009560.63,56.52,42.92,831979.94,46.58
1009560.63,56.52,42.92,831979.94,46.58
1009856.65,56.55,42.95,832428.12,46.61
1009878.29,56.55,42.95,832381.33,46.61
1009952.62,56.58,42.98,831737.55,46.6
1009952.62,56.58,42.98,831697.12,46.59
1009816.64,56.61,43.01,831681.88,46.62
1009816.64,56.61,43.01,831704.48,46.62
1009869.34,56.63,43.04,831720.32,46.64
1009733.37,56.66,43.06,831720.32,46.67
1009597.39,56.68,43.08,832157.68,46.72
1009893.41,56.71,43.12,832576.05,46.76
1009757.43,56.74,43.14,832554.01,46.78
1009621.46,56.76,43.16,832543.53,46.81
1009621.46,56.76,43.16,832543.53,46.81
1009507.11,56.79,43.19,832445.36,46.83
1009507.11,56.79,43.19,832459.39,46.83
1009371.13,56.81,43.21,832416.06,46.85
1009947.19,56.88,43.28,832292.27,46.87
1009811.22,56.9,43.3,832291.86,46.9
1010924.09,56.98,43.39,834909.9,47.06
1010976.79,57.01,43.42,835052.58,47.09
1010840.81,57.04,43.44,835048.78,47.12
1010840.81,57.04,43.44,835048.78,47.12
1010468.81,57.03,43.43,835745.78,47.17
1010521.52,57.06,43.46,835743.46,47.19
1010385.54,57.09,43.49,835724.86,47.22
1010385.54,57.09,43.49,835711.25,47.22
1010385.54,57.09,43.49,835711.25,47.22
1010249.56,57.11,43.51,836024.99,47.26
1009742.16,57.11,43.51,835517.6,47.25
1009606.18,57.13,43.53,835474.97,47.28
1009470.21,57.16,43.56,835730.84,47.32
1009334.23,57.18,43.58,835839.08,47.35
1009198.25,57.21,43.61,835637.33,47.37
1009003.24,57.22,43.62,835002.75,47.35
1009003.24,57.22,43.62,835002.75,47.35
1008867.26,57.25,43.65,835013.54,47.38
1008731.29,57.27,43.67,834950.6,47.4
1008707.33,57.3,43.7,834795.6,47.42
1008760.03,57.33,43.73,835062.99,47.46
1008624.05,57.36,43.76,835748.34,47.53
1008488.07,57.38,43.78,836333.87,47.59
1008830.2,57.43,43.83,835827.93,47.58
1008830.2,57.43,43.83,835776.37,47.58
1008830.2,57.43,43.83,835795.65,47.58
1009111.31,57.46,43.86,836898.34,47.66
1009111.31,57.46,43.86,836767.17,47.65
1008975.33,57.49,43.89,837079.0,47.69
1008866.65,57.48,43.89,836983.19,47.69
1008730.67,57.51,43.91,837043.42,47.72
1009613.32,57.59,43.99,839238.39,47.87
1009477.34,57.62,44.02,838969.71,47.89
1009521.0,57.62,44.02,838697.73,47.87
1009573.7,57.65,44.05,838695.26,47.89
1009817.73,57.68,44.09,838825.65,47.92
1009681.76,57.71,44.11,839156.49,47.96
1009214.55,57.7,44.1,838863.06,47.96
1009078.57,57.73,44.13,839358.66,48.02
1008942.6,57.75,44.16,839895.78,48.08
1008806.62,57.78,44.18,839871.11,48.1
1008670.64,57.8,44.21,840142.57,48.15
1008436.06,57.82,44.23,839820.27,48.16
1008300.09,57.85,44.25,839781.31,48.18
1008352.79,57.88,44.28,839832.83,48.21
1008227.63,57.9,44.31,839873.59,48.24
1008091.65,57.93,44.33,839360.04,48.23
1008282.1,57.96,44.37,839597.42,48.27
1008282.1,57.96,44.37,839577.73,48.26
1008190.03,57.99,44.39,840313.97,48.33
1008471.14,58.03,44.43,840769.98,48.38
1008335.17,58.05,44.45,840769.98,48.4
1008199.19,58.08,44.48,840748.37,48.43
1008389.64,58.11,44.51,841430.66,48.49
1008442.34,58.14,44.54,841702.64,48.53
1008328.0,58.17,44.57,841717.42,48.56
1008684.42,58.19,44.59,845518.78,48.77
1008537.63,58.21,44.61,845295.81,48.79
1008401.65,58.24,44.64,845956.87,48.86
1008697.67,58.27,44.67,846742.99,48.91
1008888.13,58.3,44.71,846810.45,48.94
1008897.17,58.33,44.73,847108.06,48.98
1009327.91,58.39,44.79,847109.48,49.01
1009623.93,58.42,44.83,848124.92,49.08
1009623.93,58.42,44.83,848089.67,49.08
1010114.15,58.47,44.88,850420.41,49.23
1010196.43,58.51,44.91,849803.92,49.22
1010196.43,58.51,44.91,849441.35,49.2
1010253.8,58.55,44.95,850710.07,49.3
1009867.66,58.55,44.96,850211.7,49.3
1009920.37,58.59,44.99,850313.46,49.33
1009696.91,58.58,44.99,849471.88,49.29
1009560.93,58.61,45.01,849420.97,49.31
1009960.31,58.66,45.06,849017.7,49.31
1011064.78,58.76,45.16,851066.0,49.46
1011064.78,58.76,45.16,851091.03,49.46
1010997.43,58.79,45.19,852679.73,49.58
1010905.1,58.82,45.22,852573.63,49.61
1010779.94,58.84,45.25,852507.77,49.63
1010419.88,58.84,45.24,852213.81,49.63
1010299.57,58.87,45.27,852727.35,49.69
1009603.49,58.86,45.26,852087.44,49.68
1009397.29,58.87,45.27,851333.52,49.65
1010030.06,58.93,45.33,852280.68,49.72
1010407.98,58.96,45.36,852606.3,49.75
1010282.82,58.99,45.39,852495.6,49.77
1010282.82,58.99,45.39,852613.67,49.78
1010282.82,58.99,45.39,852613.67,49.78
1009842.04,59.0,45.4,851921.81,49.77
1010336.56,59.06,45.46,852389.49,49.83
1010200.58,59.09,45.49,852380.25,49.85
1010075.42,59.11,45.51,854125.34,49.99
1010075.42,59.11,45.51,854255.9,49.99
1010371.44,59.15,45.55,854638.22,50.03
1010756.11,59.18,45.58,854675.91,50.04
1010946.56,59.21,45.62,855206.12,50.09
1010810.58,59.24,45.64,855203.69,50.12
1012023.33,59.35,45.75,854297.51,50.1
1011651.33,59.34,45.74,854004.36,50.09
1011651.33,59.34,45.74,854004.36,50.09
1014136.57,59.49,45.89,854879.46,50.14
1014000.6,59.51,45.92,854925.97,50.18
1013864.62,59.54,45.94,854919.64,50.21
1013664.29,59.54,45.94,854640.68,50.2
1013528.32,59.57,45.97,854604.72,50.23
1013570.2,59.6,46.0,854719.17,50.26
1013434.22,59.62,46.03,854685.32,50.28
1013434.22,59.62,46.03,854763.32,50.29
1013434.22,59.62,46.03,854763.32,50.29
1013434.22,59.62,46.03,854763.32,50.29
1013341.9,59.65,46.06,854506.27,50.3
1013341.9,59.65,46.06,855395.71,50.36
1013205.92,59.68,46.08,855429.9,50.39
1013069.94,59.71,46.11,856227.25,50.46
1013365.97,59.74,46.14,856226.41,50.48
1013365.97,59.74,46.14,856248.73,50.48
1013365.97,59.74,46.14,856688.77,50.51
1013418.67,59.77,46.18,857233.44,50.56
1015712.58,59.91,46.31,861483.88,50.81
1015576.6,59.94,46.34,861483.66,50.84
1015441.27,59.96,46.37,862127.64,50.91
1015903.91,60.01,46.41,863694.97,51.02
1015767.94,60.04,46.44,864413.18,51.09
1015631.96,60.06,46.47,864524.8,51.13
1015495.98,60.09,46.49,864416.31,51.15
1015918.92,60.12,46.53,865004.93,51.19
1015422.38,60.12,46.53,864965.87,51.22
1015422.38,60.12,46.53,864861.6,51.21
1015755.2,60.18,46.58,864841.76,51.24
1015619.22,60.21,46.61,864841.76,51.27
1015483.24,60.23,46.64,864787.45,51.3
1016555.42,60.33,46.74,864989.16,51.34
1016419.45,60.36,46.76,864947.19,51.37
1016047.45,60.36,46.76,864888.95,51.38
1015442.45,60.35,46.75,864267.79,51.37
1015442.45,60.35,46.75,864276.42,51.37
1015495.15,60.38,46.78,864491.66,51.4
1015359.17,60.41,46.81,864491.66,51.43
1015359.17,60.41,46.81,864491.66,51.43
1015223.19,60.44,46.84,864676.85,51.48
1015275.89,60.47,46.87,865068.74,51.52
1015139.92,60.5,46.9,866085.12,51.62
1014753.46,60.51,46.91,865296.52,51.6
1014704.67,60.54,46.95,865400.1,51.64
1014568.69,60.57,46.97,865777.97,51.69
1014621.39,60.6,47.01,866126.43,51.73
1014674.1,60.64,47.04,866191.63,51.76
1014166.7,60.64,47.04,865638.3,51.76
1014180.73,60.67,47.08,865412.78,51.77
1014335.66,60.68,47.08,865517.76,51.78
1014335.66,60.68,47.08,865517.76,51.78
1014199.68,60.71,47.11,865532.59,51.81
1014199.68,60.71,47.11,865532.59,51.81
1014063.7,60.74,47.14,865540.21,51.84
1013886.76,60.74,47.14,865455.34,51.85
1014082.42,60.79,47.19,865454.99,51.88
1014315.64,60.82,47.22,866472.77,51.96
1014516.91,60.86,47.26,867578.69,52.04
1014391.75,60.89,47.29,867569.71,52.07
1014783.22,60.93,47.33,866741.1,52.04
1014792.27,60.96,47.36,866517.11,52.05
1014645.48,60.98,47.39,866342.78,52.07
1014509.5,61.01,47.41,865963.69,52.08
1014913.31,61.07,47.48,866288.1,52.13
1014777.34,61.1,47.5,866406.97,52.17
1015220.09,61.14,47.54,867752.91,52.26
1015272.79,61.17,47.57,867790.24,52.28
1015072.19,61.17,47.57,867625.93,52.28
1014957.84,61.2,47.6,867631.77,52.31
1014957.84,61.2,47.6,867631.77,52.31
1014957.84,61.2,47.6,867631.77,52.31
1014821.87,61.22,47.63,868208.14,52.38
1014821.87,61.22,47.63,868233.88,52.38
1014555.8,61.24,47.64,867513.62,52.36
1014419.82,61.27,47.67,868603.34,52.46
1014303.88,61.3,47.7,869034.4,52.52
1014032.65,61.29,47.7,868795.9,52.51
1013896.67,61.32,47.72,868773.94,52.54
1013760.7,61.35,47.75,869293.57,52.61
1013624.72,61.38,47.78,869399.52,52.65
1013477.93,61.41,47.81,869566.96,52.69
1013341.95,61.44,47.84,870672.14,52.79
1013205.97,61.47,47.87,870716.58,52.82
1013258.67,61.5,47.9,871068.26,52.87
1013122.7,61.53,47.93,871098.6,52.9
1013175.4,61.56,47.96,871089.31,52.93
1013037.65,61.56,47.96,871110.48,52.94
1012901.67,61.59,47.99,872356.97,53.04
1012529.67,61.58,47.99,872201.11,53.05
1012393.69,61.61,48.02,872202.79,53.08
1012257.72,61.64,48.04,872289.76,53.12
1012538.94,61.7,48.1,872363.81,53.16
1012446.62,61.73,48.13,872355.72,53.19
1012148.61,61.73,48.13,872020.91,53.18
1012437.12,61.76,48.17,871998.29,53.2
1012322.78,61.79,48.2,873316.04,53.31
1012186.8,61.82,48.23,873251.18,53.34
1012061.64,61.85,48.26,873961.06,53.41
1011887.42,61.86,48.26,873598.95,53.4
1011205.47,61.85,48.25,872858.97,53.39
1010874.46,61.85,48.25,873626.42,53.45
1010874.46,61.85,48.25,873540.27,53.45
1010874.46,61.85,48.25,873535.0,53.45
1010738.48,61.88,48.28,873086.8,53.45
1010778.4,61.92,48.32,872738.23,53.46
1010406.4,61.91,48.32,872427.02,53.46
1010270.42,61.94,48.35,872308.14,53.48
1010384.8,61.98,48.38,871978.68,53.49
1010466.51,61.99,48.39,872381.02,53.52
1010362.98,62.02,48.42,872557.23,53.56
1011286.49,62.11,48.52,874243.5,53.7
1011703.57,62.18,48.58,876248.3,53.85
1011472.93,62.19,48.59,876291.34,53.88
1011363.95,62.22,48.62,877323.08,53.97
1011363.95,62.22,48.62,877323.17,53.97
1011227.97,62.25,48.65,877345.55,54.01
1011091.99,62.28,48.68,877575.96,54.05
1010956.01,62.31,48.71,877837.35,54.1
1012155.25,62.42,48.82,878177.16,54.16
1012030.09,62.45,48.85,878852.64,54.23
1012030.09,62.45,48.85,878874.78,54.24
1011995.22,62.49,48.89,879756.65,54.32
1011859.24,62.52,48.92,880153.28,54.38
1011534.59,62.52,48.93,879923.7,54.39
1012196.34,62.56,48.97,880494.36,54.42
1012240.85,62.59,48.99,880562.82,54.45
1012293.55,62.63,49.03,881579.93,54.54
1012346.26,62.66,49.06,881911.62,54.59
1012199.46,62.69,49.09,880855.61,54.56
1012395.46,62.7,49.11,881205.37,54.58
1012172.01,62.7,49.1,881149.25,54.59
1012036.03,62.73,49.14,880896.95,54.6
1011900.05,62.76,49.17,881152.88,54.65
1011900.05,62.76,49.17,881144.25,54.65
1012133.77,62.8,49.21,881389.12,54.69
1011997.79,62.83,49.24,881879.66,54.75
1011997.79,62.83,49.24,881706.51,54.74
1011997.79,62.83,49.24,881651.01,54.74
1011861.81,62.86,49.27,881744.98,54.78
1011371.18,62.86,49.26,881211.83,54.77
1011235.2,62.89,49.29,881543.19,54.82
1013995.88,63.1,49.5,883990.68,55.01
1014440.2,63.17,49.57,883894.9,55.04
1014096.58,63.16,49.57,883716.57,55.04
1014102.85,63.18,49.58,883951.23,55.07
1014544.78,63.25,49.65,883326.95,55.07
1014408.8,63.28,49.68,883860.09,55.13
1014704.82,63.31,49.72,884537.22,55.19
1014704.82,63.31,49.72,884787.59,55.21
1014336.07,63.31,49.71,884551.61,55.21
1014889.54,63.38,49.79,885005.96,55.27
1014753.56,63.42,49.82,885348.04,55.33
1014944.02,63.45,49.86,886066.82,55.4
1014996.72,63.49,49.89,886066.82,55.42
1014996.72,63.49,49.89,886075.45,55.42
1014996.72,63.49,49.89,886075.45,55.42
1014860.74,63.52,49.92,886544.19,55.49
1014724.76,63.55,49.95,887200.41,55.56
1014588.79,63.58,49.98,887188.57,55.6
1014588.79,63.58,49.98,887188.57,55.6
1014588.79,63.58,49.98,887188.57,55.6
1016221.12,63.72,50.13,889075.98,55.75
1016095.96,63.76,50.16,890110.36,55.85
1016309.64,63.77,50.17,890684.98,55.89
1016309.64,63.77,50.17,890684.98,55.89
1016824.74,63.8,50.2,891311.31,55.93
1016688.76,63.83,50.24,891713.97,55.99
1016552.79,63.87,50.27,892307.41,56.06
1016552.79,63.87,50.27,892307.41,56.06
1016254.78,63.87,50.27,892062.47,56.06
1016639.44,63.9,50.3,892598.81,56.11
1016503.46,63.93,50.34,892606.11,56.14
1017436.92,64.03,50.44,892442.28,56.17
1017489.63,64.07,50.47,892829.64,56.22
1017801.31,64.11,50.51,893223.55,56.26
1017801.31,64.11,50.51,893223.55,56.26
1017665.33,64.14,50.54,893284.46,56.3
1017789.55,64.15,50.55,893606.84,56.32
1017642.75,64.18,50.58,893500.78,56.35
1017330.65,64.18,50.58,893228.38,56.35
1018107.38,64.27,50.67,894555.99,56.47
1017629.5,64.27,50.67,894034.11,56.46
1017493.52,64.3,50.7,894032.42,56.5
1017323.16,64.33,50.73,893338.23,56.49
1017187.18,64.36,50.77,893344.82,56.53
1017051.21,64.4,50.8,893323.36,56.56
1017051.21,64.4,50.8,893266.97,56.56
1016915.23,64.43,50.83,893391.52,56.6
1016800.88,64.46,50.86,893167.01,56.62
1016764.83,64.5,50.9,893715.83,56.69
1016628.85,64.53,50.94,893568.98,56.72
1016628.85,64.53,50.94,893472.03,56.72
1017085.56,64.6,51.0,892883.91,56.71
1017138.26,64.63,51.03,893321.55,56.76
1017128.22,64.67,51.07,893357.06,56.8
1016992.24,64.7,51.11,893204.81,56.83
1017371.57,64.75,51.15,893948.49,56.89
1017704.89,64.81,51.21,893860.11,56.92
1017332.89,64.81,51.21,893543.21,56.92
1017196.91,64.84,51.24,894556.75,57.02
1017650.48,64.88,51.28,894691.79,57.04
1017223.38,64.89,51.29,893777.63,57.02
1017413.83,64.93,51.33,894437.38,57.08
1017277.85,64.96,51.37,894460.04,57.12
1017263.85,65.0,51.4,893908.06,57.11
1017027.95,65.02,51.43,893540.97,57.13
1017387.13,65.07,51.47,893832.57,57.16
1017251.15,65.1,51.5,893781.57,57.2
1017115.17,65.13,51.53,894338.7,57.27
1017367.82,65.16,51.56,895177.96,57.33
1017231.84,65.19,51.6,896223.56,57.44
1017527.86,65.23,51.63,897019.39,57.51
1018754.61,65.33,51.73,896921.58,57.52
1018618.63,65.36,51.77,896921.58,57.55
1018471.84,65.4,51.8,897040.42,57.6
1017774.44,65.39,51.8,896297.09,57.59
1017638.46,65.43,51.83,896288.14,57.63
1017502.49,65.46,51.86,896286.38,57.66
1019778.92,65.61,52.01,900698.3,57.95
1019742.86,65.65,52.05,902100.29,58.07
1019690.54,65.69,52.09,901927.01,58.1
1019810.53,65.69,52.1,902163.58,58.11
1019674.55,65.73,52.13,902160.12,58.15
1019331.85,65.72,52.13,901994.03,58.16
1019195.88,65.76,52.16,901998.34,58.2
1018400.87,65.75,52.15,901173.76,58.18
1018719.04,65.8,52.21,900653.08,58.18
1018345.2,65.8,52.2,900282.41,58.17
1018209.22,65.83,52.24,900261.09,58.21
1018209.22,65.83,52.24,900261.09,58.21
1017931.89,65.83,52.23,899983.76,58.2
1017708.43,65.83,52.23,899851.33,58.21
1017572.45,65.86,52.26,899836.19,58.24
1017625.16,65.9,52.3,900764.9,58.33
1017489.18,65.93,52.34,900812.43,58.37
1017380.79,65.94,52.34,900857.59,58.39
1017266.45,65.97,52.37,901139.02,58.44
1016894.45,65.97,52.37,900839.09,58.44
1016758.47,66.0,52.4,900980.85,58.49
1016695.76,66.04,52.44,901376.46,58.55
1016591.87,66.04,52.44,901247.0,58.55
1016438.72,66.07,52.48,901777.46,58.62
1015813.63,66.08,52.48,901161.04,58.62
1015470.85,66.1,52.5,900250.83,58.6
1014787.89,66.1,52.5,899496.72,58.59
1014651.91,66.13,52.53,899602.58,58.63
1014615.85,66.17,52.57,899813.9,58.68
1014156.61,66.18,52.58,899232.88,58.68
1013971.73,66.18,52.58,899352.94,58.7
1013659.63,66.18,52.58,898859.62,58.68
1013523.65,66.21,52.61,898880.28,58.72
1013387.67,66.25,52.65,898880.28,58.76
1013251.7,66.28,52.68,898908.55,58.8
1013115.72,66.32,52.72,899381.85,58.87
1013115.72,66.32,52.72,899381.85,58.87
1012975.26,66.32,52.72,898889.22,58.85
1012839.28,66.35,52.75,899174.1,58.9
1012707.48,66.39,52.79,899490.52,58.96
1012531.81,66.42,52.82,899398.74,59.0
1012645.77,66.47,52.87,901669.66,59.18
1013030.43,66.51,52.91,901684.9,59.2
1013274.47,66.55,52.95,901402.36,59.2
1012961.68,66.55,52.95,901070.41,59.2
1012527.28,66.57,52.97,901116.18,59.24
1012391.3,66.6,53.0,901247.99,59.29
1012687.32,66.64,53.04,901237.0,59.31
1012551.35,66.67,53.08,901867.66,59.39
1012264.26,66.67,53.07,901615.39,59.38
1013709.05,66.77,53.17,904596.63,59.58
1013573.08,66.8,53.2,904585.4,59.62
1013437.1,66.84,53.24,904534.83,59.65
1013301.12,66.87,53.27,904716.98,59.7
1013175.96,66.91,53.31,904598.77,59.74
1012803.96,66.9,53.3,904359.48,59.74
1013085.07,66.95,53.35,905000.66,59.8
1012949.1,66.98,53.38,905582.58,59.88
1012475.47,66.99,53.39,904983.98,59.87
1012005.92,66.98,53.39,905838.42,59.96
1011869.95,67.02,53.42,905823.18,59.99
1011752.18,67.02,53.42,905868.56,60.01
1011754.82,67.02,53.42,905909.07,60.01
1011754.82,67.02,53.42,905952.45,60.01
1011754.82,67.02,53.42,906021.63,60.02
1011618.84,67.06,53.46,906153.33,60.07
1011618.84,67.06,53.46,906120.46,60.06
1011618.84,67.06,53.46,906005.16,60.06
1011482.87,67.09,53.49,905822.34,60.08
1011389.03,67.13,53.53,906908.76,60.19
1010845.12,67.27,53.67,907552.47,60.4
1010752.8,67.31,53.71,907444.19,60.43
1010380.8,67.31,53.71,907615.02,60.46
1010333.58,67.34,53.74,907471.02,60.48
1010197.6,67.38,53.78,907742.52,60.54
1010061.62,67.41,53.81,907735.2,60.58
1010236.78,67.47,53.87,908031.31,60.64
1010390.3,67.52,53.93,908238.95,60.7
1010254.32,67.56,53.96,908160.56,60.73
1010275.95,67.56,53.96,907901.94,60.72
1010275.95,67.56,53.96,907877.46,60.71
1009833.71,67.58,53.98,908174.62,60.77
1009686.91,67.61,54.01,908132.4,60.81
1009209.03,67.62,54.02,907544.92,60.81
1009209.03,67.62,54.02,907547.51,60.81
1009073.05,67.65,54.06,907585.12,60.85
1008937.08,67.69,54.09,907585.44,60.89
1008661.32,67.71,54.11,906779.81,60.87
1008661.32,67.71,54.11,906779.81,60.87
1008284.41,67.73,54.13,905447.16,60.82
1008157.56,67.76,54.16,905286.62,60.84
1007972.68,67.76,54.16,905086.17,60.84
1007836.7,67.8,54.2,905597.3,60.92
1007700.72,67.83,54.23,905886.71,60.98
1007753.43,67.87,54.27,907144.23,61.1
1009066.39,67.98,54.38,907590.05,61.15
1008930.41,68.02,54.42,907863.41,61.21
1009174.45,68.06,54.46,908841.21,61.3
1008947.62,68.07,54.47,908446.35,61.29
1008451.08,68.07,54.47,909044.73,61.36
1008357.24,68.11,54.51,909001.13,61.4
1007985.24,68.11,54.51,908910.37,61.41
1007849.27,68.15,54.55,909131.0,61.47
1008013.06,68.2,54.6,911648.1,61.68
1007875.31,68.2,54.6,911513.38,61.68
1007728.51,68.24,54.64,911434.74,61.72
1007719.25,68.27,54.68,911267.5,61.74
1007583.27,68.31,54.71,911694.93,61.81
1007583.27,68.31,54.71,911694.93,61.81
1007635.97,68.35,54.75,911880.61,61.86
1007340.03,68.35,54.76,911472.96,61.85
1007197.22,68.36,54.76,911569.92,61.87
1007350.52,68.41,54.81,910981.8,61.86
1007246.97,68.41,54.81,910804.55,61.86
1007110.99,68.45,54.85,910790.8,61.9
1006985.83,68.49,54.89,912427.51,62.05
1007370.49,68.53,54.93,913756.37,62.16
1007349.75,68.56,54.97,913582.23,62.18
1007224.59,68.6,55.0,913602.17,62.22
1007189.34,68.64,55.04,913462.53,62.25
1007053.37,68.67,55.08,913700.97,62.31
1007053.37,68.67,55.08,913730.46,62.31
1009560.41,68.88,55.28,913952.64,62.35
1009588.43,68.89,55.29,913681.91,62.34
1010025.15,68.97,55.37,915458.07,62.51
1009889.17,69.0,55.41,916572.04,62.63
1009753.19,69.04,55.44,916577.29,62.67
1009753.19,69.04,55.44,916522.08,62.67
1009805.9,69.08,55.49,916119.42,62.67
1009669.92,69.12,55.52,916600.05,62.75
1009669.92,69.12,55.52,916736.07,62.76
1010180.03,69.2,55.61,917236.01,62.84
1010044.06,69.24,55.64,918867.49,62.99
1010096.76,69.28,55.69,919195.38,63.05
1009900.33,69.28,55.68,919090.19,63.05
1009469.69,69.28,55.68,918507.37,63.04
1009456.04,69.33,55.73,918897.59,63.11
1009330.88,69.36,55.77,918934.36,63.15
1009194.9,69.4,55.81,918930.36,63.2
1009069.74,69.44,55.84,919646.35,63.29
1009055.71,69.46,55.86,919883.29,63.32
1010091.39,69.56,55.96,920271.14,63.37
1009955.41,69.6,56.0,920266.37,63.42
1009851.88,69.64,56.04,920015.01,63.44
1009851.88,69.64,56.04,920069.11,63.45
1009904.58,69.68,56.08,919884.04,63.47
1009926.22,69.68,56.09,919801.33,63.47
1009439.69,69.69,56.09,919220.31,63.46
1009303.71,69.73,56.13,919758.92,63.54
1008818.64,69.73,56.14,919325.56,63.55
1008726.31,69.78,56.18,919612.81,63.61
1008590.33,69.81,56.22,919612.81,63.66
1008454.36,69.85,56.26,919607.35,63.7
1008329.2,69.89,56.3,919722.45,63.75
1008713.86,69.93,56.34,920621.54,63.83
1008577.88,69.97,56.38,920825.04,63.89
1008452.72,70.01,56.42,920726.19,63.92
1008316.74,70.05,56.46,921590.17,64.03
1008253.81,70.1,56.5,921635.73,64.08
1008794.86,70.15,56.55,921670.89,64.09
1008961.0,70.21,56.61,923215.85,64.24
1008825.02,70.25,56.65,923351.82,64.29
1008825.02,70.25,56.65,923329.56,64.29
1008601.57,70.25,56.65,922913.8,64.28
1008451.42,70.26,56.67,922551.22,64.28
1007960.79,70.26,56.66,921940.16,64.27
1007824.81,70.3,56.7,921969.33,64.31
1007688.83,70.34,56.74,922006.53,64.36
1007688.83,70.34,56.74,922006.53,64.36
1007526.87,70.38,56.78,921613.27,64.38
1007390.9,70.42,56.82,921613.26,64.42
1007119.57,70.42,56.82,921442.88,64.43
1007504.23,70.46,56.86,921439.56,64.44
1007368.25,70.5,56.9,921628.72,64.5
1007006.25,70.5,56.9,921450.48,64.51
1006870.27,70.54,56.94,921372.46,64.55
1006755.93,70.58,56.98,921254.08,64.59
1006619.95,70.62,57.02,921256.6,64.63
1006672.65,70.66,57.07,921494.29,64.68
1006536.68,70.7,57.11,921821.93,64.75
1006400.7,70.74,57.15,921766.65,64.79
1006453.4,70.79,57.19,921747.4,64.83
1006395.86,70.83,57.24,921688.01,64.87
1006626.9,70.9,57.3,922070.11,64.94
1005930.82,70.9,57.3,921439.28,64.94
1005514.3,70.91,57.31,920907.68,64.94
1005556.18,70.95,57.36,921449.08,65.02
1005468.14,71.0,57.4,921724.61,65.09
1005468.14,71.0,57.4,921724.61,65.09
1005921.71,71.04,57.44,923454.86,65.22
1005625.76,71.04,57.45,922930.12,65.2
1005489.79,71.09,57.49,923641.11,65.3
1005489.79,71.09,57.49,923618.69,65.3
1008591.64,71.36,57.76,927140.67,65.59
1010972.45,71.57,57.98,930478.38,65.88
1010836.47,71.62,58.02,930785.53,65.94
1010700.49,71.66,58.06,930593.71,65.98
1010328.2,71.66,58.06,929843.74,65.95
1010232.42,71.67,58.07,930551.84,66.01
1009668.28,71.67,58.07,929917.89,66.01
1009559.6,71.67,58.07,929817.26,66.01
1009750.05,71.71,58.12,929815.36,66.04
1009789.97,71.77,58.17,931237.71,66.18
1009691.64,71.81,58.21,931540.74,66.25
1009555.66,71.85,58.25,931141.98,66.27
1009279.56,71.87,58.28,931309.74,66.32
1009006.45,71.87,58.28,931024.92,66.32
1008634.46,71.87,58.27,930773.47,66.32
1009204.88,71.94,58.34,932903.88,66.5
1009568.86,72.01,58.42,933379.78,66.58
1009432.89,72.05,58.46,933336.53,66.62
1009375.2,72.1,58.5,933100.08,66.65
1009419.08,72.16,58.56,932853.12,66.68
1009419.08,72.16,58.56,932830.8,66.68
1009293.91,72.2,58.6,932789.52,66.73
1009419.88,72.25,58.65,932232.6,66.73
1008936.69,72.24,58.65,931719.03,66.72
1008936.69,72.24,58.65,931719.03,66.72
1008800.72,72.29,58.69,931609.08,66.76
1008800.72,72.29,58.69,931446.57,66.74
1009163.15,72.36,58.77,933283.7,66.92
1009019.02,72.4,58.8,932753.58,66.92
1009964.86,72.49,58.89,933838.91,67.02
1010488.28,72.55,58.95,933937.76,67.05
1010352.3,72.59,58.99,934398.94,67.14
