ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e021-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-arrived_gpu_milli
1213,6212,5708450,6212,7063380
1213,6212,5708450,6212,7064380
1213,6212,5708450,6212,7065380
1213,6212,5708450,6212,7066380
1213,6212,5708450,6212,7066820
1213,6212,5708450,6212,7067820
1213,6212,5708450,6212,7068820
1213,6212,5708450,6212,7069820
1213,6212,5708450,6212,7069820
1213,6212,5708450,6212,7070630
1213,6212,5708450,6212,7071090
1213,6212,5708450,6212,7071900
1213,6212,5708450,6212,7072550
1213,6212,5708450,6212,7073200
1213,6212,5708450,6212,7074200
1213,6212,5708450,6212,7075200
1213,6212,5708450,6212,7076010
1213,6212,5708450,6212,7077010
1213,6212,5708450,6212,7077480
1213,6212,5708450,6212,7078480
1213,6212,5708450,6212,7079480
1213,6212,5708450,6212,7080290
1213,6212,5708450,6212,7080760
1213,6212,5708450,6212,7080760
1213,6212,5708450,6212,7081760
1213,6212,5708450,6212,7082760
1213,6212,5708450,6212,7083080
1213,6212,5708450,6212,7084080
1213,6212,5708450,6212,7085080
1213,6212,5708610,6212,7085240
1213,6212,5708610,6212,7086240
1213,6212,5708610,6212,7086710
1213,6212,5708610,6212,7087520
1213,6212,5708610,6212,7088520
1213,6212,5708770,6212,7088680
1213,6212,5708770,6212,7089150
1213,6212,5708770,6212,7090150
1213,6212,5708770,6212,7090960
1213,6212,5708770,6212,7091280
1213,6212,5708770,6212,7091280
1213,6212,5708770,6212,7092280
1213,6212,5708770,6212,7092750
1213,6212,5708770,6212,7093750
1213,6212,5708770,6212,7094750
1213,6212,5708770,6212,7094750
1213,6212,5708770,6212,7095560
1213,6212,5708770,6212,7096030
1213,6212,5708770,6212,7097030
1213,6212,5708770,6212,7098030
1213,6212,5708770,6212,7099030
1213,6212,5708770,6212,7099500
1213,6212,5708770,6212,7099500
1213,6212,5708770,6212,7100500
1213,6212,5708770,6212,7101500
1213,6212,5708770,6212,7102500
1213,6212,5708770,6212,7102970
1213,6212,5708770,6212,7103780
1213,6212,5708770,6212,7103780
1213,6212,5708770,6212,7104780
1213,6212,5708770,6212,7105590
1213,6212,5708770,6212,7106590
1213,6212,5708770,6212,7107590
1213,6212,5708770,6212,7107590
1213,6212,5708770,6212,7108180
1213,6212,5708770,6212,7108180
1213,6212,5708770,6212,7109180
1213,6212,5708770,6212,7110180
1213,6212,5708770,6212,7110730
1213,6212,5708770,6212,7111730
1213,6212,5708770,6212,7111730
1213,6212,5708770,6212,7112730
1213,6212,5708770,6212,7113730
1213,6212,5708770,6212,7114730
1213,6212,5708770,6212,7115730
1213,6212,5708770,6212,7116730
1213,6212,5708770,6212,7117730
1213,6212,5708770,6212,7125730
1213,6212,5708770,6212,7126730
1213,6212,5708770,6212,7127050
1213,6212,5708770,6212,7127050
1213,6212,5708770,6212,7127860
1213,6212,5708770,6212,7127860
1213,6212,5708770,6212,7127860
1213,6212,5708770,6212,7128670
1213,6212,5708770,6212,7128990
1213,6212,5708770,6212,7129990
1213,6212,5708770,6212,7130990
1213,6212,5708770,6212,7130990
1213,6212,5708770,6212,7131990
1213,6212,5708770,6212,7132990
1213,6212,5708770,6212,7133990
1213,6212,5708770,6212,7134990
1213,6212,5708770,6212,7135210
1213,6212,5708770,6212,7136020
1213,6212,5708770,6212,7136490
1213,6212,5708770,6212,7136490
1213,6212,5708770,6212,7137490
1213,6212,5708770,6212,7137490
1213,6212,5708770,6212,7138490
1213,6212,5708770,6212,7138960
1213,6212,5708770,6212,7139960
1213,6212,5708770,6212,7147960
1213,6212,5708770,6212,7148960
1213,6212,5708770,6212,7149770
1213,6212,5708770,6212,7150770
1213,6212,5708770,6212,7151320
1213,6212,5708770,6212,7152320
1213,6212,5708770,6212,7153130
1213,6212,5708770,6212,7154130
1213,6212,5708770,6212,7155130
1213,6212,5708770,6212,7156130
1213,6212,5708770,6212,7156130
1213,6212,5708770,6212,7156130
1213,6212,5708770,6212,7157130
1213,6212,5708770,6212,7158130
1213,6212,5708770,6212,7158460
1213,6212,5708770,6212,7159270
1213,6212,5708770,6212,7159730
1213,6212,5708770,6212,7160540
1213,6212,5708770,6212,7161540
1213,6212,5708770,6212,7162010
1213,6212,5708770,6212,7163010
1213,6212,5708770,6212,7164010
1213,6212,5708770,6212,7164820
1213,6212,5708770,6212,7165820
1213,6212,5708770,6212,7166370
1213,6212,5708770,6212,7167370
1213,6212,5708770,6212,7167920
1213,6212,5708770,6212,7168570
1213,6212,5708770,6212,7169570
1213,6212,5708770,6212,7169890
1213,6212,5708770,6212,7170890
1213,6212,5708770,6212,7171360
1213,6212,5708770,6212,7172360
1213,6212,5708770,6212,7172360
1213,6212,5708770,6212,7173360
1213,6212,5708770,6212,7173830
1213,6212,5708770,6212,7174480
1213,6212,5708770,6212,7175480
1213,6212,5708770,6212,7176130
1213,6212,5708770,6212,7176450
1213,6212,5708770,6212,7176920
1213,6212,5708770,6212,7177920
1213,6212,5708770,6212,7178920
1213,6212,5708770,6212,7179920
1213,6212,5708770,6212,7180390
1213,6212,5708770,6212,7181390
1213,6212,5708770,6212,7182200
1213,6212,5708770,6212,7182670
1213,6212,5708770,6212,7183670
1213,6212,5708770,6212,7184260
1213,6212,5708770,6212,7185070
1213,6212,5708770,6212,7185070
1213,6212,5708770,6212,7186070
1213,6212,5708770,6212,7186880
1213,6212,5708770,6212,7187430
1213,6212,5708770,6212,7187900
1213,6212,5708770,6212,7188550
1213,6212,5708770,6212,7189550
1213,6212,5708770,6212,7190550
1213,6212,5708770,6212,7190550
1213,6212,5708770,6212,7191200
1213,6212,5708770,6212,7191530
1213,6212,5708770,6212,7192000
1213,6212,5708770,6212,7193000
1213,6212,5708770,6212,7193460
1213,6212,5708770,6212,7194460
1213,6212,5708770,6212,7194460
1213,6212,5708770,6212,7195460
1213,6212,5708770,6212,7196460
1213,6212,5708770,6212,7196460
1213,6212,5708770,6212,7197270
1213,6212,5708770,6212,7198270
1213,6212,5708770,6212,7198740
1213,6212,5708770,6212,7199550
1213,6212,5708770,6212,7199550
1213,6212,5708770,6212,7199550
1213,6212,5708770,6212,7200550
1213,6212,5708770,6212,7200870
1213,6212,5708770,6212,7201340
1213,6212,5708770,6212,7202340
1213,6212,5708770,6212,7202340
1213,6212,5708770,6212,7203340
1213,6212,5708770,6212,7204150
1213,6212,5708770,6212,7205150
1213,6212,5708770,6212,7205380
1213,6212,5708770,6212,7205610
1213,6212,5708770,6212,7206610
1213,6212,5708770,6212,7207080
1213,6212,5708770,6212,7208080
1213,6212,5708770,6212,7209080
1213,6212,5708770,6212,7209630
1213,6212,5708770,6212,7210180
1213,6212,5708770,6212,7211180
1213,6212,5708770,6212,7211180
1213,6212,5708770,6212,7212180
1213,6212,5708770,6212,7213180
1213,6212,5708770,6212,7213990
1213,6212,5708770,6212,7214460
1213,6212,5708770,6212,7215110
1213,6212,5708770,6212,7215760
1213,6212,5708770,6212,7216760
1213,6212,5708770,6212,7217760
1213,6212,5708770,6212,7218080
1213,6212,5708770,6212,7219080
1213,6212,5708770,6212,7219890
1213,6212,5708770,6212,7220890
1213,6212,5708770,6212,7220890
1213,6212,5708770,6212,7221360
1213,6212,5708770,6212,7222360
1213,6212,5708770,6212,7222680
1213,6212,5708770,6212,7223680
1213,6212,5708770,6212,7224680
1213,6212,5708770,6212,7225680
1213,6212,5708770,6212,7226680
1213,6212,5708880,6212,7226790
1213,6212,5708880,6212,7226790
1213,6212,5708880,6212,7227790
1213,6212,5708880,6212,7228790
1213,6212,5708880,6212,7229260
1213,6212,5708880,6212,7230260
1213,6212,5708880,6212,7231260
1213,6212,5708880,6212,7232070
1213,6212,5708880,6212,7232880
1213,6212,5708880,6212,7233880
1213,6212,5708880,6212,7234880
1213,6212,5708880,6212,7235880
1213,6212,5708880,6212,7236470
1213,6212,5708880,6212,7237280
1213,6212,5708880,6212,7238280
1213,6212,5708880,6212,7239280
1213,6212,5708880,6212,7240280
1213,6212,5708880,6212,7241280
1213,6212,5708880,6212,7242280
1213,6212,5708880,6212,7243280
1213,6212,5708880,6212,7244090
1213,6212,5708880,6212,7245090
1213,6212,5708880,6212,7245740
1213,6212,5708880,6212,7246740
1213,6212,5708880,6212,7247550
1213,6212,5708880,6212,7248140
1213,6212,5708880,6212,7249140
1213,6212,5708880,6212,7249790
1213,6212,5708880,6212,7250790
1213,6212,5708880,6212,7251110
1213,6212,5708880,6212,7251110
1213,6212,5708880,6212,7252110
1213,6212,5708880,6212,7253110
1213,6212,5708880,6212,7254110
1213,6212,5708880,6212,7255110
1213,6212,5708880,6212,7255570
1213,6212,5708880,6212,7256040
1213,6212,5708880,6212,7256850
1213,6212,5708880,6212,7257850
1213,6212,5708880,6212,7258850
1213,6212,5708880,6212,7259660
1213,6212,5708880,6212,7260660
1213,6212,5708880,6212,7261660
1213,6212,5708880,6212,7262660
1213,6212,5708880,6212,7262660
1213,6212,5708880,6212,7263130
1213,6212,5708880,6212,7263600
1213,6212,5708880,6212,7263830
1213,6212,5708880,6212,7264830
1213,6212,5708880,6212,7265830
1213,6212,5708880,6212,7266830
1213,6212,5708880,6212,7267640
1213,6212,5708880,6212,7268640
1213,6212,5708880,6212,7269640
1213,6212,5708880,6212,7269640
1213,6212,5708880,6212,7270450
1213,6212,5708880,6212,7270450
1213,6212,5708880,6212,7271450
1213,6212,5708880,6212,7271770
1213,6212,5708880,6212,7272580
1213,6212,5708880,6212,7273050
1213,6212,5708880,6212,7273370
1213,6212,5708880,6212,7273840
1213,6212,5708880,6212,7274310
1213,6212,5708880,6212,7275120
1213,6212,5708880,6212,7275930
1213,6212,5708880,6212,7276300
1213,6212,5708880,6212,7277300
1213,6212,5708880,6212,7278110
1213,6212,5708880,6212,7278580
1213,6212,5708880,6212,7279580
1213,6212,5708880,6212,7279580
1213,6212,5709040,6212,7279740
1213,6212,5709040,6212,7280740
1213,6212,5709040,6212,7281550
1213,6212,5709040,6212,7281770
1213,6212,5709040,6212,7282770
1213,6212,5709040,6212,7283230
1213,6212,5709200,6212,7283390
1213,6212,5709200,6212,7284390
1213,6212,5709200,6212,7285390
1213,6212,5709200,6212,7286390
1213,6212,5709200,6212,7286620
1213,6212,5709200,6212,7287620
1213,6212,5709200,6212,7288430
1213,6212,5709200,6212,7289430
1213,6212,5709200,6212,7290430
1213,6212,5709200,6212,7290650
1213,6212,5709360,6212,7290810
1213,6212,5709360,6212,7291270
1213,6212,5709360,6212,7292270
1213,6212,5709520,6212,7292430
1213,6212,5709630,6212,7292540
1213,6212,5709630,6212,7293540
1213,6212,5709630,6212,7294350
1213,6212,5709630,6212,7295350
1213,6212,5709630,6212,7295350
1213,6212,5709630,6212,7296160
1213,6212,5709630,6212,7297160
1213,6212,5709630,6212,7297970
1213,6212,5709630,6212,7297970
1213,6212,5709630,6212,7298970
1213,6212,5709630,6212,7299970
1213,6212,5709630,6212,7300440
1213,6212,5709630,6212,7301250
1213,6212,5709630,6212,7301720
1213,6212,5709630,6212,7302720
1213,6212,5709630,6212,7303190
1213,6212,5709630,6212,7303840
1213,6212,5709630,6212,7304840
1213,6212,5709630,6212,7305840
1213,6212,5709630,6212,7306840
1213,6212,5709630,6212,7307650
1213,6212,5709630,6212,7308650
1213,6212,5709630,6212,7309650
1213,6212,5709630,6212,7310460
1213,6212,5709790,6212,7310620
1213,6212,5709790,6212,7311620
1213,6212,5709790,6212,7312620
1213,6212,5709790,6212,7313620
1213,6212,5709790,6212,7314620
1213,6212,5709790,6212,7315090
1213,6212,5709790,6212,7315410
1213,6212,5709790,6212,7315410
1213,6212,5709790,6212,7316410
1213,6212,5709790,6212,7316880
1213,6212,5709790,6212,7317880
1213,6212,5710110,6212,7318200
1213,6212,5710110,6212,7319200
1213,6212,5710110,6212,7320010
1213,6212,5710110,6212,7320010
1213,6212,5710110,6212,7321010
1213,6212,5710110,6212,7322010
1213,6212,5710110,6212,7323010
1213,6212,5710110,6212,7324010
1213,6212,5710110,6212,7325010
1213,6212,5710110,6212,7326010
1213,6212,5710110,6212,7327010
1213,6212,5710110,6212,7327480
1213,6212,5710110,6212,7327800
1213,6212,5710110,6212,7328800
1213,6212,5710270,6212,7328960
1213,6212,5710270,6212,7329960
1213,6212,5710270,6212,7337960
1213,6212,5710270,6212,7338770
1213,6212,5710270,6212,7339770
1213,6212,5710270,6212,7339990
1213,6212,5710270,6212,7340990
1213,6212,5710270,6212,7341800
1213,6212,5710270,6212,7342800
1213,6212,5710270,6212,7342800
1213,6212,5710270,6212,7343610
1213,6212,5710270,6212,7344610
1213,6212,5710270,6212,7345610
1213,6212,5710270,6212,7346610
1213,6212,5710270,6212,7347610
1213,6212,5710270,6212,7348420
1213,6212,5710270,6212,7349420
1213,6212,5710270,6212,7350230
1213,6212,5710270,6212,7351040
1213,6212,5710270,6212,7352040
1213,6212,5710270,6212,7352040
1213,6212,5710270,6212,7352510
1213,6212,5710270,6212,7353510
1213,6212,5710270,6212,7354510
1213,6212,5710270,6212,7355510
1213,6212,5710270,6212,7356510
1213,6212,5710270,6212,7356980
1213,6212,5710270,6212,7357450
1213,6212,5710270,6212,7358450
1213,6212,5710270,6212,7359450
1213,6212,5710270,6212,7360450
1213,6212,5710270,6212,7360450
1213,6212,5710270,6212,7361450
1213,6212,5710430,6212,7361610
1213,6212,5710430,6212,7362610
1213,6212,5710430,6212,7370610
1213,6212,5710430,6212,7371610
1213,6212,5710430,6212,7372420
1213,6212,5710430,6212,7373230
1213,6212,5710430,6212,7374230
1213,6212,5710430,6212,7375230
1213,6212,5710430,6212,7376230
1213,6212,5710430,6212,7377040
1213,6212,5710430,6212,7378040
1213,6212,5710430,6212,7379040
1213,6212,5710430,6212,7379510
1213,6212,5710590,6212,7379670
1213,6212,5710590,6212,7379670
1213,6212,5710590,6212,7379890
1213,6212,5710590,6212,7379890
1213,6212,5710590,6212,7380700
1213,6212,5710590,6212,7381700
1213,6212,5710590,6212,7381700
1213,6212,5710590,6212,7382700
1213,6212,5710590,6212,7382700
1213,6212,5710590,6212,7383510
1213,6212,5710590,6212,7383510
1213,6212,5710590,6212,7383510
1213,6212,5710590,6212,7384510
1213,6212,5710590,6212,7384510
1213,6212,5710590,6212,7385510
1213,6212,5710700,6212,7385620
1213,6212,5710700,6212,7386620
1213,6212,5710700,6212,7386620
1213,6212,5710700,6212,7387620
1213,6212,5710700,6212,7388620
1213,6212,5710700,6212,7389620
1213,6212,5710700,6212,7389620
1213,6212,5710700,6212,7390620
1213,6212,5710700,6212,7391430
1213,6212,5710700,6212,7395430
1213,6212,5710700,6212,7395430
1213,6212,5710700,6212,7395900
1213,6212,5710700,6212,7396710
1213,6212,5710700,6212,7400710
1213,6212,5710700,6212,7401360
1213,6212,5710700,6212,7402360
1213,6212,5710700,6212,7403360
1213,6212,5710700,6212,7403830
1213,6212,5710700,6212,7404300
1213,6212,5710700,6212,7405300
1213,6212,5710700,6212,7405770
1213,6212,5710700,6212,7406770
1213,6212,5710700,6212,7407090
1213,6212,5710700,6212,7407090
1213,6212,5710700,6212,7407900
1213,6212,5710700,6212,7407900
1213,6212,5710700,6212,7407900
1213,6212,5710700,6212,7408900
1213,6212,5711700,6212,7409900
1213,6212,5711700,6212,7410710
1213,6212,5711700,6212,7410710
1213,6212,5711700,6212,7410710
1213,6212,5711700,6212,7410940
1213,6212,5711700,6212,7411410
1213,6212,5711700,6212,7412060
1213,6212,5711700,6212,7412530
1213,6212,5711700,6212,7413000
1213,6212,5711700,6212,7413000
1213,6212,5711700,6212,7413810
1213,6212,5711700,6212,7414810
1213,6212,5711700,6212,7414810
1213,6212,5711700,6212,7415620
1213,6212,5711700,6212,7416620
1213,6212,5711700,6212,7417080
1213,6212,5711700,6212,7418080
1213,6212,5711700,6212,7418540
1213,6212,5711700,6212,7418540
1213,6212,5711700,6212,7419350
1213,6212,5711700,6212,7419820
1213,6212,5711700,6212,7420820
1213,6212,5711700,6212,7420820
1213,6212,5711700,6212,7420820
1213,6212,5711700,6212,7421820
1213,6212,5711700,6212,7422820
1213,6212,5711700,6212,7423190
1213,6212,5711700,6212,7424190
1213,6212,5711700,6212,7424190
1213,6212,5711700,6212,7425190
1213,6212,5711700,6212,7426190
1213,6212,5711700,6212,7426190
1213,6212,5711700,6212,7427190
1213,6212,5711700,6212,7428190
1213,6212,5711700,6212,7428190
1213,6212,5711700,6212,7428190
1213,6212,5711700,6212,7428410
1213,6212,5711700,6212,7429410
1213,6212,5711700,6212,7430410
1213,6212,5711700,6212,7431220
1213,6212,5711700,6212,7432220
1213,6212,5711700,6212,7432540
1213,6212,5711700,6212,7433350
1213,6212,5711700,6212,7433350
1213,6212,5711700,6212,7434160
1213,6212,5711700,6212,7434970
1213,6212,5711860,6212,7435130
1213,6212,5711860,6212,7436130
1213,6212,5711860,6212,7436600
1213,6212,5711860,6212,7437600
1213,6212,5711860,6212,7438410
1213,6212,5711860,6212,7438880
1213,6212,5711860,6212,7439880
1213,6212,5711860,6212,7440880
1213,6212,5711860,6212,7441690
1213,6212,5711860,6212,7442010
1213,6212,5711860,6212,7443010
1213,6212,5711860,6212,7443820
1213,6212,5711860,6212,7443820
1213,6212,5711860,6212,7444820
1213,6212,5711860,6212,7445820
1213,6212,5711860,6212,7446290
1213,6212,5711860,6212,7447290
1213,6212,5711860,6212,7448290
1213,6212,5711860,6212,7449290
1213,6212,5711860,6212,7449290
1213,6212,5711860,6212,7450290
1213,6212,5711860,6212,7451290
1213,6212,5711860,6212,7452290
1213,6212,5711860,6212,7453100
1213,6212,5711860,6212,7453910
1213,6212,5711860,6212,7454910
1213,6212,5711860,6212,7455910
1213,6212,5711860,6212,7456720
1213,6212,5711860,6212,7457190
1213,6212,5711860,6212,7458190
1213,6212,5711860,6212,7459190
1213,6212,5711860,6212,7459190
1213,6212,5711860,6212,7459190
1213,6212,5711860,6212,7460000
1213,6212,5711860,6212,7460470
1213,6212,5711860,6212,7460940
1213,6212,5711860,6212,7460940
1213,6212,5711860,6212,7461940
1213,6212,5711860,6212,7461940
1213,6212,5711860,6212,7462940
1213,6212,5711860,6212,7463940
1213,6212,5711860,6212,7464410
1213,6212,5711860,6212,7465220
1213,6212,5711860,6212,7466220
1213,6212,5711860,6212,7466220
1213,6212,5711860,6212,7467220
1213,6212,5711860,6212,7468220
1213,6212,5711860,6212,7468540
1213,6212,5711860,6212,7469130
1213,6212,5711860,6212,7470130
1213,6212,5711860,6212,7470600
1213,6212,5711860,6212,7471600
1213,6212,5711860,6212,7472410
1213,6212,5711860,6212,7473410
1213,6212,5711860,6212,7474410
1213,6212,5711860,6212,7475410
1213,6212,5711860,6212,7476410
1213,6212,5711860,6212,7476410
1213,6212,5711860,6212,7477220
1213,6212,5712020,6212,7477380
1213,6212,5712020,6212,7477850
1213,6212,5712020,6212,7478850
1213,6212,5712020,6212,7479850
1213,6212,5712020,6212,7480500
1213,6212,5712020,6212,7481500
1213,6212,5712020,6212,7482500
1213,6212,5712020,6212,7483310
1213,6212,5712020,6212,7483310
1213,6212,5712020,6212,7484310
1213,6212,5712020,6212,7485120
1213,6212,5712020,6212,7486120
1213,6212,5712020,6212,7487120
1213,6212,5712020,6212,7488120
1213,6212,5712020,6212,7488930
1213,6212,5712020,6212,7489400
1213,6212,5712020,6212,7490400
1213,6212,5712020,6212,7491400
1213,6212,5712020,6212,7492400
1213,6212,5712020,6212,7493400
1213,6212,5712020,6212,7494400
1213,6212,5712020,6212,7494870
1213,6212,5712020,6212,7495870
1213,6212,5712020,6212,7496870
1213,6212,5712020,6212,7497520
1213,6212,5712020,6212,7498330
1213,6212,5712020,6212,7499330
1213,6212,5712020,6212,7500330
1213,6212,5712020,6212,7501330
1213,6212,5712020,6212,7502330
1213,6212,5712020,6212,7502880
1213,6212,5712020,6212,7503880
1213,6212,5712020,6212,7503880
1213,6212,5712020,6212,7504690
1213,6212,5712020,6212,7505010
1213,6212,5712020,6212,7505820
1213,6212,5712020,6212,7506820
1213,6212,5712020,6212,7507820
1213,6212,5712020,6212,7508630
1213,6212,5712020,6212,7509630
1213,6212,5712020,6212,7509630
1213,6212,5712020,6212,7509630
1213,6212,5712020,6212,7510440
1213,6212,5712020,6212,7511250
1213,6212,5712020,6212,7512250
1213,6212,5712020,6212,7512840
1213,6212,5712020,6212,7513840
1213,6212,5712020,6212,7514840
1213,6212,5712020,6212,7515650
1213,6212,5712020,6212,7516650
1213,6212,5712020,6212,7517650
1213,6212,5712020,6212,7517650
1213,6212,5712020,6212,7518650
1213,6212,5712020,6212,7519650
1213,6212,5712020,6212,7520120
1213,6212,5712020,6212,7520930
1213,6212,5712020,6212,7521930
1213,6212,5712020,6212,7521930
1213,6212,5712020,6212,7522930
1213,6212,5712020,6212,7523930
1213,6212,5712020,6212,7523930
1213,6212,5712020,6212,7523930
1213,6212,5712020,6212,7524740
1213,6212,5712020,6212,7525740
1213,6212,5712020,6212,7526740
1213,6212,5712020,6212,7527740
1213,6212,5712020,6212,7527740
1213,6212,5712020,6212,7527740
1213,6212,5712020,6212,7528740
1213,6212,5712020,6212,7529740
1213,6212,5712020,6212,7529970
1213,6212,5712020,6212,7530970
1213,6212,5712020,6212,7531970
1213,6212,5712020,6212,7532970
1213,6212,5712020,6212,7533970
1213,6212,5712020,6212,7534970
1213,6212,5712020,6212,7535780
1213,6212,5712020,6212,7536780
1213,6212,5712020,6212,7537590
1213,6212,5712020,6212,7538400
1213,6212,5712020,6212,7538870
1213,6212,5712020,6212,7539870
1213,6212,5712020,6212,7540870
1213,6212,5712020,6212,7541340
1213,6212,5712020,6212,7541660
1213,6212,5712020,6212,7542660
1213,6212,5712020,6212,7543470
1213,6212,5712020,6212,7544120
1213,6212,5712020,6212,7552120
1213,6212,5712020,6212,7552930
1213,6212,5712020,6212,7553930
1213,6212,5712020,6212,7553930
1213,6212,5712020,6212,7554930
1213,6212,5712020,6212,7555740
1213,6212,5712020,6212,7555740
1213,6212,5712020,6212,7556740
1213,6212,5712020,6212,7557550
1213,6212,5712020,6212,7557550
1213,6212,5712020,6212,7558360
1213,6212,5712020,6212,7558830
1213,6212,5712020,6212,7559290
1213,6212,5712020,6212,7559290
