ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
431496.42,23.22,18.05,351899.27,18.94
431444.7,23.23,18.06,351899.71,18.95
431084.29,23.22,18.04,351899.71,18.95
431032.56,23.23,18.05,352095.36,18.97
430992.71,23.24,18.06,352052.66,18.98
431265.12,23.26,18.09,352055.38,18.99
431201.52,23.27,18.1,351900.61,18.99
431338.35,23.29,18.11,351898.28,19.0
431286.62,23.3,18.12,351898.28,19.01
430993.28,23.28,18.11,351595.3,18.99
431318.64,23.31,18.14,351594.91,19.0
431266.92,23.32,18.15,351594.91,19.01
431403.75,23.34,18.16,351594.91,19.02
431540.57,23.35,18.18,352511.72,19.08
431911.29,23.38,18.21,352679.94,19.09
431548.85,23.37,18.19,351677.75,19.04
431548.85,23.37,18.19,351677.75,19.04
431497.12,23.38,18.2,351925.86,19.07
431633.95,23.39,18.22,353451.13,19.16
431633.95,23.39,18.22,353451.13,19.16
432004.67,23.42,18.25,353451.13,19.16
432141.49,23.44,18.26,353451.13,19.17
431847.36,23.43,18.25,353047.5,19.15
431484.92,23.41,18.24,353047.5,19.16
431855.64,23.44,18.27,353050.01,19.16
431851.4,23.45,18.28,353852.61,19.21
432572.57,23.5,18.33,354571.34,19.26
432709.4,23.52,18.35,354569.19,19.27
432520.86,23.51,18.34,354471.75,19.27
432793.26,23.54,18.36,354471.4,19.28
432741.54,23.55,18.37,354471.4,19.29
432689.81,23.56,18.38,354471.4,19.3
432327.37,23.54,18.37,354662.73,19.31
432464.2,23.56,18.39,354774.02,19.33
432170.07,23.55,18.38,354682.05,19.33
432495.43,23.57,18.4,354379.43,19.32
432495.43,23.57,18.4,354332.91,19.31
432641.7,23.59,18.42,353664.65,19.29
432589.98,23.6,18.43,353927.1,19.31
432538.25,23.61,18.44,353856.1,19.32
432675.08,23.63,18.46,355451.42,19.41
432767.08,23.65,18.48,355496.52,19.43
433770.05,23.72,18.55,356929.32,19.52
433611.5,23.71,18.54,356771.67,19.51
433414.6,23.7,18.53,356386.24,19.49
433551.43,23.72,18.55,356386.24,19.5
433499.71,23.73,18.56,356386.24,19.51
433341.16,23.72,18.55,356245.23,19.5
433219.34,23.73,18.56,356144.04,19.51
433167.61,23.74,18.57,356144.04,19.52
433167.61,23.74,18.57,356192.72,19.52
433115.89,23.75,18.58,356220.76,19.53
433486.61,23.78,18.61,356220.76,19.54
433486.61,23.78,18.61,356214.12,19.54
433434.88,23.79,18.62,356205.66,19.55
433383.16,23.8,18.63,356206.64,19.56
433519.98,23.82,18.64,356207.06,19.57
433492.0,23.83,18.66,356240.33,19.58
433689.99,23.85,18.68,356632.12,19.61
433638.27,23.86,18.69,356632.12,19.62
433638.27,23.86,18.69,356632.12,19.62
433775.1,23.88,18.71,356632.35,19.63
433449.91,23.88,18.7,356186.73,19.62
433586.74,23.89,18.72,356186.08,19.63
433535.01,23.9,18.73,356186.08,19.64
433671.84,23.92,18.75,356186.08,19.65
433474.95,23.91,18.74,356152.25,19.65
433611.77,23.93,18.76,356152.25,19.66
433560.05,23.94,18.77,356163.93,19.67
433508.32,23.95,18.78,356162.81,19.68
433214.19,23.94,18.77,355744.56,19.66
433351.02,23.96,18.79,357232.09,19.75
433063.93,23.95,18.78,357009.53,19.74
432701.49,23.93,18.76,356906.21,19.74
432707.29,23.93,18.76,356921.82,19.74
432655.56,23.95,18.77,356911.26,19.75
432497.01,23.94,18.77,356754.04,19.75
431883.96,23.92,18.75,355823.91,19.71
431832.23,23.93,18.76,356087.89,19.73
431969.06,23.95,18.77,356087.89,19.74
432190.79,23.97,18.8,356146.77,19.75
432327.62,23.99,18.82,356146.77,19.76
432033.49,23.98,18.81,356048.01,19.76
431708.3,23.97,18.8,355725.15,19.75
431656.58,23.98,18.81,355725.15,19.77
431369.49,23.97,18.8,355301.39,19.75
431740.21,24.0,18.83,355301.39,19.75
431688.49,24.01,18.84,355301.39,19.76
431825.31,24.03,18.86,355302.53,19.77
431628.42,24.02,18.85,355217.84,19.77
431765.24,24.04,18.87,355218.27,19.78
431713.52,24.05,18.88,355218.27,19.79
431661.79,24.06,18.89,355219.18,19.8
431610.07,24.07,18.9,355254.24,19.81
431882.48,24.09,18.92,355253.37,19.82
432154.88,24.12,18.95,355252.67,19.83
431996.33,24.11,18.94,355094.84,19.82
431968.35,24.12,18.95,355110.32,19.83
432240.76,24.15,18.98,357310.22,19.96
432566.12,24.17,19.0,357310.22,19.97
432566.12,24.17,19.0,357310.22,19.97
432203.68,24.16,18.99,356816.41,19.95
432401.67,24.18,19.01,357210.3,19.98
432076.49,24.18,19.01,356764.97,19.97
432024.77,24.19,19.02,356764.97,19.98
431720.64,24.18,19.01,356565.33,19.97
431031.83,24.15,18.98,355826.12,19.94
430980.1,24.16,18.99,355826.12,19.95
430928.38,24.17,19.0,355845.0,19.96
430876.66,24.18,19.01,355841.43,19.97
430824.93,24.2,19.02,355830.84,19.98
430773.21,24.21,19.03,355826.12,19.99
430733.36,24.22,19.05,356006.35,20.02
430669.76,24.23,19.06,355826.12,20.02
430618.04,24.24,19.07,355826.12,20.03
430566.31,24.25,19.08,355826.12,20.04
430514.59,24.26,19.09,355826.12,20.05
430786.99,24.28,19.11,355826.12,20.06
431059.4,24.31,19.14,355828.98,20.07
431196.23,24.33,19.15,355826.12,20.07
431144.5,24.34,19.17,355844.55,20.09
431144.5,24.34,19.17,355844.55,20.09
430927.52,24.33,19.16,355627.92,20.08
430875.79,24.34,19.17,355631.67,20.09
430581.66,24.33,19.15,355214.87,20.07
430529.94,24.34,19.17,355220.38,20.08
430490.09,24.35,19.18,355372.85,20.1
430626.91,24.37,19.2,355372.86,20.11
430563.32,24.38,19.21,355192.69,20.11
430563.32,24.38,19.21,355192.69,20.11
430934.03,24.41,19.23,355192.68,20.12
430882.31,24.42,19.24,355192.68,20.13
430772.31,24.41,19.24,355082.68,20.12
430720.59,24.42,19.25,355082.68,20.13
430358.14,24.41,19.24,356110.6,20.2
430306.42,24.42,19.25,356110.6,20.21
430443.25,24.44,19.27,356391.25,20.23
430391.52,24.45,19.28,356400.05,20.25
430339.8,24.46,19.29,356471.9,20.26
430612.2,24.49,19.31,357006.4,20.3
430560.48,24.5,19.32,356953.45,20.31
430697.31,24.52,19.34,356953.45,20.32
430657.45,24.53,19.35,357105.1,20.34
430498.67,24.52,19.35,356948.93,20.33
430435.08,24.53,19.36,356769.58,20.33
430805.8,24.56,19.39,356769.58,20.34
430942.62,24.58,19.41,356769.58,20.35
430890.9,24.59,19.42,356769.58,20.36
430839.17,24.6,19.43,356769.58,20.37
431111.58,24.62,19.45,356772.05,20.38
430749.14,24.61,19.44,356770.56,20.38
430697.42,24.62,19.45,356772.43,20.4
430645.69,24.63,19.46,356771.0,20.41
430645.69,24.63,19.46,356771.0,20.41
430645.69,24.63,19.46,356771.0,20.41
430593.97,24.64,19.47,356770.56,20.42
430542.24,24.65,19.48,356926.09,20.44
430502.39,24.67,19.49,356798.31,20.44
430438.79,24.68,19.5,356770.56,20.45
430387.07,24.69,19.52,356770.56,20.47
430092.94,24.68,19.5,356579.64,20.46
429798.81,24.66,19.49,356474.35,20.46
429747.08,24.67,19.5,356474.35,20.47
430117.8,24.7,19.53,356473.37,20.47
430066.08,24.71,19.54,356473.37,20.49
430014.35,24.73,19.55,356474.65,20.5
429962.63,24.74,19.56,356473.46,20.51
429910.91,24.75,19.58,356473.66,20.52
429859.18,24.76,19.59,356634.6,20.54
429996.01,24.78,19.61,356634.6,20.55
429944.28,24.79,19.62,356473.37,20.55
430216.69,24.81,19.64,357562.16,20.62
430353.52,24.83,19.66,358001.31,20.66
430301.79,24.85,19.67,358001.31,20.67
430250.07,24.86,19.68,358001.31,20.68
429887.63,24.84,19.67,357876.75,20.68
429887.63,24.84,19.67,357876.75,20.68
429835.9,24.85,19.68,357876.75,20.69
429784.18,24.87,19.69,357888.98,20.71
429921.0,24.89,19.71,357888.98,20.72
430193.41,24.91,19.74,357888.98,20.72
430141.69,24.92,19.75,357919.88,20.74
430089.96,24.93,19.76,357904.98,20.75
429439.96,24.91,19.73,357254.98,20.72
429810.68,24.93,19.76,357254.98,20.72
429758.96,24.94,19.77,357387.97,20.74
429345.16,25.04,19.86,357387.97,20.84
429293.44,25.05,19.88,357226.75,20.84
429241.71,25.06,19.89,357226.75,20.86
429241.71,25.06,19.89,357226.75,20.86
429189.99,25.07,19.9,357232.87,20.87
429138.27,25.08,19.91,357232.6,20.88
429086.54,25.1,19.92,357246.85,20.89
429034.82,25.11,19.93,357237.91,20.91
428682.38,25.09,19.92,357239.26,20.91
428630.65,25.1,19.93,357255.8,20.92
428578.93,25.12,19.94,357255.8,20.94
428527.2,25.13,19.96,357255.8,20.95
428475.48,25.14,19.97,357385.68,20.97
428612.3,25.16,19.99,357385.25,20.98
428749.13,25.18,20.01,357384.33,20.99
428697.41,25.19,20.02,357226.75,20.99
429068.12,25.22,20.05,358082.4,21.05
429016.4,25.23,20.06,358082.4,21.06
428964.68,25.24,20.07,358121.85,21.07
429290.04,25.27,20.1,358426.25,21.1
429238.32,25.28,20.11,358462.21,21.11
429186.59,25.3,20.12,358426.15,21.12
428824.15,25.28,20.11,357994.63,21.11
428868.95,25.3,20.13,358075.69,21.12
429005.78,25.32,20.15,358802.21,21.18
429142.6,25.34,20.17,358802.21,21.19
428994.35,25.35,20.17,358681.81,21.19
429131.18,25.37,20.19,358681.81,21.2
429079.46,25.38,20.2,358681.81,21.21
428785.33,25.36,20.19,358510.15,21.21
428733.6,25.38,20.2,358510.15,21.22
428681.88,25.39,20.22,358510.15,21.23
428630.15,25.4,20.23,358534.25,21.25
428578.43,25.41,20.24,358616.79,21.26
428384.3,25.4,20.23,358423.65,21.26
428356.32,25.42,20.25,358372.98,21.27
428356.32,25.42,20.25,358393.04,21.27
428727.03,25.45,20.27,358393.42,21.27
428727.03,25.45,20.27,358393.42,21.27
428863.86,25.47,20.29,358393.24,21.28
429000.69,25.49,20.32,358393.04,21.29
428706.55,25.48,20.3,357991.03,21.27
429230.3,25.52,20.35,358682.92,21.33
429178.57,25.53,20.36,358682.92,21.34
429126.85,25.55,20.37,358682.92,21.35
428928.39,25.54,20.36,358573.17,21.35
429253.75,25.57,20.39,359128.89,21.39
429526.16,25.59,20.42,359698.94,21.43
429163.72,25.58,20.4,358741.01,21.38
428869.58,25.56,20.39,358584.43,21.37
428817.86,25.58,20.4,358591.17,21.39
428954.69,25.6,20.42,360146.47,21.49
428902.96,25.61,20.44,360142.06,21.5
428851.24,25.62,20.45,360169.91,21.52
428823.26,25.64,20.46,360703.38,21.56
429229.42,25.67,20.5,360768.18,21.58
429366.24,25.7,20.52,360768.18,21.59
428832.89,25.68,20.51,360139.72,21.57
429195.05,25.71,20.54,360139.85,21.57
429143.32,25.72,20.55,360139.85,21.59
429280.15,25.74,20.57,360139.72,21.6
429228.42,25.75,20.58,360139.72,21.61
429365.25,25.78,20.6,360139.72,21.62
429313.52,25.79,20.62,360139.72,21.63
429313.52,25.79,20.62,360119.65,21.63
429026.44,25.78,20.6,359785.22,21.62
428974.71,25.79,20.62,359836.37,21.63
428922.99,25.8,20.63,359806.02,21.64
429059.81,25.82,20.65,359960.25,21.66
429196.64,25.84,20.67,360240.16,21.69
429333.47,25.86,20.69,360750.36,21.73
428682.53,25.84,20.67,360002.5,21.7
429053.25,25.87,20.7,360638.28,21.74
429190.08,25.89,20.72,360638.28,21.75
429326.9,25.91,20.74,360638.28,21.77
428964.46,25.9,20.72,360666.9,21.77
428936.48,25.91,20.74,360697.53,21.79
428908.92,25.92,20.75,360879.63,21.81
429045.75,25.94,20.77,360879.63,21.82
428946.11,25.95,20.78,360646.09,21.82
428894.39,25.97,20.79,360646.09,21.84
428842.67,25.98,20.81,360646.09,21.85
428842.67,25.98,20.81,360666.52,21.85
428790.94,25.99,20.82,360730.24,21.87
428927.77,26.01,20.84,360730.24,21.88
429064.59,26.03,20.86,360866.06,21.9
428770.46,26.02,20.85,360447.53,21.88
428718.74,26.03,20.86,360513.74,21.89
428702.63,26.05,20.88,360460.98,21.9
429633.66,26.12,20.95,361958.96,22.01
429511.84,26.13,20.96,361383.82,21.99
429224.75,26.12,20.95,361147.71,21.98
429361.58,26.14,20.97,361394.79,22.0
429309.85,26.15,20.98,361394.79,22.01
429258.13,26.16,20.99,361394.79,22.03
429530.54,26.19,21.02,361092.41,22.02
429667.36,26.21,21.04,362480.83,22.11
430038.08,26.24,21.07,362480.83,22.12
430310.49,26.27,21.1,362480.83,22.13
429948.05,26.26,21.08,362480.83,22.14
429896.32,26.27,21.1,362480.83,22.15
429844.6,26.28,21.11,362520.28,22.16
429792.87,26.29,21.12,362984.07,22.21
430759.52,26.37,21.2,363582.01,22.26
430707.8,26.38,21.21,363582.01,22.27
430980.2,26.41,21.24,363582.01,22.28
430821.65,26.4,21.23,363424.15,22.27
430958.48,26.42,21.25,363424.15,22.28
430674.6,26.41,21.24,363066.48,22.27
430811.43,26.43,21.26,363066.48,22.28
430811.43,26.43,21.26,363051.31,22.28
430759.7,26.45,21.27,363051.31,22.29
430896.53,26.47,21.3,363946.03,22.36
431267.25,26.5,21.33,364178.87,22.38
431215.52,26.51,21.34,364178.87,22.39
431163.8,26.52,21.35,364315.7,22.41
430959.67,26.52,21.34,364290.79,22.41
430665.54,26.5,21.33,364178.6,22.41
430303.09,26.49,21.32,363255.45,22.36
430303.09,26.49,21.32,363271.34,22.36
429849.17,26.48,21.3,362866.16,22.35
429797.44,26.49,21.32,362791.5,22.36
429769.46,26.5,21.33,362803.94,22.37
429906.29,26.53,21.35,363981.02,22.46
430430.03,26.57,21.4,364558.18,22.51
430378.3,26.59,21.42,364558.18,22.52
430326.58,26.6,21.43,364558.18,22.54
430697.3,26.63,21.46,364558.18,22.54
430029.41,26.61,21.43,363862.17,22.51
429666.96,26.59,21.42,363862.17,22.52
429615.24,26.61,21.43,363862.17,22.53
429752.07,26.63,21.45,363862.17,22.54
429700.34,26.64,21.47,363878.07,22.56
429049.41,26.62,21.44,363226.3,22.53
429049.41,26.62,21.44,363224.8,22.53
428997.69,26.63,21.46,363289.96,22.55
428839.14,26.62,21.45,363145.39,22.54
428811.15,26.64,21.47,363150.16,22.56
428845.35,26.66,21.48,363379.27,22.59
429224.04,26.69,21.52,363385.22,22.59
429019.91,26.68,21.51,363319.8,22.59
428968.19,26.69,21.52,363319.8,22.61
428806.8,26.7,21.53,363004.88,22.6
428755.07,26.71,21.54,363004.88,22.62
428341.28,26.82,21.65,363004.88,22.73
428289.55,26.83,21.66,363020.46,22.74
428426.38,26.86,21.68,363015.65,22.76
428132.25,26.84,21.67,362668.44,22.74
428080.53,26.86,21.68,362721.86,22.76
428064.41,26.87,21.7,362731.41,22.77
427064.41,26.83,21.65,361731.41,22.72
427159.95,26.85,21.68,362553.29,22.79
427159.95,26.85,21.68,362515.21,22.79
426865.82,26.84,21.66,362103.87,22.76
427247.39,26.88,21.7,361935.02,22.77
426910.3,26.86,21.69,361674.4,22.76
426858.58,26.88,21.7,361674.4,22.77
426806.85,26.89,21.72,361674.4,22.79
426755.13,26.9,21.73,361690.34,22.8
426891.95,26.93,21.75,361689.2,22.81
426840.23,26.94,21.77,361695.34,22.83
426788.51,26.95,21.78,361695.45,22.84
426736.78,26.97,21.79,361710.84,22.86
426873.61,26.99,21.82,361710.84,22.87
426833.75,27.0,21.83,361705.69,22.88
426539.62,26.99,21.82,361400.95,22.87
426812.03,27.02,21.85,362711.36,22.96
426948.86,27.04,21.87,363146.85,23.0
427085.68,27.06,21.89,363146.85,23.01
427022.09,27.08,21.9,363114.42,23.02
426661.67,27.06,21.89,362638.67,23.0
427032.39,27.09,21.92,362638.67,23.01
427304.8,27.12,21.95,362638.67,23.02
427010.67,27.11,21.94,362475.56,23.01
426958.94,27.12,21.95,362475.56,23.03
426907.22,27.14,21.96,362475.56,23.04
426544.78,27.12,21.95,362503.91,23.05
426923.47,27.15,21.98,362587.13,23.06
426871.74,27.17,22.0,362591.92,23.08
427008.57,27.19,22.02,362480.96,23.08
426658.16,27.18,22.0,362821.59,23.11
426606.43,27.19,22.02,362901.04,23.13
426878.84,27.22,22.05,362851.38,23.14
427027.54,27.24,22.07,362832.06,23.15
427386.38,27.27,22.1,364400.78,23.25
427370.27,27.29,22.12,364608.2,23.28
427063.92,27.28,22.11,364237.21,23.27
427509.86,27.31,22.14,364237.24,23.27
428385.78,27.39,22.21,365012.08,23.33
428334.06,27.4,22.23,365012.08,23.35
428470.88,27.42,22.25,365012.06,23.36
428171.69,27.41,22.24,365012.05,23.37
428308.51,27.44,22.26,365012.05,23.38
428445.34,27.46,22.29,365013.11,23.39
427777.45,27.43,22.26,364281.53,23.36
427914.27,27.46,22.28,364280.48,23.37
427862.55,27.47,22.3,364280.48,23.39
428315.92,27.51,22.33,364837.27,23.43
428019.22,27.49,22.32,364360.64,23.41
427967.5,27.51,22.34,364446.11,23.43
427915.77,27.52,22.35,364385.04,23.44
428353.11,27.56,22.39,365743.84,23.53
428337.0,27.57,22.4,365796.61,23.55
428006.72,27.56,22.39,365519.98,23.54
428937.75,27.64,22.47,367021.31,23.65
428886.03,27.65,22.48,367021.31,23.67
429022.85,27.68,22.51,367288.75,23.69
429159.68,27.7,22.53,367288.75,23.71
429296.51,27.72,22.55,367288.75,23.72
429244.78,27.74,22.57,367288.75,23.73
429193.06,27.75,22.58,367357.36,23.75
429563.78,27.79,22.61,367357.36,23.76
429201.33,27.77,22.6,367359.27,23.77
429149.61,27.79,22.61,367352.25,23.78
429097.89,27.8,22.63,367335.51,23.8
429239.21,27.83,22.65,368301.44,23.88
429617.9,27.86,22.69,368299.54,23.88
429202.13,27.85,22.68,367980.9,23.88
428551.19,27.83,22.65,367233.04,23.85
428688.02,27.85,22.68,367233.04,23.86
428327.61,27.84,22.66,367326.43,23.87
428275.88,27.85,22.68,367326.43,23.89
428224.16,27.87,22.69,367328.79,23.9
428224.16,27.87,22.69,367328.79,23.9
428677.53,27.9,22.73,367269.79,23.9
428206.64,27.89,22.72,366392.64,23.86
428343.47,27.91,22.74,366399.02,23.88
428055.36,27.9,22.73,367510.3,23.95
428003.63,27.92,22.74,367555.25,23.97
427796.74,27.98,22.8,367558.61,24.04
427745.01,27.99,22.82,367522.06,24.05
427693.29,28.01,22.83,368327.02,24.12
427279.49,28.13,22.95,368327.02,24.24
427416.32,28.15,22.98,368450.12,24.27
427583.93,28.18,23.01,368705.76,24.3
426933.0,28.15,22.98,368004.42,24.27
427453.22,28.19,23.02,368004.62,24.27
427481.91,28.21,23.04,367308.71,24.24
427156.73,28.21,23.04,366993.84,24.24
427105.0,28.23,23.05,366993.84,24.25
427241.83,28.25,23.08,366993.65,24.27
427190.1,28.27,23.09,366993.65,24.28
426908.87,28.26,23.08,366993.65,24.29
426857.15,28.27,23.1,366993.65,24.31
426636.43,28.26,23.09,366995.61,24.31
426584.71,28.28,23.1,367002.8,24.33
426532.98,28.29,23.12,367010.83,24.34
426903.7,28.32,23.15,367008.87,24.35
426489.91,28.45,23.28,367008.87,24.48
426461.92,28.47,23.29,367045.1,24.5
426868.09,28.51,23.34,367649.92,24.56
426334.73,28.5,23.32,366993.65,24.53
426334.73,28.5,23.32,366993.65,24.53
426283.01,28.51,23.34,366993.65,24.55
426231.29,28.53,23.35,366993.65,24.56
426179.56,28.54,23.37,366993.65,24.58
425817.12,28.53,23.35,366993.66,24.59
426187.84,28.56,23.39,367200.75,24.61
426398.41,28.59,23.42,366652.42,24.59
426035.97,28.58,23.41,366704.87,24.6
425502.61,28.56,23.39,366181.83,24.58
425450.89,28.58,23.41,366205.33,24.6
425399.17,28.59,23.42,366184.01,24.61
425347.44,28.61,23.44,366189.24,24.63
425753.77,28.65,23.47,366246.58,24.64
425713.92,28.66,23.49,366378.38,24.67
425662.2,28.68,23.51,366378.38,24.68
425859.23,28.71,23.53,366252.94,24.69
425996.76,28.73,23.56,367555.08,24.79
425996.76,28.73,23.56,367555.08,24.79
425945.03,28.75,23.58,367555.08,24.81
426085.28,28.77,23.59,367549.75,24.81
426021.68,28.78,23.61,367410.54,24.82
425969.96,28.8,23.62,367410.59,24.84
425773.37,28.79,23.62,367192.33,24.83
425721.65,28.81,23.64,367192.28,24.85
425669.93,28.83,23.65,367192.28,24.87
425618.2,28.84,23.67,367305.53,24.89
425755.03,28.87,23.7,367305.53,24.9
425703.3,28.88,23.71,367192.28,24.91
425651.58,28.9,23.73,367192.28,24.93
425599.86,28.92,23.74,367192.28,24.95
425970.57,28.95,23.78,367192.28,24.96
425918.85,28.97,23.79,367192.28,24.97
425867.13,28.98,23.81,367199.42,24.99
425815.4,29.0,23.83,367200.49,25.01
425763.68,29.02,23.84,367192.64,25.02
425549.63,29.01,23.83,367192.64,25.03
425686.46,29.03,23.86,367192.93,25.04
426057.18,29.07,23.89,367192.64,25.05
426029.19,29.09,23.91,367783.81,25.11
426462.91,29.13,23.96,367849.55,25.13
426100.47,29.12,23.95,367849.55,25.14
425893.58,29.18,24.01,367846.18,25.21
425841.85,29.2,24.03,367846.18,25.22
426362.08,29.24,24.07,367989.93,25.24
426310.35,29.26,24.09,367989.93,25.26
426258.63,29.27,24.1,367989.93,25.27
426206.91,29.29,24.12,368088.09,25.3
426206.91,29.29,24.12,368088.09,25.3
426343.73,29.32,24.14,368232.87,25.32
425782.82,29.3,24.13,367575.6,25.29
425731.1,29.32,24.14,367479.73,25.3
425449.86,29.31,24.13,367199.39,25.29
425586.69,29.33,24.16,367191.2,25.31
425723.51,29.36,24.18,368697.41,25.42
425671.79,29.37,24.2,368737.65,25.44
425620.07,29.39,24.22,368852.97,25.47
425625.86,29.39,24.22,368895.15,25.47
425574.14,29.41,24.23,368737.31,25.48
425522.42,29.42,24.25,368737.31,25.5
425659.24,29.45,24.28,368737.31,25.51
425607.52,29.47,24.29,368737.31,25.53
425555.79,29.48,24.31,368737.31,25.55
425504.07,29.5,24.33,368737.31,25.56
425452.35,29.52,24.35,368771.81,25.58
425823.06,29.55,24.38,368771.81,25.59
425959.89,29.58,24.41,368771.81,25.61
425959.89,29.58,24.41,368771.81,25.61
425908.17,29.6,24.42,368823.76,25.63
425966.11,29.62,24.45,368870.86,25.65
425804.72,29.63,24.46,368737.31,25.66
425752.99,29.65,24.47,368737.31,25.68
425889.82,29.67,24.5,368738.45,25.69
426026.64,29.7,24.53,368738.88,25.71
425974.92,29.72,24.54,368738.88,25.72
425923.2,29.73,24.56,368745.09,25.74
425871.47,29.75,24.58,368750.79,25.76
425819.75,29.77,24.6,368782.73,25.78
425956.57,29.79,24.62,368790.62,25.8
425928.59,29.81,24.64,369421.75,25.86
426452.33,29.87,24.7,369469.95,25.88
426400.61,29.89,24.72,369469.95,25.9
426348.89,29.91,24.73,369469.95,25.92
426621.29,29.94,24.77,369460.5,25.93
426258.85,29.92,24.75,370749.71,26.03
426207.13,29.94,24.77,370749.71,26.04
426577.84,29.98,24.8,371200.42,26.08
426714.67,30.0,24.83,371200.42,26.1
426662.95,30.02,24.85,371233.04,26.12
426611.22,30.04,24.87,371213.13,26.14
426559.5,30.06,24.88,371228.12,26.16
426555.68,30.08,24.9,371436.01,26.19
426503.96,30.09,24.92,371436.01,26.21
425853.03,30.07,24.9,370712.82,26.18
425589.36,30.06,24.89,370301.93,26.15
425489.73,30.07,24.9,370066.35,26.16
425438.01,30.09,24.92,370066.35,26.17
425386.28,30.11,24.94,370097.0,26.19
425334.56,30.13,24.95,370085.57,26.21
425282.83,30.14,24.97,370123.97,26.23
424282.83,30.09,24.92,369123.97,26.18
424326.93,30.12,24.95,369855.41,26.25
424697.64,30.15,24.98,369855.41,26.26
424645.92,30.17,25.0,369855.41,26.28
425097.59,30.23,25.05,369717.28,26.29
425045.86,30.24,25.07,369717.28,26.31
424683.42,30.23,25.06,369717.28,26.32
424820.25,30.26,25.08,369725.24,26.33
424957.07,30.28,25.11,369718.4,26.35
424905.35,30.3,25.13,369747.79,26.37
424688.36,30.29,25.12,369477.87,26.35
424636.64,30.31,25.13,369463.18,26.37
424584.92,30.33,25.15,369459.54,26.39
424556.93,30.35,25.17,369499.92,26.41
424591.13,30.37,25.2,369763.37,26.45
424539.41,30.39,25.21,369763.37,26.47
424378.02,30.4,25.22,369448.47,26.46
424171.12,30.47,25.3,369448.58,26.54
424307.95,30.5,25.33,369447.46,26.55
424307.95,30.5,25.33,369447.46,26.55
424580.36,30.53,25.36,369447.46,26.57
424717.18,30.56,25.39,370752.85,26.68
424665.46,30.58,25.4,370752.85,26.7
424613.73,30.6,25.42,370760.01,26.72
424562.01,30.61,25.44,370753.14,26.73
424932.73,30.65,25.48,371146.83,26.77
424612.73,30.63,25.46,370826.83,26.75
424561.0,30.65,25.48,370840.64,26.77
424509.28,30.67,25.5,371000.32,26.81
424469.43,30.69,25.52,370860.42,26.81
424606.25,30.72,25.55,370860.42,26.83
424542.66,30.74,25.56,370826.53,26.85
424490.93,30.76,25.58,370826.53,26.87
424627.76,30.78,25.61,370826.53,26.88
424576.03,30.8,25.63,370826.53,26.9
424213.59,30.79,25.61,370388.72,26.88
423919.46,30.77,25.6,370257.07,26.88
424056.29,30.8,25.63,370257.07,26.89
424004.56,30.82,25.65,370262.67,26.91
423952.84,30.84,25.66,370260.59,26.93
424089.67,30.87,25.69,370260.59,26.95
424460.38,30.9,25.73,370352.92,26.96
424469.08,30.9,25.73,370395.84,26.97
424106.64,30.89,25.72,370303.72,26.97
424056.64,30.88,25.71,370253.72,26.97
424193.47,30.91,25.74,370253.79,26.98
424330.29,30.94,25.77,370253.51,27.0
