ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
814,3020,2738770,6212,2738770
814,3020,2739770,6212,2739770
814,3020,2740770,6212,2740770
815,3028,2741770,6212,2741770
815,3028,2742770,6212,2742770
815,3028,2743580,6212,2743580
815,3028,2744060,6212,2744060
815,3028,2744870,6212,2744870
815,3028,2745870,6212,2745870
816,3036,2746680,6212,2746680
816,3036,2746840,6212,2746840
816,3036,2747840,6212,2747840
816,3036,2748840,6212,2748840
816,3036,2749650,6212,2749650
816,3036,2749880,6212,2749880
816,3036,2750690,6212,2750690
816,3036,2751500,6212,2751500
816,3036,2752500,6212,2752500
816,3036,2752730,6212,2752730
816,3036,2753730,6212,2753730
817,3044,2754730,6212,2754730
817,3044,2755540,6212,2755540
817,3044,2756540,6212,2756540
817,3044,2757540,6212,2757540
817,3044,2758540,6212,2758540
817,3044,2759540,6212,2759540
817,3044,2760540,6212,2760540
817,3044,2761540,6212,2761540
817,3044,2762000,6212,2762000
817,3044,2763000,6212,2763000
817,3044,2764000,6212,2764000
818,3052,2765000,6212,2765000
818,3052,2766000,6212,2766000
818,3052,2766320,6212,2766320
818,3052,2767320,6212,2767320
818,3052,2767690,6212,2767690
818,3052,2768690,6212,2768690
818,3052,2769690,6212,2769690
818,3052,2770690,6212,2770690
818,3052,2771500,6212,2771500
818,3052,2772500,6212,2772500
819,3060,2773500,6212,2773500
819,3060,2774500,6212,2774500
819,3060,2775310,6212,2775310
819,3060,2775770,6212,2775770
819,3060,2776040,6212,2776040
819,3060,2777040,6212,2777040
819,3060,2778040,6212,2778040
819,3060,2779040,6212,2779040
819,3060,2780040,6212,2780040
820,3068,2781040,6212,2781040
820,3068,2782040,6212,2782040
821,3076,2782690,6212,2782690
821,3076,2783690,6212,2783690
821,3076,2784160,6212,2784160
821,3076,2784530,6212,2784530
821,3076,2785530,6212,2785530
821,3076,2786530,6212,2786530
821,3076,2786530,6212,2786530
821,3076,2786760,6212,2786760
821,3076,2787410,6212,2787410
821,3076,2787870,6212,2787870
821,3076,2788340,6212,2788340
821,3076,2789340,6212,2789340
821,3076,2789930,6212,2789930
821,3076,2790400,6212,2790400
821,3076,2791210,6212,2791210
821,3076,2792210,6212,2792210
822,3084,2793210,6212,2793210
822,3084,2794210,6212,2794210
822,3084,2795210,6212,2795210
822,3084,2796210,6212,2796210
822,3084,2797020,6212,2797020
822,3084,2798020,6212,2798020
823,3092,2798830,6212,2798830
823,3092,2799300,6212,2799300
823,3092,2800300,6212,2800300
823,3092,2801300,6212,2801300
823,3092,2802300,6212,2802300
823,3092,2803300,6212,2803300
823,3092,2803770,6212,2803770
823,3092,2804230,6212,2804230
823,3092,2804550,6212,2804550
824,3100,2805550,6212,2805550
824,3100,2806550,6212,2806550
824,3100,2807550,6212,2807550
824,3100,2808550,6212,2808550
824,3100,2808870,6212,2808870
824,3100,2809870,6212,2809870
824,3100,2810870,6212,2810870
824,3100,2810870,6212,2810870
824,3100,2811680,6212,2811680
824,3100,2811900,6212,2811900
824,3100,2812900,6212,2812900
824,3100,2813900,6212,2813900
824,3100,2814710,6212,2814710
824,3100,2815710,6212,2815710
824,3100,2815710,6212,2815710
824,3100,2816180,6212,2816180
824,3100,2816340,6212,2816340
825,3108,2817340,6212,2817340
825,3108,2818150,6212,2818150
825,3108,2819150,6212,2819150
825,3108,2819800,6212,2819800
825,3108,2820800,6212,2820800
825,3108,2821800,6212,2821800
825,3108,2822800,6212,2822800
825,3108,2823610,6212,2823610
825,3108,2824610,6212,2824610
825,3108,2825610,6212,2825610
825,3108,2826610,6212,2826610
826,3116,2827610,6212,2827610
827,3124,2828420,6212,2828420
827,3124,2828740,6212,2828740
827,3124,2829550,6212,2829550
827,3124,2830550,6212,2830550
827,3124,2831550,6212,2831550
827,3124,2832360,6212,2832360
827,3124,2833360,6212,2833360
827,3124,2833830,6212,2833830
827,3124,2834830,6212,2834830
827,3124,2835830,6212,2835830
827,3124,2836480,6212,2836480
827,3124,2836800,6212,2836800
827,3124,2837800,6212,2837800
827,3124,2838450,6212,2838450
827,3124,2838680,6212,2838680
827,3124,2838730,6212,2838730
827,3124,2839730,6212,2839730
828,3132,2840730,6212,2840730
828,3132,2841200,6212,2841200
828,3132,2842200,6212,2842200
828,3132,2843200,6212,2843200
828,3132,2844200,6212,2844200
828,3132,2845200,6212,2845200
828,3132,2845790,6212,2845790
828,3132,2846790,6212,2846790
828,3132,2847790,6212,2847790
828,3132,2848790,6212,2848790
828,3132,2849790,6212,2849790
828,3132,2850790,6212,2850790
828,3132,2851600,6212,2851600
829,3140,2852600,6212,2852600
829,3140,2853600,6212,2853600
829,3140,2854600,6212,2854600
830,3148,2855190,6212,2855190
830,3148,2855420,6212,2855420
830,3148,2856420,6212,2856420
830,3148,2857420,6212,2857420
830,3148,2858230,6212,2858230
830,3148,2859230,6212,2859230
830,3148,2860230,6212,2860230
830,3148,2861230,6212,2861230
830,3148,2861230,6212,2861230
830,3148,2861880,6212,2861880
831,3156,2862880,6212,2862880
831,3156,2863690,6212,2863690
831,3156,2863690,6212,2863690
831,3156,2864160,6212,2864160
831,3156,2865160,6212,2865160
831,3156,2866160,6212,2866160
831,3156,2866970,6212,2866970
831,3156,2867780,6212,2867780
831,3156,2868590,6212,2868590
831,3156,2869590,6212,2869590
831,3156,2870590,6212,2870590
831,3156,2871590,6212,2871590
831,3156,2872590,6212,2872590
831,3156,2873590,6212,2873590
832,3164,2874590,6212,2874590
832,3164,2875400,6212,2875400
833,3172,2876210,6212,2876210
833,3172,2877020,6212,2877020
833,3172,2878020,6212,2878020
833,3172,2878830,6212,2878830
833,3172,2879830,6212,2879830
833,3172,2880200,6212,2880200
833,3172,2880680,6212,2880680
833,3172,2881680,6212,2881680
833,3172,2882680,6212,2882680
833,3172,2882680,6212,2882680
833,3172,2883680,6212,2883680
833,3172,2884680,6212,2884680
833,3172,2885680,6212,2885680
834,3180,2886680,6212,2886680
834,3180,2887680,6212,2887680
834,3180,2888150,6212,2888150
834,3180,2888620,6212,2888620
834,3180,2889270,6212,2889270
834,3180,2890270,6212,2890270
834,3180,2891080,6212,2891080
834,3180,2892080,6212,2892080
834,3180,2892400,6212,2892400
834,3180,2892870,6212,2892870
834,3180,2893870,6212,2893870
834,3180,2894870,6212,2894870
834,3180,2895870,6212,2895870
834,3180,2896520,6212,2896520
834,3180,2897520,6212,2897520
835,3188,2898520,6212,2898520
836,3196,2898990,6212,2898990
836,3196,2899990,6212,2899990
836,3196,2900990,6212,2900990
836,3196,2901990,6212,2901990
836,3196,2902990,6212,2902990
836,3196,2903990,6212,2903990
836,3196,2904990,6212,2904990
836,3196,2905990,6212,2905990
836,3196,2906460,6212,2906460
837,3204,2907460,6212,2907460
837,3204,2907830,6212,2907830
837,3204,2908830,6212,2908830
837,3204,2909050,6212,2909050
837,3204,2909270,6212,2909270
837,3204,2910270,6212,2910270
837,3204,2911270,6212,2911270
837,3204,2912080,6212,2912080
837,3204,2912550,6212,2912550
838,3212,2920550,6212,2920550
838,3212,2921550,6212,2921550
838,3212,2922550,6212,2922550
838,3212,2923550,6212,2923550
838,3212,2924550,6212,2924550
839,3220,2932550,6212,2932550
839,3220,2932550,6212,2932550
840,3228,2933550,6212,2933550
840,3228,2933550,6212,2933550
840,3228,2934550,6212,2934550
840,3228,2935200,6212,2935200
840,3228,2936010,6212,2936010
840,3228,2936820,6212,2936820
840,3228,2937820,6212,2937820
840,3228,2938820,6212,2938820
840,3228,2939820,6212,2939820
840,3228,2940190,6212,2940190
840,3228,2940420,6212,2940420
840,3228,2941420,6212,2941420
840,3228,2942420,6212,2942420
840,3228,2943230,6212,2943230
840,3228,2944040,6212,2944040
840,3228,2945040,6212,2945040
841,3236,2946040,6212,2946040
841,3236,2947040,6212,2947040
841,3236,2947360,6212,2947360
841,3236,2948360,6212,2948360
842,3244,2948910,6212,2948910
842,3244,2949910,6212,2949910
842,3244,2950910,6212,2950910
842,3244,2951500,6212,2951500
842,3244,2952500,6212,2952500
842,3244,2953500,6212,2953500
842,3244,2954500,6212,2954500
843,3252,2955500,6212,2955500
843,3252,2956500,6212,2956500
843,3252,2957310,6212,2957310
843,3252,2958120,6212,2958120
843,3252,2959120,6212,2959120
843,3252,2960120,6212,2960120
843,3252,2960590,6212,2960590
843,3252,2961070,6212,2961070
843,3252,2961660,6212,2961660
843,3252,2962660,6212,2962660
843,3252,2963030,6212,2963030
843,3252,2964030,6212,2964030
844,3260,2965030,6212,2965030
844,3260,2965840,6212,2965840
844,3260,2966840,6212,2966840
844,3260,2966840,6212,2966840
844,3260,2967650,6212,2967650
844,3260,2968650,6212,2968650
844,3260,2969120,6212,2969120
844,3260,2970120,6212,2970120
845,3268,2970770,6212,2970770
845,3268,2971770,6212,2971770
845,3268,2971770,6212,2971770
845,3268,2972770,6212,2972770
845,3268,2973770,6212,2973770
845,3268,2974240,6212,2974240
845,3268,2975240,6212,2975240
845,3268,2975460,6212,2975460
846,3276,2976460,6212,2976460
846,3276,2977270,6212,2977270
846,3276,2977590,6212,2977590
846,3276,2977590,6212,2977590
846,3276,2978590,6212,2978590
846,3276,2979590,6212,2979590
846,3276,2980590,6212,2980590
846,3276,2981060,6212,2981060
846,3276,2982060,6212,2982060
846,3276,2983060,6212,2983060
846,3276,2984060,6212,2984060
846,3276,2984870,6212,2984870
846,3276,2985870,6212,2985870
847,3284,2986870,6212,2986870
847,3284,2987340,6212,2987340
847,3284,2987660,6212,2987660
847,3284,2988660,6212,2988660
847,3284,2989660,6212,2989660
847,3284,2990470,6212,2990470
847,3284,2991470,6212,2991470
847,3284,2992470,6212,2992470
847,3284,2993470,6212,2993470
847,3284,2993940,6212,2993940
847,3284,2994750,6212,2994750
847,3284,2995750,6212,2995750
847,3284,2996070,6212,2996070
847,3284,2997070,6212,2997070
848,3292,2998070,6212,2998070
848,3292,2999070,6212,2999070
848,3292,3000070,6212,3000070
848,3292,3001070,6212,3001070
848,3292,3002070,6212,3002070
848,3292,3002880,6212,3002880
848,3292,3002880,6212,3002880
848,3292,3002990,6212,3002990
848,3292,3003990,6212,3003990
848,3292,3003990,6212,3003990
848,3292,3004990,6212,3004990
848,3292,3004990,6212,3004990
848,3292,3005310,6212,3005310
848,3292,3006310,6212,3006310
849,3300,3007310,6212,3007310
849,3300,3008310,6212,3008310
849,3300,3009310,6212,3009310
849,3300,3010310,6212,3010310
849,3300,3010630,6212,3010630
849,3300,3011630,6212,3011630
850,3308,3012100,6212,3012100
850,3308,3013100,6212,3013100
850,3308,3013910,6212,3013910
850,3308,3014910,6212,3014910
850,3308,3015560,6212,3015560
850,3308,3016030,6212,3016030
850,3308,3016500,6212,3016500
850,3308,3016500,6212,3016500
850,3308,3016500,6212,3016500
850,3308,3017500,6212,3017500
850,3308,3018310,6212,3018310
850,3308,3019120,6212,3019120
850,3308,3019470,6212,3019470
850,3308,3019470,6212,3019470
850,3308,3020280,6212,3020280
851,3316,3021280,6212,3021280
851,3316,3022280,6212,3022280
851,3316,3023280,6212,3023280
851,3316,3024280,6212,3024280
851,3316,3025090,6212,3025090
851,3316,3026090,6212,3026090
851,3316,3026250,6212,3026250
851,3316,3026720,6212,3026720
852,3324,3027720,6212,3027720
853,3332,3028530,6212,3028530
853,3332,3029530,6212,3029530
853,3332,3030000,6212,3030000
853,3332,3030000,6212,3030000
853,3332,3030810,6212,3030810
853,3332,3031130,6212,3031130
853,3332,3031720,6212,3031720
853,3332,3032720,6212,3032720
853,3332,3033720,6212,3033720
853,3332,3034530,6212,3034530
853,3332,3035530,6212,3035530
853,3332,3035990,6212,3035990
853,3332,3036800,6212,3036800
853,3332,3036800,6212,3036800
853,3332,3037800,6212,3037800
853,3332,3038800,6212,3038800
853,3332,3039260,6212,3039260
853,3332,3040070,6212,3040070
853,3332,3041070,6212,3041070
853,3332,3042070,6212,3042070
853,3332,3043070,6212,3043070
854,3340,3044070,6212,3044070
855,3348,3044620,6212,3044620
855,3348,3045430,6212,3045430
855,3348,3046430,6212,3046430
855,3348,3046750,6212,3046750
855,3348,3047750,6212,3047750
855,3348,3048750,6212,3048750
855,3348,3049750,6212,3049750
855,3348,3050750,6212,3050750
855,3348,3051210,6212,3051210
855,3348,3051800,6212,3051800
855,3348,3051800,6212,3051800
855,3348,3052800,6212,3052800
855,3348,3053800,6212,3053800
856,3356,3054800,6212,3054800
856,3356,3055800,6212,3055800
856,3356,3056800,6212,3056800
856,3356,3057800,6212,3057800
856,3356,3058610,6212,3058610
856,3356,3059080,6212,3059080
856,3356,3059550,6212,3059550
856,3356,3060550,6212,3060550
856,3356,3060770,6212,3060770
856,3356,3061240,6212,3061240
856,3356,3062240,6212,3062240
856,3356,3063240,6212,3063240
856,3356,3063710,6212,3063710
856,3356,3064710,6212,3064710
857,3364,3065710,6212,3065710
857,3364,3066180,6212,3066180
857,3364,3067180,6212,3067180
857,3364,3067990,6212,3067990
857,3364,3068990,6212,3068990
858,3372,3069460,6212,3069460
858,3372,3070460,6212,3070460
858,3372,3070930,6212,3070930
858,3372,3071740,6212,3071740
858,3372,3072740,6212,3072740
858,3372,3073550,6212,3073550
858,3372,3074550,6212,3074550
858,3372,3074550,6212,3074550
858,3372,3074550,6212,3074550
858,3372,3075010,6212,3075010
858,3372,3076010,6212,3076010
858,3372,3077010,6212,3077010
858,3372,3077820,6212,3077820
858,3372,3078470,6212,3078470
859,3380,3079470,6212,3079470
859,3380,3079940,6212,3079940
859,3380,3080940,6212,3080940
859,3380,3081940,6212,3081940
859,3380,3082400,6212,3082400
859,3380,3082870,6212,3082870
859,3380,3083680,6212,3083680
859,3380,3084680,6212,3084680
860,3388,3085490,6212,3085490
860,3388,3085950,6212,3085950
860,3388,3086950,6212,3086950
860,3388,3087420,6212,3087420
860,3388,3088420,6212,3088420
860,3388,3088880,6212,3088880
860,3388,3089200,6212,3089200
860,3388,3089520,6212,3089520
860,3388,3090520,6212,3090520
860,3388,3091330,6212,3091330
860,3388,3091330,6212,3091330
860,3388,3092330,6212,3092330
861,3396,3093330,6212,3093330
861,3396,3094330,6212,3094330
861,3396,3095330,6212,3095330
861,3396,3095330,6212,3095330
861,3396,3096330,6212,3096330
861,3396,3096980,6212,3096980
861,3396,3097790,6212,3097790
861,3396,3098790,6212,3098790
861,3396,3099260,6212,3099260
861,3396,3100260,6212,3100260
861,3396,3101070,6212,3101070
861,3396,3101880,6212,3101880
861,3396,3102880,6212,3102880
861,3396,3103200,6212,3103200
862,3404,3103850,6212,3103850
862,3404,3104660,6212,3104660
862,3404,3105660,6212,3105660
862,3404,3106130,6212,3106130
863,3412,3107130,6212,3107130
863,3412,3108130,6212,3108130
863,3412,3109130,6212,3109130
863,3412,3110130,6212,3110130
864,3420,3118130,6212,3118130
864,3420,3118780,6212,3118780
864,3420,3119780,6212,3119780
864,3420,3120590,6212,3120590
864,3420,3121590,6212,3121590
864,3420,3122140,6212,3122140
864,3420,3122950,6212,3122950
864,3420,3123950,6212,3123950
864,3420,3124950,6212,3124950
865,3428,3125950,6212,3125950
865,3428,3126950,6212,3126950
865,3428,3127950,6212,3127950
865,3428,3128420,6212,3128420
865,3428,3128890,6212,3128890
865,3428,3129890,6212,3129890
865,3428,3130890,6212,3130890
865,3428,3131360,6212,3131360
865,3428,3131680,6212,3131680
866,3436,3132150,6212,3132150
866,3436,3132960,6212,3132960
866,3436,3132960,6212,3132960
866,3436,3133960,6212,3133960
866,3436,3134430,6212,3134430
866,3436,3135240,6212,3135240
866,3436,3136240,6212,3136240
866,3436,3137240,6212,3137240
867,3444,3138240,6212,3138240
867,3444,3139240,6212,3139240
867,3444,3140240,6212,3140240
867,3444,3141240,6212,3141240
867,3444,3142240,6212,3142240
867,3444,3143240,6212,3143240
867,3444,3144240,6212,3144240
867,3444,3145240,6212,3145240
868,3452,3146240,6212,3146240
868,3452,3147240,6212,3147240
868,3452,3147240,6212,3147240
868,3452,3148240,6212,3148240
868,3452,3148890,6212,3148890
868,3452,3149890,6212,3149890
868,3452,3150890,6212,3150890
868,3452,3151700,6212,3151700
868,3452,3152350,6212,3152350
868,3452,3152900,6212,3152900
868,3452,3153900,6212,3153900
868,3452,3154900,6212,3154900
869,3460,3155900,6212,3155900
869,3460,3156900,6212,3156900
869,3460,3157900,6212,3157900
869,3460,3158900,6212,3158900
869,3460,3159900,6212,3159900
869,3460,3160900,6212,3160900
869,3460,3160900,6212,3160900
869,3460,3161370,6212,3161370
870,3468,3162180,6212,3162180
870,3468,3162650,6212,3162650
870,3468,3163650,6212,3163650
870,3468,3164650,6212,3164650
870,3468,3165650,6212,3165650
870,3468,3166120,6212,3166120
871,3476,3167120,6212,3167120
871,3476,3167930,6212,3167930
871,3476,3168930,6212,3168930
871,3476,3169930,6212,3169930
871,3476,3170400,6212,3170400
871,3476,3171400,6212,3171400
871,3476,3171720,6212,3171720
871,3476,3172720,6212,3172720
871,3476,3172880,6212,3172880
871,3476,3172880,6212,3172880
871,3476,3173880,6212,3173880
871,3476,3174690,6212,3174690
872,3484,3176690,6212,3176690
872,3484,3177690,6212,3177690
872,3484,3177690,6212,3177690
872,3484,3178160,6212,3178160
873,3492,3186160,6212,3186160
873,3492,3186750,6212,3186750
873,3492,3187560,6212,3187560
873,3492,3188560,6212,3188560
874,3500,3189560,6212,3189560
874,3500,3190560,6212,3190560
874,3500,3191370,6212,3191370
874,3500,3192370,6212,3192370
874,3500,3193370,6212,3193370
874,3500,3194370,6212,3194370
874,3500,3195370,6212,3195370
874,3500,3195690,6212,3195690
874,3500,3196010,6212,3196010
875,3508,3197010,6212,3197010
876,3516,3197560,6212,3197560
876,3516,3197560,6212,3197560
876,3516,3198560,6212,3198560
876,3516,3199560,6212,3199560
876,3516,3200560,6212,3200560
876,3516,3201560,6212,3201560
876,3516,3202560,6212,3202560
876,3516,3203370,6212,3203370
876,3516,3204370,6212,3204370
876,3516,3204960,6212,3204960
876,3516,3205770,6212,3205770
876,3516,3206770,6212,3206770
876,3516,3206770,6212,3206770
876,3516,3206990,6212,3206990
877,3524,3207990,6212,3207990
877,3524,3208800,6212,3208800
877,3524,3209270,6212,3209270
877,3524,3210270,6212,3210270
877,3524,3211270,6212,3211270
877,3524,3212270,6212,3212270
877,3524,3213270,6212,3213270
877,3524,3214270,6212,3214270
877,3524,3214920,6212,3214920
877,3524,3215240,6212,3215240
877,3524,3215560,6212,3215560
877,3524,3216370,6212,3216370
877,3524,3217180,6212,3217180
877,3524,3218180,6212,3218180
878,3532,3219180,6212,3219180
878,3532,3220180,6212,3220180
879,3540,3220640,6212,3220640
879,3540,3220640,6212,3220640
879,3540,3221110,6212,3221110
879,3540,3221110,6212,3221110
879,3540,3222110,6212,3222110
879,3540,3222920,6212,3222920
879,3540,3223920,6212,3223920
879,3540,3224920,6212,3224920
879,3540,3225920,6212,3225920
879,3540,3226140,6212,3226140
879,3540,3227140,6212,3227140
879,3540,3228140,6212,3228140
879,3540,3228600,6212,3228600
879,3540,3228920,6212,3228920
879,3540,3229920,6212,3229920
879,3540,3230730,6212,3230730
879,3540,3231200,6212,3231200
879,3540,3231200,6212,3231200
879,3540,3232200,6212,3232200
879,3540,3232200,6212,3232200
879,3540,3233200,6212,3233200
880,3548,3234200,6212,3234200
880,3548,3234360,6212,3234360
880,3548,3235360,6212,3235360
880,3548,3235360,6212,3235360
880,3548,3236360,6212,3236360
880,3548,3237360,6212,3237360
880,3548,3238170,6212,3238170
880,3548,3239170,6212,3239170
880,3548,3240170,6212,3240170
880,3548,3240980,6212,3240980
880,3548,3241450,6212,3241450
880,3548,3242450,6212,3242450
880,3548,3243260,6212,3243260
881,3556,3244070,6212,3244070
881,3556,3245070,6212,3245070
881,3556,3245660,6212,3245660
881,3556,3246470,6212,3246470
882,3564,3247470,6212,3247470
882,3564,3247470,6212,3247470
882,3564,3248470,6212,3248470
882,3564,3248470,6212,3248470
882,3564,3249470,6212,3249470
882,3564,3250470,6212,3250470
882,3564,3251280,6212,3251280
882,3564,3252090,6212,3252090
882,3564,3252410,6212,3252410
883,3572,3260410,6212,3260410
883,3572,3261410,6212,3261410
883,3572,3262220,6212,3262220
883,3572,3262690,6212,3262690
883,3572,3263500,6212,3263500
883,3572,3264310,6212,3264310
883,3572,3265310,6212,3265310
883,3572,3265310,6212,3265310
883,3572,3266310,6212,3266310
883,3572,3266530,6212,3266530
884,3580,3267340,6212,3267340
884,3580,3267890,6212,3267890
885,3588,3268890,6212,3268890
885,3588,3269890,6212,3269890
885,3588,3269890,6212,3269890
885,3588,3270210,6212,3270210
885,3588,3271210,6212,3271210
885,3588,3272210,6212,3272210
885,3588,3273210,6212,3273210
885,3588,3274210,6212,3274210
885,3588,3275210,6212,3275210
885,3588,3275530,6212,3275530
885,3588,3276530,6212,3276530
