ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
860731.25,36.57,24.3,642492.27,27.29
860594.2,36.58,24.31,642240.88,27.3
860625.56,36.58,24.31,641969.39,27.28
860625.56,36.58,24.31,641965.07,27.28
860434.5,36.58,24.32,641747.05,27.29
860280.93,36.58,24.32,642180.1,27.31
860056.68,36.58,24.31,641955.85,27.3
860439.64,36.6,24.33,642487.84,27.33
860768.24,36.62,24.35,643001.39,27.35
860804.67,36.63,24.37,643013.11,27.36
861260.13,36.67,24.4,643809.3,27.41
860596.95,36.7,24.44,643195.29,27.43
860438.3,36.71,24.45,642855.89,27.43
860438.3,36.71,24.45,642885.12,27.43
860214.02,36.72,24.45,643577.9,27.47
860030.28,36.72,24.46,643154.64,27.46
859848.98,36.73,24.47,642825.55,27.46
861242.63,36.79,24.53,643538.36,27.49
861005.62,36.79,24.53,642706.92,27.47
861005.62,36.79,24.53,642799.81,27.47
860846.97,36.8,24.54,642571.14,27.47
860709.92,36.81,24.55,642622.68,27.49
860367.53,36.83,24.57,642711.23,27.51
860240.51,36.83,24.56,642352.66,27.5
860545.07,36.85,24.59,642070.52,27.49
860320.79,36.86,24.59,641951.71,27.5
860130.78,36.86,24.6,641412.75,27.49
859906.51,36.87,24.61,641311.13,27.5
859811.62,36.88,24.62,640786.6,27.49
859626.95,36.89,24.62,641166.49,27.51
859436.93,36.9,24.63,641007.39,27.52
859229.27,36.9,24.64,641596.69,27.56
859005.0,36.91,24.65,641490.74,27.56
858986.14,36.92,24.66,641220.19,27.56
858796.13,36.93,24.67,640829.52,27.56
859047.72,36.95,24.68,641661.3,27.6
858910.67,36.96,24.69,641227.07,27.59
858223.56,36.99,24.73,641178.6,27.64
858275.32,37.01,24.74,640788.57,27.63
858091.58,37.02,24.75,641195.13,27.66
857867.31,37.02,24.76,641381.89,27.68
857792.28,37.03,24.77,640181.72,27.64
857773.42,37.05,24.78,639800.61,27.63
857773.42,37.05,24.78,639725.64,27.63
857989.33,37.06,24.8,640064.72,27.65
857953.86,37.08,24.81,640346.46,27.67
858157.23,37.1,24.84,640041.62,27.67
857967.22,37.11,24.84,641871.54,27.76
857830.17,37.12,24.85,641559.16,27.76
857414.84,37.13,24.87,642735.26,27.83
857190.56,37.14,24.87,642606.11,27.84
856982.9,37.15,24.88,642246.56,27.84
856972.68,37.16,24.9,641834.36,27.83
856835.63,37.17,24.91,641492.76,27.83
856651.89,37.18,24.91,641056.67,27.82
856468.15,37.19,24.92,641413.85,27.85
856772.7,37.21,24.94,641948.84,27.88
856391.1,37.2,24.93,641566.7,27.87
856166.82,37.21,24.94,641965.01,27.9
856029.77,37.22,24.95,641691.94,27.9
855372.86,37.25,24.99,642056.02,27.96
856711.03,37.32,25.05,642076.16,27.97
856527.29,37.33,25.06,641813.65,27.97
856527.29,37.33,25.06,641813.65,27.97
856343.55,37.33,25.07,641545.84,27.97
856119.27,37.34,25.08,641848.52,28.0
856124.34,37.35,25.09,641729.47,28.0
855596.42,37.34,25.08,641201.56,27.99
855596.42,37.34,25.08,641201.56,27.99
855727.43,37.35,25.09,643199.74,28.07
855727.43,37.35,25.09,642951.21,28.06
856126.64,37.37,25.11,643388.43,28.09
856126.64,37.37,25.11,643388.43,28.09
856131.71,37.39,25.12,643096.33,28.08
856324.65,37.4,25.14,644243.15,28.14
856116.99,37.41,25.15,643659.48,28.13
855933.25,37.42,25.16,643596.2,28.14
855774.6,37.43,25.16,643361.12,28.14
855653.57,37.44,25.18,643402.18,28.15
855920.93,37.47,25.2,642789.39,28.14
855737.19,37.47,25.21,642805.52,28.15
855553.45,37.48,25.22,643291.84,28.18
855329.17,37.49,25.22,643821.06,28.22
855104.9,37.5,25.23,643914.19,28.24
854900.82,37.49,25.23,643689.34,28.23
855134.76,37.51,25.24,644415.45,28.27
856191.55,37.57,25.31,645434.85,28.32
856252.02,37.59,25.32,644698.52,28.3
856068.28,37.6,25.33,644399.6,28.3
855922.17,37.61,25.34,644370.33,28.31
855847.14,37.62,25.35,643580.24,28.29
855878.5,37.62,25.36,644790.05,28.34
855550.92,37.61,25.35,644603.13,28.34
855587.35,37.63,25.36,645178.5,28.38
855386.96,37.64,25.37,645454.7,28.4
855212.48,37.65,25.38,644971.08,28.39
855316.94,37.66,25.4,645155.26,28.41
855316.94,37.66,25.4,645197.06,28.41
855577.25,37.68,25.42,645908.72,28.45
855440.2,37.69,25.43,645654.42,28.45
855328.23,37.7,25.44,645374.16,28.45
855328.23,37.7,25.44,645084.45,28.43
855169.58,37.71,25.45,645530.38,28.47
854945.31,37.72,25.45,646686.41,28.53
854945.31,37.72,25.45,647081.51,28.55
854909.84,37.73,25.47,647245.36,28.57
854909.84,37.73,25.47,647245.36,28.57
854718.79,37.74,25.47,648028.26,28.61
854718.79,37.74,25.47,647482.31,28.59
854278.59,37.73,25.47,646842.82,28.57
853757.45,37.72,25.46,646230.02,28.55
853566.39,37.73,25.47,645970.36,28.55
853454.43,37.74,25.48,645809.01,28.56
853134.8,37.76,25.5,645703.89,28.58
853392.67,37.78,25.52,645491.12,28.58
853185.0,37.79,25.52,644768.92,28.56
853608.5,37.81,25.55,644788.69,28.56
853608.5,37.81,25.55,644788.69,28.56
853449.85,37.82,25.56,644549.97,28.56
853449.85,37.82,25.56,644549.97,28.56
853291.19,37.83,25.57,644286.45,28.57
853288.29,37.85,25.58,644262.24,28.58
853288.29,37.85,25.58,644262.24,28.58
853097.23,37.86,25.59,644306.38,28.59
854134.4,37.92,25.65,644465.5,28.61
854134.4,37.92,25.65,644465.5,28.61
853754.46,37.91,25.65,644151.79,28.6
853924.55,37.93,25.66,643942.0,28.6
853889.08,37.94,25.68,643930.91,28.61
853889.08,37.94,25.68,643930.91,28.61
853889.08,37.94,25.68,643930.91,28.61
853748.52,37.94,25.67,643827.6,28.61
853524.25,37.95,25.68,644023.07,28.63
853340.51,37.95,25.69,643996.9,28.64
853150.5,37.96,25.7,643302.08,28.63
853718.44,37.99,25.72,644716.53,28.69
853917.66,38.01,25.74,644248.76,28.67
853917.66,38.01,25.74,644103.52,28.67
853765.27,38.02,25.75,644350.59,28.69
853541.0,38.02,25.76,645046.93,28.74
853541.0,38.02,25.76,645046.93,28.74
853619.75,38.03,25.76,645455.02,28.75
853965.99,38.05,25.78,645206.33,28.75
853965.99,38.05,25.78,645206.33,28.75
853775.98,38.06,25.79,645529.74,28.77
853551.71,38.06,25.8,645568.42,28.79
853393.06,38.07,25.81,645253.51,28.79
853185.39,38.08,25.82,644950.59,28.79
852770.06,38.1,25.83,645376.24,28.83
852617.68,38.11,25.84,645376.88,28.84
852433.94,38.12,25.85,645608.74,28.87
852433.94,38.12,25.85,645071.41,28.84
852243.93,38.12,25.86,644466.66,28.83
852320.77,38.14,25.88,644303.8,28.83
852320.77,38.14,25.88,644198.21,28.83
852763.12,38.16,25.9,644530.89,28.84
852651.16,38.17,25.91,644102.68,28.84
852120.87,38.16,25.9,643546.3,28.82
852125.94,38.18,25.91,644061.47,28.86
851973.56,38.19,25.92,644468.3,28.89
852199.22,38.21,25.94,644594.21,28.9
852424.88,38.22,25.96,644939.95,28.92
852043.28,38.21,25.95,644436.3,28.9
851819.0,38.22,25.96,644538.2,28.92
851819.0,38.22,25.96,644511.8,28.92
851810.83,38.24,25.97,644535.81,28.93
851126.16,38.27,26.01,644433.63,28.98
851203.01,38.29,26.03,644263.96,28.98
850942.29,38.3,26.03,644196.67,28.99
851271.93,38.32,26.05,643967.03,28.99
851269.68,38.33,26.07,643907.09,29.0
851132.63,38.34,26.08,643721.48,29.0
851501.87,38.36,26.1,643977.28,29.01
851501.87,38.36,26.1,643977.28,29.01
851159.47,38.38,26.12,643671.68,29.03
851159.47,38.38,26.12,643671.68,29.03
850968.42,38.39,26.13,643404.11,29.03
850760.75,38.4,26.13,644173.92,29.08
850536.48,38.41,26.14,644049.79,29.08
850889.0,38.43,26.16,643541.25,29.06
850889.0,38.43,26.16,643541.25,29.06
850664.72,38.44,26.17,644052.5,29.1
850457.06,38.44,26.18,643791.13,29.1
850462.13,38.46,26.19,643519.88,29.1
850237.85,38.46,26.2,643988.99,29.13
850119.62,38.48,26.21,644051.86,29.15
849927.63,38.49,26.22,643249.06,29.13
849703.36,38.49,26.23,643304.86,29.14
849321.75,38.48,26.22,642988.26,29.13
849326.82,38.5,26.23,642831.29,29.14
849174.44,38.51,26.24,642213.35,29.12
849173.24,38.52,26.26,642395.72,29.14
848965.57,38.53,26.27,642134.57,29.14
849826.69,38.64,26.38,642010.31,29.19
849826.69,38.64,26.38,642010.31,29.19
849826.69,38.64,26.38,642010.31,29.19
849918.68,38.64,26.38,641769.41,29.18
849694.41,38.65,26.39,641592.81,29.19
849510.67,38.66,26.4,641227.14,29.18
849326.93,38.67,26.41,640907.93,29.18
849510.2,38.68,26.41,641163.3,29.19
849991.85,38.71,26.44,642905.52,29.28
849808.11,38.72,26.45,642985.68,29.3
849808.11,38.72,26.45,643341.41,29.31
849583.84,38.73,26.46,643205.06,29.32
849359.56,38.73,26.47,643301.88,29.34
849200.91,38.74,26.48,643593.91,29.36
848993.25,38.75,26.49,644025.25,29.4
848785.58,38.76,26.5,644358.74,29.42
848740.36,38.77,26.51,644347.51,29.44
848982.57,38.79,26.53,645702.22,29.5
848600.97,38.78,26.52,646229.6,29.53
848281.34,38.8,26.54,646442.23,29.57
848396.32,38.81,26.54,646840.21,29.59
848360.86,38.82,26.56,646819.31,29.6
848202.2,38.83,26.57,646438.44,29.59
847977.93,38.84,26.57,646252.04,29.6
848003.02,38.84,26.58,646443.5,29.61
848003.02,38.84,26.58,646443.5,29.61
848003.02,38.84,26.58,646443.5,29.61
847813.01,38.85,26.58,646059.51,29.6
847813.01,38.85,26.58,646582.4,29.63
847844.36,38.85,26.59,646175.4,29.61
847844.36,38.85,26.59,646175.4,29.61
847723.34,38.86,26.6,645175.75,29.58
847723.34,38.86,26.6,645073.54,29.57
847539.6,38.87,26.61,644531.69,29.56
847387.22,38.88,26.62,644010.15,29.55
847438.98,38.9,26.64,643223.03,29.53
847403.51,38.91,26.65,643130.73,29.53
847195.85,38.92,26.66,642893.73,29.54
847195.85,38.92,26.66,642893.73,29.54
846627.09,38.91,26.65,642343.88,29.52
846506.07,38.93,26.66,642446.28,29.54
847079.19,38.97,26.71,641845.14,29.53
847357.37,38.99,26.73,642015.18,29.54
847387.53,39.01,26.74,641797.68,29.54
847228.88,39.02,26.75,641963.58,29.56
847601.98,39.05,26.79,641920.19,29.58
847853.57,39.07,26.81,643141.32,29.64
847538.7,39.07,26.8,642761.99,29.63
847348.69,39.08,26.81,642387.61,29.62
846949.97,39.09,26.83,641713.08,29.62
846949.97,39.09,26.83,641713.08,29.62
846948.77,39.11,26.84,642100.87,29.65
846873.93,39.12,26.85,641943.53,29.65
846690.19,39.13,26.86,641515.36,29.65
846508.89,39.14,26.87,641063.4,29.64
846021.65,39.13,26.86,640647.7,29.63
845863.0,39.14,26.87,640330.41,29.63
847738.18,39.24,26.98,640124.26,29.63
847393.47,39.26,27.0,639712.58,29.64
847393.47,39.26,27.0,639705.35,29.64
847199.32,39.26,26.99,639474.03,29.63
847199.32,39.26,26.99,639474.03,29.63
847303.79,39.28,27.01,639612.78,29.65
847303.79,39.28,27.01,639612.78,29.65
846922.18,39.27,27.0,639345.65,29.64
846922.18,39.27,27.0,639366.16,29.64
847392.37,39.29,27.03,639831.3,29.67
847786.71,39.31,27.05,639449.03,29.65
847579.05,39.32,27.06,639128.57,29.65
847467.09,39.34,27.07,638898.94,29.66
847431.62,39.35,27.08,639153.4,29.68
847016.29,39.37,27.1,638792.11,29.69
846686.09,39.37,27.1,638897.88,29.71
846549.04,39.38,27.12,639007.65,29.73
846554.11,39.4,27.13,638473.08,29.71
846346.44,39.41,27.14,639012.81,29.75
846138.78,39.41,27.15,639587.37,29.79
846001.73,39.43,27.16,639307.72,29.79
845992.68,39.43,27.17,639194.51,29.79
845894.66,39.45,27.18,638850.56,29.79
845703.6,39.45,27.19,639029.3,29.81
845513.59,39.46,27.2,638685.14,29.81
845124.62,39.48,27.22,638087.68,29.81
845367.13,39.51,27.25,637948.48,29.82
845230.08,39.52,27.26,637636.1,29.82
845261.44,39.53,27.26,638970.26,29.88
845261.44,39.53,27.26,638960.14,29.88
845261.44,39.53,27.26,638960.14,29.88
845566.0,39.55,27.28,638720.87,29.87
845566.0,39.55,27.28,638720.87,29.87
845454.03,39.56,27.3,639115.91,29.91
845262.98,39.57,27.31,638694.65,29.9
844546.49,39.56,27.29,637936.85,29.88
844355.43,39.57,27.3,637846.37,29.89
844762.89,39.59,27.33,638255.0,29.91
844579.15,39.6,27.34,637842.24,29.91
844579.15,39.6,27.34,637592.75,29.89
844259.52,39.62,27.36,638287.34,29.96
844122.47,39.63,27.37,638030.41,29.96
844127.54,39.65,27.38,638004.81,29.97
844127.54,39.65,27.38,638004.81,29.97
843943.8,39.66,27.39,638446.54,30.0
843924.94,39.67,27.41,639273.15,30.05
843923.74,39.69,27.42,640124.96,30.1
843163.69,39.73,27.46,639984.61,30.15
842821.3,39.75,27.48,640471.3,30.21
842662.65,39.76,27.5,640216.84,30.21
842807.65,39.78,27.51,639918.25,30.2
842648.84,39.77,27.51,640038.88,30.21
842424.56,39.78,27.52,639929.51,30.22
842042.96,39.77,27.51,639889.55,30.23
842094.72,39.79,27.53,639898.59,30.24
841907.79,39.79,27.52,639702.0,30.23
842107.01,39.81,27.54,639356.15,30.22
841917.0,39.82,27.55,639146.56,30.23
842092.28,39.84,27.57,639624.69,30.26
841777.42,39.83,27.57,639376.97,30.26
841777.42,39.83,27.57,639100.06,30.24
841777.42,39.83,27.57,639058.26,30.24
841553.14,39.84,27.58,639448.07,30.27
841394.49,39.85,27.59,639074.36,30.27
841161.57,39.85,27.58,641116.43,30.37
841560.78,39.87,27.61,641229.56,30.38
841376.11,39.88,27.62,642187.97,30.44
841659.06,39.9,27.64,642695.43,30.47
842101.13,39.93,27.66,641762.68,30.43
842076.93,39.94,27.68,641122.19,30.41
842359.88,39.97,27.7,640559.03,30.39
842247.92,39.98,27.72,640284.58,30.39
842110.87,39.99,27.73,640268.81,30.41
841948.5,40.0,27.74,640141.94,30.42
841948.5,40.0,27.74,640052.89,30.41
841764.76,40.01,27.75,640415.5,30.44
841764.76,40.01,27.75,640415.5,30.44
841729.29,40.03,27.76,640835.81,30.47
841505.02,40.04,27.77,640646.1,30.48
841505.02,40.04,27.77,640646.1,30.48
841762.88,40.06,27.79,640929.64,30.5
842013.43,40.08,27.81,640933.54,30.51
841708.31,40.07,27.81,640778.77,30.51
841517.25,40.08,27.82,640519.11,30.51
841666.62,40.11,27.84,639968.97,30.5
841442.34,40.12,27.85,639933.43,30.51
841749.68,40.14,27.88,641488.64,30.59
841637.72,40.15,27.89,641280.06,30.6
841525.76,40.17,27.9,641545.25,30.62
841523.51,40.18,27.92,641512.72,30.63
841134.54,40.2,27.94,641996.17,30.69
841394.47,40.22,27.96,642885.46,30.73
841170.2,40.23,27.97,642870.11,30.75
840936.16,40.24,27.98,642637.74,30.75
840554.56,40.23,27.97,642250.66,30.74
840364.55,40.24,27.98,642197.31,30.75
840364.55,40.24,27.98,642254.98,30.76
840167.57,40.25,27.99,642633.38,30.79
839976.51,40.26,28.0,643131.42,30.83
839817.7,40.26,27.99,642563.32,30.8
839665.32,40.27,28.0,643049.12,30.84
839487.85,40.28,28.02,642612.6,30.83
839487.85,40.28,28.02,642657.11,30.84
839263.58,40.29,28.02,642555.48,30.85
839263.58,40.29,28.02,642592.27,30.85
839119.79,40.3,28.04,642379.65,30.85
839240.87,40.32,28.06,642848.75,30.88
839016.48,40.32,28.05,642194.82,30.86
838825.42,40.33,28.06,642000.52,30.86
838634.36,40.34,28.07,641752.3,30.87
838442.38,40.35,28.08,642121.87,30.9
838218.1,40.36,28.09,641903.7,30.9
838081.05,40.37,28.1,641605.67,30.9
837960.03,40.38,28.12,640942.07,30.89
837767.12,40.41,28.15,641817.78,30.96
837533.09,40.42,28.16,642054.0,30.99
837026.83,40.41,28.14,641411.96,30.96
836868.17,40.42,28.16,641226.66,30.97
836868.17,40.42,28.16,640964.32,30.96
836484.9,40.41,28.15,640582.27,30.95
836301.16,40.42,28.16,640172.03,30.94
836117.42,40.43,28.17,639868.15,30.94
836642.86,40.5,28.23,640412.19,31.0
836418.58,40.51,28.24,640377.1,31.01
836036.98,40.5,28.23,640137.06,31.01
835899.93,40.51,28.24,640706.33,31.05
835753.82,40.52,28.26,641244.41,31.09
835641.86,40.54,28.27,640967.83,31.09
835433.12,40.53,28.27,640908.28,31.09
835641.01,40.56,28.3,640601.66,31.09
835641.01,40.56,28.3,641900.32,31.16
835717.86,40.58,28.31,641754.34,31.16
835619.83,40.59,28.33,641149.79,31.15
835422.85,40.6,28.34,641624.66,31.19
835422.85,40.6,28.34,641624.66,31.19
835422.85,40.6,28.34,641624.66,31.19
835422.85,40.6,28.34,641403.72,31.17
835421.65,40.62,28.36,642815.03,31.26
835421.65,40.62,28.36,642773.68,31.25
835213.98,40.63,28.37,642437.96,31.25
835224.67,40.63,28.37,642394.65,31.25
835224.67,40.63,28.37,642394.65,31.25
834934.72,40.63,28.36,642029.43,31.24
834934.72,40.63,28.36,641700.34,31.22
834776.07,40.64,28.37,641386.92,31.22
834774.87,40.65,28.39,641157.85,31.22
835064.09,40.68,28.41,641743.8,31.26
835069.16,40.69,28.43,641524.04,31.26
834844.89,40.7,28.44,641552.75,31.28
834661.15,40.71,28.45,641988.86,31.32
834878.48,40.73,28.47,642653.95,31.35
834694.74,40.74,28.48,642135.91,31.34
834536.08,40.76,28.49,641643.7,31.34
835642.65,40.82,28.56,643469.55,31.43
835642.65,40.82,28.56,643449.2,31.43
835632.43,40.84,28.57,644656.33,31.51
835145.19,40.83,28.56,644146.39,31.49
834458.08,40.87,28.61,643426.64,31.52
834233.81,40.88,28.62,643261.11,31.52
834500.01,40.91,28.64,643662.3,31.55
834531.36,40.91,28.64,643750.2,31.56
834165.35,40.91,28.64,643572.44,31.56
834165.35,40.91,28.64,643572.44,31.56
834416.95,40.93,28.66,642633.95,31.52
833722.52,40.97,28.71,641979.03,31.55
833541.22,40.99,28.72,641685.58,31.55
833333.7,40.98,28.72,641443.5,31.55
833309.5,41.0,28.73,642902.39,31.63
833539.8,41.02,28.75,642117.35,31.6
833539.8,41.02,28.75,642096.78,31.6
834009.99,41.05,28.78,641791.91,31.59
834009.99,41.05,28.78,641509.88,31.57
833826.25,41.06,28.79,641142.33,31.57
833826.25,41.06,28.79,641142.33,31.57
834043.03,41.08,28.82,640869.18,31.57
833895.48,41.08,28.81,641246.91,31.59
833181.43,41.13,28.86,641724.46,31.68
832957.16,41.13,28.87,641514.2,31.68
832820.11,41.15,28.88,641733.12,31.71
832820.11,41.15,28.88,641428.56,31.69
832612.44,41.16,28.89,641133.72,31.69
832589.75,41.17,28.91,641350.31,31.72
832621.11,41.18,28.91,641295.53,31.71
832293.53,41.17,28.9,640789.18,31.7
832258.07,41.18,28.92,641049.7,31.72
832067.89,41.18,28.91,640871.93,31.72
832437.13,41.2,28.94,641216.69,31.74
832229.46,41.21,28.95,641253.28,31.75
832234.53,41.23,28.96,640981.59,31.75
832189.31,41.24,28.98,641446.28,31.79
832189.31,41.24,28.98,641446.28,31.79
832189.31,41.24,28.98,641446.28,31.79
832452.7,41.27,29.01,641481.12,31.81
832294.05,41.29,29.02,641417.94,31.82
832544.6,41.31,29.04,642450.0,31.88
831885.5,41.36,29.09,643095.69,31.97
831515.56,41.35,29.09,642791.98,31.97
831331.82,41.36,29.1,642523.02,31.97
831124.16,41.37,29.11,642179.35,31.97
830735.19,41.39,29.13,642671.15,32.02
830523.14,41.39,29.12,642616.56,32.03
830425.11,41.41,29.14,642209.4,32.02
829709.08,41.45,29.19,641540.46,32.05
829966.95,41.47,29.21,641907.26,32.08
829966.95,41.47,29.21,641907.26,32.08
829966.95,41.47,29.21,641701.27,32.07
829668.21,41.47,29.2,641473.88,32.06
829685.75,41.48,29.22,640861.09,32.04
829478.08,41.49,29.23,640759.33,32.05
829270.42,41.51,29.24,640837.83,32.07
829046.14,41.51,29.25,640728.94,32.08
830442.1,41.58,29.32,643327.88,32.21
830209.18,41.58,29.31,642903.73,32.2
829837.57,41.57,29.31,642597.13,32.19
829307.28,41.56,29.3,642040.76,32.18
829337.44,41.58,29.31,642474.12,32.21
830323.69,41.65,29.38,644683.81,32.34
830323.69,41.65,29.38,644683.81,32.34
830099.41,41.66,29.39,644537.08,32.35
830220.49,41.68,29.41,644845.7,32.37
830039.18,41.69,29.43,644783.79,32.39
829849.17,41.7,29.44,644606.43,32.39
829659.16,41.71,29.45,644845.3,32.42
829469.15,41.72,29.46,645100.37,32.45
829703.09,41.75,29.48,645744.22,32.49
829667.62,41.76,29.5,645854.3,32.51
829615.59,41.78,29.52,647681.01,32.62
829615.59,41.78,29.52,647681.01,32.62
830085.78,41.81,29.54,648309.53,32.65
830337.37,41.83,29.57,647960.35,32.64
830200.32,41.85,29.58,647608.46,32.64
830198.07,41.86,29.6,647573.95,32.65
829691.48,41.85,29.59,646816.63,32.63
829672.62,41.87,29.61,647107.32,32.66
829535.57,41.88,29.62,646926.69,32.66
830643.74,41.95,29.69,648732.77,32.76
831189.31,41.98,29.71,649617.45,32.81
831005.57,41.99,29.72,649301.32,32.81
830270.61,42.04,29.77,649157.46,32.87
830434.38,42.05,29.78,649552.44,32.89
830434.38,42.05,29.78,650154.07,32.92
830434.38,42.05,29.78,650154.07,32.92
830300.11,42.06,29.8,650938.02,32.97
831768.91,42.16,29.89,652130.33,33.05
832051.86,42.18,29.92,652361.27,33.07
832172.94,42.2,29.94,652059.16,33.07
831948.66,42.21,29.95,652028.23,33.08
831953.73,42.23,29.96,652502.69,33.12
831968.56,42.25,29.98,652099.65,33.11
831586.95,42.24,29.97,651830.33,33.11
831586.95,42.24,29.97,651622.46,33.1
831474.99,42.25,29.99,651924.1,33.13
831240.96,42.26,30.0,652303.07,33.16
831240.96,42.26,30.0,652301.25,33.16
831240.96,42.26,30.0,652722.96,33.19
830825.63,42.28,30.02,652608.73,33.21
830825.63,42.28,30.02,652608.73,33.21
830426.9,42.31,30.04,652155.86,33.22
830486.37,42.33,30.07,651941.82,33.23
830262.1,42.34,30.08,652231.82,33.26
830071.04,42.35,30.09,652817.26,33.31
829874.06,42.37,30.1,653570.21,33.36
829692.76,42.38,30.11,653389.59,33.37
829884.45,42.4,30.14,653328.74,33.38
829502.84,42.39,30.13,653475.25,33.4
829304.72,42.39,30.12,653356.45,33.4
829302.47,42.41,30.14,653341.48,33.41
829301.26,42.42,30.16,653189.83,33.41
829093.6,42.43,30.17,652897.83,33.42
828584.66,42.43,30.16,652299.59,33.4
828472.7,42.44,30.18,652068.13,33.41
828472.7,42.44,30.18,652068.13,33.41
828437.23,42.46,30.19,652012.38,33.42
828623.53,42.49,30.22,652353.34,33.45
828874.07,42.51,30.25,652917.39,33.49
828874.07,42.51,30.25,652917.39,33.49
828559.21,42.51,30.24,652669.67,33.48
828369.2,42.52,30.25,652457.2,33.49
828185.46,42.53,30.27,652155.22,33.49
828073.49,42.55,30.28,651820.79,33.49
827952.47,42.56,30.3,651449.59,33.49
827952.47,42.56,30.3,651407.79,33.49
827728.2,42.57,30.31,651866.19,33.53
827728.2,42.57,30.31,651866.19,33.53
828041.08,42.6,30.33,651558.93,33.52
828041.08,42.6,30.33,651707.98,33.53
828186.08,42.62,30.36,652228.75,33.57
828186.08,42.62,30.36,652228.75,33.57
827996.07,42.63,30.37,651674.16,33.55
828474.15,42.66,30.4,652229.53,33.59
828249.87,42.67,30.41,652325.8,33.61
828249.87,42.67,30.41,652292.27,33.61
828249.87,42.67,30.41,652232.52,33.6
827999.61,42.67,30.41,651830.16,33.59
827890.8,42.67,30.4,651721.1,33.59
827700.79,42.68,30.41,653296.27,33.69
827699.59,42.7,30.43,654392.26,33.76
827699.59,42.7,30.43,654398.33,33.76
827475.31,42.71,30.44,654261.98,33.77
827416.31,42.73,30.46,653742.32,33.76
827225.25,42.74,30.47,653685.46,33.77
827088.2,42.75,30.49,653596.77,33.79
826906.9,42.77,30.5,654366.27,33.84
826212.48,42.82,30.55,653664.22,33.88
826004.81,42.83,30.57,654006.64,33.91
825860.37,42.85,30.58,653865.02,33.92
825636.1,42.86,30.59,653763.4,33.93
825617.24,42.87,30.61,653563.93,33.94
825426.18,42.89,30.62,653785.25,33.97
825235.12,42.9,30.63,653493.36,33.97
825179.61,42.92,30.65,653404.87,33.98
824554.51,42.9,30.64,652753.09,33.96
824970.69,42.93,30.67,652709.12,33.97
824737.77,42.92,30.66,652745.97,33.97
824471.04,42.92,30.66,652399.59,33.96
824318.93,42.92,30.65,652251.62,33.96
824318.93,42.92,30.65,652251.62,33.96
824623.48,42.95,30.68,652011.69,33.96
824399.21,42.96,30.69,651992.58,33.97
824450.97,42.98,30.71,651766.8,33.98
824264.04,42.97,30.71,651305.09,33.96
824039.77,42.99,30.72,651200.55,33.97
823848.71,43.0,30.73,650940.89,33.97
823658.7,43.01,30.75,650811.1,33.98
823658.7,43.01,30.75,650749.4,33.98
823451.03,43.02,30.76,651180.63,34.02
823035.7,43.04,30.78,650985.65,34.05
822976.7,43.06,30.8,653734.02,34.21
822906.31,43.08,30.81,653082.24,34.19
822810.68,43.09,30.83,652142.69,34.15
822395.35,43.12,30.85,652446.36,34.21
822013.74,43.11,30.84,652099.58,34.2
821822.69,43.12,30.85,651839.91,34.2
