ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a3e1-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
662,3431,987820,6212,987820
663,3433,988470,6212,988470
664,3441,988790,6212,988790
664,3441,989790,6212,989790
664,3441,990600,6212,990600
664,3441,991600,6212,991600
664,3441,992600,6212,992600
664,3441,993600,6212,993600
664,3441,994410,6212,994410
665,3443,995410,6212,995410
665,3443,996410,6212,996410
665,3443,1000410,6212,1000410
665,3443,1001220,6212,1001220
665,3443,1002030,6212,1002030
666,3451,1002840,6212,1002840
667,3453,1003840,6212,1003840
668,3455,1004840,6212,1004840
669,3457,1005840,6212,1005840
669,3457,1006310,6212,1006310
669,3457,1006310,6212,1006310
669,3457,1006780,6212,1006780
669,3457,1007780,6212,1007780
670,3459,1008250,6212,1008250
670,3459,1008250,6212,1008250
671,3467,1016250,6212,1016250
672,3475,1016900,6212,1016900
672,3475,1017900,6212,1017900
672,3475,1018710,6212,1018710
672,3475,1019710,6212,1019710
673,3477,1020710,6212,1020710
674,3485,1021030,6212,1021030
674,3485,1023030,6212,1023030
675,3493,1023030,6212,1023030
675,3493,1024030,6212,1024030
676,3501,1024500,6212,1024500
677,3503,1025500,6212,1025500
678,3507,1026500,6212,1026500
678,3507,1027310,6212,1027310
679,3515,1027310,6212,1027310
679,3515,1028310,6212,1028310
680,3523,1036310,6212,1036310
681,3531,1036780,6212,1036780
682,3533,1037430,6212,1037430
682,3533,1039430,6212,1039430
682,3533,1040430,6212,1040430
682,3533,1044430,6212,1044430
682,3533,1045240,6212,1045240
682,3533,1046240,6212,1046240
683,3541,1046240,6212,1046240
683,3541,1046470,6212,1046470
684,3549,1047470,6212,1047470
684,3549,1047470,6212,1047470
684,3549,1048280,6212,1048280
684,3549,1049280,6212,1049280
684,3549,1050280,6212,1050280
684,3549,1050280,6212,1050280
684,3549,1050510,6212,1050510
684,3549,1050510,6212,1050510
685,3551,1051510,6212,1051510
685,3551,1051980,6212,1051980
685,3551,1052790,6212,1052790
686,3559,1060790,6212,1060790
687,3561,1061790,6212,1061790
688,3569,1063790,6212,1063790
688,3569,1064160,6212,1064160
688,3569,1064160,6212,1064160
689,3577,1065160,6212,1065160
689,3577,1065630,6212,1065630
689,3577,1065630,6212,1065630
690,3585,1066440,6212,1066440
691,3587,1067440,6212,1067440
692,3595,1067910,6212,1067910
693,3603,1068720,6212,1068720
694,3611,1069720,6212,1069720
694,3611,1070720,6212,1070720
694,3611,1071720,6212,1071720
695,3619,1072720,6212,1072720
696,3621,1073190,6212,1073190
696,3621,1074190,6212,1074190
696,3621,1075190,6212,1075190
697,3629,1083190,6212,1083190
698,3637,1084190,6212,1084190
698,3637,1085190,6212,1085190
698,3637,1086190,6212,1086190
698,3637,1087000,6212,1087000
698,3637,1087590,6212,1087590
699,3645,1087910,6212,1087910
699,3645,1088910,6212,1088910
700,3653,1089720,6212,1089720
700,3653,1093720,6212,1093720
701,3655,1094180,6212,1094180
702,3663,1102180,6212,1102180
703,3665,1103180,6212,1103180
704,3673,1103830,6212,1103830
705,3681,1111830,6212,1111830
706,3689,1112640,6212,1112640
707,3697,1113110,6212,1113110
707,3697,1114110,6212,1114110
708,3698,1114660,6212,1114660
708,3698,1115310,6212,1115310
709,3706,1123310,6212,1123310
709,3706,1124310,6212,1124310
710,3708,1125310,6212,1125310
710,3708,1126310,6212,1126310
711,3710,1126310,6212,1126310
712,3718,1126310,6212,1126310
713,3720,1127310,6212,1127310
714,3722,1127630,6212,1127630
715,3724,1128630,6212,1128630
716,3732,1129630,6212,1129630
717,3734,1130630,6212,1130630
718,3742,1131630,6212,1131630
719,3750,1135630,6212,1135630
720,3758,1136630,6212,1136630
720,3758,1137440,6212,1137440
721,3766,1138250,6212,1138250
722,3774,1139250,6212,1139250
722,3774,1140250,6212,1140250
723,3782,1141250,6212,1141250
723,3782,1142250,6212,1142250
723,3782,1143250,6212,1143250
724,3790,1151250,6212,1151250
725,3798,1152250,6212,1152250
726,3806,1160250,6212,1160250
726,3806,1161060,6212,1161060
726,3806,1162060,6212,1162060
726,3806,1163060,6212,1163060
727,3814,1163060,6212,1163060
727,3814,1163710,6212,1163710
727,3814,1164520,6212,1164520
728,3816,1165520,6212,1165520
728,3816,1165990,6212,1165990
728,3816,1165990,6212,1165990
729,3824,1173990,6212,1173990
730,3832,1174990,6212,1174990
730,3832,1174990,6212,1174990
730,3832,1175990,6212,1175990
731,3833,1176800,6212,1176800
731,3833,1176800,6212,1176800
732,3841,1177450,6212,1177450
732,3841,1178260,6212,1178260
733,3849,1179260,6212,1179260
733,3849,1180260,6212,1180260
734,3853,1181260,6212,1181260
735,3855,1182260,6212,1182260
736,3863,1190260,6212,1190260
736,3863,1191260,6212,1191260
736,3863,1191730,6212,1191730
737,3871,1192730,6212,1192730
737,3871,1192730,6212,1192730
738,3873,1193540,6212,1193540
739,3881,1201540,6212,1201540
739,3881,1202540,6212,1202540
739,3881,1203350,6212,1203350
739,3881,1203820,6212,1203820
740,3883,1204630,6212,1204630
741,3885,1205630,6212,1205630
741,3885,1206630,6212,1206630
741,3885,1210630,6212,1210630
741,3885,1210630,6212,1210630
742,3893,1210850,6212,1210850
743,3895,1211660,6212,1211660
743,3895,1212130,6212,1212130
744,3897,1212940,6212,1212940
745,3899,1213940,6212,1213940
746,3901,1214940,6212,1214940
747,3903,1214940,6212,1214940
747,3903,1215940,6212,1215940
747,3903,1216750,6212,1216750
748,3905,1217220,6212,1217220
748,3905,1218220,6212,1218220
748,3905,1219220,6212,1219220
749,3913,1227220,6212,1227220
750,3915,1228030,6212,1228030
751,3923,1232030,6212,1232030
751,3923,1233030,6212,1233030
752,3931,1234030,6212,1234030
752,3931,1234840,6212,1234840
752,3931,1235840,6212,1235840
753,3939,1236840,6212,1236840
753,3939,1237840,6212,1237840
753,3939,1237840,6212,1237840
753,3939,1238650,6212,1238650
754,3947,1242650,6212,1242650
755,3949,1242650,6212,1242650
755,3949,1243650,6212,1243650
755,3949,1244130,6212,1244130
755,3949,1245130,6212,1245130
755,3949,1245130,6212,1245130
756,3951,1245130,6212,1245130
756,3951,1246130,6212,1246130
756,3951,1247130,6212,1247130
756,3951,1248130,6212,1248130
756,3951,1248130,6212,1248130
756,3951,1248590,6212,1248590
756,3951,1249590,6212,1249590
757,3959,1250050,6212,1250050
758,3967,1250050,6212,1250050
758,3967,1251050,6212,1251050
758,3967,1251050,6212,1251050
758,3967,1251860,6212,1251860
758,3967,1252330,6212,1252330
759,3971,1253330,6212,1253330
759,3971,1253560,6212,1253560
760,3973,1254560,6212,1254560
760,3973,1255560,6212,1255560
760,3973,1263560,6212,1263560
760,3973,1263560,6212,1263560
761,3981,1263560,6212,1263560
761,3981,1264560,6212,1264560
762,3983,1265030,6212,1265030
763,3991,1273030,6212,1273030
763,3991,1273840,6212,1273840
764,3999,1273840,6212,1273840
764,3999,1274840,6212,1274840
765,4001,1274840,6212,1274840
765,4001,1274840,6212,1274840
766,4009,1275840,6212,1275840
767,4017,1276840,6212,1276840
768,4025,1276840,6212,1276840
768,4025,1277160,6212,1277160
769,4033,1278160,6212,1278160
769,4033,1278630,6212,1278630
770,4035,1279630,6212,1279630
770,4035,1280630,6212,1280630
771,4043,1281440,6212,1281440
771,4043,1282440,6212,1282440
771,4043,1283440,6212,1283440
771,4043,1284250,6212,1284250
772,4051,1292250,6212,1292250
772,4051,1296250,6212,1296250
772,4051,1297250,6212,1297250
773,4053,1297250,6212,1297250
773,4053,1297900,6212,1297900
774,4061,1298900,6212,1298900
774,4061,1299370,6212,1299370
774,4061,1299370,6212,1299370
775,4063,1299370,6212,1299370
776,4071,1307370,6212,1307370
776,4071,1308180,6212,1308180
777,4079,1308990,6212,1308990
777,4079,1309800,6212,1309800
777,4079,1310800,6212,1310800
777,4079,1311800,6212,1311800
777,4079,1312610,6212,1312610
778,4087,1320610,6212,1320610
779,4089,1321610,6212,1321610
779,4089,1322610,6212,1322610
780,4097,1323080,6212,1323080
780,4097,1324080,6212,1324080
781,4101,1324310,6212,1324310
781,4101,1325310,6212,1325310
781,4101,1325780,6212,1325780
782,4109,1326430,6212,1326430
782,4109,1326720,6212,1326720
783,4117,1334720,6212,1334720
783,4117,1334720,6212,1334720
784,4118,1335720,6212,1335720
784,4118,1335940,6212,1335940
784,4118,1336940,6212,1336940
785,4120,1338940,6212,1338940
785,4120,1339750,6212,1339750
785,4120,1340750,6212,1340750
786,4122,1341560,6212,1341560
787,4130,1342030,6212,1342030
787,4130,1343030,6212,1343030
788,4138,1351030,6212,1351030
789,4140,1351490,6212,1351490
790,4148,1359490,6212,1359490
791,4156,1363490,6212,1363490
791,4156,1364490,6212,1364490
791,4156,1364490,6212,1364490
791,4156,1365490,6212,1365490
792,4158,1366490,6212,1366490
792,4158,1367490,6212,1367490
792,4158,1367960,6212,1367960
793,4166,1375960,6212,1375960
793,4166,1376120,6212,1376120
794,4174,1376280,6212,1376280
794,4174,1377280,6212,1377280
794,4174,1378280,6212,1378280
794,4174,1379280,6212,1379280
795,4182,1379750,6212,1379750
796,4190,1380750,6212,1380750
797,4198,1384750,6212,1384750
797,4198,1385750,6212,1385750
797,4198,1386400,6212,1386400
797,4198,1387400,6212,1387400
798,4200,1388400,6212,1388400
798,4200,1389400,6212,1389400
798,4200,1389720,6212,1389720
798,4200,1390530,6212,1390530
798,4200,1391530,6212,1391530
798,4200,1392530,6212,1392530
798,4200,1393530,6212,1393530
798,4200,1394340,6212,1394340
799,4208,1402340,6212,1402340
800,4216,1403150,6212,1403150
801,4224,1403960,6212,1403960
801,4224,1404960,6212,1404960
801,4224,1405280,6212,1405280
802,4232,1413280,6212,1413280
802,4232,1413930,6212,1413930
803,4240,1414930,6212,1414930
803,4240,1415930,6212,1415930
803,4240,1416930,6212,1416930
804,4242,1417930,6212,1417930
804,4242,1418250,6212,1418250
804,4242,1418250,6212,1418250
805,4244,1418570,6212,1418570
805,4244,1419570,6212,1419570
806,4248,1420040,6212,1420040
807,4252,1420270,6212,1420270
807,4252,1420740,6212,1420740
807,4252,1420960,6212,1420960
808,4254,1421960,6212,1421960
809,4262,1422770,6212,1422770
810,4270,1422770,6212,1422770
810,4270,1423580,6212,1423580
811,4278,1431580,6212,1431580
812,4286,1439580,6212,1439580
812,4286,1440580,6212,1440580
812,4286,1441050,6212,1441050
813,4294,1441280,6212,1441280
813,4294,1441280,6212,1441280
814,4302,1441280,6212,1441280
815,4304,1442280,6212,1442280
815,4304,1443280,6212,1443280
815,4304,1444280,6212,1444280
815,4304,1444750,6212,1444750
816,4312,1445750,6212,1445750
816,4312,1446750,6212,1446750
817,4320,1447750,6212,1447750
817,4320,1448750,6212,1448750
817,4320,1448980,6212,1448980
818,4322,1449450,6212,1449450
818,4322,1450100,6212,1450100
819,4330,1458100,6212,1458100
819,4330,1459100,6212,1459100
820,4338,1460100,6212,1460100
820,4338,1460750,6212,1460750
820,4338,1461070,6212,1461070
821,4340,1461180,6212,1461180
821,4340,1462180,6212,1462180
822,4342,1463180,6212,1463180
822,4342,1464180,6212,1464180
823,4344,1464650,6212,1464650
824,4348,1465460,6212,1465460
825,4350,1466460,6212,1466460
825,4350,1467460,6212,1467460
825,4350,1468270,6212,1468270
826,4358,1476270,6212,1476270
826,4358,1476730,6212,1476730
826,4358,1476730,6212,1476730
826,4358,1477730,6212,1477730
827,4366,1485730,6212,1485730
827,4366,1486730,6212,1486730
828,4374,1487730,6212,1487730
828,4374,1488730,6212,1488730
828,4374,1489730,6212,1489730
829,4376,1489950,6212,1489950
829,4376,1490500,6212,1490500
830,4378,1491500,6212,1491500
831,4386,1491500,6212,1491500
831,4386,1492500,6212,1492500
831,4386,1493500,6212,1493500
831,4386,1494500,6212,1494500
832,4394,1495310,6212,1495310
832,4394,1495780,6212,1495780
833,4402,1503780,6212,1503780
833,4402,1504590,6212,1504590
833,4402,1505060,6212,1505060
833,4402,1505870,6212,1505870
833,4402,1506680,6212,1506680
834,4410,1507680,6212,1507680
834,4410,1509680,6212,1509680
834,4410,1513680,6212,1513680
835,4418,1514000,6212,1514000
835,4418,1514550,6212,1514550
836,4426,1515550,6212,1515550
836,4426,1516550,6212,1516550
837,4434,1517550,6212,1517550
837,4434,1518020,6212,1518020
837,4434,1519020,6212,1519020
838,4436,1520020,6212,1520020
838,4436,1521020,6212,1521020
838,4436,1522020,6212,1522020
838,4436,1522340,6212,1522340
838,4436,1522660,6212,1522660
839,4444,1530660,6212,1530660
839,4444,1530660,6212,1530660
839,4444,1530660,6212,1530660
840,4448,1531130,6212,1531130
841,4456,1532130,6212,1532130
842,4458,1532450,6212,1532450
843,4466,1532450,6212,1532450
843,4466,1533450,6212,1533450
844,4474,1533450,6212,1533450
844,4474,1534450,6212,1534450
844,4474,1535260,6212,1535260
845,4482,1543260,6212,1543260
846,4490,1544070,6212,1544070
846,4490,1544720,6212,1544720
846,4490,1545040,6212,1545040
847,4498,1545850,6212,1545850
847,4498,1546170,6212,1546170
848,4500,1546170,6212,1546170
848,4500,1546980,6212,1546980
849,4508,1547980,6212,1547980
849,4508,1548790,6212,1548790
849,4508,1549790,6212,1549790
850,4510,1550790,6212,1550790
850,4510,1551790,6212,1551790
851,4518,1552790,6212,1552790
852,4520,1553790,6212,1553790
852,4520,1553790,6212,1553790
852,4520,1554260,6212,1554260
852,4520,1555070,6212,1555070
853,4528,1556070,6212,1556070
854,4529,1556880,6212,1556880
854,4529,1556880,6212,1556880
855,4537,1564880,6212,1564880
855,4537,1564880,6212,1564880
856,4539,1565880,6212,1565880
856,4539,1565880,6212,1565880
856,4539,1565880,6212,1565880
856,4539,1566530,6212,1566530
856,4539,1566760,6212,1566760
857,4540,1567760,6212,1567760
857,4540,1568760,6212,1568760
857,4540,1569760,6212,1569760
857,4540,1573760,6212,1573760
857,4540,1574570,6212,1574570
858,4548,1575380,6212,1575380
859,4550,1577380,6212,1577380
859,4550,1578380,6212,1578380
860,4558,1579380,6212,1579380
861,4566,1580380,6212,1580380
861,4566,1581190,6212,1581190
861,4566,1582190,6212,1582190
861,4566,1583190,6212,1583190
861,4566,1584190,6212,1584190
862,4574,1584190,6212,1584190
862,4574,1584510,6212,1584510
863,4582,1592510,6212,1592510
864,4584,1593510,6212,1593510
865,4592,1593510,6212,1593510
866,4593,1594510,6212,1594510
866,4593,1595510,6212,1595510
866,4593,1596160,6212,1596160
866,4593,1596970,6212,1596970
866,4593,1597970,6212,1597970
866,4593,1598970,6212,1598970
866,4593,1598970,6212,1598970
866,4593,1599440,6212,1599440
866,4593,1603440,6212,1603440
866,4593,1604250,6212,1604250
866,4593,1604250,6212,1604250
867,4595,1604480,6212,1604480
868,4603,1605480,6212,1605480
868,4603,1606480,6212,1606480
869,4611,1608480,6212,1608480
870,4619,1609480,6212,1609480
870,4619,1610480,6212,1610480
870,4619,1611480,6212,1611480
871,4627,1612480,6212,1612480
872,4635,1612800,6212,1612800
872,4635,1613800,6212,1613800
873,4643,1614800,6212,1614800
874,4645,1615800,6212,1615800
874,4645,1616800,6212,1616800
874,4645,1617800,6212,1617800
875,4653,1618800,6212,1618800
875,4653,1619800,6212,1619800
875,4653,1620800,6212,1620800
876,4655,1621120,6212,1621120
876,4655,1621230,6212,1621230
876,4655,1622230,6212,1622230
876,4655,1622460,6212,1622460
877,4663,1623460,6212,1623460
877,4663,1624460,6212,1624460
877,4663,1625460,6212,1625460
878,4671,1626270,6212,1626270
879,4673,1627270,6212,1627270
879,4673,1627270,6212,1627270
879,4673,1628270,6212,1628270
879,4673,1629080,6212,1629080
879,4673,1630080,6212,1630080
879,4673,1631080,6212,1631080
880,4681,1631550,6212,1631550
880,4681,1632550,6212,1632550
881,4685,1633020,6212,1633020
881,4685,1633570,6212,1633570
881,4685,1634570,6212,1634570
881,4685,1635570,6212,1635570
881,4685,1635570,6212,1635570
881,4685,1636570,6212,1636570
882,4687,1637380,6212,1637380
883,4695,1637700,6212,1637700
884,4697,1638510,6212,1638510
884,4697,1638970,6212,1638970
884,4697,1639780,6212,1639780
884,4697,1640250,6212,1640250
884,4697,1641060,6212,1641060
884,4697,1641870,6212,1641870
884,4697,1642870,6212,1642870
884,4697,1643870,6212,1643870
884,4697,1644870,6212,1644870
884,4697,1645100,6212,1645100
884,4697,1646100,6212,1646100
884,4697,1646100,6212,1646100
884,4697,1646420,6212,1646420
884,4697,1646650,6212,1646650
884,4697,1646650,6212,1646650
884,4697,1647460,6212,1647460
885,4705,1648270,6212,1648270
886,4713,1656270,6212,1656270
887,4721,1657080,6212,1657080
888,4722,1658080,6212,1658080
888,4722,1659080,6212,1659080
888,4722,1659890,6212,1659890
888,4722,1660700,6212,1660700
888,4722,1660700,6212,1660700
889,4726,1661510,6212,1661510
890,4728,1661980,6212,1661980
890,4728,1662300,6212,1662300
890,4728,1670300,6212,1670300
891,4736,1678300,6212,1678300
891,4736,1679300,6212,1679300
891,4736,1680300,6212,1680300
891,4736,1681110,6212,1681110
891,4736,1681580,6212,1681580
891,4736,1681900,6212,1681900
892,4738,1682710,6212,1682710
892,4738,1683710,6212,1683710
893,4746,1683940,6212,1683940
893,4746,1684940,6212,1684940
893,4746,1684940,6212,1684940
894,4754,1685750,6212,1685750
894,4754,1686750,6212,1686750
895,4762,1694750,6212,1694750
895,4762,1695750,6212,1695750
895,4762,1696750,6212,1696750
895,4762,1697750,6212,1697750
895,4762,1698750,6212,1698750
896,4764,1699750,6212,1699750
897,4766,1700750,6212,1700750
897,4766,1700750,6212,1700750
897,4766,1700750,6212,1700750
897,4766,1700980,6212,1700980
897,4766,1702980,6212,1702980
898,4768,1702980,6212,1702980
899,4776,1703980,6212,1703980
900,4784,1704980,6212,1704980
900,4784,1705450,6212,1705450
901,4786,1706000,6212,1706000
902,4794,1714000,6212,1714000
903,4802,1714000,6212,1714000
903,4802,1715000,6212,1715000
903,4802,1716000,6212,1716000
904,4804,1717000,6212,1717000
905,4812,1718000,6212,1718000
905,4812,1718470,6212,1718470
905,4812,1719470,6212,1719470
905,4812,1721470,6212,1721470
905,4812,1721790,6212,1721790
905,4812,1722440,6212,1722440
905,4812,1722440,6212,1722440
906,4820,1723440,6212,1723440
906,4820,1723440,6212,1723440
906,4820,1723440,6212,1723440
906,4820,1724440,6212,1724440
906,4820,1725440,6212,1725440
906,4820,1726440,6212,1726440
907,4822,1727440,6212,1727440
907,4822,1728440,6212,1728440
908,4824,1729440,6212,1729440
908,4824,1730440,6212,1730440
909,4826,1731440,6212,1731440
909,4826,1731440,6212,1731440
909,4826,1732440,6212,1732440
910,4834,1733440,6212,1733440
911,4836,1733660,6212,1733660
912,4844,1734130,6212,1734130
912,4844,1738130,6212,1738130
913,4846,1738130,6212,1738130
913,4846,1738600,6212,1738600
913,4846,1739600,6212,1739600
913,4846,1740070,6212,1740070
913,4846,1740070,6212,1740070
913,4846,1741070,6212,1741070
913,4846,1741540,6212,1741540
913,4846,1742540,6212,1742540
913,4846,1742760,6212,1742760
914,4854,1750760,6212,1750760
915,4856,1750760,6212,1750760
915,4856,1751760,6212,1751760
915,4856,1752220,6212,1752220
915,4856,1753220,6212,1753220
915,4856,1754220,6212,1754220
915,4856,1754220,6212,1754220
916,4864,1754220,6212,1754220
916,4864,1755220,6212,1755220
917,4866,1755690,6212,1755690
917,4866,1756010,6212,1756010
917,4866,1756330,6212,1756330
917,4866,1757330,6212,1757330
918,4874,1758330,6212,1758330
918,4874,1760330,6212,1760330
919,4876,1761330,6212,1761330
919,4876,1761800,6212,1761800
919,4876,1762800,6212,1762800
920,4884,1763270,6212,1763270
921,4886,1763430,6212,1763430
921,4886,1765430,6212,1765430
921,4886,1766430,6212,1766430
921,4886,1766900,6212,1766900
922,4890,1767710,6212,1767710
923,4898,1767870,6212,1767870
923,4898,1768520,6212,1768520
923,4898,1769330,6212,1769330
923,4898,1770140,6212,1770140
924,4900,1771140,6212,1771140
925,4902,1772140,6212,1772140
926,4910,1772460,6212,1772460
927,4918,1773460,6212,1773460
927,4918,1774460,6212,1774460
927,4918,1775460,6212,1775460
928,4922,1776460,6212,1776460
928,4922,1777460,6212,1777460
928,4922,1778270,6212,1778270
929,4924,1778740,6212,1778740
929,4924,1779550,6212,1779550
929,4924,1780360,6212,1780360
929,4924,1781360,6212,1781360
929,4924,1785360,6212,1785360
929,4924,1786360,6212,1786360
929,4924,1786680,6212,1786680
930,4932,1787680,6212,1787680
930,4932,1788490,6212,1788490
931,4936,1788490,6212,1788490
931,4936,1788600,6212,1788600
931,4936,1789600,6212,1789600
932,4944,1789600,6212,1789600
933,4946,1790070,6212,1790070
933,4946,1794070,6212,1794070
934,4954,1795070,6212,1795070
935,4962,1795070,6212,1795070
935,4962,1796070,6212,1796070
935,4962,1797070,6212,1797070
935,4962,1798070,6212,1798070
935,4962,1799070,6212,1799070
935,4962,1799880,6212,1799880
936,4970,1800690,6212,1800690
936,4970,1801690,6212,1801690
936,4970,1802500,6212,1802500
936,4970,1803500,6212,1803500
937,4978,1804500,6212,1804500
938,4982,1804500,6212,1804500
939,4984,1804500,6212,1804500
940,4992,1812500,6212,1812500
940,4992,1813310,6212,1813310
941,4994,1814310,6212,1814310
941,4994,1815310,6212,1815310
