ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4a0a-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1037,4804,4448640,6212,4448640
1037,4804,4449640,6212,4449640
1037,4804,4450110,6212,4450110
1037,4804,4451110,6212,4451110
1037,4804,4451920,6212,4451920
1038,4812,4452730,6212,4452730
1038,4812,4453730,6212,4453730
1038,4812,4454730,6212,4454730
1038,4812,4455730,6212,4455730
1038,4812,4456730,6212,4456730
1038,4812,4457730,6212,4457730
1038,4812,4458540,6212,4458540
1038,4812,4459540,6212,4459540
1038,4812,4459760,6212,4459760
1039,4820,4460570,6212,4460570
1039,4820,4461570,6212,4461570
1039,4820,4462570,6212,4462570
1039,4820,4463570,6212,4463570
1039,4820,4463570,6212,4463570
1039,4820,4464570,6212,4464570
1039,4820,4465030,6212,4465030
1039,4820,4465500,6212,4465500
1039,4820,4465970,6212,4465970
1039,4820,4466970,6212,4466970
1040,4828,4467780,6212,4467780
1040,4828,4468780,6212,4468780
1040,4828,4469250,6212,4469250
1040,4828,4470250,6212,4470250
1040,4828,4471250,6212,4471250
1040,4828,4472250,6212,4472250
1040,4828,4472720,6212,4472720
1040,4828,4472720,6212,4472720
1040,4828,4473720,6212,4473720
1040,4828,4474190,6212,4474190
1040,4828,4475000,6212,4475000
1041,4836,4475810,6212,4475810
1041,4836,4476460,6212,4476460
1041,4836,4477270,6212,4477270
1041,4836,4477590,6212,4477590
1041,4836,4478590,6212,4478590
1041,4836,4478590,6212,4478590
1041,4836,4479240,6212,4479240
1041,4836,4480240,6212,4480240
1041,4836,4481240,6212,4481240
1041,4836,4481710,6212,4481710
1041,4836,4482030,6212,4482030
1041,4836,4482500,6212,4482500
1042,4844,4483500,6212,4483500
1042,4844,4484310,6212,4484310
1042,4844,4485310,6212,4485310
1042,4844,4486310,6212,4486310
1042,4844,4487310,6212,4487310
1042,4844,4488310,6212,4488310
1042,4844,4488310,6212,4488310
1042,4844,4489120,6212,4489120
1042,4844,4489350,6212,4489350
1042,4844,4490350,6212,4490350
1043,4852,4491160,6212,4491160
1043,4852,4491160,6212,4491160
1043,4852,4491160,6212,4491160
1043,4852,4492160,6212,4492160
1043,4852,4492620,6212,4492620
1043,4852,4492940,6212,4492940
1043,4852,4493750,6212,4493750
1043,4852,4494750,6212,4494750
1043,4852,4495750,6212,4495750
1043,4852,4495750,6212,4495750
1043,4852,4496560,6212,4496560
1043,4852,4497560,6212,4497560
1044,4860,4498560,6212,4498560
1044,4860,4499370,6212,4499370
1044,4860,4500370,6212,4500370
1044,4860,4500370,6212,4500370
1044,4860,4501370,6212,4501370
1044,4860,4502370,6212,4502370
1044,4860,4502830,6212,4502830
1044,4860,4502830,6212,4502830
1044,4860,4503830,6212,4503830
1044,4860,4504640,6212,4504640
1044,4860,4505450,6212,4505450
1045,4868,4505920,6212,4505920
1045,4868,4506390,6212,4506390
1045,4868,4507200,6212,4507200
1045,4868,4508200,6212,4508200
1045,4868,4509200,6212,4509200
1046,4876,4517200,6212,4517200
1046,4876,4517200,6212,4517200
1046,4876,4518200,6212,4518200
1046,4876,4518670,6212,4518670
1046,4876,4519670,6212,4519670
1047,4884,4520670,6212,4520670
1047,4884,4521670,6212,4521670
1047,4884,4522670,6212,4522670
1047,4884,4523670,6212,4523670
1047,4884,4524670,6212,4524670
1047,4884,4525670,6212,4525670
1047,4884,4526480,6212,4526480
1047,4884,4527290,6212,4527290
1047,4884,4527290,6212,4527290
1047,4884,4528290,6212,4528290
1048,4892,4529290,6212,4529290
1048,4892,4530290,6212,4530290
1048,4892,4531290,6212,4531290
1048,4892,4532290,6212,4532290
1048,4892,4532760,6212,4532760
1048,4892,4533310,6212,4533310
1048,4892,4533860,6212,4533860
1048,4892,4534670,6212,4534670
1049,4900,4535670,6212,4535670
1049,4900,4536480,6212,4536480
1049,4900,4537480,6212,4537480
1049,4900,4538480,6212,4538480
1049,4900,4538480,6212,4538480
1049,4900,4538480,6212,4538480
1049,4900,4539480,6212,4539480
1049,4900,4540480,6212,4540480
1049,4900,4541290,6212,4541290
1049,4900,4541760,6212,4541760
1049,4900,4542230,6212,4542230
1050,4908,4543040,6212,4543040
1050,4908,4543040,6212,4543040
1050,4908,4543040,6212,4543040
1050,4908,4543410,6212,4543410
1050,4908,4544410,6212,4544410
1050,4908,4544780,6212,4544780
1050,4908,4544890,6212,4544890
1050,4908,4545540,6212,4545540
1050,4908,4546190,6212,4546190
1050,4908,4547190,6212,4547190
1050,4908,4548190,6212,4548190
1050,4908,4548410,6212,4548410
1050,4908,4549410,6212,4549410
1050,4908,4550220,6212,4550220
1051,4916,4551030,6212,4551030
1051,4916,4552030,6212,4552030
1051,4916,4552360,6212,4552360
1051,4916,4552910,6212,4552910
1051,4916,4553910,6212,4553910
1051,4916,4553910,6212,4553910
1051,4916,4554910,6212,4554910
1051,4916,4555910,6212,4555910
1051,4916,4556560,6212,4556560
1051,4916,4557560,6212,4557560
1052,4924,4558560,6212,4558560
1052,4924,4559110,6212,4559110
1052,4924,4559920,6212,4559920
1052,4924,4560390,6212,4560390
1052,4924,4560710,6212,4560710
1052,4924,4561710,6212,4561710
1052,4924,4562710,6212,4562710
1052,4924,4563180,6212,4563180
1052,4924,4564180,6212,4564180
1052,4924,4565180,6212,4565180
1053,4932,4565650,6212,4565650
1053,4932,4566300,6212,4566300
1053,4932,4566770,6212,4566770
1053,4932,4567580,6212,4567580
1053,4932,4568580,6212,4568580
1053,4932,4569580,6212,4569580
1053,4932,4570050,6212,4570050
1053,4932,4570370,6212,4570370
1053,4932,4571180,6212,4571180
1053,4932,4571180,6212,4571180
1053,4932,4571340,6212,4571340
1054,4940,4572340,6212,4572340
1054,4940,4572340,6212,4572340
1054,4940,4572570,6212,4572570
1054,4940,4573570,6212,4573570
1054,4940,4574030,6212,4574030
1054,4940,4575030,6212,4575030
1054,4940,4575030,6212,4575030
1054,4940,4575840,6212,4575840
1054,4940,4576650,6212,4576650
1054,4940,4576650,6212,4576650
1054,4940,4576970,6212,4576970
1054,4940,4577780,6212,4577780
1054,4940,4578780,6212,4578780
1055,4948,4579780,6212,4579780
1055,4948,4580010,6212,4580010
1055,4948,4580170,6212,4580170
1055,4948,4580170,6212,4580170
1055,4948,4581170,6212,4581170
1055,4948,4581400,6212,4581400
1055,4948,4581400,6212,4581400
1055,4948,4581400,6212,4581400
1055,4948,4582400,6212,4582400
1055,4948,4583400,6212,4583400
1055,4948,4584400,6212,4584400
1055,4948,4585400,6212,4585400
1055,4948,4586400,6212,4586400
1055,4948,4586720,6212,4586720
1055,4948,4586720,6212,4586720
1056,4956,4587720,6212,4587720
1056,4956,4588190,6212,4588190
1056,4956,4588420,6212,4588420
1056,4956,4589420,6212,4589420
1056,4956,4590420,6212,4590420
1056,4956,4591420,6212,4591420
1056,4956,4592070,6212,4592070
1056,4956,4592530,6212,4592530
1057,4964,4593530,6212,4593530
1057,4964,4594000,6212,4594000
1057,4964,4594230,6212,4594230
1057,4964,4595230,6212,4595230
1057,4964,4595230,6212,4595230
1057,4964,4595230,6212,4595230
1057,4964,4596230,6212,4596230
1057,4964,4596550,6212,4596550
1057,4964,4597550,6212,4597550
1057,4964,4598550,6212,4598550
1057,4964,4598550,6212,4598550
1057,4964,4599360,6212,4599360
1057,4964,4599590,6212,4599590
1057,4964,4600590,6212,4600590
1057,4964,4600590,6212,4600590
1057,4964,4601400,6212,4601400
1058,4972,4602210,6212,4602210
1058,4972,4603020,6212,4603020
1058,4972,4603830,6212,4603830
1058,4972,4604830,6212,4604830
1058,4972,4605830,6212,4605830
1058,4972,4606300,6212,4606300
1058,4972,4607300,6212,4607300
1058,4972,4608110,6212,4608110
1058,4972,4608580,6212,4608580
1059,4980,4609390,6212,4609390
1059,4980,4609860,6212,4609860
1059,4980,4609860,6212,4609860
1059,4980,4610180,6212,4610180
1059,4980,4611180,6212,4611180
1059,4980,4611650,6212,4611650
1059,4980,4612460,6212,4612460
1059,4980,4612690,6212,4612690
1059,4980,4612690,6212,4612690
1059,4980,4613690,6212,4613690
1059,4980,4613690,6212,4613690
1059,4980,4613690,6212,4613690
1059,4980,4613690,6212,4613690
1060,4988,4614690,6212,4614690
1060,4988,4615170,6212,4615170
1060,4988,4615490,6212,4615490
1060,4988,4616490,6212,4616490
1060,4988,4617490,6212,4617490
1060,4988,4617490,6212,4617490
1060,4988,4617720,6212,4617720
1060,4988,4618720,6212,4618720
1060,4988,4619720,6212,4619720
1060,4988,4619720,6212,4619720
1060,4988,4620720,6212,4620720
1060,4988,4621720,6212,4621720
1060,4988,4622190,6212,4622190
1061,4996,4622560,6212,4622560
1061,4996,4623560,6212,4623560
1061,4996,4624030,6212,4624030
1061,4996,4625030,6212,4625030
1061,4996,4625260,6212,4625260
1061,4996,4625260,6212,4625260
1061,4996,4625850,6212,4625850
1061,4996,4626850,6212,4626850
1061,4996,4627850,6212,4627850
1061,4996,4628850,6212,4628850
1062,5004,4629850,6212,4629850
1062,5004,4630660,6212,4630660
1062,5004,4631660,6212,4631660
1062,5004,4632660,6212,4632660
1062,5004,4632660,6212,4632660
1062,5004,4633660,6212,4633660
1062,5004,4634660,6212,4634660
1062,5004,4635470,6212,4635470
1062,5004,4635470,6212,4635470
1062,5004,4635470,6212,4635470
1062,5004,4636280,6212,4636280
1062,5004,4637280,6212,4637280
1062,5004,4637280,6212,4637280
1063,5012,4638280,6212,4638280
1063,5012,4639280,6212,4639280
1063,5012,4640090,6212,4640090
1063,5012,4640740,6212,4640740
1063,5012,4641550,6212,4641550
1063,5012,4642550,6212,4642550
1063,5012,4642550,6212,4642550
1063,5012,4643550,6212,4643550
1063,5012,4643920,6212,4643920
1063,5012,4644390,6212,4644390
1064,5020,4645200,6212,4645200
1064,5020,4646200,6212,4646200
1064,5020,4647200,6212,4647200
1064,5020,4648200,6212,4648200
1064,5020,4648200,6212,4648200
1064,5020,4648200,6212,4648200
1064,5020,4649200,6212,4649200
1064,5020,4649750,6212,4649750
1064,5020,4650750,6212,4650750
1064,5020,4651750,6212,4651750
1065,5028,4652750,6212,4652750
1065,5028,4653750,6212,4653750
1065,5028,4653750,6212,4653750
1065,5028,4654750,6212,4654750
1065,5028,4654750,6212,4654750
1065,5028,4655750,6212,4655750
1065,5028,4656560,6212,4656560
1065,5028,4657030,6212,4657030
1065,5028,4658030,6212,4658030
1066,5036,4659030,6212,4659030
1066,5036,4660030,6212,4660030
1066,5036,4661030,6212,4661030
1066,5036,4661030,6212,4661030
1066,5036,4661030,6212,4661030
1066,5036,4662030,6212,4662030
1066,5036,4663030,6212,4663030
1066,5036,4663680,6212,4663680
1066,5036,4664680,6212,4664680
1066,5036,4664840,6212,4664840
1066,5036,4665840,6212,4665840
1067,5044,4666840,6212,4666840
1067,5044,4667840,6212,4667840
1067,5044,4667840,6212,4667840
1067,5044,4668840,6212,4668840
1067,5044,4668840,6212,4668840
1067,5044,4669840,6212,4669840
1067,5044,4670840,6212,4670840
1067,5044,4670840,6212,4670840
1067,5044,4671840,6212,4671840
1067,5044,4672840,6212,4672840
1067,5044,4673310,6212,4673310
1067,5044,4673780,6212,4673780
1067,5044,4674780,6212,4674780
1068,5052,4675250,6212,4675250
1068,5052,4676250,6212,4676250
1068,5052,4676570,6212,4676570
1069,5060,4684570,6212,4684570
1069,5060,4685570,6212,4685570
1069,5060,4686380,6212,4686380
1069,5060,4686600,6212,4686600
1069,5060,4686760,6212,4686760
1069,5060,4687130,6212,4687130
1069,5060,4688130,6212,4688130
1069,5060,4688940,6212,4688940
1069,5060,4689160,6212,4689160
1069,5060,4689160,6212,4689160
1069,5060,4689970,6212,4689970
1069,5060,4690970,6212,4690970
1070,5068,4691970,6212,4691970
1070,5068,4692440,6212,4692440
1070,5068,4692670,6212,4692670
1070,5068,4693670,6212,4693670
1070,5068,4694670,6212,4694670
1070,5068,4695670,6212,4695670
1070,5068,4696480,6212,4696480
1070,5068,4697290,6212,4697290
1070,5068,4697290,6212,4697290
1070,5068,4697290,6212,4697290
1070,5068,4698290,6212,4698290
1070,5068,4698290,6212,4698290
1070,5068,4699290,6212,4699290
1070,5068,4699290,6212,4699290
1071,5076,4707290,6212,4707290
1072,5084,4707760,6212,4707760
1072,5084,4708230,6212,4708230
1072,5084,4709230,6212,4709230
1072,5084,4710230,6212,4710230
1072,5084,4711230,6212,4711230
1072,5084,4712040,6212,4712040
1072,5084,4713040,6212,4713040
1072,5084,4713850,6212,4713850
1072,5084,4714070,6212,4714070
1072,5084,4714540,6212,4714540
1073,5092,4715540,6212,4715540
1073,5092,4716540,6212,4716540
1073,5092,4717130,6212,4717130
1073,5092,4718130,6212,4718130
1073,5092,4719130,6212,4719130
1073,5092,4719940,6212,4719940
1073,5092,4720940,6212,4720940
1073,5092,4721260,6212,4721260
1073,5092,4721480,6212,4721480
1073,5092,4722130,6212,4722130
1073,5092,4722130,6212,4722130
1074,5100,4723130,6212,4723130
1074,5100,4724130,6212,4724130
1074,5100,4725130,6212,4725130
1074,5100,4726130,6212,4726130
1074,5100,4726130,6212,4726130
1074,5100,4726940,6212,4726940
1074,5100,4727170,6212,4727170
1075,5108,4735170,6212,4735170
1075,5108,4736170,6212,4736170
1075,5108,4737170,6212,4737170
1075,5108,4737980,6212,4737980
1075,5108,4737980,6212,4737980
1076,5116,4738980,6212,4738980
1076,5116,4739980,6212,4739980
1076,5116,4740980,6212,4740980
1076,5116,4741300,6212,4741300
1076,5116,4741530,6212,4741530
1076,5116,4741530,6212,4741530
1076,5116,4741850,6212,4741850
1076,5116,4742850,6212,4742850
1077,5124,4743850,6212,4743850
1077,5124,4744850,6212,4744850
1077,5124,4745850,6212,4745850
1077,5124,4746850,6212,4746850
1077,5124,4747850,6212,4747850
1077,5124,4748850,6212,4748850
1077,5124,4749320,6212,4749320
1077,5124,4749320,6212,4749320
1077,5124,4749640,6212,4749640
1077,5124,4750640,6212,4750640
1077,5124,4751450,6212,4751450
1078,5132,4752260,6212,4752260
1078,5132,4753070,6212,4753070
1078,5132,4754070,6212,4754070
1078,5132,4754440,6212,4754440
1078,5132,4755250,6212,4755250
1078,5132,4756250,6212,4756250
1078,5132,4756900,6212,4756900
1078,5132,4757710,6212,4757710
1078,5132,4758520,6212,4758520
1079,5140,4759520,6212,4759520
1079,5140,4760330,6212,4760330
1079,5140,4761330,6212,4761330
1079,5140,4761330,6212,4761330
1079,5140,4761920,6212,4761920
1079,5140,4762920,6212,4762920
1079,5140,4763730,6212,4763730
1079,5140,4764200,6212,4764200
1079,5140,4764200,6212,4764200
1079,5140,4764750,6212,4764750
1080,5148,4765750,6212,4765750
1080,5148,4766750,6212,4766750
1080,5148,4767750,6212,4767750
1080,5148,4768210,6212,4768210
1080,5148,4769210,6212,4769210
1080,5148,4770020,6212,4770020
1080,5148,4770340,6212,4770340
1080,5148,4770990,6212,4770990
1080,5148,4771990,6212,4771990
1081,5156,4772990,6212,4772990
1081,5156,4773310,6212,4773310
1081,5156,4774310,6212,4774310
1081,5156,4775310,6212,4775310
1081,5156,4775780,6212,4775780
1081,5156,4776780,6212,4776780
1081,5156,4777780,6212,4777780
1081,5156,4778780,6212,4778780
1082,5164,4779430,6212,4779430
1082,5164,4780430,6212,4780430
1082,5164,4781430,6212,4781430
1082,5164,4782430,6212,4782430
1082,5164,4783430,6212,4783430
1082,5164,4784430,6212,4784430
1082,5164,4785430,6212,4785430
1082,5164,4786240,6212,4786240
1082,5164,4786240,6212,4786240
1082,5164,4786710,6212,4786710
1083,5172,4787710,6212,4787710
1083,5172,4788710,6212,4788710
1083,5172,4789710,6212,4789710
1083,5172,4790710,6212,4790710
1083,5172,4790710,6212,4790710
1083,5172,4791710,6212,4791710
1083,5172,4792180,6212,4792180
1083,5172,4792180,6212,4792180
1083,5172,4792650,6212,4792650
1083,5172,4793110,6212,4793110
1083,5172,4793920,6212,4793920
1083,5172,4794150,6212,4794150
1084,5180,4795150,6212,4795150
1084,5180,4796150,6212,4796150
1084,5180,4797150,6212,4797150
1084,5180,4798150,6212,4798150
1084,5180,4799150,6212,4799150
1084,5180,4799960,6212,4799960
1084,5180,4800770,6212,4800770
1084,5180,4801770,6212,4801770
1084,5180,4802100,6212,4802100
1084,5180,4802260,6212,4802260
1085,5188,4803260,6212,4803260
1085,5188,4803260,6212,4803260
1085,5188,4804070,6212,4804070
1085,5188,4805070,6212,4805070
1085,5188,4805880,6212,4805880
1085,5188,4806880,6212,4806880
1085,5188,4807690,6212,4807690
1085,5188,4808690,6212,4808690
1085,5188,4809500,6212,4809500
1086,5196,4810500,6212,4810500
1086,5196,4811310,6212,4811310
1086,5196,4812120,6212,4812120
1086,5196,4813120,6212,4813120
1086,5196,4813930,6212,4813930
1086,5196,4814740,6212,4814740
1086,5196,4814740,6212,4814740
1087,5204,4818740,6212,4818740
1087,5204,4819740,6212,4819740
1087,5204,4819740,6212,4819740
1087,5204,4820390,6212,4820390
1087,5204,4821390,6212,4821390
1087,5204,4822390,6212,4822390
1087,5204,4823200,6212,4823200
1088,5212,4824200,6212,4824200
1088,5212,4825200,6212,4825200
1088,5212,4826200,6212,4826200
1088,5212,4827200,6212,4827200
1088,5212,4828200,6212,4828200
1088,5212,4829200,6212,4829200
1088,5212,4829670,6212,4829670
1088,5212,4829990,6212,4829990
1088,5212,4830310,6212,4830310
1088,5212,4830960,6212,4830960
1088,5212,4831960,6212,4831960
1088,5212,4832770,6212,4832770
1089,5220,4833240,6212,4833240
1089,5220,4833710,6212,4833710
1089,5220,4834710,6212,4834710
1089,5220,4835710,6212,4835710
1089,5220,4836710,6212,4836710
1089,5220,4837710,6212,4837710
1089,5220,4838710,6212,4838710
1089,5220,4839710,6212,4839710
1090,5228,4840710,6212,4840710
1090,5228,4841520,6212,4841520
1090,5228,4841740,6212,4841740
1090,5228,4841850,6212,4841850
1090,5228,4842850,6212,4842850
1090,5228,4843660,6212,4843660
1090,5228,4844660,6212,4844660
1090,5228,4845470,6212,4845470
1090,5228,4846120,6212,4846120
1090,5228,4846590,6212,4846590
1090,5228,4847590,6212,4847590
1091,5236,4848590,6212,4848590
1091,5236,4849590,6212,4849590
1091,5236,4850590,6212,4850590
1091,5236,4851400,6212,4851400
1091,5236,4852050,6212,4852050
1091,5236,4852050,6212,4852050
1091,5236,4853050,6212,4853050
1091,5236,4853520,6212,4853520
1091,5236,4854330,6212,4854330
1091,5236,4854800,6212,4854800
1092,5244,4855800,6212,4855800
1092,5244,4856450,6212,4856450
1092,5244,4857450,6212,4857450
1092,5244,4858100,6212,4858100
1092,5244,4859100,6212,4859100
1092,5244,4859570,6212,4859570
1092,5244,4860570,6212,4860570
1092,5244,4861380,6212,4861380
1092,5244,4861380,6212,4861380
1092,5244,4861930,6212,4861930
1093,5252,4862740,6212,4862740
1093,5252,4863740,6212,4863740
1093,5252,4864740,6212,4864740
1093,5252,4865740,6212,4865740
1093,5252,4866740,6212,4866740
1093,5252,4867740,6212,4867740
1093,5252,4867850,6212,4867850
1093,5252,4868850,6212,4868850
1093,5252,4869850,6212,4869850
1094,5260,4870660,6212,4870660
1094,5260,4871660,6212,4871660
1094,5260,4872130,6212,4872130
1094,5260,4873130,6212,4873130
1094,5260,4874130,6212,4874130
1094,5260,4874590,6212,4874590
1094,5260,4875590,6212,4875590
1094,5260,4875590,6212,4875590
1094,5260,4875910,6212,4875910
1094,5260,4875910,6212,4875910
1094,5260,4875910,6212,4875910
1094,5260,4876380,6212,4876380
1094,5260,4877380,6212,4877380
1095,5268,4878380,6212,4878380
1095,5268,4878850,6212,4878850
1095,5268,4879850,6212,4879850
1095,5268,4880660,6212,4880660
1095,5268,4881660,6212,4881660
1095,5268,4882210,6212,4882210
1095,5268,4883210,6212,4883210
1095,5268,4883680,6212,4883680
1095,5268,4884680,6212,4884680
1096,5276,4885150,6212,4885150
1096,5276,4886150,6212,4886150
1096,5276,4887150,6212,4887150
1096,5276,4887960,6212,4887960
1096,5276,4888770,6212,4888770
1096,5276,4889770,6212,4889770
1096,5276,4890770,6212,4890770
1096,5276,4891240,6212,4891240
1096,5276,4892050,6212,4892050
1097,5284,4893050,6212,4893050
1097,5284,4894050,6212,4894050
1097,5284,4894860,6212,4894860
1097,5284,4895860,6212,4895860
1097,5284,4896860,6212,4896860
1097,5284,4897860,6212,4897860
1097,5284,4898860,6212,4898860
1097,5284,4898860,6212,4898860
1098,5292,4899860,6212,4899860
1098,5292,4899860,6212,4899860
1098,5292,4900670,6212,4900670
1098,5292,4901480,6212,4901480
1098,5292,4902480,6212,4902480
1098,5292,4902950,6212,4902950
1098,5292,4903950,6212,4903950
1098,5292,4904760,6212,4904760
1098,5292,4905080,6212,4905080
1098,5292,4905080,6212,4905080
1098,5292,4906080,6212,4906080
1098,5292,4907080,6212,4907080
1098,5292,4907890,6212,4907890
1099,5300,4908700,6212,4908700
1099,5300,4908700,6212,4908700
1100,5308,4916700,6212,4916700
1100,5308,4917700,6212,4917700
1100,5308,4918350,6212,4918350
1100,5308,4919350,6212,4919350
1100,5308,4919350,6212,4919350
1100,5308,4920350,6212,4920350
1100,5308,4920510,6212,4920510
1100,5308,4921320,6212,4921320
1100,5308,4922320,6212,4922320
1100,5308,4922690,6212,4922690
1100,5308,4922690,6212,4922690
1100,5308,4923160,6212,4923160
1100,5308,4923970,6212,4923970
1101,5316,4924780,6212,4924780
1101,5316,4924780,6212,4924780
1101,5316,4925240,6212,4925240
1101,5316,4926240,6212,4926240
1101,5316,4927240,6212,4927240
1101,5316,4928050,6212,4928050
1101,5316,4928860,6212,4928860
1101,5316,4929670,6212,4929670
1101,5316,4930670,6212,4930670
1102,5324,4931480,6212,4931480
1102,5324,4932480,6212,4932480
1102,5324,4933480,6212,4933480
1102,5324,4933950,6212,4933950
1102,5324,4934950,6212,4934950
1102,5324,4935950,6212,4935950
