ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_daca-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1356109.69,98.37,84.8,1335604.74,96.88
1356109.69,98.37,84.8,1335580.87,96.88
1356109.69,98.37,84.8,1335580.87,96.88
1355849.76,98.37,84.81,1335177.05,96.87
1355849.76,98.37,84.81,1335202.98,96.87
1355849.76,98.37,84.81,1335202.98,96.87
1355804.18,98.39,84.83,1334929.02,96.88
1355804.18,98.39,84.83,1334929.02,96.88
1355804.18,98.39,84.83,1334929.02,96.88
1355804.18,98.39,84.83,1334929.02,96.88
1355804.18,98.39,84.83,1334929.02,96.88
1355804.18,98.39,84.83,1334731.52,96.86
1355804.18,98.39,84.83,1334731.52,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355804.18,98.39,84.83,1334728.19,96.86
1355646.99,98.39,84.83,1334588.13,96.86
1355646.99,98.39,84.83,1334588.13,96.86
1355646.99,98.39,84.83,1334588.13,96.86
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355497.32,98.4,84.83,1334239.72,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355519.94,98.4,84.83,1334132.25,96.85
1355365.22,98.4,84.84,1333946.47,96.85
1355365.22,98.4,84.84,1333946.47,96.85
1355365.22,98.4,84.84,1333946.47,96.85
1355365.22,98.4,84.84,1333946.47,96.85
1355105.29,98.41,84.84,1333674.22,96.85
1355105.29,98.41,84.84,1333674.22,96.85
1355105.29,98.41,84.84,1333674.22,96.85
1355105.29,98.41,84.84,1333674.22,96.85
1354906.06,98.41,84.84,1333545.12,96.86
1354906.06,98.41,84.84,1333545.12,96.86
1354906.06,98.41,84.84,1333545.12,96.86
1354906.06,98.41,84.84,1333515.27,96.86
1354906.06,98.41,84.84,1333515.27,96.86
1354906.06,98.41,84.84,1333515.27,96.86
1354906.06,98.41,84.84,1333515.27,96.86
1354906.06,98.41,84.84,1333515.27,96.86
1354619.54,98.41,84.85,1333158.79,96.86
1354373.02,98.42,84.85,1333109.21,96.88
1354373.02,98.42,84.85,1333230.43,96.88
1354373.02,98.42,84.85,1333230.43,96.88
1354373.02,98.42,84.85,1333230.43,96.88
1354373.02,98.42,84.85,1333230.43,96.88
1354373.02,98.42,84.85,1333230.43,96.88
1354373.02,98.42,84.85,1333290.72,96.89
1354373.02,98.42,84.85,1333290.72,96.89
1354373.02,98.42,84.85,1333290.72,96.89
1354373.02,98.42,84.85,1333290.72,96.89
1354113.09,98.42,84.86,1332945.34,96.89
1354113.09,98.42,84.86,1332945.34,96.89
1354113.09,98.42,84.86,1332945.34,96.89
1354113.09,98.42,84.86,1332923.01,96.88
1354113.09,98.42,84.86,1332923.01,96.88
1354113.09,98.42,84.86,1332923.01,96.88
1354113.09,98.42,84.86,1332923.01,96.88
1354113.09,98.42,84.86,1332976.02,96.89
1354113.09,98.42,84.86,1332976.02,96.89
1354113.09,98.42,84.86,1332976.02,96.89
1354113.09,98.42,84.86,1332976.02,96.89
1354113.09,98.42,84.86,1332976.02,96.89
1354113.09,98.42,84.86,1332976.02,96.89
1353939.74,98.43,84.87,1332951.27,96.91
1353939.74,98.43,84.87,1332951.27,96.91
1353731.21,98.44,84.87,1332746.7,96.91
1353731.21,98.44,84.87,1332746.7,96.91
1353574.01,98.44,84.87,1332594.78,96.91
1353574.01,98.44,84.87,1332594.78,96.91
1353574.01,98.44,84.87,1332698.8,96.92
1353574.01,98.44,84.87,1332751.82,96.92
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353480.51,98.45,84.89,1332780.18,96.95
1353475.63,98.46,84.9,1332665.39,96.95
1353475.63,98.46,84.9,1332665.39,96.95
1353239.11,98.47,84.9,1332543.0,96.96
1353239.11,98.47,84.9,1332543.0,96.96
1353239.11,98.47,84.9,1332543.0,96.96
1353030.58,98.47,84.9,1332302.93,96.96
1352910.81,98.47,84.91,1332183.99,96.96
1352666.87,98.48,84.91,1331686.88,96.95
1352666.87,98.48,84.91,1331686.88,96.95
1352666.87,98.48,84.91,1331686.88,96.95
1352406.95,98.48,84.92,1331407.79,96.95
1352159.46,98.49,84.92,1331098.98,96.95
1352159.46,98.49,84.92,1331122.53,96.95
1352159.46,98.49,84.92,1331122.53,96.95
1351956.08,98.49,84.92,1330972.2,96.96
1351956.08,98.49,84.92,1330972.2,96.96
1351956.08,98.49,84.92,1330972.2,96.96
1351956.08,98.49,84.92,1330972.2,96.96
1351696.15,98.49,84.93,1330634.49,96.96
1351696.15,98.49,84.93,1330634.49,96.96
1351696.15,98.49,84.93,1330609.06,96.96
1351696.15,98.49,84.93,1330609.06,96.96
1351696.15,98.49,84.93,1330609.06,96.96
1351696.15,98.49,84.93,1330609.06,96.96
1351696.15,98.49,84.93,1330609.06,96.96
1351452.21,98.5,84.93,1330347.44,96.96
1351452.21,98.5,84.93,1330347.44,96.96
1351452.21,98.5,84.93,1330347.44,96.96
1351452.21,98.5,84.93,1330347.44,96.96
1351452.21,98.5,84.93,1330347.44,96.96
1351208.27,98.5,84.94,1330466.49,96.99
1351208.27,98.5,84.94,1330488.61,96.99
1351208.27,98.5,84.94,1330488.61,96.99
1351208.27,98.5,84.94,1330488.61,96.99
1351208.27,98.5,84.94,1330461.41,96.99
1351208.27,98.5,84.94,1330461.41,96.99
1351208.27,98.5,84.94,1330461.41,96.99
1350959.57,98.51,84.94,1330407.15,97.01
1350959.57,98.51,84.94,1330439.22,97.01
1350959.57,98.51,84.94,1330439.22,97.01
1350959.57,98.51,84.94,1330439.22,97.01
1350959.57,98.51,84.94,1330590.51,97.02
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330534.41,97.03
1350799.64,98.51,84.95,1330515.72,97.03
1350799.64,98.51,84.95,1330515.72,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330277.02,97.03
1350591.1,98.51,84.95,1330225.75,97.03
1350591.1,98.51,84.95,1330289.38,97.03
1350591.1,98.51,84.95,1330289.38,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1330318.31,97.03
1350591.1,98.51,84.95,1329990.92,97.01
1350591.1,98.51,84.95,1329990.92,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350354.24,98.52,84.95,1329721.5,97.01
1350096.43,98.52,84.96,1329627.89,97.03
1349887.2,98.52,84.96,1329385.51,97.03
1349887.2,98.52,84.96,1329385.51,97.03
1349627.27,98.53,84.96,1329125.68,97.03
1349627.27,98.53,84.96,1329125.68,97.03
1349627.27,98.53,84.96,1329125.68,97.03
1349245.67,98.53,84.97,1328895.63,97.05
1349245.67,98.53,84.97,1328895.63,97.05
1349245.67,98.53,84.97,1328895.63,97.05
1348989.52,98.54,84.97,1328787.72,97.06
1348989.52,98.54,84.97,1328787.72,97.06
1348989.52,98.54,84.97,1328787.72,97.06
1348989.52,98.54,84.97,1328787.72,97.06
1348989.52,98.54,84.97,1328787.72,97.06
1348989.52,98.54,84.97,1328787.72,97.06
1348729.59,98.54,84.98,1328479.8,97.06
1348729.59,98.54,84.98,1328479.8,97.06
1348464.52,98.55,84.98,1328570.0,97.09
1348464.52,98.55,84.98,1328570.0,97.09
1348464.52,98.55,84.98,1328570.0,97.09
1348464.52,98.55,84.98,1328570.0,97.09
1348177.99,98.55,84.99,1328706.22,97.13
1348177.99,98.55,84.99,1328706.22,97.13
1348177.99,98.55,84.99,1329017.24,97.15
1348177.99,98.55,84.99,1329017.24,97.15
1348177.99,98.55,84.99,1329017.24,97.15
1348177.99,98.55,84.99,1329017.24,97.15
1348177.99,98.55,84.99,1329017.24,97.15
1347919.78,98.56,84.99,1328767.56,97.16
1347919.78,98.56,84.99,1328767.56,97.16
1347919.78,98.56,84.99,1328767.56,97.16
1347919.78,98.56,84.99,1328767.56,97.16
1347919.78,98.56,84.99,1328767.56,97.16
1347919.78,98.56,84.99,1328767.56,97.16
1347659.85,98.56,84.99,1328658.62,97.17
1347400.9,98.56,85.0,1328377.69,97.17
1347400.9,98.56,85.0,1328377.69,97.17
1347141.95,98.57,85.0,1328096.75,97.18
1346985.35,98.57,85.01,1327901.67,97.18
1346985.35,98.57,85.01,1327901.67,97.18
1346985.35,98.57,85.01,1327901.67,97.18
1346828.16,98.57,85.01,1327779.28,97.18
1346828.16,98.57,85.01,1327779.28,97.18
1346828.16,98.57,85.01,1327779.28,97.18
1346828.16,98.57,85.01,1327745.89,97.18
1346629.62,98.58,85.01,1327586.59,97.18
1346471.66,98.58,85.01,1327415.67,97.19
1346471.66,98.58,85.01,1327415.67,97.19
1346471.66,98.58,85.01,1327415.67,97.19
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346227.72,98.59,85.02,1326920.81,97.17
1346070.53,98.59,85.02,1326897.46,97.18
1346040.13,98.61,85.04,1326689.49,97.19
1346040.13,98.61,85.04,1326689.49,97.19
1346040.13,98.61,85.04,1326689.49,97.19
1346040.13,98.61,85.04,1326662.29,97.19
1345831.6,98.61,85.05,1326387.15,97.19
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326095.36,97.18
1345633.06,98.61,85.05,1326072.29,97.18
1345633.06,98.61,85.05,1326072.29,97.18
1345633.06,98.61,85.05,1326072.29,97.18
1345633.06,98.61,85.05,1326072.29,97.18
1345249.89,98.62,85.05,1325850.05,97.2
1345249.89,98.62,85.05,1325850.05,97.2
1344989.97,98.62,85.06,1325596.46,97.2
1344989.97,98.62,85.06,1325596.46,97.2
1344989.97,98.62,85.06,1325596.46,97.2
1344989.97,98.62,85.06,1325596.46,97.2
1344989.97,98.62,85.06,1325568.78,97.2
1344989.97,98.62,85.06,1325568.78,97.2
1344989.97,98.62,85.06,1325539.94,97.2
1344989.97,98.62,85.06,1325539.94,97.2
1344775.11,98.63,85.06,1325251.85,97.2
1344775.11,98.63,85.06,1325251.85,97.2
1344775.11,98.63,85.06,1325251.85,97.2
1344775.11,98.63,85.06,1325251.85,97.2
1344775.11,98.63,85.06,1325251.85,97.2
1344775.11,98.63,85.06,1325379.05,97.21
1344775.11,98.63,85.06,1325379.05,97.21
1344775.11,98.63,85.06,1325379.05,97.21
1344775.11,98.63,85.06,1325379.05,97.21
1344775.11,98.63,85.06,1325379.05,97.21
1344531.16,98.64,85.07,1324980.57,97.2
1344531.16,98.64,85.07,1324980.57,97.2
1344531.16,98.64,85.07,1324980.57,97.2
1344531.16,98.64,85.07,1324980.57,97.2
1344531.16,98.64,85.07,1324980.57,97.2
1344531.16,98.64,85.07,1324980.57,97.2
1344531.16,98.64,85.07,1324980.57,97.2
1344337.76,98.65,85.08,1324912.69,97.22
1344337.76,98.65,85.08,1324912.69,97.22
1344230.57,98.65,85.08,1324822.15,97.22
1344230.57,98.65,85.08,1324736.94,97.21
1344230.57,98.65,85.08,1324736.94,97.21
1344230.57,98.65,85.08,1324736.94,97.21
1344230.57,98.65,85.08,1324736.94,97.21
1344230.57,98.65,85.08,1324736.94,97.21
1344230.57,98.65,85.08,1324736.94,97.21
1344250.81,98.65,85.08,1324739.59,97.22
1344250.81,98.65,85.08,1324739.59,97.22
1344250.81,98.65,85.08,1324739.59,97.22
1344250.81,98.65,85.08,1324739.59,97.22
1344250.81,98.65,85.08,1324771.96,97.22
1344250.81,98.65,85.08,1324771.96,97.22
1343990.88,98.65,85.08,1324518.62,97.22
1343990.88,98.65,85.08,1324518.62,97.22
1343782.35,98.65,85.09,1324411.82,97.23
1343549.51,98.66,85.09,1324135.76,97.23
1343549.51,98.66,85.09,1324135.76,97.23
1343335.44,98.66,85.09,1323929.76,97.23
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1343178.25,98.66,85.09,1323909.5,97.24
1342899.16,98.66,85.1,1323633.59,97.25
1342899.16,98.66,85.1,1323633.59,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342701.59,98.67,85.1,1323343.76,97.25
1342441.66,98.67,85.11,1323126.02,97.26
1342227.59,98.68,85.11,1322854.16,97.25
1342018.36,98.68,85.11,1322850.63,97.27
1342018.36,98.68,85.11,1322850.63,97.27
1341760.15,98.68,85.12,1322522.8,97.27
1341652.81,98.68,85.12,1322415.16,97.27
1341652.81,98.68,85.12,1322415.16,97.27
1341652.81,98.68,85.12,1322415.16,97.27
1341652.81,98.68,85.12,1322415.16,97.27
1341652.81,98.68,85.12,1322415.16,97.27
1341467.61,98.68,85.12,1322273.46,97.27
1341467.61,98.68,85.12,1322273.46,97.27
1341467.61,98.68,85.12,1322303.13,97.27
1341467.61,98.68,85.12,1322303.13,97.27
1341467.61,98.68,85.12,1322303.13,97.27
1341467.61,98.68,85.12,1322303.13,97.27
1341467.61,98.68,85.12,1322303.13,97.27
1341467.61,98.68,85.12,1322303.13,97.27
1341467.61,98.68,85.12,1322295.45,97.27
1341216.25,98.69,85.12,1322089.02,97.28
1341216.25,98.69,85.12,1322089.02,97.28
1341216.25,98.69,85.12,1322089.02,97.28
1341216.25,98.69,85.12,1322089.02,97.28
1340900.68,98.69,85.12,1321769.04,97.28
1340900.68,98.69,85.12,1321769.04,97.28
1340900.68,98.69,85.12,1321769.04,97.28
1340900.68,98.69,85.12,1321769.04,97.28
1340900.68,98.69,85.12,1321769.04,97.28
1340900.68,98.69,85.12,1321769.04,97.28
1340640.75,98.69,85.13,1321306.48,97.27
1340640.75,98.69,85.13,1321306.48,97.27
1340640.75,98.69,85.13,1321306.48,97.27
1340640.75,98.69,85.13,1321306.48,97.27
1340640.75,98.69,85.13,1321306.48,97.27
1340640.75,98.69,85.13,1321306.48,97.27
1340382.54,98.7,85.13,1321444.5,97.3
1340174.0,98.7,85.13,1321349.41,97.31
1340174.0,98.7,85.13,1321349.41,97.31
1340174.0,98.7,85.13,1321349.41,97.31
1340174.0,98.7,85.13,1321349.41,97.31
1340174.0,98.7,85.13,1321297.12,97.31
1340174.0,98.7,85.13,1321297.12,97.31
1340174.0,98.7,85.13,1321297.12,97.31
1340174.0,98.7,85.13,1321324.6,97.31
1340174.0,98.7,85.13,1321324.6,97.31
1340174.0,98.7,85.13,1321324.6,97.31
1339937.48,98.7,85.14,1321450.56,97.34
1339937.48,98.7,85.14,1321450.56,97.34
1339951.52,98.71,85.14,1321484.15,97.35
1339951.52,98.71,85.14,1321484.15,97.35
1339635.94,98.71,85.14,1321182.77,97.35
1339467.73,98.71,85.14,1321320.85,97.37
1339231.21,98.72,85.15,1321198.46,97.39
1339231.21,98.72,85.15,1321176.66,97.39
1339236.82,98.72,85.15,1321191.3,97.39
1339236.82,98.72,85.15,1321191.3,97.39
1338990.08,98.72,85.16,1320787.63,97.38
1338990.08,98.72,85.16,1320787.63,97.38
1338990.08,98.72,85.16,1320787.63,97.38
1338832.88,98.72,85.16,1320630.0,97.38
1338832.88,98.72,85.16,1320630.0,97.38
1338832.88,98.72,85.16,1320852.13,97.4
1338680.44,98.73,85.16,1320689.97,97.4
1338680.44,98.73,85.16,1320689.97,97.4
1338367.12,98.73,85.16,1320384.08,97.4
1338367.12,98.73,85.16,1320384.08,97.4
1338367.12,98.73,85.16,1320384.08,97.4
1338210.52,98.73,85.17,1320522.19,97.43
1338210.52,98.73,85.17,1320522.19,97.43
1338210.52,98.73,85.17,1320522.19,97.43
1338210.52,98.73,85.17,1320522.19,97.43
1337924.94,98.73,85.17,1320242.88,97.43
1337924.94,98.73,85.17,1320242.88,97.43
1337681.0,98.74,85.17,1319971.99,97.43
1337681.0,98.74,85.17,1319971.99,97.43
1337681.0,98.74,85.17,1319971.99,97.43
1337523.81,98.74,85.17,1319995.77,97.44
1337523.81,98.74,85.17,1319995.77,97.44
1337523.81,98.74,85.17,1319995.77,97.44
1337523.81,98.74,85.17,1319995.77,97.44
1337523.81,98.74,85.17,1319995.77,97.44
1337229.87,98.74,85.18,1319374.7,97.42
1337229.87,98.74,85.18,1319374.7,97.42
1336993.35,98.75,85.18,1319345.31,97.44
1336993.35,98.75,85.18,1319345.31,97.44
1336993.35,98.75,85.18,1319345.31,97.44
1336993.35,98.75,85.18,1319291.85,97.44
1336769.91,98.76,85.19,1319019.44,97.44
1336769.91,98.76,85.19,1318991.68,97.44
1336769.91,98.76,85.19,1318991.68,97.44
1336769.91,98.76,85.19,1318991.68,97.44
1336509.98,98.76,85.19,1318715.57,97.44
1336509.98,98.76,85.19,1318715.57,97.44
1336509.98,98.76,85.19,1318715.57,97.44
1336509.98,98.76,85.19,1318715.57,97.44
1336509.98,98.76,85.19,1318715.57,97.44
1336509.98,98.76,85.19,1318750.01,97.45
1336509.98,98.76,85.19,1318750.01,97.45
1336509.98,98.76,85.19,1318750.01,97.45
1336383.29,98.76,85.2,1318603.16,97.45
1336383.29,98.76,85.2,1318603.16,97.45
1336193.51,98.77,85.2,1318327.23,97.45
1335928.44,98.77,85.21,1318014.42,97.45
1335928.44,98.77,85.21,1318014.42,97.45
1335878.44,98.77,85.21,1317964.42,97.45
1335637.67,98.78,85.21,1317830.21,97.46
1335637.67,98.78,85.21,1317830.21,97.46
1335637.67,98.78,85.21,1317830.21,97.46
1335377.75,98.78,85.22,1317887.16,97.49
1335377.75,98.78,85.22,1317887.16,97.49
1335377.75,98.78,85.22,1317887.16,97.49
1335377.75,98.78,85.22,1317887.16,97.49
1335220.55,98.78,85.22,1317681.1,97.49
1335012.02,98.79,85.22,1317433.51,97.49
1334763.9,98.79,85.22,1317032.14,97.48
1334789.33,98.82,85.25,1317139.06,97.51
1334558.0,98.84,85.27,1317024.61,97.54
1334558.0,98.84,85.27,1317024.61,97.54
1334400.81,98.84,85.27,1316865.07,97.54
1334400.81,98.84,85.27,1316865.07,97.54
1334400.81,98.84,85.27,1316865.07,97.54
1334140.88,98.84,85.28,1316964.85,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334140.88,98.84,85.28,1317005.58,97.57
1334149.3,98.84,85.28,1317019.47,97.57
1334149.3,98.84,85.28,1317019.47,97.57
1334149.3,98.84,85.28,1317019.47,97.57
1333862.78,98.85,85.28,1317053.04,97.6
1333862.78,98.85,85.28,1317049.2,97.6
1333862.78,98.85,85.28,1317049.2,97.6
1333692.86,98.85,85.29,1316664.72,97.59
1333692.86,98.85,85.29,1316664.72,97.59
1333692.86,98.85,85.29,1316664.72,97.59
1333566.46,98.86,85.29,1316596.74,97.6
1333329.94,98.86,85.29,1316378.02,97.6
1333329.94,98.86,85.29,1316378.02,97.6
1333329.94,98.86,85.29,1316378.02,97.6
1333329.94,98.86,85.29,1316378.02,97.6
1333329.94,98.86,85.29,1316387.7,97.6
1333329.94,98.86,85.29,1316387.7,97.6
1333329.94,98.86,85.29,1316387.7,97.6
1333329.94,98.86,85.29,1316387.7,97.6
1333329.94,98.86,85.29,1316387.7,97.6
1333329.94,98.86,85.29,1316345.58,97.6
1333329.94,98.86,85.29,1316345.58,97.6
1333329.94,98.86,85.29,1316345.58,97.6
1333160.01,98.87,85.3,1316148.43,97.6
1333160.01,98.87,85.3,1316148.43,97.6
1333160.01,98.87,85.3,1316148.43,97.6
1333160.01,98.87,85.3,1316148.43,97.6
1333160.01,98.87,85.3,1316175.89,97.61
1333160.01,98.87,85.3,1316175.89,97.61
1333160.01,98.87,85.3,1316175.89,97.61
1333160.01,98.87,85.3,1316175.89,97.61
1333160.01,98.87,85.3,1316175.89,97.61
1333160.01,98.87,85.3,1316175.89,97.61
1333002.82,98.87,85.3,1316046.47,97.61
1333002.82,98.87,85.3,1316046.47,97.61
1333002.82,98.87,85.3,1316046.47,97.61
1333002.82,98.87,85.3,1316046.47,97.61
1332872.61,98.87,85.31,1315986.32,97.62
1332872.61,98.87,85.31,1315986.32,97.62
1332636.08,98.88,85.31,1315955.3,97.64
1332636.08,98.88,85.31,1315955.3,97.64
1332636.08,98.88,85.31,1315955.3,97.64
1332636.08,98.88,85.31,1315955.3,97.64
1332636.08,98.88,85.31,1315931.58,97.64
1332636.08,98.88,85.31,1315931.58,97.64
1332636.08,98.88,85.31,1315931.58,97.64
1332636.08,98.88,85.31,1315931.58,97.64
1332636.08,98.88,85.31,1315931.58,97.64
1332528.89,98.88,85.31,1315828.44,97.64
1332528.89,98.88,85.31,1315828.44,97.64
1332528.89,98.88,85.31,1315828.44,97.64
1332528.89,98.88,85.31,1315828.44,97.64
1332528.89,98.88,85.31,1315828.44,97.64
1332528.89,98.88,85.31,1315878.87,97.64
1332528.89,98.88,85.31,1315878.87,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332234.95,98.88,85.32,1315415.81,97.64
1332031.57,98.89,85.32,1315331.04,97.65
1331781.89,98.89,85.32,1315284.62,97.67
1331781.89,98.89,85.32,1315284.62,97.67
1331781.89,98.89,85.32,1315284.62,97.67
1331781.89,98.89,85.32,1315284.62,97.67
1331781.89,98.89,85.32,1315284.62,97.67
1331781.89,98.89,85.32,1315284.62,97.67
1331781.89,98.89,85.32,1315284.62,97.67
1331783.45,98.89,85.32,1315263.79,97.66
1331783.45,98.89,85.32,1315272.78,97.66
1331783.45,98.89,85.32,1315272.78,97.66
1331851.82,98.9,85.33,1315320.09,97.67
1331851.82,98.9,85.33,1315320.09,97.67
1331851.82,98.9,85.33,1315320.09,97.67
1331851.82,98.9,85.33,1315320.09,97.67
1331851.82,98.9,85.33,1315320.09,97.67
1331851.82,98.9,85.33,1315321.66,97.67
1331851.82,98.9,85.33,1315321.66,97.67
1331851.82,98.9,85.33,1315321.66,97.67
1331851.82,98.9,85.33,1315321.66,97.67
1331851.82,98.9,85.33,1315291.43,97.67
1331652.6,98.9,85.33,1315060.25,97.66
1331652.6,98.9,85.33,1315060.25,97.66
1331492.67,98.9,85.33,1315006.94,97.68
1331492.67,98.9,85.33,1315006.94,97.68
1331335.48,98.9,85.33,1314847.82,97.68
1331175.55,98.91,85.34,1314813.79,97.69
1331175.55,98.91,85.34,1314813.79,97.69
1330881.61,98.91,85.34,1314415.93,97.69
1330725.01,98.92,85.35,1314088.61,97.68
1330725.01,98.92,85.35,1314088.61,97.68
1330725.01,98.92,85.35,1314118.1,97.68
1330725.01,98.92,85.35,1314118.1,97.68
1330725.01,98.92,85.35,1314118.1,97.68
1330725.01,98.92,85.35,1314118.1,97.68
1330725.01,98.92,85.35,1314118.1,97.68
1330725.01,98.92,85.35,1314103.02,97.68
1330725.01,98.92,85.35,1314103.02,97.68
1330465.08,98.92,85.35,1313846.37,97.68
1330255.68,98.93,85.36,1313556.71,97.69
1330255.68,98.93,85.36,1313556.71,97.69
1330255.68,98.93,85.36,1313556.71,97.69
