ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_abc7-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4222900,6212,4798850
1213,6212,4222900,6212,4799660
1213,6212,4223900,6212,4800660
1213,6212,4224900,6212,4801660
1213,6212,4224900,6212,4802660
1213,6212,4225900,6212,4803660
1213,6212,4226900,6212,4804660
1213,6212,4226900,6212,4804660
1213,6212,4226900,6212,4804660
1213,6212,4227900,6212,4805660
1213,6212,4228900,6212,4806660
1213,6212,4229710,6212,4807470
1213,6212,4229710,6212,4807470
1213,6212,4229710,6212,4808470
1213,6212,4230710,6212,4809470
1213,6212,4231520,6212,4810280
1213,6212,4231520,6212,4810280
1213,6212,4232520,6212,4811280
1213,6212,4233330,6212,4812090
1213,6212,4233650,6212,4812410
1213,6212,4233650,6212,4813410
1213,6212,4233650,6212,4814410
1213,6212,4234460,6212,4815220
1213,6212,4234930,6212,4815690
1213,6212,4235930,6212,4816690
1213,6212,4236520,6212,4817280
1213,6212,4236990,6212,4817750
1213,6212,4236990,6212,4818560
1213,6212,4237990,6212,4819560
1213,6212,4238460,6212,4820030
1213,6212,4239460,6212,4821030
1213,6212,4240460,6212,4822030
1213,6212,4240620,6212,4822190
1213,6212,4240620,6212,4823190
1213,6212,4241430,6212,4824000
1213,6212,4241430,6212,4825000
1213,6212,4241430,6212,4825000
1213,6212,4241430,6212,4825810
1213,6212,4241900,6212,4826280
1213,6212,4242220,6212,4826600
1213,6212,4243030,6212,4827410
1213,6212,4243260,6212,4827640
1213,6212,4243260,6212,4828640
1213,6212,4244260,6212,4829640
1213,6212,4244580,6212,4829960
1213,6212,4245390,6212,4830770
1213,6212,4245390,6212,4831770
1213,6212,4246200,6212,4832580
1213,6212,4246200,6212,4833580
1213,6212,4246200,6212,4833580
1213,6212,4246200,6212,4834230
1213,6212,4246430,6212,4834460
1213,6212,4246430,6212,4835460
1213,6212,4247430,6212,4836460
1213,6212,4247430,6212,4837460
1213,6212,4247430,6212,4837460
1213,6212,4247430,6212,4838270
1213,6212,4248430,6212,4839270
1213,6212,4248430,6212,4839270
1213,6212,4249430,6212,4840270
1213,6212,4250430,6212,4841270
1213,6212,4250430,6212,4842080
1213,6212,4250650,6212,4842300
1213,6212,4251240,6212,4842890
1213,6212,4251240,6212,4843890
1213,6212,4252240,6212,4844890
1213,6212,4252240,6212,4845890
1213,6212,4253240,6212,4846890
1213,6212,4253590,6212,4847240
1213,6212,4254240,6212,4847890
1213,6212,4254240,6212,4848890
1213,6212,4255240,6212,4849890
1213,6212,4255240,6212,4849890
1213,6212,4256050,6212,4850700
1213,6212,4256050,6212,4850700
1213,6212,4256860,6212,4851510
1213,6212,4257860,6212,4852510
1213,6212,4258670,6212,4853320
1213,6212,4259670,6212,4854320
1213,6212,4260670,6212,4855320
1213,6212,4261670,6212,4856320
1213,6212,4262670,6212,4857320
1213,6212,4262990,6212,4857640
1213,6212,4262990,6212,4858640
1213,6212,4263990,6212,4859640
1213,6212,4263990,6212,4860640
1213,6212,4264990,6212,4861640
1213,6212,4265220,6212,4861870
1213,6212,4266220,6212,4862870
1213,6212,4267220,6212,4863870
1213,6212,4267220,6212,4863870
1213,6212,4267540,6212,4864190
1213,6212,4267540,6212,4864780
1213,6212,4267540,6212,4865430
1213,6212,4268540,6212,4866430
1213,6212,4269540,6212,4867430
1213,6212,4269540,6212,4867430
1213,6212,4270540,6212,4868430
1213,6212,4270540,6212,4869430
1213,6212,4270540,6212,4869800
1213,6212,4270860,6212,4870120
1213,6212,4271860,6212,4871120
1213,6212,4272320,6212,4871580
1213,6212,4273320,6212,4872580
1213,6212,4274320,6212,4873580
1213,6212,4275320,6212,4874580
1213,6212,4276130,6212,4875390
1213,6212,4276130,6212,4876390
1213,6212,4277130,6212,4877390
1213,6212,4277940,6212,4878200
1213,6212,4278940,6212,4879200
1213,6212,4279940,6212,4880200
1213,6212,4280940,6212,4881200
1213,6212,4281750,6212,4882010
1213,6212,4281750,6212,4882820
1213,6212,4282750,6212,4883820
1213,6212,4282750,6212,4883820
1213,6212,4282980,6212,4884050
1213,6212,4283450,6212,4884520
1213,6212,4284450,6212,4885520
1213,6212,4284450,6212,4885520
1213,6212,4285450,6212,4886520
1213,6212,4286450,6212,4887520
1213,6212,4287450,6212,4888520
1213,6212,4287450,6212,4889520
1213,6212,4288000,6212,4890070
1213,6212,4288320,6212,4890390
1213,6212,4288320,6212,4891200
1213,6212,4288430,6212,4891310
1213,6212,4289080,6212,4891960
1213,6212,4290080,6212,4892960
1213,6212,4291080,6212,4893960
1213,6212,4292080,6212,4894960
1213,6212,4292080,6212,4895770
1213,6212,4292450,6212,4896140
1213,6212,4292920,6212,4896610
1213,6212,4293390,6212,4897080
1213,6212,4294390,6212,4898080
1213,6212,4294390,6212,4899080
1213,6212,4295390,6212,4900080
1213,6212,4295390,6212,4901080
1213,6212,4295390,6212,4901080
1213,6212,4296390,6212,4902080
1213,6212,4296390,6212,4902890
1213,6212,4296940,6212,4903440
1213,6212,4296940,6212,4903440
1213,6212,4297940,6212,4904440
1213,6212,4297940,6212,4904440
1213,6212,4298940,6212,4905440
1213,6212,4299750,6212,4906250
1213,6212,4300220,6212,4906720
1213,6212,4300690,6212,4907190
1213,6212,4301690,6212,4908190
1213,6212,4302690,6212,4909190
1213,6212,4303690,6212,4910190
1213,6212,4304690,6212,4911190
1213,6212,4305690,6212,4912190
1213,6212,4306500,6212,4913000
1213,6212,4307500,6212,4914000
1213,6212,4307970,6212,4914470
1213,6212,4308970,6212,4915470
1213,6212,4309970,6212,4916470
1213,6212,4310970,6212,4917470
1213,6212,4311970,6212,4918470
1213,6212,4311970,6212,4918470
1213,6212,4311970,6212,4919280
1213,6212,4312970,6212,4920280
1213,6212,4313970,6212,4921280
1213,6212,4313970,6212,4921280
1213,6212,4314970,6212,4922280
1213,6212,4315970,6212,4923280
1213,6212,4315970,6212,4923750
1213,6212,4316130,6212,4923910
1213,6212,4316940,6212,4924720
1213,6212,4317160,6212,4924940
1213,6212,4317970,6212,4925750
1213,6212,4317970,6212,4926220
1213,6212,4317970,6212,4926220
1213,6212,4318970,6212,4927220
1213,6212,4319970,6212,4928220
1213,6212,4320970,6212,4929220
1213,6212,4321970,6212,4930220
1213,6212,4322440,6212,4930690
1213,6212,4323440,6212,4931690
1213,6212,4324440,6212,4932690
1213,6212,4325440,6212,4933690
1213,6212,4325910,6212,4934160
1213,6212,4326910,6212,4935160
1213,6212,4327720,6212,4935970
1213,6212,4327720,6212,4936440
1213,6212,4328190,6212,4936910
1213,6212,4329190,6212,4937910
1213,6212,4329510,6212,4938230
1213,6212,4329980,6212,4938700
1213,6212,4330980,6212,4939700
1213,6212,4331980,6212,4940700
1213,6212,4332300,6212,4941020
1213,6212,4333300,6212,4942020
1213,6212,4333410,6212,4942130
1213,6212,4334410,6212,4943130
1213,6212,4335410,6212,4944130
1213,6212,4335730,6212,4944450
1213,6212,4335730,6212,4944450
1213,6212,4336380,6212,4945100
1213,6212,4337380,6212,4946100
1213,6212,4337380,6212,4946910
1213,6212,4338380,6212,4947910
1213,6212,4338380,6212,4947910
1213,6212,4339380,6212,4948910
1213,6212,4339380,6212,4948910
1213,6212,4340380,6212,4949910
1213,6212,4341380,6212,4950910
1213,6212,4342380,6212,4951910
1213,6212,4343380,6212,4952910
1213,6212,4343380,6212,4952910
1213,6212,4343380,6212,4952910
1213,6212,4343850,6212,4953380
1213,6212,4344850,6212,4954380
1213,6212,4345200,6212,4954730
1213,6212,4345360,6212,4954890
1213,6212,4346360,6212,4955890
1213,6212,4346360,6212,4956890
1213,6212,4346360,6212,4957890
1213,6212,4347170,6212,4958700
1213,6212,4348170,6212,4959700
1213,6212,4348170,6212,4959700
1213,6212,4348170,6212,4960700
1213,6212,4348640,6212,4961170
1213,6212,4349450,6212,4961980
1213,6212,4350000,6212,4962530
1213,6212,4350810,6212,4963340
1213,6212,4350810,6212,4964340
1213,6212,4351810,6212,4965340
1213,6212,4351810,6212,4965340
1213,6212,4352810,6212,4966340
1213,6212,4352810,6212,4967340
1213,6212,4353810,6212,4968340
1213,6212,4354620,6212,4969150
1213,6212,4355620,6212,4970150
1213,6212,4356430,6212,4970960
1213,6212,4356430,6212,4971440
1213,6212,4356660,6212,4971670
1213,6212,4357660,6212,4972670
1213,6212,4358310,6212,4973320
1213,6212,4359310,6212,4974320
1213,6212,4359310,6212,4975320
1213,6212,4360310,6212,4976320
1213,6212,4361310,6212,4977320
1213,6212,4361310,6212,4978320
1213,6212,4362310,6212,4979320
1213,6212,4362540,6212,4979550
1213,6212,4362540,6212,4980200
1213,6212,4362540,6212,4981010
1213,6212,4362860,6212,4981330
1213,6212,4362860,6212,4981330
1213,6212,4363860,6212,4982330
1213,6212,4363860,6212,4982800
1213,6212,4363860,6212,4983800
1213,6212,4364860,6212,4984800
1213,6212,4364860,6212,4984800
1213,6212,4365330,6212,4985270
1213,6212,4366330,6212,4986270
1213,6212,4366330,6212,4986270
1213,6212,4366330,6212,4986740
1213,6212,4366330,6212,4987740
1213,6212,4366330,6212,4987740
1213,6212,4366920,6212,4988330
1213,6212,4367920,6212,4989330
1213,6212,4367920,6212,4989330
1213,6212,4367920,6212,4990330
1213,6212,4367920,6212,4990980
1213,6212,4368730,6212,4991790
1213,6212,4369730,6212,4992790
1213,6212,4370730,6212,4993790
1213,6212,4371730,6212,4994790
1213,6212,4372190,6212,4995250
1213,6212,4373000,6212,4996060
1213,6212,4374000,6212,4997060
1213,6212,4375000,6212,4998060
1213,6212,4375000,6212,4999060
1213,6212,4375000,6212,5000060
1213,6212,4376000,6212,5001060
1213,6212,4376810,6212,5001870
1213,6212,4376810,6212,5001870
1213,6212,4377040,6212,5002100
1213,6212,4377590,6212,5002650
1213,6212,4378590,6212,5003650
1213,6212,4378590,6212,5003650
1213,6212,4379590,6212,5004650
1213,6212,4380590,6212,5005650
1213,6212,4381590,6212,5006650
1213,6212,4382240,6212,5007300
1213,6212,4383240,6212,5008300
1213,6212,4384240,6212,5009300
1213,6212,4385050,6212,5010110
1213,6212,4385860,6212,5010920
1213,6212,4385860,6212,5010920
1213,6212,4386860,6212,5011920
1213,6212,4387330,6212,5012390
1213,6212,4387330,6212,5013390
1213,6212,4387800,6212,5013860
1213,6212,4388450,6212,5014510
1213,6212,4389450,6212,5015510
1213,6212,4390450,6212,5016510
1213,6212,4390910,6212,5016970
1213,6212,4391910,6212,5017970
1213,6212,4392720,6212,5018780
1213,6212,4392720,6212,5019780
1213,6212,4392720,6212,5020250
1213,6212,4393530,6212,5021060
1213,6212,4393530,6212,5021060
1213,6212,4393530,6212,5021870
1213,6212,4394340,6212,5022680
1213,6212,4394340,6212,5022680
1213,6212,4394810,6212,5023150
1213,6212,4394810,6212,5023150
1213,6212,4395620,6212,5023960
1213,6212,4396430,6212,5024770
1213,6212,4397240,6212,5025580
1213,6212,4398050,6212,5026390
1213,6212,4399050,6212,5027390
1213,6212,4400050,6212,5028390
1213,6212,4401050,6212,5029390
1213,6212,4401860,6212,5030200
1213,6212,4402860,6212,5031200
1213,6212,4403670,6212,5032010
1213,6212,4404670,6212,5033010
1213,6212,4405670,6212,5034010
1213,6212,4405670,6212,5035010
1213,6212,4406140,6212,5035480
1213,6212,4406140,6212,5043480
1213,6212,4406610,6212,5043950
1213,6212,4407610,6212,5044950
1213,6212,4407720,6212,5045060
1213,6212,4408720,6212,5046060
1213,6212,4409180,6212,5046520
1213,6212,4409180,6212,5047330
1213,6212,4410180,6212,5048330
1213,6212,4411180,6212,5049330
1213,6212,4411180,6212,5050330
1213,6212,4411830,6212,5050980
1213,6212,4412830,6212,5051980
1213,6212,4412830,6212,5052790
1213,6212,4413830,6212,5053790
1213,6212,4413830,6212,5054250
1213,6212,4414300,6212,5054720
1213,6212,4415300,6212,5055720
1213,6212,4415300,6212,5056530
1213,6212,4415300,6212,5057530
1213,6212,4416300,6212,5058530
1213,6212,4417300,6212,5059530
1213,6212,4417300,6212,5059990
1213,6212,4418300,6212,5060990
1213,6212,4418300,6212,5060990
1213,6212,4418300,6212,5060990
1213,6212,4419300,6212,5061990
1213,6212,4420300,6212,5062990
1213,6212,4420620,6212,5063310
1213,6212,4421430,6212,5064120
1213,6212,4422430,6212,5065120
1213,6212,4423240,6212,5065930
1213,6212,4423560,6212,5066250
1213,6212,4423560,6212,5066250
1213,6212,4423560,6212,5067250
1213,6212,4424040,6212,5067730
1213,6212,4425040,6212,5068730
1213,6212,4425040,6212,5068730
1213,6212,4425040,6212,5069190
1213,6212,4425040,6212,5070190
1213,6212,4425040,6212,5071190
1213,6212,4426040,6212,5072190
1213,6212,4426040,6212,5072840
1213,6212,4427040,6212,5073840
1213,6212,4428040,6212,5074840
1213,6212,4428200,6212,5075000
1213,6212,4428200,6212,5075590
1213,6212,4428200,6212,5075590
1213,6212,4428200,6212,5076590
1213,6212,4429200,6212,5077590
1213,6212,4429520,6212,5077910
1213,6212,4430330,6212,5078720
1213,6212,4431140,6212,5079530
1213,6212,4432140,6212,5080530
1213,6212,4432140,6212,5080850
1213,6212,4433140,6212,5081850
1213,6212,4434140,6212,5082850
1213,6212,4434460,6212,5083170
1213,6212,4435460,6212,5084170
1213,6212,4435460,6212,5085170
1213,6212,4435510,6212,5085220
1213,6212,4436510,6212,5086220
1213,6212,4437510,6212,5087220
1213,6212,4437510,6212,5088220
1213,6212,4438510,6212,5089220
1213,6212,4439510,6212,5090220
1213,6212,4439510,6212,5091220
1213,6212,4439510,6212,5092030
1213,6212,4439670,6212,5092190
1213,6212,4439670,6212,5093000
1213,6212,4440140,6212,5093470
1213,6212,4440140,6212,5094280
1213,6212,4441140,6212,5095280
1213,6212,4441140,6212,5095280
1213,6212,4442140,6212,5096280
1213,6212,4442140,6212,5096280
1213,6212,4443140,6212,5097280
1213,6212,4443610,6212,5097750
1213,6212,4443610,6212,5097750
1213,6212,4443610,6212,5097750
1213,6212,4443610,6212,5098220
1213,6212,4444610,6212,5099220
1213,6212,4444610,6212,5099220
1213,6212,4444610,6212,5099590
1213,6212,4444610,6212,5099910
1213,6212,4444610,6212,5099910
1213,6212,4444840,6212,5100140
1213,6212,4445840,6212,5101140
1213,6212,4446840,6212,5102140
1213,6212,4446840,6212,5102140
1213,6212,4447310,6212,5102610
1213,6212,4448310,6212,5103610
1213,6212,4449310,6212,5104610
1213,6212,4449310,6212,5105610
1213,6212,4449310,6212,5106610
1213,6212,4450310,6212,5107610
1213,6212,4450900,6212,5108200
1213,6212,4451710,6212,5109010
1213,6212,4451710,6212,5109010
1213,6212,4452710,6212,5110010
1213,6212,4453710,6212,5111010
1213,6212,4454710,6212,5112010
1213,6212,4455710,6212,5113010
1213,6212,4456710,6212,5114010
1213,6212,4457710,6212,5115010
1213,6212,4458170,6212,5115470
1213,6212,4458980,6212,5116280
1213,6212,4458980,6212,5116280
1213,6212,4458980,6212,5116280
1213,6212,4459980,6212,5117280
1213,6212,4460980,6212,5118280
1213,6212,4460980,6212,5119280
1213,6212,4460980,6212,5119280
1213,6212,4462980,6212,5121280
1213,6212,4462980,6212,5122280
1213,6212,4462980,6212,5122600
1213,6212,4463450,6212,5123070
1213,6212,4464450,6212,5124070
1213,6212,4465450,6212,5125070
1213,6212,4465920,6212,5125540
1213,6212,4466390,6212,5126010
1213,6212,4467390,6212,5127010
1213,6212,4467390,6212,5127010
1213,6212,4468390,6212,5128010
1213,6212,4469390,6212,5129010
1213,6212,4470390,6212,5130010
1213,6212,4471390,6212,5131010
1213,6212,4473390,6212,5133010
1213,6212,4474390,6212,5134010
1213,6212,4474390,6212,5134010
1213,6212,4475390,6212,5135010
1213,6212,4475710,6212,5135330
1213,6212,4476520,6212,5136140
1213,6212,4476520,6212,5136610
1213,6212,4476990,6212,5137080
1213,6212,4476990,6212,5137080
1213,6212,4476990,6212,5138080
1213,6212,4477990,6212,5139080
1213,6212,4478460,6212,5139550
1213,6212,4478930,6212,5140020
1213,6212,4479930,6212,5141020
1213,6212,4480930,6212,5142020
1213,6212,4480930,6212,5142020
1213,6212,4480930,6212,5142830
1213,6212,4480930,6212,5142830
1213,6212,4481520,6212,5143420
1213,6212,4482520,6212,5144420
1213,6212,4482980,6212,5144880
1213,6212,4483980,6212,5145880
1213,6212,4484980,6212,5146880
1213,6212,4485790,6212,5147690
1213,6212,4486110,6212,5148010
1213,6212,4486580,6212,5148480
1213,6212,4487580,6212,5149480
1213,6212,4488580,6212,5150480
1213,6212,4489580,6212,5151480
1213,6212,4490390,6212,5152290
1213,6212,4491200,6212,5153100
1213,6212,4491200,6212,5161100
1213,6212,4491200,6212,5161420
1213,6212,4492010,6212,5162230
1213,6212,4492480,6212,5162700
1213,6212,4492950,6212,5163170
1213,6212,4492950,6212,5163170
1213,6212,4493420,6212,5163640
1213,6212,4494420,6212,5164640
1213,6212,4495420,6212,5165640
1213,6212,4495890,6212,5166110
1213,6212,4496360,6212,5166580
1213,6212,4496680,6212,5166900
1213,6212,4497680,6212,5167900
1213,6212,4498000,6212,5168220
1213,6212,4498000,6212,5168220
1213,6212,4498000,6212,5168220
1213,6212,4498000,6212,5169220
1213,6212,4499000,6212,5170220
1213,6212,4499320,6212,5170540
1213,6212,4500320,6212,5171540
1213,6212,4500790,6212,5172010
1213,6212,4501790,6212,5173010
1213,6212,4502260,6212,5173480
1213,6212,4502260,6212,5174480
1213,6212,4502260,6212,5175030
1213,6212,4502260,6212,5175840
1213,6212,4503260,6212,5176840
1213,6212,4504260,6212,5177840
1213,6212,4504730,6212,5178310
1213,6212,4504730,6212,5179310
1213,6212,4505730,6212,5180310
1213,6212,4506200,6212,5180780
1213,6212,4506200,6212,5181250
1213,6212,4506200,6212,5181250
1213,6212,4506250,6212,5181300
1213,6212,4507250,6212,5182300
1213,6212,4508250,6212,5183300
1213,6212,4508250,6212,5183770
1213,6212,4509250,6212,5184770
1213,6212,4509250,6212,5185240
1213,6212,4510060,6212,5186050
1213,6212,4511060,6212,5187050
1213,6212,4511710,6212,5187700
1213,6212,4512710,6212,5188700
1213,6212,4513710,6212,5189700
1213,6212,4513710,6212,5189700
1213,6212,4514710,6212,5190700
1213,6212,4515710,6212,5191700
1213,6212,4516520,6212,5192510
1213,6212,4516520,6212,5193510
1213,6212,4517520,6212,5194510
1213,6212,4517520,6212,5195510
1213,6212,4518520,6212,5196510
1213,6212,4519520,6212,5197510
1213,6212,4520520,6212,5198510
1213,6212,4521520,6212,5199510
1213,6212,4522520,6212,5200510
1213,6212,4522740,6212,5200730
1213,6212,4523740,6212,5201730
1213,6212,4524740,6212,5202730
1213,6212,4524740,6212,5202730
1213,6212,4525740,6212,5203730
1213,6212,4525970,6212,5203960
1213,6212,4525970,6212,5203960
1213,6212,4526780,6212,5204770
1213,6212,4526780,6212,5204770
1213,6212,4527590,6212,5205580
1213,6212,4527590,6212,5206580
1213,6212,4527590,6212,5206900
1213,6212,4528060,6212,5207370
1213,6212,4528870,6212,5208180
1213,6212,4528870,6212,5209180
1213,6212,4529680,6212,5209990
1213,6212,4529680,6212,5209990
1213,6212,4530680,6212,5210990
1213,6212,4530680,6212,5211990
1213,6212,4530680,6212,5212990
1213,6212,4531680,6212,5213990
1213,6212,4532330,6212,5214640
1213,6212,4533330,6212,5215640
1213,6212,4533330,6212,5215640
1213,6212,4533800,6212,5216110
1213,6212,4534800,6212,5217110
1213,6212,4534800,6212,5218110
1213,6212,4534800,6212,5219110
1213,6212,4535800,6212,5220110
1213,6212,4535800,6212,5221110
1213,6212,4536800,6212,5222110
1213,6212,4537800,6212,5223110
1213,6212,4538800,6212,5224110
1213,6212,4539800,6212,5225110
1213,6212,4540800,6212,5226110
1213,6212,4540800,6212,5227110
1213,6212,4540800,6212,5227760
1213,6212,4541800,6212,5228760
1213,6212,4542800,6212,5229760
1213,6212,4542800,6212,5229760
1213,6212,4542800,6212,5230130
1213,6212,4543800,6212,5231130
1213,6212,4547800,6212,5235130
1213,6212,4548800,6212,5236130
1213,6212,4549800,6212,5237130
1213,6212,4549800,6212,5238130
1213,6212,4549800,6212,5239130
1213,6212,4550450,6212,5239780
1213,6212,4550450,6212,5240250
1213,6212,4550450,6212,5240570
1213,6212,4550450,6212,5241570
1213,6212,4551260,6212,5242380
1213,6212,4551260,6212,5243380
1213,6212,4551260,6212,5243380
1213,6212,4552260,6212,5244380
1213,6212,4553260,6212,5245380
1213,6212,4554260,6212,5246380
1213,6212,4555260,6212,5247380
1213,6212,4556260,6212,5248380
1213,6212,4556730,6212,5248850
1213,6212,4557100,6212,5249220
1213,6212,4557100,6212,5249870
1213,6212,4557910,6212,5250680
1213,6212,4557910,6212,5251140
1213,6212,4558910,6212,5252140
1213,6212,4559910,6212,5253140
1213,6212,4560910,6212,5254140
1213,6212,4560910,6212,5254140
1213,6212,4561910,6212,5255140
1213,6212,4562910,6212,5256140
1213,6212,4563280,6212,5256510
1213,6212,4564280,6212,5257510
1213,6212,4565280,6212,5258510
1213,6212,4565600,6212,5258830
1213,6212,4566600,6212,5259830
1213,6212,4567600,6212,5260830
1213,6212,4568410,6212,5261640
1213,6212,4569220,6212,5262450
1213,6212,4569810,6212,5263040
1213,6212,4569810,6212,5263850
1213,6212,4570810,6212,5264850
1213,6212,4570810,6212,5264850
1213,6212,4570810,6212,5265440
1213,6212,4571810,6212,5266440
1213,6212,4571810,6212,5266990
1213,6212,4572400,6212,5267580
1213,6212,4572400,6212,5267580
1213,6212,4572400,6212,5268390
1213,6212,4573210,6212,5269200
1213,6212,4574210,6212,5270200
1213,6212,4575020,6212,5271010
1213,6212,4576020,6212,5272010
1213,6212,4577020,6212,5273010
1213,6212,4578020,6212,5274010
1213,6212,4578830,6212,5274820
1213,6212,4579830,6212,5275820
1213,6212,4580640,6212,5276630
1213,6212,4580640,6212,5276630
1213,6212,4581640,6212,5277630
1213,6212,4581640,6212,5278630
1213,6212,4581640,6212,5279630
1213,6212,4582450,6212,5280440
1213,6212,4582450,6212,5280440
1213,6212,4583100,6212,5281090
1213,6212,4584100,6212,5282090
1213,6212,4584100,6212,5282090
1213,6212,4585100,6212,5283090
1213,6212,4585570,6212,5283560
1213,6212,4585570,6212,5284370
1213,6212,4586570,6212,5285370
