ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9634-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
954,4910,4637280,6212,4637280
954,4910,4637280,6212,4637280
954,4910,4638280,6212,4638280
954,4910,4639280,6212,4639280
954,4910,4640090,6212,4640090
954,4910,4640740,6212,4640740
954,4910,4641550,6212,4641550
954,4910,4642550,6212,4642550
954,4910,4642550,6212,4642550
955,4918,4643550,6212,4643550
955,4918,4643920,6212,4643920
955,4918,4644390,6212,4644390
955,4918,4645200,6212,4645200
955,4918,4646200,6212,4646200
955,4918,4647200,6212,4647200
955,4918,4648200,6212,4648200
955,4918,4648200,6212,4648200
955,4918,4648200,6212,4648200
955,4918,4649200,6212,4649200
955,4918,4649750,6212,4649750
955,4918,4650750,6212,4650750
956,4920,4651750,6212,4651750
956,4920,4652750,6212,4652750
957,4922,4653750,6212,4653750
957,4922,4653750,6212,4653750
957,4922,4654750,6212,4654750
957,4922,4654750,6212,4654750
958,4930,4655750,6212,4655750
959,4932,4656560,6212,4656560
959,4932,4657030,6212,4657030
959,4932,4658030,6212,4658030
959,4932,4659030,6212,4659030
959,4932,4660030,6212,4660030
959,4932,4661030,6212,4661030
959,4932,4661030,6212,4661030
959,4932,4661030,6212,4661030
959,4932,4662030,6212,4662030
959,4932,4663030,6212,4663030
959,4932,4663680,6212,4663680
960,4934,4664680,6212,4664680
960,4934,4664840,6212,4664840
960,4934,4665840,6212,4665840
961,4936,4666840,6212,4666840
961,4936,4667840,6212,4667840
961,4936,4667840,6212,4667840
962,4944,4668840,6212,4668840
962,4944,4668840,6212,4668840
962,4944,4669840,6212,4669840
962,4944,4670840,6212,4670840
962,4944,4670840,6212,4670840
962,4944,4671840,6212,4671840
962,4944,4672840,6212,4672840
962,4944,4673310,6212,4673310
962,4944,4673780,6212,4673780
962,4944,4674780,6212,4674780
962,4944,4675250,6212,4675250
963,4946,4676250,6212,4676250
963,4946,4676570,6212,4676570
964,4954,4684570,6212,4684570
964,4954,4685570,6212,4685570
965,4956,4686380,6212,4686380
965,4956,4686600,6212,4686600
965,4956,4686760,6212,4686760
965,4956,4687130,6212,4687130
965,4956,4688130,6212,4688130
966,4964,4688940,6212,4688940
966,4964,4689160,6212,4689160
966,4964,4689160,6212,4689160
966,4964,4689970,6212,4689970
966,4964,4690970,6212,4690970
966,4964,4691970,6212,4691970
966,4964,4692440,6212,4692440
966,4964,4692670,6212,4692670
966,4964,4693670,6212,4693670
966,4964,4694670,6212,4694670
966,4964,4695670,6212,4695670
966,4964,4696480,6212,4696480
967,4966,4697290,6212,4697290
967,4966,4697290,6212,4697290
967,4966,4697290,6212,4697290
967,4966,4698290,6212,4698290
967,4966,4698290,6212,4698290
968,4968,4699290,6212,4699290
968,4968,4699290,6212,4699290
969,4976,4707290,6212,4707290
969,4976,4707760,6212,4707760
969,4976,4708230,6212,4708230
970,4984,4709230,6212,4709230
970,4984,4710230,6212,4710230
970,4984,4711230,6212,4711230
971,4986,4712040,6212,4712040
971,4986,4713040,6212,4713040
972,4988,4713850,6212,4713850
972,4988,4714070,6212,4714070
972,4988,4714540,6212,4714540
972,4988,4715540,6212,4715540
972,4988,4716540,6212,4716540
972,4988,4717130,6212,4717130
972,4988,4718130,6212,4718130
972,4988,4719130,6212,4719130
973,4990,4719940,6212,4719940
973,4990,4720940,6212,4720940
973,4990,4721260,6212,4721260
974,4998,4721480,6212,4721480
974,4998,4722130,6212,4722130
974,4998,4722130,6212,4722130
974,4998,4723130,6212,4723130
974,4998,4724130,6212,4724130
974,4998,4725130,6212,4725130
974,4998,4726130,6212,4726130
974,4998,4726130,6212,4726130
974,4998,4726940,6212,4726940
974,4998,4727170,6212,4727170
975,5006,4735170,6212,4735170
975,5006,4736170,6212,4736170
976,5014,4737170,6212,4737170
976,5014,4737980,6212,4737980
976,5014,4737980,6212,4737980
976,5014,4738980,6212,4738980
976,5014,4739980,6212,4739980
976,5014,4740980,6212,4740980
976,5014,4741300,6212,4741300
976,5014,4741530,6212,4741530
976,5014,4741530,6212,4741530
976,5014,4741850,6212,4741850
977,5022,4742850,6212,4742850
977,5022,4743850,6212,4743850
977,5022,4744850,6212,4744850
977,5022,4745850,6212,4745850
977,5022,4746850,6212,4746850
977,5022,4747850,6212,4747850
978,5024,4748850,6212,4748850
978,5024,4749320,6212,4749320
978,5024,4749320,6212,4749320
978,5024,4749640,6212,4749640
978,5024,4750640,6212,4750640
978,5024,4751450,6212,4751450
978,5024,4752260,6212,4752260
978,5024,4753070,6212,4753070
979,5032,4754070,6212,4754070
979,5032,4754440,6212,4754440
980,5034,4755250,6212,4755250
980,5034,4756250,6212,4756250
980,5034,4756900,6212,4756900
980,5034,4757710,6212,4757710
980,5034,4758520,6212,4758520
980,5034,4759520,6212,4759520
980,5034,4760330,6212,4760330
980,5034,4761330,6212,4761330
980,5034,4761330,6212,4761330
980,5034,4761920,6212,4761920
981,5036,4762920,6212,4762920
981,5036,4763730,6212,4763730
982,5038,4764200,6212,4764200
982,5038,4764200,6212,4764200
982,5038,4764750,6212,4764750
983,5040,4765750,6212,4765750
983,5040,4766750,6212,4766750
984,5048,4767750,6212,4767750
984,5048,4768210,6212,4768210
984,5048,4769210,6212,4769210
984,5048,4770020,6212,4770020
984,5048,4770340,6212,4770340
984,5048,4770990,6212,4770990
984,5048,4771990,6212,4771990
984,5048,4772990,6212,4772990
984,5048,4773310,6212,4773310
985,5056,4774310,6212,4774310
985,5056,4775310,6212,4775310
985,5056,4775780,6212,4775780
985,5056,4776780,6212,4776780
986,5058,4777780,6212,4777780
986,5058,4778780,6212,4778780
986,5058,4779430,6212,4779430
986,5058,4780430,6212,4780430
987,5060,4781430,6212,4781430
987,5060,4782430,6212,4782430
988,5068,4783430,6212,4783430
988,5068,4784430,6212,4784430
988,5068,4785430,6212,4785430
988,5068,4786240,6212,4786240
988,5068,4786240,6212,4786240
988,5068,4786710,6212,4786710
988,5068,4787710,6212,4787710
988,5068,4788710,6212,4788710
988,5068,4789710,6212,4789710
988,5068,4790710,6212,4790710
988,5068,4790710,6212,4790710
988,5068,4791710,6212,4791710
988,5068,4792180,6212,4792180
988,5068,4792180,6212,4792180
988,5068,4792650,6212,4792650
989,5070,4793110,6212,4793110
989,5070,4793920,6212,4793920
989,5070,4794150,6212,4794150
990,5072,4795150,6212,4795150
990,5072,4796150,6212,4796150
991,5074,4797150,6212,4797150
991,5074,4798150,6212,4798150
992,5076,4799150,6212,4799150
992,5076,4799960,6212,4799960
993,5084,4800770,6212,4800770
993,5084,4801770,6212,4801770
993,5084,4802100,6212,4802100
993,5084,4802260,6212,4802260
993,5084,4803260,6212,4803260
993,5084,4803260,6212,4803260
993,5084,4804070,6212,4804070
993,5084,4805070,6212,4805070
993,5084,4805880,6212,4805880
993,5084,4806880,6212,4806880
993,5084,4807690,6212,4807690
994,5092,4808690,6212,4808690
994,5092,4809500,6212,4809500
994,5092,4810500,6212,4810500
994,5092,4811310,6212,4811310
994,5092,4812120,6212,4812120
994,5092,4813120,6212,4813120
994,5092,4813930,6212,4813930
994,5092,4814740,6212,4814740
994,5092,4814740,6212,4814740
995,5100,4818740,6212,4818740
995,5100,4819740,6212,4819740
995,5100,4819740,6212,4819740
996,5102,4820390,6212,4820390
996,5102,4821390,6212,4821390
997,5104,4822390,6212,4822390
997,5104,4823200,6212,4823200
997,5104,4824200,6212,4824200
998,5112,4825200,6212,4825200
998,5112,4826200,6212,4826200
998,5112,4827200,6212,4827200
998,5112,4828200,6212,4828200
998,5112,4829200,6212,4829200
998,5112,4829670,6212,4829670
998,5112,4829990,6212,4829990
998,5112,4830310,6212,4830310
998,5112,4830960,6212,4830960
998,5112,4831960,6212,4831960
998,5112,4832770,6212,4832770
998,5112,4833240,6212,4833240
998,5112,4833710,6212,4833710
999,5114,4834710,6212,4834710
999,5114,4835710,6212,4835710
999,5114,4836710,6212,4836710
1000,5116,4837710,6212,4837710
1000,5116,4838710,6212,4838710
1001,5118,4839710,6212,4839710
1001,5118,4840710,6212,4840710
1002,5120,4841520,6212,4841520
1002,5120,4841740,6212,4841740
1002,5120,4841850,6212,4841850
1003,5128,4842850,6212,4842850
1003,5128,4843660,6212,4843660
1003,5128,4844660,6212,4844660
1004,5130,4845470,6212,4845470
1004,5130,4846120,6212,4846120
1004,5130,4846590,6212,4846590
1004,5130,4847590,6212,4847590
1004,5130,4848590,6212,4848590
1004,5130,4849590,6212,4849590
1005,5138,4850590,6212,4850590
1005,5138,4851400,6212,4851400
1005,5138,4852050,6212,4852050
1005,5138,4852050,6212,4852050
1005,5138,4853050,6212,4853050
1005,5138,4853520,6212,4853520
1005,5138,4854330,6212,4854330
1005,5138,4854800,6212,4854800
1005,5138,4855800,6212,4855800
1005,5138,4856450,6212,4856450
1005,5138,4857450,6212,4857450
1005,5138,4858100,6212,4858100
1006,5140,4859100,6212,4859100
1006,5140,4859570,6212,4859570
1006,5140,4860570,6212,4860570
1007,5148,4861380,6212,4861380
1007,5148,4861380,6212,4861380
1007,5148,4861930,6212,4861930
1007,5148,4862740,6212,4862740
1007,5148,4863740,6212,4863740
1007,5148,4864740,6212,4864740
1007,5148,4865740,6212,4865740
1007,5148,4866740,6212,4866740
1007,5148,4867740,6212,4867740
1007,5148,4867850,6212,4867850
1008,5156,4868850,6212,4868850
1009,5158,4869850,6212,4869850
1009,5158,4870660,6212,4870660
1009,5158,4871660,6212,4871660
1009,5158,4872130,6212,4872130
1009,5158,4873130,6212,4873130
1009,5158,4874130,6212,4874130
1009,5158,4874590,6212,4874590
1010,5166,4875590,6212,4875590
1010,5166,4875590,6212,4875590
1010,5166,4875910,6212,4875910
1010,5166,4875910,6212,4875910
1010,5166,4875910,6212,4875910
1010,5166,4876380,6212,4876380
1010,5166,4877380,6212,4877380
1010,5166,4878380,6212,4878380
1010,5166,4878850,6212,4878850
1010,5166,4879850,6212,4879850
1010,5166,4880660,6212,4880660
1010,5166,4881660,6212,4881660
1010,5166,4882210,6212,4882210
1010,5166,4883210,6212,4883210
1011,5174,4883680,6212,4883680
1011,5174,4884680,6212,4884680
1011,5174,4885150,6212,4885150
1011,5174,4886150,6212,4886150
1011,5174,4887150,6212,4887150
1011,5174,4887960,6212,4887960
1011,5174,4888770,6212,4888770
1011,5174,4889770,6212,4889770
1011,5174,4890770,6212,4890770
1012,5182,4891240,6212,4891240
1012,5182,4892050,6212,4892050
1012,5182,4893050,6212,4893050
1012,5182,4894050,6212,4894050
1012,5182,4894860,6212,4894860
1012,5182,4895860,6212,4895860
1012,5182,4896860,6212,4896860
1012,5182,4897860,6212,4897860
1012,5182,4898860,6212,4898860
1012,5182,4898860,6212,4898860
1013,5184,4899860,6212,4899860
1013,5184,4899860,6212,4899860
1013,5184,4900670,6212,4900670
1013,5184,4901480,6212,4901480
1014,5192,4902480,6212,4902480
1014,5192,4902950,6212,4902950
1014,5192,4903950,6212,4903950
1014,5192,4904760,6212,4904760
1014,5192,4905080,6212,4905080
1014,5192,4905080,6212,4905080
1014,5192,4906080,6212,4906080
1014,5192,4907080,6212,4907080
1014,5192,4907890,6212,4907890
1014,5192,4908700,6212,4908700
1014,5192,4908700,6212,4908700
1015,5200,4916700,6212,4916700
1015,5200,4917700,6212,4917700
1016,5208,4918350,6212,4918350
1016,5208,4919350,6212,4919350
1016,5208,4919350,6212,4919350
1016,5208,4920350,6212,4920350
1016,5208,4920510,6212,4920510
1016,5208,4921320,6212,4921320
1016,5208,4922320,6212,4922320
1016,5208,4922690,6212,4922690
1016,5208,4922690,6212,4922690
1016,5208,4923160,6212,4923160
1016,5208,4923970,6212,4923970
1016,5208,4924780,6212,4924780
1016,5208,4924780,6212,4924780
1016,5208,4925240,6212,4925240
1017,5210,4926240,6212,4926240
1017,5210,4927240,6212,4927240
1018,5218,4928050,6212,4928050
1018,5218,4928860,6212,4928860
1018,5218,4929670,6212,4929670
1018,5218,4930670,6212,4930670
1018,5218,4931480,6212,4931480
1018,5218,4932480,6212,4932480
1018,5218,4933480,6212,4933480
1018,5218,4933950,6212,4933950
1019,5220,4934950,6212,4934950
1019,5220,4935950,6212,4935950
1020,5228,4936950,6212,4936950
1020,5228,4937110,6212,4937110
1020,5228,4938110,6212,4938110
1020,5228,4938580,6212,4938580
1020,5228,4939580,6212,4939580
1020,5228,4939900,6212,4939900
1020,5228,4940130,6212,4940130
1020,5228,4940940,6212,4940940
1020,5228,4940940,6212,4940940
1020,5228,4941940,6212,4941940
1020,5228,4942940,6212,4942940
1020,5228,4943590,6212,4943590
1020,5228,4944590,6212,4944590
1020,5228,4944910,6212,4944910
1021,5230,4945910,6212,4945910
1021,5230,4946910,6212,4946910
1021,5230,4946910,6212,4946910
1022,5232,4947910,6212,4947910
1022,5232,4948380,6212,4948380
1022,5232,4948380,6212,4948380
1022,5232,4948380,6212,4948380
1022,5232,4948380,6212,4948380
1023,5234,4949380,6212,4949380
1023,5234,4950380,6212,4950380
1024,5242,4951380,6212,4951380
1024,5242,4952190,6212,4952190
1024,5242,4952190,6212,4952190
1024,5242,4952660,6212,4952660
1024,5242,4953130,6212,4953130
1024,5242,4953600,6212,4953600
1024,5242,4954600,6212,4954600
1024,5242,4955410,6212,4955410
1024,5242,4955880,6212,4955880
1024,5242,4956690,6212,4956690
1024,5242,4957690,6212,4957690
1025,5250,4958690,6212,4958690
1025,5250,4959690,6212,4959690
1025,5250,4959910,6212,4959910
1025,5250,4960560,6212,4960560
1025,5250,4961560,6212,4961560
1025,5250,4962560,6212,4962560
1025,5250,4962790,6212,4962790
1025,5250,4963260,6212,4963260
1025,5250,4963850,6212,4963850
1025,5250,4964660,6212,4964660
1025,5250,4965660,6212,4965660
1025,5250,4965660,6212,4965660
1026,5258,4966660,6212,4966660
1026,5258,4967470,6212,4967470
1026,5258,4968470,6212,4968470
1026,5258,4969470,6212,4969470
1026,5258,4970470,6212,4970470
1026,5258,4971280,6212,4971280
1026,5258,4972280,6212,4972280
1026,5258,4973280,6212,4973280
1027,5266,4974280,6212,4974280
1027,5266,4975280,6212,4975280
1027,5266,4975280,6212,4975280
1027,5266,4976280,6212,4976280
1027,5266,4977090,6212,4977090
1028,5274,4978090,6212,4978090
1028,5274,4979090,6212,4979090
1028,5274,4979440,6212,4979440
1028,5274,4980440,6212,4980440
1028,5274,4980440,6212,4980440
1028,5274,4980910,6212,4980910
1028,5274,4981910,6212,4981910
1028,5274,4982910,6212,4982910
1028,5274,4983910,6212,4983910
1028,5274,4983910,6212,4983910
1028,5274,4984380,6212,4984380
1029,5282,4985380,6212,4985380
1029,5282,4985380,6212,4985380
1029,5282,4985840,6212,4985840
1029,5282,4986070,6212,4986070
1029,5282,4987070,6212,4987070
1029,5282,4988070,6212,4988070
1029,5282,4988390,6212,4988390
1029,5282,4989390,6212,4989390
1029,5282,4989860,6212,4989860
1029,5282,4989860,6212,4989860
1029,5282,4990330,6212,4990330
1029,5282,4991140,6212,4991140
1029,5282,4991790,6212,4991790
1030,5284,4992790,6212,4992790
1030,5284,4993790,6212,4993790
1031,5292,4994790,6212,4994790
1032,5294,4995600,6212,4995600
1032,5294,4995600,6212,4995600
1032,5294,4996600,6212,4996600
1032,5294,4996600,6212,4996600
1032,5294,4996820,6212,4996820
1032,5294,4997820,6212,4997820
1032,5294,4998290,6212,4998290
1032,5294,4999290,6212,4999290
1032,5294,4999400,6212,4999400
1032,5294,4999990,6212,4999990
1032,5294,4999990,6212,4999990
1032,5294,5000990,6212,5000990
1032,5294,5001990,6212,5001990
1033,5302,5002990,6212,5002990
1033,5302,5002990,6212,5002990
1033,5302,5002990,6212,5002990
1033,5302,5002990,6212,5002990
1033,5302,5003990,6212,5003990
1033,5302,5004990,6212,5004990
1033,5302,5005460,6212,5005460
1033,5302,5005930,6212,5005930
1033,5302,5006740,6212,5006740
1033,5302,5007550,6212,5007550
1033,5302,5008550,6212,5008550
1034,5306,5009020,6212,5009020
1034,5306,5010020,6212,5010020
1034,5306,5010490,6212,5010490
1034,5306,5011490,6212,5011490
1034,5306,5011490,6212,5011490
1034,5306,5011970,6212,5011970
1034,5306,5012970,6212,5012970
1034,5306,5013970,6212,5013970
1034,5306,5014290,6212,5014290
1035,5308,5015290,6212,5015290
1036,5316,5016290,6212,5016290
1036,5316,5016750,6212,5016750
1036,5316,5017560,6212,5017560
1036,5316,5018560,6212,5018560
1036,5316,5018560,6212,5018560
1036,5316,5019560,6212,5019560
1036,5316,5020560,6212,5020560
1036,5316,5021560,6212,5021560
1036,5316,5022030,6212,5022030
1036,5316,5022680,6212,5022680
1037,5318,5023680,6212,5023680
1037,5318,5024680,6212,5024680
1037,5318,5025680,6212,5025680
1038,5320,5026330,6212,5026330
1038,5320,5027330,6212,5027330
1039,5328,5028330,6212,5028330
1039,5328,5029330,6212,5029330
1040,5330,5030330,6212,5030330
1040,5330,5031330,6212,5031330
1040,5330,5031330,6212,5031330
1040,5330,5031330,6212,5031330
1040,5330,5032330,6212,5032330
1040,5330,5033330,6212,5033330
1040,5330,5033790,6212,5033790
1040,5330,5034790,6212,5034790
1040,5330,5035260,6212,5035260
1040,5330,5035730,6212,5035730
1040,5330,5036050,6212,5036050
1040,5330,5037050,6212,5037050
1040,5330,5037860,6212,5037860
1041,5338,5038860,6212,5038860
1041,5338,5039670,6212,5039670
1041,5338,5040320,6212,5040320
1041,5338,5040790,6212,5040790
1041,5338,5041790,6212,5041790
1041,5338,5042010,6212,5042010
1041,5338,5043010,6212,5043010
1042,5346,5044010,6212,5044010
1042,5346,5045010,6212,5045010
1042,5346,5045820,6212,5045820
1042,5346,5046290,6212,5046290
1042,5346,5047290,6212,5047290
1042,5346,5048290,6212,5048290
1042,5346,5048750,6212,5048750
1042,5346,5049070,6212,5049070
1042,5346,5049070,6212,5049070
1042,5346,5050070,6212,5050070
1042,5346,5050390,6212,5050390
1042,5346,5051390,6212,5051390
1043,5354,5052390,6212,5052390
1043,5354,5052390,6212,5052390
1043,5354,5053200,6212,5053200
1043,5354,5053200,6212,5053200
1043,5354,5054200,6212,5054200
1043,5354,5055200,6212,5055200
1043,5354,5056010,6212,5056010
1043,5354,5057010,6212,5057010
1043,5354,5057010,6212,5057010
1043,5354,5058010,6212,5058010
1043,5354,5059010,6212,5059010
1044,5356,5060010,6212,5060010
1044,5356,5060010,6212,5060010
1044,5356,5061010,6212,5061010
1044,5356,5062010,6212,5062010
1044,5356,5063010,6212,5063010
1045,5358,5064010,6212,5064010
1045,5358,5064170,6212,5064170
1045,5358,5065170,6212,5065170
1046,5366,5065980,6212,5065980
1046,5366,5066980,6212,5066980
1046,5366,5067980,6212,5067980
1046,5366,5067980,6212,5067980
1046,5366,5068980,6212,5068980
1046,5366,5069980,6212,5069980
1047,5368,5070980,6212,5070980
1047,5368,5071980,6212,5071980
1047,5368,5072980,6212,5072980
1048,5376,5073980,6212,5073980
1048,5376,5073980,6212,5073980
1048,5376,5074980,6212,5074980
1048,5376,5075980,6212,5075980
1048,5376,5076980,6212,5076980
1048,5376,5076980,6212,5076980
1048,5376,5077790,6212,5077790
1048,5376,5078260,6212,5078260
1048,5376,5079260,6212,5079260
1049,5378,5080260,6212,5080260
1050,5380,5081260,6212,5081260
1050,5380,5082070,6212,5082070
1050,5380,5082880,6212,5082880
1050,5380,5083880,6212,5083880
1050,5380,5084690,6212,5084690
1051,5388,5085690,6212,5085690
1051,5388,5086690,6212,5086690
1051,5388,5087690,6212,5087690
1051,5388,5088500,6212,5088500
1051,5388,5089500,6212,5089500
1051,5388,5090310,6212,5090310
1051,5388,5091120,6212,5091120
1051,5388,5092120,6212,5092120
1051,5388,5092930,6212,5092930
1051,5388,5093400,6212,5093400
1052,5396,5094400,6212,5094400
1052,5396,5094870,6212,5094870
1052,5396,5095190,6212,5095190
1052,5396,5096190,6212,5096190
1052,5396,5097190,6212,5097190
1053,5400,5098190,6212,5098190
1053,5400,5099190,6212,5099190
1054,5402,5100190,6212,5100190
1054,5402,5101190,6212,5101190
1054,5402,5101740,6212,5101740
1054,5402,5101740,6212,5101740
1054,5402,5102740,6212,5102740
1054,5402,5103220,6212,5103220
1054,5402,5103220,6212,5103220
1054,5402,5104220,6212,5104220
1054,5402,5104220,6212,5104220
1054,5402,5105030,6212,5105030
1054,5402,5105840,6212,5105840
1054,5402,5106650,6212,5106650
1055,5404,5107650,6212,5107650
1055,5404,5108650,6212,5108650
1055,5404,5108650,6212,5108650
1056,5412,5109650,6212,5109650
1056,5412,5110650,6212,5110650
1056,5412,5111120,6212,5111120
1056,5412,5112120,6212,5112120
1056,5412,5112930,6212,5112930
1056,5412,5113930,6212,5113930
1056,5412,5114480,6212,5114480
1056,5412,5114480,6212,5114480
1056,5412,5115480,6212,5115480
1056,5412,5116290,6212,5116290
1057,5420,5116760,6212,5116760
1057,5420,5117760,6212,5117760
1057,5420,5118760,6212,5118760
1057,5420,5119760,6212,5119760
1057,5420,5120570,6212,5120570
1057,5420,5121570,6212,5121570
1057,5420,5122570,6212,5122570
1057,5420,5123380,6212,5123380
1057,5420,5123700,6212,5123700
1057,5420,5124170,6212,5124170
1057,5420,5124330,6212,5124330
1058,5428,5124550,6212,5124550
1058,5428,5125550,6212,5125550
1058,5428,5126550,6212,5126550
