ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
665,3272,699070,6212,699070
665,3272,699540,6212,699540
665,3272,700540,6212,700540
666,3274,701540,6212,701540
666,3274,702540,6212,702540
667,3282,703540,6212,703540
667,3282,704540,6212,704540
668,3283,705540,6212,705540
669,3291,705540,6212,705540
670,3299,706000,6212,706000
670,3299,707000,6212,707000
670,3299,707000,6212,707000
670,3299,708000,6212,708000
671,3307,709000,6212,709000
671,3307,709000,6212,709000
671,3307,709000,6212,709000
671,3307,710000,6212,710000
672,3315,710000,6212,710000
673,3317,711000,6212,711000
673,3317,711000,6212,711000
673,3317,711160,6212,711160
674,3325,712160,6212,712160
675,3333,712970,6212,712970
675,3333,713970,6212,713970
675,3333,713970,6212,713970
676,3341,714970,6212,714970
676,3341,715970,6212,715970
676,3341,716620,6212,716620
676,3341,716990,6212,716990
676,3341,717220,6212,717220
676,3341,718220,6212,718220
676,3341,719030,6212,719030
676,3341,719250,6212,719250
676,3341,719720,6212,719720
677,3343,720270,6212,720270
678,3351,721270,6212,721270
678,3351,722270,6212,722270
679,3359,723270,6212,723270
679,3359,723590,6212,723590
680,3367,723590,6212,723590
680,3367,724590,6212,724590
680,3367,725060,6212,725060
680,3367,725870,6212,725870
681,3375,726870,6212,726870
682,3383,727340,6212,727340
683,3391,728150,6212,728150
684,3399,729150,6212,729150
684,3399,729620,6212,729620
685,3407,730620,6212,730620
686,3408,730780,6212,730780
686,3408,731590,6212,731590
686,3408,732400,6212,732400
686,3408,732400,6212,732400
687,3416,733400,6212,733400
688,3418,734400,6212,734400
688,3418,735400,6212,735400
688,3418,736400,6212,736400
689,3426,737400,6212,737400
690,3428,738400,6212,738400
690,3428,739400,6212,739400
690,3428,740400,6212,740400
691,3430,741210,6212,741210
691,3430,742210,6212,742210
691,3430,743210,6212,743210
691,3430,744210,6212,744210
692,3434,745210,6212,745210
693,3436,746210,6212,746210
694,3438,747210,6212,747210
695,3440,747670,6212,747670
696,3442,748480,6212,748480
696,3442,749480,6212,749480
697,3444,749480,6212,749480
697,3444,750070,6212,750070
697,3444,751070,6212,751070
697,3444,752070,6212,752070
697,3444,753070,6212,753070
698,3452,754070,6212,754070
698,3452,754880,6212,754880
698,3452,755880,6212,755880
698,3452,756530,6212,756530
698,3452,756530,6212,756530
699,3454,757530,6212,757530
699,3454,758340,6212,758340
699,3454,758810,6212,758810
700,3462,759360,6212,759360
700,3462,760170,6212,760170
700,3462,761170,6212,761170
701,3464,762170,6212,762170
701,3464,762980,6212,762980
701,3464,763790,6212,763790
702,3466,764790,6212,764790
702,3466,765790,6212,765790
702,3466,766260,6212,766260
702,3466,766420,6212,766420
703,3474,766890,6212,766890
703,3474,766890,6212,766890
703,3474,766890,6212,766890
704,3476,767700,6212,767700
704,3476,768700,6212,768700
705,3484,769700,6212,769700
706,3488,770700,6212,770700
707,3496,771170,6212,771170
708,3500,771640,6212,771640
708,3500,772640,6212,772640
709,3502,773640,6212,773640
709,3502,774450,6212,774450
710,3504,775450,6212,775450
710,3504,776450,6212,776450
710,3504,777450,6212,777450
711,3512,778260,6212,778260
711,3512,778850,6212,778850
711,3512,779660,6212,779660
711,3512,780660,6212,780660
712,3514,781470,6212,781470
712,3514,781470,6212,781470
712,3514,782280,6212,782280
713,3516,783280,6212,783280
713,3516,784280,6212,784280
713,3516,785090,6212,785090
713,3516,785900,6212,785900
713,3516,786710,6212,786710
713,3516,787520,6212,787520
713,3516,788170,6212,788170
714,3518,789170,6212,789170
714,3518,789170,6212,789170
714,3518,790170,6212,790170
714,3518,790820,6212,790820
714,3518,791280,6212,791280
714,3518,792280,6212,792280
714,3518,793280,6212,793280
715,3526,794280,6212,794280
716,3528,795280,6212,795280
716,3528,795280,6212,795280
717,3536,803280,6212,803280
718,3538,804280,6212,804280
719,3546,805280,6212,805280
719,3546,805750,6212,805750
720,3550,806070,6212,806070
720,3550,806390,6212,806390
721,3558,807200,6212,807200
722,3566,808200,6212,808200
723,3574,809200,6212,809200
723,3574,809200,6212,809200
723,3574,810200,6212,810200
724,3576,811010,6212,811010
724,3576,812010,6212,812010
725,3578,812820,6212,812820
726,3580,813630,6212,813630
726,3580,814440,6212,814440
727,3588,815440,6212,815440
727,3588,816440,6212,816440
727,3588,817440,6212,817440
727,3588,818440,6212,818440
727,3588,819440,6212,819440
728,3590,819910,6212,819910
729,3592,820910,6212,820910
729,3592,821910,6212,821910
730,3600,822910,6212,822910
731,3602,823560,6212,823560
732,3604,824560,6212,824560
732,3604,825560,6212,825560
732,3604,826560,6212,826560
732,3604,826790,6212,826790
733,3606,827440,6212,827440
733,3606,828440,6212,828440
733,3606,829440,6212,829440
733,3606,830440,6212,830440
733,3606,831440,6212,831440
734,3614,832250,6212,832250
734,3614,833250,6212,833250
734,3614,833250,6212,833250
735,3622,834250,6212,834250
735,3622,834720,6212,834720
736,3624,835530,6212,835530
737,3626,835850,6212,835850
738,3628,835850,6212,835850
739,3630,835850,6212,835850
739,3630,836850,6212,836850
739,3630,837070,6212,837070
739,3630,838070,6212,838070
739,3630,838300,6212,838300
739,3630,839110,6212,839110
740,3632,839110,6212,839110
741,3640,840110,6212,840110
741,3640,841110,6212,841110
741,3640,841430,6212,841430
742,3648,842430,6212,842430
743,3656,843430,6212,843430
744,3664,844430,6212,844430
744,3664,845430,6212,845430
745,3672,846240,6212,846240
746,3680,847050,6212,847050
746,3680,847280,6212,847280
746,3680,848280,6212,848280
746,3680,849280,6212,849280
747,3688,850280,6212,850280
748,3690,851280,6212,851280
749,3698,852280,6212,852280
750,3700,853280,6212,853280
750,3700,854280,6212,854280
751,3708,854600,6212,854600
751,3708,855600,6212,855600
752,3712,856600,6212,856600
752,3712,856600,6212,856600
752,3712,857600,6212,857600
752,3712,858600,6212,858600
752,3712,860600,6212,860600
753,3720,860820,6212,860820
753,3720,860820,6212,860820
754,3722,861820,6212,861820
754,3722,862820,6212,862820
755,3730,863820,6212,863820
756,3738,863980,6212,863980
756,3738,863980,6212,863980
756,3738,864980,6212,864980
756,3738,865980,6212,865980
756,3738,866790,6212,866790
756,3738,867790,6212,867790
756,3738,868260,6212,868260
756,3738,868490,6212,868490
757,3740,869300,6212,869300
757,3740,869620,6212,869620
757,3740,870430,6212,870430
757,3740,870750,6212,870750
757,3740,871210,6212,871210
758,3742,872210,6212,872210
758,3742,873210,6212,873210
758,3742,873860,6212,873860
759,3744,874860,6212,874860
760,3746,875860,6212,875860
761,3754,876860,6212,876860
761,3754,877860,6212,877860
761,3754,878860,6212,878860
762,3756,879860,6212,879860
762,3756,880670,6212,880670
763,3764,881480,6212,881480
763,3764,882480,6212,882480
764,3772,883480,6212,883480
765,3780,884480,6212,884480
765,3780,885480,6212,885480
766,3788,886480,6212,886480
767,3790,887480,6212,887480
768,3798,888290,6212,888290
769,3806,889290,6212,889290
769,3806,890290,6212,890290
769,3806,891290,6212,891290
769,3806,892100,6212,892100
770,3808,893100,6212,893100
771,3816,894100,6212,894100
772,3818,894690,6212,894690
772,3818,895690,6212,895690
772,3818,896690,6212,896690
772,3818,897690,6212,897690
772,3818,897690,6212,897690
773,3826,898010,6212,898010
774,3828,898010,6212,898010
774,3828,898010,6212,898010
775,3836,899010,6212,899010
775,3836,899010,6212,899010
775,3836,899820,6212,899820
775,3836,900820,6212,900820
775,3836,900980,6212,900980
775,3836,901790,6212,901790
775,3836,902020,6212,902020
775,3836,902020,6212,902020
776,3838,902830,6212,902830
776,3838,903200,6212,903200
776,3838,903850,6212,903850
777,3846,904850,6212,904850
778,3854,905850,6212,905850
778,3854,906170,6212,906170
778,3854,906640,6212,906640
778,3854,906870,6212,906870
778,3854,906870,6212,914870
779,3862,907680,6212,915680
779,3862,908680,6212,916680
779,3862,909490,6212,917490
780,3870,910490,6212,918490
781,3878,911490,6212,919490
781,3878,912490,6212,920490
781,3878,913490,6212,921490
781,3878,914300,6212,922300
781,3878,915300,6212,923300
781,3878,916110,6212,924110
782,3886,917110,6212,925110
782,3886,917580,6212,925580
782,3886,918050,6212,926050
783,3888,919050,6212,927050
783,3888,919370,6212,927370
783,3888,919840,6212,927840
784,3890,920840,6212,928840
784,3890,921840,6212,929840
784,3890,922840,6212,930840
784,3890,923160,6212,931160
784,3890,923390,6212,931390
785,3898,924390,6212,932390
785,3898,925390,6212,933390
785,3898,926390,6212,934390
785,3898,927200,6212,935200
785,3898,928010,6212,936010
786,3906,929010,6212,937010
786,3906,929480,6212,937480
786,3906,930480,6212,938480
786,3906,930950,6212,938950
786,3906,931950,6212,939950
786,3906,932950,6212,940950
787,3910,933950,6212,941950
787,3910,934950,6212,942950
788,3918,935540,6212,943540
788,3918,936010,6212,944010
789,3920,936010,6212,944010
789,3920,936820,6212,944820
790,3928,936820,6212,944820
791,3936,936820,6212,944820
792,3944,940820,6212,948820
792,3944,941820,6212,949820
793,3952,943820,6212,951820
794,3954,944630,6212,952630
795,3962,945440,6212,953440
796,3970,946440,6212,954440
796,3970,946990,6212,954990
796,3970,947990,6212,955990
797,3978,948990,6212,956990
797,3978,949990,6212,957990
797,3978,950990,6212,958990
798,3986,951990,6212,959990
798,3986,952990,6212,960990
798,3986,953450,6212,961450
798,3986,954450,6212,962450
799,3994,954920,6212,962920
800,3996,955390,6212,963390
801,3998,956390,6212,964390
801,3998,957390,6212,965390
801,3998,958390,6212,966390
801,3998,959200,6212,967200
801,3998,959570,6212,967570
801,3998,960570,6212,968570
801,3998,960570,6212,968570
802,4000,961570,6212,969570
802,4000,962040,6212,970040
803,4008,963040,6212,971040
803,4008,963260,6212,971260
803,4008,964260,6212,972260
804,4010,965260,6212,973260
804,4010,965260,6212,973260
805,4012,966260,6212,974260
805,4012,967260,6212,975260
805,4012,968260,6212,976260
805,4012,969260,6212,977260
805,4012,970070,6212,978070
806,4014,971070,6212,979070
806,4014,972070,6212,980070
807,4016,973070,6212,981070
808,4024,974070,6212,982070
808,4024,975070,6212,983070
808,4024,976070,6212,984070
809,4032,976540,6212,984540
810,4040,977350,6212,985350
810,4040,977820,6212,985820
811,4048,978290,6212,986290
811,4048,979290,6212,987290
812,4056,979290,6212,987290
813,4058,979760,6212,987760
813,4058,980130,6212,988130
814,4060,981130,6212,989130
815,4062,981600,6212,989600
816,4064,982600,6212,990600
817,4066,983600,6212,991600
817,4066,983830,6212,991830
817,4066,984480,6212,992480
817,4066,984850,6212,992850
817,4066,985660,6212,993660
817,4066,986660,6212,994660
817,4066,987660,6212,995660
818,4070,988130,6212,996130
819,4072,989130,6212,997130
819,4072,989130,6212,997130
820,4080,990130,6212,998130
820,4080,991130,6212,999130
820,4080,991130,6212,999130
821,4088,991130,6212,999130
821,4088,991600,6212,999600
822,4096,992600,6212,1000600
823,4098,992920,6212,1000920
823,4098,993150,6212,1001150
823,4098,993310,6212,1001310
824,4100,994310,6212,1002310
824,4100,995310,6212,1003310
825,4102,996310,6212,1004310
825,4102,996310,6212,1004310
825,4102,996780,6212,1004780
825,4102,997590,6212,1005590
825,4102,998180,6212,1006180
826,4104,999180,6212,1007180
826,4104,999830,6212,1007830
827,4112,1001830,6212,1009830
827,4112,1002830,6212,1010830
828,4114,1003830,6212,1011830
828,4114,1004830,6212,1012830
828,4114,1005830,6212,1013830
828,4114,1006830,6212,1014830
828,4114,1007830,6212,1015830
828,4114,1008830,6212,1016830
829,4116,1009150,6212,1017150
830,4124,1013150,6212,1021150
830,4124,1014150,6212,1022150
830,4124,1015150,6212,1023150
830,4124,1015800,6212,1023800
830,4124,1015800,6212,1023800
830,4124,1016800,6212,1024800
831,4126,1017800,6212,1025800
831,4126,1018610,6212,1026610
831,4126,1019420,6212,1027420
832,4128,1020420,6212,1028420
833,4136,1020420,6212,1028420
833,4136,1020890,6212,1028890
833,4136,1021890,6212,1029890
833,4136,1022120,6212,1030120
833,4136,1023120,6212,1031120
833,4136,1024120,6212,1032120
833,4136,1025120,6212,1033120
834,4144,1026120,6212,1034120
834,4144,1027120,6212,1035120
834,4144,1028120,6212,1036120
834,4144,1029120,6212,1037120
834,4144,1030120,6212,1038120
835,4146,1030120,6212,1038120
836,4154,1030120,6212,1038120
837,4162,1030930,6212,1038930
837,4162,1030930,6212,1038930
837,4162,1031740,6212,1039740
837,4162,1032740,6212,1040740
837,4162,1033740,6212,1041740
838,4164,1033740,6212,1041740
838,4164,1033900,6212,1041900
838,4164,1034220,6212,1042220
839,4172,1035220,6212,1043220
839,4172,1035220,6212,1043220
839,4172,1036220,6212,1044220
840,4174,1037220,6212,1045220
841,4182,1038220,6212,1046220
841,4182,1038540,6212,1046540
842,4184,1039540,6212,1047540
843,4192,1040540,6212,1048540
844,4200,1041350,6212,1049350
845,4204,1042350,6212,1050350
845,4204,1043160,6212,1051160
846,4206,1044160,6212,1052160
847,4214,1045160,6212,1053160
848,4216,1046160,6212,1054160
848,4216,1046810,6212,1054810
848,4216,1047810,6212,1055810
848,4216,1048620,6212,1056620
848,4216,1048620,6212,1056620
849,4218,1049270,6212,1057270
849,4218,1050270,6212,1058270
850,4220,1051270,6212,1059270
850,4220,1052270,6212,1060270
850,4220,1053270,6212,1061270
850,4220,1054080,6212,1062080
850,4220,1054550,6212,1062550
851,4228,1055550,6212,1063550
852,4236,1056550,6212,1064550
852,4236,1057360,6212,1065360
852,4236,1057360,6212,1065360
853,4238,1058360,6212,1066360
853,4238,1059170,6212,1067170
854,4240,1059720,6212,1067720
855,4242,1060040,6212,1068040
855,4242,1061040,6212,1069040
855,4242,1061040,6212,1069040
855,4242,1062040,6212,1070040
855,4242,1063040,6212,1071040
855,4242,1064040,6212,1072040
855,4242,1065040,6212,1073040
856,4244,1065510,6212,1073510
856,4244,1066510,6212,1074510
857,4252,1067510,6212,1075510
857,4252,1068320,6212,1076320
857,4252,1069320,6212,1077320
857,4252,1070320,6212,1078320
857,4252,1071130,6212,1079130
857,4252,1072130,6212,1080130
857,4252,1072130,6212,1080130
858,4254,1073130,6212,1081130
858,4254,1074130,6212,1082130
858,4254,1075130,6212,1083130
858,4254,1076130,6212,1084130
858,4254,1076600,6212,1084600
858,4254,1077600,6212,1085600
858,4254,1078250,6212,1086250
858,4254,1079250,6212,1087250
858,4254,1080250,6212,1088250
859,4262,1080570,6212,1088570
859,4262,1081380,6212,1089380
859,4262,1082380,6212,1090380
859,4262,1082380,6212,1090380
860,4266,1083380,6212,1091380
860,4266,1083380,6212,1091380
861,4270,1084380,6212,1092380
861,4270,1085190,6212,1093190
861,4270,1086190,6212,1094190
861,4270,1086190,6212,1094190
862,4278,1087190,6212,1095190
862,4278,1087660,6212,1095660
862,4278,1088470,6212,1096470
862,4278,1088470,6212,1096470
863,4282,1089470,6212,1097470
864,4290,1090470,6212,1098470
864,4290,1091280,6212,1099280
864,4290,1092090,6212,1100090
865,4292,1092740,6212,1100740
865,4292,1093550,6212,1101550
866,4300,1094360,6212,1102360
866,4300,1094360,6212,1102360
866,4300,1094360,6212,1102360
867,4308,1095360,6212,1103360
868,4316,1095360,6212,1103360
868,4316,1095680,6212,1103680
868,4316,1096680,6212,1104680
869,4324,1097680,6212,1105680
869,4324,1098680,6212,1106680
870,4325,1099490,6212,1107490
871,4333,1100490,6212,1108490
872,4335,1101080,6212,1109080
872,4335,1101080,6212,1109080
872,4335,1101080,6212,1109080
873,4343,1102080,6212,1110080
873,4343,1103080,6212,1111080
874,4351,1103080,6212,1111080
875,4353,1104080,6212,1112080
876,4361,1105080,6212,1113080
876,4361,1105450,6212,1113450
876,4361,1105680,6212,1113680
876,4361,1106680,6212,1114680
876,4361,1107680,6212,1115680
876,4361,1108490,6212,1116490
876,4361,1109140,6212,1117140
876,4361,1109140,6212,1117140
876,4361,1109950,6212,1117950
876,4361,1110760,6212,1118760
877,4365,1111760,6212,1119760
878,4373,1112130,6212,1120130
878,4373,1112130,6212,1120130
879,4381,1113130,6212,1121130
879,4381,1113600,6212,1121600
880,4383,1114600,6212,1122600
880,4383,1114600,6212,1122600
880,4383,1115600,6212,1123600
880,4383,1116600,6212,1124600
880,4383,1117600,6212,1125600
880,4383,1117920,6212,1125920
880,4383,1118920,6212,1126920
880,4383,1119920,6212,1127920
880,4383,1120920,6212,1128920
881,4391,1121730,6212,1129730
882,4399,1121950,6212,1129950
882,4399,1122270,6212,1130270
883,4401,1123080,6212,1131080
883,4401,1123550,6212,1131550
883,4401,1124550,6212,1132550
884,4409,1125550,6212,1133550
884,4409,1126020,6212,1134020
885,4411,1127020,6212,1135020
885,4411,1127490,6212,1135490
886,4415,1128490,6212,1136490
886,4415,1129490,6212,1137490
886,4415,1130300,6212,1138300
887,4417,1130770,6212,1138770
887,4417,1131580,6212,1139580
887,4417,1131900,6212,1139900
888,4419,1132710,6212,1140710
889,4421,1133710,6212,1141710
890,4423,1134520,6212,1142520
890,4423,1135520,6212,1143520
890,4423,1136520,6212,1144520
890,4423,1136740,6212,1144740
891,4431,1137740,6212,1145740
891,4431,1138550,6212,1146550
891,4431,1138920,6212,1146920
891,4431,1139030,6212,1147030
891,4431,1139030,6212,1147030
892,4439,1140030,6212,1148030
892,4439,1141030,6212,1149030
892,4439,1142030,6212,1150030
892,4439,1143030,6212,1151030
893,4447,1144030,6212,1152030
893,4447,1145030,6212,1153030
893,4447,1146030,6212,1154030
893,4447,1147030,6212,1155030
893,4447,1148030,6212,1156030
893,4447,1149030,6212,1157030
894,4455,1150030,6212,1158030
894,4455,1150500,6212,1158500
895,4457,1150820,6212,1158820
895,4457,1151630,6212,1159630
895,4457,1151630,6212,1159630
895,4457,1152280,6212,1160280
895,4457,1152280,6212,1160280
895,4457,1153280,6212,1161280
895,4457,1153280,6212,1161280
895,4457,1154280,6212,1162280
895,4457,1155280,6212,1163280
895,4457,1155600,6212,1163600
895,4457,1156250,6212,1164250
895,4457,1156840,6212,1164840
896,4465,1157650,6212,1165650
896,4465,1158120,6212,1166120
896,4465,1158930,6212,1166930
897,4473,1159250,6212,1167250
898,4481,1160250,6212,1168250
899,4489,1161250,6212,1169250
899,4489,1161620,6212,1169620
899,4489,1162090,6212,1170090
900,4497,1162900,6212,1170900
901,4499,1163120,6212,1171120
901,4499,1164120,6212,1172120
902,4507,1165120,6212,1173120
902,4507,1166120,6212,1174120
902,4507,1167120,6212,1175120
902,4507,1167120,6212,1175120
903,4509,1168120,6212,1176120
904,4510,1168930,6212,1176930
904,4510,1169930,6212,1177930
904,4510,1170250,6212,1178250
904,4510,1170720,6212,1178720
904,4510,1171720,6212,1179720
904,4510,1172720,6212,1180720
904,4510,1172720,6212,1180720
904,4510,1172720,6212,1180720
905,4512,1173370,6212,1181370
905,4512,1174370,6212,1182370
906,4520,1174920,6212,1182920
906,4520,1175730,6212,1183730
906,4520,1176730,6212,1184730
906,4520,1177730,6212,1185730
906,4520,1177730,6212,1185730
907,4528,1178380,6212,1186380
908,4536,1179380,6212,1187380
908,4536,1180380,6212,1188380
908,4536,1181380,6212,1189380
908,4536,1181700,6212,1189700
909,4538,1182170,6212,1190170
909,4538,1183170,6212,1191170
909,4538,1184170,6212,1192170
909,4538,1185170,6212,1193170
909,4538,1186170,6212,1194170
910,4546,1186170,6212,1194170
910,4546,1186170,6212,1194170
910,4546,1187170,6212,1195170
910,4546,1187980,6212,1195980
910,4546,1188790,6212,1196790
910,4546,1189790,6212,1197790
911,4548,1189790,6212,1197790
912,4550,1189790,6212,1197790
913,4558,1190790,6212,1198790
914,4560,1191110,6212,1199110
915,4568,1191430,6212,1199430
915,4568,1192430,6212,1200430
916,4570,1193240,6212,1201240
917,4578,1194240,6212,1202240
917,4578,1195240,6212,1203240
917,4578,1195710,6212,1203710
917,4578,1196520,6212,1204520
918,4582,1196990,6212,1204990
