ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2f4a-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1517716.83,35.37,6.21,288623.03,6.73
1516988.1,35.36,6.2,287856.11,6.71
1517287.86,35.37,6.22,288433.6,6.72
1517703.38,35.39,6.23,288710.33,6.73
1517824.61,35.4,6.24,288740.19,6.73
1517526.49,35.4,6.24,288714.49,6.73
1517230.68,35.4,6.24,288690.25,6.74
1516858.74,35.4,6.24,288329.19,6.73
1516560.62,35.4,6.24,288455.14,6.73
1516262.49,35.4,6.24,288501.26,6.74
1515964.36,35.4,6.24,288527.67,6.74
1515666.23,35.4,6.24,288500.85,6.74
1515666.23,35.4,6.24,288473.89,6.74
1515666.23,35.4,6.24,288570.13,6.74
1515398.06,35.4,6.25,288572.46,6.74
1515426.43,35.41,6.25,289007.08,6.75
1515209.38,35.41,6.25,289001.34,6.75
1514911.26,35.41,6.25,288966.61,6.76
1514613.13,35.42,6.26,289059.75,6.76
1514661.55,35.42,6.26,289499.07,6.77
1514661.55,35.42,6.26,290686.87,6.8
1514661.55,35.42,6.26,290628.5,6.8
1514551.65,35.42,6.26,290610.39,6.8
1514706.72,35.43,6.27,290658.21,6.8
1514149.92,35.42,6.26,290106.3,6.79
1513826.35,35.42,6.26,290082.36,6.79
1513528.22,35.42,6.27,290052.39,6.79
1513532.38,35.43,6.27,290148.44,6.79
1513160.44,35.42,6.26,290278.72,6.8
1513160.44,35.42,6.26,290152.23,6.79
1513315.51,35.43,6.27,290257.38,6.8
1513205.61,35.44,6.28,290234.8,6.8
1512831.65,35.43,6.28,289947.4,6.79
1512977.55,35.44,6.28,290651.62,6.81
1512867.66,35.45,6.29,290641.29,6.81
1512599.49,35.45,6.29,290643.62,6.81
1512301.36,35.45,6.29,290591.48,6.81
1512084.32,35.45,6.29,290585.97,6.81
1511705.05,35.45,6.29,290198.59,6.8
1511406.93,35.45,6.29,290174.07,6.81
1511108.8,35.45,6.29,290042.7,6.8
1511137.94,35.46,6.3,290079.82,6.81
1510869.77,35.46,6.3,290084.34,6.81
1510571.64,35.46,6.3,290083.02,6.81
1510726.71,35.47,6.31,290111.59,6.81
1510511.21,35.47,6.31,290028.39,6.81
1510657.89,35.48,6.32,290511.0,6.82
1510975.46,35.49,6.33,290555.88,6.82
1511004.6,35.49,6.33,291749.2,6.85
1510708.8,35.49,6.33,291726.22,6.85
1510493.31,35.5,6.33,291842.28,6.86
1510522.45,35.5,6.34,291820.67,6.86
1510412.55,35.51,6.34,291809.49,6.86
1510197.06,35.51,6.35,291814.75,6.86
1507841.99,35.52,6.36,291764.21,6.87
1507732.1,35.53,6.36,291745.8,6.87
1508154.34,35.54,6.38,291867.49,6.88
1507858.53,35.54,6.38,291823.97,6.88
1507560.41,35.55,6.38,291796.83,6.88
1507440.7,35.55,6.38,291830.59,6.88
1507757.5,35.56,6.39,291636.22,6.88
1507485.84,35.56,6.4,292228.71,6.89
1507456.76,35.57,6.4,292384.86,6.9
1505101.69,35.58,6.41,292334.32,6.91
1504793.75,35.58,6.41,292312.47,6.91
1504683.86,35.58,6.42,293026.29,6.93
1504385.73,35.59,6.42,293000.74,6.93
1504532.41,35.59,6.43,293030.4,6.93
1504422.51,35.6,6.43,293083.15,6.93
1504393.43,35.6,6.44,293126.7,6.94
1504397.14,35.61,6.44,293154.42,6.94
1504023.18,35.61,6.44,292867.02,6.93
1503727.37,35.61,6.44,293123.41,6.94
1503429.25,35.61,6.45,293127.37,6.94
1503321.37,35.61,6.44,293382.37,6.95
1503023.24,35.61,6.45,293437.63,6.95
1502699.68,35.61,6.45,293416.72,6.95
1502829.31,35.62,6.45,293447.37,6.96
1502509.81,35.62,6.45,293102.54,6.95
1502211.68,35.62,6.45,293156.29,6.95
1501996.19,35.62,6.45,293092.78,6.95
1502281.78,35.63,6.46,293202.3,6.95
1502281.78,35.63,6.46,293181.08,6.95
1503111.22,35.66,6.49,293476.56,6.96
1503428.45,35.67,6.5,293500.47,6.96
1503428.45,35.67,6.5,293613.65,6.97
1503132.64,35.67,6.5,293580.21,6.97
1502850.01,35.67,6.5,293562.79,6.97
1502551.88,35.67,6.5,293848.37,6.98
1502167.08,35.67,6.5,293818.14,6.98
1501868.95,35.67,6.5,293845.92,6.98
1501735.95,35.67,6.5,293882.85,6.98
1501437.82,35.67,6.51,293924.36,6.98
1501327.92,35.68,6.51,293903.13,6.98
1501300.39,35.68,6.51,294082.85,6.99
1501002.27,35.68,6.52,294049.32,6.99
1500704.14,35.69,6.52,294107.2,6.99
1501009.94,35.7,6.53,294448.12,7.0
1501009.94,35.7,6.53,294488.0,7.0
1500855.13,35.7,6.53,296705.71,7.06
1501070.02,35.71,6.54,297121.64,7.07
1500854.53,35.71,6.54,297126.9,7.07
1500556.4,35.71,6.54,297173.1,7.07
1500446.5,35.72,6.55,297140.02,7.07
1500446.5,35.72,6.55,297090.05,7.07
1500148.38,35.72,6.55,297062.03,7.07
1499842.76,35.72,6.55,297046.99,7.07
1499842.76,35.72,6.55,296915.32,7.07
1499544.63,35.72,6.55,296899.19,7.07
1499246.5,35.72,6.55,296877.47,7.07
1498948.38,35.73,6.55,296851.06,7.08
1498948.38,35.73,6.55,296832.63,7.07
1498838.48,35.73,6.56,296795.81,7.08
1498621.44,35.73,6.56,296790.52,7.08
1498336.35,35.73,6.56,296675.36,7.08
1498038.22,35.74,6.56,296648.55,7.08
1497821.18,35.74,6.57,296590.58,7.08
1497850.32,35.75,6.57,296562.09,7.08
1497552.19,35.75,6.57,296589.64,7.08
1497335.15,35.75,6.57,296488.32,7.08
1497037.02,35.75,6.58,296543.33,7.08
1496713.46,35.75,6.58,296521.81,7.08
1496713.46,35.75,6.58,296596.33,7.08
1496603.57,35.76,6.58,296580.07,7.09
1496687.12,35.76,6.59,296614.65,7.09
1496388.99,35.77,6.59,296612.65,7.09
1496090.86,35.77,6.59,296581.22,7.09
1496655.87,35.79,6.61,297028.46,7.1
1496853.79,35.8,6.62,297369.28,7.11
1496555.66,35.8,6.62,297331.96,7.11
1496262.06,35.8,6.63,297337.0,7.11
1495945.46,35.8,6.63,295986.26,7.08
1495945.46,35.8,6.63,295978.26,7.08
1496298.61,35.82,6.64,297674.13,7.13
1496188.72,35.82,6.65,297640.21,7.13
1495816.78,35.82,6.64,297347.79,7.12
1495548.6,35.82,6.64,297346.54,7.12
1495333.11,35.82,6.65,297283.27,7.12
1495479.79,35.83,6.65,297264.62,7.12
1495664.81,35.84,6.66,297265.1,7.12
1495554.91,35.84,6.67,297247.95,7.12
1495704.69,35.85,6.67,297119.48,7.12
1495851.36,35.86,6.68,297154.37,7.12
1495553.24,35.86,6.68,297130.18,7.12
1495772.0,35.87,6.69,297118.84,7.12
1495473.88,35.87,6.69,297186.85,7.13
1495690.32,35.88,6.7,297257.81,7.13
1495690.32,35.88,6.7,297247.43,7.13
1495395.29,35.88,6.7,297397.47,7.14
1495719.37,35.89,6.71,297679.06,7.14
1495421.24,35.89,6.71,297752.49,7.15
1495204.2,35.89,6.71,297648.41,7.15
1494731.63,35.89,6.71,297263.36,7.14
1494435.82,35.89,6.71,297401.5,7.14
1494573.33,35.9,6.72,297851.99,7.15
1494720.01,35.91,6.73,297851.64,7.15
1494720.01,35.91,6.73,297832.59,7.15
1494503.74,35.91,6.73,298022.39,7.16
1494503.74,35.91,6.73,298173.92,7.16
1493321.68,35.92,6.73,297982.9,7.17
1493321.68,35.92,6.73,297982.9,7.17
1493451.32,35.92,6.74,297962.46,7.17
1493153.19,35.92,6.74,297932.6,7.17
1492855.06,35.93,6.74,297868.48,7.17
1493001.74,35.93,6.75,297947.35,7.17
1493030.88,35.94,6.76,297920.58,7.17
1492732.75,35.94,6.76,297977.89,7.17
1492409.19,35.94,6.76,297953.7,7.18
1492037.25,35.94,6.75,297521.95,7.17
1491879.71,35.94,6.76,297424.33,7.17
1491879.71,35.94,6.76,297494.69,7.17
1491850.63,35.95,6.76,297672.98,7.17
1491850.63,35.95,6.76,297719.88,7.17
1492027.26,35.95,6.77,297724.17,7.17
1491891.93,35.96,6.78,297710.06,7.18
1491596.13,35.96,6.78,297669.17,7.18
1491486.23,35.96,6.78,297625.06,7.18
1491186.14,35.96,6.78,297266.67,7.17
1491332.81,35.97,6.79,297416.37,7.17
1491034.68,35.97,6.79,297446.2,7.18
1490766.51,35.97,6.79,297448.53,7.18
1490442.95,35.97,6.79,297422.11,7.18
1490589.62,35.98,6.8,297422.75,7.18
1490589.62,35.98,6.8,297621.32,7.18
1490400.66,35.98,6.8,297379.2,7.18
1490547.34,35.99,6.8,297439.57,7.18
1490762.23,36.0,6.81,297861.15,7.19
1490652.34,36.0,6.82,297893.26,7.19
1490807.4,36.01,6.82,297944.07,7.2
1490687.7,36.01,6.83,297936.16,7.2
1490808.48,36.02,6.84,297641.88,7.19
1490510.36,36.02,6.84,297605.33,7.19
1490212.23,36.02,6.84,297580.23,7.19
1489914.1,36.02,6.84,297548.86,7.19
1489615.97,36.03,6.84,297518.51,7.2
1489506.08,36.03,6.85,297566.79,7.2
1489506.08,36.03,6.85,297653.2,7.2
1489402.49,36.03,6.85,299268.18,7.24
1489549.17,36.04,6.85,299250.19,7.24
1489251.04,36.04,6.85,299292.41,7.24
1489035.55,36.04,6.86,299587.48,7.25
1489054.88,36.05,6.86,299507.47,7.25
1488786.7,36.05,6.87,299506.54,7.25
1488786.7,36.05,6.87,299384.92,7.25
1488786.7,36.05,6.87,299364.62,7.25
1488678.74,36.05,6.86,299275.54,7.25
1488568.84,36.05,6.87,299166.85,7.25
1488894.41,36.06,6.88,299206.32,7.25
1488598.61,36.06,6.88,299148.96,7.25
1488598.61,36.06,6.88,299148.96,7.25
1488719.85,36.07,6.89,299133.16,7.25
1488896.48,36.08,6.89,299138.01,7.25
1489773.56,36.11,6.92,299040.02,7.25
1489556.52,36.11,6.93,299034.73,7.25
1489003.02,36.11,6.92,298900.89,7.25
1488704.89,36.11,6.92,298870.92,7.25
1488406.77,36.11,6.93,298984.68,7.25
1488299.2,36.12,6.93,298975.35,7.26
1488001.07,36.12,6.93,298251.22,7.24
1488534.06,36.14,6.95,299325.84,7.27
1488443.31,36.14,6.95,299360.68,7.27
1488659.76,36.15,6.96,299431.65,7.27
1488391.58,36.15,6.96,299433.98,7.27
1488391.58,36.15,6.96,299412.34,7.27
1488093.46,36.15,6.96,299275.78,7.27
1488122.6,36.16,6.97,299236.0,7.27
1487551.07,36.15,6.96,298712.89,7.26
1487334.03,36.15,6.97,299127.32,7.27
1487065.86,36.16,6.97,299124.9,7.27
1486767.73,36.16,6.97,299103.32,7.27
1486469.6,36.16,6.97,299075.89,7.28
1486160.89,36.16,6.97,299174.13,7.28
1486131.81,36.17,6.98,299761.07,7.3
1486253.05,36.17,6.99,299790.92,7.3
1485748.53,36.17,6.98,299285.67,7.29
1485946.45,36.18,6.99,300207.08,7.31
1485747.68,36.18,6.98,299986.04,7.3
1485449.55,36.18,6.99,300012.9,7.31
1485151.42,36.18,6.99,299981.7,7.31
1482592.87,36.19,7.0,299981.2,7.32
1482482.98,36.19,7.01,299948.26,7.32
1482184.85,36.19,7.01,299977.17,7.32
1481886.72,36.19,7.01,299956.53,7.33
1481886.72,36.19,7.01,299937.79,7.33
1481671.23,36.2,7.01,299874.28,7.33
1481373.1,36.2,7.01,299899.19,7.33
1481074.97,36.2,7.01,300018.43,7.33
1481221.65,36.21,7.02,299993.02,7.33
1481004.6,36.21,7.02,299987.47,7.33
1481250.21,36.22,7.03,299671.79,7.33
1480952.08,36.22,7.03,299633.49,7.33
1480653.96,36.22,7.04,299602.79,7.33
1480793.28,36.23,7.04,300020.46,7.34
1480576.24,36.24,7.04,300015.16,7.34
1480278.11,36.24,7.05,299987.28,7.34
1479926.31,36.24,7.04,299307.55,7.33
1479627.92,36.24,7.05,299237.62,7.33
1479329.79,36.24,7.05,299188.33,7.33
1478994.1,36.23,7.04,299160.81,7.33
1478994.1,36.23,7.04,299160.81,7.33
1479077.66,36.24,7.05,299126.08,7.33
1478779.53,36.24,7.05,299098.94,7.33
1478477.46,36.24,7.05,298865.52,7.33
1478477.46,36.24,7.05,298865.52,7.33
1478179.33,36.24,7.05,298842.01,7.33
1478262.88,36.25,7.06,298815.04,7.33
1478321.97,36.26,7.07,298816.39,7.33
1478212.08,36.26,7.07,298780.58,7.33
1478122.41,36.26,7.07,298645.09,7.33
1478150.77,36.27,7.08,298615.32,7.33
1478150.77,36.27,7.08,298531.69,7.32
1478033.69,36.27,7.07,298482.41,7.32
1477725.75,36.27,7.08,298451.46,7.32
1477725.75,36.27,7.08,298447.78,7.32
1477417.81,36.27,7.08,298782.84,7.33
1477636.58,36.28,7.09,298771.52,7.34
1477313.01,36.28,7.09,298789.59,7.34
1477014.89,36.28,7.09,298810.47,7.34
1477136.13,36.29,7.1,298791.81,7.34
1477381.73,36.3,7.11,298763.55,7.34
1477273.86,36.3,7.1,298732.65,7.34
1477273.86,36.3,7.1,298776.72,7.34
1477420.53,36.3,7.11,298760.34,7.34
1477420.53,36.3,7.11,298760.34,7.34
1478014.98,36.33,7.14,299680.82,7.37
1478396.41,36.34,7.15,301812.89,7.42
1478179.37,36.34,7.15,301738.82,7.42
1478160.18,36.34,7.15,301713.01,7.42
1478219.27,36.35,7.16,301714.36,7.42
1477921.15,36.35,7.16,301677.79,7.42
1477921.15,36.35,7.16,301741.02,7.42
1477892.07,36.36,7.16,301932.75,7.43
1477598.59,36.36,7.17,301579.53,7.42
1477292.97,36.36,7.17,301555.66,7.42
1477438.87,36.37,7.18,302334.81,7.44
1476886.78,36.36,7.17,301839.33,7.43
1476671.28,36.37,7.17,301776.03,7.43
1476642.21,36.37,7.18,302029.12,7.44
1476425.16,36.38,7.18,302023.76,7.44
1476209.67,36.38,7.18,301960.24,7.44
1475913.86,36.38,7.18,302287.71,7.45
1475615.74,36.38,7.18,302689.42,7.46
1475861.35,36.39,7.19,302729.3,7.46
1475563.22,36.39,7.19,302700.18,7.47
1475191.28,36.39,7.19,302339.15,7.46
1475081.39,36.39,7.19,302320.99,7.46
1475436.91,36.4,7.2,302314.42,7.46
1475221.42,36.41,7.2,302707.52,7.47
1475221.42,36.41,7.2,302690.37,7.47
1474923.29,36.41,7.21,302677.52,7.47
1475298.29,36.42,7.22,303283.17,7.49
1475298.29,36.42,7.22,303283.17,7.49
1474990.34,36.42,7.22,303179.16,7.49
1474665.7,36.42,7.21,303155.86,7.49
1474695.65,36.42,7.22,303168.11,7.49
1474138.85,36.41,7.21,302636.57,7.48
1473840.72,36.41,7.21,302661.08,7.48
1473869.86,36.42,7.22,302874.64,7.48
1474221.09,36.43,7.23,303102.51,7.49
1473922.96,36.43,7.23,303073.99,7.49
1473813.06,36.44,7.23,303047.4,7.49
1473959.74,36.44,7.24,303070.32,7.49
1473988.88,36.45,7.25,303044.82,7.49
1473988.88,36.45,7.25,303024.91,7.49
1473771.84,36.45,7.25,302906.44,7.49
1473771.84,36.45,7.25,303207.36,7.5
1474829.04,36.49,7.28,303774.63,7.52
1474536.07,36.49,7.29,304769.73,7.54
1474390.15,36.49,7.29,304581.32,7.54
1474092.02,36.49,7.29,304539.56,7.54
1473539.93,36.49,7.28,304044.08,7.53
1473241.81,36.49,7.28,304089.33,7.53
1473135.91,36.49,7.29,303652.93,7.52
1472918.87,36.5,7.29,303647.64,7.52
1472597.63,36.5,7.29,303634.56,7.53
1472744.31,36.51,7.3,303734.83,7.53
1472950.42,36.51,7.31,303963.65,7.54
1472795.61,36.52,7.31,304955.19,7.56
1472675.9,36.52,7.32,305935.9,7.59
1472377.78,36.53,7.32,306222.32,7.6
1472079.65,36.53,7.32,306186.01,7.6
1471781.52,36.53,7.32,306161.46,7.6
1471785.39,36.53,7.32,309244.12,7.68
1471906.63,36.54,7.33,309275.59,7.68
1471689.59,36.54,7.33,309327.17,7.68
1471472.55,36.54,7.33,309253.11,7.68
1471619.22,36.55,7.34,309255.6,7.68
1471944.79,36.56,7.35,308589.2,7.67
1472262.37,36.57,7.36,308629.15,7.67
1472045.32,36.58,7.36,308623.85,7.67
1472128.87,36.58,7.37,308665.46,7.67
1472018.21,36.59,7.38,308389.29,7.67
1471801.16,36.59,7.38,308408.5,7.67
1471960.48,36.6,7.38,308577.05,7.67
1471662.35,36.6,7.39,308547.08,7.67
1471394.17,36.6,7.39,308544.11,7.68
1471096.05,36.6,7.39,308540.35,7.68
1470797.92,36.6,7.39,308507.41,7.68
1470580.88,36.61,7.39,308703.77,7.68
1470580.88,36.61,7.39,308727.66,7.69
1470470.98,36.61,7.4,308761.21,7.69
1469822.82,36.6,7.39,308126.22,7.67
1469605.78,36.61,7.39,308145.32,7.68
1469605.78,36.61,7.39,308039.8,7.67
1469297.84,36.61,7.39,308074.02,7.68
1469301.71,36.61,7.39,309014.77,7.7
1469003.58,36.61,7.39,309067.96,7.7
1469003.58,36.61,7.39,309046.09,7.7
1469032.73,36.62,7.4,309212.24,7.71
1469032.73,36.62,7.4,309186.53,7.71
1468709.16,36.62,7.4,309165.02,7.71
1468601.59,36.62,7.41,309148.86,7.71
1468293.65,36.62,7.41,309117.29,7.71
1468078.16,36.63,7.41,309122.55,7.71
1468507.15,36.64,7.42,309217.62,7.72
1469704.0,36.68,7.46,311687.63,7.78
1469405.87,36.68,7.47,311663.92,7.78
1469106.2,36.68,7.47,312267.72,7.8
1468808.07,36.69,7.47,313218.67,7.82
1468808.07,36.69,7.47,313512.6,7.83
1468944.93,36.69,7.48,313563.77,7.83
1468676.76,36.7,7.48,313568.29,7.83
1468853.39,36.7,7.49,313572.58,7.84
1468743.5,36.71,7.49,313559.42,7.84
1468526.45,36.71,7.49,313554.05,7.84
1468220.84,36.71,7.5,313530.27,7.84
1468381.87,36.72,7.5,313922.41,7.85
1468057.53,36.72,7.51,313904.21,7.85
1467840.49,36.73,7.51,313898.47,7.85
1467542.36,36.73,7.51,313990.8,7.86
1467233.65,36.73,7.51,313917.55,7.86
1467016.6,36.74,7.51,314094.77,7.87
1467016.6,36.74,7.51,314091.79,7.87
1466906.71,36.74,7.52,314069.59,7.87
1466608.58,36.74,7.52,314104.64,7.87
1466608.58,36.74,7.52,315062.26,7.89
1466310.45,36.74,7.52,315037.7,7.89
1466016.2,36.75,7.52,314590.6,7.89
1465714.13,36.74,7.52,314233.58,7.88
1465834.91,36.75,7.53,314211.22,7.88
1465539.11,36.75,7.53,314475.77,7.89
1465240.98,36.75,7.53,314542.13,7.89
1464942.85,36.76,7.53,314517.14,7.89
1465089.53,36.76,7.54,314414.69,7.89
1464872.49,36.77,7.54,314700.97,7.9
1464574.36,36.77,7.54,314689.22,7.9
1464592.28,36.78,7.55,314951.18,7.91
1464807.17,36.79,7.56,315215.85,7.92
1464807.17,36.79,7.56,315197.63,7.92
1464511.37,36.79,7.56,315312.3,7.92
1464213.24,36.79,7.56,315372.14,7.92
1463915.12,36.79,7.57,315373.17,7.93
1463805.22,36.8,7.57,315405.67,7.93
1463611.89,36.79,7.57,315135.76,7.92
1463501.99,36.8,7.57,315117.88,7.92
1463501.99,36.8,7.57,315095.07,7.92
1463808.57,36.81,7.58,315360.96,7.93
1463512.76,36.81,7.58,315337.19,7.93
1463214.64,36.81,7.59,315379.87,7.93
1463787.83,36.83,7.6,315429.4,7.94
1464105.4,36.84,7.61,315406.74,7.94
1464422.97,36.85,7.62,315449.88,7.94
1464395.44,36.86,7.63,315546.01,7.94
1464315.5,36.86,7.64,315554.96,7.94
1464098.46,36.87,7.64,315574.35,7.95
1463861.71,36.86,7.63,315726.32,7.95
1463751.81,36.87,7.64,315729.28,7.95
1463453.68,36.87,7.64,315723.89,7.95
1463607.98,36.88,7.65,316471.73,7.97
1463309.85,36.88,7.65,316430.7,7.98
1463309.85,36.88,7.65,316469.48,7.98
1463014.05,36.88,7.65,316464.61,7.98
1462904.15,36.89,7.66,316505.17,7.98
1462807.71,36.89,7.66,316452.93,7.98
1462509.58,36.89,7.66,316434.46,7.98
1462355.89,36.89,7.66,316732.39,7.99
1462060.09,36.89,7.66,316738.61,7.99
1462060.09,36.89,7.66,316683.6,7.99
1461843.04,36.89,7.66,316677.86,7.99
1461819.08,36.9,7.67,316740.46,7.99
1461520.96,36.9,7.67,316712.57,8.0
1461520.96,36.9,7.67,316756.69,8.0
1461266.6,36.9,7.67,317131.96,8.01
1460967.7,36.9,7.67,317104.72,8.01
1461082.61,36.92,7.68,317067.4,8.01
1461082.61,36.92,7.68,317120.12,8.01
1461108.41,36.92,7.69,317432.53,8.02
1461255.08,36.93,7.7,317483.32,8.02
1461287.23,36.94,7.71,318002.6,8.04
1461070.19,36.94,7.71,317999.11,8.04
1460768.12,36.94,7.71,317635.92,8.03
1460991.16,36.95,7.72,318005.68,8.04
1461137.84,36.96,7.72,317979.15,8.04
1460839.71,36.96,7.73,317948.77,8.04
1460531.77,36.96,7.73,317924.16,8.05
1460233.64,36.96,7.73,317902.58,8.05
1460016.6,36.97,7.73,317781.82,8.05
1460016.6,36.97,7.73,317820.6,8.05
1459718.47,36.97,7.73,319066.75,8.08
1459607.26,36.97,7.73,321005.17,8.13
1459607.26,36.97,7.73,321005.17,8.13
1459852.87,36.98,7.74,321057.98,8.13
1459635.82,36.98,7.74,321451.82,8.14
1459635.82,36.98,7.74,321431.52,8.14
1459835.29,36.99,7.75,321794.12,8.15
1459552.66,36.99,7.76,321785.23,8.16
1459699.33,37.0,7.76,321796.2,8.16
1459401.21,37.0,7.77,321831.5,8.16
1459103.08,37.01,7.77,321791.59,8.16
1458834.91,37.01,7.77,321828.98,8.16
1458981.58,37.02,7.78,321801.98,8.16
1458731.87,37.02,7.78,320926.27,8.14
1459037.67,37.03,7.79,321377.4,8.16
1458769.5,37.03,7.79,321376.15,8.16
1458769.5,37.03,7.79,321371.41,8.16
1458471.37,37.04,7.8,321397.57,8.16
1458754.03,37.04,7.8,321417.55,8.16
1458903.03,37.05,7.81,321361.54,8.16
1458604.9,37.05,7.81,321263.62,8.16
1458604.9,37.05,7.81,321310.51,8.16
1458604.9,37.05,7.81,321241.74,8.16
1458751.57,37.06,7.82,321363.72,8.16
1458591.47,37.07,7.83,321416.11,8.17
1458699.03,37.08,7.84,321906.23,8.18
1458400.9,37.08,7.84,321852.55,8.18
1458028.96,37.07,7.83,321574.98,8.18
1457893.63,37.08,7.84,321558.25,8.18
1457678.14,37.08,7.84,321486.8,8.18
1457204.36,37.08,7.83,320869.91,8.16
1457206.15,37.08,7.84,319731.95,8.14
1456908.02,37.09,7.84,319904.33,8.14
1456690.98,37.09,7.85,319898.78,8.15
1456837.65,37.1,7.85,319873.37,8.15
1456541.85,37.1,7.86,319856.7,8.15
1456233.91,37.1,7.86,319830.14,8.15
1456479.52,37.11,7.87,319896.09,8.15
1456479.52,37.11,7.87,319864.61,8.15
1456587.08,37.12,7.87,320133.53,8.16
1456558.0,37.13,7.88,320311.7,8.16
1456802.83,37.14,7.89,320767.52,8.18
1457634.69,37.17,7.92,319866.59,8.16
1457336.56,37.17,7.92,319889.08,8.16
1457121.07,37.17,7.92,319885.59,8.16
1456904.02,37.18,7.93,319811.52,8.16
1457149.63,37.19,7.93,319784.44,8.16
1456841.69,37.19,7.94,319850.48,8.16
1456850.6,37.19,7.94,320429.0,8.18
1456552.47,37.19,7.94,320511.2,8.18
1456552.47,37.19,7.94,320638.82,8.19
1456336.98,37.19,7.94,320979.04,8.2
1456038.85,37.2,7.94,321008.86,8.2
1455928.96,37.2,7.95,320739.71,8.2
1455711.91,37.2,7.95,321152.64,8.21
1455494.87,37.21,7.95,321147.34,8.21
1455494.87,37.21,7.95,321147.34,8.21
1455747.82,37.22,7.96,321509.25,8.22
1455628.12,37.22,7.97,321488.51,8.22
1455359.94,37.23,7.97,321493.02,8.22
1455087.77,37.23,7.97,321444.22,8.22
1454819.6,37.23,7.97,321446.55,8.23
1454248.07,37.22,7.97,320923.44,8.21
1454248.07,37.22,7.97,320922.8,8.21
1453924.51,37.22,7.97,320952.84,8.22
1453542.57,37.22,7.96,320650.41,8.21
1453247.54,37.22,7.96,320624.1,8.21
1452949.41,37.22,7.97,320592.67,8.21
1452920.33,37.23,7.97,320956.91,8.22
1452810.44,37.24,7.98,320934.07,8.23
1452512.31,37.24,7.98,320912.49,8.23
1452214.18,37.24,7.98,320885.67,8.23
1451950.92,37.24,7.98,320491.32,8.22
1451652.79,37.24,7.99,320466.14,8.22
1451437.3,37.25,7.99,320471.4,8.22
1451308.94,37.25,7.99,319971.0,8.21
1451308.94,37.25,7.99,320018.92,8.21
1451092.67,37.26,7.99,320003.0,8.22
1450875.63,37.26,8.0,319928.94,8.22
1450795.69,37.27,8.0,319937.89,8.22
1450497.56,37.27,8.0,319966.25,8.22
1450712.45,37.28,8.01,320383.84,8.23
1450712.45,37.28,8.01,320365.53,8.23
1450414.33,37.28,8.01,320449.82,8.24
1450629.22,37.29,8.02,320868.31,8.25
1450412.18,37.29,8.03,320846.82,8.25
1450091.52,37.29,8.02,320578.45,8.24
1450091.52,37.29,8.02,320676.36,8.25
1450011.58,37.3,8.03,320685.31,8.25
1449982.5,37.3,8.03,320725.53,8.25
1449982.5,37.3,8.03,320739.21,8.25
1449765.46,37.31,8.04,320616.47,8.25
1449912.13,37.32,8.04,320579.79,8.25
1450264.71,37.33,8.05,321161.05,8.27
1450348.26,37.33,8.06,321132.18,8.27
1450050.13,37.34,8.06,321095.89,8.27
1449833.09,37.34,8.07,321090.6,8.27
1449863.04,37.34,8.07,321102.85,8.27
1449350.07,37.34,8.06,321160.4,8.27
1449459.18,37.35,8.07,321156.38,8.27
1449349.28,37.35,8.08,320353.38,8.26
1449132.24,37.36,8.08,320347.87,8.26
1448834.11,37.36,8.08,320319.85,8.26
1448618.62,37.36,8.08,320256.34,8.26
1448320.49,37.36,8.08,320228.32,8.26
1448024.69,37.37,8.09,320213.44,8.26
1447654.6,37.36,8.08,319852.24,8.25
1447680.4,37.37,8.09,320453.18,8.27
1446490.21,37.38,8.1,321236.87,8.3
1446490.21,37.38,8.1,321211.17,8.3
1446805.85,37.39,8.11,321844.2,8.32
1446490.76,37.38,8.1,321498.8,8.31
1446231.36,37.39,8.1,321326.4,8.31
1445933.23,37.39,8.11,321294.0,8.31
1446231.39,37.4,8.12,321382.3,8.31
1446121.49,37.4,8.12,321361.07,8.31
1445823.37,37.4,8.12,321242.11,8.31
1445970.04,37.41,8.13,321205.98,8.31
1445940.96,37.42,8.14,321436.74,8.32
1445645.16,37.42,8.14,321382.82,8.32
1445645.16,37.42,8.14,321405.1,8.32
1445347.03,37.42,8.14,321436.47,8.32
1445022.69,37.42,8.14,321701.7,8.33
1445177.76,37.43,8.15,321623.96,8.33
1444879.63,37.43,8.15,321594.66,8.33
1444519.56,37.43,8.15,321298.44,8.33
1444302.51,37.43,8.15,321546.88,8.33
1444306.39,37.43,8.15,321517.55,8.33
1444006.32,37.44,8.15,322574.35,8.36
1443896.43,37.44,8.16,322695.05,8.37
1443896.43,37.44,8.16,322695.05,8.37
1443598.3,37.44,8.16,322731.6,8.37
