ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_19da-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
801420.63,21.64,2.79,178413.3,4.82
801420.63,21.64,2.79,178390.67,4.82
801406.58,21.65,2.8,178119.28,4.81
801406.58,21.65,2.8,178119.28,4.81
801057.61,21.64,2.79,177806.51,4.8
800865.01,21.64,2.79,177788.92,4.8
801087.22,21.65,2.8,177414.31,4.8
800894.63,21.65,2.8,177602.13,4.8
800735.09,21.65,2.8,177608.31,4.8
800542.5,21.65,2.8,177584.28,4.8
800349.91,21.65,2.8,177678.05,4.81
800157.32,21.66,2.81,177766.14,4.81
800152.69,21.66,2.81,179126.59,4.85
800392.81,21.67,2.82,179101.72,4.85
800200.22,21.67,2.82,179620.32,4.86
799992.73,21.67,2.82,179967.56,4.87
799833.19,21.67,2.82,179973.73,4.88
799640.6,21.67,2.82,179949.71,4.88
799448.01,21.67,2.82,179929.38,4.88
799255.41,21.67,2.82,180053.4,4.88
799062.82,21.67,2.82,180147.88,4.89
799062.82,21.67,2.82,180147.88,4.89
799062.82,21.67,2.82,180147.88,4.89
798889.08,21.67,2.82,180010.7,4.88
799162.25,21.68,2.83,180016.09,4.88
798969.66,21.68,2.83,179978.85,4.88
798965.03,21.69,2.84,180038.99,4.89
798965.03,21.69,2.84,180030.16,4.89
798772.44,21.69,2.84,179973.07,4.89
798579.85,21.69,2.84,180919.53,4.91
798579.85,21.69,2.84,180919.53,4.91
798575.23,21.69,2.84,180403.62,4.9
799063.98,21.71,2.86,180057.73,4.89
799063.98,21.71,2.86,180057.73,4.89
798904.43,21.71,2.86,180047.81,4.89
800671.18,21.76,2.92,180610.12,4.91
800364.65,21.76,2.91,182153.69,4.95
799713.69,21.75,2.9,181920.27,4.95
799521.1,21.75,2.9,181896.15,4.95
799314.98,21.74,2.89,181576.46,4.94
799079.68,21.74,2.89,181744.08,4.95
798887.09,21.74,2.89,181765.33,4.95
798608.11,21.74,2.89,181446.08,4.94
798608.11,21.74,2.89,181446.08,4.94
797100.43,21.74,2.89,181387.25,4.95
796907.84,21.74,2.89,181358.16,4.95
796893.79,21.75,2.9,182181.57,4.97
796691.78,21.75,2.9,181979.12,4.97
796687.15,21.75,2.9,182202.25,4.98
796927.28,21.76,2.91,182246.33,4.98
796762.96,21.76,2.92,180835.93,4.94
796762.96,21.76,2.92,180835.93,4.94
796606.31,21.76,2.91,180677.95,4.94
796404.3,21.76,2.91,181408.31,4.96
796235.07,21.76,2.91,181611.76,4.96
796000.27,21.76,2.91,181306.33,4.96
795827.82,21.76,2.91,180693.53,4.94
795596.25,21.76,2.91,180601.29,4.94
795371.28,21.76,2.91,180416.9,4.94
795404.35,21.77,2.92,179930.43,4.92
795409.14,21.77,2.92,180600.7,4.94
795731.77,21.78,2.93,180719.04,4.95
795731.77,21.78,2.93,180719.04,4.95
795572.22,21.78,2.93,180715.48,4.95
795379.63,21.78,2.93,180685.23,4.95
794886.52,21.77,2.92,180415.66,4.94
795134.81,21.78,2.93,180444.72,4.94
794942.22,21.78,2.93,180425.03,4.94
794749.62,21.78,2.93,180467.48,4.95
794557.03,21.79,2.94,180489.37,4.95
794364.44,21.79,2.94,180397.0,4.95
793993.56,21.78,2.93,180624.25,4.95
792485.88,21.78,2.94,180565.42,4.96
792293.29,21.79,2.94,180401.81,4.96
792321.71,21.79,2.94,180412.45,4.96
792321.71,21.79,2.94,180412.45,4.96
792321.71,21.79,2.94,180398.77,4.96
792129.12,21.79,2.94,180368.55,4.96
792377.41,21.8,2.95,180415.67,4.96
792372.78,21.81,2.96,180371.46,4.96
792180.19,21.81,2.96,181641.43,5.0
792020.65,21.81,2.96,181633.17,5.0
791635.47,21.81,2.96,181817.96,5.01
791630.84,21.81,2.97,181209.96,4.99
791630.84,21.81,2.97,181209.96,4.99
791438.25,21.82,2.97,181157.04,4.99
791278.7,21.82,2.97,181163.21,4.99
791278.7,21.82,2.97,181140.58,4.99
791215.02,21.82,2.97,182176.44,5.02
791210.4,21.82,2.97,183031.55,5.05
791205.77,21.83,2.98,183014.75,5.05
791013.18,21.83,2.98,184012.8,5.08
789505.5,21.83,2.98,183953.97,5.09
789505.5,21.83,2.98,183953.97,5.09
789852.39,21.84,3.0,183707.4,5.08
789852.39,21.84,3.0,183707.4,5.08
790100.98,21.85,3.0,184245.33,5.1
790341.11,21.86,3.01,183977.94,5.09
790341.11,21.86,3.01,183987.84,5.09
790176.79,21.86,3.02,183607.56,5.08
789684.01,21.86,3.01,183015.84,5.07
789524.46,21.86,3.01,183019.1,5.07
789350.72,21.86,3.01,182485.12,5.05
789336.67,21.86,3.01,182587.7,5.06
789134.65,21.86,3.01,182357.48,5.05
789251.33,21.87,3.02,184630.96,5.12
789058.74,21.87,3.02,184593.74,5.12
789058.74,21.87,3.02,184593.74,5.12
788866.15,21.87,3.02,184626.59,5.12
788673.56,21.87,3.02,184610.65,5.12
788673.56,21.87,3.02,184610.65,5.12
788673.56,21.87,3.02,184589.53,5.12
788452.32,21.87,3.02,184372.02,5.11
788452.32,21.87,3.02,184372.02,5.11
788259.73,21.87,3.02,184363.75,5.11
788067.14,21.87,3.02,184819.06,5.13
788071.94,21.87,3.02,184665.82,5.13
788071.94,21.87,3.02,184665.82,5.13
788071.94,21.87,3.02,184665.82,5.13
788057.89,21.88,3.03,184693.15,5.13
787898.34,21.88,3.03,184692.25,5.13
787705.75,21.88,3.03,184667.01,5.13
787705.75,21.88,3.03,184818.48,5.13
787560.28,21.88,3.03,186392.91,5.18
787400.73,21.88,3.03,186399.09,5.18
785893.05,21.89,3.04,186340.26,5.19
785700.46,21.89,3.04,186300.04,5.19
785507.87,21.89,3.04,186405.68,5.19
785305.86,21.89,3.04,185076.13,5.16
785113.26,21.89,3.04,185139.08,5.16
785113.26,21.89,3.04,186494.66,5.2
785136.91,21.9,3.05,185812.25,5.18
785122.86,21.9,3.05,185376.51,5.17
783615.18,21.91,3.06,185317.68,5.18
783455.63,21.91,3.06,185320.94,5.18
783451.01,21.92,3.07,185301.35,5.18
783451.01,21.92,3.07,185301.35,5.18
783258.41,21.92,3.07,185280.29,5.18
783253.79,21.92,3.07,185351.52,5.19
783061.2,21.92,3.07,185328.44,5.19
783061.2,21.92,3.07,185328.44,5.19
782868.61,21.92,3.07,185621.51,5.2
782676.02,21.92,3.07,185321.75,5.19
782671.39,21.93,3.08,185821.99,5.21
782944.56,21.94,3.09,185827.32,5.21
782939.93,21.94,3.09,185805.77,5.21
782747.34,21.94,3.1,185786.79,5.21
782747.34,21.94,3.1,186499.21,5.23
782574.89,21.95,3.1,186192.29,5.22
782202.17,21.94,3.09,185981.67,5.22
781971.58,21.94,3.09,186236.02,5.22
781971.58,21.94,3.09,186236.02,5.22
781816.68,21.94,3.09,185934.51,5.22
781981.61,21.95,3.1,185934.31,5.22
782221.74,21.96,3.11,185904.1,5.22
782207.69,21.96,3.11,185887.03,5.22
782015.1,21.96,3.11,185995.28,5.22
782010.47,21.97,3.12,185945.1,5.22
781716.0,21.96,3.11,185883.28,5.22
781572.86,21.96,3.11,186118.43,5.23
781704.75,21.97,3.12,186059.8,5.23
781512.16,21.97,3.12,185977.9,5.23
781516.95,21.97,3.12,186978.32,5.26
781314.94,21.97,3.12,186857.88,5.26
781343.36,21.98,3.13,186868.52,5.26
781475.24,21.99,3.14,186834.79,5.26
781723.53,22.0,3.15,186881.15,5.26
781530.94,22.0,3.15,186836.6,5.26
781160.06,21.99,3.14,186820.21,5.26
781155.43,22.0,3.15,186814.75,5.26
781150.81,22.0,3.15,187398.4,5.28
781390.93,22.01,3.16,187600.28,5.28
781198.34,22.01,3.16,187870.33,5.29
781226.76,22.02,3.17,187880.97,5.29
781034.17,22.02,3.17,187849.74,5.3
781034.17,22.02,3.17,187885.21,5.3
780841.58,22.02,3.17,187868.41,5.3
780841.58,22.02,3.17,187868.41,5.3
780648.99,22.02,3.17,187867.44,5.3
780456.4,22.02,3.17,188021.12,5.3
780456.4,22.02,3.17,188021.12,5.3
780083.68,22.01,3.16,187978.46,5.3
779891.09,22.01,3.16,188033.42,5.31
780032.4,22.02,3.17,187882.83,5.3
779830.38,22.02,3.17,188313.34,5.32
780102.29,22.03,3.18,187257.14,5.29
779809.13,22.03,3.18,186975.42,5.28
779819.35,22.03,3.18,186705.06,5.27
780092.52,22.04,3.19,186710.44,5.28
779719.8,22.03,3.18,186681.65,5.28
779474.43,22.03,3.18,187362.29,5.3
779281.84,22.03,3.18,187351.91,5.3
779089.25,22.04,3.19,187420.64,5.3
779329.38,22.04,3.2,187382.54,5.3
778956.66,22.04,3.19,187343.9,5.3
779204.95,22.05,3.2,187909.59,5.32
779031.21,22.05,3.2,187935.66,5.32
779046.72,22.05,3.2,187480.67,5.31
778815.14,22.05,3.2,188096.86,5.33
778980.07,22.06,3.21,188096.65,5.33
778975.44,22.07,3.22,188073.77,5.33
778782.85,22.07,3.22,188060.91,5.33
778782.85,22.07,3.22,188060.91,5.33
778782.85,22.07,3.22,188047.24,5.33
778590.26,22.07,3.22,188153.78,5.33
778397.67,22.07,3.22,188160.62,5.33
778397.67,22.07,3.22,188160.62,5.33
778103.2,22.06,3.21,187854.18,5.33
778103.2,22.06,3.21,188998.45,5.36
777734.35,22.06,3.21,188608.47,5.35
777734.35,22.06,3.21,188622.68,5.35
777748.57,22.06,3.21,188012.95,5.33
777589.03,22.06,3.21,188012.06,5.33
777396.44,22.06,3.21,187984.08,5.34
777101.96,22.06,3.21,187673.34,5.33
776909.37,22.06,3.21,187784.12,5.33
776716.78,22.06,3.21,187781.63,5.33
776524.19,22.06,3.21,187814.6,5.34
776524.19,22.06,3.21,187807.36,5.34
776331.6,22.06,3.21,187732.12,5.33
776198.39,22.06,3.21,187969.91,5.34
775946.42,22.06,3.21,187636.14,5.33
776219.59,22.07,3.22,187641.52,5.34
776432.38,22.08,3.23,187081.87,5.32
776418.33,22.09,3.24,188305.2,5.36
776045.61,22.08,3.23,188276.41,5.36
775853.02,22.08,3.23,188385.52,5.36
775660.43,22.08,3.23,188349.25,5.36
775792.31,22.09,3.24,188259.21,5.36
775627.99,22.09,3.24,190018.76,5.41
775656.41,22.1,3.25,190029.4,5.41
775463.82,22.1,3.25,190005.02,5.41
775271.23,22.1,3.25,189981.37,5.42
775078.64,22.1,3.25,190091.38,5.42
774784.16,22.09,3.24,189695.08,5.41
774591.57,22.09,3.24,189707.33,5.41
774831.7,22.1,3.25,189654.42,5.41
774639.11,22.1,3.25,190143.97,5.43
774308.6,22.1,3.25,189924.91,5.42
774308.6,22.1,3.25,189924.91,5.42
774074.29,22.1,3.25,189811.59,5.42
774102.71,22.1,3.25,189822.23,5.42
774102.71,22.1,3.25,189822.23,5.42
773910.12,22.1,3.25,189784.07,5.42
773717.53,22.1,3.25,189822.68,5.42
773849.41,22.11,3.26,189792.65,5.42
773656.82,22.11,3.26,189767.38,5.42
773656.82,22.11,3.26,189767.38,5.42
773656.82,22.11,3.26,190035.61,5.43
773464.23,22.11,3.26,189911.85,5.43
773281.06,22.12,3.27,190410.16,5.45
773079.05,22.12,3.27,190251.74,5.44
773079.05,22.12,3.27,190237.53,5.44
772760.33,22.11,3.26,189918.44,5.43
772476.73,22.1,3.25,189709.06,5.43
772476.73,22.1,3.25,189709.06,5.43
772758.07,22.11,3.26,189706.96,5.43
772565.47,22.11,3.26,189677.24,5.43
772372.88,22.12,3.27,189721.35,5.43
772180.29,22.12,3.27,189669.29,5.43
772312.18,22.12,3.27,190130.99,5.45
772119.59,22.12,3.28,190031.43,5.45
771833.13,22.12,3.27,189888.89,5.44
771673.58,22.12,3.27,189895.06,5.44
771480.99,22.12,3.27,189860.02,5.44
771721.11,22.13,3.28,189931.41,5.45
771528.52,22.13,3.28,189870.59,5.45
771155.81,22.13,3.28,189846.83,5.45
771475.4,22.14,3.29,190951.05,5.48
771311.07,22.14,3.29,192237.01,5.52
771151.53,22.14,3.29,192243.18,5.52
770895.4,22.14,3.29,191828.7,5.51
770895.4,22.14,3.29,191828.7,5.51
770881.35,22.14,3.29,191223.0,5.49
770876.73,22.15,3.3,191203.09,5.49
770529.19,22.14,3.29,190854.69,5.48
770336.6,22.14,3.29,190831.03,5.49
770144.01,22.14,3.29,190941.05,5.49
770144.01,22.14,3.29,190847.83,5.49
769849.53,22.14,3.29,190566.49,5.48
768341.85,22.14,3.29,190507.67,5.49
768149.26,22.15,3.3,190737.73,5.5
768149.26,22.15,3.3,190737.73,5.5
768144.64,22.15,3.3,190652.26,5.5
767991.03,22.15,3.3,190586.64,5.5
767763.53,22.15,3.3,190849.43,5.51
767779.04,22.16,3.31,190397.39,5.49
767878.39,22.16,3.32,190926.34,5.51
767718.84,22.17,3.32,190921.67,5.51
767904.18,22.18,3.33,190893.99,5.51
767904.18,22.18,3.33,190909.98,5.51
767711.59,22.18,3.33,190959.56,5.52
767959.88,22.19,3.34,190926.03,5.52
767959.88,22.19,3.34,190926.03,5.52
767663.03,22.18,3.33,190622.1,5.51
767463.17,22.18,3.33,190678.19,5.51
767463.17,22.18,3.33,190645.03,5.51
767270.58,22.18,3.33,190603.5,5.51
767492.79,22.19,3.34,190559.51,5.51
767300.2,22.19,3.34,191453.91,5.54
767107.61,22.19,3.34,191502.06,5.54
766948.06,22.19,3.34,191494.73,5.54
766948.06,22.19,3.34,191494.73,5.54
766577.18,22.18,3.33,191110.77,5.53
766384.59,22.18,3.33,191084.06,5.53
766192.0,22.18,3.33,191143.68,5.53
765993.17,22.18,3.33,191035.6,5.53
765988.54,22.19,3.34,191001.47,5.53
765795.95,22.19,3.34,190965.28,5.53
765795.95,22.19,3.34,190965.28,5.53
765795.95,22.19,3.34,190966.04,5.53
765603.36,22.19,3.34,191343.29,5.55
765420.19,22.19,3.34,191092.16,5.54
765218.18,22.19,3.34,191139.61,5.54
765499.51,22.2,3.35,191137.52,5.54
765306.92,22.2,3.35,191107.8,5.54
765114.33,22.2,3.35,191152.88,5.55
764921.74,22.2,3.35,191103.79,5.55
764921.74,22.2,3.35,191103.79,5.55
764729.15,22.2,3.35,191095.41,5.55
764536.56,22.2,3.35,191387.07,5.56
764343.97,22.2,3.35,191394.75,5.56
764151.38,22.21,3.36,191461.37,5.56
763780.5,22.2,3.35,191150.78,5.56
763808.92,22.2,3.35,191161.42,5.56
763616.33,22.2,3.35,191122.89,5.56
763423.73,22.21,3.36,191113.39,5.56
763231.14,22.21,3.36,191176.04,5.56
763038.55,22.21,3.36,191149.56,5.56
762832.76,22.2,3.35,190625.76,5.55
762832.76,22.2,3.35,190625.76,5.55
762832.76,22.2,3.35,190625.76,5.55
762828.13,22.21,3.36,190926.26,5.56
762635.54,22.21,3.36,190862.72,5.56
762630.92,22.21,3.36,191052.51,5.57
762630.92,22.21,3.36,191052.51,5.57
762795.84,22.22,3.37,191052.31,5.57
762791.22,22.23,3.38,191029.43,5.57
762791.22,22.23,3.38,191029.43,5.57
762786.59,22.23,3.38,191017.35,5.57
762594.0,22.23,3.38,191074.44,5.57
762401.41,22.24,3.39,191026.58,5.57
762401.41,22.24,3.39,191026.58,5.57
762649.7,22.25,3.4,191007.19,5.57
762457.11,22.25,3.4,191891.38,5.6
762452.48,22.25,3.4,192242.22,5.61
762081.6,22.24,3.39,191807.46,5.6
762081.6,22.24,3.39,191807.46,5.6
761923.89,22.24,3.39,191650.15,5.59
761764.34,22.24,3.39,191649.26,5.6
761764.34,22.24,3.39,191645.61,5.6
761571.75,22.24,3.39,191620.37,5.6
761379.16,22.24,3.39,191706.48,5.6
761186.57,22.24,3.39,191737.24,5.6
760892.09,22.24,3.39,191587.67,5.6
761132.22,22.25,3.4,191485.42,5.6
761127.59,22.25,3.4,191590.89,5.6
760935.0,22.25,3.4,191535.94,5.6
760742.41,22.26,3.41,192077.83,5.62
760742.41,22.26,3.41,192077.83,5.62
760582.87,22.26,3.41,192084.0,5.62
760578.24,22.26,3.41,192064.09,5.62
760385.65,22.26,3.41,192040.44,5.62
760385.65,22.26,3.41,192040.44,5.62
760014.97,22.26,3.41,191650.72,5.61
759822.38,22.26,3.41,191795.61,5.62
759817.75,22.26,3.41,191706.14,5.62
759817.75,22.26,3.41,191706.14,5.62
759817.75,22.26,3.41,191706.14,5.62
759625.16,22.26,3.41,191640.22,5.62
759957.21,22.27,3.42,192302.81,5.64
759522.57,22.27,3.42,191635.36,5.62
759762.7,22.28,3.43,192519.82,5.64
759927.62,22.28,3.43,192519.62,5.65
759735.03,22.29,3.44,192492.76,5.65
759362.32,22.28,3.43,192096.59,5.64
759169.73,22.28,3.43,192163.3,5.64
759409.85,22.29,3.44,192110.03,5.64
759047.14,22.28,3.43,192083.09,5.64
759047.14,22.28,3.43,192083.09,5.64
758854.54,22.28,3.43,193325.03,5.68
759121.68,22.29,3.44,192718.36,5.66
758963.72,22.29,3.44,192574.18,5.66
758804.17,22.29,3.44,192569.76,5.66
758804.17,22.29,3.44,192569.76,5.66
758611.58,22.29,3.44,192540.14,5.66
758851.71,22.3,3.45,192698.75,5.66
758847.08,22.31,3.46,192585.64,5.66
758842.45,22.31,3.46,192570.47,5.66
758649.86,22.31,3.46,192588.14,5.66
758649.86,22.31,3.46,192588.14,5.66
758457.27,22.31,3.46,193228.79,5.68
758264.68,22.31,3.46,193156.71,5.68
758264.68,22.31,3.46,193156.71,5.68
758095.45,22.32,3.47,193598.39,5.7
758095.45,22.32,3.47,193598.39,5.7
757860.65,22.32,3.47,193274.88,5.69
756352.97,22.32,3.47,193216.05,5.7
756193.43,22.33,3.48,193211.63,5.7
756000.84,22.33,3.48,193182.6,5.71
755808.25,22.33,3.48,193434.39,5.71
755615.66,22.33,3.48,193367.19,5.71
755565.66,22.33,3.48,193317.19,5.71
755561.03,22.33,3.48,193223.1,5.71
755354.2,22.33,3.48,193025.55,5.71
755161.61,22.33,3.48,193019.24,5.71
754978.44,22.33,3.48,192970.35,5.71
754964.39,22.34,3.49,193286.04,5.72
754804.85,22.34,3.49,193282.21,5.72
754612.26,22.34,3.49,193252.0,5.72
754419.67,22.34,3.49,193294.34,5.72
754063.35,22.33,3.48,193003.96,5.72
753870.76,22.33,3.48,192971.35,5.72
753678.17,22.33,3.48,192949.23,5.72
753678.17,22.33,3.48,192949.23,5.72
753678.17,22.33,3.48,192949.23,5.72
753485.58,22.33,3.48,193119.99,5.72
753480.95,22.34,3.49,193155.15,5.73
753288.36,22.34,3.49,193123.3,5.73
753316.78,22.35,3.5,193107.1,5.73
753316.78,22.35,3.5,193188.44,5.73
752781.99,22.34,3.49,191987.51,5.7
752589.4,22.34,3.49,192020.69,5.7
752396.81,22.34,3.49,192013.24,5.7
752204.22,22.34,3.49,191967.79,5.7
752204.22,22.34,3.49,191967.79,5.7
751774.75,22.33,3.48,191583.24,5.69
751774.75,22.33,3.48,191583.24,5.69
751774.75,22.33,3.48,191578.28,5.69
751774.75,22.33,3.48,191560.89,5.69
751558.79,22.33,3.48,191338.63,5.68
751366.19,22.33,3.48,191334.77,5.69
751173.6,22.33,3.48,191477.21,5.69
750990.44,22.33,3.48,191709.28,5.7
750788.42,22.33,3.48,191499.15,5.7
750628.88,22.33,3.48,191505.33,5.7
750436.29,22.33,3.48,191477.33,5.7
750243.7,22.33,3.49,191460.97,5.7
750051.1,22.34,3.49,191511.8,5.7
750051.1,22.34,3.49,191511.8,5.7
750051.1,22.34,3.49,191511.8,5.7
749752.07,22.33,3.48,191210.48,5.69
749559.48,22.33,3.48,191153.19,5.69
749274.08,22.33,3.48,191779.59,5.71
749081.49,22.33,3.48,192056.99,5.72
748927.88,22.33,3.48,191862.24,5.72
748884.27,22.34,3.49,191953.05,5.72
748724.72,22.34,3.49,191959.23,5.73
748532.13,22.34,3.49,191922.23,5.73
748532.13,22.34,3.49,191922.23,5.73
748339.54,22.34,3.49,192008.97,5.73
747966.83,22.33,3.48,191802.89,5.73
747774.24,22.33,3.48,191949.92,5.73
747609.91,22.33,3.48,192006.76,5.74
747450.37,22.34,3.49,192010.03,5.74
746680.01,22.34,3.49,192045.75,5.75
746665.96,22.34,3.49,192699.57,5.77
746661.33,22.35,3.5,192650.57,5.77
746468.74,22.35,3.5,192638.18,5.77
746800.78,22.36,3.51,193320.39,5.79
746641.24,22.36,3.51,193312.14,5.79
746531.4,22.36,3.51,193116.19,5.78
746531.4,22.36,3.51,193116.19,5.78
746338.81,22.36,3.51,193090.4,5.79
746578.94,22.37,3.52,193179.75,5.79
746206.22,22.37,3.52,193170.95,5.79
746446.35,22.38,3.53,193103.78,5.79
746253.76,22.38,3.53,194103.96,5.82
746249.13,22.38,3.53,193595.49,5.81
745954.38,22.38,3.53,193257.65,5.8
745794.83,22.38,3.53,193263.82,5.8
745794.83,22.38,3.53,193263.82,5.8
745794.83,22.38,3.53,193263.82,5.8
745602.24,22.38,3.53,193237.5,5.8
745317.17,22.37,3.52,193029.11,5.79
745317.17,22.37,3.52,193029.11,5.79
745649.22,22.39,3.54,193114.63,5.8
745423.82,22.38,3.53,193030.81,5.8
745231.23,22.38,3.53,193008.31,5.8
745494.36,22.39,3.54,193968.76,5.83
745310.12,22.39,3.54,193666.29,5.82
745117.53,22.4,3.55,193861.58,5.83
744924.94,22.4,3.55,193801.25,5.83
744732.35,22.4,3.55,193702.84,5.83
744727.72,22.4,3.55,194132.4,5.84
744568.17,22.4,3.55,194138.58,5.84
744563.55,22.41,3.56,194118.67,5.84
744370.96,22.41,3.56,194095.01,5.84
744178.37,22.41,3.56,194152.02,5.85
744173.74,22.42,3.57,194109.73,5.85
743981.15,22.42,3.57,194083.4,5.85
744221.27,22.43,3.58,194767.93,5.87
744028.68,22.43,3.58,194821.17,5.87
743869.14,22.43,3.58,194827.35,5.87
743676.55,22.43,3.58,194803.32,5.88
743676.55,22.43,3.58,194803.32,5.88
743483.96,22.43,3.58,194944.73,5.88
743483.96,22.43,3.58,194944.73,5.88
743291.37,22.43,3.58,194808.17,5.88
743066.4,22.43,3.58,194584.01,5.87
742873.81,22.43,3.58,194670.24,5.88
742700.06,22.43,3.58,195096.85,5.89
742700.06,22.43,3.58,195096.85,5.89
743022.69,22.44,3.59,194945.42,5.89
742863.14,22.45,3.6,194942.3,5.89
742863.14,22.45,3.6,194942.3,5.89
742670.55,22.45,3.6,194911.37,5.89
742547.56,22.45,3.6,195168.73,5.9
742465.61,22.45,3.6,195010.82,5.9
742713.9,22.46,3.61,195115.09,5.9
742521.31,22.46,3.61,195027.21,5.9
742521.31,22.46,3.61,195027.21,5.9
742150.43,22.45,3.6,195003.25,5.9
742390.55,22.46,3.61,195500.28,5.92
742612.76,22.47,3.62,195038.0,5.9
742258.89,22.47,3.62,195898.5,5.93
742258.89,22.47,3.62,195898.5,5.93
741973.82,22.46,3.61,195474.81,5.92
741989.34,22.46,3.62,195106.57,5.91
741989.34,22.46,3.62,195106.57,5.91
741829.79,22.47,3.62,195088.65,5.91
741829.79,22.47,3.62,195088.65,5.91
741598.71,22.47,3.62,195416.21,5.92
741930.75,22.48,3.63,195458.37,5.92
741738.16,22.48,3.63,195455.19,5.92
741545.57,22.48,3.63,195405.14,5.92
741228.68,22.47,3.62,195392.72,5.92
741036.09,22.48,3.63,195593.48,5.93
741031.47,22.48,3.63,195484.91,5.93
741163.35,22.49,3.64,195448.04,5.93
740970.76,22.49,3.64,196102.24,5.95
740811.21,22.49,3.64,196108.42,5.95
740516.74,22.49,3.64,195806.88,5.95
740516.74,22.49,3.64,195806.88,5.95
740765.03,22.5,3.65,195768.88,5.95
740572.44,22.5,3.65,195819.21,5.95
740567.81,22.5,3.65,195788.61,5.95
740196.93,22.49,3.64,195759.47,5.95
740004.34,22.5,3.65,195755.34,5.95
739811.75,22.5,3.65,196202.93,5.97
739807.13,22.5,3.65,196205.71,5.97
739802.5,22.51,3.66,196375.76,5.97
739802.5,22.51,3.66,196335.42,5.97
739830.92,22.51,3.66,196346.06,5.97
739826.29,22.52,3.67,196324.18,5.98
739633.7,22.52,3.67,196298.82,5.98
739441.11,22.52,3.67,196344.85,5.98
739681.24,22.53,3.68,196327.46,5.98
739488.64,22.53,3.68,196288.61,5.98
739263.68,22.53,3.68,196695.87,5.99
739071.09,22.53,3.68,196482.11,5.99
738878.5,22.53,3.68,196857.71,6.0
739151.67,22.54,3.69,196863.09,6.0
739147.04,22.55,3.7,196841.48,6.0
738954.45,22.55,3.7,196822.51,6.01
738949.82,22.55,3.7,196874.86,6.01
738945.2,22.56,3.71,196835.33,6.01
738572.48,22.55,3.7,196813.87,6.01
738379.89,22.55,3.7,197367.59,6.03
738375.27,22.56,3.71,197540.49,6.03
738182.67,22.56,3.71,197526.37,6.04
738182.67,22.56,3.71,197526.37,6.04
738182.67,22.56,3.71,197578.93,6.04
738347.6,22.57,3.72,197578.73,6.04
738155.01,22.57,3.72,197546.33,6.04
737860.54,22.56,3.71,197617.73,6.04
738192.58,22.57,3.72,197571.64,6.04
737999.99,22.58,3.73,197539.56,6.04
737995.37,22.58,3.73,197536.21,6.04
737802.78,22.58,3.73,198039.77,6.06
737611.88,22.58,3.73,197700.93,6.05
737611.88,22.58,3.73,197700.93,6.05
737607.26,22.58,3.73,197593.67,6.05
737414.67,22.58,3.73,198257.52,6.07
737255.12,22.59,3.74,198260.78,6.07
736484.76,22.59,3.74,198238.08,6.08
736616.64,22.6,3.75,198208.63,6.08
736612.02,22.6,3.75,198732.3,6.1
736607.39,22.61,3.76,198771.42,6.1
736447.84,22.61,3.76,198777.6,6.1
736255.25,22.61,3.76,198753.57,6.1
736495.38,22.62,3.77,198735.43,6.1
736122.66,22.62,3.77,198976.16,6.11
736122.66,22.62,3.77,199026.88,6.11
735930.07,22.62,3.77,199041.37,6.12
735737.48,22.62,3.77,198938.85,6.12
735563.74,22.62,3.77,199631.86,6.14
735563.74,22.62,3.77,199649.15,6.14
735599.64,22.63,3.78,199271.72,6.13
735390.41,22.62,3.77,199036.13,6.12
735140.47,22.62,3.77,198795.01,6.12
735168.89,22.63,3.78,198805.64,6.12
734976.3,22.63,3.78,198778.67,6.12
734783.71,22.63,3.78,198777.16,6.12
735023.84,22.64,3.79,198756.83,6.12
734831.25,22.64,3.79,199283.57,6.14
734831.25,22.64,3.79,199283.57,6.14
734831.25,22.64,3.79,199283.57,6.14
734638.65,22.64,3.79,198968.12,6.13
734446.06,22.64,3.79,198822.02,6.13
734166.16,22.64,3.79,199358.6,6.15
733882.79,22.64,3.79,198986.18,6.14
734164.13,22.65,3.8,198984.08,6.14
733971.54,22.65,3.8,198954.36,6.14
733778.95,22.65,3.8,198977.99,6.14
733408.07,22.64,3.79,198952.53,6.14
733215.48,22.64,3.79,199424.86,6.16
733022.88,22.64,3.79,199298.81,6.16
732863.34,22.65,3.8,199302.07,6.16
732858.71,22.65,3.8,199076.14,6.15
732666.12,22.65,3.8,199051.21,6.15
732472.09,22.65,3.8,198801.74,6.15
732177.61,22.64,3.79,198630.41,6.14
732177.61,22.64,3.79,198630.41,6.14
732172.99,22.65,3.8,198614.69,6.14
731980.4,22.65,3.8,198801.36,6.15
