ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d847-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
595992.93,14.87,9.69,247234.84,6.17
595941.21,14.87,9.7,247288.98,6.17
595889.49,14.87,9.7,247175.88,6.17
595889.49,14.87,9.7,247175.88,6.17
595837.76,14.87,9.7,247175.88,6.17
596110.17,14.88,9.71,247177.7,6.17
596480.89,14.89,9.72,247306.88,6.18
596067.09,14.91,9.74,247306.88,6.19
596520.47,14.93,9.75,247611.51,6.2
596468.74,14.93,9.76,247611.13,6.2
596847.43,14.94,9.77,247713.14,6.2
597226.12,14.95,9.78,247730.26,6.2
597703.24,14.96,9.79,247554.41,6.2
597651.51,14.97,9.79,247552.82,6.2
597599.79,14.97,9.8,248373.84,6.22
597736.62,14.98,9.8,248442.7,6.22
597684.89,14.98,9.81,248411.7,6.23
597633.17,14.98,9.81,248475.39,6.23
597581.44,14.98,9.81,248475.39,6.23
597529.72,14.99,9.81,248475.39,6.23
598004.65,15.0,9.83,250872.22,6.29
597952.92,15.0,9.83,250872.09,6.29
597901.2,15.0,9.83,250762.23,6.29
597849.48,15.01,9.83,250762.23,6.29
597797.75,15.01,9.84,250761.94,6.3
598266.38,15.03,9.85,250677.9,6.3
598403.2,15.03,9.86,250677.9,6.3
598351.48,15.03,9.86,250737.9,6.3
598299.76,15.04,9.86,250749.88,6.3
598436.58,15.04,9.87,250749.88,6.3
598384.86,15.05,9.87,250750.05,6.3
598333.13,15.05,9.88,250750.12,6.31
598281.41,15.05,9.88,250750.12,6.31
598229.68,15.05,9.88,250685.12,6.31
598058.4,15.06,9.89,251651.47,6.34
598006.68,15.07,9.89,251654.23,6.34
597954.95,15.07,9.9,251653.28,6.34
597903.23,15.07,9.9,251672.08,6.34
597851.51,15.07,9.9,251672.08,6.35
597437.71,15.09,9.92,251672.08,6.36
597808.43,15.1,9.93,251672.86,6.36
598179.15,15.12,9.94,251620.14,6.36
597917.33,15.11,9.94,251622.74,6.36
597865.61,15.12,9.94,252047.14,6.37
597641.57,15.11,9.94,251632.93,6.36
597778.4,15.12,9.95,251632.44,6.36
598149.12,15.13,9.96,251632.44,6.37
598097.39,15.13,9.96,251575.45,6.37
598234.22,15.14,9.97,251462.34,6.36
598182.49,15.14,9.97,251462.34,6.37
598130.77,15.14,9.97,251462.34,6.37
598079.05,15.15,9.97,251462.34,6.37
598339.76,15.15,9.98,251923.57,6.38
598288.03,15.16,9.98,251923.57,6.38
598560.44,15.17,9.99,252337.19,6.39
598647.0,15.17,10.0,252303.08,6.39
599017.72,15.18,10.01,252303.08,6.39
599486.35,15.2,10.02,252219.04,6.39
599072.55,15.22,10.04,252219.04,6.41
599008.96,15.22,10.05,252193.32,6.41
599145.78,15.22,10.05,252193.02,6.41
599094.06,15.23,10.05,252208.76,6.41
599464.78,15.24,10.07,252208.76,6.41
599413.05,15.24,10.07,251575.95,6.4
599361.33,15.24,10.07,251575.95,6.4
599498.15,15.25,10.08,251575.95,6.4
599446.43,15.25,10.08,251463.71,6.4
599394.71,15.26,10.08,251463.71,6.4
599531.53,15.26,10.09,251463.71,6.4
599479.81,15.26,10.09,251466.66,6.4
599616.63,15.27,10.1,252135.15,6.42
599948.23,15.28,10.11,252345.36,6.43
600085.06,15.29,10.12,252345.36,6.43
600221.89,15.29,10.12,252467.09,6.43
599896.78,15.29,10.12,252190.5,6.43
599892.96,15.29,10.12,252075.02,6.43
599841.24,15.3,10.12,251991.41,6.43
599978.06,15.3,10.13,252037.2,6.43
599926.34,15.31,10.13,252036.04,6.43
599874.62,15.31,10.14,252036.04,6.43
599822.89,15.31,10.14,252189.88,6.44
599822.89,15.31,10.14,252197.37,6.44
599771.17,15.31,10.14,252192.37,6.44
599667.72,15.32,10.15,252442.43,6.45
599804.54,15.32,10.15,252425.24,6.45
600662.21,15.35,10.18,253704.38,6.48
600610.49,15.35,10.18,253704.18,6.48
600558.76,15.35,10.18,253710.33,6.49
600507.04,15.36,10.18,253710.33,6.49
600869.19,15.37,10.2,253710.32,6.49
601006.02,15.37,10.2,253710.32,6.49
601142.84,15.38,10.21,253832.93,6.49
601468.21,15.39,10.22,253835.65,6.5
601416.48,15.39,10.22,253835.65,6.5
601787.2,15.41,10.23,253836.86,6.5
602157.92,15.42,10.24,253836.17,6.5
602106.2,15.42,10.25,253752.56,6.5
602243.02,15.43,10.25,253752.56,6.5
602191.3,15.43,10.26,253752.56,6.5
602562.02,15.44,10.27,253752.41,6.5
602581.52,15.44,10.27,253863.91,6.51
602529.79,15.45,10.28,253863.59,6.51
602478.07,15.45,10.28,253881.43,6.51
602848.79,15.46,10.29,254228.35,6.52
602797.06,15.46,10.29,254228.91,6.52
602745.34,15.47,10.29,254231.98,6.52
602745.34,15.47,10.29,254231.98,6.52
602693.62,15.47,10.3,254231.98,6.53
602665.63,15.47,10.3,254235.82,6.53
602613.91,15.48,10.3,254215.22,6.53
602491.87,15.47,10.3,254223.06,6.53
602945.25,15.49,10.31,254223.06,6.53
603382.58,15.5,10.33,254226.72,6.53
603519.41,15.51,10.33,254226.72,6.53
603467.69,15.51,10.34,254235.22,6.53
603467.69,15.51,10.34,254293.51,6.53
603415.96,15.51,10.34,254295.19,6.54
603364.24,15.51,10.34,254295.19,6.54
603636.64,15.52,10.35,254515.33,6.55
603584.92,15.53,10.35,254993.7,6.56
602917.03,15.51,10.34,254262.12,6.54
603053.85,15.52,10.35,253708.55,6.53
603002.13,15.52,10.35,253708.55,6.53
602950.41,15.52,10.35,253708.55,6.53
602950.41,15.52,10.35,253841.64,6.54
603394.66,15.54,10.36,253842.56,6.54
603342.93,15.54,10.37,253842.56,6.54
603291.21,15.54,10.37,253890.37,6.54
603428.03,15.55,10.38,253879.98,6.54
603564.86,15.56,10.38,253858.4,6.54
603548.75,15.56,10.39,253020.52,6.52
603497.03,15.56,10.39,252973.9,6.52
603769.43,15.57,10.4,252973.9,6.52
603906.26,15.58,10.41,252973.9,6.53
603854.53,15.58,10.41,252980.32,6.53
603802.81,15.58,10.41,252980.32,6.53
604181.5,15.6,10.42,252980.32,6.53
604634.87,15.61,10.44,252976.66,6.53
605013.56,15.62,10.45,252976.66,6.53
605205.22,15.63,10.46,253046.86,6.53
605153.49,15.63,10.46,253046.86,6.54
605101.77,15.63,10.46,253046.86,6.54
605050.05,15.64,10.46,253046.86,6.54
604753.34,15.63,10.46,252843.07,6.54
604890.17,15.64,10.47,252843.07,6.54
604838.45,15.64,10.47,252843.07,6.54
604360.55,15.63,10.46,252301.5,6.53
604308.83,15.63,10.46,252301.59,6.53
604581.24,15.64,10.47,252301.59,6.53
605034.61,15.66,10.48,252301.59,6.53
604982.89,15.66,10.49,252684.6,6.54
605119.71,15.67,10.49,252779.71,6.54
605256.54,15.67,10.5,252786.35,6.55
605204.81,15.68,10.5,252793.94,6.55
605153.09,15.68,10.51,252813.66,6.55
605606.47,15.69,10.52,252813.66,6.55
605554.74,15.69,10.52,252813.66,6.55
606139.9,15.71,10.54,254185.18,6.59
606412.31,15.72,10.55,254679.43,6.6
606360.59,15.73,10.55,254680.26,6.61
606308.86,15.73,10.56,254680.09,6.61
606762.24,15.74,10.57,254683.94,6.61
606710.51,15.74,10.57,254850.93,6.61
606658.79,15.75,10.58,254848.26,6.62
606607.06,15.75,10.58,255157.31,6.63
607060.44,15.76,10.59,255409.15,6.63
607008.71,15.77,10.59,255409.15,6.63
606956.99,15.77,10.6,255409.15,6.64
606905.27,15.77,10.6,255408.53,6.64
606853.54,15.77,10.6,255342.98,6.64
606853.54,15.77,10.6,255431.86,6.64
606801.82,15.78,10.6,255431.86,6.64
606938.64,15.78,10.61,255432.24,6.64
607075.47,15.79,10.62,255494.97,6.65
606862.04,15.79,10.61,255483.11,6.65
606998.87,15.79,10.62,255537.25,6.65
607452.24,15.81,10.63,255524.55,6.65
607400.52,15.81,10.64,255524.55,6.65
607348.79,15.81,10.64,255554.79,6.65
607485.62,15.82,10.65,255551.53,6.65
607433.89,15.82,10.65,255552.66,6.66
607887.27,15.84,10.66,255552.66,6.66
607673.22,15.83,10.66,255708.18,6.66
607635.35,15.83,10.66,255143.69,6.65
607612.91,15.83,10.66,255143.69,6.65
606946.41,15.82,10.65,254450.13,6.63
607083.24,15.83,10.66,254444.05,6.63
607031.51,15.83,10.66,254444.05,6.64
606979.79,15.83,10.66,254445.59,6.64
606808.08,15.83,10.66,254311.7,6.63
606808.08,15.83,10.66,254330.18,6.63
606756.36,15.83,10.66,254300.69,6.64
606704.63,15.84,10.66,254308.15,6.64
606652.91,15.84,10.67,254306.32,6.64
607031.6,15.85,10.68,254544.25,6.65
606979.87,15.85,10.68,254544.25,6.65
607350.59,15.87,10.69,254829.42,6.66
607298.87,15.87,10.7,254829.4,6.66
607571.27,15.88,10.71,255061.9,6.67
607941.99,15.89,10.72,255061.06,6.67
607890.27,15.89,10.72,255107.1,6.67
607838.54,15.89,10.72,255107.1,6.67
607786.82,15.9,10.73,255107.1,6.67
607735.09,15.9,10.73,255186.57,6.68
608060.46,15.91,10.74,255939.62,6.7
608008.74,15.91,10.74,255940.16,6.7
607678.45,15.91,10.74,255561.12,6.69
607815.28,15.91,10.74,255629.98,6.69
607763.56,15.92,10.74,255629.98,6.69
608134.27,15.93,10.76,255632.44,6.7
608271.1,15.94,10.76,255818.62,6.7
608407.93,15.94,10.77,255941.23,6.71
608356.2,15.95,10.77,255940.31,6.71
608304.48,15.95,10.78,255940.31,6.71
608441.3,15.96,10.78,257063.21,6.74
608389.58,15.96,10.79,257322.81,6.75
608337.85,15.96,10.79,257322.81,6.75
608286.13,15.96,10.79,257322.81,6.75
608234.41,15.97,10.79,257786.94,6.77
608182.68,15.97,10.8,257800.37,6.77
608600.88,15.98,10.81,257104.71,6.75
608737.71,15.99,10.82,257629.05,6.77
609108.43,16.0,10.83,257647.19,6.77
609056.7,16.0,10.83,257643.95,6.77
609004.98,16.01,10.83,257510.86,6.77
608723.75,16.0,10.83,257334.29,6.76
608810.97,16.01,10.83,257222.15,6.76
609088.24,16.02,10.85,257285.42,6.77
609458.96,16.03,10.86,257292.66,6.77
609407.24,16.03,10.86,257292.66,6.77
609785.92,16.05,10.87,257292.69,6.77
609734.2,16.05,10.88,257304.88,6.77
609682.48,16.05,10.88,257461.71,6.78
609630.75,16.05,10.88,257461.71,6.78
609903.16,16.06,10.89,257525.61,6.78
609851.43,16.07,10.89,257461.17,6.78
610123.84,16.08,10.9,257519.26,6.79
610577.22,16.09,10.92,257519.26,6.79
610525.49,16.09,10.92,257510.36,6.79
610473.77,16.1,10.92,257525.76,6.79
610422.04,16.1,10.93,257531.88,6.79
610911.59,16.12,10.94,257405.08,6.79
610859.86,16.12,10.95,257396.56,6.79
610808.14,16.12,10.95,257396.56,6.79
610944.96,16.13,10.96,257383.01,6.79
611081.79,16.14,10.96,257383.01,6.8
611218.62,16.14,10.97,257383.33,6.8
611046.91,16.14,10.97,257249.44,6.79
610995.18,16.14,10.97,257252.1,6.8
611515.41,16.16,10.98,257962.83,6.82
611652.24,16.16,10.99,257966.0,6.82
611600.51,16.17,10.99,257966.0,6.82
611737.34,16.17,11.0,257882.08,6.82
611685.61,16.18,11.0,257883.22,6.82
611633.89,16.18,11.01,257887.52,6.82
611770.72,16.19,11.01,257887.52,6.82
611718.99,16.19,11.02,257887.52,6.83
611855.82,16.2,11.02,257877.61,6.83
612226.53,16.21,11.04,257992.55,6.83
612174.81,16.21,11.04,257882.69,6.83
612628.19,16.23,11.05,257869.44,6.83
612576.46,16.23,11.06,257869.2,6.83
612524.74,16.23,11.06,257849.54,6.83
612895.46,16.24,11.07,258244.47,6.84
612843.73,16.25,11.07,258244.41,6.85
612792.01,16.25,11.08,258187.41,6.85
612740.28,16.25,11.08,258187.41,6.85
612362.13,16.25,11.07,257683.4,6.84
612310.4,16.25,11.08,257684.09,6.84
612719.67,16.26,11.09,258427.03,6.86
612389.39,16.26,11.08,258119.68,6.85
612337.67,16.26,11.09,258173.11,6.86
612285.95,16.26,11.09,258173.1,6.86
612234.22,16.27,11.09,258173.1,6.86
612602.83,16.28,11.1,258451.99,6.87
612520.69,16.28,11.1,258396.23,6.87
613040.91,16.29,11.12,258327.15,6.86
613346.06,16.3,11.13,261862.6,6.96
613294.33,16.31,11.13,262452.58,6.98
613015.36,16.3,11.13,262088.32,6.97
612734.12,16.29,11.12,261879.38,6.96
612682.4,16.3,11.12,261879.38,6.97
612630.68,16.3,11.13,261879.36,6.97
613001.39,16.31,11.14,261879.36,6.97
612949.67,16.32,11.14,261913.42,6.97
613086.5,16.32,11.15,262207.78,6.98
613034.77,16.33,11.15,262207.78,6.98
613171.6,16.33,11.16,262207.54,6.98
613119.87,16.34,11.16,262207.54,6.99
613068.15,16.34,11.17,262157.99,6.99
613016.42,16.34,11.17,262256.18,6.99
612964.7,16.34,11.17,262256.18,6.99
613237.11,16.35,11.18,262252.44,6.99
613185.38,16.36,11.19,262142.58,6.99
613133.66,16.36,11.19,262144.25,6.99
613081.93,16.36,11.19,262141.89,7.0
613030.21,16.37,11.19,262141.89,7.0
613167.04,16.37,11.2,262333.25,7.01
613115.31,16.38,11.2,262333.25,7.01
613115.31,16.38,11.2,262644.21,7.02
612851.65,16.37,11.2,262353.23,7.01
612228.38,16.36,11.19,261724.77,6.99
612553.75,16.37,11.2,261850.74,7.0
612690.57,16.38,11.2,261919.33,7.0
613061.29,16.39,11.22,261919.33,7.0
613009.57,16.39,11.22,261919.33,7.0
612957.84,16.39,11.22,261916.09,7.01
612906.12,16.4,11.23,262115.18,7.01
613042.94,16.4,11.23,262200.71,7.02
612991.22,16.41,11.24,262200.71,7.02
612939.5,16.41,11.24,262157.4,7.02
612887.77,16.41,11.24,262157.4,7.02
612836.05,16.42,11.24,262157.4,7.02
612784.32,16.42,11.25,262157.4,7.02
612988.84,16.43,11.26,261808.62,7.02
613261.25,16.44,11.27,261873.92,7.02
613209.53,16.44,11.27,261890.81,7.02
613157.8,16.45,11.27,261890.81,7.02
612708.42,16.44,11.26,261890.81,7.03
612656.7,16.44,11.27,261752.35,7.02
612304.26,16.43,11.26,261427.32,7.02
612252.53,16.43,11.26,261418.89,7.02
612623.25,16.45,11.27,261897.79,7.03
612571.53,16.45,11.28,261897.77,7.03
612357.48,16.45,11.27,261996.01,7.04
612494.31,16.45,11.28,261996.01,7.04
612338.63,16.45,11.28,261996.01,7.04
612475.46,16.46,11.29,261993.39,7.04
612423.73,16.46,11.29,261991.88,7.04
612560.56,16.47,11.3,261991.88,7.04
612508.84,16.47,11.3,261989.98,7.05
612798.41,16.48,11.31,264492.98,7.11
612746.68,16.48,11.31,264492.98,7.11
612694.96,16.48,11.31,264506.42,7.12
612643.23,16.49,11.32,264506.41,7.12
612780.06,16.5,11.32,264488.42,7.12
612728.34,16.5,11.33,264489.65,7.12
613000.74,16.51,11.34,264489.71,7.12
613137.57,16.52,11.34,264489.71,7.12
613085.84,16.52,11.35,264481.39,7.13
613034.12,16.52,11.35,264481.39,7.13
613396.27,16.53,11.36,264481.39,7.13
613396.27,16.53,11.36,264481.39,7.13
613344.55,16.54,11.36,264481.39,7.13
613292.83,16.54,11.37,264480.72,7.13
613429.65,16.55,11.38,264480.72,7.13
616284.42,16.63,11.46,265240.6,7.16
616232.7,16.63,11.46,265241.43,7.16
616180.97,16.64,11.46,265241.43,7.16
616129.25,16.64,11.47,265283.71,7.16
616077.53,16.64,11.47,265288.71,7.17
616025.8,16.64,11.47,265681.8,7.18
616162.63,16.65,11.48,265662.69,7.18
617863.32,16.7,11.53,267529.62,7.23
618000.14,16.71,11.53,267529.62,7.23
617948.42,16.71,11.54,267530.62,7.23
618401.79,16.72,11.55,267530.62,7.23
618538.62,16.73,11.56,267489.53,7.23
618486.9,16.73,11.56,267489.53,7.24
618435.17,16.74,11.56,267396.74,7.24
618805.89,16.75,11.58,267708.16,7.25
618609.0,16.74,11.57,267490.51,7.24
618557.27,16.75,11.57,267490.51,7.24
618927.99,16.76,11.59,267491.25,7.24
619401.76,16.77,11.6,267566.05,7.25
619780.45,16.78,11.61,267566.07,7.25
619728.73,16.79,11.62,267586.84,7.25
619677.0,16.79,11.62,267586.84,7.25
619625.28,16.79,11.62,267598.7,7.25
619453.57,16.79,11.62,267360.69,7.25
619401.85,16.79,11.62,267594.24,7.26
619350.12,16.8,11.62,267605.08,7.26
619188.73,16.8,11.62,267353.96,7.25
619716.39,16.81,11.64,267974.17,7.27
619664.66,16.82,11.64,267983.09,7.27
619691.82,16.82,11.65,267918.57,7.27
619640.1,16.82,11.65,267890.76,7.27
619588.37,16.83,11.65,267797.98,7.27
619536.65,16.83,11.66,267822.25,7.28
619377.77,16.83,11.65,267618.47,7.27
619337.92,16.83,11.66,267632.89,7.27
619194.76,16.83,11.66,267312.36,7.27
619648.13,16.84,11.67,267317.48,7.27
619596.41,16.85,11.68,267323.61,7.27
619544.68,16.85,11.68,267323.61,7.27
619492.96,16.85,11.68,267847.8,7.29
619629.79,16.86,11.69,267847.34,7.29
619766.61,16.87,11.7,267847.34,7.29
619891.57,16.88,11.7,267451.28,7.28
620262.29,16.89,11.72,267450.91,7.28
620210.56,16.89,11.72,267450.91,7.28
620581.28,16.9,11.73,267450.91,7.29
620718.1,16.91,11.74,266546.26,7.26
620504.06,16.91,11.73,266358.99,7.26
620776.47,16.92,11.74,266366.28,7.26
620724.74,16.92,11.75,266366.08,7.26
621252.4,16.94,11.76,266911.7,7.28
621252.4,16.94,11.76,266911.7,7.28
620838.6,16.96,11.79,266911.7,7.29
620786.88,16.96,11.79,266912.35,7.29
620923.71,16.97,11.8,266903.71,7.3
620871.98,16.98,11.8,266903.71,7.3
620820.26,16.98,11.81,266908.44,7.3
620768.53,16.98,11.81,266918.98,7.3
620716.81,16.99,11.81,267591.1,7.32
620665.08,16.99,11.82,267591.1,7.32
620613.36,16.99,11.82,267591.1,7.33
620561.64,16.99,11.82,267591.1,7.33
620509.91,17.0,11.83,267592.35,7.33
620389.85,17.0,11.82,269188.89,7.38
622042.88,17.04,11.87,269751.86,7.39
621991.16,17.05,11.88,269751.86,7.39
621939.43,17.05,11.88,269755.84,7.4
622301.59,17.06,11.89,269755.84,7.4
622672.3,17.08,11.9,269756.65,7.4
623125.68,17.09,11.92,269763.96,7.4
623073.95,17.09,11.92,269757.83,7.4
623210.78,17.1,11.93,269757.83,7.4
622838.19,17.09,11.92,270503.79,7.42
622786.47,17.1,11.92,270484.38,7.43
622734.74,17.1,11.93,270500.93,7.43
622871.57,17.11,11.93,270500.93,7.43
623008.39,17.11,11.94,270487.81,7.43
622956.67,17.12,11.95,270487.81,7.43
623093.5,17.13,11.95,270473.06,7.43
622679.7,17.15,11.98,270473.06,7.45
622627.98,17.15,11.98,270473.06,7.45
622576.25,17.16,11.99,270515.26,7.46
622524.53,17.16,11.99,270527.66,7.46
622472.81,17.16,11.99,270527.66,7.46
622421.08,17.17,12.0,270527.66,7.46
622369.36,17.17,12.0,270528.51,7.46
622317.63,17.17,12.0,270525.22,7.47
622590.04,17.19,12.01,270701.26,7.47
622538.32,17.19,12.02,270784.51,7.48
622538.32,17.19,12.02,270873.25,7.48
622486.59,17.19,12.02,270870.01,7.48
622434.87,17.2,12.02,270872.13,7.48
622220.82,17.19,12.02,270872.13,7.48
622169.1,17.19,12.02,270872.13,7.49
622305.93,17.2,12.03,270806.87,7.49
622254.2,17.21,12.03,270806.6,7.49
622202.48,17.21,12.04,270806.6,7.49
622150.75,17.21,12.04,270811.69,7.49
622595.0,17.22,12.05,270831.85,7.49
622543.28,17.23,12.06,270831.85,7.49
622491.56,17.23,12.06,270831.85,7.5
622439.83,17.23,12.06,271554.95,7.52
622388.11,17.24,12.07,271554.95,7.52
622336.38,17.24,12.07,271554.95,7.52
622122.34,17.24,12.06,271367.72,7.52
622022.71,17.24,12.07,273075.3,7.57
621970.98,17.24,12.07,273667.24,7.59
622243.39,17.25,12.08,273659.06,7.59
622191.66,17.26,12.08,273662.02,7.59
622562.38,17.27,12.1,273662.02,7.59
622510.66,17.27,12.1,273528.63,7.59
622881.38,17.28,12.11,273531.28,7.59
622829.65,17.29,12.12,273632.23,7.6
622777.93,17.29,12.12,273632.23,7.6
622726.2,17.3,12.12,273632.23,7.6
623096.92,17.31,12.14,273632.23,7.6
623045.2,17.31,12.14,273632.89,7.6
623565.42,17.33,12.15,273632.92,7.6
623513.7,17.33,12.16,273540.14,7.6
623461.98,17.33,12.16,273545.7,7.61
623410.25,17.34,12.16,273544.77,7.61
623358.53,17.34,12.17,273544.77,7.61
623306.8,17.34,12.17,273544.58,7.61
623255.08,17.35,12.17,273544.27,7.61
623617.23,17.36,12.19,273883.91,7.62
623565.51,17.36,12.19,273854.41,7.63
623513.78,17.37,12.19,273856.31,7.63
623462.06,17.37,12.2,273856.28,7.63
623180.83,17.36,12.19,273615.87,7.62
623129.1,17.37,12.2,273523.08,7.62
623077.38,17.37,12.2,273538.73,7.63
623214.2,17.38,12.21,273720.12,7.63
622800.41,17.41,12.23,273720.12,7.65
622748.69,17.41,12.24,273720.12,7.65
624434.13,17.46,12.29,273279.33,7.64
624382.4,17.46,12.29,273309.69,7.64
624835.78,17.48,12.3,273309.69,7.64
624784.05,17.48,12.31,273588.64,7.65
624421.61,17.47,12.3,273595.81,7.66
624558.44,17.48,12.31,273594.8,7.66
624929.15,17.49,12.32,274536.52,7.68
624877.43,17.49,12.32,274536.46,7.69
624873.19,17.5,12.33,274798.14,7.7
624510.75,17.49,12.32,274570.1,7.69
624647.57,17.5,12.33,274570.1,7.69
624595.85,17.5,12.33,274556.46,7.69
624732.68,17.51,12.34,274559.04,7.7
624680.95,17.51,12.34,274559.04,7.7
624629.23,17.52,12.35,274559.04,7.7
624577.5,17.52,12.35,274556.99,7.7
624714.33,17.53,12.36,274556.99,7.7
625717.3,17.56,12.39,275021.8,7.72
625717.3,17.56,12.39,275713.76,7.74
625665.57,17.57,12.39,275713.76,7.74
625613.85,17.57,12.4,275713.76,7.74
625750.68,17.58,12.4,275713.76,7.74
625698.95,17.58,12.41,275713.76,7.75
625647.23,17.58,12.41,275713.57,7.75
625784.05,17.59,12.42,275899.74,7.76
626228.3,17.61,12.43,275901.55,7.76
626024.17,17.6,12.43,275737.22,7.75
625972.45,17.6,12.43,275732.5,7.75
625920.72,17.61,12.44,276192.9,7.77
625869.0,17.61,12.44,276188.68,7.77
626335.22,17.63,12.46,277221.95,7.8
626283.5,17.63,12.46,277234.07,7.81
626124.51,17.65,12.48,277349.56,7.82
626072.79,17.65,12.48,277349.55,7.82
626345.2,17.66,12.49,277331.14,7.82
626293.47,17.67,12.49,277346.01,7.82
626664.19,17.68,12.51,277344.91,7.82
628711.47,17.74,12.57,278849.66,7.87
628659.74,17.74,12.57,278860.41,7.87
629113.12,17.76,12.58,278858.64,7.87
629004.57,17.75,12.58,278752.47,7.87
629457.94,17.77,12.6,278752.3,7.87
629911.32,17.78,12.61,278758.54,7.87
629859.59,17.79,12.61,278758.54,7.87
629807.87,17.79,12.62,278758.54,7.87
629756.14,17.79,12.62,278741.46,7.88
629474.91,17.79,12.62,278383.33,7.87
629423.19,17.79,12.62,278704.25,7.88
629635.62,17.8,12.63,278106.59,7.86
629583.89,17.81,12.63,278105.74,7.87
629720.72,17.81,12.64,278174.24,7.87
629669.0,17.82,12.64,278176.41,7.87
629617.27,17.82,12.65,278185.76,7.87
629754.1,17.83,12.66,278231.55,7.88
629702.37,17.83,12.66,278280.31,7.88
629650.65,17.84,12.66,278280.31,7.88
630104.02,17.85,12.68,278388.93,7.89
630104.02,17.85,12.68,278340.37,7.89
630429.39,17.86,12.69,278381.85,7.89
630800.11,17.88,12.7,278381.85,7.89
631170.83,17.89,12.72,278381.85,7.89
631119.1,17.89,12.72,278324.85,7.89
631497.79,17.9,12.73,278313.14,7.89
632825.21,17.94,12.77,279154.29,7.92
632773.49,17.95,12.78,279152.19,7.92
632721.76,17.95,12.78,278332.72,7.9
632670.04,17.96,12.78,278257.39,7.9
632375.91,17.95,12.78,277785.21,7.88
632324.18,17.95,12.78,277785.21,7.89
632596.59,17.96,12.79,277790.76,7.89
632544.87,17.97,12.79,278178.42,7.9
632493.14,17.97,12.8,278178.42,7.9
632818.51,17.98,12.81,278185.97,7.91
633189.23,18.0,12.82,278627.44,7.92
633137.5,18.0,12.83,278738.05,7.92
633085.78,18.0,12.83,278736.32,7.93
632881.65,18.0,12.83,278639.52,7.92
633018.47,18.01,12.83,278639.52,7.93
632966.75,18.01,12.84,278639.52,7.93
633420.12,18.02,12.85,278639.52,7.93
633368.4,18.03,12.86,278536.08,7.93
633253.96,18.03,12.85,278608.11,7.93
633202.23,18.03,12.86,278606.89,7.93
633150.51,18.03,12.86,278708.35,7.94
633098.78,18.04,12.86,278708.35,7.94
633047.06,18.04,12.87,278818.51,7.95
633417.78,18.05,12.88,278818.51,7.95
633366.05,18.06,12.89,278854.12,7.95
633366.05,18.06,12.89,278854.12,7.95
633314.33,18.06,12.89,278854.12,7.95
633262.61,18.06,12.89,278770.51,7.95
633399.43,18.07,12.9,278770.3,7.95
633347.71,18.08,12.9,278678.76,7.95
633484.53,18.08,12.91,278677.74,7.96
633484.53,18.08,12.91,278869.13,7.96
633937.91,18.1,12.93,278861.57,7.96
633886.18,18.1,12.93,278885.79,7.96
633978.19,18.11,12.94,278294.42,7.95
633978.19,18.11,12.94,278294.42,7.95
634115.01,18.12,12.95,278321.32,7.95
634063.29,18.12,12.95,278321.32,7.95
634011.56,18.13,12.95,278328.5,7.96
633881.56,18.12,12.95,278161.83,7.95
633881.56,18.12,12.95,278214.09,7.95
633829.83,18.13,12.95,278016.56,7.95
633966.66,18.14,12.96,278016.56,7.95
633914.93,18.14,12.97,278017.32,7.96
633863.21,18.14,12.97,277946.15,7.96
633707.53,18.14,12.97,277836.96,7.95
633844.36,18.15,12.98,277872.62,7.96
633981.19,18.16,12.98,277872.62,7.96
634351.9,18.17,13.0,277872.62,7.96
634300.18,18.17,13.0,278229.45,7.97
634437.01,18.18,13.01,278229.45,7.97
634155.61,18.18,13.0,277959.92,7.97
634103.88,18.18,13.01,277956.68,7.97
634052.16,18.18,13.01,277956.68,7.97
634422.88,18.2,13.02,277980.11,7.97
634793.59,18.21,13.04,277980.11,7.97
634741.87,18.21,13.04,277980.11,7.98
634690.15,18.22,13.04,278318.74,7.99
634826.97,18.22,13.05,278318.74,7.99
634963.8,18.23,13.06,278522.16,8.0
634912.07,18.24,13.06,278646.61,8.0
634860.35,18.24,13.07,279199.81,8.02
634997.17,18.25,13.08,279588.37,8.03
634997.17,18.25,13.08,279610.4,8.04
635269.58,18.26,13.09,279935.69,8.05
635217.86,18.26,13.09,279941.89,8.05
635588.58,18.28,13.1,280083.9,8.05
635536.85,18.28,13.11,280226.07,8.06
635038.04,18.27,13.1,279676.85,8.05
634986.32,18.27,13.1,279726.78,8.05
634934.6,18.28,13.11,279726.78,8.05
635387.97,18.29,13.12,279746.34,8.05
635336.25,18.3,13.12,279746.34,8.06
635789.62,18.31,13.14,280069.69,8.07
635914.58,18.32,13.15,279736.35,8.06
