ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79bb-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1179852.7,63.52,43.03,1051634.98,56.62
1179852.7,63.52,43.03,1051634.98,56.62
1180087.13,63.55,43.05,1052559.92,56.68
1180087.13,63.55,43.05,1052832.07,56.7
1180087.13,63.55,43.05,1052841.07,56.7
1180070.93,63.58,43.08,1052820.71,56.72
1179865.96,63.6,43.1,1052787.5,56.75
1179660.98,63.63,43.13,1052776.79,56.78
1179456.01,63.65,43.15,1053533.32,56.85
1179690.44,63.68,43.18,1053854.13,56.89
1179485.46,63.7,43.2,1055088.08,56.98
1179485.46,63.7,43.2,1055097.14,56.98
1179280.48,63.72,43.23,1056647.53,57.1
1179075.51,63.75,43.25,1056523.14,57.12
1178870.53,63.77,43.27,1056633.11,57.16
1178870.53,63.77,43.27,1056633.11,57.16
1179067.83,63.8,43.3,1057751.56,57.24
1178862.86,63.83,43.33,1057751.56,57.27
1178698.24,63.85,43.35,1059079.64,57.37
1178493.26,63.87,43.38,1059058.77,57.4
1178493.26,63.87,43.38,1059058.77,57.4
1178493.26,63.87,43.38,1059095.99,57.4
1178493.26,63.87,43.38,1059140.93,57.41
1177987.5,63.88,43.38,1058912.68,57.42
1177782.53,63.9,43.4,1058937.45,57.45
1177468.99,63.92,43.42,1059448.16,57.51
1177592.23,63.95,43.45,1059510.81,57.53
1177576.03,63.97,43.48,1059062.14,57.53
1177421.76,64.0,43.5,1059789.84,57.61
1177421.76,64.0,43.5,1059733.79,57.6
1177460.69,64.04,43.54,1059937.52,57.64
1177460.69,64.04,43.54,1059970.27,57.65
1177695.12,64.07,43.57,1060262.29,57.68
1177161.16,64.06,43.57,1059674.68,57.67
1176956.18,64.09,43.59,1059673.31,57.7
1176751.21,64.11,43.61,1060414.08,57.77
1176538.77,64.11,43.61,1060261.08,57.77
1176374.14,64.13,43.64,1060159.34,57.8
1176374.14,64.13,43.64,1060438.98,57.81
1176250.47,64.16,43.66,1060266.87,57.84
1176234.27,64.19,43.69,1059852.11,57.84
1176295.76,64.19,43.7,1059951.57,57.84
1176336.11,64.2,43.7,1061038.81,57.9
1176170.1,64.22,43.72,1062119.82,57.99
1175965.12,64.25,43.75,1062094.72,58.02
1175965.12,64.25,43.75,1062094.72,58.02
1175965.12,64.25,43.75,1062094.72,58.02
1176219.55,64.28,43.78,1064447.36,58.17
1176014.57,64.3,43.8,1064447.31,58.2
1175998.38,64.33,43.83,1064548.94,58.23
1175998.38,64.33,43.83,1064548.94,58.23
1175998.38,64.33,43.83,1064598.95,58.23
1176232.81,64.36,43.86,1064753.0,58.26
1176148.89,64.39,43.89,1064058.03,58.25
1176366.81,64.4,43.91,1064406.44,58.27
1176141.4,64.42,43.92,1064347.26,58.3
1176141.4,64.42,43.92,1064347.26,58.3
1176918.38,64.5,44.0,1064315.88,58.33
1176918.38,64.5,44.0,1064295.16,58.33
1176918.38,64.5,44.0,1064295.16,58.33
1176862.85,64.51,44.01,1065093.78,58.38
1176888.2,64.54,44.04,1065866.33,58.45
1176892.35,64.57,44.07,1065517.2,58.46
1176419.7,64.57,44.07,1064776.47,58.44
1176214.72,64.59,44.1,1065603.09,58.52
1176525.59,64.65,44.15,1065476.9,58.54
1176554.54,64.65,44.15,1065557.62,58.55
1176554.54,64.65,44.15,1066581.66,58.6
1176677.77,64.68,44.18,1066456.14,58.62
1176472.79,64.7,44.2,1066798.55,58.67
1176267.82,64.73,44.23,1066966.76,58.71
1177499.59,64.83,44.33,1066755.87,58.73
1177294.61,64.85,44.36,1067732.95,58.82
1177038.76,64.88,44.38,1067921.81,58.86
1178344.68,64.95,44.45,1068261.34,58.88
1178154.18,64.97,44.48,1069500.62,58.98
1179647.94,65.09,44.59,1072317.15,59.17
1179489.17,65.09,44.59,1072165.73,59.17
1179284.19,65.11,44.62,1071806.19,59.18
1179284.19,65.11,44.62,1071806.19,59.18
1179119.57,65.14,44.64,1071650.91,59.2
1179175.64,65.16,44.66,1072521.57,59.26
1179175.64,65.16,44.66,1072521.57,59.26
1179274.08,65.2,44.7,1071856.25,59.26
1178843.08,65.2,44.71,1071221.0,59.25
1178628.31,65.22,44.72,1070488.51,59.24
1178423.34,65.25,44.75,1070388.29,59.26
1178403.1,65.28,44.78,1070731.99,59.32
1178198.13,65.3,44.81,1070843.95,59.35
1178728.83,65.37,44.87,1070410.25,59.36
1178523.85,65.4,44.9,1071019.0,59.43
1180334.47,65.53,45.03,1072964.98,59.57
1180381.73,65.54,45.05,1073063.46,59.58
1181042.38,65.62,45.12,1073193.83,59.62
1181329.04,65.63,45.13,1073425.32,59.64
1181196.44,65.66,45.16,1073626.65,59.68
1181012.6,65.69,45.19,1073651.92,59.72
1180795.0,65.71,45.21,1072619.76,59.69
1180600.02,65.73,45.23,1072656.36,59.72
1180415.05,65.76,45.26,1074155.98,59.84
1180388.85,65.79,45.29,1074152.73,59.86
1180755.89,65.82,45.33,1074086.35,59.88
1180141.46,65.82,45.32,1073438.51,59.87
1179936.48,65.84,45.35,1074253.27,59.95
1179731.51,65.87,45.37,1074256.08,59.98
1179731.51,65.87,45.37,1074340.48,59.98
1181723.31,66.02,45.52,1074107.9,60.01
1181343.91,66.01,45.52,1073729.88,60.0
1181138.93,66.04,45.54,1073767.22,60.04
1180733.22,66.05,45.56,1072843.41,60.02
1181678.0,66.11,45.61,1074076.79,60.09
1181678.0,66.11,45.61,1074241.66,60.1
1181779.13,66.15,45.65,1073567.11,60.09
1181574.16,66.17,45.68,1074240.96,60.16
1181363.4,66.17,45.68,1073921.24,60.16
1180724.67,66.18,45.68,1073175.84,60.15
1180519.69,66.2,45.7,1074444.81,60.25
1180314.72,66.23,45.73,1074152.5,60.27
1180109.74,66.25,45.75,1074355.93,60.32
1180109.74,66.25,45.75,1074402.42,60.32
1180109.74,66.25,45.75,1074376.45,60.32
1179904.76,66.28,45.78,1074436.19,60.35
1180147.49,66.31,45.81,1074405.44,60.37
1180131.29,66.34,45.84,1074392.14,60.39
1179926.31,66.36,45.87,1074543.51,60.44
1181056.57,66.43,45.93,1075970.41,60.52
1181508.66,66.48,45.98,1075927.47,60.53
1181301.11,66.48,45.98,1075861.38,60.54
1182205.16,66.55,46.05,1076873.32,60.62
1182447.88,66.58,46.08,1076901.99,60.64
1182323.61,66.61,46.11,1076887.33,60.67
1182323.61,66.61,46.11,1076887.33,60.67
1182118.64,66.63,46.14,1076887.3,60.7
1181943.66,66.66,46.16,1078931.71,60.85
1181773.48,66.69,46.19,1078772.22,60.88
1181568.51,66.72,46.22,1079477.67,60.95
1181383.53,66.74,46.25,1079366.25,60.98
1181138.2,66.77,46.27,1079036.98,61.0
1180933.22,66.79,46.3,1078959.51,61.03
1180728.25,66.82,46.32,1079025.63,61.06
1180728.25,66.82,46.32,1079025.63,61.06
1180962.68,66.85,46.35,1079996.63,61.14
1181139.55,66.86,46.36,1080264.26,61.15
1181148.73,66.87,46.38,1080152.95,61.16
1180984.11,66.9,46.4,1081233.78,61.25
1180769.13,66.93,46.43,1080948.06,61.27
1180690.42,66.93,46.43,1080869.35,61.27
1180430.37,66.93,46.43,1080135.83,61.24
1181594.32,67.01,46.51,1082681.63,61.4
1181389.34,67.03,46.54,1083594.89,61.49
1181389.34,67.03,46.54,1084224.31,61.52
1181389.34,67.03,46.54,1084140.89,61.52
1181519.62,67.06,46.57,1085216.35,61.6
1181662.22,67.07,46.58,1085446.08,61.61
1181662.22,67.07,46.58,1085510.81,61.62
1181662.22,67.07,46.58,1085510.81,61.62
1181159.54,67.07,46.57,1084718.62,61.59
1181046.43,67.07,46.57,1084737.22,61.6
1181729.8,67.15,46.65,1084586.93,61.63
1181729.8,67.15,46.65,1084603.37,61.63
1181514.83,67.17,46.68,1084534.13,61.66
1181514.83,67.17,46.68,1084511.66,61.66
1181498.63,67.2,46.71,1084217.65,61.67
1181498.63,67.2,46.71,1084120.7,61.67
1181293.66,67.23,46.73,1084252.65,61.71
1181535.77,67.24,46.75,1084683.54,61.73
1183145.63,67.34,46.84,1085559.02,61.78
1183380.06,67.37,46.87,1086065.92,61.83
1183368.06,67.41,46.91,1086420.88,61.88
1183368.06,67.41,46.91,1086420.88,61.88
1183207.12,67.43,46.94,1086611.96,61.93
1183207.12,67.43,46.94,1086611.96,61.93
1182579.27,67.44,46.94,1085855.7,61.92
1182910.25,67.49,47.0,1085609.75,61.94
1182705.28,67.52,47.02,1086161.83,62.01
1182636.94,67.56,47.06,1085965.02,62.03
1182431.96,67.58,47.09,1086034.9,62.07
1182226.99,67.61,47.11,1085973.3,62.11
1182022.01,67.64,47.14,1086318.71,62.16
1181817.04,67.66,47.17,1086382.97,62.2
1181751.19,67.7,47.2,1086184.41,62.22
1181432.38,67.71,47.21,1085659.59,62.22
1181808.05,67.77,47.27,1084875.76,62.21
1182379.46,67.84,47.34,1084873.22,62.24
1182613.89,67.87,47.37,1085385.39,62.29
1182613.89,67.87,47.37,1085423.24,62.29
1182426.94,67.89,47.39,1084821.92,62.29
1182426.94,67.89,47.39,1084771.41,62.28
1182426.94,67.89,47.39,1084771.41,62.28
1182221.97,67.92,47.42,1085832.9,62.38
1182778.4,67.95,47.45,1086753.13,62.43
1182482.0,67.95,47.45,1086695.54,62.45
1182277.03,67.98,47.48,1087288.75,62.52
1182315.95,68.02,47.52,1087695.03,62.57
1182315.95,68.02,47.52,1087695.03,62.57
1182315.95,68.02,47.52,1087734.92,62.58
1182299.75,68.05,47.55,1088067.34,62.63
1182283.56,68.08,47.58,1087704.38,62.63
1182078.58,68.11,47.61,1088103.99,62.69
1181709.17,68.1,47.61,1087823.88,62.69
1181514.2,68.13,47.64,1088918.75,62.79
1181215.99,68.13,47.63,1089693.77,62.85
1181185.63,68.17,47.67,1089795.35,62.89
1180980.66,68.19,47.7,1091614.9,63.03
1180775.68,68.22,47.72,1091473.71,63.06
1181010.11,68.25,47.76,1091783.74,63.1
1180805.14,68.28,47.78,1092118.17,63.15
1180600.16,68.31,47.81,1092178.87,63.19
1180395.19,68.34,47.84,1092110.64,63.22
1180190.21,68.36,47.87,1091922.23,63.25
1180147.83,68.4,47.9,1092041.08,63.29
1179942.86,68.43,47.93,1092235.59,63.34
1180035.23,68.43,47.94,1092621.03,63.36
1179552.04,68.43,47.93,1092295.67,63.37
1179356.95,68.43,47.94,1092596.04,63.4
1179086.29,68.44,47.94,1092691.27,63.42
1178553.55,68.44,47.94,1092209.75,63.42
1178150.87,68.44,47.94,1091680.84,63.41
1177945.89,68.46,47.97,1091608.76,63.45
1178180.32,68.5,48.0,1092335.55,63.5
1178180.32,68.5,48.0,1092268.35,63.5
1178180.32,68.5,48.0,1092251.05,63.5
1177975.35,68.52,48.03,1092167.68,63.53
1177770.37,68.55,48.05,1092326.78,63.58
1178004.8,68.58,48.09,1092673.55,63.62
1177988.6,68.62,48.12,1092663.7,63.65
1177433.19,68.62,48.13,1091559.82,63.62
1177236.55,68.62,48.13,1091424.53,63.62
1177031.57,68.65,48.15,1090991.88,63.63
1176760.05,68.66,48.17,1090598.66,63.64
1176465.74,68.66,48.16,1090382.24,63.63
1176465.74,68.66,48.16,1090382.24,63.63
1175982.56,68.66,48.16,1090030.07,63.64
1175982.56,68.66,48.16,1089947.78,63.63
1175537.48,68.66,48.17,1089615.53,63.64
1175332.51,68.69,48.19,1089615.53,63.68
1175659.31,68.73,48.23,1090098.46,63.73
1175454.33,68.76,48.26,1090200.26,63.77
1174763.2,68.75,48.25,1089496.48,63.76
1174445.37,68.76,48.27,1089683.65,63.8
1174520.44,68.77,48.27,1089679.5,63.8
1174315.46,68.8,48.3,1090131.96,63.86
1174110.49,68.82,48.33,1090131.96,63.9
1173646.01,68.83,48.33,1089391.05,63.89
1173896.64,68.88,48.39,1089390.31,63.93
1175484.22,69.02,48.52,1089603.13,63.98
1175278.83,69.04,48.54,1088995.24,63.97
1175073.85,69.07,48.57,1088927.44,64.0
1175308.28,69.1,48.6,1088998.99,64.03
1175103.3,69.13,48.63,1089559.28,64.1
1175374.06,69.19,48.69,1089237.21,64.12
1175024.65,69.18,48.69,1088652.73,64.1
1175024.65,69.18,48.69,1088652.73,64.1
1175024.65,69.18,48.69,1088652.55,64.1
1174819.67,69.21,48.71,1088680.39,64.14
1174614.7,69.24,48.74,1088642.04,64.17
1174557.94,69.24,48.74,1088697.76,64.18
1175068.5,69.27,48.77,1089702.19,64.24
1174815.77,69.28,48.78,1090026.22,64.28
1174373.08,69.27,48.78,1089323.76,64.26
1174164.96,69.3,48.8,1089306.34,64.29
1173959.99,69.32,48.83,1089289.2,64.32
1173755.01,69.35,48.86,1090370.62,64.43
1173570.03,69.38,48.89,1091344.37,64.52
1173432.8,69.38,48.89,1091351.67,64.53
1174413.26,69.46,48.96,1093013.42,64.65
1174413.26,69.46,48.96,1093013.42,64.65
1174248.64,69.49,49.0,1092671.82,64.67
1174043.67,69.52,49.02,1093071.36,64.73
1173838.69,69.55,49.05,1092438.2,64.73
1173332.07,69.55,49.06,1091663.94,64.71
1173315.88,69.59,49.09,1092088.04,64.77
1174114.19,69.65,49.16,1092498.2,64.81
1173909.21,69.68,49.19,1092948.37,64.88
1174898.62,69.74,49.24,1093706.01,64.92
1174898.62,69.74,49.24,1093706.01,64.92
1175255.94,69.8,49.3,1093764.61,64.96
1174744.76,69.8,49.3,1093471.22,64.97
1174539.78,69.83,49.33,1093510.4,65.01
1174539.78,69.83,49.33,1093510.4,65.01
1174169.78,69.82,49.32,1093140.4,65.0
1174023.01,69.86,49.36,1093685.76,65.08
1173516.74,69.86,49.36,1093097.24,65.07
1173721.47,69.9,49.41,1092557.71,65.07
1172721.47,69.89,49.39,1091557.71,65.05
1172516.5,69.92,49.42,1091542.34,65.09
1172735.52,69.97,49.47,1091234.82,65.11
1172687.54,70.0,49.5,1090693.25,65.11
1172445.21,70.03,49.53,1091062.78,65.17
1172280.59,70.06,49.56,1091297.29,65.22
1172280.59,70.06,49.56,1091297.29,65.22
1172076.77,70.09,49.59,1091481.48,65.27
1171580.58,70.09,49.59,1090853.39,65.26
1171965.31,70.13,49.63,1091033.49,65.28
1171945.07,70.17,49.67,1091017.38,65.32
1171236.62,70.17,49.67,1090362.86,65.32
1171236.62,70.17,49.67,1091403.43,65.38
1170616.12,70.16,49.66,1090949.7,65.39
1170599.92,70.2,49.7,1091295.95,65.44
1170452.69,70.2,49.7,1091259.98,65.45
1169832.19,70.19,49.7,1090675.48,65.44
1169667.45,70.2,49.7,1090547.17,65.45
1169891.35,70.25,49.75,1091142.05,65.52
1170729.11,70.3,49.81,1092490.26,65.6
1170524.14,70.33,49.84,1092483.03,65.64
1170524.14,70.33,49.84,1092486.83,65.64
1170524.14,70.33,49.84,1092545.17,65.65
1170319.16,70.36,49.86,1092786.72,65.7
1170114.19,70.39,49.89,1093053.38,65.76
1169929.21,70.42,49.93,1093111.22,65.8
1171149.55,70.54,50.04,1092879.86,65.83
1171757.44,70.59,50.09,1092939.96,65.84
1173128.73,70.72,50.22,1093220.38,65.9
1172923.76,70.75,50.25,1093150.1,65.93
1173497.1,70.82,50.33,1093443.33,65.99
1173292.12,70.85,50.36,1093515.5,66.04
1173087.15,70.88,50.39,1093464.86,66.07
1172707.74,70.88,50.38,1092876.76,66.06
1172512.77,70.91,50.41,1092643.05,66.08
1172870.81,70.96,50.46,1093642.34,66.17
1172665.84,70.99,50.49,1093553.39,66.2
1173237.25,71.06,50.56,1092945.51,66.2
1172943.21,71.06,50.57,1094108.45,66.29
1172943.21,71.06,50.57,1094075.89,66.29
1172480.52,71.06,50.57,1096557.79,66.46
1172336.85,71.1,50.6,1095958.89,66.47
1172039.5,71.12,50.63,1095829.89,66.5
1172039.5,71.12,50.63,1095753.36,66.49
1171834.53,71.15,50.66,1095611.31,66.53
1171629.55,71.18,50.69,1095555.64,66.56
1171250.15,71.18,50.68,1095229.96,66.56
1170870.74,71.18,50.68,1095077.22,66.57
1170705.76,71.21,50.71,1094840.35,66.6
1170540.78,71.25,50.75,1094778.2,66.63
1170759.8,71.3,50.81,1095341.93,66.71
1171764.37,71.39,50.89,1097165.19,66.85
1171764.37,71.39,50.89,1097165.19,66.85
1171764.37,71.39,50.89,1097265.41,66.85
1171998.8,71.43,50.93,1097265.41,66.87
1171854.25,71.44,50.94,1097249.29,66.89
1173076.3,71.56,51.06,1097024.1,66.92
1173157.01,71.56,51.06,1097090.16,66.92
1173032.74,71.6,51.1,1097215.97,66.97
1172827.76,71.63,51.13,1097215.57,67.01
1172801.57,71.66,51.17,1096711.39,67.01
1172449.6,71.68,51.18,1096647.55,67.04
1173719.03,71.78,51.28,1099133.14,67.21
1173514.05,71.81,51.31,1099131.94,67.26
1173419.63,71.81,51.31,1099094.54,67.26
1172938.28,71.82,51.32,1098188.19,67.25
1172733.3,71.85,51.36,1098292.08,67.29
1172502.54,71.85,51.36,1098159.97,67.3
1172124.85,71.85,51.35,1097952.41,67.3
1171919.87,71.88,51.39,1097796.55,67.34
1171714.9,71.91,51.42,1098477.79,67.42
1171790.91,71.95,51.46,1097568.14,67.4
1171103.08,71.96,51.46,1096582.21,67.38
1170540.39,71.97,51.47,1095744.38,67.37
1170540.39,71.97,51.47,1095294.76,67.34
1170133.14,71.98,51.48,1095303.74,67.37
1170356.12,72.02,51.52,1095311.48,67.4
1169937.27,72.03,51.53,1094543.59,67.39
1169937.27,72.03,51.53,1094543.59,67.39
1170146.41,72.06,51.56,1094356.66,67.39
1169867.62,72.06,51.56,1093954.46,67.38
1169702.99,72.09,51.59,1095058.71,67.49
1169498.02,72.12,51.62,1095295.74,67.55
1169498.02,72.12,51.62,1095295.74,67.55
1169731.32,72.18,51.68,1095846.9,67.62
1169436.34,72.18,51.68,1095617.66,67.62
1169231.37,72.21,51.71,1095806.32,67.67
1169231.37,72.21,51.71,1095841.17,67.68
1168941.79,72.21,51.71,1095213.01,67.65
1168736.81,72.24,51.74,1095103.07,67.69
1168531.84,72.27,51.77,1095017.33,67.72
1168326.86,72.3,51.8,1094973.82,67.76
1168121.89,72.33,51.84,1094914.83,67.8
1168252.81,72.35,51.85,1095966.47,67.87
1167873.4,72.35,51.85,1095938.96,67.89
1167749.13,72.38,51.89,1095900.05,67.93
1168999.01,72.51,52.01,1096665.7,68.02
1168860.66,72.54,52.04,1096362.81,68.04
1168479.54,72.54,52.04,1095913.14,68.03
1169138.65,72.63,52.13,1096396.69,68.11
1169138.65,72.63,52.13,1096406.54,68.11
1169138.65,72.63,52.13,1096406.54,68.11
1169096.27,72.67,52.17,1096962.26,68.18
1168787.17,72.67,52.17,1096623.98,68.18
1168588.96,72.67,52.17,1096464.7,68.18
1168082.69,72.67,52.18,1095919.4,68.18
1169351.82,72.8,52.3,1098274.03,68.37
1169351.82,72.8,52.3,1098424.25,68.38
1169143.16,72.83,52.33,1097521.98,68.37
1168532.51,72.84,52.34,1096834.64,68.37
1168290.19,72.87,52.37,1097204.98,68.43
1168675.62,72.94,52.44,1097561.1,68.5
1168604.59,72.95,52.46,1097381.05,68.51
1168604.59,72.95,52.46,1097689.4,68.53
1167984.09,72.95,52.45,1097279.24,68.54
1168218.52,72.99,52.49,1098121.65,68.61
1168031.8,73.02,52.52,1097760.8,68.63
1168015.6,73.06,52.56,1098392.16,68.7
1167811.22,73.09,52.59,1099569.64,68.82
1167954.45,73.13,52.63,1099461.14,68.84
1168282.16,73.16,52.67,1100799.36,68.94
1168077.18,73.2,52.7,1100321.91,68.95
1168466.51,73.22,52.72,1100684.51,68.97
1168357.74,73.22,52.72,1100575.73,68.97
1168172.76,73.25,52.76,1100413.21,69.01
1168039.55,73.29,52.79,1100355.74,69.04
1168368.79,73.36,52.86,1099553.13,69.04
1168163.82,73.39,52.89,1099856.95,69.1
1167958.84,73.43,52.93,1100178.35,69.16
1167320.11,73.43,52.93,1099432.95,69.16
1167320.11,73.43,52.93,1099532.13,69.17
1167320.11,73.43,52.93,1099563.41,69.17
1167155.49,73.47,52.97,1099610.0,69.22
1167105.25,73.51,53.01,1098506.05,69.19
1167137.39,73.56,53.06,1100510.67,69.36
1167042.7,73.56,53.06,1100378.05,69.36
1166920.13,73.6,53.1,1100037.0,69.38
1166750.45,73.61,53.11,1099785.68,69.38
1166332.63,73.62,53.12,1099314.75,69.39
1165953.22,73.62,53.12,1098912.28,69.39
1165953.22,73.62,53.12,1098912.28,69.39
1165937.03,73.66,53.16,1099336.22,69.45
1165937.03,73.66,53.16,1099374.27,69.45
1166743.88,73.75,53.26,1100028.97,69.54
1166743.88,73.75,53.26,1100028.97,69.54
1166743.88,73.75,53.26,1100191.62,69.55
1166568.9,73.79,53.29,1102264.65,69.72
1166416.99,73.79,53.29,1102004.4,69.71
1166212.02,73.82,53.33,1102175.6,69.77
1166639.11,73.9,53.4,1102021.32,69.8
1166548.93,73.94,53.44,1102437.69,69.87
1166373.95,73.97,53.48,1102298.54,69.91
1166651.06,73.99,53.49,1104860.47,70.07
1166446.08,74.02,53.53,1104858.71,70.12
1165724.56,74.03,53.53,1104101.38,70.11
1165337.98,74.05,53.55,1103178.92,70.1
1166435.51,74.14,53.64,1106249.33,70.31
1166729.66,74.2,53.7,1105641.45,70.31
1166554.69,74.23,53.74,1105381.26,70.34
1166430.41,74.27,53.78,1107207.47,70.5
1165916.5,74.29,53.79,1106924.39,70.53
1166412.4,74.37,53.87,1106677.06,70.56
1166412.4,74.37,53.87,1106506.21,70.55
1166207.43,74.4,53.9,1105955.52,70.56
1166405.93,74.46,53.96,1105840.34,70.59
1166987.78,74.54,54.04,1107234.53,70.72
1166782.81,74.57,54.07,1108666.89,70.86
1166756.61,74.61,54.11,1108689.62,70.89
1166597.96,74.61,54.11,1108530.06,70.89
1166392.99,74.64,54.14,1108530.06,70.94
1166199.49,74.64,54.14,1108376.63,70.94
1166867.28,74.7,54.21,1108804.44,70.99
1167522.84,74.78,54.28,1110665.85,71.13
1167317.86,74.81,54.31,1110628.29,71.18
1167112.89,74.85,54.35,1109928.93,71.18
1166907.91,74.88,54.38,1111091.59,71.3
1166912.07,74.92,54.42,1111995.9,71.39
1166803.5,74.95,54.45,1111837.91,71.42
1166803.5,74.95,54.45,1111840.23,71.42
1166598.53,74.99,54.49,1111569.58,71.45
1166393.55,75.02,54.52,1111648.59,71.5
1166082.55,75.02,54.53,1112007.71,71.55
1165917.57,75.06,54.57,1114719.63,71.77
1165712.59,75.1,54.6,1115273.49,71.85
1165712.59,75.1,54.6,1115382.39,71.86
1165414.38,75.09,54.6,1115120.87,71.85
1165175.46,75.12,54.62,1114409.88,71.85
1164980.48,75.15,54.66,1115627.32,71.97
1164926.04,75.17,54.68,1115276.23,71.97
1165049.27,75.21,54.72,1116027.25,72.05
1164844.3,75.25,54.75,1116221.37,72.11
1164581.12,75.28,54.78,1115864.79,72.13
1164386.66,75.32,54.82,1115533.27,72.16
1164244.79,75.36,54.86,1116264.28,72.25
1164839.07,75.44,54.95,1116484.15,72.31
1165498.86,75.52,55.02,1116675.83,72.35
1165268.1,75.52,55.02,1116405.22,72.35
1165063.13,75.55,55.06,1116354.82,72.4
1164543.69,75.56,55.06,1115793.05,72.4
1164451.93,75.6,55.11,1115562.08,72.43
1164127.9,75.6,55.11,1115164.31,72.43
1163922.92,75.64,55.14,1115174.39,72.47
1163924.14,75.64,55.14,1115180.6,72.47
1163924.14,75.64,55.14,1115128.63,72.47
1163953.24,75.64,55.15,1115348.48,72.48
1164187.67,75.68,55.18,1116363.87,72.57
1164450.87,75.75,55.25,1116392.92,72.62
1164693.59,75.79,55.29,1116450.6,72.65
1164586.08,75.8,55.3,1116276.02,72.66
1165141.97,75.89,55.39,1115663.61,72.67
1164885.26,75.91,55.41,1115119.01,72.67
1165217.04,75.98,55.48,1117075.54,72.84
1165012.06,76.02,55.52,1118082.54,72.96
1164827.09,76.06,55.56,1118160.45,73.01
1164622.11,76.09,55.59,1118110.75,73.05
1164622.11,76.09,55.59,1118225.39,73.06
1164497.84,76.13,55.64,1119361.18,73.18
1164118.43,76.13,55.63,1118990.2,73.18
1164139.97,76.18,55.69,1119123.48,73.24
1164139.97,76.18,55.69,1119157.97,73.24
1164851.51,76.27,55.77,1119932.86,73.33
1164646.54,76.31,55.81,1119820.6,73.37
1164769.77,76.35,55.85,1119833.08,73.4
1164564.8,76.38,55.89,1119817.69,73.45
1164564.8,76.38,55.89,1119817.69,73.45
1164549.2,76.42,55.93,1119180.05,73.45
1164791.92,76.46,55.97,1119624.88,73.5
1164405.02,76.48,55.98,1119354.2,73.52
1164388.82,76.52,56.02,1119200.62,73.55
1164388.82,76.52,56.02,1119200.62,73.55
1164259.79,76.56,56.06,1118409.31,73.54
1164054.82,76.6,56.1,1118422.64,73.59
1164108.25,76.6,56.1,1118449.19,73.6
1163606.8,76.61,56.11,1117856.21,73.6
1162915.35,76.61,56.12,1117073.23,73.59
1162720.38,76.65,56.15,1117115.55,73.64
1163321.22,76.74,56.24,1117190.83,73.7
1163208.61,76.78,56.29,1117150.63,73.74
1163003.63,76.82,56.32,1117179.39,73.79
1163175.36,76.88,56.39,1118725.0,73.95
1163175.36,76.88,56.39,1118764.04,73.95
1162980.38,76.92,56.42,1119535.94,74.05
1162920.77,76.96,56.46,1119331.86,74.07
1162622.56,76.96,56.46,1119045.69,74.07
1162337.63,76.99,56.49,1118954.53,74.11
1162337.63,76.99,56.49,1118902.51,74.11
1161817.96,76.99,56.5,1118382.83,74.12
1162019.32,77.03,56.53,1118443.92,74.14
1161834.41,77.07,56.57,1118178.79,74.17
1161750.78,77.11,56.61,1117888.76,74.2
1161591.49,77.12,56.62,1118796.98,74.28
1161513.81,77.17,56.67,1119829.66,74.4
1161778.54,77.21,56.71,1119814.63,74.42
1162012.97,77.25,56.75,1120384.63,74.48
1161818.0,77.29,56.79,1120282.76,74.52
1162989.6,77.41,56.92,1120686.69,74.6
1162784.62,77.45,56.96,1120630.23,74.64
1163347.58,77.54,57.04,1121193.29,74.73
1163142.6,77.58,57.08,1120924.2,74.76
1163377.03,77.62,57.12,1121884.94,74.85
1163455.59,77.67,57.17,1121318.0,74.85
1163250.61,77.71,57.21,1121302.37,74.9
1162871.97,77.72,57.22,1120544.98,74.89
1164955.24,77.91,57.42,1124833.53,75.23
1164797.88,77.93,57.43,1124739.32,75.25
1164592.9,77.97,57.47,1125176.65,75.33
1164387.93,78.0,57.51,1125178.48,75.38
1164387.93,78.0,57.51,1125178.48,75.38
1164072.25,78.01,57.51,1124520.86,75.36
1163851.49,78.01,57.51,1124345.41,75.36
1163646.51,78.05,57.55,1124117.07,75.4
1163961.65,78.09,57.6,1124876.88,75.47
1163945.45,78.13,57.64,1124560.25,75.49
1163945.45,78.13,57.64,1124560.25,75.49
1163689.26,78.13,57.64,1124256.56,75.49
1163484.28,78.17,57.68,1124118.89,75.53
1162981.6,78.17,57.68,1124291.26,75.57
1162981.6,78.17,57.68,1124291.26,75.57
1162981.6,78.17,57.68,1124224.61,75.57
1162981.6,78.17,57.68,1124224.61,75.57
1162603.9,78.17,57.68,1123468.88,75.54
1162689.68,78.23,57.73,1123365.01,75.59
