ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_a875-policy_GpuPacking1000desharemdaa65-de_share-gs_best-scmd_aa65-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_a875-policy_GpuPacking1000desharemdaa65-de_share-gs_best-scmd_aa65-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_a875-policy_GpuPacking1000desharemdaa65-de_share-gs_best-scmd_aa65-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_a875-policy_GpuPacking1000desharemdaa65-de_share-gs_best-scmd_aa65-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_a875-policy_GpuPacking1000desharemdaa65-de_share-gs_best-scmd_aa65-bellman_ratio
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497701.34,99.51,85.91,494409.94,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
497543.98,99.51,85.92,494252.59,98.85
496543.98,99.51,85.91,493252.59,98.85
496543.98,99.51,85.91,493213.73,98.84
496543.98,99.51,85.91,493213.73,98.84
496543.98,99.51,85.91,493213.73,98.84
496543.98,99.51,85.91,493213.73,98.84
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493254.94,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496543.98,99.51,85.91,493257.25,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493265.82,98.85
496546.62,99.51,85.91,493252.06,98.85
496546.62,99.51,85.91,493252.06,98.85
496546.62,99.51,85.91,493252.06,98.85
496551.91,99.51,85.92,493277.3,98.86
496551.91,99.51,85.92,493277.3,98.86
496551.91,99.51,85.92,493277.3,98.86
496551.91,99.51,85.92,493277.3,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496553.23,99.51,85.92,493278.86,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493119.98,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
496395.87,99.51,85.92,493121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492121.05,98.86
495395.87,99.51,85.92,492124.28,98.86
495395.87,99.51,85.92,492124.28,98.86
495395.87,99.51,85.92,492124.28,98.86
495395.87,99.51,85.92,492124.28,98.86
495075.87,99.51,85.92,491804.28,98.86
495075.87,99.51,85.92,491804.28,98.86
495077.19,99.51,85.92,491872.89,98.87
495077.19,99.51,85.92,491872.89,98.87
495077.19,99.51,85.92,491872.89,98.87
495077.19,99.51,85.92,491872.89,98.87
495077.19,99.51,85.92,491872.89,98.87
495077.19,99.51,85.92,491872.89,98.87
495082.48,99.51,85.92,491887.13,98.87
494082.48,99.51,85.92,490887.13,98.87
494082.48,99.51,85.92,490887.13,98.87
494082.48,99.51,85.92,490887.36,98.87
494082.48,99.51,85.92,490865.22,98.87
494082.48,99.51,85.92,490865.22,98.87
494082.48,99.51,85.92,490865.22,98.87
494082.48,99.51,85.92,490888.95,98.87
494082.48,99.51,85.92,490888.95,98.87
494082.48,99.51,85.92,490888.95,98.87
493923.8,99.51,85.92,490730.28,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493923.8,99.51,85.92,490727.85,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
493927.76,99.51,85.92,490728.99,98.87
492927.76,99.51,85.92,489728.99,98.87
492927.76,99.51,85.92,489728.99,98.87
492927.76,99.51,85.92,489728.99,98.87
492927.76,99.51,85.92,489728.99,98.87
492929.08,99.51,85.92,489730.15,98.87
492929.08,99.51,85.92,489730.15,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489731.94,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489729.74,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489752.57,98.87
492931.72,99.51,85.92,489751.18,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489755.71,98.87
492931.72,99.51,85.92,489740.18,98.87
492774.37,99.51,85.92,489583.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489585.03,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
492775.69,99.51,85.92,489603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488625.7,98.88
491775.69,99.51,85.92,488625.7,98.88
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488603.56,98.87
491775.69,99.51,85.92,488628.14,98.88
491775.69,99.51,85.92,488628.14,98.88
491775.69,99.51,85.92,488628.14,98.88
491775.69,99.51,85.92,488628.14,98.88
491775.69,99.51,85.92,488628.14,98.88
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488610.66,98.87
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491775.69,99.51,85.92,488629.4,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
491617.01,99.51,85.92,488471.62,98.88
