ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ef25-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-arrived_gpu_milli
1077,5124,4860020,6212,4860020
1077,5124,4860020,6212,4860020
1077,5124,4861020,6212,4861020
1077,5124,4862020,6212,4862020
1077,5124,4862020,6212,4862020
1077,5124,4862830,6212,4862830
1077,5124,4863830,6212,4863830
1077,5124,4864480,6212,4864480
1077,5124,4864800,6212,4864800
1077,5124,4865800,6212,4865800
1077,5124,4865800,6212,4865800
1077,5124,4865800,6212,4865800
1078,5132,4866610,6212,4866610
1078,5132,4867610,6212,4867610
1078,5132,4868070,6212,4868070
1078,5132,4868880,6212,4868880
1078,5132,4869690,6212,4869690
1079,5140,4877690,6212,4877690
1079,5140,4878690,6212,4878690
1079,5140,4879160,6212,4879160
1079,5140,4880160,6212,4880160
1079,5140,4881160,6212,4881160
1080,5148,4882160,6212,4882160
1080,5148,4883160,6212,4883160
1080,5148,4884160,6212,4884160
1080,5148,4884480,6212,4884480
1080,5148,4884950,6212,4884950
1080,5148,4885950,6212,4885950
1080,5148,4886420,6212,4886420
1080,5148,4886420,6212,4886420
1080,5148,4887230,6212,4887230
1080,5148,4888230,6212,4888230
1080,5148,4888690,6212,4888690
1081,5156,4889340,6212,4889340
1081,5156,4889340,6212,4889340
1081,5156,4889570,6212,4889570
1081,5156,4890120,6212,4890120
1081,5156,4891120,6212,4891120
1081,5156,4892120,6212,4892120
1082,5164,4900120,6212,4900120
1082,5164,4900930,6212,4900930
1082,5164,4901390,6212,4901390
1082,5164,4902390,6212,4902390
1082,5164,4902390,6212,4902390
1082,5164,4902390,6212,4902390
1082,5164,4903390,6212,4903390
1082,5164,4903390,6212,4903390
1082,5164,4903390,6212,4903390
1082,5164,4904200,6212,4904200
1082,5164,4904520,6212,4904520
1083,5172,4905520,6212,4905520
1083,5172,4909520,6212,4909520
1083,5172,4909520,6212,4909520
1083,5172,4909750,6212,4909750
1083,5172,4909750,6212,4909750
1083,5172,4910560,6212,4910560
1083,5172,4911030,6212,4911030
1083,5172,4912030,6212,4912030
1084,5180,4912500,6212,4912500
1084,5180,4913150,6212,4913150
1084,5180,4913960,6212,4913960
1084,5180,4914960,6212,4914960
1084,5180,4915960,6212,4915960
1084,5180,4916770,6212,4916770
1084,5180,4917770,6212,4917770
1084,5180,4918770,6212,4918770
1085,5188,4919770,6212,4919770
1085,5188,4919770,6212,4919770
1085,5188,4920770,6212,4920770
1085,5188,4921770,6212,4921770
1085,5188,4922770,6212,4922770
1085,5188,4923770,6212,4923770
1085,5188,4924770,6212,4924770
1085,5188,4925240,6212,4925240
1085,5188,4926050,6212,4926050
1085,5188,4927050,6212,4927050
1086,5196,4928050,6212,4928050
1086,5196,4928520,6212,4928520
1086,5196,4928990,6212,4928990
1087,5204,4936990,6212,4936990
1087,5204,4937800,6212,4937800
1087,5204,4938800,6212,4938800
1087,5204,4939270,6212,4939270
1087,5204,4940270,6212,4940270
1087,5204,4941270,6212,4941270
1088,5212,4943270,6212,4943270
1088,5212,4944270,6212,4944270
1088,5212,4945080,6212,4945080
1088,5212,4946080,6212,4946080
1088,5212,4946550,6212,4946550
1088,5212,4947550,6212,4947550
1088,5212,4948360,6212,4948360
1089,5220,4950360,6212,4950360
1089,5220,4951360,6212,4951360
1089,5220,4952360,6212,4952360
1089,5220,4952360,6212,4952360
1089,5220,4952680,6212,4952680
1089,5220,4953140,6212,4953140
1089,5220,4953950,6212,4953950
1089,5220,4954950,6212,4954950
1089,5220,4955760,6212,4955760
1089,5220,4956570,6212,4956570
1089,5220,4957380,6212,4957380
1089,5220,4958380,6212,4958380
1089,5220,4959380,6212,4959380
1090,5228,4960380,6212,4960380
1090,5228,4961380,6212,4961380
1090,5228,4962380,6212,4962380
1090,5228,4962850,6212,4962850
1090,5228,4963850,6212,4963850
1090,5228,4964850,6212,4964850
1090,5228,4965850,6212,4965850
1091,5236,4966850,6212,4966850
1091,5236,4967850,6212,4967850
1091,5236,4967850,6212,4967850
1091,5236,4968660,6212,4968660
1091,5236,4968660,6212,4968660
1091,5236,4968660,6212,4968660
1091,5236,4969660,6212,4969660
1091,5236,4970660,6212,4970660
1091,5236,4971660,6212,4971660
1091,5236,4972660,6212,4972660
1091,5236,4973660,6212,4973660
1091,5236,4974310,6212,4974310
1092,5244,4974630,6212,4974630
1092,5244,4975090,6212,4975090
1092,5244,4976090,6212,4976090
1092,5244,4977090,6212,4977090
1092,5244,4977740,6212,4977740
1092,5244,4978390,6212,4978390
1092,5244,4979390,6212,4979390
1092,5244,4979550,6212,4979550
1093,5252,4980020,6212,4980020
1093,5252,4980490,6212,4980490
1093,5252,4980600,6212,4980600
1093,5252,4981410,6212,4981410
1093,5252,4982410,6212,4982410
1093,5252,4983410,6212,4983410
1093,5252,4983410,6212,4983410
1093,5252,4983880,6212,4983880
1093,5252,4984880,6212,4984880
1094,5260,4985350,6212,4985350
1094,5260,4986350,6212,4986350
1094,5260,4987350,6212,4987350
1094,5260,4988160,6212,4988160
1094,5260,4988160,6212,4988160
1094,5260,4988750,6212,4988750
1094,5260,4989560,6212,4989560
1094,5260,4990560,6212,4990560
1094,5260,4991030,6212,4991030
1094,5260,4991500,6212,4991500
1094,5260,4992310,6212,4992310
1094,5260,4992780,6212,4992780
1094,5260,4992830,6212,4992830
1094,5260,4993640,6212,4993640
1094,5260,4994110,6212,4994110
1094,5260,4994430,6212,4994430
1095,5268,4995430,6212,4995430
1095,5268,4996430,6212,4996430
1095,5268,4997430,6212,4997430
1095,5268,4998430,6212,4998430
1095,5268,4998660,6212,4998660
1095,5268,4998660,6212,4998660
1095,5268,4999470,6212,4999470
1095,5268,4999790,6212,4999790
1095,5268,5000600,6212,5000600
1095,5268,5001070,6212,5001070
1095,5268,5001880,6212,5001880
1096,5276,5002880,6212,5002880
1096,5276,5003690,6212,5003690
1096,5276,5004690,6212,5004690
1096,5276,5005010,6212,5005010
1096,5276,5005010,6212,5005010
1096,5276,5005480,6212,5005480
1096,5276,5006290,6212,5006290
1096,5276,5007290,6212,5007290
1096,5276,5008290,6212,5008290
1096,5276,5009290,6212,5009290
1096,5276,5010100,6212,5010100
1096,5276,5010420,6212,5010420
1097,5284,5011420,6212,5011420
1097,5284,5011790,6212,5011790
1097,5284,5012790,6212,5012790
1097,5284,5013790,6212,5013790
1097,5284,5014790,6212,5014790
1097,5284,5015600,6212,5015600
1097,5284,5016410,6212,5016410
1097,5284,5016880,6212,5016880
1097,5284,5017880,6212,5017880
1097,5284,5018690,6212,5018690
1097,5284,5018690,6212,5018690
1098,5292,5019690,6212,5019690
1098,5292,5020690,6212,5020690
1098,5292,5021500,6212,5021500
1098,5292,5022500,6212,5022500
1098,5292,5023310,6212,5023310
1098,5292,5023310,6212,5023310
1098,5292,5024310,6212,5024310
1098,5292,5024780,6212,5024780
1098,5292,5025780,6212,5025780
1099,5300,5026780,6212,5026780
1099,5300,5027780,6212,5027780
1099,5300,5027780,6212,5027780
1099,5300,5028250,6212,5028250
1099,5300,5028250,6212,5028250
1099,5300,5029250,6212,5029250
1099,5300,5030250,6212,5030250
1099,5300,5031060,6212,5031060
1099,5300,5032060,6212,5032060
1099,5300,5033060,6212,5033060
1099,5300,5034060,6212,5034060
1100,5308,5035060,6212,5035060
1100,5308,5035380,6212,5035380
1100,5308,5036380,6212,5036380
1100,5308,5037030,6212,5037030
1100,5308,5037680,6212,5037680
1100,5308,5038330,6212,5038330
1100,5308,5038330,6212,5038330
1100,5308,5039330,6212,5039330
1100,5308,5039330,6212,5039330
1101,5316,5047330,6212,5047330
1101,5316,5048330,6212,5048330
1101,5316,5049140,6212,5049140
1102,5324,5049600,6212,5049600
1102,5324,5050600,6212,5050600
1102,5324,5051600,6212,5051600
1102,5324,5052600,6212,5052600
1102,5324,5053600,6212,5053600
1102,5324,5054600,6212,5054600
1102,5324,5055600,6212,5055600
1102,5324,5056600,6212,5056600
1103,5332,5057070,6212,5057070
1103,5332,5058070,6212,5058070
1103,5332,5058070,6212,5058070
1103,5332,5059070,6212,5059070
1103,5332,5059540,6212,5059540
1103,5332,5059770,6212,5059770
1103,5332,5060770,6212,5060770
1103,5332,5061770,6212,5061770
1103,5332,5062770,6212,5062770
1103,5332,5063770,6212,5063770
1103,5332,5064770,6212,5064770
1104,5340,5065770,6212,5065770
1104,5340,5066420,6212,5066420
1104,5340,5067230,6212,5067230
1104,5340,5068040,6212,5068040
1104,5340,5068200,6212,5068200
1104,5340,5068750,6212,5068750
1104,5340,5069750,6212,5069750
1104,5340,5070750,6212,5070750
1104,5340,5071220,6212,5071220
1105,5348,5072220,6212,5072220
1105,5348,5072540,6212,5072540
1105,5348,5073010,6212,5073010
1105,5348,5074010,6212,5074010
1105,5348,5075010,6212,5075010
1105,5348,5076010,6212,5076010
1105,5348,5077010,6212,5077010
1105,5348,5077010,6212,5077010
1105,5348,5077480,6212,5077480
1105,5348,5078480,6212,5078480
1105,5348,5078480,6212,5078480
1105,5348,5079480,6212,5079480
1105,5348,5079800,6212,5079800
1106,5356,5080800,6212,5080800
1106,5356,5081800,6212,5081800
1106,5356,5082800,6212,5082800
1106,5356,5083450,6212,5083450
1106,5356,5083770,6212,5083770
1106,5356,5084240,6212,5084240
1106,5356,5084240,6212,5084240
1106,5356,5084710,6212,5084710
1106,5356,5084710,6212,5084710
1106,5356,5085710,6212,5085710
1106,5356,5086710,6212,5086710
1106,5356,5087520,6212,5087520
1107,5364,5088170,6212,5088170
1107,5364,5088640,6212,5088640
1107,5364,5089640,6212,5089640
1107,5364,5090450,6212,5090450
1107,5364,5090920,6212,5090920
1108,5372,5098920,6212,5098920
1108,5372,5099730,6212,5099730
1108,5372,5100050,6212,5100050
1108,5372,5101050,6212,5101050
1108,5372,5102050,6212,5102050
1108,5372,5102510,6212,5102510
1108,5372,5102510,6212,5102510
1108,5372,5103510,6212,5103510
1109,5380,5104510,6212,5104510
1109,5380,5105510,6212,5105510
1109,5380,5106510,6212,5106510
1109,5380,5107510,6212,5107510
1109,5380,5108510,6212,5108510
1109,5380,5109510,6212,5109510
1109,5380,5110320,6212,5110320
1109,5380,5111320,6212,5111320
1109,5380,5111480,6212,5111480
1110,5388,5111950,6212,5111950
1110,5388,5112950,6212,5112950
1110,5388,5113320,6212,5113320
1110,5388,5114320,6212,5114320
1110,5388,5115320,6212,5115320
1110,5388,5116320,6212,5116320
1110,5388,5117320,6212,5117320
1111,5396,5118320,6212,5118320
1111,5396,5118320,6212,5118320
1111,5396,5118780,6212,5118780
1111,5396,5119590,6212,5119590
1111,5396,5120590,6212,5120590
1111,5396,5121590,6212,5121590
1111,5396,5121590,6212,5121590
1111,5396,5122590,6212,5122590
1111,5396,5122590,6212,5122590
1111,5396,5123590,6212,5123590
1111,5396,5124590,6212,5124590
1111,5396,5125140,6212,5125140
1111,5396,5125610,6212,5125610
1111,5396,5126420,6212,5126420
1111,5396,5127420,6212,5127420
1112,5404,5128420,6212,5128420
1112,5404,5129420,6212,5129420
1112,5404,5130230,6212,5130230
1112,5404,5131040,6212,5131040
1112,5404,5132040,6212,5132040
1112,5404,5132850,6212,5132850
1112,5404,5132850,6212,5132850
1112,5404,5133170,6212,5133170
1112,5404,5133980,6212,5133980
1112,5404,5133980,6212,5133980
1112,5404,5134980,6212,5134980
1112,5404,5135300,6212,5135300
1113,5412,5136300,6212,5136300
1113,5412,5137300,6212,5137300
1113,5412,5138300,6212,5138300
1113,5412,5139300,6212,5139300
1113,5412,5140110,6212,5140110
1113,5412,5140110,6212,5140110
1113,5412,5140920,6212,5140920
1113,5412,5141920,6212,5141920
1113,5412,5142920,6212,5142920
1114,5420,5143920,6212,5143920
1114,5420,5144920,6212,5144920
1114,5420,5148920,6212,5148920
1114,5420,5149150,6212,5149150
1114,5420,5149370,6212,5149370
1114,5420,5150180,6212,5150180
1114,5420,5151180,6212,5151180
1115,5428,5152180,6212,5152180
1115,5428,5153180,6212,5153180
1115,5428,5154180,6212,5154180
1115,5428,5154180,6212,5154180
1115,5428,5154650,6212,5154650
1115,5428,5154970,6212,5154970
1115,5428,5155440,6212,5155440
1115,5428,5156440,6212,5156440
1115,5428,5156440,6212,5156440
1115,5428,5157440,6212,5157440
1115,5428,5158250,6212,5158250
1116,5436,5159250,6212,5159250
1116,5436,5159250,6212,5159250
1116,5436,5159840,6212,5159840
1116,5436,5160490,6212,5160490
1116,5436,5160720,6212,5160720
1116,5436,5161720,6212,5161720
1116,5436,5162720,6212,5162720
1116,5436,5163720,6212,5163720
1117,5444,5167720,6212,5167720
1117,5444,5168720,6212,5168720
1117,5444,5169040,6212,5169040
1117,5444,5170040,6212,5170040
1117,5444,5171040,6212,5171040
1117,5444,5171850,6212,5171850
1117,5444,5171850,6212,5171850
1117,5444,5172500,6212,5172500
1117,5444,5173500,6212,5173500
1117,5444,5173720,6212,5173720
1118,5452,5174720,6212,5174720
1118,5452,5175720,6212,5175720
1118,5452,5176720,6212,5176720
1118,5452,5176720,6212,5176720
1118,5452,5177530,6212,5177530
1118,5452,5178530,6212,5178530
1118,5452,5179530,6212,5179530
1118,5452,5180530,6212,5180530
1118,5452,5181000,6212,5181000
1118,5452,5181810,6212,5181810
1119,5460,5182400,6212,5182400
1119,5460,5183400,6212,5183400
1119,5460,5185400,6212,5185400
1119,5460,5185400,6212,5185400
1119,5460,5186400,6212,5186400
1119,5460,5186860,6212,5186860
1119,5460,5186860,6212,5186860
1119,5460,5187860,6212,5187860
1119,5460,5188860,6212,5188860
1119,5460,5189860,6212,5189860
1119,5460,5190860,6212,5190860
1120,5468,5191860,6212,5191860
1120,5468,5192860,6212,5192860
1120,5468,5193860,6212,5193860
1120,5468,5194180,6212,5194180
1120,5468,5194990,6212,5194990
1120,5468,5195990,6212,5195990
1120,5468,5196800,6212,5196800
1120,5468,5197610,6212,5197610
1120,5468,5198610,6212,5198610
1121,5476,5199610,6212,5199610
1121,5476,5199610,6212,5199610
1121,5476,5200610,6212,5200610
1121,5476,5201420,6212,5201420
1121,5476,5202420,6212,5202420
1121,5476,5203420,6212,5203420
1121,5476,5203420,6212,5203420
1121,5476,5204420,6212,5204420
1121,5476,5205230,6212,5205230
1121,5476,5205230,6212,5205230
1121,5476,5206230,6212,5206230
1122,5484,5207230,6212,5207230
1122,5484,5208230,6212,5208230
1122,5484,5209040,6212,5209040
1122,5484,5210040,6212,5210040
1122,5484,5210410,6212,5210410
1122,5484,5211220,6212,5211220
1122,5484,5212220,6212,5212220
1122,5484,5213220,6212,5213220
1122,5484,5213680,6212,5213680
1122,5484,5214680,6212,5214680
1123,5492,5215000,6212,5215000
1123,5492,5215650,6212,5215650
1123,5492,5216460,6212,5216460
1123,5492,5216930,6212,5216930
1123,5492,5217930,6212,5217930
1123,5492,5218400,6212,5218400
1123,5492,5218400,6212,5218400
1123,5492,5219400,6212,5219400
1123,5492,5220400,6212,5220400
1123,5492,5221210,6212,5221210
1123,5492,5221530,6212,5221530
1124,5500,5222530,6212,5222530
1124,5500,5223000,6212,5223000
1124,5500,5223470,6212,5223470
1124,5500,5224470,6212,5224470
1124,5500,5225470,6212,5225470
1124,5500,5226470,6212,5226470
1124,5500,5227280,6212,5227280
1124,5500,5228090,6212,5228090
1124,5500,5229090,6212,5229090
1125,5508,5230090,6212,5230090
1125,5508,5230680,6212,5230680
1125,5508,5230680,6212,5230680
1125,5508,5231680,6212,5231680
1125,5508,5232490,6212,5232490
1125,5508,5232960,6212,5232960
1125,5508,5233960,6212,5233960
1125,5508,5234770,6212,5234770
1125,5508,5235770,6212,5235770
1126,5516,5239770,6212,5239770
1126,5516,5240240,6212,5240240
1126,5516,5241240,6212,5241240
1126,5516,5242050,6212,5242050
1126,5516,5242510,6212,5242510
1126,5516,5242510,6212,5242510
1126,5516,5243510,6212,5243510
1126,5516,5244510,6212,5244510
1127,5524,5245510,6212,5245510
1127,5524,5246320,6212,5246320
1127,5524,5247320,6212,5247320
1127,5524,5247320,6212,5247320
1127,5524,5248320,6212,5248320
1127,5524,5248320,6212,5248320
1127,5524,5249130,6212,5249130
1127,5524,5249940,6212,5249940
1127,5524,5250260,6212,5250260
1127,5524,5251260,6212,5251260
1127,5524,5252070,6212,5252070
1128,5532,5253070,6212,5253070
1128,5532,5253660,6212,5253660
1128,5532,5254660,6212,5254660
1128,5532,5255660,6212,5255660
1128,5532,5256140,6212,5256140
1128,5532,5256460,6212,5256460
1128,5532,5257460,6212,5257460
1128,5532,5258460,6212,5258460
1128,5532,5259460,6212,5259460
1129,5540,5260460,6212,5260460
1129,5540,5260780,6212,5260780
1129,5540,5260780,6212,5260780
1129,5540,5260780,6212,5260780
1129,5540,5260780,6212,5260780
1129,5540,5261590,6212,5261590
1129,5540,5262400,6212,5262400
1129,5540,5263050,6212,5263050
1129,5540,5264050,6212,5264050
1129,5540,5265050,6212,5265050
1129,5540,5265210,6212,5265210
1129,5540,5266020,6212,5266020
1129,5540,5267020,6212,5267020
1130,5548,5268020,6212,5268020
1130,5548,5268490,6212,5268490
1130,5548,5269490,6212,5269490
1130,5548,5270490,6212,5270490
1130,5548,5271490,6212,5271490
1130,5548,5272490,6212,5272490
1130,5548,5272490,6212,5272490
1130,5548,5273300,6212,5273300
1130,5548,5274300,6212,5274300
1130,5548,5274620,6212,5274620
1131,5556,5275620,6212,5275620
1131,5556,5276620,6212,5276620
1131,5556,5277430,6212,5277430
1131,5556,5278430,6212,5278430
1131,5556,5279240,6212,5279240
1131,5556,5280240,6212,5280240
1131,5556,5280400,6212,5280400
1131,5556,5281400,6212,5281400
1131,5556,5282400,6212,5282400
1132,5564,5283400,6212,5283400
1132,5564,5284400,6212,5284400
1132,5564,5285050,6212,5285050
1132,5564,5285370,6212,5285370
1132,5564,5286370,6212,5286370
1132,5564,5286370,6212,5286370
1132,5564,5287180,6212,5287180
1132,5564,5287180,6212,5287180
1132,5564,5287180,6212,5287180
1132,5564,5288180,6212,5288180
1132,5564,5289180,6212,5289180
1132,5564,5289180,6212,5289180
1132,5564,5290180,6212,5290180
1133,5572,5291180,6212,5291180
1133,5572,5292180,6212,5292180
1133,5572,5293180,6212,5293180
1133,5572,5295180,6212,5295180
1133,5572,5296180,6212,5296180
1133,5572,5296650,6212,5296650
1133,5572,5297460,6212,5297460
1134,5580,5298460,6212,5298460
1134,5580,5298930,6212,5298930
1134,5580,5299930,6212,5299930
1134,5580,5300400,6212,5300400
1134,5580,5300770,6212,5300770
1134,5580,5301580,6212,5301580
1134,5580,5302580,6212,5302580
1134,5580,5303580,6212,5303580
1134,5580,5303950,6212,5303950
1135,5588,5304950,6212,5304950
1135,5588,5305950,6212,5305950
1135,5588,5305950,6212,5305950
1135,5588,5306760,6212,5306760
1135,5588,5306760,6212,5306760
1135,5588,5307760,6212,5307760
1135,5588,5308570,6212,5308570
1135,5588,5308570,6212,5308570
1135,5588,5309570,6212,5309570
1135,5588,5310160,6212,5310160
1135,5588,5310970,6212,5310970
1135,5588,5311970,6212,5311970
1135,5588,5312970,6212,5312970
1136,5596,5313440,6212,5313440
1136,5596,5314440,6212,5314440
1136,5596,5315440,6212,5315440
1136,5596,5316440,6212,5316440
1137,5604,5324440,6212,5324440
1137,5604,5325090,6212,5325090
1137,5604,5325560,6212,5325560
1137,5604,5325930,6212,5325930
1137,5604,5326580,6212,5326580
1137,5604,5327580,6212,5327580
1137,5604,5328390,6212,5328390
1137,5604,5328710,6212,5328710
1138,5612,5329710,6212,5329710
1138,5612,5330260,6212,5330260
1138,5612,5330260,6212,5330260
1138,5612,5330730,6212,5330730
1138,5612,5331730,6212,5331730
1138,5612,5332380,6212,5332380
1138,5612,5333380,6212,5333380
1138,5612,5334380,6212,5334380
1138,5612,5335380,6212,5335380
1139,5620,5336380,6212,5336380
1139,5620,5337380,6212,5337380
1139,5620,5338380,6212,5338380
1139,5620,5338850,6212,5338850
1139,5620,5338850,6212,5338850
1139,5620,5339850,6212,5339850
1139,5620,5340850,6212,5340850
1139,5620,5341850,6212,5341850
1140,5628,5349850,6212,5349850
1140,5628,5350660,6212,5350660
1140,5628,5351470,6212,5351470
1141,5636,5351940,6212,5351940
1141,5636,5352940,6212,5352940
1141,5636,5353750,6212,5353750
1141,5636,5353750,6212,5353750
1141,5636,5353750,6212,5353750
1141,5636,5354560,6212,5354560
1141,5636,5355560,6212,5355560
1141,5636,5356560,6212,5356560
1141,5636,5357560,6212,5357560
1141,5636,5358370,6212,5358370
1142,5644,5359370,6212,5359370
1142,5644,5360370,6212,5360370
1142,5644,5361370,6212,5361370
1142,5644,5362370,6212,5362370
1142,5644,5362370,6212,5362370
1142,5644,5362370,6212,5362370
1142,5644,5363370,6212,5363370
1142,5644,5364370,6212,5364370
1143,5652,5365370,6212,5365370
1143,5652,5366370,6212,5366370
1143,5652,5367180,6212,5367180
1143,5652,5368180,6212,5368180
1143,5652,5369180,6212,5369180
1143,5652,5370180,6212,5370180
1143,5652,5370990,6212,5370990
1143,5652,5371990,6212,5371990
1143,5652,5372800,6212,5372800
1143,5652,5372800,6212,5372800
1143,5652,5372800,6212,5372800
1143,5652,5373260,6212,5373260
1143,5652,5373730,6212,5373730
1144,5660,5374730,6212,5374730
1144,5660,5375380,6212,5375380
1144,5660,5375380,6212,5375380
1144,5660,5379380,6212,5379380
1144,5660,5379840,6212,5379840
1144,5660,5380840,6212,5380840
1144,5660,5381310,6212,5381310
1145,5668,5382310,6212,5382310
1145,5668,5382780,6212,5382780
1145,5668,5383780,6212,5383780
1145,5668,5384590,6212,5384590
1145,5668,5385590,6212,5385590
1145,5668,5385820,6212,5385820
1145,5668,5386820,6212,5386820
1145,5668,5387820,6212,5387820
1145,5668,5388820,6212,5388820
1145,5668,5389820,6212,5389820
1145,5668,5389820,6212,5389820
1146,5676,5390280,6212,5390280
1146,5676,5390600,6212,5390600
1146,5676,5391600,6212,5391600
1146,5676,5392600,6212,5392600
1146,5676,5393600,6212,5393600
1146,5676,5394070,6212,5394070
1146,5676,5394540,6212,5394540
1146,5676,5395540,6212,5395540
1146,5676,5396540,6212,5396540
1146,5676,5396860,6212,5396860
1146,5676,5397330,6212,5397330
1146,5676,5397810,6212,5397810
1147,5684,5398810,6212,5398810
