ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_0dea-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
1118722.27,53.22,39.65,951966.03,45.29
1118773.8,53.24,39.68,952644.93,45.34
1118825.33,53.27,39.7,952861.67,45.36
1118589.35,53.27,39.7,952661.73,45.37
1118640.88,53.29,39.72,952939.9,45.4
1118692.41,53.31,39.75,952939.9,45.41
1118858.31,53.33,39.77,952939.9,45.42
1118858.31,53.33,39.77,952908.46,45.42
1118909.84,53.36,39.79,952908.46,45.44
1118678.28,53.36,39.79,952908.46,45.45
1118838.59,53.38,39.81,952910.01,45.46
1118992.86,53.4,39.83,953035.81,45.48
1119044.39,53.42,39.86,953210.7,45.51
1118808.41,53.42,39.86,953147.7,45.51
1118968.73,53.44,39.88,953136.59,45.52
1118732.75,53.44,39.88,953879.14,45.57
1118893.06,53.46,39.9,954017.07,45.59
1118599.12,53.46,39.89,954027.45,45.59
1118797.4,53.48,39.92,954026.85,45.61
1118797.4,53.48,39.92,954067.24,45.61
1118539.19,53.48,39.91,953738.33,45.6
1118544.8,53.48,39.91,953740.95,45.6
1118699.07,53.5,39.94,953740.95,45.61
1118409.14,53.5,39.93,953662.09,45.62
1118409.14,53.5,39.93,953695.8,45.62
1118173.16,53.5,39.93,953471.18,45.62
1118333.48,53.52,39.95,953471.18,45.63
1118333.48,53.52,39.95,953472.74,45.63
1118487.74,53.54,39.98,953531.85,45.65
1118251.76,53.54,39.98,953490.71,45.65
1118412.08,53.56,40.0,953472.74,45.66
1118412.08,53.56,40.0,953442.6,45.66
1118463.61,53.59,40.02,953442.6,45.68
1118617.88,53.61,40.04,955122.98,45.78
1118391.89,53.61,40.05,954684.67,45.76
1118131.97,53.61,40.04,953938.36,45.74
1117962.04,53.61,40.04,955009.7,45.79
1117962.04,53.61,40.04,955040.41,45.79
1117749.27,53.6,40.03,954902.05,45.79
1117800.8,53.62,40.06,954679.59,45.8
1117800.8,53.62,40.06,954648.88,45.8
1117852.33,53.65,40.08,954648.66,45.82
1118012.65,53.67,40.1,954648.29,45.83
1118064.18,53.69,40.12,954648.29,45.84
1118218.45,53.72,40.15,954648.29,45.86
1117934.76,53.71,40.14,954204.18,45.84
1117986.29,53.73,40.17,954407.73,45.87
1117826.36,53.73,40.17,954210.05,45.87
1117877.89,53.76,40.19,954204.18,45.89
1117641.91,53.76,40.19,954204.18,45.9
1117641.91,53.76,40.19,954236.64,45.9
1117802.23,53.78,40.21,955387.24,45.96
1117576.25,53.78,40.21,954930.87,45.95
1117745.64,53.79,40.23,955636.36,45.99
1117797.17,53.82,40.25,955636.14,46.01
1117848.7,53.84,40.27,955635.76,46.03
1117750.54,53.85,40.28,955463.68,46.03
1117981.4,53.87,40.31,955463.68,46.04
1118032.93,53.9,40.33,955463.68,46.06
1117768.36,53.89,40.33,955293.14,46.06
1117819.89,53.92,40.35,955576.72,46.09
1117871.42,53.94,40.37,955859.89,46.12
1117634.9,53.94,40.37,955510.47,46.11
1117795.22,53.96,40.39,955525.14,46.12
1117846.75,53.98,40.41,956054.16,46.17
1117708.41,53.98,40.42,956705.18,46.21
1117868.72,54.0,40.44,956678.89,46.22
1117632.74,54.0,40.44,956701.33,46.23
1117847.0,54.02,40.45,957668.93,46.28
1117898.53,54.04,40.48,957419.07,46.29
1117906.67,54.05,40.49,957111.42,46.28
1118060.94,54.08,40.51,956858.86,46.28
1117901.01,54.08,40.51,959970.4,46.44
1117952.54,54.1,40.53,958458.77,46.38
1120183.1,54.22,40.65,960182.07,46.47
1120343.42,54.24,40.67,960181.86,46.49
1120394.95,54.26,40.7,960181.47,46.5
1120446.48,54.29,40.72,960181.47,46.52
1120357.4,54.29,40.72,960181.47,46.53
1120360.2,54.29,40.72,960186.62,46.53
1120558.48,54.32,40.75,960261.62,46.55
1120610.01,54.34,40.77,960334.44,46.57
1120453.41,54.34,40.77,960186.62,46.57
1120299.03,54.34,40.77,960028.99,46.56
1120350.56,54.36,40.79,960028.99,46.58
1120402.09,54.38,40.82,961374.17,46.66
1120453.62,54.41,40.84,961527.35,46.69
1120453.62,54.41,40.84,961523.24,46.69
1120505.15,54.43,40.86,961523.02,46.71
1120665.46,54.45,40.88,961522.65,46.72
1120716.99,54.47,40.91,961522.65,46.74
1120491.01,54.48,40.91,961522.65,46.75
1120660.41,54.49,40.93,961556.24,46.76
1120711.94,54.52,40.95,961576.82,46.78
1120613.78,54.52,40.96,961564.74,46.79
1120665.31,54.55,40.98,961638.98,46.81
1120855.33,54.57,41.0,962575.35,46.86
1120818.18,54.57,41.01,962465.85,46.86
1120869.71,54.6,41.03,962899.86,46.9
1121030.03,54.62,41.05,962899.86,46.91
1121081.56,54.64,41.08,962899.86,46.93
1121133.09,54.67,41.1,962899.86,46.95
1121287.35,54.69,41.13,962899.86,46.97
1121338.88,54.72,41.15,963088.34,46.99
1121493.15,54.74,41.17,963180.15,47.01
1121544.68,54.76,41.2,963533.35,47.05
1121596.21,54.79,41.22,964181.55,47.1
1121750.47,54.81,41.25,964180.95,47.11
1121802.0,54.84,41.27,964180.95,47.13
1121556.02,54.84,41.27,964468.61,47.16
1121716.34,54.86,41.29,964468.61,47.17
1121767.87,54.88,41.32,964468.61,47.19
1121507.94,54.88,41.31,964117.57,47.18
1121299.41,54.88,41.31,963853.28,47.17
1121063.43,54.88,41.31,964035.6,47.19
1120803.5,54.87,41.31,963717.84,47.18
1120963.82,54.89,41.33,963701.84,47.19
1121015.35,54.92,41.35,963674.34,47.21
1120755.42,54.91,41.35,963535.52,47.21
1120666.34,54.92,41.35,963548.98,47.22
1120832.24,54.94,41.37,963628.59,47.23
1120883.77,54.96,41.4,964653.51,47.3
1120870.74,54.97,41.4,964675.83,47.31
1120884.48,54.97,41.4,964719.38,47.31
1120685.94,54.96,41.4,964725.73,47.32
1120840.21,54.99,41.42,964725.14,47.33
1120891.74,55.01,41.45,964725.14,47.35
1120891.74,55.01,41.45,964697.93,47.35
1121122.6,55.04,41.47,964697.93,47.36
1121174.13,55.06,41.5,964777.33,47.38
1121225.66,55.09,41.52,964866.94,47.41
1120965.73,55.09,41.52,964703.55,47.41
1121017.26,55.11,41.54,964697.93,47.42
1121171.52,55.13,41.57,966062.23,47.51
1121223.05,55.16,41.59,966295.49,47.54
1121383.37,55.18,41.61,966295.28,47.55
1121147.39,55.18,41.61,966294.89,47.56
1121198.92,55.21,41.64,966294.89,47.58
1121250.45,55.23,41.66,966294.89,47.6
1121301.98,55.25,41.69,966294.89,47.62
1121462.3,55.28,41.71,966567.0,47.64
1121616.56,55.3,41.73,966469.87,47.65
1121770.83,55.33,41.76,966401.44,47.66
1121534.85,55.33,41.76,967911.46,47.75
1121586.38,55.35,41.79,967786.01,47.76
1121817.24,55.38,41.81,967785.41,47.77
1121557.31,55.37,41.81,967353.51,47.76
1121608.84,55.4,41.83,967353.51,47.78
1121660.37,55.42,41.86,967353.51,47.8
1121490.44,55.42,41.86,967094.34,47.79
1121541.97,55.45,41.88,967104.99,47.81
1121707.87,55.47,41.9,967094.34,47.82
1121759.4,55.49,41.93,967094.34,47.84
1121810.93,55.52,41.95,967094.34,47.86
1122009.21,55.54,41.98,968973.04,47.97
1121777.65,55.54,41.98,968747.93,47.97
1121937.96,55.57,42.0,968747.72,47.98
1121678.04,55.56,41.99,968543.42,47.98
1121876.31,55.59,42.02,968543.03,47.99
1122074.59,55.61,42.05,968554.38,48.0
1122126.12,55.64,42.07,968555.16,48.02
1122177.65,55.66,42.1,968571.12,48.04
1122375.93,55.69,42.12,968543.03,48.06
1122139.95,55.69,42.12,969428.72,48.11
1122305.85,55.71,42.15,969864.88,48.14
1122305.85,55.71,42.15,969912.7,48.15
1122305.85,55.71,42.15,969879.04,48.14
1122305.85,55.71,42.15,969919.64,48.15
1122305.85,55.71,42.15,970103.98,48.16
1122536.71,55.74,42.17,970533.29,48.19
1122305.15,55.74,42.17,970268.76,48.19
1122356.68,55.76,42.2,970268.54,48.21
1122516.99,55.79,42.22,970268.17,48.22
1122281.01,55.79,42.22,970268.17,48.23
1122441.33,55.81,42.24,970268.17,48.24
1122492.86,55.83,42.27,970348.81,48.27
1122256.88,55.83,42.27,970323.16,48.28
1122411.15,55.86,42.29,970288.13,48.29
1122462.68,55.89,42.32,970285.06,48.31
1122622.99,55.91,42.34,970363.91,48.32
1122777.26,55.93,42.37,971913.63,48.42
1122541.28,55.93,42.37,971637.15,48.41
1122391.6,55.93,42.37,971323.08,48.4
1122443.13,55.96,42.39,971323.08,48.42
1122231.37,55.95,42.39,971228.17,48.43
1122282.9,55.98,42.41,971228.17,48.44
1122282.9,55.98,42.41,971043.82,48.44
1122334.43,56.0,42.44,971043.82,48.46
1122494.75,56.03,42.46,971043.82,48.47
1122649.02,56.05,42.49,971232.76,48.49
1122541.82,56.05,42.48,971126.6,48.49
1122305.84,56.05,42.48,971079.52,48.5
1122536.7,56.08,42.51,970937.66,48.5
1122588.23,56.1,42.54,970937.66,48.52
1122328.3,56.1,42.53,972028.23,48.59
1122488.62,56.12,42.55,972176.78,48.6
1122488.62,56.12,42.55,972372.79,48.61
1122494.23,56.12,42.55,972375.2,48.61
1122257.71,56.12,42.55,972337.94,48.62
1122455.99,56.14,42.58,972337.35,48.64
1122212.05,56.14,42.57,971742.73,48.61
1121976.07,56.14,42.58,971426.82,48.61
1121993.5,56.14,42.58,971429.43,48.61
1122153.82,56.16,42.6,971429.43,48.62
1122205.35,56.19,42.62,971429.43,48.64
1122359.62,56.22,42.65,971485.6,48.66
1122513.88,56.24,42.68,971500.52,48.68
1122565.41,56.27,42.7,971551.87,48.7
1122565.41,56.27,42.7,971539.0,48.7
1122565.41,56.27,42.7,971539.0,48.7
1122565.41,56.27,42.7,971539.0,48.7
1122616.94,56.29,42.73,971725.9,48.73
1122771.21,56.32,42.75,972498.91,48.78
1122822.74,56.34,42.78,972498.69,48.8
1122822.74,56.34,42.78,972498.69,48.8
1122874.27,56.37,42.8,972498.31,48.82
1122638.29,56.37,42.8,973297.72,48.87
1122478.36,56.37,42.8,972755.05,48.85
1122529.89,56.39,42.83,972755.05,48.87
1122269.96,56.39,42.82,972866.18,48.88
1122269.96,56.39,42.82,972828.21,48.88
1122430.28,56.41,42.85,972828.21,48.89
1122481.81,56.44,42.87,972828.21,48.91
1122481.81,56.44,42.87,972802.85,48.91
1122533.34,56.46,42.9,972802.85,48.93
1122297.36,56.46,42.9,973387.95,48.97
1122457.67,56.49,42.92,973343.77,48.98
1122457.67,56.49,42.92,973370.26,48.98
1122197.75,56.48,42.92,973047.03,48.98
1122249.28,56.51,42.94,973593.4,49.02
1122403.54,56.53,42.97,973592.8,49.04
1122167.56,56.54,42.97,973575.97,49.05
1121997.63,56.53,42.97,973575.97,49.06
1122151.9,56.56,42.99,973575.97,49.07
1122151.9,56.56,42.99,973566.77,49.07
1122317.8,56.58,43.01,973609.77,49.08
1122057.87,56.58,43.01,973581.3,49.09
1121904.12,56.58,43.01,973826.3,49.11
1121955.65,56.6,43.04,973811.77,49.13
1122007.18,56.63,43.06,973811.77,49.15
1121850.58,56.63,43.06,974158.39,49.17
1121902.11,56.65,43.09,974158.39,49.19
1121670.54,56.65,43.09,974854.54,49.24
1121830.86,56.68,43.11,974731.12,49.24
1121586.92,56.67,43.11,974243.68,49.23
1121638.45,56.7,43.13,974365.62,49.25
1121689.98,56.72,43.16,974365.4,49.27
1121446.04,56.72,43.15,974274.11,49.28
1121210.06,56.72,43.16,974616.21,49.31
1121261.59,56.75,43.18,974615.84,49.33
1121421.9,56.77,43.2,974615.84,49.34
1121576.17,56.8,43.23,974615.84,49.35
1121316.24,56.79,43.23,974664.68,49.36
1121327.47,56.79,43.23,974667.24,49.36
1121170.27,56.79,43.22,974554.21,49.36
1121221.8,56.82,43.25,974537.41,49.38
1120985.28,56.81,43.25,974268.1,49.38
1121139.55,56.84,43.27,974236.06,49.39
1120903.57,56.84,43.27,974236.06,49.4
1121063.89,56.86,43.3,975415.28,49.47
1121115.42,56.89,43.32,975520.8,49.5
1120879.44,56.89,43.32,975249.85,49.5
1120709.51,56.89,43.32,975263.69,49.51
1120709.51,56.89,43.32,975254.61,49.5
1120761.04,56.91,43.35,975254.38,49.52
1120921.36,56.94,43.37,975254.01,49.54
1120772.88,56.93,43.37,975110.71,49.53
1120536.9,56.93,43.37,975110.71,49.55
1120383.14,56.93,43.37,975294.58,49.56
1120089.2,56.93,43.36,975025.08,49.56
1120140.73,56.96,43.39,975025.08,49.58
1120140.73,56.96,43.39,975046.65,49.58
1120192.26,56.98,43.41,975046.65,49.6
1120192.26,56.98,43.41,975046.73,49.6
1120192.26,56.98,43.41,975021.37,49.6
1120192.26,56.98,43.41,975096.01,49.6
1120352.58,57.0,43.44,975368.12,49.63
1120263.5,57.01,43.44,975267.24,49.63
1120423.81,57.03,43.46,975369.17,49.65
1120334.73,57.03,43.47,975209.64,49.65
1120565.59,57.06,43.5,976603.5,49.73
1120617.12,57.09,43.52,976671.0,49.76
1120463.36,57.09,43.52,976364.32,49.75
1120673.13,57.1,43.54,976363.73,49.75
1120629.26,57.11,43.54,976363.73,49.76
1120486.11,57.11,43.54,976221.9,49.75
1120486.11,57.11,43.54,976240.93,49.75
1120537.64,57.13,43.57,976240.93,49.78
1120306.07,57.13,43.57,976256.14,49.79
1120306.07,57.13,43.57,976261.73,49.79
1120163.21,57.13,43.57,976121.67,49.79
1120214.74,57.16,43.59,976114.6,49.81
1120384.13,57.18,43.61,976106.75,49.81
1120171.37,57.17,43.61,975745.79,49.8
1120073.21,57.18,43.61,975745.5,49.81
1120124.74,57.21,43.64,975745.5,49.83
1120294.13,57.22,43.66,975745.5,49.84
1120287.29,57.23,43.67,976629.72,49.89
1120338.82,57.26,43.69,976912.02,49.93
1120080.61,57.26,43.69,975745.5,49.88
1120080.61,57.26,43.69,975779.76,49.88
1120240.92,57.28,43.71,977160.57,49.96
1120004.94,57.28,43.71,976914.32,49.96
1120007.75,57.28,43.71,976922.8,49.96
1120162.02,57.31,43.74,976922.2,49.98
1119902.09,57.3,43.74,976922.2,49.99
1120062.4,57.32,43.76,976922.2,50.0
1119849.64,57.32,43.75,976588.22,49.99
1119901.17,57.35,43.78,976597.57,50.01
1119952.7,57.37,43.81,976596.65,50.03
1119935.95,57.38,43.81,976588.22,50.03
1120105.34,57.4,43.83,976653.85,50.05
1120119.67,57.4,43.83,976766.94,50.05
1119910.44,57.39,43.83,976726.02,50.06
1119961.97,57.42,43.85,976756.28,50.08
1120013.5,57.45,43.88,976866.36,50.1
1120065.03,57.47,43.91,977242.72,50.14
1119966.88,57.48,43.92,977946.99,50.19
1120121.14,57.51,43.94,977946.39,50.21
1120172.67,57.54,43.97,977946.39,50.23
1120326.94,57.56,44.0,977946.39,50.25
1120487.25,57.59,44.02,978045.2,50.26
1120492.87,57.59,44.02,978059.84,50.27
1120544.4,57.61,44.05,978093.66,50.29
1120298.42,57.61,44.05,977966.77,50.29
1120458.73,57.64,44.07,977961.04,50.31
1120510.26,57.66,44.1,979216.06,50.39
1120561.79,57.69,44.12,979580.15,50.43
1120613.32,57.72,44.15,979579.93,50.45
1120664.85,57.74,44.18,979579.55,50.47
1120716.38,57.77,44.2,979579.55,50.49
1120480.4,57.77,44.21,979386.57,50.5
1120646.31,57.79,44.23,979386.57,50.51
1120414.74,57.8,44.23,979481.84,50.53
1120244.81,57.79,44.23,979326.97,50.52
1120405.13,57.82,44.25,979303.38,50.53
1120405.13,57.82,44.25,979279.18,50.53
1120135.2,57.81,44.25,979014.71,50.53
1119899.22,57.81,44.25,979021.61,50.54
1119950.75,57.84,44.27,979095.82,50.57
1119950.75,57.84,44.27,979123.52,50.57
1120002.28,57.87,44.3,979299.66,50.6
1120171.68,57.89,44.32,980373.51,50.66
1120164.83,57.9,44.33,980276.37,50.66
1120216.36,57.92,44.36,980276.15,50.69
1120267.89,57.95,44.38,980275.78,50.71
1120428.21,57.97,44.4,980275.78,50.72
1120479.74,58.0,44.43,980275.78,50.74
1120429.74,58.0,44.43,980225.78,50.74
1120261.53,58.0,44.43,979993.19,50.73
1120415.79,58.02,44.46,980183.01,50.76
1120415.79,58.02,44.46,980175.47,50.76
1120179.81,58.02,44.46,980132.52,50.77
1120231.34,58.05,44.49,980249.23,50.8
1120391.66,58.07,44.51,980229.25,50.81
1120253.32,58.08,44.51,981298.23,50.87
1120253.32,58.08,44.51,981133.71,50.87
1119993.39,58.07,44.51,980694.22,50.85
1120148.12,58.1,44.53,981130.04,50.89
1120044.92,58.1,44.54,981015.0,50.89
1120096.45,58.13,44.56,981015.0,50.91
1120147.98,58.16,44.59,981015.0,50.93
1120147.98,58.16,44.59,981190.47,50.94
1120302.71,58.18,44.61,981195.36,50.95
1120354.24,58.21,44.64,981204.87,50.98
1120260.89,58.21,44.64,981190.47,50.98
1120421.21,58.23,44.67,981190.47,51.0
1120421.21,58.23,44.67,981198.51,51.0
1120421.21,58.23,44.67,981158.44,50.99
1120195.23,58.23,44.67,981421.01,51.02
1120049.56,58.23,44.67,981263.37,51.02
1120063.59,58.23,44.67,981310.01,51.02
1120063.59,58.23,44.67,981383.94,51.02
1120063.59,58.23,44.67,981371.25,51.02
1120063.59,58.23,44.67,981569.08,51.03
1120232.99,58.25,44.69,981436.27,51.03
1120284.52,58.28,44.71,981650.69,51.07
1120336.05,58.31,44.74,982168.31,51.12
1120060.99,58.31,44.75,982538.49,51.15
1120215.26,58.34,44.77,982537.89,51.17
1120266.79,58.37,44.8,982537.89,51.19
1120096.86,58.36,44.8,982537.89,51.2
1120257.17,58.39,44.82,982596.49,51.21
1120021.19,58.39,44.82,982562.0,51.22
1120190.59,58.41,44.84,982539.85,51.23
1120242.12,58.44,44.87,982537.89,51.25
1120293.65,58.46,44.9,982537.89,51.27
1120355.11,58.47,44.91,983353.73,51.32
1120118.59,58.47,44.9,983054.86,51.32
1120278.91,58.49,44.93,983134.56,51.33
1120330.44,58.52,44.95,983594.94,51.38
1120381.97,58.55,44.98,983594.71,51.4
1120145.99,58.55,44.98,983539.77,51.41
1120197.52,58.58,45.01,983539.4,51.43
1120249.05,58.6,45.04,983539.4,51.45
1120409.37,58.63,45.06,983539.4,51.47
1120173.39,58.63,45.06,983539.4,51.48
1120339.29,58.65,45.09,983582.64,51.49
1120390.82,58.68,45.11,983633.21,51.52
1120390.82,58.68,45.11,983595.7,51.52
1120302.02,58.69,45.12,983501.89,51.52
1120353.55,58.71,45.15,984788.16,51.61
1120563.32,58.73,45.16,984801.19,51.62
1120246.74,58.72,45.16,984474.26,51.61
1120033.98,58.72,45.15,984442.53,51.61
1120085.51,58.75,45.18,984442.31,51.63
1120137.04,58.78,45.21,984441.94,51.66
1119968.95,58.78,45.22,984314.98,51.66
1120020.48,58.81,45.25,984314.98,51.69
1120180.79,58.84,45.27,984314.98,51.7
1119954.81,58.84,45.27,984410.25,51.72
1119954.81,58.84,45.27,984458.47,51.72
1120120.71,58.86,45.29,984440.44,51.73
1120172.24,58.89,45.32,984540.91,51.76
1119940.68,58.89,45.32,984469.62,51.77
1119992.21,58.92,45.35,984694.72,51.8
1119675.97,58.91,45.35,984384.41,51.79
1119675.97,58.91,45.35,984367.15,51.79
1119836.28,58.93,45.37,985402.3,51.86
1119600.3,58.94,45.37,985175.21,51.86
1119754.57,58.97,45.4,985174.62,51.88
1119754.57,58.97,45.4,985106.86,51.87
1119494.64,58.96,45.4,985106.86,51.88
1119546.17,58.99,45.42,985106.86,51.91
1119702.11,59.01,45.44,985126.4,51.92
1119587.85,59.02,45.45,985117.83,51.93
1119639.38,59.04,45.48,985116.43,51.95
1119639.38,59.04,45.48,985175.28,51.95
1119690.91,59.07,45.51,985170.96,51.98
1119742.44,59.1,45.53,985165.71,52.0
1119952.21,59.12,45.55,986136.81,52.06
1120003.74,59.15,45.58,986566.68,52.1
1120003.74,59.15,45.58,986543.63,52.1
1119937.53,59.16,45.59,986475.55,52.11
1119989.06,59.19,45.62,986475.32,52.13
1120187.34,59.22,45.65,986474.95,52.15
1120030.15,59.21,45.65,986318.2,52.14
1120030.15,59.21,45.65,986341.53,52.14
1120190.47,59.24,45.67,986341.53,52.16
1119946.52,59.23,45.67,986360.54,52.17
1119857.44,59.24,45.67,986345.0,52.18
1119908.97,59.27,45.7,986342.19,52.2
1120069.29,59.29,45.72,986341.53,52.21
1120120.82,59.32,45.75,986341.53,52.23
1120120.82,59.32,45.75,986318.2,52.23
1119982.48,59.32,45.76,986538.45,52.25
1119337.9,59.31,45.74,985888.95,52.24
1119389.43,59.34,45.77,986196.62,52.28
1119176.67,59.33,45.77,986201.89,52.28
1119336.99,59.35,45.79,986413.87,52.31
1119388.52,59.38,45.82,986413.64,52.33
1119152.54,59.39,45.82,986943.36,52.37
1119312.85,59.41,45.84,986942.99,52.38
1119312.85,59.41,45.84,986968.0,52.38
1119194.21,59.41,45.85,986971.15,52.39
1119245.74,59.44,45.88,986970.52,52.42
1119245.74,59.44,45.88,986952.96,52.42
1119415.14,59.46,45.89,986950.44,52.42
1119316.98,59.47,45.9,986950.44,52.44
1119368.51,59.5,45.93,987334.95,52.48
1119537.9,59.52,45.95,987107.15,52.48
1119537.9,59.52,45.95,987282.06,52.49
1119439.74,59.53,45.96,987271.06,52.5
1119491.27,59.56,45.99,987526.79,52.54
1119491.27,59.56,45.99,987546.4,52.54
1119645.54,59.58,46.02,988776.11,52.62
1119446.31,59.58,46.01,988669.09,52.62
1119612.21,59.6,46.04,988668.49,52.63
1119442.29,59.6,46.04,988448.37,52.63
1119340.71,59.6,46.03,988340.73,52.63
1119109.14,59.6,46.04,988340.73,52.64
1119160.67,59.63,46.07,988340.73,52.66
1119212.2,59.66,46.09,988340.73,52.68
1119263.73,59.69,46.12,988435.99,52.71
1119429.63,59.71,46.15,988417.97,52.72
1119340.83,59.72,46.15,988340.73,52.73
1119501.15,59.74,46.18,988340.73,52.74
1119503.66,59.74,46.18,988343.76,52.74
1119277.68,59.74,46.18,989263.84,52.8
1119447.08,59.76,46.2,988763.01,52.79
1119498.61,59.79,46.23,989108.74,52.83
1119400.45,59.8,46.24,989535.87,52.86
1119400.45,59.8,46.24,989495.23,52.86
1119560.76,59.83,46.26,989495.02,52.88
1119560.76,59.83,46.26,989459.27,52.87
1119324.78,59.83,46.26,989462.01,52.89
1119376.31,59.86,46.29,989459.6,52.91
1119530.58,59.89,46.32,989458.99,52.93
1119582.11,59.91,46.35,989459.07,52.95
1119369.34,59.91,46.34,989374.6,52.95
1119529.66,59.93,46.37,989375.32,52.97
1119581.19,59.96,46.4,989910.77,53.02
1119632.72,59.99,46.42,990215.18,53.06
1119372.79,59.99,46.42,989670.59,53.04
1119424.32,60.02,46.45,990038.18,53.08
1119407.57,60.02,46.46,990673.67,53.12
1119421.61,60.02,46.46,990719.92,53.12
1119587.51,60.05,46.48,990719.32,53.14
1119587.51,60.05,46.48,990693.97,53.13
1119587.51,60.05,46.48,990699.7,53.13
1119587.51,60.05,46.48,990726.98,53.14
1119639.04,60.08,46.51,990726.98,53.16
1119639.04,60.08,46.51,990729.55,53.16
1119537.46,60.07,46.51,990621.91,53.16
1119448.66,60.08,46.51,990621.91,53.17
1119448.66,60.08,46.51,990612.62,53.17
1119608.98,60.1,46.54,990646.73,53.18
1119660.51,60.13,46.57,990645.01,53.2
1119397.87,60.13,46.56,990327.68,53.2
1119161.89,60.13,46.56,990307.61,53.21
1119161.89,60.13,46.56,990512.43,53.22
1119316.63,60.16,46.59,990734.27,53.24
1119368.16,60.18,46.62,990868.48,53.28
1119368.16,60.18,46.62,990854.95,53.27
1119419.69,60.21,46.65,991183.49,53.32
1119471.22,60.24,46.68,991715.48,53.37
1119230.82,60.24,46.68,991550.84,53.37
1119391.14,60.27,46.7,991550.63,53.39
1119302.06,60.27,46.71,991550.24,53.39
1119471.45,60.29,46.73,991550.24,53.4
1119471.45,60.29,46.73,991659.1,53.41
1119471.45,60.29,46.73,991750.91,53.41
1119482.68,60.29,46.73,991791.38,53.42
1119534.21,60.32,46.76,991814.48,53.44
1119259.15,60.33,46.76,991791.38,53.46
1119490.01,60.36,46.79,991791.38,53.47
1119650.33,60.38,46.82,992295.55,53.52
1119414.35,60.39,46.82,992230.17,53.53
1119574.66,60.41,46.84,992304.39,53.54
1119728.93,60.44,46.87,992237.49,53.56
1119519.7,60.44,46.87,991968.87,53.55
1120282.49,60.49,46.93,993853.14,53.67
1120334.02,60.52,46.96,993852.92,53.69
1120494.34,60.55,46.98,993852.55,53.7
1120545.87,60.57,47.01,993852.55,53.73
1120597.4,60.6,47.04,993852.55,53.75
1120648.93,60.63,47.07,993852.55,53.77
1120879.78,60.66,47.1,994099.59,53.8
1120726.03,60.66,47.1,994068.2,53.81
1120956.89,60.69,47.13,994129.66,53.83
1121111.15,60.72,47.16,995735.43,53.93
1121162.68,60.75,47.19,995735.21,53.96
1121214.21,60.78,47.22,995734.83,53.98
1121265.74,60.81,47.25,995734.83,54.0
1121317.27,60.84,47.28,995734.83,54.03
1121160.08,60.84,47.27,995577.2,54.02
1120924.1,60.84,47.27,995347.56,54.03
1120975.63,60.87,47.3,995347.56,54.05
1121027.16,60.9,47.33,995347.56,54.07
1121078.69,60.93,47.36,996700.21,54.17
1121089.92,60.93,47.36,996716.47,54.17
1120803.4,60.93,47.36,996136.26,54.15
1120854.93,60.96,47.39,996074.94,54.17
1121009.19,60.99,47.42,996068.64,54.19
1121163.46,61.02,47.45,996118.37,54.21
1120903.53,61.01,47.45,996179.2,54.22
1120903.53,61.01,47.45,996179.2,54.22
1120903.53,61.01,47.45,996179.2,54.22
1121057.79,61.04,47.48,996278.07,54.25
1121109.32,61.07,47.51,998469.42,54.39
1121160.85,61.1,47.54,998126.64,54.4
1121212.38,61.13,47.57,997833.23,54.41
1121263.91,61.16,47.6,997727.14,54.42
1121315.44,61.19,47.63,997664.9,54.44
1121475.76,61.22,47.65,997664.7,54.46
1121239.78,61.22,47.65,997664.31,54.47
1120979.85,61.22,47.65,997403.8,54.47
1121031.38,61.25,47.68,997403.8,54.49
1121031.38,61.25,47.68,997399.24,54.49
1121082.91,61.28,47.71,997399.24,54.52
1121272.93,61.3,47.73,997412.38,54.53
1121104.89,61.31,47.74,997405.63,54.54
1121156.42,61.34,47.77,997399.24,54.56
1121207.95,61.37,47.8,997399.24,54.59
1121207.95,61.37,47.8,997399.24,54.59
1120958.27,61.36,47.8,997368.71,54.6
1121009.8,61.39,47.83,997475.71,54.63
1121061.33,61.42,47.86,998710.18,54.72
1121112.86,61.45,47.89,998709.96,54.74
