ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,4065610,6212,4089610
1213,6212,4066260,6212,4090260
1213,6212,4067070,6212,4091070
1213,6212,4068070,6212,4092070
1213,6212,4068070,6212,4092070
1213,6212,4068880,6212,4092880
1213,6212,4069200,6212,4093200
1213,6212,4069750,6212,4093750
1213,6212,4070400,6212,4094400
1213,6212,4071210,6212,4095210
1213,6212,4071430,6212,4095430
1213,6212,4071430,6212,4095430
1213,6212,4071430,6212,4095430
1213,6212,4072240,6212,4096240
1213,6212,4072700,6212,4096700
1213,6212,4073170,6212,4097170
1213,6212,4073980,6212,4097980
1213,6212,4074980,6212,4098980
1213,6212,4075790,6212,4099790
1213,6212,4075790,6212,4099790
1213,6212,4076790,6212,4100790
1213,6212,4077260,6212,4101260
1213,6212,4077580,6212,4101580
1213,6212,4077580,6212,4101580
1213,6212,4077900,6212,4101900
1213,6212,4077900,6212,4101900
1213,6212,4078220,6212,4102220
1213,6212,4078590,6212,4102590
1213,6212,4079400,6212,4103400
1213,6212,4080400,6212,4104400
1213,6212,4080720,6212,4104720
1213,6212,4081310,6212,4105310
1213,6212,4082120,6212,4106120
1213,6212,4082340,6212,4106340
1213,6212,4082340,6212,4106340
1213,6212,4083150,6212,4107150
1213,6212,4083470,6212,4107470
1213,6212,4084020,6212,4108020
1213,6212,4084020,6212,4108020
1213,6212,4084830,6212,4108830
1213,6212,4084830,6212,4108830
1213,6212,4085480,6212,4109480
1213,6212,4085850,6212,4109850
1213,6212,4086010,6212,4110010
1213,6212,4086660,6212,4110660
1213,6212,4086820,6212,4110820
1213,6212,4087290,6212,4111290
1213,6212,4088290,6212,4112290
1213,6212,4089100,6212,4113100
1213,6212,4089570,6212,4113570
1213,6212,4090380,6212,4114380
1213,6212,4091380,6212,4115380
1213,6212,4092190,6212,4116190
1213,6212,4092660,6212,4116660
1213,6212,4092660,6212,4116660
1213,6212,4093120,6212,4117120
1213,6212,4093580,6212,4117580
1213,6212,4094580,6212,4118580
1213,6212,4094740,6212,4118740
1213,6212,4095210,6212,4119210
1213,6212,4096020,6212,4120020
1213,6212,4097020,6212,4121020
1213,6212,4097610,6212,4121610
1213,6212,4098080,6212,4122080
1213,6212,4098400,6212,4122400
1213,6212,4098870,6212,4122870
1213,6212,4099680,6212,4123680
1213,6212,4100490,6212,4124490
1213,6212,4101300,6212,4125300
1213,6212,4102300,6212,4126300
1213,6212,4102620,6212,4126620
1213,6212,4103090,6212,4127090
1213,6212,4103560,6212,4127560
1213,6212,4104560,6212,4128560
1213,6212,4105030,6212,4129030
1213,6212,4105500,6212,4129500
1213,6212,4106500,6212,4130500
1213,6212,4106500,6212,4138500
1213,6212,4107310,6212,4139310
1213,6212,4108310,6212,4140310
1213,6212,4108310,6212,4140310
1213,6212,4108780,6212,4140780
1213,6212,4109100,6212,4141100
1213,6212,4109330,6212,4141330
1213,6212,4109980,6212,4141980
1213,6212,4109980,6212,4141980
1213,6212,4110300,6212,4142300
1213,6212,4111300,6212,4143300
1213,6212,4111300,6212,4143300
1213,6212,4112300,6212,4144300
1213,6212,4112300,6212,4144300
1213,6212,4113300,6212,4145300
1213,6212,4114300,6212,4146300
1213,6212,4114410,6212,4146410
1213,6212,4115220,6212,4147220
1213,6212,4115690,6212,4147690
1213,6212,4116690,6212,4148690
1213,6212,4117500,6212,4149500
1213,6212,4118150,6212,4150150
1213,6212,4118150,6212,4150150
1213,6212,4118370,6212,4150370
1213,6212,4118690,6212,4150690
1213,6212,4119500,6212,4151500
1213,6212,4119500,6212,4151500
1213,6212,4119960,6212,4151960
1213,6212,4120960,6212,4152960
1213,6212,4121610,6212,4153610
1213,6212,4122080,6212,4154080
1213,6212,4122550,6212,4154550
1213,6212,4123360,6212,4155360
1213,6212,4123360,6212,4155360
1213,6212,4124360,6212,4156360
1213,6212,4124590,6212,4156590
1213,6212,4125590,6212,4157590
1213,6212,4126590,6212,4158590
1213,6212,4127590,6212,4159590
1213,6212,4127920,6212,4159920
1213,6212,4128380,6212,4160380
1213,6212,4128380,6212,4160380
1213,6212,4128840,6212,4160840
1213,6212,4129650,6212,4161650
1213,6212,4130460,6212,4162460
1213,6212,4130460,6212,4162460
1213,6212,4131270,6212,4163270
1213,6212,4131500,6212,4163500
1213,6212,4132310,6212,4164310
1213,6212,4133310,6212,4165310
1213,6212,4134310,6212,4166310
1213,6212,4135310,6212,4167310
1213,6212,4136120,6212,4168120
1213,6212,4136120,6212,4168120
1213,6212,4137120,6212,4169120
1213,6212,4137710,6212,4169710
1213,6212,4138030,6212,4170030
1213,6212,4138840,6212,4170840
1213,6212,4139840,6212,4171840
1213,6212,4140650,6212,4172650
1213,6212,4141120,6212,4173120
1213,6212,4142120,6212,4174120
1213,6212,4142120,6212,4174120
1213,6212,4142930,6212,4174930
1213,6212,4142930,6212,4174930
1213,6212,4142930,6212,4174930
1213,6212,4143250,6212,4175250
1213,6212,4143720,6212,4175720
1213,6212,4144530,6212,4176530
1213,6212,4145530,6212,4177530
1213,6212,4146000,6212,4178000
1213,6212,4146810,6212,4178810
1213,6212,4147810,6212,4179810
1213,6212,4148040,6212,4180040
1213,6212,4148850,6212,4180850
1213,6212,4149660,6212,4181660
1213,6212,4150470,6212,4182470
1213,6212,4150940,6212,4182940
1213,6212,4151260,6212,4183260
1213,6212,4152070,6212,4184070
1213,6212,4152070,6212,4184070
1213,6212,4153070,6212,4185070
1213,6212,4153880,6212,4185880
1213,6212,4154530,6212,4186530
1213,6212,4155530,6212,4187530
1213,6212,4156530,6212,4188530
1213,6212,4157180,6212,4189180
1213,6212,4158180,6212,4190180
1213,6212,4159180,6212,4191180
1213,6212,4159410,6212,4191410
1213,6212,4160410,6212,4192410
1213,6212,4161220,6212,4193220
1213,6212,4161220,6212,4193220
1213,6212,4161870,6212,4193870
1213,6212,4162680,6212,4194680
1213,6212,4163150,6212,4195150
1213,6212,4164150,6212,4196150
1213,6212,4164380,6212,4196380
1213,6212,4164380,6212,4196380
1213,6212,4164490,6212,4196490
1213,6212,4165490,6212,4197490
1213,6212,4165810,6212,4197810
1213,6212,4166620,6212,4198620
1213,6212,4167090,6212,4199090
1213,6212,4167740,6212,4199740
1213,6212,4168210,6212,4200210
1213,6212,4168530,6212,4200530
1213,6212,4169340,6212,4201340
1213,6212,4170150,6212,4202150
1213,6212,4170620,6212,4202620
1213,6212,4170940,6212,4202940
1213,6212,4171410,6212,4203410
1213,6212,4171410,6212,4203410
1213,6212,4171890,6212,4203890
1213,6212,4172700,6212,4204700
1213,6212,4173700,6212,4205700
1213,6212,4174510,6212,4206510
1213,6212,4175320,6212,4207320
1213,6212,4176130,6212,4208130
1213,6212,4176600,6212,4208600
1213,6212,4176600,6212,4208600
1213,6212,4177600,6212,4209600
1213,6212,4178410,6212,4210410
1213,6212,4179220,6212,4211220
1213,6212,4180220,6212,4212220
1213,6212,4181220,6212,4213220
1213,6212,4181870,6212,4213870
1213,6212,4182340,6212,4214340
1213,6212,4182570,6212,4214570
1213,6212,4183570,6212,4215570
1213,6212,4184380,6212,4216380
1213,6212,4184380,6212,4216380
1213,6212,4185380,6212,4217380
1213,6212,4186380,6212,4218380
1213,6212,4186850,6212,4218850
1213,6212,4187170,6212,4219170
1213,6212,4187980,6212,4219980
1213,6212,4187980,6212,4219980
1213,6212,4187980,6212,4219980
1213,6212,4188450,6212,4220450
1213,6212,4189450,6212,4221450
1213,6212,4189920,6212,4221920
1213,6212,4189920,6212,4221920
1213,6212,4190920,6212,4222920
1213,6212,4191240,6212,4223240
1213,6212,4191240,6212,4223240
1213,6212,4192240,6212,4224240
1213,6212,4192790,6212,4224790
1213,6212,4193790,6212,4225790
1213,6212,4193950,6212,4225950
1213,6212,4194950,6212,4226950
1213,6212,4195950,6212,4227950
1213,6212,4196760,6212,4228760
1213,6212,4196760,6212,4228760
1213,6212,4197570,6212,4229570
1213,6212,4198380,6212,4230380
1213,6212,4198380,6212,4230380
1213,6212,4199380,6212,4231380
1213,6212,4200190,6212,4232190
1213,6212,4200660,6212,4232660
1213,6212,4201470,6212,4233470
1213,6212,4201700,6212,4233700
1213,6212,4202700,6212,4234700
1213,6212,4203160,6212,4235160
1213,6212,4204160,6212,4236160
1213,6212,4204630,6212,4236630
1213,6212,4205100,6212,4237100
1213,6212,4205570,6212,4237570
1213,6212,4206220,6212,4238220
1213,6212,4206690,6212,4238690
1213,6212,4207060,6212,4239060
1213,6212,4207870,6212,4239870
1213,6212,4208520,6212,4240520
1213,6212,4208840,6212,4240840
1213,6212,4209310,6212,4241310
1213,6212,4209780,6212,4241780
1213,6212,4210590,6212,4242590
1213,6212,4211590,6212,4243590
1213,6212,4212590,6212,4244590
1213,6212,4213240,6212,4245240
1213,6212,4213470,6212,4245470
1213,6212,4214470,6212,4246470
1213,6212,4215470,6212,4247470
1213,6212,4215470,6212,4247470
1213,6212,4216470,6212,4248470
1213,6212,4216700,6212,4248700
1213,6212,4217020,6212,4249020
1213,6212,4217020,6212,4249020
1213,6212,4217490,6212,4249490
1213,6212,4218300,6212,4250300
1213,6212,4219110,6212,4251110
1213,6212,4219660,6212,4251660
1213,6212,4220660,6212,4252660
1213,6212,4220890,6212,4252890
1213,6212,4221890,6212,4253890
1213,6212,4222700,6212,4254700
1213,6212,4223020,6212,4255020
1213,6212,4224020,6212,4256020
1213,6212,4224670,6212,4256670
1213,6212,4224670,6212,4256670
1213,6212,4225670,6212,4257670
1213,6212,4225670,6212,4257670
1213,6212,4226020,6212,4258020
1213,6212,4227020,6212,4259020
1213,6212,4227490,6212,4259490
1213,6212,4228140,6212,4260140
1213,6212,4228950,6212,4260950
1213,6212,4229420,6212,4261420
1213,6212,4229420,6212,4261420
1213,6212,4230420,6212,4262420
1213,6212,4230420,6212,4262420
1213,6212,4231230,6212,4263230
1213,6212,4232040,6212,4264040
1213,6212,4232360,6212,4264360
1213,6212,4233170,6212,4265170
1213,6212,4233170,6212,4265170
1213,6212,4234170,6212,4266170
1213,6212,4235170,6212,4267170
1213,6212,4235400,6212,4267400
1213,6212,4236400,6212,4268400
1213,6212,4237210,6212,4269210
1213,6212,4237860,6212,4269860
1213,6212,4238670,6212,4270670
1213,6212,4239480,6212,4271480
1213,6212,4239640,6212,4271640
1213,6212,4240450,6212,4272450
1213,6212,4241260,6212,4273260
1213,6212,4241740,6212,4273740
1213,6212,4242110,6212,4274110
1213,6212,4242110,6212,4274110
1213,6212,4242110,6212,4274110
1213,6212,4243110,6212,4275110
1213,6212,4244110,6212,4276110
1213,6212,4244760,6212,4276760
1213,6212,4245570,6212,4277570
1213,6212,4246040,6212,4278040
1213,6212,4246690,6212,4278690
1213,6212,4247160,6212,4279160
1213,6212,4247270,6212,4279270
1213,6212,4247590,6212,4279590
1213,6212,4247910,6212,4279910
1213,6212,4248910,6212,4280910
1213,6212,4249910,6212,4281910
1213,6212,4250460,6212,4282460
1213,6212,4250780,6212,4282780
1213,6212,4250780,6212,4282780
1213,6212,4251590,6212,4283590
1213,6212,4252590,6212,4284590
1213,6212,4253060,6212,4285060
1213,6212,4253530,6212,4285530
1213,6212,4254120,6212,4286120
1213,6212,4254590,6212,4286590
1213,6212,4255140,6212,4287140
1213,6212,4255950,6212,4287950
1213,6212,4256760,6212,4288760
1213,6212,4257570,6212,4289570
1213,6212,4258570,6212,4290570
1213,6212,4259380,6212,4291380
1213,6212,4260190,6212,4292190
1213,6212,4260420,6212,4292420
1213,6212,4261420,6212,4293420
1213,6212,4261740,6212,4293740
1213,6212,4261970,6212,4293970
1213,6212,4261970,6212,4293970
1213,6212,4262440,6212,4294440
1213,6212,4262910,6212,4294910
1213,6212,4263230,6212,4295230
1213,6212,4264230,6212,4296230
1213,6212,4264690,6212,4296690
1213,6212,4264690,6212,4296690
1213,6212,4264920,6212,4296920
1213,6212,4265730,6212,4297730
1213,6212,4266540,6212,4298540
1213,6212,4267190,6212,4299190
1213,6212,4267660,6212,4299660
1213,6212,4267980,6212,4299980
1213,6212,4268350,6212,4300350
1213,6212,4268580,6212,4300580
1213,6212,4269580,6212,4301580
1213,6212,4270050,6212,4302050
1213,6212,4270520,6212,4302520
1213,6212,4270990,6212,4302990
1213,6212,4271800,6212,4303800
1213,6212,4272610,6212,4304610
1213,6212,4272610,6212,4304610
1213,6212,4273610,6212,4305610
1213,6212,4274610,6212,4306610
1213,6212,4274900,6212,4306900
1213,6212,4275900,6212,4307900
1213,6212,4276900,6212,4308900
1213,6212,4276900,6212,4308900
1213,6212,4277900,6212,4309900
1213,6212,4278370,6212,4310370
1213,6212,4278840,6212,4310840
1213,6212,4279310,6212,4311310
1213,6212,4279770,6212,4311770
1213,6212,4279770,6212,4311770
1213,6212,4280580,6212,4312580
1213,6212,4281580,6212,4313580
1213,6212,4282050,6212,4314050
1213,6212,4282520,6212,4314520
1213,6212,4282520,6212,4314520
1213,6212,4282870,6212,4314870
1213,6212,4283680,6212,4315680
1213,6212,4284150,6212,4316150
1213,6212,4285150,6212,4317150
1213,6212,4285960,6212,4317960
1213,6212,4286190,6212,4318190
1213,6212,4286190,6212,4318190
1213,6212,4286660,6212,4318660
1213,6212,4287660,6212,4319660
1213,6212,4288120,6212,4320120
1213,6212,4288590,6212,4320590
1213,6212,4288960,6212,4320960
1213,6212,4289770,6212,4321770
1213,6212,4290580,6212,4322580
1213,6212,4291390,6212,4323390
1213,6212,4291860,6212,4323860
1213,6212,4292670,6212,4324670
1213,6212,4293320,6212,4325320
1213,6212,4293480,6212,4325480
1213,6212,4293590,6212,4325590
1213,6212,4293590,6212,4325590
1213,6212,4294590,6212,4326590
1213,6212,4295400,6212,4327400
1213,6212,4296400,6212,4328400
1213,6212,4297210,6212,4329210
1213,6212,4298210,6212,4330210
1213,6212,4298680,6212,4330680
1213,6212,4299680,6212,4331680
1213,6212,4299910,6212,4331910
1213,6212,4300230,6212,4332230
1213,6212,4301230,6212,4333230
1213,6212,4301230,6212,4333230
1213,6212,4301700,6212,4333700
1213,6212,4302170,6212,4334170
1213,6212,4302980,6212,4334980
1213,6212,4303790,6212,4335790
1213,6212,4304110,6212,4336110
1213,6212,4304340,6212,4336340
1213,6212,4304450,6212,4336450
1213,6212,4305450,6212,4337450
1213,6212,4305450,6212,4337450
1213,6212,4306450,6212,4338450
1213,6212,4307450,6212,4339450
1213,6212,4308000,6212,4340000
1213,6212,4308810,6212,4340810
1213,6212,4309620,6212,4341620
1213,6212,4310210,6212,4342210
1213,6212,4311020,6212,4343020
1213,6212,4311490,6212,4343490
1213,6212,4312300,6212,4344300
1213,6212,4312770,6212,4344770
1213,6212,4313230,6212,4345230
1213,6212,4314040,6212,4346040
1213,6212,4314850,6212,4346850
1213,6212,4315320,6212,4347320
1213,6212,4315790,6212,4347790
1213,6212,4316600,6212,4348600
1213,6212,4317410,6212,4349410
1213,6212,4317410,6212,4349410
1213,6212,4317880,6212,4349880
1213,6212,4318200,6212,4350200
1213,6212,4319200,6212,4351200
1213,6212,4319670,6212,4351670
1213,6212,4319990,6212,4351990
1213,6212,4320800,6212,4352800
1213,6212,4321270,6212,4353270
1213,6212,4321500,6212,4353500
1213,6212,4321500,6212,4353500
1213,6212,4321820,6212,4353820
1213,6212,4322370,6212,4354370
1213,6212,4323180,6212,4355180
1213,6212,4323410,6212,4355410
1213,6212,4324220,6212,4356220
1213,6212,4324870,6212,4356870
1213,6212,4324870,6212,4356870
1213,6212,4325870,6212,4357870
1213,6212,4326870,6212,4358870
1213,6212,4327030,6212,4359030
1213,6212,4327840,6212,4359840
1213,6212,4328650,6212,4360650
1213,6212,4329460,6212,4361460
1213,6212,4330460,6212,4362460
1213,6212,4330930,6212,4362930
1213,6212,4334930,6212,4366930
1213,6212,4334930,6212,4366930
1213,6212,4334930,6212,4366930
1213,6212,4335930,6212,4367930
1213,6212,4336930,6212,4368930
1213,6212,4336930,6212,4368930
1213,6212,4337740,6212,4369740
1213,6212,4338740,6212,4370740
1213,6212,4339390,6212,4371390
1213,6212,4340390,6212,4372390
1213,6212,4340390,6212,4372390
1213,6212,4340850,6212,4372850
1213,6212,4340850,6212,4372850
1213,6212,4341320,6212,4373320
1213,6212,4341790,6212,4373790
1213,6212,4342260,6212,4374260
1213,6212,4343260,6212,4375260
1213,6212,4343730,6212,4375730
1213,6212,4343730,6212,4375730
1213,6212,4344200,6212,4376200
1213,6212,4344520,6212,4376520
1213,6212,4344990,6212,4376990
1213,6212,4345100,6212,4377100
1213,6212,4345570,6212,4377570
1213,6212,4346040,6212,4378040
1213,6212,4346850,6212,4378850
1213,6212,4346850,6212,4378850
1213,6212,4347850,6212,4379850
1213,6212,4348500,6212,4380500
1213,6212,4349310,6212,4381310
1213,6212,4349630,6212,4381630
1213,6212,4350630,6212,4382630
1213,6212,4351100,6212,4383100
1213,6212,4351910,6212,4383910
1213,6212,4352280,6212,4384280
1213,6212,4353090,6212,4385090
1213,6212,4354090,6212,4386090
1213,6212,4354740,6212,4386740
1213,6212,4354740,6212,4386740
1213,6212,4355210,6212,4387210
1213,6212,4356020,6212,4388020
1213,6212,4356830,6212,4388830
1213,6212,4357830,6212,4389830
1213,6212,4358830,6212,4390830
1213,6212,4359640,6212,4391640
1213,6212,4359990,6212,4391990
1213,6212,4360990,6212,4392990
1213,6212,4361800,6212,4393800
1213,6212,4362610,6212,4394610
1213,6212,4362840,6212,4394840
1213,6212,4362890,6212,4394890
1213,6212,4363890,6212,4395890
1213,6212,4364700,6212,4396700
1213,6212,4364700,6212,4396700
1213,6212,4364700,6212,4396700
1213,6212,4365700,6212,4397700
1213,6212,4366510,6212,4398510
1213,6212,4367320,6212,4399320
1213,6212,4368130,6212,4400130
1213,6212,4368360,6212,4400360
1213,6212,4369360,6212,4401360
1213,6212,4370360,6212,4402360
1213,6212,4371360,6212,4403360
1213,6212,4371830,6212,4403830
1213,6212,4372830,6212,4404830
1213,6212,4373480,6212,4405480
1213,6212,4373850,6212,4405850
1213,6212,4373850,6212,4405850
1213,6212,4374170,6212,4406170
1213,6212,4374170,6212,4406170
1213,6212,4374640,6212,4406640
1213,6212,4375450,6212,4407450
1213,6212,4375450,6212,4407450
1213,6212,4376450,6212,4408450
1213,6212,4377450,6212,4409450
1213,6212,4378260,6212,4410260
1213,6212,4378730,6212,4410730
1213,6212,4379200,6212,4411200
1213,6212,4379200,6212,4411200
1213,6212,4380010,6212,4412010
1213,6212,4381010,6212,4413010
1213,6212,4382010,6212,4414010
1213,6212,4383010,6212,4415010
1213,6212,4384010,6212,4416010
1213,6212,4384820,6212,4416820
1213,6212,4385290,6212,4417290
1213,6212,4385760,6212,4417760
1213,6212,4386230,6212,4418230
1213,6212,4387040,6212,4419040
1213,6212,4387410,6212,4419410
1213,6212,4388220,6212,4420220
1213,6212,4388690,6212,4420690
1213,6212,4389010,6212,4421010
1213,6212,4389170,6212,4421170
1213,6212,4389630,6212,4421630
1213,6212,4390440,6212,4422440
1213,6212,4390440,6212,4422440
1213,6212,4391440,6212,4423440
1213,6212,4391910,6212,4423910
1213,6212,4391910,6212,4423910
1213,6212,4392910,6212,4424910
1213,6212,4393910,6212,4425910
1213,6212,4394720,6212,4426720
1213,6212,4395190,6212,4427190
1213,6212,4396190,6212,4428190
1213,6212,4397190,6212,4429190
1213,6212,4397840,6212,4429840
1213,6212,4398650,6212,4430650
1213,6212,4399120,6212,4431120
1213,6212,4399120,6212,4431120
1213,6212,4399120,6212,4431120
1213,6212,4399440,6212,4431440
1213,6212,4399910,6212,4431910
1213,6212,4400230,6212,4432230
1213,6212,4400700,6212,4432700
1213,6212,4401250,6212,4433250
1213,6212,4401620,6212,4433620
1213,6212,4401620,6212,4433620
1213,6212,4402090,6212,4434090
1213,6212,4402900,6212,4434900
1213,6212,4403900,6212,4435900
1213,6212,4404900,6212,4436900
1213,6212,4404900,6212,4436900
1213,6212,4405710,6212,4437710
1213,6212,4406520,6212,4438520
1213,6212,4407520,6212,4439520
1213,6212,4407520,6212,4439520
1213,6212,4408330,6212,4440330
1213,6212,4408800,6212,4440800
1213,6212,4409800,6212,4441800
1213,6212,4410800,6212,4442800
1213,6212,4411270,6212,4443270
1213,6212,4412080,6212,4444080
1213,6212,4412890,6212,4444890
1213,6212,4413120,6212,4445120
1213,6212,4413930,6212,4445930
1213,6212,4414400,6212,4446400
1213,6212,4415050,6212,4447050
1213,6212,4415860,6212,4447860
1213,6212,4416860,6212,4448860
1213,6212,4417510,6212,4449510
1213,6212,4418060,6212,4450060
1213,6212,4418870,6212,4450870
1213,6212,4419870,6212,4451870
1213,6212,4420680,6212,4452680
1213,6212,4421490,6212,4453490
1213,6212,4422300,6212,4454300
1213,6212,4422890,6212,4454890
1213,6212,4423890,6212,4455890
1213,6212,4424440,6212,4456440
1213,6212,4424670,6212,4456670
1213,6212,4425480,6212,4457480
1213,6212,4425480,6212,4457480
1213,6212,4425480,6212,4457480
1213,6212,4426290,6212,4458290
1213,6212,4427290,6212,4459290
1213,6212,4428100,6212,4460100
1213,6212,4429100,6212,4461100
1213,6212,4429570,6212,4461570
1213,6212,4430380,6212,4462380
1213,6212,4430380,6212,4462380
1213,6212,4430540,6212,4462540
1213,6212,4431350,6212,4463350
1213,6212,4431900,6212,4463900
1213,6212,4432900,6212,4464900
1213,6212,4433900,6212,4465900
1213,6212,4434550,6212,4466550
1213,6212,4435020,6212,4467020
1213,6212,4435340,6212,4467340
1213,6212,4435340,6212,4467340
1213,6212,4436150,6212,4468150
1213,6212,4437150,6212,4469150
1213,6212,4437700,6212,4469700
1213,6212,4437700,6212,4469700
1213,6212,4438350,6212,4470350
1213,6212,4438670,6212,4470670
1213,6212,4438670,6212,4470670
1213,6212,4439670,6212,4471670
1213,6212,4440480,6212,4472480
1213,6212,4441480,6212,4473480
1213,6212,4442480,6212,4474480
1213,6212,4442950,6212,4474950
1213,6212,4443950,6212,4475950
1213,6212,4444950,6212,4476950
1213,6212,4445760,6212,4477760
1213,6212,4446230,6212,4478230
1213,6212,4447040,6212,4479040
1213,6212,4447690,6212,4479690
1213,6212,4448010,6212,4480010
1213,6212,4448170,6212,4480170
1213,6212,4449170,6212,4481170
