ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_107d-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1087101.03,98.6,84.98,1078080.45,97.78
1086913.01,98.6,84.98,1077740.57,97.77
1086913.01,98.6,84.98,1077956.13,97.79
1086635.0,98.6,84.98,1077761.4,97.8
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077844.54,97.81
1086635.0,98.6,84.98,1077921.11,97.81
1086635.0,98.6,84.98,1077921.11,97.81
1086635.0,98.6,84.98,1077921.11,97.81
1086635.0,98.6,84.98,1077921.11,97.81
1086356.98,98.61,84.99,1077621.53,97.81
1086356.98,98.61,84.99,1077621.53,97.81
1086356.98,98.61,84.99,1077621.53,97.81
1086356.98,98.61,84.99,1077621.53,97.81
1086356.98,98.61,84.99,1077621.53,97.81
1086356.98,98.61,84.99,1077656.81,97.82
1086356.98,98.61,84.99,1077656.81,97.82
1086356.98,98.61,84.99,1077656.81,97.82
1086356.98,98.61,84.99,1077656.81,97.82
1086356.98,98.61,84.99,1077656.81,97.82
1086356.98,98.61,84.99,1077656.81,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086356.98,98.61,84.99,1077679.56,97.82
1086040.5,98.61,84.99,1077582.04,97.84
1086040.5,98.61,84.99,1077582.04,97.84
1086040.5,98.61,84.99,1077582.04,97.84
1086040.5,98.61,84.99,1077582.04,97.84
1085769.24,98.62,85.0,1077317.5,97.85
1085769.24,98.62,85.0,1077317.5,97.85
1085769.24,98.62,85.0,1077317.5,97.85
1085769.24,98.62,85.0,1077317.5,97.85
1085769.24,98.62,85.0,1077317.5,97.85
1085769.24,98.62,85.0,1077317.5,97.85
1085769.24,98.62,85.0,1077317.5,97.85
1085457.97,98.62,85.0,1077003.16,97.85
1085457.97,98.62,85.0,1077003.16,97.85
1085294.8,98.63,85.01,1076805.47,97.85
1084978.32,98.63,85.01,1076590.96,97.87
1084978.32,98.63,85.01,1076557.22,97.87
1084820.18,98.63,85.01,1076115.06,97.84
1084820.18,98.63,85.01,1076115.06,97.84
1084825.97,98.63,85.01,1076179.13,97.85
1084825.97,98.63,85.01,1076179.13,97.85
1084825.97,98.63,85.01,1076179.13,97.85
1084862.33,98.63,85.01,1076208.14,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084862.33,98.63,85.01,1076226.91,97.85
1084674.31,98.64,85.02,1076024.44,97.85
1084459.14,98.64,85.02,1075811.72,97.85
1084188.75,98.64,85.02,1075609.08,97.86
1084188.75,98.64,85.02,1075609.08,97.86
1084188.75,98.64,85.02,1075609.08,97.86
1084188.75,98.64,85.02,1075611.12,97.86
1084188.75,98.64,85.02,1075611.12,97.86
1084188.75,98.64,85.02,1075611.12,97.86
1084188.75,98.64,85.02,1075611.12,97.86
1084188.75,98.64,85.02,1075611.12,97.86
1084188.75,98.64,85.02,1075611.12,97.86
1084188.75,98.64,85.02,1075653.92,97.87
1083926.16,98.65,85.03,1075417.76,97.87
1083726.2,98.66,85.04,1075281.86,97.89
1083726.2,98.66,85.04,1075281.86,97.89
1083726.2,98.66,85.04,1075281.86,97.89
1083726.2,98.66,85.04,1075281.86,97.89
1083726.2,98.66,85.04,1075281.86,97.89
1083726.2,98.66,85.04,1075281.86,97.89
1083438.18,98.66,85.04,1074986.04,97.89
1083438.18,98.66,85.04,1074986.04,97.89
1083438.18,98.66,85.04,1074986.04,97.89
1083438.18,98.66,85.04,1074986.04,97.89
1083438.18,98.66,85.04,1074986.04,97.89
1083438.18,98.66,85.04,1075016.02,97.9
1083438.18,98.66,85.04,1075016.02,97.9
1083262.95,98.67,85.05,1075094.58,97.92
1083262.95,98.67,85.05,1075094.58,97.92
1083262.95,98.67,85.05,1075094.58,97.92
1083262.95,98.67,85.05,1075198.24,97.93
1083057.78,98.67,85.05,1074994.99,97.93
1083057.78,98.67,85.05,1074994.99,97.93
1083057.78,98.67,85.05,1074994.99,97.93
1083057.78,98.67,85.05,1074994.99,97.93
1083057.78,98.67,85.05,1074994.99,97.93
1083057.78,98.67,85.05,1074972.76,97.93
1083057.78,98.67,85.05,1074972.76,97.93
1082791.03,98.68,85.06,1074635.11,97.93
1082791.03,98.68,85.06,1074635.11,97.93
1082791.03,98.68,85.06,1074635.11,97.93
1082585.38,98.68,85.06,1074485.53,97.94
1082585.38,98.68,85.06,1074485.53,97.94
1082585.38,98.68,85.06,1074485.53,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074465.1,97.94
1082585.38,98.68,85.06,1074427.26,97.93
1082408.69,98.68,85.06,1074225.66,97.94
1082408.69,98.68,85.06,1074225.66,97.94
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.78,97.95
1082466.62,98.69,85.07,1074352.89,97.95
1082466.62,98.69,85.07,1074352.89,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082466.62,98.69,85.07,1074322.75,97.95
1082201.31,98.69,85.07,1074031.67,97.95
1082201.31,98.69,85.07,1074031.67,97.95
1082201.31,98.69,85.07,1074031.67,97.95
1082201.31,98.69,85.07,1074031.67,97.95
1082201.31,98.69,85.07,1074031.67,97.95
1081917.92,98.7,85.07,1073774.95,97.95
1081917.92,98.7,85.07,1073774.95,97.95
1081917.92,98.7,85.07,1073803.47,97.96
1081917.92,98.7,85.07,1073803.47,97.96
1081917.92,98.7,85.07,1073803.47,97.96
1081917.92,98.7,85.07,1073803.47,97.96
1081917.92,98.7,85.07,1073803.47,97.96
1081917.92,98.7,85.07,1073723.85,97.95
1081742.69,98.7,85.08,1073523.77,97.95
1081742.69,98.7,85.08,1073523.77,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081481.43,98.71,85.08,1073224.92,97.95
1081067.77,98.71,85.09,1072777.33,97.95
1080812.54,98.72,85.1,1072489.64,97.96
1080812.54,98.72,85.1,1072489.64,97.96
1080812.54,98.72,85.1,1072489.64,97.96
1080812.54,98.72,85.1,1072489.64,97.96
1080812.54,98.72,85.1,1072489.64,97.96
1080812.54,98.72,85.1,1072489.64,97.96
1080812.54,98.72,85.1,1072512.34,97.96
1080812.54,98.72,85.1,1072474.38,97.95
1080812.54,98.72,85.1,1072474.38,97.95
1080812.54,98.72,85.1,1072474.38,97.95
1080812.54,98.72,85.1,1072474.38,97.95
1080812.54,98.72,85.1,1072498.55,97.96
1080812.54,98.72,85.1,1072531.97,97.96
1080812.54,98.72,85.1,1072531.97,97.96
1080812.54,98.72,85.1,1072531.97,97.96
1080812.54,98.72,85.1,1072531.97,97.96
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072344.19,97.97
1080534.52,98.72,85.1,1072293.13,97.97
1080534.52,98.72,85.1,1072293.13,97.97
1080534.52,98.72,85.1,1072293.13,97.97
1080534.52,98.72,85.1,1072293.13,97.97
1080534.52,98.72,85.1,1072334.5,97.97
1080534.52,98.72,85.1,1072325.63,97.97
1080534.52,98.72,85.1,1072325.63,97.97
1080534.52,98.72,85.1,1072325.63,97.97
1080534.52,98.72,85.1,1072325.63,97.97
1080324.25,98.72,85.1,1072252.75,97.98
1080324.25,98.72,85.1,1072252.75,97.98
1080324.25,98.72,85.1,1072252.75,97.98
1080324.25,98.72,85.1,1072235.65,97.98
1080324.25,98.72,85.1,1072235.65,97.98
1080046.24,98.72,85.1,1071954.75,97.98
1080046.24,98.72,85.1,1071954.75,97.98
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071754.42,98.0
1079768.22,98.73,85.11,1071683.97,97.99
1079506.96,98.73,85.11,1071467.63,98.0
1079506.96,98.73,85.11,1071488.96,98.0
1079506.96,98.73,85.11,1071488.96,98.0
1079228.94,98.74,85.12,1071418.92,98.02
1078993.07,98.75,85.13,1071138.36,98.03
1078993.07,98.75,85.13,1071138.36,98.03
1078713.6,98.75,85.13,1070903.09,98.03
1078713.6,98.75,85.13,1070903.09,98.03
1078713.6,98.75,85.13,1070903.09,98.03
1078713.6,98.75,85.13,1071122.0,98.05
1078713.6,98.75,85.13,1071122.0,98.05
1078525.59,98.75,85.13,1071097.39,98.07
1078525.59,98.75,85.13,1071097.39,98.07
1078525.59,98.75,85.13,1071097.39,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071081.28,98.07
1078525.59,98.75,85.13,1071113.94,98.07
1078525.59,98.75,85.13,1071113.94,98.07
1078525.59,98.75,85.13,1071113.94,98.07
1078525.59,98.75,85.13,1071146.8,98.08
1078525.59,98.75,85.13,1071146.8,98.08
1078525.59,98.75,85.13,1071146.8,98.08
1078525.59,98.75,85.13,1071146.8,98.08
1078525.59,98.75,85.13,1071146.8,98.08
1078525.59,98.75,85.13,1071146.8,98.08
1078247.57,98.76,85.14,1070772.73,98.07
1078247.57,98.76,85.14,1070772.73,98.07
1078247.57,98.76,85.14,1070772.73,98.07
1078247.57,98.76,85.14,1070772.73,98.07
1078247.57,98.76,85.14,1070772.73,98.07
1078247.57,98.76,85.14,1070772.73,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077601.6,98.76,85.14,1070122.92,98.07
1077443.47,98.76,85.14,1069970.33,98.07
1077443.47,98.76,85.14,1069970.33,98.07
1077443.47,98.76,85.14,1069971.16,98.07
1077443.47,98.76,85.14,1069971.16,98.07
1077443.47,98.76,85.14,1069971.16,98.07
1077443.47,98.76,85.14,1069971.16,98.07
1077443.47,98.76,85.14,1069969.19,98.07
1077186.38,98.76,85.14,1069732.12,98.08
1077186.38,98.76,85.14,1069666.39,98.07
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1077186.38,98.76,85.14,1069704.89,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076925.11,98.77,85.15,1069439.73,98.08
1076819.85,98.78,85.16,1069401.34,98.1
1076819.85,98.78,85.16,1069401.34,98.1
1076819.85,98.78,85.16,1069401.34,98.1
1076819.85,98.78,85.16,1069401.34,98.1
1076819.85,98.78,85.16,1069401.34,98.1
1076819.85,98.78,85.16,1069401.34,98.1
1076819.85,98.78,85.16,1069401.34,98.1
1076874.11,98.78,85.16,1069533.67,98.11
1076874.11,98.78,85.16,1069533.67,98.11
1076874.11,98.78,85.16,1069533.67,98.11
1076874.11,98.78,85.16,1069533.67,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076874.11,98.78,85.16,1069560.02,98.11
1076596.09,98.79,85.17,1069218.76,98.11
1076596.09,98.79,85.17,1069218.76,98.11
1076596.09,98.79,85.17,1069218.76,98.11
1076596.09,98.79,85.17,1069218.76,98.11
1076596.09,98.79,85.17,1069218.76,98.11
1076596.09,98.79,85.17,1069218.76,98.11
1076417.84,98.79,85.17,1069020.8,98.11
1076417.84,98.79,85.17,1069020.8,98.11
1076417.84,98.79,85.17,1069020.8,98.11
1076417.84,98.79,85.17,1069020.8,98.11
1076417.84,98.79,85.17,1069020.8,98.11
1076229.83,98.79,85.17,1068941.76,98.13
1076229.83,98.79,85.17,1068941.76,98.13
1076229.83,98.79,85.17,1068941.76,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075951.81,98.8,85.18,1068680.73,98.13
1075746.17,98.8,85.18,1068442.6,98.13
1075746.17,98.8,85.18,1068442.6,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075589.89,98.8,85.18,1068284.17,98.13
1075431.95,98.8,85.18,1068146.98,98.13
1075431.95,98.8,85.18,1068146.98,98.13
1075431.95,98.8,85.18,1068146.98,98.13
1075215.83,98.8,85.18,1067942.84,98.13
1075215.83,98.8,85.18,1067942.84,98.13
1075215.83,98.8,85.18,1067942.84,98.13
1074999.8,98.8,85.18,1067756.78,98.13
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074999.8,98.8,85.18,1067920.49,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074841.66,98.8,85.18,1067762.35,98.15
1074563.65,98.8,85.18,1067532.0,98.16
1074513.65,98.8,85.18,1067496.84,98.16
1074513.65,98.8,85.18,1067496.84,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074355.51,98.8,85.18,1067338.7,98.16
1074197.37,98.8,85.18,1067039.99,98.15
1074025.11,98.81,85.19,1066968.57,98.16
1074025.11,98.81,85.19,1066968.57,98.16
1074025.11,98.81,85.19,1066968.57,98.16
1074025.11,98.81,85.19,1066968.57,98.16
1074025.11,98.81,85.19,1066941.08,98.16
1074025.11,98.81,85.19,1066941.08,98.16
1074025.11,98.81,85.19,1066941.08,98.16
1074025.11,98.81,85.19,1066941.08,98.16
1074025.11,98.81,85.19,1066941.08,98.16
1074025.11,98.81,85.19,1066900.56,98.15
1074025.11,98.81,85.19,1066900.56,98.15
1073747.09,98.81,85.19,1066799.83,98.17
1073747.09,98.81,85.19,1066799.83,98.17
1073531.92,98.81,85.19,1066566.31,98.17
1073531.92,98.81,85.19,1066566.31,98.17
1073531.92,98.81,85.19,1066566.31,98.17
1073265.44,98.82,85.2,1066539.83,98.2
1073265.44,98.82,85.2,1066539.83,98.2
1073265.44,98.82,85.2,1066539.83,98.2
1073265.44,98.82,85.2,1066539.83,98.2
1073265.44,98.82,85.2,1066539.83,98.2
1073265.44,98.82,85.2,1066539.83,98.2
1073049.8,98.82,85.2,1066299.14,98.2
1073049.8,98.82,85.2,1066448.84,98.21
1073049.8,98.82,85.2,1066448.84,98.21
1073049.8,98.82,85.2,1066448.84,98.21
1073049.8,98.82,85.2,1066448.84,98.21
1073049.8,98.82,85.2,1066448.84,98.21
1073049.8,98.82,85.2,1066423.28,98.21
1073049.8,98.82,85.2,1066423.28,98.21
1072738.53,98.82,85.2,1066177.11,98.22
1072738.53,98.82,85.2,1066177.11,98.22
1072738.53,98.82,85.2,1066177.11,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066019.29,98.22
1072522.51,98.82,85.2,1066054.01,98.23
1072522.51,98.82,85.2,1066041.98,98.23
1072522.51,98.82,85.2,1066041.98,98.23
1072244.49,98.83,85.21,1065583.94,98.21
1072244.49,98.83,85.21,1065628.3,98.22
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071964.83,98.83,85.21,1065399.31,98.23
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064853.82,98.2
1071697.04,98.83,85.21,1064943.04,98.21
1071697.04,98.83,85.21,1064943.04,98.21
1071697.04,98.83,85.21,1064943.04,98.21
1071697.04,98.83,85.21,1064940.53,98.21
1071697.04,98.83,85.21,1064940.53,98.21
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071538.9,98.83,85.21,1064861.87,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1071260.89,98.84,85.22,1064575.73,98.22
1070999.62,98.84,85.22,1064565.51,98.25
1070821.38,98.85,85.23,1064312.25,98.25
1070821.38,98.85,85.23,1064312.25,98.25
1070821.38,98.85,85.23,1064312.25,98.25
1070821.38,98.85,85.23,1064312.25,98.25
1070821.38,98.85,85.23,1064312.25,98.25
1070821.38,98.85,85.23,1064270.15,98.24
1070821.38,98.85,85.23,1064270.15,98.24
1070821.38,98.85,85.23,1064270.15,98.24
1070821.38,98.85,85.23,1064292.58,98.25
1070543.36,98.85,85.23,1064022.84,98.25
1070263.7,98.86,85.23,1063731.24,98.25
1070263.7,98.86,85.23,1063731.24,98.25
1070263.7,98.86,85.23,1063731.24,98.25
1070263.7,98.86,85.23,1063731.24,98.25
1070263.7,98.86,85.23,1063731.24,98.25
1070263.7,98.86,85.23,1063731.24,98.25
1069985.68,98.86,85.24,1063635.01,98.27
1069985.68,98.86,85.24,1063635.01,98.27
1069985.68,98.86,85.24,1063635.01,98.27
1069985.68,98.86,85.24,1063635.01,98.27
1069985.68,98.86,85.24,1063635.01,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069667.76,98.86,85.24,1063318.63,98.27
1069406.5,98.86,85.24,1063012.82,98.27
1069084.79,98.87,85.25,1062634.28,98.27
1069084.79,98.87,85.25,1062634.28,98.27
1069084.79,98.87,85.25,1062634.28,98.27
1069084.79,98.87,85.25,1062634.28,98.27
1068879.15,98.87,85.25,1062419.52,98.27
1068660.15,98.87,85.25,1062231.85,98.27
1068660.15,98.87,85.25,1062231.85,98.27
1068491.81,98.87,85.25,1062009.96,98.27
1068174.95,98.87,85.25,1061689.97,98.27
1068174.95,98.87,85.25,1061689.97,98.27
1068174.95,98.87,85.25,1061689.97,98.27
1068001.51,98.88,85.26,1061488.37,98.28
1068001.51,98.88,85.26,1061488.37,98.28
1067951.51,98.88,85.26,1061438.37,98.28
