ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
902925.03,99.14,85.54,895780.87,98.35
902491.42,99.14,85.55,895322.68,98.36
902491.42,99.14,85.55,895322.68,98.36
902201.75,99.15,85.55,895009.16,98.36
902201.75,99.15,85.55,895009.16,98.36
902201.75,99.15,85.55,895009.16,98.36
902201.75,99.15,85.55,895009.16,98.36
902201.75,99.15,85.55,895009.16,98.36
902201.75,99.15,85.55,895009.16,98.36
902201.75,99.15,85.55,895045.33,98.36
902201.75,99.15,85.55,895045.33,98.36
902069.73,99.15,85.55,894913.51,98.36
902069.73,99.15,85.55,894913.51,98.36
902069.73,99.15,85.55,894913.51,98.36
902069.73,99.15,85.55,894913.51,98.36
902069.73,99.15,85.55,894913.51,98.36
901851.3,99.15,85.55,894748.09,98.37
901851.3,99.15,85.55,894748.09,98.37
901851.3,99.15,85.55,894748.09,98.37
901851.3,99.15,85.55,894748.09,98.37
901561.63,99.15,85.56,894537.8,98.38
901561.63,99.15,85.56,894537.8,98.38
901561.63,99.15,85.56,894537.8,98.38
901561.63,99.15,85.56,894537.8,98.38
901561.63,99.15,85.56,894537.8,98.38
901561.63,99.15,85.56,894537.8,98.38
901561.63,99.15,85.56,894500.82,98.38
901561.63,99.15,85.56,894500.82,98.38
901561.63,99.15,85.56,894500.82,98.38
901561.63,99.15,85.56,894524.37,98.38
901561.63,99.15,85.56,894524.37,98.38
901561.63,99.15,85.56,894524.37,98.38
901561.63,99.15,85.56,894524.37,98.38
901561.63,99.15,85.56,894524.37,98.38
901561.63,99.15,85.56,894524.45,98.38
901561.63,99.15,85.56,894524.45,98.38
901561.63,99.15,85.56,894524.45,98.38
901561.63,99.15,85.56,894524.45,98.38
901561.63,99.15,85.56,894524.45,98.38
901561.63,99.15,85.56,894524.45,98.38
901403.98,99.15,85.56,894449.26,98.39
901403.98,99.15,85.56,894449.26,98.39
901403.98,99.15,85.56,894449.26,98.39
901403.98,99.15,85.56,894449.26,98.39
901403.98,99.15,85.56,894449.26,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901403.98,99.15,85.56,894494.43,98.39
901204.31,99.16,85.56,894150.4,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901204.31,99.16,85.56,894153.13,98.38
901209.0,99.16,85.56,894156.62,98.38
901209.0,99.16,85.56,894156.62,98.38
901209.0,99.16,85.56,894156.62,98.38
901209.0,99.16,85.56,894156.62,98.38
901209.0,99.16,85.56,894156.62,98.38
901000.2,99.16,85.56,893988.61,98.39
900842.55,99.16,85.56,893843.44,98.39
900842.55,99.16,85.56,893843.44,98.39
900842.55,99.16,85.56,893843.44,98.39
900842.55,99.16,85.56,893843.44,98.39
900597.97,99.17,85.57,893612.19,98.4
900597.97,99.17,85.57,893612.19,98.4
900597.97,99.17,85.57,893612.19,98.4
900597.97,99.17,85.57,893612.19,98.4
900597.97,99.17,85.57,893612.19,98.4
900597.97,99.17,85.57,893612.19,98.4
900597.97,99.17,85.57,893587.58,98.39
900597.97,99.17,85.57,893587.58,98.39
900440.32,99.17,85.57,893455.76,98.4
900440.32,99.17,85.57,893427.63,98.39
900440.32,99.17,85.57,893459.27,98.4
900440.32,99.17,85.57,893463.31,98.4
900440.32,99.17,85.57,893463.31,98.4
900440.32,99.17,85.57,893463.31,98.4
900440.32,99.17,85.57,893463.31,98.4
900440.32,99.17,85.57,893463.31,98.4
900440.32,99.17,85.57,893463.31,98.4
900158.59,99.17,85.57,893161.46,98.4
899976.49,99.18,85.58,893031.99,98.41
899976.49,99.18,85.58,893031.99,98.41
899976.49,99.18,85.58,893031.99,98.41
899976.49,99.18,85.58,893031.99,98.41
899976.49,99.18,85.58,893031.99,98.41
899656.49,99.18,85.58,892711.99,98.41
899656.49,99.18,85.58,892711.99,98.41
899656.49,99.18,85.58,892711.99,98.41
899656.49,99.18,85.58,892711.99,98.41
899656.49,99.18,85.58,892711.99,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899499.67,99.18,85.58,892555.17,98.41
899502.02,99.18,85.58,892558.08,98.41
899502.02,99.18,85.58,892558.08,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
899223.47,99.18,85.58,892215.73,98.41
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898941.74,99.18,85.59,891828.52,98.4
898784.09,99.18,85.59,891696.7,98.4
898784.09,99.18,85.59,891696.7,98.4
898784.09,99.18,85.59,891696.7,98.4
898784.09,99.18,85.59,891696.7,98.4
898784.09,99.18,85.59,891696.7,98.4
898784.84,99.18,85.59,891699.21,98.4
898784.84,99.18,85.59,891699.21,98.4
898784.84,99.18,85.59,891669.4,98.4
898784.84,99.18,85.59,891669.4,98.4
898784.84,99.18,85.59,891669.4,98.4
898784.84,99.18,85.59,891669.4,98.4
898784.84,99.18,85.59,891669.4,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891415.02,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898526.04,99.19,85.59,891398.79,98.4
898236.36,99.19,85.59,891094.21,98.4
898237.12,99.19,85.59,891113.71,98.4
898237.12,99.19,85.59,891113.71,98.4
898237.12,99.19,85.59,891113.71,98.4
898237.12,99.19,85.59,891113.71,98.4
898237.12,99.19,85.59,891113.71,98.4
898239.72,99.19,85.59,891118.6,98.4
898239.72,99.19,85.59,891118.6,98.4
898239.72,99.19,85.59,891118.6,98.4
898239.72,99.19,85.59,891118.6,98.4
898239.72,99.19,85.59,891118.6,98.4
898239.72,99.19,85.59,891118.6,98.4
898239.72,99.19,85.59,891140.3,98.41
897950.05,99.19,85.6,890829.25,98.41
897950.05,99.19,85.6,890829.25,98.41
897660.37,99.2,85.6,890585.72,98.41
897374.91,99.2,85.6,890386.92,98.43
897093.18,99.2,85.61,890129.01,98.43
897093.18,99.2,85.61,890106.97,98.43
897093.18,99.2,85.61,890106.97,98.43
896811.45,99.21,85.61,890007.87,98.46
896811.45,99.21,85.61,890007.87,98.46
896811.45,99.21,85.61,890007.87,98.46
896811.45,99.21,85.61,890007.87,98.46
896811.45,99.21,85.61,890007.87,98.46
896533.46,99.21,85.62,889701.44,98.46
896533.46,99.21,85.62,889701.44,98.46
896533.46,99.21,85.62,889701.44,98.46
896533.46,99.21,85.62,889701.44,98.46
896533.46,99.21,85.62,889701.44,98.46
896533.46,99.21,85.62,889701.44,98.46
896271.98,99.22,85.62,889460.7,98.46
896112.27,99.23,85.63,889407.45,98.48
896112.27,99.23,85.63,889407.45,98.48
896112.27,99.23,85.63,889407.45,98.48
896112.27,99.23,85.63,889407.45,98.48
896112.27,99.23,85.63,889407.45,98.48
896112.27,99.23,85.63,889407.45,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895822.6,99.23,85.63,889091.35,98.48
895540.87,99.23,85.64,888891.84,98.5
895540.87,99.23,85.64,888891.84,98.5
895540.87,99.23,85.64,888891.84,98.5
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888867.52,98.49
895540.87,99.23,85.64,888915.67,98.5
895540.87,99.23,85.64,888915.67,98.5
895540.87,99.23,85.64,888915.67,98.5
895540.87,99.23,85.64,888915.67,98.5
895270.17,99.24,85.64,888655.51,98.51
895270.17,99.24,85.64,888655.51,98.51
895270.17,99.24,85.64,888655.51,98.51
895270.17,99.24,85.64,888655.51,98.51
895270.17,99.24,85.64,888655.51,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
894975.31,99.24,85.65,888355.71,98.51
893975.31,99.24,85.64,887355.71,98.51
893975.31,99.24,85.64,887348.32,98.5
893655.31,99.24,85.64,887028.32,98.5
893655.31,99.24,85.64,887028.32,98.5
893655.31,99.24,85.64,887028.32,98.5
893655.31,99.24,85.64,887028.32,98.5
893655.31,99.24,85.64,887028.32,98.5
893655.31,99.24,85.64,887028.32,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893656.03,99.24,85.64,887029.16,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893665.67,99.24,85.65,887031.51,98.5
893508.27,99.24,85.65,886842.4,98.5
893508.27,99.24,85.65,886842.4,98.5
893222.38,99.24,85.65,886500.24,98.5
893222.38,99.24,85.65,886500.24,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
893000.97,99.25,85.65,886318.76,98.5
892714.76,99.25,85.65,886020.57,98.5
892714.76,99.25,85.65,886020.57,98.5
892493.35,99.25,85.65,885868.7,98.51
892284.55,99.25,85.65,885659.39,98.51
892284.55,99.25,85.65,885659.39,98.51
892284.55,99.25,85.65,885659.39,98.51
892284.55,99.25,85.65,885659.39,98.51
892284.55,99.25,85.65,885659.39,98.51
892284.55,99.25,85.65,885681.09,98.52
892284.55,99.25,85.65,885681.09,98.52
892092.36,99.25,85.66,885454.4,98.52
892092.36,99.25,85.66,885454.4,98.52
892092.36,99.25,85.66,885454.4,98.52
892092.36,99.25,85.66,885454.4,98.52
892092.36,99.25,85.66,885481.41,98.52
892092.36,99.25,85.66,885481.41,98.52
892092.36,99.25,85.66,885481.41,98.52
892092.36,99.25,85.66,885481.41,98.52
892092.36,99.25,85.66,885481.41,98.52
892092.36,99.25,85.66,885481.41,98.52
891936.55,99.26,85.66,885331.44,98.52
891936.55,99.26,85.66,885331.44,98.52
891936.55,99.26,85.66,885331.44,98.52
891936.55,99.26,85.66,885331.44,98.52
891936.55,99.26,85.66,885331.44,98.52
891936.55,99.26,85.66,885331.44,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885183.43,98.52
891787.75,99.26,85.66,885215.82,98.52
891787.75,99.26,85.66,885215.82,98.52
891787.75,99.26,85.66,885215.82,98.52
891787.75,99.26,85.66,885215.82,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891788.51,99.26,85.66,885216.71,98.52
891569.71,99.26,85.66,885003.89,98.53
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884967.72,98.52
891569.71,99.26,85.66,884951.06,98.52
891569.71,99.26,85.66,884951.06,98.52
891241.72,99.26,85.67,884611.29,98.52
891241.72,99.26,85.67,884611.29,98.52
891241.72,99.26,85.67,884611.29,98.52
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884403.74,98.53
891051.2,99.27,85.67,884371.26,98.52
891051.2,99.27,85.67,884371.26,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
891051.2,99.27,85.67,884344.2,98.52
890762.44,99.27,85.67,884044.18,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883746.63,98.52
890481.22,99.27,85.68,883729.68,98.52
890481.22,99.27,85.68,883729.68,98.52
890481.22,99.27,85.68,883729.68,98.52
890481.22,99.27,85.68,883729.68,98.52
890481.22,99.27,85.68,883729.68,98.52
890191.55,99.28,85.68,883344.11,98.51
890143.9,99.28,85.68,883343.26,98.52
890143.9,99.28,85.68,883343.26,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
890143.9,99.28,85.68,883328.89,98.52
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883052.34,98.53
889822.02,99.28,85.69,883074.61,98.53
889822.02,99.28,85.69,883074.61,98.53
889822.02,99.28,85.69,883074.61,98.53
889822.02,99.28,85.69,883074.61,98.53
889822.02,99.28,85.69,883074.61,98.53
889822.02,99.28,85.69,883074.61,98.53
889822.02,99.28,85.69,883074.61,98.53
889529.75,99.28,85.69,882787.94,98.53
889529.75,99.28,85.69,882787.94,98.53
889529.75,99.28,85.69,882787.94,98.53
889529.75,99.28,85.69,882787.94,98.53
889529.75,99.28,85.69,882787.94,98.53
889529.75,99.28,85.69,882787.94,98.53
889580.67,99.29,85.69,882821.9,98.54
889580.67,99.29,85.69,882821.9,98.54
889580.67,99.29,85.69,882821.9,98.54
889580.67,99.29,85.69,882821.9,98.54
889580.67,99.29,85.69,882821.9,98.54
889580.67,99.29,85.69,882821.9,98.54
889359.25,99.29,85.69,882587.71,98.53
889359.25,99.29,85.69,882587.71,98.53
889359.25,99.29,85.69,882587.71,98.53
889078.59,99.3,85.7,882398.21,98.55
889078.59,99.3,85.7,882398.21,98.55
889078.59,99.3,85.7,882398.21,98.55
889078.59,99.3,85.7,882398.21,98.55
889078.59,99.3,85.7,882398.21,98.55
889078.59,99.3,85.7,882398.21,98.55
889078.59,99.3,85.7,882398.21,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
889090.33,99.3,85.7,882400.86,98.55
888840.28,99.3,85.71,882179.82,98.56
888840.28,99.3,85.71,882181.23,98.56
888840.28,99.3,85.71,882181.23,98.56
888550.61,99.31,85.71,882055.5,98.58
888550.61,99.31,85.71,882055.5,98.58
888550.61,99.31,85.71,882055.5,98.58
888550.61,99.31,85.71,882055.5,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888550.61,99.31,85.71,882012.58,98.58
888566.5,99.31,85.71,882020.5,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888566.5,99.31,85.71,882051.75,98.58
888349.61,99.31,85.71,881880.35,98.59
888349.61,99.31,85.71,881880.35,98.59
888349.61,99.31,85.71,881880.35,98.59
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888349.61,99.31,85.71,881861.04,98.58
888071.61,99.31,85.72,881530.28,98.58
888071.61,99.31,85.72,881573.52,98.59
888071.61,99.31,85.72,881573.52,98.59
888071.61,99.31,85.72,881573.52,98.59
888071.61,99.31,85.72,881573.52,98.59
887860.2,99.32,85.72,881440.31,98.6
887860.2,99.32,85.72,881454.13,98.6
887860.2,99.32,85.72,881454.13,98.6
887860.2,99.32,85.72,881454.13,98.6
887860.2,99.32,85.72,881454.13,98.6
887860.2,99.32,85.72,881454.13,98.6
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881597.96,98.61
887870.53,99.32,85.72,881625.5,98.62
887870.53,99.32,85.72,881625.5,98.62
887870.53,99.32,85.72,881625.5,98.62
887870.53,99.32,85.72,881625.5,98.62
887870.53,99.32,85.72,881625.5,98.62
887580.86,99.32,85.72,881315.6,98.62
887580.86,99.32,85.72,881315.6,98.62
887294.69,99.32,85.73,881046.38,98.62
887294.69,99.32,85.73,881046.38,98.62
887294.69,99.32,85.73,881046.38,98.62
887294.69,99.32,85.73,881046.38,98.62
887294.69,99.32,85.73,881046.38,98.62
887294.69,99.32,85.73,881046.38,98.62
886975.02,99.33,85.73,880820.19,98.64
886975.02,99.33,85.73,880820.19,98.64
886975.02,99.33,85.73,880820.19,98.64
886975.02,99.33,85.73,880820.19,98.64
886975.02,99.33,85.73,880795.95,98.63
886975.02,99.33,85.73,880795.95,98.63
886975.02,99.33,85.73,880795.95,98.63
886975.02,99.33,85.73,880795.95,98.63
886975.02,99.33,85.73,880850.55,98.64
886975.02,99.33,85.73,880850.55,98.64
886975.02,99.33,85.73,880850.55,98.64
886975.02,99.33,85.73,880887.14,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
886975.02,99.33,85.73,880867.12,98.64
