ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d31e-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,5298660,6212,6398340
1213,6212,5298660,6212,6399340
1213,6212,5298660,6212,6400150
1213,6212,5298660,6212,6401150
1213,6212,5298660,6212,6402150
1213,6212,5299250,6212,6402740
1213,6212,5299250,6212,6403390
1213,6212,5299250,6212,6403860
1213,6212,5299570,6212,6404180
1213,6212,5299890,6212,6404500
1213,6212,5299890,6212,6405310
1213,6212,5299890,6212,6405770
1213,6212,5300370,6212,6406250
1213,6212,5300370,6212,6407060
1213,6212,5300370,6212,6408060
1213,6212,5300370,6212,6408530
1213,6212,5300370,6212,6409340
1213,6212,5300370,6212,6409340
1213,6212,5300370,6212,6410150
1213,6212,5300370,6212,6410960
1213,6212,5300370,6212,6411770
1213,6212,5300530,6212,6411930
1213,6212,5300530,6212,6412930
1213,6212,5300750,6212,6413150
1213,6212,5300750,6212,6413800
1213,6212,5300750,6212,6414270
1213,6212,5300750,6212,6415270
1213,6212,5300750,6212,6416270
1213,6212,5300750,6212,6417080
1213,6212,5300750,6212,6425080
1213,6212,5300750,6212,6425550
1213,6212,5300750,6212,6426360
1213,6212,5300910,6212,6426520
1213,6212,5300910,6212,6427330
1213,6212,5300910,6212,6427800
1213,6212,5300910,6212,6427800
1213,6212,5300910,6212,6427800
1213,6212,5300910,6212,6427800
1213,6212,5300910,6212,6428800
1213,6212,5301230,6212,6429120
1213,6212,5301230,6212,6429120
1213,6212,5301230,6212,6429120
1213,6212,5301710,6212,6429600
1213,6212,5301710,6212,6430600
1213,6212,5302030,6212,6430920
1213,6212,5302030,6212,6431390
1213,6212,5302030,6212,6431860
1213,6212,5302030,6212,6432860
1213,6212,5302030,6212,6433670
1213,6212,5302030,6212,6434140
1213,6212,5302030,6212,6434140
1213,6212,5302030,6212,6435140
1213,6212,5302190,6212,6435300
1213,6212,5302190,6212,6435760
1213,6212,5302190,6212,6436570
1213,6212,5302190,6212,6437570
1213,6212,5302190,6212,6438570
1213,6212,5302420,6212,6438800
1213,6212,5302420,6212,6439800
1213,6212,5302420,6212,6439800
1213,6212,5302420,6212,6440800
1213,6212,5302740,6212,6441120
1213,6212,5302740,6212,6441580
1213,6212,5302740,6212,6442580
1213,6212,5302740,6212,6443050
1213,6212,5302740,6212,6443860
1213,6212,5302740,6212,6444330
1213,6212,5302740,6212,6444330
1213,6212,5302740,6212,6445140
1213,6212,5302740,6212,6446140
1213,6212,5302740,6212,6446140
1213,6212,5302740,6212,6446950
1213,6212,5302740,6212,6447420
1213,6212,5302740,6212,6447890
1213,6212,5302740,6212,6448440
1213,6212,5302740,6212,6448440
1213,6212,5302740,6212,6449440
1213,6212,5302740,6212,6450440
1213,6212,5302740,6212,6451440
1213,6212,5302740,6212,6451990
1213,6212,5302740,6212,6452800
1213,6212,5302900,6212,6452960
1213,6212,5302900,6212,6453770
1213,6212,5302900,6212,6454770
1213,6212,5302900,6212,6455770
1213,6212,5302900,6212,6456770
1213,6212,5302900,6212,6456770
1213,6212,5302900,6212,6457580
1213,6212,5302900,6212,6458580
1213,6212,5302900,6212,6459130
1213,6212,5302900,6212,6460130
1213,6212,5302900,6212,6461130
1213,6212,5302900,6212,6461940
1213,6212,5302900,6212,6461940
1213,6212,5303130,6212,6462170
1213,6212,5303130,6212,6462170
1213,6212,5303130,6212,6462980
1213,6212,5303130,6212,6463790
1213,6212,5303130,6212,6464440
1213,6212,5303130,6212,6465090
1213,6212,5303130,6212,6466090
1213,6212,5303130,6212,6466560
1213,6212,5303130,6212,6467560
1213,6212,5303130,6212,6468560
1213,6212,5303130,6212,6469560
1213,6212,5303130,6212,6470560
1213,6212,5303130,6212,6471370
1213,6212,5303130,6212,6472180
1213,6212,5303130,6212,6473180
1213,6212,5303130,6212,6473180
1213,6212,5303130,6212,6474180
1213,6212,5303130,6212,6474650
1213,6212,5303130,6212,6475460
1213,6212,5303130,6212,6476270
1213,6212,5303350,6212,6476490
1213,6212,5303510,6212,6476650
1213,6212,5303510,6212,6477460
1213,6212,5303510,6212,6478270
1213,6212,5303510,6212,6479270
1213,6212,5303830,6212,6479590
1213,6212,5303830,6212,6480590
1213,6212,5303830,6212,6481060
1213,6212,5303830,6212,6481870
1213,6212,5303830,6212,6482870
1213,6212,5303830,6212,6483870
1213,6212,5303830,6212,6483870
1213,6212,5303830,6212,6484870
1213,6212,5303990,6212,6485030
1213,6212,5303990,6212,6485030
1213,6212,5303990,6212,6485030
1213,6212,5303990,6212,6485030
1213,6212,5303990,6212,6486030
1213,6212,5303990,6212,6487030
1213,6212,5303990,6212,6487840
1213,6212,5303990,6212,6487840
1213,6212,5303990,6212,6488310
1213,6212,5304310,6212,6488630
1213,6212,5304540,6212,6488860
1213,6212,5304540,6212,6489860
1213,6212,5304540,6212,6490670
1213,6212,5304540,6212,6491670
1213,6212,5304540,6212,6492670
1213,6212,5304860,6212,6492990
1213,6212,5304860,6212,6496990
1213,6212,5304860,6212,6497990
1213,6212,5304860,6212,6498990
1213,6212,5304860,6212,6499990
1213,6212,5305020,6212,6500150
1213,6212,5305020,6212,6500620
1213,6212,5305020,6212,6501080
1213,6212,5305020,6212,6502080
1213,6212,5305020,6212,6502670
1213,6212,5305020,6212,6503670
1213,6212,5305020,6212,6504670
1213,6212,5305020,6212,6505140
1213,6212,5305020,6212,6505140
1213,6212,5305020,6212,6506140
1213,6212,5305340,6212,6506460
1213,6212,5305340,6212,6506460
1213,6212,5305340,6212,6507460
1213,6212,5305340,6212,6507930
1213,6212,5305340,6212,6508740
1213,6212,5305340,6212,6509210
1213,6212,5305340,6212,6510210
1213,6212,5305340,6212,6510860
1213,6212,5305340,6212,6511860
1213,6212,5305660,6212,6512180
1213,6212,5305660,6212,6513180
1213,6212,5305660,6212,6514180
1213,6212,5305660,6212,6515180
1213,6212,5305660,6212,6515990
1213,6212,5305660,6212,6516990
1213,6212,5305660,6212,6517990
1213,6212,5305660,6212,6518990
1213,6212,5305660,6212,6519990
1213,6212,5305660,6212,6520800
1213,6212,5305660,6212,6521800
1213,6212,5305660,6212,6522350
1213,6212,5305820,6212,6522510
1213,6212,5305820,6212,6523510
1213,6212,5305820,6212,6524510
1213,6212,5305820,6212,6525100
1213,6212,5305820,6212,6526100
1213,6212,5305820,6212,6526100
1213,6212,5305820,6212,6526570
1213,6212,5305820,6212,6526570
1213,6212,5305820,6212,6527040
1213,6212,5305820,6212,6527850
1213,6212,5305820,6212,6528320
1213,6212,5305820,6212,6529320
1213,6212,5306110,6212,6529610
1213,6212,5306110,6212,6530420
1213,6212,5306110,6212,6531420
1213,6212,5306110,6212,6535420
1213,6212,5306110,6212,6535890
1213,6212,5306110,6212,6535890
1213,6212,5306110,6212,6536700
1213,6212,5306110,6212,6537700
1213,6212,5306110,6212,6538700
1213,6212,5306110,6212,6539510
1213,6212,5306110,6212,6539980
1213,6212,5306110,6212,6540440
1213,6212,5306110,6212,6540440
1213,6212,5306110,6212,6541250
1213,6212,5306110,6212,6542060
1213,6212,5306110,6212,6542870
1213,6212,5306110,6212,6543870
1213,6212,5306110,6212,6544870
1213,6212,5306110,6212,6545870
1213,6212,5306110,6212,6546870
1213,6212,5306110,6212,6547520
1213,6212,5306110,6212,6548330
1213,6212,5306110,6212,6549140
1213,6212,5306110,6212,6550140
1213,6212,5306110,6212,6551140
1213,6212,5306110,6212,6552140
1213,6212,5306110,6212,6552790
1213,6212,5306110,6212,6553790
1213,6212,5306110,6212,6554790
1213,6212,5306430,6212,6555110
1213,6212,5306430,6212,6555110
1213,6212,5306430,6212,6555700
1213,6212,5306430,6212,6556510
1213,6212,5306430,6212,6557510
1213,6212,5306430,6212,6558510
1213,6212,5306430,6212,6558510
1213,6212,5306430,6212,6559320
1213,6212,5306430,6212,6560130
1213,6212,5306430,6212,6560130
1213,6212,5306430,6212,6560720
1213,6212,5306430,6212,6561720
1213,6212,5306430,6212,6561720
1213,6212,5306750,6212,6562040
1213,6212,5306750,6212,6563040
1213,6212,5307070,6212,6563360
1213,6212,5307390,6212,6563680
1213,6212,5307710,6212,6564000
1213,6212,5307710,6212,6564000
1213,6212,5307710,6212,6564810
1213,6212,5308030,6212,6565130
1213,6212,5308030,6212,6565600
1213,6212,5308030,6212,6566600
1213,6212,5308030,6212,6567600
1213,6212,5308030,6212,6568250
1213,6212,5308350,6212,6568570
1213,6212,5308350,6212,6569380
1213,6212,5308350,6212,6569850
1213,6212,5308350,6212,6570850
1213,6212,5308350,6212,6571500
1213,6212,5308350,6212,6572310
1213,6212,5308670,6212,6572630
1213,6212,5308900,6212,6572860
1213,6212,5308900,6212,6573670
1213,6212,5308900,6212,6574670
1213,6212,5308900,6212,6575140
1213,6212,5308900,6212,6576140
1213,6212,5308900,6212,6576950
1213,6212,5309220,6212,6577270
1213,6212,5309220,6212,6578270
1213,6212,5309220,6212,6578920
1213,6212,5309220,6212,6579920
1213,6212,5309220,6212,6580380
1213,6212,5309220,6212,6581190
1213,6212,5309220,6212,6581840
1213,6212,5309220,6212,6582650
1213,6212,5309540,6212,6582970
1213,6212,5309540,6212,6582970
1213,6212,5309540,6212,6583430
1213,6212,5309540,6212,6583430
1213,6212,5309540,6212,6584430
1213,6212,5309540,6212,6585430
1213,6212,5309540,6212,6586240
1213,6212,5309540,6212,6587240
1213,6212,5309540,6212,6587710
1213,6212,5309540,6212,6588520
1213,6212,5309540,6212,6588520
1213,6212,5309540,6212,6589520
1213,6212,5309540,6212,6589520
1213,6212,5309540,6212,6589980
1213,6212,5309540,6212,6590980
1213,6212,5309540,6212,6591980
1213,6212,5309860,6212,6592300
1213,6212,5309860,6212,6593300
1213,6212,5309860,6212,6593760
1213,6212,5309860,6212,6594230
1213,6212,5309860,6212,6595230
1213,6212,5310180,6212,6595550
1213,6212,5310180,6212,6596010
1213,6212,5310180,6212,6597010
1213,6212,5310180,6212,6597480
1213,6212,5310180,6212,6598480
1213,6212,5310180,6212,6599290
1213,6212,5310180,6212,6599290
1213,6212,5310180,6212,6600290
1213,6212,5310180,6212,6601100
1213,6212,5310180,6212,6601910
1213,6212,5310180,6212,6602910
1213,6212,5310180,6212,6603910
1213,6212,5310180,6212,6604910
1213,6212,5311180,6212,6605910
1213,6212,5311180,6212,6605910
1213,6212,5311500,6212,6606230
1213,6212,5311500,6212,6607230
1213,6212,5311500,6212,6608230
1213,6212,5311500,6212,6609230
1213,6212,5311500,6212,6610040
1213,6212,5311500,6212,6611040
1213,6212,5311500,6212,6611040
1213,6212,5311500,6212,6611510
1213,6212,5311500,6212,6612320
1213,6212,5311500,6212,6613320
1213,6212,5311500,6212,6614320
1213,6212,5311500,6212,6615320
1213,6212,5311500,6212,6616320
1213,6212,5311500,6212,6617320
1213,6212,5311500,6212,6618320
1213,6212,5311500,6212,6619320
1213,6212,5311500,6212,6620320
1213,6212,5311500,6212,6621320
1213,6212,5311500,6212,6621320
1213,6212,5311500,6212,6622320
1213,6212,5311500,6212,6623320
1213,6212,5311500,6212,6624320
1213,6212,5311500,6212,6624790
1213,6212,5311500,6212,6625260
1213,6212,5311500,6212,6625260
1213,6212,5311500,6212,6626070
1213,6212,5311500,6212,6626070
1213,6212,5311500,6212,6626880
1213,6212,5311660,6212,6627040
1213,6212,5311660,6212,6627630
1213,6212,5311980,6212,6627950
1213,6212,5311980,6212,6628420
1213,6212,5312210,6212,6628650
1213,6212,5312210,6212,6629650
1213,6212,5312210,6212,6630240
1213,6212,5312210,6212,6631240
1213,6212,5312210,6212,6632050
1213,6212,5312210,6212,6633050
1213,6212,5312210,6212,6633050
1213,6212,5312210,6212,6634050
1213,6212,5312210,6212,6634860
1213,6212,5312210,6212,6634860
1213,6212,5312210,6212,6635320
1213,6212,5312210,6212,6636320
1213,6212,5312210,6212,6637320
1213,6212,5312530,6212,6637640
1213,6212,5312530,6212,6638640
1213,6212,5312760,6212,6638870
1213,6212,5312980,6212,6639090
1213,6212,5312980,6212,6639560
1213,6212,5312980,6212,6640560
1213,6212,5312980,6212,6641560
1213,6212,5312980,6212,6642370
1213,6212,5312980,6212,6642370
1213,6212,5312980,6212,6643370
1213,6212,5313210,6212,6643600
1213,6212,5313210,6212,6644600
1213,6212,5313210,6212,6645600
1213,6212,5313210,6212,6646600
1213,6212,5313210,6212,6646600
1213,6212,5313210,6212,6647410
1213,6212,5313210,6212,6647880
1213,6212,5313210,6212,6648690
1213,6212,5313210,6212,6649160
1213,6212,5313210,6212,6650160
1213,6212,5313370,6212,6650320
1213,6212,5313370,6212,6651320
1213,6212,5313370,6212,6652130
1213,6212,5313370,6212,6653130
1213,6212,5313370,6212,6654130
1213,6212,5313370,6212,6654130
1213,6212,5313530,6212,6654290
1213,6212,5313530,6212,6655290
1213,6212,5313530,6212,6656290
1213,6212,5313530,6212,6657290
1213,6212,5313530,6212,6657760
1213,6212,5313530,6212,6658760
1213,6212,5313530,6212,6659760
1213,6212,5313530,6212,6660570
1213,6212,5313530,6212,6661380
1213,6212,5313530,6212,6662380
1213,6212,5313530,6212,6663030
1213,6212,5313530,6212,6663500
1213,6212,5313530,6212,6663500
1213,6212,5313530,6212,6663970
1213,6212,5313530,6212,6664970
1213,6212,5313530,6212,6665620
1213,6212,5313530,6212,6665620
1213,6212,5313530,6212,6666620
1213,6212,5313530,6212,6667620
1213,6212,5313530,6212,6668620
1213,6212,5313530,6212,6669620
1213,6212,5313530,6212,6670430
1213,6212,5313530,6212,6671430
1213,6212,5313530,6212,6672080
1213,6212,5313530,6212,6673080
1213,6212,5313530,6212,6674080
1213,6212,5313530,6212,6674890
1213,6212,5313530,6212,6674890
1213,6212,5313530,6212,6675360
1213,6212,5313530,6212,6676360
1213,6212,5313530,6212,6676950
1213,6212,5313530,6212,6677950
1213,6212,5313530,6212,6678950
1213,6212,5313760,6212,6679180
1213,6212,5313760,6212,6679180
1213,6212,5313760,6212,6680180
1213,6212,5313760,6212,6681180
1213,6212,5313760,6212,6682180
1213,6212,5313760,6212,6682180
1213,6212,5313760,6212,6683180
1213,6212,5313760,6212,6683990
1213,6212,5313760,6212,6683990
1213,6212,5313760,6212,6684990
1213,6212,5314130,6212,6685360
1213,6212,5314130,6212,6686360
1213,6212,5314130,6212,6687360
1213,6212,5314360,6212,6687590
1213,6212,5314360,6212,6688590
1213,6212,5314360,6212,6689590
1213,6212,5314360,6212,6690590
1213,6212,5314360,6212,6691060
1213,6212,5314360,6212,6692060
1213,6212,5314360,6212,6692870
1213,6212,5314360,6212,6692870
1213,6212,5314360,6212,6693330
1213,6212,5314360,6212,6693330
1213,6212,5314360,6212,6694330
1213,6212,5314360,6212,6694800
1213,6212,5314360,6212,6695610
1213,6212,5314360,6212,6695610
1213,6212,5314360,6212,6696610
1213,6212,5314360,6212,6697420
1213,6212,5314360,6212,6698420
1213,6212,5314680,6212,6698740
1213,6212,5315000,6212,6699060
1213,6212,5315000,6212,6699710
1213,6212,5315000,6212,6700180
1213,6212,5315000,6212,6701180
1213,6212,5315000,6212,6702180
1213,6212,5315000,6212,6703180
1213,6212,5315000,6212,6703650
1213,6212,5315000,6212,6703650
1213,6212,5315000,6212,6704110
1213,6212,5315000,6212,6704700
1213,6212,5315000,6212,6705700
1213,6212,5315000,6212,6706700
1213,6212,5315320,6212,6707020
1213,6212,5315370,6212,6707070
1213,6212,5315370,6212,6707540
1213,6212,5315370,6212,6707540
1213,6212,5315370,6212,6707540
1213,6212,5315370,6212,6708540
1213,6212,5315370,6212,6709540
1213,6212,5315370,6212,6710540
1213,6212,5315370,6212,6711540
1213,6212,5315370,6212,6712010
1213,6212,5315370,6212,6712600
1213,6212,5315370,6212,6713070
1213,6212,5315370,6212,6714070
1213,6212,5315370,6212,6715070
1213,6212,5315370,6212,6715530
1213,6212,5315370,6212,6716120
1213,6212,5315370,6212,6716930
1213,6212,5315370,6212,6717930
1213,6212,5315370,6212,6717930
1213,6212,5315370,6212,6718930
1213,6212,5315740,6212,6719300
1213,6212,5315740,6212,6720300
1213,6212,5315740,6212,6720770
1213,6212,5315740,6212,6721770
1213,6212,5315740,6212,6722580
1213,6212,5315740,6212,6723580
1213,6212,5315740,6212,6724390
1213,6212,5315740,6212,6725040
1213,6212,5315740,6212,6725630
1213,6212,5315740,6212,6726630
1213,6212,5315740,6212,6726630
1213,6212,5315740,6212,6727440
1213,6212,5315740,6212,6728440
1213,6212,5315740,6212,6728910
1213,6212,5315740,6212,6728910
1213,6212,5315740,6212,6729910
1213,6212,5315740,6212,6729910
1213,6212,5316060,6212,6730230
1213,6212,5316060,6212,6731230
1213,6212,5316060,6212,6732230
1213,6212,5316060,6212,6732880
1213,6212,5316060,6212,6733350
1213,6212,5316060,6212,6734160
1213,6212,5316060,6212,6734160
1213,6212,5316060,6212,6735160
1213,6212,5316060,6212,6736160
1213,6212,5316060,6212,6736630
1213,6212,5316060,6212,6737090
1213,6212,5316060,6212,6737900
1213,6212,5316290,6212,6738130
1213,6212,5316290,6212,6739130
1213,6212,5316290,6212,6739940
1213,6212,5316610,6212,6740260
1213,6212,5316610,6212,6741070
1213,6212,5316610,6212,6742070
1213,6212,5316610,6212,6743070
1213,6212,5316610,6212,6744070
1213,6212,5316610,6212,6744880
1213,6212,5316610,6212,6745350
1213,6212,5316610,6212,6745350
1213,6212,5316610,6212,6746350
1213,6212,5316610,6212,6747350
1213,6212,5316610,6212,6747820
1213,6212,5316610,6212,6748290
1213,6212,5316610,6212,6749290
1213,6212,5316610,6212,6750100
1213,6212,5316610,6212,6750570
1213,6212,5316610,6212,6750570
1213,6212,5316930,6212,6750890
1213,6212,5316930,6212,6750890
1213,6212,5316930,6212,6751700
1213,6212,5317250,6212,6752020
1213,6212,5317250,6212,6752830
1213,6212,5317250,6212,6753830
1213,6212,5317250,6212,6754300
1213,6212,5317250,6212,6754300
1213,6212,5317250,6212,6755110
1213,6212,5317250,6212,6756110
1213,6212,5317250,6212,6756580
1213,6212,5317250,6212,6757580
1213,6212,5317250,6212,6758390
1213,6212,5317250,6212,6759390
1213,6212,5317250,6212,6760390
1213,6212,5317250,6212,6761390
1213,6212,5317250,6212,6762390
1213,6212,5317250,6212,6763200
1213,6212,5317250,6212,6763670
1213,6212,5317250,6212,6764670
1213,6212,5317250,6212,6765130
1213,6212,5317250,6212,6765600
1213,6212,5317250,6212,6766600
1213,6212,5317250,6212,6766600
1213,6212,5317250,6212,6766600
1213,6212,5317250,6212,6767600
1213,6212,5317250,6212,6768600
1213,6212,5317250,6212,6769600
1213,6212,5317250,6212,6770600
1213,6212,5317250,6212,6771600
1213,6212,5317250,6212,6772600
1213,6212,5317250,6212,6773060
1213,6212,5317250,6212,6774060
1213,6212,5317250,6212,6774870
1213,6212,5317250,6212,6775420
1213,6212,5317480,6212,6775650
1213,6212,5317480,6212,6776650
1213,6212,5317480,6212,6777650
1213,6212,5317480,6212,6777650
1213,6212,5317480,6212,6778650
1213,6212,5317480,6212,6779460
1213,6212,5317480,6212,6780050
1213,6212,5317480,6212,6781050
1213,6212,5317480,6212,6782050
1213,6212,5317480,6212,6783050
1213,6212,5317480,6212,6784050
1213,6212,5317480,6212,6784520
1213,6212,5317800,6212,6784840
1213,6212,5317800,6212,6784840
1213,6212,5317800,6212,6784840
1213,6212,5317800,6212,6785840
1213,6212,5317800,6212,6786840
1213,6212,5318020,6212,6787060
1213,6212,5318020,6212,6787060
1213,6212,5318020,6212,6788060
1213,6212,5318020,6212,6789060
1213,6212,5318020,6212,6790060
1213,6212,5318020,6212,6791060
1213,6212,5318020,6212,6791060
1213,6212,5318020,6212,6792060
1213,6212,5318020,6212,6793060
1213,6212,5318020,6212,6793870
1213,6212,5318020,6212,6794520
1213,6212,5318020,6212,6795520
1213,6212,5318020,6212,6795980
1213,6212,5318020,6212,6796630
1213,6212,5318020,6212,6797100
1213,6212,5318020,6212,6797910
1213,6212,5318020,6212,6798380
1213,6212,5318020,6212,6799380
1213,6212,5318020,6212,6800380
1213,6212,5318020,6212,6801380
1213,6212,5318020,6212,6801930
1213,6212,5318020,6212,6801930
1213,6212,5318020,6212,6802930
1213,6212,5318020,6212,6803930
1213,6212,5318020,6212,6804400
1213,6212,5318020,6212,6805400
1213,6212,5318340,6212,6805720
1213,6212,5318340,6212,6806720
1213,6212,5318660,6212,6807040
1213,6212,5318660,6212,6807850
1213,6212,5318660,6212,6808440
1213,6212,5318660,6212,6808440
1213,6212,5318660,6212,6808910
1213,6212,5318660,6212,6809720
1213,6212,5319010,6212,6810070
1213,6212,5319010,6212,6810880
1213,6212,5319010,6212,6811880
1213,6212,5319010,6212,6812350
1213,6212,5319010,6212,6812350
1213,6212,5319010,6212,6813350
1213,6212,5319010,6212,6821350
1213,6212,5319010,6212,6821350
1213,6212,5319010,6212,6821350
1213,6212,5319010,6212,6821900
1213,6212,5319010,6212,6822550
1213,6212,5319010,6212,6822550
1213,6212,5319010,6212,6822550
1213,6212,5319010,6212,6823020
1213,6212,5319010,6212,6823830
1213,6212,5319010,6212,6824830
1213,6212,5319010,6212,6825830
1213,6212,5319010,6212,6826830
1213,6212,5319010,6212,6827640
1213,6212,5319010,6212,6828640
1213,6212,5319010,6212,6829640
1213,6212,5319010,6212,6830640
1213,6212,5319010,6212,6831640
1213,6212,5319010,6212,6832640
1213,6212,5319010,6212,6833640
1213,6212,5319010,6212,6833640
1213,6212,5319010,6212,6834640
1213,6212,5319010,6212,6835450
1213,6212,5319010,6212,6835920
1213,6212,5319010,6212,6836920
1213,6212,5319010,6212,6837570
1213,6212,5319010,6212,6838570
1213,6212,5319010,6212,6839380
1213,6212,5319330,6212,6839700
1213,6212,5319330,6212,6839700
1213,6212,5319330,6212,6840510
1213,6212,5319330,6212,6841510
1213,6212,5319330,6212,6841980
1213,6212,5319560,6212,6842210
1213,6212,5319560,6212,6842210
1213,6212,5319560,6212,6843210
1213,6212,5319560,6212,6843860
1213,6212,5319560,6212,6844320
1213,6212,5319560,6212,6844320
1213,6212,5319560,6212,6844320
1213,6212,5319560,6212,6845130
1213,6212,5319560,6212,6846130
1213,6212,5319880,6212,6846450
1213,6212,5319880,6212,6846910
1213,6212,5319880,6212,6847910
1213,6212,5319990,6212,6848020
