ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d2df-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1370863.71,65.12,51.53,1150365.98,54.64
1370727.8,65.14,51.55,1151593.74,54.73
1370571.45,65.14,51.55,1151542.8,54.73
1370315.83,65.14,51.55,1151087.0,54.72
1370315.83,65.14,51.55,1151079.43,54.72
1370315.83,65.14,51.55,1151079.43,54.72
1372081.42,65.25,51.65,1151700.9,54.77
1372241.09,65.27,51.68,1151624.69,54.78
1372420.8,65.3,51.71,1152549.19,54.84
1372186.96,65.3,51.71,1152829.24,54.86
1371921.37,65.3,51.71,1152439.61,54.85
1372101.08,65.32,51.73,1152568.2,54.87
1371994.72,65.32,51.73,1152615.09,54.88
1371994.72,65.32,51.73,1152660.25,54.88
1371994.72,65.32,51.73,1152778.48,54.88
1371888.8,65.34,51.75,1152499.41,54.89
1372019.64,65.36,51.77,1153449.76,54.95
1372179.32,65.39,51.79,1154000.98,54.99
1372359.03,65.41,51.82,1154014.69,55.0
1372164.21,65.41,51.82,1153426.9,54.99
1372028.3,65.44,51.85,1153405.35,55.01
1372078.75,65.47,51.88,1153405.35,55.03
1372129.2,65.49,51.9,1153746.21,55.07
1372129.2,65.49,51.9,1154766.69,55.12
1371826.73,65.5,51.91,1154480.04,55.12
1371505.86,65.51,51.92,1153959.87,55.12
1371254.3,65.51,51.92,1153913.46,55.13
1371078.71,65.51,51.92,1153802.93,55.13
1370823.1,65.51,51.92,1153663.59,55.14
1370982.78,65.54,51.95,1153438.26,55.14
1371033.23,65.57,51.98,1153438.26,55.16
1371083.68,65.6,52.01,1153679.75,55.2
1370947.77,65.62,52.03,1153866.37,55.23
1370960.16,65.65,52.06,1153364.55,55.23
1371139.87,65.67,52.08,1153123.45,55.23
1371488.45,65.71,52.11,1154462.17,55.31
1371538.9,65.73,52.14,1154913.98,55.35
1371538.9,65.73,52.14,1155498.24,55.38
1371698.58,65.76,52.17,1155688.36,55.41
1371895.14,65.78,52.19,1156721.1,55.46
1372701.27,65.83,52.24,1158122.35,55.54
1372636.34,65.86,52.27,1157621.49,55.54
1372796.02,65.88,52.29,1158357.67,55.59
1372581.16,65.9,52.31,1157883.14,55.59
1372777.73,65.92,52.33,1158325.27,55.62
1372828.18,65.95,52.36,1158482.68,55.65
1373007.88,65.97,52.38,1158990.53,55.69
1373058.33,66.0,52.41,1159296.74,55.72
1373114.44,66.03,52.44,1158793.13,55.72
1373157.43,66.06,52.46,1160485.68,55.83
1373172.36,66.06,52.47,1161012.12,55.85
1373036.45,66.08,52.49,1162006.73,55.93
1373036.45,66.08,52.49,1161675.08,55.91
1372900.54,66.11,52.52,1161633.53,55.93
1372950.99,66.14,52.54,1161637.34,55.96
1372969.94,66.14,52.55,1161575.81,55.95
1372860.31,66.14,52.55,1161096.07,55.94
1372910.75,66.17,52.58,1161950.24,56.0
1372779.33,66.18,52.59,1161639.94,56.0
1372779.33,66.18,52.59,1161674.89,56.0
1372829.78,66.21,52.62,1161674.89,56.02
1372681.3,66.22,52.63,1161880.58,56.05
1372588.07,66.24,52.64,1162179.96,56.08
1372331.59,66.24,52.65,1162256.33,56.1
1372653.02,66.27,52.68,1162375.48,56.12
1372561.41,66.28,52.69,1162223.86,56.12
1372747.07,66.3,52.71,1162534.74,56.15
1372857.77,66.34,52.75,1163860.15,56.24
1372908.22,66.37,52.78,1163860.15,56.26
1372958.67,66.4,52.8,1164584.4,56.32
1372921.89,66.4,52.81,1164522.53,56.32
1372785.99,66.43,52.84,1164490.62,56.35
1373105.49,66.46,52.87,1166289.65,56.45
1372949.77,66.48,52.89,1166008.74,56.46
1372991.9,66.49,52.9,1166156.7,56.47
1373207.34,66.53,52.94,1165898.07,56.49
1373071.43,66.56,52.97,1165884.36,56.52
1373121.88,66.59,53.0,1166038.38,56.55
1373325.27,66.61,53.02,1167305.05,56.62
1373059.68,66.61,53.02,1166954.84,56.61
1374000.64,66.68,53.09,1167436.69,56.65
1374160.32,66.71,53.11,1167467.6,56.67
1374210.77,66.73,53.14,1167699.27,56.71
1373955.15,66.74,53.15,1167384.9,56.7
1373703.34,66.75,53.16,1167652.83,56.74
1373688.38,66.76,53.17,1167964.7,56.76
1373552.47,66.79,53.2,1168951.09,56.84
1373602.92,66.82,53.22,1169029.15,56.86
1373653.37,66.84,53.25,1169438.12,56.91
1373401.8,66.85,53.26,1169503.34,56.92
1373146.19,66.85,53.26,1169238.48,56.92
1373196.64,66.88,53.29,1169244.32,56.95
1373404.83,66.9,53.31,1169875.21,56.99
1373455.28,66.93,53.34,1169907.56,57.01
1373199.67,66.93,53.34,1169345.57,57.0
1372954.06,66.94,53.35,1169835.11,57.03
1372841.62,66.95,53.35,1170273.14,57.07
1373001.3,66.97,53.38,1171457.04,57.14
1373051.75,67.0,53.41,1171854.44,57.19
1373248.32,67.02,53.43,1172778.08,57.24
1373396.61,67.06,53.47,1173183.44,57.28
1373676.17,67.1,53.51,1173894.56,57.34
1373420.56,67.1,53.51,1173829.73,57.35
1373420.56,67.1,53.51,1173780.81,57.35
1373284.65,67.13,53.54,1173603.96,57.37
1373033.08,67.13,53.54,1173342.69,57.37
1372784.93,67.13,53.54,1174387.7,57.43
1372315.56,67.14,53.55,1173836.26,57.43
1372366.01,67.17,53.58,1174271.33,57.47
1372545.71,67.19,53.6,1174644.73,57.5
1372409.8,67.22,53.63,1174603.3,57.53
1372391.73,67.23,53.64,1174972.7,57.56
1372391.73,67.23,53.64,1175009.71,57.56
1372158.27,67.23,53.64,1174759.04,57.56
1372328.8,67.24,53.65,1174936.0,57.57
1372328.8,67.24,53.65,1174936.0,57.57
1372836.35,67.29,53.7,1175464.93,57.62
1373120.64,67.33,53.74,1174959.27,57.61
1372865.37,67.34,53.75,1174704.36,57.62
1372915.82,67.37,53.77,1174918.24,57.65
1372779.92,67.39,53.8,1174808.46,57.67
1372617.69,67.4,53.81,1174552.3,57.67
1372481.78,67.43,53.83,1174764.69,57.71
1372661.49,67.45,53.86,1174764.69,57.73
1372598.82,67.45,53.86,1174528.4,57.72
1372649.27,67.48,53.89,1175128.06,57.77
1372699.71,67.51,53.92,1175218.45,57.8
1372750.16,67.54,53.95,1175905.35,57.86
1372800.61,67.57,53.98,1176277.82,57.9
1372851.06,67.6,54.01,1176556.66,57.94
1376213.52,67.78,54.19,1177311.74,57.99
1376082.55,67.79,54.2,1178141.59,58.04
1376082.55,67.79,54.2,1179347.31,58.1
1376133.0,67.82,54.23,1179655.07,58.13
1376183.45,67.85,54.26,1179655.07,58.16
1376354.97,67.88,54.29,1181999.69,58.29
1376534.67,67.9,54.31,1182493.9,58.33
1376534.67,67.9,54.31,1182398.22,58.32
1376585.12,67.93,54.34,1182398.22,58.35
1376564.08,67.95,54.35,1182295.4,58.36
1376614.53,67.98,54.38,1182312.43,58.38
1376819.92,68.01,54.41,1181787.62,58.37
1376625.28,68.01,54.42,1181756.25,58.38
1376625.28,68.01,54.42,1181679.92,58.38
1376547.62,68.02,54.43,1181929.14,58.4
1376253.02,68.01,54.42,1181218.06,58.38
1376227.92,68.02,54.43,1181220.08,58.38
1376073.57,68.05,54.46,1180677.29,58.38
1375817.96,68.05,54.46,1180437.71,58.39
1375868.41,68.08,54.49,1181085.85,58.44
1375862.75,68.11,54.52,1180608.07,58.44
1376042.45,68.13,54.54,1180983.48,58.47
1375575.95,68.13,54.54,1180455.27,58.46
1375575.95,68.13,54.54,1181959.27,58.54
1375283.22,68.13,54.54,1181538.1,58.53
1375442.9,68.16,54.57,1181973.53,58.57
1375493.35,68.19,54.6,1182508.04,58.62
1375493.35,68.19,54.6,1182507.49,58.62
1375449.01,68.2,54.61,1182429.79,58.63
1375449.01,68.2,54.61,1182398.73,58.63
1375499.46,68.23,54.64,1182679.68,58.67
1375549.91,68.26,54.67,1182759.82,58.69
1375790.48,68.28,54.69,1182826.66,58.7
1375790.48,68.28,54.69,1182411.1,58.68
1375654.57,68.31,54.72,1182516.15,58.72
1375654.57,68.31,54.72,1182296.77,58.71
1375526.13,68.34,54.75,1181990.95,58.72
1375482.37,68.36,54.77,1181451.51,58.72
1375482.37,68.36,54.77,1181205.75,58.71
1375482.37,68.36,54.77,1181138.75,58.7
1375532.81,68.39,54.8,1181016.1,58.72
1375712.52,68.42,54.83,1182331.1,58.8
1375762.97,68.45,54.86,1182393.83,58.83
1375813.42,68.48,54.89,1182611.37,58.86
1375863.87,68.51,54.92,1183341.58,58.92
1375608.25,68.51,54.92,1183696.06,58.95
1375813.64,68.54,54.95,1184448.26,59.01
1375677.74,68.57,54.98,1184919.91,59.06
1375465.27,68.57,54.97,1184732.99,59.06
1375465.27,68.57,54.97,1184732.99,59.06
1375465.27,68.57,54.97,1184732.99,59.06
1375644.97,68.59,55.0,1184495.85,59.06
1375389.36,68.59,55.0,1184260.92,59.06
1375840.26,68.63,55.04,1184002.56,59.06
1375956.28,68.67,55.07,1183365.92,59.05
1376135.98,68.69,55.1,1184842.12,59.14
1376009.48,68.7,55.11,1185002.28,59.16
1376059.93,68.73,55.14,1185046.55,59.19
1376263.53,68.77,55.18,1184562.99,59.19
1376263.53,68.77,55.18,1184604.93,59.19
1376062.76,68.77,55.18,1184304.53,59.19
1375914.27,68.8,55.2,1184625.74,59.23
1376043.78,68.82,55.23,1184616.36,59.24
1376223.49,68.84,55.25,1185012.69,59.28
1376425.59,68.87,55.28,1187532.11,59.42
1376611.25,68.89,55.3,1188282.28,59.47
1376513.61,68.91,55.31,1188203.75,59.48
1376673.29,68.94,55.35,1188852.09,59.53
1376858.95,68.96,55.37,1189270.78,59.57
1377018.63,68.99,55.4,1189417.37,59.59
1377069.08,69.02,55.43,1189500.25,59.62
1377294.03,69.03,55.44,1190041.42,59.65
1377082.9,69.05,55.46,1190380.08,59.69
1377133.35,69.08,55.49,1190432.27,59.72
1377183.8,69.11,55.52,1191913.77,59.81
1376939.2,69.11,55.52,1191454.13,59.8
1377390.46,69.15,55.56,1191526.54,59.82
1377251.47,69.18,55.59,1192449.16,59.9
1377112.42,69.21,55.61,1192919.75,59.95
1377112.42,69.21,55.61,1192919.75,59.95
1377112.42,69.21,55.61,1192962.37,59.95
1377260.72,69.24,55.65,1192790.4,59.97
1377311.16,69.27,55.68,1193585.48,60.03
1377008.69,69.28,55.69,1193187.89,60.03
1377102.14,69.31,55.72,1193016.58,60.05
1377063.34,69.34,55.75,1192405.34,60.04
1376807.73,69.34,55.75,1192134.96,60.04
1376671.82,69.37,55.78,1192798.08,60.1
1376671.82,69.37,55.78,1192798.08,60.1
1376463.9,69.39,55.8,1192348.28,60.11
1376328.0,69.42,55.83,1193700.63,60.21
1376299.55,69.43,55.84,1194502.09,60.26
1376479.26,69.45,55.86,1194633.26,60.28
1376381.62,69.46,55.87,1194707.02,60.29
1376432.07,69.49,55.9,1194836.34,60.33
1376198.09,69.5,55.91,1194553.96,60.33
1376248.54,69.53,55.94,1194660.4,60.36
1376112.63,69.56,55.97,1195076.03,60.41
1376112.63,69.56,55.97,1194902.22,60.4
1376163.08,69.59,56.0,1195110.31,60.43
1376010.61,69.59,56.0,1194957.53,60.43
1376061.06,69.62,56.03,1194960.52,60.46
1376104.04,69.65,56.06,1195101.39,60.49
1376154.49,69.68,56.09,1195101.39,60.51
1377038.19,69.75,56.16,1194584.97,60.51
1377088.64,69.78,56.19,1195569.24,60.59
1376952.73,69.81,56.22,1196711.29,60.67
1377003.18,69.84,56.25,1197080.36,60.72
1377061.1,69.88,56.28,1196862.37,60.73
1377061.1,69.88,56.28,1196722.52,60.72
1376815.48,69.88,56.29,1196455.01,60.73
1376836.58,69.88,56.29,1196465.3,60.73
1376700.67,69.91,56.32,1196392.73,60.75
1376445.06,69.91,56.32,1195940.23,60.74
1376417.58,69.92,56.33,1196516.39,60.78
1376161.97,69.92,56.33,1196248.65,60.78
1376026.06,69.95,56.36,1197100.58,60.86
1376076.51,69.98,56.39,1197465.91,60.9
1376256.22,70.01,56.42,1197465.91,60.91
1376429.08,70.03,56.44,1197794.33,60.94
1376492.99,70.06,56.47,1197315.71,60.94
1376672.7,70.08,56.49,1197315.71,60.95
1376567.65,70.08,56.49,1197910.05,60.99
1376567.65,70.08,56.49,1197910.05,60.99
1376618.1,70.12,56.53,1198245.51,61.03
1376668.55,70.15,56.56,1199020.27,61.1
1376828.23,70.18,56.59,1199553.98,61.14
1376828.23,70.18,56.59,1199610.62,61.15
1376625.75,70.19,56.6,1199556.93,61.16
1377623.39,70.27,56.68,1201530.26,61.29
1377803.1,70.3,56.71,1202103.73,61.34
1377500.63,70.31,56.72,1201963.19,61.35
1377551.07,70.34,56.75,1202047.54,61.38
1377601.52,70.37,56.78,1202175.32,61.41
1377465.62,70.4,56.81,1203361.28,61.5
1377470.79,70.42,56.83,1203451.31,61.52
1378147.65,70.46,56.87,1203393.35,61.53
1378011.75,70.49,56.9,1203591.98,61.57
1377756.13,70.5,56.91,1203491.15,61.58
1377511.54,70.5,56.91,1203241.05,61.58
1377375.63,70.53,56.93,1204026.58,61.65
1377426.08,70.56,56.97,1204027.47,61.68
1377290.17,70.59,57.0,1203848.61,61.7
1377449.85,70.62,57.03,1203841.66,61.72
1377313.94,70.65,57.06,1205537.81,61.84
1377364.39,70.68,57.09,1205511.62,61.86
1377414.84,70.71,57.12,1205504.94,61.89
1377145.84,70.71,57.12,1205218.01,61.88
1377196.29,70.74,57.15,1205957.16,61.95
1377450.72,70.78,57.19,1205572.96,61.95
1377450.72,70.78,57.19,1205616.59,61.95
1377450.72,70.78,57.19,1205616.59,61.95
1377501.17,70.82,57.23,1205616.59,61.98
1377501.17,70.82,57.23,1205616.59,61.98
1377990.75,70.84,57.25,1206620.93,62.03
1378005.68,70.84,57.25,1206776.58,62.04
1377750.07,70.85,57.25,1206681.26,62.05
1377482.32,70.85,57.26,1206217.81,62.04
1377534.05,70.88,57.29,1205880.23,62.05
1377424.95,70.89,57.3,1206337.5,62.08
1377331.72,70.9,57.31,1206345.85,62.1
1377331.72,70.9,57.31,1206720.16,62.12
1377234.09,70.91,57.32,1206603.28,62.13
1377098.18,70.94,57.35,1206467.76,62.15
1377148.63,70.97,57.38,1206467.76,62.18
1376906.16,70.98,57.39,1206540.85,62.2
1376770.25,71.01,57.42,1206646.91,62.24
1377245.09,71.07,57.48,1206256.4,62.24
1376979.5,71.06,57.47,1206093.13,62.25
1377184.89,71.1,57.51,1207573.72,62.34
1376942.42,71.11,57.52,1207013.17,62.33
1376766.84,71.11,57.51,1207183.77,62.35
1376817.28,71.14,57.55,1207827.02,62.41
1376943.54,71.17,57.58,1207321.5,62.41
1376682.24,71.17,57.58,1207134.81,62.41
1376416.66,71.17,57.58,1206776.52,62.4
1376596.36,71.2,57.61,1207747.4,62.46
1376577.82,71.23,57.64,1207496.07,62.48
1376628.27,71.27,57.67,1207504.97,62.51
1376433.25,71.28,57.69,1207472.04,62.53
1376297.35,71.31,57.72,1207920.24,62.58
1376339.47,71.32,57.73,1208589.0,62.63
1376339.47,71.32,57.73,1208220.25,62.61
1376311.03,71.33,57.74,1208122.28,62.61
1376175.12,71.36,57.77,1208268.9,62.65
1376609.23,71.39,57.8,1208257.55,62.66
1376788.93,71.42,57.83,1208269.87,62.68
1376948.61,71.45,57.86,1209110.62,62.74
1376693.0,71.46,57.86,1208845.86,62.74
1376693.0,71.46,57.86,1208650.77,62.73
1376528.25,71.46,57.86,1208439.14,62.73
1376578.7,71.49,57.9,1208768.68,62.77
1376840.04,71.53,57.94,1208404.27,62.78
1376704.13,71.56,57.97,1208613.89,62.82
1376754.58,71.59,58.0,1208775.26,62.86
1376552.11,71.6,58.01,1208324.51,62.85
1376951.39,71.64,58.05,1208912.74,62.9
1376914.62,71.65,58.06,1209572.31,62.94
1376914.62,71.65,58.06,1209557.33,62.94
1377153.31,71.68,58.09,1210887.71,63.03
1377264.03,71.69,58.1,1211743.01,63.07
1377737.97,71.71,58.12,1212812.35,63.13
1378251.31,71.75,58.16,1213333.93,63.16
1378251.31,71.75,58.16,1213399.73,63.17
1378301.76,71.78,58.19,1213467.81,63.2
1378124.54,71.8,58.21,1213104.02,63.2
1377912.07,71.8,58.21,1212946.39,63.2
1377413.55,71.8,58.21,1212458.5,63.2
1377413.55,71.8,58.21,1212397.45,63.2
1377147.96,71.8,58.21,1211641.67,63.17
1376888.31,71.81,58.22,1211355.45,63.17
1376731.95,71.8,58.21,1210896.25,63.15
1376783.68,71.84,58.25,1210403.21,63.16
1376831.05,71.87,58.28,1212130.44,63.27
1376724.69,71.87,58.28,1212029.26,63.27
1376904.39,71.9,58.3,1213152.32,63.35
1376592.83,71.9,58.31,1213087.39,63.36
1376483.19,71.91,58.32,1212981.5,63.37
1376533.64,71.94,58.35,1214096.02,63.45
1376663.15,71.97,58.37,1215229.3,63.53
1376713.6,72.0,58.41,1216489.78,63.62
1376851.44,72.02,58.43,1217524.01,63.69
1376595.82,72.03,58.44,1217197.55,63.69
1376646.27,72.06,58.47,1217186.73,63.71
1376557.93,72.07,58.48,1217064.05,63.72
1376608.38,72.11,58.52,1217321.09,63.76
1376919.3,72.13,58.54,1219711.15,63.9
1377124.69,72.16,58.57,1219654.38,63.91
1376962.56,72.16,58.57,1219601.68,63.92
1377013.01,72.2,58.61,1219563.92,63.94
1377013.01,72.2,58.61,1219563.92,63.94
1376886.51,72.21,58.62,1219408.28,63.95
1376788.87,72.22,58.63,1219381.8,63.96
1376839.32,72.25,58.66,1220406.52,64.05
1377288.88,72.3,58.71,1220699.64,64.08
1377185.04,72.31,58.72,1220876.7,64.1
1377494.32,72.36,58.77,1220579.89,64.12
1377453.54,72.37,58.78,1220322.6,64.12
1377201.97,72.38,58.79,1220083.69,64.12
1377066.06,72.41,58.82,1219624.98,64.13
1377066.06,72.41,58.82,1219930.18,64.15
1376939.56,72.42,58.83,1220250.27,64.18
1377223.06,72.47,58.88,1220392.24,64.21
1377273.51,72.5,58.91,1220240.92,64.23
1377137.6,72.53,58.94,1220490.68,64.28
1377137.6,72.53,58.94,1221113.08,64.31
1376881.99,72.54,58.95,1220770.59,64.31
1376932.44,72.57,58.98,1221522.52,64.38
1377890.25,72.65,59.06,1221050.13,64.38
1377634.63,72.66,59.07,1220782.79,64.38
1377685.08,72.69,59.1,1220782.79,64.41
1377485.15,72.7,59.11,1221303.41,64.46
1377233.79,72.71,59.12,1221413.6,64.49
1377364.61,72.75,59.15,1221809.51,64.53
1377208.63,72.74,59.15,1221682.07,64.53
1377072.73,72.77,59.18,1222972.34,64.63
1376882.84,72.78,59.19,1222718.09,64.63
1376638.25,72.78,59.19,1222667.74,64.64
1376382.63,72.79,59.2,1223395.2,64.7
1376588.02,72.82,59.23,1224630.18,64.78
1376452.12,72.85,59.26,1224326.42,64.8
1376452.12,72.85,59.26,1224239.85,64.8
1377106.96,72.92,59.33,1223839.11,64.8
1377106.96,72.92,59.33,1223815.97,64.8
1376971.05,72.95,59.36,1223996.95,64.84
1376812.37,72.95,59.36,1223750.98,64.84
1376862.82,72.99,59.4,1223750.98,64.87
1377022.5,73.02,59.43,1224737.89,64.95
1377022.5,73.02,59.43,1224737.89,64.95
1377072.95,73.06,59.47,1224791.48,64.98
1376972.56,73.09,59.5,1224835.94,65.01
1376972.56,73.09,59.5,1224835.94,65.01
1376972.56,73.09,59.5,1224835.94,65.01
1376816.2,73.09,59.5,1224023.79,64.98
1376866.65,73.12,59.53,1224023.79,65.0
1377046.36,73.15,59.56,1225191.58,65.08
1376881.38,73.15,59.56,1225254.68,65.1
1376745.47,73.18,59.59,1226260.23,65.19
1376580.73,73.19,59.59,1226911.35,65.23
1376468.23,73.2,59.61,1226701.74,65.23
1376320.44,73.22,59.63,1226195.73,65.23
1376480.12,73.25,59.66,1226370.05,65.27
1376216.09,73.25,59.66,1226427.14,65.28
1375964.52,73.26,59.67,1226073.09,65.28
1375828.62,73.29,59.7,1226368.16,65.33
1375700.17,73.32,59.73,1226013.84,65.34
1375663.4,73.33,59.74,1226383.06,65.37
1375527.49,73.36,59.77,1226323.07,65.4
1375816.86,73.42,59.82,1226209.25,65.43
1375980.35,73.42,59.83,1225937.65,65.42
1375724.74,73.43,59.84,1226353.45,65.46
1375422.26,73.44,59.85,1226353.45,65.48
1375286.36,73.47,59.88,1226301.39,65.51
1375336.8,73.5,59.91,1226279.4,65.54
1375081.19,73.51,59.92,1226014.36,65.54
1375260.9,73.54,59.95,1226585.54,65.59
1375454.02,73.57,59.98,1227054.25,65.63
1375659.41,73.6,60.01,1227052.66,65.65
1375523.5,73.63,60.04,1227068.05,65.69
1375314.66,73.63,60.04,1226636.02,65.67
1375365.11,73.67,60.07,1226636.02,65.7
1375415.56,73.7,60.11,1227193.66,65.76
1375159.95,73.7,60.11,1227453.52,65.79
1375210.4,73.74,60.15,1227358.34,65.81
1375409.09,73.77,60.18,1227135.4,65.82
1375157.52,73.77,60.18,1226483.32,65.8
1374665.05,73.78,60.19,1226008.33,65.8
1374409.43,73.78,60.19,1225543.15,65.79
1374273.53,73.82,60.23,1225473.7,65.82
1374992.3,73.89,60.3,1227804.81,65.98
1374736.69,73.9,60.31,1227263.76,65.97
1374787.14,73.93,60.34,1227217.08,66.0
1374787.14,73.93,60.34,1226959.46,65.98
1374837.59,73.97,60.38,1228728.54,66.11
1374888.04,74.0,60.41,1230129.33,66.21
1374938.49,74.04,60.45,1230082.95,66.24
1375015.56,74.06,60.47,1229900.5,66.24
1375160.65,74.08,60.49,1231614.38,66.35
1375054.3,74.08,60.49,1231777.37,66.36
1375286.38,74.11,60.52,1229838.83,66.27
1375105.88,74.11,60.52,1229689.45,66.27
1374850.27,74.11,60.52,1229958.0,66.3
1375442.84,74.18,60.59,1229457.32,66.31
1375634.39,74.21,60.62,1231730.7,66.45
1375684.84,74.24,60.65,1232197.83,66.5
1375684.84,74.24,60.65,1232163.1,66.5
1375735.29,74.28,60.69,1231880.42,66.51
1375483.99,74.28,60.69,1231682.43,66.51
1375398.51,74.29,60.7,1231922.08,66.54
1375262.6,74.32,60.73,1232759.83,66.62
1375006.12,74.33,60.74,1232292.87,66.62
1375006.12,74.33,60.74,1232292.87,66.62
1374740.54,74.33,60.74,1232117.77,66.62
1374577.77,74.35,60.76,1231617.3,66.62
1375007.19,74.41,60.82,1231192.66,66.63
1375167.7,74.44,60.85,1231222.63,66.65
1375422.14,74.48,60.89,1230880.25,66.66
1375422.14,74.48,60.89,1230880.25,66.66
1375472.59,74.52,60.93,1232444.56,66.77
1375403.5,74.52,60.93,1232288.13,66.77
1375208.86,74.53,60.94,1233118.51,66.83
1375251.85,74.57,60.98,1234368.47,66.93
1375215.07,74.58,60.98,1234498.36,66.94
1374969.46,74.58,60.99,1234306.14,66.95
1374959.7,74.59,61.0,1234144.93,66.95
1374833.2,74.6,61.01,1233787.89,66.95
1374833.2,74.6,61.01,1233744.02,66.95
1374713.75,74.61,61.02,1233854.22,66.96
1374604.65,74.62,61.02,1233697.45,66.97
1374349.04,74.62,61.03,1233381.12,66.97
1374399.49,74.66,61.07,1233543.7,67.0
1374272.99,74.67,61.08,1233459.84,67.02
1374017.38,74.67,61.08,1234674.45,67.1
1373881.47,74.71,61.12,1234434.4,67.12
1373745.56,74.74,61.15,1235397.68,67.21
1373745.56,74.74,61.15,1234898.03,67.19
1373774.18,74.78,61.19,1235330.11,67.25
1373824.63,74.82,61.23,1235346.66,67.28
1373875.08,74.85,61.26,1235254.01,67.3
1373839.86,74.87,61.28,1235076.94,67.31
1373713.36,74.88,61.29,1235078.26,67.33
1373763.81,74.92,61.33,1236345.47,67.42
1373763.81,74.92,61.33,1236274.71,67.42
1373627.9,74.95,61.36,1236196.77,67.45
1373627.9,74.95,61.36,1236167.67,67.45
1373678.35,74.99,61.4,1235908.62,67.47
1373483.34,75.0,61.41,1236924.06,67.54
1373533.79,75.04,61.45,1237599.85,67.61
1373288.18,75.04,61.45,1237292.74,67.61
1373288.18,75.04,61.45,1237292.74,67.61
1373152.27,75.08,61.49,1237099.85,67.64
1373016.36,75.11,61.52,1237849.24,67.72
1373218.46,75.14,61.55,1238029.94,67.74
1373268.91,75.18,61.59,1238593.63,67.8
1373319.36,75.21,61.62,1238869.89,67.85
1373514.0,75.24,61.65,1240708.04,67.97
1373514.0,75.24,61.65,1240768.42,67.97
1373269.4,75.24,61.65,1240136.22,67.95
1372770.52,75.25,61.66,1239614.53,67.95
1372820.97,75.28,61.69,1240067.44,68.0
1372871.41,75.32,61.73,1240963.09,68.08
1372728.27,75.33,61.74,1240676.33,68.09
1372933.66,75.37,61.78,1241472.06,68.15
1372807.16,75.38,61.79,1242048.63,68.2
1373466.48,75.43,61.84,1242126.79,68.21
1373947.49,75.45,61.86,1243233.28,68.27
1373757.71,75.46,61.87,1243601.08,68.31
1373455.23,75.47,61.88,1244147.6,68.37
1373455.23,75.47,61.88,1244084.96,68.36
1373226.33,75.48,61.89,1244031.53,68.38
1372923.86,75.49,61.9,1244040.87,68.4
1372842.47,75.5,61.91,1243504.04,68.39
1373408.59,75.53,61.94,1243633.9,68.39
1373588.29,75.56,61.97,1243665.89,68.41
1373588.29,75.56,61.97,1244845.82,68.48
1373332.68,75.56,61.97,1245179.39,68.51
1373591.06,75.61,62.02,1244642.29,68.51
1373591.06,75.61,62.02,1244239.66,68.49
1373776.72,75.64,62.05,1246123.28,68.61
1373582.09,75.65,62.06,1246298.49,68.64
1373446.18,75.68,62.09,1246229.84,68.67
1374542.62,75.76,62.17,1248715.61,68.83
1374943.42,75.81,62.22,1250383.54,68.94
1375252.69,75.84,62.25,1250372.46,68.95
1375181.03,75.85,62.26,1251020.99,69.0
1375231.48,75.89,62.3,1251971.81,69.09
1374979.91,75.9,62.3,1251925.0,69.1
1374844.01,75.93,62.34,1253272.29,69.22
1374708.1,75.96,62.37,1253375.51,69.26
1374708.1,75.96,62.37,1253399.13,69.26
1374708.1,75.96,62.37,1253425.64,69.26
1374462.49,75.97,62.38,1252963.83,69.25
1374642.19,76.0,62.41,1252965.38,69.27
1374692.64,76.04,62.45,1253053.43,69.31
1375384.91,76.07,62.48,1253725.62,69.35
1375384.91,76.07,62.48,1254114.25,69.37
1375435.36,76.11,62.52,1254177.55,69.4
1375485.81,76.15,62.56,1254289.55,69.44
1375445.44,76.16,62.57,1254107.07,69.44
1375495.88,76.19,62.6,1254465.4,69.49
1375251.29,76.19,62.6,1254352.54,69.49
1375410.97,76.23,62.64,1254706.5,69.54
1375616.36,76.27,62.67,1256163.7,69.64
1376456.99,76.35,62.76,1258011.02,69.78
1376665.19,76.38,62.79,1258685.81,69.84
1376556.09,76.39,62.8,1258558.91,69.84
1376290.5,76.39,62.8,1259071.01,69.88
1376095.87,76.4,62.81,1259071.01,69.9
1376146.32,76.43,62.84,1259365.91,69.95
1376168.18,76.44,62.84,1259388.28,69.95
1375911.7,76.45,62.86,1259078.86,69.96
1375911.7,76.45,62.86,1259216.88,69.97
1375998.96,76.45,62.86,1259299.61,69.97
1376049.41,76.49,62.9,1260143.79,70.05
1376099.86,76.53,62.94,1260195.99,70.08
1376455.11,76.58,62.99,1259693.74,70.09
