name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0542-openb-node-0246,,G2,96,8,412316860416,20000,16,1332,412316860416,70,1400,190,3800,130,2600,70,1400,70,1400,90,1800,190,3800,190,3800,1000,20000
0543-openb-node-0503,,P100,16,2,128849018880,16280,2,940,128849018880,190,3093,350,5698,0,0,0,0,0,0,0,0,0,0,0,0,540,8791
0544-openb-node-0627,,P100,16,2,128849018880,16280,4,848,128849018880,40,651,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,230,3744
0545-openb-node-0359,,G2,96,8,412316860416,20000,13,780,412316860416,190,3800,190,3800,60,1200,190,3800,190,3800,30,600,190,3800,190,3800,1230,24600
0546-openb-node-0845,,V100M16,64,8,274877906944,16160,10,516,274877906944,190,3070,60,969,190,3070,30,484,530,8564,190,3070,190,3070,410,6625,1790,28922
0547-openb-node-0419,,T4,104,2,549755813888,15109,7,376,549755813888,60,906,60,906,0,0,0,0,0,0,0,0,0,0,0,0,120,1812
0548-openb-node-0065,,V100M32,96,8,824633720832,32510,14,4,824633720832,220,7152,120,3901,30,975,60,1950,60,1950,190,6176,190,6176,360,11703,1230,39983
0549-openb-node-0712,,G2,96,8,412316860416,20000,14,1076,412316860416,190,3800,130,2600,30,600,30,600,50,1000,190,3800,190,3800,60,1200,870,17400
0550-openb-node-0583,,G2,96,8,412316860416,20000,14,2272,412316860416,190,3800,190,3800,60,1200,130,2600,60,1200,60,1200,40,800,160,3200,890,17800
0551-openb-node-0016,,P100,64,2,274877906944,16280,5,1940,274877906944,30,488,60,976,0,0,0,0,0,0,0,0,0,0,0,0,90,1464
0552-openb-node-0545,,G2,96,8,412316860416,20000,13,1852,412316860416,30,600,30,600,30,600,120,2400,190,3800,60,1200,190,3800,190,3800,840,16800
0553-openb-node-0808,,G2,96,8,412316860416,20000,13,3176,412316860416,190,3800,120,2400,190,3800,60,1200,190,3800,210,4200,210,4200,190,3800,1360,27200
0554-openb-node-0347,,V100M32,96,8,824633720832,32510,13,2588,824633720832,190,6176,190,6176,40,1300,190,6176,190,6176,190,6176,70,2275,190,6176,1250,40631
0555-openb-node-0066,,G2,96,8,412316860416,20000,15,2880,412316860416,70,1400,210,4200,60,1200,70,1400,190,3800,190,3800,0,0,210,4200,1000,20000
0556-openb-node-0707,,T4,104,2,549755813888,15109,8,2940,549755813888,190,2870,30,453,0,0,0,0,0,0,0,0,0,0,0,0,220,3323
0557-openb-node-1122,,T4,104,2,549755813888,15109,7,1540,549755813888,30,453,30,453,0,0,0,0,0,0,0,0,0,0,0,0,60,906
