ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_52ce-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
661,3499,658750,6212,658750
662,3501,659750,6212,659750
662,3501,660560,6212,660560
663,3509,660560,6212,660560
664,3511,661560,6212,661560
665,3519,662560,6212,662560
666,3527,663560,6212,663560
667,3529,664560,6212,664560
667,3529,664560,6212,664560
667,3529,665560,6212,665560
667,3529,666370,6212,666370
668,3531,667370,6212,667370
669,3533,668370,6212,668370
669,3533,669370,6212,669370
670,3541,670370,6212,670370
671,3543,671370,6212,671370
672,3551,672020,6212,672020
673,3559,673020,6212,673020
673,3559,674020,6212,674020
674,3561,675020,6212,675020
674,3561,675830,6212,675830
675,3563,676830,6212,676830
676,3571,677150,6212,677150
676,3571,678150,6212,678150
677,3573,679150,6212,679150
677,3573,680150,6212,680150
678,3575,680150,6212,680150
679,3583,681150,6212,681150
679,3583,682150,6212,682150
679,3583,683150,6212,683150
679,3583,684150,6212,684150
679,3583,685150,6212,685150
680,3585,685960,6212,685960
681,3593,685960,6212,685960
681,3593,685960,6212,685960
681,3593,686960,6212,686960
682,3601,687610,6212,687610
682,3601,688610,6212,688610
683,3605,689610,6212,689610
683,3605,690200,6212,690200
683,3605,690200,6212,690200
684,3613,690430,6212,690430
684,3613,691430,6212,691430
684,3613,691890,6212,691890
684,3613,692890,6212,692890
684,3613,692890,6212,692890
684,3613,693890,6212,693890
684,3613,694260,6212,694260
684,3613,695260,6212,695260
685,3621,696070,6212,696070
686,3623,697070,6212,697070
687,3631,698070,6212,698070
687,3631,699070,6212,699070
688,3633,699540,6212,699540
689,3641,700540,6212,700540
689,3641,701540,6212,701540
690,3643,702540,6212,702540
691,3651,703540,6212,703540
692,3653,704540,6212,704540
693,3661,705540,6212,705540
694,3669,705540,6212,705540
694,3669,706000,6212,706000
694,3669,707000,6212,707000
694,3669,707000,6212,707000
695,3671,708000,6212,708000
695,3671,709000,6212,709000
695,3671,709000,6212,709000
696,3673,709000,6212,709000
696,3673,710000,6212,710000
697,3675,710000,6212,710000
697,3675,711000,6212,711000
698,3677,711000,6212,711000
699,3679,711160,6212,711160
700,3687,712160,6212,712160
700,3687,712970,6212,712970
700,3687,713970,6212,713970
701,3689,713970,6212,713970
702,3691,714970,6212,714970
703,3699,715970,6212,715970
703,3699,716620,6212,716620
704,3707,716990,6212,716990
704,3707,717220,6212,717220
705,3709,718220,6212,718220
706,3711,719030,6212,719030
707,3719,719250,6212,719250
707,3719,719720,6212,719720
707,3719,720270,6212,720270
708,3727,721270,6212,721270
708,3727,722270,6212,722270
709,3729,723270,6212,723270
709,3729,723590,6212,723590
710,3737,723590,6212,723590
710,3737,724590,6212,724590
711,3739,725060,6212,725060
711,3739,725870,6212,725870
712,3741,726870,6212,726870
712,3741,727340,6212,727340
713,3749,728150,6212,728150
714,3757,729150,6212,729150
715,3765,729620,6212,729620
715,3765,730620,6212,730620
716,3769,730780,6212,730780
717,3777,731590,6212,731590
717,3777,732400,6212,732400
717,3777,732400,6212,732400
717,3777,733400,6212,733400
717,3777,734400,6212,734400
717,3777,735400,6212,735400
718,3779,736400,6212,736400
719,3781,737400,6212,737400
719,3781,738400,6212,738400
719,3781,739400,6212,739400
719,3781,740400,6212,740400
719,3781,741210,6212,741210
720,3785,742210,6212,742210
721,3793,743210,6212,743210
722,3795,744210,6212,744210
722,3795,745210,6212,745210
722,3795,746210,6212,746210
722,3795,747210,6212,747210
722,3795,747670,6212,747670
722,3795,748480,6212,748480
722,3795,749480,6212,749480
722,3795,749480,6212,749480
722,3795,750070,6212,750070
723,3797,751070,6212,751070
724,3799,752070,6212,752070
725,3801,753070,6212,753070
726,3809,754070,6212,754070
726,3809,754880,6212,754880
727,3817,755880,6212,755880
728,3819,756530,6212,756530
729,3827,756530,6212,756530
729,3827,757530,6212,757530
730,3829,758340,6212,758340
730,3829,758810,6212,758810
731,3831,759360,6212,759360
731,3831,760170,6212,760170
731,3831,761170,6212,761170
731,3831,762170,6212,762170
732,3839,762980,6212,762980
733,3847,763790,6212,763790
734,3855,764790,6212,764790
735,3863,765790,6212,765790
735,3863,766260,6212,766260
735,3863,766420,6212,766420
736,3865,766890,6212,766890
737,3867,766890,6212,766890
738,3869,766890,6212,766890
738,3869,767700,6212,767700
739,3877,768700,6212,768700
739,3877,769700,6212,769700
740,3885,770700,6212,770700
740,3885,771170,6212,771170
740,3885,771640,6212,771640
741,3887,772640,6212,772640
741,3887,773640,6212,773640
742,3889,774450,6212,774450
742,3889,775450,6212,775450
742,3889,776450,6212,776450
743,3891,777450,6212,777450
744,3893,778260,6212,778260
744,3893,778850,6212,778850
744,3893,779660,6212,779660
744,3893,780660,6212,780660
745,3901,781470,6212,781470
745,3901,781470,6212,781470
745,3901,782280,6212,782280
746,3909,783280,6212,783280
746,3909,784280,6212,784280
746,3909,785090,6212,785090
747,3910,785900,6212,785900
748,3918,786710,6212,786710
748,3918,787520,6212,787520
749,3926,788170,6212,788170
749,3926,789170,6212,789170
749,3926,789170,6212,789170
750,3934,790170,6212,790170
751,3938,790820,6212,790820
751,3938,791280,6212,791280
751,3938,792280,6212,792280
751,3938,793280,6212,793280
751,3938,794280,6212,794280
752,3940,795280,6212,795280
752,3940,795280,6212,795280
753,3948,803280,6212,803280
754,3956,804280,6212,804280
755,3958,805280,6212,805280
756,3960,805750,6212,805750
757,3962,806070,6212,806070
757,3962,806390,6212,806390
757,3962,807200,6212,807200
757,3962,808200,6212,808200
757,3962,809200,6212,809200
757,3962,809200,6212,809200
757,3962,810200,6212,810200
758,3970,811010,6212,811010
759,3978,812010,6212,812010
759,3978,812820,6212,812820
760,3980,813630,6212,813630
760,3980,814440,6212,814440
760,3980,815440,6212,815440
760,3980,816440,6212,816440
761,3982,817440,6212,817440
762,3984,818440,6212,818440
763,3988,819440,6212,819440
763,3988,819910,6212,819910
763,3988,820910,6212,820910
763,3988,821910,6212,821910
763,3988,822910,6212,822910
763,3988,823560,6212,823560
764,3996,824560,6212,824560
764,3996,825560,6212,825560
764,3996,826560,6212,826560
765,3998,826790,6212,826790
765,3998,827440,6212,827440
766,4006,828440,6212,828440
766,4006,829440,6212,829440
767,4014,830440,6212,830440
768,4022,831440,6212,831440
768,4022,832250,6212,832250
768,4022,833250,6212,833250
768,4022,833250,6212,833250
768,4022,834250,6212,834250
769,4024,834720,6212,834720
769,4024,835530,6212,835530
769,4024,835850,6212,835850
769,4024,835850,6212,835850
770,4026,835850,6212,835850
771,4030,836850,6212,836850
771,4030,837070,6212,837070
771,4030,838070,6212,838070
772,4038,838300,6212,838300
772,4038,839110,6212,839110
773,4042,839110,6212,839110
773,4042,840110,6212,840110
774,4044,841110,6212,841110
775,4052,841430,6212,841430
776,4054,842430,6212,842430
777,4062,843430,6212,843430
777,4062,844430,6212,844430
778,4064,845430,6212,845430
779,4066,846240,6212,846240
779,4066,847050,6212,847050
779,4066,847280,6212,847280
779,4066,848280,6212,848280
779,4066,849280,6212,849280
780,4068,850280,6212,850280
780,4068,851280,6212,851280
780,4068,852280,6212,852280
781,4070,853280,6212,853280
782,4078,854280,6212,854280
782,4078,854600,6212,854600
783,4086,855600,6212,855600
783,4086,856600,6212,856600
783,4086,856600,6212,856600
783,4086,857600,6212,857600
784,4088,858600,6212,858600
784,4088,860600,6212,860600
785,4096,860820,6212,860820
785,4096,860820,6212,860820
786,4098,861820,6212,861820
786,4098,862820,6212,862820
786,4098,863820,6212,863820
786,4098,863980,6212,863980
786,4098,863980,6212,863980
787,4100,864980,6212,864980
787,4100,865980,6212,865980
787,4100,866790,6212,866790
788,4108,867790,6212,867790
788,4108,868260,6212,868260
789,4110,868490,6212,868490
789,4110,869300,6212,869300
790,4112,869620,6212,869620
791,4120,870430,6212,870430
791,4120,870750,6212,870750
791,4120,871210,6212,871210
791,4120,872210,6212,872210
791,4120,873210,6212,873210
792,4124,873860,6212,873860
793,4132,874860,6212,874860
794,4134,875860,6212,875860
795,4136,876860,6212,876860
796,4144,877860,6212,877860
796,4144,878860,6212,878860
797,4146,879860,6212,879860
797,4146,880670,6212,880670
797,4146,881480,6212,881480
798,4148,882480,6212,882480
798,4148,883480,6212,883480
798,4148,884480,6212,884480
799,4150,885480,6212,885480
799,4150,886480,6212,886480
799,4150,887480,6212,887480
800,4152,888290,6212,888290
801,4154,889290,6212,889290
801,4154,890290,6212,890290
801,4154,891290,6212,891290
802,4158,892100,6212,892100
802,4158,893100,6212,893100
803,4166,894100,6212,894100
803,4166,894690,6212,894690
804,4168,895690,6212,895690
804,4168,896690,6212,896690
804,4168,897690,6212,897690
805,4176,897690,6212,897690
805,4176,898010,6212,898010
805,4176,898010,6212,898010
805,4176,898010,6212,898010
805,4176,899010,6212,899010
805,4176,899010,6212,899010
805,4176,899820,6212,899820
805,4176,900820,6212,900820
806,4184,900980,6212,900980
806,4184,901790,6212,901790
806,4184,902020,6212,902020
806,4184,902020,6212,902020
807,4186,902830,6212,902830
808,4194,903200,6212,903200
809,4202,903850,6212,903850
809,4202,904850,6212,904850
809,4202,905850,6212,905850
809,4202,906170,6212,906170
810,4210,906640,6212,906640
810,4210,906870,6212,906870
811,4218,914870,6212,914870
811,4218,915680,6212,915680
811,4218,916680,6212,916680
812,4220,917490,6212,917490
812,4220,918490,6212,918490
812,4220,919490,6212,919490
812,4220,920490,6212,920490
812,4220,921490,6212,921490
812,4220,922300,6212,922300
812,4220,923300,6212,923300
812,4220,924110,6212,924110
813,4222,925110,6212,925110
814,4224,925580,6212,925580
814,4224,926050,6212,926050
815,4232,927050,6212,927050
815,4232,927370,6212,927370
816,4234,927840,6212,927840
816,4234,928840,6212,928840
816,4234,929840,6212,929840
816,4234,930840,6212,930840
816,4234,931160,6212,931160
816,4234,931390,6212,931390
816,4234,932390,6212,932390
816,4234,933390,6212,933390
816,4234,934390,6212,934390
817,4242,935200,6212,935200
817,4242,936010,6212,936010
818,4246,937010,6212,937010
818,4246,937480,6212,937480
819,4248,938480,6212,938480
819,4248,938950,6212,938950
819,4248,939950,6212,939950
819,4248,940950,6212,940950
820,4250,941950,6212,941950
821,4252,942950,6212,942950
821,4252,943540,6212,943540
821,4252,944010,6212,944010
822,4256,944010,6212,944010
822,4256,944820,6212,944820
822,4256,944820,6212,944820
822,4256,944820,6212,944820
823,4264,948820,6212,948820
823,4264,949820,6212,949820
823,4264,951820,6212,951820
823,4264,952630,6212,952630
823,4264,953440,6212,953440
824,4272,954440,6212,954440
825,4280,954990,6212,954990
825,4280,955990,6212,955990
826,4288,956990,6212,956990
826,4288,957990,6212,957990
826,4288,958990,6212,958990
827,4296,959990,6212,959990
827,4296,960990,6212,960990
827,4296,961450,6212,961450
828,4298,962450,6212,962450
828,4298,962920,6212,962920
828,4298,963390,6212,963390
828,4298,964390,6212,964390
828,4298,965390,6212,965390
828,4298,966390,6212,966390
828,4298,967200,6212,967200
828,4298,967570,6212,967570
828,4298,968570,6212,968570
829,4306,968570,6212,968570
829,4306,969570,6212,969570
829,4306,970040,6212,970040
829,4306,971040,6212,971040
829,4306,971260,6212,971260
829,4306,972260,6212,972260
829,4306,973260,6212,973260
829,4306,973260,6212,973260
829,4306,974260,6212,974260
829,4306,975260,6212,975260
830,4308,976260,6212,976260
830,4308,977260,6212,977260
830,4308,978070,6212,978070
831,4310,979070,6212,979070
831,4310,980070,6212,980070
831,4310,981070,6212,981070
832,4318,982070,6212,982070
832,4318,983070,6212,983070
832,4318,984070,6212,984070
833,4326,984540,6212,984540
834,4328,985350,6212,985350
834,4328,985820,6212,985820
835,4330,986290,6212,986290
835,4330,987290,6212,987290
835,4330,987290,6212,987290
835,4330,987760,6212,987760
835,4330,988130,6212,988130
835,4330,989130,6212,989130
835,4330,989600,6212,989600
836,4338,990600,6212,990600
836,4338,991600,6212,991600
836,4338,991830,6212,991830
836,4338,992480,6212,992480
836,4338,992850,6212,992850
837,4346,993660,6212,993660
838,4348,994660,6212,994660
838,4348,995660,6212,995660
839,4352,996130,6212,996130
839,4352,997130,6212,997130
839,4352,997130,6212,997130
840,4360,998130,6212,998130
840,4360,999130,6212,999130
840,4360,999130,6212,999130
840,4360,999130,6212,999130
840,4360,999600,6212,999600
840,4360,1000600,6212,1000600
840,4360,1000920,6212,1000920
840,4360,1001150,6212,1001150
841,4362,1001310,6212,1001310
841,4362,1002310,6212,1002310
842,4364,1003310,6212,1003310
842,4364,1004310,6212,1004310
843,4372,1004310,6212,1004310
843,4372,1004780,6212,1004780
843,4372,1005590,6212,1005590
843,4372,1006180,6212,1006180
844,4380,1007180,6212,1007180
845,4388,1007830,6212,1007830
845,4388,1009830,6212,1009830
845,4388,1010830,6212,1010830
845,4388,1011830,6212,1011830
846,4390,1012830,6212,1012830
847,4392,1013830,6212,1013830
848,4394,1014830,6212,1014830
848,4394,1015830,6212,1015830
848,4394,1016830,6212,1016830
849,4396,1017150,6212,1017150
849,4396,1021150,6212,1021150
850,4398,1022150,6212,1022150
850,4398,1023150,6212,1023150
850,4398,1023800,6212,1023800
850,4398,1023800,6212,1023800
851,4400,1024800,6212,1024800
851,4400,1025800,6212,1025800
851,4400,1026610,6212,1026610
851,4400,1027420,6212,1027420
851,4400,1028420,6212,1028420
851,4400,1028420,6212,1028420
852,4404,1028890,6212,1028890
852,4404,1029890,6212,1029890
853,4406,1030120,6212,1030120
853,4406,1031120,6212,1031120
853,4406,1032120,6212,1032120
854,4408,1033120,6212,1033120
855,4416,1034120,6212,1034120
856,4424,1035120,6212,1035120
856,4424,1036120,6212,1036120
856,4424,1037120,6212,1037120
857,4426,1038120,6212,1038120
858,4428,1038120,6212,1038120
858,4428,1038120,6212,1038120
858,4428,1038930,6212,1038930
858,4428,1038930,6212,1038930
858,4428,1039740,6212,1039740
858,4428,1040740,6212,1040740
859,4430,1041740,6212,1041740
859,4430,1041740,6212,1041740
859,4430,1041900,6212,1041900
859,4430,1042220,6212,1042220
859,4430,1043220,6212,1043220
860,4438,1043220,6212,1043220
860,4438,1044220,6212,1044220
860,4438,1045220,6212,1045220
860,4438,1046220,6212,1046220
860,4438,1046540,6212,1046540
860,4438,1047540,6212,1047540
861,4446,1048540,6212,1048540
861,4446,1049350,6212,1049350
862,4454,1050350,6212,1050350
862,4454,1051160,6212,1051160
863,4456,1052160,6212,1052160
863,4456,1053160,6212,1053160
863,4456,1054160,6212,1054160
863,4456,1054810,6212,1054810
863,4456,1055810,6212,1055810
864,4458,1056620,6212,1056620
864,4458,1056620,6212,1056620
865,4466,1057270,6212,1057270
865,4466,1058270,6212,1058270
865,4466,1059270,6212,1059270
865,4466,1060270,6212,1060270
865,4466,1061270,6212,1061270
865,4466,1062080,6212,1062080
865,4466,1062550,6212,1062550
865,4466,1063550,6212,1063550
866,4474,1064550,6212,1064550
866,4474,1065360,6212,1065360
866,4474,1065360,6212,1065360
866,4474,1066360,6212,1066360
866,4474,1067170,6212,1067170
866,4474,1067720,6212,1067720
866,4474,1068040,6212,1068040
867,4482,1069040,6212,1069040
868,4484,1069040,6212,1069040
869,4492,1070040,6212,1070040
869,4492,1071040,6212,1071040
869,4492,1072040,6212,1072040
869,4492,1073040,6212,1073040
870,4500,1073510,6212,1073510
871,4508,1074510,6212,1074510
871,4508,1075510,6212,1075510
871,4508,1076320,6212,1076320
872,4510,1077320,6212,1077320
873,4518,1078320,6212,1078320
873,4518,1079130,6212,1079130
873,4518,1080130,6212,1080130
874,4526,1080130,6212,1080130
875,4528,1081130,6212,1081130
875,4528,1082130,6212,1082130
875,4528,1083130,6212,1083130
875,4528,1084130,6212,1084130
875,4528,1084600,6212,1084600
875,4528,1085600,6212,1085600
875,4528,1086250,6212,1086250
876,4530,1087250,6212,1087250
876,4530,1088250,6212,1088250
876,4530,1088570,6212,1088570
876,4530,1089380,6212,1089380
877,4532,1090380,6212,1090380
878,4536,1090380,6212,1090380
879,4538,1091380,6212,1091380
879,4538,1091380,6212,1091380
879,4538,1092380,6212,1092380
880,4540,1093190,6212,1093190
880,4540,1094190,6212,1094190
880,4540,1094190,6212,1094190
880,4540,1095190,6212,1095190
881,4542,1095660,6212,1095660
881,4542,1096470,6212,1096470
881,4542,1096470,6212,1096470
881,4542,1097470,6212,1097470
882,4550,1098470,6212,1098470
882,4550,1099280,6212,1099280
882,4550,1100090,6212,1100090
882,4550,1100740,6212,1100740
882,4550,1101550,6212,1101550
882,4550,1102360,6212,1102360
882,4550,1102360,6212,1102360
882,4550,1102360,6212,1102360
883,4558,1103360,6212,1103360
883,4558,1103360,6212,1103360
883,4558,1103680,6212,1103680
883,4558,1104680,6212,1104680
883,4558,1105680,6212,1105680
883,4558,1106680,6212,1106680
884,4560,1107490,6212,1107490
884,4560,1108490,6212,1108490
884,4560,1109080,6212,1109080
884,4560,1109080,6212,1109080
884,4560,1109080,6212,1109080
884,4560,1110080,6212,1110080
884,4560,1111080,6212,1111080
884,4560,1111080,6212,1111080
885,4568,1112080,6212,1112080
885,4568,1113080,6212,1113080
886,4576,1113450,6212,1113450
887,4584,1113680,6212,1113680
888,4592,1114680,6212,1114680
888,4592,1115680,6212,1115680
888,4592,1116490,6212,1116490
889,4600,1117140,6212,1117140
889,4600,1117140,6212,1117140
889,4600,1117950,6212,1117950
889,4600,1118760,6212,1118760
889,4600,1119760,6212,1119760
889,4600,1120130,6212,1120130
890,4602,1120130,6212,1120130
891,4610,1121130,6212,1121130
891,4610,1121600,6212,1121600
891,4610,1122600,6212,1122600
892,4612,1122600,6212,1122600
892,4612,1123600,6212,1123600
892,4612,1124600,6212,1124600
893,4614,1125600,6212,1125600
893,4614,1125920,6212,1125920
893,4614,1126920,6212,1126920
893,4614,1127920,6212,1127920
893,4614,1128920,6212,1128920
893,4614,1129730,6212,1129730
893,4614,1129950,6212,1129950
894,4615,1130270,6212,1130270
894,4615,1131080,6212,1131080
894,4615,1131550,6212,1131550
895,4617,1132550,6212,1132550
895,4617,1133550,6212,1133550
895,4617,1134020,6212,1134020
895,4617,1135020,6212,1135020
895,4617,1135490,6212,1135490
896,4619,1136490,6212,1136490
896,4619,1137490,6212,1137490
897,4627,1138300,6212,1138300
897,4627,1138770,6212,1138770
897,4627,1139580,6212,1139580
897,4627,1139900,6212,1139900
898,4629,1140710,6212,1140710
899,4631,1141710,6212,1141710
899,4631,1142520,6212,1142520
899,4631,1143520,6212,1143520
899,4631,1144520,6212,1144520
899,4631,1144740,6212,1144740
899,4631,1145740,6212,1145740
899,4631,1146550,6212,1146550
899,4631,1146920,6212,1146920
900,4633,1147030,6212,1147030
901,4641,1147030,6212,1147030
901,4641,1148030,6212,1148030
901,4641,1149030,6212,1149030
901,4641,1150030,6212,1150030
901,4641,1151030,6212,1151030
901,4641,1152030,6212,1152030
901,4641,1153030,6212,1153030
902,4649,1154030,6212,1154030
902,4649,1155030,6212,1155030
903,4657,1156030,6212,1156030
903,4657,1157030,6212,1157030
903,4657,1158030,6212,1158030
904,4665,1158500,6212,1158500
904,4665,1158820,6212,1158820
904,4665,1159630,6212,1159630
905,4673,1159630,6212,1159630
906,4677,1160280,6212,1160280
907,4679,1160280,6212,1160280
907,4679,1161280,6212,1161280
907,4679,1161280,6212,1161280
908,4681,1162280,6212,1162280
908,4681,1163280,6212,1163280
908,4681,1163600,6212,1163600
909,4683,1164250,6212,1164250
909,4683,1164840,6212,1164840
909,4683,1165650,6212,1165650
909,4683,1166120,6212,1166120
910,4691,1166930,6212,1166930
910,4691,1167250,6212,1167250
911,4699,1168250,6212,1168250
911,4699,1169250,6212,1169250
911,4699,1169620,6212,1169620
912,4701,1170090,6212,1170090
913,4703,1170900,6212,1170900
913,4703,1171120,6212,1171120
913,4703,1172120,6212,1172120
913,4703,1173120,6212,1173120
913,4703,1174120,6212,1174120
914,4707,1175120,6212,1175120
914,4707,1175120,6212,1175120
914,4707,1176120,6212,1176120
915,4715,1176930,6212,1176930
916,4717,1177930,6212,1177930
916,4717,1178250,6212,1178250
916,4717,1178720,6212,1178720
916,4717,1179720,6212,1179720
916,4717,1180720,6212,1180720
916,4717,1180720,6212,1180720
916,4717,1180720,6212,1180720
916,4717,1181370,6212,1181370
917,4725,1182370,6212,1182370
917,4725,1182920,6212,1182920
918,4733,1183730,6212,1183730
918,4733,1184730,6212,1184730
918,4733,1185730,6212,1185730
918,4733,1185730,6212,1185730
918,4733,1186380,6212,1186380
919,4741,1187380,6212,1187380
919,4741,1188380,6212,1188380
919,4741,1189380,6212,1189380
920,4749,1189700,6212,1189700
920,4749,1190170,6212,1190170
920,4749,1191170,6212,1191170
920,4749,1192170,6212,1192170
920,4749,1193170,6212,1193170
920,4749,1194170,6212,1194170
921,4757,1194170,6212,1194170
921,4757,1194170,6212,1194170
921,4757,1195170,6212,1195170
921,4757,1195980,6212,1195980
922,4759,1196790,6212,1196790
922,4759,1197790,6212,1197790
922,4759,1197790,6212,1197790
922,4759,1197790,6212,1197790
922,4759,1198790,6212,1198790
923,4767,1199110,6212,1199110
923,4767,1199430,6212,1199430
923,4767,1200430,6212,1200430
923,4767,1201240,6212,1201240
924,4775,1202240,6212,1202240
924,4775,1203240,6212,1203240
924,4775,1203710,6212,1203710
924,4775,1204520,6212,1204520
