order,workload,sc_policy,tune,seed,num_pod,cpu_milli,num_gpu,gpu_milli,gpu_type_req
24,openb_pod_list_cpu050,04-GpuPacking,1.3,42,17,4000,1,220,<none>
25,openb_pod_list_cpu050,04-GpuPacking,1.3,42,16,4150,1,370,<none>
26,openb_pod_list_cpu050,04-GpuPacking,1.3,42,13,16400,1,1000,<none>
27,openb_pod_list_cpu050,04-GpuPacking,1.3,42,11,8000,1,220,<none>
28,openb_pod_list_cpu050,04-GpuPacking,1.3,42,11,8200,1,1000,<none>
29,openb_pod_list_cpu050,04-GpuPacking,1.3,42,11,15200,1,1000,<none>
30,openb_pod_list_cpu050,04-GpuPacking,1.3,42,10,4150,1,810,<none>
31,openb_pod_list_cpu050,04-GpuPacking,1.3,42,9,4000,1,480,<none>
32,openb_pod_list_cpu050,04-GpuPacking,1.3,42,5,8000,1,650,<none>
33,openb_pod_list_cpu050,04-GpuPacking,1.3,42,5,4000,1,330,<none>
34,openb_pod_list_cpu050,04-GpuPacking,1.3,42,5,8000,1,230,<none>
35,openb_pod_list_cpu050,04-GpuPacking,1.3,42,4,7000,1,1000,<none>
36,openb_pod_list_cpu050,04-GpuPacking,1.3,42,4,32200,4,1000,<none>
37,openb_pod_list_cpu050,04-GpuPacking,1.3,42,4,9400,1,1000,<none>
38,openb_pod_list_cpu050,04-GpuPacking,1.3,42,4,4000,1,350,<none>
39,openb_pod_list_cpu050,04-GpuPacking,1.3,42,3,6000,1,1000,<none>
40,openb_pod_list_cpu050,04-GpuPacking,1.3,42,3,64200,8,1000,<none>
41,openb_pod_list_cpu050,04-GpuPacking,1.3,42,3,8000,1,460,<none>
42,openb_pod_list_cpu050,04-GpuPacking,1.3,42,3,88000,8,1000,<none>
43,openb_pod_list_cpu050,04-GpuPacking,1.3,42,3,120200,8,1000,<none>
44,openb_pod_list_cpu050,04-GpuPacking,1.3,42,2,15400,1,1000,<none>
45,openb_pod_list_cpu050,04-GpuPacking,1.3,42,2,14900,1,1000,<none>
46,openb_pod_list_cpu050,04-GpuPacking,1.3,42,2,16200,2,1000,<none>
47,openb_pod_list_cpu050,04-GpuPacking,1.3,42,2,4000,1,470,<none>
48,openb_pod_list_cpu050,04-GpuPacking,1.3,42,2,32000,4,1000,<none>
49,openb_pod_list_cpu050,04-GpuPacking,1.3,42,2,12000,1,460,<none>
50,openb_pod_list_cpu050,04-GpuPacking,1.3,42,1,6000,1,320,<none>
51,openb_pod_list_cpu050,04-GpuPacking,1.3,42,1,6000,2,1000,<none>
52,openb_pod_list_cpu050,04-GpuPacking,1.3,42,1,30200,2,1000,<none>
53,openb_pod_list_cpu050,04-GpuPacking,1.3,42,1,11800,1,1000,<none>
0,openb_pod_list_cpu050,04-GpuPacking,1.3,43,381,3150,1,810,<none>
1,openb_pod_list_cpu050,04-GpuPacking,1.3,43,317,11300,1,1000,<none>
2,openb_pod_list_cpu050,04-GpuPacking,1.3,43,194,3150,1,1000,<none>
3,openb_pod_list_cpu050,04-GpuPacking,1.3,43,191,11400,1,1000,<none>
4,openb_pod_list_cpu050,04-GpuPacking,1.3,43,134,11910,1,470,<none>
5,openb_pod_list_cpu050,04-GpuPacking,1.3,43,133,8000,1,470,<none>
6,openb_pod_list_cpu050,04-GpuPacking,1.3,43,127,12000,1,1000,<none>
7,openb_pod_list_cpu050,04-GpuPacking,1.3,43,90,11910,1,650,<none>
8,openb_pod_list_cpu050,04-GpuPacking,1.3,43,86,4000,1,320,<none>
9,openb_pod_list_cpu050,04-GpuPacking,1.3,43,84,18710,1,1000,<none>
10,openb_pod_list_cpu050,04-GpuPacking,1.3,43,78,8000,1,1000,<none>
11,openb_pod_list_cpu050,04-GpuPacking,1.3,43,68,9810,1,1000,<none>
12,openb_pod_list_cpu050,04-GpuPacking,1.3,43,66,11910,1,1000,<none>
13,openb_pod_list_cpu050,04-GpuPacking,1.3,43,55,16000,1,1000,<none>
14,openb_pod_list_cpu050,04-GpuPacking,1.3,43,53,4000,1,230,<none>
15,openb_pod_list_cpu050,04-GpuPacking,1.3,43,51,4000,1,1000,<none>
16,openb_pod_list_cpu050,04-GpuPacking,1.3,43,50,15700,1,1000,<none>
17,openb_pod_list_cpu050,04-GpuPacking,1.3,43,42,6000,1,460,<none>
18,openb_pod_list_cpu050,04-GpuPacking,1.3,43,39,14200,1,1000,<none>
19,openb_pod_list_cpu050,04-GpuPacking,1.3,43,34,4150,1,550,<none>
20,openb_pod_list_cpu050,04-GpuPacking,1.3,43,30,24200,1,1000,<none>
21,openb_pod_list_cpu050,04-GpuPacking,1.3,43,27,11900,1,1000,<none>
22,openb_pod_list_cpu050,04-GpuPacking,1.3,43,25,8000,1,320,<none>
23,openb_pod_list_cpu050,04-GpuPacking,1.3,43,20,3150,1,590,<none>
24,openb_pod_list_cpu050,04-GpuPacking,1.3,43,14,8200,1,1000,<none>
25,openb_pod_list_cpu050,04-GpuPacking,1.3,43,14,4150,1,810,<none>
26,openb_pod_list_cpu050,04-GpuPacking,1.3,43,11,4000,1,220,<none>
27,openb_pod_list_cpu050,04-GpuPacking,1.3,43,11,15200,1,1000,<none>
28,openb_pod_list_cpu050,04-GpuPacking,1.3,43,11,4150,1,370,<none>
29,openb_pod_list_cpu050,04-GpuPacking,1.3,43,10,64200,8,1000,<none>
30,openb_pod_list_cpu050,04-GpuPacking,1.3,43,9,7000,1,1000,<none>
31,openb_pod_list_cpu050,04-GpuPacking,1.3,43,8,88000,8,1000,<none>
32,openb_pod_list_cpu050,04-GpuPacking,1.3,43,7,32200,4,1000,<none>
33,openb_pod_list_cpu050,04-GpuPacking,1.3,43,7,8000,1,230,<none>
34,openb_pod_list_cpu050,04-GpuPacking,1.3,43,7,8000,1,220,<none>
35,openb_pod_list_cpu050,04-GpuPacking,1.3,43,7,16400,1,1000,<none>
36,openb_pod_list_cpu050,04-GpuPacking,1.3,43,6,8000,1,650,<none>
37,openb_pod_list_cpu050,04-GpuPacking,1.3,43,4,15400,1,1000,<none>
38,openb_pod_list_cpu050,04-GpuPacking,1.3,43,4,4000,1,480,<none>
39,openb_pod_list_cpu050,04-GpuPacking,1.3,43,4,14900,1,1000,<none>
40,openb_pod_list_cpu050,04-GpuPacking,1.3,43,3,6000,1,1000,<none>
41,openb_pod_list_cpu050,04-GpuPacking,1.3,43,3,16200,2,1000,<none>
42,openb_pod_list_cpu050,04-GpuPacking,1.3,43,2,12000,1,460,<none>
43,openb_pod_list_cpu050,04-GpuPacking,1.3,43,2,4000,1,350,<none>
44,openb_pod_list_cpu050,04-GpuPacking,1.3,43,2,64000,8,1000,<none>
45,openb_pod_list_cpu050,04-GpuPacking,1.3,43,2,120200,8,1000,<none>
46,openb_pod_list_cpu050,04-GpuPacking,1.3,43,2,4150,1,270,<none>
47,openb_pod_list_cpu050,04-GpuPacking,1.3,43,2,4000,1,330,<none>
48,openb_pod_list_cpu050,04-GpuPacking,1.3,43,1,30200,2,1000,<none>
49,openb_pod_list_cpu050,04-GpuPacking,1.3,43,1,32000,4,1000,<none>
50,openb_pod_list_cpu050,04-GpuPacking,1.3,43,1,120000,8,1000,<none>
51,openb_pod_list_cpu050,04-GpuPacking,1.3,43,1,4000,1,650,<none>
52,openb_pod_list_cpu050,04-GpuPacking,1.3,43,1,6000,2,1000,<none>
53,openb_pod_list_cpu050,04-GpuPacking,1.3,43,1,9400,1,1000,<none>
0,openb_pod_list_cpu050,05-BestFit,1.3,42,425,3150,1,810,<none>
1,openb_pod_list_cpu050,05-BestFit,1.3,42,318,11300,1,1000,<none>
2,openb_pod_list_cpu050,05-BestFit,1.3,42,214,11400,1,1000,<none>
3,openb_pod_list_cpu050,05-BestFit,1.3,42,193,3150,1,1000,<none>
4,openb_pod_list_cpu050,05-BestFit,1.3,42,169,11910,1,470,<none>
5,openb_pod_list_cpu050,05-BestFit,1.3,42,129,8000,1,470,<none>
6,openb_pod_list_cpu050,05-BestFit,1.3,42,122,12000,1,1000,<none>
7,openb_pod_list_cpu050,05-BestFit,1.3,42,107,11910,1,650,<none>
8,openb_pod_list_cpu050,05-BestFit,1.3,42,104,18710,1,1000,<none>
9,openb_pod_list_cpu050,05-BestFit,1.3,42,85,4000,1,320,<none>
10,openb_pod_list_cpu050,05-BestFit,1.3,42,76,9810,1,1000,<none>
11,openb_pod_list_cpu050,05-BestFit,1.3,42,63,15700,1,1000,<none>
12,openb_pod_list_cpu050,05-BestFit,1.3,42,59,4000,1,1000,<none>
13,openb_pod_list_cpu050,05-BestFit,1.3,42,58,8000,1,1000,<none>
14,openb_pod_list_cpu050,05-BestFit,1.3,42,55,6000,1,460,<none>
15,openb_pod_list_cpu050,05-BestFit,1.3,42,51,4000,1,230,<none>
16,openb_pod_list_cpu050,05-BestFit,1.3,42,49,16000,1,1000,<none>
17,openb_pod_list_cpu050,05-BestFit,1.3,42,49,11910,1,1000,<none>
18,openb_pod_list_cpu050,05-BestFit,1.3,42,38,3150,1,590,<none>
19,openb_pod_list_cpu050,05-BestFit,1.3,42,36,4150,1,550,<none>
20,openb_pod_list_cpu050,05-BestFit,1.3,42,36,14200,1,1000,<none>
21,openb_pod_list_cpu050,05-BestFit,1.3,42,25,8000,1,320,<none>
22,openb_pod_list_cpu050,05-BestFit,1.3,42,21,24200,1,1000,<none>
23,openb_pod_list_cpu050,05-BestFit,1.3,42,19,11900,1,1000,<none>
24,openb_pod_list_cpu050,05-BestFit,1.3,42,16,4000,1,220,<none>
25,openb_pod_list_cpu050,05-BestFit,1.3,42,16,4150,1,370,<none>
26,openb_pod_list_cpu050,05-BestFit,1.3,42,13,16400,1,1000,<none>
27,openb_pod_list_cpu050,05-BestFit,1.3,42,11,8000,1,220,<none>
28,openb_pod_list_cpu050,05-BestFit,1.3,42,11,8200,1,1000,<none>
29,openb_pod_list_cpu050,05-BestFit,1.3,42,11,15200,1,1000,<none>
30,openb_pod_list_cpu050,05-BestFit,1.3,42,9,4150,1,810,<none>
31,openb_pod_list_cpu050,05-BestFit,1.3,42,9,4000,1,480,<none>
32,openb_pod_list_cpu050,05-BestFit,1.3,42,5,8000,1,650,<none>
33,openb_pod_list_cpu050,05-BestFit,1.3,42,5,4000,1,330,<none>
34,openb_pod_list_cpu050,05-BestFit,1.3,42,5,8000,1,230,<none>
35,openb_pod_list_cpu050,05-BestFit,1.3,42,4,7000,1,1000,<none>
36,openb_pod_list_cpu050,05-BestFit,1.3,42,4,32200,4,1000,<none>
37,openb_pod_list_cpu050,05-BestFit,1.3,42,4,9400,1,1000,<none>
38,openb_pod_list_cpu050,05-BestFit,1.3,42,4,4000,1,350,<none>
39,openb_pod_list_cpu050,05-BestFit,1.3,42,3,64200,8,1000,<none>
40,openb_pod_list_cpu050,05-BestFit,1.3,42,3,8000,1,460,<none>
41,openb_pod_list_cpu050,05-BestFit,1.3,42,3,88000,8,1000,<none>
42,openb_pod_list_cpu050,05-BestFit,1.3,42,3,120200,8,1000,<none>
43,openb_pod_list_cpu050,05-BestFit,1.3,42,2,15400,1,1000,<none>
44,openb_pod_list_cpu050,05-BestFit,1.3,42,2,14900,1,1000,<none>
45,openb_pod_list_cpu050,05-BestFit,1.3,42,2,16200,2,1000,<none>
46,openb_pod_list_cpu050,05-BestFit,1.3,42,2,4000,1,470,<none>
47,openb_pod_list_cpu050,05-BestFit,1.3,42,2,32000,4,1000,<none>
48,openb_pod_list_cpu050,05-BestFit,1.3,42,2,12000,1,460,<none>
49,openb_pod_list_cpu050,05-BestFit,1.3,42,2,1000,1,1000,<none>
50,openb_pod_list_cpu050,05-BestFit,1.3,42,1,6000,1,320,<none>
51,openb_pod_list_cpu050,05-BestFit,1.3,42,1,4150,1,270,<none>
52,openb_pod_list_cpu050,05-BestFit,1.3,42,1,6000,1,1000,<none>
53,openb_pod_list_cpu050,05-BestFit,1.3,42,1,2000,1,1000,<none>
54,openb_pod_list_cpu050,05-BestFit,1.3,42,1,6000,2,1000,<none>
55,openb_pod_list_cpu050,05-BestFit,1.3,42,1,30200,2,1000,<none>
56,openb_pod_list_cpu050,05-BestFit,1.3,42,1,11800,1,1000,<none>
0,openb_pod_list_cpu050,05-BestFit,1.3,43,378,3150,1,810,<none>
1,openb_pod_list_cpu050,05-BestFit,1.3,43,312,11300,1,1000,<none>
2,openb_pod_list_cpu050,05-BestFit,1.3,43,193,3150,1,1000,<none>
3,openb_pod_list_cpu050,05-BestFit,1.3,43,188,11400,1,1000,<none>
4,openb_pod_list_cpu050,05-BestFit,1.3,43,132,11910,1,470,<none>
5,openb_pod_list_cpu050,05-BestFit,1.3,43,132,8000,1,470,<none>
6,openb_pod_list_cpu050,05-BestFit,1.3,43,126,12000,1,1000,<none>
7,openb_pod_list_cpu050,05-BestFit,1.3,43,90,11910,1,650,<none>
8,openb_pod_list_cpu050,05-BestFit,1.3,43,86,4000,1,320,<none>
9,openb_pod_list_cpu050,05-BestFit,1.3,43,83,18710,1,1000,<none>
10,openb_pod_list_cpu050,05-BestFit,1.3,43,78,8000,1,1000,<none>
11,openb_pod_list_cpu050,05-BestFit,1.3,43,67,9810,1,1000,<none>
12,openb_pod_list_cpu050,05-BestFit,1.3,43,65,11910,1,1000,<none>
13,openb_pod_list_cpu050,05-BestFit,1.3,43,54,16000,1,1000,<none>
14,openb_pod_list_cpu050,05-BestFit,1.3,43,51,4000,1,230,<none>
15,openb_pod_list_cpu050,05-BestFit,1.3,43,51,4000,1,1000,<none>
16,openb_pod_list_cpu050,05-BestFit,1.3,43,49,15700,1,1000,<none>
17,openb_pod_list_cpu050,05-BestFit,1.3,43,42,6000,1,460,<none>
18,openb_pod_list_cpu050,05-BestFit,1.3,43,39,14200,1,1000,<none>
19,openb_pod_list_cpu050,05-BestFit,1.3,43,34,4150,1,550,<none>
20,openb_pod_list_cpu050,05-BestFit,1.3,43,30,24200,1,1000,<none>
21,openb_pod_list_cpu050,05-BestFit,1.3,43,27,11900,1,1000,<none>
22,openb_pod_list_cpu050,05-BestFit,1.3,43,24,8000,1,320,<none>
23,openb_pod_list_cpu050,05-BestFit,1.3,43,20,3150,1,590,<none>
24,openb_pod_list_cpu050,05-BestFit,1.3,43,14,8200,1,1000,<none>
25,openb_pod_list_cpu050,05-BestFit,1.3,43,14,4150,1,810,<none>
26,openb_pod_list_cpu050,05-BestFit,1.3,43,13,4150,1,370,<none>
27,openb_pod_list_cpu050,05-BestFit,1.3,43,11,4000,1,220,<none>
28,openb_pod_list_cpu050,05-BestFit,1.3,43,11,15200,1,1000,<none>
29,openb_pod_list_cpu050,05-BestFit,1.3,43,10,64200,8,1000,<none>
30,openb_pod_list_cpu050,05-BestFit,1.3,43,8,7000,1,1000,<none>
31,openb_pod_list_cpu050,05-BestFit,1.3,43,8,88000,8,1000,<none>
32,openb_pod_list_cpu050,05-BestFit,1.3,43,7,32200,4,1000,<none>
33,openb_pod_list_cpu050,05-BestFit,1.3,43,7,8000,1,230,<none>
34,openb_pod_list_cpu050,05-BestFit,1.3,43,7,8000,1,220,<none>
35,openb_pod_list_cpu050,05-BestFit,1.3,43,7,16400,1,1000,<none>
36,openb_pod_list_cpu050,05-BestFit,1.3,43,6,8000,1,650,<none>
37,openb_pod_list_cpu050,05-BestFit,1.3,43,4,15400,1,1000,<none>
38,openb_pod_list_cpu050,05-BestFit,1.3,43,4,4000,1,480,<none>
39,openb_pod_list_cpu050,05-BestFit,1.3,43,4,14900,1,1000,<none>
40,openb_pod_list_cpu050,05-BestFit,1.3,43,3,6000,1,1000,<none>
41,openb_pod_list_cpu050,05-BestFit,1.3,43,3,16200,2,1000,<none>
42,openb_pod_list_cpu050,05-BestFit,1.3,43,2,12000,1,460,<none>
43,openb_pod_list_cpu050,05-BestFit,1.3,43,2,4000,1,350,<none>
44,openb_pod_list_cpu050,05-BestFit,1.3,43,2,64000,8,1000,<none>
45,openb_pod_list_cpu050,05-BestFit,1.3,43,2,120200,8,1000,<none>
46,openb_pod_list_cpu050,05-BestFit,1.3,43,2,4150,1,270,<none>
47,openb_pod_list_cpu050,05-BestFit,1.3,43,2,4000,1,330,<none>
48,openb_pod_list_cpu050,05-BestFit,1.3,43,1,30200,2,1000,<none>
49,openb_pod_list_cpu050,05-BestFit,1.3,43,1,32000,4,1000,<none>
50,openb_pod_list_cpu050,05-BestFit,1.3,43,1,120000,8,1000,<none>
51,openb_pod_list_cpu050,05-BestFit,1.3,43,1,4000,1,650,<none>
52,openb_pod_list_cpu050,05-BestFit,1.3,43,1,6000,2,1000,<none>
53,openb_pod_list_cpu050,05-BestFit,1.3,43,1,9400,1,1000,<none>
0,openb_pod_list_cpu050,06-FGD,1.3,42,405,3150,1,810,<none>
1,openb_pod_list_cpu050,06-FGD,1.3,42,304,11300,1,1000,<none>
2,openb_pod_list_cpu050,06-FGD,1.3,42,203,11400,1,1000,<none>
3,openb_pod_list_cpu050,06-FGD,1.3,42,182,3150,1,1000,<none>
4,openb_pod_list_cpu050,06-FGD,1.3,42,160,11910,1,470,<none>
5,openb_pod_list_cpu050,06-FGD,1.3,42,125,8000,1,470,<none>
6,openb_pod_list_cpu050,06-FGD,1.3,42,119,12000,1,1000,<none>
7,openb_pod_list_cpu050,06-FGD,1.3,42,103,18710,1,1000,<none>
8,openb_pod_list_cpu050,06-FGD,1.3,42,102,11910,1,650,<none>
9,openb_pod_list_cpu050,06-FGD,1.3,42,82,4000,1,320,<none>
10,openb_pod_list_cpu050,06-FGD,1.3,42,72,9810,1,1000,<none>
11,openb_pod_list_cpu050,06-FGD,1.3,42,62,15700,1,1000,<none>
12,openb_pod_list_cpu050,06-FGD,1.3,42,58,4000,1,1000,<none>
13,openb_pod_list_cpu050,06-FGD,1.3,42,53,8000,1,1000,<none>
14,openb_pod_list_cpu050,06-FGD,1.3,42,51,6000,1,460,<none>
15,openb_pod_list_cpu050,06-FGD,1.3,42,48,4000,1,230,<none>
16,openb_pod_list_cpu050,06-FGD,1.3,42,48,11910,1,1000,<none>
17,openb_pod_list_cpu050,06-FGD,1.3,42,48,16000,1,1000,<none>
18,openb_pod_list_cpu050,06-FGD,1.3,42,36,14200,1,1000,<none>
19,openb_pod_list_cpu050,06-FGD,1.3,42,35,3150,1,590,<none>
20,openb_pod_list_cpu050,06-FGD,1.3,42,34,4150,1,550,<none>
21,openb_pod_list_cpu050,06-FGD,1.3,42,25,8000,1,320,<none>
22,openb_pod_list_cpu050,06-FGD,1.3,42,21,24200,1,1000,<none>
23,openb_pod_list_cpu050,06-FGD,1.3,42,19,11900,1,1000,<none>
24,openb_pod_list_cpu050,06-FGD,1.3,42,16,4150,1,370,<none>
25,openb_pod_list_cpu050,06-FGD,1.3,42,15,4000,1,220,<none>
26,openb_pod_list_cpu050,06-FGD,1.3,42,13,16400,1,1000,<none>
27,openb_pod_list_cpu050,06-FGD,1.3,42,11,8000,1,220,<none>
28,openb_pod_list_cpu050,06-FGD,1.3,42,11,8200,1,1000,<none>
29,openb_pod_list_cpu050,06-FGD,1.3,42,11,15200,1,1000,<none>
30,openb_pod_list_cpu050,06-FGD,1.3,42,9,4000,1,480,<none>
31,openb_pod_list_cpu050,06-FGD,1.3,42,7,4150,1,810,<none>
32,openb_pod_list_cpu050,06-FGD,1.3,42,5,8000,1,650,<none>
33,openb_pod_list_cpu050,06-FGD,1.3,42,5,4000,1,330,<none>
34,openb_pod_list_cpu050,06-FGD,1.3,42,5,8000,1,230,<none>
35,openb_pod_list_cpu050,06-FGD,1.3,42,4,32200,4,1000,<none>
36,openb_pod_list_cpu050,06-FGD,1.3,42,4,9400,1,1000,<none>
37,openb_pod_list_cpu050,06-FGD,1.3,42,4,4000,1,350,<none>
38,openb_pod_list_cpu050,06-FGD,1.3,42,3,64200,8,1000,<none>
39,openb_pod_list_cpu050,06-FGD,1.3,42,3,8000,1,460,<none>
40,openb_pod_list_cpu050,06-FGD,1.3,42,3,88000,8,1000,<none>
41,openb_pod_list_cpu050,06-FGD,1.3,42,3,7000,1,1000,<none>
42,openb_pod_list_cpu050,06-FGD,1.3,42,3,120200,8,1000,<none>
43,openb_pod_list_cpu050,06-FGD,1.3,42,2,14900,1,1000,<none>
44,openb_pod_list_cpu050,06-FGD,1.3,42,2,16200,2,1000,<none>
45,openb_pod_list_cpu050,06-FGD,1.3,42,2,2000,1,1000,<none>
46,openb_pod_list_cpu050,06-FGD,1.3,42,2,4000,1,470,<none>
47,openb_pod_list_cpu050,06-FGD,1.3,42,2,32000,4,1000,<none>
48,openb_pod_list_cpu050,06-FGD,1.3,42,2,12000,1,460,<none>
49,openb_pod_list_cpu050,06-FGD,1.3,42,2,1000,1,1000,<none>
50,openb_pod_list_cpu050,06-FGD,1.3,42,1,6000,1,320,<none>
51,openb_pod_list_cpu050,06-FGD,1.3,42,1,4150,1,270,<none>
52,openb_pod_list_cpu050,06-FGD,1.3,42,1,6000,1,1000,<none>
53,openb_pod_list_cpu050,06-FGD,1.3,42,1,15400,1,1000,<none>
54,openb_pod_list_cpu050,06-FGD,1.3,42,1,6000,2,1000,<none>
55,openb_pod_list_cpu050,06-FGD,1.3,42,1,30200,2,1000,<none>
56,openb_pod_list_cpu050,06-FGD,1.3,42,1,11800,1,1000,<none>
57,openb_pod_list_cpu050,06-FGD,1.3,42,1,2000,1,370,<none>
0,openb_pod_list_cpu050,06-FGD,1.3,43,362,3150,1,810,<none>
1,openb_pod_list_cpu050,06-FGD,1.3,43,300,11300,1,1000,<none>
2,openb_pod_list_cpu050,06-FGD,1.3,43,182,3150,1,1000,<none>
3,openb_pod_list_cpu050,06-FGD,1.3,43,177,11400,1,1000,<none>
4,openb_pod_list_cpu050,06-FGD,1.3,43,125,8000,1,470,<none>
5,openb_pod_list_cpu050,06-FGD,1.3,43,123,11910,1,470,<none>
6,openb_pod_list_cpu050,06-FGD,1.3,43,117,12000,1,1000,<none>
7,openb_pod_list_cpu050,06-FGD,1.3,43,86,11910,1,650,<none>
8,openb_pod_list_cpu050,06-FGD,1.3,43,81,18710,1,1000,<none>
9,openb_pod_list_cpu050,06-FGD,1.3,43,79,4000,1,320,<none>
10,openb_pod_list_cpu050,06-FGD,1.3,43,77,8000,1,1000,<none>
11,openb_pod_list_cpu050,06-FGD,1.3,43,67,9810,1,1000,<none>
12,openb_pod_list_cpu050,06-FGD,1.3,43,63,11910,1,1000,<none>
13,openb_pod_list_cpu050,06-FGD,1.3,43,53,16000,1,1000,<none>
14,openb_pod_list_cpu050,06-FGD,1.3,43,49,4000,1,1000,<none>
15,openb_pod_list_cpu050,06-FGD,1.3,43,49,15700,1,1000,<none>
16,openb_pod_list_cpu050,06-FGD,1.3,43,48,4000,1,230,<none>
17,openb_pod_list_cpu050,06-FGD,1.3,43,38,6000,1,460,<none>
18,openb_pod_list_cpu050,06-FGD,1.3,43,37,14200,1,1000,<none>
19,openb_pod_list_cpu050,06-FGD,1.3,43,32,4150,1,550,<none>
20,openb_pod_list_cpu050,06-FGD,1.3,43,29,24200,1,1000,<none>
21,openb_pod_list_cpu050,06-FGD,1.3,43,26,11900,1,1000,<none>
22,openb_pod_list_cpu050,06-FGD,1.3,43,24,8000,1,320,<none>
23,openb_pod_list_cpu050,06-FGD,1.3,43,19,3150,1,590,<none>
24,openb_pod_list_cpu050,06-FGD,1.3,43,14,8200,1,1000,<none>
25,openb_pod_list_cpu050,06-FGD,1.3,43,14,4150,1,810,<none>
26,openb_pod_list_cpu050,06-FGD,1.3,43,11,15200,1,1000,<none>
27,openb_pod_list_cpu050,06-FGD,1.3,43,11,4150,1,370,<none>
28,openb_pod_list_cpu050,06-FGD,1.3,43,10,64200,8,1000,<none>
29,openb_pod_list_cpu050,06-FGD,1.3,43,10,4000,1,220,<none>
30,openb_pod_list_cpu050,06-FGD,1.3,43,8,7000,1,1000,<none>
31,openb_pod_list_cpu050,06-FGD,1.3,43,8,88000,8,1000,<none>
32,openb_pod_list_cpu050,06-FGD,1.3,43,7,32200,4,1000,<none>
33,openb_pod_list_cpu050,06-FGD,1.3,43,7,8000,1,230,<none>
34,openb_pod_list_cpu050,06-FGD,1.3,43,7,8000,1,220,<none>
35,openb_pod_list_cpu050,06-FGD,1.3,43,7,16400,1,1000,<none>
36,openb_pod_list_cpu050,06-FGD,1.3,43,4,15400,1,1000,<none>
37,openb_pod_list_cpu050,06-FGD,1.3,43,4,4000,1,480,<none>
38,openb_pod_list_cpu050,06-FGD,1.3,43,4,14900,1,1000,<none>
39,openb_pod_list_cpu050,06-FGD,1.3,43,4,8000,1,650,<none>
40,openb_pod_list_cpu050,06-FGD,1.3,43,3,6000,1,1000,<none>
41,openb_pod_list_cpu050,06-FGD,1.3,43,3,16200,2,1000,<none>
42,openb_pod_list_cpu050,06-FGD,1.3,43,2,12000,1,460,<none>
43,openb_pod_list_cpu050,06-FGD,1.3,43,2,4000,1,350,<none>
44,openb_pod_list_cpu050,06-FGD,1.3,43,2,64000,8,1000,<none>
45,openb_pod_list_cpu050,06-FGD,1.3,43,2,120200,8,1000,<none>
46,openb_pod_list_cpu050,06-FGD,1.3,43,2,4150,1,270,<none>
47,openb_pod_list_cpu050,06-FGD,1.3,43,2,4000,1,330,<none>
48,openb_pod_list_cpu050,06-FGD,1.3,43,1,30200,2,1000,<none>
49,openb_pod_list_cpu050,06-FGD,1.3,43,1,32000,4,1000,<none>
50,openb_pod_list_cpu050,06-FGD,1.3,43,1,120000,8,1000,<none>
51,openb_pod_list_cpu050,06-FGD,1.3,43,1,4000,1,650,<none>
52,openb_pod_list_cpu050,06-FGD,1.3,43,1,6000,2,1000,<none>
53,openb_pod_list_cpu050,06-FGD,1.3,43,1,9400,1,1000,<none>
0,openb_pod_list_default,01-Random,1.3,42,458,3150,1,810,<none>
1,openb_pod_list_default,01-Random,1.3,42,405,11300,1,1000,<none>
2,openb_pod_list_default,01-Random,1.3,42,284,11400,1,1000,<none>
3,openb_pod_list_default,01-Random,1.3,42,206,3150,1,1000,<none>
4,openb_pod_list_default,01-Random,1.3,42,141,12000,1,1000,<none>
5,openb_pod_list_default,01-Random,1.3,42,124,18710,1,1000,<none>
6,openb_pod_list_default,01-Random,1.3,42,123,11910,1,470,<none>
7,openb_pod_list_default,01-Random,1.3,42,114,8000,1,470,<none>
8,openb_pod_list_default,01-Random,1.3,42,90,9810,1,1000,<none>
9,openb_pod_list_default,01-Random,1.3,42,87,11910,1,650,<none>
10,openb_pod_list_default,01-Random,1.3,42,85,15700,1,1000,<none>
11,openb_pod_list_default,01-Random,1.3,42,75,11910,1,1000,<none>
12,openb_pod_list_default,01-Random,1.3,42,72,8000,1,1000,<none>
13,openb_pod_list_default,01-Random,1.3,42,70,4000,1,1000,<none>
14,openb_pod_list_default,01-Random,1.3,42,62,16000,1,1000,<none>
15,openb_pod_list_default,01-Random,1.3,42,45,14200,1,1000,<none>
16,openb_pod_list_default,01-Random,1.3,42,41,24200,1,1000,<none>
17,openb_pod_list_default,01-Random,1.3,42,29,6000,1,460,<none>
18,openb_pod_list_default,01-Random,1.3,42,25,4000,1,320,<none>
19,openb_pod_list_default,01-Random,1.3,42,23,11900,1,1000,<none>
20,openb_pod_list_default,01-Random,1.3,42,17,15200,1,1000,<none>
21,openb_pod_list_default,01-Random,1.3,42,15,4150,1,810,<none>
22,openb_pod_list_default,01-Random,1.3,42,14,88000,8,1000,<none>
23,openb_pod_list_default,01-Random,1.3,42,14,16400,1,1000,<none>
24,openb_pod_list_default,01-Random,1.3,42,14,4150,1,550,<none>
25,openb_pod_list_default,01-Random,1.3,42,13,8200,1,1000,<none>
26,openb_pod_list_default,01-Random,1.3,42,12,64200,8,1000,<none>
27,openb_pod_list_default,01-Random,1.3,42,8,8000,1,650,<none>
28,openb_pod_list_default,01-Random,1.3,42,8,8000,1,320,<none>
29,openb_pod_list_default,01-Random,1.3,42,6,14900,1,1000,<none>
