ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2c0d-policy_BestFit1000desharemdd81a-de_share-gs_best-scmd_d81a-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2c0d-policy_BestFit1000desharemdd81a-de_share-gs_best-scmd_d81a-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2c0d-policy_BestFit1000desharemdd81a-de_share-gs_best-scmd_d81a-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2c0d-policy_BestFit1000desharemdd81a-de_share-gs_best-scmd_d81a-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_2c0d-policy_BestFit1000desharemdd81a-de_share-gs_best-scmd_d81a-bellman_ratio
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425346.89,99.11,85.51,422358.89,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422366.59,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422366.94,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422337.45,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422369.51,98.41
425348.21,99.11,85.51,422349.85,98.41
425348.21,99.11,85.51,422349.85,98.41
425348.21,99.11,85.51,422349.85,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425349.53,99.11,85.51,422373.18,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425243.5,99.11,85.51,422267.15,98.41
425087.46,99.11,85.51,422108.26,98.41
425087.46,99.11,85.51,422108.26,98.41
425087.46,99.11,85.51,422108.26,98.41
425087.46,99.11,85.51,422108.26,98.41
425087.46,99.11,85.51,422108.26,98.41
425087.46,99.11,85.51,422108.26,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424930.1,99.11,85.51,421951.32,98.41
424775.53,99.11,85.51,421792.43,98.41
424775.53,99.11,85.51,421792.43,98.41
424775.53,99.11,85.51,421792.43,98.41
424619.49,99.11,85.51,421637.44,98.41
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424513.45,99.11,85.51,421532.65,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424357.42,99.11,85.51,421377.24,98.42
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
424037.42,99.11,85.51,421057.24,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423881.38,99.11,85.51,420898.36,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423725.34,99.11,85.51,420742.95,98.41
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423569.31,99.11,85.52,420588.02,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
423463.41,99.11,85.52,420482.12,98.42
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419482.12,98.41
422463.41,99.11,85.51,419452.99,98.41
422463.41,99.11,85.51,419452.99,98.41
422463.41,99.11,85.51,419452.99,98.41
422463.41,99.11,85.51,419452.99,98.41
422463.41,99.11,85.51,419484.86,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422463.41,99.11,85.51,419469.24,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422464.73,99.11,85.51,419488.72,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422310.02,99.11,85.52,419334.63,98.41
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419179.29,98.42
422152.66,99.11,85.52,419146.66,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
422152.66,99.11,85.52,419167.23,98.41
