ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
360,840,695690,6212,698910
360,840,695690,6212,698910
360,840,695690,6212,698910
360,840,696010,6212,699230
360,840,696010,6212,699230
361,842,697010,6212,700230
361,842,697480,6212,700700
362,844,698480,6212,701700
362,844,699480,6212,702700
363,846,700480,6212,703700
363,846,700480,6212,703700
363,846,701290,6212,704510
364,848,702100,6212,705320
364,848,703100,6212,706320
364,848,703100,6212,706320
364,848,703210,6212,706430
365,850,704210,6212,707430
365,850,704210,6212,707430
365,850,704430,6212,707650
365,850,705430,6212,708650
366,852,706240,6212,709460
366,852,707240,6212,710460
367,854,708240,6212,711460
367,854,708710,6212,711930
367,854,709080,6212,712300
367,854,710080,6212,713300
367,854,710080,6212,714110
368,856,711080,6212,715110
368,856,712080,6212,716110
369,858,713080,6212,717110
369,858,714080,6212,718110
370,860,715080,6212,719110
370,860,716080,6212,720110
371,862,717080,6212,721110
371,862,718080,6212,722110
372,864,719080,6212,723110
372,864,719080,6212,723110
372,864,719550,6212,723580
373,866,720550,6212,724580
374,868,722550,6212,726580
374,868,723550,6212,727580
375,870,724550,6212,728580
375,870,725550,6212,729580
376,872,726200,6212,730230
376,872,726670,6212,730700
376,872,727670,6212,731700
377,874,728480,6212,732510
377,874,729480,6212,733510
378,876,729950,6212,733980
378,876,730600,6212,734630
379,878,731600,6212,735630
379,878,732600,6212,736630
380,880,733600,6212,737630
380,880,734600,6212,738630
380,880,734600,6212,739280
381,882,735600,6212,740280
381,882,736070,6212,740750
381,882,736880,6212,741560
382,884,737880,6212,742560
382,884,737880,6212,742560
382,884,738880,6212,743560
382,884,738880,6212,743560
383,886,739880,6212,744560
383,886,740880,6212,745560
383,886,740880,6212,745560
384,888,741340,6212,746020
384,888,742340,6212,747020
385,890,743340,6212,748020
385,890,744340,6212,749020
386,892,745340,6212,750020
386,892,745990,6212,750670
387,894,746990,6212,751670
387,894,747990,6212,752670
388,896,748990,6212,753670
388,896,749990,6212,754670
388,896,749990,6212,754670
389,898,750800,6212,755480
389,898,751390,6212,756070
390,900,752200,6212,756880
390,900,753200,6212,757880
391,902,754010,6212,758690
391,902,755010,6212,759690
392,904,755660,6212,760340
392,904,756660,6212,761340
393,906,757210,6212,761890
393,906,757860,6212,762540
394,908,758860,6212,763540
394,908,758860,6212,764190
394,908,759860,6212,765190
394,908,759860,6212,765190
395,910,760860,6212,766190
395,910,760860,6212,766190
395,910,761860,6212,767190
395,910,761860,6212,767190
395,910,762090,6212,767420
396,912,762900,6212,768230
396,912,763900,6212,769230
397,914,764900,6212,770230
397,914,765370,6212,770700
397,914,766370,6212,771700
398,916,767370,6212,772700
398,916,768370,6212,773700
398,916,768370,6212,773700
398,916,768530,6212,773860
399,918,769530,6212,774860
399,918,770530,6212,775860
400,920,771340,6212,776670
400,920,771340,6212,776670
400,920,772150,6212,777480
400,920,772150,6212,777480
401,922,772960,6212,778290
401,922,773960,6212,779290
402,924,774960,6212,780290
402,924,774960,6212,780290
402,924,775960,6212,781290
403,926,776960,6212,782290
403,926,776960,6212,782290
403,926,777770,6212,783100
404,928,778770,6212,784100
404,928,779770,6212,785100
405,930,780770,6212,786100
405,930,781090,6212,786420
405,930,782090,6212,787420
405,930,782090,6212,787420
406,932,783090,6212,788420
406,932,784090,6212,789420
407,934,785090,6212,790420
407,934,785090,6212,790740
407,934,786090,6212,791740
408,936,786740,6212,792390
408,936,787550,6212,793200
409,938,788550,6212,794200
409,938,789550,6212,795200
410,940,790550,6212,796200
410,940,791550,6212,797200
410,940,791550,6212,797200
411,942,792550,6212,798200
411,942,793550,6212,799200
412,944,794550,6212,800200
412,944,795550,6212,801200
413,946,796550,6212,802200
413,946,796550,6212,802200
413,946,796550,6212,802200
413,946,797020,6212,802670
414,948,798020,6212,803670
414,948,799020,6212,804670
415,950,800020,6212,805670
415,950,801020,6212,806670
416,952,802020,6212,807670
416,952,802020,6212,807670
416,952,803020,6212,808670
416,952,803340,6212,808990
416,952,803340,6212,808990
417,954,804150,6212,809800
417,954,805150,6212,810800
418,956,806150,6212,811800
418,956,806960,6212,812610
418,956,806960,6212,812610
419,958,807960,6212,813610
419,958,808180,6212,813830
419,958,809180,6212,814830
419,958,809500,6212,815150
419,958,809820,6212,815470
419,958,810820,6212,816470
420,960,811820,6212,817470
420,960,811820,6212,817470
420,960,812820,6212,818470
421,962,813410,6212,819060
421,962,814410,6212,820060
421,962,814410,6212,820060
422,964,815410,6212,821060
422,964,815960,6212,821610
423,966,816960,6212,822610
423,966,817960,6212,823610
423,966,818280,6212,823930
424,968,819090,6212,824740
424,968,819900,6212,825550
425,970,820900,6212,826550
425,970,821900,6212,827550
426,972,822900,6212,828550
426,972,823220,6212,828870
427,974,825220,6212,830870
427,974,826220,6212,831870
428,976,827220,6212,832870
428,976,828220,6212,833870
428,976,828220,6212,833870
429,978,828770,6212,834420
429,978,829420,6212,835070
429,978,829420,6212,835070
429,978,829420,6212,835070
430,980,830420,6212,836070
430,980,830890,6212,836540
431,982,831700,6212,837350
431,982,832700,6212,838350
432,984,833700,6212,839350
432,984,834170,6212,839820
432,984,835170,6212,840820
433,986,836170,6212,841820
433,986,836980,6212,842630
434,988,837980,6212,843630
434,988,838980,6212,844630
435,990,839980,6212,845630
435,990,840630,6212,846280
436,992,841440,6212,847090
436,992,841440,6212,847090
436,992,841440,6212,847090
436,992,841440,6212,847090
436,992,842440,6212,848090
437,994,843250,6212,848900
437,994,844250,6212,849900
438,996,845250,6212,850900
438,996,846060,6212,851710
438,996,846060,6212,851710
439,998,847060,6212,852710
439,998,848060,6212,853710
440,1000,848610,6212,854260
440,1000,848610,6212,854580
440,1000,849610,6212,855580
441,1002,850420,6212,856390
441,1002,851420,6212,857390
442,1004,852420,6212,858390
442,1004,852420,6212,858390
442,1004,853420,6212,859390
442,1004,853470,6212,859440
443,1006,854470,6212,860440
443,1006,855470,6212,861440
444,1008,856470,6212,862440
444,1008,857470,6212,863440
445,1010,858470,6212,864440
445,1010,859470,6212,865440
445,1010,859790,6212,865760
446,1012,860790,6212,866760
446,1012,861790,6212,867760
447,1014,862260,6212,868230
447,1014,863260,6212,869230
448,1016,863910,6212,869880
448,1016,864910,6212,870880
449,1018,865910,6212,871880
449,1018,865910,6212,872430
449,1018,866720,6212,873240
450,1020,867720,6212,874240
450,1020,867720,6212,874240
450,1020,868720,6212,875240
451,1022,869720,6212,876240
451,1022,870720,6212,877240
451,1022,871040,6212,877560
452,1024,872040,6212,878560
452,1024,872410,6212,878930
452,1024,873220,6212,879740
453,1026,874030,6212,880550
453,1026,874840,6212,881360
454,1028,875840,6212,882360
454,1028,876840,6212,883360
455,1036,877840,6212,884360
456,1038,878840,6212,885360
456,1038,879840,6212,886360
457,1040,880840,6212,887360
457,1040,880840,6212,887360
457,1040,881310,6212,887830
457,1040,881310,6212,887830
457,1040,881310,6212,887830
457,1040,881780,6212,888300
457,1040,881780,6212,888300
457,1040,881940,6212,888460
458,1042,882940,6212,889460
458,1042,883940,6212,890460
459,1044,884750,6212,891270
459,1044,885560,6212,892080
459,1044,885560,6212,892080
460,1046,886030,6212,892550
460,1046,887030,6212,893550
461,1048,888030,6212,894550
461,1048,888350,6212,894870
461,1048,889350,6212,895870
462,1050,890350,6212,896870
462,1050,890350,6212,896870
462,1050,891160,6212,897680
463,1052,892160,6212,898680
463,1052,892970,6212,899490
464,1054,893620,6212,900140
464,1054,894620,6212,901140
464,1054,894990,6212,901510
464,1054,895990,6212,902510
464,1054,896990,6212,903510
464,1054,897990,6212,904510
464,1054,898990,6212,905510
464,1054,898990,6212,905510
465,1056,899990,6212,906510
465,1056,900150,6212,906670
465,1056,901150,6212,907670
465,1056,902150,6212,908670
466,1058,903150,6212,909670
466,1058,904150,6212,910670
466,1058,904150,6212,910670
467,1060,904960,6212,911480
467,1060,905430,6212,911950
467,1060,906430,6212,912950
468,1062,907240,6212,913760
468,1062,907240,6212,913760
468,1062,908050,6212,914570
469,1064,909050,6212,915570
469,1064,910050,6212,916570
469,1064,910370,6212,916890
469,1064,910530,6212,917050
470,1066,911530,6212,918050
470,1066,912000,6212,918520
471,1068,912810,6212,919330
471,1068,912810,6212,919330
471,1068,913280,6212,919800
471,1068,914280,6212,920800
472,1070,915280,6212,921800
472,1070,916280,6212,922800
473,1072,916930,6212,923450
473,1072,917930,6212,924450
473,1072,917930,6212,924450
474,1074,918390,6212,924910
474,1074,919200,6212,925720
475,1076,920200,6212,926720
475,1076,920670,6212,927190
475,1076,921670,6212,928190
476,1078,922670,6212,929190
476,1078,923670,6212,930190
477,1080,924670,6212,931190
477,1080,924990,6212,931510
477,1080,925800,6212,932320
478,1082,926610,6212,933130
478,1082,926610,6212,933130
479,1090,927610,6212,934130
479,1090,928610,6212,935130
480,1092,929610,6212,936130
480,1092,929610,6212,936130
480,1092,929940,6212,936460
480,1092,929940,6212,936460
480,1092,930940,6212,937460
481,1094,931750,6212,938270
481,1094,932750,6212,939270
481,1094,932750,6212,939270
481,1094,932750,6212,939270
482,1096,933220,6212,939740
482,1096,934220,6212,940740
483,1098,935030,6212,941550
483,1098,936030,6212,942550
484,1100,937030,6212,943550
484,1100,937030,6212,943550
484,1100,937350,6212,943870
484,1100,938160,6212,944680
485,1102,938970,6212,945490
485,1102,939290,6212,945810
485,1102,939610,6212,946130
485,1102,939610,6212,946130
485,1102,940610,6212,947130
486,1104,941420,6212,947940
486,1104,941420,6212,947940
486,1104,942010,6212,948530
487,1106,943010,6212,949530
487,1106,943820,6212,950340
488,1108,944820,6212,951340
488,1108,945630,6212,952150
488,1108,946630,6212,953150
488,1108,946630,6212,953800
489,1110,947630,6212,954800
489,1110,948100,6212,955270
489,1110,948420,6212,955590
489,1110,948650,6212,955820
489,1110,948650,6212,955820
489,1110,948650,6212,955820
489,1110,949460,6212,956630
489,1110,950460,6212,957630
490,1112,950930,6212,958100
490,1112,951930,6212,959100
490,1112,952930,6212,960100
490,1112,953740,6212,960910
490,1112,953740,6212,960910
491,1114,954740,6212,961910
491,1114,955550,6212,962720
492,1116,956360,6212,963530
493,1124,957360,6212,964530
493,1124,957830,6212,965000
493,1124,958300,6212,965470
493,1124,958770,6212,965940
494,1126,959580,6212,966750
494,1126,960390,6212,967560
495,1128,961390,6212,968560
495,1128,962390,6212,969560
495,1128,962710,6212,969880
495,1128,963030,6212,970200
496,1130,963840,6212,971010
496,1130,964840,6212,972010
497,1132,965840,6212,973010
497,1132,966650,6212,973820
497,1132,966650,6212,973820
497,1132,966920,6212,974090
498,1134,967920,6212,975090
498,1134,968920,6212,976090
499,1136,969730,6212,976900
499,1136,969730,6212,976900
499,1136,970200,6212,977370
499,1136,970660,6212,977830
499,1136,970660,6212,977830
500,1138,971660,6212,978830
500,1138,972660,6212,979830
500,1138,973660,6212,980830
501,1140,974660,6212,981830
501,1140,974660,6212,981830
501,1140,974660,6212,981830
501,1140,974980,6212,982150
501,1140,975980,6212,983150
502,1142,976450,6212,983620
502,1142,977260,6212,984430
503,1144,978070,6212,985240
503,1144,978390,6212,985560
503,1144,979200,6212,986370
504,1146,979790,6212,986960
504,1146,980790,6212,987960
504,1146,981010,6212,988180
505,1148,981820,6212,988990
505,1148,982370,6212,989540
506,1150,983370,6212,990540
506,1150,984370,6212,991540
507,1152,984920,6212,992090
507,1152,985920,6212,993090
508,1154,986920,6212,994090
508,1154,987920,6212,995090
508,1154,988920,6212,996090
509,1156,989920,6212,997090
509,1156,990920,6212,998090
509,1156,991920,6212,999090
509,1156,992920,6212,1000090
509,1156,993730,6212,1000900
509,1156,993730,6212,1000900
509,1156,994190,6212,1001360
509,1156,995190,6212,1002360
510,1158,996190,6212,1003360
510,1158,997190,6212,1004360
511,1160,998000,6212,1005170
511,1160,999000,6212,1006170
512,1162,1000000,6212,1007170
512,1162,1001000,6212,1008170
513,1164,1002000,6212,1009170
513,1164,1003000,6212,1010170
513,1164,1003000,6212,1010170
513,1164,1003000,6212,1010170
514,1166,1003810,6212,1010980
514,1166,1004810,6212,1011980
514,1166,1004810,6212,1011980
514,1166,1005040,6212,1012210
515,1174,1013040,6212,1020210
516,1176,1014040,6212,1021210
516,1176,1015040,6212,1022210
517,1178,1016040,6212,1023210
517,1178,1017040,6212,1024210
518,1180,1017850,6212,1025020
518,1180,1018850,6212,1026020
519,1182,1019850,6212,1027020
519,1182,1020850,6212,1028020
519,1182,1021850,6212,1029020
520,1184,1022850,6212,1030020
520,1184,1023850,6212,1031020
521,1186,1024850,6212,1032020
521,1186,1025850,6212,1033020
521,1186,1026320,6212,1033490
522,1188,1026970,6212,1034140
522,1188,1027440,6212,1034610
523,1190,1028440,6212,1035610
523,1190,1029440,6212,1036610
524,1192,1030440,6212,1037610
524,1192,1030910,6212,1038080
524,1192,1031910,6212,1039080
525,1194,1032910,6212,1040080
525,1194,1033720,6212,1040890
525,1194,1034720,6212,1041890
525,1194,1035530,6212,1042700
525,1194,1036530,6212,1043700
525,1194,1037340,6212,1044510
525,1194,1037660,6212,1044830
525,1194,1038030,6212,1045200
525,1194,1039030,6212,1046200
526,1196,1039840,6212,1047010
526,1196,1040840,6212,1048010
526,1196,1040840,6212,1048010
527,1198,1041840,6212,1049010
527,1198,1041840,6212,1049010
527,1198,1042840,6212,1050010
528,1200,1043840,6212,1051010
528,1200,1044840,6212,1052010
528,1200,1044840,6212,1052820
529,1202,1045650,6212,1053630
529,1202,1046120,6212,1054100
530,1204,1046930,6212,1054910
530,1204,1047930,6212,1055910
530,1204,1048150,6212,1056130
531,1206,1048800,6212,1056780
531,1206,1049800,6212,1057780
532,1208,1050800,6212,1058780
532,1208,1051120,6212,1059100
532,1208,1052120,6212,1060100
532,1208,1052590,6212,1060570
533,1210,1053590,6212,1061570
533,1210,1054590,6212,1062570
534,1212,1055400,6212,1063380
534,1212,1055560,6212,1063540
534,1212,1056370,6212,1064350
535,1214,1057370,6212,1065350
535,1214,1057960,6212,1065940
536,1216,1058960,6212,1066940
536,1216,1059420,6212,1067400
537,1218,1060420,6212,1068400
537,1218,1061420,6212,1069400
538,1220,1062420,6212,1070400
538,1220,1062890,6212,1070870
538,1220,1063890,6212,1071870
538,1220,1063890,6212,1071870
539,1222,1064360,6212,1072340
539,1222,1065360,6212,1073340
540,1224,1066170,6212,1074150
540,1224,1067170,6212,1075150
541,1226,1067980,6212,1075960
541,1226,1068450,6212,1076430
541,1226,1069450,6212,1077430
542,1228,1069910,6212,1077890
542,1228,1070910,6212,1078890
542,1228,1070910,6212,1078890
542,1228,1071130,6212,1079110
543,1230,1071940,6212,1079920
543,1230,1072940,6212,1080920
544,1232,1073750,6212,1081730
544,1232,1074210,6212,1082190
544,1232,1074210,6212,1082190
544,1232,1075210,6212,1083190
544,1232,1075430,6212,1083410
545,1234,1075890,6212,1083870
545,1234,1076210,6212,1084190
545,1234,1077210,6212,1085190
546,1236,1078210,6212,1086190
546,1236,1079210,6212,1087190
546,1236,1079530,6212,1087510
547,1238,1080530,6212,1088510
547,1238,1081180,6212,1089160
547,1238,1081180,6212,1089160
548,1240,1081990,6212,1089970
548,1240,1082990,6212,1090970
549,1242,1083460,6212,1091440
549,1242,1084460,6212,1092440
549,1242,1084830,6212,1092810
550,1244,1085830,6212,1093810
550,1244,1086300,6212,1094280
551,1246,1087300,6212,1095280
551,1246,1088300,6212,1096280
552,1248,1089300,6212,1097280
552,1248,1090110,6212,1098090
553,1250,1090760,6212,1098740
553,1250,1090760,6212,1098740
554,1258,1091760,6212,1099740
554,1258,1091760,6212,1099740
554,1258,1092760,6212,1100740
555,1260,1093350,6212,1101330
555,1260,1094350,6212,1102330
555,1260,1094820,6212,1102800
555,1260,1095820,6212,1103800
556,1262,1096820,6212,1104800
556,1262,1097820,6212,1105800
556,1262,1097820,6212,1105800
557,1264,1098630,6212,1106610
557,1264,1099630,6212,1107610
557,1264,1099630,6212,1107610
558,1266,1100630,6212,1108610
558,1266,1100980,6212,1108960
558,1266,1101630,6212,1109610
559,1268,1102630,6212,1110610
559,1268,1103630,6212,1111610
560,1270,1104630,6212,1112610
560,1270,1104950,6212,1112930
560,1270,1105950,6212,1113930
561,1272,1106950,6212,1114930
561,1272,1107420,6212,1115400
562,1274,1108420,6212,1116400
562,1274,1109230,6212,1117210
562,1274,1109230,6212,1117210
563,1276,1110230,6212,1118210
563,1276,1111040,6212,1119020
563,1276,1111040,6212,1119020
564,1278,1112040,6212,1120020
564,1278,1113040,6212,1121020
564,1278,1113360,6212,1121340
565,1280,1114360,6212,1122340
565,1280,1115170,6212,1123150
565,1280,1115400,6212,1123380
566,1282,1116210,6212,1124190
566,1282,1117020,6212,1125000
567,1284,1118020,6212,1126000
567,1284,1119020,6212,1127000
567,1284,1119020,6212,1127000
568,1286,1119830,6212,1127810
568,1286,1120830,6212,1128810
569,1288,1121830,6212,1129810
569,1288,1122640,6212,1130620
570,1290,1123640,6212,1131620
570,1290,1124110,6212,1132090
571,1292,1125110,6212,1133090
571,1292,1126110,6212,1134090
572,1294,1126920,6212,1134900
572,1294,1127920,6212,1135900
573,1296,1128920,6212,1136900
573,1296,1129030,6212,1137010
573,1296,1129840,6212,1137820
574,1298,1130840,6212,1138820
574,1298,1130840,6212,1138820
574,1298,1131840,6212,1139820
574,1298,1131840,6212,1139820
575,1300,1132840,6212,1140820
575,1300,1133840,6212,1141820
575,1300,1133840,6212,1141820
576,1302,1134840,6212,1142820
576,1302,1135300,6212,1143280
576,1302,1136110,6212,1144090
577,1304,1137110,6212,1145090
577,1304,1137580,6212,1145560
577,1304,1137580,6212,1145560
577,1304,1138050,6212,1146030
578,1306,1138640,6212,1146620
578,1306,1139640,6212,1147620
579,1308,1140640,6212,1148620
579,1308,1141640,6212,1149620
580,1310,1142450,6212,1150430
580,1310,1143450,6212,1151430
580,1310,1143450,6212,1151430
580,1310,1143450,6212,1151430
581,1312,1144450,6212,1152430
581,1312,1145450,6212,1153430
582,1314,1146260,6212,1154240
582,1314,1146260,6212,1154790
582,1314,1146490,6212,1155020
582,1314,1147490,6212,1156020
583,1316,1148490,6212,1157020
583,1316,1149300,6212,1157830
583,1316,1149300,6212,1157830
583,1316,1149300,6212,1157830
584,1318,1150110,6212,1158640
584,1318,1151110,6212,1159640
585,1320,1151570,6212,1160100
585,1320,1152570,6212,1161100
586,1322,1153570,6212,1162100
586,1322,1154570,6212,1163100
587,1324,1155570,6212,1164100
587,1324,1156570,6212,1165100
587,1324,1157030,6212,1165560
588,1326,1157840,6212,1166370
588,1326,1158650,6212,1167180
589,1328,1159650,6212,1168180
590,1336,1160650,6212,1169180
590,1336,1161650,6212,1170180
590,1336,1161650,6212,1170180
591,1338,1162650,6212,1171180
591,1338,1163650,6212,1172180
592,1340,1164460,6212,1172990
592,1340,1164930,6212,1173460
592,1340,1164930,6212,1173460
593,1342,1165930,6212,1174460
593,1342,1166930,6212,1175460
594,1344,1167520,6212,1176050
594,1344,1168520,6212,1177050
594,1344,1168840,6212,1177370
595,1346,1169840,6212,1178370
595,1346,1170310,6212,1178840
595,1346,1171310,6212,1179840
596,1347,1171780,6212,1180310
597,1348,1172780,6212,1181310
598,1352,1173780,6212,1182310
598,1352,1174780,6212,1183310
598,1352,1175590,6212,1184120
598,1352,1175590,6212,1184120
598,1352,1176400,6212,1184930
599,1356,1177400,6212,1185930
599,1356,1177870,6212,1186400
599,1356,1178340,6212,1186870
599,1356,1178660,6212,1187190
599,1356,1179210,6212,1187740
599,1356,1180210,6212,1188740
600,1360,1181210,6212,1189740
600,1360,1182210,6212,1190740
600,1360,1183210,6212,1191740
600,1360,1184210,6212,1192740
601,1364,1185020,6212,1193550
601,1364,1185830,6212,1194360
601,1364,1186830,6212,1195360
601,1364,1187300,6212,1195830
601,1364,1188300,6212,1196830
602,1368,1189300,6212,1197830
602,1368,1190300,6212,1198830
602,1368,1191110,6212,1199640
602,1368,1192110,6212,1200640
602,1368,1193110,6212,1201640
602,1368,1193580,6212,1202110
603,1372,1194580,6212,1203110
603,1372,1195390,6212,1203920
603,1372,1195760,6212,1204290
603,1372,1196760,6212,1205290
603,1372,1197570,6212,1206100
603,1372,1198570,6212,1207100
603,1372,1199570,6212,1208100
603,1372,1200570,6212,1209100
603,1372,1200570,6212,1209100
603,1372,1201570,6212,1210100
603,1372,1202570,6212,1211100
604,1376,1203380,6212,1211910
604,1376,1203850,6212,1212380
604,1376,1204850,6212,1213380
604,1376,1205850,6212,1214380
605,1380,1206850,6212,1215380
605,1380,1207320,6212,1215850
605,1380,1207320,6212,1215850
605,1380,1208130,6212,1216660
605,1380,1208780,6212,1217310
605,1380,1209780,6212,1218310
606,1384,1210780,6212,1219310
606,1384,1211780,6212,1220310
