ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407719.15,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407700.43,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.09,98.99,80.27,407722.52,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411712.36,98.99,80.27,407723.09,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411555.45,98.99,80.27,407564.9,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
411236.95,98.99,80.27,407246.58,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410917.98,98.99,80.27,406928.31,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410762.05,98.99,80.27,406771.05,98.03
410605.14,98.99,80.27,406612.8,98.03
410605.14,98.99,80.27,406612.8,98.03
410605.14,98.99,80.27,406612.8,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410496.95,98.99,80.27,406505.4,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410340.04,98.99,80.27,406347.16,98.03
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410341.02,98.99,80.27,406384.35,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
410183.27,98.99,80.27,406226.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409893.27,98.99,80.27,405936.92,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405778.64,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409734.82,98.99,80.27,405809.9,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409740.92,98.99,80.27,405812.54,98.04
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409747.03,98.99,80.27,405836.41,98.05
409753.39,99.0,80.27,405863.42,98.06
409753.39,99.0,80.27,405863.42,98.06
409753.39,99.0,80.27,405863.42,98.06
409596.48,99.0,80.28,405705.18,98.06
409596.48,99.0,80.28,405705.18,98.06
409596.48,99.0,80.28,405705.18,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409439.57,99.0,80.28,405546.94,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405574.31,98.06
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405545.35,98.05
409445.94,99.0,80.28,405576.68,98.06
409445.94,99.0,80.28,405576.68,98.06
409445.94,99.0,80.28,405576.68,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405554.71,98.06
409445.94,99.0,80.28,405580.23,98.06
409445.94,99.0,80.28,405580.23,98.06
409445.94,99.0,80.28,405580.23,98.06
409445.94,99.0,80.28,405580.23,98.06
409445.94,99.0,80.28,405580.23,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
409287.98,99.0,80.28,405422.91,98.06
