ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1181030.78,20.43,1.8,218402.32,3.78
1180863.75,20.43,1.8,218384.83,3.78
1181028.68,20.44,1.81,218384.62,3.78
1181290.66,20.44,1.82,218802.41,3.79
1181307.19,20.44,1.82,218788.39,3.79
1181335.61,20.45,1.82,218799.03,3.79
1181597.6,20.45,1.83,218894.38,3.79
1181870.77,20.46,1.83,218899.76,3.79
1182143.94,20.47,1.84,218905.08,3.79
1182417.11,20.47,1.84,218910.41,3.79
1182402.41,20.47,1.85,218890.81,3.79
1182204.14,20.47,1.85,218864.49,3.79
1182569.23,20.48,1.86,218861.36,3.79
1182409.69,20.48,1.86,218867.53,3.79
1182430.62,20.49,1.86,218964.86,3.79
1182061.6,20.48,1.85,218792.27,3.79
1181891.98,20.48,1.85,218798.53,3.79
1182257.07,20.49,1.86,218802.27,3.79
1182285.49,20.49,1.87,218812.91,3.79
1182646.83,20.5,1.87,218738.9,3.79
1182487.29,20.5,1.87,218745.08,3.79
1182652.22,20.51,1.88,218744.87,3.79
1182652.22,20.51,1.88,218674.98,3.79
1182492.67,20.51,1.88,218676.07,3.79
1183252.36,20.52,1.89,218997.87,3.8
1183092.81,20.52,1.9,218994.31,3.8
1183457.9,20.53,1.9,218998.04,3.8
1183703.03,20.54,1.91,218817.37,3.8
1183536.0,20.54,1.91,219184.71,3.8
1183868.36,20.55,1.92,219109.81,3.8
1183701.33,20.55,1.92,219100.87,3.8
1183541.78,20.55,1.92,219107.05,3.8
1183374.75,20.55,1.92,219029.55,3.8
1183207.72,20.55,1.92,219206.28,3.81
1183015.13,20.55,1.92,219203.3,3.81
1182839.06,20.55,1.92,219195.52,3.81
1182679.51,20.55,1.92,219196.61,3.81
1182679.51,20.55,1.92,219239.66,3.81
1182679.51,20.55,1.92,219239.66,3.81
1183114.04,20.56,1.93,219240.11,3.81
1182954.5,20.56,1.93,219230.2,3.81
1182954.5,20.56,1.93,219204.61,3.81
1183319.59,20.57,1.94,219201.47,3.81
1183008.93,20.56,1.93,218853.48,3.8
1182838.93,20.56,1.93,218881.7,3.81
1182671.9,20.56,1.93,218804.21,3.8
1182504.87,20.56,1.93,218726.77,3.8
1182525.8,20.57,1.94,218719.95,3.8
1182521.17,20.57,1.94,218708.51,3.8
1182775.07,20.58,1.95,218633.17,3.8
1182609.84,20.58,1.95,218628.5,3.8
1182433.77,20.58,1.95,218614.82,3.8
1182268.55,20.58,1.95,218610.15,3.81
1182268.55,20.58,1.95,218541.21,3.8
1182098.55,20.58,1.95,218546.54,3.8
1181905.96,20.58,1.95,218569.16,3.81
1181926.89,20.58,1.95,218554.17,3.81
1181759.86,20.58,1.95,218476.87,3.81
1182033.03,20.59,1.96,218482.25,3.81
1181865.99,20.59,1.96,218477.92,3.81
1181861.37,20.59,1.96,218517.26,3.81
1181856.74,20.6,1.97,218495.38,3.81
1181664.15,20.6,1.97,218464.15,3.81
1181504.61,20.6,1.97,218465.23,3.81
1181337.57,20.6,1.97,218443.73,3.81
1181332.95,20.6,1.97,218529.35,3.81
1181752.93,20.61,1.98,218926.53,3.82
1181585.9,20.61,1.98,219293.9,3.82
1181602.42,20.61,1.98,219287.3,3.82
1181442.88,20.61,1.98,219277.38,3.83
1181870.48,20.62,1.99,219203.15,3.82
1182143.65,20.63,1.99,219208.54,3.82
1182172.07,20.63,2.0,219219.18,3.83
1182012.53,20.63,2.0,219222.44,3.83
1181819.94,20.63,2.0,219195.47,3.83
1181652.9,20.63,2.0,219191.33,3.83
1181648.28,20.63,2.0,219171.42,3.83
1181858.49,20.64,2.01,219794.22,3.84
1181691.45,20.64,2.01,219789.89,3.84
1180103.23,20.64,2.01,219734.07,3.84
1180473.94,20.65,2.02,219323.11,3.84
1180469.32,20.65,2.02,219259.54,3.84
1180469.32,20.65,2.02,219190.6,3.83
1180362.44,20.65,2.02,218808.15,3.83
1180607.56,20.66,2.03,218616.34,3.83
1180607.56,20.66,2.03,218546.96,3.82
1180448.02,20.66,2.03,218550.22,3.83
1180282.79,20.66,2.03,218556.4,3.83
1180702.78,20.67,2.04,219161.01,3.84
1180543.23,20.67,2.04,219160.12,3.84
1180924.42,20.68,2.05,219155.33,3.84
1180757.39,20.68,2.05,219078.19,3.84
1180597.84,20.68,2.05,219075.07,3.84
1180430.81,20.68,2.05,218997.57,3.84
1180692.8,20.69,2.06,219092.91,3.84
1180932.93,20.69,2.06,219078.04,3.84
1181206.1,20.7,2.07,219083.37,3.84
1181036.1,20.7,2.07,218904.49,3.84
1181057.03,20.7,2.07,219001.81,3.84
1180897.48,20.71,2.07,218998.87,3.84
1180730.45,20.71,2.07,218990.76,3.84
1181081.82,20.71,2.08,218985.46,3.84
1181087.01,20.72,2.08,218546.32,3.83
1181446.42,20.72,2.09,218550.05,3.83
1181719.59,20.73,2.1,218555.43,3.83
1181704.89,20.73,2.1,218531.9,3.83
1182464.58,20.75,2.12,218853.7,3.84
1182297.54,20.75,2.12,218776.2,3.84
1182559.53,20.76,2.12,218871.55,3.84
1182576.06,20.76,2.12,218864.95,3.84
1182927.43,20.76,2.13,219386.91,3.85
1182757.81,20.76,2.13,219396.09,3.85
1182565.22,20.76,2.13,219431.84,3.85
1182586.16,20.77,2.13,219529.17,3.86
1182393.57,20.77,2.13,219487.22,3.86
1182666.74,20.77,2.14,219513.94,3.86
1183018.11,20.78,2.15,220210.44,3.87
1183291.28,20.79,2.16,220215.77,3.87
1183312.21,20.79,2.16,220313.09,3.87
1183575.31,20.8,2.16,220321.48,3.87
1183405.31,20.8,2.17,220349.7,3.87
1183229.24,20.8,2.17,220326.39,3.87
1183062.21,20.8,2.17,220330.9,3.87
1183062.21,20.8,2.17,220261.96,3.87
1183221.46,20.8,2.17,220261.75,3.87
1183061.91,20.81,2.17,220267.93,3.87
1182630.9,20.8,2.17,219878.22,3.87
1182630.9,20.8,2.17,219804.88,3.87
1182616.21,20.8,2.17,219798.24,3.87
1182423.62,20.8,2.17,219765.09,3.87
1182264.07,20.8,2.17,219761.97,3.87
1182537.24,20.81,2.18,219767.35,3.87
1182537.24,20.81,2.18,219698.41,3.87
1182537.24,20.81,2.18,219629.02,3.87
1182344.65,20.81,2.18,219606.12,3.87
1182177.62,20.81,2.18,220125.62,3.88
1182008.0,20.81,2.18,220124.2,3.88
1181838.39,20.81,2.18,220122.54,3.88
1181671.36,20.81,2.18,220045.39,3.88
1182010.49,20.82,2.19,219821.96,3.87
1181843.46,20.82,2.19,219819.95,3.87
1181683.92,20.82,2.19,219819.05,3.87
1181700.44,20.82,2.19,219803.29,3.87
1181700.44,20.82,2.19,219733.4,3.87
1181684.95,20.83,2.19,219746.61,3.87
1181492.36,20.83,2.19,219736.57,3.87
1181765.53,20.83,2.2,219741.9,3.87
1181598.49,20.83,2.2,219737.42,3.87
1181598.49,20.83,2.2,219710.08,3.87
1181730.38,20.84,2.21,219749.13,3.88
1181563.35,20.84,2.21,219741.02,3.88
1181819.99,20.85,2.21,219727.32,3.88
1181819.99,20.85,2.21,219657.94,3.87
1182200.33,20.85,2.22,219689.4,3.88
1182473.5,20.86,2.23,219694.72,3.88
1182280.9,20.86,2.23,219680.9,3.88
1182280.9,20.86,2.23,219660.34,3.88
1182110.9,20.86,2.23,219725.33,3.88
1181951.36,20.86,2.23,219726.42,3.88
1181758.77,20.86,2.23,219700.8,3.88
1181566.18,20.86,2.23,219679.74,3.88
1181399.14,20.86,2.23,219661.61,3.88
1181232.11,20.86,2.23,219659.6,3.88
1181065.08,20.86,2.23,220269.43,3.89
1181499.61,20.87,2.24,220269.89,3.89
1181340.06,20.87,2.24,220266.06,3.89
1181180.52,20.87,2.24,220269.32,3.89
1181175.89,20.88,2.24,220249.22,3.89
1181008.86,20.88,2.24,220769.84,3.9
1180841.83,20.88,2.24,220767.83,3.9
1181123.16,20.89,2.25,220765.74,3.9
1180956.13,20.89,2.25,220705.61,3.9
1181237.46,20.89,2.26,220703.52,3.9
1181034.8,20.89,2.26,220728.77,3.9
1181055.74,20.9,2.26,220826.09,3.91
1181055.74,20.9,2.26,220798.76,3.91
1180890.51,20.9,2.26,220820.24,3.91
1180730.96,20.9,2.26,220826.41,3.91
1180571.42,20.9,2.26,220821.74,3.91
1180599.84,20.9,2.27,220832.38,3.91
1180818.22,20.91,2.27,220827.31,3.91
1181080.21,20.91,2.28,221101.39,3.92
1180920.66,20.92,2.28,221097.56,3.92
1180169.15,20.92,2.28,222325.89,3.94
1180941.32,20.93,2.3,222866.9,3.95
1181181.44,20.94,2.3,222884.71,3.95
1181181.44,20.94,2.3,222792.13,3.95
1181546.53,20.94,2.31,222795.86,3.95
1181558.43,20.95,2.31,222804.78,3.95
1181355.77,20.95,2.31,222769.46,3.95
1181196.22,20.95,2.31,222775.63,3.95
1181212.75,20.95,2.31,222769.03,3.95
1181045.71,20.95,2.31,222756.29,3.95
1181465.7,20.96,2.32,222815.15,3.95
1181273.11,20.96,2.32,222784.23,3.95
1181080.52,20.96,2.32,222748.07,3.95
1180887.93,20.96,2.32,222731.01,3.95
1180887.93,20.96,2.32,222690.3,3.95
1180728.38,20.96,2.32,222687.18,3.95
1180990.37,20.97,2.33,223105.78,3.96
1180523.11,20.96,2.32,222739.26,3.95
1180363.56,20.96,2.33,222734.83,3.96
1179651.67,20.95,2.32,221980.48,3.94
1179651.67,20.95,2.32,221959.92,3.94
1179459.08,20.95,2.32,221943.56,3.94
1179721.07,20.96,2.32,221929.79,3.94
1180060.21,20.97,2.33,221706.36,3.94
1180081.14,20.97,2.33,221886.16,3.94
1180102.07,20.97,2.34,222132.99,3.95
1180861.75,20.99,2.35,222454.78,3.95
1180694.72,20.99,2.35,222433.28,3.95
1180727.77,20.99,2.35,222445.31,3.95
1180535.18,20.99,2.35,222403.37,3.95
1180342.59,20.99,2.35,222376.1,3.95
1180175.55,20.99,2.35,222367.55,3.96
1180008.52,20.99,2.35,222365.54,3.96
1180412.04,21.0,2.36,222328.54,3.96
1180252.49,21.0,2.36,222329.63,3.96
1180085.46,21.0,2.36,222252.48,3.96
1179892.87,21.0,2.36,222222.74,3.96
1179921.29,21.01,2.37,222233.38,3.96
1179921.29,21.01,2.37,222164.83,3.96
1180690.37,21.02,2.38,222557.79,3.96
1181117.97,21.03,2.39,222483.52,3.96
1180950.94,21.03,2.39,222481.51,3.96
1180325.28,21.02,2.38,221759.48,3.95
1180934.65,21.03,2.4,221938.87,3.95
1180783.23,21.04,2.4,221147.32,3.94
1180616.2,21.04,2.4,221139.21,3.94
1180449.17,21.04,2.4,221061.72,3.94
1178941.49,21.04,2.4,221002.89,3.94
1179273.53,21.05,2.41,220974.77,3.94
1179495.74,21.05,2.41,220936.41,3.94
1179336.2,21.05,2.42,220942.59,3.94
1179336.2,21.05,2.42,220922.32,3.94
1179176.65,21.06,2.42,220921.43,3.94
1179181.83,21.06,2.42,220482.29,3.94
1179443.82,21.07,2.43,220577.63,3.94
1179472.24,21.07,2.43,220588.27,3.94
1179305.21,21.07,2.43,220586.26,3.94
1179714.41,21.08,2.44,220616.96,3.94
1179547.38,21.08,2.44,220608.02,3.94
1179809.36,21.08,2.44,221025.47,3.95
1179304.26,21.08,2.44,220534.82,3.94
1179134.64,21.08,2.44,220544.0,3.94
1179130.02,21.08,2.44,220636.0,3.94
1179481.39,21.09,2.45,220713.48,3.95
1179519.08,21.09,2.45,220564.24,3.94
1179540.01,21.09,2.45,220661.57,3.95
1179535.39,21.1,2.46,220644.77,3.95
1179535.39,21.1,2.46,220575.83,3.95
1179535.39,21.1,2.46,220548.64,3.94
1179553.74,21.1,2.46,220561.9,3.95
1179394.19,21.1,2.46,220568.08,3.95
1179422.61,21.11,2.47,220578.72,3.95
1179754.66,21.11,2.47,220551.71,3.95
1179750.03,21.12,2.48,220536.63,3.95
1179557.44,21.12,2.48,220625.76,3.95
1179480.84,21.12,2.48,220821.49,3.95
1179093.36,21.11,2.47,220747.42,3.95
1178926.33,21.11,2.47,220924.15,3.96
1179277.7,21.12,2.48,220918.4,3.96
1179110.66,21.12,2.48,220841.25,3.96
1179358.95,21.13,2.49,220801.54,3.96
1179191.92,21.13,2.49,220724.04,3.96
1179212.85,21.13,2.49,220821.37,3.96
1179020.26,21.13,2.49,220798.47,3.96
1178860.72,21.13,2.49,220804.64,3.96
1178668.13,21.14,2.49,220800.51,3.96
1178668.13,21.14,2.49,220768.49,3.96
1178696.55,21.14,2.5,220752.29,3.96
1178526.54,21.14,2.5,220297.83,3.95
1178526.54,21.14,2.5,220275.2,3.95
1178328.27,21.14,2.5,220149.2,3.95
1178349.21,21.14,2.5,220246.52,3.95
1178156.62,21.14,2.5,220215.2,3.95
1177989.58,21.14,2.5,220213.19,3.95
1177830.04,21.15,2.5,220212.3,3.95
1177825.41,21.15,2.51,220510.17,3.96
1177853.83,21.15,2.51,220520.81,3.96
1178263.03,21.16,2.52,220486.72,3.96
1178096.0,21.16,2.52,220482.24,3.96
1178366.08,21.17,2.53,220910.94,3.97
1178387.01,21.17,2.53,221364.52,3.98
1178194.42,21.17,2.53,221333.2,3.98
1178027.39,21.17,2.53,221331.19,3.98
1177860.36,21.17,2.53,221253.89,3.98
1177700.81,21.17,2.53,221254.98,3.98
1177075.15,21.17,2.52,220532.95,3.97
1176908.12,21.17,2.52,220455.45,3.96
1176924.64,21.17,2.52,220448.86,3.96
1176941.16,21.17,2.52,220433.09,3.96
1176774.13,21.17,2.52,220424.54,3.97
1176607.1,21.17,2.52,220344.92,3.96
1176414.51,21.17,2.53,220309.79,3.96
1176254.96,21.17,2.53,220302.45,3.97
1176095.41,21.17,2.53,220305.71,3.97
1176095.41,21.17,2.53,220416.01,3.97
1176128.46,21.17,2.53,220428.04,3.97
1175968.91,21.17,2.53,220425.1,3.97
1175989.85,21.18,2.53,220522.42,3.97
1176234.97,21.18,2.54,220330.62,3.97
1176255.91,21.19,2.54,220427.94,3.97
1176255.91,21.19,2.54,220548.97,3.97
1176088.87,21.19,2.54,220884.97,3.98
1175896.28,21.19,2.54,220800.51,3.98
1175693.62,21.19,2.54,220771.2,3.98
1175526.59,21.19,2.54,220767.07,3.98
1175526.59,21.19,2.54,220711.08,3.98
1175323.93,21.19,2.55,220738.96,3.98
1175319.31,21.19,2.55,220719.04,3.98
1175152.27,21.19,2.55,220641.9,3.98
1174992.73,21.2,2.55,220646.25,3.98
1174833.18,21.2,2.55,220649.51,3.98
1174666.15,21.2,2.55,220576.83,3.98
1174499.12,21.2,2.55,220555.33,3.98
1174655.97,21.2,2.56,220797.15,3.99
1174496.43,21.2,2.56,220803.32,3.99
1174303.84,21.2,2.56,220778.95,3.99
1174111.24,21.2,2.56,220751.59,3.99
1174106.62,21.21,2.56,220731.67,3.99
1173939.59,21.21,2.56,220654.24,3.99
1174288.15,21.22,2.57,220641.15,3.99
1174121.12,21.22,2.57,220632.6,3.99
1173954.09,21.22,2.57,220623.65,3.99
1174199.22,21.23,2.58,220442.98,3.98
1174199.22,21.23,2.58,221574.29,4.01
1174006.63,21.23,2.58,221536.96,4.01
1173814.04,21.23,2.58,221496.74,4.01
1173647.0,21.23,2.58,221487.79,4.01
1173479.97,21.23,2.58,221478.85,4.01
1173312.94,21.23,2.58,221474.52,4.01
1173333.87,21.23,2.58,221571.84,4.01
1173333.87,21.23,2.58,221501.83,4.01
1173350.39,21.23,2.58,221470.17,4.01
1173183.36,21.23,2.58,221392.87,4.01
1173309.56,21.24,2.59,221364.94,4.01
1173133.5,21.24,2.59,221349.04,4.01
1172957.43,21.24,2.59,221430.73,4.01
1173175.81,21.25,2.6,221425.66,4.01
1173192.33,21.25,2.6,221419.06,4.01
1173626.86,21.26,2.61,221420.2,4.01
1173467.32,21.26,2.61,221417.08,4.01
1173737.4,21.26,2.61,221781.0,4.02
1173544.81,21.26,2.61,221739.05,4.02
1173544.81,21.26,2.61,221711.72,4.02
1173385.26,21.26,2.61,221710.82,4.02
1173729.51,21.27,2.62,221701.51,4.02
1173569.96,21.27,2.62,221707.68,4.02
1173590.89,21.28,2.63,221809.01,4.02
1173398.3,21.28,2.63,221775.86,4.02
1173231.27,21.28,2.63,221780.37,4.02
1173064.24,21.28,2.63,222278.86,4.03
1173304.36,21.28,2.63,222317.96,4.03
1173144.82,21.29,2.63,222319.05,4.03
1172952.23,21.29,2.64,222295.64,4.03
1172792.68,21.29,2.64,222298.9,4.03
1172600.09,21.29,2.64,222281.84,4.04
1172433.06,21.29,2.64,222264.34,4.04
1172234.79,21.29,2.64,222195.4,4.04
1172251.31,21.29,2.64,222183.42,4.03
1172516.12,21.3,2.64,222171.5,4.04
1172744.47,21.3,2.65,221917.12,4.03
1172744.47,21.3,2.65,221892.5,4.03
1172584.92,21.3,2.65,221891.61,4.03
1172392.33,21.3,2.65,221942.73,4.03
1172408.85,21.3,2.65,221907.48,4.03
1172408.85,21.3,2.65,221882.37,4.03
1172249.31,21.31,2.65,221886.72,4.03
1172249.31,21.31,2.65,221817.33,4.03
1172082.28,21.31,2.66,221740.19,4.03
1172082.28,21.31,2.66,221868.03,4.03
1172463.47,21.31,2.66,221863.24,4.03
1172298.24,21.32,2.66,221860.12,4.03
1172319.17,21.32,2.67,221948.89,4.04
1172152.14,21.32,2.67,221871.74,4.04
1172168.66,21.32,2.67,221864.34,4.04
1172001.63,21.32,2.67,221860.21,4.04
1171809.04,21.32,2.67,221833.1,4.04
1171965.89,21.33,2.67,222077.82,4.04
1172298.26,21.33,2.68,222002.92,4.04
1172718.24,21.34,2.69,222061.79,4.04
1172551.21,21.34,2.69,222057.66,4.04
1172546.58,21.35,2.69,222100.25,4.04
1172955.78,21.35,2.7,222150.8,4.04
1173195.91,21.36,2.71,222167.17,4.05
1173451.16,21.37,2.71,222159.75,4.05
1173696.29,21.38,2.72,221979.08,4.04
1173536.74,21.38,2.72,221976.14,4.04
1173371.52,21.38,2.72,221982.31,4.04
1173703.56,21.39,2.73,222016.96,4.05
1173703.56,21.39,2.73,222082.45,4.05
1173536.53,21.39,2.73,222002.83,4.05
1173770.98,21.39,2.74,222080.79,4.05
1173791.91,21.4,2.74,222178.12,4.05
1173599.32,21.4,2.74,222147.64,4.05
1173839.44,21.4,2.75,222117.26,4.05
1173834.82,21.41,2.75,222212.36,4.05
1173667.78,21.41,2.75,222458.13,4.06
1173929.77,21.41,2.76,222553.48,4.06
1173762.74,21.41,2.76,222544.92,4.06
1174113.22,21.42,2.77,222011.01,4.05
1174108.59,21.42,2.77,222103.01,4.05
1173677.58,21.42,2.76,221713.31,4.05
1173677.58,21.42,2.76,221643.42,4.04
1173510.55,21.42,2.76,221565.92,4.04
1173351.0,21.42,2.77,221556.0,4.04
1173183.97,21.42,2.77,221483.32,4.04
1172991.38,21.42,2.77,221469.5,4.04
1172849.65,21.42,2.77,221729.35,4.05
1172657.05,21.42,2.77,221694.3,4.05
1172490.02,21.42,2.77,221940.06,4.06
1172322.99,21.43,2.77,221938.06,4.06
1172318.36,21.43,2.77,221980.11,4.06
1172151.33,21.43,2.77,221971.56,4.06
1172396.46,21.44,2.78,221779.75,4.06
1172203.87,21.44,2.78,221742.42,4.06
1172044.32,21.44,2.78,221734.16,4.06
1171877.29,21.44,2.78,221980.6,4.06
1171684.7,21.44,2.78,221949.37,4.06
1171932.99,21.45,2.79,221921.15,4.06
1171961.41,21.45,2.79,221931.79,4.06
1171768.82,21.45,2.79,223053.56,4.08
1171768.82,21.45,2.79,223053.56,4.08
1171954.15,21.46,2.8,223121.71,4.09
1171794.61,21.46,2.8,223127.89,4.09
1171591.95,21.46,2.8,223101.29,4.09
1171424.92,21.46,2.8,223105.8,4.09
1171142.97,21.46,2.8,222799.92,4.08
1171138.35,21.46,2.8,222780.22,4.08
1170945.75,21.46,2.8,225216.08,4.13
1171110.68,21.47,2.81,225193.18,4.13
1171110.68,21.47,2.81,225019.14,4.12
1170943.65,21.47,2.81,225054.39,4.13
1170939.02,21.47,2.81,225033.04,4.13
1171179.15,21.48,2.82,225005.36,4.13
1170932.76,21.47,2.82,224773.43,4.12
1170961.18,21.48,2.82,224784.07,4.12
1170768.59,21.48,2.82,224746.83,4.12
1170601.56,21.48,2.82,225218.78,4.13
1170596.93,21.48,2.83,225196.83,4.13
1170617.86,21.49,2.83,225294.16,4.14
1170458.32,21.49,2.83,225285.9,4.14
1170255.66,21.49,2.83,225262.77,4.14
1170517.65,21.49,2.84,225251.08,4.14
1170389.66,21.49,2.83,225185.03,4.14
1170662.83,21.5,2.84,225190.41,4.14
1170662.83,21.5,2.84,225114.42,4.13
1170662.83,21.5,2.84,225114.42,4.13
1170658.2,21.5,2.84,225099.08,4.13
1170475.42,21.5,2.85,224395.9,4.12
1170315.88,21.5,2.85,224399.17,4.12
1170146.26,21.5,2.85,224405.68,4.12
1170408.25,21.51,2.85,224501.03,4.13
1170670.24,21.52,2.86,224596.37,4.13
1170503.21,21.52,2.86,224475.37,4.13
1170310.62,21.52,2.86,224444.01,4.13
1170214.6,21.52,2.86,224314.98,4.13
1170047.57,21.52,2.86,224293.48,4.13
1169880.54,21.52,2.86,224215.98,4.12
1169713.5,21.52,2.86,224136.37,4.12
1169741.92,21.53,2.87,224147.01,4.13
1169927.26,21.53,2.87,224104.87,4.12
1169948.19,21.54,2.88,224202.19,4.13
1169788.65,21.54,2.88,224198.63,4.13
1169282.81,21.53,2.87,223600.64,4.12
1169299.33,21.53,2.87,223586.62,4.12
1169320.26,21.54,2.88,223571.63,4.12
1169127.67,21.54,2.88,223548.59,4.12
1168968.13,21.54,2.88,223551.85,4.12
1168973.31,21.54,2.88,223112.71,4.11
1169001.73,21.54,2.88,223121.54,4.11
1169022.66,21.55,2.89,223218.86,4.11
1169043.59,21.55,2.89,223398.0,4.12
1169267.7,21.56,2.9,223716.41,4.12
1169108.15,21.56,2.9,223713.29,4.13
1169108.15,21.56,2.9,223642.74,4.12
1168941.12,21.56,2.9,223633.8,4.12
1169106.05,21.57,2.9,223633.59,4.13
1169387.38,21.57,2.91,223631.5,4.13
1169194.79,21.57,2.91,223607.86,4.13
1168992.13,21.57,2.91,223582.7,4.13
1168825.1,21.57,2.91,223561.2,4.13
1168622.44,21.57,2.91,223540.14,4.13
1168622.44,21.57,2.91,223662.96,4.13
1167114.76,21.58,2.92,223604.13,4.13
1166922.17,21.58,2.92,223574.34,4.13
1166762.62,21.58,2.92,223575.42,4.14
1166460.07,21.58,2.92,223548.96,4.14
1166825.16,21.58,2.92,223552.69,4.14
1167198.38,21.59,2.93,222794.78,4.12
1167193.76,21.6,2.93,222848.36,4.12
1167026.73,21.6,2.94,222846.36,4.12
1166859.69,21.6,2.94,222769.06,4.12
1166859.69,21.6,2.94,222713.07,4.12
1166692.66,21.6,2.94,222708.88,4.12
1166255.45,21.59,2.93,222175.3,4.11
1166088.42,21.59,2.93,222098.16,4.11
1166093.61,21.6,2.94,221659.02,4.11
1166114.54,21.6,2.94,221802.97,4.11
1166142.96,21.61,2.94,221813.61,4.11
1165517.29,21.6,2.94,221091.58,4.1
1165350.26,21.6,2.94,221076.36,4.1
1165157.67,21.6,2.94,221123.53,4.1
1164883.89,21.6,2.93,220967.21,4.1
1164716.86,21.6,2.94,220889.72,4.1
1164990.03,21.61,2.94,220895.04,4.1
1164830.48,21.61,2.94,220881.39,4.1
1164670.93,21.61,2.94,220887.57,4.1
1164478.34,21.61,2.94,220860.63,4.1
1164635.2,21.61,2.95,221352.27,4.11
1164475.65,21.61,2.95,221353.35,4.11
1164308.62,21.62,2.95,221349.22,4.11
1164116.03,21.62,2.95,221316.07,4.11
1164517.51,21.62,2.96,221281.95,4.11
1164639.33,21.63,2.97,221253.77,4.11
1164472.3,21.63,2.97,221249.59,4.11
1164312.75,21.63,2.97,221231.66,4.11
1164120.16,21.63,2.97,221193.13,4.11
1163953.13,21.63,2.97,221120.45,4.11
1163974.06,21.64,2.97,221264.4,4.11
1163807.03,21.64,2.97,221187.1,4.11
1163840.07,21.64,2.97,221199.14,4.11
1163878.28,21.64,2.98,220920.09,4.11
1164151.45,21.65,2.98,220925.48,4.11
1164146.82,21.65,2.99,220962.5,4.11
1163961.56,21.65,2.99,220718.5,4.11
1163961.56,21.65,2.99,220691.3,4.11
1163961.56,21.65,2.99,220934.37,4.11
1163794.53,21.65,2.99,220857.22,4.11
1164222.14,21.66,2.99,220782.95,4.11
1164029.54,21.66,2.99,220756.63,4.11
1164449.53,21.67,3.0,221155.66,4.12
1164444.9,21.67,3.01,221131.68,4.12
1164444.9,21.67,3.01,221112.17,4.12
1164252.31,21.67,3.01,221082.29,4.12
1164049.65,21.67,3.01,221113.52,4.12
1164401.02,21.68,3.02,221641.53,4.13
1164208.43,21.68,3.02,221616.59,4.13
1164015.84,21.68,3.02,221574.64,4.13
1163848.81,21.68,3.02,222073.13,4.14
1163689.27,21.68,3.02,222097.42,4.14
1163717.68,21.69,3.02,222108.06,4.14
1163738.62,21.69,3.03,222205.39,4.14
1164158.6,21.7,3.03,222620.5,4.15
1163966.01,21.7,3.03,222622.55,4.15
1163798.98,21.7,3.03,222545.4,4.15
1163631.95,21.7,3.04,222485.28,4.15
1163464.91,21.7,3.04,222425.16,4.15
1163305.37,21.7,3.04,222421.6,4.15
1163138.33,21.71,3.04,222348.92,4.15
1162971.3,21.71,3.04,222271.48,4.15
1163300.24,21.71,3.05,221599.07,4.14
1163140.69,21.71,3.05,221595.95,4.14
1162942.42,21.72,3.05,221559.46,4.14
1162942.42,21.72,3.05,221539.2,4.14
1162775.39,21.72,3.05,221537.19,4.14
1162592.61,21.72,3.05,220907.32,4.13
1162207.43,21.72,3.05,220955.48,4.13
1162616.63,21.73,3.06,220986.78,4.13
1162654.32,21.73,3.06,221628.07,4.14
1162487.29,21.73,3.06,221626.06,4.14
1162327.74,21.73,3.06,221632.24,4.14
1162135.15,21.73,3.06,221608.58,4.14
1162297.91,21.73,3.06,221761.29,4.15
1162297.91,21.73,3.06,221734.97,4.15
1162105.32,21.73,3.06,221708.0,4.15
1161912.73,21.73,3.07,221780.36,4.15
1161941.15,21.74,3.07,221791.0,4.15
1161781.6,21.74,3.07,221797.18,4.15
1162043.59,21.75,3.08,222098.73,4.16
1162445.07,21.75,3.09,222064.16,4.16
1162440.45,21.76,3.09,222119.46,4.16
1162805.54,21.77,3.1,222123.2,4.16
1162826.47,21.77,3.1,222220.52,4.16
1163177.84,21.78,3.11,222298.0,4.16
1163426.13,21.78,3.11,222267.84,4.16
1163259.1,21.78,3.11,222263.71,4.16
1163504.23,21.79,3.12,222083.03,4.16
1163636.11,21.8,3.13,222196.93,4.16
1163469.08,21.8,3.13,222179.43,4.16
1163276.49,21.8,3.13,222169.93,4.16
1163109.45,21.8,3.13,222161.38,4.16
1162949.91,21.8,3.13,222167.56,4.17
1162782.88,21.8,3.13,222150.06,4.17
1162623.33,21.8,3.13,222156.24,4.17
1162651.75,21.81,3.14,222166.88,4.17
1162672.68,21.81,3.14,222546.15,4.17
1162513.14,21.81,3.14,222545.25,4.18
1162346.1,21.81,3.14,222465.63,4.17
