ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e750-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1211,6210,4158430,6212,4229650
1211,6210,4159430,6212,4230650
1211,6210,4160430,6212,4231650
1211,6210,4160430,6212,4231650
1211,6210,4160980,6212,4232200
1211,6210,4161630,6212,4232850
1211,6210,4162440,6212,4233660
1211,6210,4163440,6212,4234660
1211,6210,4163900,6212,4235120
1211,6210,4164900,6212,4236120
1211,6210,4165900,6212,4237120
1211,6210,4166060,6212,4237280
1211,6210,4166060,6212,4237280
1211,6210,4166870,6212,4238090
1211,6210,4167870,6212,4239090
1211,6210,4168330,6212,4239550
1211,6210,4169140,6212,4240360
1211,6210,4170140,6212,4241360
1211,6210,4171140,6212,4242360
1211,6210,4171950,6212,4243170
1211,6210,4172950,6212,4244170
1211,6210,4173270,6212,4244490
1211,6210,4174270,6212,4245490
1211,6210,4175270,6212,4246490
1211,6210,4175920,6212,4247140
1211,6210,4176920,6212,4248140
1211,6210,4177920,6212,4249140
1211,6210,4178920,6212,4250140
1211,6210,4179240,6212,4250460
1211,6210,4179710,6212,4250930
1211,6210,4180520,6212,4251740
1211,6210,4181330,6212,4252550
1211,6210,4182140,6212,4253360
1211,6210,4182950,6212,4254170
1211,6210,4182950,6212,4254170
1211,6210,4183180,6212,4254400
1211,6210,4184180,6212,4255400
1211,6210,4184650,6212,4255870
1211,6210,4184650,6212,4255870
1211,6210,4185650,6212,4256870
1211,6210,4186650,6212,4257870
1211,6210,4187300,6212,4258520
1211,6210,4187620,6212,4258840
1211,6210,4188430,6212,4259650
1211,6210,4189430,6212,4260650
1211,6210,4189430,6212,4260650
1211,6210,4190430,6212,4261650
1211,6210,4191240,6212,4262460
1211,6210,4192240,6212,4263460
1211,6210,4192240,6212,4264460
1211,6210,4192240,6212,4264460
1211,6210,4193240,6212,4265460
1211,6210,4194240,6212,4266460
1211,6210,4195240,6212,4267460
1211,6210,4196240,6212,4268460
1211,6210,4196560,6212,4268780
1211,6210,4197370,6212,4269590
1211,6210,4197690,6212,4269910
1211,6210,4197690,6212,4270910
1211,6210,4198690,6212,4271910
1211,6210,4199500,6212,4272720
1211,6210,4199970,6212,4273190
1211,6210,4200970,6212,4274190
1211,6210,4201970,6212,4275190
1211,6210,4202290,6212,4275510
1211,6210,4203290,6212,4276510
1211,6210,4203760,6212,4276980
1211,6210,4204760,6212,4277980
1211,6210,4205760,6212,4278980
1211,6210,4206760,6212,4279980
1211,6210,4206760,6212,4279980
1211,6210,4207760,6212,4280980
1211,6210,4208760,6212,4281980
1211,6210,4209230,6212,4282450
1211,6210,4210230,6212,4283450
1211,6210,4210880,6212,4284100
1211,6210,4211690,6212,4284910
1211,6210,4212690,6212,4285910
1211,6210,4212690,6212,4285910
1211,6210,4212690,6212,4285910
1211,6210,4213690,6212,4286910
1211,6210,4214500,6212,4287720
1211,6210,4215310,6212,4288530
1211,6210,4215630,6212,4288850
1211,6210,4216630,6212,4289850
1211,6210,4216630,6212,4289850
1211,6210,4217090,6212,4290310
1211,6210,4217090,6212,4290310
1211,6210,4218090,6212,4291310
1211,6210,4218560,6212,4291780
1211,6210,4219370,6212,4292590
1211,6210,4220370,6212,4293590
1211,6210,4221180,6212,4294400
1211,6210,4222180,6212,4295400
1211,6210,4223180,6212,4296400
1211,6210,4223180,6212,4296400
1211,6210,4224180,6212,4297400
1211,6210,4225180,6212,4298400
1211,6210,4225180,6212,4298400
1211,6210,4226180,6212,4299400
1211,6210,4227180,6212,4300400
1211,6210,4228180,6212,4301400
1211,6210,4228180,6212,4301400
1211,6210,4228180,6212,4301400
1211,6210,4229180,6212,4302400
1211,6210,4230180,6212,4303400
1211,6210,4230180,6212,4303400
1211,6210,4231180,6212,4304400
1211,6210,4231180,6212,4305050
1211,6210,4232180,6212,4306050
1211,6210,4233180,6212,4307050
1211,6210,4234180,6212,4308050
1211,6210,4235180,6212,4309050
1211,6210,4235180,6212,4309050
1211,6210,4236180,6212,4310050
1211,6210,4237180,6212,4311050
1211,6210,4238180,6212,4312050
1211,6210,4238990,6212,4312860
1211,6210,4238990,6212,4312860
1211,6210,4239990,6212,4313860
1211,6210,4240800,6212,4314670
1211,6210,4241800,6212,4315670
1211,6210,4242800,6212,4316670
1211,6210,4243800,6212,4317670
1211,6210,4244800,6212,4318670
1211,6210,4245120,6212,4318990
1211,6210,4246120,6212,4319990
1211,6210,4246930,6212,4320800
1211,6210,4247930,6212,4321800
1211,6210,4248930,6212,4322800
1211,6210,4249930,6212,4323800
1211,6210,4250930,6212,4324800
1211,6210,4251930,6212,4325800
1211,6210,4252930,6212,4326800
1211,6210,4253250,6212,4327120
1211,6210,4253250,6212,4335120
1211,6210,4253720,6212,4335590
1211,6210,4253940,6212,4335810
1211,6210,4254940,6212,4336810
1211,6210,4254940,6212,4344810
1211,6210,4255940,6212,4345810
1211,6210,4255940,6212,4353810
1211,6210,4256940,6212,4354810
1211,6210,4256940,6212,4355810
1211,6210,4257260,6212,4356130
1211,6210,4258260,6212,4357130
1211,6210,4258260,6212,4357130
1211,6210,4259260,6212,4358130
1211,6210,4259730,6212,4358600
1211,6210,4260200,6212,4359070
1211,6210,4260670,6212,4359540
1211,6210,4261480,6212,4360350
1211,6210,4262480,6212,4361350
1211,6210,4263480,6212,4362350
1211,6210,4263960,6212,4362830
1211,6210,4264770,6212,4363640
1211,6210,4265770,6212,4364640
1211,6210,4266770,6212,4365640
1211,6210,4267770,6212,4366640
1211,6210,4268580,6212,4367450
1211,6210,4269580,6212,4368450
1211,6210,4270230,6212,4369100
1211,6210,4270880,6212,4369750
1211,6210,4271880,6212,4370750
1211,6210,4272880,6212,4371750
1211,6210,4273880,6212,4372750
1211,6210,4274880,6212,4373750
1211,6210,4275350,6212,4374220
1211,6210,4276350,6212,4375220
1211,6210,4277350,6212,4376220
1211,6210,4278160,6212,4377030
1211,6210,4278160,6212,4377030
1211,6210,4278480,6212,4377350
1211,6210,4278800,6212,4377670
1211,6210,4279390,6212,4378260
1211,6210,4279610,6212,4378480
1211,6210,4280610,6212,4379480
1211,6210,4280840,6212,4379710
1211,6210,4281840,6212,4380710
1211,6210,4282840,6212,4381710
1211,6210,4282840,6212,4381710
1211,6210,4283840,6212,4382710
1211,6210,4284840,6212,4383710
1211,6210,4285840,6212,4384710
1211,6210,4286840,6212,4385710
1211,6210,4287650,6212,4386520
1211,6210,4288650,6212,4387520
1211,6210,4289650,6212,4388520
1211,6210,4289980,6212,4388850
1211,6210,4289980,6212,4389660
1211,6210,4290790,6212,4390470
1211,6210,4291790,6212,4391470
1211,6210,4291790,6212,4391470
1211,6210,4292790,6212,4392470
1211,6210,4293260,6212,4392940
1211,6210,4294070,6212,4393750
1211,6210,4294540,6212,4394220
1211,6210,4294540,6212,4395220
1211,6210,4294860,6212,4395540
1211,6210,4295670,6212,4396350
1211,6210,4295670,6212,4397160
1211,6210,4295830,6212,4397320
1211,6210,4296830,6212,4398320
1211,6210,4297480,6212,4398970
1211,6210,4297710,6212,4399200
1211,6210,4298030,6212,4399520
1211,6210,4298030,6212,4400520
1211,6210,4298260,6212,4400750
1211,6210,4299070,6212,4401560
1211,6210,4300070,6212,4402560
1211,6210,4301070,6212,4403560
1211,6210,4301540,6212,4404030
1211,6210,4302540,6212,4405030
1211,6210,4303010,6212,4405500
1211,6210,4304010,6212,4406500
1211,6210,4304010,6212,4406500
1211,6210,4305010,6212,4407500
1211,6210,4305010,6212,4415500
1211,6210,4306010,6212,4416500
1211,6210,4306010,6212,4416500
1211,6210,4306470,6212,4416960
1211,6210,4306940,6212,4417430
1211,6210,4307940,6212,4418430
1211,6210,4308160,6212,4418650
1211,6210,4308160,6212,4419650
1211,6210,4308160,6212,4419650
1211,6210,4308970,6212,4420460
1211,6210,4308970,6212,4420460
1211,6210,4309970,6212,4421460
1211,6210,4310780,6212,4422270
1211,6210,4311780,6212,4423270
1211,6210,4312780,6212,4424270
1211,6210,4313780,6212,4425270
1211,6210,4313780,6212,4425270
1211,6210,4313780,6212,4426270
1211,6210,4314100,6212,4426590
1211,6210,4314570,6212,4427060
1211,6210,4315570,6212,4428060
1211,6210,4316570,6212,4429060
1211,6210,4317570,6212,4430060
1211,6210,4318570,6212,4431060
1211,6210,4318890,6212,4431380
1211,6210,4319700,6212,4432190
1211,6210,4320700,6212,4433190
1211,6210,4321170,6212,4433660
1211,6210,4322170,6212,4434660
1211,6210,4322980,6212,4435470
1211,6210,4323790,6212,4436280
1211,6210,4323790,6212,4436280
1211,6210,4324790,6212,4437280
1211,6210,4324790,6212,4437280
1211,6210,4325790,6212,4438280
1211,6210,4326790,6212,4439280
1211,6210,4327600,6212,4440090
1211,6210,4328600,6212,4441090
1211,6210,4328600,6212,4441090
1211,6210,4328820,6212,4441310
1211,6210,4328820,6212,4442310
1211,6210,4329140,6212,4442630
1211,6210,4330140,6212,4443630
1211,6210,4331140,6212,4444630
1211,6210,4332140,6212,4445630
1211,6210,4332460,6212,4445950
1211,6210,4333460,6212,4446950
1211,6210,4334460,6212,4447950
1211,6210,4335460,6212,4448950
1211,6210,4335830,6212,4449320
1211,6210,4336420,6212,4449910
1211,6210,4337420,6212,4450910
1211,6210,4337880,6212,4451370
1211,6210,4337880,6212,4451370
1211,6210,4338880,6212,4452370
1211,6210,4339690,6212,4453180
1211,6210,4340690,6212,4454180
1211,6210,4341690,6212,4455180
1211,6210,4342010,6212,4455500
1211,6210,4342010,6212,4455500
1211,6210,4343010,6212,4456500
1211,6210,4343820,6212,4457310
1211,6210,4344280,6212,4457770
1211,6210,4344740,6212,4458230
1211,6210,4345390,6212,4458880
1211,6210,4346390,6212,4459880
1211,6210,4346860,6212,4460350
1211,6210,4347860,6212,4461350
1211,6210,4347860,6212,4461350
1211,6210,4347860,6212,4461350
1211,6210,4348860,6212,4462350
1211,6210,4348860,6212,4462350
1211,6210,4349860,6212,4463350
1211,6210,4350860,6212,4464350
1211,6210,4350860,6212,4464350
1211,6210,4350860,6212,4464350
1211,6210,4351860,6212,4465350
1211,6210,4352860,6212,4466350
1211,6210,4353670,6212,4467160
1211,6210,4354670,6212,4468160
1211,6210,4355670,6212,4469160
1211,6210,4356140,6212,4469630
1211,6210,4356950,6212,4470440
1211,6210,4357950,6212,4471440
1211,6210,4358950,6212,4472440
1211,6210,4359950,6212,4473440
1211,6210,4360110,6212,4473600
1211,6210,4361110,6212,4474600
1211,6210,4362110,6212,4475600
1211,6210,4363110,6212,4476600
1211,6210,4363110,6212,4476600
1211,6210,4364110,6212,4477600
1211,6210,4364330,6212,4477820
1211,6210,4364650,6212,4478140
1211,6210,4365460,6212,4478950
1211,6210,4365460,6212,4479950
1211,6210,4366270,6212,4480760
1211,6210,4366270,6212,4481760
1211,6210,4366270,6212,4481760
1211,6210,4366740,6212,4482230
1211,6210,4366740,6212,4482230
1211,6210,4367550,6212,4483040
1211,6210,4367550,6212,4483040
1211,6210,4368550,6212,4484040
1211,6210,4368550,6212,4484040
1211,6210,4369360,6212,4484850
1211,6210,4370360,6212,4485850
1211,6210,4371360,6212,4486850
1211,6210,4371830,6212,4487320
1211,6210,4372830,6212,4488320
1211,6210,4373830,6212,4489320
1211,6210,4373830,6212,4489320
1211,6210,4374830,6212,4490320
1211,6210,4374830,6212,4490320
1211,6210,4375830,6212,4491320
1211,6210,4376830,6212,4492320
1211,6210,4377830,6212,4493320
1211,6210,4378480,6212,4493970
1211,6210,4379290,6212,4494780
1211,6210,4380290,6212,4495780
1211,6210,4380290,6212,4495780
1211,6210,4380760,6212,4496250
1211,6210,4381570,6212,4497060
1211,6210,4382570,6212,4498060
1211,6210,4382570,6212,4498060
1211,6210,4382570,6212,4498060
1211,6210,4383570,6212,4499060
1211,6210,4384380,6212,4499870
1211,6210,4385380,6212,4500870
1211,6210,4386380,6212,4501870
1211,6210,4387380,6212,4502870
1211,6210,4388380,6212,4503870
1211,6210,4389190,6212,4504680
1211,6210,4389190,6212,4512680
1211,6210,4390190,6212,4513680
1211,6210,4391190,6212,4514680
1211,6210,4392190,6212,4515680
1211,6210,4393000,6212,4516490
1211,6210,4394000,6212,4517490
1211,6210,4395000,6212,4518490
1211,6210,4395810,6212,4519300
1211,6210,4395810,6212,4519300
1211,6210,4395810,6212,4519300
1211,6210,4396360,6212,4519850
1211,6210,4396360,6212,4519850
1211,6210,4397360,6212,4520850
1211,6210,4397470,6212,4520960
1211,6210,4397470,6212,4521960
1211,6210,4398470,6212,4522960
1211,6210,4398470,6212,4523960
1211,6210,4398470,6212,4523960
1211,6210,4399280,6212,4524770
1211,6210,4399870,6212,4525360
1211,6210,4400870,6212,4526360
1211,6210,4401520,6212,4527010
1211,6210,4402520,6212,4528010
1211,6210,4403520,6212,4529010
1211,6210,4404520,6212,4530010
1211,6210,4405520,6212,4531010
1211,6210,4406520,6212,4532010
1211,6210,4407520,6212,4533010
1211,6210,4408330,6212,4533820
1211,6210,4409330,6212,4534820
1211,6210,4410330,6212,4535820
1211,6210,4410980,6212,4536470
1211,6210,4410980,6212,4536470
1211,6210,4411980,6212,4537470
1211,6210,4412530,6212,4538020
1211,6210,4413530,6212,4539020
1211,6210,4414530,6212,4540020
1211,6210,4415180,6212,4540670
1211,6210,4415990,6212,4541480
1211,6210,4416990,6212,4542480
1211,6210,4416990,6212,4542480
1211,6210,4417990,6212,4543480
1211,6210,4418990,6212,4544480
1211,6210,4419460,6212,4544950
1211,6210,4420110,6212,4545600
1211,6210,4420920,6212,4546410
1211,6210,4420920,6212,4547410
1211,6210,4421390,6212,4547880
1211,6210,4421390,6212,4547880
1211,6210,4422040,6212,4548530
1211,6210,4423040,6212,4549530
1211,6210,4423040,6212,4549530
1211,6210,4423040,6212,4550530
1211,6210,4423850,6212,4551340
1211,6210,4424660,6212,4552150
1211,6210,4424980,6212,4552470
1211,6210,4425980,6212,4553470
1211,6210,4426790,6212,4554280
1211,6210,4426790,6212,4555280
1211,6210,4426790,6212,4555280
1211,6210,4427790,6212,4556280
1211,6210,4428790,6212,4557280
1211,6210,4429790,6212,4558280
1211,6210,4430250,6212,4558740
1211,6210,4431250,6212,4559740
1211,6210,4432250,6212,4560740
1211,6210,4432800,6212,4561290
1211,6210,4433450,6212,4561940
1211,6210,4433770,6212,4562260
1211,6210,4433770,6212,4563260
1211,6210,4433770,6212,4563260
1211,6210,4433770,6212,4563260
1211,6210,4434770,6212,4564260
1211,6210,4435770,6212,4565260
1211,6210,4436770,6212,4566260
1211,6210,4437770,6212,4567260
1211,6210,4437770,6212,4567260
1211,6210,4438240,6212,4567730
1211,6210,4438560,6212,4568050
1211,6210,4439210,6212,4568700
1211,6210,4440210,6212,4569700
1211,6210,4441210,6212,4570700
1211,6210,4441680,6212,4571170
1211,6210,4441680,6212,4579170
1211,6210,4441680,6212,4579170
1211,6210,4441680,6212,4580170
1211,6210,4442680,6212,4581170
1211,6210,4443000,6212,4581490
1211,6210,4444000,6212,4582490
1211,6210,4444810,6212,4583300
1211,6210,4445810,6212,4584300
1211,6210,4445810,6212,4584300
1211,6210,4445810,6212,4584300
1211,6210,4445810,6212,4584300
1211,6210,4446810,6212,4585300
1211,6210,4446810,6212,4585300
1211,6210,4447810,6212,4586300
1211,6210,4448810,6212,4587300
1211,6210,4449280,6212,4587770
1211,6210,4449280,6212,4587770
1211,6210,4449280,6212,4587770
1211,6210,4450090,6212,4588580
1211,6210,4450090,6212,4588580
1211,6210,4451090,6212,4589580
1211,6210,4452090,6212,4590580
1211,6210,4452560,6212,4591050
1211,6210,4452560,6212,4592050
1211,6210,4453560,6212,4593050
1211,6210,4454560,6212,4594050
1211,6210,4454830,6212,4594320
1211,6210,4455640,6212,4595130
1211,6210,4455640,6212,4595130
1211,6210,4456640,6212,4596130
1211,6210,4457640,6212,4597130
1211,6210,4458640,6212,4598130
1211,6210,4459640,6212,4599130
1211,6210,4460640,6212,4600130
1211,6210,4461110,6212,4600600
1211,6210,4461920,6212,4601410
1211,6210,4461920,6212,4601410
1211,6210,4462730,6212,4602220
1211,6210,4463730,6212,4603220
1211,6210,4463730,6212,4603220
1211,6210,4464730,6212,4604220
1211,6210,4464730,6212,4605030
1211,6210,4465730,6212,4606030
1211,6210,4466730,6212,4607030
1211,6210,4467730,6212,4608030
1211,6210,4468730,6212,4609030
1211,6210,4469540,6212,4609840
1211,6210,4470350,6212,4610650
1211,6210,4471160,6212,4611460
1211,6210,4472160,6212,4612460
1211,6210,4472160,6212,4612460
1211,6210,4472160,6212,4612460
1211,6210,4473160,6212,4613460
1211,6210,4473160,6212,4613460
1211,6210,4474160,6212,4614460
1211,6210,4474390,6212,4614690
1211,6210,4474390,6212,4615690
1211,6210,4474980,6212,4616280
1211,6210,4475630,6212,4616930
1211,6210,4476630,6212,4617930
1211,6210,4477090,6212,4618390
1211,6210,4477900,6212,4619200
1211,6210,4478900,6212,4620200
1211,6210,4479900,6212,4621200
1211,6210,4480900,6212,4622200
1211,6210,4480900,6212,4623200
1211,6210,4481130,6212,4623430
1211,6210,4481940,6212,4624240
1211,6210,4482170,6212,4624470
1211,6210,4483170,6212,4625470
1211,6210,4483170,6212,4625470
1211,6210,4483170,6212,4625470
1211,6210,4484170,6212,4626470
1211,6210,4484170,6212,4626470
1211,6210,4484980,6212,4627280
1211,6210,4485980,6212,4628280
1211,6210,4486980,6212,4629280
1211,6210,4487300,6212,4629600
1211,6210,4488300,6212,4630600
1211,6210,4489300,6212,4631600
1211,6210,4490300,6212,4632600
1211,6210,4491300,6212,4633600
1211,6210,4492300,6212,4634600
1211,6210,4493300,6212,4635600
1211,6210,4494110,6212,4636410
1211,6210,4495110,6212,4637410
1211,6210,4495920,6212,4638220
1211,6210,4496080,6212,4638380
1211,6210,4497080,6212,4639380
1211,6210,4497550,6212,4639850
1211,6210,4498550,6212,4640850
1212,6211,4499550,6212,4641850
1212,6211,4500550,6212,4642850
1212,6211,4501550,6212,4643850
1212,6211,4502020,6212,4644320
1212,6211,4502500,6212,4644800
1212,6211,4503500,6212,4645800
1212,6211,4504500,6212,4646800
1212,6211,4505500,6212,4647800
1212,6211,4505820,6212,4648120
1212,6211,4506820,6212,4649120
1212,6211,4507280,6212,4649580
1212,6211,4507280,6212,4649580
1212,6211,4507280,6212,4649580
1212,6211,4508280,6212,4650580
1212,6211,4509280,6212,4651580
1212,6211,4509750,6212,4652050
1212,6211,4510750,6212,4653050
1212,6211,4511560,6212,4653860
1212,6211,4511560,6212,4653860
1212,6211,4512560,6212,4654860
1212,6211,4513560,6212,4655860
1212,6211,4514560,6212,4656860
1212,6211,4515210,6212,4657510
1212,6211,4516210,6212,4658510
1212,6211,4516210,6212,4658510
1212,6211,4516210,6212,4659510
1212,6211,4517210,6212,4660510
1212,6211,4518210,6212,4661510
1212,6211,4519210,6212,4662510
1212,6211,4520210,6212,4663510
1212,6211,4520210,6212,4663510
1212,6211,4521210,6212,4664510
1212,6211,4522210,6212,4665510
1212,6211,4522860,6212,4666160
1212,6211,4522860,6212,4666160
1212,6211,4523510,6212,4666810
1212,6211,4524320,6212,4667620
1212,6211,4525130,6212,4668430
1212,6211,4526130,6212,4669430
1212,6211,4526130,6212,4669430
1212,6211,4526450,6212,4669750
1212,6211,4527450,6212,4670750
1212,6211,4527450,6212,4671750
1212,6211,4527450,6212,4671750
1212,6211,4528100,6212,4672400
1212,6211,4529100,6212,4673400
1212,6211,4529100,6212,4673400
1212,6211,4529100,6212,4673400
1212,6211,4530100,6212,4674400
1212,6211,4530750,6212,4675050
1212,6211,4531750,6212,4676050
1212,6211,4532750,6212,4677050
1212,6211,4533750,6212,4678050
1212,6211,4534220,6212,4678520
1212,6211,4534590,6212,4678890
1212,6211,4535590,6212,4679890
1212,6211,4536590,6212,4680890
1212,6211,4537060,6212,4681360
1212,6211,4537060,6212,4681360
1212,6211,4537530,6212,4681830
1212,6211,4538530,6212,4682830
1212,6211,4539530,6212,4683830
1212,6211,4540180,6212,4684480
1212,6211,4540990,6212,4685290
1212,6211,4540990,6212,4685290
1212,6211,4540990,6212,4685290
1212,6211,4541990,6212,4686290
1212,6211,4542990,6212,4687290
1212,6211,4543990,6212,4688290
1212,6211,4543990,6212,4688290
1212,6211,4543990,6212,4696290
1212,6211,4544990,6212,4697290
1212,6211,4545990,6212,4698290
1212,6211,4545990,6212,4698290
1212,6211,4545990,6212,4698290
1212,6211,4545990,6212,4698290
1212,6211,4546990,6212,4699290
1212,6211,4547990,6212,4700290
1212,6211,4547990,6212,4700290
1212,6211,4548460,6212,4700760
1212,6211,4548780,6212,4701080
1212,6211,4548780,6212,4702080
1212,6211,4549780,6212,4703080
1212,6211,4550590,6212,4703890
1212,6211,4551060,6212,4704360
1212,6211,4551060,6212,4712360
1212,6211,4552060,6212,4713360
1212,6211,4552060,6212,4713360
1212,6211,4553060,6212,4714360
1212,6211,4553530,6212,4714830
1212,6211,4554530,6212,4715830
1212,6211,4555340,6212,4716640
1212,6211,4556340,6212,4717640
1212,6211,4557340,6212,4718640
1212,6211,4558340,6212,4719640
1212,6211,4559340,6212,4720640
1212,6211,4559340,6212,4720640
1212,6211,4560340,6212,4721640
1212,6211,4561340,6212,4722640
1212,6211,4562340,6212,4723640
1212,6211,4563340,6212,4724640
1212,6211,4563340,6212,4724640
1212,6211,4564150,6212,4725450
1212,6211,4564960,6212,4726260
1212,6211,4565960,6212,4727260
1212,6211,4566960,6212,4728260
1212,6211,4567430,6212,4728730
1212,6211,4567430,6212,4729730
1212,6211,4567900,6212,4730200
1212,6211,4568900,6212,4731200
1212,6211,4569130,6212,4731430
1212,6211,4570130,6212,4732430
1212,6211,4570780,6212,4733080
1212,6211,4571780,6212,4734080
1212,6211,4572590,6212,4734890
1212,6211,4573590,6212,4735890
1212,6211,4574060,6212,4736360
1212,6211,4575060,6212,4737360
1212,6211,4576060,6212,4738360
1212,6211,4576380,6212,4738680
1212,6211,4577380,6212,4739680
1212,6211,4577850,6212,4740150
1212,6211,4578320,6212,4740620
1212,6211,4579320,6212,4741620
1212,6211,4580320,6212,4742620
1212,6211,4581320,6212,4743620
1212,6211,4582320,6212,4744620
1212,6211,4583320,6212,4745620
1212,6211,4583320,6212,4745620
