ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
658551.94,96.18,83.48,649566.14,94.86
658551.94,96.18,83.48,649566.14,94.86
658322.05,96.19,83.49,649399.58,94.88
658322.05,96.19,83.49,649399.58,94.88
658322.05,96.19,83.49,649399.58,94.88
658322.05,96.19,83.49,649399.58,94.88
658322.05,96.19,83.49,649399.58,94.88
657982.77,96.19,83.5,649161.5,94.9
657660.16,96.21,83.52,648921.64,94.93
657660.16,96.21,83.52,648921.64,94.93
657660.16,96.21,83.52,648921.64,94.93
657158.91,96.23,83.53,648381.83,94.94
657158.91,96.23,83.53,648381.83,94.94
656937.07,96.23,83.53,648164.47,94.94
656937.07,96.23,83.53,648164.47,94.94
656558.55,96.24,83.54,647762.76,94.95
656181.75,96.25,83.56,647361.49,94.95
656045.06,96.26,83.57,647311.8,94.98
656045.06,96.26,83.57,647311.8,94.98
656045.06,96.26,83.57,647311.8,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,647000.74,94.98
655747.69,96.26,83.57,646985.65,94.97
655369.17,96.27,83.58,646683.38,95.0
655369.17,96.27,83.58,646683.38,95.0
655369.17,96.27,83.58,646683.38,95.0
654876.84,96.28,83.59,646299.68,95.02
654496.59,96.29,83.6,645920.86,95.03
654496.59,96.29,83.6,645920.86,95.03
654496.59,96.29,83.6,645920.86,95.03
654234.49,96.29,83.6,645686.37,95.03
653686.84,96.3,83.6,645116.88,95.03
653686.84,96.3,83.6,645116.88,95.03
653686.84,96.3,83.6,645114.72,95.03
653686.84,96.3,83.6,645114.72,95.03
653686.84,96.3,83.6,645114.72,95.03
653308.32,96.31,83.61,644702.37,95.04
652876.62,96.34,83.64,644173.19,95.05
652876.62,96.34,83.64,644173.19,95.05
652876.62,96.34,83.64,644173.19,95.05
652876.62,96.34,83.64,644173.19,95.05
652907.34,96.34,83.65,644200.14,95.06
652907.34,96.34,83.65,644200.14,95.06
652907.34,96.34,83.65,644200.14,95.06
652907.34,96.34,83.65,644200.14,95.06
652907.34,96.34,83.65,644151.59,95.05
652760.41,96.39,83.69,643894.63,95.08
652381.89,96.4,83.7,643607.53,95.1
652005.09,96.41,83.72,643219.48,95.11
652005.09,96.41,83.72,643219.48,95.11
652005.09,96.41,83.72,643219.48,95.11
651626.57,96.42,83.73,642819.85,95.12
651424.72,96.42,83.73,642605.31,95.12
651287.81,96.42,83.73,642532.25,95.13
651287.81,96.42,83.73,642532.25,95.13
651287.81,96.42,83.73,642532.25,95.13
651089.79,96.43,83.74,642389.55,95.14
651089.79,96.43,83.74,642389.55,95.14
651089.79,96.43,83.74,642389.55,95.14
651089.79,96.43,83.74,642389.55,95.14
650699.15,96.44,83.74,642067.37,95.16
650699.15,96.44,83.74,642067.37,95.16
650699.15,96.44,83.74,642110.4,95.16
650699.15,96.44,83.74,642110.4,95.16
650401.15,96.44,83.74,641756.52,95.16
650401.15,96.44,83.74,641756.52,95.16
650401.15,96.44,83.74,641756.52,95.16
650401.15,96.44,83.74,641756.52,95.16
650401.15,96.44,83.74,641756.52,95.16
650401.15,96.44,83.74,641756.52,95.16
650401.15,96.44,83.74,641722.57,95.15
650022.63,96.45,83.76,641464.34,95.18
650022.63,96.45,83.76,641464.34,95.18
650022.63,96.45,83.76,641464.34,95.18
650022.63,96.45,83.76,641464.34,95.18
649647.06,96.46,83.77,641065.47,95.19
649349.06,96.46,83.77,640811.89,95.19
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
649169.47,96.47,83.77,640650.44,95.2
648789.22,96.48,83.78,640350.76,95.22
648789.22,96.48,83.78,640350.76,95.22
648283.37,96.49,83.79,639787.32,95.22
648283.37,96.49,83.79,639787.32,95.22
648283.37,96.49,83.79,639787.32,95.22
647801.81,96.51,83.82,639149.28,95.22
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647423.29,96.52,83.83,638810.85,95.24
647044.76,96.53,83.84,638431.68,95.25
647044.76,96.53,83.84,638431.68,95.25
647044.76,96.53,83.84,638431.68,95.25
647044.76,96.53,83.84,638431.68,95.25
647044.76,96.53,83.84,638431.68,95.25
646543.51,96.55,83.86,637897.31,95.26
646245.51,96.55,83.86,637542.39,95.25
646245.51,96.55,83.86,637542.39,95.25
646245.51,96.55,83.86,637542.39,95.25
646245.51,96.55,83.86,637542.39,95.25
645748.07,96.56,83.86,637044.95,95.25
645748.07,96.56,83.86,637044.95,95.25
645748.07,96.56,83.86,636853.92,95.23
645748.07,96.56,83.86,636853.92,95.23
645748.07,96.56,83.86,636853.92,95.23
645560.96,96.57,83.88,636482.05,95.22
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
645056.98,96.58,83.89,636014.16,95.23
644560.77,96.59,83.9,635531.39,95.24
644560.77,96.59,83.9,635531.39,95.24
644560.77,96.59,83.9,635531.39,95.24
644560.77,96.59,83.9,635531.39,95.24
644560.77,96.59,83.9,635531.39,95.24
644262.37,96.59,83.9,635232.99,95.24
644262.37,96.59,83.9,635232.99,95.24
644262.37,96.59,83.9,635232.99,95.24
644262.37,96.59,83.9,635232.99,95.24
644262.37,96.59,83.9,635232.99,95.24
643886.8,96.6,83.91,634905.22,95.26
643886.8,96.6,83.91,634905.22,95.26
643886.8,96.6,83.91,634905.22,95.26
643886.8,96.6,83.91,634905.22,95.26
643886.8,96.6,83.91,634905.22,95.26
643532.99,96.62,83.93,634808.29,95.31
643234.99,96.62,83.93,634515.89,95.31
642826.71,96.63,83.94,634055.68,95.31
642826.71,96.63,83.94,634055.68,95.31
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
642443.08,96.64,83.95,633755.44,95.33
641923.38,96.65,83.96,633279.19,95.35
641444.01,96.67,83.98,633021.33,95.4
641444.01,96.67,83.98,633021.33,95.4
641444.01,96.67,83.98,633021.33,95.4
641444.01,96.67,83.98,633021.33,95.4
641444.01,96.67,83.98,633021.33,95.4
641444.01,96.67,83.98,633021.33,95.4
641146.01,96.67,83.98,632761.45,95.41
640798.59,96.69,84.0,632422.06,95.42
640798.59,96.69,84.0,632422.06,95.42
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640798.59,96.69,84.0,632510.17,95.44
640679.36,96.7,84.01,632400.31,95.45
640679.36,96.7,84.01,632421.49,95.46
640679.36,96.7,84.01,632421.49,95.46
640679.36,96.7,84.01,632421.49,95.46
640520.59,96.7,84.01,632286.84,95.46
640520.59,96.7,84.01,632286.84,95.46
640520.59,96.7,84.01,632324.19,95.47
640520.59,96.7,84.01,632324.19,95.47
640520.59,96.7,84.01,632324.19,95.47
640142.07,96.71,84.02,632144.28,95.51
640142.07,96.71,84.02,632144.28,95.51
640142.07,96.71,84.02,632144.28,95.51
640142.07,96.71,84.02,632144.28,95.51
640142.07,96.71,84.02,632144.28,95.51
640142.07,96.71,84.02,632205.16,95.52
640142.07,96.71,84.02,632205.16,95.52
639763.55,96.73,84.03,631792.93,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639465.55,96.73,84.04,631470.33,95.52
639243.71,96.73,84.04,631220.64,95.51
639243.71,96.73,84.04,631220.64,95.51
639243.71,96.73,84.04,631220.64,95.51
639243.71,96.73,84.04,631220.64,95.51
639243.71,96.73,84.04,631255.26,95.52
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638863.7,96.74,84.05,630943.83,95.54
638641.33,96.74,84.05,630748.23,95.54
638641.33,96.74,84.05,630748.23,95.54
638641.33,96.74,84.05,630748.23,95.54
638641.33,96.74,84.05,630748.23,95.54
638641.33,96.74,84.05,630748.23,95.54
638641.33,96.74,84.05,630748.23,95.54
638641.33,96.74,84.05,630729.14,95.54
638641.33,96.74,84.05,630729.14,95.54
638266.36,96.75,84.06,630291.95,95.54
638266.36,96.75,84.06,630291.95,95.54
638266.36,96.75,84.06,630351.53,95.55
638266.36,96.75,84.06,630351.53,95.55
638266.36,96.75,84.06,630351.53,95.55
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637968.36,96.75,84.06,630076.05,95.56
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637487.79,96.77,84.07,629649.22,95.58
637043.51,96.78,84.09,629172.83,95.58
637043.51,96.78,84.09,629172.83,95.58
637043.51,96.78,84.09,629172.83,95.58
637043.51,96.78,84.09,629172.83,95.58
637043.51,96.78,84.09,629172.83,95.58
637043.51,96.78,84.09,629172.83,95.58
636664.98,96.79,84.1,628860.16,95.6
636410.64,96.8,84.11,628626.01,95.62
636032.12,96.81,84.12,628298.42,95.63
636032.12,96.81,84.12,628298.42,95.63
636032.12,96.81,84.12,628298.42,95.63
636032.12,96.81,84.12,628298.42,95.63
636032.12,96.81,84.12,628298.42,95.63
635653.59,96.82,84.13,628005.14,95.66
635516.91,96.83,84.14,627898.81,95.67
635516.91,96.83,84.14,627898.81,95.67
635020.7,96.84,84.15,627416.05,95.68
635020.7,96.84,84.15,627416.05,95.68
635020.7,96.84,84.15,627416.05,95.68
635020.7,96.84,84.15,627416.05,95.68
634642.17,96.85,84.16,627120.72,95.7
634642.17,96.85,84.16,627120.72,95.7
634642.17,96.85,84.16,627120.72,95.7
634263.65,96.86,84.17,626863.13,95.73
634263.65,96.86,84.17,626863.13,95.73
634263.65,96.86,84.17,626863.13,95.73
633885.12,96.88,84.18,626464.34,95.74
633587.13,96.88,84.18,626131.19,95.74
633587.13,96.88,84.18,626131.19,95.74
633289.13,96.88,84.19,625855.71,95.74
633289.13,96.88,84.19,625855.71,95.74
633289.13,96.88,84.19,625876.89,95.75
633289.13,96.88,84.19,625828.83,95.74
633289.13,96.88,84.19,625828.83,95.74
633289.13,96.88,84.19,625828.83,95.74
632794.15,96.88,84.19,625360.75,95.75
632524.19,96.89,84.2,625047.73,95.75
632524.19,96.89,84.2,625047.73,95.75
632524.19,96.89,84.2,625047.73,95.75
632524.19,96.89,84.2,625047.73,95.75
632524.19,96.89,84.2,625047.73,95.75
632145.66,96.9,84.21,624739.68,95.77
632145.66,96.9,84.21,624739.68,95.77
631767.14,96.91,84.22,624481.44,95.8
631390.34,96.93,84.23,624102.75,95.81
631390.34,96.93,84.23,624102.75,95.81
631011.82,96.94,84.25,623670.7,95.81
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630717.08,96.94,84.25,623434.56,95.82
630356.94,96.96,84.26,623072.07,95.84
630356.94,96.96,84.26,623072.07,95.84
630356.94,96.96,84.26,623072.07,95.84
630356.94,96.96,84.26,623072.07,95.84
629979.65,96.97,84.28,622765.73,95.86
629577.64,96.98,84.29,622451.33,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621881.12,95.88
629059.36,96.99,84.29,621904.51,95.88
629059.36,96.99,84.29,621904.51,95.88
628900.73,96.99,84.29,621745.88,95.88
628900.73,96.99,84.29,621745.88,95.88
628470.59,97.0,84.31,621460.86,95.92
628092.07,97.01,84.32,621187.54,95.95
628092.07,97.01,84.32,621187.54,95.95
627715.27,97.03,84.33,620862.64,95.97
627715.27,97.03,84.33,620862.64,95.97
627715.27,97.03,84.33,620862.64,95.97
627336.75,97.04,84.35,620422.89,95.97
627048.34,97.04,84.35,620134.48,95.97
627048.34,97.04,84.35,620134.48,95.97
627048.34,97.04,84.35,620134.48,95.97
627048.34,97.04,84.35,620134.48,95.97
627048.34,97.04,84.35,620100.39,95.97
627048.34,97.04,84.35,620100.39,95.97
627048.34,97.04,84.35,620139.61,95.97
627048.34,97.04,84.35,620139.61,95.97
626669.82,97.05,84.36,619762.47,95.98
626669.82,97.05,84.36,619762.47,95.98
626291.3,97.06,84.37,619362.85,95.99
626291.3,97.06,84.37,619363.29,95.99
625907.17,97.09,84.4,619028.2,96.02
625907.17,97.09,84.4,619028.2,96.02
625907.17,97.09,84.4,619028.2,96.02
625653.49,97.1,84.4,618784.5,96.03
625653.49,97.1,84.4,618749.9,96.03
625653.49,97.1,84.4,618749.9,96.03
625653.49,97.1,84.4,618749.9,96.03
625653.49,97.1,84.4,618749.9,96.03
625653.49,97.1,84.4,618749.9,96.03
625273.48,97.11,84.42,618330.29,96.03
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624981.47,97.11,84.42,618195.94,96.06
624604.67,97.12,84.43,617943.24,96.09
624307.5,97.13,84.44,617656.16,96.09
624307.5,97.13,84.44,617656.16,96.09
624046.95,97.14,84.44,617359.27,96.09
624046.95,97.14,84.44,617359.27,96.09
624046.95,97.14,84.44,617359.27,96.09
624046.95,97.14,84.44,617359.27,96.09
624046.95,97.14,84.44,617359.27,96.09
624046.95,97.14,84.44,617359.27,96.09
624046.95,97.14,84.44,617398.09,96.1
624046.95,97.14,84.44,617398.09,96.1
624046.95,97.14,84.44,617398.09,96.1
624046.95,97.14,84.44,617398.09,96.1
623747.16,97.14,84.44,617092.56,96.1
623449.78,97.14,84.45,616828.34,96.11
623071.26,97.15,84.46,616492.52,96.13
623071.26,97.15,84.46,616492.52,96.13
623071.26,97.15,84.46,616492.52,96.13
623071.26,97.15,84.46,616492.52,96.13
623071.26,97.15,84.46,616492.52,96.13
622938.71,97.16,84.46,616319.56,96.12
622938.71,97.16,84.46,616351.25,96.13
622938.71,97.16,84.46,616351.25,96.13
622938.71,97.16,84.46,616351.25,96.13
622938.71,97.16,84.46,616351.25,96.13
622938.71,97.16,84.46,616351.25,96.13
622938.71,97.16,84.46,616351.25,96.13
622938.71,97.16,84.46,616320.43,96.12
622938.71,97.16,84.46,616320.43,96.12
622938.71,97.16,84.46,616320.43,96.12
622938.71,97.16,84.46,616320.43,96.12
622938.71,97.16,84.46,616320.43,96.12
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622561.91,97.17,84.48,615918.7,96.13
622271.91,97.17,84.47,615628.7,96.13
622271.91,97.17,84.47,615628.7,96.13
622271.91,97.17,84.47,615567.18,96.12
622271.91,97.17,84.47,615567.18,96.12
622271.91,97.17,84.47,615567.18,96.12
622271.91,97.17,84.47,615567.18,96.12
622271.91,97.17,84.47,615567.18,96.12
621895.04,97.19,84.5,615068.27,96.12
621895.04,97.19,84.5,615068.27,96.12
621895.04,97.19,84.5,615068.27,96.12
621895.04,97.19,84.5,615068.27,96.12
621895.04,97.19,84.5,615068.27,96.12
621687.67,97.19,84.5,614847.51,96.12
621687.67,97.19,84.5,614847.51,96.12
621687.67,97.19,84.5,614847.51,96.12
621350.43,97.21,84.52,614611.66,96.16
621350.43,97.21,84.52,614611.66,96.16
621350.43,97.21,84.52,614611.66,96.16
621350.43,97.21,84.52,614611.66,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620970.15,97.22,84.53,614174.77,96.16
620548.19,97.23,84.53,613754.37,96.16
620548.19,97.23,84.53,613722.85,96.16
620258.91,97.23,84.54,613497.12,96.17
620258.91,97.23,84.54,613497.12,96.17
620258.91,97.23,84.54,613497.12,96.17
620258.91,97.23,84.54,613497.12,96.17
620055.73,97.23,84.54,613344.3,96.18
619683.21,97.25,84.55,612924.04,96.19
619683.21,97.25,84.55,612924.04,96.19
619683.21,97.25,84.55,612924.04,96.19
619683.21,97.25,84.55,612996.97,96.2
619683.21,97.25,84.55,612996.97,96.2
619683.21,97.25,84.55,612996.97,96.2
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
619301.97,97.26,84.57,612666.27,96.22
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618966.75,97.28,84.59,612359.29,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618677.77,97.28,84.59,612046.41,96.24
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618519.0,97.28,84.59,611994.15,96.25
618229.72,97.28,84.59,611725.38,96.26
618229.72,97.28,84.59,611725.38,96.26
618229.72,97.28,84.59,611725.38,96.26
618229.72,97.28,84.59,611725.38,96.26
618229.72,97.28,84.59,611725.38,96.26
618229.72,97.28,84.59,611725.38,96.26
617832.08,97.29,84.6,611298.56,96.26
617832.08,97.29,84.6,611298.56,96.26
617832.08,97.29,84.6,611298.56,96.26
617609.98,97.29,84.6,611076.69,96.26
617609.98,97.29,84.6,611076.69,96.26
617609.98,97.29,84.6,611076.69,96.26
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617317.97,97.3,84.6,610867.25,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
617025.96,97.3,84.61,610567.64,96.28
616745.2,97.3,84.61,610286.88,96.28
616745.2,97.3,84.61,610286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615745.2,97.3,84.61,609286.88,96.28
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609039.15,96.29
615450.46,97.3,84.61,609017.75,96.28
615450.46,97.3,84.61,609017.75,96.28
615450.46,97.3,84.61,609017.75,96.28
615450.46,97.3,84.61,609017.75,96.28
615450.46,97.3,84.61,609017.75,96.28
615450.46,97.3,84.61,609040.1,96.29
615450.46,97.3,84.61,609040.1,96.29
615450.46,97.3,84.61,609040.1,96.29
615271.62,97.31,84.62,608826.57,96.29
615271.62,97.31,84.62,608826.57,96.29
615271.62,97.31,84.62,608826.57,96.29
615271.62,97.31,84.62,608826.57,96.29
615271.62,97.31,84.62,608847.68,96.29
615271.62,97.31,84.62,608847.68,96.29
615271.62,97.31,84.62,608847.68,96.29
615271.62,97.31,84.62,608847.68,96.29
615271.62,97.31,84.62,608847.68,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
615271.62,97.31,84.62,608833.4,96.29
