ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a54-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
664,3505,969920,6212,969920
665,3507,970730,6212,970730
665,3507,971100,6212,971100
665,3507,972100,6212,972100
666,3509,973100,6212,973100
667,3517,973100,6212,973100
667,3517,973100,6212,973100
667,3517,974100,6212,974100
667,3517,974570,6212,974570
668,3525,975570,6212,975570
669,3533,976570,6212,976570
669,3533,977380,6212,977380
669,3533,978380,6212,978380
669,3533,978700,6212,978700
669,3533,979510,6212,979510
669,3533,980320,6212,980320
670,3541,988320,6212,988320
671,3543,989320,6212,989320
672,3545,989780,6212,989780
672,3545,990100,6212,990100
673,3547,990570,6212,990570
673,3547,994570,6212,994570
673,3547,995570,6212,995570
674,3555,996050,6212,996050
675,3563,997050,6212,997050
675,3563,998050,6212,998050
675,3563,998370,6212,998370
676,3571,999180,6212,999180
676,3571,999180,6212,999180
677,3579,1000180,6212,1000180
677,3579,1001180,6212,1001180
678,3587,1002180,6212,1002180
678,3587,1002990,6212,1002990
678,3587,1003990,6212,1003990
679,3595,1003990,6212,1003990
680,3603,1004450,6212,1004450
680,3603,1005450,6212,1005450
681,3611,1006450,6212,1006450
681,3611,1007450,6212,1007450
682,3619,1008450,6212,1008450
682,3619,1008920,6212,1008920
683,3621,1009390,6212,1009390
683,3621,1009860,6212,1009860
684,3623,1010410,6212,1010410
684,3623,1011410,6212,1011410
684,3623,1011870,6212,1011870
685,3625,1011870,6212,1011870
685,3625,1012870,6212,1012870
686,3627,1013870,6212,1013870
686,3627,1014870,6212,1014870
686,3627,1015680,6212,1015680
687,3629,1016680,6212,1016680
688,3631,1017680,6212,1017680
688,3631,1021680,6212,1021680
689,3639,1022140,6212,1022140
690,3641,1023140,6212,1023140
690,3641,1024140,6212,1024140
690,3641,1025140,6212,1025140
690,3641,1026140,6212,1026140
691,3649,1034140,6212,1034140
692,3651,1035140,6212,1035140
692,3651,1036140,6212,1036140
692,3651,1037140,6212,1037140
692,3651,1037610,6212,1037610
693,3659,1041610,6212,1041610
693,3659,1042610,6212,1042610
693,3659,1042830,6212,1042830
694,3661,1043830,6212,1043830
695,3669,1044300,6212,1044300
696,3677,1045300,6212,1045300
697,3685,1047300,6212,1047300
697,3685,1048300,6212,1048300
698,3693,1049110,6212,1049110
699,3695,1049580,6212,1049580
699,3695,1050580,6212,1050580
700,3703,1051580,6212,1051580
700,3703,1051800,6212,1051800
701,3711,1052800,6212,1052800
701,3711,1053800,6212,1053800
702,3719,1054800,6212,1054800
702,3719,1055610,6212,1055610
703,3727,1056610,6212,1056610
704,3735,1064610,6212,1064610
704,3735,1065420,6212,1065420
705,3737,1066230,6212,1066230
706,3745,1067230,6212,1067230
706,3745,1068040,6212,1068040
707,3753,1072040,6212,1072040
707,3753,1073040,6212,1073040
707,3753,1074040,6212,1074040
708,3761,1075040,6212,1075040
709,3769,1075200,6212,1075200
709,3769,1079200,6212,1079200
710,3771,1080200,6212,1080200
710,3771,1080750,6212,1080750
710,3771,1081220,6212,1081220
711,3779,1082220,6212,1082220
712,3783,1082550,6212,1082550
713,3785,1083200,6212,1083200
714,3787,1083790,6212,1083790
714,3787,1084790,6212,1084790
714,3787,1085600,6212,1085600
715,3795,1085600,6212,1085600
716,3803,1086600,6212,1086600
717,3811,1087600,6212,1087600
717,3811,1087600,6212,1087600
717,3811,1088600,6212,1088600
717,3811,1089070,6212,1089070
717,3811,1090070,6212,1090070
717,3811,1090070,6212,1090070
718,3815,1090620,6212,1090620
719,3823,1098620,6212,1098620
719,3823,1099090,6212,1099090
719,3823,1100090,6212,1100090
719,3823,1100560,6212,1100560
720,3831,1108560,6212,1108560
721,3839,1109560,6212,1109560
721,3839,1110370,6212,1110370
721,3839,1110370,6212,1110370
721,3839,1111180,6212,1111180
721,3839,1111180,6212,1111180
722,3847,1111640,6212,1111640
722,3847,1112640,6212,1112640
723,3849,1113640,6212,1113640
723,3849,1114230,6212,1114230
723,3849,1115230,6212,1115230
723,3849,1116230,6212,1116230
723,3849,1116450,6212,1116450
724,3857,1120450,6212,1120450
724,3857,1120610,6212,1120610
725,3865,1121080,6212,1121080
725,3865,1122080,6212,1122080
726,3867,1123080,6212,1123080
726,3867,1123890,6212,1123890
726,3867,1124890,6212,1124890
727,3869,1125890,6212,1125890
728,3871,1126890,6212,1126890
728,3871,1127540,6212,1127540
728,3871,1128010,6212,1128010
728,3871,1128010,6212,1128010
728,3871,1129010,6212,1129010
729,3873,1130010,6212,1130010
730,3881,1130330,6212,1130330
730,3881,1131330,6212,1131330
730,3881,1132140,6212,1132140
731,3889,1133140,6212,1133140
731,3889,1133140,6212,1133140
731,3889,1133610,6212,1133610
732,3891,1134080,6212,1134080
733,3899,1135080,6212,1135080
733,3899,1136080,6212,1136080
734,3901,1136080,6212,1136080
734,3901,1136080,6212,1136080
735,3909,1137080,6212,1137080
736,3917,1138080,6212,1138080
737,3919,1138550,6212,1138550
737,3919,1139200,6212,1139200
737,3919,1140010,6212,1140010
737,3919,1140010,6212,1140010
738,3921,1140330,6212,1140330
739,3929,1140800,6212,1140800
739,3929,1141610,6212,1141610
739,3929,1141610,6212,1141610
739,3929,1142610,6212,1142610
739,3929,1143080,6212,1143080
739,3929,1143080,6212,1143080
739,3929,1144080,6212,1144080
740,3937,1144550,6212,1144550
741,3945,1145550,6212,1145550
741,3945,1146550,6212,1146550
742,3946,1147550,6212,1147550
742,3946,1147550,6212,1147550
742,3946,1148010,6212,1148010
743,3954,1149010,6212,1149010
744,3962,1149330,6212,1149330
745,3970,1150330,6212,1150330
746,3978,1158330,6212,1158330
746,3978,1158330,6212,1158330
747,3986,1158800,6212,1158800
747,3986,1159800,6212,1159800
747,3986,1159960,6212,1159960
747,3986,1159960,6212,1159960
747,3986,1160960,6212,1160960
748,3994,1161770,6212,1161770
749,3996,1162770,6212,1162770
750,3998,1163770,6212,1163770
750,3998,1164580,6212,1164580
750,3998,1165580,6212,1165580
750,3998,1166580,6212,1166580
750,3998,1166740,6212,1166740
751,4006,1174740,6212,1174740
751,4006,1175060,6212,1175060
752,4014,1176060,6212,1176060
753,4022,1177060,6212,1177060
753,4022,1178060,6212,1178060
754,4030,1178530,6212,1178530
755,4034,1178530,6212,1178530
756,4036,1179080,6212,1179080
756,4036,1180080,6212,1180080
757,4044,1181080,6212,1181080
758,4046,1182080,6212,1182080
759,4054,1183080,6212,1183080
759,4054,1184080,6212,1184080
760,4062,1184890,6212,1184890
761,4070,1184890,6212,1184890
761,4070,1185700,6212,1185700
762,4072,1185930,6212,1185930
762,4072,1186400,6212,1186400
762,4072,1187050,6212,1187050
762,4072,1188050,6212,1188050
762,4072,1188510,6212,1188510
762,4072,1189510,6212,1189510
763,4074,1190320,6212,1190320
764,4082,1191320,6212,1191320
764,4082,1191970,6212,1191970
765,4086,1192970,6212,1192970
765,4086,1193970,6212,1193970
765,4086,1194970,6212,1194970
766,4094,1195970,6212,1195970
766,4094,1196970,6212,1196970
767,4102,1197970,6212,1197970
768,4103,1198620,6212,1198620
769,4111,1199620,6212,1199620
769,4111,1199620,6212,1199620
769,4111,1200620,6212,1200620
770,4119,1201620,6212,1201620
770,4119,1202620,6212,1202620
771,4127,1210620,6212,1210620
771,4127,1211270,6212,1211270
772,4129,1212080,6212,1212080
773,4131,1212890,6212,1212890
773,4131,1213700,6212,1213700
774,4133,1214170,6212,1214170
775,4135,1214170,6212,1214170
776,4137,1215170,6212,1215170
776,4137,1215980,6212,1215980
776,4137,1216980,6212,1216980
776,4137,1217450,6212,1217450
777,4139,1217610,6212,1217610
777,4139,1218610,6212,1218610
778,4141,1219080,6212,1219080
778,4141,1219300,6212,1219300
778,4141,1220300,6212,1220300
778,4141,1220300,6212,1220300
779,4149,1228300,6212,1228300
779,4149,1228300,6212,1228300
779,4149,1228300,6212,1228300
780,4157,1228460,6212,1228460
780,4157,1229460,6212,1229460
780,4157,1230460,6212,1230460
781,4159,1231270,6212,1231270
781,4159,1232270,6212,1232270
782,4167,1232270,6212,1232270
782,4167,1233080,6212,1233080
782,4167,1234080,6212,1234080
782,4167,1235080,6212,1235080
783,4169,1236080,6212,1236080
784,4177,1237080,6212,1237080
784,4177,1238080,6212,1238080
785,4179,1239080,6212,1239080
786,4181,1239550,6212,1239550
786,4181,1240550,6212,1240550
786,4181,1241020,6212,1241020
786,4181,1241490,6212,1241490
787,4183,1241710,6212,1241710
788,4185,1241710,6212,1241710
789,4193,1245710,6212,1245710
789,4193,1246520,6212,1246520
789,4193,1246520,6212,1246520
790,4201,1247520,6212,1247520
791,4209,1255520,6212,1255520
792,4211,1256520,6212,1256520
792,4211,1257520,6212,1257520
792,4211,1258520,6212,1258520
792,4211,1259520,6212,1259520
793,4213,1259520,6212,1259520
794,4221,1259520,6212,1259520
794,4221,1260520,6212,1260520
794,4221,1262520,6212,1262520
795,4229,1262520,6212,1262520
795,4229,1263330,6212,1263330
795,4229,1264140,6212,1264140
796,4237,1264690,6212,1264690
797,4245,1264690,6212,1264690
797,4245,1264690,6212,1264690
798,4253,1272690,6212,1272690
799,4255,1272690,6212,1272690
800,4263,1273690,6212,1273690
800,4263,1274690,6212,1274690
800,4263,1274690,6212,1274690
800,4263,1275690,6212,1275690
800,4263,1276500,6212,1276500
800,4263,1277500,6212,1277500
800,4263,1278500,6212,1278500
801,4271,1286500,6212,1286500
801,4271,1286500,6212,1286500
801,4271,1287310,6212,1287310
801,4271,1287310,6212,1287310
801,4271,1287860,6212,1287860
802,4279,1288320,6212,1288320
803,4287,1296320,6212,1296320
804,4289,1297320,6212,1297320
805,4291,1297640,6212,1297640
805,4291,1298640,6212,1298640
806,4293,1299110,6212,1299110
806,4293,1300110,6212,1300110
807,4295,1301110,6212,1301110
807,4295,1301110,6212,1301110
807,4295,1302110,6212,1302110
807,4295,1303110,6212,1303110
808,4297,1303110,6212,1303110
808,4297,1303580,6212,1303580
809,4305,1304580,6212,1304580
809,4305,1305580,6212,1305580
809,4305,1306580,6212,1306580
810,4307,1307050,6212,1307050
811,4309,1308050,6212,1308050
812,4317,1308050,6212,1308050
813,4319,1309050,6212,1309050
814,4321,1309860,6212,1309860
815,4329,1317860,6212,1317860
816,4337,1318860,6212,1318860
816,4337,1318860,6212,1318860
817,4345,1322860,6212,1322860
818,4353,1322860,6212,1322860
819,4361,1330860,6212,1330860
819,4361,1331180,6212,1331180
820,4363,1331660,6212,1331660
821,4365,1331660,6212,1331660
822,4367,1332660,6212,1332660
822,4367,1333660,6212,1333660
822,4367,1334470,6212,1334470
822,4367,1335470,6212,1335470
823,4375,1335940,6212,1335940
823,4375,1336750,6212,1336750
823,4375,1336800,6212,1336800
823,4375,1336800,6212,1336800
824,4383,1344800,6212,1344800
824,4383,1345260,6212,1345260
825,4391,1349260,6212,1349260
826,4399,1350260,6212,1350260
826,4399,1351260,6212,1351260
827,4401,1351850,6212,1351850
827,4401,1355850,6212,1355850
827,4401,1356320,6212,1356320
828,4409,1364320,6212,1364320
828,4409,1365320,6212,1365320
828,4409,1366130,6212,1366130
828,4409,1366940,6212,1366940
828,4409,1367170,6212,1367170
828,4409,1367980,6212,1367980
828,4409,1368980,6212,1368980
828,4409,1369450,6212,1369450
829,4411,1370450,6212,1370450
829,4411,1371450,6212,1371450
830,4413,1372450,6212,1372450
830,4413,1373000,6212,1373000
830,4413,1374000,6212,1374000
830,4413,1374000,6212,1374000
830,4413,1375000,6212,1375000
831,4415,1375000,6212,1375000
832,4417,1376000,6212,1376000
832,4417,1376320,6212,1376320
833,4419,1377320,6212,1377320
833,4419,1377550,6212,1377550
834,4421,1378550,6212,1378550
834,4421,1379550,6212,1379550
834,4421,1380550,6212,1380550
834,4421,1381550,6212,1381550
834,4421,1382550,6212,1382550
834,4421,1382550,6212,1382550
834,4421,1383550,6212,1383550
834,4421,1384550,6212,1384550
834,4421,1385550,6212,1385550
835,4423,1385710,6212,1385710
836,4425,1386710,6212,1386710
837,4427,1387710,6212,1387710
837,4427,1388710,6212,1388710
837,4427,1389710,6212,1389710
838,4429,1390520,6212,1390520
838,4429,1391520,6212,1391520
839,4437,1391520,6212,1391520
840,4445,1392520,6212,1392520
841,4453,1393520,6212,1393520
841,4453,1397520,6212,1397520
842,4461,1397520,6212,1397520
843,4463,1398520,6212,1398520
844,4465,1399330,6212,1399330
844,4465,1403330,6212,1403330
844,4465,1404330,6212,1404330
845,4467,1404980,6212,1404980
845,4467,1405980,6212,1405980
845,4467,1406980,6212,1406980
845,4467,1407980,6212,1407980
845,4467,1407980,6212,1407980
845,4467,1408980,6212,1408980
845,4467,1409980,6212,1409980
846,4469,1410450,6212,1410450
846,4469,1411450,6212,1411450
847,4471,1412450,6212,1412450
848,4473,1413450,6212,1413450
849,4477,1413450,6212,1413450
849,4477,1413920,6212,1413920
849,4477,1414920,6212,1414920
849,4477,1415570,6212,1415570
849,4477,1415570,6212,1415570
850,4479,1415680,6212,1415680
851,4487,1416680,6212,1416680
851,4487,1417680,6212,1417680
851,4487,1417680,6212,1417680
852,4495,1418680,6212,1418680
853,4497,1419680,6212,1419680
854,4499,1420680,6212,1420680
854,4499,1421680,6212,1421680
854,4499,1422680,6212,1422680
855,4507,1423680,6212,1423680
856,4509,1423680,6212,1423680
856,4509,1424680,6212,1424680
856,4509,1425490,6212,1425490
856,4509,1426140,6212,1426140
856,4509,1426950,6212,1426950
856,4509,1426950,6212,1426950
857,4517,1427950,6212,1427950
858,4525,1428420,6212,1428420
859,4533,1429420,6212,1429420
859,4533,1430420,6212,1430420
860,4541,1431420,6212,1431420
861,4545,1432230,6212,1432230
861,4545,1433040,6212,1433040
862,4547,1433040,6212,1433040
862,4547,1434040,6212,1434040
863,4549,1435040,6212,1435040
863,4549,1437040,6212,1437040
863,4549,1438040,6212,1438040
864,4557,1438360,6212,1438360
864,4557,1439360,6212,1439360
864,4557,1440360,6212,1440360
864,4557,1441170,6212,1441170
865,4565,1442170,6212,1442170
866,4567,1443170,6212,1443170
867,4575,1444170,6212,1444170
867,4575,1444640,6212,1444640
868,4579,1444640,6212,1444640
869,4581,1445640,6212,1445640
870,4583,1446640,6212,1446640
870,4583,1447640,6212,1447640
870,4583,1448640,6212,1448640
871,4591,1449450,6212,1449450
872,4599,1457450,6212,1457450
872,4599,1458450,6212,1458450
872,4599,1459450,6212,1459450
872,4599,1459450,6212,1459450
872,4599,1459770,6212,1459770
872,4599,1460580,6212,1460580
873,4607,1461390,6212,1461390
873,4607,1461390,6212,1461390
873,4607,1461850,6212,1461850
874,4609,1462310,6212,1462310
874,4609,1463310,6212,1463310
874,4609,1463780,6212,1463780
874,4609,1464250,6212,1464250
874,4609,1465250,6212,1465250
874,4609,1466250,6212,1466250
874,4609,1466480,6212,1466480
874,4609,1467480,6212,1467480
874,4609,1467940,6212,1467940
874,4609,1468750,6212,1468750
874,4609,1468750,6212,1468750
874,4609,1469750,6212,1469750
875,4611,1470750,6212,1470750
876,4613,1470750,6212,1470750
877,4621,1474750,6212,1474750
878,4623,1475750,6212,1475750
879,4631,1483750,6212,1483750
880,4639,1484750,6212,1484750
880,4639,1488750,6212,1488750
881,4647,1489220,6212,1489220
881,4647,1491220,6212,1491220
882,4649,1492220,6212,1492220
882,4649,1493220,6212,1493220
882,4649,1494030,6212,1494030
882,4649,1495030,6212,1495030
883,4651,1495500,6212,1495500
883,4651,1495500,6212,1495500
883,4651,1495820,6212,1495820
884,4653,1496820,6212,1496820
885,4661,1504820,6212,1504820
885,4661,1505820,6212,1505820
885,4661,1506820,6212,1506820
886,4669,1507820,6212,1507820
886,4669,1508630,6212,1508630
886,4669,1512630,6212,1512630
887,4677,1513630,6212,1513630
887,4677,1513630,6212,1513630
888,4685,1514630,6212,1514630
888,4685,1515630,6212,1515630
888,4685,1516100,6212,1516100
888,4685,1516910,6212,1516910
889,4693,1524910,6212,1524910
889,4693,1525130,6212,1525130
890,4695,1525600,6212,1525600
891,4703,1526600,6212,1526600
891,4703,1527600,6212,1527600
891,4703,1528070,6212,1528070
891,4703,1528530,6212,1528530
892,4711,1536530,6212,1536530
893,4713,1537530,6212,1537530
893,4713,1538530,6212,1538530
893,4713,1539530,6212,1539530
893,4713,1540530,6212,1540530
893,4713,1540760,6212,1540760
894,4721,1541570,6212,1541570
894,4721,1541570,6212,1541570
895,4729,1542380,6212,1542380
895,4729,1543380,6212,1543380
896,4737,1544380,6212,1544380
897,4738,1545190,6212,1545190
897,4738,1546000,6212,1546000
897,4738,1546370,6212,1546370
897,4738,1546370,6212,1546370
897,4738,1546920,6212,1546920
898,4746,1554920,6212,1554920
898,4746,1555920,6212,1555920
899,4754,1556920,6212,1556920
900,4758,1557920,6212,1557920
900,4758,1558920,6212,1558920
900,4758,1559920,6212,1559920
900,4758,1560390,6212,1560390
900,4758,1561390,6212,1561390
900,4758,1561850,6212,1561850
901,4760,1562850,6212,1562850
901,4760,1562850,6212,1562850
901,4760,1563850,6212,1563850
902,4768,1564660,6212,1564660
903,4776,1565660,6212,1565660
904,4780,1566130,6212,1566130
904,4780,1566600,6212,1566600
905,4782,1567410,6212,1567410
905,4782,1568410,6212,1568410
905,4782,1568410,6212,1568410
905,4782,1569410,6212,1569410
905,4782,1570060,6212,1570060
905,4782,1571060,6212,1571060
905,4782,1571380,6212,1571380
906,4790,1572190,6212,1572190
907,4792,1573000,6212,1573000
908,4800,1574000,6212,1574000
908,4800,1575000,6212,1575000
908,4800,1576000,6212,1576000
909,4808,1584000,6212,1584000
909,4808,1584000,6212,1584000
909,4808,1584810,6212,1584810
909,4808,1585620,6212,1585620
909,4808,1585730,6212,1585730
910,4816,1586200,6212,1586200
911,4818,1587200,6212,1587200
911,4818,1588010,6212,1588010
912,4826,1596010,6212,1596010
912,4826,1596010,6212,1596010
912,4826,1596010,6212,1596010
913,4834,1596820,6212,1596820
913,4834,1596820,6212,1596820
913,4834,1597820,6212,1597820
913,4834,1598630,6212,1598630
913,4834,1599440,6212,1599440
913,4834,1599440,6212,1599440
913,4834,1599440,6212,1599440
913,4834,1600440,6212,1600440
913,4834,1601440,6212,1601440
913,4834,1601910,6212,1601910
913,4834,1602140,6212,1602140
913,4834,1603140,6212,1603140
913,4834,1603610,6212,1603610
914,4835,1604610,6212,1604610
914,4835,1605610,6212,1605610
914,4835,1606610,6212,1606610
914,4835,1607420,6212,1607420
914,4835,1608230,6212,1608230
915,4843,1609230,6212,1609230
916,4845,1610230,6212,1610230
917,4847,1611230,6212,1611230
917,4847,1612230,6212,1612230
917,4847,1613040,6212,1613040
917,4847,1614040,6212,1614040
917,4847,1615040,6212,1615040
917,4847,1616040,6212,1616040
918,4855,1624040,6212,1624040
919,4857,1624850,6212,1624850
919,4857,1625850,6212,1625850
920,4859,1626850,6212,1626850
920,4859,1627850,6212,1627850
920,4859,1628850,6212,1628850
920,4859,1629850,6212,1629850
920,4859,1630850,6212,1630850
920,4859,1631850,6212,1631850
921,4867,1632850,6212,1632850
921,4867,1633850,6212,1633850
921,4867,1634850,6212,1634850
921,4867,1635320,6212,1635320
921,4867,1635870,6212,1635870
922,4869,1636340,6212,1636340
922,4869,1637340,6212,1637340
922,4869,1641340,6212,1641340
923,4877,1642340,6212,1642340
924,4879,1643340,6212,1643340
925,4887,1644340,6212,1644340
925,4887,1645340,6212,1645340
925,4887,1646150,6212,1646150
926,4895,1646620,6212,1646620
927,4903,1647620,6212,1647620
927,4903,1648430,6212,1648430
928,4905,1648900,6212,1648900
928,4905,1649370,6212,1649370
928,4905,1650370,6212,1650370
928,4905,1651370,6212,1651370
928,4905,1652370,6212,1652370
929,4913,1653370,6212,1653370
930,4921,1654370,6212,1654370
931,4925,1655370,6212,1655370
931,4925,1656370,6212,1656370
931,4925,1656840,6212,1656840
932,4933,1664840,6212,1664840
932,4933,1664840,6212,1664840
932,4933,1665840,6212,1665840
932,4933,1666840,6212,1666840
932,4933,1667840,6212,1667840
932,4933,1667840,6212,1667840
932,4933,1668840,6212,1668840
932,4933,1668840,6212,1668840
933,4935,1669160,6212,1669160
934,4937,1670160,6212,1670160
934,4937,1670710,6212,1670710
935,4939,1671710,6212,1671710
936,4947,1672520,6212,1672520
936,4947,1673330,6212,1673330
936,4947,1674330,6212,1674330
936,4947,1675330,6212,1675330
936,4947,1676330,6212,1676330
936,4947,1677330,6212,1677330
936,4947,1678140,6212,1678140
937,4949,1678140,6212,1678140
937,4949,1679140,6212,1679140
938,4957,1680140,6212,1680140
939,4965,1681140,6212,1681140
939,4965,1682140,6212,1682140
939,4965,1683140,6212,1683140
940,4967,1683950,6212,1683950
941,4969,1683950,6212,1683950
942,4977,1684950,6212,1684950
942,4977,1685950,6212,1685950
943,4979,1686950,6212,1686950
943,4979,1687760,6212,1687760
943,4979,1689760,6212,1689760
943,4979,1690760,6212,1690760
943,4979,1690760,6212,1690760
944,4981,1691760,6212,1691760
945,4989,1692760,6212,1692760
946,4997,1693760,6212,1693760
947,5005,1694760,6212,1694760
947,5005,1695760,6212,1695760
947,5005,1696230,6212,1696230
947,5005,1696700,6212,1696700
947,5005,1697700,6212,1697700
