ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d43f-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
419633.78,98.38,93.2,418430.69,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419475.23,98.38,93.2,418276.55,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
419316.68,98.38,93.2,418118.77,98.09
418316.68,98.37,93.2,417118.77,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418208.13,98.37,93.2,417008.84,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
418099.58,98.37,93.2,416899.25,98.09
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
417099.58,98.37,93.2,415899.25,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416991.03,98.37,93.2,415790.91,98.08
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416995.38,98.37,93.2,415823.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416625.38,98.37,93.2,415453.36,98.09
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
416466.83,98.37,93.19,415267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414267.57,98.08
415466.83,98.36,93.19,414256.87,98.08
415466.83,98.36,93.19,414256.87,98.08
415466.83,98.36,93.19,414256.87,98.08
415466.83,98.36,93.19,414256.87,98.08
415466.83,98.36,93.19,414256.87,98.08
415466.83,98.36,93.19,414256.87,98.08
415466.83,98.36,93.19,414256.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413936.87,98.08
415146.83,98.36,93.19,413947.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413974.89,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
415146.83,98.36,93.19,413966.91,98.08
414991.33,98.36,93.19,413808.13,98.08
414991.33,98.36,93.19,413808.13,98.08
414991.33,98.36,93.19,413808.13,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414991.33,98.36,93.19,413816.46,98.08
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414832.78,98.36,93.19,413685.19,98.09
414674.23,98.36,93.19,413525.28,98.09
414674.23,98.36,93.19,413525.28,98.09
414674.23,98.36,93.19,413525.28,98.09
414674.23,98.36,93.19,413525.28,98.09
414674.23,98.36,93.19,413525.28,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414675.68,98.36,93.19,413526.5,98.09
414517.13,98.36,93.19,413368.18,98.09
414517.13,98.36,93.19,413368.18,98.09
414517.13,98.36,93.19,413368.18,98.09
414517.13,98.36,93.19,413368.18,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
414358.58,98.36,93.19,413209.63,98.09
