name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
1021-openb-node-0202,,T4,104,2,549755813888,15109,5,44296,549755813888,190,2870,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,270,4078
1022-openb-node-0298,,T4,104,2,549755813888,15109,3,86848,549755813888,0,0,30,453,0,0,0,0,0,0,0,0,0,0,0,0,30,453
1023-openb-node-0832,,G2,96,8,412316860416,20000,9,7040,412316860416,0,0,0,0,0,0,30,600,0,0,0,0,190,3800,0,0,220,4400
1024-openb-node-0844,,G2,96,8,412316860416,20000,11,2848,412316860416,0,0,0,0,0,0,210,4200,190,3800,0,0,310,6200,310,6200,1020,20400
1025-openb-node-0630,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,410,6674,0,0,0,0,0,0,0,0,0,0,0,0,410,6674
1026-openb-node-0088,,G2,96,8,412316860416,20000,10,2836,412316860416,0,0,0,0,0,0,0,0,0,0,680,13600,60,1200,0,0,740,14800
1027-openb-node-1176,,T4,104,2,549755813888,15109,5,31592,549755813888,60,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,906
1028-openb-node-0206,,T4,104,2,549755813888,15109,3,73048,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1029-openb-node-0113,,T4,104,2,549755813888,15109,5,66648,549755813888,0,0,80,1208,0,0,0,0,0,0,0,0,0,0,0,0,80,1208
1030-openb-node-0013,,P100,64,2,274877906944,16280,6,15392,274877906944,0,0,50,814,0,0,0,0,0,0,0,0,0,0,0,0,50,814
1031-openb-node-0095,,G2,96,8,412316860416,20000,10,7236,412316860416,0,0,0,0,0,0,0,0,190,3800,190,3800,210,4200,30,600,620,12400
1032-openb-node-0903,,G2,96,8,412316860416,20000,8,188,412316860416,0,0,0,0,0,0,0,0,0,0,1000,20000,1000,20000,190,3800,2190,43800
1033-openb-node-0718,,T4,104,2,549755813888,15109,6,3592,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
1034-openb-node-1118,,T4,104,2,549755813888,15109,5,34048,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1035-openb-node-0370,,G3,128,8,824633720832,30000,12,10128,824633720832,0,0,0,0,0,0,80,2400,0,0,190,5700,30,900,0,0,300,9000
1036-openb-node-0078,,T4,96,4,412316860416,15109,7,9632,412316860416,0,0,0,0,30,453,0,0,0,0,0,0,0,0,0,0,30,453
1037-openb-node-1094,,T4,104,2,549755813888,15109,3,70392,549755813888,0,0,70,1057,0,0,0,0,0,0,0,0,0,0,0,0,70,1057
1038-openb-node-0460,,G2,96,8,412316860416,20000,11,270,412316860416,0,0,530,10600,0,0,0,0,0,0,0,0,210,4200,0,0,740,14800
1039-openb-node-0134,,T4,104,2,549755813888,15109,6,39848,549755813888,60,906,130,1964,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1040-openb-node-0096,,T4,96,4,412316860416,15109,7,22100,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041-openb-node-0476,,G2,96,8,412316860416,20000,7,176,412316860416,0,0,0,0,0,0,530,10600,0,0,1000,20000,350,7000,1000,20000,2880,57600
1042-openb-node-0079,,T4,96,4,412316860416,15109,6,32784,412316860416,0,0,0,0,60,906,60,906,0,0,0,0,0,0,0,0,120,1812
1043-openb-node-1071,,G2,96,8,412316860416,20000,8,984,412316860416,0,0,0,0,0,0,0,0,530,10600,0,0,530,10600,530,10600,1590,31800
1044-openb-node-0450,,T4,104,2,549755813888,15109,3,73540,549755813888,0,0,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
1045-openb-node-0027,,G2,96,8,412316860416,20000,12,2326,412316860416,0,0,0,0,0,0,70,1400,90,1800,190,3800,0,0,0,0,350,7000
1046-openb-node-0286,,G2,96,8,412316860416,20000,10,3270,412316860416,0,0,0,0,0,0,0,0,80,1600,0,0,190,3800,190,3800,460,9200
1047-openb-node-0663,,G2,96,8,412316860416,20000,11,644,412316860416,190,3800,0,0,0,0,220,4400,0,0,0,0,290,5800,0,0,700,14000
1048-openb-node-0705,,T4,104,2,549755813888,15109,4,36100,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049-openb-node-0165,,T4,104,2,549755813888,15109,6,3500,549755813888,0,0,210,3172,0,0,0,0,0,0,0,0,0,0,0,0,210,3172
1050-openb-node-0487,,T4,104,2,549755813888,15109,3,69690,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051-openb-node-0699,,T4,104,2,549755813888,15109,6,27592,549755813888,60,906,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,250,3776
1052-openb-node-0111,,G2,96,8,412316860416,20000,11,26192,412316860416,0,0,0,0,0,0,190,3800,0,0,180,3600,0,0,30,600,400,8000
1053-openb-node-0265,,P100,16,2,128849018880,16280,2,940,128849018880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
