ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
488908.7,33.59,20.25,370096.08,25.43
488760.23,33.6,20.26,370001.23,25.44
488632.99,33.62,20.27,370763.76,25.51
488632.99,33.62,20.27,370729.39,25.5
489002.72,33.66,20.32,370601.84,25.51
489181.11,33.69,20.35,370919.76,25.55
489181.11,33.69,20.35,370958.04,25.55
488890.54,33.68,20.34,370550.51,25.53
489189.23,33.72,20.37,370553.84,25.54
489161.06,33.74,20.39,370552.55,25.56
489201.29,33.76,20.41,370474.81,25.57
489486.65,33.79,20.45,370422.71,25.57
489112.82,33.77,20.43,370613.08,25.59
488964.35,33.79,20.44,370530.93,25.6
488815.87,33.8,20.46,370622.02,25.63
488815.87,33.8,20.46,370622.02,25.63
488856.11,33.82,20.48,370508.95,25.63
488707.64,33.84,20.49,370349.66,25.64
488707.64,33.84,20.49,370349.66,25.64
487640.16,33.95,20.61,370131.88,25.77
487046.28,34.0,20.66,370070.31,25.84
486749.33,34.03,20.69,369882.52,25.86
487042.88,34.06,20.72,369788.04,25.86
487221.28,34.09,20.75,370618.5,25.93
487072.81,34.1,20.76,370719.37,25.96
486384.91,34.08,20.73,370031.48,25.93
486257.67,34.09,20.75,370427.29,25.97
486522.26,34.14,20.79,370447.23,25.99
486494.09,34.16,20.81,370472.8,26.01
486534.32,34.18,20.84,370544.11,26.03
486172.3,34.17,20.82,369692.8,25.98
486023.83,34.18,20.84,369543.85,25.99
486023.83,34.18,20.84,369543.85,25.99
486023.83,34.18,20.84,369543.85,25.99
486064.06,34.2,20.86,370976.73,26.1
486064.06,34.2,20.86,370976.73,26.1
486064.06,34.2,20.86,370976.73,26.1
485481.3,34.18,20.84,370393.96,26.08
485641.82,34.22,20.87,370431.78,26.1
485682.06,34.24,20.89,370352.52,26.11
485533.59,34.25,20.91,370508.97,26.14
485818.95,34.28,20.94,370421.5,26.14
485670.48,34.3,20.95,370302.55,26.15
485670.48,34.3,20.95,370302.55,26.15
485306.64,34.28,20.94,370400.39,26.16
485158.17,34.3,20.95,370320.18,26.18
485158.17,34.3,20.95,370320.18,26.18
485443.53,34.33,20.98,370253.74,26.18
485295.06,34.34,21.0,370305.42,26.2
485473.46,34.37,21.03,370666.62,26.24
485335.6,34.38,21.04,370660.34,26.26
485176.52,34.4,21.05,370563.26,26.27
485148.34,34.42,21.08,370588.82,26.29
484999.87,34.43,21.09,370505.7,26.3
484999.87,34.43,21.09,370505.7,26.3
484851.4,34.45,21.1,370422.42,26.32
484702.93,34.46,21.12,370522.12,26.34
483635.45,34.58,21.24,370304.34,26.48
483486.98,34.6,21.25,370195.7,26.49
483338.51,34.61,21.27,370343.4,26.52
483338.51,34.61,21.27,370343.4,26.52
483280.01,34.63,21.29,370384.83,26.54
483041.57,34.64,21.3,370127.7,26.54
482667.74,34.62,21.28,369980.02,26.54
482667.74,34.62,21.28,369980.02,26.54
482953.1,34.66,21.31,369821.43,26.54
482993.33,34.68,21.34,369779.57,26.55
482816.68,34.72,21.37,369808.49,26.59
482788.5,34.74,21.4,369834.05,26.61
482640.03,34.75,21.41,369750.93,26.62
482491.56,34.77,21.42,369665.89,26.64
482343.09,34.78,21.44,369775.4,26.66
482194.62,34.8,21.45,369778.77,26.68
481992.82,34.79,21.44,369649.45,26.68
481992.82,34.79,21.44,369649.45,26.68
481844.35,34.8,21.46,369564.75,26.69
481738.71,34.82,21.48,369759.37,26.73
481547.4,34.83,21.49,369461.39,26.72
481519.23,34.85,21.51,369419.38,26.74
481519.23,34.85,21.51,369419.38,26.74
481370.75,34.87,21.52,369488.36,26.76
481222.28,34.88,21.54,369408.56,26.78
481021.88,34.87,21.53,369210.31,26.77
481062.12,34.9,21.55,370723.24,26.89
481062.12,34.9,21.55,370836.08,26.9
481222.64,34.93,21.59,370873.89,26.92
480925.77,34.92,21.57,370441.88,26.89
480777.3,34.93,21.59,370355.99,26.91
480570.43,34.92,21.58,370277.74,26.91
480421.96,34.94,21.59,370310.28,26.93
480125.09,34.92,21.58,370070.91,26.92
479761.26,34.91,21.56,369521.28,26.89
480046.62,34.94,21.6,369431.14,26.89
480225.02,34.97,21.63,369356.96,26.9
480265.25,34.99,21.65,369501.54,26.92
480116.78,35.01,21.67,369451.65,26.94
479968.31,35.02,21.68,369415.02,26.96
479671.44,35.01,21.67,369349.62,26.96
479297.61,34.99,21.65,369257.59,26.96
479337.84,35.02,21.67,369184.87,26.97
479378.07,35.04,21.7,369161.43,26.99
479378.07,35.04,21.7,369161.43,26.99
479229.6,35.06,21.71,369146.4,27.0
479229.6,35.06,21.71,369146.4,27.0
479201.42,35.08,21.74,369161.36,27.02
479486.78,35.11,21.77,370203.71,27.11
479338.31,35.13,21.78,370085.86,27.12
479189.84,35.14,21.8,370046.16,27.14
478892.97,35.13,21.79,369938.11,27.14
478596.1,35.12,21.77,369176.61,27.09
478636.33,35.14,21.8,369981.24,27.16
478487.86,35.15,21.81,370074.96,27.19
478786.55,35.19,21.85,370078.29,27.2
478638.08,35.21,21.86,370056.78,27.22
478489.61,35.22,21.88,370056.27,27.24
478442.86,35.25,21.9,370095.64,27.26
478069.03,35.23,21.89,370059.77,27.27
477772.09,35.26,21.92,369996.62,27.31
477521.9,35.27,21.92,369810.37,27.31
477493.72,35.29,21.95,369835.93,27.33
477345.25,35.31,21.96,369737.36,27.35
477345.25,35.31,21.96,369737.36,27.35
477196.78,35.32,21.98,369667.77,27.36
477048.31,35.34,21.99,369754.41,27.39
477048.31,35.34,21.99,369754.41,27.39
477088.54,35.36,22.02,369676.67,27.4
476940.07,35.38,22.03,369607.14,27.42
477118.47,35.41,22.06,369727.58,27.44
476821.6,35.39,22.05,369624.95,27.44
476673.12,35.41,22.07,369566.74,27.45
476673.12,35.41,22.07,369566.74,27.45
476673.12,35.41,22.07,369566.74,27.45
476713.36,35.43,22.09,369505.93,27.46
476564.89,35.45,22.1,369486.89,27.48
476858.43,35.48,22.14,369451.18,27.49
476898.66,35.51,22.16,370039.27,27.55
476938.9,35.53,22.19,370306.0,27.59
475871.42,35.66,22.32,370098.27,27.74
475722.95,35.68,22.34,370083.23,27.76
475350.93,35.66,22.32,369196.98,27.7
475322.76,35.69,22.35,369183.6,27.72
475174.28,35.7,22.36,369069.42,27.73
475025.81,35.72,22.38,369176.78,27.76
474877.34,35.74,22.39,369098.43,27.78
474728.87,35.75,22.41,369041.44,27.79
474432.0,35.74,22.39,369968.08,27.87
474717.36,35.77,22.43,370235.09,27.9
474568.89,35.79,22.44,370335.77,27.93
474195.06,35.77,22.43,369960.46,27.91
474195.06,35.77,22.43,369960.46,27.91
474355.59,35.81,22.46,369998.28,27.93
474207.11,35.82,22.48,369856.57,27.94
474500.66,35.86,22.51,369723.47,27.94
474679.06,35.89,22.54,369873.18,27.96
474679.06,35.89,22.54,369873.18,27.96
474472.19,35.88,22.54,369858.28,27.97
474741.42,35.91,22.57,369736.97,27.97
474592.95,35.93,22.59,369715.74,27.99
474564.77,35.96,22.61,369730.7,28.01
473497.3,36.09,22.75,369512.92,28.17
473537.53,36.12,22.77,369444.45,28.18
473175.51,36.1,22.76,369699.25,28.21
473027.04,36.12,22.78,369567.4,28.22
473027.04,36.12,22.78,369567.4,28.22
473027.04,36.12,22.78,369567.4,28.22
472878.57,36.14,22.79,369685.09,28.25
472878.57,36.14,22.79,369685.09,28.25
472878.57,36.14,22.79,369637.8,28.25
472918.8,36.16,22.82,369641.92,28.26
472631.1,36.15,22.8,369363.24,28.25
472482.63,36.16,22.82,369290.66,28.27
472009.04,36.24,22.9,369198.54,28.35
472009.04,36.24,22.9,369317.25,28.35
472453.49,36.28,22.94,370516.63,28.45
472453.49,36.28,22.94,370570.13,28.46
472493.72,36.31,22.96,370960.57,28.5
472192.5,36.3,22.95,370539.98,28.48
472044.03,36.31,22.97,370444.28,28.5
472449.68,36.36,23.01,370466.51,28.51
472628.08,36.39,23.04,370342.03,28.51
472668.31,36.41,23.07,370317.77,28.53
472519.84,36.43,23.09,370550.78,28.57
472371.37,36.45,23.1,370429.04,28.58
472411.6,36.47,23.13,370556.91,28.61
472263.13,36.49,23.15,370395.35,28.62
472234.95,36.52,23.17,370370.71,28.64
472086.48,36.53,23.19,370269.16,28.65
472086.48,36.53,23.19,370269.16,28.65
471938.01,36.55,23.21,370286.09,28.68
471789.54,36.57,23.22,370269.41,28.7
471641.07,36.58,23.24,370238.1,28.72
471492.6,36.6,23.26,370503.3,28.76
471354.74,36.62,23.27,370360.09,28.77
470980.91,36.6,23.26,370284.96,28.78
471021.14,36.63,23.28,370200.79,28.79
470862.06,36.64,23.3,370018.27,28.8
470833.88,36.67,23.33,370004.99,28.82
471119.24,36.71,23.36,369998.99,28.83
470745.41,36.69,23.35,370763.09,28.9
469677.93,36.84,23.49,370555.36,29.06
469718.16,36.86,23.52,370515.84,29.08
469569.69,36.88,23.54,370425.88,29.09
469855.05,36.92,23.57,370917.75,29.14
469706.58,36.93,23.59,370878.39,29.16
469558.11,36.95,23.61,370968.58,29.19
469261.17,36.99,23.64,370972.83,29.24
469112.7,37.0,23.66,370977.82,29.26
469273.22,37.04,23.7,371015.64,29.28
469124.75,37.06,23.71,370948.64,29.3
468750.92,37.04,23.7,370949.43,29.31
468645.29,37.06,23.72,371143.22,29.35
468685.52,37.09,23.75,371063.96,29.36
468388.58,37.13,23.78,370876.17,29.4
468197.27,37.14,23.8,370579.03,29.4
468169.09,37.17,23.82,370541.07,29.42
468175.57,37.17,23.82,370542.56,29.42
467883.89,37.15,23.81,370241.47,29.4
468177.43,37.19,23.85,370154.15,29.4
468217.67,37.22,23.87,370280.82,29.43
468069.2,37.24,23.89,370201.59,29.45
468109.43,37.26,23.92,370184.4,29.47
468149.66,37.29,23.95,370253.98,29.49
468189.89,37.32,23.97,370576.35,29.54
467189.89,37.27,23.92,369576.35,29.48
467041.42,37.29,23.94,369680.07,29.51
466892.95,37.3,23.96,369606.37,29.53
466744.48,37.32,23.98,369546.4,29.55
466596.01,37.34,24.0,369621.14,29.58
466223.99,37.32,23.98,369063.92,29.55
466075.52,37.34,24.0,369015.8,29.57
465927.05,37.36,24.02,368928.58,29.58
465898.87,37.39,24.04,368943.53,29.61
465750.4,37.41,24.06,368801.36,29.62
465601.93,37.42,24.08,368814.06,29.64
465601.93,37.42,24.08,368814.06,29.64
465642.16,37.45,24.11,370166.29,29.77
465642.16,37.45,24.11,370166.29,29.77
465642.16,37.45,24.11,370166.29,29.77
465493.69,37.47,24.13,370159.42,29.8
465345.22,37.49,24.14,370108.14,29.82
465196.75,37.51,24.16,370215.72,29.85
465113.73,37.53,24.19,370245.2,29.87
464899.81,37.54,24.2,370063.03,29.88
465078.21,37.58,24.23,369870.58,29.88
464781.34,37.56,24.22,369734.31,29.88
465074.88,37.6,24.26,371227.51,30.01
465046.7,37.63,24.28,371190.85,30.03
464898.23,37.65,24.3,371272.45,30.06
465076.63,37.68,24.34,370968.86,30.06
465614.9,37.74,24.4,370563.2,30.04
465466.43,37.76,24.42,370559.01,30.06
465307.73,37.75,24.41,370403.83,30.05
468028.22,37.99,24.65,374314.18,30.38
468433.87,38.04,24.69,374337.52,30.4
468325.17,38.03,24.69,374233.91,30.39
468365.4,38.06,24.72,374158.24,30.4
468216.93,38.08,24.74,374003.15,30.42
468068.46,38.1,24.75,374133.76,30.45
468068.46,38.1,24.75,374133.64,30.45
467694.62,38.08,24.74,374062.17,30.46
467631.82,38.11,24.76,374732.81,30.54
467917.18,38.15,24.8,374881.78,30.56
468141.98,38.2,24.85,374561.11,30.56
468113.8,38.22,24.88,374596.27,30.59
468154.03,38.25,24.91,374511.5,30.6
468154.03,38.25,24.91,374511.5,30.6
468386.13,38.29,24.95,374419.19,30.61
468426.37,38.32,24.98,375124.09,30.69
468277.89,38.34,24.99,374990.04,30.7
467904.06,38.32,24.98,374652.46,30.68
468189.42,38.36,25.02,374572.49,30.69
468229.66,38.39,25.05,375532.88,30.79
467855.83,38.37,25.03,375539.58,30.8
467805.83,38.37,25.03,375489.58,30.8
467966.35,38.41,25.07,375527.4,30.82
468251.71,38.45,25.1,375434.85,30.83
467961.14,38.43,25.09,375113.44,30.81
467353.73,38.42,25.07,374529.41,30.79
467205.26,38.44,25.09,374612.43,30.82
467056.79,38.45,25.11,374530.63,30.84
466908.32,38.47,25.13,374465.67,30.86
466686.62,38.46,25.12,374403.99,30.86
466686.62,38.46,25.12,374403.99,30.86
466726.85,38.49,25.15,374329.81,30.87
466501.59,38.48,25.14,374461.9,30.89
466541.82,38.51,25.17,374372.76,30.9
466827.18,38.55,25.21,374305.75,30.91
466867.41,38.58,25.24,374947.32,30.98
466718.94,38.6,25.26,375037.91,31.02
466759.18,38.63,25.29,375610.87,31.09
466610.71,38.65,25.31,375578.51,31.11
466385.44,38.64,25.3,375669.27,31.12
466385.44,38.64,25.3,375669.27,31.12
466670.8,38.68,25.34,375958.54,31.16
466831.33,38.72,25.37,375996.35,31.18
466682.86,38.74,25.39,375893.01,31.2
466654.68,38.77,25.42,375918.58,31.23
466506.21,38.79,25.44,375835.46,31.25
466546.44,38.82,25.47,375756.2,31.26
466321.18,38.81,25.47,375455.23,31.25
466172.7,38.83,25.49,375370.19,31.27
466528.22,38.87,25.53,375449.53,31.28
466379.75,38.89,25.55,375572.87,31.32
466231.27,38.91,25.57,375475.41,31.34
466082.8,38.93,25.59,375406.79,31.36
466123.04,38.96,25.62,375349.69,31.37
466163.27,38.99,25.65,375286.78,31.39
465818.19,38.98,25.63,375210.05,31.4
465669.72,39.0,25.65,375374.53,31.44
465709.95,39.03,25.68,375362.35,31.46
465709.95,39.03,25.68,375362.35,31.46
465561.48,39.05,25.7,375165.43,31.47
465533.31,39.08,25.73,375158.17,31.49
465573.54,39.11,25.76,376390.41,31.62
465425.07,39.13,25.78,376288.74,31.63
465465.3,39.16,25.81,376471.49,31.67
465465.3,39.16,25.81,376471.49,31.67
465316.83,39.18,25.83,376645.57,31.71
465722.48,39.23,25.88,376668.91,31.73
465574.01,39.25,25.91,376537.68,31.74
465425.54,39.27,25.93,376543.1,31.77
465362.74,39.3,25.95,377300.39,31.86
465362.74,39.3,25.95,377300.39,31.86
464988.91,39.28,25.94,377194.82,31.86
464988.91,39.28,25.94,377194.82,31.86
465189.06,39.33,25.99,376839.8,31.86
465160.88,39.36,26.02,376865.37,31.89
465201.11,39.39,26.05,376823.8,31.91
465052.64,39.41,26.07,376714.79,31.93
464904.17,39.43,26.09,376655.64,31.95
464755.7,39.45,26.11,376640.6,31.97
464172.94,39.44,26.1,376081.21,31.95
464548.08,39.48,26.14,376236.64,31.98
464399.61,39.5,26.16,376258.62,32.01
463905.99,39.48,26.14,376165.28,32.01
464084.39,39.52,26.18,376079.2,32.03
464262.79,39.56,26.21,376754.28,32.1
464262.79,39.56,26.21,376754.28,32.1
464114.32,39.58,26.23,376779.93,32.13
464114.32,39.58,26.23,376779.93,32.13
463046.85,39.76,26.41,376562.15,32.33
462988.34,39.79,26.44,376774.57,32.38
463028.57,39.82,26.47,376563.65,32.38
463322.12,39.86,26.52,376169.56,32.36
463083.68,39.87,26.53,375849.36,32.36
463055.5,39.9,26.56,375874.93,32.39
462907.03,39.93,26.58,375750.59,32.41
462758.56,39.95,26.6,375706.77,32.43
462610.09,39.97,26.63,375919.03,32.48
462461.62,39.99,26.65,375703.7,32.49
462334.38,40.02,26.67,376374.86,32.58
461972.97,40.0,26.66,377602.42,32.69
461846.11,40.02,26.68,377081.72,32.68
461846.11,40.02,26.68,377081.72,32.68
461654.8,40.04,26.7,376859.15,32.69
461955.53,40.08,26.74,377148.75,32.73
461791.83,40.08,26.73,376943.77,32.71
461763.65,40.11,26.77,376942.48,32.74
461615.18,40.13,26.79,376860.33,32.76
461466.71,40.15,26.81,376801.17,32.79
461318.24,40.18,26.83,377083.84,32.84
461169.77,40.2,26.86,376951.4,32.86
461224.73,40.24,26.89,377805.0,32.96
461523.43,40.29,26.94,377808.33,32.98
461563.66,40.32,26.98,377730.59,33.0
461603.89,40.35,27.01,377673.38,33.01
461445.19,40.34,27.0,377554.96,33.01
461714.42,40.39,27.04,377619.98,33.03
461917.1,40.44,27.1,377244.03,33.03
461888.92,40.47,27.13,377242.74,33.06
462174.28,40.51,27.17,377173.27,33.06
462025.81,40.54,27.19,377049.35,33.08
461728.94,40.52,27.18,377341.05,33.12
461355.11,40.51,27.16,377244.77,33.12
461206.64,40.53,27.18,377309.94,33.16
461058.17,40.55,27.21,377261.43,33.18
460909.69,40.57,27.23,377219.05,33.21
460761.22,40.6,27.25,377469.73,33.26
460761.22,40.6,27.25,377469.73,33.26
461046.58,40.64,27.29,377262.54,33.25
460898.11,40.66,27.32,377003.69,33.26
460898.11,40.66,27.32,377003.69,33.26
460749.64,40.68,27.34,376945.0,33.28
460482.38,40.67,27.33,376712.76,33.27
460454.21,40.7,27.36,376727.72,33.3
460305.73,40.73,27.38,376595.87,33.32
460157.26,40.75,27.41,376571.92,33.35
460346.28,40.79,27.45,378274.32,33.52
460081.63,40.78,27.44,377677.9,33.48
460099.25,40.8,27.45,377626.37,33.48
460099.25,40.8,27.45,377626.37,33.48
460504.91,40.85,27.51,377659.75,33.5
460504.91,40.85,27.51,377659.75,33.5
460356.44,40.87,27.53,377787.01,33.54
460207.97,40.9,27.55,377737.12,33.57
459818.0,40.89,27.55,377795.43,33.6
459996.4,40.93,27.59,377669.84,33.61
459622.57,40.91,27.57,377817.75,33.63
459474.1,40.94,27.59,377708.82,33.65
459514.33,40.97,27.63,377633.19,33.67
459799.69,41.01,27.67,377561.94,33.68
458732.21,41.21,27.87,377344.16,33.9
458772.45,41.25,27.9,377292.56,33.92
458475.57,41.23,27.89,377418.38,33.94
458327.1,41.26,27.91,377580.7,33.99
458178.63,41.28,27.94,377373.0,34.0
457814.8,41.26,27.92,377270.58,34.0
457814.8,41.26,27.92,377270.58,34.0
457786.62,41.3,27.95,377269.29,34.03
457638.15,41.32,27.98,377167.68,34.06
456935.09,41.3,27.95,376464.62,34.02
456786.62,41.32,27.98,376424.93,34.05
456638.15,41.34,28.0,376701.8,34.11
456489.68,41.37,28.02,376529.62,34.12
457420.06,41.49,28.15,378049.99,34.29
457460.29,41.52,28.18,378002.69,34.31
457432.11,41.56,28.22,377989.41,34.34
457273.41,41.55,28.21,377835.8,34.33
457558.77,41.59,28.25,378742.23,34.43
457410.3,41.62,28.28,378652.27,34.45
457072.39,41.6,28.26,378299.58,34.43
456923.92,41.63,28.28,378260.23,34.46
456775.45,41.65,28.31,378440.79,34.51
456626.98,41.68,28.33,378369.55,34.53
456478.51,41.7,28.36,378288.41,34.56
456788.97,41.77,28.42,378787.39,34.63
456795.72,41.77,28.42,378823.33,34.64
456431.89,41.75,28.41,378135.91,34.59
456472.13,41.79,28.44,378726.99,34.67
455864.72,41.77,28.42,378124.65,34.65
455836.54,41.8,28.46,378150.21,34.68
455836.54,41.8,28.46,378150.21,34.68
455688.07,41.83,28.49,378067.09,34.7
455688.07,41.83,28.49,378067.09,34.7
455539.6,41.85,28.51,377982.05,34.73
454539.6,41.8,28.46,376982.05,34.67
454929.13,41.86,28.51,376963.93,34.68
455214.49,41.9,28.56,376869.23,34.69
455254.72,41.94,28.59,377015.3,34.73
455106.25,41.96,28.62,377203.0,34.78
454957.78,41.99,28.64,377013.96,34.79
454830.53,42.01,28.67,377592.0,34.88
454870.77,42.05,28.71,377504.56,34.9
454911.0,42.08,28.74,377443.17,34.92
455175.59,42.15,28.8,377350.67,34.94
455215.83,42.18,28.84,377304.72,34.96
455215.83,42.18,28.84,377304.72,34.96
454928.12,42.17,28.83,377814.45,35.02
454968.35,42.2,28.86,378185.73,35.08
454968.35,42.2,28.86,378185.73,35.08
454940.18,42.24,28.9,378184.44,35.11
454714.91,42.23,28.89,377449.96,35.06
454132.15,42.22,28.87,376890.57,35.04
453983.68,42.24,28.9,376788.97,35.06
453835.21,42.27,28.92,376749.27,35.09
453686.73,42.29,28.95,377026.15,35.15
453726.97,42.33,28.99,378095.79,35.27
453726.97,42.33,28.99,378095.79,35.27
453887.49,42.38,29.03,378133.61,35.3
453739.02,42.4,29.06,378167.15,35.34
453611.78,42.43,29.09,377906.14,35.35
453876.37,42.49,29.15,378476.9,35.44
453848.2,42.53,29.19,378475.61,35.47
453254.31,42.64,29.29,378349.96,35.59
453698.76,42.69,29.34,378387.02,35.6
453481.46,42.68,29.33,378145.19,35.59
453521.69,42.71,29.37,378066.05,35.61
453373.22,42.74,29.39,377950.11,35.63
453224.75,42.76,29.42,378013.46,35.67
453076.28,42.79,29.45,377909.71,35.69
452927.81,42.82,29.47,378131.01,35.75
452927.81,42.82,29.47,378131.01,35.75
452626.58,42.81,29.46,378075.31,35.76
453001.73,42.86,29.51,378050.89,35.77
452686.68,42.85,29.5,377991.02,35.78
452103.91,42.83,29.49,377295.66,35.74
452103.91,42.83,29.49,377295.66,35.74
452041.11,42.87,29.52,377336.25,35.78
452081.35,42.9,29.56,377519.95,35.83
452698.73,43.0,29.66,378197.92,35.92
452698.73,43.0,29.66,378197.92,35.92
452930.84,43.05,29.7,378022.38,35.93
453109.24,43.09,29.75,379636.74,36.1
452887.54,43.08,29.74,378768.52,36.03
452859.36,43.12,29.77,378794.08,36.07
452710.89,43.14,29.8,378710.96,36.09
452038.16,43.12,29.78,377758.84,36.04
451564.57,43.24,29.9,377602.63,36.16
450861.51,43.22,29.87,376854.5,36.12
450564.64,43.2,29.86,376061.11,36.06
450416.17,43.23,29.88,375976.07,36.08
450267.7,43.26,29.91,376663.01,36.18
450307.93,43.29,29.95,378065.58,36.35
450307.93,43.29,29.95,378065.58,36.35
450606.62,43.35,30.0,378068.92,36.37
450458.15,43.38,30.03,377499.44,36.35
450266.28,43.37,30.02,377191.88,36.33
450210.81,43.4,30.06,377950.39,36.44
450523.92,43.48,30.13,377747.36,36.45
450495.75,43.51,30.17,377730.38,36.49
450495.75,43.51,30.17,377730.38,36.49
450535.98,43.55,30.21,377652.63,36.51
450387.51,43.58,30.24,377542.4,36.53
450239.04,43.61,30.26,377698.15,36.58
450090.56,43.64,30.29,377586.82,36.61
450375.92,43.68,30.34,377534.73,36.62
450416.16,43.72,30.38,377679.31,36.66
450648.26,43.77,30.43,377528.28,36.67
450499.79,43.8,30.45,377439.13,36.69
450323.14,43.87,30.52,377462.15,36.77
450323.14,43.87,30.52,377462.15,36.77
449620.08,43.84,30.5,376714.02,36.73
449256.25,43.82,30.48,376692.5,36.75
449256.25,43.82,30.48,376692.5,36.75
449107.78,43.85,30.51,377095.6,36.82
449044.73,43.89,30.55,376983.32,36.85
449016.55,43.93,30.59,376976.06,36.88
448782.66,43.95,30.61,376639.41,36.88
448634.19,43.98,30.63,376519.11,36.91
448485.72,44.01,30.66,376773.99,36.97
448337.25,44.03,30.69,376800.9,37.01
448017.25,44.02,30.67,376480.9,36.99
448057.48,44.06,30.71,377168.03,37.09
448037.51,44.1,30.75,378512.71,37.25
448077.75,44.14,30.79,378477.07,37.28
448117.98,44.18,30.83,379177.02,37.38
448919.85,44.3,30.96,378856.2,37.39
448544.06,44.31,30.96,378460.32,37.38
448546.65,44.31,30.96,378471.8,37.38
448518.47,44.35,31.0,378486.75,37.42
448679.0,44.4,31.05,378524.57,37.46
448530.53,44.43,31.08,378423.39,37.48
448382.06,44.46,31.11,378367.02,37.51
448382.06,44.46,31.11,378367.02,37.51
448233.59,44.49,31.14,378485.37,37.56
448273.82,44.53,31.18,378406.11,37.59
448273.82,44.53,31.18,378406.11,37.59
448125.35,44.56,31.21,378367.62,37.62
447976.88,44.59,31.24,378607.01,37.68
447871.24,44.62,31.28,378480.51,37.71
447911.47,44.66,31.32,378404.99,37.73
447720.17,44.68,31.34,378137.05,37.74
447379.59,44.67,31.32,378087.57,37.75
447419.83,44.71,31.36,378058.33,37.78
447391.65,44.75,31.41,378022.34,37.81
447243.18,44.78,31.44,378144.92,37.86
447536.72,44.83,31.49,378271.84,37.89
447388.25,44.86,31.52,378131.86,37.91
447091.38,44.84,31.5,377788.58,37.89
447269.78,44.89,31.55,377644.97,37.9
447310.01,44.93,31.59,377816.79,37.95
446938.0,44.92,31.57,378803.28,38.07
446789.53,44.95,31.6,378820.51,38.11
447074.89,45.0,31.65,378909.04,38.13
447074.89,45.0,31.65,378953.92,38.14
446926.42,45.03,31.68,378872.72,38.17
446799.17,45.06,31.71,378898.47,38.21
446959.7,45.11,31.77,378936.29,38.25
446662.83,45.1,31.75,378818.46,38.25
446594.85,45.13,31.79,378872.86,38.29
446221.02,45.12,31.77,378791.58,38.3
446506.38,45.17,31.83,378699.03,38.31
446478.2,45.21,31.87,378734.19,38.35
446228.01,45.23,31.89,378553.63,38.37
446079.54,45.26,31.92,378419.58,38.4
446119.77,45.3,31.96,378345.4,38.42
446160.0,45.35,32.0,378456.73,38.46
446011.53,45.38,32.03,378540.05,38.51
445863.06,45.41,32.06,378452.12,38.54
446095.16,45.46,32.12,378358.9,38.56
446095.16,45.46,32.12,378314.02,38.55
445946.69,45.49,32.15,378254.89,38.58
445986.92,45.53,32.19,378203.54,38.61
445613.09,45.52,32.17,378196.48,38.63
445464.62,45.55,32.2,378285.19,38.68
445504.85,45.59,32.25,379494.94,38.83
445356.38,45.62,32.28,379464.5,38.87
444762.5,45.75,32.4,379402.92,39.02
445047.86,45.8,32.45,379480.57,39.05
444899.39,45.83,32.49,379377.2,39.08
445059.91,45.88,32.54,379415.02,39.12
444696.08,45.87,32.53,379263.28,39.12
