ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ddc5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
787,2804,2543150,6212,2543150
787,2804,2543800,6212,2543800
787,2804,2544610,6212,2544610
787,2804,2545610,6212,2545610
787,2804,2545770,6212,2545770
787,2804,2546240,6212,2546240
787,2804,2546240,6212,2546240
788,2812,2554240,6212,2554240
789,2820,2554890,6212,2554890
789,2820,2554890,6212,2554890
789,2820,2555890,6212,2555890
789,2820,2556890,6212,2556890
789,2820,2556890,6212,2556890
789,2820,2557120,6212,2557120
789,2820,2557930,6212,2557930
790,2828,2558930,6212,2558930
790,2828,2559930,6212,2559930
790,2828,2560400,6212,2560400
790,2828,2561400,6212,2561400
790,2828,2561770,6212,2561770
790,2828,2562770,6212,2562770
790,2828,2562770,6212,2562770
790,2828,2563770,6212,2563770
790,2828,2564770,6212,2564770
790,2828,2565770,6212,2565770
790,2828,2565930,6212,2565930
790,2828,2566580,6212,2566580
790,2828,2567580,6212,2567580
790,2828,2567580,6212,2567580
791,2836,2568580,6212,2568580
791,2836,2569580,6212,2569580
791,2836,2570580,6212,2570580
791,2836,2571050,6212,2571050
791,2836,2571520,6212,2571520
791,2836,2572520,6212,2572520
791,2836,2572520,6212,2572520
791,2836,2573520,6212,2573520
791,2836,2574520,6212,2574520
791,2836,2575520,6212,2575520
791,2836,2575680,6212,2575680
791,2836,2575680,6212,2575680
791,2836,2576230,6212,2576230
791,2836,2577230,6212,2577230
791,2836,2577700,6212,2577700
791,2836,2577700,6212,2577700
792,2844,2578700,6212,2578700
792,2844,2579700,6212,2579700
792,2844,2579700,6212,2579700
792,2844,2580070,6212,2580070
792,2844,2581070,6212,2581070
792,2844,2582070,6212,2582070
792,2844,2582880,6212,2582880
792,2844,2583880,6212,2583880
792,2844,2584100,6212,2584100
792,2844,2584100,6212,2584100
792,2844,2585100,6212,2585100
793,2852,2593100,6212,2593100
793,2852,2594100,6212,2594100
793,2852,2595100,6212,2595100
794,2860,2595910,6212,2595910
794,2860,2596500,6212,2596500
794,2860,2596960,6212,2596960
794,2860,2597420,6212,2597420
795,2868,2598420,6212,2598420
795,2868,2599230,6212,2599230
795,2868,2600230,6212,2600230
795,2868,2601230,6212,2601230
795,2868,2602230,6212,2602230
795,2868,2602230,6212,2602230
795,2868,2602230,6212,2602230
795,2868,2603230,6212,2603230
795,2868,2604230,6212,2604230
795,2868,2605230,6212,2605230
795,2868,2605230,6212,2605230
796,2876,2606230,6212,2606230
796,2876,2607230,6212,2607230
796,2876,2608040,6212,2608040
796,2876,2609040,6212,2609040
796,2876,2609850,6212,2609850
796,2876,2609850,6212,2609850
796,2876,2610320,6212,2610320
796,2876,2610670,6212,2610670
796,2876,2611670,6212,2611670
796,2876,2611830,6212,2611830
796,2876,2612300,6212,2612300
796,2876,2613300,6212,2613300
796,2876,2613950,6212,2613950
796,2876,2613950,6212,2613950
797,2884,2614760,6212,2614760
797,2884,2615760,6212,2615760
797,2884,2616230,6212,2616230
797,2884,2616700,6212,2616700
797,2884,2616920,6212,2616920
797,2884,2617920,6212,2617920
797,2884,2617920,6212,2617920
797,2884,2618920,6212,2618920
797,2884,2619920,6212,2619920
798,2892,2620920,6212,2620920
798,2892,2621920,6212,2621920
798,2892,2622920,6212,2622920
798,2892,2623730,6212,2623730
798,2892,2624730,6212,2624730
798,2892,2625730,6212,2625730
798,2892,2626050,6212,2626050
798,2892,2627050,6212,2627050
798,2892,2627860,6212,2627860
798,2892,2628860,6212,2628860
798,2892,2629330,6212,2629330
798,2892,2629800,6212,2629800
798,2892,2630800,6212,2630800
799,2900,2631800,6212,2631800
799,2900,2632800,6212,2632800
799,2900,2632800,6212,2632800
799,2900,2633800,6212,2633800
799,2900,2634030,6212,2634030
799,2900,2635030,6212,2635030
800,2908,2636030,6212,2636030
800,2908,2637030,6212,2637030
800,2908,2637840,6212,2637840
800,2908,2637840,6212,2637840
801,2916,2645840,6212,2645840
801,2916,2646070,6212,2646070
801,2916,2647070,6212,2647070
801,2916,2648070,6212,2648070
801,2916,2649070,6212,2649070
801,2916,2650070,6212,2650070
801,2916,2650070,6212,2650070
801,2916,2651070,6212,2651070
801,2916,2652070,6212,2652070
801,2916,2652230,6212,2652230
801,2916,2652690,6212,2652690
801,2916,2652920,6212,2652920
801,2916,2653730,6212,2653730
802,2924,2654730,6212,2654730
802,2924,2654730,6212,2654730
802,2924,2655730,6212,2655730
802,2924,2656730,6212,2656730
802,2924,2656730,6212,2656730
802,2924,2657190,6212,2657190
802,2924,2657190,6212,2657190
802,2924,2658190,6212,2658190
802,2924,2658190,6212,2658190
803,2932,2658660,6212,2658660
803,2932,2659130,6212,2659130
803,2932,2659130,6212,2659130
803,2932,2659130,6212,2659130
803,2932,2660130,6212,2660130
803,2932,2660130,6212,2660130
803,2932,2661130,6212,2661130
803,2932,2662130,6212,2662130
803,2932,2662940,6212,2662940
803,2932,2663590,6212,2663590
803,2932,2664400,6212,2664400
803,2932,2665210,6212,2665210
803,2932,2665530,6212,2665530
803,2932,2666530,6212,2666530
803,2932,2667000,6212,2667000
804,2940,2668000,6212,2668000
804,2940,2669000,6212,2669000
804,2940,2670000,6212,2670000
804,2940,2671000,6212,2671000
804,2940,2672000,6212,2672000
804,2940,2672650,6212,2672650
804,2940,2673120,6212,2673120
804,2940,2673930,6212,2673930
804,2940,2673930,6212,2673930
805,2948,2674480,6212,2674480
805,2948,2674480,6212,2674480
805,2948,2675480,6212,2675480
806,2956,2683480,6212,2683480
806,2956,2684480,6212,2684480
806,2956,2684950,6212,2684950
807,2964,2685950,6212,2685950
807,2964,2686760,6212,2686760
807,2964,2687760,6212,2687760
807,2964,2688760,6212,2688760
807,2964,2689760,6212,2689760
807,2964,2690570,6212,2690570
807,2964,2691570,6212,2691570
807,2964,2692380,6212,2692380
807,2964,2692380,6212,2692380
807,2964,2693380,6212,2693380
807,2964,2694380,6212,2694380
807,2964,2694850,6212,2694850
807,2964,2695850,6212,2695850
808,2972,2696850,6212,2696850
808,2972,2697850,6212,2697850
808,2972,2698500,6212,2698500
808,2972,2698500,6212,2698500
808,2972,2698970,6212,2698970
808,2972,2698970,6212,2698970
808,2972,2699970,6212,2699970
809,2980,2707970,6212,2707970
809,2980,2708560,6212,2708560
809,2980,2708560,6212,2708560
809,2980,2709560,6212,2709560
809,2980,2710560,6212,2710560
809,2980,2711560,6212,2711560
810,2988,2712370,6212,2712370
810,2988,2713370,6212,2713370
810,2988,2713600,6212,2713600
810,2988,2714190,6212,2714190
810,2988,2715000,6212,2715000
810,2988,2715470,6212,2715470
810,2988,2716470,6212,2716470
810,2988,2716940,6212,2716940
810,2988,2717750,6212,2717750
810,2988,2717750,6212,2717750
810,2988,2718750,6212,2718750
810,2988,2719750,6212,2719750
811,2996,2720750,6212,2720750
811,2996,2720750,6212,2720750
811,2996,2724750,6212,2724750
811,2996,2725750,6212,2725750
811,2996,2725860,6212,2725860
811,2996,2726860,6212,2726860
811,2996,2727860,6212,2727860
811,2996,2728180,6212,2728180
811,2996,2729180,6212,2729180
811,2996,2730180,6212,2730180
811,2996,2731180,6212,2731180
811,2996,2732180,6212,2732180
811,2996,2732650,6212,2732650
812,3004,2733650,6212,2733650
812,3004,2733650,6212,2733650
812,3004,2734460,6212,2734460
812,3004,2734690,6212,2734690
812,3004,2735010,6212,2735010
812,3004,2735010,6212,2735010
812,3004,2736010,6212,2736010
812,3004,2737010,6212,2737010
812,3004,2737820,6212,2737820
812,3004,2738290,6212,2738290
813,3012,2739100,6212,2739100
813,3012,2739910,6212,2739910
813,3012,2740910,6212,2740910
813,3012,2741560,6212,2741560
813,3012,2742560,6212,2742560
813,3012,2743560,6212,2743560
813,3012,2744560,6212,2744560
813,3012,2745560,6212,2745560
813,3012,2745560,6212,2745560
813,3012,2746560,6212,2746560
814,3020,2747560,6212,2747560
814,3020,2748560,6212,2748560
814,3020,2749110,6212,2749110
814,3020,2750110,6212,2750110
814,3020,2751110,6212,2751110
814,3020,2752110,6212,2752110
814,3020,2752580,6212,2752580
814,3020,2753390,6212,2753390
814,3020,2754390,6212,2754390
815,3028,2762390,6212,2762390
815,3028,2762860,6212,2762860
815,3028,2763180,6212,2763180
815,3028,2763510,6212,2763510
815,3028,2763740,6212,2763740
815,3028,2764740,6212,2764740
815,3028,2765550,6212,2765550
815,3028,2766200,6212,2766200
816,3036,2774200,6212,2774200
816,3036,2775200,6212,2775200
816,3036,2775680,6212,2775680
817,3044,2776680,6212,2776680
817,3044,2777680,6212,2777680
818,3052,2778150,6212,2778150
818,3052,2778960,6212,2778960
818,3052,2779280,6212,2779280
818,3052,2780280,6212,2780280
818,3052,2781280,6212,2781280
818,3052,2782280,6212,2782280
818,3052,2783090,6212,2783090
818,3052,2784090,6212,2784090
818,3052,2784320,6212,2784320
818,3052,2785320,6212,2785320
818,3052,2785320,6212,2785320
819,3060,2786320,6212,2786320
819,3060,2786540,6212,2786540
819,3060,2787540,6212,2787540
819,3060,2788540,6212,2788540
819,3060,2789350,6212,2789350
819,3060,2790350,6212,2790350
819,3060,2790820,6212,2790820
819,3060,2791820,6212,2791820
819,3060,2792820,6212,2792820
819,3060,2793630,6212,2793630
819,3060,2794630,6212,2794630
819,3060,2795630,6212,2795630
820,3068,2796630,6212,2796630
820,3068,2797630,6212,2797630
820,3068,2798630,6212,2798630
820,3068,2799100,6212,2799100
820,3068,2799100,6212,2799100
820,3068,2800100,6212,2800100
820,3068,2800560,6212,2800560
820,3068,2801560,6212,2801560
820,3068,2802560,6212,2802560
820,3068,2803030,6212,2803030
821,3076,2804030,6212,2804030
821,3076,2805030,6212,2805030
821,3076,2805840,6212,2805840
821,3076,2805840,6212,2805840
822,3084,2806490,6212,2806490
822,3084,2807490,6212,2807490
822,3084,2807490,6212,2807490
822,3084,2807960,6212,2807960
822,3084,2808960,6212,2808960
822,3084,2809960,6212,2809960
822,3084,2810960,6212,2810960
823,3092,2811960,6212,2811960
823,3092,2812770,6212,2812770
823,3092,2813580,6212,2813580
823,3092,2813580,6212,2813580
823,3092,2814390,6212,2814390
823,3092,2815390,6212,2815390
823,3092,2816390,6212,2816390
823,3092,2817390,6212,2817390
823,3092,2818390,6212,2818390
823,3092,2819390,6212,2819390
823,3092,2820390,6212,2820390
823,3092,2821200,6212,2821200
824,3100,2822200,6212,2822200
824,3100,2822420,6212,2822420
824,3100,2824420,6212,2824420
824,3100,2825420,6212,2825420
824,3100,2826230,6212,2826230
824,3100,2826390,6212,2826390
824,3100,2826390,6212,2826390
824,3100,2827200,6212,2827200
825,3108,2827790,6212,2827790
825,3108,2828260,6212,2828260
825,3108,2828730,6212,2828730
825,3108,2829730,6212,2829730
825,3108,2829730,6212,2829730
825,3108,2830730,6212,2830730
825,3108,2830730,6212,2830730
825,3108,2831730,6212,2831730
825,3108,2832730,6212,2832730
825,3108,2833380,6212,2833380
826,3116,2837380,6212,2837380
826,3116,2837850,6212,2837850
826,3116,2837850,6212,2837850
826,3116,2838850,6212,2838850
826,3116,2839850,6212,2839850
826,3116,2840850,6212,2840850
826,3116,2841660,6212,2841660
827,3124,2842660,6212,2842660
827,3124,2842660,6212,2842660
827,3124,2842980,6212,2842980
827,3124,2843980,6212,2843980
827,3124,2843980,6212,2843980
827,3124,2843980,6212,2843980
827,3124,2844980,6212,2844980
827,3124,2845980,6212,2845980
827,3124,2845980,6212,2845980
827,3124,2846980,6212,2846980
827,3124,2847980,6212,2847980
827,3124,2848790,6212,2848790
827,3124,2849250,6212,2849250
827,3124,2849470,6212,2849470
827,3124,2850470,6212,2850470
827,3124,2851470,6212,2851470
827,3124,2851470,6212,2851470
828,3132,2852470,6212,2852470
828,3132,2853470,6212,2853470
828,3132,2853940,6212,2853940
828,3132,2854530,6212,2854530
829,3140,2858530,6212,2858530
829,3140,2858900,6212,2858900
829,3140,2859370,6212,2859370
829,3140,2859740,6212,2859740
829,3140,2860740,6212,2860740
829,3140,2860740,6212,2860740
829,3140,2861740,6212,2861740
829,3140,2862740,6212,2862740
830,3148,2863210,6212,2863210
830,3148,2863680,6212,2863680
830,3148,2864680,6212,2864680
830,3148,2865490,6212,2865490
830,3148,2866040,6212,2866040
830,3148,2867040,6212,2867040
831,3156,2868040,6212,2868040
831,3156,2869040,6212,2869040
831,3156,2869510,6212,2869510
831,3156,2869620,6212,2869620
831,3156,2870620,6212,2870620
831,3156,2871090,6212,2871090
832,3164,2879090,6212,2879090
832,3164,2879410,6212,2879410
832,3164,2880220,6212,2880220
832,3164,2880690,6212,2880690
832,3164,2881160,6212,2881160
832,3164,2882160,6212,2882160
832,3164,2882160,6212,2882160
832,3164,2882970,6212,2882970
832,3164,2883440,6212,2883440
833,3172,2884250,6212,2884250
833,3172,2885250,6212,2885250
833,3172,2885720,6212,2885720
833,3172,2886720,6212,2886720
833,3172,2887720,6212,2887720
833,3172,2888040,6212,2888040
833,3172,2889040,6212,2889040
833,3172,2889850,6212,2889850
834,3180,2890850,6212,2890850
834,3180,2891850,6212,2891850
834,3180,2891850,6212,2891850
834,3180,2892850,6212,2892850
834,3180,2893320,6212,2893320
834,3180,2894130,6212,2894130
834,3180,2895130,6212,2895130
834,3180,2896130,6212,2896130
834,3180,2896940,6212,2896940
834,3180,2897260,6212,2897260
834,3180,2897260,6212,2897260
834,3180,2898260,6212,2898260
834,3180,2898260,6212,2898260
834,3180,2899260,6212,2899260
834,3180,2900260,6212,2900260
835,3188,2901260,6212,2901260
835,3188,2905260,6212,2905260
835,3188,2906260,6212,2906260
835,3188,2907260,6212,2907260
836,3196,2915260,6212,2915260
836,3196,2916260,6212,2916260
836,3196,2917260,6212,2917260
836,3196,2918260,6212,2918260
836,3196,2919070,6212,2919070
836,3196,2920070,6212,2920070
836,3196,2921070,6212,2921070
837,3204,2922070,6212,2922070
837,3204,2923070,6212,2923070
837,3204,2924070,6212,2924070
837,3204,2925070,6212,2925070
837,3204,2925720,6212,2925720
837,3204,2925720,6212,2925720
837,3204,2926720,6212,2926720
837,3204,2927530,6212,2927530
838,3212,2928000,6212,2928000
838,3212,2928470,6212,2928470
838,3212,2929280,6212,2929280
838,3212,2930280,6212,2930280
838,3212,2931280,6212,2931280
838,3212,2932090,6212,2932090
838,3212,2933090,6212,2933090
838,3212,2933090,6212,2933090
838,3212,2933320,6212,2933320
839,3220,2934320,6212,2934320
839,3220,2935130,6212,2935130
839,3220,2935720,6212,2935720
839,3220,2936720,6212,2936720
839,3220,2937720,6212,2937720
839,3220,2938720,6212,2938720
839,3220,2939720,6212,2939720
839,3220,2940720,6212,2940720
839,3220,2941720,6212,2941720
840,3228,2949720,6212,2949720
840,3228,2949950,6212,2949950
840,3228,2950760,6212,2950760
841,3236,2958760,6212,2958760
841,3236,2959570,6212,2959570
841,3236,2959570,6212,2959570
841,3236,2960570,6212,2960570
842,3244,2968570,6212,2968570
843,3252,2969570,6212,2969570
843,3252,2969570,6212,2969570
843,3252,2970160,6212,2970160
843,3252,2972160,6212,2972160
844,3260,2972630,6212,2972630
844,3260,2973630,6212,2973630
844,3260,2974630,6212,2974630
844,3260,2975630,6212,2975630
844,3260,2976630,6212,2976630
844,3260,2976630,6212,2976630
844,3260,2976630,6212,2976630
844,3260,2977630,6212,2977630
844,3260,2978280,6212,2978280
844,3260,2979090,6212,2979090
844,3260,2980090,6212,2980090
845,3268,2988090,6212,2988090
845,3268,2988090,6212,2988090
845,3268,2989090,6212,2989090
846,3276,2990090,6212,2990090
846,3276,2990090,6212,2990090
846,3276,2991090,6212,2991090
846,3276,2991410,6212,2991410
846,3276,2991730,6212,2991730
846,3276,2992730,6212,2992730
846,3276,2993190,6212,2993190
846,3276,2994000,6212,2994000
846,3276,2995000,6212,2995000
846,3276,2995320,6212,2995320
846,3276,2996130,6212,2996130
846,3276,2997130,6212,2997130
846,3276,2997940,6212,2997940
846,3276,2998530,6212,2998530
846,3276,2999530,6212,2999530
847,3284,3000530,6212,3000530
847,3284,3001530,6212,3001530
847,3284,3002340,6212,3002340
847,3284,3003340,6212,3003340
848,3292,3003800,6212,3003800
848,3292,3004800,6212,3004800
848,3292,3005450,6212,3005450
848,3292,3005450,6212,3005450
848,3292,3006450,6212,3006450
848,3292,3007450,6212,3007450
848,3292,3008260,6212,3008260
849,3300,3016260,6212,3016260
849,3300,3017070,6212,3017070
849,3300,3018070,6212,3018070
849,3300,3018070,6212,3018070
849,3300,3019070,6212,3019070
850,3308,3020070,6212,3020070
850,3308,3021070,6212,3021070
850,3308,3022070,6212,3022070
850,3308,3023070,6212,3023070
850,3308,3023070,6212,3023070
850,3308,3023720,6212,3023720
850,3308,3024720,6212,3024720
850,3308,3025720,6212,3025720
850,3308,3025720,6212,3025720
850,3308,3026720,6212,3026720
850,3308,3026720,6212,3026720
850,3308,3027720,6212,3027720
850,3308,3028200,6212,3028200
850,3308,3029200,6212,3029200
850,3308,3030200,6212,3030200
850,3308,3030200,6212,3030200
851,3316,3038200,6212,3038200
852,3324,3046200,6212,3046200
853,3332,3047200,6212,3047200
853,3332,3048200,6212,3048200
853,3332,3049200,6212,3049200
853,3332,3050200,6212,3050200
853,3332,3050750,6212,3050750
853,3332,3051750,6212,3051750
853,3332,3052750,6212,3052750
853,3332,3053750,6212,3053750
853,3332,3054750,6212,3054750
853,3332,3055560,6212,3055560
854,3340,3056560,6212,3056560
854,3340,3057560,6212,3057560
854,3340,3058560,6212,3058560
855,3348,3066560,6212,3066560
855,3348,3067560,6212,3067560
855,3348,3068370,6212,3068370
855,3348,3069370,6212,3069370
855,3348,3069690,6212,3069690
855,3348,3069690,6212,3069690
855,3348,3070690,6212,3070690
855,3348,3071690,6212,3071690
855,3348,3071690,6212,3071690
855,3348,3071690,6212,3071690
855,3348,3072690,6212,3072690
856,3356,3073500,6212,3073500
857,3364,3074500,6212,3074500
857,3364,3075500,6212,3075500
857,3364,3076500,6212,3076500
857,3364,3077500,6212,3077500
857,3364,3078500,6212,3078500
857,3364,3078500,6212,3078500
857,3364,3079310,6212,3079310
857,3364,3079780,6212,3079780
857,3364,3080780,6212,3080780
857,3364,3081010,6212,3081010
857,3364,3082010,6212,3082010
857,3364,3082010,6212,3082010
857,3364,3082010,6212,3082010
857,3364,3082010,6212,3082010
857,3364,3082600,6212,3082600
857,3364,3083600,6212,3083600
858,3372,3084600,6212,3084600
858,3372,3084600,6212,3084600
858,3372,3085070,6212,3085070
858,3372,3085880,6212,3085880
858,3372,3086880,6212,3086880
858,3372,3087690,6212,3087690
858,3372,3088690,6212,3088690
858,3372,3089160,6212,3089160
858,3372,3090160,6212,3090160
858,3372,3091160,6212,3091160
858,3372,3092160,6212,3092160
858,3372,3092630,6212,3092630
858,3372,3093440,6212,3093440
859,3380,3093910,6212,3093910
859,3380,3094230,6212,3094230
859,3380,3095230,6212,3095230
859,3380,3095700,6212,3095700
859,3380,3096170,6212,3096170
859,3380,3096280,6212,3096280
860,3388,3104280,6212,3104280
860,3388,3104280,6212,3104280
861,3396,3105280,6212,3105280
861,3396,3105280,6212,3105280
861,3396,3106280,6212,3106280
861,3396,3107280,6212,3107280
861,3396,3107280,6212,3107280
861,3396,3108280,6212,3108280
861,3396,3108740,6212,3108740
861,3396,3109740,6212,3109740
861,3396,3110740,6212,3110740
861,3396,3110740,6212,3110740
861,3396,3111290,6212,3111290
861,3396,3111760,6212,3111760
861,3396,3112410,6212,3112410
861,3396,3113410,6212,3113410
861,3396,3114410,6212,3114410
862,3404,3118410,6212,3118410
862,3404,3119410,6212,3119410
862,3404,3119410,6212,3119410
863,3412,3120410,6212,3120410
863,3412,3121410,6212,3121410
863,3412,3122410,6212,3122410
863,3412,3123220,6212,3123220
863,3412,3124220,6212,3124220
863,3412,3125030,6212,3125030
863,3412,3125350,6212,3125350
863,3412,3126350,6212,3126350
863,3412,3127350,6212,3127350
863,3412,3128350,6212,3128350
863,3412,3129160,6212,3129160
864,3420,3129750,6212,3129750
864,3420,3130750,6212,3130750
865,3428,3131750,6212,3131750
865,3428,3132750,6212,3132750
866,3436,3140750,6212,3140750
866,3436,3141750,6212,3141750
866,3436,3142750,6212,3142750
866,3436,3143750,6212,3143750
866,3436,3143980,6212,3143980
866,3436,3143980,6212,3143980
866,3436,3144790,6212,3144790
866,3436,3145790,6212,3145790
866,3436,3146110,6212,3146110
866,3436,3146920,6212,3146920
866,3436,3147920,6212,3147920
866,3436,3148380,6212,3148380
866,3436,3148380,6212,3148380
866,3436,3148700,6212,3148700
866,3436,3148930,6212,3148930
866,3436,3149930,6212,3149930
866,3436,3150400,6212,3150400
866,3436,3151050,6212,3151050
866,3436,3151860,6212,3151860
867,3444,3152860,6212,3152860
867,3444,3153860,6212,3153860
867,3444,3153860,6212,3153860
867,3444,3154860,6212,3154860
867,3444,3154860,6212,3154860
867,3444,3155860,6212,3155860
867,3444,3156860,6212,3156860
