ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_60ff-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
1139997.3,23.68,10.12,329101.5,6.84
1140163.21,23.69,10.12,329220.64,6.84
1140163.21,23.69,10.12,329457.21,6.85
1140317.47,23.7,10.13,329457.21,6.85
1140369.0,23.7,10.14,329457.21,6.85
1140420.53,23.71,10.14,329457.21,6.85
1140472.06,23.71,10.15,329514.36,6.85
1140523.59,23.72,10.15,329514.36,6.85
1140523.59,23.72,10.15,329298.81,6.85
1140523.59,23.72,10.15,329301.57,6.85
1140575.12,23.72,10.16,329301.57,6.85
1140626.65,23.73,10.16,329301.34,6.85
1140796.04,23.73,10.17,329836.42,6.86
1140796.04,23.73,10.17,329869.17,6.86
1140847.57,23.74,10.17,329869.17,6.86
1140847.57,23.74,10.17,329868.58,6.86
1140899.1,23.74,10.18,329868.58,6.86
1141108.87,23.75,10.18,329873.23,6.87
1141108.87,23.75,10.18,329822.27,6.86
1141160.4,23.75,10.19,329822.27,6.87
1141211.93,23.76,10.19,329813.29,6.87
1141211.93,23.76,10.19,329862.27,6.87
1141372.25,23.76,10.2,329862.07,6.87
1141423.78,23.77,10.2,329641.98,6.86
1141475.31,23.77,10.21,330123.46,6.88
1141475.31,23.77,10.21,330123.46,6.88
1141673.59,23.78,10.21,330123.09,6.88
1141871.87,23.79,10.22,330150.11,6.88
1141871.87,23.79,10.22,330031.24,6.88
1142917.03,23.81,10.24,333623.72,6.95
1142968.56,23.81,10.25,333692.13,6.95
1143128.88,23.82,10.25,333713.46,6.95
1143298.27,23.83,10.26,333720.22,6.95
1143458.59,23.83,10.27,333739.99,6.96
1143510.12,23.84,10.27,333739.99,6.96
1143561.65,23.84,10.28,333739.99,6.96
1143561.65,23.84,10.28,333700.13,6.96
1143721.97,23.85,10.28,333699.93,6.96
1143773.5,23.85,10.29,333655.13,6.96
1143635.18,23.85,10.29,333163.67,6.95
1143505.45,23.85,10.29,332767.4,6.94
1143348.25,23.85,10.29,332767.4,6.94
1143399.78,23.86,10.29,332767.4,6.94
1143380.15,23.86,10.29,332706.87,6.94
1143373.3,23.86,10.29,332729.87,6.94
1143109.07,23.86,10.29,332219.34,6.93
1143160.6,23.86,10.3,332214.47,6.94
1143212.13,23.87,10.3,332214.25,6.94
1143372.45,23.87,10.31,332228.76,6.94
1143372.45,23.87,10.31,332488.02,6.94
1143423.98,23.88,10.31,332488.02,6.94
1143633.74,23.89,10.32,332491.84,6.94
1143794.06,23.89,10.32,332491.63,6.94
1143845.59,23.9,10.33,332491.26,6.95
1143907.06,23.9,10.33,332453.6,6.95
1143812.59,23.9,10.33,332368.07,6.94
1143864.12,23.9,10.34,332655.02,6.95
1143915.65,23.91,10.34,332844.28,6.96
1143967.18,23.91,10.35,332833.29,6.96
1144165.46,23.92,10.35,332833.29,6.96
1144216.99,23.93,10.36,332833.29,6.96
1144059.8,23.92,10.36,332848.43,6.96
1143952.61,23.92,10.35,332738.56,6.96
1144106.87,23.93,10.36,332738.56,6.96
1144305.15,23.93,10.37,332834.43,6.96
1144356.68,23.94,10.37,332834.32,6.96
1144522.58,23.95,10.38,333560.11,6.98
1144682.9,23.95,10.38,334402.49,7.0
1144682.9,23.95,10.38,334701.91,7.0
1144734.43,23.96,10.39,334760.96,7.01
1144785.96,23.96,10.4,334760.96,7.01
1144785.96,23.96,10.4,334693.82,7.01
1144837.49,23.97,10.4,334688.43,7.01
1144997.81,23.97,10.41,334688.43,7.01
1145049.34,23.98,10.41,334342.12,7.0
1145280.19,23.99,10.42,334401.49,7.0
1145440.51,23.99,10.42,334407.29,7.0
1145440.51,23.99,10.42,334486.55,7.01
1145492.04,24.0,10.43,334486.55,7.01
1145492.04,24.0,10.43,334534.88,7.01
1145701.81,24.0,10.44,335116.8,7.02
1145753.34,24.01,10.44,335558.3,7.03
1145753.34,24.01,10.44,335558.3,7.03
1145963.11,24.01,10.45,335557.7,7.03
1146014.64,24.02,10.45,335551.5,7.03
1145770.7,24.01,10.45,335414.89,7.03
1145980.47,24.02,10.45,335565.64,7.03
1146211.32,24.03,10.46,336004.57,7.04
1146401.35,24.03,10.47,336053.7,7.04
1146231.42,24.03,10.46,336013.56,7.04
1146231.42,24.03,10.46,335722.57,7.04
1146074.22,24.03,10.46,335474.95,7.03
1146228.49,24.03,10.47,335474.95,7.03
1146280.02,24.04,10.47,335532.09,7.04
1146510.88,24.05,10.48,335551.91,7.04
1146510.88,24.05,10.48,335533.86,7.04
1146671.19,24.05,10.49,335533.48,7.04
1146722.72,24.06,10.49,335628.03,7.04
1146722.72,24.06,10.49,335627.64,7.04
1146701.02,24.06,10.49,335616.96,7.04
1146752.55,24.06,10.5,335616.58,7.04
1146912.87,24.07,10.5,335954.72,7.05
1146912.87,24.07,10.5,335974.12,7.05
1146823.78,24.07,10.5,335065.54,7.03
1146875.31,24.07,10.51,335302.68,7.04
1147041.22,24.08,10.51,335302.08,7.04
1147092.75,24.09,10.52,335348.79,7.04
1147144.28,24.09,10.52,335443.34,7.04
1147298.54,24.1,10.53,335515.08,7.05
1147452.81,24.1,10.54,335520.07,7.05
1147613.12,24.11,10.54,335659.11,7.05
1147615.91,24.11,10.54,335853.79,7.06
1147667.44,24.12,10.55,336043.05,7.06
1147877.21,24.12,10.55,336048.36,7.06
1147928.74,24.13,10.56,336048.13,7.06
1148083.01,24.13,10.57,336086.27,7.06
1147945.67,24.13,10.57,335553.55,7.05
1148143.95,24.14,10.57,336109.86,7.07
1148353.72,24.15,10.58,336109.86,7.07
1148112.15,24.14,10.58,336013.62,7.07
1147876.17,24.14,10.57,336008.74,7.07
1147876.17,24.14,10.57,336008.74,7.07
1148036.49,24.15,10.58,336008.37,7.07
1148036.49,24.15,10.58,335957.81,7.07
1148036.49,24.15,10.58,335957.81,7.07
1148036.49,24.15,10.58,336149.47,7.07
1148036.49,24.15,10.58,336074.3,7.07
1148196.81,24.15,10.59,336074.3,7.07
1148098.65,24.15,10.59,336191.73,7.07
1148085.62,24.15,10.59,336183.92,7.07
1148644.15,24.17,10.6,336281.7,7.08
1148875.01,24.18,10.61,336281.33,7.08
1148926.54,24.18,10.62,336280.95,7.08
1149136.3,24.19,10.62,335595.83,7.06
1149296.62,24.19,10.63,336163.5,7.08
1149230.42,24.19,10.63,336322.26,7.08
1149384.68,24.2,10.63,336322.26,7.08
1149362.98,24.2,10.63,337317.94,7.1
1149517.24,24.21,10.64,337325.37,7.1
1149517.24,24.21,10.64,337713.94,7.11
1149347.31,24.21,10.64,337547.76,7.11
1149507.63,24.21,10.64,338104.44,7.12
1149458.37,24.21,10.64,338053.45,7.12
1149509.9,24.22,10.65,338053.22,7.12
1149679.29,24.22,10.65,338162.25,7.12
1149730.82,24.23,10.66,338178.28,7.13
1149641.74,24.23,10.66,337829.61,7.12
1149802.06,24.23,10.67,337829.24,7.12
1149571.66,24.23,10.66,337722.84,7.12
1149482.58,24.23,10.66,337615.1,7.12
1149636.84,24.24,10.67,337615.1,7.12
1149400.86,24.23,10.67,337522.3,7.12
1150561.52,24.26,10.69,338260.44,7.13
1150495.31,24.26,10.69,338410.59,7.14
1150655.63,24.26,10.7,338410.36,7.14
1151171.25,24.28,10.71,337923.48,7.13
1151222.78,24.28,10.72,337917.62,7.13
1151274.31,24.29,10.72,337951.75,7.13
1151440.21,24.3,10.73,337952.81,7.13
1151600.53,24.3,10.73,337952.81,7.13
1151600.53,24.3,10.73,337974.76,7.13
1151769.92,24.31,10.74,337885.24,7.13
1151769.92,24.31,10.74,337783.55,7.13
1151821.45,24.31,10.75,337783.2,7.13
1151872.98,24.32,10.75,337832.78,7.13
1151851.27,24.32,10.75,338080.76,7.14
1151795.14,24.32,10.75,337807.35,7.13
1151949.4,24.33,10.76,338269.87,7.14
1152103.67,24.33,10.77,338350.96,7.15
1151965.33,24.33,10.77,337956.82,7.14
1152016.86,24.34,10.77,337956.82,7.14
1151918.7,24.34,10.77,337956.82,7.14
1152072.96,24.34,10.78,337998.61,7.14
1152238.86,24.35,10.78,338299.43,7.15
1152399.18,24.36,10.79,338635.12,7.16
1152450.71,24.36,10.8,338628.45,7.16
1152502.24,24.37,10.8,338629.18,7.16
1152662.56,24.37,10.81,338725.92,7.16
1152430.99,24.37,10.8,338724.27,7.16
1152596.89,24.38,10.81,338723.67,7.16
1152648.42,24.38,10.81,338793.16,7.17
1152879.28,24.39,10.82,338796.32,7.17
1152879.28,24.39,10.82,338832.12,7.17
1152647.72,24.39,10.82,338760.71,7.17
1152699.25,24.39,10.83,338760.71,7.17
1152750.78,24.4,10.83,338760.34,7.17
1152981.64,24.4,10.84,338742.36,7.17
1153394.86,24.42,10.85,338714.06,7.17
1153604.63,24.42,10.85,338719.65,7.17
1153800.18,24.43,10.86,338736.62,7.17
1153851.71,24.43,10.87,338842.88,7.17
1153903.24,24.44,10.87,338842.65,7.18
1154072.63,24.44,10.88,339265.48,7.19
1154124.16,24.45,10.88,339309.19,7.19
1154293.56,24.45,10.89,339290.46,7.19
1154345.09,24.46,10.89,339763.17,7.2
1154505.4,24.46,10.9,339768.8,7.2
1154556.93,24.47,10.9,339768.41,7.2
1154608.46,24.48,10.91,339982.0,7.21
1154659.99,24.48,10.91,339981.77,7.21
1154820.31,24.49,10.92,339981.77,7.21
1154820.31,24.49,10.92,339981.77,7.21
1154584.33,24.48,10.92,339635.48,7.2
1154635.86,24.49,10.92,339633.86,7.2
1154635.86,24.49,10.92,339633.3,7.2
1154687.39,24.49,10.93,339822.13,7.21
1154897.16,24.5,10.93,339822.36,7.21
1154897.16,24.5,10.93,339822.36,7.21
1155066.55,24.51,10.94,339821.99,7.21
1155226.87,24.51,10.94,339836.84,7.21
1154966.94,24.51,10.94,339836.84,7.21
1155136.34,24.51,10.95,339838.89,7.21
1155187.87,24.52,10.95,339854.82,7.21
1155187.87,24.52,10.95,339854.43,7.21
1154943.92,24.51,10.95,339854.43,7.21
1154995.45,24.52,10.95,339854.43,7.21
1154995.45,24.52,10.95,339752.73,7.21
1155381.22,24.53,10.96,339892.2,7.22
1155381.22,24.53,10.96,339887.55,7.22
1155535.49,24.54,10.97,339887.55,7.22
1155701.39,24.54,10.97,339913.94,7.22
1155752.92,24.55,10.98,340449.84,7.23
1155913.23,24.55,10.99,340449.47,7.23
1156082.63,24.56,10.99,340481.22,7.23
1156236.89,24.56,11.0,340580.51,7.24
1156015.33,24.56,11.0,340575.52,7.24
1156018.34,24.57,11.0,340213.77,7.23
1156069.87,24.57,11.01,340213.77,7.23
1156230.19,24.58,11.01,340162.38,7.23
1156390.51,24.58,11.02,340177.7,7.23
1156390.51,24.58,11.02,340187.3,7.23
1156154.53,24.58,11.01,340188.99,7.23
1156308.79,24.59,11.02,340188.99,7.23
1156308.79,24.59,11.02,340188.53,7.23
1156138.86,24.59,11.02,340207.03,7.23
1156190.39,24.59,11.02,340208.02,7.24
1155930.47,24.59,11.02,340186.41,7.24
1155694.48,24.58,11.02,339936.08,7.23
1155715.57,24.59,11.02,339958.0,7.23
1155715.57,24.59,11.02,339958.0,7.23
1155451.34,24.58,11.02,339447.47,7.22
1155443.89,24.59,11.02,339303.71,7.22
1155495.42,24.59,11.02,339303.71,7.22
1155661.33,24.6,11.03,339298.85,7.22
1155712.86,24.6,11.04,339298.85,7.22
1155764.39,24.61,11.04,339298.85,7.22
1155815.92,24.61,11.05,339298.85,7.23
1155985.31,24.62,11.05,339885.25,7.24
1156195.08,24.62,11.06,340137.39,7.24
1156246.61,24.63,11.06,340312.47,7.25
1155851.65,24.62,11.06,339830.21,7.24
1156021.05,24.63,11.06,339829.84,7.24
1156072.58,24.63,11.07,339829.84,7.24
1156124.11,24.64,11.07,339483.53,7.24
1155887.59,24.64,11.07,339483.53,7.24
1156056.98,24.64,11.08,339483.53,7.24
1156217.3,24.65,11.08,339814.16,7.24
1156268.83,24.65,11.09,339922.76,7.25
1156438.22,24.66,11.09,339922.76,7.25
1156598.54,24.66,11.1,339922.39,7.25
1156441.64,24.66,11.1,339806.2,7.25
1156611.04,24.67,11.1,340691.02,7.27
1156604.19,24.67,11.1,340721.05,7.27
1156758.46,24.68,11.11,340719.57,7.27
1156809.99,24.68,11.11,340299.28,7.26
1156782.06,24.68,11.11,340337.12,7.26
1156833.59,24.69,11.12,340337.12,7.26
1156993.91,24.69,11.13,340336.91,7.26
1156993.91,24.69,11.13,340336.54,7.26
1157154.23,24.7,11.13,340315.15,7.26
1157205.76,24.7,11.14,340095.05,7.26
1157116.68,24.7,11.14,340021.47,7.26
1157326.44,24.71,11.14,340348.07,7.27
1157377.97,24.71,11.15,340353.78,7.27
1157377.97,24.71,11.15,340353.18,7.27
1157377.97,24.71,11.15,340326.26,7.27
1157587.74,24.72,11.15,340355.71,7.27
1157748.06,24.73,11.16,340357.51,7.27
1157917.45,24.73,11.16,340357.51,7.27
1157968.98,24.74,11.17,340505.21,7.27
1158020.51,24.74,11.17,340884.04,7.28
1158189.91,24.75,11.18,340930.53,7.28
1158241.44,24.75,11.19,340934.39,7.29
1158292.97,24.76,11.19,340994.75,7.29
1158443.31,24.76,11.2,341203.07,7.29
1158377.11,24.77,11.2,341197.09,7.29
1158537.43,24.77,11.2,341350.73,7.3
1158697.74,24.78,11.21,341341.36,7.3
1158852.01,24.78,11.22,341457.32,7.3
1159082.87,24.79,11.23,341500.81,7.3
1159243.18,24.8,11.23,341559.42,7.31
1159017.75,24.8,11.23,341553.44,7.31
1159069.28,24.8,11.24,341770.78,7.31
1158971.12,24.8,11.24,341824.15,7.32
1159189.68,24.81,11.24,341776.18,7.31
1159350.0,24.81,11.25,342525.4,7.33
1159510.32,24.82,11.25,342590.5,7.33
1159679.71,24.83,11.26,342594.01,7.33
1159833.98,24.83,11.27,342898.06,7.34
1159885.51,24.84,11.27,342551.76,7.34
1159665.59,24.84,11.27,342548.57,7.34
1159429.61,24.83,11.27,342393.85,7.33
1159589.93,24.84,11.27,342393.85,7.33
1159759.32,24.85,11.28,342396.22,7.34
1159919.64,24.85,11.29,343592.65,7.36
1160079.95,24.86,11.29,343776.4,7.37
1160249.35,24.86,11.3,343777.41,7.37
1160418.74,24.87,11.3,344895.2,7.39
1160470.27,24.87,11.31,344954.24,7.39
1160470.27,24.87,11.31,344954.24,7.39
1160639.66,24.88,11.31,344954.24,7.39
1160691.19,24.88,11.32,345240.66,7.4
1160900.96,24.89,11.32,345492.8,7.41
1161061.28,24.9,11.33,345492.8,7.41
1161112.81,24.9,11.34,345602.36,7.41
1161273.13,24.91,11.34,345602.36,7.41
1161503.99,24.92,11.35,345602.36,7.41
1161664.3,24.92,11.36,346666.75,7.44
1161715.83,24.93,11.36,346666.94,7.44
1161767.36,24.93,11.37,346891.36,7.44
1161818.89,24.94,11.37,346890.97,7.45
1161582.91,24.94,11.37,346949.53,7.45
1161634.44,24.94,11.37,346949.53,7.45
1161685.97,24.95,11.38,347138.79,7.45
1161747.44,24.95,11.38,347300.98,7.46
1161798.97,24.95,11.39,347300.98,7.46
1161850.5,24.96,11.39,347292.24,7.46
1162313.48,24.97,11.41,347445.95,7.46
1162224.4,24.97,11.4,347445.95,7.47
1162275.93,24.98,11.41,347445.95,7.47
1162219.79,24.98,11.41,347172.55,7.46
1162219.79,24.98,11.41,347164.23,7.46
1162219.79,24.98,11.41,347109.33,7.46
1162380.11,24.99,11.42,347127.92,7.46
1162431.64,24.99,11.42,347133.82,7.46
1162483.17,25.0,11.43,347168.97,7.47
1162483.17,25.0,11.43,347221.29,7.47
1162534.7,25.0,11.44,347210.71,7.47
1162586.23,25.01,11.44,347210.71,7.47
1162362.89,25.0,11.44,347021.1,7.47
1162414.42,25.01,11.44,347021.9,7.47
1162246.37,25.01,11.44,347005.54,7.47
1162406.69,25.01,11.45,347011.42,7.47
1162406.69,25.01,11.45,346994.82,7.47
1162576.08,25.02,11.45,346905.3,7.47
1162627.61,25.03,11.46,346964.34,7.47
1162781.88,25.03,11.47,347353.25,7.48
1162545.9,25.03,11.46,347003.02,7.47
1162545.9,25.03,11.46,347057.74,7.47
1162776.76,25.04,11.47,347094.21,7.47
1163007.62,25.05,11.48,347096.45,7.47
1163059.15,25.05,11.49,347304.48,7.48
1163257.42,25.06,11.49,347353.22,7.48
1163411.69,25.07,11.5,347353.22,7.48
1163572.01,25.07,11.51,347394.36,7.49
1163732.32,25.08,11.51,347562.33,7.49
1163783.85,25.08,11.52,347566.05,7.49
1163685.7,25.08,11.52,347562.15,7.49
1163685.7,25.08,11.52,347562.15,7.49
1163685.7,25.08,11.52,347438.74,7.49
1163846.01,25.09,11.52,347546.3,7.49
1164000.28,25.1,11.53,347535.92,7.49
1164051.81,25.1,11.54,347535.92,7.49
1164103.34,25.11,11.54,347693.39,7.5
1164154.87,25.11,11.55,348166.1,7.51
1164385.73,25.12,11.55,348166.1,7.51
1164385.73,25.12,11.55,348166.1,7.51
1164437.26,25.13,11.56,348165.45,7.51
1164488.79,25.13,11.57,348165.06,7.51
1164540.32,25.14,11.57,348190.11,7.52
1164591.85,25.14,11.58,348190.11,7.52
1164643.38,25.15,11.58,348190.11,7.52
1164803.69,25.15,11.59,348217.83,7.52
1165017.95,25.16,11.59,348243.61,7.52
1165227.72,25.17,11.6,348243.01,7.52
1165279.25,25.17,11.61,348361.49,7.53
1165279.25,25.17,11.61,348070.49,7.52
1165439.56,25.18,11.61,348070.28,7.52
1165491.09,25.18,11.62,348070.06,7.52
1165402.01,25.18,11.62,347942.36,7.52
1165239.29,25.18,11.62,347914.13,7.52
1165239.29,25.18,11.62,348305.6,7.53
1165408.68,25.19,11.62,348305.6,7.53
1165182.7,25.19,11.62,348287.67,7.53
1165343.02,25.19,11.63,348612.47,7.54
1165503.34,25.2,11.63,348612.54,7.54
1165503.34,25.2,11.63,348621.96,7.54
1165663.65,25.2,11.64,348662.57,7.54
1165715.18,25.21,11.64,348899.46,7.55
1165500.13,25.21,11.64,348877.02,7.55
1165654.39,25.21,11.65,348860.32,7.55
1165852.67,25.22,11.66,349157.51,7.55
1165754.51,25.22,11.66,349157.51,7.55
1165806.04,25.23,11.66,349177.16,7.56
1165975.43,25.23,11.67,349189.25,7.56
1166144.83,25.24,11.67,349188.65,7.56
1166354.6,25.24,11.68,349253.07,7.56
1166406.13,25.25,11.68,349253.07,7.56
1166457.66,25.26,11.69,349253.07,7.56
1166623.56,25.26,11.7,349623.19,7.57
1166675.09,25.27,11.7,349627.13,7.57
1166726.62,25.27,11.71,349626.59,7.57
1166778.15,25.28,11.71,349801.56,7.58
1166932.41,25.29,11.72,349833.57,7.58
1167122.43,25.29,11.73,349839.72,7.58
1167320.71,25.3,11.73,349840.52,7.58
1167510.73,25.31,11.74,349848.63,7.58
1167562.26,25.31,11.74,349865.81,7.58
1167464.1,25.31,11.75,349780.48,7.58
1167515.63,25.32,11.75,349661.21,7.58
1167669.9,25.32,11.76,349661.21,7.58
1167409.97,25.32,11.75,349661.21,7.58
1167461.5,25.33,11.76,349661.21,7.59
1167621.82,25.33,11.77,349663.66,7.59
1167791.21,25.34,11.77,349715.65,7.59
1167957.11,25.34,11.78,350002.95,7.59
1168147.14,25.35,11.78,350011.12,7.6
1168198.67,25.35,11.79,350010.89,7.6
1168264.43,25.36,11.79,349830.36,7.59
1168424.75,25.37,11.8,349806.61,7.59
1168585.07,25.37,11.8,350247.74,7.6
1168636.6,25.38,11.81,350254.51,7.61
1168636.6,25.38,11.81,350254.51,7.61
1168400.62,25.37,11.81,350254.51,7.61
1168400.62,25.37,11.81,350703.81,7.62
1168566.52,25.38,11.81,351215.61,7.63
1168726.83,25.39,11.82,351240.04,7.63
1168896.23,25.39,11.83,351258.15,7.63
1169106.0,25.4,11.83,351260.74,7.63
1168874.43,25.4,11.83,351014.38,7.63
1169040.33,25.4,11.84,351027.97,7.63
1169209.73,25.41,11.84,351027.97,7.63
1169370.04,25.41,11.85,351027.77,7.63
1169560.07,25.42,11.85,351027.77,7.63
1169611.6,25.42,11.86,351029.66,7.63
1169321.74,25.42,11.86,350540.14,7.62
1169373.27,25.43,11.86,350540.14,7.62
1169542.66,25.43,11.87,350540.14,7.62
1169702.98,25.44,11.87,350539.9,7.62
1170643.36,25.46,11.9,351069.53,7.64
1170694.89,25.47,11.9,351065.97,7.64
1170746.42,25.48,11.91,351125.01,7.64
1170900.69,25.48,11.92,351040.59,7.64
1170834.48,25.48,11.92,351162.27,7.64
1170886.01,25.49,11.92,351135.24,7.64
1171055.4,25.49,11.93,351109.04,7.64
1171221.31,25.5,11.93,351162.72,7.65
1171272.84,25.51,11.94,351169.42,7.65
1171438.74,25.51,11.95,351223.89,7.65
1171490.27,25.52,11.95,350792.31,7.64
1171650.59,25.52,11.96,350847.23,7.64
1171650.59,25.52,11.96,350841.08,7.64
1171702.12,25.53,11.96,350398.61,7.63
1171862.43,25.54,11.97,350398.41,7.64
1171840.73,25.54,11.97,350327.58,7.63
1171840.73,25.54,11.97,350207.78,7.63
1172001.04,25.54,11.98,350220.39,7.63
1172594.14,25.56,11.99,350352.32,7.64
1172645.67,25.56,12.0,350518.12,7.64
1172697.2,25.57,12.0,350591.78,7.64
1172282.27,25.56,12.0,350166.81,7.64
1172480.55,25.57,12.01,350257.99,7.64
1172532.08,25.58,12.01,350262.17,7.64
1172510.37,25.58,12.01,350261.67,7.64
1172670.69,25.58,12.02,350289.4,7.64
1172434.71,25.58,12.02,350283.98,7.64
1172486.24,25.59,12.02,350283.76,7.64
1172537.77,25.59,12.03,350283.38,7.65
1172537.77,25.59,12.03,350305.0,7.65
1172522.84,25.59,12.03,350379.41,7.65
1172286.86,25.59,12.02,350374.06,7.65
1172338.39,25.6,12.03,350403.82,7.65
1172774.96,25.61,12.04,350768.8,7.66
1172774.96,25.61,12.04,350771.08,7.66
1172826.49,25.61,12.05,350776.25,7.66
1172878.02,25.62,12.05,350870.8,7.66
1172878.02,25.62,12.05,350870.8,7.66
1172929.55,25.63,12.06,350870.8,7.67
1173127.83,25.63,12.07,350870.43,7.67
1173293.73,25.64,12.07,350870.05,7.67
1173454.05,25.65,12.08,350908.69,7.67
1173351.31,25.64,12.08,350908.69,7.67
1173505.58,25.65,12.09,350906.1,7.67
1173665.9,25.66,12.09,350916.09,7.67
1173820.16,25.66,12.1,350924.24,7.67
1173974.43,25.67,12.11,351201.7,7.68
1174025.96,25.68,12.11,351296.24,7.68
1174077.49,25.68,12.12,351296.24,7.68
1174129.02,25.69,12.12,351295.87,7.69
1174180.55,25.69,12.13,351465.45,7.69
1174232.08,25.7,12.13,351644.52,7.7
1174283.61,25.71,12.14,351644.52,7.7
1174335.14,25.71,12.15,351762.99,7.7
1174495.45,25.72,12.15,351767.31,7.7
1174546.98,25.72,12.16,351945.96,7.71
1174598.51,25.73,12.16,351937.8,7.71
1174758.83,25.74,12.17,351959.78,7.71
1174960.22,25.74,12.17,352200.42,7.72
1175011.75,25.75,12.18,352200.03,7.72
1175172.07,25.75,12.19,352215.45,7.72
1175223.6,25.76,12.19,352215.08,7.72
1175275.13,25.76,12.2,352215.08,7.72
1175258.6,25.77,12.2,352329.02,7.72
1175258.6,25.77,12.2,352246.01,7.72
1175090.51,25.77,12.2,352017.21,7.72
1175090.51,25.77,12.2,353497.27,7.75
1174891.29,25.76,12.2,353613.02,7.75
1175081.31,25.77,12.2,353636.89,7.75
1175132.84,25.77,12.21,353636.89,7.76
1175302.23,25.78,12.21,353636.89,7.76
1175385.34,25.78,12.22,353859.77,7.76
1175616.2,25.79,12.23,353859.77,7.76
1175770.47,25.8,12.23,353978.9,7.77
1175936.37,25.81,12.24,354552.67,7.78
1175979.03,25.81,12.25,354006.74,7.77
1175962.28,25.81,12.25,354153.52,7.77
1175823.93,25.81,12.25,354153.52,7.77
1175587.95,25.81,12.24,353903.66,7.77
1175742.22,25.82,12.25,353946.97,7.77
1175793.75,25.82,12.26,354127.53,7.78
1175845.28,25.83,12.26,354195.94,7.78
1175677.07,25.82,12.26,353995.4,7.78
1175639.92,25.83,12.26,354162.91,7.78
1175951.46,25.84,12.27,354184.99,7.78
1176111.78,25.84,12.28,354303.97,7.78
1176163.31,25.85,12.28,354303.97,7.79
1176214.84,25.85,12.29,354316.65,7.79
1176266.37,25.86,12.29,354316.65,7.79
1176464.65,25.87,12.3,354733.23,7.8
1176516.18,25.87,12.31,354733.23,7.8
1176516.18,25.87,12.31,354833.56,7.8
1176676.49,25.88,12.31,356118.62,7.83
1176728.02,25.88,12.32,356136.66,7.83
1176897.42,25.89,12.32,356136.66,7.83
1177063.32,25.9,12.33,356139.86,7.84
1177114.85,25.9,12.34,356139.86,7.84
1177135.94,25.9,12.34,356127.98,7.84
1177334.22,25.91,12.35,356654.93,7.85
1177334.22,25.91,12.35,356654.93,7.85
1177494.53,25.92,12.35,356665.53,7.85
1177494.53,25.92,12.35,356831.57,7.85
1177547.54,25.92,12.35,356896.31,7.86
1177599.07,25.93,12.36,356971.2,7.86
1177495.54,25.93,12.36,356683.16,7.85
1177495.54,25.93,12.36,356683.16,7.85
1177547.07,25.93,12.37,356729.45,7.86
1177756.84,25.94,12.37,356875.88,7.86
1177911.11,25.95,12.38,357049.15,7.86
1177822.02,25.95,12.38,357133.68,7.87
1177873.55,25.95,12.38,357148.61,7.87
1177851.85,25.95,12.39,357149.1,7.87
1178041.87,25.96,12.39,357251.72,7.87
1178020.16,25.96,12.39,358478.02,7.9
1178071.69,25.96,12.4,358530.59,7.9
1178237.6,25.97,12.4,358530.59,7.9
1178397.91,25.98,12.41,358530.22,7.9
1178449.44,25.98,12.42,358530.22,7.9
1178212.92,25.98,12.41,358261.05,7.9
1178146.72,25.98,12.41,358119.74,7.9
1178146.72,25.98,12.41,358119.74,7.9
1178307.03,25.99,12.42,358119.74,7.9
1178358.56,25.99,12.43,358320.24,7.9
1178410.09,26.0,12.43,358320.35,7.91
1178174.11,26.0,12.43,358244.16,7.9
1178225.64,26.0,12.43,358244.16,7.91
1178277.17,26.01,12.44,358243.79,7.91
1178210.97,26.01,12.44,358261.65,7.91
1178365.23,26.02,12.45,358518.84,7.92
1178365.23,26.02,12.45,358518.84,7.92
1178365.23,26.02,12.45,358518.84,7.92
1178575.0,26.02,12.46,358527.48,7.92
1178626.53,26.03,12.46,358899.14,7.93
1178678.06,26.03,12.47,358950.63,7.93
1178588.98,26.03,12.47,359106.96,7.93
1178640.51,26.04,12.47,359164.56,7.93
1178640.51,26.04,12.47,358922.07,7.93
1178640.51,26.04,12.47,358920.63,7.93
1178415.08,26.04,12.47,358580.4,7.92
1178584.47,26.04,12.48,358622.95,7.92
1178636.0,26.05,12.48,358623.24,7.93
1178687.53,26.05,12.49,358622.87,7.93
1178918.39,26.06,12.5,358635.4,7.93
1179078.71,26.07,12.5,358613.45,7.93
1179130.24,26.07,12.51,358716.62,7.93
1179284.5,26.08,12.52,358687.32,7.93
1179444.82,26.09,12.52,358697.92,7.93
1179444.82,26.09,12.52,358670.71,7.93
1179614.21,26.09,12.53,358670.71,7.93
1179780.12,26.1,12.53,358675.24,7.93
1179970.14,26.11,12.54,358677.07,7.94
