ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
937082.33,23.85,10.51,410145.03,10.44
936933.86,23.85,10.51,409940.67,10.44
936785.39,23.86,10.51,409846.45,10.44
936825.62,23.86,10.52,410016.82,10.44
936677.15,23.86,10.52,411533.9,10.48
936528.68,23.87,10.52,411439.85,10.49
936822.23,23.88,10.53,411560.04,10.49
937115.77,23.89,10.54,411832.98,10.5
936967.3,23.89,10.55,411736.45,10.5
937007.53,23.9,10.55,411656.78,10.5
936859.06,23.9,10.55,411514.59,10.5
936710.59,23.9,10.56,411581.88,10.5
936750.82,23.91,10.56,411618.07,10.5
936911.35,23.92,10.57,411563.67,10.51
936762.88,23.92,10.57,411548.64,10.51
936762.88,23.92,10.57,411830.9,10.51
936614.41,23.92,10.58,411767.27,10.52
936899.77,23.93,10.59,412104.63,10.53
937193.31,23.94,10.6,412196.07,10.53
936819.48,23.93,10.59,412131.07,10.53
936819.48,23.93,10.59,413186.96,10.56
936317.08,23.93,10.58,413080.58,10.56
936168.61,23.93,10.58,412956.24,10.55
936208.84,23.93,10.59,413073.33,10.56
936494.2,23.94,10.6,412997.28,10.56
936345.73,23.95,10.6,412922.39,10.56
936197.26,23.95,10.61,413104.19,10.57
936237.49,23.95,10.61,413032.61,10.57
936277.72,23.96,10.62,412995.12,10.57
936960.18,23.98,10.64,413163.94,10.57
936853.42,23.98,10.64,413151.0,10.58
936893.66,23.99,10.64,413310.15,10.58
937179.02,24.0,10.65,414015.45,10.6
937030.55,24.0,10.66,413441.52,10.59
937436.2,24.01,10.67,413463.75,10.59
937436.2,24.01,10.67,414427.93,10.62
937287.73,24.01,10.67,414342.06,10.62
937970.19,24.03,10.69,414510.88,10.62
937821.72,24.04,10.69,414727.61,10.63
937520.49,24.03,10.69,414652.14,10.63
937372.02,24.03,10.69,414612.98,10.63
936998.19,24.03,10.68,414309.87,10.62
936849.72,24.03,10.69,414522.2,10.63
936548.21,24.03,10.69,414543.79,10.64
936399.74,24.03,10.69,414528.25,10.64
936399.74,24.03,10.69,414803.01,10.65
936251.65,24.03,10.69,415234.25,10.66
936626.8,24.04,10.7,415168.88,10.66
936667.03,24.05,10.7,415093.45,10.66
936952.39,24.06,10.71,415022.16,10.66
936952.39,24.06,10.71,414977.83,10.65
936803.92,24.06,10.72,414898.6,10.66
936655.45,24.06,10.72,415006.06,10.66
936506.98,24.06,10.72,415121.92,10.67
936792.34,24.07,10.73,415028.75,10.67
936643.87,24.08,10.73,414894.25,10.66
936929.23,24.09,10.74,414839.45,10.66
936780.75,24.09,10.75,414778.89,10.67
936752.58,24.09,10.75,414771.84,10.67
936604.11,24.1,10.75,414824.06,10.67
936644.34,24.1,10.76,414751.23,10.67
936644.34,24.1,10.76,414751.23,10.67
936495.87,24.1,10.76,414697.51,10.67
936347.4,24.11,10.76,414790.19,10.68
936198.92,24.11,10.77,414641.63,10.68
936239.16,24.12,10.77,414358.42,10.67
936471.26,24.13,10.78,414213.74,10.67
936322.79,24.13,10.78,414125.07,10.67
936174.32,24.13,10.79,414000.41,10.67
936214.55,24.14,10.79,413964.02,10.67
936214.55,24.14,10.79,414244.84,10.68
936066.08,24.14,10.8,414390.64,10.69
935917.61,24.14,10.8,414375.61,10.69
935851.69,24.14,10.8,414096.34,10.68
935851.69,24.14,10.8,414025.89,10.68
935891.92,24.15,10.8,414146.99,10.69
935966.22,24.15,10.81,414361.68,10.69
936006.45,24.16,10.81,414304.7,10.69
936381.6,24.17,10.82,415067.67,10.71
936233.13,24.17,10.83,415144.16,10.72
936411.53,24.18,10.83,415278.45,10.72
936263.06,24.18,10.84,415206.0,10.72
936548.42,24.19,10.85,415478.01,10.73
936548.42,24.19,10.85,415478.01,10.73
936462.62,24.19,10.85,415453.5,10.73
937168.39,24.21,10.87,416486.41,10.76
937019.92,24.22,10.87,416440.59,10.76
937370.73,24.23,10.89,417170.05,10.78
937410.96,24.23,10.89,417292.5,10.79
937410.96,24.23,10.89,417248.37,10.79
937262.49,24.24,10.89,417134.95,10.79
937114.02,24.24,10.9,416859.62,10.78
936965.55,24.24,10.9,416762.83,10.78
936817.08,24.24,10.9,416641.32,10.78
936857.31,24.25,10.91,416557.82,10.78
936493.48,24.24,10.9,416192.99,10.77
936345.01,24.25,10.9,416215.66,10.78
936385.24,24.25,10.91,416116.28,10.78
936385.24,24.25,10.91,416273.61,10.78
936385.24,24.25,10.91,416273.61,10.78
936159.98,24.25,10.91,416195.82,10.78
936011.51,24.25,10.91,416128.81,10.78
935863.04,24.25,10.91,416270.29,10.79
935834.86,24.26,10.92,416263.03,10.79
935834.86,24.26,10.92,416202.26,10.79
935686.39,24.26,10.92,416421.65,10.8
935537.92,24.26,10.92,416331.93,10.8
935389.45,24.27,10.92,416366.37,10.8
935198.14,24.27,10.92,416429.66,10.81
935859.45,24.29,10.94,416419.14,10.81
935286.8,24.3,10.95,416557.96,10.82
935572.16,24.31,10.97,416659.61,10.83
935423.69,24.31,10.97,416558.0,10.83
935275.21,24.31,10.97,416444.89,10.83
935275.21,24.31,10.97,416444.89,10.83
935126.74,24.32,10.97,416307.46,10.83
935126.74,24.32,10.97,416469.69,10.83
934876.55,24.32,10.97,416225.42,10.83
934728.08,24.32,10.97,416220.75,10.83
934579.61,24.32,10.98,416363.74,10.84
934431.14,24.32,10.98,416284.95,10.84
934282.67,24.33,10.98,416325.9,10.84
934568.03,24.34,10.99,416352.95,10.84
934419.56,24.34,11.0,416479.8,10.85
934459.79,24.34,11.0,416453.28,10.85
934311.32,24.35,11.0,416438.24,10.85
934162.85,24.35,11.01,416601.05,10.86
934014.38,24.35,11.01,416816.32,10.87
933606.7,24.35,11.0,416191.82,10.85
933458.23,24.35,11.01,416106.62,10.85
933309.76,24.35,11.01,416022.84,10.85
933161.29,24.35,11.01,415977.93,10.86
933446.65,24.36,11.02,415978.94,10.86
933486.88,24.37,11.03,415887.75,10.86
932419.41,24.39,11.05,415669.97,10.87
932416.63,24.4,11.06,414700.94,10.85
932595.03,24.41,11.07,415006.42,10.86
932595.03,24.41,11.07,414908.75,10.86
932635.26,24.42,11.07,414833.33,10.86
933409.16,24.44,11.1,415010.0,10.87
933772.77,24.45,11.11,415208.52,10.87
933772.77,24.45,11.11,415453.34,10.88
933656.14,24.46,11.11,415456.82,10.88
933696.37,24.46,11.12,415562.86,10.89
933399.43,24.47,11.13,415889.27,10.9
933439.66,24.48,11.13,415832.69,10.9
933291.19,24.48,11.13,416159.93,10.91
933331.43,24.48,11.14,416267.58,10.92
933371.66,24.49,11.15,416185.11,10.92
933657.02,24.5,11.16,416369.31,10.93
933508.55,24.5,11.16,416337.3,10.93
933360.08,24.51,11.16,416214.93,10.93
933360.08,24.51,11.16,416036.73,10.92
933360.08,24.51,11.16,415954.68,10.92
933421.54,24.51,11.17,415597.61,10.91
933273.07,24.52,11.17,415477.31,10.91
933273.07,24.52,11.17,415499.36,10.91
933955.52,24.54,11.19,415668.19,10.92
933807.05,24.54,11.2,415652.46,10.92
933807.05,24.54,11.2,415485.41,10.92
934182.2,24.55,11.21,415816.69,10.93
934033.73,24.55,11.21,415716.24,10.93
934319.09,24.56,11.22,415842.71,10.93
934319.09,24.56,11.22,415781.99,10.93
934170.62,24.57,11.22,415699.81,10.93
934022.15,24.57,11.23,415654.9,10.93
933873.68,24.57,11.23,415571.46,10.93
933935.52,24.58,11.23,415415.54,10.93
933787.05,24.58,11.24,415289.53,10.93
934027.87,24.59,11.25,414583.08,10.92
934068.1,24.6,11.25,414511.87,10.92
933919.63,24.6,11.26,414421.91,10.92
933959.86,24.61,11.26,414341.86,10.92
934245.22,24.62,11.27,414400.21,10.92
934245.22,24.62,11.27,414359.71,10.92
934096.75,24.62,11.28,414429.19,10.92
933948.28,24.62,11.28,414337.78,10.92
933799.81,24.62,11.28,414294.92,10.93
933704.41,24.63,11.29,414964.24,10.95
933744.64,24.63,11.29,414888.82,10.95
933596.17,24.64,11.29,415337.49,10.96
933636.4,24.64,11.3,415304.75,10.96
933921.76,24.65,11.31,415724.47,10.97
934228.35,24.67,11.32,416715.7,11.0
934079.88,24.67,11.32,416629.55,11.0
934079.88,24.67,11.32,416739.57,11.01
934120.11,24.67,11.33,416654.51,11.01
934405.47,24.69,11.34,416914.28,11.01
934257.0,24.69,11.34,417104.1,11.02
933960.06,24.69,11.35,417043.36,11.03
934000.29,24.7,11.36,417291.57,11.04
934375.44,24.71,11.37,417639.2,11.05
934226.97,24.71,11.37,417592.42,11.05
934078.5,24.72,11.37,417812.96,11.06
934101.62,24.72,11.38,417711.62,11.06
933569.86,24.71,11.37,417154.73,11.04
933421.39,24.72,11.37,417059.5,11.04
933421.39,24.72,11.37,416945.82,11.04
933393.21,24.72,11.38,416916.68,11.04
933365.03,24.73,11.39,416931.64,11.05
933216.56,24.73,11.39,417065.63,11.05
933216.56,24.73,11.39,417043.71,11.05
933394.96,24.74,11.4,416926.62,11.05
933688.51,24.75,11.41,416836.33,11.05
933728.74,24.76,11.41,416777.58,11.05
933580.27,24.76,11.42,416882.02,11.06
933580.27,24.76,11.42,416988.73,11.06
933620.5,24.77,11.42,416921.83,11.06
933852.6,24.78,11.43,417289.45,11.07
933892.84,24.78,11.44,417233.58,11.07
933519.01,24.78,11.43,416718.09,11.06
933519.01,24.78,11.43,416718.09,11.06
933788.24,24.79,11.44,416574.83,11.06
933725.44,24.79,11.45,416527.76,11.06
934169.89,24.81,11.46,416421.23,11.06
934141.71,24.81,11.47,416446.79,11.06
933993.24,24.81,11.47,416414.29,11.06
936643.66,24.88,11.54,417938.0,11.1
936683.89,24.89,11.55,417868.42,11.1
936535.42,24.89,11.55,417961.85,11.11
936386.95,24.9,11.55,418766.74,11.13
936386.95,24.9,11.55,418766.74,11.13
936386.95,24.9,11.55,418712.42,11.13
936238.47,24.9,11.56,418559.3,11.13
936523.83,24.91,11.57,418930.26,11.14
936523.83,24.91,11.57,418900.04,11.14
936375.36,24.91,11.57,418944.6,11.15
936660.72,24.92,11.58,419541.47,11.16
936512.25,24.93,11.58,419419.99,11.16
936363.78,24.93,11.58,419321.42,11.16
936215.31,24.93,11.59,419215.7,11.16
936066.84,24.93,11.59,419086.87,11.16
936107.07,24.94,11.6,418805.25,11.16
935958.6,24.94,11.6,418699.53,11.16
936243.96,24.95,11.61,419306.05,11.18
936284.19,24.96,11.62,420085.64,11.2
936324.43,24.97,11.62,420103.8,11.2
936175.96,24.97,11.63,419987.65,11.2
936027.48,24.97,11.63,419947.72,11.2
935879.01,24.97,11.63,419857.84,11.2
936164.37,24.99,11.64,419797.68,11.2
936164.37,24.99,11.64,420037.74,11.21
936015.9,24.99,11.64,419942.64,11.21
936015.9,24.99,11.64,420058.97,11.21
934948.43,25.01,11.67,419841.19,11.23
934799.96,25.02,11.67,419910.96,11.24
934651.48,25.02,11.67,419807.62,11.24
934691.72,25.02,11.68,419926.06,11.24
934870.12,25.03,11.69,420214.42,11.25
934870.12,25.03,11.69,420134.48,11.25
934721.65,25.04,11.69,420236.74,11.26
934573.17,25.04,11.7,420177.44,11.26
934732.56,25.05,11.71,419102.53,11.23
934584.09,25.05,11.71,419303.11,11.24
934435.62,25.05,11.71,419173.27,11.24
934879.51,25.07,11.73,419592.48,11.25
934731.04,25.07,11.73,419553.32,11.25
934731.04,25.07,11.73,419569.29,11.25
934199.28,25.06,11.72,419012.39,11.24
934136.48,25.07,11.72,418569.24,11.23
933988.01,25.07,11.73,418544.78,11.23
933839.54,25.07,11.73,418459.52,11.24
933664.32,25.07,11.73,418892.68,11.25
933515.85,25.07,11.73,418764.27,11.25
933515.85,25.07,11.73,418940.1,11.25
933515.85,25.07,11.73,419009.52,11.25
933367.37,25.08,11.73,419072.96,11.26
933218.9,25.08,11.74,418910.8,11.26
933070.43,25.08,11.74,418774.31,11.26
932921.96,25.08,11.74,418771.47,11.26
932773.49,25.09,11.74,418803.51,11.26
932813.72,25.09,11.75,418883.62,11.27
933099.08,25.1,11.76,419443.39,11.28
932950.61,25.11,11.76,419582.48,11.29
932802.14,25.11,11.77,419464.03,11.29
932653.67,25.11,11.77,419822.27,11.3
932653.67,25.11,11.77,419822.27,11.3
932939.03,25.12,11.78,419753.62,11.3
932387.98,25.14,11.79,419859.51,11.32
932239.51,25.14,11.8,419779.2,11.32
932091.04,25.14,11.8,419677.59,11.32
931942.57,25.14,11.8,419449.08,11.32
932394.72,25.16,11.81,419325.73,11.31
932246.25,25.16,11.82,419247.96,11.32
932218.07,25.17,11.82,419237.5,11.32
932069.6,25.17,11.83,419480.67,11.33
932069.6,25.17,11.83,419462.17,11.33
932069.6,25.17,11.83,419462.17,11.33
931921.13,25.17,11.83,419442.01,11.33
931772.66,25.18,11.83,419384.45,11.33
931772.66,25.18,11.83,419199.89,11.33
931279.04,25.17,11.82,419076.41,11.32
930855.16,25.16,11.82,418539.53,11.31
931230.3,25.17,11.83,418497.28,11.31
931270.54,25.18,11.84,418633.96,11.32
931132.68,25.18,11.84,419003.0,11.33
931132.68,25.18,11.84,418892.36,11.33
931132.68,25.18,11.84,418825.23,11.33
931064.7,25.19,11.84,418262.56,11.31
931104.93,25.19,11.85,419494.71,11.35
931488.86,25.21,11.86,419656.7,11.36
931340.39,25.21,11.86,419797.65,11.36
931380.62,25.21,11.87,419741.29,11.36
931380.62,25.21,11.87,420617.08,11.39
931232.15,25.22,11.87,420504.15,11.39
931083.68,25.22,11.88,420626.26,11.39
930935.21,25.22,11.88,420508.27,11.39
930786.74,25.23,11.88,420623.94,11.4
930563.03,25.23,11.88,420481.45,11.4
930563.03,25.23,11.88,420403.26,11.4
930563.03,25.23,11.88,420331.74,11.39
930414.55,25.23,11.89,420240.78,11.4
930266.08,25.23,11.89,420400.81,11.4
930621.6,25.24,11.9,421065.77,11.42
930473.12,25.25,11.9,420966.75,11.42
930473.12,25.25,11.9,421158.07,11.43
930324.65,25.25,11.91,421135.71,11.43
930610.01,25.26,11.92,421125.57,11.43
930461.54,25.26,11.92,421250.94,11.44
930313.07,25.27,11.92,421575.32,11.45
931211.61,25.3,11.95,421835.04,11.46
931063.13,25.3,11.96,422129.72,11.47
931507.59,25.31,11.97,422038.37,11.47
931359.11,25.32,11.97,421946.7,11.47
931210.64,25.32,11.98,421236.95,11.45
931250.88,25.33,11.98,421367.9,11.46
931102.4,25.33,11.99,421325.24,11.46
930953.93,25.33,11.99,422025.41,11.48
930805.46,25.34,11.99,422146.39,11.49
930805.46,25.34,11.99,423098.09,11.52
931037.57,25.35,12.0,422874.84,11.51
931037.57,25.35,12.0,422800.0,11.51
931009.39,25.35,12.01,422764.0,11.51
930860.92,25.35,12.01,422688.47,11.51
930712.45,25.36,12.01,422833.93,11.52
930997.81,25.37,12.03,422797.03,11.52
931283.17,25.38,12.04,422694.13,11.52
931323.4,25.39,12.04,422617.55,11.52
931363.63,25.39,12.05,422735.99,11.53
931215.16,25.4,12.05,422849.06,11.53
930964.97,25.4,12.05,422507.96,11.53
931409.42,25.41,12.07,422624.84,11.53
931260.95,25.41,12.07,422505.49,11.53
931112.48,25.42,12.07,422388.53,11.53
931152.71,25.42,12.08,422343.75,11.53
930788.88,25.42,12.07,422103.83,11.53
930788.88,25.42,12.07,422033.61,11.52
930640.41,25.42,12.08,422023.95,11.53
930640.41,25.42,12.08,422091.65,11.53
930341.21,25.41,12.07,421724.14,11.52
930626.57,25.42,12.08,421709.99,11.52
930478.1,25.43,12.08,421842.39,11.53
930771.64,25.44,12.1,421745.17,11.53
930771.64,25.44,12.1,421662.1,11.52
930668.94,25.44,12.09,421697.71,11.53
931330.81,25.46,12.12,421782.49,11.53
931182.34,25.46,12.12,421896.99,11.54
931033.87,25.47,12.12,423310.97,11.58
930885.39,25.47,12.13,423208.31,11.58
930736.92,25.47,12.13,423426.49,11.59
930588.45,25.48,12.13,423536.83,11.59
930873.81,25.49,12.14,423435.84,11.59
930725.34,25.49,12.15,423521.93,11.6
931047.3,25.51,12.16,423203.26,11.59
931422.45,25.52,12.17,423915.1,11.61
931977.92,25.53,12.19,423591.71,11.6
932413.1,25.55,12.2,423649.44,11.61
933074.97,25.57,12.23,423734.21,11.61
933360.33,25.58,12.24,425012.04,11.65
933351.55,25.58,12.24,424996.37,11.65
933203.08,25.58,12.24,424924.39,11.65
933054.61,25.59,12.24,424833.39,11.65
932906.14,25.59,12.25,424709.5,11.65
932757.66,25.59,12.25,424605.98,11.65
932598.96,25.59,12.25,424464.6,11.65
932373.7,25.59,12.24,424212.48,11.64
932659.06,25.6,12.25,424136.95,11.64
932881.7,25.61,12.27,423765.12,11.63
932765.07,25.61,12.27,425157.08,11.67
932616.6,25.62,12.27,425067.2,11.68
932468.13,25.62,12.28,425191.42,11.68
932319.66,25.62,12.28,425465.43,11.69
932171.19,25.63,12.28,425450.39,11.7
932171.19,25.63,12.28,425359.56,11.69
931945.92,25.62,12.28,425283.37,11.69
931797.45,25.62,12.28,425150.61,11.69
931648.98,25.63,12.28,425150.08,11.69
931689.21,25.63,12.29,425119.27,11.7
931729.45,25.64,12.3,425243.78,11.7
931580.98,25.64,12.3,425125.92,11.7
931874.52,25.66,12.31,424992.82,11.7
931726.05,25.66,12.31,424823.41,11.7
931577.58,25.66,12.32,424721.8,11.7
931429.11,25.66,12.32,424706.77,11.7
931804.26,25.68,12.33,425050.74,11.71
932007.69,25.68,12.34,425396.58,11.72
932007.69,25.68,12.34,425340.44,11.72
932264.71,25.69,12.35,426265.45,11.75
932304.94,25.7,12.35,426248.2,11.75
931931.11,25.69,12.35,425873.37,11.74
932216.47,25.7,12.36,425912.12,11.74
932068.0,25.7,12.36,425776.3,11.74
931919.52,25.71,12.36,426552.86,11.77
931771.05,25.71,12.37,426458.81,11.77
932028.07,25.72,12.37,430956.26,11.89
932313.43,25.73,12.38,430929.26,11.89
932697.36,25.74,12.4,430777.6,11.89
932548.89,25.74,12.4,430694.93,11.89
932589.12,25.75,12.41,430613.08,11.89
932629.35,25.76,12.41,430228.72,11.88
932480.88,25.76,12.42,430144.32,11.88
932332.41,25.76,12.42,430077.86,11.88
932304.23,25.77,12.43,430090.09,11.89
932304.23,25.77,12.43,430100.6,11.89
932589.59,25.78,12.44,430393.94,11.9
932629.83,25.79,12.44,430516.17,11.9
932481.35,25.79,12.45,430680.33,11.91
932375.34,25.79,12.45,433743.92,12.0
932415.57,25.8,12.46,433710.45,12.0
932277.72,25.8,12.46,433617.87,12.0
932277.72,25.8,12.46,433702.4,12.0
932129.24,25.81,12.46,433712.31,12.01
932534.9,25.82,12.48,433721.41,12.01
932522.5,25.82,12.48,433651.55,12.01
932799.67,25.84,12.49,433726.61,12.01
932651.2,25.84,12.5,433711.57,12.02
932502.73,25.84,12.5,434085.13,12.03
932771.96,25.85,12.51,434017.97,12.03
932623.49,25.86,12.51,433906.11,12.03
932475.02,25.86,12.52,434032.36,12.04
932475.02,25.86,12.52,433985.11,12.04
932744.25,25.87,12.53,434518.56,12.05
933119.4,25.88,12.54,434516.72,12.05
932970.93,25.89,12.54,434501.5,12.06
932970.93,25.89,12.54,434392.7,12.05
932822.46,25.89,12.55,434540.38,12.06
932862.69,25.9,12.55,434674.89,12.07
932714.22,25.9,12.56,434822.57,12.07
932565.75,25.9,12.56,434762.5,12.08
932417.28,25.91,12.56,434660.47,12.08
932268.8,25.91,12.57,434810.42,12.08
932120.33,25.91,12.57,434708.19,12.08
930995.24,25.94,12.59,434518.23,12.11
930846.77,25.94,12.6,434419.01,12.11
930531.72,25.94,12.59,434364.34,12.11
930531.72,25.94,12.59,434325.85,12.11
930817.08,25.95,12.6,434574.68,12.11
932352.71,26.0,12.65,434681.16,12.12
931227.61,26.02,12.68,434491.2,12.14
931563.62,26.04,12.69,434337.83,12.14
931848.98,26.05,12.7,434201.87,12.14
932027.38,26.06,12.71,434193.16,12.14
932479.53,26.07,12.73,434361.12,12.14
932312.57,26.07,12.73,434223.19,12.14
932164.1,26.08,12.73,434129.94,12.14
932015.63,26.08,12.73,433999.31,12.14
931867.16,26.08,12.74,434111.68,12.15
931718.69,26.08,12.74,434020.66,12.15
931570.22,26.09,12.74,434519.59,12.17
931421.75,26.09,12.75,434597.23,12.17
931273.28,26.09,12.75,434768.67,12.18
931124.81,26.1,12.75,434721.23,12.18
930976.33,26.1,12.76,434799.64,12.19
931420.78,26.11,12.77,434798.83,12.19
931272.31,26.12,12.77,434724.72,12.19
931186.52,26.12,12.78,434669.13,12.19
930961.25,26.12,12.78,434486.56,12.19
931160.88,26.13,12.79,434230.92,12.18
931446.24,26.14,12.8,434336.3,12.19
931022.36,26.13,12.79,433799.42,12.18
931062.59,26.14,12.8,433928.87,12.18
931235.36,26.15,12.81,433847.85,12.18
931086.88,26.15,12.81,433832.82,12.19
931127.12,26.16,12.82,433750.11,12.19
930978.65,26.16,12.82,433848.4,12.19
931264.01,26.17,12.83,433779.15,12.19
931115.53,26.18,12.83,433716.18,12.19
931155.77,26.18,12.84,433636.52,12.19
931155.77,26.18,12.84,434047.36,12.21
931570.88,26.2,12.86,434097.88,12.21
931781.12,26.21,12.87,435755.46,12.26
931387.5,26.21,12.86,435342.55,12.25
931239.03,26.21,12.87,435316.02,12.25
931471.13,26.22,12.88,436124.56,12.28
930346.04,26.25,12.9,436066.94,12.3
930751.69,26.26,12.92,436089.17,12.31
930751.69,26.26,12.92,435815.64,12.3
930603.22,26.27,12.92,435758.68,12.3
930454.75,26.27,12.93,435684.57,12.3
930494.98,26.28,12.93,435555.58,12.3
930535.21,26.28,12.94,435527.38,12.3
930386.74,26.29,12.94,435458.44,12.3
930238.27,26.29,12.95,435990.21,12.32
930089.8,26.29,12.95,435917.76,12.32
929480.96,26.28,12.94,435279.9,12.31
929856.11,26.3,12.95,435361.57,12.31
929707.64,26.3,12.95,435266.72,12.31
929559.17,26.3,12.96,435403.06,12.32
929844.53,26.31,12.97,436651.87,12.36
930219.68,26.33,12.98,437360.83,12.38
929952.3,26.33,12.98,437665.16,12.39
930184.41,26.34,12.99,437650.91,12.39
930137.65,26.34,13.0,438633.12,12.42
930195.89,26.35,13.0,438666.22,12.42
930047.42,26.35,13.01,438578.54,12.43
930019.25,26.36,13.01,438568.09,12.43
930019.25,26.36,13.01,438498.87,12.43
929870.77,26.36,13.02,438515.5,12.43
929553.49,26.35,13.01,438147.12,12.42
928486.02,26.38,13.04,437929.34,12.44
928755.25,26.4,13.05,437782.98,12.44
928682.14,26.4,13.06,437961.63,12.45
928533.67,26.4,13.06,437888.68,12.45
928385.19,26.41,13.06,438576.94,12.48
927772.61,26.4,13.05,437987.73,12.46
927270.21,26.39,13.05,437890.52,12.46
927310.44,26.4,13.05,438038.84,12.47
927161.97,26.4,13.06,437894.87,12.47
927202.2,26.41,13.06,437857.97,12.47
927053.73,26.41,13.07,437758.5,12.47
926576.83,26.4,13.06,437058.13,12.45
926633.11,26.41,13.07,438228.19,12.49
926484.64,26.41,13.07,438114.6,12.49
926484.64,26.41,13.07,437937.3,12.49
926060.75,26.41,13.06,437536.79,12.48
926346.11,26.42,13.08,437659.77,12.48
926346.11,26.42,13.08,437947.55,12.49
926395.07,26.43,13.08,437511.88,12.48
926770.21,26.44,13.1,437802.52,12.49
926621.74,26.44,13.1,437819.39,12.49
926473.27,26.45,13.1,437691.02,12.49
926473.27,26.45,13.1,437668.59,12.49
926848.42,26.46,13.12,438307.73,12.51
926888.65,26.47,13.12,438252.73,12.51
926740.18,26.47,13.13,438213.03,12.52
926591.71,26.47,13.13,438289.47,12.52
926217.88,26.47,13.12,438161.28,12.52
926593.03,26.48,13.14,438211.11,12.52
926593.03,26.48,13.14,438211.11,12.52
926444.56,26.48,13.14,438096.98,12.52
926622.95,26.49,13.15,438135.93,12.53
927305.41,26.52,13.17,438304.75,12.53
927590.77,26.53,13.18,438726.15,12.55
927442.3,26.53,13.19,438591.24,12.55
927293.83,26.53,13.19,438462.76,12.55
927293.83,26.53,13.19,438396.34,12.54
927068.57,26.53,13.19,438152.42,12.54
927353.93,26.54,13.2,437778.96,12.53
927205.46,26.55,13.2,437658.54,12.53
927056.99,26.55,13.21,437628.77,12.53
926908.51,26.55,13.21,437573.07,12.53
927495.97,26.57,13.23,438746.72,12.57
927347.5,26.57,13.23,438679.27,12.57
927199.03,26.58,13.23,438580.56,12.57
927050.56,26.58,13.24,438508.73,12.57
926902.08,26.58,13.24,438448.15,12.57
927134.19,26.59,13.25,438717.76,12.58
926985.72,26.6,13.25,438583.29,12.58
927025.95,26.6,13.26,438520.38,12.59
927305.76,26.62,13.27,438717.71,12.59
927157.29,26.62,13.28,439731.93,12.63
927008.82,26.62,13.28,439617.18,12.63
926860.35,26.63,13.28,439542.64,12.63
926711.88,26.63,13.29,439519.52,12.63
926627.34,26.64,13.29,441046.47,12.68
926689.18,26.64,13.3,440770.11,12.67
926540.71,26.65,13.3,440628.29,12.67
926392.24,26.65,13.31,440504.5,12.67
926243.77,26.65,13.31,440671.8,12.68
926284.0,26.66,13.32,440995.42,12.69
926284.0,26.66,13.32,440935.71,12.69
926135.53,26.66,13.32,440890.8,12.69
926420.89,26.68,13.33,440992.8,12.7
926461.12,26.68,13.34,440904.24,12.7
926312.65,26.69,13.34,440772.06,12.7
926164.18,26.69,13.35,440779.47,12.7
926204.41,26.7,13.35,440870.93,12.71
926204.41,26.7,13.35,441067.67,12.71
925610.53,26.71,13.37,441190.02,12.73
925462.06,26.71,13.37,441482.74,12.74
925462.06,26.71,13.37,441404.84,12.74
925462.06,26.71,13.37,442164.73,12.76
925313.59,26.72,13.37,442095.43,12.77
925165.11,26.72,13.38,442147.89,12.77
925016.64,26.72,13.38,442255.8,12.78
925016.64,26.72,13.38,442185.35,12.78
924868.17,26.73,13.38,442306.81,12.78
924719.7,26.73,13.39,442268.46,12.79
924571.23,26.74,13.39,442309.99,12.79
924571.23,26.74,13.39,442283.19,12.79
924613.69,26.74,13.39,442374.77,12.79
924899.05,26.75,13.4,442251.03,12.79
924899.05,26.75,13.4,442079.21,12.79
924750.58,26.75,13.41,442233.98,12.79
924435.52,26.75,13.4,441877.77,12.78
924475.76,26.75,13.41,442415.67,12.8
924327.29,26.76,13.41,442398.05,12.81
924327.29,26.76,13.41,442580.38,12.81
924178.81,26.76,13.42,442699.59,12.82
924219.05,26.77,13.42,442655.09,12.82
924259.28,26.78,13.43,442577.16,12.82
923191.8,26.81,13.46,442359.38,12.84
923232.04,26.81,13.47,442290.55,12.85
924217.33,26.85,13.51,444585.25,12.92
924449.43,26.86,13.52,445236.57,12.94
924449.43,26.86,13.52,445172.1,12.94
924300.96,26.87,13.52,445094.46,12.94
924215.16,26.87,13.53,445069.94,12.94
924393.56,26.88,13.54,444986.3,12.94
