ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5720-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1125,5839,2203390,6212,2203390
1125,5839,2204200,6212,2204200
1125,5839,2204670,6212,2204670
1125,5839,2205670,6212,2205670
1125,5839,2206670,6212,2206670
1125,5839,2207480,6212,2207480
1125,5839,2208480,6212,2208480
1125,5839,2209290,6212,2209290
1125,5839,2210290,6212,2210290
1125,5839,2211290,6212,2211290
1125,5839,2211750,6212,2211750
1125,5839,2212220,6212,2212220
1125,5839,2212540,6212,2212540
1125,5839,2213350,6212,2213350
1125,5839,2213350,6212,2213350
1125,5839,2213350,6212,2213350
1125,5839,2214160,6212,2214160
1125,5839,2215160,6212,2215160
1126,5847,2216160,6212,2216160
1126,5847,2216160,6212,2216160
1126,5847,2216810,6212,2216810
1126,5847,2217810,6212,2217810
1126,5847,2218810,6212,2218810
1127,5855,2219810,6212,2219810
1127,5855,2219810,6212,2219810
1127,5855,2219810,6212,2219810
1127,5855,2219810,6212,2219810
1127,5855,2220810,6212,2220810
1127,5855,2221810,6212,2221810
1127,5855,2222620,6212,2222620
1127,5855,2223620,6212,2223620
1127,5855,2223940,6212,2223940
1128,5863,2224940,6212,2224940
1128,5863,2225940,6212,2225940
1128,5863,2226940,6212,2226940
1128,5863,2227940,6212,2227940
1128,5863,2228750,6212,2228750
1128,5863,2228980,6212,2228980
1129,5871,2229980,6212,2229980
1129,5871,2230980,6212,2230980
1130,5873,2231790,6212,2231790
1130,5873,2232790,6212,2232790
1130,5873,2233260,6212,2233260
1130,5873,2234070,6212,2234070
1130,5873,2234070,6212,2242070
1130,5873,2234300,6212,2242300
1131,5875,2235300,6212,2243300
1132,5877,2235570,6212,2243570
1132,5877,2236570,6212,2244570
1132,5877,2237570,6212,2245570
1132,5877,2238040,6212,2246040
1132,5877,2238040,6212,2246040
1132,5877,2238360,6212,2246360
1132,5877,2238680,6212,2246680
1132,5877,2238910,6212,2246910
1132,5877,2239910,6212,2247910
1132,5877,2239910,6212,2247910
1132,5877,2240380,6212,2248380
1132,5877,2240380,6212,2248380
1133,5885,2240970,6212,2248970
1133,5885,2241970,6212,2249970
1133,5885,2245970,6212,2253970
1133,5885,2246780,6212,2254780
1133,5885,2247780,6212,2255780
1134,5893,2248000,6212,2256000
1134,5893,2248650,6212,2256650
1134,5893,2249650,6212,2257650
1134,5893,2250460,6212,2258460
1134,5893,2250920,6212,2258920
1134,5893,2251080,6212,2259080
1134,5893,2251890,6212,2259890
1134,5893,2252360,6212,2260360
1134,5893,2252680,6212,2260680
1134,5893,2253150,6212,2261150
1134,5893,2253960,6212,2261960
1134,5893,2254550,6212,2262550
1134,5893,2254780,6212,2262780
1134,5893,2255590,6212,2263590
1134,5893,2256060,6212,2264060
1134,5893,2257060,6212,2265060
1134,5893,2258060,6212,2266060
1134,5893,2258870,6212,2266870
1134,5893,2259870,6212,2267870
1134,5893,2260680,6212,2268680
1134,5893,2260680,6212,2268680
1134,5893,2261490,6212,2269490
1134,5893,2262490,6212,2270490
1135,5895,2263490,6212,2271490
1135,5895,2263860,6212,2271860
1136,5896,2264860,6212,2272860
1136,5896,2264860,6212,2272860
1136,5896,2265670,6212,2273670
1136,5896,2266140,6212,2274140
1136,5896,2266250,6212,2274250
1137,5898,2267250,6212,2275250
1137,5898,2268250,6212,2276250
1137,5898,2269250,6212,2277250
1138,5900,2270250,6212,2278250
1139,5908,2270250,6212,2278250
1139,5908,2271250,6212,2279250
1139,5908,2271480,6212,2279480
1139,5908,2271700,6212,2279700
1139,5908,2272510,6212,2280510
1139,5908,2273510,6212,2281510
1139,5908,2274510,6212,2282510
1139,5908,2275510,6212,2283510
1139,5908,2275510,6212,2283510
1139,5908,2276510,6212,2284510
1139,5908,2277510,6212,2285510
1139,5908,2278510,6212,2286510
1140,5916,2279510,6212,2287510
1140,5916,2280510,6212,2288510
1140,5916,2280510,6212,2288510
1140,5916,2280510,6212,2288510
1141,5918,2281510,6212,2289510
1141,5918,2281510,6212,2289510
1141,5918,2281730,6212,2289730
1141,5918,2282200,6212,2290200
1141,5918,2283200,6212,2291200
1141,5918,2284200,6212,2292200
1141,5918,2285200,6212,2293200
1141,5918,2286010,6212,2294010
1141,5918,2287010,6212,2295010
1141,5918,2288010,6212,2296010
1141,5918,2288470,6212,2296470
1141,5918,2288930,6212,2296930
1141,5918,2289930,6212,2297930
1141,5918,2290740,6212,2298740
1141,5918,2291740,6212,2299740
1141,5918,2292740,6212,2300740
1141,5918,2293550,6212,2301550
1142,5926,2294360,6212,2302360
1142,5926,2295360,6212,2303360
1142,5926,2295360,6212,2303360
1142,5926,2296360,6212,2304360
1142,5926,2296830,6212,2304830
1142,5926,2297290,6212,2305290
1142,5926,2297760,6212,2305760
1142,5926,2297760,6212,2305760
1142,5926,2298570,6212,2306570
1142,5926,2299570,6212,2307570
1142,5926,2300380,6212,2308380
1142,5926,2300850,6212,2308850
1142,5926,2301850,6212,2309850
1142,5926,2302850,6212,2310850
1142,5926,2303660,6212,2311660
1142,5926,2304470,6212,2312470
1143,5928,2304940,6212,2312940
1143,5928,2305260,6212,2313260
1143,5928,2306070,6212,2314070
1143,5928,2306540,6212,2314540
1143,5928,2307540,6212,2315540
1144,5936,2308010,6212,2316010
1144,5936,2308010,6212,2316010
1144,5936,2309010,6212,2317010
1145,5938,2309480,6212,2317480
1145,5938,2310480,6212,2318480
1145,5938,2310950,6212,2318950
1145,5938,2311950,6212,2319950
1145,5938,2312420,6212,2320420
1145,5938,2313420,6212,2321420
1145,5938,2314420,6212,2322420
1145,5938,2315420,6212,2323420
1145,5938,2315420,6212,2323420
1145,5938,2315580,6212,2323580
1145,5938,2315900,6212,2323900
1145,5938,2316710,6212,2324710
1145,5938,2317180,6212,2325180
1145,5938,2317180,6212,2325180
1145,5938,2318180,6212,2326180
1145,5938,2319180,6212,2327180
1145,5938,2320180,6212,2328180
1145,5938,2320650,6212,2328650
1145,5938,2321650,6212,2329650
1145,5938,2322120,6212,2330120
1145,5938,2323120,6212,2331120
1145,5938,2324120,6212,2332120
1145,5938,2325120,6212,2333120
1145,5938,2325930,6212,2333930
1145,5938,2325930,6212,2333930
1145,5938,2326930,6212,2334930
1145,5938,2327930,6212,2335930
1145,5938,2328930,6212,2336930
1145,5938,2329740,6212,2337740
1145,5938,2330330,6212,2338330
1145,5938,2331330,6212,2339330
1145,5938,2332330,6212,2340330
1145,5938,2333140,6212,2341140
1145,5938,2333140,6212,2341140
1145,5938,2334140,6212,2342140
1145,5938,2335140,6212,2343140
1145,5938,2335460,6212,2343460
1145,5938,2335460,6212,2343460
1145,5938,2336270,6212,2344270
1145,5938,2336270,6212,2344270
1145,5938,2337080,6212,2345080
1145,5938,2337400,6212,2345400
1145,5938,2338400,6212,2346400
1145,5938,2339050,6212,2347050
1146,5940,2340050,6212,2348050
1146,5940,2340520,6212,2348520
1146,5940,2340520,6212,2348520
1146,5940,2341520,6212,2349520
1146,5940,2341680,6212,2349680
1146,5940,2342680,6212,2350680
1146,5940,2343150,6212,2351150
1146,5940,2343960,6212,2351960
1146,5940,2343960,6212,2351960
1146,5940,2344960,6212,2352960
1146,5940,2345960,6212,2353960
1146,5940,2346960,6212,2354960
1146,5940,2347960,6212,2355960
1146,5940,2348770,6212,2356770
1146,5940,2349230,6212,2357230
1146,5940,2350230,6212,2358230
1146,5940,2351040,6212,2359040
1146,5940,2351040,6212,2359040
1146,5940,2351040,6212,2359040
1146,5940,2351360,6212,2359360
1146,5940,2352360,6212,2360360
1146,5940,2353360,6212,2361360
1147,5948,2354360,6212,2362360
1147,5948,2354360,6212,2362360
1147,5948,2355360,6212,2363360
1147,5948,2356360,6212,2364360
1147,5948,2357360,6212,2365360
1147,5948,2358360,6212,2366360
1148,5950,2358820,6212,2366820
1148,5950,2362820,6212,2370820
1148,5950,2363290,6212,2371290
1148,5950,2364290,6212,2372290
1149,5952,2365290,6212,2373290
1149,5952,2365290,6212,2381290
1149,5952,2366290,6212,2382290
1149,5952,2366290,6212,2382290
1149,5952,2367290,6212,2383290
1149,5952,2368290,6212,2384290
1149,5952,2369290,6212,2385290
1149,5952,2370290,6212,2386290
1149,5952,2371290,6212,2387290
1149,5952,2371760,6212,2387760
1149,5952,2372760,6212,2388760
1149,5952,2373570,6212,2389570
1149,5952,2374570,6212,2390570
1149,5952,2375570,6212,2391570
1149,5952,2376570,6212,2392570
1149,5952,2377380,6212,2393380
1149,5952,2378380,6212,2394380
1149,5952,2379380,6212,2395380
1149,5952,2380380,6212,2396380
1149,5952,2380850,6212,2396850
1149,5952,2381660,6212,2397660
1150,5960,2389660,6212,2405660
1150,5960,2390660,6212,2406660
1150,5960,2391310,6212,2407310
1151,5968,2391310,6212,2407310
1151,5968,2392120,6212,2408120
1151,5968,2393120,6212,2409120
1151,5968,2393590,6212,2409590
1151,5968,2393590,6212,2409590
1151,5968,2394590,6212,2410590
1151,5968,2395400,6212,2411400
1151,5968,2397400,6212,2413400
1151,5968,2398210,6212,2414210
1151,5968,2399210,6212,2415210
1151,5968,2400020,6212,2416020
1151,5968,2400830,6212,2416830
1151,5968,2401300,6212,2417300
1151,5968,2402300,6212,2418300
1151,5968,2403300,6212,2419300
1151,5968,2403300,6212,2419300
1152,5970,2403300,6212,2419300
1152,5970,2404110,6212,2420110
1152,5970,2405110,6212,2421110
1152,5970,2405110,6212,2421110
1153,5972,2405580,6212,2421580
1153,5972,2406580,6212,2422580
1153,5972,2406580,6212,2422580
1153,5972,2406900,6212,2422900
1153,5972,2407900,6212,2423900
1153,5972,2408370,6212,2424370
1153,5972,2408370,6212,2424370
1153,5972,2409370,6212,2425370
1153,5972,2410370,6212,2426370
1153,5972,2411370,6212,2427370
1153,5972,2412180,6212,2428180
1153,5972,2413180,6212,2429180
1154,5974,2413770,6212,2429770
1154,5974,2414580,6212,2430580
1154,5974,2415580,6212,2431580
1154,5974,2416390,6212,2432390
1154,5974,2416860,6212,2432860
1154,5974,2416860,6212,2432860
1154,5974,2417860,6212,2433860
1154,5974,2418860,6212,2434860
1154,5974,2419860,6212,2435860
1154,5974,2420860,6212,2436860
1154,5974,2421670,6212,2437670
1154,5974,2422670,6212,2438670
1154,5974,2423480,6212,2439480
1154,5974,2423950,6212,2439950
1154,5974,2424420,6212,2440420
1154,5974,2425420,6212,2441420
1154,5974,2425420,6212,2441420
1154,5974,2426230,6212,2442230
1154,5974,2426700,6212,2442700
1154,5974,2427700,6212,2443700
1154,5974,2429700,6212,2445700
1154,5974,2430510,6212,2446510
1154,5974,2430830,6212,2446830
1154,5974,2431830,6212,2447830
1154,5974,2432830,6212,2448830
1154,5974,2433830,6212,2449830
1154,5974,2434640,6212,2450640
1154,5974,2435640,6212,2451640
1154,5974,2435640,6212,2451640
1155,5982,2436640,6212,2452640
1156,5990,2437640,6212,2453640
1156,5990,2438640,6212,2454640
1156,5990,2438640,6212,2454640
1156,5990,2439290,6212,2455290
1156,5990,2439750,6212,2455750
1156,5990,2440560,6212,2456560
1156,5990,2441560,6212,2457560
1156,5990,2441560,6212,2457560
1156,5990,2442370,6212,2458370
1156,5990,2442960,6212,2458960
1156,5990,2443770,6212,2459770
1156,5990,2444240,6212,2460240
1156,5990,2444240,6212,2460240
1156,5990,2444790,6212,2460790
1156,5990,2445790,6212,2461790
1156,5990,2446020,6212,2462020
1157,5998,2447020,6212,2463020
1157,5998,2448020,6212,2464020
1157,5998,2448020,6212,2464020
1157,5998,2448830,6212,2464830
1157,5998,2449830,6212,2465830
1157,5998,2450830,6212,2466830
1157,5998,2450830,6212,2466830
1157,5998,2450830,6212,2466830
1157,5998,2451830,6212,2467830
1157,5998,2452300,6212,2468300
1157,5998,2452300,6212,2468300
1157,5998,2453300,6212,2469300
1157,5998,2453770,6212,2469770
1157,5998,2454770,6212,2470770
1157,5998,2455770,6212,2471770
1157,5998,2456770,6212,2472770
1157,5998,2457770,6212,2473770
1157,5998,2458580,6212,2474580
1157,5998,2459580,6212,2475580
1157,5998,2460050,6212,2476050
1157,5998,2460860,6212,2476860
1157,5998,2461670,6212,2477670
1157,5998,2462670,6212,2478670
1157,5998,2463670,6212,2479670
1157,5998,2464670,6212,2480670
1157,5998,2465140,6212,2481140
1157,5998,2465140,6212,2481140
1157,5998,2466140,6212,2482140
1157,5998,2466140,6212,2482140
1158,6006,2474140,6212,2490140
1158,6006,2475140,6212,2491140
1158,6006,2476140,6212,2492140
1158,6006,2476950,6212,2492950
1158,6006,2477600,6212,2493600
1158,6006,2477600,6212,2493600
1158,6006,2478600,6212,2494600
1158,6006,2479600,6212,2495600
1158,6006,2480410,6212,2496410
1158,6006,2481410,6212,2497410
1158,6006,2482410,6212,2498410
1158,6006,2482730,6212,2498730
1158,6006,2483730,6212,2499730
1158,6006,2483730,6212,2499730
1158,6006,2484540,6212,2500540
1158,6006,2485540,6212,2501540
1158,6006,2486540,6212,2502540
1158,6006,2487540,6212,2503540
1158,6006,2487860,6212,2503860
1158,6006,2488860,6212,2504860
1158,6006,2488860,6212,2504860
1158,6006,2488860,6212,2504860
1158,6006,2489860,6212,2505860
1158,6006,2490860,6212,2506860
1158,6006,2491860,6212,2507860
1158,6006,2492860,6212,2508860
1158,6006,2493860,6212,2509860
1159,6008,2494670,6212,2510670
1159,6008,2495140,6212,2511140
1159,6008,2496140,6212,2512140
1159,6008,2497140,6212,2513140
1159,6008,2498140,6212,2514140
1159,6008,2498140,6212,2514140
1159,6008,2498610,6212,2514610
1159,6008,2502610,6212,2518610
1159,6008,2503610,6212,2519610
1159,6008,2504610,6212,2520610
1159,6008,2505610,6212,2521610
1159,6008,2505830,6212,2521830
1159,6008,2506830,6212,2522830
1160,6016,2507830,6212,2523830
1160,6016,2508830,6212,2524830
1160,6016,2508830,6212,2524830
1160,6016,2508830,6212,2524830
1160,6016,2509830,6212,2525830
1160,6016,2510830,6212,2526830
1160,6016,2510830,6212,2526830
1160,6016,2511480,6212,2527480
1161,6017,2512290,6212,2528290
1161,6017,2512610,6212,2528610
1161,6017,2513420,6212,2529420
1161,6017,2514420,6212,2530420
1161,6017,2514420,6212,2530420
1161,6017,2514420,6212,2530420
1161,6017,2515420,6212,2531420
1161,6017,2516230,6212,2532230
1161,6017,2516390,6212,2532390
1161,6017,2517390,6212,2533390
1161,6017,2518200,6212,2534200
1161,6017,2518200,6212,2534200
1162,6019,2519200,6212,2535200
1162,6019,2520200,6212,2536200
1162,6019,2521200,6212,2537200
1162,6019,2522200,6212,2538200
1162,6019,2523200,6212,2539200
1162,6019,2523200,6212,2539200
1162,6019,2523200,6212,2539200
1162,6019,2524200,6212,2540200
1162,6019,2525200,6212,2541200
1162,6019,2525570,6212,2541570
1162,6019,2526570,6212,2542570
1162,6019,2526570,6212,2542570
1162,6019,2527570,6212,2543570
1162,6019,2528040,6212,2544040
1162,6019,2529040,6212,2545040
1162,6019,2530040,6212,2546040
1162,6019,2531040,6212,2547040
1162,6019,2532040,6212,2548040
1162,6019,2532270,6212,2548270
1162,6019,2533270,6212,2549270
1162,6019,2534270,6212,2550270
1162,6019,2535080,6212,2551080
1163,6021,2536080,6212,2552080
1163,6021,2537080,6212,2553080
1163,6021,2538080,6212,2554080
1163,6021,2538080,6212,2554080
1163,6021,2538670,6212,2554670
1163,6021,2538670,6212,2554670
1164,6029,2539670,6212,2555670
1164,6029,2540670,6212,2556670
1164,6029,2541670,6212,2557670
1164,6029,2542140,6212,2558140
1164,6029,2542610,6212,2558610
1164,6029,2543420,6212,2559420
1164,6029,2544230,6212,2560230
1164,6029,2545230,6212,2561230
1164,6029,2546230,6212,2562230
1164,6029,2546460,6212,2562460
1164,6029,2547460,6212,2563460
1164,6029,2548460,6212,2564460
1164,6029,2549270,6212,2565270
1164,6029,2549730,6212,2565730
1164,6029,2549730,6212,2565730
1164,6029,2550730,6212,2566730
1164,6029,2550730,6212,2566730
1164,6029,2551200,6212,2567200
1164,6029,2551670,6212,2567670
1164,6029,2552670,6212,2568670
1164,6029,2553130,6212,2569130
1164,6029,2553130,6212,2569130
1164,6029,2553450,6212,2569450
1165,6031,2554100,6212,2570100
1165,6031,2555100,6212,2571100
1165,6031,2556100,6212,2572100
1165,6031,2557100,6212,2573100
1165,6031,2558100,6212,2574100
1165,6031,2559100,6212,2575100
1165,6031,2559570,6212,2575570
1165,6031,2560570,6212,2576570
1165,6031,2561570,6212,2577570
1165,6031,2561890,6212,2577890
1165,6031,2561890,6212,2577890
1165,6031,2562050,6212,2578050
1166,6033,2562700,6212,2578700
1166,6033,2563170,6212,2579170
1166,6033,2563330,6212,2579330
1166,6033,2564330,6212,2580330
1166,6033,2565330,6212,2581330
1166,6033,2566330,6212,2582330
1166,6033,2567330,6212,2583330
1166,6033,2567490,6212,2583490
1166,6033,2567810,6212,2583810
1166,6033,2568280,6212,2584280
1167,6035,2569280,6212,2585280
1167,6035,2570280,6212,2586280
1167,6035,2571280,6212,2587280
1167,6035,2572280,6212,2588280
1167,6035,2573280,6212,2589280
1167,6035,2574280,6212,2590280
1167,6035,2574280,6212,2590280
1167,6035,2574600,6212,2590600
1167,6035,2575600,6212,2591600
1167,6035,2576600,6212,2592600
1167,6035,2577410,6212,2593410
1167,6035,2578220,6212,2594220
1167,6035,2579220,6212,2595220
1167,6035,2579680,6212,2595680
1167,6035,2580680,6212,2596680
1167,6035,2581680,6212,2597680
1167,6035,2582680,6212,2598680
1167,6035,2583000,6212,2599000
1167,6035,2583000,6212,2599000
1167,6035,2583000,6212,2599000
1167,6035,2583000,6212,2599000
1167,6035,2583810,6212,2599810
1167,6035,2584280,6212,2600280
1167,6035,2584750,6212,2600750
1167,6035,2585750,6212,2601750
1167,6035,2586750,6212,2602750
1167,6035,2587750,6212,2603750
1167,6035,2587750,6212,2603750
1167,6035,2588220,6212,2604220
1167,6035,2588380,6212,2604380
1167,6035,2589380,6212,2605380
1167,6035,2590190,6212,2606190
1167,6035,2591000,6212,2607000
1167,6035,2592000,6212,2608000
1167,6035,2593000,6212,2609000
1167,6035,2594000,6212,2610000
1167,6035,2594000,6212,2610000
1167,6035,2594470,6212,2610470
1167,6035,2595280,6212,2611280
1167,6035,2596280,6212,2612280
1167,6035,2597280,6212,2613280
1167,6035,2598090,6212,2614090
1167,6035,2599090,6212,2615090
1167,6035,2599090,6212,2615090
1167,6035,2600090,6212,2616090
1167,6035,2600560,6212,2616560
1167,6035,2601030,6212,2617030
1167,6035,2601510,6212,2617510
1167,6035,2602510,6212,2618510
1167,6035,2603510,6212,2619510
1167,6035,2604060,6212,2620060
1168,6037,2605060,6212,2621060
1168,6037,2606060,6212,2622060
1168,6037,2606060,6212,2622060
1168,6037,2606610,6212,2622610
1168,6037,2606930,6212,2622930
1168,6037,2607930,6212,2623930
1168,6037,2607930,6212,2623930
1168,6037,2608930,6212,2624930
1168,6037,2609740,6212,2625740
1168,6037,2610740,6212,2626740
1168,6037,2611740,6212,2627740
1168,6037,2612740,6212,2628740
1168,6037,2613740,6212,2629740
1168,6037,2614740,6212,2630740
1168,6037,2622740,6212,2638740
1168,6037,2623740,6212,2639740
1168,6037,2624210,6212,2640210
1168,6037,2624210,6212,2640210
1168,6037,2624680,6212,2640680
1168,6037,2625680,6212,2641680
1168,6037,2633680,6212,2649680
1168,6037,2634140,6212,2650140
1168,6037,2634610,6212,2650610
1168,6037,2635260,6212,2651260
1168,6037,2635480,6212,2651480
1168,6037,2636070,6212,2652070
1168,6037,2637070,6212,2653070
1168,6037,2638070,6212,2654070
1168,6037,2639070,6212,2655070
1168,6037,2640070,6212,2656070
1168,6037,2641070,6212,2657070
1168,6037,2642070,6212,2658070
1168,6037,2643070,6212,2659070
1168,6037,2644070,6212,2660070
1168,6037,2645070,6212,2661070
1168,6037,2645300,6212,2661300
1168,6037,2646300,6212,2662300
1168,6037,2647300,6212,2663300
1168,6037,2647620,6212,2663620
1168,6037,2648270,6212,2664270
1168,6037,2648740,6212,2664740
1169,6038,2649550,6212,2665550
1169,6038,2650360,6212,2666360
1169,6038,2650680,6212,2666680
1169,6038,2651680,6212,2667680
1169,6038,2652490,6212,2668490
1169,6038,2653490,6212,2669490
1169,6038,2653960,6212,2669960
1169,6038,2654960,6212,2670960
1169,6038,2655770,6212,2671770
1169,6038,2655770,6212,2671770
1169,6038,2656770,6212,2672770
1169,6038,2657420,6212,2673420
1169,6038,2657970,6212,2673970
1170,6040,2658970,6212,2674970
1170,6040,2659560,6212,2675560
1170,6040,2667560,6212,2683560
1171,6048,2668030,6212,2684030
1171,6048,2668030,6212,2684030
1171,6048,2669030,6212,2685030
1171,6048,2670030,6212,2686030
1171,6048,2670840,6212,2686840
1171,6048,2671650,6212,2687650
1171,6048,2672650,6212,2688650
1171,6048,2673650,6212,2689650
1172,6050,2674650,6212,2690650
1172,6050,2675460,6212,2691460
1173,6052,2675780,6212,2691780
1173,6052,2676780,6212,2692780
1173,6052,2677780,6212,2693780
1173,6052,2678250,6212,2694250
1173,6052,2678570,6212,2694570
1173,6052,2679570,6212,2695570
1173,6052,2680160,6212,2696160
1173,6052,2681160,6212,2697160
1173,6052,2681380,6212,2697380
1173,6052,2682380,6212,2698380
1174,6060,2683380,6212,2699380
1174,6060,2683380,6212,2699380
1174,6060,2684380,6212,2700380
1174,6060,2684850,6212,2700850
1175,6068,2692850,6212,2708850
1175,6068,2693400,6212,2709400
1175,6068,2694400,6212,2710400
1175,6068,2695400,6212,2711400
1175,6068,2696400,6212,2712400
1176,6069,2697400,6212,2713400
1176,6069,2698210,6212,2714210
1176,6069,2699020,6212,2715020
1176,6069,2700020,6212,2716020
1176,6069,2700830,6212,2716830
1176,6069,2701830,6212,2717830
1176,6069,2702640,6212,2718640
1176,6069,2703450,6212,2719450
1176,6069,2704450,6212,2720450
1176,6069,2704450,6212,2720450
1177,6070,2705260,6212,2721260
1177,6070,2705730,6212,2721730
1177,6070,2705730,6212,2721730
1178,6072,2706540,6212,2722540
1178,6072,2706860,6212,2722860
1178,6072,2707860,6212,2723860
1178,6072,2708860,6212,2724860
1178,6072,2708860,6212,2724860
1178,6072,2709180,6212,2725180
1178,6072,2709990,6212,2725990
