ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b1b9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-bellman_ratio
879203.85,45.1,32.03,682094.13,34.99
879226.8,45.12,32.05,681791.44,34.99
880178.59,45.17,32.1,681870.32,34.99
880017.76,45.18,32.12,681517.11,34.99
879653.69,45.17,32.11,681150.58,34.98
879664.08,45.17,32.11,681104.11,34.98
879442.48,45.17,32.1,680923.01,34.97
879348.63,45.16,32.1,680830.23,34.97
879194.23,45.18,32.12,681041.65,35.0
879027.95,45.19,32.13,681000.78,35.01
878861.68,45.21,32.14,680954.43,35.03
878695.4,45.22,32.16,680937.85,35.05
878717.86,45.24,32.18,682295.86,35.13
879007.53,45.27,32.21,682504.03,35.15
879007.53,45.27,32.21,682504.03,35.15
879358.85,45.31,32.24,683197.0,35.2
879358.85,45.31,32.24,683135.17,35.2
879198.02,45.32,32.26,683028.47,35.21
879037.19,45.34,32.27,682812.56,35.22
879510.4,45.36,32.3,683526.26,35.25
879510.4,45.36,32.3,684626.82,35.31
879881.91,45.39,32.32,684694.04,35.32
879616.04,45.4,32.33,684296.91,35.32
879332.24,45.39,32.33,683888.13,35.3
879171.41,45.41,32.34,683739.14,35.31
879016.02,45.42,32.36,683651.53,35.33
878861.62,45.44,32.38,683408.53,35.33
878700.79,45.46,32.39,683019.38,35.33
879069.33,45.49,32.42,684706.12,35.43
881005.86,45.61,32.54,686680.38,35.55
881059.49,45.63,32.57,686812.58,35.57
881059.49,45.63,32.57,686637.77,35.56
880382.75,45.62,32.56,685850.94,35.54
880216.48,45.63,32.57,685981.94,35.56
880216.48,45.63,32.57,685981.94,35.56
880496.93,45.66,32.6,686051.73,35.58
880499.47,45.66,32.6,686062.96,35.58
880780.91,45.69,32.62,685961.92,35.58
880626.51,45.7,32.64,685790.96,35.59
880250.67,45.69,32.63,685484.36,35.58
880089.84,45.71,32.64,685291.07,35.59
880463.96,45.73,32.66,688892.79,35.78
880463.96,45.73,32.66,688864.96,35.78
880297.68,45.74,32.68,689016.42,35.8
880162.59,45.76,32.7,688803.62,35.81
880216.22,45.78,32.72,689969.13,35.89
880491.23,45.81,32.74,689874.59,35.89
880330.4,45.82,32.76,689684.72,35.9
879973.78,45.82,32.75,689315.77,35.89
879973.78,45.82,32.75,689441.25,35.9
880254.23,45.84,32.78,690628.43,35.97
880087.96,45.86,32.79,690737.91,35.99
880141.59,45.88,32.81,690654.64,36.0
880141.59,45.88,32.81,690654.64,36.0
880054.49,45.9,32.83,690515.86,36.01
879764.56,45.89,32.83,690048.83,36.0
880039.57,45.92,32.86,690024.63,36.01
879904.47,45.94,32.87,689993.71,36.02
879904.47,45.94,32.87,689993.71,36.02
879554.36,45.93,32.87,689798.05,36.02
879498.57,45.96,32.89,689901.77,36.05
879780.01,45.98,32.92,690162.11,36.07
879475.26,45.98,32.91,689776.92,36.06
878978.37,45.97,32.9,689245.51,36.04
879012.7,45.99,32.92,688905.32,36.04
878857.32,46.0,32.94,689443.71,36.09
878705.32,46.02,32.95,688736.46,36.07
878591.87,46.03,32.97,688541.76,36.08
878626.2,46.05,32.99,688454.55,36.09
878465.37,46.07,33.01,688217.0,36.09
878304.54,46.09,33.02,688006.19,36.1
878143.71,46.1,33.04,687884.1,36.11
878177.05,46.12,33.06,687789.91,36.12
877936.62,46.14,33.07,688202.55,36.16
877782.23,46.15,33.09,688458.54,36.2
877835.86,46.17,33.11,688437.16,36.21
877669.58,46.19,33.12,688304.87,36.22
877723.22,46.21,33.15,688237.74,36.24
877105.62,46.28,33.21,689021.05,36.35
877482.22,46.31,33.25,689155.41,36.37
877356.91,46.33,33.27,689089.59,36.39
877356.91,46.33,33.27,689089.59,36.39
877582.71,46.36,33.29,688944.87,36.39
877294.33,46.35,33.28,688618.53,36.38
876920.44,46.35,33.28,688100.2,36.37
877793.45,46.42,33.36,688292.77,36.4
877658.36,46.44,33.37,688175.03,36.41
877294.29,46.43,33.37,687810.6,36.4
877159.19,46.45,33.38,687705.51,36.42
876998.36,46.46,33.4,687591.52,36.43
876350.5,46.45,33.39,686804.7,36.41
876812.57,46.49,33.42,687088.86,36.43
876845.91,46.51,33.45,687040.52,36.44
877032.7,46.53,33.46,686780.03,36.43
876956.12,46.55,33.48,687488.31,36.49
876816.07,46.56,33.5,687296.39,36.5
876869.7,46.59,33.52,687219.39,36.51
876715.31,46.6,33.54,687070.89,36.52
876559.92,46.62,33.56,686859.49,36.53
876332.67,46.62,33.55,686786.15,36.53
876197.58,46.63,33.57,686600.19,36.54
876062.48,46.65,33.59,686494.92,36.56
875872.29,46.65,33.59,686450.65,36.56
875737.2,46.67,33.6,687603.34,36.64
875582.8,46.68,33.62,687550.77,36.66
875421.97,46.7,33.64,687371.45,36.67
875421.97,46.7,33.64,687403.02,36.67
875444.42,46.72,33.66,687728.81,36.7
875043.14,46.71,33.65,687307.62,36.69
874815.01,46.75,33.69,688387.21,36.79
874660.61,46.77,33.7,688303.15,36.8
874505.22,46.78,33.72,688796.81,36.85
874770.44,46.82,33.76,687897.16,36.82
874656.99,46.84,33.78,687588.76,36.82
874947.84,46.87,33.8,687426.21,36.82
874681.97,46.88,33.82,687045.77,36.82
874681.97,46.88,33.82,687045.77,36.82
874681.97,46.88,33.82,687045.77,36.82
874681.97,46.88,33.82,687071.98,36.82
874843.05,46.9,33.84,687904.61,36.88
874652.87,46.9,33.84,687798.35,36.88
874239.59,46.89,33.83,687263.27,36.86
875374.67,46.97,33.9,687767.27,36.9
875649.68,46.99,33.93,687792.15,36.91
875369.79,46.99,33.93,687905.72,36.93
875234.7,47.01,33.95,688001.16,36.95
875079.31,47.03,33.96,688081.53,36.98
874913.03,47.04,33.98,688087.79,37.0
874758.63,47.06,34.0,687906.64,37.01
874758.63,47.06,34.0,687834.97,37.01
874781.09,47.08,34.02,687891.81,37.02
874620.26,47.1,34.04,688036.41,37.05
874620.26,47.1,34.04,688036.41,37.05
874620.26,47.1,34.04,687954.45,37.05
874430.08,47.1,34.03,687929.3,37.05
874430.08,47.1,34.03,687929.3,37.05
874430.08,47.1,34.03,687929.3,37.05
874863.83,47.14,34.07,689588.88,37.15
874703.0,47.15,34.09,689382.15,37.16
874734.17,47.16,34.09,691653.53,37.29
875165.46,47.19,34.13,691891.74,37.31
875455.13,47.22,34.15,692023.44,37.32
875300.73,47.24,34.17,691808.13,37.33
875575.74,47.26,34.2,691669.26,37.34
875857.18,47.29,34.23,691576.77,37.34
875696.35,47.31,34.24,691489.89,37.36
876484.98,47.37,34.31,691282.51,37.36
876330.58,47.39,34.33,691443.06,37.39
876798.94,47.44,34.38,691511.29,37.42
876663.84,47.46,34.4,691380.32,37.43
876663.84,47.46,34.4,691380.32,37.43
876559.92,47.48,34.42,693054.63,37.54
876185.85,47.47,34.41,692948.19,37.55
876773.83,47.53,34.47,694316.37,37.64
876924.52,47.56,34.49,694507.01,37.66
877760.8,47.62,34.55,696907.67,37.81
877760.8,47.62,34.55,696907.67,37.81
878202.03,47.65,34.58,697593.18,37.85
878061.98,47.67,34.6,697880.04,37.88
877895.71,47.68,34.62,698003.54,37.91
877923.61,47.71,34.64,697880.2,37.92
877762.78,47.72,34.66,698278.04,37.96
877617.78,47.74,34.68,698282.1,37.99
877463.38,47.76,34.69,698152.03,38.0
877463.38,47.76,34.69,698152.03,38.0
877172.19,47.75,34.69,697834.39,37.99
877005.92,47.77,34.7,698426.2,38.04
877296.77,47.8,34.73,699098.6,38.09
877135.93,47.81,34.75,699013.97,38.1
877135.93,47.81,34.75,698937.26,38.1
876980.55,47.83,34.77,700167.89,38.19
877008.45,47.85,34.79,700216.33,38.21
876853.06,47.87,34.81,700270.71,38.23
876692.23,47.89,34.82,700851.98,38.28
876557.13,47.91,34.84,700212.12,38.27
876605.81,47.93,34.87,700942.23,38.33
876605.81,47.93,34.87,700858.04,38.32
876605.81,47.93,34.87,700726.19,38.31
876439.54,47.95,34.88,700543.11,38.33
876299.49,47.97,34.9,700628.08,38.35
876138.66,47.98,34.92,700397.84,38.36
875984.26,48.0,34.94,700353.87,38.38
876247.25,48.03,34.97,700778.32,38.41
876086.42,48.05,34.98,701150.22,38.45
875932.02,48.07,35.0,701000.08,38.47
875932.02,48.07,35.0,700680.34,38.45
875932.02,48.07,35.0,701656.4,38.5
875932.02,48.07,35.0,701656.4,38.5
876291.28,48.1,35.03,701649.75,38.51
876083.2,48.1,35.03,704052.01,38.65
876003.93,48.1,35.04,703916.99,38.65
875849.54,48.12,35.06,703743.58,38.67
875695.14,48.14,35.08,703310.83,38.66
875550.14,48.16,35.09,704338.0,38.74
875228.48,48.19,35.13,704522.54,38.79
875228.48,48.19,35.13,704522.54,38.79
875067.65,48.21,35.15,704381.11,38.81
875326.82,48.24,35.17,704781.92,38.84
875165.99,48.26,35.19,704636.47,38.85
875165.99,48.26,35.19,704636.47,38.85
875021.0,48.28,35.21,704602.66,38.87
874860.16,48.29,35.23,705106.56,38.92
874705.77,48.31,35.25,705259.74,38.95
874529.1,48.33,35.26,705109.59,38.97
874368.27,48.35,35.28,706044.95,39.04
874962.5,48.38,35.31,707585.34,39.12
875134.47,48.41,35.34,708286.92,39.18
875134.47,48.41,35.34,708286.92,39.18
876348.99,48.5,35.44,711418.9,39.37
876402.63,48.52,35.46,711327.98,39.38
876248.23,48.54,35.48,711068.93,39.39
876668.7,48.58,35.51,712527.26,39.48
876502.43,48.6,35.53,712660.08,39.51
876502.43,48.6,35.53,712783.76,39.52
876206.5,48.63,35.57,713030.79,39.58
876206.5,48.63,35.57,713030.79,39.58
875858.81,48.63,35.56,712650.36,39.57
875723.71,48.65,35.58,712853.81,39.6
875516.36,48.64,35.58,712652.48,39.59
875731.77,48.67,35.61,712112.29,39.58
876013.21,48.7,35.63,711999.64,39.58
875857.82,48.72,35.65,712049.01,39.61
875857.82,48.72,35.65,712049.01,39.61
875706.6,48.74,35.67,712579.9,39.66
875540.32,48.75,35.69,712620.16,39.68
876826.56,48.82,35.76,713791.71,39.75
876672.16,48.84,35.78,714033.38,39.78
876357.95,48.84,35.77,713608.79,39.77
876718.57,48.87,35.8,714164.17,39.81
876552.29,48.89,35.82,714000.34,39.82
876552.29,48.89,35.82,714000.34,39.82
876243.34,48.88,35.82,713529.16,39.8
876565.73,48.91,35.85,714889.28,39.89
876404.9,48.93,35.87,714731.9,39.9
876030.83,48.92,35.86,714355.06,39.89
875896.68,48.92,35.86,714233.24,39.89
875684.63,48.96,35.9,715291.76,39.99
875718.96,48.99,35.92,715133.49,40.0
875343.12,48.98,35.91,714826.89,40.0
875239.19,49.0,35.94,716042.4,40.09
875116.96,49.02,35.96,716237.74,40.12
874751.12,49.01,35.95,715993.31,40.12
874590.29,49.03,35.97,715866.64,40.13
874717.66,49.06,36.0,715161.32,40.11
874408.93,49.07,36.01,714707.87,40.11
874242.66,49.09,36.03,714607.0,40.13
874107.56,49.11,36.05,714438.88,40.14
874107.56,49.11,36.05,714438.88,40.14
874141.89,49.13,36.07,714478.69,40.16
874006.8,49.15,36.09,714473.16,40.18
874006.8,49.15,36.09,714319.06,40.17
873871.7,49.17,36.11,714172.62,40.19
873717.3,49.19,36.13,714418.65,40.22
873751.63,49.22,36.15,714271.09,40.23
873779.53,49.24,36.18,714207.58,40.25
873807.43,49.27,36.2,713967.16,40.25
873861.06,49.29,36.23,714026.65,40.28
873565.13,49.33,36.27,713838.6,40.31
873587.59,49.35,36.29,714613.04,40.37
873544.72,49.38,36.31,714339.41,40.38
873567.17,49.4,36.34,714584.57,40.41
873592.62,49.4,36.34,714680.15,40.42
873452.57,49.42,36.36,714765.95,40.45
873298.17,49.44,36.38,714495.61,40.45
873598.91,49.47,36.41,714445.34,40.46
873432.64,49.49,36.43,714924.76,40.51
873455.09,49.52,36.45,715026.79,40.54
873399.3,49.54,36.48,715410.81,40.58
873399.3,49.54,36.48,715749.77,40.6
873433.63,49.57,36.5,715393.13,40.6
873465.8,49.57,36.5,715845.75,40.62
873304.97,49.59,36.52,715630.29,40.63
873304.97,49.59,36.52,715606.62,40.63
873216.71,49.61,36.55,715608.51,40.66
873494.5,49.64,36.57,715915.79,40.68
873783.18,49.67,36.6,717203.9,40.77
873622.35,49.69,36.62,717088.09,40.78
873223.74,49.68,36.61,716666.5,40.77
873223.74,49.68,36.61,716628.38,40.77
873277.37,49.7,36.64,716700.67,40.79
873483.63,49.72,36.66,716760.67,40.8
873861.43,49.77,36.71,716386.04,40.8
874253.22,49.8,36.74,716723.3,40.83
874253.22,49.8,36.74,716723.3,40.83
874086.95,49.82,36.76,717054.14,40.87
874086.95,49.82,36.76,716908.41,40.86
873621.77,49.82,36.75,716311.59,40.85
873466.39,49.84,36.77,717692.64,40.95
873444.21,49.86,36.79,717051.18,40.93
873472.11,49.88,36.82,716795.05,40.94
873316.72,49.9,36.84,716928.09,40.97
873212.8,49.93,36.86,716998.36,40.99
873564.03,49.96,36.89,717746.78,41.05
874643.06,50.05,36.98,717760.34,41.07
874815.03,50.07,37.01,717762.19,41.08
875265.33,50.11,37.05,717981.17,41.11
875130.24,50.13,37.07,717936.5,41.13
874995.14,50.15,37.09,717823.71,41.14
874518.51,50.14,37.08,717569.66,41.14
874352.24,50.16,37.1,718506.22,41.22
874352.24,50.16,37.1,718506.22,41.22
874652.98,50.19,37.13,718800.35,41.25
874507.99,50.21,37.15,718569.63,41.26
874352.6,50.23,37.17,718548.53,41.28
875335.3,50.32,37.25,718892.95,41.33
875190.31,50.34,37.27,718684.77,41.34
875218.21,50.36,37.3,718604.45,41.35
875218.21,50.36,37.3,718644.15,41.35
874852.36,50.36,37.29,718370.1,41.35
874852.36,50.36,37.29,718352.1,41.35
874886.7,50.38,37.32,718586.97,41.38
874732.3,50.4,37.34,718450.69,41.4
874434.94,50.39,37.33,718159.36,41.39
874367.64,50.42,37.36,718130.88,41.41
875412.07,50.48,37.42,718398.28,41.43
875778.13,50.51,37.45,718306.14,41.43
875333.45,50.51,37.45,717612.51,41.41
875193.4,50.53,37.47,717621.55,41.43
875042.22,50.55,37.49,716928.11,41.42
875042.22,50.55,37.49,716928.11,41.42
874907.12,50.57,37.51,716784.09,41.43
874907.12,50.57,37.51,716784.09,41.43
875267.73,50.6,37.54,717091.97,41.46
874683.79,50.69,37.62,717116.42,41.56
874717.14,50.71,37.65,717307.65,41.59
874556.3,50.73,37.67,717570.65,41.63
874180.46,50.73,37.66,717143.06,41.61
874014.19,50.75,37.68,717261.14,41.64
873614.6,50.75,37.69,716762.4,41.64
873453.77,50.77,37.71,717522.03,41.71
873742.45,50.8,37.74,717845.72,41.74
873587.06,50.82,37.76,718521.48,41.8
873870.34,50.86,37.79,718116.26,41.79
873704.07,50.88,37.81,718286.8,41.83
873722.13,50.91,37.84,718161.22,41.84
873509.95,50.92,37.86,717329.76,41.82
873355.56,50.94,37.88,717217.11,41.84
874543.42,51.04,37.98,717735.46,41.89
874387.34,51.04,37.98,717549.73,41.89
874226.51,51.06,38.0,717430.01,41.91
875736.34,51.18,38.12,719181.0,42.03
875570.07,51.2,38.14,719191.24,42.06
875415.67,51.22,38.16,719345.19,42.09
875260.28,51.24,38.18,719862.31,42.15
875480.64,51.28,38.21,719756.6,42.15
875345.54,51.3,38.23,719547.67,42.17
875368.0,51.32,38.26,720117.53,42.22
875078.5,51.37,38.3,720077.96,42.27
875358.95,51.4,38.33,719982.31,42.27
875198.12,51.42,38.35,720483.16,42.33
874843.06,51.41,38.35,720269.69,42.33
874688.67,51.43,38.37,720162.54,42.35
874711.12,51.46,38.39,720475.98,42.38
874629.88,51.48,38.42,720378.9,42.4
874439.7,51.48,38.42,720129.3,42.4
874278.87,51.5,38.44,720539.31,42.45
874133.87,51.52,38.46,721226.14,42.51
873967.6,51.55,38.48,721337.32,42.54
873967.6,51.55,38.48,721337.32,42.54
873801.32,51.57,38.5,721195.54,42.56
873949.14,51.58,38.52,720995.93,42.56
874224.15,51.61,38.55,720922.5,42.56
874659.94,51.65,38.58,720828.34,42.56
874504.55,51.67,38.6,720809.91,42.59
874896.34,51.7,38.64,721339.11,42.63
874730.07,51.72,38.66,721276.48,42.65
874730.07,51.72,38.66,721259.57,42.65
874730.07,51.72,38.66,721259.57,42.65
874563.79,51.74,38.68,721366.54,42.68
874563.79,51.74,38.68,721366.54,42.68
874563.79,51.74,38.68,721403.32,42.68
874563.79,51.74,38.68,721403.32,42.68
876341.35,51.85,38.78,724505.03,42.87
876616.36,51.88,38.81,724986.77,42.91
876394.49,51.87,38.81,725427.72,42.94
876254.44,51.9,38.83,726265.27,43.01
876254.44,51.9,38.83,726205.1,43.01
876125.78,51.92,38.85,726345.35,43.04
876125.78,51.92,38.85,726345.35,43.04
875804.11,51.96,38.9,726888.74,43.13
875804.11,51.96,38.9,726880.46,43.13
875643.28,51.98,38.92,726642.3,43.14
875487.89,52.0,38.94,727483.14,43.21
875321.62,52.03,38.96,727510.82,43.24
875269.92,52.05,38.98,728073.52,43.29
875109.09,52.07,39.0,727996.42,43.32
874953.71,52.09,39.03,727942.17,43.34
874818.61,52.11,39.05,727839.44,43.36
874851.95,52.14,39.08,727769.6,43.37
874853.22,52.14,39.08,727775.21,43.37
874686.94,52.16,39.1,728061.57,43.42
874520.67,52.18,39.12,729531.85,43.53
874520.67,52.18,39.12,729569.39,43.53
874520.67,52.18,39.12,729332.48,43.52
874385.57,52.21,39.14,729343.47,43.55
874411.8,52.24,39.17,730359.86,43.63
874250.97,52.26,39.2,730372.01,43.66
874115.87,52.28,39.22,730942.75,43.72
873607.03,52.28,39.21,730288.77,43.7
873471.94,52.3,39.24,730251.69,43.73
873794.33,52.34,39.27,730577.83,43.76
873649.33,52.36,39.29,731126.63,43.82
873327.67,52.4,39.34,731951.22,43.92
873361.01,52.43,39.36,732082.5,43.95
873361.01,52.43,39.36,732082.5,43.95
873225.92,52.45,39.39,731987.46,43.97
872850.07,52.44,39.38,731551.06,43.95
872909.15,52.47,39.41,731768.2,43.99
872753.76,52.5,39.43,731709.81,44.01
872432.1,52.54,39.48,732177.38,44.09
872240.31,52.54,39.47,732065.46,44.1
871866.25,52.53,39.47,732440.7,44.13
871866.25,52.53,39.47,732440.7,44.13
871715.02,52.55,39.49,732971.59,44.19
871982.22,52.59,39.52,731997.17,44.14
871815.94,52.61,39.54,731857.19,44.16
871815.94,52.61,39.54,731857.19,44.16
871655.11,52.63,39.57,731704.52,44.18
871625.85,52.65,39.59,730850.27,44.15
871490.76,52.68,39.61,730756.9,44.17
871324.48,52.7,39.64,730857.45,44.2
871324.48,52.7,39.64,730831.21,44.2
871127.13,52.7,39.63,730630.64,44.2
870987.08,52.72,39.65,729978.18,44.18
870842.08,52.74,39.68,729828.64,44.2
870864.54,52.77,39.7,730008.39,44.23
870698.27,52.79,39.73,729855.55,44.25
870698.27,52.79,39.73,729694.28,44.24
870524.14,52.81,39.75,729961.25,44.28
870379.14,52.84,39.77,729819.71,44.3
870218.31,52.86,39.79,730295.93,44.36
870073.31,52.88,39.82,730847.57,44.42
869705.7,52.87,39.81,730481.98,44.41
869586.43,52.9,39.83,729796.3,44.4
869298.06,52.89,39.83,729478.41,44.38
869153.06,52.91,39.85,729421.65,44.41
868997.67,52.94,39.87,729280.48,44.43
869004.6,52.97,39.91,732578.93,44.65
869004.6,52.97,39.91,732563.35,44.65
869004.6,52.97,39.91,732563.35,44.65
869037.94,53.0,39.93,732540.26,44.67
869338.69,53.03,39.97,732461.8,44.68
869183.3,53.05,39.99,733374.29,44.77
869183.3,53.05,39.99,733374.29,44.77
869613.65,53.09,40.02,734017.04,44.81
869473.6,53.11,40.05,734995.39,44.9
869312.77,53.14,40.07,734871.12,44.92
868884.96,53.14,40.07,734173.17,44.9
869057.91,53.17,40.1,734038.7,44.91
868903.51,53.19,40.13,733954.75,44.93
868937.85,53.22,40.15,733832.04,44.94
868991.48,53.25,40.18,733838.53,44.97
868825.2,53.27,40.21,733802.9,44.99
868658.93,53.29,40.23,734814.42,45.08
868498.1,53.32,40.25,734604.68,45.1
868286.06,53.34,40.27,734661.94,45.13
868286.06,53.34,40.27,734661.94,45.13
868308.51,53.36,40.3,734677.19,45.15
868111.16,53.36,40.29,734513.01,45.15
867955.77,53.38,40.32,734108.69,45.15
868386.12,53.42,40.35,735089.94,45.22
868439.75,53.45,40.38,735735.05,45.28
868278.92,53.47,40.4,736687.35,45.37
868118.09,53.49,40.43,736365.19,45.37
867951.81,53.51,40.45,736329.56,45.4
867797.42,53.54,40.47,736052.98,45.41
868043.51,53.57,40.51,735951.89,45.42
867882.68,53.6,40.53,735797.85,45.44
867936.31,53.63,40.56,735703.86,45.46
867775.48,53.65,40.59,736079.92,45.51
869750.81,53.8,40.74,739758.66,45.76
869253.92,53.8,40.73,738937.5,45.73
869099.52,53.82,40.76,738789.21,45.75
868933.25,53.84,40.78,738660.74,45.77
868933.25,53.84,40.78,738662.91,45.77
869832.98,53.93,40.86,737912.08,45.75
869528.22,53.92,40.86,737369.67,45.73
871241.16,54.04,40.98,737877.28,45.77
871263.62,54.07,41.01,738027.12,45.8
871435.58,54.11,41.04,738667.37,45.86
871269.31,54.13,41.06,738707.04,45.89
871303.64,54.16,41.09,738590.6,45.91
871179.55,54.18,41.12,738941.29,45.96
871263.19,54.2,41.14,738792.31,45.96
871347.07,54.21,41.15,738669.72,45.96
871347.07,54.21,41.15,738855.73,45.97
872524.23,54.32,41.25,741375.07,46.15
872555.41,54.32,41.25,741082.65,46.13
872389.13,54.34,41.28,741375.28,46.18
872469.73,54.38,41.31,742648.73,46.28
872303.46,54.4,41.33,742862.26,46.33
872137.18,54.42,41.36,742754.66,46.35
872334.88,54.46,41.39,742463.09,46.35
872334.88,54.46,41.39,742463.09,46.35
872334.88,54.46,41.39,742834.94,46.37
872168.61,54.48,41.42,743384.66,46.44
872443.62,54.51,41.45,744498.96,46.52
872635.87,54.55,41.48,745386.09,46.59
872635.87,54.55,41.48,745386.09,46.59
872408.63,54.54,41.48,744616.97,46.55
872129.59,54.55,41.48,744231.31,46.55
871975.19,54.57,41.51,744389.89,46.59
871997.65,54.6,41.54,744679.58,46.63
871692.69,54.62,41.55,743892.75,46.61
871533.96,54.61,41.55,743701.09,46.6
871925.75,54.65,41.58,743636.89,46.61
871925.75,54.65,41.58,743658.55,46.61
871771.35,54.67,41.61,743577.02,46.63
871615.96,54.7,41.63,743272.7,46.64
871449.68,54.72,41.66,744428.04,46.74
871498.37,54.75,41.69,743982.24,46.74
871232.5,54.77,41.7,743635.36,46.75
871140.66,54.77,41.7,743620.64,46.75
870974.88,54.79,41.73,743889.03,46.8
870974.88,54.79,41.73,743798.57,46.79
870839.78,54.82,41.75,743799.47,46.82
870474.57,54.83,41.77,743012.65,46.8
870474.57,54.83,41.77,743012.65,46.8
870058.48,54.83,41.77,742384.27,46.79
870058.48,54.83,41.77,742384.27,46.79
870410.46,54.89,41.82,742376.44,46.81
870275.36,54.91,41.85,742346.63,46.84
870301.09,54.92,41.85,742561.92,46.86
870301.09,54.92,41.85,743250.77,46.9
870134.82,54.94,41.88,743121.52,46.92
869980.42,54.96,41.9,743854.13,47.0
869876.5,54.99,41.93,743951.61,47.03
869721.11,55.02,41.95,743795.87,47.05
869345.27,55.01,41.95,743862.17,47.07
869178.99,55.04,41.97,744404.77,47.13
869448.82,55.09,42.02,744701.48,47.18
869448.82,55.09,42.02,744645.58,47.18
868857.33,55.08,42.02,744076.98,47.17
868857.33,55.08,42.02,744076.98,47.17
869242.7,55.14,42.08,745142.58,47.27
869276.05,55.17,42.11,745203.0,47.3
869276.05,55.17,42.11,745203.0,47.3
868987.67,55.17,42.1,744973.41,47.29
868862.36,55.19,42.13,745995.42,47.39
868696.09,55.22,42.15,747035.84,47.49
868529.81,55.24,42.18,746976.9,47.51
868853.25,55.4,42.34,747796.68,47.69
868477.41,55.4,42.33,747394.01,47.67
870413.94,55.56,42.49,749023.02,47.81
870413.94,55.56,42.49,749023.02,47.81
870253.11,55.58,42.52,748900.73,47.83
870150.42,55.58,42.52,749611.45,47.88
870168.48,55.62,42.56,750702.37,47.98
870168.48,55.62,42.56,751187.7,48.01
869927.64,55.62,42.56,750827.92,48.01
869761.37,55.65,42.58,750840.86,48.04
869761.37,55.65,42.58,750840.86,48.04
870041.82,55.68,42.62,751368.19,48.09
869698.52,55.67,42.61,751074.53,48.08
869698.52,55.67,42.61,751097.17,48.08
869537.69,55.7,42.63,750859.96,48.1
869371.42,55.72,42.66,750971.28,48.13
869326.06,55.72,42.66,750991.86,48.14
869740.88,55.75,42.69,751244.07,48.15
869574.61,55.77,42.71,751120.31,48.18
869766.8,55.82,42.75,750190.8,48.14
869436.8,55.81,42.75,749773.69,48.13
869270.53,55.84,42.77,749847.16,48.17
869115.14,55.86,42.8,749826.94,48.2
869395.59,55.9,42.83,749902.48,48.22
869285.73,55.93,42.86,749735.88,48.24
869285.73,55.93,42.86,750524.31,48.29
869311.96,55.96,42.9,750727.32,48.33
868749.67,55.96,42.9,749793.51,48.3
868573.0,55.99,42.92,749606.92,48.32
868437.9,56.02,42.95,750547.27,48.41
868360.95,56.05,42.98,750830.11,48.46
868200.12,56.07,43.01,751147.75,48.51
867934.88,56.07,43.01,750914.47,48.51
867799.78,56.1,43.04,750765.67,48.53
867542.6,56.11,43.04,751453.72,48.6
869900.55,56.29,43.23,754329.28,48.82
869765.45,56.32,43.26,754111.26,48.83
870694.39,56.42,43.35,756257.45,49.0
870528.11,56.44,43.38,756143.73,49.03
870581.74,56.48,43.41,756291.05,49.06
870426.36,56.5,43.44,756401.03,49.1
870271.96,56.53,43.47,756339.14,49.13
870105.68,56.56,43.49,756274.7,49.16
869812.39,56.55,43.48,756029.78,49.15
