ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
823,3092,2735330,6212,2823090
823,3092,2736330,6212,2824090
823,3092,2736330,6212,2824090
823,3092,2737330,6212,2825090
823,3092,2738140,6212,2825900
823,3092,2739140,6212,2826900
823,3092,2739140,6212,2826900
823,3092,2739610,6212,2827370
823,3092,2740610,6212,2828370
824,3100,2741420,6212,2829180
824,3100,2741420,6212,2829180
824,3100,2741420,6212,2829180
824,3100,2742420,6212,2830180
824,3100,2742740,6212,2830500
824,3100,2743330,6212,2831090
824,3100,2743800,6212,2831560
824,3100,2744450,6212,2832210
824,3100,2745450,6212,2833210
824,3100,2745920,6212,2833680
825,3108,2746920,6212,2834680
825,3108,2747390,6212,2835150
825,3108,2747850,6212,2835610
826,3116,2748850,6212,2836610
826,3116,2749850,6212,2837610
826,3116,2750310,6212,2838070
826,3116,2750470,6212,2838230
826,3116,2751470,6212,2839230
826,3116,2751470,6212,2840230
826,3116,2752470,6212,2841230
826,3116,2752940,6212,2841700
826,3116,2753750,6212,2842510
826,3116,2754560,6212,2843320
826,3116,2755560,6212,2844320
826,3116,2755560,6212,2844320
826,3116,2756560,6212,2845320
826,3116,2757560,6212,2846320
826,3116,2757560,6212,2846320
826,3116,2758560,6212,2847320
826,3116,2758560,6212,2847320
826,3116,2759560,6212,2848320
827,3124,2767560,6212,2856320
827,3124,2768560,6212,2857320
827,3124,2769560,6212,2858320
827,3124,2770560,6212,2859320
827,3124,2771560,6212,2860320
827,3124,2771610,6212,2860370
828,3132,2772420,6212,2861180
828,3132,2772640,6212,2861400
828,3132,2773640,6212,2862400
828,3132,2774640,6212,2863400
828,3132,2775450,6212,2864210
829,3140,2776450,6212,2865210
829,3140,2777450,6212,2866210
829,3140,2778450,6212,2867210
829,3140,2778910,6212,2867670
829,3140,2779910,6212,2868670
829,3140,2780910,6212,2869670
829,3140,2780910,6212,2869670
829,3140,2780910,6212,2870670
829,3140,2781910,6212,2871670
829,3140,2782720,6212,2872480
829,3140,2783720,6212,2873480
829,3140,2784530,6212,2874290
829,3140,2784530,6212,2874290
829,3140,2785530,6212,2875290
829,3140,2786530,6212,2876290
830,3148,2787530,6212,2877290
830,3148,2788530,6212,2878290
831,3156,2789530,6212,2879290
831,3156,2790340,6212,2880100
831,3156,2790340,6212,2880750
831,3156,2790340,6212,2880750
831,3156,2790340,6212,2880750
831,3156,2790560,6212,2880970
831,3156,2791560,6212,2881970
831,3156,2792560,6212,2882970
831,3156,2793560,6212,2883970
831,3156,2794560,6212,2884970
831,3156,2795560,6212,2885970
831,3156,2796560,6212,2886970
831,3156,2797560,6212,2887970
831,3156,2798560,6212,2888970
831,3156,2798560,6212,2888970
831,3156,2799560,6212,2889970
831,3156,2799880,6212,2890290
831,3156,2800880,6212,2891290
831,3156,2801880,6212,2892290
831,3156,2802880,6212,2893290
831,3156,2803880,6212,2894290
831,3156,2804690,6212,2895100
832,3164,2805690,6212,2896100
832,3164,2806690,6212,2897100
832,3164,2806690,6212,2897750
832,3164,2807690,6212,2898750
832,3164,2808160,6212,2899220
832,3164,2809160,6212,2900220
832,3164,2810160,6212,2901220
832,3164,2811160,6212,2902220
832,3164,2815160,6212,2906220
833,3172,2815970,6212,2907030
833,3172,2816780,6212,2907840
834,3180,2817780,6212,2908840
834,3180,2818100,6212,2909160
834,3180,2819100,6212,2910160
834,3180,2819330,6212,2910390
834,3180,2819330,6212,2910390
834,3180,2820330,6212,2911390
834,3180,2820800,6212,2911860
834,3180,2821270,6212,2912330
834,3180,2821740,6212,2912800
834,3180,2822740,6212,2913800
834,3180,2823550,6212,2914610
834,3180,2824020,6212,2915080
834,3180,2825020,6212,2916080
834,3180,2825020,6212,2916080
834,3180,2825020,6212,2916080
834,3180,2826020,6212,2917080
834,3180,2826340,6212,2917400
834,3180,2826340,6212,2917400
834,3180,2826660,6212,2917720
834,3180,2827030,6212,2918090
834,3180,2828030,6212,2919090
834,3180,2828490,6212,2919550
834,3180,2829490,6212,2920550
834,3180,2830490,6212,2921550
835,3188,2831490,6212,2922550
835,3188,2832490,6212,2923550
836,3196,2833300,6212,2924360
836,3196,2834300,6212,2925360
836,3196,2835110,6212,2926170
836,3196,2836110,6212,2927170
836,3196,2837110,6212,2928170
836,3196,2837920,6212,2928980
836,3196,2838920,6212,2929980
836,3196,2839390,6212,2930450
836,3196,2840390,6212,2931450
836,3196,2841390,6212,2932450
836,3196,2842390,6212,2933450
836,3196,2842390,6212,2933450
837,3204,2843390,6212,2934450
837,3204,2843390,6212,2934450
837,3204,2844390,6212,2935450
837,3204,2844710,6212,2935770
837,3204,2845710,6212,2936770
837,3204,2846710,6212,2937770
837,3204,2846710,6212,2938580
837,3204,2847030,6212,2938900
837,3204,2848030,6212,2939900
837,3204,2848030,6212,2939900
837,3204,2849030,6212,2940900
837,3204,2849350,6212,2941220
837,3204,2850160,6212,2942030
837,3204,2850620,6212,2942490
837,3204,2851620,6212,2943490
837,3204,2851620,6212,2944300
837,3204,2852090,6212,2944770
837,3204,2852560,6212,2945240
837,3204,2853110,6212,2945790
837,3204,2853580,6212,2946260
837,3204,2853580,6212,2946580
837,3204,2853900,6212,2946900
838,3212,2854710,6212,2947710
838,3212,2854710,6212,2948360
839,3220,2855710,6212,2949360
839,3220,2855710,6212,2949360
839,3220,2856710,6212,2950360
839,3220,2857030,6212,2950680
839,3220,2858030,6212,2951680
839,3220,2859030,6212,2952680
839,3220,2859500,6212,2953150
839,3220,2860500,6212,2954150
839,3220,2861310,6212,2954960
839,3220,2861960,6212,2955610
839,3220,2862960,6212,2956610
839,3220,2863960,6212,2957610
839,3220,2864280,6212,2957930
839,3220,2864280,6212,2957930
839,3220,2864740,6212,2958390
839,3220,2865740,6212,2959390
839,3220,2866550,6212,2960200
839,3220,2867020,6212,2960670
840,3228,2868020,6212,2961670
840,3228,2869020,6212,2962670
840,3228,2869830,6212,2963480
840,3228,2870640,6212,2964290
840,3228,2870640,6212,2964290
841,3236,2871450,6212,2965100
841,3236,2872260,6212,2965910
841,3236,2873260,6212,2966910
841,3236,2874260,6212,2967910
841,3236,2874730,6212,2968380
841,3236,2875730,6212,2969380
841,3236,2876050,6212,2969700
841,3236,2877050,6212,2970700
841,3236,2878050,6212,2971700
841,3236,2878520,6212,2972170
841,3236,2879330,6212,2972980
841,3236,2880330,6212,2973980
841,3236,2881140,6212,2974790
841,3236,2881950,6212,2975600
841,3236,2882420,6212,2976070
841,3236,2883420,6212,2977070
841,3236,2884230,6212,2977880
842,3244,2885230,6212,2978880
842,3244,2885230,6212,2979880
842,3244,2885230,6212,2979880
843,3252,2885880,6212,2980530
843,3252,2886880,6212,2981530
843,3252,2887200,6212,2981850
843,3252,2887520,6212,2982170
843,3252,2888520,6212,2983170
843,3252,2889330,6212,2983980
843,3252,2890330,6212,2984980
843,3252,2890650,6212,2985300
844,3260,2891650,6212,2986300
844,3260,2892460,6212,2987110
844,3260,2893460,6212,2988110
844,3260,2894460,6212,2989110
845,3268,2898460,6212,2993110
845,3268,2899110,6212,2993760
845,3268,2899920,6212,2994570
845,3268,2900730,6212,2995380
845,3268,2901730,6212,2996380
845,3268,2902730,6212,2997380
845,3268,2903200,6212,2997850
845,3268,2903670,6212,2998320
845,3268,2903670,6212,2998320
845,3268,2904670,6212,2999320
845,3268,2905670,6212,3000320
845,3268,2906670,6212,3001320
845,3268,2906670,6212,3001320
846,3276,2907480,6212,3002130
846,3276,2907700,6212,3002350
846,3276,2908700,6212,3003350
846,3276,2909510,6212,3004160
846,3276,2910510,6212,3005160
846,3276,2911510,6212,3006160
846,3276,2911980,6212,3006630
846,3276,2912980,6212,3007630
846,3276,2912980,6212,3007630
846,3276,2912980,6212,3007630
847,3284,2913980,6212,3008630
847,3284,2914980,6212,3009630
847,3284,2915450,6212,3010100
847,3284,2916450,6212,3011100
847,3284,2916910,6212,3011560
847,3284,2917910,6212,3012560
847,3284,2918910,6212,3013560
847,3284,2919380,6212,3014030
847,3284,2920380,6212,3015030
847,3284,2921380,6212,3016030
847,3284,2922380,6212,3017030
847,3284,2923190,6212,3017840
848,3292,2924190,6212,3018840
848,3292,2924410,6212,3019060
848,3292,2924730,6212,3019380
848,3292,2924730,6212,3019380
848,3292,2925540,6212,3020190
848,3292,2926540,6212,3021190
848,3292,2927090,6212,3021740
848,3292,2928090,6212,3022740
848,3292,2929090,6212,3023740
848,3292,2929740,6212,3024390
848,3292,2930060,6212,3024710
849,3300,2930870,6212,3025520
849,3300,2931870,6212,3026520
849,3300,2932350,6212,3027000
849,3300,2933350,6212,3028000
849,3300,2934350,6212,3029000
849,3300,2935350,6212,3030000
849,3300,2935940,6212,3030590
849,3300,2936260,6212,3030910
849,3300,2936260,6212,3030910
850,3308,2937260,6212,3031910
850,3308,2938070,6212,3032720
850,3308,2938540,6212,3033190
850,3308,2939350,6212,3034000
850,3308,2939350,6212,3034000
850,3308,2939350,6212,3034000
850,3308,2939940,6212,3034590
850,3308,2940940,6212,3035590
850,3308,2940940,6212,3035590
850,3308,2941420,6212,3036070
850,3308,2942420,6212,3037070
850,3308,2942420,6212,3037880
850,3308,2942420,6212,3037880
850,3308,2943420,6212,3038880
850,3308,2943420,6212,3038880
850,3308,2944420,6212,3039880
850,3308,2945420,6212,3040880
850,3308,2946230,6212,3041690
850,3308,2946230,6212,3041690
851,3316,2947040,6212,3042500
852,3324,2948040,6212,3043500
852,3324,2949040,6212,3044500
852,3324,2949040,6212,3044500
852,3324,2949850,6212,3045310
852,3324,2950850,6212,3046310
852,3324,2951850,6212,3047310
852,3324,2952850,6212,3048310
852,3324,2953660,6212,3049120
852,3324,2953660,6212,3049120
852,3324,2954660,6212,3050120
852,3324,2955470,6212,3050930
852,3324,2955790,6212,3051250
852,3324,2955790,6212,3052250
853,3332,2956790,6212,3053250
853,3332,2957790,6212,3054250
853,3332,2958600,6212,3055060
853,3332,2959600,6212,3056060
853,3332,2960600,6212,3057060
853,3332,2960600,6212,3057060
853,3332,2961600,6212,3058060
853,3332,2962600,6212,3059060
853,3332,2962600,6212,3059060
853,3332,2963410,6212,3059870
853,3332,2963730,6212,3060190
853,3332,2964200,6212,3060660
853,3332,2965200,6212,3061660
853,3332,2966010,6212,3062470
853,3332,2967010,6212,3063470
853,3332,2967010,6212,3064470
853,3332,2968010,6212,3065470
853,3332,2968170,6212,3065630
853,3332,2968720,6212,3066180
853,3332,2968720,6212,3066180
853,3332,2969720,6212,3067180
854,3340,2970190,6212,3067650
854,3340,2971190,6212,3068650
854,3340,2971190,6212,3069650
854,3340,2971660,6212,3070120
855,3348,2972660,6212,3071120
855,3348,2973660,6212,3072120
855,3348,2974130,6212,3072590
855,3348,2975130,6212,3073590
855,3348,2976130,6212,3074590
855,3348,2976130,6212,3074590
855,3348,2976130,6212,3074590
855,3348,2977130,6212,3075590
855,3348,2978130,6212,3076590
855,3348,2978940,6212,3077400
855,3348,2979750,6212,3078210
855,3348,2980750,6212,3079210
855,3348,2981750,6212,3080210
855,3348,2982560,6212,3081020
856,3356,2983560,6212,3082020
856,3356,2984560,6212,3083020
856,3356,2984560,6212,3083020
856,3356,2984880,6212,3083340
856,3356,2985530,6212,3083990
856,3356,2986530,6212,3084990
856,3356,2987530,6212,3085990
856,3356,2988530,6212,3086990
856,3356,2989530,6212,3087990
856,3356,2990340,6212,3088800
856,3356,2991340,6212,3089800
856,3356,2991340,6212,3090610
856,3356,2991340,6212,3090610
856,3356,2992340,6212,3091610
856,3356,2992340,6212,3091610
857,3364,2993340,6212,3092610
857,3364,2994340,6212,3093610
857,3364,2994340,6212,3093610
857,3364,2995150,6212,3094420
858,3372,2995960,6212,3095230
858,3372,2996770,6212,3096040
858,3372,2996770,6212,3096040
858,3372,2997770,6212,3097040
858,3372,2997770,6212,3097850
858,3372,2998230,6212,3098310
858,3372,2998230,6212,3098310
858,3372,2998700,6212,3098780
858,3372,2999510,6212,3099590
858,3372,2999510,6212,3099590
858,3372,3000510,6212,3100590
858,3372,3000670,6212,3100750
858,3372,3000670,6212,3100750
858,3372,3001320,6212,3101400
858,3372,3002320,6212,3102400
858,3372,3002550,6212,3102630
858,3372,3002550,6212,3102630
858,3372,3003010,6212,3103090
858,3372,3003470,6212,3103550
858,3372,3004470,6212,3104550
858,3372,3004790,6212,3104870
859,3380,3005790,6212,3105870
860,3388,3006790,6212,3106870
860,3388,3007790,6212,3107870
860,3388,3008110,6212,3108190
860,3388,3008660,6212,3108740
860,3388,3009470,6212,3109550
860,3388,3010470,6212,3110550
860,3388,3011470,6212,3111550
861,3396,3012280,6212,3112360
861,3396,3013090,6212,3113170
861,3396,3013560,6212,3113640
861,3396,3014030,6212,3114110
861,3396,3014260,6212,3114340
861,3396,3014260,6212,3114340
861,3396,3015070,6212,3115150
861,3396,3016070,6212,3116150
861,3396,3017070,6212,3117150
861,3396,3017720,6212,3117800
861,3396,3018720,6212,3118800
861,3396,3018720,6212,3118800
861,3396,3019720,6212,3119800
861,3396,3020720,6212,3120800
861,3396,3021530,6212,3121610
861,3396,3022530,6212,3122610
861,3396,3023530,6212,3123610
861,3396,3023760,6212,3123840
861,3396,3024230,6212,3124310
861,3396,3025230,6212,3125310
862,3404,3027230,6212,3127310
862,3404,3028230,6212,3128310
862,3404,3029040,6212,3129120
862,3404,3029510,6212,3129590
862,3404,3030510,6212,3130590
863,3412,3031320,6212,3131400
863,3412,3031320,6212,3131400
863,3412,3032320,6212,3132400
863,3412,3033130,6212,3133210
863,3412,3034130,6212,3134210
863,3412,3035130,6212,3135210
864,3420,3036130,6212,3136210
864,3420,3036600,6212,3136680
864,3420,3036600,6212,3136680
864,3420,3037600,6212,3137680
864,3420,3038600,6212,3138680
864,3420,3039600,6212,3139680
864,3420,3040070,6212,3140150
864,3420,3041070,6212,3141150
864,3420,3042070,6212,3142150
864,3420,3042880,6212,3142960
864,3420,3043350,6212,3143430
865,3428,3044350,6212,3144430
865,3428,3044350,6212,3145430
865,3428,3045350,6212,3146430
865,3428,3046160,6212,3147240
865,3428,3047160,6212,3148240
865,3428,3047970,6212,3149050
865,3428,3048970,6212,3150050
866,3436,3056970,6212,3158050
866,3436,3057970,6212,3159050
866,3436,3057970,6212,3159050
866,3436,3058970,6212,3160050
866,3436,3059130,6212,3160210
866,3436,3059940,6212,3161020
866,3436,3059940,6212,3161020
866,3436,3060410,6212,3161490
867,3444,3061220,6212,3162300
867,3444,3061220,6212,3162300
867,3444,3062220,6212,3163300
867,3444,3063220,6212,3164300
867,3444,3064220,6212,3165300
867,3444,3065030,6212,3166110
867,3444,3066030,6212,3167110
867,3444,3066500,6212,3167580
867,3444,3066660,6212,3167740
868,3452,3067660,6212,3168740
868,3452,3068140,6212,3169220
868,3452,3068950,6212,3170030
868,3452,3069760,6212,3170840
868,3452,3070080,6212,3171160
868,3452,3071080,6212,3172160
868,3452,3071890,6212,3172970
868,3452,3072890,6212,3173970
868,3452,3073540,6212,3174620
868,3452,3074350,6212,3175430
868,3452,3074350,6212,3175430
869,3460,3075160,6212,3176240
869,3460,3075390,6212,3176470
869,3460,3076200,6212,3177280
869,3460,3077200,6212,3178280
869,3460,3078200,6212,3179280
869,3460,3078660,6212,3179740
869,3460,3079660,6212,3180740
869,3460,3080660,6212,3181740
869,3460,3081470,6212,3182550
869,3460,3082470,6212,3183550
869,3460,3082940,6212,3184020
869,3460,3083490,6212,3184570
869,3460,3083710,6212,3184790
869,3460,3084180,6212,3185260
869,3460,3084180,6212,3185260
869,3460,3084730,6212,3185810
870,3468,3085730,6212,3186810
870,3468,3086320,6212,3187400
870,3468,3087320,6212,3188400
870,3468,3088320,6212,3189400
870,3468,3089320,6212,3190400
870,3468,3090320,6212,3191400
870,3468,3090320,6212,3192400
870,3468,3091320,6212,3193400
870,3468,3091320,6212,3194210
870,3468,3092130,6212,3195020
870,3468,3092360,6212,3195250
870,3468,3092360,6212,3195250
871,3476,3092830,6212,3195720
871,3476,3093830,6212,3196720
871,3476,3094830,6212,3197720
871,3476,3095640,6212,3198530
871,3476,3096450,6212,3199340
872,3484,3097450,6212,3200340
872,3484,3098450,6212,3201340
872,3484,3098450,6212,3202340
872,3484,3099450,6212,3203340
872,3484,3100450,6212,3204340
872,3484,3100450,6212,3204570
872,3484,3101100,6212,3205220
872,3484,3102100,6212,3206220
872,3484,3102260,6212,3206380
873,3492,3103260,6212,3207380
873,3492,3104260,6212,3208380
873,3492,3105260,6212,3209380
873,3492,3106070,6212,3210190
873,3492,3106180,6212,3210300
873,3492,3106180,6212,3210950
873,3492,3106410,6212,3211180
873,3492,3107410,6212,3212180
873,3492,3108220,6212,3212990
873,3492,3109220,6212,3213990
873,3492,3109220,6212,3213990
873,3492,3109220,6212,3214990
873,3492,3109690,6212,3215460
873,3492,3110500,6212,3216270
873,3492,3110970,6212,3216740
873,3492,3110970,6212,3216740
873,3492,3110970,6212,3216740
873,3492,3111340,6212,3217110
873,3492,3112340,6212,3218110
873,3492,3112810,6212,3218580
873,3492,3112810,6212,3218900
873,3492,3113040,6212,3219130
874,3500,3113360,6212,3219450
874,3500,3114360,6212,3220450
874,3500,3115170,6212,3221260
874,3500,3116170,6212,3222260
874,3500,3116170,6212,3222810
875,3508,3117170,6212,3223810
875,3508,3117170,6212,3224810
875,3508,3117630,6212,3225270
876,3516,3118630,6212,3226270
876,3516,3119630,6212,3227270
876,3516,3120630,6212,3228270
876,3516,3120850,6212,3228490
876,3516,3121320,6212,3228960
876,3516,3122320,6212,3229960
876,3516,3123320,6212,3230960
876,3516,3124320,6212,3231960
876,3516,3124910,6212,3232550
876,3516,3125910,6212,3233550
876,3516,3126910,6212,3234550
876,3516,3126910,6212,3234550
876,3516,3127910,6212,3235550
876,3516,3128560,6212,3236200
876,3516,3128560,6212,3236200
876,3516,3128560,6212,3236200
876,3516,3128560,6212,3236200
876,3516,3129560,6212,3237200
876,3516,3130560,6212,3238200
876,3516,3131560,6212,3239200
876,3516,3132370,6212,3240010
876,3516,3133180,6212,3240820
876,3516,3133990,6212,3241630
877,3524,3134990,6212,3242630
878,3532,3135800,6212,3243440
878,3532,3135800,6212,3243440
878,3532,3136800,6212,3244440
878,3532,3136800,6212,3244440
878,3532,3137390,6212,3245030
878,3532,3138040,6212,3245680
878,3532,3139040,6212,3246680
879,3540,3147040,6212,3254680
880,3548,3148040,6212,3255680
880,3548,3148690,6212,3256330
880,3548,3149500,6212,3257140
880,3548,3149500,6212,3257140
880,3548,3150090,6212,3257730
880,3548,3151090,6212,3258730
880,3548,3151090,6212,3259200
880,3548,3151090,6212,3259200
880,3548,3151560,6212,3259670
880,3548,3151560,6212,3259670
880,3548,3152560,6212,3260670
880,3548,3153370,6212,3261480
880,3548,3154370,6212,3262480
880,3548,3155180,6212,3263290
881,3556,3155990,6212,3264100
881,3556,3156800,6212,3264910
881,3556,3157610,6212,3265720
881,3556,3158080,6212,3266190
881,3556,3158550,6212,3266660
881,3556,3159550,6212,3267660
881,3556,3160550,6212,3268660
881,3556,3161360,6212,3269470
881,3556,3162360,6212,3270470
881,3556,3163170,6212,3271280
881,3556,3164170,6212,3272280
881,3556,3164330,6212,3272440
881,3556,3165330,6212,3273440
881,3556,3165790,6212,3273900
881,3556,3166790,6212,3274900
881,3556,3167600,6212,3275710
881,3556,3168600,6212,3276710
881,3556,3169600,6212,3277710
881,3556,3170600,6212,3278710
881,3556,3171600,6212,3279710
881,3556,3172600,6212,3280710
881,3556,3172600,6212,3280710
882,3564,3173600,6212,3281710
882,3564,3173600,6212,3281710
882,3564,3173600,6212,3281710
882,3564,3174600,6212,3282710
882,3564,3175600,6212,3283710
883,3572,3176250,6212,3284360
883,3572,3176250,6212,3285010
883,3572,3177060,6212,3285820
883,3572,3177060,6212,3286820
883,3572,3177060,6212,3286820
883,3572,3178060,6212,3287820
883,3572,3178870,6212,3288630
883,3572,3178980,6212,3288740
883,3572,3179980,6212,3289740
883,3572,3180980,6212,3290740
883,3572,3180980,6212,3290740
883,3572,3181980,6212,3291740
883,3572,3181980,6212,3292550
883,3572,3182980,6212,3293550
884,3580,3183980,6212,3294550
884,3580,3183980,6212,3294550
884,3580,3184980,6212,3295550
884,3580,3185790,6212,3296360
884,3580,3185790,6212,3296360
884,3580,3185790,6212,3297360
884,3580,3186790,6212,3298360
884,3580,3187260,6212,3298830
884,3580,3188260,6212,3299830
884,3580,3189260,6212,3300830
884,3580,3190260,6212,3301830
884,3580,3191260,6212,3302830
885,3588,3192260,6212,3303830
885,3588,3192260,6212,3303830
885,3588,3193260,6212,3304830
885,3588,3193420,6212,3304990
885,3588,3193420,6212,3304990
885,3588,3193640,6212,3305210
885,3588,3194450,6212,3306020
885,3588,3195450,6212,3307020
885,3588,3195450,6212,3307020
885,3588,3196450,6212,3308020
885,3588,3196450,6212,3308830
