ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_e04e-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
1146498.05,19.7,1.03,216844.85,3.73
1146331.02,19.7,1.03,216772.17,3.72
1146163.99,19.7,1.03,216695.03,3.72
1146163.99,19.7,1.03,216695.03,3.72
1145996.95,19.7,1.03,216690.55,3.72
1146065.01,19.7,1.03,216734.66,3.73
1146791.33,19.71,1.05,216770.94,3.73
1146410.35,19.71,1.04,216640.12,3.72
1146431.28,19.71,1.05,216737.44,3.73
1146169.18,19.71,1.04,216446.96,3.72
1146002.15,19.71,1.04,216425.46,3.72
1146353.52,19.72,1.05,216958.73,3.73
1146374.45,19.72,1.05,217056.06,3.73
1146207.42,19.72,1.05,216995.93,3.73
1145896.77,19.72,1.05,216671.18,3.73
1145729.73,19.72,1.05,216669.17,3.73
1145729.73,19.72,1.05,216669.17,3.73
1145562.7,19.72,1.05,216589.55,3.73
1145562.7,19.72,1.05,216589.55,3.73
1145395.67,19.72,1.05,216512.23,3.73
1145228.64,19.72,1.05,216507.93,3.73
1145061.6,19.72,1.05,216430.43,3.73
1144894.57,19.72,1.05,216426.3,3.73
1144701.98,19.72,1.05,216419.08,3.73
1144509.39,19.72,1.05,216337.65,3.73
1144342.36,19.72,1.05,216328.71,3.73
1144175.32,19.72,1.05,216256.03,3.73
1144008.29,19.72,1.05,216178.88,3.73
1144008.29,19.72,1.05,216178.88,3.73
1144270.28,19.73,1.06,216480.43,3.73
1144103.25,19.73,1.06,216475.95,3.73
1143936.22,19.73,1.06,216467.0,3.73
1143769.18,19.73,1.06,216394.32,3.73
1143629.75,19.73,1.05,216380.55,3.73
1143629.75,19.73,1.05,216380.55,3.73
1143462.71,19.73,1.05,216303.05,3.73
1143295.68,19.73,1.05,216298.92,3.73
1143128.65,19.73,1.05,216221.43,3.73
1143375.54,19.74,1.06,216205.09,3.73
1143208.51,19.74,1.06,216200.96,3.73
1143203.89,19.74,1.06,216615.82,3.74
1143044.34,19.74,1.06,216611.15,3.74
1142824.76,19.74,1.06,216365.97,3.74
1142601.24,19.73,1.06,216273.0,3.74
1142408.65,19.73,1.06,216243.62,3.74
1142216.06,19.73,1.06,216274.89,3.74
1142478.05,19.74,1.06,216370.23,3.74
1142285.46,19.74,1.06,216364.7,3.74
1142092.86,19.74,1.06,216337.98,3.74
1141900.27,19.74,1.06,216322.44,3.74
1141707.68,19.74,1.06,216446.15,3.74
1141515.09,19.74,1.06,216314.18,3.74
1141536.02,19.74,1.07,216617.71,3.75
1141536.02,19.74,1.07,216617.71,3.75
1141167.0,19.74,1.06,216378.6,3.74
1140877.95,19.73,1.06,216091.09,3.74
1141468.43,19.75,1.07,216091.76,3.74
1141468.43,19.75,1.07,216091.76,3.74
1141094.4,19.74,1.07,215824.34,3.73
1140927.37,19.74,1.07,215802.84,3.73
1140757.37,19.74,1.07,215868.08,3.74
1141019.35,19.75,1.07,215963.43,3.74
1140798.08,19.75,1.07,216061.85,3.74
1140631.05,19.75,1.07,216001.73,3.74
1140631.05,19.75,1.07,216001.73,3.74
1141390.74,19.76,1.09,216323.53,3.75
1141239.32,19.76,1.09,215472.33,3.73
1141501.31,19.77,1.09,215732.59,3.74
1141334.28,19.77,1.09,215655.1,3.74
1141167.25,19.77,1.09,215650.97,3.74
1141167.25,19.77,1.09,215650.97,3.74
1141324.1,19.78,1.1,215688.58,3.74
1141324.1,19.78,1.1,215688.58,3.74
1141570.52,19.78,1.1,216300.93,3.75
1141403.49,19.78,1.1,216291.98,3.75
1141236.45,19.78,1.1,216219.3,3.75
1140867.43,19.78,1.1,215944.35,3.74
1140888.36,19.78,1.1,216248.77,3.75
1140721.33,19.78,1.1,216246.77,3.75
1140554.3,19.78,1.1,216167.15,3.75
1140047.85,19.78,1.1,215630.32,3.74
1140309.84,19.78,1.1,215725.67,3.74
1140117.25,19.78,1.1,215641.15,3.74
1139924.66,19.78,1.1,215637.02,3.74
1139757.63,19.78,1.1,215559.53,3.74
1139388.61,19.78,1.1,215386.94,3.74
1139221.57,19.78,1.1,215382.81,3.74
1139483.56,19.79,1.1,215861.48,3.75
1139316.53,19.79,1.1,215784.18,3.75
1139158.57,19.78,1.1,215668.33,3.75
1138991.53,19.79,1.1,215664.0,3.75
1138273.45,19.78,1.09,214885.4,3.73
1138294.38,19.78,1.1,214982.72,3.74
1137626.25,19.78,1.1,214943.29,3.74
1137873.26,19.79,1.1,215358.19,3.75
1137534.24,19.78,1.1,215025.13,3.74
1137534.24,19.78,1.1,215025.13,3.74
1137555.17,19.79,1.1,215122.46,3.74
1137261.29,19.78,1.1,214911.65,3.74
1137068.7,19.78,1.1,214833.6,3.74
1136876.11,19.78,1.1,214823.0,3.74
1137138.1,19.79,1.1,215124.55,3.74
1137671.33,19.8,1.12,215189.52,3.75
1137692.27,19.8,1.12,215286.85,3.75
1137525.23,19.81,1.12,215265.34,3.75
1137415.5,19.8,1.12,215159.28,3.75
1137255.96,19.8,1.12,215156.16,3.75
1137088.92,19.8,1.12,215096.04,3.75
1136896.33,19.8,1.12,215070.29,3.75
1136917.27,19.81,1.12,215214.24,3.75
1136724.68,19.81,1.12,215280.6,3.75
1136724.68,19.81,1.12,215280.6,3.75
1136856.11,19.81,1.13,215313.63,3.75
1136663.52,19.81,1.13,215253.27,3.75
1136465.44,19.81,1.12,215004.69,3.75
1136272.85,19.81,1.12,214981.12,3.75
1136080.26,19.81,1.12,215087.77,3.75
1135887.67,19.81,1.12,215073.58,3.75
1135518.65,19.81,1.12,214834.48,3.75
1135326.06,19.81,1.12,214729.63,3.75
1135321.43,19.81,1.12,215031.62,3.75
1135154.4,19.81,1.12,215029.61,3.75
1135416.39,19.82,1.13,215124.95,3.75
1135249.35,19.82,1.13,215045.34,3.75
1135199.35,19.82,1.13,214995.34,3.75
1135032.32,19.82,1.13,214986.39,3.75
1135053.25,19.82,1.13,215412.52,3.76
1134640.04,19.81,1.12,215014.24,3.75
1134473.01,19.81,1.12,214941.56,3.75
1134493.94,19.82,1.13,215038.88,3.76
1134493.94,19.82,1.13,215038.88,3.76
1134739.07,19.82,1.13,214858.21,3.75
1134572.03,19.83,1.13,214897.44,3.76
1134405.0,19.83,1.14,214776.59,3.75
1134650.13,19.83,1.14,214595.92,3.75
1134655.31,19.84,1.15,214156.77,3.74
1134655.31,19.84,1.15,214156.77,3.74
1134488.28,19.84,1.15,214079.47,3.74
1134321.25,19.84,1.15,214075.15,3.74
1134478.1,19.84,1.15,214319.86,3.75
1134207.37,19.84,1.15,214014.18,3.74
1134111.35,19.84,1.15,213885.15,3.74
1133944.32,19.84,1.15,213808.0,3.74
1134276.68,19.85,1.16,213733.11,3.74
1133982.66,19.84,1.15,213522.65,3.74
1133824.69,19.84,1.15,213403.22,3.73
1133620.56,19.84,1.15,213278.89,3.73
1133453.53,19.84,1.15,213274.41,3.73
1133474.46,19.84,1.15,213954.56,3.75
1133474.46,19.84,1.15,213954.56,3.75
1133343.1,19.84,1.15,213727.44,3.74
1133176.07,19.84,1.15,213650.3,3.74
1133009.04,19.84,1.15,213645.82,3.74
1132842.0,19.84,1.15,213568.67,3.74
1132674.97,19.84,1.15,213564.19,3.74
1133208.21,19.86,1.16,213629.16,3.74
1133208.21,19.86,1.16,213629.16,3.74
1133208.21,19.86,1.16,213629.16,3.74
1133041.18,19.86,1.16,213551.67,3.74
1133632.58,19.87,1.17,213653.6,3.74
1133894.56,19.88,1.18,213748.94,3.75
1133376.41,19.87,1.17,213251.99,3.74
1133209.37,19.87,1.17,213247.86,3.74
1133042.34,19.87,1.17,213238.91,3.74
1133063.27,19.87,1.18,213542.44,3.75
1133084.21,19.88,1.18,213639.76,3.75
1132917.17,19.88,1.18,213567.08,3.75
1132917.17,19.88,1.18,213567.08,3.75
1132938.11,19.88,1.18,213711.04,3.75
1132771.07,19.88,1.18,213633.89,3.75
1132402.05,19.88,1.18,213394.79,3.75
1132235.02,19.88,1.18,213390.31,3.75
1132035.16,19.87,1.17,213279.18,3.74
1132794.84,19.89,1.19,213600.98,3.75
1132627.81,19.89,1.19,213579.47,3.75
1131915.92,19.88,1.18,212825.12,3.74
1131899.48,19.88,1.18,212778.29,3.74
1131732.44,19.88,1.18,212718.17,3.74
1131994.35,19.89,1.19,212497.36,3.73
1131999.54,19.89,1.19,212058.21,3.73
1132211.02,19.9,1.2,212233.53,3.73
1132043.98,19.9,1.2,212156.24,3.73
1132064.92,19.9,1.2,212079.53,3.73
1131897.88,19.9,1.2,212075.2,3.73
1131730.85,19.9,1.2,212066.25,3.73
1131563.82,19.9,1.2,211993.57,3.73
1131563.82,19.9,1.2,211993.57,3.73
1131584.75,19.91,1.2,212356.72,3.74
1132194.12,19.92,1.22,212536.1,3.74
1132456.11,19.93,1.22,212631.45,3.74
1132289.07,19.93,1.22,212629.44,3.74
1131896.37,19.92,1.22,212186.23,3.73
1131917.31,19.93,1.22,212489.76,3.74
1131750.27,19.93,1.22,212410.14,3.74
1131583.24,19.93,1.22,212333.0,3.74
1131604.17,19.93,1.23,212430.32,3.74
1131320.75,19.93,1.22,212159.11,3.74
1131320.75,19.93,1.22,212159.11,3.74
1131341.68,19.93,1.22,212303.07,3.74
1130629.79,19.92,1.22,211548.71,3.73
1130786.64,19.92,1.22,211586.33,3.73
1130619.61,19.93,1.22,211581.85,3.73
1130619.61,19.93,1.22,211581.85,3.73
1130619.61,19.93,1.22,211581.85,3.73
1130452.58,19.93,1.22,211504.35,3.73
1130473.51,19.93,1.22,211808.78,3.73
1130306.48,19.93,1.22,211804.65,3.73
1129937.46,19.92,1.22,211565.54,3.73
1129208.79,19.92,1.21,210851.33,3.72
1129041.76,19.92,1.21,210773.89,3.72
1129251.96,19.92,1.21,210698.1,3.72
1129084.93,19.92,1.21,210693.92,3.72
1129346.92,19.93,1.22,211488.08,3.73
1129179.89,19.93,1.22,211410.59,3.73
1129012.86,19.93,1.22,211406.45,3.73
1129169.71,19.94,1.23,211444.07,3.73
1129002.68,19.94,1.23,211442.06,3.73
1129023.61,19.94,1.23,211746.49,3.74
1129044.54,19.94,1.23,211843.81,3.74
1128877.51,19.94,1.23,211764.19,3.74
1128710.48,19.94,1.23,211803.39,3.74
1128543.44,19.94,1.23,211682.57,3.74
1128376.41,19.94,1.23,211605.07,3.74
1128376.41,19.94,1.23,211605.07,3.74
1128209.38,19.94,1.23,211600.94,3.74
1128042.35,19.95,1.23,211579.44,3.74
1128063.28,19.95,1.24,211723.39,3.74
1128220.13,19.95,1.24,211761.01,3.75
1128241.06,19.96,1.24,212065.43,3.75
1128246.25,19.96,1.25,211626.29,3.74
1128079.22,19.96,1.25,211566.17,3.74
1127919.67,19.96,1.25,211569.43,3.74
1127727.08,19.96,1.25,211535.01,3.74
1127748.01,19.96,1.25,211632.33,3.75
1127748.01,19.96,1.25,211632.33,3.75
1127555.42,19.96,1.25,211690.12,3.75
1127362.83,19.96,1.25,211666.47,3.75
1127362.83,19.96,1.25,211666.47,3.75
1127170.24,19.96,1.25,211617.05,3.75
1127170.24,19.96,1.25,211617.05,3.75
1126801.22,19.96,1.25,211183.83,3.74
1126602.95,19.96,1.25,211088.39,3.74
1126602.95,19.96,1.25,211088.39,3.74
1126602.95,19.96,1.25,211088.39,3.74
1126602.95,19.96,1.25,211088.39,3.74
1126429.2,19.96,1.25,211577.17,3.75
1126310.58,19.96,1.25,211406.69,3.75
1126378.63,19.97,1.25,211450.81,3.75
1126378.63,19.97,1.25,211450.81,3.75
1126399.56,19.97,1.25,211594.76,3.75
1126404.75,19.97,1.26,211155.62,3.74
1126119.35,19.97,1.26,210824.93,3.74
1125921.08,19.97,1.26,210768.77,3.74
1125627.19,19.97,1.25,210557.96,3.73
1125510.11,19.97,1.25,210840.57,3.74
1125510.11,19.97,1.25,210840.57,3.74
1125310.94,19.96,1.25,210705.53,3.74
1125031.48,19.96,1.25,210339.8,3.73
1124864.45,19.96,1.25,210330.85,3.73
1124697.42,19.96,1.25,210258.17,3.73
1124908.9,19.97,1.25,210433.49,3.74
1124741.87,19.97,1.25,210424.55,3.74
1124574.83,19.97,1.25,210351.87,3.74
1124370.7,19.97,1.25,210227.53,3.73
1124203.67,19.97,1.25,210150.23,3.73
1124335.1,19.97,1.26,210183.26,3.73
1124168.07,19.97,1.26,210178.94,3.73
1124168.07,19.97,1.26,210178.94,3.73
1124163.44,19.98,1.26,210480.92,3.74
1123970.85,19.98,1.26,210473.7,3.74
1123778.26,19.98,1.26,210392.28,3.74
1123611.22,19.98,1.26,210315.13,3.74
1123444.19,19.98,1.26,210310.65,3.74
1123588.66,19.98,1.27,209805.73,3.73
1123421.62,19.98,1.27,209796.78,3.73
1121833.4,19.98,1.27,209740.96,3.74
1121666.36,19.99,1.27,209668.28,3.74
1121499.33,19.99,1.27,209590.78,3.74
1121332.3,19.99,1.27,209586.65,3.74
1121348.82,19.99,1.27,209580.05,3.74
1121181.79,19.99,1.27,209502.91,3.73
1121426.92,20.0,1.28,209311.11,3.73
1121259.88,20.0,1.28,209306.63,3.73
1121089.88,20.0,1.28,209335.1,3.73
1120854.59,20.0,1.28,209282.25,3.73
1121473.54,20.01,1.29,209448.58,3.74
1121306.5,20.01,1.29,209446.58,3.74
1121306.5,20.01,1.29,209446.58,3.74
1121139.47,20.01,1.29,209366.96,3.74
1120427.58,20.0,1.28,208623.73,3.72
1120448.51,20.0,1.29,208721.06,3.73
1120718.6,20.01,1.29,209029.28,3.73
1120551.57,20.01,1.29,208951.78,3.73
1120384.53,20.01,1.29,208947.65,3.73
1120401.06,20.01,1.29,208935.67,3.73
1120033.94,20.01,1.29,208699.55,3.73
1120054.87,20.01,1.29,208796.88,3.73
1120075.8,20.01,1.29,208940.83,3.73
1120151.19,20.02,1.29,214904.59,3.84
1120389.94,20.02,1.3,214995.68,3.84
1120385.32,20.02,1.3,215296.44,3.85
1124360.02,20.1,1.37,216892.28,3.88
1124516.87,20.1,1.38,216929.9,3.88
1124537.8,20.1,1.38,217234.32,3.88
1124333.67,20.1,1.38,217109.99,3.88
1124366.71,20.1,1.38,217122.02,3.88
1124162.44,20.1,1.38,216999.9,3.88
1123995.41,20.1,1.38,216922.75,3.88
1123995.41,20.1,1.38,217621.95,3.89
1123828.38,20.1,1.38,217617.47,3.89
1123828.38,20.1,1.38,217805.75,3.9
1123457.03,20.1,1.37,217568.91,3.89
1122916.31,20.09,1.37,217193.55,3.89
1122215.0,20.08,1.36,216421.88,3.87
1122485.09,20.09,1.36,216412.57,3.87
1122318.05,20.09,1.36,216403.62,3.87
1122151.02,20.09,1.36,216330.94,3.87
1122171.95,20.09,1.37,216745.8,3.88
1122004.92,20.09,1.37,216736.85,3.88
1126922.44,20.18,1.45,223105.1,4.0
1126938.96,20.18,1.46,223098.5,4.0
1127095.82,20.19,1.46,223136.11,4.0
1126928.78,20.19,1.46,223063.43,4.0
1126712.82,20.18,1.46,222828.1,3.99
1126733.75,20.19,1.46,223132.52,4.0
1126750.27,20.19,1.46,223120.54,4.0
1126583.24,20.19,1.46,223043.4,4.0
1126416.2,20.19,1.46,223038.92,4.0
1126258.24,20.19,1.46,222887.52,3.99
1126258.24,20.19,1.46,224353.38,4.02
1126258.24,20.19,1.46,225403.88,4.04
1126615.02,20.2,1.47,226393.3,4.06
1126247.91,20.19,1.46,226157.18,4.05
1128543.51,20.24,1.51,228310.06,4.09
1128376.47,20.24,1.51,228308.05,4.09
1128209.44,20.24,1.51,228228.43,4.09
1128471.43,20.24,1.51,228323.77,4.1
1128304.4,20.24,1.51,228321.77,4.1
1128137.37,20.24,1.52,228242.15,4.1
1128384.38,20.25,1.52,228904.43,4.11
1128308.48,20.25,1.52,229008.53,4.11
1128141.44,20.25,1.52,228987.03,4.11
1128141.44,20.25,1.52,228987.03,4.11
1127974.41,20.25,1.52,228926.91,4.11
1128693.4,20.27,1.54,229265.45,4.12
1128324.38,20.27,1.54,228843.14,4.11
1128157.35,20.27,1.54,228834.2,4.11
1127990.31,20.27,1.54,228761.52,4.11
1127823.28,20.27,1.54,228684.37,4.11
1127823.28,20.27,1.54,228684.37,4.11
1127818.65,20.27,1.54,228776.38,4.11
1127651.62,20.27,1.54,228771.9,4.11
1127651.62,20.27,1.54,228771.9,4.11
1127651.62,20.27,1.54,228771.9,4.11
1128180.6,20.28,1.55,228832.61,4.11
1128427.5,20.29,1.56,229139.13,4.12
1128068.01,20.29,1.55,228913.06,4.12
1126560.33,20.29,1.56,228854.23,4.12
1126393.3,20.29,1.56,228776.8,4.12
1126398.48,20.29,1.56,228337.65,4.11
1126419.41,20.3,1.56,228434.98,4.12
1126252.38,20.3,1.56,228430.79,4.12
1126048.25,20.29,1.56,228306.46,4.11
1125881.21,20.29,1.56,228229.31,4.11
1125714.18,20.29,1.56,228224.83,4.11
1125782.24,20.3,1.56,228268.95,4.12
1125615.2,20.3,1.56,228260.0,4.12
1125448.17,20.3,1.56,228187.32,4.12
1125448.17,20.3,1.56,228187.32,4.12
1125281.14,20.3,1.56,228226.54,4.12
1125114.11,20.3,1.56,228105.69,4.12
1125114.11,20.3,1.56,228105.69,4.12
1125135.04,20.3,1.57,228249.65,4.12
1124694.61,20.3,1.56,227852.46,4.11
1124851.47,20.3,1.57,227890.07,4.11
1125113.45,20.31,1.57,228358.11,4.12
1124955.7,20.31,1.57,228229.66,4.12
1124788.67,20.31,1.57,228220.71,4.12
1125159.39,20.32,1.58,227809.76,4.11
1124865.5,20.31,1.58,227598.95,4.11
1124698.47,20.31,1.58,227526.27,4.11
1124698.47,20.31,1.58,227526.27,4.11
1124531.44,20.32,1.58,227524.26,4.11
1124162.42,20.31,1.57,227308.7,4.11
1123995.38,20.31,1.57,227229.09,4.11
1123760.09,20.31,1.57,227320.62,4.11
1123593.06,20.31,1.57,227243.48,4.11
1123426.02,20.31,1.57,227239.0,4.11
1123258.99,20.31,1.57,227236.99,4.11
1123415.84,20.32,1.58,227274.6,4.11
1123248.81,20.32,1.58,227194.99,4.11
1123269.74,20.32,1.58,227499.41,4.12
1122738.7,20.32,1.57,226550.29,4.1
1123008.78,20.32,1.58,226540.98,4.1
1123346.72,20.33,1.59,225791.2,4.09
1123179.69,20.33,1.59,225789.19,4.09
1123179.69,20.33,1.59,225789.19,4.09
1123012.66,20.33,1.59,225709.57,4.09
1123012.66,20.33,1.59,225709.57,4.09
1123257.78,20.34,1.6,225528.9,4.08
1123278.72,20.34,1.6,226068.63,4.09
1122566.83,20.33,1.59,225314.27,4.08
1122566.83,20.33,1.59,225314.27,4.08
1122199.71,20.33,1.59,224923.17,4.07
1122032.68,20.33,1.59,224845.67,4.07
1121364.55,20.33,1.59,224806.24,4.08
1121197.52,20.33,1.59,224802.11,4.08
1121197.52,20.33,1.59,224802.11,4.08
1121218.45,20.34,1.59,224899.43,4.08
1121218.45,20.34,1.59,224899.43,4.08
1121218.45,20.34,1.59,224899.43,4.08
1120934.14,20.33,1.59,224667.81,4.08
1120950.66,20.33,1.59,224661.21,4.08
1120783.63,20.33,1.59,224639.71,4.08
1121045.62,20.34,1.59,224941.26,4.08
1120878.58,20.34,1.59,224881.13,4.08
1120711.55,20.34,1.59,224803.7,4.08
1120544.52,20.34,1.59,224799.51,4.08
1120544.52,20.34,1.59,224768.56,4.08
1120539.89,20.35,1.6,224860.56,4.08
1120535.27,20.35,1.6,225002.82,4.09
1120368.23,20.35,1.6,225000.81,4.09
1120384.76,20.35,1.6,225298.24,4.09
1120276.3,20.35,1.6,225189.78,4.09
1120109.27,20.35,1.6,225110.16,4.09
1120109.27,20.35,1.6,226909.64,4.12
1119893.3,20.35,1.6,226699.59,4.12
1120138.43,20.35,1.6,226518.91,4.12
1120159.36,20.36,1.61,226616.24,4.12
1119447.47,20.35,1.6,225861.88,4.11
1119280.44,20.35,1.6,225784.56,4.1
1118911.42,20.34,1.59,225545.46,4.1
1118577.2,20.34,1.59,225196.95,4.09
1118410.17,20.34,1.59,225192.65,4.1
1118415.35,20.34,1.59,224753.51,4.09
1118248.32,20.34,1.59,224676.36,4.09
1118081.29,20.34,1.59,224671.88,4.09
1117914.25,20.34,1.59,224669.88,4.09
1117747.22,20.35,1.59,224590.26,4.09
1117580.19,20.35,1.59,224512.82,4.09
1117413.16,20.35,1.59,224508.63,4.09
1117246.12,20.35,1.59,224499.69,4.09
1117079.09,20.35,1.59,224427.01,4.09
1116912.06,20.35,1.59,224349.86,4.09
1116945.1,20.35,1.59,224361.89,4.09
1117207.09,20.36,1.6,224663.44,4.09
1117040.06,20.36,1.6,224658.96,4.09
1116706.0,20.36,1.6,224577.33,4.09
1116951.12,20.37,1.61,224396.66,4.09
1116784.09,20.37,1.61,224387.72,4.09
1116617.06,20.37,1.61,224315.04,4.09
1116685.11,20.37,1.61,224359.15,4.09
1116316.09,20.37,1.61,224120.05,4.09
1116561.22,20.37,1.62,223939.38,4.09
1116582.15,20.38,1.62,224036.71,4.09
1116415.12,20.38,1.62,223959.41,4.09
1116677.11,20.38,1.63,224260.95,4.09
1117268.5,20.4,1.64,224362.88,4.1
1117101.47,20.4,1.64,224358.56,4.1
1116934.44,20.4,1.64,224356.55,4.1
1116767.41,20.4,1.64,224276.93,4.1
1116055.52,20.39,1.63,223522.58,4.08
1116646.91,20.4,1.64,223624.51,4.09
1116479.88,20.4,1.64,223622.5,4.09
1116110.86,20.4,1.64,223383.4,4.08
1116131.79,20.4,1.64,223480.72,4.09
1115964.76,20.4,1.64,223401.1,4.08
1117799.79,20.44,1.68,225776.04,4.13
1117087.9,20.43,1.67,225021.69,4.11
1117087.9,20.43,1.67,225024.14,4.11
1116920.87,20.43,1.67,225015.2,4.12
1116753.84,20.43,1.67,224942.52,4.11
1123213.11,20.55,1.79,232869.2,4.26
1123483.2,20.55,1.79,233177.42,4.27
1123316.17,20.55,1.79,233099.92,4.27
1123149.13,20.56,1.79,233095.79,4.27
1122982.1,20.56,1.79,233086.85,4.27
1122815.07,20.56,1.79,233014.17,4.27
1122971.92,20.56,1.8,233051.78,4.27
1122804.89,20.56,1.8,232974.29,4.27
1122637.86,20.56,1.8,232970.16,4.27
1122470.83,20.56,1.8,232892.86,4.27
1122303.79,20.57,1.8,232888.53,4.27
1122336.84,20.57,1.8,232900.56,4.27
1122357.77,20.57,1.8,233277.88,4.28
1122059.61,20.57,1.8,233000.92,4.27
1121541.45,20.56,1.79,232503.96,4.26
1121374.42,20.56,1.79,232501.96,4.26
1121369.8,20.56,1.8,232593.96,4.27
1121202.76,20.56,1.8,232514.34,4.26
1121334.2,20.57,1.8,232757.36,4.27
1121167.16,20.57,1.8,232755.35,4.27
1121414.17,20.58,1.81,232679.71,4.27
1121571.03,20.58,1.81,233421.99,4.28
1121404.0,20.58,1.81,233342.38,4.28
1121995.39,20.6,1.83,233444.31,4.29
1122240.52,20.6,1.84,233263.63,4.28
1122240.52,20.6,1.84,233225.82,4.28
1122485.65,20.61,1.84,233045.15,4.28
1122485.65,20.61,1.84,235650.75,4.33
1122318.61,20.61,1.84,235641.8,4.33
1122630.48,20.62,1.85,237755.51,4.37
1122426.34,20.62,1.85,237538.31,4.36
1121908.19,20.61,1.84,237041.35,4.35
1121196.3,20.6,1.83,236287.0,4.34
1121029.26,20.6,1.83,236214.32,4.34
1120662.15,20.6,1.83,235978.2,4.34
1120907.28,20.6,1.83,235797.53,4.33
1120195.39,20.59,1.82,235043.17,4.32
1120028.35,20.6,1.83,234966.02,4.32
1123110.84,20.65,1.88,238297.37,4.38
1122952.87,20.65,1.88,238145.28,4.38
1122240.98,20.64,1.87,237390.93,4.37
1122073.95,20.64,1.87,237386.45,4.37
1122094.88,20.64,1.87,237483.77,4.37
1125967.35,20.72,1.94,238481.16,4.39
1125988.28,20.72,1.95,238625.11,4.39
1125988.28,20.72,1.95,238597.78,4.39
1126009.22,20.72,1.95,238695.1,4.39
1126254.34,20.73,1.96,238514.43,4.39
1126087.31,20.73,1.96,238512.43,4.39
1126103.83,20.73,1.96,238502.21,4.39
1125391.94,20.72,1.95,237747.85,4.38
1125224.91,20.72,1.95,237668.24,4.38
1125241.43,20.72,1.95,237916.93,4.38
1125262.37,20.73,1.95,238060.88,4.39
1125095.33,20.73,1.95,238058.88,4.39
1124928.3,20.73,1.95,237979.26,4.39
1125173.43,20.74,1.96,237798.59,4.38
1124879.54,20.73,1.96,237587.35,4.38
1124712.51,20.73,1.96,237578.41,4.38
1124712.51,20.73,1.96,237511.06,4.38
1124545.48,20.73,1.96,237438.38,4.38
1124790.6,20.74,1.97,237257.71,4.38
1124623.57,20.74,1.97,237180.28,4.37
1124329.55,20.74,1.96,236969.82,4.37
1124162.52,20.74,1.96,236965.63,4.37
1124319.37,20.75,1.97,237003.25,4.37
1124340.3,20.75,1.97,237307.67,4.38
1124173.27,20.75,1.97,237298.73,4.38
1124006.24,20.75,1.97,237226.05,4.38
1123294.35,20.74,1.96,236471.69,4.37
1123127.32,20.74,1.96,236394.39,4.37
1123127.32,20.74,1.96,236395.75,4.37
1122960.29,20.74,1.96,236391.42,4.37
1123222.19,20.75,1.97,236170.61,4.36
1123055.16,20.75,1.97,236093.46,4.36
1122888.13,20.75,1.97,236088.98,4.36
1123133.26,20.76,1.98,235908.31,4.36
1123133.26,20.76,1.98,237584.54,4.39
1123208.64,20.76,1.98,238591.72,4.41
1123470.63,20.77,1.99,238687.06,4.41
1123303.6,20.77,1.99,238609.62,4.41
1123136.56,20.77,1.99,238605.43,4.41
1122969.53,20.77,1.99,238528.29,4.41
1122802.5,20.77,1.99,238523.81,4.41
1122635.47,20.77,1.99,238446.31,4.41
1123178.64,20.78,2.0,237291.58,4.39
1123011.61,20.78,2.0,237287.45,4.39
1122717.73,20.78,2.0,236977.84,4.39
1122717.73,20.78,2.0,236977.84,4.39
1122738.66,20.78,2.0,237281.37,4.39
1122571.63,20.78,2.0,237279.36,4.39
1122404.59,20.78,2.0,237199.74,4.39
1122425.52,20.79,2.0,237297.06,4.39
1122425.52,20.79,2.0,237297.06,4.39
1122258.49,20.79,2.0,237219.92,4.39
1122042.52,20.79,2.0,237058.1,4.39
1121875.49,20.79,2.0,237053.62,4.39
1121581.61,20.78,2.0,236842.82,4.39
1121298.18,20.78,1.99,236571.61,4.38
1121128.56,20.78,1.99,236577.88,4.38
1120416.68,20.77,1.98,235823.52,4.37
1123848.2,20.83,2.05,239693.47,4.44
1123119.53,20.82,2.04,238979.26,4.43
1123329.74,20.83,2.04,239355.27,4.44
1123127.08,20.83,2.04,239331.86,4.44
1123127.08,20.83,2.04,239331.86,4.44
1122415.19,20.82,2.04,238577.5,4.43
1122785.91,20.83,2.04,238166.55,4.42
1122583.25,20.83,2.04,238148.52,4.42
1122380.59,20.83,2.05,238167.47,4.42
1122093.35,20.83,2.04,237850.44,4.41
1121858.05,20.82,2.04,237941.98,4.42
1121878.98,20.83,2.04,238039.3,4.42
1121676.33,20.83,2.04,238021.77,4.42
1121473.67,20.83,2.04,238007.96,4.42
1121271.01,20.83,2.04,238124.95,4.42
1120988.82,20.82,2.04,237829.34,4.42
1120654.76,20.83,2.04,237747.72,4.42
