ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_adb0-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962867.78,99.44
965394.92,99.7,86.13,962836.34,99.43
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
965237.72,99.7,86.13,962715.45,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964920.64,99.7,86.13,962411.73,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962309.41,99.44
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964813.45,99.7,86.13,962260.3,99.43
964504.73,99.7,86.13,961942.97,99.43
964504.73,99.7,86.13,961942.97,99.43
964504.73,99.7,86.13,961859.59,99.43
964504.73,99.7,86.13,961859.59,99.43
964504.73,99.7,86.13,961859.59,99.43
964504.73,99.7,86.13,961859.59,99.43
964504.73,99.7,86.13,961859.59,99.43
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964504.73,99.7,86.13,962007.74,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961805.77,99.44
964347.53,99.7,86.13,961774.33,99.43
964347.53,99.7,86.13,961806.54,99.44
964347.53,99.7,86.13,961806.54,99.44
964347.53,99.7,86.13,961806.54,99.44
964347.53,99.7,86.13,961806.54,99.44
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961783.93,99.43
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961808.38,99.44
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964347.53,99.7,86.13,961784.01,99.43
964190.34,99.7,86.13,961653.44,99.44
963873.26,99.7,86.13,961318.56,99.44
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963873.26,99.7,86.13,961268.69,99.43
963887.3,99.7,86.13,961314.16,99.43
963887.3,99.7,86.13,961314.16,99.43
963887.3,99.7,86.13,961314.16,99.43
963887.3,99.7,86.13,961314.16,99.43
963887.3,99.7,86.13,961314.16,99.43
963887.3,99.7,86.13,961367.33,99.44
963887.3,99.7,86.13,961333.95,99.44
963887.3,99.7,86.13,961333.95,99.44
963887.3,99.7,86.13,961333.95,99.44
963887.3,99.7,86.13,961333.95,99.44
963887.3,99.7,86.13,961333.95,99.44
963887.3,99.7,86.13,961333.95,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963730.1,99.7,86.13,961211.89,99.44
963733.21,99.7,86.14,961214.34,99.44
963733.21,99.7,86.14,961214.34,99.44
963733.21,99.7,86.14,961214.34,99.44
963733.21,99.7,86.14,961214.34,99.44
963733.21,99.7,86.14,961182.89,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961112.01,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961135.39,99.44
963626.01,99.7,86.14,961109.73,99.44
963626.01,99.7,86.14,961109.73,99.44
963626.01,99.7,86.14,961109.73,99.44
963626.01,99.7,86.14,961109.73,99.44
963626.01,99.7,86.14,961137.24,99.44
963626.01,99.7,86.14,961137.24,99.44
963626.01,99.7,86.14,961137.24,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961117.92,99.44
963626.01,99.7,86.14,961139.57,99.44
963626.01,99.7,86.14,961089.7,99.44
963626.01,99.7,86.14,961089.7,99.44
963626.01,99.7,86.14,961089.7,99.44
963626.01,99.7,86.14,961089.7,99.44
963626.01,99.7,86.14,961141.85,99.44
963626.01,99.7,86.14,961141.85,99.44
963626.01,99.7,86.14,961141.85,99.44
963626.01,99.7,86.14,961141.85,99.44
963626.01,99.7,86.14,961141.85,99.44
963626.01,99.7,86.14,961141.85,99.44
963626.01,99.7,86.14,961115.65,99.44
963626.01,99.7,86.14,961115.65,99.44
963626.01,99.7,86.14,961115.65,99.44
963626.01,99.7,86.14,961115.65,99.44
963626.01,99.7,86.14,961115.65,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960813.35,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963318.79,99.7,86.14,960781.91,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960816.13,99.44
963324.7,99.7,86.14,960850.22,99.45
963324.7,99.7,86.14,960850.22,99.45
963324.7,99.7,86.14,960850.22,99.45
963324.7,99.7,86.14,960825.82,99.44
963324.7,99.7,86.14,960852.88,99.45
963324.7,99.7,86.14,960852.88,99.45
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963324.7,99.7,86.14,960798.44,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963217.51,99.7,86.14,960691.69,99.44
963110.31,99.7,86.14,960584.05,99.44
963110.31,99.7,86.14,960584.05,99.44
963110.31,99.7,86.14,960584.05,99.44
963110.31,99.7,86.14,960584.05,99.44
963110.31,99.7,86.14,960584.05,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960513.03,99.44
963110.31,99.7,86.14,960653.33,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960494.2,99.45
962953.12,99.7,86.14,960461.46,99.45
962953.12,99.7,86.14,960461.46,99.45
962953.12,99.7,86.14,960461.46,99.45
962953.12,99.7,86.14,960461.46,99.45
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960289.99,99.44
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960326.75,99.45
962795.93,99.7,86.14,960300.05,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960328.25,99.45
962795.93,99.7,86.14,960286.45,99.44
962795.93,99.7,86.14,960286.45,99.44
962795.93,99.7,86.14,960286.45,99.44
962795.93,99.7,86.14,960286.45,99.44
962795.93,99.7,86.14,960286.45,99.44
962795.93,99.7,86.14,960286.45,99.44
962795.93,99.7,86.14,960286.45,99.44
962638.73,99.7,86.14,960128.82,99.44
962638.73,99.7,86.14,960128.82,99.44
962638.73,99.7,86.14,960128.82,99.44
962638.73,99.7,86.14,960128.82,99.44
962638.73,99.7,86.14,960128.82,99.44
962638.73,99.7,86.14,960170.73,99.45
962638.73,99.7,86.14,960170.73,99.45
962638.73,99.7,86.14,960120.74,99.44
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960178.5,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962638.73,99.7,86.14,960145.75,99.45
962481.54,99.7,86.14,959984.62,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962481.54,99.7,86.14,960019.24,99.45
962431.54,99.7,86.14,959969.24,99.45
962431.54,99.7,86.14,959969.24,99.45
962431.54,99.7,86.14,959964.84,99.45
962431.54,99.7,86.14,959964.84,99.45
962431.54,99.7,86.14,959964.84,99.45
962431.54,99.7,86.14,959964.84,99.45
962431.54,99.7,86.14,959964.84,99.45
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959964.95,99.45
962431.54,99.7,86.14,959964.95,99.45
962431.54,99.7,86.14,959964.95,99.45
962431.54,99.7,86.14,959964.95,99.45
962431.54,99.7,86.14,959964.95,99.45
962431.54,99.7,86.14,959964.95,99.45
962431.54,99.7,86.14,959914.96,99.44
962431.54,99.7,86.14,959972.74,99.45
962327.45,99.71,86.14,959865.14,99.45
962327.45,99.71,86.14,959815.26,99.45
962327.45,99.71,86.14,959815.26,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959871.42,99.45
962327.45,99.71,86.14,959869.53,99.45
962327.45,99.71,86.14,959869.53,99.45
962327.45,99.71,86.14,959869.53,99.45
962327.45,99.71,86.14,959869.53,99.45
962327.45,99.71,86.14,959869.53,99.45
962327.45,99.71,86.14,959869.53,99.45
962327.45,99.71,86.14,959869.53,99.45
962170.55,99.71,86.14,959713.07,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962170.55,99.71,86.14,959663.96,99.45
962176.46,99.71,86.14,959669.87,99.45
962176.46,99.71,86.14,959669.87,99.45
962069.27,99.71,86.14,959570.28,99.45
962069.27,99.71,86.14,959570.28,99.45
962069.27,99.71,86.14,959570.28,99.45
962069.27,99.71,86.14,959570.28,99.45
962069.27,99.71,86.14,959622.67,99.45
962069.27,99.71,86.14,959622.67,99.45
961766.47,99.71,86.14,959324.21,99.46
961766.47,99.71,86.14,959324.21,99.46
961766.47,99.71,86.14,959324.21,99.46
961766.47,99.71,86.14,959324.21,99.46
961766.47,99.71,86.14,959286.72,99.45
961766.47,99.71,86.14,959286.72,99.45
961664.89,99.71,86.14,959190.76,99.45
961664.89,99.71,86.14,959233.39,99.46
961664.89,99.71,86.14,959233.39,99.46
961664.89,99.71,86.14,959201.95,99.45
961664.89,99.71,86.14,959201.95,99.45
961664.89,99.71,86.14,959234.54,99.46
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959211.63,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961664.89,99.71,86.14,959208.36,99.45
961560.8,99.71,86.14,959104.27,99.46
961560.8,99.71,86.14,959104.27,99.46
961560.8,99.71,86.14,959104.27,99.46
961560.8,99.71,86.14,959104.27,99.46
961560.8,99.71,86.14,959072.83,99.45
961560.8,99.71,86.14,959072.83,99.45
961560.8,99.71,86.14,959072.83,99.45
961560.8,99.71,86.14,959072.83,99.45
961560.8,99.71,86.14,959072.83,99.45
961560.8,99.71,86.14,959072.83,99.45
961560.8,99.71,86.14,959099.8,99.45
961560.8,99.71,86.14,959099.8,99.45
961560.8,99.71,86.14,959099.8,99.45
961560.8,99.71,86.14,959099.8,99.45
961560.8,99.71,86.14,959099.8,99.45
