ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-arrived_gpu_milli
756,2556,2284350,6212,2284350
757,2564,2292350,6212,2292350
758,2572,2300350,6212,2300350
758,2572,2300680,6212,2300680
758,2572,2301680,6212,2301680
758,2572,2302680,6212,2302680
759,2580,2303490,6212,2303490
759,2580,2303490,6212,2303490
759,2580,2304490,6212,2304490
759,2580,2305490,6212,2305490
759,2580,2305860,6212,2305860
759,2580,2306090,6212,2306090
759,2580,2306900,6212,2306900
759,2580,2307900,6212,2307900
759,2580,2307900,6212,2307900
759,2580,2308370,6212,2308370
759,2580,2309180,6212,2309180
759,2580,2309180,6212,2309180
759,2580,2310180,6212,2310180
759,2580,2310180,6212,2310180
760,2588,2310990,6212,2310990
760,2588,2311360,6212,2311360
760,2588,2312360,6212,2312360
760,2588,2312830,6212,2312830
760,2588,2313830,6212,2313830
760,2588,2314150,6212,2314150
760,2588,2315150,6212,2315150
760,2588,2315740,6212,2315740
760,2588,2316550,6212,2316550
760,2588,2317020,6212,2317020
761,2596,2318020,6212,2318020
761,2596,2319020,6212,2319020
761,2596,2319830,6212,2319830
761,2596,2320830,6212,2320830
761,2596,2321830,6212,2321830
761,2596,2321830,6212,2321830
761,2596,2322420,6212,2322420
761,2596,2323420,6212,2323420
761,2596,2324420,6212,2324420
761,2596,2324890,6212,2324890
762,2604,2325890,6212,2325890
762,2604,2326260,6212,2326260
762,2604,2326590,6212,2326590
762,2604,2330590,6212,2330590
762,2604,2330590,6212,2330590
762,2604,2331400,6212,2331400
762,2604,2332400,6212,2332400
762,2604,2333400,6212,2333400
763,2612,2334050,6212,2334050
763,2612,2334860,6212,2334860
763,2612,2334860,6212,2334860
764,2620,2335090,6212,2335090
764,2620,2335900,6212,2335900
764,2620,2335900,6212,2335900
764,2620,2336370,6212,2336370
764,2620,2336840,6212,2336840
764,2620,2337840,6212,2337840
764,2620,2338840,6212,2338840
764,2620,2339840,6212,2339840
764,2620,2340160,6212,2340160
764,2620,2341160,6212,2341160
764,2620,2341160,6212,2341160
765,2628,2342160,6212,2342160
765,2628,2343160,6212,2343160
765,2628,2344160,6212,2344160
765,2628,2344630,6212,2344630
765,2628,2345630,6212,2345630
765,2628,2346280,6212,2346280
765,2628,2347090,6212,2347090
765,2628,2347090,6212,2347090
765,2628,2348090,6212,2348090
765,2628,2348090,6212,2348090
766,2636,2349090,6212,2349090
766,2636,2350090,6212,2350090
766,2636,2351090,6212,2351090
766,2636,2351740,6212,2351740
766,2636,2352740,6212,2352740
766,2636,2352740,6212,2352740
766,2636,2353060,6212,2353060
766,2636,2353710,6212,2353710
766,2636,2354180,6212,2354180
766,2636,2355180,6212,2355180
766,2636,2356180,6212,2356180
766,2636,2356640,6212,2356640
766,2636,2357450,6212,2357450
766,2636,2357670,6212,2357670
766,2636,2358670,6212,2358670
766,2636,2359670,6212,2359670
766,2636,2360140,6212,2360140
766,2636,2361140,6212,2361140
766,2636,2362140,6212,2362140
766,2636,2362950,6212,2362950
767,2644,2363320,6212,2363320
767,2644,2364320,6212,2364320
767,2644,2365130,6212,2365130
767,2644,2366130,6212,2366130
767,2644,2366360,6212,2366360
767,2644,2367360,6212,2367360
767,2644,2368360,6212,2368360
768,2652,2372360,6212,2372360
768,2652,2373170,6212,2373170
768,2652,2373640,6212,2373640
768,2652,2373960,6212,2373960
768,2652,2374960,6212,2374960
768,2652,2375430,6212,2375430
768,2652,2375780,6212,2375780
768,2652,2375780,6212,2375780
768,2652,2376780,6212,2376780
768,2652,2377250,6212,2377250
768,2652,2378250,6212,2378250
769,2660,2379250,6212,2379250
769,2660,2380250,6212,2380250
769,2660,2380410,6212,2380410
769,2660,2380880,6212,2380880
769,2660,2381880,6212,2381880
770,2668,2389880,6212,2389880
770,2668,2390880,6212,2390880
770,2668,2390880,6212,2390880
770,2668,2391340,6212,2391340
770,2668,2391660,6212,2391660
770,2668,2392660,6212,2392660
770,2668,2393470,6212,2393470
770,2668,2393470,6212,2393470
771,2676,2394470,6212,2394470
771,2676,2395470,6212,2395470
771,2676,2395470,6212,2395470
771,2676,2395940,6212,2395940
771,2676,2396410,6212,2396410
771,2676,2397410,6212,2397410
771,2676,2397630,6212,2397630
771,2676,2398630,6212,2398630
771,2676,2399630,6212,2399630
771,2676,2400630,6212,2400630
772,2684,2401630,6212,2401630
772,2684,2401630,6212,2401630
772,2684,2402440,6212,2402440
772,2684,2402440,6212,2402440
772,2684,2403440,6212,2403440
772,2684,2404440,6212,2404440
772,2684,2404910,6212,2404910
772,2684,2404910,6212,2404910
772,2684,2405910,6212,2405910
772,2684,2406720,6212,2406720
772,2684,2407720,6212,2407720
772,2684,2408720,6212,2408720
772,2684,2408950,6212,2408950
773,2692,2409950,6212,2409950
773,2692,2410950,6212,2410950
773,2692,2411760,6212,2411760
773,2692,2412760,6212,2412760
773,2692,2412990,6212,2412990
773,2692,2413460,6212,2413460
773,2692,2414270,6212,2414270
773,2692,2415270,6212,2415270
773,2692,2416270,6212,2416270
774,2700,2417080,6212,2417080
774,2700,2418080,6212,2418080
774,2700,2418080,6212,2418080
774,2700,2418550,6212,2418550
774,2700,2419550,6212,2419550
774,2700,2420550,6212,2420550
774,2700,2421360,6212,2421360
774,2700,2422360,6212,2422360
774,2700,2423360,6212,2423360
774,2700,2424170,6212,2424170
775,2708,2424640,6212,2424640
775,2708,2425110,6212,2425110
775,2708,2426110,6212,2426110
775,2708,2426570,6212,2426570
775,2708,2427570,6212,2427570
775,2708,2428120,6212,2428120
775,2708,2429120,6212,2429120
775,2708,2430120,6212,2430120
775,2708,2430280,6212,2430280
775,2708,2431280,6212,2431280
775,2708,2431280,6212,2431280
776,2716,2431630,6212,2431630
776,2716,2431950,6212,2431950
776,2716,2432760,6212,2432760
776,2716,2433760,6212,2433760
776,2716,2434760,6212,2434760
776,2716,2434760,6212,2434760
776,2716,2434760,6212,2434760
776,2716,2435760,6212,2435760
776,2716,2435760,6212,2435760
776,2716,2436230,6212,2436230
776,2716,2437230,6212,2437230
776,2716,2438230,6212,2438230
777,2724,2439040,6212,2439040
777,2724,2440040,6212,2440040
777,2724,2441040,6212,2441040
777,2724,2441850,6212,2441850
777,2724,2442170,6212,2442170
777,2724,2443170,6212,2443170
777,2724,2444170,6212,2444170
777,2724,2445170,6212,2445170
777,2724,2446170,6212,2446170
777,2724,2447170,6212,2447170
778,2732,2455170,6212,2455170
779,2740,2456170,6212,2456170
779,2740,2460170,6212,2460170
779,2740,2460980,6212,2460980
779,2740,2461630,6212,2461630
779,2740,2461630,6212,2461630
779,2740,2462440,6212,2462440
780,2748,2463440,6212,2463440
780,2748,2464440,6212,2464440
780,2748,2465440,6212,2465440
780,2748,2465440,6212,2465440
780,2748,2466440,6212,2466440
780,2748,2467440,6212,2467440
780,2748,2467440,6212,2467440
780,2748,2467760,6212,2467760
780,2748,2467760,6212,2467760
780,2748,2468310,6212,2468310
780,2748,2469310,6212,2469310
780,2748,2470310,6212,2470310
780,2748,2470630,6212,2470630
781,2756,2471630,6212,2471630
781,2756,2472630,6212,2472630
781,2756,2473280,6212,2473280
781,2756,2474280,6212,2474280
781,2756,2474740,6212,2474740
781,2756,2475210,6212,2475210
781,2756,2476210,6212,2476210
781,2756,2476440,6212,2476440
782,2764,2477440,6212,2477440
782,2764,2477810,6212,2477810
782,2764,2478810,6212,2478810
782,2764,2479810,6212,2479810
782,2764,2480400,6212,2480400
782,2764,2481400,6212,2481400
782,2764,2482400,6212,2482400
782,2764,2482870,6212,2482870
783,2772,2483870,6212,2483870
783,2772,2484870,6212,2484870
783,2772,2485460,6212,2485460
783,2772,2486460,6212,2486460
784,2780,2494460,6212,2494460
784,2780,2495460,6212,2495460
784,2780,2496460,6212,2496460
784,2780,2496460,6212,2496460
784,2780,2497460,6212,2497460
784,2780,2497780,6212,2497780
784,2780,2498590,6212,2498590
784,2780,2499590,6212,2499590
785,2788,2500590,6212,2500590
785,2788,2500590,6212,2500590
785,2788,2500750,6212,2500750
785,2788,2501750,6212,2501750
785,2788,2501750,6212,2501750
785,2788,2502750,6212,2502750
786,2796,2510750,6212,2510750
786,2796,2511750,6212,2511750
786,2796,2511750,6212,2511750
786,2796,2512750,6212,2512750
786,2796,2513560,6212,2513560
786,2796,2514560,6212,2514560
786,2796,2514880,6212,2514880
786,2796,2515880,6212,2515880
787,2804,2516880,6212,2516880
787,2804,2516880,6212,2516880
787,2804,2517880,6212,2517880
787,2804,2518200,6212,2518200
787,2804,2518670,6212,2518670
788,2812,2526670,6212,2526670
788,2812,2527670,6212,2527670
788,2812,2528480,6212,2528480
788,2812,2529290,6212,2529290
788,2812,2530290,6212,2530290
788,2812,2531290,6212,2531290
788,2812,2531290,6212,2531290
789,2820,2531610,6212,2531610
789,2820,2531610,6212,2531610
789,2820,2532610,6212,2532610
789,2820,2533610,6212,2533610
789,2820,2534610,6212,2534610
789,2820,2535080,6212,2535080
789,2820,2535240,6212,2535240
789,2820,2536240,6212,2536240
789,2820,2537240,6212,2537240
789,2820,2538050,6212,2538050
789,2820,2539050,6212,2539050
790,2828,2539860,6212,2539860
790,2828,2540670,6212,2540670
790,2828,2541670,6212,2541670
790,2828,2541670,6212,2541670
790,2828,2542150,6212,2542150
790,2828,2543150,6212,2543150
790,2828,2543800,6212,2543800
790,2828,2544610,6212,2544610
790,2828,2545610,6212,2545610
790,2828,2545770,6212,2545770
790,2828,2546240,6212,2546240
790,2828,2546240,6212,2546240
791,2836,2554240,6212,2554240
792,2844,2554890,6212,2554890
792,2844,2554890,6212,2554890
792,2844,2555890,6212,2555890
792,2844,2556890,6212,2556890
792,2844,2556890,6212,2556890
792,2844,2557120,6212,2557120
792,2844,2557930,6212,2557930
792,2844,2558930,6212,2558930
792,2844,2559930,6212,2559930
792,2844,2560400,6212,2560400
792,2844,2561400,6212,2561400
792,2844,2561770,6212,2561770
793,2852,2562770,6212,2562770
793,2852,2562770,6212,2562770
793,2852,2563770,6212,2563770
793,2852,2564770,6212,2564770
793,2852,2565770,6212,2565770
793,2852,2565930,6212,2565930
793,2852,2566580,6212,2566580
793,2852,2567580,6212,2567580
793,2852,2567580,6212,2567580
793,2852,2568580,6212,2568580
793,2852,2569580,6212,2569580
794,2860,2570580,6212,2570580
794,2860,2571050,6212,2571050
794,2860,2571520,6212,2571520
794,2860,2572520,6212,2572520
794,2860,2572520,6212,2572520
794,2860,2573520,6212,2573520
794,2860,2574520,6212,2574520
794,2860,2575520,6212,2575520
794,2860,2575680,6212,2575680
794,2860,2575680,6212,2575680
795,2868,2576230,6212,2576230
795,2868,2577230,6212,2577230
795,2868,2577700,6212,2577700
795,2868,2577700,6212,2577700
795,2868,2578700,6212,2578700
795,2868,2579700,6212,2579700
795,2868,2579700,6212,2579700
795,2868,2580070,6212,2580070
795,2868,2581070,6212,2581070
795,2868,2582070,6212,2582070
795,2868,2582880,6212,2582880
796,2876,2583880,6212,2583880
796,2876,2584100,6212,2584100
796,2876,2584100,6212,2584100
796,2876,2585100,6212,2585100
797,2884,2593100,6212,2593100
797,2884,2594100,6212,2594100
797,2884,2595100,6212,2595100
797,2884,2595910,6212,2595910
797,2884,2596500,6212,2596500
797,2884,2596960,6212,2596960
797,2884,2597420,6212,2597420
797,2884,2598420,6212,2598420
797,2884,2599230,6212,2599230
798,2892,2600230,6212,2600230
798,2892,2601230,6212,2601230
798,2892,2602230,6212,2602230
798,2892,2602230,6212,2602230
798,2892,2602230,6212,2602230
798,2892,2603230,6212,2603230
798,2892,2604230,6212,2604230
798,2892,2605230,6212,2605230
798,2892,2605230,6212,2605230
798,2892,2606230,6212,2606230
798,2892,2607230,6212,2607230
799,2900,2608040,6212,2608040
799,2900,2609040,6212,2609040
799,2900,2609850,6212,2609850
799,2900,2609850,6212,2609850
799,2900,2610320,6212,2610320
799,2900,2610670,6212,2610670
799,2900,2611670,6212,2611670
799,2900,2611830,6212,2611830
799,2900,2612300,6212,2612300
799,2900,2613300,6212,2613300
799,2900,2613950,6212,2613950
799,2900,2613950,6212,2613950
800,2908,2614760,6212,2614760
800,2908,2615760,6212,2615760
800,2908,2616230,6212,2616230
800,2908,2616700,6212,2616700
800,2908,2616920,6212,2616920
800,2908,2617920,6212,2617920
800,2908,2617920,6212,2617920
800,2908,2618920,6212,2618920
800,2908,2619920,6212,2619920
800,2908,2620920,6212,2620920
801,2916,2621920,6212,2621920
801,2916,2622920,6212,2622920
801,2916,2623730,6212,2623730
801,2916,2624730,6212,2624730
801,2916,2625730,6212,2625730
801,2916,2626050,6212,2626050
801,2916,2627050,6212,2627050
801,2916,2627860,6212,2627860
801,2916,2628860,6212,2628860
802,2924,2629330,6212,2629330
802,2924,2629800,6212,2629800
802,2924,2630800,6212,2630800
802,2924,2631800,6212,2631800
802,2924,2632800,6212,2632800
802,2924,2632800,6212,2632800
803,2932,2633800,6212,2633800
803,2932,2634030,6212,2634030
803,2932,2635030,6212,2635030
803,2932,2636030,6212,2636030
803,2932,2637030,6212,2637030
803,2932,2637840,6212,2637840
803,2932,2637840,6212,2637840
804,2940,2645840,6212,2645840
804,2940,2646070,6212,2646070
804,2940,2647070,6212,2647070
804,2940,2648070,6212,2648070
805,2948,2649070,6212,2649070
805,2948,2650070,6212,2650070
805,2948,2650070,6212,2650070
805,2948,2651070,6212,2651070
805,2948,2652070,6212,2652070
805,2948,2652230,6212,2652230
805,2948,2652690,6212,2652690
805,2948,2652920,6212,2652920
805,2948,2653730,6212,2653730
805,2948,2654730,6212,2654730
805,2948,2654730,6212,2654730
805,2948,2655730,6212,2655730
806,2956,2656730,6212,2656730
806,2956,2656730,6212,2656730
806,2956,2657190,6212,2657190
806,2956,2657190,6212,2657190
806,2956,2658190,6212,2658190
806,2956,2658190,6212,2658190
806,2956,2658660,6212,2658660
806,2956,2659130,6212,2659130
806,2956,2659130,6212,2659130
806,2956,2659130,6212,2659130
807,2964,2660130,6212,2660130
807,2964,2660130,6212,2660130
807,2964,2661130,6212,2661130
807,2964,2662130,6212,2662130
807,2964,2662940,6212,2662940
807,2964,2663590,6212,2663590
807,2964,2664400,6212,2664400
807,2964,2665210,6212,2665210
807,2964,2665530,6212,2665530
807,2964,2666530,6212,2666530
807,2964,2667000,6212,2667000
807,2964,2668000,6212,2668000
808,2972,2669000,6212,2669000
808,2972,2670000,6212,2670000
808,2972,2671000,6212,2671000
808,2972,2672000,6212,2672000
808,2972,2672650,6212,2672650
808,2972,2673120,6212,2673120
808,2972,2673930,6212,2673930
808,2972,2673930,6212,2673930
808,2972,2674480,6212,2674480
808,2972,2674480,6212,2674480
808,2972,2675480,6212,2675480
809,2980,2683480,6212,2683480
810,2988,2684480,6212,2684480
810,2988,2684950,6212,2684950
810,2988,2685950,6212,2685950
810,2988,2686760,6212,2686760
810,2988,2687760,6212,2687760
810,2988,2688760,6212,2688760
810,2988,2689760,6212,2689760
810,2988,2690570,6212,2690570
811,2996,2691570,6212,2691570
811,2996,2692380,6212,2692380
811,2996,2692380,6212,2692380
811,2996,2693380,6212,2693380
811,2996,2694380,6212,2694380
811,2996,2694850,6212,2694850
811,2996,2695850,6212,2695850
811,2996,2696850,6212,2696850
811,2996,2697850,6212,2697850
811,2996,2698500,6212,2698500
811,2996,2698500,6212,2698500
811,2996,2698970,6212,2698970
811,2996,2698970,6212,2698970
812,3004,2699970,6212,2699970
813,3012,2707970,6212,2707970
813,3012,2708560,6212,2708560
813,3012,2708560,6212,2708560
813,3012,2709560,6212,2709560
813,3012,2710560,6212,2710560
813,3012,2711560,6212,2711560
813,3012,2712370,6212,2712370
813,3012,2713370,6212,2713370
813,3012,2713600,6212,2713600
813,3012,2714190,6212,2714190
814,3020,2715000,6212,2715000
814,3020,2715470,6212,2715470
814,3020,2716470,6212,2716470
814,3020,2716940,6212,2716940
814,3020,2717750,6212,2717750
814,3020,2717750,6212,2717750
814,3020,2718750,6212,2718750
814,3020,2719750,6212,2719750
814,3020,2720750,6212,2720750
814,3020,2720750,6212,2720750
815,3028,2724750,6212,2724750
815,3028,2725750,6212,2725750
815,3028,2725860,6212,2725860
815,3028,2726860,6212,2726860
815,3028,2727860,6212,2727860
815,3028,2728180,6212,2728180
815,3028,2729180,6212,2729180
815,3028,2730180,6212,2730180
815,3028,2731180,6212,2731180
816,3036,2732180,6212,2732180
816,3036,2732650,6212,2732650
816,3036,2733650,6212,2733650
816,3036,2733650,6212,2733650
816,3036,2734460,6212,2734460
816,3036,2734690,6212,2734690
816,3036,2735010,6212,2735010
816,3036,2735010,6212,2735010
816,3036,2736010,6212,2736010
816,3036,2737010,6212,2737010
816,3036,2737820,6212,2737820
816,3036,2738290,6212,2738290
816,3036,2739100,6212,2739100
817,3044,2739910,6212,2739910
817,3044,2740910,6212,2740910
817,3044,2741560,6212,2741560
817,3044,2742560,6212,2742560
817,3044,2743560,6212,2743560
817,3044,2744560,6212,2744560
817,3044,2745560,6212,2745560
817,3044,2745560,6212,2745560
817,3044,2746560,6212,2746560
818,3052,2747560,6212,2747560
818,3052,2748560,6212,2748560
818,3052,2749110,6212,2749110
818,3052,2750110,6212,2750110
818,3052,2751110,6212,2751110
818,3052,2752110,6212,2752110
818,3052,2752580,6212,2752580
818,3052,2753390,6212,2753390
819,3060,2754390,6212,2754390
820,3068,2762390,6212,2762390
820,3068,2762860,6212,2762860
820,3068,2763180,6212,2763180
820,3068,2763510,6212,2763510
820,3068,2763740,6212,2763740
820,3068,2764740,6212,2764740
820,3068,2765550,6212,2765550
820,3068,2766200,6212,2766200
821,3076,2774200,6212,2774200
821,3076,2775200,6212,2775200
821,3076,2775680,6212,2775680
821,3076,2776680,6212,2776680
821,3076,2777680,6212,2777680
821,3076,2778150,6212,2778150
822,3084,2778960,6212,2778960
822,3084,2779280,6212,2779280
822,3084,2780280,6212,2780280
822,3084,2781280,6212,2781280
822,3084,2782280,6212,2782280
822,3084,2783090,6212,2783090
822,3084,2784090,6212,2784090
822,3084,2784320,6212,2784320
822,3084,2785320,6212,2785320
822,3084,2785320,6212,2785320
823,3092,2786320,6212,2786320
823,3092,2786540,6212,2786540
823,3092,2787540,6212,2787540
823,3092,2788540,6212,2788540
823,3092,2789350,6212,2789350
823,3092,2790350,6212,2790350
823,3092,2790820,6212,2790820
823,3092,2791820,6212,2791820
824,3100,2792820,6212,2792820
824,3100,2793630,6212,2793630
824,3100,2794630,6212,2794630
824,3100,2795630,6212,2795630
824,3100,2796630,6212,2796630
824,3100,2797630,6212,2797630
824,3100,2798630,6212,2798630
824,3100,2799100,6212,2799100
824,3100,2799100,6212,2799100
824,3100,2800100,6212,2800100
824,3100,2800560,6212,2800560
825,3108,2801560,6212,2801560
825,3108,2802560,6212,2802560
825,3108,2803030,6212,2803030
825,3108,2804030,6212,2804030
825,3108,2805030,6212,2805030
825,3108,2805840,6212,2805840
825,3108,2805840,6212,2805840
826,3116,2806490,6212,2806490
826,3116,2807490,6212,2807490
826,3116,2807490,6212,2807490
826,3116,2807960,6212,2807960
826,3116,2808960,6212,2808960
826,3116,2809960,6212,2809960
827,3124,2810960,6212,2810960
827,3124,2811960,6212,2811960
827,3124,2812770,6212,2812770
827,3124,2813580,6212,2813580
827,3124,2813580,6212,2813580
827,3124,2814390,6212,2814390
827,3124,2815390,6212,2815390
827,3124,2816390,6212,2816390
827,3124,2817390,6212,2817390
827,3124,2818390,6212,2818390
827,3124,2819390,6212,2819390
828,3132,2820390,6212,2820390
828,3132,2821200,6212,2821200
828,3132,2822200,6212,2822200
828,3132,2822420,6212,2822420
828,3132,2824420,6212,2824420
828,3132,2825420,6212,2825420
828,3132,2826230,6212,2826230
828,3132,2826390,6212,2826390
828,3132,2826390,6212,2826390
828,3132,2827200,6212,2827200
829,3140,2827790,6212,2827790
829,3140,2828260,6212,2828260
829,3140,2828730,6212,2828730
829,3140,2829730,6212,2829730
829,3140,2829730,6212,2829730
829,3140,2830730,6212,2830730
829,3140,2830730,6212,2830730
829,3140,2831730,6212,2831730
829,3140,2832730,6212,2832730
829,3140,2833380,6212,2833380
830,3148,2837380,6212,2837380
830,3148,2837850,6212,2837850
830,3148,2837850,6212,2837850
830,3148,2838850,6212,2838850
831,3156,2839850,6212,2839850
831,3156,2840850,6212,2840850
831,3156,2841660,6212,2841660
831,3156,2842660,6212,2842660
831,3156,2842660,6212,2842660
831,3156,2842980,6212,2842980
831,3156,2843980,6212,2843980
831,3156,2843980,6212,2843980
831,3156,2843980,6212,2843980
831,3156,2844980,6212,2844980
831,3156,2845980,6212,2845980
831,3156,2845980,6212,2845980
831,3156,2846980,6212,2846980
831,3156,2847980,6212,2847980
831,3156,2848790,6212,2848790
831,3156,2849250,6212,2849250
831,3156,2849470,6212,2849470
832,3164,2850470,6212,2850470
832,3164,2851470,6212,2851470
832,3164,2851470,6212,2851470
832,3164,2852470,6212,2852470
