ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_ab90-policy_DotProd1000demergemdbaad-de_merge-gs_best-scmd_baad-bellman_ratio
588439.6,31.77,18.43,430333.37,23.24
588415.85,31.79,18.44,430812.12,23.27
588701.21,31.81,18.47,430718.95,23.27
588552.74,31.82,18.48,430662.54,23.28
587485.26,31.9,18.56,430444.76,23.37
587101.43,31.89,18.54,430605.49,23.39
587141.66,31.9,18.56,430514.85,23.39
586993.19,31.91,18.57,430483.11,23.4
586844.72,31.92,18.58,430738.34,23.43
586696.25,31.93,18.59,430486.36,23.43
586981.61,31.96,18.61,431041.83,23.47
586597.78,31.94,18.6,430649.33,23.45
586896.47,31.97,18.63,430756.61,23.46
586896.47,31.97,18.63,430775.0,23.47
586748.0,31.98,18.64,430687.19,23.47
586526.3,31.97,18.63,430466.32,23.46
586811.66,32.0,18.65,430428.08,23.47
586447.83,31.98,18.64,430499.37,23.48
586679.93,32.01,18.66,430354.25,23.48
586912.04,32.03,18.69,430597.36,23.5
586763.57,32.04,18.7,430450.3,23.5
586615.09,32.05,18.7,430344.84,23.51
586466.62,32.06,18.71,431440.8,23.58
586872.28,32.09,18.74,431463.03,23.59
586872.28,32.09,18.74,431463.33,23.59
586723.81,32.1,18.75,431362.89,23.6
586575.33,32.11,18.76,431306.47,23.61
586426.86,32.12,18.77,431293.67,23.62
586278.39,32.13,18.78,431276.4,23.63
586129.92,32.14,18.79,431261.36,23.64
586083.17,32.15,18.81,432071.36,23.7
586047.67,32.16,18.82,431870.99,23.7
586047.67,32.16,18.82,431934.98,23.7
586129.65,32.17,18.82,431963.26,23.71
586101.47,32.18,18.84,431988.82,23.72
586101.47,32.18,18.84,432044.55,23.72
585953.0,32.19,18.85,431911.14,23.73
585804.53,32.2,18.86,432020.81,23.75
585656.06,32.21,18.87,431934.2,23.76
585659.81,32.21,18.87,431935.45,23.76
585351.04,32.2,18.86,431691.61,23.75
585202.57,32.21,18.87,431619.72,23.76
585242.8,32.23,18.88,431844.15,23.78
585528.16,32.25,18.91,431979.2,23.79
585379.69,32.26,18.92,432090.89,23.81
585434.61,32.26,18.92,432254.32,23.82
585406.43,32.28,18.94,432241.05,23.83
585257.96,32.29,18.95,432151.08,23.84
585109.49,32.3,18.96,432111.73,23.85
584961.01,32.31,18.97,432312.86,23.88
585302.69,32.33,18.99,434330.22,23.99
584904.17,32.31,18.97,433932.55,23.97
586715.12,32.43,19.08,434314.98,24.0
586437.67,32.42,19.07,434019.27,23.99
586409.5,32.43,19.09,433971.28,24.0
586587.89,32.45,19.11,434081.44,24.02
586766.29,32.48,19.13,433984.48,24.02
586469.42,32.47,19.12,433882.69,24.02
586469.42,32.47,19.12,434483.2,24.05
586738.66,32.49,19.15,434077.32,24.04
586781.11,32.49,19.15,436437.15,24.17
587018.92,32.52,19.18,436603.58,24.19
588200.2,32.61,19.26,436631.49,24.21
587993.69,32.61,19.27,436495.39,24.21
587993.69,32.61,19.27,436473.59,24.21
587965.51,32.63,19.28,436491.16,24.22
587817.04,32.64,19.29,436384.86,24.23
587817.04,32.64,19.29,436406.91,24.23
587668.57,32.65,19.3,436480.44,24.25
587520.09,32.66,19.31,436403.22,24.26
587805.45,32.68,19.34,436340.99,24.26
587656.98,32.69,19.35,436501.76,24.28
587508.51,32.7,19.36,436419.69,24.29
587360.04,32.71,19.37,436721.97,24.32
587360.04,32.71,19.37,436706.88,24.32
587749.57,32.74,19.4,436688.76,24.33
587375.74,32.73,19.39,436314.69,24.31
587661.1,32.76,19.41,436219.99,24.31
587839.49,32.78,19.43,436238.16,24.32
587691.02,32.79,19.44,436273.09,24.34
587869.42,32.81,19.47,436185.41,24.34
587720.95,32.82,19.48,437161.37,24.41
587720.95,32.82,19.48,437179.73,24.41
587347.12,32.81,19.46,436789.72,24.4
587300.37,32.82,19.48,436700.04,24.41
587478.74,32.84,19.5,437693.4,24.47
587450.56,32.86,19.52,437680.02,24.48
587490.79,32.88,19.53,437751.74,24.5
587342.32,32.89,19.54,437612.81,24.5
587611.55,32.91,19.57,437660.96,24.51
587323.85,32.9,19.56,437583.55,24.51
587323.85,32.9,19.56,437583.55,24.51
587609.21,32.93,19.58,437533.51,24.52
587610.5,32.93,19.58,437534.84,24.52
587806.87,32.94,19.6,440231.32,24.67
587665.47,32.95,19.61,439366.28,24.63
587637.29,32.97,19.62,439359.02,24.65
588764.38,33.04,19.69,439849.69,24.68
588764.38,33.04,19.69,439849.69,24.68
588615.91,33.05,19.71,439748.02,24.69
588656.14,33.07,19.72,439717.21,24.7
588656.14,33.07,19.72,441116.34,24.78
588550.13,33.08,19.74,439976.74,24.73
588804.16,33.11,19.76,440143.14,24.75
589508.6,33.17,19.82,441801.44,24.86
589508.6,33.17,19.82,441801.44,24.86
589922.44,33.2,19.85,441796.11,24.86
589625.5,33.22,19.88,441764.34,24.89
589477.03,33.23,19.89,441764.91,24.9
589328.56,33.24,19.9,441704.89,24.91
588956.54,33.23,19.88,441636.18,24.92
589333.02,33.25,19.91,441633.9,24.92
589688.53,33.28,19.94,442075.81,24.95
589550.67,33.29,19.95,442074.53,24.96
589422.48,33.3,19.96,442220.79,24.99
589394.3,33.32,19.98,442213.53,25.0
589679.66,33.34,20.0,442112.58,25.0
589679.66,33.34,20.0,442086.93,25.0
589719.89,33.36,20.02,442063.37,25.01
589571.42,33.37,20.03,442185.39,25.03
589422.95,33.38,20.04,442119.15,25.04
589295.71,33.39,20.05,443147.93,25.11
589586.29,33.43,20.09,443011.29,25.12
589558.11,33.45,20.1,442982.15,25.13
589409.64,33.46,20.11,442883.73,25.14
589261.17,33.47,20.13,443544.45,25.19
589112.69,33.48,20.14,443147.21,25.18
588558.86,33.47,20.12,442777.23,25.18
588410.39,33.48,20.13,442596.96,25.18
588441.85,33.5,20.15,443570.03,25.25
588413.67,33.52,20.17,443584.99,25.27
588624.69,33.55,20.2,443126.39,25.25
588664.93,33.56,20.22,443054.22,25.26
588516.45,33.58,20.23,442973.52,25.27
588367.98,33.59,20.24,443037.33,25.29
587993.11,33.57,20.23,442627.94,25.27
588033.34,33.59,20.25,442580.82,25.28
587884.87,33.6,20.26,442949.8,25.32
587925.11,33.62,20.28,443068.39,25.34
587776.64,33.63,20.29,442995.2,25.35
587748.46,33.65,20.3,443020.77,25.36
587599.99,33.66,20.32,442922.2,25.37
587640.22,33.68,20.33,442855.47,25.38
587491.75,33.69,20.34,442949.43,25.4
587343.28,33.7,20.36,442855.13,25.41
587194.81,33.71,20.37,442992.49,25.43
587046.33,33.72,20.38,442795.32,25.43
586897.86,33.73,20.39,442964.36,25.46
586869.69,33.75,20.41,442916.37,25.47
586873.57,33.75,20.41,442975.43,25.47
586725.1,33.76,20.42,442896.21,25.48
586131.22,33.8,20.46,442853.37,25.54
585982.75,33.81,20.47,443003.25,25.56
586251.98,33.84,20.5,443184.86,25.58
586223.8,33.86,20.52,443177.6,25.6
586402.2,33.88,20.54,443062.56,25.6
586687.56,33.91,20.56,443171.32,25.61
586539.09,33.92,20.58,443047.87,25.62
588400.81,34.03,20.68,447483.59,25.88
588400.81,34.03,20.68,447533.58,25.88
588400.81,34.03,20.68,447522.11,25.88
588372.63,34.04,20.7,447497.48,25.89
588224.16,34.06,20.71,447398.73,25.9
588075.69,34.07,20.72,447449.94,25.92
587984.1,34.08,20.73,446785.7,25.89
588269.46,34.1,20.76,446972.02,25.91
588220.76,34.1,20.76,446923.65,25.91
588072.28,34.11,20.77,446667.61,25.91
588467.57,34.15,20.8,446335.34,25.9
588404.77,34.16,20.82,446598.57,25.93
588788.17,34.2,20.86,447571.73,26.0
588789.46,34.2,20.86,447586.26,26.0
588761.29,34.22,20.88,447549.6,26.01
588464.34,34.25,20.9,447539.97,26.04
588464.34,34.25,20.9,447567.06,26.05
587984.5,34.23,20.89,446974.79,26.02
587984.5,34.23,20.89,446955.76,26.02
587836.03,34.24,20.9,446900.93,26.03
587687.56,34.26,20.91,446944.15,26.05
587972.92,34.28,20.94,447340.69,26.08
587835.06,34.29,20.95,447189.4,26.09
587675.98,34.3,20.96,447166.8,26.1
587647.8,34.32,20.98,447159.54,26.12
587499.33,34.33,20.99,447039.24,26.13
587350.86,34.35,21.0,447295.87,26.16
587202.39,34.36,21.01,447021.45,26.16
587085.76,34.37,21.03,447265.05,26.18
587179.82,34.39,21.05,448038.51,26.24
587404.61,34.43,21.08,447644.01,26.23
587376.43,34.44,21.1,447658.97,26.25
587227.96,34.46,21.11,447564.2,26.26
587227.96,34.46,21.11,447585.46,26.26
586621.85,34.44,21.1,447080.46,26.25
586473.38,34.45,21.11,447208.23,26.27
586099.55,34.44,21.1,446885.7,26.26
585951.08,34.45,21.11,446817.21,26.27
586236.44,34.48,21.13,446718.36,26.27
586087.97,34.49,21.15,446754.41,26.29
586004.95,34.5,21.16,447387.25,26.34
585791.03,34.51,21.17,447041.41,26.34
585762.85,34.53,21.19,447066.98,26.35
585485.4,34.52,21.18,446803.02,26.34
585770.76,34.55,21.2,446709.84,26.35
585810.99,34.57,21.22,446645.69,26.35
585851.22,34.59,21.24,446791.79,26.38
585702.75,34.6,21.25,446715.87,26.39
585554.28,34.61,21.27,446719.26,26.4
585080.69,34.66,21.32,446676.37,26.46
585259.09,34.69,21.34,447591.93,26.53
585299.32,34.71,21.36,447810.73,26.55
585339.56,34.72,21.38,447743.07,26.56
585139.16,34.72,21.37,447531.18,26.55
585139.16,34.72,21.37,447531.22,26.55
584913.89,34.71,21.37,447318.34,26.55
584765.42,34.72,21.38,447269.68,26.56
584943.82,34.75,21.4,447782.86,26.6
584569.99,34.73,21.39,447321.06,26.58
584421.52,34.75,21.4,447240.97,26.59
584448.54,34.75,21.4,447388.82,26.6
584609.06,34.77,21.43,447426.64,26.61
584015.18,34.82,21.48,447274.28,26.67
583866.71,34.83,21.49,447215.34,26.68
583718.24,34.84,21.5,447490.58,26.71
583720.83,34.85,21.5,447503.89,26.71
584006.19,34.87,21.53,447728.72,26.73
583978.01,34.89,21.55,447743.68,26.75
583829.54,34.9,21.56,447642.5,26.76
583681.07,34.92,21.57,447718.07,26.78
583384.2,34.9,21.56,447444.69,26.77
583235.73,34.92,21.57,447359.02,26.78
582168.25,35.02,21.68,447141.24,26.9
582168.25,35.02,21.68,447141.47,26.9
582019.78,35.03,21.69,447067.66,26.91
581645.95,35.02,21.68,446770.74,26.9
581497.48,35.03,21.69,446856.84,26.92
581349.01,35.04,21.7,446738.13,26.93
581200.54,35.06,21.71,446723.09,26.94
581172.36,35.08,21.73,446707.19,26.96
581023.89,35.09,21.74,446595.53,26.97
580875.42,35.1,21.76,446722.78,26.99
581107.52,35.13,21.78,446611.28,27.0
581285.92,35.15,21.81,446561.85,27.0
580945.34,35.14,21.79,446776.18,27.02
580796.87,35.15,21.81,446682.65,27.03
580796.87,35.15,21.81,446683.49,27.03
580691.24,35.17,21.82,446637.53,27.05
580785.83,35.18,21.83,447269.36,27.09
580203.06,35.16,21.82,446576.16,27.07
580203.06,35.16,21.82,446576.16,27.07
580203.06,35.16,21.82,446576.16,27.07
580608.71,35.2,21.85,446598.39,27.07
580234.88,35.19,21.84,446487.03,27.08
580520.24,35.21,21.87,446673.65,27.09
580371.77,35.23,21.88,446548.26,27.1
579304.3,35.33,21.99,446330.48,27.22
579155.83,35.34,22.0,446740.87,27.26
579039.2,35.36,22.02,447295.33,27.31
580255.79,35.46,22.11,448209.59,27.39
580554.48,35.49,22.14,448212.92,27.4
580554.48,35.49,22.14,448212.92,27.4
579956.8,35.47,22.13,447733.93,27.39
579997.04,35.49,22.15,447656.19,27.39
579848.56,35.51,22.16,447779.94,27.42
579700.09,35.52,22.17,447658.76,27.43
579551.62,35.53,22.19,447566.25,27.44
579403.15,35.54,22.2,448173.98,27.49
579340.1,35.56,22.22,448013.27,27.5
579660.64,35.59,22.25,448582.82,27.54
579959.33,35.62,22.28,448586.15,27.55
579810.86,35.64,22.29,448480.43,27.56
579662.39,35.65,22.31,448445.49,27.58
579513.91,35.66,22.32,448535.35,27.6
579513.91,35.66,22.32,448893.59,27.62
579869.43,35.69,22.35,449742.91,27.68
579924.39,35.72,22.37,450088.14,27.72
578856.92,35.83,22.48,449870.36,27.84
578828.74,35.85,22.51,449863.1,27.86
577761.26,35.96,22.62,449645.33,27.99
578063.24,36.0,22.65,449136.11,27.97
578348.6,36.03,22.68,449035.15,27.97
578200.13,36.04,22.7,449398.82,28.01
577843.64,36.04,22.69,449509.05,28.03
578022.04,36.06,22.72,449374.96,28.04
577873.57,36.07,22.73,449134.96,28.04
577913.8,36.1,22.75,449194.48,28.06
577765.33,36.11,22.76,449961.22,28.12
577548.03,36.1,22.76,449743.92,28.11
577425.54,36.11,22.77,449721.81,28.13
577290.15,36.11,22.77,449658.52,28.13
577291.45,36.11,22.77,449669.99,28.13
577263.27,36.13,22.79,449669.58,28.15
577114.8,36.15,22.8,449554.58,28.16
576966.33,36.16,22.82,449653.16,28.18
576817.86,36.17,22.83,449559.22,28.19
576288.6,36.15,22.81,448961.23,28.16
576140.13,36.17,22.82,448909.38,28.18
575991.66,36.18,22.84,448998.29,28.2
576260.89,36.21,22.87,448886.07,28.21
576112.42,36.22,22.88,449280.86,28.25
576518.07,36.26,22.91,449303.09,28.26
576518.07,36.26,22.91,449289.77,28.26
576369.6,36.27,22.93,449147.95,28.27
576601.7,36.3,22.96,449292.28,28.29
576304.76,36.33,22.98,449115.23,28.31
576156.29,36.34,23.0,449595.7,28.36
575792.46,36.33,22.98,449185.57,28.34
575643.99,36.34,23.0,449072.02,28.35
575495.51,36.36,23.01,449503.58,28.4
575467.34,36.38,23.03,449529.15,28.42
575645.74,36.4,23.06,449412.06,28.42
575497.26,36.42,23.07,449366.25,28.43
575790.81,36.45,23.1,449574.08,28.46
575418.79,36.43,23.09,449480.07,28.46
575270.32,36.45,23.1,449337.23,28.47
575310.55,36.47,23.12,449420.69,28.49
575310.55,36.47,23.12,449420.69,28.49
575638.75,36.5,23.16,450576.15,28.57
575513.58,36.51,23.17,450392.42,28.58
575485.4,36.54,23.19,450367.79,28.59
575336.93,36.55,23.21,450274.45,28.6
575188.46,36.56,23.22,450392.1,28.63
575039.99,36.58,23.23,450309.12,28.64
575039.99,36.58,23.23,450266.68,28.64
575039.99,36.58,23.23,450460.17,28.65
575043.88,36.58,23.23,450461.28,28.65
575151.66,36.61,23.26,452135.46,28.78
576047.67,36.69,23.34,451961.17,28.79
575759.97,36.68,23.33,451717.02,28.78
575352.29,36.67,23.33,451079.16,28.75
575512.82,36.7,23.36,451116.98,28.77
575553.05,36.72,23.38,451037.72,28.78
575731.45,36.75,23.4,450947.55,28.78
575582.98,36.76,23.42,451072.8,28.81
575582.98,36.76,23.42,451072.8,28.81
575868.34,36.79,23.45,450997.14,28.81
575719.87,36.8,23.46,450921.61,28.83
575571.39,36.82,23.48,451825.89,28.9
575422.92,36.83,23.49,451812.86,28.92
575394.75,36.85,23.51,451838.43,28.94
575394.75,36.85,23.51,451838.43,28.94
575434.98,36.88,23.53,451763.0,28.95
575286.51,36.89,23.55,451673.12,28.96
574912.68,36.88,23.53,451482.86,28.96
574912.68,36.88,23.53,451463.37,28.96
574912.68,36.88,23.53,451421.48,28.96
574622.1,36.87,23.52,451147.15,28.94
574473.63,36.88,23.54,451227.55,28.97
574325.16,36.89,23.55,451415.21,29.0
574176.69,36.91,23.57,451242.54,29.01
574028.22,36.92,23.58,451130.61,29.02
574028.22,36.92,23.58,451130.61,29.02
573879.75,36.94,23.59,451257.62,29.04
573881.04,36.94,23.59,451259.11,29.05
573852.87,36.96,23.62,451266.64,29.06
573427.32,36.94,23.6,450820.03,29.04
573278.85,36.96,23.61,450703.56,29.06
573278.85,36.96,23.61,450703.56,29.06
573130.38,36.97,23.63,450785.62,29.08
573170.62,36.99,23.65,450721.99,29.09
573022.14,37.01,23.66,450674.85,29.11
573062.38,37.03,23.69,450637.24,29.12
572913.91,37.04,23.7,451036.42,29.16
572765.43,37.06,23.72,450929.06,29.18
572737.26,37.08,23.74,450928.64,29.19
572439.8,37.07,23.73,450652.52,29.18
572291.32,37.08,23.74,450559.02,29.2
572584.87,37.11,23.77,450664.0,29.21
572436.4,37.13,23.79,450573.85,29.22
572436.4,37.13,23.79,450616.98,29.23
572287.93,37.14,23.8,450547.12,29.24
572287.93,37.14,23.8,450538.17,29.24
571915.91,37.13,23.79,450581.59,29.25
571767.44,37.14,23.8,450530.3,29.27
571767.44,37.14,23.8,450530.3,29.27
571767.44,37.14,23.8,450530.3,29.27
571807.67,37.17,23.82,450498.33,29.28
571986.07,37.19,23.85,451055.33,29.33
571957.89,37.22,23.87,451054.04,29.35
571809.42,37.23,23.89,450946.4,29.36
571809.42,37.23,23.89,450946.4,29.36
571660.95,37.25,23.9,450912.74,29.38
571946.31,37.28,23.93,450921.15,29.39
571986.54,37.3,23.95,450900.1,29.4
571612.71,37.29,23.94,450903.62,29.41
571791.11,37.31,23.97,451448.88,29.46
571642.64,37.33,23.98,451303.85,29.47
571642.64,37.33,23.98,451303.85,29.47
571682.87,37.35,24.01,451498.88,29.5
571386.0,37.34,23.99,451248.47,29.49
571386.0,37.34,23.99,451206.78,29.48
571357.83,37.36,24.02,451232.35,29.51
571209.35,37.38,24.03,451123.34,29.52
570949.56,37.37,24.02,450813.87,29.5
571234.92,37.4,24.05,450762.68,29.51
571086.45,37.41,24.07,450827.1,29.53
571086.45,37.41,24.07,450803.48,29.53
571110.88,37.41,24.07,450902.84,29.54
570962.41,37.43,24.08,450808.35,29.55
569894.93,37.55,24.21,450590.57,29.69
569746.46,37.57,24.23,451193.58,29.75
569458.3,37.56,24.22,451319.42,29.77
569778.74,37.61,24.26,451282.73,29.79
569750.57,37.63,24.29,451297.69,29.81
569602.1,37.65,24.3,451173.8,29.82
569395.22,37.64,24.29,451068.81,29.82
569246.75,37.65,24.31,451368.36,29.86
568543.7,37.63,24.29,450683.12,29.83
568395.22,37.65,24.3,450456.9,29.84
568770.37,37.68,24.34,450347.14,29.83
568661.67,37.67,24.33,450238.64,29.83
568534.43,37.69,24.35,450333.18,29.86
568564.04,37.71,24.37,451032.93,29.92
568564.04,37.71,24.37,451019.68,29.92
568593.66,37.74,24.39,451067.61,29.94
568565.49,37.76,24.42,451060.36,29.96
568417.01,37.77,24.43,450940.06,29.97
568268.54,37.79,24.45,451178.17,30.0
568120.07,37.8,24.46,451168.56,30.02
568003.44,37.82,24.48,451036.72,30.03
567899.83,37.82,24.48,450931.87,30.03
568637.39,37.9,24.55,452377.25,30.15
568441.01,37.89,24.54,452146.32,30.14
568846.67,37.93,24.58,452169.66,30.15
568687.96,37.92,24.58,452011.37,30.14
568539.49,37.94,24.59,451868.44,30.15
568436.25,37.93,24.59,451759.53,30.15
568287.78,37.95,24.6,451922.76,30.18
568139.31,37.96,24.62,451825.86,30.19
567071.83,38.09,24.75,451608.08,30.34
566923.36,38.11,24.77,451518.7,30.35
566699.72,38.1,24.76,451318.74,30.34
568426.44,38.22,24.87,454555.88,30.56
568088.22,38.22,24.87,453855.14,30.53
568060.05,38.24,24.9,453839.24,30.55
567911.58,38.26,24.91,453740.02,30.56
567763.1,38.27,24.93,453764.22,30.59
568048.46,38.3,24.96,453784.07,30.6
567361.87,38.28,24.94,453042.55,30.57
567533.21,38.29,24.95,453324.0,30.59
569643.17,38.44,25.09,457208.12,30.85
569567.21,38.46,25.11,456425.84,30.82
569978.19,38.51,25.16,455833.57,30.79
569950.02,38.53,25.19,455848.53,30.82
568882.54,38.67,25.32,455640.79,30.97
568734.07,38.68,25.34,455516.9,30.98
568734.07,38.68,25.34,455516.9,30.98
568585.6,38.7,25.36,455628.67,31.01
569030.05,38.74,25.39,455538.66,31.01
568728.83,38.73,25.38,455481.23,31.02
568580.36,38.74,25.4,455627.96,31.05
568431.88,38.76,25.42,455472.7,31.06
568283.41,38.78,25.43,455427.6,31.08
568461.81,38.81,25.46,456029.63,31.13
568433.63,38.83,25.49,455992.97,31.15
568285.16,38.85,25.5,455902.07,31.16
568136.69,38.86,25.52,456071.04,31.2
567839.82,38.85,25.51,455738.39,31.18
567880.05,38.88,25.53,455542.88,31.18
567920.29,38.9,25.56,455630.03,31.21
567771.82,38.92,25.57,455635.48,31.23
567812.05,38.94,25.6,455502.81,31.24
567852.28,38.96,25.62,456231.64,31.31
568347.72,39.01,25.66,456219.97,31.31
568032.67,39.0,25.65,456122.28,31.32
568037.86,39.0,25.66,456129.84,31.32
567889.38,39.02,25.67,456305.57,31.35
567740.91,39.03,25.69,456239.39,31.37
567592.44,39.05,25.7,456094.9,31.38
567592.44,39.05,25.7,456094.9,31.38
567443.97,39.07,25.72,457309.19,31.48
567825.81,39.11,25.77,457497.37,31.51
567825.81,39.11,25.77,457497.37,31.51
568243.37,39.15,25.8,457329.65,31.51
568542.06,39.18,25.84,457332.98,31.52
568393.59,39.2,25.86,457207.35,31.53
568055.38,39.2,25.86,457104.43,31.54
568340.74,39.23,25.89,457304.95,31.57
567966.91,39.22,25.88,457197.29,31.57
567818.44,39.24,25.89,457137.82,31.59
567669.96,39.25,25.91,458065.12,31.67
567669.96,39.25,25.91,458065.12,31.67
567174.8,39.24,25.9,457479.82,31.65
567229.76,39.27,25.93,457614.72,31.68
567229.76,39.27,25.93,457614.72,31.68
566162.29,39.42,26.07,457396.94,31.84
565688.7,39.49,26.15,457371.7,31.93
565391.76,39.53,26.18,457485.61,31.98
566080.42,39.59,26.24,458019.84,32.03
566269.44,39.62,26.28,458017.22,32.05
566110.35,39.64,26.29,458043.4,32.07
565484.44,39.62,26.28,457268.1,32.04
565456.26,39.65,26.3,457293.67,32.06
565307.79,39.66,26.32,457184.66,32.08
565159.32,39.68,26.34,457125.51,32.1
565199.55,39.71,26.36,457255.21,32.12
565493.09,39.74,26.4,457119.8,32.12
565344.62,39.76,26.41,457573.97,32.18
565344.62,39.76,26.41,457573.97,32.18
565344.62,39.76,26.41,457573.97,32.18
565384.85,39.78,26.44,457648.72,32.2
565395.47,39.78,26.44,457184.74,32.17
565395.47,39.78,26.44,457184.74,32.17
565236.38,39.8,26.46,457886.01,32.24
565396.91,39.83,26.49,457923.82,32.26
565437.14,39.86,26.52,457844.56,32.28
565288.67,39.88,26.53,457749.12,32.29
564916.65,39.86,26.52,457360.37,32.27
564768.18,39.88,26.54,457443.79,32.3
564768.18,39.88,26.54,457443.79,32.3
565061.73,39.92,26.57,457350.36,32.31
564913.26,39.93,26.59,457784.26,32.36
564921.56,39.93,26.59,457825.33,32.36
564549.54,39.92,26.58,457543.05,32.35
564401.07,39.94,26.6,457395.48,32.37
564579.47,39.97,26.63,458100.15,32.43
564551.29,40.0,26.65,458117.72,32.46
564402.82,40.01,26.67,457985.18,32.47
564254.35,40.03,26.69,458085.7,32.5
564105.88,40.05,26.71,458012.99,32.52
564105.88,40.05,26.71,458012.99,32.52
563957.41,40.07,26.72,457938.76,32.54
563808.94,40.09,26.74,458021.17,32.56
562741.46,40.24,26.89,457803.39,32.73
562592.99,40.26,26.91,457776.25,32.76
562444.52,40.27,26.93,457674.64,32.77
562444.52,40.27,26.93,457674.64,32.77
562416.34,40.3,26.96,457614.59,32.79
562267.87,40.32,26.98,457547.08,32.81
562553.23,40.35,27.01,457678.22,32.83
562553.23,40.35,27.01,457936.05,32.85
562179.4,40.34,27.0,457718.36,32.84
562219.63,40.37,27.02,459524.79,32.99
562840.56,40.47,27.13,459343.33,33.03
562812.38,40.5,27.15,459368.9,33.05
562663.91,40.52,27.17,459285.78,33.07
562152.16,40.51,27.16,458363.6,33.03
562003.69,40.53,27.18,458278.56,33.05
561855.21,40.54,27.2,458610.47,33.09
561648.34,40.54,27.19,458383.65,33.08
563385.52,40.66,27.32,461166.85,33.28
563357.34,40.69,27.35,461192.41,33.31
563208.87,40.71,27.36,461109.29,33.33
563877.81,40.79,27.44,460919.0,33.34
563729.34,40.8,27.46,460933.7,33.36
563729.34,40.8,27.46,462925.56,33.51
563766.87,40.84,27.49,462700.01,33.52
565096.16,40.96,27.62,462867.96,33.55
565660.9,41.01,27.67,462993.07,33.57
565149.14,41.0,27.65,462468.77,33.55
565149.14,41.0,27.65,462468.77,33.55
565229.97,41.03,27.68,462549.6,33.57
565725.41,41.07,27.73,462575.2,33.58
565576.94,41.09,27.75,462444.66,33.6
565471.02,41.09,27.75,462599.62,33.62
565322.55,41.11,27.77,462488.5,33.63
565034.85,41.1,27.76,462419.0,33.63
565328.39,41.13,27.79,462518.39,33.65
564956.38,41.12,27.78,462459.42,33.66
565134.78,41.15,27.81,462395.24,33.67
565175.01,41.18,27.84,462777.95,33.72
565026.54,41.2,27.86,462876.04,33.75
564878.07,41.22,27.88,462934.22,33.78
564581.2,41.21,27.86,462755.74,33.78
564279.97,41.2,27.86,462671.12,33.78
564320.2,41.23,27.88,462592.9,33.79
564360.44,41.25,27.91,462509.57,33.81
564360.44,41.25,27.91,462503.02,33.81
564211.97,41.27,27.93,462498.23,33.83
564211.97,41.27,27.93,463689.15,33.92
564095.34,41.29,27.95,463751.37,33.95
565243.43,41.39,28.05,464420.34,34.01
565215.25,41.42,28.08,464419.05,34.03
565066.78,41.44,28.1,464317.44,34.05
565025.79,41.45,28.1,464932.44,34.11
565342.33,41.48,28.14,464873.39,34.11
565382.56,41.51,28.16,464836.55,34.13
565234.09,41.53,28.18,464903.4,34.16
565412.49,41.56,28.22,464820.8,34.17
565264.02,41.58,28.24,465316.58,34.23
565126.16,41.6,28.26,464913.53,34.22
564967.07,41.62,28.28,465280.16,34.28
565372.73,41.66,28.32,465303.5,34.29
565075.79,41.7,28.36,465265.67,34.34
564927.31,41.72,28.38,465163.43,34.36
