ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
791680.43,72.74,67.57,743994.57,68.36
791817.26,72.81,67.64,744449.01,68.45
791765.54,72.87,67.7,744446.12,68.52
791713.81,72.93,67.76,744446.04,68.58
791351.37,72.93,67.76,744275.16,68.59
791299.65,72.99,67.82,744323.97,68.66
790998.62,73.0,67.82,743890.92,68.65
790571.19,72.99,67.82,743480.39,68.65
790218.75,72.99,67.82,743155.37,68.65
790167.03,73.06,67.88,743809.32,68.77
790115.3,73.12,67.95,743939.13,68.85
789762.86,73.12,67.94,743614.1,68.84
789899.69,73.18,68.01,743889.93,68.92
789231.8,73.19,68.02,743158.36,68.92
789180.07,73.25,68.08,743269.93,68.99
789128.35,73.32,68.14,743500.19,69.08
789076.62,73.38,68.21,744767.01,69.26
789024.9,73.44,68.27,744660.12,69.31
788973.18,73.51,68.34,744676.6,69.38
788801.47,73.51,68.34,744776.38,69.41
788749.74,73.58,68.4,745155.34,69.51
788886.57,73.65,68.47,745259.16,69.57
788574.13,73.67,68.5,744902.21,69.59
788211.68,73.67,68.5,744700.58,69.6
788348.51,73.74,68.57,745718.77,69.75
788489.83,73.82,68.65,747106.36,69.95
788040.45,73.82,68.65,746682.67,69.95
788446.62,73.93,68.76,746764.36,70.02
788394.89,74.0,68.82,746841.51,70.1
788343.17,74.06,68.89,747338.02,70.21
787693.84,74.07,68.9,746589.33,70.2
787642.11,74.13,68.96,747599.09,70.37
787590.39,74.2,69.03,748063.87,70.48
788319.76,74.34,69.17,747976.47,70.53
788268.04,74.4,69.23,747873.52,70.59
788216.31,74.47,69.3,748043.54,70.67
787847.66,74.49,69.32,747484.85,70.67
788218.38,74.56,69.39,748190.18,70.77
788218.38,74.56,69.39,748190.18,70.77
788166.65,74.62,69.45,748755.82,70.89
788664.81,74.7,69.53,748710.01,70.92
788613.09,74.77,69.6,748582.01,70.98
788561.36,74.84,69.66,748569.8,71.04
788422.15,74.86,69.68,748657.78,71.08
788859.49,74.92,69.75,749550.16,71.19
789105.59,74.96,69.79,749857.86,71.24
788891.54,74.97,69.79,749755.76,71.25
788887.73,75.04,69.87,749701.85,71.31
788836.0,75.1,69.93,749702.36,71.38
788984.7,75.18,70.0,749899.31,71.45
788518.73,75.19,70.02,749599.14,71.48
788467.0,75.26,70.08,750000.58,71.59
789578.87,75.44,70.26,751532.35,71.8
789527.15,75.5,70.33,751515.24,71.87
789475.42,75.57,70.4,751963.34,71.98
790406.46,75.73,70.56,753363.02,72.18
790109.76,75.74,70.56,752820.14,72.16
790058.03,75.8,70.63,752864.74,72.24
790219.02,75.88,70.71,753220.33,72.33
790167.3,75.95,70.77,753224.26,72.4
790115.58,76.02,70.84,753066.75,72.45
789757.56,76.01,70.84,752681.5,72.45
790140.15,76.09,70.91,753533.84,72.56
789828.75,76.1,70.93,753736.45,72.62
789438.65,76.1,70.92,753345.0,72.62
789150.53,76.1,70.93,753001.75,72.62
789287.36,76.17,71.0,753905.91,72.76
789223.76,76.24,71.07,753863.72,72.83
789360.59,76.31,71.14,753857.65,72.88
789308.87,76.38,71.21,753953.66,72.96
788758.84,76.4,71.23,753273.76,72.97
788313.81,76.41,71.24,752771.84,72.96
788684.53,76.48,71.31,753876.21,73.1
788773.45,76.55,71.38,754214.84,73.19
788360.1,76.57,71.4,753656.15,73.2
788308.38,76.64,71.47,753497.52,73.25
788256.65,76.71,71.54,753496.81,73.33
788204.93,76.78,71.61,753673.47,73.41
787729.83,76.78,71.61,754258.68,73.52
787591.93,76.83,71.65,753544.27,73.51
787540.2,76.9,71.72,753556.42,73.58
787488.48,76.97,71.79,754761.44,73.77
787116.04,76.97,71.79,754496.36,73.78
786753.6,76.97,71.79,754114.88,73.77
786391.15,76.97,71.79,753779.85,73.77
786339.43,77.04,71.86,753650.57,73.83
786287.7,77.11,71.94,753632.45,73.91
786658.42,77.18,72.01,754165.04,73.99
786795.25,77.25,72.08,754127.9,74.05
786743.52,77.33,72.15,755467.52,74.25
786691.8,77.4,72.22,755745.98,74.35
786640.08,77.47,72.29,755745.98,74.42
786588.35,77.54,72.37,755661.28,74.49
786010.02,77.54,72.37,755317.0,74.52
786098.93,77.61,72.44,755276.5,74.57
786552.31,77.68,72.51,756115.81,74.68
786500.58,77.76,72.58,756440.04,74.78
786342.03,77.75,72.58,756300.24,74.78
786370.68,77.77,72.6,756164.25,74.78
786318.95,77.84,72.67,756293.92,74.87
786267.23,77.92,72.74,756314.5,74.95
786544.69,77.99,72.82,756584.41,75.02
785889.66,78.0,72.83,755856.71,75.02
785837.94,78.07,72.9,755870.11,75.1
785362.84,78.08,72.9,755296.47,75.09
785185.33,78.08,72.91,755001.42,75.08
785644.29,78.21,73.04,755562.22,75.21
785178.32,78.22,73.05,754843.24,75.2
784825.61,78.23,73.05,754554.34,75.21
784773.89,78.3,73.13,754541.34,75.28
784722.17,78.37,73.2,754527.45,75.36
784670.44,78.44,73.27,754776.04,75.46
784670.44,78.44,73.27,754776.04,75.46
784618.72,78.52,73.35,754776.04,75.53
784735.0,78.59,73.42,754686.79,75.58
784695.15,78.67,73.5,754700.55,75.66
784413.91,78.68,73.5,754323.84,75.66
783972.05,78.7,73.52,753767.37,75.66
783920.33,78.77,73.6,753765.62,75.74
783868.6,78.84,73.67,753801.53,75.82
783416.65,78.85,73.68,753392.34,75.83
783553.48,78.93,73.76,753633.6,75.91
783501.75,79.0,73.83,753703.21,76.0
783650.45,79.08,73.91,753705.08,76.06
784021.17,79.16,73.98,754354.55,76.16
783961.13,79.23,74.06,754906.13,76.29
783921.28,79.31,74.13,754545.55,76.34
783869.56,79.38,74.21,755995.37,76.56
783869.56,79.38,74.21,756008.35,76.56
783416.15,79.42,74.24,755574.94,76.59
783376.3,79.49,74.32,755244.6,76.64
782880.88,79.51,74.34,754597.02,76.64
782877.07,79.59,74.42,754331.6,76.69
782825.34,79.66,74.49,754619.62,76.79
782773.62,79.74,74.57,754495.99,76.86
782721.89,79.82,74.64,755016.55,76.99
782281.95,79.85,74.68,754347.41,77.0
781993.84,79.86,74.69,754271.09,77.03
781942.11,79.94,74.77,754355.34,77.12
781890.39,80.01,74.84,754354.43,77.2
782150.92,80.09,74.92,754574.83,77.27
782090.23,80.17,75.0,754400.23,77.33
782038.5,80.25,75.07,754610.67,77.43
782072.7,80.33,75.16,754680.4,77.52
782383.56,80.45,75.28,755081.86,77.64
782393.94,80.53,75.36,755184.74,77.73
782342.21,80.61,75.44,755956.05,77.89
782060.98,80.62,75.45,756129.92,77.95
781846.93,80.62,75.45,755758.74,77.93
781406.19,80.65,75.47,755192.25,77.94
781354.47,80.72,75.55,755206.36,78.02
780992.03,80.73,75.55,754871.34,78.03
780940.3,80.8,75.63,754829.23,78.1
780888.58,80.88,75.71,754827.14,78.18
780534.84,80.88,75.71,754590.23,78.2
780855.16,80.97,75.8,755391.01,78.33
780855.16,80.97,75.8,755391.01,78.33
780803.43,81.05,75.88,755506.71,78.42
780751.71,81.13,75.96,755659.55,78.52
780699.98,81.21,76.04,755577.24,78.6
780648.26,81.29,76.12,755853.41,78.71
780517.86,81.36,76.19,756497.72,78.86
780155.42,81.36,76.19,756107.09,78.85
779983.71,81.37,76.2,756021.56,78.87
779931.99,81.45,76.28,756070.13,78.96
780400.61,81.58,76.41,756002.52,79.03
780771.33,81.66,76.49,756954.57,79.17
780719.61,81.74,76.57,757190.72,79.28
780280.63,81.75,76.58,756855.33,79.3
780280.63,81.75,76.58,756843.17,79.3
780228.91,81.83,76.66,756879.35,79.38
779963.27,81.89,76.72,756932.14,79.47
780100.09,81.98,76.8,757598.0,79.61
779569.79,82.01,76.83,757065.97,79.64
779518.07,82.09,76.91,757594.41,79.78
779466.35,82.17,77.0,758171.43,79.92
779414.62,82.25,77.08,758154.4,80.01
779562.25,82.35,77.18,758253.52,80.1
779154.33,82.38,77.21,757687.03,80.11
779102.6,82.46,77.29,757939.05,80.22
779050.88,82.54,77.37,757837.88,80.29
779421.6,82.62,77.45,758561.38,80.41
778888.24,82.65,77.48,758829.93,80.53
778836.52,82.74,77.56,759805.18,80.71
778557.55,82.75,77.58,759447.44,80.72
778195.1,82.75,77.58,759194.93,80.73
778143.38,82.83,77.66,759450.36,80.84
778280.21,82.92,77.75,759774.75,80.95
778417.03,83.01,77.83,760042.19,81.05
778474.97,83.1,77.93,760130.09,81.14
778423.25,83.18,78.01,760508.59,81.27
778371.53,83.27,78.09,760399.3,81.34
778319.8,83.35,78.18,760550.09,81.45
777993.05,83.39,78.22,760423.53,81.5
778381.83,83.45,78.28,759727.19,81.45
778341.97,83.54,78.36,759907.69,81.56
778290.25,83.62,78.45,759773.7,81.63
778238.52,83.7,78.53,759748.14,81.72
778656.7,83.79,78.62,759703.06,81.75
778604.98,83.88,78.7,759703.05,81.84
778310.85,83.87,78.7,759271.35,81.82
778014.15,83.88,78.71,759068.31,81.84
778048.51,83.98,78.8,759239.26,81.95
778185.33,84.07,78.89,758989.6,81.99
778252.26,84.16,78.99,758984.67,82.08
777891.85,84.17,78.99,758583.92,82.08
777891.85,84.17,78.99,758583.92,82.08
777936.65,84.26,79.09,760457.67,82.37
777896.79,84.35,79.18,760540.48,82.47
777940.89,84.45,79.27,760423.36,82.55
778001.29,84.55,79.37,760796.08,82.68
777981.82,84.63,79.46,761604.3,82.85
777930.09,84.72,79.55,761845.82,82.97
777292.22,84.74,79.57,761070.19,82.98
777292.22,84.74,79.57,761070.19,82.98
776817.12,84.75,79.58,760745.2,83.0
776352.09,84.78,79.6,760207.5,83.01
776203.84,84.85,79.68,759907.32,83.07
776140.25,84.94,79.77,760597.09,83.24
776073.89,84.99,79.81,760089.06,83.24
776210.71,85.08,79.9,760347.61,83.34
776158.99,85.16,79.99,760338.38,83.43
775944.94,85.17,80.0,760079.59,83.43
775944.94,85.17,80.0,760079.59,83.43
775656.83,85.18,80.01,760013.13,83.46
775605.1,85.27,80.1,759991.84,83.55
775426.78,85.31,80.13,759671.2,83.57
775392.25,85.4,80.22,759606.75,83.66
775426.45,85.49,80.32,759588.78,83.75
775294.43,85.5,80.32,759435.83,83.75
775242.71,85.58,80.41,759421.13,83.84
775158.7,85.6,80.43,759006.05,83.82
774683.6,85.61,80.44,758487.19,83.82
774217.62,85.64,80.47,758365.73,83.89
774165.9,85.73,80.56,758671.34,84.01
774293.97,85.74,80.57,758627.17,84.01
774566.38,85.83,80.66,759069.05,84.12
774282.17,85.85,80.67,758658.77,84.12
774249.13,86.03,80.86,759549.4,84.4
774197.41,86.12,80.95,759631.84,84.5
773951.63,86.14,80.97,759220.0,84.5
773951.63,86.14,80.97,759198.63,84.5
774088.46,86.23,81.06,759187.41,84.57
774036.74,86.33,81.15,759185.76,84.67
773992.19,86.42,81.24,758948.34,84.74
774135.05,86.51,81.34,758876.43,84.81
773659.95,86.52,81.35,758594.06,84.84
773808.64,86.62,81.44,758630.53,84.92
773604.51,86.62,81.44,758363.05,84.91
773552.79,86.71,81.53,759224.97,85.1
773489.19,86.8,81.62,759043.96,85.18
773052.28,86.83,81.65,758927.66,85.24
772890.89,86.91,81.73,759385.12,85.39
772856.91,87.0,81.83,759461.81,85.49
772901.7,87.1,81.93,759915.47,85.64
772743.15,87.1,81.93,759766.75,85.64
772868.11,87.19,82.02,760451.09,85.79
772654.68,87.2,82.03,760226.63,85.8
772292.24,87.21,82.04,759891.6,85.81
772240.51,87.3,82.13,760374.44,85.96
774195.24,87.62,82.45,764237.94,86.49
773981.2,87.63,82.46,763989.38,86.5
773767.15,87.64,82.46,763813.84,86.51
773715.43,87.73,82.56,763829.49,86.61
773294.5,87.76,82.59,763288.06,86.63
773242.78,87.86,82.68,763288.06,86.72
773191.05,87.95,82.78,763333.41,86.83
773264.38,87.99,82.82,763262.8,86.85
773212.65,88.08,82.91,763142.24,86.94
772679.3,88.12,82.95,762513.77,86.96
772627.58,88.22,83.05,762513.77,87.06
772517.94,88.29,83.12,761890.94,87.07
772166.07,88.33,83.16,761298.59,87.09
772114.35,88.42,83.25,761336.11,87.19
772114.35,88.42,83.25,761336.11,87.19
771979.3,88.49,83.32,760718.64,87.2
771939.45,88.59,83.42,760711.04,87.3
771875.86,88.68,83.51,760603.11,87.39
771877.24,88.78,83.61,761387.18,87.58
771825.52,88.88,83.71,762154.89,87.77
771773.79,88.98,83.81,762532.98,87.91
772242.42,89.13,83.96,763121.03,88.08
772086.74,89.16,83.99,762879.08,88.1
772046.89,89.26,84.09,763318.08,88.25
771691.91,89.29,84.12,762702.59,88.25
771485.67,89.29,84.12,762507.01,88.25
771433.95,89.39,84.21,762880.95,88.4
771382.22,89.48,84.31,763199.06,88.54
771330.5,89.58,84.41,763534.06,88.68
771278.78,89.68,84.51,763497.88,88.78
770990.66,89.69,84.52,763117.84,88.78
770640.01,89.7,84.53,762724.78,88.78
770343.3,89.72,84.55,762466.26,88.8
770370.46,89.81,84.63,762700.33,88.91
770318.74,89.9,84.73,762935.06,89.04
770267.02,90.0,84.83,763480.14,89.21
769815.07,90.02,84.85,763311.01,89.26
769570.22,90.1,84.92,762773.03,89.3
769518.5,90.2,85.02,762912.06,89.42
768518.5,90.18,85.01,761912.06,89.41
768035.91,90.21,85.04,761646.56,89.46
767590.48,90.25,85.07,761654.21,89.55
767484.6,90.34,85.17,761853.97,89.68
767432.87,90.44,85.27,761887.39,89.79
767080.43,90.45,85.28,761580.26,89.8
766909.19,90.45,85.28,761334.65,89.79
766857.47,90.55,85.38,761570.08,89.93
766724.62,90.55,85.38,761320.56,89.92
766168.23,90.58,85.4,760709.08,89.93
765722.73,90.61,85.44,760180.8,89.95
765623.69,90.63,85.46,760194.1,89.99
765560.1,90.73,85.56,760077.2,90.08
765197.65,90.74,85.57,759787.89,90.1
764782.82,90.78,85.61,759227.79,90.12
764133.34,90.81,85.64,758586.96,90.15
763465.45,90.84,85.66,757855.38,90.17
762889.44,90.88,85.7,757515.12,90.24
762675.4,90.89,85.71,757259.41,90.24
762312.96,90.89,85.72,756995.09,90.26
762249.36,90.99,85.82,756850.22,90.35
762197.64,91.1,85.92,757209.78,90.5
762036.25,91.19,86.01,756899.83,90.57
761984.52,91.29,86.12,756966.01,90.69
761984.52,91.29,86.12,756919.67,90.68
761836.27,91.38,86.21,756622.27,90.76
761258.47,91.4,86.23,756004.79,90.77
760975.44,91.42,86.24,755613.15,90.77
760923.71,91.52,86.35,756295.58,90.96
760272.44,91.55,86.38,755539.09,90.98
760172.8,91.65,86.48,755477.33,91.09
760121.08,91.76,86.58,755655.84,91.22
760121.08,91.76,86.58,755655.84,91.22
760121.08,91.76,86.58,755655.84,91.22
760546.89,91.92,86.75,756253.67,91.4
760546.89,91.92,86.75,756253.67,91.4
760250.19,91.93,86.76,756055.21,91.43
760250.19,91.93,86.76,756055.21,91.43
760250.19,91.93,86.76,756055.21,91.43
759784.22,91.97,86.8,755493.68,91.45
759911.76,92.09,86.92,754987.71,91.5
759911.76,92.09,86.92,754987.71,91.5
759445.79,92.13,86.96,754447.11,91.52
759016.8,92.19,87.02,754343.8,91.62
759016.8,92.19,87.02,754343.8,91.62
758965.08,92.29,87.12,754359.88,91.73
758703.09,92.35,87.18,754075.82,91.79
758703.09,92.35,87.18,754075.82,91.79
758167.53,92.4,87.23,753319.33,91.81
758167.53,92.4,87.23,753304.54,91.81
757795.09,92.41,87.24,752883.53,91.81
757319.99,92.42,87.25,752334.87,91.82
757036.11,92.43,87.25,752228.75,91.84
756906.55,92.45,87.27,752236.15,91.88
756546.52,92.49,87.32,751618.68,91.89
755878.63,92.53,87.35,750863.02,91.91
755426.68,92.54,87.37,750583.48,91.95
755426.68,92.54,87.37,750583.48,91.95
755426.68,92.54,87.37,750556.29,91.95
755051.58,92.56,87.39,750233.33,91.97
755051.58,92.56,87.39,750297.52,91.98
754685.95,92.57,87.4,749886.13,91.98
754685.95,92.57,87.4,749886.13,91.98
755498.61,92.78,87.61,749907.95,92.1
755699.24,92.81,87.63,750028.88,92.11
755253.81,92.84,87.67,749750.3,92.17
755253.81,92.84,87.67,749750.3,92.17
755253.81,92.84,87.67,749750.3,92.17
755253.81,92.84,87.67,749750.3,92.17
755082.1,92.86,87.69,749673.93,92.19
754414.21,92.89,87.72,748942.35,92.22
754210.08,92.89,87.72,748792.65,92.23
754099.12,92.9,87.73,748711.87,92.23
753633.15,92.93,87.76,748162.09,92.26
753633.15,92.93,87.76,748162.09,92.26
753633.15,92.93,87.76,748162.09,92.26
753633.15,92.93,87.76,748162.09,92.26
753270.7,92.94,87.77,747949.07,92.29
753270.7,92.94,87.77,747949.07,92.29
753189.79,92.95,87.78,748233.48,92.34
753189.79,92.95,87.78,748233.48,92.34
752869.79,92.95,87.78,747913.48,92.34
752869.79,92.95,87.78,747913.48,92.34
752632.37,92.97,87.8,747707.61,92.36
752269.93,92.98,87.81,747485.85,92.39
752269.93,92.98,87.81,747485.85,92.39
751931.58,93.01,87.84,747014.68,92.41
751690.72,93.02,87.85,746796.53,92.42
751690.72,93.02,87.85,746796.53,92.42
751599.5,93.04,87.86,746603.21,92.42
751599.5,93.04,87.86,746603.21,92.42
751599.5,93.04,87.86,746603.21,92.42
751599.5,93.04,87.86,746603.21,92.42
751599.5,93.04,87.86,746603.21,92.42
751249.08,93.05,87.87,746326.27,92.44
751249.08,93.05,87.87,746326.27,92.44
751249.08,93.05,87.87,746326.27,92.44
751249.08,93.05,87.87,746326.27,92.44
751249.08,93.05,87.87,746326.27,92.44
750952.7,93.07,87.9,745930.89,92.45
750499.3,93.11,87.94,745367.32,92.47
749898.07,93.13,87.96,744861.34,92.5
749898.07,93.13,87.96,744861.34,92.5
749616.83,93.15,87.98,744667.73,92.53
749256.42,93.16,87.99,744270.44,92.54
748679.57,93.18,88.01,743901.41,92.58
748204.47,93.2,88.02,743461.49,92.61
747539.48,93.23,88.06,742705.0,92.63
747539.48,93.23,88.06,742705.0,92.63
747539.48,93.23,88.06,742705.0,92.63
747539.48,93.23,88.06,742705.0,92.63
748374.33,93.45,88.28,742118.52,92.67
748374.33,93.45,88.28,742118.52,92.67
748374.33,93.45,88.28,742118.52,92.67
748374.33,93.45,88.28,742112.34,92.67
748374.33,93.45,88.28,742112.34,92.67
748374.33,93.45,88.28,742112.34,92.67
748090.46,93.45,88.28,741706.57,92.65
748090.46,93.45,88.28,741706.57,92.65
747818.3,93.47,88.3,741368.12,92.67
747818.3,93.47,88.3,741368.12,92.67
747818.3,93.47,88.3,741368.12,92.67
747176.35,93.51,88.34,740596.7,92.69
746815.94,93.52,88.35,740150.08,92.68
746815.94,93.52,88.35,740150.08,92.68
746815.94,93.52,88.35,740150.08,92.68
746815.94,93.52,88.35,740150.08,92.68
746815.94,93.52,88.35,740142.63,92.68
746815.94,93.52,88.35,740142.63,92.68
746465.53,93.53,88.36,739694.16,92.68
746465.53,93.53,88.36,739694.16,92.68
746103.09,93.54,88.37,739264.93,92.68
745457.5,93.58,88.4,738713.27,92.73
745014.7,93.59,88.42,738110.59,92.72
745014.7,93.59,88.42,738110.59,92.72
744239.68,93.61,88.44,737323.47,92.74
743879.27,93.62,88.45,736942.23,92.75
743582.57,93.64,88.46,736995.13,92.81
743582.57,93.64,88.46,736995.13,92.81
742991.12,93.66,88.49,736386.63,92.83
742314.31,93.67,88.5,735702.74,92.83
742314.31,93.67,88.5,735702.74,92.83
742314.31,93.67,88.5,735702.74,92.83
741848.34,93.71,88.53,735148.64,92.86
741551.64,93.72,88.55,734789.25,92.87
740874.83,93.73,88.56,734183.79,92.89
740874.83,93.73,88.56,734183.79,92.89
740874.83,93.73,88.56,734183.79,92.89
740874.83,93.73,88.56,734183.79,92.89
740876.28,93.73,88.56,734190.53,92.89
740876.28,93.73,88.56,734190.53,92.89
740876.28,93.73,88.56,734190.53,92.89
740876.28,93.73,88.56,734190.53,92.89
740876.28,93.73,88.56,734190.53,92.89
740876.28,93.73,88.56,734472.72,92.92
740876.28,93.73,88.56,734472.72,92.92
740876.28,93.73,88.56,734472.72,92.92
740876.28,93.73,88.56,734472.72,92.92
740592.4,93.74,88.56,734227.01,92.93
740592.4,93.74,88.56,734227.01,92.93
740592.4,93.74,88.56,734227.01,92.93
740592.4,93.74,88.56,734219.52,92.93
740592.4,93.74,88.56,734219.52,92.93
740592.4,93.74,88.56,734219.52,92.93
740369.52,93.74,88.56,734013.47,92.93
740369.52,93.74,88.56,733994.07,92.93
740369.52,93.74,88.56,733994.07,92.93
740369.52,93.74,88.56,733994.07,92.93
740013.31,93.77,88.6,733416.44,92.93
740013.31,93.77,88.6,733416.44,92.93
740013.31,93.77,88.6,733416.44,92.93
739561.36,93.79,88.62,732925.17,92.95
739561.36,93.79,88.62,732925.17,92.95
739561.36,93.79,88.62,732925.17,92.95
739146.26,93.81,88.63,732276.63,92.93
739146.26,93.81,88.63,732276.63,92.93
738718.62,93.82,88.64,731813.83,92.94
738718.62,93.82,88.64,731813.83,92.94
738356.18,93.83,88.65,731724.23,92.98
738356.18,93.83,88.65,731724.23,92.98
738356.18,93.83,88.65,731724.23,92.98
737966.28,93.83,88.66,731309.37,92.99
737966.28,93.83,88.66,731309.37,92.99
737966.28,93.83,88.66,731618.77,93.03
737603.84,93.84,88.67,731321.26,93.04
737603.84,93.84,88.67,731321.26,93.04
737603.84,93.84,88.67,731321.26,93.04
737603.84,93.84,88.67,731321.26,93.04
737603.84,93.84,88.67,731321.26,93.04
737128.74,93.86,88.69,730812.52,93.06
736940.2,93.86,88.69,730598.39,93.05
736594.16,93.88,88.71,730052.97,93.05
736380.12,93.89,88.72,729787.48,93.05
736380.12,93.89,88.72,729787.48,93.05
736380.12,93.89,88.72,729787.48,93.05
736380.12,93.89,88.72,729787.48,93.05
736380.12,93.89,88.72,729787.48,93.05
736158.1,93.91,88.73,729495.95,93.06
736158.1,93.91,88.73,729495.95,93.06
736158.1,93.91,88.73,729495.95,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735953.97,93.91,88.74,729332.01,93.06
735714.43,93.92,88.74,729111.53,93.07
735714.43,93.92,88.74,729111.53,93.07
735714.43,93.92,88.74,729111.53,93.07
735714.43,93.92,88.74,729122.21,93.07
735714.43,93.92,88.74,729122.21,93.07
735714.43,93.92,88.74,729122.21,93.07
735714.43,93.92,88.74,729122.21,93.07
735714.43,93.92,88.74,729122.21,93.07
735714.43,93.92,88.74,729122.21,93.07
735714.43,93.92,88.74,729122.21,93.07
735358.19,93.93,88.75,728728.8,93.08
735096.48,93.94,88.76,728427.49,93.09
735096.48,93.94,88.76,728427.49,93.09
735096.48,93.94,88.76,728427.49,93.09
734812.6,93.94,88.77,728211.16,93.1
734762.6,93.94,88.77,728161.16,93.09
734762.6,93.94,88.77,728161.16,93.09
734762.6,93.94,88.77,728161.16,93.09
734400.16,93.95,88.78,727826.13,93.11
734186.11,93.96,88.79,727658.44,93.12
733990.36,93.97,88.8,727391.62,93.13
733990.36,93.97,88.8,727391.62,93.13
733858.46,93.98,88.8,727295.35,93.14
733664.33,93.98,88.81,727121.24,93.14
733664.33,93.98,88.81,727121.24,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
733330.04,94.01,88.84,726554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732330.04,94.01,88.83,725554.42,93.14
732133.15,94.01,88.84,725452.75,93.15
732133.15,94.01,88.84,725452.75,93.15
732133.15,94.01,88.84,725452.75,93.15
731770.71,94.02,88.85,725089.51,93.16
731770.71,94.02,88.85,725089.51,93.16
731770.71,94.02,88.85,725089.51,93.16
731408.27,94.03,88.86,724822.98,93.18
731408.27,94.03,88.86,724822.98,93.18
731408.27,94.03,88.86,724822.98,93.18
731408.27,94.03,88.86,724822.98,93.18
731224.45,94.04,88.87,724696.82,93.2
731224.45,94.04,88.87,724696.82,93.2
731224.45,94.04,88.87,724696.82,93.2
731134.62,94.06,88.89,724516.96,93.21
731134.62,94.06,88.89,724516.96,93.21
731134.62,94.06,88.89,724516.96,93.21
730659.52,94.08,88.9,724113.58,93.23
730297.08,94.09,88.91,723727.89,93.24
730297.08,94.09,88.91,723727.89,93.24
730297.08,94.09,88.91,723727.89,93.24
730297.08,94.09,88.91,723727.89,93.24
730297.08,94.09,88.91,723727.89,93.24
729934.64,94.1,88.92,723535.68,93.27
729934.64,94.1,88.92,723535.68,93.27
729482.69,94.12,88.94,723375.66,93.33
729482.69,94.12,88.94,723375.66,93.33
729482.69,94.12,88.94,723375.66,93.33
