ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_89ec-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1211,6210,4346760,6212,4394760
1211,6210,4347570,6212,4395570
1211,6210,4348570,6212,4396570
1211,6210,4349380,6212,4397380
1211,6210,4350380,6212,4398380
1211,6210,4351190,6212,4399190
1211,6210,4351420,6212,4399420
1211,6210,4352230,6212,4400230
1211,6210,4353230,6212,4401230
1211,6210,4354230,6212,4402230
1211,6210,4354550,6212,4402550
1211,6210,4355360,6212,4403360
1211,6210,4355680,6212,4403680
1211,6210,4356150,6212,4404150
1211,6210,4356150,6212,4404150
1211,6210,4357150,6212,4405150
1211,6210,4357310,6212,4405310
1211,6210,4358310,6212,4406310
1211,6210,4359310,6212,4407310
1211,6210,4360120,6212,4408120
1211,6210,4361120,6212,4409120
1211,6210,4361930,6212,4409930
1211,6210,4362250,6212,4410250
1211,6210,4363250,6212,4411250
1211,6210,4364250,6212,4412250
1211,6210,4364570,6212,4412570
1211,6210,4365040,6212,4413040
1211,6210,4366040,6212,4414040
1211,6210,4366850,6212,4414850
1211,6210,4367080,6212,4415080
1211,6210,4367890,6212,4415890
1211,6210,4368890,6212,4416890
1211,6210,4369890,6212,4417890
1211,6210,4370890,6212,4418890
1211,6210,4371540,6212,4419540
1211,6210,4372190,6212,4420190
1211,6210,4372350,6212,4420350
1211,6210,4373350,6212,4421350
1211,6210,4374000,6212,4422000
1211,6210,4374590,6212,4422590
1211,6210,4374590,6212,4422590
1211,6210,4375060,6212,4423060
1211,6210,4376060,6212,4424060
1211,6210,4377060,6212,4425060
1211,6210,4378060,6212,4426060
1211,6210,4378390,6212,4426390
1211,6210,4379390,6212,4427390
1211,6210,4380390,6212,4428390
1211,6210,4381390,6212,4429390
1211,6210,4382390,6212,4430390
1211,6210,4383390,6212,4431390
1211,6210,4384390,6212,4432390
1211,6210,4385390,6212,4433390
1211,6210,4386390,6212,4434390
1211,6210,4387390,6212,4435390
1211,6210,4388390,6212,4436390
1211,6210,4389390,6212,4437390
1211,6210,4390040,6212,4438040
1211,6210,4390690,6212,4438690
1211,6210,4391500,6212,4439500
1211,6210,4392500,6212,4440500
1211,6210,4392500,6212,4440500
1211,6210,4392720,6212,4440720
1211,6210,4393720,6212,4441720
1211,6210,4394040,6212,4442040
1211,6210,4395040,6212,4443040
1211,6210,4396040,6212,4444040
1211,6210,4396850,6212,4444850
1211,6210,4397850,6212,4445850
1211,6210,4397850,6212,4445850
1211,6210,4398320,6212,4446320
1211,6210,4399320,6212,4447320
1211,6210,4399430,6212,4447430
1211,6210,4400430,6212,4448430
1211,6210,4400900,6212,4448900
1211,6210,4401900,6212,4449900
1211,6210,4402710,6212,4450710
1211,6210,4403710,6212,4451710
1211,6210,4404710,6212,4452710
1211,6210,4405360,6212,4453360
1211,6210,4406360,6212,4454360
1211,6210,4407170,6212,4455170
1211,6210,4408170,6212,4456170
1211,6210,4408330,6212,4456330
1211,6210,4409330,6212,4457330
1211,6210,4409800,6212,4457800
1211,6210,4410610,6212,4458610
1211,6210,4411610,6212,4459610
1211,6210,4412610,6212,4460610
1211,6210,4413260,6212,4461260
1211,6210,4413730,6212,4461730
1211,6210,4414730,6212,4462730
1211,6210,4415730,6212,4463730
1211,6210,4415730,6212,4463730
1211,6210,4415730,6212,4463730
1211,6210,4416730,6212,4464730
1211,6210,4417730,6212,4465730
1211,6210,4418730,6212,4466730
1211,6210,4419730,6212,4467730
1211,6210,4420730,6212,4468730
1211,6210,4421050,6212,4469050
1211,6210,4421370,6212,4469370
1211,6210,4422370,6212,4470370
1211,6210,4422840,6212,4470840
1211,6210,4423840,6212,4471840
1211,6210,4424840,6212,4472840
1211,6210,4425840,6212,4473840
1211,6210,4426840,6212,4474840
1211,6210,4427840,6212,4475840
1211,6210,4428650,6212,4476650
1211,6210,4429650,6212,4477650
1211,6210,4430300,6212,4478300
1211,6210,4431110,6212,4479110
1211,6210,4432110,6212,4480110
1211,6210,4433110,6212,4481110
1211,6210,4433580,6212,4481580
1211,6210,4433580,6212,4481580
1211,6210,4434580,6212,4482580
1211,6210,4435580,6212,4483580
1211,6210,4436390,6212,4484390
1211,6210,4437040,6212,4485040
1211,6210,4438040,6212,4486040
1211,6210,4439040,6212,4487040
1211,6210,4439690,6212,4487690
1211,6210,4440160,6212,4488160
1211,6210,4441160,6212,4489160
1211,6210,4441160,6212,4497160
1211,6210,4442160,6212,4498160
1211,6210,4443160,6212,4499160
1211,6210,4443160,6212,4499160
1211,6210,4444160,6212,4500160
1211,6210,4445160,6212,4501160
1211,6210,4446160,6212,4502160
1211,6210,4447160,6212,4503160
1211,6210,4447620,6212,4503620
1211,6210,4448620,6212,4504620
1211,6210,4449620,6212,4505620
1211,6210,4450620,6212,4506620
1211,6210,4451620,6212,4507620
1211,6210,4452430,6212,4508430
1211,6210,4453240,6212,4509240
1211,6210,4454240,6212,4510240
1211,6210,4454710,6212,4510710
1211,6210,4455710,6212,4511710
1211,6210,4456710,6212,4512710
1211,6210,4457300,6212,4513300
1211,6210,4458300,6212,4514300
1211,6210,4459300,6212,4515300
1211,6210,4459770,6212,4515770
1211,6210,4460770,6212,4516770
1211,6210,4461580,6212,4517580
1211,6210,4462390,6212,4518390
1211,6210,4463390,6212,4519390
1211,6210,4464200,6212,4520200
1211,6210,4465200,6212,4521200
1211,6210,4465520,6212,4521520
1211,6210,4466520,6212,4522520
1211,6210,4467520,6212,4523520
1211,6210,4468520,6212,4524520
1211,6210,4469520,6212,4525520
1211,6210,4469740,6212,4525740
1211,6210,4470740,6212,4526740
1211,6210,4470740,6212,4526740
1211,6210,4471210,6212,4527210
1211,6210,4471210,6212,4527210
1211,6210,4472020,6212,4528020
1211,6210,4472830,6212,4528830
1211,6210,4473150,6212,4529150
1211,6210,4474150,6212,4530150
1211,6210,4475150,6212,4531150
1211,6210,4476150,6212,4532150
1211,6210,4476380,6212,4532380
1211,6210,4476970,6212,4532970
1211,6210,4477620,6212,4533620
1211,6210,4478090,6212,4534090
1211,6210,4478410,6212,4534410
1211,6210,4479410,6212,4535410
1211,6210,4480220,6212,4536220
1211,6210,4481220,6212,4537220
1211,6210,4482220,6212,4538220
1211,6210,4483220,6212,4539220
1211,6210,4484220,6212,4540220
1211,6210,4485030,6212,4541030
1211,6210,4486030,6212,4542030
1211,6210,4486580,6212,4542580
1211,6210,4487580,6212,4543580
1211,6210,4488390,6212,4544390
1211,6210,4489390,6212,4545390
1211,6210,4490200,6212,4546200
1211,6210,4491200,6212,4547200
1211,6210,4491200,6212,4547200
1211,6210,4491520,6212,4547520
1211,6210,4492520,6212,4548520
1211,6210,4493520,6212,4549520
1211,6210,4494330,6212,4550330
1211,6210,4495140,6212,4551140
1211,6210,4495950,6212,4551950
1211,6210,4496950,6212,4552950
1211,6210,4497420,6212,4553420
1211,6210,4498230,6212,4554230
1211,6210,4499040,6212,4555040
1211,6210,4499510,6212,4555510
1211,6210,4500510,6212,4556510
1211,6210,4501510,6212,4557510
1211,6210,4502320,6212,4558320
1211,6210,4503320,6212,4559320
1211,6210,4504320,6212,4560320
1211,6210,4505320,6212,4561320
1211,6210,4505320,6212,4561320
1211,6210,4506320,6212,4562320
1211,6210,4507130,6212,4563130
1211,6210,4507940,6212,4563940
1211,6210,4508260,6212,4564260
1211,6210,4509260,6212,4565260
1211,6210,4510260,6212,4566260
1211,6210,4511260,6212,4567260
1211,6210,4512260,6212,4568260
1211,6210,4512580,6212,4568580
1211,6210,4513390,6212,4569390
1211,6210,4514390,6212,4570390
1211,6210,4515390,6212,4571390
1211,6210,4516040,6212,4572040
1211,6210,4516850,6212,4572850
1211,6210,4517320,6212,4573320
1211,6210,4517970,6212,4573970
1211,6210,4518440,6212,4574440
1211,6210,4519440,6212,4575440
1211,6210,4520440,6212,4576440
1211,6210,4521440,6212,4577440
1211,6210,4522440,6212,4578440
1211,6210,4523440,6212,4579440
1211,6210,4524090,6212,4580090
1211,6210,4524250,6212,4580250
1211,6210,4525060,6212,4581060
1211,6210,4525380,6212,4581380
1211,6210,4526190,6212,4582190
1211,6210,4526190,6212,4582190
1211,6210,4527190,6212,4583190
1211,6210,4528000,6212,4584000
1211,6210,4528470,6212,4584470
1211,6210,4529470,6212,4585470
1211,6210,4530470,6212,4586470
1211,6210,4530700,6212,4586700
1211,6210,4531020,6212,4587020
1211,6210,4531490,6212,4587490
1211,6210,4531490,6212,4587490
1211,6210,4532490,6212,4588490
1211,6210,4533490,6212,4589490
1211,6210,4534490,6212,4590490
1211,6210,4535300,6212,4591300
1211,6210,4536300,6212,4592300
1211,6210,4537300,6212,4593300
1211,6210,4538300,6212,4594300
1211,6210,4538770,6212,4594770
1211,6210,4539770,6212,4595770
1211,6210,4540240,6212,4596240
1211,6210,4541240,6212,4597240
1211,6210,4542050,6212,4598050
1211,6210,4543050,6212,4599050
1211,6210,4544050,6212,4600050
1211,6210,4544050,6212,4600050
1211,6210,4545050,6212,4601050
1211,6210,4545210,6212,4601210
1211,6210,4546210,6212,4602210
1211,6210,4547210,6212,4603210
1211,6210,4547670,6212,4603670
1211,6210,4547900,6212,4603900
1211,6210,4548900,6212,4604900
1211,6210,4549900,6212,4605900
1211,6210,4550900,6212,4606900
1211,6210,4550900,6212,4614900
1211,6210,4551900,6212,4615900
1211,6210,4552710,6212,4616710
1211,6210,4553030,6212,4617030
1211,6210,4554030,6212,4618030
1211,6210,4555030,6212,4619030
1211,6210,4556030,6212,4620030
1211,6210,4557030,6212,4621030
1211,6210,4557030,6212,4621030
1211,6210,4557350,6212,4621350
1211,6210,4558350,6212,4622350
1211,6210,4558720,6212,4622720
1211,6210,4559720,6212,4623720
1211,6210,4560720,6212,4624720
1211,6210,4561720,6212,4625720
1211,6210,4562530,6212,4626530
1211,6210,4563530,6212,4627530
1211,6210,4564530,6212,4628530
1211,6210,4565530,6212,4629530
1211,6210,4566340,6212,4630340
1211,6210,4567340,6212,4631340
1211,6210,4567660,6212,4631660
1211,6210,4568310,6212,4632310
1211,6210,4569120,6212,4633120
1211,6210,4569930,6212,4633930
1211,6210,4570930,6212,4634930
1211,6210,4571400,6212,4635400
1211,6210,4571870,6212,4635870
1211,6210,4572520,6212,4636520
1211,6210,4572840,6212,4636840
1211,6210,4573840,6212,4637840
1211,6210,4574840,6212,4638840
1211,6210,4575310,6212,4639310
1211,6210,4575770,6212,4639770
1211,6210,4576770,6212,4640770
1211,6210,4577580,6212,4641580
1211,6210,4578040,6212,4642040
1211,6210,4579040,6212,4643040
1211,6210,4579690,6212,4643690
1211,6210,4580500,6212,4644500
1211,6210,4580970,6212,4644970
1211,6210,4581970,6212,4645970
1211,6210,4582440,6212,4646440
1211,6210,4582770,6212,4646770
1211,6210,4583770,6212,4647770
1211,6210,4584770,6212,4648770
1211,6210,4585580,6212,4649580
1211,6210,4586050,6212,4650050
1211,6210,4586860,6212,4650860
1211,6210,4587670,6212,4651670
1211,6210,4588670,6212,4652670
1211,6210,4589480,6212,4653480
1211,6210,4590480,6212,4654480
1211,6210,4590800,6212,4654800
1211,6210,4591270,6212,4655270
1211,6210,4592270,6212,4656270
1211,6210,4593270,6212,4657270
1211,6210,4593640,6212,4657640
1211,6210,4594640,6212,4658640
1211,6210,4595110,6212,4659110
1211,6210,4596110,6212,4660110
1211,6210,4597110,6212,4661110
1211,6210,4597920,6212,4661920
1211,6210,4598730,6212,4662730
1211,6210,4599540,6212,4663540
1211,6210,4600540,6212,4664540
1211,6210,4601540,6212,4665540
1211,6210,4602010,6212,4666010
1211,6210,4602480,6212,4666480
1211,6210,4603480,6212,4667480
1211,6210,4604480,6212,4668480
1211,6210,4605480,6212,4669480
1211,6210,4605940,6212,4669940
1211,6210,4606940,6212,4670940
1211,6210,4607940,6212,4671940
1211,6210,4608750,6212,4672750
1211,6210,4609220,6212,4673220
1211,6210,4610220,6212,4674220
1211,6210,4611220,6212,4675220
1211,6210,4611220,6212,4675220
1211,6210,4611540,6212,4675540
1211,6210,4612540,6212,4676540
1211,6210,4613350,6212,4677350
1211,6210,4613810,6212,4677810
1211,6210,4614810,6212,4678810
1211,6210,4618810,6212,4682810
1211,6210,4619810,6212,4683810
1211,6210,4620810,6212,4684810
1211,6210,4620810,6212,4692810
1211,6210,4621620,6212,4693620
1211,6210,4622620,6212,4694620
1211,6210,4623620,6212,4695620
1211,6210,4623850,6212,4695850
1211,6210,4624850,6212,4696850
1211,6210,4625850,6212,4697850
1211,6210,4626850,6212,4698850
1211,6210,4627660,6212,4699660
1211,6210,4628660,6212,4700660
1211,6210,4629130,6212,4701130
1211,6210,4630130,6212,4702130
1211,6210,4630360,6212,4702360
1211,6210,4631360,6212,4703360
1211,6210,4632360,6212,4704360
1211,6210,4632830,6212,4704830
1211,6210,4632830,6212,4712830
1211,6210,4633830,6212,4713830
1211,6210,4634830,6212,4714830
1211,6210,4635830,6212,4715830
1211,6210,4635830,6212,4715830
1211,6210,4636830,6212,4716830
1211,6210,4637830,6212,4717830
1211,6210,4638830,6212,4718830
1211,6210,4639300,6212,4719300
1211,6210,4639770,6212,4719770
1211,6210,4640770,6212,4720770
1211,6210,4641240,6212,4721240
1211,6210,4642240,6212,4722240
1211,6210,4643240,6212,4723240
1211,6210,4644240,6212,4724240
1211,6210,4645240,6212,4725240
1211,6210,4645710,6212,4725710
1211,6210,4646710,6212,4726710
1211,6210,4647710,6212,4727710
1211,6210,4648520,6212,4728520
1211,6210,4649330,6212,4729330
1211,6210,4649330,6212,4729330
1211,6210,4650330,6212,4730330
1211,6210,4650800,6212,4730800
1211,6210,4651800,6212,4731800
1211,6210,4652800,6212,4732800
1211,6210,4653350,6212,4733350
1211,6210,4654350,6212,4734350
1211,6210,4655350,6212,4735350
1211,6210,4656350,6212,4736350
1211,6210,4657160,6212,4737160
1211,6210,4658160,6212,4738160
1211,6210,4659160,6212,4739160
1211,6210,4660160,6212,4740160
1211,6210,4660630,6212,4740630
1211,6210,4661630,6212,4741630
1211,6210,4662630,6212,4742630
1211,6210,4663630,6212,4743630
1211,6210,4664630,6212,4744630
1211,6210,4664950,6212,4744950
1211,6210,4665760,6212,4745760
1211,6210,4666230,6212,4746230
1211,6210,4667230,6212,4747230
1211,6210,4668230,6212,4748230
1211,6210,4668700,6212,4748700
1211,6210,4672700,6212,4752700
1211,6210,4673700,6212,4753700
1211,6210,4673930,6212,4753930
1211,6210,4674930,6212,4754930
1211,6210,4675930,6212,4755930
1211,6210,4676930,6212,4756930
1211,6210,4676930,6212,4756930
1211,6210,4677740,6212,4757740
1211,6210,4678740,6212,4758740
1211,6210,4679740,6212,4759740
1211,6210,4680210,6212,4760210
1211,6210,4681020,6212,4761020
1211,6210,4681830,6212,4761830
1211,6210,4682830,6212,4762830
1211,6210,4683830,6212,4763830
1211,6210,4683830,6212,4763830
1211,6210,4684830,6212,4764830
1211,6210,4685830,6212,4765830
1211,6210,4686640,6212,4766640
1211,6210,4687640,6212,4767640
1211,6210,4688640,6212,4768640
1211,6210,4689640,6212,4769640
1211,6210,4690640,6212,4770640
1211,6210,4691110,6212,4771110
1211,6210,4691920,6212,4771920
1211,6210,4691920,6212,4771920
1211,6210,4692920,6212,4772920
1211,6210,4693920,6212,4773920
1211,6210,4694920,6212,4774920
1211,6210,4695920,6212,4775920
1211,6210,4696730,6212,4776730
1211,6210,4697540,6212,4777540
1211,6210,4698540,6212,4778540
1211,6210,4699540,6212,4779540
1211,6210,4700540,6212,4780540
1211,6210,4701540,6212,4781540
1211,6210,4702350,6212,4782350
1211,6210,4703350,6212,4783350
1211,6210,4704350,6212,4784350
1211,6210,4705350,6212,4785350
1211,6210,4706350,6212,4786350
1211,6210,4707000,6212,4787000
1211,6210,4707470,6212,4787470
1211,6210,4708470,6212,4788470
1211,6210,4708940,6212,4788940
1211,6210,4709750,6212,4789750
1211,6210,4710750,6212,4790750
1211,6210,4711750,6212,4791750
1211,6210,4712750,6212,4792750
1211,6210,4713750,6212,4793750
1211,6210,4714750,6212,4794750
1211,6210,4715750,6212,4795750
1211,6210,4716120,6212,4796120
1211,6210,4717120,6212,4797120
1211,6210,4718120,6212,4798120
1211,6210,4719120,6212,4799120
1211,6210,4720120,6212,4800120
1211,6210,4721120,6212,4801120
1211,6210,4722120,6212,4802120
1211,6210,4723120,6212,4803120
1211,6210,4723590,6212,4803590
1211,6210,4724590,6212,4804590
1211,6210,4725590,6212,4805590
1211,6210,4726590,6212,4806590
1211,6210,4727060,6212,4807060
1211,6210,4727870,6212,4807870
1211,6210,4728680,6212,4808680
1211,6210,4729680,6212,4809680
1211,6210,4729900,6212,4809900
1211,6210,4730900,6212,4810900
1211,6210,4731900,6212,4811900
1211,6210,4732900,6212,4812900
1211,6210,4733900,6212,4813900
1211,6210,4734900,6212,4814900
1211,6210,4735900,6212,4815900
1211,6210,4739900,6212,4819900
1211,6210,4740710,6212,4820710
1211,6210,4740710,6212,4820710
1211,6210,4741360,6212,4821360
1211,6210,4742170,6212,4822170
1211,6210,4743170,6212,4823170
1211,6210,4744170,6212,4824170
1211,6210,4745170,6212,4825170
1211,6210,4745640,6212,4825640
1211,6210,4745960,6212,4825960
1211,6210,4746960,6212,4826960
1211,6210,4747960,6212,4827960
1211,6210,4748960,6212,4828960
1211,6210,4749770,6212,4829770
1211,6210,4750770,6212,4830770
1211,6210,4751770,6212,4831770
1211,6210,4752580,6212,4832580
1211,6210,4753580,6212,4833580
1211,6210,4754050,6212,4834050
1211,6210,4754370,6212,4834370
1211,6210,4755180,6212,4835180
1211,6210,4756180,6212,4836180
1211,6210,4757180,6212,4837180
1211,6210,4757990,6212,4837990
1211,6210,4758460,6212,4838460
1211,6210,4758460,6212,4838460
1211,6210,4758930,6212,4838930
1211,6210,4758980,6212,4838980
1211,6210,4759790,6212,4839790
1211,6210,4760600,6212,4840600
1211,6210,4761600,6212,4841600
1211,6210,4761950,6212,4841950
1211,6210,4762950,6212,4842950
1211,6210,4763950,6212,4843950
1211,6210,4764950,6212,4844950
1211,6210,4765270,6212,4845270
1211,6210,4766270,6212,4846270
1211,6210,4766430,6212,4846430
1211,6210,4767430,6212,4847430
1211,6210,4768430,6212,4848430
1211,6210,4769430,6212,4849430
1211,6210,4770430,6212,4850430
1211,6210,4770430,6212,4850430
1211,6210,4770890,6212,4850890
1211,6210,4771540,6212,4851540
1211,6210,4772540,6212,4852540
1211,6210,4773010,6212,4853010
1211,6210,4774010,6212,4854010
1211,6210,4774470,6212,4854470
1211,6210,4775470,6212,4855470
1211,6210,4776470,6212,4856470
1211,6210,4776940,6212,4856940
1211,6210,4777410,6212,4857410
1211,6210,4778220,6212,4858220
1211,6210,4779030,6212,4859030
1211,6210,4780030,6212,4860030
1211,6210,4780840,6212,4860840
1211,6210,4781840,6212,4861840
1211,6210,4782840,6212,4862840
1211,6210,4783310,6212,4863310
1211,6210,4783780,6212,4863780
1211,6210,4784780,6212,4864780
1211,6210,4785780,6212,4865780
1211,6210,4786780,6212,4866780
1211,6210,4787250,6212,4867250
1211,6210,4788250,6212,4868250
1211,6210,4789250,6212,4869250
1211,6210,4790250,6212,4870250
1211,6210,4790410,6212,4870410
1211,6210,4791410,6212,4871410
1211,6210,4792410,6212,4872410
1211,6210,4793410,6212,4873410
1211,6210,4793880,6212,4873880
1211,6210,4794350,6212,4874350
1211,6210,4795350,6212,4875350
1211,6210,4796350,6212,4876350
1211,6210,4797350,6212,4877350
1211,6210,4798350,6212,4878350
1211,6210,4798720,6212,4878720
1211,6210,4799190,6212,4879190
1211,6210,4799660,6212,4879660
1211,6210,4800660,6212,4880660
1211,6210,4800980,6212,4880980
1211,6210,4801450,6212,4881450
1211,6210,4802450,6212,4882450
1211,6210,4803450,6212,4883450
1211,6210,4804040,6212,4884040
1211,6210,4805040,6212,4885040
1211,6210,4806040,6212,4886040
1211,6210,4807040,6212,4887040
1211,6210,4807850,6212,4887850
1211,6210,4808850,6212,4888850
1211,6210,4809850,6212,4889850
1211,6210,4810850,6212,4890850
1211,6210,4810850,6212,4890850
1211,6210,4811850,6212,4891850
1211,6210,4812850,6212,4892850
1211,6210,4813320,6212,4893320
1211,6210,4814320,6212,4894320
1211,6210,4815320,6212,4895320
1211,6210,4816320,6212,4896320
1211,6210,4817320,6212,4897320
1211,6210,4818320,6212,4898320
1211,6210,4819130,6212,4899130
1211,6210,4819600,6212,4899600
1211,6210,4820600,6212,4900600
1211,6210,4821070,6212,4901070
1211,6210,4822070,6212,4902070
1211,6210,4823070,6212,4903070
1211,6210,4824070,6212,4904070
1211,6210,4824880,6212,4904880
1211,6210,4825880,6212,4905880
1211,6210,4826880,6212,4906880
1211,6210,4826880,6212,4914880
1211,6210,4827880,6212,4915880
1211,6210,4828880,6212,4916880
1211,6210,4829880,6212,4917880
1211,6210,4830880,6212,4918880
1211,6210,4831880,6212,4919880
1211,6210,4832110,6212,4920110
1211,6210,4833110,6212,4921110
1211,6210,4834110,6212,4922110
1211,6210,4834430,6212,4922430
1211,6210,4835430,6212,4923430
1211,6210,4836240,6212,4924240
1211,6210,4836240,6212,4924240
1211,6210,4837240,6212,4925240
1211,6210,4838240,6212,4926240
1211,6210,4839240,6212,4927240
1211,6210,4839510,6212,4927510
1211,6210,4840510,6212,4928510
1211,6210,4840970,6212,4928970
1211,6210,4841620,6212,4929620
1211,6210,4842620,6212,4930620
1211,6210,4843620,6212,4931620
1211,6210,4844620,6212,4932620
1211,6210,4845430,6212,4933430
1211,6210,4845660,6212,4933660
1211,6210,4846660,6212,4934660
1211,6210,4847660,6212,4935660
1211,6210,4848660,6212,4936660
1211,6210,4849660,6212,4937660
1211,6210,4850470,6212,4938470
1211,6210,4851470,6212,4939470
1211,6210,4851930,6212,4939930
1211,6210,4852740,6212,4940740
1211,6210,4853550,6212,4941550
1211,6210,4854360,6212,4942360
1211,6210,4855360,6212,4943360
1211,6210,4855590,6212,4943590
1211,6210,4856590,6212,4944590
1211,6210,4857050,6212,4945050
1211,6210,4857050,6212,4945050
1211,6210,4858050,6212,4946050
1211,6210,4859050,6212,4947050
1211,6210,4860050,6212,4948050
1211,6210,4860860,6212,4948860
1211,6210,4861020,6212,4949020
1211,6210,4861670,6212,4949670
