ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_9bc2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
766512.53,16.82,3.47,300228.58,6.59
766364.06,16.82,3.47,300242.74,6.59
766458.12,16.82,3.48,299625.23,6.58
766636.52,16.83,3.48,299486.48,6.57
766421.5,16.82,3.48,301028.33,6.61
766421.5,16.82,3.48,301028.33,6.61
766289.09,16.82,3.48,299688.9,6.58
767026.64,16.84,3.5,300681.79,6.6
766894.22,16.84,3.5,301044.06,6.61
766866.04,16.84,3.5,301042.77,6.61
766717.57,16.85,3.5,300960.62,6.61
766205.82,16.84,3.49,300737.07,6.61
765511.34,16.83,3.48,299954.79,6.59
765362.87,16.83,3.48,299895.64,6.59
765362.87,16.83,3.48,299895.64,6.59
765403.1,16.83,3.49,300032.23,6.6
765688.46,16.84,3.5,299960.59,6.6
765866.86,16.84,3.5,299866.62,6.6
765907.09,16.85,3.51,300884.79,6.62
765758.62,16.85,3.51,300913.48,6.62
765919.14,16.86,3.51,300951.29,6.62
765548.5,16.85,3.51,300603.25,6.62
765923.65,16.86,3.52,300450.96,6.61
765608.59,16.85,3.51,300622.19,6.62
765460.12,16.85,3.51,300507.96,6.62
765460.12,16.85,3.51,300507.96,6.62
765311.65,16.85,3.51,300413.82,6.62
765351.88,16.86,3.51,300740.17,6.62
765637.24,16.87,3.52,300680.34,6.62
765499.39,16.87,3.52,300479.72,6.62
765366.29,16.87,3.52,301417.79,6.64
765338.11,16.87,3.53,301388.64,6.64
765189.64,16.87,3.53,301291.6,6.64
765041.17,16.87,3.53,301707.87,6.65
764872.73,16.88,3.53,303016.67,6.69
764964.39,16.88,3.54,302464.52,6.67
765488.81,16.9,3.55,302390.01,6.67
765191.35,16.89,3.55,302115.03,6.67
764795.56,16.88,3.54,301694.9,6.66
764956.09,16.89,3.55,301732.71,6.66
764956.09,16.89,3.55,301732.71,6.66
764996.32,16.89,3.55,301573.05,6.66
764847.85,16.89,3.55,301692.47,6.66
764699.38,16.89,3.55,301614.69,6.66
764699.38,16.89,3.55,301614.69,6.66
764739.61,16.9,3.56,301566.28,6.66
764591.14,16.9,3.56,301515.76,6.66
764294.2,16.9,3.56,302043.82,6.68
764294.2,16.9,3.56,302043.82,6.68
764266.02,16.9,3.56,302069.38,6.68
763198.54,16.91,3.57,301861.65,6.69
763050.07,16.91,3.57,301778.53,6.69
762901.6,16.91,3.57,301693.49,6.69
762941.83,16.91,3.57,301828.9,6.69
763120.23,16.92,3.58,301740.64,6.69
763120.23,16.92,3.58,301740.64,6.69
762971.76,16.92,3.58,301749.57,6.69
762866.12,16.92,3.58,302387.76,6.71
763174.79,16.93,3.59,302643.23,6.71
763146.61,16.93,3.59,302635.97,6.72
763186.84,16.94,3.59,302560.82,6.72
763472.2,16.95,3.6,302511.46,6.71
763512.43,16.95,3.61,302678.78,6.72
763363.96,16.95,3.61,302566.56,6.72
763542.36,16.96,3.61,302474.47,6.72
763542.36,16.96,3.61,302474.47,6.72
762542.36,16.94,3.6,301474.47,6.7
762542.36,16.94,3.6,301474.47,6.7
762404.5,16.94,3.6,302765.05,6.73
762562.67,16.94,3.6,302876.92,6.73
762562.67,16.94,3.6,302876.92,6.73
761874.77,16.93,3.59,302170.43,6.72
761609.23,16.93,3.59,301895.51,6.71
762014.88,16.94,3.6,301918.85,6.71
762014.88,16.94,3.6,301918.85,6.71
762055.12,16.94,3.6,301843.18,6.71
761896.41,16.94,3.6,301684.95,6.71
761747.94,16.94,3.6,301605.51,6.71
761599.47,16.94,3.6,301778.88,6.71
761451.0,16.94,3.6,301575.44,6.71
761302.53,16.94,3.6,301563.49,6.71
761154.06,16.94,3.6,302126.31,6.73
761154.06,16.94,3.6,302126.31,6.73
761194.29,16.95,3.6,302306.59,6.73
761354.82,16.95,3.61,302344.41,6.73
761206.34,16.95,3.61,302196.9,6.73
761057.87,16.95,3.61,302323.32,6.73
761057.87,16.95,3.61,302323.32,6.73
761057.87,16.95,3.61,302323.32,6.73
760684.04,16.95,3.6,301930.64,6.73
760535.57,16.95,3.6,301840.78,6.73
760980.02,16.96,3.62,302058.97,6.73
760831.55,16.96,3.62,301758.87,6.73
760693.69,16.96,3.62,302629.46,6.75
760669.09,16.96,3.62,302565.12,6.75
760461.63,16.96,3.61,302380.14,6.74
760238.53,16.96,3.61,302213.84,6.74
760210.35,16.96,3.62,302221.37,6.74
760061.88,16.96,3.62,302104.91,6.74
760347.24,16.97,3.62,302251.67,6.74
760198.77,16.97,3.62,302177.82,6.74
760056.64,16.97,3.62,302064.47,6.74
760096.87,16.97,3.63,302296.11,6.75
760275.27,16.98,3.63,302209.69,6.75
760275.27,16.98,3.63,302209.69,6.75
760275.27,16.98,3.63,302209.69,6.75
759978.4,16.97,3.63,302126.29,6.75
759840.54,16.97,3.63,302705.68,6.76
759870.16,16.97,3.63,302684.66,6.76
759841.98,16.98,3.63,302710.22,6.76
759693.51,16.98,3.64,302627.1,6.76
759545.04,16.98,3.64,302542.06,6.76
759585.27,16.98,3.64,302677.48,6.77
759625.5,16.99,3.64,302582.73,6.77
759477.03,16.99,3.64,302510.34,6.77
759852.18,17.0,3.65,303159.24,6.78
759892.41,17.0,3.66,303503.12,6.79
759577.36,17.0,3.65,303137.48,6.78
759577.36,17.0,3.65,303137.48,6.78
759549.18,17.0,3.66,303130.22,6.78
759400.71,17.0,3.66,303028.55,6.78
759686.07,17.01,3.66,303175.31,6.79
759537.6,17.01,3.66,302992.21,6.78
759244.59,17.0,3.66,302689.53,6.78
759244.59,17.0,3.66,302689.53,6.78
759284.83,17.01,3.66,302686.3,6.78
758911.0,17.0,3.66,302969.41,6.79
758762.52,17.0,3.66,302788.31,6.78
758994.63,17.01,3.66,303330.72,6.8
758846.16,17.01,3.67,303214.22,6.8
758817.98,17.01,3.67,303203.76,6.8
759103.34,17.02,3.68,303097.41,6.8
759103.34,17.02,3.68,303097.41,6.8
759103.34,17.02,3.68,303097.41,6.8
758729.51,17.01,3.67,303258.54,6.8
758581.04,17.01,3.67,303107.57,6.8
758432.57,17.01,3.67,303322.01,6.8
758284.09,17.01,3.67,303104.07,6.8
758324.33,17.02,3.68,303036.54,6.8
758175.86,17.02,3.68,303383.65,6.81
758027.38,17.02,3.68,303220.54,6.81
758326.08,17.03,3.69,303309.29,6.81
758177.61,17.03,3.69,303218.85,6.81
758217.84,17.03,3.69,303151.35,6.81
758217.84,17.03,3.69,303151.35,6.81
758258.07,17.04,3.69,303081.68,6.81
758298.3,17.04,3.7,303061.7,6.81
757230.83,17.05,3.7,302843.93,6.82
757271.06,17.05,3.71,303400.28,6.83
757122.59,17.05,3.71,303545.36,6.84
757407.95,17.06,3.72,303908.57,6.85
757379.77,17.06,3.72,303879.43,6.85
757231.3,17.06,3.72,303781.01,6.85
757082.83,17.07,3.72,304465.75,6.86
756785.96,17.06,3.72,304542.94,6.87
756637.49,17.06,3.72,304285.44,6.86
756628.52,17.06,3.72,304190.77,6.86
756543.98,17.07,3.72,305007.8,6.88
756815.07,17.07,3.73,304615.31,6.87
756421.01,17.07,3.73,304145.39,6.86
756810.54,17.08,3.74,304127.27,6.86
756850.77,17.08,3.74,304027.46,6.86
756702.3,17.08,3.74,304156.56,6.87
756553.83,17.09,3.74,304057.76,6.87
756405.36,17.09,3.74,303992.36,6.87
756256.88,17.09,3.74,304471.82,6.88
756108.41,17.09,3.74,304497.15,6.88
755959.94,17.09,3.74,304459.73,6.88
755931.76,17.09,3.75,304452.47,6.88
755783.29,17.09,3.75,304350.8,6.88
755409.46,17.08,3.74,303947.19,6.87
755260.99,17.08,3.74,304119.73,6.88
755301.22,17.09,3.75,303998.33,6.88
755301.22,17.09,3.75,303998.33,6.88
755152.75,17.09,3.75,303893.05,6.88
755004.28,17.09,3.75,304160.68,6.88
755281.46,17.1,3.75,304402.8,6.89
755132.98,17.1,3.76,304374.49,6.89
755104.81,17.1,3.76,304338.49,6.89
754739.16,17.1,3.75,304048.94,6.89
754590.69,17.1,3.75,303963.07,6.89
754630.92,17.1,3.76,304104.99,6.89
754482.45,17.1,3.76,304017.79,6.89
754482.45,17.1,3.76,304017.79,6.89
754333.98,17.1,3.76,303948.12,6.89
754185.51,17.1,3.76,303983.53,6.89
754454.74,17.11,3.77,304578.29,6.91
754306.27,17.11,3.77,304446.27,6.91
754278.09,17.11,3.77,304461.23,6.91
754278.09,17.11,3.77,304461.23,6.91
754129.62,17.11,3.77,304343.37,6.91
753981.15,17.11,3.77,304307.23,6.91
753759.45,17.11,3.77,304097.4,6.9
753557.65,17.11,3.76,303929.09,6.9
753409.18,17.11,3.76,304310.2,6.91
753449.41,17.11,3.77,303923.72,6.9
753300.94,17.11,3.77,304002.91,6.91
753580.79,17.12,3.78,304598.37,6.92
753421.7,17.12,3.78,304443.48,6.92
753393.52,17.12,3.78,304442.19,6.92
753393.52,17.12,3.78,304442.19,6.92
753678.88,17.13,3.79,304344.46,6.92
753530.41,17.13,3.79,304455.68,6.92
753381.94,17.13,3.79,304379.81,6.92
752314.47,17.14,3.8,304162.03,6.93
752165.99,17.14,3.8,304101.57,6.93
752435.23,17.15,3.81,304530.5,6.94
752061.39,17.14,3.8,304233.79,6.93
752061.39,17.14,3.8,304233.79,6.93
751912.92,17.14,3.8,304085.96,6.93
751953.16,17.15,3.8,304676.61,6.95
751953.16,17.15,3.8,304676.61,6.95
751924.98,17.15,3.81,304663.23,6.95
751776.51,17.15,3.81,304559.72,6.95
751628.04,17.15,3.81,304554.47,6.95
751479.57,17.15,3.81,304772.96,6.96
751331.09,17.15,3.81,304643.15,6.95
751331.09,17.15,3.81,304643.15,6.95
751331.09,17.15,3.81,304643.15,6.95
751182.62,17.15,3.81,304488.9,6.95
751182.62,17.15,3.81,304488.9,6.95
751034.15,17.15,3.81,304662.01,6.96
751319.51,17.16,3.82,304864.34,6.96
751319.51,17.16,3.82,304864.34,6.96
751319.51,17.16,3.82,304864.34,6.96
750945.68,17.15,3.81,304518.83,6.96
750917.5,17.16,3.81,304505.55,6.96
750769.03,17.16,3.82,304409.9,6.96
751054.39,17.17,3.82,304574.63,6.96
750905.92,17.17,3.82,304477.16,6.96
750757.45,17.17,3.82,304491.69,6.96
750608.98,17.17,3.83,304941.52,6.97
750471.12,17.17,3.83,304889.01,6.98
750366.95,17.17,3.83,304789.8,6.97
750338.77,17.17,3.83,304753.14,6.98
750338.77,17.17,3.83,304753.14,6.98
750190.3,17.17,3.83,304662.24,6.97
750041.83,17.18,3.83,305171.76,6.99
749893.36,17.18,3.83,304959.84,6.98
749776.73,17.18,3.83,304758.9,6.98
749776.73,17.18,3.83,304758.9,6.98
750092.75,17.19,3.84,305955.66,7.01
750098.31,17.19,3.85,305370.86,7.0
750397.01,17.2,3.86,305374.19,7.0
750682.37,17.21,3.87,305268.61,7.0
750308.54,17.2,3.86,305502.61,7.0
749699.7,17.19,3.85,304893.77,6.99
749551.23,17.19,3.85,304831.1,6.99
749591.46,17.2,3.85,304699.21,6.99
749631.69,17.2,3.86,304601.23,6.99
749483.22,17.2,3.86,305348.8,7.01
749768.58,17.21,3.87,305391.54,7.01
749768.58,17.21,3.87,305391.54,7.01
749808.81,17.21,3.87,305634.1,7.02
749780.64,17.22,3.87,305632.81,7.02
749632.16,17.22,3.87,305525.17,7.02
749483.69,17.22,3.88,305612.13,7.02
749109.86,17.21,3.87,305543.55,7.02
749109.86,17.21,3.87,305543.55,7.02
749395.22,17.22,3.88,305478.56,7.02
749246.75,17.22,3.88,305407.65,7.02
749098.28,17.22,3.88,305629.13,7.03
748949.81,17.22,3.88,305598.72,7.03
748990.04,17.23,3.88,305841.02,7.03
748961.86,17.23,3.89,305830.57,7.04
748813.39,17.23,3.89,305877.51,7.04
748664.92,17.23,3.89,305789.9,7.04
748291.09,17.22,3.88,305543.89,7.03
748331.32,17.23,3.88,305482.93,7.03
747993.62,17.22,3.88,305218.69,7.03
747993.62,17.22,3.88,305218.69,7.03
747845.15,17.22,3.88,305160.96,7.03
747696.68,17.22,3.88,305434.01,7.04
747982.04,17.23,3.89,305511.66,7.04
747651.04,17.23,3.88,305231.14,7.03
747459.74,17.23,3.88,305361.29,7.04
747431.56,17.23,3.88,305450.03,7.04
747283.09,17.23,3.89,305370.76,7.04
747076.22,17.23,3.88,305153.96,7.04
746927.75,17.23,3.88,305049.56,7.04
746927.75,17.23,3.88,305049.56,7.04
746967.98,17.23,3.89,304991.19,7.04
746819.51,17.23,3.89,305075.27,7.04
746671.04,17.23,3.89,304984.72,7.04
746522.57,17.23,3.89,304944.61,7.04
745872.57,17.22,3.88,304294.61,7.02
745584.86,17.21,3.87,304034.41,7.02
745436.39,17.21,3.87,304202.94,7.02
745735.08,17.22,3.88,304206.27,7.03
746004.32,17.23,3.89,304087.41,7.02
744936.84,17.24,3.9,303869.63,7.03
745222.2,17.25,3.9,303862.57,7.03
745073.73,17.25,3.9,303993.86,7.04
744699.9,17.24,3.9,303840.46,7.03
744551.43,17.24,3.9,303825.43,7.04
744132.68,17.23,3.89,303406.68,7.03
744418.04,17.24,3.9,304254.04,7.05
744269.57,17.24,3.9,304297.05,7.05
744183.29,17.25,3.9,304630.45,7.06
744155.11,17.25,3.91,304712.91,7.06
744195.35,17.25,3.91,304630.84,7.06
744046.88,17.25,3.91,304556.48,7.06
744332.24,17.26,3.92,304484.57,7.06
744183.76,17.26,3.92,304595.36,7.07
744224.0,17.27,3.92,304581.21,7.07
744075.53,17.27,3.92,304609.94,7.07
743834.93,17.26,3.92,304388.14,7.06
743834.93,17.26,3.92,304388.14,7.06
743686.46,17.26,3.92,304995.78,7.08
743686.46,17.26,3.92,304995.78,7.08
743658.28,17.27,3.92,305003.31,7.08
743509.81,17.27,3.92,304868.22,7.08
743189.81,17.26,3.92,304548.22,7.07
742989.41,17.26,3.91,304362.77,7.07
742840.94,17.26,3.91,304565.08,7.08
742881.17,17.26,3.92,304451.69,7.07
742732.7,17.26,3.92,304358.56,7.07
742445.0,17.26,3.91,304030.51,7.07
742296.53,17.26,3.91,304364.01,7.08
742158.67,17.26,3.92,304256.52,7.08
742158.67,17.26,3.92,304256.52,7.08
742188.29,17.26,3.92,304302.58,7.08
741120.81,17.27,3.93,304084.8,7.09
741092.63,17.27,3.93,304067.82,7.09
740025.16,17.28,3.94,303850.04,7.1
739876.69,17.28,3.94,303758.09,7.09
739502.86,17.27,3.93,303347.59,7.09
739543.09,17.28,3.94,303316.78,7.09
739828.45,17.29,3.94,303442.39,7.09
739454.62,17.28,3.94,303377.13,7.09
739306.15,17.28,3.94,303291.54,7.09
739157.68,17.28,3.94,303802.97,7.1
739052.04,17.28,3.94,303452.37,7.1
738860.73,17.28,3.94,303487.04,7.1
738832.55,17.29,3.94,303457.89,7.1
738684.08,17.29,3.94,303361.59,7.1
738535.61,17.29,3.94,303494.76,7.1
738387.14,17.29,3.94,303424.33,7.1
738238.67,17.29,3.94,303428.16,7.11
738090.2,17.29,3.95,303380.25,7.11
738090.2,17.29,3.95,303380.25,7.11
738534.65,17.3,3.96,303911.7,7.12
738446.99,17.3,3.96,303904.99,7.12
738418.81,17.31,3.96,303889.09,7.12
738704.17,17.31,3.97,303785.4,7.12
738555.7,17.31,3.97,303917.84,7.13
738407.23,17.32,3.97,303818.03,7.12
738639.33,17.32,3.98,303746.46,7.12
738265.5,17.32,3.97,303921.07,7.13
737198.03,17.32,3.98,303703.3,7.14
737049.55,17.32,3.98,303633.95,7.14
736901.08,17.32,3.98,303545.41,7.14
736901.08,17.32,3.98,303545.41,7.14
736901.08,17.32,3.98,303545.41,7.14
736941.32,17.33,3.99,304098.96,7.15
736913.14,17.33,3.99,304124.53,7.15
736953.37,17.34,3.99,303974.26,7.15
736751.57,17.33,3.99,303730.18,7.15
737036.93,17.34,4.0,303891.77,7.15
737036.93,17.34,4.0,303891.77,7.15
736888.46,17.34,4.0,303793.35,7.15
736739.99,17.34,4.0,303711.71,7.15
736918.39,17.35,4.01,304340.26,7.17
736769.91,17.35,4.01,304368.14,7.17
736810.15,17.35,4.01,304546.52,7.17
736781.97,17.36,4.01,304572.08,7.18
736781.97,17.36,4.01,304570.66,7.18
736781.97,17.36,4.01,304570.66,7.18
736535.1,17.35,4.01,304567.09,7.18
736386.63,17.35,4.01,304458.09,7.17
736096.63,17.35,4.0,304168.09,7.17
735722.8,17.34,4.0,303766.54,7.16
734655.32,17.35,4.01,303558.81,7.17
734506.85,17.35,4.01,303499.65,7.17
734358.38,17.35,4.01,303747.6,7.18
734209.91,17.35,4.01,303642.14,7.18
734061.44,17.35,4.01,303537.63,7.17
734061.44,17.35,4.01,303537.63,7.17
734112.28,17.36,4.01,303498.6,7.18
734280.07,17.36,4.02,303944.99,7.19
734251.89,17.37,4.02,303970.56,7.19
734251.89,17.37,4.02,303970.56,7.19
734103.42,17.37,4.02,303887.44,7.19
734103.42,17.37,4.02,303887.44,7.19
733954.95,17.37,4.02,303802.4,7.19
733806.48,17.37,4.02,304044.79,7.2
733806.48,17.37,4.02,304044.79,7.2
733658.01,17.37,4.02,303971.31,7.2
733530.76,17.37,4.03,303851.8,7.19
733795.36,17.38,4.04,304420.63,7.21
733401.3,17.37,4.03,303915.92,7.2
733699.99,17.38,4.04,303919.25,7.2
733551.52,17.38,4.04,303813.53,7.2
733403.05,17.38,4.04,303778.59,7.2
733254.58,17.39,4.04,304242.63,7.21
733106.1,17.39,4.04,304030.99,7.21
733146.34,17.39,4.05,303829.41,7.21
733044.37,17.39,4.05,304479.49,7.22
732747.5,17.39,4.04,304172.32,7.22
732552.52,17.39,4.04,303882.66,7.21
732966.36,17.4,4.05,303877.33,7.21
732817.89,17.4,4.05,303763.22,7.21
732445.88,17.39,4.05,303928.78,7.22
732297.4,17.39,4.05,303812.34,7.22
732297.4,17.39,4.05,303812.34,7.22
732148.93,17.39,4.05,303726.08,7.22
732327.33,17.4,4.06,304210.46,7.23
732367.57,17.4,4.06,303704.13,7.22
732407.8,17.41,4.06,304490.43,7.24
732259.33,17.41,4.06,304421.23,7.24
732231.15,17.41,4.07,304392.08,7.24
732013.85,17.41,4.06,304173.1,7.23
732299.21,17.42,4.07,304082.66,7.23
731925.37,17.41,4.07,304652.11,7.25
731776.9,17.41,4.07,304721.09,7.25
731817.14,17.41,4.07,304334.58,7.24
731817.14,17.41,4.07,304334.58,7.24
731889.21,17.42,4.08,304198.76,7.24
732115.01,17.43,4.09,305206.74,7.27
732086.83,17.44,4.09,305193.37,7.27
731576.37,17.43,4.08,304601.09,7.26
730508.89,17.44,4.09,304383.31,7.26
730400.19,17.43,4.09,304310.57,7.26
730440.42,17.44,4.09,304227.07,7.26
730291.95,17.44,4.09,304324.66,7.27
730143.48,17.44,4.1,304228.15,7.27
730437.03,17.45,4.1,304162.25,7.27
730477.26,17.45,4.11,304476.43,7.27
730328.79,17.45,4.11,304603.11,7.28
730031.92,17.45,4.1,304329.92,7.27
729883.45,17.45,4.1,304463.28,7.28
729855.27,17.45,4.11,304450.0,7.28
729493.25,17.44,4.1,304274.01,7.28
729778.61,17.45,4.11,304167.7,7.27
729630.14,17.45,4.11,304319.94,7.28
729256.31,17.45,4.1,304224.29,7.28
729107.84,17.45,4.1,304130.56,7.28
728900.97,17.44,4.1,303943.11,7.27
728900.97,17.44,4.1,303943.11,7.27
728941.2,17.45,4.1,304143.34,7.28
729226.56,17.46,4.11,304095.88,7.28
729078.09,17.46,4.11,303974.05,7.28
728929.62,17.46,4.11,304587.41,7.29
728456.03,17.46,4.12,304431.18,7.3
728307.56,17.46,4.12,304550.56,7.3
727240.08,17.47,4.13,304332.78,7.31
727091.61,17.47,4.13,304269.14,7.31
726717.78,17.47,4.12,303871.67,7.3
726758.01,17.47,4.13,303772.28,7.3
726936.41,17.48,4.13,304268.7,7.32
726908.23,17.48,4.14,304330.11,7.32
726759.76,17.48,4.14,304246.79,7.32
726611.29,17.48,4.14,304141.58,7.32
726462.82,17.48,4.14,304356.76,7.32
726314.35,17.48,4.14,304221.85,7.32
726165.88,17.48,4.14,304457.71,7.33
726060.24,17.49,4.14,304318.85,7.33
725868.94,17.48,4.14,304050.92,7.32
725840.76,17.49,4.14,304037.64,7.33
725840.76,17.49,4.14,304037.64,7.33
725692.29,17.49,4.15,303923.36,7.32
725543.82,17.49,4.15,304056.11,7.33
725246.95,17.48,4.14,303739.01,7.32
725098.47,17.48,4.14,303634.32,7.32
724950.0,17.49,4.14,303561.15,7.32
724950.0,17.49,4.14,303561.15,7.32
724950.0,17.49,4.14,303561.15,7.32
724950.0,17.49,4.14,303561.15,7.32
724801.53,17.49,4.14,303859.15,7.33
725097.51,17.49,4.15,303970.08,7.33
724964.41,17.5,4.15,303963.46,7.34
725370.06,17.51,4.16,303986.8,7.34
725548.46,17.51,4.17,303861.21,7.34
725399.99,17.52,4.17,304055.29,7.34
725440.22,17.52,4.18,303945.03,7.34
725291.75,17.52,4.18,303826.69,7.34
725291.75,17.52,4.18,303826.69,7.34
725143.28,17.52,4.18,303791.85,7.34
725143.28,17.52,4.18,303791.85,7.34
725183.51,17.53,4.18,304816.4,7.37
724783.69,17.52,4.17,304428.97,7.36
724661.21,17.52,4.18,304466.44,7.36
724537.12,17.52,4.17,304398.26,7.36
724508.94,17.52,4.18,304423.82,7.36
724549.17,17.52,4.18,304348.4,7.36
724589.4,17.53,4.19,304270.47,7.36
724440.93,17.53,4.19,304247.16,7.36
724710.16,17.54,4.2,304371.22,7.37
724552.76,17.54,4.19,304214.36,7.36
724592.99,17.54,4.2,304263.4,7.37
724592.99,17.54,4.2,304263.4,7.37
724444.52,17.54,4.2,304053.99,7.36
724296.05,17.54,4.2,305004.59,7.39
724267.87,17.55,4.2,305086.13,7.39
724119.4,17.55,4.2,304990.02,7.39
723970.93,17.55,4.2,304890.57,7.39
724011.16,17.55,4.21,304850.1,7.39
723713.46,17.54,4.2,304552.71,7.38
723416.51,17.55,4.2,304922.84,7.4
723096.51,17.54,4.2,304602.84,7.39
722958.66,17.54,4.2,304497.41,7.39
722799.57,17.54,4.2,304353.69,7.39
722690.87,17.54,4.2,304245.81,7.38
723104.71,17.55,4.21,304240.48,7.38
723104.71,17.55,4.21,304240.48,7.38
722956.24,17.55,4.21,304126.37,7.38
723225.47,17.56,4.22,304302.43,7.39
723077.0,17.56,4.22,304211.23,7.39
723077.0,17.56,4.22,304211.23,7.39
722928.53,17.56,4.22,304088.03,7.39
722640.82,17.56,4.21,304742.46,7.4
722513.58,17.56,4.21,304512.21,7.4
722616.67,17.56,4.22,304849.21,7.41
723181.41,17.58,4.23,304853.77,7.41
723032.94,17.58,4.23,304733.23,7.41
723032.94,17.58,4.23,304733.23,7.41
723032.94,17.58,4.23,304733.23,7.41
722731.72,17.57,4.23,304903.93,7.41
722910.12,17.58,4.24,304799.29,7.41
723179.35,17.59,4.24,304708.12,7.41
722957.65,17.58,4.24,305000.32,7.42
722958.95,17.58,4.24,305006.05,7.42
723244.31,17.59,4.25,304824.43,7.41
722176.83,17.6,4.26,304606.65,7.42
722028.36,17.6,4.26,304470.52,7.42
722031.19,17.61,4.26,304755.26,7.43
722031.19,17.61,4.26,304755.26,7.43
721734.32,17.6,4.26,305784.22,7.46
721632.35,17.6,4.26,305672.03,7.46
721632.35,17.6,4.26,305672.03,7.46
721504.43,17.6,4.26,305716.45,7.46
722076.87,17.62,4.27,305828.54,7.46
722117.1,17.62,4.28,305741.59,7.46
721523.22,17.62,4.28,306716.03,7.49
721495.04,17.63,4.28,306700.13,7.49
721346.57,17.63,4.29,306607.1,7.49
721718.63,17.64,4.3,306822.53,7.5
721758.86,17.65,4.3,306791.72,7.5
721610.39,17.65,4.3,306810.0,7.5
721501.69,17.64,4.3,306712.15,7.5
721502.99,17.64,4.3,306714.27,7.5
721354.51,17.65,4.3,306698.9,7.5
721206.04,17.65,4.3,306950.89,7.51
721057.57,17.65,4.3,306729.71,7.51
720880.92,17.65,4.31,306758.02,7.51
720732.45,17.65,4.31,306834.93,7.51
720772.69,17.66,4.31,306759.43,7.51
720604.11,17.65,4.31,306597.12,7.51
720455.63,17.65,4.31,306505.18,7.51
720740.99,17.66,4.32,306709.13,7.52
720740.99,17.66,4.32,306709.13,7.52
721010.23,17.67,4.33,306513.92,7.51
721010.23,17.67,4.33,306513.92,7.51
720861.76,17.67,4.33,307395.1,7.54
721040.15,17.68,4.34,307722.54,7.55
721011.98,17.68,4.34,307693.39,7.55
720863.51,17.68,4.34,307594.98,7.55
720566.64,17.68,4.33,307413.28,7.54
720606.87,17.68,4.34,307615.77,7.55
720393.92,17.68,4.34,307382.0,7.54
720245.45,17.68,4.34,307420.3,7.55
720285.68,17.68,4.34,307176.75,7.54
720222.88,17.69,4.34,308380.96,7.57
720222.88,17.69,4.34,308373.2,7.57
720842.86,17.71,4.36,308461.53,7.58
721141.55,17.72,4.37,308464.86,7.58
721142.85,17.72,4.37,308482.26,7.58
721374.95,17.72,4.38,308362.8,7.58
721644.18,17.73,4.39,308519.48,7.58
721246.89,17.73,4.38,308098.94,7.57
721532.25,17.74,4.39,308016.47,7.57
721158.42,17.73,4.38,307935.82,7.57
720951.55,17.72,4.38,308313.15,7.58
720792.85,17.72,4.38,308163.11,7.58
720644.38,17.72,4.38,308061.97,7.58
720495.91,17.72,4.38,307986.76,7.58
720800.07,17.73,4.39,309274.4,7.61
720800.07,17.73,4.39,309200.0,7.61
720667.46,17.73,4.39,309108.56,7.61
721073.11,17.74,4.4,309130.79,7.61
720924.64,17.75,4.4,309015.82,7.61
719857.16,17.75,4.41,308798.05,7.62
720126.39,17.76,4.42,308915.35,7.62
719752.56,17.76,4.41,308837.12,7.62
719604.09,17.76,4.41,308740.82,7.62
719889.45,17.77,4.42,308911.66,7.62
719740.98,17.77,4.42,308881.51,7.62
719367.15,17.76,4.42,308715.15,7.62
719079.45,17.75,4.41,309141.13,7.63
718973.81,17.76,4.41,308885.55,7.63
718782.51,17.76,4.41,308923.0,7.63
718673.8,17.75,4.41,308898.07,7.63
718645.62,17.76,4.41,308887.62,7.63
718645.62,17.76,4.41,308869.0,7.63
718497.15,17.76,4.41,308754.01,7.63
718872.3,17.77,4.42,308891.51,7.63
718723.83,17.77,4.43,308804.29,7.63
718575.36,17.77,4.43,308730.23,7.63
718615.59,17.77,4.43,308704.84,7.64
718300.54,17.77,4.42,309103.73,7.65
718300.54,17.77,4.42,309103.73,7.65
718152.07,17.77,4.43,308816.82,7.64
718003.6,17.77,4.43,309060.48,7.65
718164.12,17.78,4.43,309098.29,7.65
718449.48,17.79,4.44,309005.75,7.65
718449.48,17.79,4.44,309005.75,7.65
718301.01,17.79,4.44,308928.71,7.65
718152.54,17.79,4.44,309021.27,7.65
717778.71,17.78,4.44,308962.22,7.65
717818.94,17.79,4.44,308907.69,7.65
717670.47,17.79,4.44,309243.85,7.66
718045.62,17.8,4.45,309083.8,7.66
717939.7,17.8,4.45,309717.94,7.68
717789.59,17.79,4.45,309568.25,7.67
717789.59,17.79,4.45,309568.25,7.67
718074.95,17.8,4.46,309917.74,7.68
718046.77,17.81,4.46,309932.7,7.69
